,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
NTN1,0.0556557025407385,0.0015890177714319741,0.06543614111890265,0.01600111609518276,-0.02073241201803077,0.061723712700222956,-0.042760297061703284,0.037010734611320664,0.0021575130330029157,-0.029036817235070497,0.02555674803177753,0.06206514000153968,0.013483376969692233,-0.03408074145543478,-0.006251882365858745,0.05611663409955633,0.12493079280916522
CXCL12,0.017015815360341323,-0.00584064067262663,-0.0007793875477191362,0.0565217870389175,2.3070238026456592e-05,-0.03526247753471977,0.004551270215440116,-0.034780099065620726,0.007556644978144377,0.02570163298187272,0.05680722475394437,0.07085344556991671,-0.004172724090154846,0.00087569940254305,0.039364385550926764,-0.00756657750984331,-0.005871175530324591
GNRH1,0.037451258390249105,-0.05103459343231888,0.013056069088897794,-0.037978588830505505,-0.01569875135307062,0.0029746561513028895,-0.012476211020425974,0.04656200626787649,-0.024385505458218267,0.05155892996852634,-0.022416377155003206,0.014490483404448294,-0.04462264433020006,0.008508258724186526,-0.008224322586670923,0.05661904115284395,0.06364003092038792
FGF8,,,,,,,-0.017435639743858547,,,,,,,-0.004218246539555907,0.04452960747671907,,
RIMS1,-0.044791363576516016,-0.002304867306768356,0.014990131780565236,-0.024260287378172686,-0.01790195433764004,-0.03499421852043554,-0.006139763970958606,0.0056561703142661195,-0.020096451239367364,-0.013896010543556932,-0.03233671181168085,-0.020299581072323058,-0.04043608481513279,0.04082431818743752,0.009405594674270214,-0.014232255316075481,-0.014855320613651137
FGF14,-0.07068843184982346,0.004137109844613504,0.02911922164866493,0.018435662757112847,0.014448852462195164,0.039075645263979816,-0.02925958450511278,0.017535076198655238,0.025076711585849006,-0.0004028714974868382,-0.06258195253262293,0.019086945449124752,0.029422422306464354,0.03335303880524486,-0.037037308122934064,-0.0036348883106286692,0.032418413306847575
IGF1,0.02625407318227301,-0.041643910415920395,-0.03330302532473356,0.0038055435595300813,-0.008889796028303915,-0.03815037570541355,-0.02242357021634523,0.08447749341249591,0.00853801710270911,-0.034356346035518,0.05693930259453374,-0.001794568850660934,-0.008586591158436015,-0.03894589797249468,-0.005263678098587465,0.004762875795212257,0.03329636443288287
TNFSF10,-0.008058628184421521,0.0036744339856379627,-0.05620693666030693,-0.02943785861801837,-0.00894346824462009,-0.03183874041202285,0.007461517938270798,0.07981308250222029,0.017989735639082384,-0.031967269416356414,0.01392061434021464,0.032967501888657574,-0.06416155621220371,0.08207226384549457,0.006532384256536271,0.05284481297948318,0.06209541353083074
GDF5,-0.006305206272362678,-0.030159000104313785,,,,0.0011771256616385521,-0.014432368926242648,-0.02613138664043056,,-0.01688352817968301,-0.029226632608353068,-0.015536934188547675,,0.007569467206350102,-0.021110831265631,0.05373154821735556,-0.01628205673482682
CHAD,,,,-0.009491296586165054,,-0.028829508569942906,-0.02469459671677108,,,-0.014188172568095089,,,,0.07773856837509811,0.007408906965299102,,
RGMA,-0.023805543599123232,0.02216694216567428,0.01396193289336037,-0.027857603162259045,-0.004635605356903609,0.06157469679283487,-0.011260332781502536,0.0994722192577968,-0.020276877276186378,-0.03258903006722597,-0.006410515807820708,0.04692992482182537,0.08520875506993517,-0.031993420834612034,0.013043470038641146,0.0785596915495142,0.01654002546097824
CLEC3A,,,,,,,,,,-0.025139714772353005,,,,,,,
WNT16,-0.013190904470845855,0.02227231244383318,-0.010966474984388517,0.010819566803842409,0.02343799924585927,0.024570825846716052,-0.016811474029255986,0.09065144000701697,-0.024396904284351196,-0.053638558546077034,0.06078183264835287,,,,-0.015021003069557825,0.03779199208944445,-0.03863886280243335
CX3CL1,0.04208103427551188,-0.019865727145860764,-0.02626518225080397,-0.019780125540447085,0.06292032655149034,-0.04102464644328396,-0.008357000961975523,-0.02876238396398961,-0.015565308214978398,0.04106365631943746,-0.014244053314946449,0.011606558666649038,0.04298785072751775,-0.011058260573789174,0.025487063615502178,0.05965148656063136,-0.015406018352564606
FGF1,-0.05888733477902094,0.01885651883134255,-0.02162542858763072,0.02495195148489873,-0.02890644568625112,-0.011294236161628864,-0.021486015290204004,-7.74405829994585e-05,-0.035290397199848215,-0.026168128890011518,0.08837789949984373,-0.031153764715130317,-0.05606837984157932,0.0015607240961528386,0.029954345656282085,-0.016922662851518173,-0.11191104473732567
ALOX5AP,0.027680960232329504,0.05785240721728498,0.010272519937045485,-0.02844929434418871,-0.01123556284343381,0.00944720111368643,0.019550364456623486,0.0842562651573036,0.062421368876045706,-0.04105485713396785,0.12460163834354547,0.0674422731983778,-0.04362657880549168,0.06029557700115745,-0.006836059447115867,-0.05628293748584907,0.024213475156337684
IL1RN,0.03665715246862678,0.041365859424481725,-0.023625752545810307,-0.03575626907828109,0.008400993938562178,-0.08010256533047753,-0.017126171339004393,-0.021399666004341362,-0.022917040244798854,,-0.026179122291882174,-0.016686187034236456,,0.0386884999310738,-0.024260150080886302,0.020416238533309868,-0.01607474120103561
PCSK9,,,,,,,,,,,,,,0.054334906221733266,-0.014580229978353081,,
NPW,-0.0429272119070142,,,0.022173825275672496,0.015010561643758549,-0.032231198139201306,0.024908801738126495,,0.009334482090658677,,,-0.018584779373949437,-0.0369542376342422,0.009725230338286189,-0.043465259261067445,0.06304261976761213,0.06134618440935895
CXCL9,-0.022139805433097577,-0.06028551448024292,0.1098572753914045,,-0.04279022748350019,-0.028288464941374263,,0.09422672166456232,-0.024099721999016756,-0.016883525420529445,0.006464774348502028,,0.07586373846306507,,,-0.01330118015291369,0.02322369071654671
ANGPTL4,0.0687890104296455,0.051326612700360805,0.09244961698775436,-0.04094145839548394,-0.032384193952264585,-0.016105487290725393,0.02481014833510544,-0.07673272181599965,-0.0303014894068341,-0.01852772823932213,0.059420783790049655,-0.021272828995686305,-0.03979048785537777,0.013509303514911983,-0.05744013910635801,-0.030284106489892385,0.14384380378814776
UCN2,,,,-0.03028300932921253,-0.01209170050792045,,,-0.022676514192532977,-0.022223068678215618,,,,,0.06305569578837833,-0.016475587353480488,,
OBP2A,,,,,,,,,,,,,0.007177514747461183,,,-0.014804069632410828,
COL4A3,0.022960216224204726,-0.039529695495255465,0.020482336704855476,-0.03732927624498842,0.003512453389483304,0.023638102522278968,,,-0.028747896490144677,-0.02428941337571375,,0.09118358993446993,,,-0.023042977705688288,-0.02394712435023224,0.029579509661800944
NRG3,-0.040197610578115196,-0.017709695689726097,-0.030713283050001948,-0.01912974408434545,0.05194546466941291,-0.0428671145471711,-0.023729716032465927,-0.054264165838038114,-0.05126940998552891,0.015262675849308495,-0.029997638866339937,-0.0035237494287974967,0.05156902594757338,0.032486836349652486,0.05526725297966009,0.029713147607577907,0.032852632561026815
IL23A,-0.017407265135668412,-0.032227617975475235,-0.014628085485963293,-0.021496654030346524,-0.004177609083002097,-0.0030256681603424342,,0.05539757976908199,,,,0.10659765151976891,-0.03195345696165766,0.05499446165693961,,0.1307028035028049,-0.04336074294735565
COLQ,0.034072806921875316,-0.0686492812804817,0.12298701887369856,-0.02524116582560116,-0.008616033355818823,-0.011545178584103977,-0.03591674628881931,-0.011749456300482592,0.012607087314201506,-0.010176839030759525,-0.04413404269832847,-0.024689162139998104,-0.039760272374502095,-0.044027324124261816,-0.024679854162881574,-0.03579998422811047,-0.009473960147825587
SCGB1A1,,,-0.011128336917740527,,,,,,,,,,,,-0.0168694165060217,,
TNFSF12,-0.02619989914229774,-0.020266801737451077,0.05480752068117382,-0.016921308199395177,0.031051743076315728,0.007202517651683592,-0.029781640406023806,0.1199713430768482,0.011871749798984631,0.04157621453222825,0.002767910297004681,0.05887639791851578,-0.0013340844977829714,0.07754362324494322,-0.02494972113788765,-0.02105282312948636,0.019600110434790513
DKK2,-0.010194309097818436,-0.02351217292109123,-0.013058951893986355,,-0.012269964032200363,-0.019607025466902947,-0.024468087524373187,0.03048827915169973,0.03915829276149106,-0.011617662015627911,0.0395033698118579,,,-0.027062032002864767,-0.01941743973299563,0.018396563582029932,-0.04411701069623178
FYN,0.10171149478359211,0.0031848015540889315,0.00017514979789278503,0.05511597576613665,-0.018545560012189925,0.0288493772538184,0.009724686913415366,0.029350566867615027,-0.02275259083323238,-0.0067794652282976015,0.03429467125558635,0.010268282190801448,0.058177711521760794,-0.04006731876685101,0.05232112667666007,0.05141512397557247,0.05208907720336672
ACE,0.0109257491845298,-0.045701992310876384,-0.013545333929402274,-0.041030585442580474,0.033407030881881766,0.0300446347481529,-0.018640131081136862,0.07780170936223789,-0.0021837106920831527,-0.017617031808910028,-0.055130375734629,0.12188413426594183,-0.08515299388389506,-0.015298698044161,-0.01930276957325999,-0.014999874840429446,0.01601279227347837
IL18,0.020018530326374125,0.018621279347082655,-0.02502208560858759,0.07868385180639093,0.03180518410706611,-0.024708568050545287,0.009382893291468804,0.08603454442931567,0.025191479724267815,0.026199867099913704,0.02674151923400543,0.03566129190101478,-0.046093763902706794,-0.028831475455108974,0.07074664985262098,0.03334179920434804,0.00012505327842309857
PPBP,,,,,,0.021361174410734984,,,,,,,,-0.028070143608787942,,,-0.03620053498682045
CCL27,0.0765377508220503,0.04315244590304826,,-0.02786341618673387,-0.007338189870509565,0.044744903646298614,,-0.034045168236510534,0.012837939342684936,-0.011967863377371551,-0.024708675822783095,0.03416643998242052,-0.03195345612277315,0.08832020438444364,-0.039719264168716455,0.042085558372780094,0.0017084207172486882
SERPING1,0.10235161487876304,0.04425026335523834,0.012371908754809131,-0.027324896024831565,0.031543559308731366,0.016540709115806223,-0.01274445925290807,0.0749852091006577,0.05692040654925459,-0.002236951854843278,0.05206613132830516,0.06289671968085145,-0.05833495477031638,0.021384988376017728,-0.016832351416158315,-0.02769936275982059,0.15419997895094512
AZGP1,0.02641910044545644,-0.02090419329880505,-0.004460728649664892,-0.007350846570370736,-0.05121524726866801,0.06850653290940878,-0.03361518724169804,0.04542078793137946,0.04640534672890627,-0.023092069455417003,0.09372110667050222,-0.014829431584877841,0.010485964986554326,-0.01958700311351185,0.0019414833578101204,0.0060568718238162185,0.15092126523622354
INHA,0.09582783172943873,-0.024368222394719183,-0.01705292748095881,-0.037329285238328076,-0.013676266016463445,0.046499594507362726,0.011143843603248212,0.08669498213218728,-0.0018757139825578996,0.028754769389607485,0.04779702272952571,-0.06287446091780524,,0.0020891029996876415,-0.043916094965265086,-0.028808076354649118,0.03208780567702456
SEMA3G,-0.03629327789134425,0.026745453746357704,-0.016300052707497372,,0.06704118340121891,-0.019807041516673937,-0.029891511630737107,0.05965805373672491,0.028285328739395304,-0.009682171006835175,-0.02793859254070646,-0.02374607110325909,-0.03394862061115296,,-0.024189369834727116,0.035265884184496346,0.01722947472912281
OXT,,,,,,,,,,,,,,,-0.014126379343758218,,
COL6A1,0.11461940668834476,0.08027473617219866,-0.03732077102690549,-0.03950281070129324,0.005476755731268718,0.016577557546952507,-0.01936846574849351,0.09315683526963513,-0.03838543400438629,-0.035133181744362016,0.0197351154863578,0.04816497843907906,-0.01220636950182608,0.04373087420785917,-0.06257795284098235,-0.047787940482636695,0.08681502490675697
FGF17,-0.0262736886235132,-0.02452632109459571,-0.012203962344911086,-0.02563862292394043,0.06861501770541373,0.03825718191648136,-0.02389387472925874,-0.03339769564879308,-0.013624547882615044,0.01307976161997784,-0.004425817380569205,-0.022092257195000506,,0.057834323112286236,-0.019142356788879874,-0.0141037378539156,0.032308777843481594
TNFSF8,-0.019864996284033806,,0.10615164619709624,,-0.015424734631410898,-0.018561095098872975,,0.08437614979018421,-0.002830969257263066,,,,-0.02045835010045476,-0.0014141279427897589,-0.015021005052177152,0.006808544310929001,0.10880869133096766
FGF20,,-0.017154355577968756,-0.012887240087717952,,0.016502323879137918,-0.03797004046761664,-0.014971925844206367,0.057048111023863105,-0.007121294678282299,-0.012444764059156602,-0.036134377099502846,-0.020316380216261802,0.07798355216543283,0.021186198831827756,0.045372557064335094,0.07589158306314794,-0.03017662938744188
ICAM3,-0.019283600253942063,-0.01833341923529333,-0.004855448190192634,0.029549685789113385,0.04021856680083757,0.0739702503865894,0.054123290369707644,0.025080263593706797,0.0028705600440178626,0.020511818327296746,0.021244828263161316,0.0723044243444025,0.011516901609010756,0.011015367717401912,-0.012937497782056403,0.024824852056896503,-0.011782959513332896
LAMA4,0.060396256402341995,0.015912580978987484,-0.05025707686279279,0.07793656830908222,-0.010838633044646436,0.07547083727874945,-0.028423308076374953,0.06728674496028014,0.024229324810234994,-0.015452207046892857,-0.04765926987037778,0.06887188899012427,-0.024029516147682926,-0.01216966680184782,-0.061456680000599,0.03867551327206744,0.10842153212640983
INHBE,-0.03124519667488964,,,,,,,,,,,,,,,,
DLL4,-0.015718230815649752,-0.051310558394190166,0.009896578901195243,-0.04350128159568776,-0.03178632563121511,-0.03441364381761141,-0.038839082611060546,0.06730313076330552,0.02060051239740224,-0.016758399270553184,-0.02815679204776642,-0.0004888960446174833,0.05288600360770897,0.02283085239643463,0.007702679564953349,0.033005812209025785,0.06274312047998326
SEMA3A,0.05947081312982157,-0.039695282012801245,-0.02033692350851292,-0.049393455892557614,0.04588692711613672,-0.02345096806297609,0.042714127818997104,0.012985355389079923,-0.046561851886448326,-0.0011475307720942387,-0.06955962723212326,0.038468158921087216,0.07661017245941562,0.019815377172991006,0.016133632705997287,0.023492230788043952,0.039175578433596765
RLN2,,,-0.011600949568026122,-0.019624017841169378,-0.015566530214719982,-0.0013398401729756385,-0.017588498554891648,-0.027482586529035465,-0.018532987545508913,-0.008718981399325995,-0.02613608837154808,0.06885791230441744,,-3.45315630176249e-05,0.07423803865820822,0.03396626541572229,-0.035451768668336325
C5,0.05306233528124592,-0.023476097259066266,-0.0009984351739682578,0.13385180394518897,-0.008512166695658028,-0.03765148403526358,-0.01958289745980011,0.030880549804061453,-0.0043003356829361605,0.03525372488677562,0.09280624338639844,0.006386655213049159,-0.0030114047172621465,0.008868083100167744,0.03764651456719424,0.027456925436223346,-0.020497177567824324
COMP,,,,,,,,,,,,,,,,-0.02010777697339419,
EDN2,0.061897974284830355,-0.02415023737369019,,,,-0.024410943031360172,,0.10448389390070342,-0.02250522291369908,,,-0.03424985051388462,,,,,
C1QA,-0.06183951367478797,0.051684729565596825,0.02655840767645459,-0.04979725136397444,0.013348262991307931,-0.03713844049060225,-0.057848160272505104,0.09178125054950224,0.08124813224594983,0.02518914895737782,0.0927011471658591,0.041140916434571524,-0.02574261008269373,0.032971433339442274,-0.04535756319594301,-0.03425991530546287,-0.032754084213162865
UTS2B,0.11100349835421686,0.0012020383954332084,-0.013196370873425211,,0.02170280786327641,0.07134769861028786,0.015514366362411545,,0.0011307609138324422,0.009893033803457841,,,,,,0.12341570799333669,
COL9A3,-0.029829846410969627,0.07183396489525959,0.052302794377171745,0.004665861450243939,0.011125826441122408,-0.10197518977176459,-0.03034713207383457,0.07947430230051643,-0.05551055052232629,0.011302158335300233,0.07169371693859262,0.040397531390520595,0.07434552558551077,-0.029990648747252033,0.00032714687990385567,0.026353890379389323,0.04572083477542294
DLK1,,,,,-0.025908782915024058,-0.016580838680130938,0.015212757760251201,,0.006657164975194437,,,,0.041904505199334786,,,,-0.037775376038216506
HGF,-0.04377884114073303,-0.01893746350704698,-0.004360152610901576,-0.028566680383728858,0.005845357984160802,-0.006941165875292337,0.002759028194410532,-0.021728032438996875,0.025718056033480482,-0.04079639882392404,0.09772421259079883,0.030283152239221706,-0.06736658988478526,0.042676198857270725,0.022929066709718483,-0.010328652363268728,0.030320668197551342
P4HB,0.018117930937481482,0.07445224459550719,-0.013365487376412745,-0.01583732735064663,0.009566330104589139,-0.027244100712352084,-0.014242182911159034,0.0810419090689608,0.0049438475821687875,-0.03372192271065886,0.05246546866202009,0.044940628772073714,-0.05672940170536886,0.014606488573164614,-0.08251750282033027,-0.018535096447215064,0.1307389800969833
ADCYAP1,,0.054832030190173166,0.0647838798368666,-0.027321739531330297,-0.002804186945223285,-0.009608774651513228,-0.03974676388650287,0.015626670088743404,-0.030720426717132397,0.05453977568202237,0.04962651096427652,0.005080560023988362,0.01944536748068323,0.09229452447749019,-0.016311780141438796,0.11560992365913304,0.06616768640643254
GREM1,0.1673725581488936,-0.00381306527980513,0.05814399376840383,,-0.013454362232392653,-0.04058664318155253,-0.035751652850636605,-0.029429630980144717,0.002905458675802855,-0.013589167295656962,0.0446973590813407,-0.039734119203295455,0.0029833118218817803,-0.07642215951030278,0.05051209304059283,0.04079919653706526,0.0714782219885864
EGF,0.027770649962954152,0.0054157088998792804,0.021238819836188142,,-0.020642859182512217,0.023172552161501325,-0.020952464102841503,0.015702495302953492,-0.015172962025343548,0.12988261008021115,-0.011129164431819877,0.018136345758547494,-0.028950065351935953,-0.025751504958569014,-0.020743488356352265,0.07785551939692953,0.03624239942737054
VEGFB,0.060307731398964295,0.09310258738204165,-0.0539521718017363,0.012059127248920493,-0.018847529360850327,0.00407640221861636,-0.01678599751691115,0.05902669677255122,0.005971019889621448,0.006235790988845651,0.01863345155199193,0.009527592941704804,0.05930515217777334,-0.016290714414710777,-0.009447508462001451,-0.014673728134382101,0.019377207814062332
FARP2,0.06649832835649638,-0.0240363441262014,-0.010863251149022972,-0.0724842956811678,-0.01541995592882462,0.005337313862495955,-0.02344248383314782,0.05163249226988951,0.07487111151908722,0.0009671203977911861,0.011182228046169085,0.047405911542618806,-0.0397474458303034,-0.013151006803311513,0.025891241678155163,0.007454176993806758,0.06156959101535034
BMP3,,,,,,,-0.020426483818158685,,,0.004690884543739415,-0.022148437834819977,,,,,,
IHH,,,,,,,,,,0.011825408543629798,,,,-0.027570288806358156,-0.01627531114705951,,
LAMA2,-0.008260316750964286,0.0069940990051707945,0.07424722453382343,0.10229186927934023,-0.012538942563545229,0.02671072651785881,-0.014481079860924794,0.06618798638359116,0.014701261430090998,-0.013946084326090076,0.06409347983538242,0.07761030327851264,-0.013368302690915327,-0.0045155247861631866,-0.046102745898439074,-0.020245564865897552,-0.011011304060777265
SERPINC1,,,,,,,,,-0.017139711829070998,,,,,,-0.01607268894233376,,
NRG1,-0.036967043507092075,-0.01276842006833565,0.04755138460188992,0.0991481246629544,0.03665536792237503,-0.017483038304592784,-0.014926916949849576,0.03213074676840082,-0.01863403293178029,-0.0019316946766286774,-0.0068420695372175405,-0.0323285192059627,0.16358672426212947,-0.0046928360878324355,-0.032056634883296894,-0.0009959428864369968,0.0027818969067367853
SPINK1,0.0283337595220882,0.016574776965021864,,-0.021848559471605897,0.007296269626352288,0.011780147334258842,,,,,,-0.016006090770242083,,-0.002472095099227716,-0.019756569083224148,-0.022689887028176033,0.0117967412862248
EFEMP2,0.10501512525826735,-0.017187507203304458,-0.01833089546980591,-0.003022503957208425,-0.01867534001571906,0.04846486862585393,-0.03351031706212583,0.11224159514079422,-0.01000305271907033,-0.023245246533265436,0.02434180949512879,0.03616462171729818,0.03157904962132006,-0.019714374275693114,-0.0028703873407097697,0.02532945393712339,0.1032815616150718
SELPLG,-0.020903440605412764,-0.03472036866716276,0.11285714226748034,-0.005035889926931089,-0.03175692154740023,-0.06029669434184432,-0.03895770638520336,0.005163419018972678,-0.014058929215133683,-0.06423908110628586,-0.01609103409700225,0.03987798422304336,0.0070876974135831,0.010124002224521892,-0.017385134545038133,0.051920638313434755,0.03544132023364749
GDF6,-0.025050658288084747,0.012540173127535203,,-0.0357539017590969,-0.017438426616493845,,-0.011200130009823481,-0.027482589493586968,,,,,,0.031217074124625918,-0.039149589140280744,,
HLA-E,-0.013329370005954152,0.04719141364290125,0.0267115282159863,0.004047145783016061,0.014138764530929666,-0.025524754522418584,-0.06209433332356593,0.08435916284031786,0.031478025628292425,-0.04432763985263787,0.06910249795882445,0.0352003094743915,-0.05841688457353348,-0.030186481806900207,-0.009053945067461624,-0.044105801711231574,-0.029221515176855686
PTN,-0.01733721895987777,-0.03639816578845303,-0.02596699701892938,0.0538179670786689,-0.04354610220224703,0.0699569626909739,-0.03882234633778113,0.11121941926570697,-0.062365779239299875,-0.03024079160247975,0.0018796618640737365,0.06696479007164151,0.04305318103296766,0.0703887712845869,-0.021768171528949748,0.07992697418291576,0.10245097222706051
CD274,0.022428333993332304,0.013587063646654475,-0.001757251766266424,0.07445916059632215,-0.012437722159472605,-0.05480208457646198,0.02557779498043169,0.11391257030037867,-0.005158133783501084,-0.016119280253876715,-0.03700997781492925,0.050475485583982765,0.07402722430341584,0.044456902665176525,0.02515542212788261,-0.01777288565742732,0.09142437897250259
FGF10,,,,,,,,,,0.003545232868012981,,,,,,,
CD14,-0.03381697119007781,0.03147000561897579,-0.08718916249769171,-0.006241155286068981,-0.0018892286938782651,0.006383405831365377,-0.04205416106061455,0.06687625487595802,0.005730048178552283,0.051409506461058296,0.03884156069286645,0.052380545632481276,0.02299936495622616,0.04457680087182478,-0.02422922088352814,-0.05654230863524355,0.0532799862962132
SFTPD,-0.027158223852163127,0.008550578208047135,-0.018408408852607794,,,0.013698229181507152,-0.02960053617381299,,-0.029417966418448408,-0.002918677125882271,,-0.027063102976252258,-0.03659074229100742,-0.0409140286247155,0.07590457596582073,0.03728922636419081,0.026891472692209234
SLIT1,0.01604655764195684,-0.005468875845486322,0.057722863462671394,0.08628594075946806,0.03041155168024036,0.014204248176600712,-0.01161428442206265,0.07583346562228577,0.07076729185393399,-0.003153112073350009,-0.08923057058441874,0.023985179873525202,-0.018488745305528055,0.020820725764247747,0.04277075029585844,0.05968113343117337,-0.021841690350842186
LPA,,,,,,,-0.013092260688762255,,,,,,,,,,
CNTF,,,,,-0.012269962770845199,0.06088746837485773,,0.22846491534583838,-0.014610204655760356,-0.01358916612117729,0.03868485989363389,0.09185026509910701,,,0.07332339730993352,,
BST1,-0.02831625952727845,-0.0002858065578592395,-0.03558371785036452,-0.017860751467721946,0.016577451904013638,-0.006536937567656059,-0.0038622788913906313,0.12008012722990084,0.03619567279538745,-0.025525098452000725,-0.018898726147583696,-0.02938043993180505,-0.05854282044320327,0.06422539745378449,0.054171239405965625,0.026786366333781057,0.14518311813803744
AGTRAP,0.011101241412118901,0.05981365005493301,-0.003904089465137637,0.0029600010118675246,0.05169512138801371,0.02142014959810223,-0.03066287243333007,0.07076916564986364,0.02783867650057783,-0.03083645773320014,0.1031767812966123,0.06616485001872974,0.003681412619407586,0.07504430386673148,-0.014986603289925519,-0.015662973029354915,0.04268690804078638
LAMC1,0.022082804570184467,-0.022755609094367763,-0.04527622410939234,0.01767571919773695,-0.021359140344734438,-0.02372336970113988,-0.07437754056337996,0.0689371731161826,-0.020961015655078647,-0.008429703633667119,-0.0020012128515133807,0.00015791979230336234,0.052831801834026554,0.06937248676411673,-0.07057499178611183,-0.011449015484833194,0.10846545032040597
COL6A3,-0.07906557677093308,0.0056575686783570415,-0.016944646238263913,-0.06324370354543894,0.02263689826123533,-0.04781500906796049,-0.01483403416574484,-0.007297314278141008,-0.02066562478449721,0.005945996296432137,0.016566815311774955,0.06317226754817812,0.016573107875912985,-0.0221502876800906,-0.08288370773199416,-0.0390029982358354,0.06902154716008413
FN1,0.09903004033493265,0.023009434065478746,0.02529838058120445,-0.1017607421520853,0.04392396410898568,0.017995120899287367,-0.05834590634130969,0.0630434183102641,-0.003618535668542783,0.029308154288970233,0.014343642795309428,0.06539732098609652,0.015058503362368723,-0.017675397557519488,-0.09227178838684269,-0.0403151044218042,0.017759747960709463
MIF,-0.09439881979813461,0.0390451307190855,0.00950600664160454,-0.03230364784510698,0.00026620326849873704,-0.061368301755118995,-0.002492861688740336,0.024861778615731207,-0.04166147293563276,0.05385853912813348,0.017452463030837122,-0.04175199521717184,0.047665462533074306,0.011817522817488558,-0.02046169186233884,0.010768398525162846,0.006558672383690838
JAG1,0.024562800597874444,-0.009887003353898652,0.03214655729983312,-0.034239586447883545,0.015401763675543164,0.04693131249970908,-0.036633029954341624,0.0455256598834929,-0.019442567275533288,-0.016815228870085956,0.02831346751435656,0.023015130976503564,0.0001940740756574323,0.08261527083598083,-0.02159885443660888,-0.029631756546788384,0.12792142135157136
NID2,0.01534033119374808,-0.024468491730177518,-0.020244309637693362,0.03600156895849997,0.006114169608122914,0.029389319818909028,-0.05029846213171238,0.08300738238200141,0.06284890825749072,-0.0036163622630911475,-0.021030240105173417,0.06315732386167706,0.06787179559892878,0.01719830943479358,-0.04161211698117037,0.01993547760172132,0.0771568480861355
EFNB1,-0.021589734240207267,-0.035412306845743924,0.001587714941150268,-0.03864958782817134,0.022106409246134454,0.020775077279510706,0.0016367601082832729,0.13226493269690492,0.030249268645364553,0.009273179005160571,-0.0745121439060762,0.0028062780152015177,0.00742902254150505,0.029877878611942653,-0.009535636015716598,0.0008387637410225582,0.04938077314846667
COL4A2,-0.033629659620613116,-0.015822412342901982,0.0241863292940262,0.01119399423130795,0.007981122734061388,0.031093569626146143,-0.07350280973603193,0.08488665487275841,-0.0382473726559778,0.014032829545596483,0.0008081571019721082,0.10442109958728496,0.010490905096517919,-0.005068295473880191,-0.06097918981441137,-0.015249554473497566,0.06158154983756422
SPP1,0.026093065122999238,0.0957357322188708,-0.04041040550045571,-0.02331472517212069,0.01422307767209909,-0.01612631091650408,-0.030161125063895178,0.11900743484124045,0.03197298887645452,-0.052551288397745435,0.11975148669278098,0.07574277348051155,-0.019824065060248593,0.0924285826382073,-0.02337980298510127,-0.019530897522722614,0.13565993194441084
PODXL2,-0.0031402432776157473,-0.017904334449469737,0.07081662554699385,0.07647555611776537,0.006177522966574987,-0.0004109558690431224,-0.026335075942576506,-0.00552811436581143,0.04572085166197735,-0.042075834669931506,-0.02986682446283354,0.0007670823738810884,-0.001435629742947566,-0.039247080641109384,0.01690783374855771,-0.008028794277289404,-0.0179750119836004
IFNE,,,,,,,,,,-0.015182586984911737,,,,,,,
FGF9,0.05055001068080048,0.009461272020612362,-0.03492192685245268,-0.022595314435281386,-0.006384003932545492,-0.0023620672278953573,-0.061719389211002375,-0.02720951014418478,0.03617984932142464,0.018771767784960213,-0.020910889024783108,0.03898803005639493,,0.012637334171722898,0.03934832428679291,-0.004032762423334742,0.02319605694936886
ITIH2,-0.019865017432966918,-0.014329627194730462,,,-0.016393143932111002,-0.02828846319656722,-0.02082206999438139,-0.02799742174243686,,0.008616371299680016,-0.04036396539469032,0.0007817844794367916,,0.041925481263627516,-0.04624889589551046,0.004658287678781283,-0.006636572686769625
ADAM10,0.030485359546277017,0.06692378994979148,0.0895480524862962,0.012196038593888623,0.00046502637154118763,-0.013914851529142463,-0.0047879943771296785,0.032597106946733505,0.00785773806855081,-0.02203464702298011,0.061400912053182904,0.07748046884647462,0.07247018067092914,0.029059010696579252,0.06202946297660887,0.058719474032079035,0.04064061179829518
CFH,-0.04953115072300258,0.0006675364543281494,0.015929360600323968,-0.041952263265006236,-0.029052639246921207,-0.0235181734077602,-0.036109671405050586,0.05489516172371614,0.047387843952090364,-0.03035384474451823,-0.025162747072583126,0.027126818061905308,0.012250570214972618,-0.012379524405028113,-0.049442551636390754,-0.008453068837651553,0.029000237428483452
COL4A5,0.033102209954700326,-0.01554270004744131,0.008574980320607543,0.056458280408205073,-0.011813907078822279,0.09353217965125474,0.0016867242155715499,0.019421085114074928,0.017440766537236873,-0.005925451812879447,0.0410282246647089,-0.03276096139947805,-0.06272790970700515,-0.05279131149297641,0.021599770762619815,0.04444012640422943,0.0363589650649289
LTBP3,0.05004402541133232,0.038073672981310966,4.711678462120997e-05,-0.018224749221455366,0.025640224947862104,-0.006790914023993622,-0.046454211639329404,0.00928346314746962,-0.04929331311249402,-0.02660684848503075,-0.019269952714489964,0.04337753530397801,-0.04062984439848718,0.0068598696325953504,-0.03626213589647723,0.0007211826560039567,-0.008578884722379594
