,UKF248,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1
SEMA4F,-0.01839920315607087,-0.01944792663444617,0.019355264992606,0.007640062201177561,0.02368856820175342
NXPH1,-0.0566442583563842,0.00024133273778203008,0.036161783090194,0.014400638583658077,0.06156634522423774
ARF1,0.014662940900059067,0.0792957038838276,0.004037780322955292,0.004436153404220163,-0.027879680929737135
DSC3,-0.010846018716362458,,,,-0.019691107973859655
EBI3,-0.012367818181312898,0.07658848061029158,0.08417822708241303,0.009978355896648996,0.06195882760972654
TIMP1,0.04990639718751793,0.023900906013953203,-0.09552419671689086,0.017376781646303276,-0.06423581538153147
SEMA3C,-0.025282801133214055,-0.0026142396655342657,0.023044429270125667,0.02228623952250322,-0.00841550288526285
GNRH2,,,,,0.07674168554131806
GAS6,-0.02444745164683189,-0.06092956172383864,0.0009691008745108961,0.014519772397854952,0.03206596233898883
MEPE,0.07829170154140891,,0.12389118878043422,0.03968782574548209,-0.027209997293919895
SERPINE1,0.06322502713063748,0.06227101465581146,-0.06914810805929116,-0.019632161376385956,-0.02292675131749981
RSPO2,-0.02927271645445015,,-0.006818436074600134,-0.03200165945709644,0.053611796462304684
SHBG,0.08460500664037081,-0.03420367246645093,-0.029739162638704148,-0.005764274617129942,0.03214609681556047
LGALS3BP,0.004683030522516763,-0.003541552210132066,0.003546186471779762,0.010088675089490752,0.014341042653124627
LAMB1,0.0604500326270786,0.018637563997573634,0.00997523192779342,0.003804873961650086,-0.061093895227015395
SPTBN2,-0.03863200745009011,0.01068075053741324,0.045136214645426026,0.03705420183386923,-0.01240489298965627
COL1A2,0.02086125861105609,0.06998407753678076,-0.0064100643549299926,0.006619314931278156,-0.059652485871769106
DEFB1,,,,,-0.022289368980731205
CEACAM16,,0.06119339181685343,,,
WNT11,-0.015545867192145358,,0.028471105282622283,-0.03307038461767728,0.038716065726296045
LGALS1,0.0025916536127802607,0.07653954234217687,-0.09631193439020977,0.03982573241065336,-0.0202490811355341
BCAN,-0.01656116418760235,-0.02007671767710173,0.09318421844033191,-0.017158245947102333,0.05056935315706683
ANOS1,0.020625165563546745,-0.07157171405121635,0.08787672343285538,-0.05611588758977231,0.05276171679500762
EDA,-0.011381073981467262,-0.02378814936628026,-0.027462554333142604,-0.03160623898190393,-0.0165836673640639
FGF22,-0.016183931680203673,,0.07823479888934631,-0.007892796298622069,0.01755398580996754
SHANK1,-0.015545866194119903,,0.01696491485523973,-0.03699482076072896,0.05015221784681314
NPVF,,,-0.015212280996362872,,
RAET1G,,,,,0.09202390997482358
TGFB1,-0.015283796266337243,-0.021306971962559852,0.007884661169605782,0.02741180340611707,-0.051679946591590614
MSTN,-0.0021148601024741577,-0.05716938615725944,0.03655920389424763,0.00873212169790726,0.02698215887329008
WNT4,-0.010474770595115802,,0.08997744537207027,0.039078155958869334,0.018080080679102422
TNFSF4,-0.009594841849393172,0.2095846983534274,0.05220621950330109,0.008422026912622426,0.020519661928272714
NTN1,0.0006166893361774386,-0.017054629311170875,0.03580395512849112,-0.0460684671519423,0.02125990916841229
CXCL12,0.15175353843213918,-0.08881140416696053,0.029214147815707785,-0.014098006513950614,-0.011141720919086303
GNRH1,-0.019173363449759256,0.07956667953534247,-0.021917586418688535,-0.02220610638819493,-0.018224910538453952
FGF8,,,-0.020997341080485406,-0.028398409929723024,
RIMS1,0.001514783569138844,,0.03580315031743556,-0.019234440952121665,-0.0011055818518412518
FGF14,0.03202012550126923,0.05158689278200324,0.0807305835078992,0.03362350614659277,-0.06280091629357505
IGF1,-0.012286057519335597,-0.03182235973904048,-0.019461208073003753,0.041051184803402585,-0.00504959721455302
TNFSF10,0.006621435338153393,-0.037610449833593435,0.0534016737049633,0.02877768584650419,-0.040918854802570764
GDF5,0.004934312410406895,,-0.0065397225640619686,0.024922799903416646,0.008896556415649444
CHAD,,,0.03228617633579772,-0.02193836960238031,
RGMA,0.03621497819635737,-0.06397635920027366,0.031220726088490747,0.06123829584315632,0.0556395239914393
WNT16,0.04454294756506161,,,-0.014035571447480402,0.019729492679960728
CX3CL1,0.015786151535653024,-0.02112730008938469,0.0354159108923213,0.019555408905141326,0.04858387150728719
FGF1,0.06471243417711325,-0.09638119668713103,0.05147100773694084,-0.027053114323507595,0.027473953291865076
ALOX5AP,-0.026808962848875243,-0.08970866255018062,-0.03241067440636303,0.05317850579029747,-0.014255970492195312
IL1RN,-0.03536502133181099,-0.06410443875255925,-0.03795890210374471,-0.02804045405919454,-0.05380787114816647
PCSK9,,,0.2612633143866135,0.0950121398343441,
NPW,,-0.03245489293341681,0.021684188705474856,-0.024992205457397103,0.014718325440056357
CXCL9,-0.037841235864322864,,,,0.012250081215842288
ANGPTL4,0.007855635284957096,-0.022964739441203887,-0.034268227185850236,-0.03420899993037432,-0.023407846484984726
UCN2,,-0.03954535521544196,-0.013510092848478176,0.032223494470833024,
OBP2A,,-0.015295927193764965,,,-0.02211826135359425
COL4A3,-0.02104761236820079,,-0.012763381502288933,-0.021531275804499688,-0.0015093464568430193
NRG3,0.020834515902004056,,0.11753421284807089,0.02606587192280044,-0.006811260907204231
IL23A,-0.017159616389650082,-0.04294819127270398,0.056957245552465126,,0.03570146116645622
COLQ,-0.020130616467890876,0.023295902266001072,0.03449754554304284,-0.015113103580172867,0.017609999471269108
SCGB1A1,,,0.060240587362885255,-0.015762722339590245,
TNFSF12,0.03497712637571186,0.008680178553508595,0.025645687388750275,0.04326238345450887,0.0165605726477188
DKK2,0.0587017456011754,,,-0.018143586113229363,-0.015198639671894653
FYN,0.026408818960506435,0.025032454590826116,0.07400115924292233,-0.007963335287159595,0.05536187782693626
ACE,0.016208994602024164,0.0041370725376436044,0.09888494879078458,0.016502621358229736,0.00312908235484624
IL18,-0.029933309259643676,-0.07961292288311218,0.07721275706922438,-0.014103985813489508,0.04497898685870542
PPBP,,,-0.019093328845866286,,
CCL27,-0.011381074057928315,0.0463565788696177,-0.02143363168930652,-0.005141960664439894,0.1035013721484075
SERPING1,0.030268275046503885,0.023996731240662515,0.01499534341235792,0.04691623829195892,-0.027436457945214286
AZGP1,-0.013907908531888774,0.1282208754085372,0.001428142816685402,-0.07945238218336363,0.04318584804729345
INHA,0.10623554407910066,0.02568724941350705,-0.027523270642640485,-0.01014934751882389,0.00704224989107225
SEMA3G,0.03369987247475423,-0.05904584777172739,,-0.00584804879443901,-0.031174290742604433
OXT,,,,-0.013199638243557481,
COL6A1,0.06597825094523371,-0.019194865217941667,-0.0491938647129644,-0.025931507898771713,-0.05160322928410587
FGF17,-0.032840686744773744,,0.04535091342900717,-0.003751728817421753,0.05802095020753364
TNFSF8,,-0.04479763598254598,0.027912705446185748,-0.014035573300032798,0.02114555719558679
FGF20,-0.022586929715419275,,0.032472002418396456,0.12084692459180661,0.05787860304318468
ICAM3,0.015183775425803299,-0.009161231670638224,0.1116974513979112,-0.011389654730037894,-0.0140171875002952
LAMA4,-0.0336256863589262,0.019384103740145042,0.04204572091945369,0.013295989479676338,-0.021453942754613268
DLL4,-0.04587002162863019,0.0008938819226841205,0.02360772919297354,0.0024671136752332083,-0.02456685663816187
SEMA3A,0.03931886804617155,0.06491005535673545,0.03208054018298299,-0.018308749301465612,0.01797794831071447
RLN2,,0.043581683351551125,,-0.015394728092963926,-0.024319358920483588
C5,-0.014732898158153275,0.005849367653612222,0.012022509270779316,0.05399933045504085,0.07769717582493506
COMP,,,,,0.03937021627829101
EDN2,-0.012858809775108834,,,,
C1QA,-0.004866394571694574,-0.032573188750795075,0.04698116163138403,0.01179288299960904,-0.05644021446958553
UTS2B,-0.013760375992492819,,,,0.03731306743510846
COL9A3,0.000598349774286287,-0.09858631858287877,-0.006488348677173751,0.009665516330604314,0.04526708759741571
DLK1,,0.08945421424537726,,,
HGF,0.025204535819176067,0.049717425295017395,0.03720543879571318,-0.04687394231490495,-0.016798739142021214
P4HB,0.057556293754979886,-0.09370492657977939,-0.0678200569640948,0.03241522277453932,-0.07762070688858183
ADCYAP1,0.03434992595730469,,0.06065919644887326,-0.04753840869850527,0.03007646314311873
GREM1,-0.018087511497911577,-0.056788911574375454,0.008513939371180968,0.03857585773869053,-0.030360118394647882
EGF,0.004205994775506643,-0.02011477404511363,-0.015399747429113386,-0.0006384318556881958,0.02404417421504787
VEGFB,-0.045866692217491976,0.04846256700587188,0.014971383675093099,-0.07151547297252749,0.05006154500283921
FARP2,-0.04645058334995911,0.013028279250956077,0.06967069716536332,-0.053314041589705916,0.03276585991772936
IHH,,,-0.018785138934874046,-0.015207592420873692,
LAMA2,0.04813933914971123,0.039732464459983276,0.0681984424478888,0.030804449852216725,-0.031857256558506526
SERPINC1,,,-0.015399748654197248,-0.015018262958779517,
NRG1,-0.023864775548339236,0.015724690961446627,-0.007994875214824206,-0.045677809460678453,0.13679721465260491
SPINK1,0.05767182081393503,,-0.04205142039468877,0.0601480024507397,0.10382619364520979
EFEMP2,0.022601398848820637,0.036885544764510926,0.005498859276818949,-0.011071785209363073,-0.01845627867141674
SELPLG,-0.05714093355775829,-0.007766341912055728,0.06419040675911208,-0.039254343529735426,0.05980923653928814
GDF6,-0.021828805934390835,,-0.017065055984771142,0.01871641093495248,
HLA-E,-0.020658800435256457,-0.12685770971902882,-0.010700737999298878,0.04622937603495375,-0.03852699255415463
PTN,-0.030574297745967965,-0.030291384196845784,0.02693711153839532,0.04843704549635765,0.07390110347656424
CD274,-0.0014833390980389148,-0.06730999957593288,0.012057027300202664,-0.038421754737752147,0.001969061818871838
FGF10,,-0.025787031569075542,,,
CD14,0.019446640556281626,-0.10516388400848098,0.015115117815127529,0.08031861534026113,0.02309819265324218
SFTPD,-0.020748186154055537,-0.04341655383983014,0.031099321603038115,0.011747417978783104,0.03965555052747806
SLIT1,-0.014624929565716805,0.0653148645567615,0.028469385102199755,0.025355299789269897,0.09304360730657985
CNTF,,,,-0.01539472979055766,
BST1,0.06564279943129005,-0.04464560311683481,0.046241731709284625,0.018114126600952254,0.04995096157036986
AGTRAP,-0.013814926009362724,0.024219930011486715,-0.025654827287781658,0.011136930135956949,0.055858464440571035
LAMC1,0.013968598473809168,0.057021284194640344,-0.04185677763892333,0.03424721606152064,-0.03208338027256017
COL6A3,0.035529530739601356,0.046568437164047495,-0.026398408245986146,0.013724289701083362,-0.04612236410408253
FN1,0.03561900280742314,0.029340999793511763,-0.0852060344311357,0.028551235968050516,-0.0724598276410535
MIF,-0.025422569171413223,0.030682776597300163,-0.08441243132077662,-0.005248301277452305,0.04350999497995025
JAG1,-0.0483064602965209,0.06594210278015616,0.03344737004875473,0.00044716273575977177,-0.051105905247154026
NID2,-0.0007657936334631236,0.021287468392327664,0.07085844618466032,0.0044416770417695685,-0.010966080237169405
EFNB1,0.0388553942408244,-0.02099325928137838,-0.011692920962409523,0.0037782198823563358,-0.011345208035137791
COL4A2,0.01964577173833265,0.0017562656544374534,-0.004208655864563942,0.014679970343990463,-0.06470253029682009
SPP1,0.026785694738379665,-0.04936499848587546,-0.06534940119476916,0.05550236312925026,-0.029942330787974685
PODXL2,-0.003300628128520196,0.06868499858219441,0.030482083606960305,-0.014009233879388124,0.038203856673097274
FGF9,-0.005913794136781278,,0.11533238014241942,-0.02682258571218897,0.015228847607079807
ITIH2,-0.0217324690806717,,-0.009220715205568962,-0.021492644611461147,0.017370135653148287
ADAM10,0.050081182844758855,-0.06949198528915601,-0.01760384303683743,-0.036451874242675805,-0.008876688569815057
CFH,0.05132785019432844,-0.003559130527624355,0.0900102640536789,-0.0021458026628640835,-0.03691972707072307
COL4A5,0.014418599753252359,-0.052041995468475884,0.017427750505269235,-0.03665044703638098,0.03916105751556964
LTBP3,-0.016487044495445996,0.05512732056728161,-0.048055332294104455,-0.0502665823132094,0.006031020027047063
GNB3,-0.02625743570062059,0.06183197809136817,0.025291965383785923,0.021282133227052396,0.03434591964295925
COL6A2,0.037564658801646375,0.004125600746738289,-0.08787868911827508,0.009052390238389205,-0.04537914133736837
GDF9,-0.01358263577613308,-0.03532736666713689,-0.03707037305556561,5.98931015170567e-05,0.04045657914480098
NCAM1,0.0009581851296670341,0.03597455977471312,0.03094311537194384,-0.058841052968014694,0.035354542579558904
APOC2,0.04976500138500769,0.001200227561521737,0.03621497333289127,-0.030187903844496034,0.03600690035383521
BST2,0.017787106058501527,-0.03745179602176349,0.07845092241376404,-0.022383587513718186,0.0054509465281525815
COL5A1,0.03019031551131155,-0.012174781407941222,-0.021460709954031314,0.02692192802518335,-0.05258301400384216
CALM3,-0.03588158014689693,0.005442543740524253,0.09960654882468326,-0.013961782404405626,-0.00466997122235404
THBS2,0.006820391440213536,0.0485361454621627,-0.019908032767637245,0.042592707888454505,-0.055162099251322656
SERPINE2,-0.03662345847384475,-0.06157563080682421,0.045669490625508236,-0.048403723604454156,0.033432683567522166
EFNB2,0.05904422943419123,-0.03367167821178517,0.033770126717101195,-0.019781570661515924,-0.050159957420432576
PROK1,-0.02104761539320832,,0.10544146112600457,-0.014436246443411929,
MMP9,0.031800434022389204,-0.03899568676639232,-0.036883100429038584,-0.04543021294060993,-0.07528904961533894
DMP1,0.07241000240941932,,,,
NPPA,-0.002663641239547713,-0.07298585507069763,0.05601762014186389,0.04146766515111765,0.19567194041870642
APOB,,,,,-0.019974446378849483
C4B,,-0.036957105208390566,,0.04377321261859609,-0.02211826753812545
NTNG2,0.029527958857640528,0.03747607875755126,0.05887173327982485,0.016674231077319305,-0.021948274028639678
LAMA1,0.04817633634330732,,0.05998250244248296,-0.022946035947982252,0.005441382083616239
UCN,-0.018756366842315592,-0.04103214303851504,0.03488954593890288,0.029560601706668008,0.03218769695401843
ARTN,0.09489587338408363,,0.03538296852117389,-0.014659126425571269,0.05241751150503806
PDGFD,-0.015214031695453848,-0.08163359329520153,0.06444149946795825,-0.06474015794075004,0.003472357847289415
EDN1,-0.043726469312931164,0.022845222043426826,0.08669909421995796,0.024799364424845947,0.006045586639874025
ARPC5,0.033303812026121954,0.0044343402584000715,0.028999737236331057,-0.051889228348455885,-0.042206153944047003
GSTO1,-0.003965423985451073,0.01008486344760413,-0.003893653349466134,0.017437027391374392,-0.0028199919598052288
PROK2,,,-0.01733714235543957,,-0.01821204759770216
SYK,0.054478368094667565,-0.013954370103145552,-0.018642001551522017,0.07098072318648245,0.04587913044153964
CD40LG,,,,,-0.021601012787922806
ST6GAL1,0.03192958051451524,0.001275920444828496,0.06722526984683555,-0.02924810024824652,0.03944416487492107
WNT3,0.04647951482670256,-0.005772249798138574,0.05595621566922004,-0.0028098165425990166,0.12695910149352324
HSP90B1,0.023557778765182093,0.02933106631541454,-0.05478295469948648,-0.00022032816338861264,-0.03791100869563139
ZP3,0.03944669288051367,-0.05043538546071821,-0.024534788117325925,-0.009982396291230879,0.07127778014257874
ANGPT4,-0.01205912659322928,,,,
NRG2,-0.0008248156246422183,-0.05373242675786688,0.001799252976174558,0.005365827017841579,-0.007118887738008339
MELTF,0.08692323897399132,0.01187899276957286,0.027447363118098138,-0.043150590160614184,0.010901137481430628
NLGN1,0.04036389588628719,0.00439872502129651,0.032235694210723066,-0.017616772008322946,0.039154876959018675
SLIT3,-0.045979546732497274,0.059287357001555505,-5.451539960097599e-05,0.04750888700721156,-0.030443510129730542
CCL8,0.002652789518801634,-0.08272605248060849,-0.028888630841449475,-0.01804115927074347,-0.013400482085486715
S100A4,0.003930825847440837,-0.014107009703570903,0.014517352159954715,0.04480581054681504,-0.028157102108659023
TNFSF13B,0.001921917423503204,0.10774050266687392,0.032326590426280714,0.038286931559543505,-0.04517754166916418
HSPG2,-0.013686328324492928,0.008776718747622293,0.0074260908083332924,-0.015194795717947825,-0.06919231518385038
FAM3C,-0.011063668352590286,0.012171539965683546,0.06897116989482804,0.030577921059581247,-0.025805804187599223
FLT3LG,-0.04186954806047915,-0.014683601847400791,-0.05252401197359888,-0.039107192670937284,-0.035556796110915785
A2M,0.04083931180974159,-0.07573617786915637,0.06140062016734926,0.07109871144938318,-0.03330284734456775
VCL,-0.015725738890563844,0.06487695235684704,0.009314824631568451,0.011758054609866005,-0.01925583010300755
FGF2,0.07258201249017097,-0.02021288453575285,0.00639370690605241,-0.020978455443583763,0.047511251217719014
AGRP,,-0.008896910909469844,-0.013201409911042237,-0.014826660991910582,
CNTN3,-0.013796858949214527,,0.08299840023740655,-0.020090233071668535,
RNASE2,-0.06506767966711291,-0.017705905645243134,0.07943126925998285,0.007969119411625144,0.004575142575253637
ADM2,0.08410208725851238,,,0.08213293627656586,-0.020530076264108344
GAL,0.06723729942213265,0.01007955345731996,0.0025055932399596745,0.0004948059773257719,-0.020254056730603074
CXCL6,-0.012858807766737241,,-0.04531804368760443,0.003598789434344309,-0.01427730332118804
PDGFC,0.054575196778260664,-0.034211358782240596,0.006144371810790106,0.04386208417227153,0.017646882035600078
COL8A2,0.025950801805842635,0.04694627761547632,0.0069865063139516745,-0.028019873345987985,0.03411746870486175
SPON2,0.02415775840127877,0.04688969089704344,0.05091274343739303,0.024733437661879232,-0.008020334657877019
LCN2,,,0.0015212259396029685,,
SEMA3D,-0.012223033551260124,,,,
BMP6,-0.014746778547837548,,-0.020856377964439083,-0.027522566988968804,0.08729625862806929
TIMP2,0.02642113046838107,0.06389284383731124,-0.047428741218780636,0.02668605827740773,0.00211060215600882
EFNA1,0.06692972200149468,0.016350219730952676,0.013955543221239227,0.011636946198834581,-0.0062262973790423205
S100A12,0.0020324665545433697,,,,-0.003313385533127664
TFPI,0.049701835003868385,-0.13964671685971683,0.016193562902341113,0.03870408179210306,-0.03075955316552966
GPC3,-0.034016089540991154,,0.03304533434340614,-0.0120922940501715,0.04545691360139472
NMU,-0.026189664518385117,0.06834762832574495,-0.0397691161901853,0.023199499640593247,0.027980260445797288
SCGB3A2,0.18471790284718423,,0.01005828363153173,0.006824555098168971,-0.01874725494651675
LAMB3,0.018739977123681,-0.045284380513094295,0.010915533714634579,0.010140570236762764,0.025938956377335603
LGALS9,-0.011029473589950035,-0.04870767609963275,0.04469172952665446,-0.007940860570895382,-0.03464382936503632
VIM,0.030370601805906963,0.05991446358699755,-0.0761332488809005,0.017510029188003907,0.03507709704294309
PLAU,0.0016705010359483936,-0.11041651276511458,0.03939003060360454,-0.01468867358685856,0.058732419563547175
TGFB3,-0.021556838109111815,-0.054457032687067884,0.018104864985637827,-0.03886125973948292,-0.05233935521940909
APLN,-0.047350596726799095,-0.044818274661368084,-0.0540226410581708,-0.01143302581943309,-0.05377658605277878
SHANK2,-0.014981131329351645,-0.04832701248108356,0.08867296552060115,-0.004859637679057242,0.06111775213880653
LTF,0.0848687259471747,0.01421076458098062,-0.000333898604169377,-0.004752151185477561,0.0022212491489139474
PYY,,,-0.018939800603713912,,0.040893210205531105
PENK,0.02761251643523827,,,-0.019975892897518967,-0.024319361640082988
CTF1,0.007823852564705986,0.2156478788833049,-0.01968153212422093,-0.04449379364972666,0.06159746871628908
COL3A1,0.030828036746659144,0.003756799523895305,-0.01636637715876892,0.00891859423260066,-0.056930289510934644
S100A10,0.05859797154266173,0.04492990096681328,-0.06162257422886377,0.018717844711049654,0.009063737525620983
FGF13,0.08546500971847042,,0.0568160563233668,-0.028296817219345637,-0.03354923268102634
SEMA4A,0.016140261929877914,-0.05042713835922938,-0.008894486736134175,-0.03198984447281017,0.017738209330926537
EFNA4,-0.011886465084291545,0.06983167723764734,0.1258920701328208,0.006985581294613485,0.000841736412528765
HSPA8,0.02714547778202161,-0.02912462369549696,0.034420508433709106,-0.04247100130999572,0.022715385126995575
NPB,-0.011205445807486614,0.1343149706578536,-0.026638031343002123,-0.010272149134895901,-0.026638554759326877
ULBP1,0.005008967119924155,-0.036479407008315326,-0.016129222017000264,-0.02616396174710894,0.0057722371917066865
SEMA3E,-0.028888573162725754,0.09227829653203362,0.04926631380508143,-0.018465616220441353,0.053507022270285184
FGF3,,,0.07959428569841569,-0.009483327642372114,
ADAM9,0.029523798665131825,0.05530129864276026,-0.08025194591626214,0.03294432267060326,0.010667787065807647
ASIP,,0.054205872221679205,0.061421143050073616,0.015649081345242337,-0.01598300240154084
IBSP,0.0045212378674252445,0.005301805028660498,0.03973653063736704,0.06815823860820741,-0.06482439891332807
MMP12,-0.011381069279115351,,,0.013017314327915927,
FAT4,-0.016649688099624242,-0.06196900701613838,0.07736971646889505,-0.030892156017077115,0.028504945900374157
MDK,0.033103127941169555,-0.11846799612992953,-0.007831560256254352,0.045455829691565655,-0.006204186114773963
BMP5,,,0.05697367251891095,-0.03441399802916268,0.05018172207198214
CAMP,,,0.050274838604520915,-0.02055366524190479,-0.026568259703626126
HSPA1A,0.0370228395242821,0.09442647755614668,-0.05464090327038572,0.025487019937299252,0.06209021426467134
SOST,-0.01762905360183357,,,,
SEMA3F,0.043195399789686985,0.0266362915293269,0.06549022881086332,-0.0011968211250762157,-0.052283858344829424
ARF6,-0.02413839754133346,-0.09649060645888861,-0.047894830811051864,0.021892425956790647,-0.0004207181774753932
IL6,0.026443015966969602,-0.043416568256541645,0.06473373546150318,-0.03640258207447889,0.061021503334110674
CALM1,-0.012716307382814124,0.07268412785996815,0.06234157228609158,0.021597228185361257,-0.008168605766692118
VIP,-0.025461359365886477,,,,-0.02804512699050882
NMB,0.024457290537811427,-0.07364963520417217,-0.006195898165090597,0.0004909888613050516,0.029634588066813176
CCL26,0.00019702186497314728,-9.307208982212652e-05,-0.027161844623218568,-0.024985025471049298,0.09083886863082044
FBLN1,0.011922018156108074,-0.029854891731738737,-0.005831287187626248,0.042632503185028627,0.03886322222785044
SAA1,0.012677042446255653,0.11403252122666596,-0.03997299440751811,-0.03137447378848316,-0.046323304979157744
MICB,0.013784058238243337,0.005658644094144618,0.026030226687039127,-0.0034796483668704157,0.01981895398422154
MMP13,-0.013466164663855413,,,,-0.024319351366045586
F13A1,0.015039939953753132,-0.0029755774735012275,-0.00978166826891771,0.031374890139715714,-0.034010428855767307
CXCL11,-0.03910516528230699,0.030249205972276108,,,-0.03961963592176128
COL5A2,0.029041151476744135,-0.07882431049203761,0.009499958396570215,0.008844311520988728,-0.042622171786002805
EFNA5,0.0065490145510065535,0.01805410513699332,-0.0436051504743681,-0.009312553865716305,-0.004734705088629042
AREG,-0.03248946970613962,,0.026884909891393662,-0.00476395660939276,-0.028820974679097295
EDIL3,0.011633217934132162,0.07561556478972047,0.0536351115419019,-0.06263083041331437,-0.03872236907801486
CD86,-0.057632688752161786,-0.02697447737606216,-0.02410580937608785,0.007468458802663959,-0.021599629820461305
AHSG,,0.10110878550634392,0.008986764997399845,,
HRAS,0.0010709009346826417,0.11052953271857004,0.009151446844869314,0.062413760654069006,-0.01808525185084614
C1QTNF5,,-0.047027524386137505,0.03202548526026239,-0.016475585032035008,0.03975083963084288
RLN1,-0.01172477938391117,-0.03532738012149309,0.004823084086583028,,0.00270265289211711
COL4A1,0.004549589230820525,0.036363478816061404,0.030647546790093527,-0.0004327484639779377,-0.07177496340997887
CCL3,-0.04304144794161077,0.003912224070519686,-0.05074067269499201,0.014733823855438912,0.045697278209807776
BGN,0.02604239369445502,0.028706811424820042,-0.041610589973290785,0.046575006605255403,-0.07602129360879283
RETN,0.07106074191691931,-0.10703302193146585,-0.030053262843621375,-0.017658496405803924,-0.008561842670254232
S100A9,0.017666391796037673,0.026170858728895574,-0.031026802068864597,0.06295667582811483,-0.11162092818943865
HCRT,,0.05132776106520575,0.04337578715161134,-0.03508381750320653,-0.030429445068043556
FADD,0.0318169987333372,0.04544587677147101,0.00357060725043919,-0.027974432700351545,0.0470712478162228
ACTR2,0.010510505637882887,-0.015219536255004044,-0.04860901291199009,0.017010502350409264,-0.05800992708833437
BMP2,-0.030867901945857798,-0.02767581305429828,0.015317670683743624,-0.001609899368892412,-0.021054722729848197
PDYN,0.002632528535890896,,-0.018472300802804622,-0.02562984119462136,
CD55,0.030866652404109664,-0.03547969542655243,0.007671215439147577,-0.03904043095842813,-0.04188719924806242
PDX1,,,0.017767637536507237,0.030996733865480127,
CD6,0.008534700620762413,-0.03642091471176846,,-0.019681282495173938,-0.04613572625288568
IL16,0.04063909056357966,0.0893111165407658,0.054855879576377845,-0.02195234020544391,0.024396557756197642
LAMA5,-0.008966630689014935,0.012590416788879698,-0.02267451128009997,0.045102611812884746,0.04280924060108685
RGMB,-0.0158304096477754,-0.050699777532820386,0.07852538367492994,-0.042893008707638236,-0.004469545274575517
INSL5,,,,,0.041233364991966476
IL12A,-0.044590911724284796,-0.032645650506113476,0.024128966062769798,-0.016122837412547556,-0.01357516155603904
S100A8,-0.017690946221625117,0.02234625903272265,0.029207763628662307,0.07314486807363468,-0.04594237891445931
TAC3,0.07020177350934691,,0.02803224569279973,-0.026850383946839702,0.06884589910788022
TAC4,0.0494597557504779,,,,
MFAP5,0.042507292527265324,,-0.0011763868588804858,0.027738198220953903,0.012019310386012939
CXCL16,-0.02521518321943766,0.052813254586197275,0.04931041443230881,0.008293121775412077,0.011200191428656305
AGRN,0.04472279615586935,0.022384060177930855,0.06109389772953404,-0.0088196139466199,-0.01778504636808592
COL4A6,-0.015803930608564866,-0.005767399974515943,0.07220861136056916,-0.018381202199187183,0.05900991681421167
FST,-0.025311894307602337,-0.06736888133036403,0.04315667926613717,0.032561594796367124,-0.005521672029533824
MEGF10,0.06028650322277487,-0.05754786608038227,-0.0005441161420004633,0.0288146616812396,0.05918802765683622
C1QB,-0.018405519163399178,-0.05700319724384656,0.06977264963786577,0.026174987681483523,0.002496726743401827
HLA-B,0.0042437259336654525,-0.14043287617168126,-0.07067288450947903,0.05128324091521671,-0.06786400633015692
PDGFA,0.0012171366786696163,0.10838590418375199,-0.04564062171631464,-0.0348275221845123,-0.07994066655659092
LAMA3,-0.020948213253450088,,-0.014038431029988366,-0.016300100715424426,-0.013679474039195673
DKK1,-0.022020403605715666,0.053429015843125566,0.0021639956568269554,0.0031351154859421255,-0.021977178550995465
INHBA,-0.03576318172825475,0.060443985333350804,0.028968130971845554,0.007001481268773876,-0.05265136412712826
LEP,,,,,0.06694993649063725
IL7,0.015324137042818067,,0.04931609736527019,-0.02730002563571048,0.020603300662411356
FABP5,0.049300516070058385,-0.04665135490316559,0.11905079825032393,-0.004439859945277585,0.013441062245642007
CCL4,-0.03617886830524022,-0.026713815907555324,0.0024150009671234057,0.04393968242439962,0.01701055351138567
FBN1,0.034462933992763664,0.028188981654992052,-0.013081840327383685,0.00027978637285880006,-0.0838017499170401
TCTN1,0.04265284542147,0.09891935140404026,0.02431010939402451,0.007643035541736648,0.001950233577770594
NCR3LG1,,,-0.021137464719411463,0.06438135595085052,
BMP7,-0.049194144522906214,0.00741391360591664,-0.00012621594087059562,0.016903653093260286,0.02813522230127596
NLGN2,0.05606286935450038,-0.007095945560728919,0.036946756305751616,-0.012105263521979279,0.0545866115336963
CCL25,0.000511530595449116,0.10798837002050558,0.03973402894532404,-0.040786961012027355,-0.030042350627212996
NPNT,0.06447103934952483,-0.08364072614069473,0.007486475240622935,-0.010350475064319797,0.04758753485900611
KITLG,0.059398147198195625,0.0039022026435586317,0.05147597805689291,0.007354076316313122,-0.03105200187934111
MADCAM1,-0.027721504833024085,0.032733805357376876,-0.016482684806066836,-0.015018265490743808,-0.007995219696532161
F12,0.043207436346176076,0.010811850556114366,0.07258382604013956,0.016030763805370152,-0.03853335172316515
S100B,-0.01525266960467945,-0.062058268521461527,0.09649707321204438,-0.04258664768807319,0.05407760189788269
IL27,-0.017512758321699018,0.02766110365157243,-0.01999220873269637,0.03899339335137116,-0.00945525118537892
CD99,0.05775814485292832,-0.021054986811468748,0.012585036727561949,0.03424207644430047,-0.02335883787163603
PDGFB,0.03141581301828094,0.04942996738813765,0.0011166532653907036,0.07466257433621219,0.019682926370267136
CLEC2D,0.06226214102156173,-0.03405300325409361,0.05460386301998981,0.01947871655298872,0.014723536823418057
