,UKF248,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
HLA-C,0.03746874352424088,0.03913758780006263,-0.06528107905936867,-0.024953501440852465,-0.011325431210739461,-0.002311269023421949
THBS1,0.02073176203212222,0.005960289967725343,0.01826207164135245,-0.03058232949429333,0.04767905048666963,-0.05922894898896784
HSPA4,-0.07274026653372599,0.00030725301752687736,-0.019235715017472604,0.02119044929436127,0.08610134303064368,0.018744684440676836
LMAN1,0.02854651238688502,0.017524987562403206,-0.015601777398031985,0.03286192985423521,0.0504650356068655,0.05993764205795433
LYPD3,0.016660680667280776,,-0.04780646542985038,0.05585186622800893,-0.006731140921519441,0.0548538304608633
APOE,-0.014068535758026596,-0.04131465620405908,0.014531235033958022,-0.015992811203001743,0.004684298264748054,-0.05843792638118255
SOSTDC1,0.029732620225893902,-0.027259245953249824,,0.04853702573908107,-0.04363551951261778,-0.0076960012293970535
ANXA1,0.04263801275453127,-6.195135284576845e-05,0.10533007638078111,-0.0017893189071930284,-0.032192991362203764,0.0925263503219538
WNT2B,-0.03269021225521375,-0.006492551477824707,0.036736229971557975,0.04556326791684347,0.05011733134607345,-0.010834081493516088
AMH,0.11195416223830136,0.06636345983567611,,-0.01713389747495245,0.018368951491908595,-0.003281424543519572
GDF10,0.017140345501066523,-0.034488767311727224,-0.013508231806772266,-0.021091104526962,0.049719479114674024,-0.00033604613999651975
EFNB3,-0.01290430062005448,0.013408057021111378,0.14083113288042726,0.016189692289399572,0.0043681101391765354,-0.004626983423262042
LTB,-0.032170895842530405,-0.012074288480913025,0.04322943194754395,0.08918955996685633,0.07114090479426226,-0.00011749875052386344
ANGPT2,-0.029261141023467066,0.010453679824581499,0.05910972410661241,0.004730154676994531,0.005223287512452951,-0.05529192075980587
ADAM17,-0.025452848206721036,0.013798755683693483,0.01766603989384644,-0.0007158462128439985,-0.007478621233525483,0.01199118890179416
LRPAP1,-0.06906348258709508,0.006994404435902114,-0.044308936018456875,0.013496059721787575,-0.04196172366522353,-0.07199220174249611
NID1,-0.0015190121994858772,0.06227746628974369,0.06302652989606375,0.02261388637899416,0.013236869381565028,-0.06499365886143595
MST1,-0.0006597723820753599,0.0615938080395585,-0.01576862883919937,0.028155384939808382,-0.005554824428938316,-0.01106947931396193
IL13,,-0.005199096997663106,0.01784463542770924,,,
DCN,0.0034202253685711045,-0.028860035296727808,0.03836319652487589,0.04858888649326607,0.03135024798142806,-0.09092480679440726
IGFL2,,,,,-0.02284870097461034,
COL7A1,0.06493733212839474,0.0989015213238824,0.04980248966275873,-0.0760774013033852,-0.0005458867049065677,-0.062052391733592865
CALR,0.015966564538451956,0.09182576230607839,-0.05511957985210894,-0.05167909860570824,0.028949497837804965,0.03436276679231123
PIGA,0.027548381077003525,-0.024624944775105476,0.046144885177750686,0.033818258393938844,0.042330133459026247,0.09483914531623579
CD200,-0.049535233964720614,-0.06915468597640924,0.11008759069357729,0.08205403332066229,-0.0007967961245659597,-0.049072781815024134
GRP,0.05469596865946321,-0.018111763091545753,,,-0.021540686486714568,-0.006803407425363903
CDH1,-0.0031861025032915726,-0.017425849080348818,0.05788073840154101,0.01121324820335541,-0.01123740014835093,-0.029287600914092066
LPL,0.013954307463838928,0.0019760542687699925,0.05097027609584477,0.06270445810025779,0.02572337018976316,0.02252401757657563
SEMA5A,-0.025688300800936217,0.06352862069269305,0.08528760346301295,0.02162607767660681,-0.009401922765924792,-0.08676893835358819
SEMA7A,0.011264663223343109,0.007914221968615917,0.010401539304626374,-0.017109387376863884,0.03779186490230055,-0.03724129847700109
SEMA4G,0.02745753812534897,-0.01768748853161647,-0.08249944838158547,0.023273622427079452,0.05225604512218379,-0.04304634925581719
SEMA3B,0.017620575180618395,0.03978446366876661,-0.04046498156779675,0.00189198082135959,-0.035314290251565815,0.014003471356832789
RPH3A,-0.010832343553648332,0.006248000388967765,-0.04922335438074843,-0.025453561629467894,0.008221237974785892,-0.04186567097830217
JAG2,0.02092781351798344,0.033684342309889495,0.08548799254319753,-0.0221415791943538,-0.0003123260624076219,-0.004971013343707085
CGN,-0.018691638964225887,0.07264572545717002,0.12000424459704488,0.0008846873264719292,-0.06350183426075938,0.0005527698676846275
GDF15,0.07364286696629646,0.08242855406867157,-0.12083760817113304,-0.056112138537520236,-0.06235802162460603,-0.018917927696606922
SEMA4F,0.009530129343045774,-0.02681954037354219,0.03560141303873027,0.06511348507451778,-0.019516081384347014,-0.038857038343511896
NXPH1,-0.05201626041049991,-0.028438704525522572,0.062082052143749795,0.0626946545189207,0.021919894288743358,-0.08517657653587946
ARF1,0.04937653496733413,0.0418276154493106,-0.013593206080147162,-0.013071450841977486,0.03131324891236163,-0.04896350395447396
DSC3,-0.01376727286261734,,,,,
EBI3,-0.009034678887338991,-0.014396415701119096,-0.049722096144244304,0.06878242124887765,-0.02976431466845368,0.054184491996759315
TIMP1,0.053845149452598315,0.013080469303207219,0.04466213642469279,-0.11353366024944747,-0.006050210577123444,0.06481016666726003
SEMA3C,0.026919121792519624,-0.018044006769343677,0.04560222473370622,0.018887667024980435,-0.0002260391829542856,0.010346090153784642
GAS6,-0.015093547094883804,0.0013452558667005532,0.05168292628346954,-0.028350180888603815,0.03973166956817027,0.021834155224112427
MEPE,0.0416261968103556,-0.03321171587795348,,0.0678326335949878,0.04464607678664304,-0.05733107647237318
SERPINE1,0.07108910129493574,0.04154552146507976,-0.004962828846419196,-0.09756175323221492,-0.046791720000963495,0.060138114283863835
RSPO2,-0.018658128276988116,-0.0304504457492244,,0.05637470435922666,-0.03092542662416735,-0.04115655762594888
SHBG,0.11334770863207637,-0.01444656843589488,-0.036876780911389344,-0.033036971520111216,-0.0384588529764234,0.04817039381163031
LGALS3BP,0.059640106580063516,-0.009967791628963038,0.0547080408579602,-0.04280606003045711,0.025461679679997334,0.03179372408228849
LAMB1,0.018922190017439156,-0.02975714187125513,0.0395802078998987,-0.0006111947335221732,-0.04263383582751424,0.0007402508620825786
SPTBN2,-0.034945137852186094,-0.018611537222479733,-0.0561920683584552,0.03509897604486415,0.0850533702061706,0.0011019326657789438
COL1A2,0.04336071617300434,-0.009661215178333038,0.013107844477515621,0.042276892339280295,0.04263297850665153,-0.10093917932960056
DEFB1,,,,,,0.06632047445170396
CEACAM16,,0.039572161205760764,0.00402915119227581,,,
WNT11,-0.01973297309522397,,,0.008907227358363315,-0.04805534087002563,0.029755932083087654
LGALS1,0.06032100610180924,0.008431346388348367,-0.0038044719821918125,-0.09053247598413647,-0.02379033515689949,0.10993326873902648
BCAN,-0.061802755653337434,0.014819271430089813,0.016138451206041803,0.06486644894211917,0.03737933177377657,-0.050018282802382165
ANOS1,-0.018952535333510594,0.011298270864102022,-0.020451939540879104,0.08317230397257712,0.0017916937012971753,-0.053295110325427386
EDA,-0.014446439294458829,0.08001967991196945,-0.006449420135705736,0.005770349358810635,-0.035514730266171086,-0.027543399016883834
FGF22,-0.020542893135080877,-0.01124481620022782,,-0.033616817978843465,0.10976913908973912,-0.04437067581006014
SHANK1,-0.01973297182839149,-0.02020832051266106,,-0.03951836176463425,0.0038285880838857212,0.0078361178743777
NPVF,,,,-0.02495397261294453,-0.01967260764476764,
RAET1G,,,,,,-0.029390496610926083
TGFB1,0.03314862186636145,-0.002247503760359683,0.0024319132406145846,-0.057499514620853356,0.006384753274349628,-0.04685502275321557
MSTN,0.0021996879243391656,0.005734373078509693,0.055502163657262064,-0.028255145310063002,0.03609557630602523,0.12977643137697528
WNT4,-0.013296033201447833,-0.020041388183093017,,0.006349768659763165,0.08287676378547874,0.01128038659435099
TNFSF4,0.01689870193069801,-0.018257908376851508,0.18214239457538725,0.037685756313815995,0.018777391531671794,-0.010007911506206838
NTN1,0.04579580024518095,0.023072631193688332,-0.016382570374447042,-0.013387813374261929,0.031220385392387813,0.038390261445694025
CXCL12,0.05483120673355963,-0.042502232045298134,-0.016106528860198154,-0.0030716643742643933,0.05394909863913207,-0.06123966953294772
GNRH1,0.04394236183284294,0.021246041386387013,0.12986293583391348,0.03483941769919621,0.04278176104610374,0.010472864410245732
FGF8,,,,0.04321899573899747,0.019982938761974087,
RIMS1,-0.008134061277829811,-0.05277014282813711,,0.08213145004640719,-0.04271095139633824,-0.012487461759902006
FGF14,-0.017806845239314383,-0.027889633938367898,-0.05930023125475661,0.006629390544375467,0.01587029962581008,-0.05937776115944502
IGF1,-0.015354441393628335,-0.0320056552637247,-0.07420819849163761,0.05072682530447627,-0.009029292149206102,0.012096272147473663
TNFSF10,-0.007988983384698736,-0.005435762414377088,-0.08090737340366,0.08391816444266781,0.012594748169363878,0.025395800349997628
GDF5,-0.02038327093622462,-0.014672970896144069,,-0.030401595719296893,0.08255785234104585,-0.0034577836732371013
CHAD,,,,-0.021796284093191978,-0.04759129043010848,
RGMA,-0.04206268884109267,0.055281333189084264,-0.053530881793705194,0.03876980076860853,-0.04933898003920155,0.013011195988470165
WNT16,-0.010447273254817148,,,,,-0.04463024898524268
CX3CL1,-0.04093474466340654,-0.025183523738197964,-0.007392669013687424,-0.0025987365321689087,-0.01815222276850922,0.02975926590934264
FGF1,-0.0205584863433449,-0.028802247525786324,-0.06348726202100144,0.03540428178882619,0.027430400991007325,0.0700697229841814
ALOX5AP,0.048391505572953006,-0.009345898354306895,-0.04445669967960007,0.001986454232795027,0.06047575025584302,0.06748514088163347
IL1RN,0.0026533253690908293,0.06822403373797785,-0.013197577726005445,-0.05688508484317123,-0.015481635544545675,-0.01904215904451414
PCSK9,,,,-0.021766402412197104,-0.020858399358286775,
NPW,,0.0011942331527319914,0.15289285828952232,0.04793199761172591,-0.0624164278931124,-0.015100755820837596
CXCL9,-0.048033350598671795,,,,,0.028502895951491202
ANGPTL4,0.048413241041103894,0.08302816909073808,-0.03071114313090179,-0.06754901875549395,-0.054968217969781484,0.06941823972951276
UCN2,,,-0.04263593044791658,-0.02593800221851679,0.12483983727988969,
OBP2A,,,-0.07321816574904744,,,
COL4A3,-0.02671655195859762,-0.019873157896817498,,,-0.016505676997095205,-0.020447601050116483
NRG3,-0.05050718034515,-0.03359643180528762,,-0.01037467253661762,0.07537161508055319,-0.013861448119365192
IL23A,-0.0217813676365648,0.0323724818239392,-0.020436872974703278,-0.02176639481916376,-0.026788190333734144,0.09104542039812233
COLQ,-0.03095345769241698,0.054061726850329075,0.07179657852956002,-0.04595345942714975,-0.06040678020079986,-0.02082579205069727
SCGB1A1,,,,,0.08658358059409951,
TNFSF12,-0.017481887512408596,-1.233899415004432e-05,0.0290763047124037,0.0191256970195655,0.05659731715358071,-0.0017510191340526146
DKK2,-0.02281494027517063,,,-0.025693717883673292,,-0.02784780222247205
FYN,-0.003658537869358287,0.01827753884815417,0.03515163240750715,0.04694603152027194,-0.02062190803796415,-0.011582047505819565
ACE,0.00909578872860497,-0.04144561496613917,0.03508439820561079,0.03298691094192996,-0.029226206148053612,-0.08260413115512541
IL18,-0.010715751517879466,-0.01237614307441503,0.009626178097657806,0.03210637491380384,0.05936046284795004,0.004798460397421012
PPBP,,,,-0.026650857214345312,-0.02469160062892988,-0.03294007151984687
CCL27,-0.014446439391513813,0.08827765741889397,-0.02258836912013167,-0.010720647846394473,0.01782843369509604,-0.05169398949145178
SERPING1,0.07191823262717688,-0.04921413367196306,0.08595008837564007,-0.02426297920127749,0.01579935914844566,0.015191700843187075
AZGP1,0.032642981663589865,0.05140523007987745,-0.003917701649762533,-0.04364746597811955,0.031154383945001723,0.033876779887505946
INHA,-0.015593702201941884,-0.04092835359216944,-0.05830117769558825,-0.04332879820097868,0.1846666833759805,-0.03413579209484454
SEMA3G,0.04252195507992492,-0.022425621809784965,-0.0066158920685757475,,,-0.060138873755149355
COL6A1,0.06253417775796373,-0.001822626725094357,0.1090577095997207,-0.09475386738582743,0.028883231915932485,-0.04226131616726351
FGF17,0.03178992665451525,0.04325606729522951,,-0.04679823252959984,0.024659374055518983,-0.050058306319846986
TNFSF8,,,-0.02546816370654442,0.00088263584921624,-0.022848698516338566,0.035367036486896215
FGF20,-0.003980751341168197,0.0168659378152832,,-0.03144608250657652,-0.01162234340144143,-0.02745871934246668
ICAM3,-7.286180874935242e-05,0.04165280169082332,-0.15578753909000995,-0.01854721683084392,-0.042680012469702114,0.005408421801350556
LAMA4,-0.0211783869647925,-0.04086908059426536,0.09482361637508384,-0.04196330244094931,0.0068204493812519685,-0.06651018622732696
DLL4,0.02482122396333151,-0.007175439526113424,0.04392613204139615,-0.03978776736276822,-0.03440117464794491,-0.05633705653934306
SEMA3A,0.01567677752017525,-0.01991250753270786,0.03229453484353823,0.009607110616907107,0.03891928992978405,-0.03893088360709785
RLN2,,-0.015116039057815932,0.07881300326114195,-0.019996855496930355,,-0.03225874412809702
C5,-0.012356073734782098,-0.04160890386861947,0.009422826367601262,0.027384178823777108,-0.020055444927970092,-0.02234148809329668
EDN2,-0.016322186738931526,0.09116880801149553,,,,
C1QA,0.016239984297203944,-0.04290592285608173,0.017841345176388197,0.04413595137348025,0.08835657936250532,-0.03847233958310419
UTS2B,-0.01746657975936012,,,,,
COL9A3,0.026714027939472834,0.034051862288238886,-0.06941700905086845,0.03812657998423074,-0.015399484855992306,-0.0006537808733637039
DLK1,,,0.005193110580097738,,,-0.007020473827075651
HGF,-0.00870433184586091,0.006561518381734088,-0.015755666975227168,0.054534256942208335,-0.006654722583087161,0.0598850596922098
P4HB,0.06052977314002841,0.06696255274184679,0.11993603686983977,-0.109044130991727,0.005147527875738744,0.04687728157038593
ADCYAP1,0.001884245712511615,-0.022273911850768893,,-0.030700510180510714,0.030079072226097528,0.02228894837455904
GREM1,0.006138588955450083,-0.00770894176645472,-0.06122711683602453,0.03416227007744136,0.014610283214660078,0.016423408038331477
EGF,-0.027958989582358797,-0.002711819492105796,0.006887074392534124,0.0472666783598299,-0.019915040293687736,-0.09137509382713845
VEGFB,0.01543079072978104,0.03502157420448343,-0.052104562984712194,-0.021760565271382627,-0.044572246094196834,0.03785151957011873
FARP2,-0.010407998952320877,0.032953566429688955,-0.07648082849153545,-0.0573983188803249,0.0169718820324237,-0.02406208380466657
IHH,,,,-0.026176276137984508,0.06151574484276094,
LAMA2,-0.0011000879507697032,-0.02044542930695809,0.07586540000319647,-0.003624863652291079,0.015706842147584235,-0.05688413785902067
SERPINC1,,,,,0.020927104480580744,
NRG1,-0.0070324888936108025,0.013169515850853979,-0.06603341198200562,0.023207065548165064,0.12342217141299043,-0.018006613453102647
SPINK1,0.02676247987179533,0.07589489073433112,,-0.0473756666951531,-0.020963675489168058,0.07621228948595592
EFEMP2,0.01775046951822373,0.04796169721233498,0.07231535428557614,-0.02130619005989411,-2.053209710384613e-05,0.036921237819926477
SELPLG,-0.03165579533775939,-0.027426655069709597,0.10627678186676551,-0.03500999948717359,0.086107280874154,-0.025082689618194765
GDF6,-0.027708151297075108,,,-0.015648665970096468,0.07102483331501197,
HLA-E,0.014685861164219537,0.07629114880001626,0.08592974102293487,-0.015335865539426806,-0.009245773033574704,-0.029533707280767842
PTN,-0.06377597165825002,0.05625345820216337,-0.009728133028873494,0.009614777263320443,0.037292641276552865,-0.03917983947074093
CD274,0.12805551370523627,0.0033145456262618925,0.09565347116775737,-0.021140764927578416,0.07319970432278347,-0.046966600713845515
FGF10,,,0.07166476853850458,,,
CD14,0.03794507792668653,0.04282636646540973,0.0325874460981875,0.024728068852784037,0.11738385852645691,0.004702930180734071
SFTPD,0.10805543471607053,-0.025558203279421765,0.05421210534851221,-0.02182190809127636,-0.03584491742381855,0.026706670350413384
SLIT1,0.043044530387475556,-0.008418936787943632,0.044054734473927604,-0.028622372602557268,0.009606425555368173,-0.04260768253267666
CNTF,,-0.01755133444090558,,,,
BST1,-0.018731875698349526,-0.03653886421811073,0.030053549386486467,-0.0005727490786404107,0.0906764872323851,-0.04011770078572345
AGTRAP,0.019630558096539647,0.025692631265559082,0.1222369735268059,0.021455109878310594,0.009150756154250796,-0.01818872201679851
LAMC1,0.009635570866114255,-0.022111212333343795,0.06395350644109586,0.008439626919392486,0.04190412506914382,-0.032981659180397804
COL6A3,-0.008697785039357746,-0.02477057037748565,0.016095584695004023,0.010463000235051166,0.0004631193735978381,-0.06302914022032234
FN1,0.02883910249029248,-0.022557770162816144,0.05644042563470177,-0.06006729193246377,0.0033879885544591893,-0.00022141508330819967
MIF,0.04495704007401494,-0.016420090821447245,-0.02671776112365926,-0.04006682049732857,-0.05383066177684274,0.10886223148177719
JAG1,0.012103553643990935,0.05299277429305791,0.003812239233225298,-0.043659331061128376,0.06636242540538664,0.029363188008313217
NID2,-0.01058958830514635,-0.011752700033089916,0.031959775462693595,0.0025820510296598012,0.07785109289876921,-0.023515981776098455
EFNB1,0.01589090351782247,-0.000354803712725433,0.1044599935903631,-0.033756070572088695,-0.012055976383497239,-0.07126507476193744
COL4A2,0.00436335138439863,0.03531091203498478,0.043671751303933554,0.031235172046359668,0.02315949632065773,-0.08845965854318297
SPP1,0.036985992238177105,0.01642457787831863,-0.04154672642710235,-0.05596692589124741,0.015097280018955658,0.06597489445648909
PODXL2,0.04278414959246661,0.007118238350610114,0.04977632289931463,-0.02451162205268315,0.009551857178139445,0.0010239026350437623
FGF9,0.010593963326245499,-0.03277727664591996,,0.08965702925169987,0.07732804795855057,-0.08207748398845785
ITIH2,-0.027585867186512344,-0.010675693174060093,,-0.024610459173568026,0.0031537040602777145,-0.00011173296553366694
ADAM10,0.018833274161195648,0.014328769993114393,0.026933865529119957,-0.02171244356012377,-0.00502352943652785,-0.00879010031537304
CFH,-0.014831694390467462,0.026682583218584608,0.07517495205570907,0.0444258968064887,-0.038953079270943165,-0.0350979266500754
COL4A5,0.054413837293541316,0.06482353827187998,-0.05478178334467776,0.08265823362347083,0.05778447602078008,0.027555923951902466
LTBP3,0.02212647728443223,-0.026162939163397538,0.06958226883645206,-0.0410485599788716,-0.026723929633833805,0.04407204192474892
GNB3,0.00974395792393036,0.08889200882455765,-0.036265861346587214,-0.031921956640109786,0.015641449175580035,0.001788691748566411
COL6A2,0.03195202901829688,-0.07558165282618669,-0.014173423290030903,-0.06659921658459896,-0.0234684974113438,-0.10667425641295432
PLG,,0.05018563291945683,,,,
GDF9,0.0074786341834384654,-0.03384120311351385,0.020290479439583863,0.005688802304700252,-0.04793961566589986,-0.01003002250133314
NCAM1,-0.0360529000876899,0.04630478078738094,0.033120188266944815,0.04481080192528436,0.040561959442213365,-0.05252101269822274
APOC2,-0.02402324263403363,-0.011302878882108496,-0.0760745923926629,-0.00893808464389919,0.024990921304831073,0.03173316480040425
BST2,0.03771750505753239,0.03844057372691865,0.03809288084974568,-0.00459695977370763,0.06927547232272081,-0.059164588895795026
COL5A1,0.02247634197639383,-0.027159025807463114,0.047152559263165104,-0.04550883376620736,0.012473650987742805,0.023208202744372745
CALM3,-0.008139773222757003,-0.05339785992369947,0.007704622211559807,0.11507775042975886,-0.012162086736061402,0.0010307677034218112
THBS2,0.0746058701829062,0.07016040781188115,-0.012887233152414213,-0.05482348662655303,0.0032798024950888498,-0.03440316020914661
SERPINE2,0.009666655261787414,-0.03701807822919284,0.014769718263984509,0.03306596500565486,0.07482659247845891,0.03095545759975784
EFNB2,0.009988991899700659,-0.01634338402752431,-0.07560860882371832,0.04330228618090239,0.06601543847833852,-0.02889731367823509
PROK1,0.024982719801574006,,,0.0662836696101546,-0.02198463847101699,-0.03678859516999903
MMP9,-0.0374392358601063,-0.012477354719476723,-0.03292246886325991,-0.016681521957369185,-0.015370633181969314,0.03422145585259013
DMP1,0.049229706469710845,,,,,-0.031211471023332625
NPPA,0.035076464258994314,-0.024607906896631764,-0.06749358581729227,0.027924397408261626,-0.022301071570398654,0.02281307969956345
APOB,,,,,,-0.007842549970376905
C4B,,-0.026223792565920386,-0.03984540178326644,,,
NTNG2,-0.05004047323952343,-0.021450629859303433,0.07074362747171252,-0.025434494121669933,0.011839044318037097,0.028949674587780805
LAMA1,-0.06063372731975114,0.00576853698256407,,0.04353207157081918,0.026757720850996668,0.012726148011589252
UCN,-0.00923783769315747,-0.030389563567053305,0.03431540400630401,-0.05087483183511389,-0.007852687918422425,0.04175059518109284
ARTN,0.0005889118834069029,0.001975293342985834,,-0.03763642149048266,0.07192599628383868,0.04037759267129403
PDGFD,-0.03238280165173346,0.001147475600241281,0.04245113565809022,-0.01187195590242708,-0.0016451257881378084,-0.024578408111315803
EDN1,0.017451066296345717,0.030983391475086417,0.08198697335841967,-0.05072290672299891,-0.0310530712952307,-0.028116098983095306
ARPC5,0.027305534612768672,0.05996398905787478,0.02473746854649614,0.06862094972891727,-0.025650805776629048,0.04426192458888459
GSTO1,0.008116659887311773,-0.023780992249357362,0.018401520921092533,0.027227481685800047,0.008252095601087089,-0.035346781210452524
PROK2,,,,-0.017375707872624154,-0.02242049034734446,
SYK,0.01478565933234453,0.007649940564569631,-0.010975047690236004,0.040503166558422905,-0.01973997280567127,0.009041278073797017
ST6GAL1,-0.013697763672765165,-0.015977245956636018,0.03662945503442737,0.07928217559369284,0.023336105312357774,-0.03868716703538312
WNT3,-0.05423110242729796,-0.049808734230895484,-0.006843782029467522,-0.009916580318832694,0.050614340305823145,0.051423585144391395
HSP90B1,0.001191263989062101,0.10322660769363153,0.08610230216452339,-0.061851992887261634,0.026139029145366918,0.02618222418262404
ZP3,-0.028788846321223912,0.009634548547163243,0.0961509885949424,-0.03225001077244779,-0.003974921309558179,0.02207165780711643
ANGPT4,0.02928545987220985,,,,,
NRG2,0.010162003432346713,0.06882435913345193,-0.06285645517155032,-0.02524320924009488,-0.017127494719302708,-0.010768785871779032
MELTF,-0.016888879919868302,0.021126730216924672,0.007336749117938862,-0.04884978003673655,-0.013622354217665292,0.007812919458687832
NLGN1,-0.004481083541158724,0.055888452053010844,0.016676164780321186,-0.028585502358227554,0.04154926601792283,0.02663857619139205
SLIT3,-0.05265723724388542,-0.051744886786556935,-0.005204016094117476,-0.01593224837534983,-0.04641744007570589,-0.017023043871514255
CCL8,-0.033088502157627764,-0.016376624526684595,-0.06437830780909926,-0.040095554991606885,0.04091118029862298,0.02397718205724775
S100A4,0.01638866131239707,0.01969435788012131,-0.04316391194017423,-0.061204959231006266,0.06996361306870806,0.07754130148814449
TNFSF13B,-0.016252132050679144,0.05753810848608584,0.12613298198503237,0.06008214525039064,0.04422401739326865,0.08272321258997135
HSPG2,0.0011238229499559386,-0.014781716907140873,0.07612405267752874,0.033768049732988914,-0.010734031214462349,-0.05435071797990521
FAM3C,0.0037286284733273603,-0.02785640826591729,0.02738098826827171,-0.018400013593724614,-0.023701142268366823,-0.0019815499588029506
FLT3LG,0.04015287799789625,0.002132118492585885,0.020843314063293997,-0.05936659790774871,0.11242251585621071,-0.012924802802699736
A2M,0.007891818639387514,-0.046407794629339236,0.023033639790997724,-0.024389909924230065,0.0769062009176375,0.05407850707514753
VCL,0.06340635444061898,-0.009878636244284795,0.07837049442813508,-0.06135170872880804,0.04457658712330744,-0.03140606569708363
FGF2,0.017408485841855045,0.050579761871626376,-0.006229769003875159,0.017715178141681668,-0.01689824241944721,0.028490163959829704
AGRP,,,-0.05570762853446159,-0.020602601733434867,-0.01707213780758943,0.011056464990655377
CNTN3,0.012424905915714811,-0.03753148633475174,,-0.007214828200820194,-0.0008745683603474866,-0.030607846021518045
RNASE2,-0.00829102162891539,-0.012590449831747898,0.02074744405661718,-0.0019108048298485175,0.09772788418956935,-0.0299329270896189
ADM2,-0.005630037360360656,,,,,0.021776477614631844
GAL,0.10053537829287928,-0.023170679682174188,-0.07909786350008383,-0.04804323166014869,0.06222720874181028,0.07108622446449298
IL36B,,,,,,0.07828723766700657
CXCL6,-0.01632218418962745,,,-0.03655304923184916,-0.014081870642616434,-0.06798108943430103
PDGFC,0.024212189383415766,0.05188636339052992,-0.010991818676731607,-0.002930938422808488,-0.02758961711743001,0.005943129983998718
COL8A2,-0.040934016741360636,-0.03663654207243786,-0.03870751969652563,0.008676529863211352,-0.03135276823786117,0.03723872816857987
SPON2,0.0560167888161727,-0.033036396599480156,0.06846544919838614,0.012669901491699293,0.05567133340116822,-0.03438885553687347
LCN2,,,,-0.03371222200661376,-0.023432108070856706,
SEMA3D,-0.015515171281721874,-0.017739983037680002,,,,-0.05439349370686755
BMP6,-0.01871865883896993,,,-0.036397731709247545,-0.026971585699967462,0.04149559174957919
TIMP2,0.003823839605030887,-0.0336907793358062,-0.07180105213365394,-0.044517787613333755,0.06352472307392211,-0.030595354958837195
EFNA1,0.047968898720067724,0.021522106891435144,-0.03796974789080516,-0.05652433087149901,-0.048270661743041655,-0.021434160682395217
S100A12,0.008642509644572685,,,0.07996161754913876,,0.054911046814308716
TFPI,-0.011150519190979027,0.0974723799968283,0.013194179126535801,0.044128078697745605,-0.028511721186134327,-0.056332222292552935
GPC3,-0.02767259382477346,,,-0.023933034060004,0.028487430968703834,0.006967825229700595
NMU,-0.025562333613529196,0.02681773291582814,-0.05276987214873146,-0.009817110682354687,0.03352215062237946,-0.03861917210032247
SCGB3A2,-0.01238400397653177,0.0850626987441186,,-0.024953976662504748,-0.003636826768223737,-0.030131038845493934
LAMB3,-0.003451420668948797,-0.018684475146188834,-0.07842540299317909,-0.05060655540485857,0.08076523933124793,0.03214924116033478
LGALS9,-0.02149225872010922,0.03001526541906655,-0.07323020050956976,-0.0033708163547898516,0.05681334102247391,0.04999567294382514
VIM,0.04968803825888084,0.07519967119969401,-0.019013221984161253,-0.06973710743091806,-0.015626045398096627,0.09072492606017628
PLAU,0.07156539512941809,0.031287918661674255,0.049486941694196325,0.015171714425185652,0.10188156745653369,-0.0020529807137100666
TGFB3,-0.01769101400289067,0.021998980461872344,-0.0344357106436916,0.004100027940408908,0.04670133429476643,0.03343928875986476
APLN,0.010395223051756294,0.07059962859214734,0.07587983176556261,0.020736609489602393,-0.017229948299185664,0.015812262662197183
SHANK2,-0.022385379969787945,0.02783357163303225,0.03711273576828482,0.05286221524607355,0.013210017749269212,-0.041241065100429866
LTF,0.02375232139188102,0.00247029659965637,0.03886004925404196,0.029513765393356553,0.046105359897497145,0.02526164343481819
PYY,,0.0779019713724978,,-0.029136226396694467,-0.024493057039643263,-0.02745871934246668
PENK,0.006584499169578427,-0.02622378527539048,,,,0.0068331309928852755
CTF1,0.06286341528932612,-0.00047001086673552903,0.09869246112811254,0.03616612599840726,0.035741780584688576,0.05064495896048873
COL3A1,-0.015628322677375624,-0.00879959159259649,0.01550335495533776,0.01293290280377368,0.025059117954546968,-0.06520123921143538
S100A10,0.07668757151122263,0.025389471042380044,-0.0005186188818067348,-0.07767881232027506,-0.042141734086234645,0.1148980122257753
FGF13,-0.016972458876245624,-0.03062799726598409,,0.05493666346487591,0.02081945833402803,-0.03552942795678209
SEMA4A,-0.009305207148149326,0.014835665718372687,-0.042937440195952546,-0.014221285486214947,0.10404897592680729,-0.05514037505785144
EFNA4,-0.049405584076360316,-0.031011825242994097,-0.007983606272284482,0.02794908554806871,0.03311129366586645,0.03213126565047452
HSPA8,-0.012993107616168124,-0.06562512925028513,0.03191641075099635,0.0602986255916194,-0.011383289487417236,0.07284599516842763
NPB,-0.014223507631072788,0.021320241821620935,0.009113447530128738,0.015367629429902057,0.004672898050831932,-0.014566300072378925
ULBP1,-0.007552427909575639,-0.016376624135775772,-0.04065080550902225,-0.02688532895582213,-0.0016694225782701488,0.07469403207958968
SEMA3E,0.05621778688775841,-0.03167030107151619,0.049311271947996525,-0.023068400440479826,-0.012560937056945446,0.09237188230537814
FGF3,,,,0.008139110392405738,0.050848868975517686,
ADAM9,0.04690047265336609,0.056435533995195505,-0.02522919293601883,-0.013586351417534013,-0.0014358825842512631,0.015488147132950094
ASIP,,0.04525106965357011,-0.04967544048307727,-0.02297019238097078,-0.006314252728505846,-0.030519914041148004
