,UKF266,ZH1007nec,ZH916bulk
GPC3,-0.05944160655000441,,0.007410224624757586
NMU,-0.0418422492569207,-0.02704547107831327,0.00551058421238169
SCGB3A2,,,-0.02844776237433292
LAMB3,-0.01590522931399817,0.09169150811366673,0.01661457820295791
LGALS9,-0.014776535298291208,-0.037275935433400326,-0.028253693753483605
VIM,-0.057410057581378605,-0.06690980676892877,0.009795084305308373
PLAU,-0.054385475322174005,0.03672083140712917,-0.003560310367478961
TGFB3,0.01316114453962179,-0.01105549963393087,-0.03747683457970784
APLN,-0.02232780988998422,-0.03911453856884266,0.047028630965171854
SHANK2,0.01983492355947862,-0.05837541594715688,0.01780205969373148
LTF,-0.00522237654754163,0.054243518358050746,-0.0987258243273477
PYY,,,0.10797963735184711
PENK,-0.005658205254353123,,-0.0034628938377013196
CTF1,0.010174161265107914,-0.017405553136885684,0.044562961809111595
COL3A1,-0.05194901450403489,0.0013063315679341981,-0.019543560233317613
S100A10,-0.007559474742825423,-0.08358212294956996,-0.04944203740937652
FGF13,-0.03756107921712848,,-0.0005843457601399665
SEMA4A,0.036615365851566856,-0.06026170259944299,0.018426841193657586
EFNA4,-0.025474030617453396,-0.025482551882286267,0.013703899521106387
HSPA8,0.02816970170615196,0.09198590906810986,0.023227575848583027
NPB,-0.0034495955145692073,0.06950010827701708,0.02604569361099047
ULBP1,-0.019336497892535685,-0.04947654392971994,0.024120741436291285
SEMA3E,-0.0815255524263209,0.012021467862395049,0.04270224363028263
ADAM9,-0.05548896623026183,-0.06418086118366431,0.029469254155346722
ASIP,,0.04274595842583667,0.06906646177103938
IBSP,0.0004663108602026537,0.0724764756998796,0.02024467114325214
FAT4,0.01768043346790988,-0.05754306408874269,0.0037171429677319325
MDK,-0.0636966749952543,0.0635544197371594,0.030802270383547638
BMP5,,,-0.021613454236335334
CAMP,,,0.05427165111548377
HSPA1A,0.015905494189955537,-0.02757099546188313,-0.05203378994185761
SEMA3F,-0.025922042092575412,-0.038393615029751575,0.09928124428558692
ARF6,-0.06359138895929,0.023298631248219688,0.017973149922957104
IL6,-0.020559097071770685,0.05223461193935335,-0.036349403845808904
CALM1,0.07109476973999276,0.0019186446849200952,0.035648963927688834
VIP,-0.02255547774406892,,0.005197720000435447
NMB,-0.028045016578675423,0.06005862991925439,0.04991026258021923
CCL26,-0.013873075708596135,0.11156207153204235,-0.04483142584358388
FBLN1,-0.011225547618993637,0.0153374340733536,0.05071071833499191
SAA1,,-0.019913077707770385,-0.032136398221797126
MICB,-0.023188906893981252,0.1359936335886573,-0.02083338348060024
MMP13,-0.013092258908606082,,
F13A1,-0.0499656347820791,0.0013803623160594763,-0.014092199121157967
CXCL11,0.07145827516967491,-0.04333764961050022,-0.05541052464157012
COL5A2,-0.02213478864470115,-0.05665769063582893,0.04053889768529852
EFNA5,0.05902834118620844,0.03242266082651578,0.021544387652297464
AREG,,,-0.002251140913205172
EDIL3,0.022453787878583594,0.03718962230336623,-0.0072646770889528665
CD86,-0.04342887405319916,-0.08358002590124748,-0.04497664908001529
AHSG,,-0.04131563270330384,
HRAS,-0.01483166447966325,0.01195301592790653,-0.07341680064203215
C1QTNF5,,-0.056805731537417144,0.02557337150840835
RLN1,,0.05943937420047617,
COL4A1,-0.10782175581026741,-0.0027002738451667166,0.03382157429045693
CCL3,0.014731303043141911,0.00993506267741619,0.03667151818281075
BGN,-0.06145077275386864,0.021878132935125104,0.028763139137268866
RETN,,0.05883234935785301,-0.03502095456116132
S100A9,0.018131445802458842,0.021007092930588493,-0.06515661826553552
HCRT,-0.012275852844787861,0.050989131426556894,0.02512107588256958
FADD,-0.014919273296014413,0.06469927829582431,-0.045543466328322006
ACTR2,0.08291879458564903,0.005615961761435051,-0.030985889409720767
BMP2,-0.061172628630944303,0.032987307974961105,-0.05241014305656252
PDYN,0.049674193996182496,,-0.018168202182264104
CD55,0.02737351391204607,-0.06531840688837526,0.02363664048982674
OSTN,,,-0.05016081988405934
PDX1,-0.019055284080058205,,
CD6,-0.015321699858039235,-0.0439937404843226,-0.017116769836490915
IL16,-0.035407897395161814,-0.03364104156573012,-0.02785594480536399
LAMA5,-0.047088431994416195,-0.010579168874325688,-0.00024939175011807
RGMB,-0.053153433768930995,-0.05233079664518948,0.04955142067383633
IL12A,0.08713501389454938,0.17631958583841548,-0.033230966301158064
S100A8,-0.021216889111296662,0.09669124802502459,-0.03799667871396591
TAC3,0.00783240973553365,,0.0055541516519684395
TAC4,-0.016811478347437497,,
MFAP5,,,-0.02861461826435155
CXCL16,-0.04200384774752589,-0.054290276346076215,-0.07271146406012038
AGRN,-0.0009194618265561657,0.03917184052307899,0.07885264027426982
COL4A6,,0.023297559249263296,0.01839040005413421
FST,-0.014304011778547964,-0.03709459336300455,0.033100808889365715
MEGF10,-0.03525083085667948,0.09699446475294243,-0.0033456488011733274
C1QB,-0.040450838542513044,0.06896847993237021,0.004222433406294122
HLA-B,-0.0018229322393343084,0.02115311520103975,-0.013998301179054215
PDGFA,0.006142268909924633,0.04900784535282203,0.011415359977019755
LAMA3,0.09466732381418073,,-0.02927006402082158
DKK1,-0.013873075708596135,-0.1170233317230368,-0.0037221282424671274
INHBA,0.011329507984017512,0.029374336394934437,-0.03943934866013218
IL7,,,0.17152802823272661
FABP5,-0.05132152844394886,0.14984652981448798,0.057793415161229766
CCL4,-0.05811779862958482,-0.005645483838640391,0.0547147142029101
FBN1,-0.07113657276172071,-0.08389985972323157,0.04546334546474223
TCTN1,0.013106443879756251,0.02544819671537237,0.06433743160394273
NCR3LG1,,,-0.015695032014763452
BMP7,0.059290632780562624,-0.020368801781968655,0.02710964669037419
NLGN2,-0.010619811428569253,0.07979502265423048,0.030944858645401932
CCL25,,-0.032341716881793436,-0.0329614440487808
NPNT,-0.02960751469068177,0.04510817529820249,0.09717162685979339
KITLG,0.010860348180862567,0.021146760015885627,0.018807730481493215
MADCAM1,0.04830631986237569,-0.006844788560761775,0.033619650052129205
F12,-0.006044026221094643,0.07397262590257744,0.013971379317482078
S100B,-0.02925749023150003,0.11574010659651854,0.06503710590248629
IL27,,0.11887433328698409,-0.027392840470658753
CD99,0.014251071417724154,0.04619378928452438,0.06292762248539628
PDGFB,0.0014324836432653338,-0.07825606207574999,0.05754426959724552
CLEC2D,-0.007179745337399645,-0.021129421193392478,-0.04244918890703071
F8,-0.03640755754346696,0.04286847521303663,0.019640330493384893
C3,-0.06803752741229864,0.02089675191598424,-0.06909789271505624
DLK2,-0.05418501009259575,-0.027129997321048687,0.05101623859993339
TSLP,-0.01728154799520527,0.04939685527924509,-0.06539974977563388
OSM,-0.02055910022996828,-0.028669260844208046,0.0034068016591624504
SLPI,-0.044024397623142954,0.04181840210746624,0.011121742486227888
AFDN,0.0754697291171001,-0.06736985997180445,-0.002935566261618242
KISS1,,-0.04653857038322555,
ULBP2,0.016298216727461328,0.06322382374075587,0.004109242267512994
ICAM4,,,0.03376577453497011
TDGF1,0.010850312989932383,,
ANGPTL1,0.039284470287976624,,0.0345580517013215
LTBP1,0.0034467110484072056,-0.008489102768614459,0.0067759279796840086
NTN4,-0.050697302286871575,0.022364130549477713,-0.02215604487836761
APP,0.06631670134955334,-0.07355825861468132,0.012370449131545763
RIMS2,0.014816585723101624,0.23587767296261913,-0.038062119600147756
WNT7A,-0.01897008659074638,-0.10351265015377122,0.10875443083201967
GAST,,,0.009623193372988942
GPI,0.06647975905188928,-0.11296399920703261,-0.043177328713485195
IL1B,-0.047933817648785584,0.001582940592150808,0.001453670501825717
SFTPA2,,,-0.025924726304917396
HAS2,-0.06518772327004242,-0.044951671891377186,0.05431585246582351
IL11,0.07740707605821641,0.0015288617948840603,-0.015919157915890207
SEMA4B,-0.03094131127328081,0.06152918093782137,0.029628066965786903
FGF12,-0.01595540294121675,0.10977277621478418,-0.017237886143301687
CP,0.011449428273411168,0.003305725746064417,-0.07563862418129429
NLGN3,-0.09145390899274292,0.0852920355546814,0.057132238890034055
GZMB,-0.001696020455297213,,-0.032006654304154
PROC,-0.012721932101740694,-0.0290754117341487,-0.01101908431575535
TNFSF11,,,-0.02703275470791394
AGT,-0.001365734877411758,0.1203008951540997,-0.012280455167985255
PTHLH,0.050555622128601096,-0.025461674581239394,0.0363605124039988
COL1A1,-0.04249778001143585,-0.0051142549599376185,-0.01660610858734789
LAMB2,-0.02349074693797537,0.05435274249341487,0.013008079706349015
DSC2,-0.014853396223902226,-0.0818906783802766,0.013450986988337419
WNT5B,0.00023673922453196745,-0.033181152891136385,-0.018237787823449945
LEFTY1,-0.01905528687248003,-0.047234243945452586,0.041256291053463526
FGL1,0.11410717338716547,,0.02695143254929602
CXCL5,-0.012264294817364681,0.004063748689073458,-0.04678720557855179
S100A1,0.049501478297941506,0.10609891178663995,0.003998065536946449
NPTX1,0.04646220960897911,-0.07128659986094439,-0.02654016575461123
TGS1,0.0016872957080417501,-0.005649497063862455,-0.018863272855392407
SST,0.04450007409003631,,0.0405445133239386
IL34,0.011881438024758433,-0.02146514867705552,0.017741942948267857
XCL2,,,0.05032532186085097
TF,-0.0185956583439793,0.0030228798062930445,-0.011691333038717843
IL33,-0.0020398814623683154,-0.004917561904543829,-0.06450291604822543
RBP4,0.06801813667738629,-0.07528774923742035,0.08177295253661054
CCL19,0.03191717442917738,,-0.027044182356974006
CCL20,,-0.0294086732785998,-0.05505007895787008
NAMPT,0.02219546892105019,0.05879294635658052,-0.021121327406060084
