,UKF243,UKF248,UKF251,UKF259,UKF275,UKF334,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
LGALS1,-0.06346847385971247,0.04961483558941624,-0.04606749342621416,0.04813133674778445,-0.0799605233817249,-0.0027379363001249607,0.04022127825564114,0.06498862730279716,0.03642115688079148,0.11814721903318347
BCAN,0.04254225351816952,-0.023999335009765057,0.08557067358100648,-0.02887363396355425,0.09316377058511445,0.053466614558424386,-0.034166079401100634,-0.05355897875474973,-0.03403259805894577,-0.0007381955787622371
ANOS1,-0.0036420791603943934,-0.03659371109093516,0.026877878986381856,-0.020745169182989878,0.01272708318729406,0.007410685493882144,-0.055459169928680135,-0.0021732615028860203,-0.022730549463031557,-0.024840310869813396
EDA,-0.03610043705849003,-0.013356999779496243,-0.02196651733539584,-0.022033363683243407,-0.014427030615105797,-0.02421029372514359,-0.024824259459556575,0.04199294971618305,0.07796204020146848,0.011612549810939683
FGF22,-0.03669719718658168,-0.0012334088583146267,-0.014658246010341533,,,-0.02514579132863876,-0.022332814711935003,-0.02363093429399978,-0.025785468223085993,0.0015348113733496202
SHANK1,,0.0004049682079972629,0.09587727795444155,-0.019340352947415186,-0.013477028273079417,-0.015503240777002141,-0.02841858477177113,-0.03691769452644607,0.021444171673873445,-0.01784267087904402
NPVF,,,,,,,0.02107509817626131,,,
RAET1G,,,,,,,,,-0.03725179924928134,-0.020563982952524398
TGFB1,0.007569062457038769,-0.017937293412885216,0.0644320359745358,0.02379140219731176,-0.021936406250918264,-0.006316911514011739,-0.0038012864693938034,-0.004992653485525949,0.11556621112113127,-0.02651251630436106
MSTN,0.036713680586598504,-0.014275173862657567,0.0855512522345303,-0.011099867218195442,0.022300937753251843,0.06991287855131702,-0.0415162816802488,-0.023882025270089327,0.04844004504622557,-0.027806765523466028
WNT4,0.016133616404465864,-0.012293348479859183,-0.01391771765124794,,-0.014148201877693648,-0.01537517510736186,-0.00556649462992475,0.012921906183988231,0.058289112380786476,0.006574199236133977
TNFSF4,-0.020314022191643282,0.021977228195442934,0.11223262828203917,-0.02228177717122998,-0.024207741263400268,-0.022975038687789294,0.0132069746930036,0.08042920690844202,0.09153471220918682,-0.007806907851232858
NTN1,-0.053561291190927986,-0.020856921558027305,-0.020878125329265824,-0.07590339631673465,-0.025322576390423315,0.00886849800268307,-0.02099613437207975,-0.03300497136693686,0.0599066969745532,0.046558088429991706
CXCL12,0.05207511402087296,-0.0382106968705674,0.017912310833528424,-0.02366490711334776,-0.017690473295354028,-0.03260648684513096,0.01475228442699004,0.05420361026288517,0.10476399251609016,-0.08054137260463487
GNRH1,-0.030997981628980653,-0.02543694371788129,-0.019206261463421727,-0.0029333545273866894,0.03062699683561508,-0.029604444111605784,0.004016828993100743,-0.02220610638819493,0.05109682523299052,-0.02820418714524353
FGF8,,,,,,,-0.02786393885143638,-0.0014309226135794087,,
RIMS1,0.013696081691679733,0.02774675934671597,-0.028659936513219218,-0.026707547891765226,0.00520261261744248,-0.04048373191571438,0.0001723788339375771,0.030052544701950304,-0.017001332530866914,0.030663748269151206
FGF14,0.038581100875597914,-0.008872423120066949,0.04755943854929768,0.038824134149912946,0.01226176220996298,-0.01671939465956536,-0.03403322077319801,-0.02334189734859131,0.10953689394517303,-0.020474429791317243
IGF1,0.09628168905508189,0.041900802387817106,-0.02228142136288505,-0.015207906586872814,-0.02397047086679856,-0.024553815814054053,0.005113654928639914,0.007322358030339511,0.07187131480364058,0.05086559559851668
TNFSF10,-0.003450808099331204,-0.05844966576629074,-0.02811736144557041,-0.018726615294084765,0.0880437803232403,-0.007018041248793305,0.04140224437334263,-0.01480819324300258,0.058475396959520004,-0.05640232690417534
GDF5,-0.05012838846988989,0.10594678318246015,,,,-0.011256680166684055,-0.004042705525580255,-0.03082615438299623,-0.03352236648132875,0.018893617189082442
CHAD,,,,,,,-0.03973863100849433,-0.02193836960238031,,
RGMA,-0.009746588791313177,-0.05155164602502856,0.02043502502247588,-0.01609072347875676,-0.029798503017132737,0.023113885780111903,0.0069990183159676,-0.03310067243546454,-0.003413174911614155,0.07006207252539862
WNT16,0.042653845596472624,-0.03927673969185922,-0.010806970563041135,-0.018346344801320445,-0.015838267515071898,,,-0.014035571447480402,0.030039486109900967,0.16895223042234364
CX3CL1,0.07368611567050383,0.029496949475262563,-0.04871683683506836,-0.0035913438113202535,0.03307709131845958,0.018872014759608993,0.051706823564331185,-0.0007391032338238916,0.0998491143698331,-0.0852340050939265
FGF1,-0.027182741969266122,-0.029633641474662072,-0.04804831909443198,-0.08261270242441375,-0.008450798644720328,-0.0334462773417218,-0.02072701653452773,-0.05948443209511005,0.024176286565257388,-0.03444656451730935
ALOX5AP,-0.0714293837594238,0.013902079760076068,0.02070282260304841,-0.0465773699531711,-0.04587108658594939,-0.005367472547693978,0.027135453782691405,-0.01543790755736759,-0.013248713766333364,0.03742719826039555
IL1RN,0.0021628474578488047,-0.014219595486102868,-0.023282122346126224,0.0011679917832155883,0.009153128431029455,-0.01208932652777284,0.05525012585703227,0.06685927274209776,-0.014517633519665864,-0.04329272167424755
PCSK9,,,,,,,-0.021403834896409252,-0.013623714650362188,,
NPW,0.13990506157216084,,,-0.013295380773208198,-0.012773354094829612,-0.013464877616276428,0.013661777404795404,0.02598415000284614,0.06705536921537657,-0.009832668151770196
CXCL9,-0.03508786785771969,0.016904655540876314,-0.017121413519478955,-0.03262406807096358,0.024312708620040514,,,,0.0072472683268138115,0.026346419454095996
ANGPTL4,-0.051528274859684316,0.010535315221792135,0.00989953167679128,0.021117228550660824,-0.004558028150653549,0.05654253902908121,0.03976550141748885,0.0657331961913668,0.08513968584815826,0.038177577212129506
UCN2,,,,-0.009218938146945172,0.06354274400098771,,0.00931593735635366,0.00841376482189498,,
OBP2A,,,,,,,,,0.042539382104802535,
COL4A3,-0.03689439773088674,0.030639557470111895,0.051463348024889465,-0.032485346241519115,-0.01866289549689137,-0.015246113682763051,0.0071329460123857255,-0.021531275804499688,0.051724130541577984,-0.02465029601681093
NRG3,-0.037481087011456644,-0.02966463337725425,0.004078224989493468,-0.033139962316622765,0.0013790167092826002,-0.0409037271020141,0.035856283226132976,0.0256387099521232,0.04744909814181846,-0.030372286196539564
IL23A,-0.0422987725032504,-0.020138784152183096,-0.014415323927287407,-0.014504101044402863,,0.07488668592872881,0.002638277892544121,,0.03941043084185766,0.06656058097973623
COLQ,-0.03277166128881354,-0.006019933926616941,-0.013535967923207512,0.035040010052593634,0.03077747092489134,0.008470328658847224,0.039989400905697164,-0.04623858841840886,0.001642109539250207,0.06756165425133004
SCGB1A1,,,0.01821800332268388,,,,0.11034250290886936,-0.015762722339590245,,
TNFSF12,-0.010644123337802446,-0.04421222952670835,-0.008075048197226918,-0.08456074217838523,-0.06620131462675206,0.005035903770337369,0.054287409917965455,0.006922860095545276,0.09218012793779311,0.0921826607615548
DKK2,-0.0034685292560152734,-0.021094412679362583,-0.012869012960261633,-0.009354849584969667,-0.01479130460344416,,,-0.018143586113229363,0.0442224500411702,-0.03485952975828273
FYN,-0.024673700001190013,-0.02677461882463169,0.009181966713416164,0.027133417615517512,0.002704589326322417,0.024375900104099225,-0.03607428713151166,0.007378818859350866,-0.030329947188806293,0.047981057482997136
ACE,0.003973550722934692,0.005620219828117771,-0.025747395410067337,-0.02419845347811425,-0.040320371466662626,-0.0014165864706918163,-0.00102429424096928,-0.024256460279567137,0.09752682444214764,-0.06228916903476365
IL18,0.03670528954677396,0.043358798243777405,-0.033045860347372634,0.008530393263112952,0.0051413466353577575,-0.05792413520281953,0.05317100917523288,0.06480055495277323,0.09778862593638193,0.031837703410619075
PPBP,,,,,,,0.21512003702843877,,,-0.02304755438998761
CCL27,0.030928390447041865,0.03796288725459776,,0.00448212351980623,-0.020692724706857322,0.06569602665508627,-0.04452222675922865,0.05497581701576411,-0.04884999375833411,-0.007033781281102812
SERPING1,0.08180607395914989,-0.029234866777085318,-0.04543083576705033,0.0030517939221401617,0.05183924060914414,-0.0020562842118524373,-0.02388623093599411,0.032556516832901686,0.11286073002577156,0.05153915572484144
AZGP1,0.05312018625390035,-0.03746408326706058,0.006580619203297002,0.02595570035963197,0.06501238815817208,0.03638419415916347,-0.04128434104170951,-0.03497269794053937,0.1265461761079545,0.025647678991934923
INHA,-0.05306904046628769,-0.02561861780248075,-0.016804897249366495,-0.03465987047934256,-0.02626802097275824,-0.037973134428753545,0.08117754650657809,0.06937564937981101,0.05108688513026308,-0.03712106682812114
SEMA3G,0.10649469512150056,0.0194322706566126,-0.02762142159634593,-0.01738006433691572,-0.022878925220863978,-0.017204290394803572,,-0.022602460502315434,-0.001960144674697753,-0.04207804961775161
OXT,,,,,,,,-0.013199638243557481,,
COL6A1,-0.07165334425691813,0.008225746552221375,0.07925656537271018,0.03150081517651273,-0.007057279439876637,0.03404268275302045,0.01996764573032609,0.0020216285303873128,0.07663866102231233,-0.01442220511243135
FGF17,0.04524710425363527,-0.038542324417075474,-0.012026459003614876,-0.017303802753324188,-0.020959614200473323,0.06814018608371505,-0.04038195992041349,0.10528158865532289,0.007138757303430583,-0.01992885935804245
TNFSF8,-0.01852253513320755,,-0.010645179703496899,-0.0117601055705006,-0.011811474318288597,,0.011191908214585274,-0.014035573300032798,0.07638993386471699,-0.02595342087396594
FGF20,,0.027615517226617384,0.0375413022588014,-0.008167950506922242,-0.015718324008457314,-0.01471944152326901,-0.03659176809920303,-0.015496138973927367,0.09108036567773327,0.08733508088792159
ICAM3,0.05313502856935959,0.018289679076494536,0.014174288821316937,0.03449153825051374,0.048932629661383266,-0.04856523539672821,0.06247211458662416,0.039646823411576805,0.09282261538127123,0.03161002341880189
LAMA4,0.049357429477524334,-0.03640921893307335,0.007229942555004434,0.003771312952162292,-0.013297999321660424,0.001582306731366693,0.0016246388464999874,-0.013670939397076717,0.050289457853357825,-0.038971893108294645
INHBE,-0.029133670345550325,,,,,,,,,
DLL4,0.01729945841873919,-0.0014491843132135181,0.10993720843451031,-0.025958399383619293,-0.025229440615406218,-0.03120691772322997,0.03922899048837586,-0.007260274334503384,0.06941371907883809,-0.02801117704801313
SEMA3A,0.015642468632791333,0.013531169186008118,-0.02004112844028643,0.00020598730132173666,-0.03724985688303006,-0.02395001446907889,0.006293648382891107,-0.019286767389209942,0.02289386020300742,-0.04350611168144232
RLN2,,,0.10046130985821397,-0.011868213169690655,-0.012031461499299475,-0.011596589284154702,,-0.015394728092963926,0.009784301105467467,-0.022570842306673472
C5,-0.05699814445855451,-0.016627868391044066,-0.020679700174318912,0.025061937128917643,0.01659188420491669,-0.004033576684733965,0.018510005114409818,-0.03979138839586422,0.022925589461378595,0.04901054782880708
COMP,,,,,,,,,-0.036306016264483355,
EDN2,-0.02505066909398047,0.030241118208333667,,,-0.014610203689741244,0.04177967516939479,,,,
C1QA,-0.002578547796388429,-0.0039069784297054615,-0.02309007971575864,-0.01003403849464256,0.06994895722920524,0.03249417933514839,0.05866352196797633,0.0029924962449968014,0.09712413752187006,0.029152416679501983
UTS2B,-0.0199187033836156,-0.016149384442698846,-0.013004433217701967,-0.011868213101506403,0.016187567682495213,,,,0.0922265048034592,
COL9A3,0.04220596794610941,0.04264221855018676,-0.04716037257551371,-0.004131229301407128,-0.05399215788762774,0.025911445000892007,-0.0327556662463133,-0.02766437571213214,0.03146677977111589,-0.01889254012260277
DLK1,,,,0.009816794542485383,0.0039029699150326625,,,,,-0.07438993296638494
HGF,0.020668897991467605,-0.03818177800120107,-0.028714507712331798,0.002564452423919999,-0.006162726700676734,0.0012237862480629113,-0.03626357432757211,-0.05348838196497761,0.07195423391335545,0.03006589790937898
P4HB,0.0035993779326805404,0.031952751036017364,0.009694389090012738,0.042447489678645436,-0.021129477828544473,0.0026402193153856504,0.012432056362500948,0.009089607410630106,0.04024550583568753,0.032611909631462294
ADCYAP1,,-0.009075911171829116,0.004187727349377868,0.028340275929111588,0.03636736291581154,-0.017087902888903633,0.035172867526501644,-0.012803235282785133,0.022211882717446684,-0.046513106379582635
GREM1,0.03762579314310366,-0.02122777582174138,0.08485636671609464,-0.010257856878424683,0.0490233922839019,-0.03939230398963406,-0.024325169858975204,-0.018607162800834076,0.09004619729241127,-0.04259410035695136
EGF,0.046821398568691386,-0.04759599274562021,-0.010081738404483953,0.01068018485424283,-5.566716966817964e-05,-0.021107075931390742,0.05778069639419297,-0.01938264119562094,-0.00462274910477409,-0.01801308877460068
VEGFB,0.03996105658781175,0.032410552782764675,0.04101585929543967,0.030127660753067994,-0.04526058009783376,0.025128835760743155,-0.00025828754590934394,0.05149561542136223,-0.014474160698432402,0.048010961334583394
FARP2,-0.025313690522053234,0.02973418955542818,-0.0028580978262640823,-0.03537208729640319,-0.013369224428471027,-0.02005353793361612,-0.03118592855138972,0.005531060749625748,0.021085287427730155,0.010452449655699449
IHH,,,,,,,-0.024928297377782405,-0.015207592420873692,,
LAMA2,-0.05251137024557681,0.015367855110709747,0.0010842431412515445,-0.012552430503667292,-0.024530602133352643,0.027549680862453192,-0.030037506706263203,0.02185468519449375,0.12300022044436866,0.059230489671792716
SERPINC1,,,,,-0.011126958482769156,,0.05753289605590453,-0.015018262958779517,,
NRG1,-0.034468839175231115,-0.02800805989451967,0.07508160584051875,0.03534329579863732,-0.016841170686910403,-0.023422368695637876,-0.013372493633710706,0.04194622167116613,0.08185841349477611,-0.012069403181474708
SPINK1,-0.006051608888215267,0.0633650973710302,,-0.02349240171502171,,-0.011596589284154702,-0.017937827389360398,0.0013928417865056218,-0.02683487171294942,0.04643868544850646
EFEMP2,0.0010655504845500032,-0.011775250941069118,-0.017523728370167545,0.028386002166101324,0.045921986543916916,-0.007191783178413461,0.06197666079584446,-0.011205981104113723,0.08111102857484735,0.05115095487623839
SELPLG,-0.04849524029605765,-0.023649370247695804,-0.024141889807844874,0.01691295216487052,0.012761803317630346,-0.015444644886584697,0.06916270038279497,0.021018050739442285,0.09441775306483648,0.04711225988118415
GDF6,-0.023357754092506983,-0.012078259742245096,,-0.013295381923509741,,,0.05474146845105457,-0.014877370322296316,,
HLA-E,-0.00013422026481125054,0.015191318387861861,0.002258049775660402,-0.04981519545448522,0.040428522922503964,0.0044028210352557865,0.043079527866474995,-0.015548575490323393,0.10459967290907433,-0.03635374476389995
PTN,0.0014679140237728022,-0.05527909234902929,0.046732985928213205,-0.011371451251082737,-0.03759408467765958,0.04450974719047645,0.018182003801143706,-0.02110981529264207,0.0012047577324146917,0.0552367370470714
CD274,-0.025840852145471778,-0.022386518326661473,0.0025934140797085766,-0.030968662285869464,0.0017805530293290082,-0.019084985056645253,-0.014281127040465741,0.014337227477888029,0.07999671573087268,0.09371754959461287
CD14,-0.024770418406857175,0.02747211757026577,0.007354724593017247,0.04445214419535135,-0.0031890903766523338,0.009036395479316136,0.08089191459591659,0.00971574642570734,0.07032408662074693,0.05017189888450619
SFTPD,0.21165355998245297,0.004067804157376612,-0.018140663509993958,,0.04072190881995061,0.049538990839774304,-0.02909696221435965,-0.04062103607249801,0.03502823713053383,-0.0450225199056682
SLIT1,0.02497785921414245,-0.011700845645598493,0.08376170184912356,-0.043785974797537985,0.035904495493349335,-0.05514815617464278,-0.05227305985753756,0.023147591997447387,0.043595912941039636,-0.07149464501577847
CNTF,,,,-0.009354848623288947,-0.009484823446895581,0.03540758370970023,,-0.01539472979055766,,
BST1,-0.03975985506360295,0.01904869668037586,-0.03506616226999885,-0.012419285796291287,0.012029255683762964,-0.0039009984585511985,0.01504988483386753,0.0024301522016517718,0.07282931325370584,0.010628673478556257
AGTRAP,0.021400282362650767,-0.054535829902185695,-0.012481762706795454,-0.017134525342656557,0.022940474958688437,-0.0005209366883928611,-0.006976317048068592,0.02409700158285956,0.060962293766877854,0.002313843706842576
LAMC1,-0.021381451937040896,0.0018745183467234864,0.030395559992215226,-0.03212755175997209,-0.02051837296143084,0.03488772780256956,-0.0008832406950643282,-0.013671956340837954,0.10230683828019982,-0.0056540798619728735
COL6A3,0.05323898048903536,0.0671997592308,-0.01669819092814668,0.03648839641562667,-0.019665034379330818,-0.00018664809412481117,-0.0021325758277782256,0.041977188729362284,0.13645735180500432,-0.027077896701627042
FN1,-0.04179130597432496,0.011449652862917502,-0.02177764052892752,0.011309325095242032,-0.024938741477559742,0.006465832350510603,-0.038136609062711324,0.01948719199425594,0.03651628461617212,-0.052606479609529466
MIF,-0.03809318489151818,0.01774354098856505,0.04674349248133289,-0.002664790492543226,-0.009554557458012753,-0.05017308208016772,0.03596918605006164,0.1044978768214204,-0.04851925991499059,0.10248425102172974
JAG1,-0.005977452621704786,-0.007431029981726236,0.028891881101745964,0.03880879636360899,-0.04576498467721098,-0.006972644917614904,-0.022403558480294957,-0.026135041125966926,-0.012070550439184168,0.03352655672618126
NID2,0.024858629435138016,-0.02143579248744933,0.04498472080759322,0.01069496714462796,-0.0021145857789277166,0.004117193954536284,-0.011258870825855031,0.04260766216048094,0.1029532857949886,0.016588628207320752
EFNB1,-0.03351971718220852,-0.005443426641040063,-0.008559604668240935,0.020065570232829292,0.029705213052469075,0.008174305426346073,0.046327301565253186,0.012441128080095478,0.041356558170458614,0.03208288759782912
COL4A2,0.010932942851216283,0.0015952972353208185,0.011342823173181412,0.0070377398578328875,-0.028608857537019892,-0.041539928015693124,-0.0008262164963965677,0.03943234556261033,0.06933638093348649,-0.07244450089103026
SPP1,-0.07923789366838924,0.010198828917122734,0.0019333768767281468,0.03799142595964935,0.05387915677862461,0.06023250576196618,0.062495398902630075,0.005073916317779859,-0.060293583984383885,0.06653744151749413
PODXL2,-0.02427942536113696,0.009290244132707822,0.039111234202857954,-0.027612324780378908,-0.033377960589632265,-0.03596430732618431,-0.038253680782386085,0.016501056927980803,0.010371381447358762,-0.06522908751877926
FGF9,0.0568176742436941,-0.00018618425568461795,0.02466903383376811,0.0744354501321701,0.024032702107871357,-0.025145781488260438,0.0065386646653670215,0.02084496230749017,-0.0362160211852777,-0.023652207864599765
ITIH2,0.07628481790458838,-0.025505552919797246,,-0.012498438895762232,,0.05442786830087983,0.09667703352110735,0.020034678549612557,0.13115253419726,-0.009856027248812146
ADAM10,-0.02211392347446709,-0.008669917549246349,0.009936363567301829,-0.02237087284430703,0.021625919114942056,-0.046048239327092504,0.010473576689979199,0.005287418085229216,0.048454782028560746,0.038916986920138
CFH,-0.0025971615208625416,-0.01870473781872331,-0.014974326858888942,-0.023346288563150592,-0.03535834949859203,0.01303449536620921,0.011361526930771583,0.06163778954003479,0.1112000359357805,0.03264898824330489
COL4A5,0.0659079493099885,-0.03859040205338744,0.06752819494505566,-0.001646199796518703,-0.031557908411215245,0.012424346946079396,0.01685751814435597,0.024630226460748757,-0.0028351624173694576,0.0848271166351032
LTBP3,0.022887001659609944,0.01666938046141506,0.0414641738858326,0.03334497525040391,-0.012448201998564803,-0.03143336730794766,-0.057629212610913375,-0.004640055575973822,0.037889198482284954,0.013681080051976574
GNB3,0.09128344889806883,0.03184559698689669,-0.0011098415467776157,0.07510873217686882,0.10985311157343415,0.045778476196505206,0.047906766861507626,0.021580238024527448,0.036004641955529715,-0.03334074727623797
COL6A2,-0.0354481870019528,0.05808074742749538,-0.026984018577783726,-0.023535146315774955,-0.027449809915709677,-0.00702022012657944,0.022543617291693182,0.026701185014948284,0.10632428632468845,-0.04044420315263065
PLG,,,,,,-0.03579127472591612,,,,
GDF9,-0.003969409574271124,0.028573737823192776,0.01994521076299463,-0.012589852127969186,0.031686321313994334,0.07408124481862648,0.02843855412224471,0.024894170518337855,-0.03239893551072619,0.026185616637749428
NCAM1,0.017563210809476995,-0.024366520090061124,-0.03952811247758214,-0.05727463732383641,0.039967378478291085,0.014228157996605553,-0.06607015203949375,0.013207099397640672,-0.10409110363321693,-0.07275751307019855
APOC2,-0.010608778627611774,0.02785534754679098,-0.042113110310086535,-0.022154701644884124,0.02776566151534132,0.07360803907473522,0.08421636569821828,0.0071777675160039625,0.033392014538727505,0.055367044725367576
BST2,0.05359814292852765,-0.03905412554726544,-0.0036739462371450054,0.016871283215527746,0.04906762476302618,0.027733256605765,0.03285214900314644,0.0019952522237519357,0.09898471737747863,0.021708632836662165
COL5A1,-0.014011032517053018,0.0391583968945412,0.06646999710021473,0.008634686245750946,0.0004518521559471259,-0.02673105171394159,0.029703587734452138,0.0177205605517904,0.09673220870816153,0.032603467540746174
CALM3,-0.016345886343765815,-0.02418062881692127,-0.006652378307693626,-0.020838540061855197,-0.027727148114380786,-0.04813238682496756,-0.04517662237214475,-0.031820484575394666,0.034553036983417364,-0.05464783794974028
THBS2,0.03912583180648063,0.004058524107607902,0.02830758527117283,0.007401422443957587,0.022076787480540514,-0.01853077683892397,-0.04298249062720652,0.0148436823669945,0.05782635458712342,0.05418345515939261
SERPINE2,-0.06559878532590159,0.005683740791163714,0.002738462693999691,0.006442838213526376,0.003256725849540482,-0.03512985031861787,0.029823117155176965,-0.003709183959603849,0.05419341997364187,-0.04294036682443968
EFNB2,0.05811122154666649,-0.026621896950251175,0.08458989004490383,-0.012206452879593608,0.05952720322536514,0.02035178431200805,-0.024157612747906083,-0.02228725715751858,0.05389522758038204,-0.03287723268302937
PROK1,,-0.011046437679192136,-0.013917718526765575,0.002554172114633249,-0.015322888645797285,,-0.022559524535325816,-0.014436246443411929,,-0.025740294692466713
MMP9,-0.0244981284797538,0.0015576187729386404,-0.010806972628118633,0.01546584159656151,-0.015838264879477176,0.0015686917242090416,-0.06985186619677732,-0.04543021294060993,0.034110286618569206,-0.07461003749014904
DMP1,,-0.018091680901666483,,,,,,,,0.026115974490851016
NPPA,-0.030541020340643016,0.015834230603347287,0.06580997308194533,0.020825334884396553,0.0407650407391451,-0.03488909190249565,0.052762608314795366,0.01212304616163774,-0.01874640050627617,-0.044756058138879194
APOB,,,-0.0109664793547056,,0.03784549573919353,,,,0.02819368281336887,0.15253646541490828
C4B,-0.026904301475702094,,-0.012594079132226977,-0.01595876728468579,-0.01246046872443467,0.05016245527515013,,-0.01782154727571516,-0.008211247588767828,
NTNG2,-0.0008783123313872101,-0.018300039430854845,0.057117664513296675,-0.02996346811519203,-0.019157858467104796,0.04055929359350413,0.04687909916537471,-0.017147388173446722,0.10400627871537753,-0.03346457045941469
LAMA1,0.03523007597120691,0.02327919366491192,-0.042843867225008624,-0.04467209387069327,0.07584931130359548,-0.02242845858784086,0.08942109548693979,0.08634171133571823,0.04997729454509611,0.03597069638956513
UCN,0.1057618844185016,0.043252026940925906,-0.01451334988365429,-0.03452331582368134,-0.028214048496419397,0.04654622234569494,-0.02720223059077631,-0.005750877520698212,0.08910343970407665,-0.027375309088574037
ARTN,-0.030770238139421764,0.047902901884423914,,-0.01587651746571893,0.0016303797053648387,-0.013464878615136188,-0.03554290937071287,0.025464737750703112,0.056065218326358704,-0.023278539426763653
PDGFD,-0.04189494761522191,-0.01207465683890513,0.02180058028220162,-0.012926543561228524,-0.01743962679869071,0.01822795171888329,0.06176543506344575,0.02301765540074255,0.05547032535663909,0.04947025073754968
EDN1,0.05655456188846406,-0.0102325565949769,-0.0316241027372671,-0.027066404757116448,0.04398086324435096,-0.004668870713475158,0.025966694810967687,0.02126080604960157,0.0304565921012441,-0.01847266648699482
ARPC5,0.02107357667517054,0.0024503185100100563,0.0046904806215977346,-0.009472364110758419,0.03795007989986339,-0.02109787475754287,-0.0057251347455739504,-0.001110666351242149,0.09543322561153048,0.09488741610795613
GSTO1,-0.01873347050442793,0.036594110858234476,-0.02918527720565183,-0.03198661100200544,-0.05235143510204164,-0.034831590341589114,0.03181386750046523,0.02472523514670581,0.04365270226796154,-0.05204109498897721
PROK2,,,,,,,0.11928899720283655,,-0.027631663424439647,
SYK,-0.024622900965135464,0.06359993118129623,0.011798515220245926,-0.04163738069678221,0.0016793380856245195,0.059406660586424485,0.05267940724125988,-0.0054048315354689545,0.08313632181793247,0.016616325196026797
CD40LG,,,,,,,,,0.005166562596299134,
ST6GAL1,-0.02044689205138191,-0.009313873084511188,-0.0016348391018732077,-0.07194496072331713,0.0010519915579850015,-0.04847463956882429,-0.021457835212684618,-0.04033118573347679,0.03857543609458206,0.007425201364988705
WNT3,-0.009074592446823808,-0.020904300360690277,0.007887568782584946,0.0019509969116100346,-0.014670604548368178,0.0345686183102952,0.014959091451685218,0.027591270065414227,0.02038083730098589,0.009734200949195377
HSP90B1,0.029844263330233912,0.06026377397593294,0.07287802976344811,-0.016591277965960435,-0.05809233434596111,0.019109814447665206,-0.002925057495852929,0.07114478246816729,-0.003811257176934524,-0.013907498470206439
ZP3,-0.023668507150167432,0.10435843176426352,0.004423445880734884,-0.019340740231858933,0.03200787708894391,-0.00948122641318696,-0.00698541071250207,0.006057660742684258,0.04038158201384029,-0.004725845125305276
ANGPT4,,0.059262729564633604,-0.01536572988347325,,,,,,,
NRG2,0.052975134243853125,-0.0206624011134452,-0.022632228426401203,-0.02697590324660357,0.031664794828610315,-0.016856057609628834,0.005536168462385154,-0.07250669816760054,0.03515998861454713,0.029392889640609692
MELTF,-0.0194137995257294,0.0016056138662432287,0.025161656976453686,0.05919933236272283,-0.03563996787957461,0.010092801426351071,0.02650212233365876,0.022299529552358394,0.07163409518743886,0.05808663957698584
NLGN1,-0.012763591537190299,-0.016938082600520356,0.09194194108804686,-0.05588682971903039,-0.06458481491906981,-0.023127760192304402,-0.03492101262706048,0.009895077841167981,0.029516191588386483,0.08853486455074117
SLIT3,0.0186761942398,0.03311659975836981,-0.022218100084205113,-0.021908312586287823,-0.00201425175668115,-0.03969718504455133,0.04837116213702122,0.03115563108485876,0.11491874768533533,-0.041826146813140064
CCL8,-0.0028886161465742177,-0.04858558388813111,-0.009972888522521138,-0.028957250192768687,0.015082689814312968,-0.01256367410605352,-0.017198127360285632,0.01709305841504866,-0.022550625081058078,0.0689470737911275
S100A4,-0.015330342303233872,0.0047963353086660524,0.031486785820432184,0.01788840072636419,0.00587874797694724,-0.002255237629320215,0.10552045161141761,0.008371904781316072,-0.007634455550244127,0.08104736818807176
TNFSF13B,0.00671072215350524,0.04041300576854543,-0.0011650972518859064,0.030313681994725304,0.07653004359835419,0.03611204728278982,0.03888251750087295,0.012365372839930309,0.08983884148686179,0.012173428265885107
HSPG2,0.010234421486928531,-0.017233623386591176,-0.00574266991891039,-0.018560731482802507,-0.07524104559293354,0.00904567481294789,-0.00565520207757843,0.0177842852609417,0.08528184387410268,-0.06771816819265349
FAM3C,-0.022045223067223733,0.015724551127393294,0.04047258215083027,-0.010076982449841697,-0.005072273613416453,0.08882878311847203,0.003022158262377652,0.05522899614984809,0.046100766248095545,0.028284473725049133
FLT3LG,-0.06026779418675544,-0.006136763604364917,-0.0053548459118781845,0.021458655859972697,0.055211359043284725,-0.011941070178018091,-0.05548443195998457,-0.018522352167481763,0.08718124100106307,-0.05268674658867842
A2M,0.035576911292848644,-0.017820696214004634,-0.053088565255357795,-0.05464770249593184,0.018467064908437063,-0.03880269936271309,0.009435614308798189,0.00013033074330169944,0.13582950286980497,0.1029243266753358
VCL,0.010184180359112763,0.015590764054130646,-0.006898344377109456,-0.005786559012931081,-0.03107838756431135,0.0015835138859340127,-0.018756824588643202,-0.021870817118208388,0.026307087813774967,-0.016427108919910668
FGF2,-0.01632636808507603,0.02334111022739326,-0.018658394188274658,0.023925226272661783,-0.015230324402207247,0.024941841179353403,0.003381019595708205,0.07058310727394373,0.0509562712644664,-0.01319516098749783
AGRP,,,,0.011598950426428204,-0.011243784223832437,,0.18949637218614623,0.010564277800736975,,-0.019212349639502708
CNTN3,-0.03786825384706829,0.0337739461278829,-0.011279011570246753,-0.02240515618651435,0.02056201292083615,-0.01695238628485999,-0.05110964305339601,-0.036936682887971896,,-0.06177876100304347
