,UKF243,UKF251,UKF259,UKF260,UKF266,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
ICAM1,-0.04137226325635386,0.043299554130551574,0.01153850244454266,-0.0077099748419362955,-0.03036270506532418,-0.0015466024751872034,-0.021367270742481417,0.007234085285180772,0.032802194982093545,-0.1108375510264282,0.012393248298608288,-0.02527957351612349,-0.08094731537394195,0.009185919985740162,0.07662807864511309,0.019979473972358733,0.06839910770734452,-0.009808302130246523,-0.07488000506722263
PROS1,0.0679058008063384,0.016551443238623776,-0.053188579791247276,-0.03521092420252439,0.0028609337181412127,0.048449363403204035,-0.04906956290758283,-0.0033332286534556933,-0.07668264364564069,0.06998329323999004,0.0662989468917567,-0.030790813102133285,-0.06163105371870746,0.07847100205668094,-0.01705822790917704,0.09886555244960886,0.07576065736311598,0.07419471829601448,0.04218817300280518
CLCF1,0.10190842141336566,-0.0008425488297697384,0.025947984463037223,-0.02575685837818525,0.10714281921346841,0.051608907075860716,0.08702504144310351,-0.042802944600883956,0.03855531134611002,-0.050591188758200026,0.07958329643284992,0.05402073842969873,-0.03058536241749819,-0.00011910682733321407,0.043916681240544424,-0.027072581525202373,0.04885993454148827,0.13407689088964347,
PSAP,0.03819146572644878,0.052122503182975094,-0.0375831938696325,-0.07477820685520394,-0.018670306398019476,0.024502581412972138,0.056286925651459964,0.10919866096046818,-0.22312336923067919,0.1406963591657267,-0.016679892444087605,-0.023947042288811435,-0.07571294889545718,0.08139188466308142,-0.043435587504830904,-0.05042692534741402,-0.01404469199552037,-0.17100981553738323,-0.0947737601275078
EFEMP1,-0.02167844712374322,0.04440847020932733,-0.09927888567758959,-0.014143580858466617,-0.006835871922066593,-0.0019390657464538347,0.006624158301719245,-0.025201605682369742,0.00014511269070551319,-0.022922726716711424,0.008063568999342675,-0.060349390387455716,-0.10306294900653172,0.025102546646495073,-0.051584945655188515,0.09699659266720385,0.0775445171766332,0.16089530803418114,-0.006215391019133322
C1QTNF1,0.006702977030412132,-0.0312753629620118,-0.02043925395914819,-0.03837707550239086,0.042760504615511674,-0.01857864381165586,0.003538039948565183,-0.020747431328569037,-0.07317460678725507,0.14073038635794607,0.058103017938421465,-0.06333215784081303,-0.17588747805988258,0.08600442113677881,-0.11229235728687327,0.02934761570319336,0.06378120472439422,0.11532170449681707,0.06673427039020777
ALB,-0.0026871709705690162,0.034522943915134885,0.030297974969245037,-0.03359000210322938,-0.01559273882443044,-0.014005705152095954,-0.016563116158133235,0.004833833142064246,-0.0059319086989413974,-0.00890640882214451,0.029934649295470604,0.02494383956874306,-0.02259503234627016,-0.02495500827276348,0.020817987617676486,0.06291410866315449,0.046821727957913985,0.03134083917452738,0.13401745789490535
CCL13,,,,,,,,,,,,0.00013861836018935175,,,0.04304051787189845,,,,
EFNA3,0.10472194590214683,-0.029524042763428713,0.09402430294870769,-0.012533413250994009,0.04238788843947549,0.09971488559617112,-0.0354199004978178,-0.0025381192221207174,-0.0007905561151065032,0.13114904429395408,-0.010878583100976426,-0.036638567960058,0.06981182974280141,0.03841772300945459,0.024628611808859658,-0.01742797245791741,0.09762832605533713,-0.04848389208800598,0.04449140049266183
DRAXIN,-0.0009917055114356573,-0.03449750532102899,-0.011831931400632906,-0.02925825675966386,0.08734748181353036,-0.02211507154810354,-0.013299369492445113,-0.0448236187877541,0.06594501986646864,0.04926127850786679,0.06526266483500406,0.012317951986974189,-0.08437016510432535,-0.0024709205952226448,-0.02114019198499325,0.14659503259420587,0.13033928310655882,-0.03605642070010578,0.015009011403580713
RAET1L,,,,,,,-0.01592898800792349,,,,,,0.0033759123441378745,,0.029883730200304184,,,,
NPTX2,0.01883993056548149,-0.02062950690598646,-0.014723612068256524,0.05459022944338453,-0.011030548024824192,0.010006626725865506,-0.0127637442931444,-0.04721218317921007,-0.007406500504529383,,0.028015149352401434,-0.06440684752244441,-0.07028383209555092,0.0019236220087594002,0.011257047821351899,-0.01625101311819457,0.03590391674133384,-0.05532563907710524,6.244322465173538e-05
FGF11,-0.006535516767831993,0.03280325240432082,0.06589559883144581,-0.020969907288980738,-0.031948742901370786,0.0019149189152844635,0.009455877564840419,-0.07113031996025643,0.015114175861540674,0.041440575002988374,0.012091205288919042,-0.0600281681574199,-0.043923552350381076,0.06238963563965267,-0.050663901266659435,-0.07171910861198973,0.14284022496204477,0.11801914786609753,0.004964465033047351
CD59,0.023262882234264176,0.017768148235774845,-0.1026500361000539,-0.00048334858743718525,-0.060240085531971625,-0.00014025337499007636,0.0030344526185603717,0.10669320050079165,-0.06316145988821877,0.031157217715159797,0.0012896624792977309,-0.11942245988662839,-0.04997044518726912,0.028319455418937104,-0.041873341963269174,0.015283030010140274,-0.047411597532127404,-0.18330455020789585,-0.03648757819916359
COL9A2,-0.06351526615023652,-0.03917525193843645,-0.05687808127619353,0.00017712379131747932,0.056839298695471885,0.01951854734997863,0.04254563318426491,-0.03979954937829974,0.10050624471843138,0.0643797605724042,-0.06134481449787615,0.036481616642884754,0.10952467498605906,0.022477780192964307,0.033284293630086184,-0.0005796417073864236,0.022455249027736206,0.013032325790144244,-0.0743610176827618
DLL3,0.08321400614292244,-0.021804787234765404,-0.12397892024619386,-0.007891550365628757,-0.0036516775764712534,-0.011068238489611127,0.0024912604113711536,-0.023187742593917215,0.08463901310566142,0.01237734488864461,0.062324394156255083,0.06764469062455374,0.16170484794202905,-0.016193294533558274,0.02227120301698214,-0.0398101126999247,0.12724823274453284,-0.10151537582307299,-0.06750015916789584
FGF5,,,,,,,,,,,,,,,,,0.07389807326891955,0.13102284521990126,
LIN7C,-0.02000149098985377,0.021387960818093726,-0.01558921033435424,0.031716827402001074,0.023803737162088372,0.029904966067567398,-0.01298484127371949,0.028180842925710263,-0.006797702424730356,-0.012294145401454761,0.02868468423389046,0.07019298045099123,0.027869724721272717,-0.025172840888871936,0.04206387642866967,-0.0698553686315327,0.0924867957110387,0.047418794840608985,-0.03575225900508627
GDF7,-0.030557577861977415,-0.014644314362630808,-0.017957379462794413,,0.09145974909681039,-0.0037320452320320136,-0.014582918603554363,,,,0.0531620473528847,,0.009447265262591008,0.0793482849372571,0.010874022725473168,,-0.018420461376238685,-0.03054635866978775,
PSPN,-0.013401983895310438,0.08407761705433368,0.10229617692555294,0.0002973085866600034,-0.037456815386157576,-0.010897777715593422,0.07646516847272712,0.017066058431881886,0.04598401919694162,0.023280555887936077,0.006826327668214672,-0.0013015928110256042,-0.03977006365681449,0.038852121919482056,0.03684035031244005,0.14707298012796072,0.07405642484873053,0.013569487226755439,0.027293731085501472
ANGPT1,0.03651064771825909,0.002361525257505295,-0.05701098040288767,0.050969866389006906,-0.02683929945254057,0.001339493329675543,0.007442797404658955,-0.007098550139131924,-0.0962210336382669,-0.06427460783457281,-0.03422333313144853,-0.06115347912589349,0.012036160167771063,0.008077010263486816,-0.070931540368549,-0.07376606247717615,0.07610614639740457,0.012878649803669871,-0.06421779495429746
PNOC,-0.017865302735282442,-0.030645985954495067,-0.05967165251504418,0.0045651754927447516,0.006540055195790389,0.0426338516107659,-0.053871190446268334,0.06950899813401389,,,,,-0.016829270216811038,,0.06741277619524987,-0.035190525001532844,-0.0021951141444277113,-0.09120043950209707,-0.05049444017324168
L1CAM,0.04700454727882637,0.0289349596548891,-0.035208085125366016,0.0033309879294409397,0.04743806661946242,0.045057274467705466,0.0011511823868712151,0.12010632222316105,0.047221265752815586,0.0033153180919022075,-0.05608036195906533,-0.018768640602490175,-0.07924430254582528,-0.010949286008518374,-0.011761658779075371,-0.07860132476635365,0.014680339779930825,-0.07259090177197214,0.018397360344984192
APOA1,0.024349063084299873,0.011565151475691128,-0.015673248728600223,-0.03977084164171037,0.05645357782867763,-0.01670535353692852,0.04800764924068508,0.018944280200891873,0.08236035724628979,-0.06029766235835087,-0.02427404798566638,-0.04587051690993824,-0.01839217516911199,-0.03943693339916054,-0.026821466174611137,,-0.006732214327823271,0.0601205957971468,-0.026775125999981605
PSEN1,-0.02508487304966249,0.0006901403737459721,-0.04839137661010676,-0.03137736871702704,0.031803317043061066,-0.07494882665670698,-0.03508625875098159,-0.07941180040295742,-0.05045728565429697,-0.06115909612080158,0.014695254660455306,0.01187619701284762,-0.022788204189326918,-0.03330133082828923,-0.05605430763592159,0.05435450144514708,-0.0398124694564617,-0.021373692047481366,0.07165885026547428
CALM2,-0.018589144492739386,0.04702080481569145,-0.11330131399887243,0.06670039283274642,-0.010062043606848309,-0.027744266966612783,0.00587880968545199,0.06437346733852248,0.03614195117633812,-0.11765718569437515,-0.023099871115462526,-0.025882022699538994,0.09481003143606655,-0.015196567724537393,0.02011830042037347,0.023192190360811105,0.09779174596746872,-0.07712536675321718,-0.00336602875729583
CLEC2B,-0.02002657366279452,0.03408829046833906,0.03227672930049284,0.005069309773860093,0.02797826660018621,0.029092521757406266,0.03493103031825521,0.019457641453506175,0.03762649234741304,-0.006098639181167806,0.03449547162903267,-0.0229885821510236,-0.06114000662313933,0.007675774945126166,0.001088805539382613,0.11075467139086871,0.048701306676523115,-0.0659379620778711,-0.022761671554672663
NTNG1,0.056390792001972945,0.042748015766569086,-0.0280167241163148,-0.0014515521270683255,0.0975138997826228,-0.0009287159056127099,0.013396574991999779,0.02548460772399599,0.0059084462961416905,-0.007125859505626338,-0.024974756199582886,0.0016546440526800247,0.02845240787289265,-0.021474847744825293,-0.051788646443684166,-0.0024320623249233023,0.18073639698036503,0.025763918606817572,0.022875325385109502
LRIG1,0.009734096537428518,-0.039582119818186344,-0.11674153364966225,0.03555226951961509,0.007983774110295641,0.012468807778706962,0.051343264192599075,-0.05899918093440216,-0.01005353586492745,0.009263926283669599,-0.010304696118969048,0.03755563686704319,0.10584579475726229,0.14593344396437646,0.00582219222818431,-0.015283906891385531,0.09750727616377838,0.07353654399602388,0.0030033621466936757
CPAMD8,,,-0.011904092070358111,-0.01731859846679979,-0.006922372912188411,-0.014230121859021363,-0.01642055651866666,0.06557650685095236,,-0.04418882564834842,-0.05782517703512607,,-0.017779055617263145,-0.04769005420043664,,-0.03895993454617949,-0.07851448810448927,-0.01449343285128597,0.05751277323648473
GHRL,,0.04986042934561504,-0.03175237321258746,0.06417232978006551,-0.016576323911231785,-0.013659595337652335,-0.013299369492445113,-0.01834356417317648,0.008223620861978616,0.017172417940594053,0.1257470684037959,,,0.023107510164556682,-0.035893581114669865,,-0.003990523977898279,0.014479250703507507,
NPY,0.056222530477560984,-0.02955007731970407,-0.05213094544895374,0.006279638980864536,-0.013180175203592647,0.0038107612603560837,-0.015246587145511092,0.07733549621336455,-0.005375749258162167,,-0.028976443678358575,-0.024210210178754216,-0.08401508164327495,0.12247595911320197,-0.0692890444719455,0.013471983104812475,0.06925709187423687,-0.06072234522861796,-0.061633819305452135
MMP2,0.030339402907475683,-0.01647796994742219,-0.09169830680950851,-0.06104868108115694,0.06905361725906722,0.029427762427027673,-0.013219352567389403,-0.06759790764221568,-0.0493970767237676,-0.029950114792513825,-0.009229914934842034,-0.039577124620542255,0.029142627686581227,-0.057115721686800784,-0.019231538253234388,0.18641892571459565,-0.04616522856302487,-0.09139185096591372,0.055073849970078415
LHB,,,-0.010367565193126711,,,,,,,,,,,,,,,,
PPY,,,0.013375023138006552,,,-0.01039990399889245,,,,,,-0.025321463751516157,-0.0769711309951168,,-0.049651281685848404,,0.047733411131640126,0.04477690991059884,
ALKAL2,0.04815592842075231,-0.011754461604154859,-0.010216940641496272,,0.03760940534284065,-0.025086245004792753,0.006709661977928303,-0.04720506354862377,0.002625548094267178,,0.034746952689881816,-0.06890570751998862,-0.014836648571969938,-0.02752804107020098,0.05946487346464034,,0.027256584495313613,0.07981295095066042,0.034022777486767
CSF1,0.008524588101374969,0.004398629219191365,-0.005814864035177106,0.05401954323227145,-0.008880536685710663,-0.0019639020506153335,0.040120274727778196,-0.021322768082797608,-0.03727312191419294,-0.05408439902898046,-0.029467012569055793,-0.038284404876266255,-0.04655819657759531,0.10789100829857907,-0.05104443946928224,0.004206084567062932,0.012324159888158487,0.10412559807022095,-0.047876488615434
SEMA4C,0.021693157533754743,0.049752004488698674,-0.05716263584871283,0.0009429276991473378,0.09656473001349523,0.0015798160925166356,0.012391789909605806,-0.019423031891399836,-0.049750025856430485,-0.0185505932178249,-0.018728619109677172,-0.03589093947599495,0.03358061321735976,0.040141532969339366,-0.0382184315383305,-0.04282284213156095,0.03170033146628962,0.014835980124608267,-0.02760757832075226
BMP8A,,,,,,,,,,,,,,,,,-0.012790388014555152,,
ICAM2,0.10145010196427796,-0.01147280065647218,-0.006016569528916748,-0.0034011815660770863,-0.035852979962588086,0.020955783920909816,-0.05974400594594059,0.030298056740177406,-0.09400326841749133,0.07143985679351406,0.08242391013754383,0.023662596278895616,0.06671789084670474,-0.011569367876748816,-0.002867058131186365,0.1123807782596559,-0.03771675590603785,-0.09411318351401451,-0.06421782599295263
SYTL3,-0.0027714239493669157,-0.015485413831588113,0.03583300508060661,0.013517286755491261,-0.004284899403663621,0.026814509437735327,-0.029961118869220944,-0.012336775058634999,-0.07630138934003808,-0.0025632876982101074,0.020432191602673993,-0.03359379789191441,-0.028041549524088924,0.11274847213636112,-0.024183481162404378,-0.02892912594688957,0.028010019403227216,0.007157231825377194,
IL1A,0.07026635959105115,-0.023454433081934536,0.09694988946819215,0.00667700844550123,-0.022273179439802684,-0.003689272857004141,-0.007521186574374025,-0.027624457491547925,-0.01278899311314433,-0.05799260659994395,0.013514238914909453,-0.05286619166914204,-0.031826745897019455,-0.0009612878069740626,-0.03866519011610292,-0.05529685328319974,0.05068154870160116,0.07604852719124447,-0.05152295222910615
HLA-G,-0.03595031271336218,,0.015450102288087403,,-0.01203006642724358,,,,-0.03741168345142719,-0.03871894863627214,,-0.046158196023636654,-0.026285157006788674,,-0.041034335163284065,,,,
PGF,0.027320015139849857,0.02234786582042278,-0.0023438205309498704,0.0072094138352229355,0.022787686847592352,-0.03687123006931375,0.04840920737244868,-0.03264592502566167,-0.034720157000162746,0.028888277951919786,0.03485392246507942,-0.05093606923325915,0.034383442682981984,-0.02267801433653829,0.029371083555878225,0.022936406311271217,0.043201172497687214,-0.05323416922515701,0.08369261208092627
LGALS8,0.07330267239578468,0.03330782582676918,-0.042206811066397586,-0.013226354006771506,0.0034753956364904377,0.0031074229382849956,0.061374329084811954,0.03775473442099792,-0.03862753168569362,0.00949040719857813,0.0033326350197475313,-0.05686160405121398,-0.007344156092771015,0.03591145154099352,0.024864958132773115,0.05987310249017852,0.05343747211413007,-0.04290750691030257,0.03622160448165008
DKK3,0.006670154563736766,-0.04476833412294359,-0.10763587694698296,-0.0037526911606806834,-0.020477832946912196,0.0036272892616970617,-0.003330251262098856,0.10417489838152898,-0.0006542253811773245,0.05576600712704631,-0.010626010845579827,0.035227918106415915,0.07718228262276931,0.037383584469907874,-0.030013316427342507,0.059423006847758884,0.009952626035551209,-0.2265767397363857,-0.000634906709933453
COL16A1,0.03759855229095525,-0.00010893949743442156,-0.08259771044281948,0.013573954941157452,0.036618419444235266,-0.04840913014916212,0.03297246757056737,-0.0792708137033058,-0.07157971528052282,0.017411860836234982,-0.022004484759151597,-0.05996445700151538,-0.03500928127360901,0.05620646107495772,0.005457424041080129,0.039491666215967385,-0.033091855170535575,-0.005309346931846204,0.00735916061427225
TPH1,-0.011066498115255596,,-0.01992645440965418,-0.017000449463364195,-0.01274753297946562,-0.02405279564383629,,0.06031359760444104,-0.05932130247066993,-0.0371083915668011,,-0.006198836223624995,-0.04820158810366947,0.058306261546462734,0.07286121166537819,,0.12460561912766006,0.005109108239596517,-0.02560583288690153
TNC,0.024281922859787114,-0.030919818848238252,0.05955424869354388,-0.05874423536115574,0.012061840567502348,0.042885545824275215,0.009894989379468358,-0.126707240703325,0.027305953280305564,-0.01985630577859947,0.019275880889508358,-0.009840618610244808,-0.15697533536391337,0.0859750224839083,-0.04523522142907304,0.08457827917509289,0.14467576843018556,0.13471033710047872,0.0032297773234018804
TNFSF9,0.005306239398980814,-0.01965613952496303,-0.0022305077875240564,-0.032310742145752684,-0.05685507909504644,0.005285596685068018,-0.008872488214420321,-0.017491035108730593,,-0.0376518978648051,-0.024305518553237725,0.017305297888200784,0.001542320678861127,-0.037152845969079376,0.0014249282374956484,-0.06965030704929571,-0.008326056853736314,0.021776547671341174,-0.05518578405931746
C4A,,-0.011583495035034735,-0.012291350142569695,,,-0.012328564544961779,,-0.015204735061181978,-0.014963394644935804,,,-0.023296943701426445,,-0.02508847791343619,0.0016169037053568877,-0.027296831977159958,0.006742886834435069,,
CNTN2,0.013101887386133992,0.050281228751048485,-0.015172380704275812,0.022476413891010197,-0.006919367786922532,-0.0065500210883056974,0.050668696061685156,0.021736137041760497,-0.10984822795438846,0.09768026675188535,-0.07715102326876118,0.012785528557026377,0.1173405388510065,-0.024641213959732212,0.04433164749067993,-0.08193449699598764,0.04584816704118558,-0.1360574676179751,-0.019300535374440975
F7,,,,,-0.011071268768645217,,,,,,,0.015519791272730987,,,-0.033182748138829675,,,-0.05803158509897355,
LUM,0.03570440745922399,-0.017078103140310316,-0.047736043746054696,0.04649525350031863,0.05140856810590909,0.021714525281716985,0.07333770012298749,0.04655615856804121,0.03363557460136201,0.017459483154035404,0.08227313004148845,-0.05023548959635718,-0.005297116398832587,0.05848914690281358,0.009583514283109006,-0.03419317876226258,-0.08168165770005016,-0.11569457119646057,
BTC,,-0.018126112392964307,-0.028139740755736165,-0.0562069036940375,,,-0.014182282860415195,,,-0.0637520943747628,,-0.021235721747574,-0.02696881904926945,0.028815561904541133,0.01597723644830961,,0.06784859006261448,0.13712539328929985,
APOC1,-0.011511193995189536,0.08646077790899896,-0.08100016452872151,0.007356587742341402,0.019963896371854514,-0.011890159829898318,0.027678488624572537,-0.08063335922606062,-0.2255115767893374,-0.007308223922717052,0.07712538995445928,0.06525741486698519,0.08966775301134618,0.03309108591494302,-0.05707592683952849,0.053090389615654626,-0.04826105633815413,-0.035260108369999606,-0.05799864946728155
PKM,-0.03974996276553586,-0.029966109161419376,0.044985995817820784,0.012236619968656059,0.026403955538574532,-0.03524865307329812,0.016331477714972082,-0.0890359656864264,-0.04027662152173253,0.0732420787973606,-0.04365472952634274,-0.046366376826300335,-0.16167017298644767,0.04002295982408236,-0.027405901962947555,-0.021253186165029563,0.10291596862964454,0.11670296731596706,0.04137490531249612
TNF,-0.04954600528545606,0.025419961705439916,0.01757172321114211,0.02720012753032331,8.121589420130063e-05,0.010411296463739637,-0.01944338427479903,0.0006729132754009224,-0.0415618461474225,-0.04101225079111685,0.08266650723671827,-0.020611363876647058,-0.018461207918047097,,,,0.025180783632083592,-0.02263328500301227,-0.03293143584956258
GNAS,-0.0017171646549046153,-0.022504132253607045,-0.14688549383028865,0.043196624406841355,-0.00437448878665254,-0.023179294106958438,-0.009425875239500135,-0.12144622159646849,0.04077656982412832,0.005713328451320391,0.011359671757800957,0.03214133387669414,-0.027064318861389047,0.0025155916006983077,-0.06779670856211055,-0.03529570705861706,0.016513157800387257,-0.1534193520519844,0.007994533399285686
BMP8B,-0.04424457681908912,-0.03208807594543981,-0.015874904261313324,0.05180277282099564,0.034944072805641636,-0.03202056559164402,-0.012910207305617347,-0.01815496998197698,-0.01266315123275179,0.003909433403609967,0.0986707187301904,-0.03289964242551127,-0.03907407784784245,0.06820509455863973,-0.007486380835632942,0.010426377065400365,0.1108386357651483,-0.06735740793106358,0.03909635430320689
LIPH,0.15435303384666565,,0.0030027862432064406,,,-0.009940193239755417,,,0.18762159416653362,,,-0.020925734992974152,0.01991878267145505,,-0.052695671717133345,,0.06074537057894106,0.05704248281459275,
CCL28,0.04515757008805809,,,,0.008543326818203346,-0.015306262325349217,0.058882639443973435,-0.013717285902667646,-0.052394699828668914,,,,,-0.0269205298354151,,,0.0014780840326377742,0.06427720081769206,
PTPN11,0.00995033088843296,0.018792770643167245,-0.0385001365263025,0.0402009576512157,-0.034007941987522626,0.0077691610543627245,0.025677586879413364,-0.033156544323529505,0.11348488552538728,0.0012551434424600805,-0.03534160688898365,-0.005179154071906954,0.02952084487942188,-0.06671152985634922,0.10435144785985954,0.11105723988663378,0.03904393554597786,-0.1254729441505829,-0.05382254472293319
ADAM12,0.04160911550110094,-0.0137937039184693,0.04679987920781761,0.08244939201857668,0.029212713549157887,-0.019115846743299005,-0.01475755323944513,-0.04834313854880266,-0.026373375820396436,-0.014558463813526155,0.07350057633806352,-0.08817178056901401,-0.0554355043877358,0.10249858607869329,0.005848842208984104,0.020789070565014185,0.026062879228521154,0.06569092738219294,
EPO,0.027040569386416545,,-0.015874904705827357,-0.018242345128778384,,-0.010399904452850313,,0.05899086667367668,,0.0053717903550370245,0.021396797365229116,-0.022725882619037775,-0.0022444858837919143,,0.003094516010542801,,0.07147656842837206,,
EDN3,0.015819713850879914,-0.0004929577103535893,0.009059280295924265,0.059818156238883216,0.03168566538399628,-0.016119338980322653,0.017293907717728686,0.06012572872730302,,,-0.022409488691867208,-0.012329721045177116,-0.05007932584837027,0.03262724898968175,0.10681339807265534,,0.0029083584889474895,0.030916577693917046,0.17142727787472706
CCL22,,-0.0146443140080129,,,,-0.020940432839788987,,,,,,-0.02572080436930549,-0.01954862829022293,0.04160668054981335,-0.0278566099256121,0.07939955817024837,0.00849292196366253,,
CCL2,-0.03581914516233803,0.02942889850930824,0.004859333451369074,0.01251205192448304,0.03093274396752775,0.0021036826947485776,-0.0449216432573957,-0.010615325849119001,0.06271444634056454,-0.035282552339451025,0.020253477245621012,-0.10651060618696928,-0.11036010143262814,0.012118291836942435,0.04891851298418611,-0.06108778999142892,0.09367024802642461,0.14354429301517613,-0.03593338014391455
DSCAM,0.03236469314453823,-0.04414913851429529,-0.03392641636090306,0.058446928241043195,0.007979805213632125,-0.010262080675432923,0.02007213105968287,-0.021910017175253173,0.009584992951533464,-0.012398425254881747,0.04253711826421741,0.030523329297914095,0.08223954949152694,0.03396049027135287,0.0021157638592484177,-0.026427264367662174,0.08025958792486489,-0.01557006092460339,0.025373386157474323
ANG,-0.005190954067897513,0.08653007978043142,0.128456302549082,0.005511782534809327,0.07773657849907403,-0.0040684292216488045,0.021061955339758673,-0.033585517032843286,-0.04670734798367677,0.05463440737065349,-0.0354790959476341,-0.05970774324946056,-0.04601664423134971,0.03485504577639146,-0.0016154007319139653,0.014045802693249605,0.07320600320379718,0.04682511347113339,
FBLN2,-0.04537012615628688,0.023433556882977137,-0.024070927508129572,0.027799045104895278,-0.0052955651488025115,0.03862826569760523,-0.035531045777265194,0.08626279900999001,-0.06107643280338488,,-0.04035155288505884,-0.04344647920328351,-0.024426426087227667,0.05046198623568032,0.06328961088324081,0.08844143022409506,-0.018963020143571346,-0.007133607938364179,-0.026196380542908567
VTN,-0.03955858629640256,,-0.020412809639975583,-0.01839216517422126,-0.012747528811010841,-0.017085875085130736,-0.020362112861672624,-0.014372781883687125,0.09041773043316319,0.013871051746118997,,0.009360277740167252,-0.015031636395779431,,-0.03193010612018154,,0.036353132028425085,0.007044353321077845,
VEGFA,-0.0004579882888629743,-0.032227555877229024,0.15194604453988694,-0.01516651406548571,0.03757458040900166,-0.006770594933807046,0.08209776105021345,-0.11710385311167427,-0.040013297575641475,0.03896558770062211,0.030245935777164914,0.0017991799359535537,-0.14098371395182718,0.04189350332499087,-0.056145592243307355,0.03566142194359466,0.04113298839009768,0.15632402182328517,-0.0725047936513831
F10,,0.058856740818033465,,-0.017160201346281566,-0.02216766299024339,-0.011403270454634393,-0.03146055435527996,,,-0.03486009148378037,,,-0.00983091574997484,0.06156546839575779,0.09478823309089913,-0.03316960742186954,0.040520317567547655,-0.032293362949605685,
SERPINA1,0.04036489300492287,0.05302952167511963,0.004889275679448732,-0.01803620039674983,0.00036182597441530834,0.04044238179171212,0.04025286702473067,-0.017405685274444655,-0.02926278521028849,-0.024812070043802537,0.037856545290928655,-0.05080975312737181,-0.07753100450098928,0.03890600309808679,-0.0032685947926559436,-0.003748732864528716,-0.044607915670282605,-0.06340115889687989,0.030020442449118785
VWF,0.053438658113583296,0.07026037671653398,-0.08652021446255995,0.040838892088257174,-0.018889831281939207,-0.045532885301293,0.006615687224900807,0.07199159054603321,0.1347474706970988,-0.000501028130714695,0.05820879081514452,-0.006469073312069923,0.007791828350891763,0.02438508856293362,0.07702342349552681,-0.022130372149462087,-0.09985078554900904,-0.15391605621485377,0.06853604284327103
GDNF,,,0.031657227620009686,,-0.019842022859440606,,,0.02106107877283242,,-0.05085001785817067,-0.02497474922594717,0.025317318402865174,0.02377072719527997,,-0.04445543424205104,,,,-0.03623286178343949
VASP,0.042543597468793264,0.09393341156213197,-0.03465940975669761,0.011056019348776553,0.0017316119084885245,0.003263762457547361,-0.010900490709716895,-0.05942536074000702,0.07249631011548689,0.029994525833857276,-0.029379475974547865,-0.006810839484236758,-0.03318895949377334,0.06225665935696987,0.03289476451746264,0.03817243095341932,0.07437813351666343,0.01819559103316605,0.006145626700052185
ADAM15,0.029158190419205702,-0.00992534920208558,-0.04492363945707779,-0.021122953451840135,0.06152687985808764,-0.031034671225189468,0.0690214491082579,-0.029071644940117356,0.01080755057827059,-0.13182356137238732,0.045755501494366996,-0.05399009199136531,0.04440504549259507,-0.017119489716046155,0.02305494019055273,-0.01551261778638419,0.02493033614165527,0.05670075964124006,0.030442431269651616
WNT2,0.02941803620198346,,,-0.014779065400289844,0.11811978998476182,,-0.01732501599177469,0.0673942521568955,-0.027859807456311732,,,0.0975306705459334,0.05126160771369461,,0.021848524050069852,,0.040228781084052985,-0.03354425427707557,
CALCB,0.07940429232028944,0.011004506389668982,,-0.022215838718306086,0.10017725382391149,,,,,,,0.04725483853689421,0.005056171812053887,,-0.049590194008476196,,,0.09164084931999607,
OLFM2,0.002420638432188263,0.008313436685041265,-0.08949850610821417,0.061489317059771904,0.0075559914835034905,0.0008453855052367314,-0.008728042742090209,0.050930606426749216,0.01414653485440817,-0.006910529986780805,0.014141220673335283,0.01738080778531564,0.07395313254738844,0.02566325883906527,-0.005249752122475262,0.023093524765907116,0.1719839165539768,0.05150341255017872,-0.023369757320980716
MFAP2,0.01622953326980764,0.02127125907778808,-0.011357949523381216,-0.029727863915720257,0.005253366862195579,-0.01646865439655545,0.0031015932450695486,0.03651655893316472,0.004447028757314998,0.05911961704085218,0.02861246395084062,-0.08077284834904312,0.08202193103445388,0.05797886943538303,-0.008512536140465562,,0.0680467052743758,0.007469546671867576,
HLA-C,0.022460368663812333,-0.04500529310702688,-0.055594736870557784,-0.007769246493436511,-0.011138114320520818,0.06386613640756204,0.0173167556669959,-0.0700466932408214,-0.0876963663564181,0.17019575824008182,0.06694251479063021,-0.050586602065226666,-0.07399888521768204,-0.02613136744907379,-0.040727313648584826,0.054156433785592754,-0.01971083622089692,-0.14151112447189979,0.04258964821515431
THBS1,0.026912164945389526,-0.023992928229516503,-0.007505832207652204,-0.040912587982362275,0.022053243171553202,0.01619737105997846,-0.0014219919064144184,0.020259584340688964,0.007018862636105425,-0.03429139532929253,0.11470899154739093,-0.05008653532631229,-0.04809251351655771,0.09226723498058566,0.057555307798610914,-0.008503449852963403,-0.07839020142756302,-0.04722355006297607,-0.012988728654073496
HSPA4,0.042336303251381054,0.004449591501034017,0.04022676142181154,-0.011523703612013561,0.052375020234588364,-0.0058268128277394,0.011494441765633934,-0.021425790560438352,-0.016431333263450205,-0.07098456379776341,0.0021744374642088094,0.08252057073723523,0.029613204442149894,0.07109352035923323,0.03877536850014305,-0.025230207072762575,0.0050546535085566275,-0.06296296445634925,0.06565957467718826
