,UKF259,ZH1019T1,ZH8812bulk,ZH916bulk
EGF,-0.025788298770912,-0.048651603445740356,-0.021037573547917524,0.013816454422465884
VEGFB,-0.007956792517986895,0.06019034659532318,0.04648181006114784,0.011333682754882075
FARP2,-0.01901299299002583,0.09512354389564441,-0.052067685667670185,0.011508968819338248
LAMA2,-0.024118894813873172,-0.10100935277917449,-0.02632460320622232,0.03988395176090799
NRG1,-0.027995169572012896,0.058493289410080355,,0.09718678358492643
SPINK1,0.1751879706200976,,,0.022090814326009164
EFEMP2,-0.007816280829430372,-0.009377121228238286,0.055663782994247034,0.044040016318716915
SELPLG,-0.04506780648140025,-0.0030481866181428906,-0.07324871720807116,0.08590886135527612
GDF6,-0.017932783949379538,,,
HLA-E,-0.030948501819145074,-0.01528771624094485,-0.055886103596570445,-0.03941731292773628
PTN,-0.09069539947889722,-0.0722561046962277,0.02362252940603293,0.05601772469715175
CD274,0.008492294682618837,0.028393146142819976,0.03946544961951155,0.09380463473474344
CD14,-0.09180306074773081,-0.06901944287032993,-0.010437534981949426,-0.0005513656130248945
SFTPD,,0.1455423101441022,-0.03553419173134881,0.02645081815738619
SLIT1,-0.046268929085736335,-0.06732132171865934,-0.03132642423283404,-0.02845904634032409
CNTF,-0.012617800692430658,,-0.01686463843328044,
BST1,0.005563900136359643,0.04481378697581532,0.0322203273043495,0.08432710349899307
AGTRAP,0.015539949444295155,0.04614938767820602,0.009010583182413394,0.08503814651664739
LAMC1,-0.02911994621864379,-0.055911769508337365,-0.012560728937597743,-0.010936771876814577
COL6A3,0.005983971923659796,-0.03913373838018833,-0.03556169110490398,0.07144861595388817
FN1,0.0002861560077449746,0.0231163455047686,-0.0002809758157579231,-0.028056924889252956
MIF,0.06849122970999375,0.05122641915244353,0.021933135817003,-0.011757649297102036
JAG1,-0.016393041916420416,-0.07633081803748151,0.010991070762826616,0.022569195298802705
NID2,0.018848879758103006,0.04396645046348513,-0.01110917184541048,0.0023270854626691044
EFNB1,0.0366295342847451,0.04193656171560974,-0.053754674706617385,0.03107149714331272
COL4A2,-0.02384291257888715,0.04392710736127012,0.02138677267402489,-0.0036986551255126206
SPP1,-0.032052819391044596,-0.04102410657940083,-0.09778107141774631,0.034967719456426974
PODXL2,-0.004745252189349747,0.02810377555625529,-0.09316942868439433,0.026475726578887297
FGF9,-0.02510619783410152,,,0.0015221250274109856
ITIH2,-0.01685786882330185,0.10290225396411432,-0.03666643096470603,0.008108637128457382
ADAM10,-0.01452018006804711,-0.014172994746329309,-0.051418820471639974,0.01207740820781351
CFH,-0.029832620939118048,0.09262040349337153,-0.009528359831830934,0.001567713249888193
COL4A5,0.0224536676874868,0.03899488560996668,-0.0040799052180235445,0.001055886268579564
LTBP3,0.018849973132302994,0.01727568734225525,-0.045664647770373594,0.023481711413879662
GNB3,-0.004731007869890466,0.0031068399830909525,0.00736447883722161,-0.02463001616463102
COL6A2,0.007895749922174733,-0.039629433475708575,-0.05530201251351698,0.035135468149375265
GDF9,0.012425565988798466,-0.011785910538923286,0.037376672691288394,-0.014157126834565081
NCAM1,-0.057712071483256314,0.08259714814299124,0.03823026753853386,-0.03690370228889359
APOC2,0.007076278884307492,0.06931281894846306,0.011422168408783578,-0.022272554653085246
BST2,-0.06529338430873183,-0.007983446854959038,0.014064537041906479,0.026014128829014813
COL5A1,-0.014483902066544586,-0.15401587060470376,0.02560992128295961,-0.004710921575718716
CALM3,-0.035405142958610726,0.05045869146046298,-0.023936126483230402,-0.06467213555613928
THBS2,-0.06844945006300239,-0.0954276551524046,0.0115258967018964,0.04605228616275891
SERPINE2,0.014793721571092062,0.04368176469666903,0.015177886435635217,-0.03228289180854547
EFNB2,0.02121481521613796,0.049815329242179,0.010792843025495429,0.03458596755289937
PROK1,0.04737586639854886,,-0.016864621971197324,-0.022145559380703797
MMP9,0.034565067619003416,0.023396883479460704,-0.011880073438705426,-0.056144760669157315
DMP1,,,,0.0072473502038403045
NPPA,0.005695674089800702,-0.02567095071963469,0.037277117148498004,0.030139464675337006
APOB,,,-0.018506065451402515,0.06715462964557792
C4B,-0.021525152677911854,,-0.018729663298483683,
NTNG2,-0.018185772007905082,-0.015681067309851842,0.011623220431119182,-0.05452904139925242
LAMA1,-0.05524793509446793,-0.061775249272798434,-0.013045450168501699,-0.006617295989109462
UCN,-0.040326029238044195,-0.04388762041919895,-0.021033747842196592,0.020615876085889464
ARTN,0.031703196312016825,-0.061165237306995246,-0.023336032128356585,0.04907264998974204
PDGFD,0.008667324109801753,-0.015379928769994472,-0.01557512231426488,0.059590806936939654
EDN1,-0.02620274868952491,-0.009129618746844098,-0.00018588156479036976,-0.01907615864301488
ARPC5,0.02367381475827352,-0.10051168582490377,-0.06388873036854159,-0.0017668381379362277
GSTO1,0.023890850137794364,0.015700862496783565,-0.016962215335299215,-0.0056902043162076095
SYK,-0.03760409320932002,0.022159134851353415,-0.006054398413128897,0.03639838572627698
ST6GAL1,-0.038022525135967544,-0.07550548617217728,0.009300866679677822,-0.030459689511616723
WNT3,0.011661788707975218,0.041813106739152194,0.03632024693587928,0.010323847999486541
HSP90B1,0.012734628137654778,-0.09811794575309903,-0.0002319541080966314,-0.015416361220335233
ZP3,-0.008169014338853385,0.0023744056031228485,0.010309007351057864,0.05974108313401528
ANGPT4,,,-0.0016493112419636417,
NRG2,0.02072635746697452,0.012152101768349764,-0.05092471466427336,0.11500643247138771
MELTF,0.14786903977381363,-0.08421863178066798,-0.03197167844674672,0.03605091570440587
NLGN1,0.0173561865440825,0.03520625238386375,-0.07082020035796843,0.01782258596084394
SLIT3,-0.010447764410580136,0.14838217168522352,-0.023698648925571487,0.06342280031794237
CCL8,-0.024281542422606578,-0.034776220787916846,,0.05177623551749009
S100A4,0.044996277094108195,0.024579162344996214,-0.02616701662443856,0.078374085296762
TNFSF13B,-0.014918338919019294,-0.0773792887845707,0.02994021596389957,-0.007361202331850603
HSPG2,-0.0374765116785483,0.08869342853011791,0.03459744913260756,0.021648540530259917
FAM3C,0.004072935124454102,-0.0753311085429719,0.001369005681788192,0.033524784693876764
FLT3LG,-0.03635301101881448,-0.04725935632932746,0.028445932839226615,0.02899253318407673
A2M,-0.048829818855906745,0.009889716665372302,0.0008954638243785121,0.05150709228336578
VCL,-0.025985250310703503,-0.0011151718134420519,0.01525395321693663,0.028509741207321374
FGF2,-0.042501506843959036,0.02646529207274969,0.017498288117704514,0.03777578884327739
AGRP,0.04138496685846936,0.04364039309532353,,-0.016529268016071706
CNTN3,-0.030220028845835648,0.022774805082475383,0.011741952771242854,-0.040821995511877
RNASE2,0.005491744483416079,0.002831616317787681,0.027231720435459496,-0.027109658186065345
ADM2,-0.019320484797860128,-0.0408937856668821,,-0.017692131481588283
GAL,-0.0011089788143442039,-0.06153883586656332,,0.08218161932286289
IL36B,,,,-0.023750858017287022
CXCL6,,,,0.09497468510974554
PDGFC,-0.011554467532632038,0.025133858187830573,-0.042385002148770015,0.04652075083347829
COL8A2,-0.009724571492348882,-0.04603096371871853,-0.01524110781757666,0.042719334898861774
SPON2,-0.006076267711900331,-0.038675425432610114,-0.030061276322747077,0.0709714276753168
LCN2,0.01121401482510973,,,
SEMA3D,0.08114871738791783,-0.02850657769734952,-0.03744335432674042,-0.032743146054995315
BMP6,0.116217571599432,,0.024826345403310034,0.09177410945442059
TIMP2,-0.04260754381817615,-0.058720685096543025,-0.05550118305670707,0.01752810338037475
EFNA1,-0.007636190081612018,-0.04832490279120228,-0.040563184794397904,0.057403536456246684
S100A12,-0.015566531651973834,,-0.018051188827755346,-0.0155408908057748
TFPI,0.009004726337083678,-0.0960658346383989,-0.030754190753532504,0.025619631565643165
GPC3,-0.004576265895788408,-0.04158870023795787,0.03458506842070098,0.008717445544767725
NMU,,-0.004471609735316472,,0.16807068300371922
SCGB3A2,,,,-0.01813792309469142
LAMB3,0.02729774212994484,-0.016025508635552414,0.023746301564991138,0.0755853280450015
LGALS9,0.002844812116437913,0.006784453666828979,-0.012699174197020557,0.03374354102517892
VIM,-0.004173011356365736,0.07037077997913362,-0.012363829067310957,0.019473439481071927
PLAU,-0.055838292915228724,-0.005078164413938734,0.01473785795657348,0.10274282226414758
TGFB3,-0.009319681836318684,0.0785089759335875,-0.003838051845596807,-0.006150831975176405
APLN,0.0026028092603994214,0.06026915941962067,0.022270981228952387,-0.025156601053422906
SHANK2,0.001211828550056417,,-0.017585477501655643,-0.009644516342294856
LTF,-0.004107023723623206,-0.053580770970859365,0.01780837942865583,0.07152318509661923
PYY,,,,-0.016529272099320876
PENK,0.013113291421521038,,-0.02064233987075664,-0.02491544348494283
CTF1,0.0025385833811394365,0.04282453836305579,0.02409476539707436,0.021577544591268726
COL3A1,-0.017366926924939515,0.016207258101662132,0.03766230616177538,0.024673427660320144
S100A10,-0.005135777706588575,0.023053806567083054,0.03751791096356393,0.006862423711391906
FGF13,0.014502048213747806,,-0.016367663073579026,-0.03427779055207331
SEMA4A,-0.024017174079873763,0.1600546124356055,-0.003270010034171179,-0.007791379288131157
EFNA4,-0.029472974132842424,-0.006464718972777803,0.012263859540761087,0.02880273277648202
HSPA8,-0.013276738124590584,-0.09267152035865232,0.05616757475302777,-0.05963402047670562
NPB,-0.013498520744537109,0.08020641193314347,0.05941122704443455,0.056343990863122195
ULBP1,0.039685816993646775,0.08539003385775765,,0.018347495980600977
SEMA3E,-0.02450089818791196,-0.04984191233338351,-0.027731297137792835,-5.058303978788902e-05
ADAM9,-0.06115137837946079,-0.004124731737960278,0.016037978045582484,0.06641989308335092
ASIP,-0.012434485007574547,-0.0546851720378823,0.0056667900572808265,0.0667395800369263
IBSP,-0.049950603830143915,-0.019553396786370563,-0.021245111908544147,0.03236047634764301
FAT4,-0.01111020808440765,-0.04035903470000807,-0.04805742118792452,0.031024642987767383
MDK,-0.0777885806604349,-0.15455428341168878,-0.061651185228192046,0.04830681072559581
BMP5,-0.020391589999955568,,,0.023798682242845797
CAMP,-0.024151539421191838,,,-0.022691702637739748
HSPA1A,0.020870824974482668,0.09299387706483751,0.10507848114286575,0.0029879988619420992
SOST,,0.09623815230395366,,
SEMA3F,-0.022452235908728996,0.030968434973357363,-0.040380557712782886,-0.05636087491922039
ARF6,0.04747272902544999,0.07091089688410955,-0.03142962292380578,0.05874935258190896
IL6,0.07337852960023257,-0.059275190302831765,,0.04079602849743195
CALM1,-0.06020214012298069,0.02994839820925082,0.02462409080961464,-0.05326305028690995
VIP,-0.021078282364243004,,,-0.03562758946832472
NMB,-0.011635102817941183,0.013609845780055427,0.06209607295152917,0.029246949177590756
CCL26,0.016703163010962106,0.02156789574461475,0.030821038584363275,0.021434081822978228
FBLN1,-0.00677950043574158,-0.043321264349650876,0.031867422789615504,0.03987275581522705
SAA1,-0.011049743929160605,-0.021650964056647192,-0.04712822595751353,0.0055598677042823
MICB,-0.003168008626087557,-0.054585480133328736,-0.03231030859495807,-0.024921971370453756
MMP13,,0.15435076929531083,,
F13A1,0.005069729323250626,,-0.02524091168688634,0.05288575699489201
CXCL11,-0.02063514484506558,-0.019677677587614555,,0.0226384610593961
COL5A2,-0.03300460600797066,-0.03183081862409111,-0.008519541736825719,0.031538199537724326
EFNA5,0.007922986015230322,0.08388147712551453,0.007356939711861369,0.011327855796159365
AREG,-0.030960098790044886,,0.06667779085250952,0.030184094004285424
EDIL3,0.025449417412848663,-0.051223673154615415,0.044711845471898805,0.010095252819590662
CD86,-0.0245639305143007,-0.0061880244318193115,-0.017052382550904008,-0.011390109495864916
WNT9B,-0.012248531599624066,,,
HRAS,-0.034651099850340046,0.0691364123810311,0.0319488049333401,0.017107583050449647
C1QTNF5,,0.043554703866008355,0.013335672211164369,0.04122360680673637
RLN1,,,-0.015856135861596867,
COL4A1,-0.03663828234483943,-0.02636553755858941,0.0012289674979480078,-0.001685886545286469
CCL3,-0.03662370155067754,-0.06493536791189251,-0.05606431589616142,0.004962151171498632
BGN,-0.002402915113934287,-0.03178896420741419,0.01696235416239115,0.02328259490022715
RETN,-0.015113140965268008,0.009605032822813615,,0.043822191590034996
S100A9,-0.018028064273877178,-0.09709989959381789,-0.005168544398064677,0.04664019473040896
HCRT,-0.0316865148417229,-0.058080623122515315,-0.01965258936936848,0.03428180675291464
FADD,0.06693859651516589,0.0400022366429009,0.0628922417988238,-0.002431226354655153
ACTR2,-0.05428980923434539,-0.10519918418258561,-0.04132858968868029,-0.046473639966963624
BMP2,-0.02174517419186305,-0.053614272706669526,-0.04214307343075287,0.060916883381920084
PDYN,0.06577724915448431,,,-0.003254792864173726
CD55,0.07072290226096453,-0.017740752085852917,0.02132781562590066,-0.003864836740575103
OSTN,0.07987341911823002,,0.045519741769341135,0.05878307919422332
CD6,-0.02503795209451123,-0.04344658588598827,-0.021045917526975953,0.002664590757800913
IL16,0.11094935024744487,0.035121243637163437,0.024422758351364385,-0.016945976061199696
LAMA5,-0.05367504103673363,-0.01593896898180189,0.022346107526125574,0.10125086604780133
RGMB,0.0278102219395635,0.05187055912193159,0.03335546866428878,0.08884701401562628
INSL5,-0.02096523693698007,-0.05515355152455661,,
IL12A,-0.04187360882344066,-0.014589579318107983,-0.004295788839298447,0.002109623862628859
S100A8,-0.026652196430555563,-0.07295960591874523,-0.03228891704260346,0.033309197426816026
TAC3,-0.026086226827484942,,,-0.018977052686937623
TAC4,0.0017319035018303936,0.010716997161868311,,
MFAP5,,-0.04866511870962032,-0.022595525131913055,0.05136853742703105
CXCL16,-0.04326470090880028,0.005200596172758153,-0.04463055620062775,0.013025643207832654
AGRN,-0.023464805248889234,0.02256445031967051,-0.0002662156078721924,0.043046886295480404
COL4A6,-0.016719000039961327,0.1369517998445192,0.030158588839733082,0.06270359264312536
FST,-0.027371173155817254,-0.06302533092238186,-0.02652300429277988,0.09919707508191475
MEGF10,0.00960388722754088,0.0510706503928194,0.04136170885244691,0.00039067115815859986
C1QB,-0.0937696532199741,0.041237164537942766,0.011620538761121879,0.009642931782188323
HLA-B,-0.061450980680492595,-0.005142942122406107,0.019695895361629162,-0.009239144122116223
PDGFA,-0.05823406408657132,0.06444470964384029,-0.046086699639086876,0.03495254187383304
LAMA3,-0.023442194129573487,-0.0044153787790723,-0.018506050453086276,-0.026236296679721705
DKK1,,0.05016668770995191,0.013080981579622291,0.0846952440190958
INHBA,0.04987486697879882,0.015013568116696073,-0.04626166189299742,0.029545375933731577
IL7,0.00951758266896725,0.06422383552610145,-0.017348279496579213,0.1468900914954163
FABP5,-0.004634895184905913,0.056699960780455146,-0.0035565112562343636,0.0939967926879143
CCL4,-0.06106866944708573,-0.0652251821166282,0.023474568507045445,-0.030176661885665607
FBN1,-0.006793534390986916,0.0002566857368477119,-0.015800141972868317,0.03468047989827424
TCTN1,0.0076758855867669435,0.020683642237245392,0.023770552380201506,0.011834178459849857
NCR3LG1,,,-0.017348288707911434,-0.020430087687110132
BMP7,0.040846198334463124,0.016431196316433652,0.0064823172966008155,0.019502644415849014
NLGN2,-0.01736619338757711,0.09108651349932906,-0.019271899306329665,0.013378438723997533
CCL25,-0.02085163910572694,,,-0.02101578779307347
NPNT,-0.049733505877886316,0.05808452914417849,-0.04611346004465202,0.026381761085709443
KITLG,0.022266051927487904,0.010147608353458359,-0.021764362938154622,0.01824799276685551
MADCAM1,-0.01747024177805385,-0.0607697602693749,0.13672772600323665,-0.03327231384796369
F12,-0.004102622432865674,-0.07038234838365454,0.02578499463490658,0.08636062802407314
S100B,-0.015894894338614532,0.005750566637449116,0.042077740748231875,-0.013497310002507711
IL27,0.019547586473145362,,,-0.017465318616772578
CD99,-0.06995026443014445,-0.02670225121053516,0.05891912246833864,0.09358422326196006
PDGFB,-0.024322044631002876,0.04129710056252491,-0.0670798505519371,-0.004520141869374712
CLEC2D,-0.008373691577849247,0.06407358130922354,-0.0027253054613424125,0.07602454856811236
F8,0.02610207101312053,0.048000064845918976,-0.051679129945369585,0.013858200742175742
C3,-0.06795679774742401,-0.046790124258593725,0.06924005493577023,0.022006482806314384
DLK2,-0.018826720602270242,0.022242403309107695,-0.018506057845109006,-0.04447327935666881
TSLP,0.04766372283712951,,-0.013635260466526924,0.0751362813682106
OSM,-0.03127378044037061,0.06878371381467221,-0.04024474928279224,0.05758270613122198
PRND,,0.03364568736677624,,
SLPI,-0.0010858312218295263,-0.03120401101414542,-0.056850645251955816,-0.02783480733679967
AFDN,0.0038060242779095594,0.03146932587518605,0.09304885599561907,-0.06134276975725144
KISS1,0.010293955764986098,,,
ULBP2,0.021471665433273286,-0.07668076766794563,-0.025948134468419516,-0.04253479987466703
ICAM4,-0.01224853035389456,0.048194550442269564,,0.0847029252240227
ANGPTL1,0.03230961584428713,0.09024300928565732,0.013417888195747591,-0.01962478475931319
LTBP1,-0.02399425276045801,-0.02325729991866741,-0.0029328370686233247,-0.03188566641068603
NTN4,-0.03968239037064461,-0.016850757611699862,0.013087987938794045,0.017030762245260542
APP,-0.0389350096739485,0.004657993947538859,0.037373937485561476,0.021018382286209062
RIMS2,-0.011781668062682923,,-0.024409803970499452,-0.006026805031961261
WNT7A,0.0485144728338247,-0.012378909003729352,-0.05947118112889445,0.044328392991220246
GAST,,,0.03156622030154088,0.049670217213846964
GPI,0.03540478365579736,0.02786964471399869,-0.001886722331180214,0.015097153242066542
IL1B,-0.06957076438348289,-0.061021756628846124,0.09569611313129574,0.006701647311032439
SFTPA2,,,,-0.016529268129495258
HAS2,0.03983794964601542,-0.04294759253067714,-0.002105812150320442,0.053399333552445
IL11,-0.023646749332861764,0.10849935741357057,-0.021045920863202387,0.034219064466240456
SEMA4B,0.018521069847652488,0.035993307108231266,0.04916431464380258,0.07661897637875978
FGF12,-0.023779410350473797,0.023745800774595417,0.02278399844889011,-0.031519876033876376
CP,-0.004928938864309143,-0.05188246183826186,0.09291959272404426,0.00446232115274406
NLGN3,-0.05685497727964204,-0.01456109988947794,-0.11153294902061285,0.014408039345454022
GZMB,-0.015566532242058322,,,-0.045090115680255255
PROC,-0.029295422191938217,-0.05916682251078993,-0.05306931826364732,-0.024937072925068967
TNFSF11,,,,0.03992018240261791
AGT,-0.02132061378970673,0.05552615479835398,-0.008634701329383595,0.05906165720395768
PTHLH,0.05567854881500162,-0.03649852644940768,-0.03964733853480025,0.0647634734291463
COL1A1,0.01585786175396007,-0.028076775148574987,0.04021380190081519,0.01548165924878334
LAMB2,-0.04607082934099333,0.04497638540599399,-0.018345190439648665,0.06836159989827649
DSC2,-0.006916401711189463,0.09017358304361439,0.04349478575374922,-0.033117240806294024
WNT5B,0.06981257828420032,0.04177294217459838,-0.026737837762999813,-0.04036236934568743
LEFTY1,0.05690085513898524,0.002034665253468215,0.04409060315022612,-0.006940556853349658
FGL1,-0.013326837228440865,,-0.02709300283609084,0.02444712529593343
CXCL5,0.05711917626639793,,-0.024395211096375678,-0.01879404972865624
S100A1,0.018831214066490475,0.07223219474340863,0.05223579801978514,0.005511621546422697
C4BPA,0.03915350218148198,,,
NPTX1,-0.00319624070215432,-0.008626677525804082,-0.01661788136654906,-0.08811865685738961
TGS1,0.0008195403617832867,0.034808778014081325,-0.045916617907108694,0.03837873836449046
SST,0.04467675225643356,,-0.035143368369028725,0.056371047782635894
IL34,0.0768340876780576,-0.02223531938591856,0.010278145091417652,0.038863171362369275
DHH,,,-0.029269976013455185,
XCL2,,,,-0.01962477149083493
TF,-0.03878493504095286,0.08067731024187942,-0.00815676320534436,-0.03822788689018956
IL33,-0.03447395428134232,0.049026389606969735,-0.039699102951196066,0.027064503971665772
RBP4,-0.02494079763769529,,0.04774976758298615,0.004221894640370443
CCL19,,,,-0.025267170152398682
CCL20,-0.021347188370787373,-0.06694109752389185,0.14521789651501257,0.04922310732440695
NAMPT,0.0320604284729368,-0.09656710874561007,-0.07990543272957708,0.0635769108729451
