,MGH258,UKF248,UKF269,UKF296,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
AZGP1,-0.010874619549782633,-0.0037838121379368886,-0.028773391305231717,0.02213014313692319,-0.018950538582978,-0.025469333206564086,0.03392129937407735,0.09760635816909263,0.06646137289304586
INHA,0.016378742513708543,-0.00553212616418929,0.03579366001363826,-0.02587393042885662,0.12445330680853338,-0.008797772208314928,0.053759606131248375,0.12208918821552353,0.03847508943927412
SEMA3G,-0.02610425374603171,0.0013598187306224098,0.04543041429608565,-0.013395801962790999,-0.0599931702700986,,,0.19564363648224697,0.01683359942240989
COL6A1,-0.03188093354464615,0.04082671135919249,0.11116206413554096,-0.03867152190544348,-0.017389072890773353,0.030277266559783543,-0.021762491208842025,0.09742819511179535,-0.009650321675910161
FGF17,,-0.03284069038762926,0.1347323407871353,-0.01454464349620534,,0.03829584292497166,0.06866619669103693,,-0.014801078636916683
TNFSF8,-0.01867988596650973,,-0.01868122748577022,,-0.020291385319096317,-0.02267231693325907,-0.022442354928452667,0.04602905528576614,0.04085217318136446
FGF20,-0.024871469853547903,-0.02258693222087606,0.10887003235437263,0.0967190001164188,,-0.00698951761004398,0.08714068770424907,0.04054257461407841,-0.025481085899108035
ICAM3,-0.008413737355409462,-0.01612142329838375,0.01900630927209799,0.03647372341944501,0.052542139363366984,0.030830452283826124,0.030181471563939716,-0.030198172225564906,0.05735008534638553
LAMA4,0.024622351837245884,0.04764031708322589,0.10017017859704509,-0.0179628610784662,-0.0279975551776752,0.030627806352955235,-0.01396242770501609,0.1113932846469252,0.02188292010788837
DLL4,0.04756139680957607,0.08213806386204114,0.05346336713136096,-0.023515893186561165,-0.07828278872079089,0.03711354037854121,-0.06101502347235511,0.14532319700540938,0.0926293655492043
SEMA3A,-0.04575404885433797,0.05523785660261353,0.09151845966288308,-0.052768453814322165,-0.020099190314347697,0.026706464406656,-0.03994727052672406,0.06709901117411328,0.011342620816929739
RLN2,,,-0.007797348841803097,0.08543754688197798,-0.026684629496297182,-0.0156778520916546,,0.08624574118001119,-0.017082105310547133
C5,0.04401770473830522,-0.009386212938289316,0.08008234000348677,-0.010144988705963517,-0.033813408916416904,0.0016412161770816844,0.003180792806929771,0.0864367948936983,0.05739422091189735
COMP,,,,,,,,-0.018988144387303233,-0.021101979580126908
EDN2,,-0.012858811201473223,0.04973655276484864,,,,,,
C1QA,-0.06292896189910842,0.044362833232643034,0.10131152205417537,0.013609893477632756,0.09919200166995401,-0.006973821457418555,-0.012056671576749067,0.13108180217937385,-0.05707747845206059
UTS2B,0.013546954563227463,-0.013760377518863507,,-0.03356201141612628,,,,,0.026108799963121522
COL9A3,0.02089158659423036,0.07505271351828387,0.07002601618294979,-0.018156590969104762,0.09703122466502,0.039657706644985996,0.10850614317993426,0.001264473940679947,0.07990443167187608
DLK1,,,,,-0.029283127031357516,,,,
HGF,-0.0405662296352664,0.013206813712991948,-0.04043273628333893,0.024418615156162657,0.03432029455152147,0.049335311572408926,-0.03321797806057937,0.02682438708038574,0.00648073064525716
P4HB,0.05305365336641147,-0.013189094138996002,0.09571525562233413,-0.02728107703696876,-0.04730876012395734,0.024742122856195956,-0.0630540980049127,0.04553521754382943,-0.03501140539910399
ADCYAP1,-0.017423048406877306,0.010355228103922387,-0.0009113332248828933,-0.014117582894811576,,-0.04486969061739591,-0.03415578736488683,0.0939878114923165,-0.026169355478473766
GREM1,-0.0176114823192322,0.07471588216878848,0.011020935919983708,-0.019068730936640996,-0.05770002413559061,0.004260847602070474,0.01008949685861832,-0.050933125790033576,0.017503962120712712
EGF,0.008112225612374322,0.04534135108559347,0.054806043030317046,0.0005438312383767573,-0.06148992291258681,-0.019168759897669516,0.0015136386867982922,-0.034674373882353504,0.14143017229856283
VEGFB,0.019939821386986974,0.01580265909599886,0.031739943881399536,0.005369666152910845,0.008973608767410414,-0.011751702338867109,-0.02685616024626139,0.009923282316998842,0.0013102795221552489
FARP2,-0.011991931704914464,0.037235962928177324,-0.003873249881241535,0.022620883117041708,-0.07537918120843716,-0.022593294076546734,-0.051056022744232765,0.06889815239866712,0.046848661910987695
BMP3,,,,-0.022211076605986785,,,,,
IHH,,,,-0.023266292406395706,,-0.020522615951524277,-0.02386101765535287,,
LAMA2,0.05576204712495544,-0.013696746041102431,0.0903505152472867,0.0081529297246459,-0.01603629174709018,0.003711070073566882,0.041989711753214545,0.10052249672340492,-0.02733749243304547
SERPINC1,,,,,,,-0.01956087073934974,,
NRG1,,-0.023864778195541163,-0.04114617099115484,0.03269009150639376,-0.02421064828705126,0.020633264656701948,-0.0317545410999953,,0.01607482294903343
SPINK1,,-0.03847629075509802,,,,0.05340533343919098,-0.05341401455421614,,-0.006257874187261273
EFEMP2,0.004246546789570441,-0.010523566673482984,0.07185291854163221,0.04482840517488815,-0.05061856945691083,0.025626970870690508,-0.026512008850340402,0.11355290290360533,9.004019468668924e-05
SELPLG,-0.005538947795561798,0.0684966526523283,0.09663023555514123,0.019333829958003524,0.08791687595699371,-0.0029486888072672262,-0.025769116734967665,-0.012646120464797945,0.017187543478148166
GDF6,,0.04305507817577758,0.00793971912132135,,,0.03087150802844473,0.06952948518335203,,
HLA-E,-0.08342733423596707,-0.00278117908043469,0.055311152174549315,0.030233013139668766,0.07000752493604286,-0.003217325494858456,-0.02381633204345055,0.05002192712954139,-0.033378418671426324
PTN,0.031005906740139685,0.08159746827745623,0.08678067646847071,0.025731396984329056,-0.058936424714675105,0.03547658512344621,0.04813954982394073,0.11386770397606319,0.09349772986408694
CD274,-0.055879551433689556,0.0332295970296482,0.006619834426086193,-0.022619062034192533,-0.07569048899351494,0.03922032674462774,0.013327268167192707,0.14579508911902223,-0.04091532366402834
FGF10,,,,0.08630992079656694,-0.008390050793769924,,,,
CD14,-0.05231268270081759,0.027220054777130943,0.1199209527835934,0.008770737873079757,0.05598665201655845,0.04521168550873578,-0.0015785225649237733,0.11666748795129642,-0.0092704882407853
SFTPD,,0.013069830575466727,,-0.03934227360252127,-0.04411312235067993,0.0011220005136314225,0.022698194786614813,-0.005653801061304382,0.08349651143178131
SLIT1,0.04269643896414728,0.005488527623883976,0.06583220192849447,0.012079863568500415,0.06177160031950413,0.004681872364204294,0.07278563097521365,0.01945995082639987,0.02363860307437657
CNTF,0.027304175157320174,,-0.009459121514494212,0.07340824468039889,,,,-0.016337577078714666,
BST1,0.01807945812704582,0.054153687370019805,0.1079959324056388,0.04499441203620243,-0.03496943606015446,0.03538389272353227,0.0197950479051338,0.05965202005417165,0.0664668838933632
AGTRAP,-0.06781446864220667,0.0028170727581440665,0.1168206681984783,-0.0011668882696548022,0.019894965940540642,0.017415002872830716,-0.05121643316732426,-0.052809191216142456,0.007274224219785346
LAMC1,0.021398543867354423,0.005736365981315924,0.08002200755550799,0.016199622390216082,-0.13446145469838475,0.04637514218604142,-0.03203532952967925,0.08181121895261038,0.0174485498639352
COL6A3,-0.01893015136999199,0.037054771302916484,0.08934670072900061,-0.018567583830211554,0.06689203876452464,0.03931086292298474,-0.04124077592493128,0.014642555511872582,-0.021071246790427108
FN1,0.029865417479680675,0.0387546830123447,0.12477164536372806,-0.019423849767921015,-0.07649674813460608,0.004468028097251462,-0.06529221654917422,0.12374693414384232,-0.030125939103906308
MIF,0.06042100411735211,-0.017987483102155956,0.02928364142338558,-0.03595367549733442,0.0634179295856635,0.03571433789821275,-0.009090269490808654,-0.02567252166922611,0.062832361072233
JAG1,0.0033234075076487776,0.07428118531022072,0.06484171916658846,0.02124668829916195,-0.1183822349435308,0.08144641119825324,0.0025213052677435116,0.0609874254100153,-0.023261095556956025
NID2,0.0044353487510587035,0.04517758035554889,0.08638681063706932,-0.008659966642095248,-0.11315378444159173,-0.028857691933438345,0.00023109237470457647,0.09386623011677729,0.010983214949665551
EFNB1,-0.02935676297018866,0.002476243629415971,0.06213528132311998,-0.026082256421484002,-0.034432012785886895,-0.025850063450465904,-0.0005244663023512598,0.013306331069455045,0.07485897836314713
COL4A2,0.04695825867941582,0.06199798631232167,0.11799830465412593,0.031643786201354024,-0.05988475481385315,0.04640306521993806,-0.07084852629753868,0.09199562270371463,-0.0044477668087672066
SPP1,-0.07312085823216427,-0.07054044804892846,0.08862405189643613,0.010310964717820973,0.08716783169784861,0.020760805018248417,-0.02958046265008982,0.006773885264479054,-0.05594134356119069
PODXL2,-0.03889750662338693,0.0889807503872708,-0.021872025503934956,-0.024463849792528178,-0.021981020785196027,-0.0017528432058055482,0.05829803365165871,-0.022012354745984845,0.07948860546591684
IFNE,,,,-0.021304665682492282,,,,,
FGF9,-0.018679888953751552,-0.011923874885321213,-0.009775849565576469,0.07489229745305759,,0.06388425454079895,0.07524070050750736,,-0.024177568415149425
ITIH2,-0.015345843066274761,-0.02173247149134738,0.0399118170456231,0.0044170135264526966,,0.012150175980806109,0.13440830242634522,0.11230013192692725,0.04102302513373602
ADAM10,0.0013664768774306407,0.041293749140484295,-0.00045620424878741394,0.0635785559469042,-0.16437755379212282,-0.03395860251495775,0.008739209065743487,0.019413512126190056,0.007410227112358621
CFH,-0.008463921452825651,0.048482238547779125,0.06357581274302031,0.016423707898854608,-0.05155496882509721,0.017347909204841354,0.01273253601507669,0.07133542547265205,-0.01428445739000148
COL4A5,0.03742063011024203,0.0848597782098895,0.026907064232652378,0.018396428898061368,0.03676732416625117,0.06472089532489754,0.05165947331952171,-0.0073679075011076,0.07201961866942398
LTBP3,-0.007323438839388403,0.004845830271217962,0.01504003650707565,0.0011922661484099122,0.04195914183243356,-0.06621805295096267,0.06761201757846773,0.10412226161042176,-0.058754617200113615
GNB3,0.10066785723296051,0.034622889715315394,-0.029143146053891036,0.013031993789340246,0.17154662162914666,0.08627857188791296,-0.020257313170098223,-0.02791434725178745,0.011181182938909741
COL6A2,-0.05047465162218735,0.021682843891329885,0.09827928351138583,-0.013689113271247203,-0.0061172954639819865,0.04239183915803395,-0.062117319009294625,0.06761643514489708,-0.01015926944826639
GDF9,0.025642572200051277,-0.046209053881189496,0.12831492045141546,0.02969410137517915,-0.035894153503382674,0.023625009543094686,0.025602552310338172,-0.023984954990640885,0.05654022604156796
NCAM1,0.016518024379254835,0.04534418833609391,-0.06213420468011398,0.0017017341855226993,-0.03257126462300807,-0.03380710417912261,0.050646969908989516,-0.1044476600337421,0.04669213196398466
APOC2,-0.005713615545762364,-0.021677656178869034,0.010941059483717822,-0.008138190299875168,0.019569410097987797,0.01040819552147804,0.05700702567245464,0.048336370528536475,0.12879341137524775
BST2,-0.019081171895777925,0.020706041628998174,0.11586871311433068,-0.011729211486993307,0.0913842096654154,-0.021300754899101913,0.01096914100877911,0.1160895417454523,0.028322048205409914
COL5A1,0.004012264758678679,0.04357540139456089,0.0745564795838819,-0.02698890545343667,-0.09552122002909869,0.015428133629920245,-0.04241421681346655,0.1426767152592976,-0.024745532810346835
CALM3,0.14357940346998962,0.061150661304587545,-0.0490891629188912,-0.049245508589311045,0.02075727286363125,0.008328708220234871,0.05103116255621168,0.06748812504485843,-0.025221703431747004
THBS2,0.032969796448361635,0.016476795121262218,0.02514441285081689,0.0193109977984321,0.02569293099739405,0.03630578562215488,-0.015614145015093726,-0.00579636639545293,-0.014402170696812449
SERPINE2,0.001256311447880392,-0.04187257625335012,-0.03375801151894199,-0.008254243050442476,-0.07921629325484526,0.007752329693747574,0.02330563533594079,0.054760946465311135,0.03270787355202435
EFNB2,0.012952119932462574,0.05451087744996267,0.031200918567990493,-0.043011149209090986,-0.041763813247902876,0.05338822037537796,-0.00828721405616943,-0.0037613730243275935,0.024080549163404477
PROK1,,-0.021047617727916555,,,,0.09271110206339822,-0.021593661415221028,-0.016337561131112063,
LACRT,,,,-0.016265964856977653,,,,,
MMP9,0.07535250076486584,0.0703911842312559,0.13653752796740914,,-0.0460002538868097,0.021350426486538544,-0.012312361435788557,0.01042563406798826,0.014690430681503438
DMP1,,0.05070567392779028,,,,,,,
NPPA,0.0601402274010636,-0.04576767713740028,0.03770984905089837,-0.031784316916357656,0.02316422922999279,0.0567492674036158,0.03181168160844333,-0.019580241420327167,0.1156584579258213
APOB,,,-0.019246213495438976,-0.019909273237083455,,,,0.03680430727254379,-0.014030205223707388
C4B,,,,,0.0814414221412875,,,-0.018144315338151543,0.011080958286387353
NTNG2,0.04403935801770932,-0.0016619761292093794,0.05884839630566354,0.01140260449504473,-0.06400263703128826,-0.008414303901985526,-0.017902079068461717,-0.0641037819963087,-0.06377961938964229
LAMA1,0.027538386554350702,0.007188202195781269,0.0798840933029577,0.029412867805781846,,-0.044667394618513316,-0.0052169468913323075,-0.03898700206484477,0.038541309973843814
UCN,-0.024235078096468125,0.05694012244049854,0.015889084730807138,0.04152817755749416,-0.014384930214232549,-0.02864637117844959,0.010683296602225119,0.021905157466233078,-0.004171877592313784
ARTN,,0.09497300825669966,-0.029155141271030798,,,0.0582103037606367,0.12657880030339774,-0.0006616811484304666,0.003989007429555167
PDGFD,-0.03089362643601484,0.07212642433848596,-0.013332903855796698,0.007877085595064384,-0.026905649920229226,-0.027645869471266026,0.008670725148729087,0.11731285151664883,0.03257607900960499
EDN1,0.06408200588331263,0.027894147893801086,0.0519270225236239,-0.02487491818155645,-0.07297537197132503,0.029864650073167135,0.019258065204709313,0.01951057811226009,0.023434428780747366
ARPC5,0.0002996052710646188,0.024891120119658054,0.03348422774170918,0.000991491580984531,-0.06524272332079283,0.03511888850843311,-0.028589756495893886,-0.016191872670960204,0.021912739256631356
GSTO1,-0.06273739718955199,0.007457070745074341,-0.053654065754365515,-0.01911434014218234,0.014859022212599488,-0.025972587576073545,-0.04788190151576419,0.02093819575648661,0.002160448080073341
PROK2,,,,0.06536372368763746,,-0.013622830752395903,0.05239102983695156,,-0.01279228272430378
SYK,-0.06124483562421739,-0.010300754641920064,0.07025671588407102,-0.04464910324126408,-0.009780970617196962,0.06609207334626402,0.021521611273741283,-0.030213925757653956,0.02649842894315648
CD40LG,,,,,,,,,0.09517702922514176
ST6GAL1,-0.04475879604692068,0.03039763828020949,0.03873926980336748,-0.011368027690226833,0.025569258323489236,0.0006594175899401256,0.02922368408951261,-0.046995642646525185,0.007026517263885723
WNT3,0.03847854155797582,0.012582909153957612,-0.016083948229931262,0.000681628373436409,-0.052895767336786366,0.0429313705410664,0.014586046252512103,0.06435369904329595,0.05954508317078525
HSP90B1,0.014243423849500692,-0.028585172445566034,0.03866762527814355,0.003900539209776953,-0.04914281420946274,0.009692925673858165,-0.06752428728813799,-0.14381503370384394,-0.017713726674613222
ZP3,-0.02436896888687003,-0.007838241056110615,0.08471589564609211,-0.0199092750089308,-0.008995277323619252,0.0263391279762605,0.1138354647749756,-0.006385973877667585,0.03927459337710254
ANGPT4,,-0.012059127930888756,,,,,,-0.02260672282198164,
NRG2,-0.03404703288786332,0.0005494350356770513,-0.029157330466842223,0.05102094813360949,0.06547428476772439,0.042450673853601954,-0.030258337213783053,0.04634586434232129,0.07172181447803286
MELTF,0.01628674473617254,0.04649714718215089,0.07312188366927912,0.06477270869219748,0.03632830548985356,0.022246528212783626,-0.025405037330910575,0.08942686426987685,0.05939184037488761
NLGN1,0.07427222538727617,-0.044110990850424844,0.01612393583662455,0.01022779426800626,-0.0790655219729847,-0.04460898960789038,-0.006807914538208126,0.04297429669944067,0.03735244861151413
SLIT3,-0.023748156336192584,-0.03709723472296512,-0.035076035729615804,-0.0020798334985699346,-0.07652624109306366,-0.021478636743873233,-0.025685385035154853,-0.0015300034049171723,0.010018021427348494
CCL8,,-0.03162677017697427,0.0065101185601036966,0.06310247316249984,0.04434985696987495,-0.02719665196557957,0.01828949091210851,,-0.008745454817832118
S100A4,-0.010533500530015954,-0.008510321214443249,0.128495768406748,-0.02341755530041356,0.004128162302456387,0.035430867454322446,-0.04006338339097782,-0.004277981091411265,0.031471757973459254
TNFSF13B,-0.05172355857655989,-0.0034050516640277504,0.05209157716081206,-0.03294991622446388,0.000991246369154268,0.003517323741150192,-0.009103751501787697,-0.006508178061174492,-0.03864046993841585
HSPG2,-0.022372566733166902,0.06286190872649908,0.09124768957992564,-0.0048479618691513945,-0.10048991084051523,0.04940802817140978,0.030658514767393986,0.06960170927450797,0.020272021634828743
FAM3C,0.041634678431814495,-0.0073052156261361025,0.029163940747369672,-0.0034578926144647904,-0.1248879404919783,0.016744819398362393,0.08143480567946361,0.0709198166424602,-0.021603717476943562
FLT3LG,0.02272121240456207,0.0147093229737824,0.05529157287415981,-0.02274635466337669,-0.06173481910834693,0.03686448162386086,0.03414007297577743,0.08429497602112004,0.034545163627558356
A2M,-0.06281348490125713,0.06367328124175572,0.057326392650550874,0.006130672560723647,0.008526127477432758,0.0407709625216917,0.020852321574792772,0.0975359160525286,0.04869657102323131
VCL,-0.020470345705338254,0.004201046614397192,0.006913000066427522,0.014665978900337114,-0.07476326791511857,-0.04545338161249657,-0.005607731424325365,0.007495322115782956,-0.048062101635162155
FGF2,-0.0048797356766106135,-0.003187889494647515,0.09313369369662694,0.014301266010683178,-0.034514029950050415,0.00433641256400669,0.006414219618656469,-0.016440112697062463,-0.02469595835322595
AGRP,0.04445723632007932,,,,0.07661166676220142,-0.01615276675523518,0.07810366338053641,,
CNTN3,,-0.012511836080442698,-0.019839571496585152,0.006795821647000903,,0.030536761555118166,-0.0334612034994692,0.05159439649598622,
RNASE2,0.017180426557362835,0.013784034425361032,0.08301096379316389,0.02794711015764005,0.050376870276692284,0.022722312913902906,-0.013599964280319617,0.058994611976608845,0.00032352684310247036
ADM2,,-0.017159618944541807,,,,,,,-0.01442048394136243
GAL,,0.011404082619337674,-0.004363964385020697,-0.03266679654531279,-0.05181044541939172,0.035424014354697476,-0.01657139066181467,,0.10280125867869445
CXCL6,,-0.012858809193101409,,-0.023339086238981437,,-0.0013268016471016612,-0.04093538571083851,,-0.02605566776491423
PDGFC,0.017844460592717156,0.02358990811744498,0.09265424911326355,0.0022455589371753425,0.015985999238025,0.03177169331420404,-0.004777698911160894,0.013156214369591282,0.03898512997002854
COL8A2,-0.03606294607752763,-0.0005664087732649727,0.023752935366615307,-0.04531692834604718,-0.003922110340832698,-0.0019505158315139973,0.03690060784128667,0.021700649679323347,0.0663144875734925
SPON2,-0.012255222574496837,0.053110767395506214,0.062301550477962486,-0.005837461153122188,-0.018636197898924227,0.0075966687074054936,0.001589693987799494,0.08060092185080196,-0.016137471955824833
LCN2,,,,,,0.1143396631668946,-0.03530771207398807,,
SEMA3D,0.15466098343392579,-0.01222303490710099,-0.03827093951800758,0.040931562406423254,,,,0.09421865398791253,
BMP6,,0.0314010659598332,0.06763861908282952,0.00346634913136336,,0.03085810894078329,-0.011421256970192084,0.02591370145744937,-0.029722831123040756
TIMP2,-0.05913602242540041,0.02116416911661083,0.041759597949531393,0.041520024845420916,0.04189255235185619,0.010910211065640637,-0.000931992372808838,0.058838030913235806,-0.03083560864094867
EFNA1,0.0317698222120297,0.012099432512146773,0.0075957424275971686,-0.0196790054566325,-0.06508037409693943,0.01955007201440564,-0.01175071550407017,-0.03958542926662207,0.03262027733611897
S100A12,,0.020750415712751456,,,,-0.01728624687867103,,0.010721500219609142,-0.015714757614153394
TFPI,0.01457141779399684,0.011301221048353963,0.07389179674630411,-0.024943006393475266,-0.011588911854425168,0.012520060135323283,-0.022901483439568587,0.07216010944839935,-0.01810724089498814
GPC3,0.019489233733835203,0.03908140248143227,0.11318383247215894,0.024675245631642723,,-0.0064830301807184635,0.02748399195153387,0.1432151326048353,-0.004247536968725258
NMU,-0.0242276531927772,0.014969940191451977,-0.021555948031839564,-0.023691478021224777,0.07614328168738388,-0.032444402116847154,-0.006081857436745821,,0.10090347745117498
SCGB3A2,,-0.020137821341254435,,,,-0.019564313762901655,-0.03037543963596225,,-0.022684542160542144
LAMB3,-0.020699375897397138,-0.006334118164592962,-0.0636409481113824,0.012184563457324197,0.10921199818820831,0.038139515319460034,-0.015222238200240427,0.0603610365424784,-0.020220178349846737
LGALS9,0.01661099448420325,0.026541926659667963,0.08401709000184819,0.014334402230471287,-0.016937024093802842,-0.01217903382000068,-0.02499585182277886,-0.012366783737571791,0.0018569444361236686
VIM,0.022628190339319957,-0.035910397654580366,0.09261624916554398,-0.006861843705856986,0.0412267726589401,0.047195013185983195,-0.043388728099523745,0.13319723508218206,0.03782635345535734
PLAU,-0.0366114108334101,0.06657834460444877,0.09217477216373644,0.04686719685558428,6.723628897385994e-05,0.018417001073142526,-0.022290138715075836,0.1163613259481292,0.047050464513188096
TGFB3,0.01586740335288207,0.007871582702779403,0.042279081683968024,-0.04105018949976431,0.006673929762960127,-0.018096116455449618,-0.0551652439802174,0.03634394619571882,0.0073356079443038825
APLN,-0.051339404472142566,0.03800470205576643,0.06858352367217126,0.0042887609612693575,-0.09907420796364627,-0.00031730752084485196,-0.048727945558654895,-0.009378170308963795,0.00841463038829772
SHANK2,-0.018475892451745524,0.008379108786808259,-0.07564010921435357,-0.039256083417075184,0.04185819160587356,-0.02789897587862105,0.07632954081328644,-0.0170358881565074,0.08937998210722935
LTF,,0.0476671554899057,0.062039033663775674,-0.0025578741093011774,0.07122080707111164,0.10400356805128956,-0.050083618012901954,-0.007318651678018552,0.025801559649886476
PYY,,,,,,-0.022843263933494895,-0.02405747001184534,,0.06360034582269421
PENK,0.1022517240116261,0.024221070797393825,-0.0011454355386476636,-0.004195187143148492,,,,-0.019997216071824902,-0.01708210722081473
CTF1,0.040070998035742406,-0.062235595191957996,0.003690067930490564,0.03167011380294087,0.003336208623785911,0.02635960291861152,0.049888353083899696,0.011758046876026579,0.05782107780175977
COL3A1,-0.0030196443722703666,0.051651632307405194,0.1560904569705655,-6.309140934314455e-05,-0.08488692899394024,0.05072256770024465,-0.05164216643575062,0.10759013001327791,-0.0539731160183504
S100A10,-0.02371213528940634,-0.04480669829151322,0.09909892650236636,0.0017587768506115205,0.10066389266871298,0.032043115303462474,-0.052836706644661745,-0.1004669743930014,0.02782966507308634
FGF13,0.09302316590493794,-0.002360803829057054,-0.06160928827941185,0.018159030419632866,,0.020745268452731336,0.019331805984208694,0.10893954534002083,0.04698350707769475
SEMA4A,0.08044377652806688,-0.003780156949802498,-0.008218206684191973,0.04064051003284165,-0.04882835100212832,0.011446893181294028,0.0014227182711447836,0.07326392998410088,0.017177533770349526
EFNA4,-0.03217619815408923,0.018891699456811326,-0.03112147686820792,0.011121885787917415,0.010088557899400129,-0.005474467592913183,0.02279339148719065,0.03708685599709378,0.05555153450634008
HSPA8,0.030742641850123993,0.03079599554046025,-0.004934206945665543,0.028472673282679595,-0.06356879429854412,0.05041557770138541,-0.007521926437236579,-0.01431080707117145,0.05260379209202729
NPB,-0.02072144737633399,-0.011205447050451487,,0.004981759433452,0.05150801714599848,-0.06047256000958628,-0.004270201462793047,-0.058170503798158274,0.03693188366471234
ULBP1,,-0.008030472145646806,-0.025317699886424815,,-0.0573118657679099,0.10220679677584937,-0.020487453015333792,,-0.0029384956253238085
SEMA3E,-0.03914669630457133,-0.037915374586676626,0.09751011189858283,0.0077583892586088575,-0.02043486186087248,0.02225116028021208,0.11089347128680341,0.10389510976688217,0.024900691320280346
FGF3,,,,,,0.040061944517817326,-0.01914069660561155,,
ADAM9,0.003025785323297851,-0.0034992724889396525,0.08614981302444373,-0.02724518290084259,-0.0626990018439045,-0.026532143150864006,0.03738940516321253,0.10611211626948581,0.004585212313895453
ASIP,0.03948837527027352,,,0.029346832085305995,-0.0836151361291167,-0.023519789592669257,-0.019819575189196293,0.13469541231833135,-0.009945594741961949
IBSP,,0.08844063521906775,0.05747185329809165,,-0.025792567078313122,0.03740080644995533,-0.028759934510919623,0.10081283279133096,-0.0021710480788449163
MMP12,,-0.011381070541561272,,,,,,,
FAT4,0.04321927966027586,-0.03732849837827652,-0.006825588650118943,-0.006485019251975157,0.04856521984057924,0.048844457975681294,0.041664380011851264,-0.02730156925479669,0.020717130796213012
MDK,-2.6363258902294004e-05,0.02977676027844025,0.10599900102933894,-0.03063471269453437,-0.043710740955556104,0.04820694565537754,0.013547355962821441,0.11928553839293035,0.0004271219303124853
BMP5,,,,,,0.06978713960837402,0.004600060597026122,,-0.037508361477769536
CAMP,,,,,,-0.033900577439083486,-0.020346583916422464,,0.07048145705145448
HSPA1A,-0.013628137608670906,-0.008671663728194104,0.05195804733410763,0.007646000276347501,0.07077216562830177,0.059959030564484594,-0.05519454816826814,0.04564659727695387,0.042107033082295846
SOST,,-0.017629055557337597,,,,,,,
SEMA3F,0.026929820413404006,0.041518847961785205,0.05266721361024117,-0.005447334716561492,-0.02268989303951865,0.0009297843154697393,0.06668001325783114,0.13215705976893932,0.033395800713688424
ARF6,-0.0040520010006486985,0.011236324524919258,0.04210549463923244,0.010038361103146083,-0.0871730712222932,-0.027105628483436693,-0.01406392831576179,0.06889564754781388,0.014909931827345327
IL6,0.022604365397828296,-0.01544517792206893,0.03992884499703039,,-0.02012235039132262,0.09940399575932707,0.009370185952030692,,0.02226700553660656
CALM1,0.07008958621018906,2.4230970158057836e-05,-0.08074053347404925,0.020320413406781958,-0.03367669049993894,-0.005065846539008045,0.02658182080275768,-0.07146743996478362,0.08429660322648136
VIP,,-0.007272956138984053,-0.04526539846698059,0.051940177856317694,,,,,0.02207739514546261
NMB,0.07041622065284187,-0.03744735322717515,0.08295510480223975,-0.01422846428689577,0.024053474830438293,0.07889002146985138,0.04151722476893503,-0.02098717971277872,0.04819831611475004
CCL26,0.014694353273959954,0.06903188703154675,0.028782258875203706,,-0.01204431035017055,0.11111746712550914,-0.048662246767522406,0.16176144282011728,-0.004614486471093299
FBLN1,0.06211548234714761,0.06317732704340934,0.07458166857420054,0.02345285448298777,-0.08337120725054317,-0.0166031948222098,0.03930976541778114,0.02144910890855839,0.0021765201665977837
SAA1,-0.017638266363697055,-0.03133421297343158,0.10587823199309102,-0.02051825554330002,-0.006257886678766498,0.01115951584623536,-0.0679565494001004,-0.045655353194203586,0.008288829543108174
MICB,-0.040467442356653095,0.027357011659738334,-0.050577320266292664,0.01837917579898056,0.04361377333233127,0.030867821578146062,-0.03922246400323929,0.03309545658460659,0.01481347372128666
MMP13,,0.036634663211333664,,,,,,,0.1799823543434159
F13A1,0.05591698838126325,0.02680884153467889,0.09510092177593607,0.04597778474853009,0.08643599415019283,0.027608473627272336,-0.04183982131266242,0.03777504394395337,-0.05903687981827755
CXCL11,-0.01107074394020717,-0.039105169620050236,0.05797193094309863,-0.004626654885803456,-0.005102511706412766,,,,0.0356271855508312
COL5A2,-0.021107055320474417,0.04915375958823785,0.11635509288404366,-0.015397677039392153,0.0380026133677106,-0.03359286115355224,0.036110276316836,0.07648224575713666,-0.004945138379507168
EFNA5,-0.050804859394539784,0.011356199663277953,-0.0011153545321479718,0.015793972033296296,-0.024053036542143053,0.07962068098537768,0.0070692423998516855,0.03911867251890509,-0.0025084258149399496
AREG,,0.020944567348488725,0.0036951863462442724,,,-0.027412083997328102,0.1094771507072368,-0.021889355944139918,0.007424829717190363
EDIL3,-0.001956203294396276,0.02650301846230595,-0.07671022423912477,0.031733060788797625,-0.06278409560132166,-0.01362520535330826,0.07630126998775925,-0.08213410754232954,-0.037524193619850724
CD86,-0.03132800542226758,0.0351327122254815,0.1005059469413644,-0.0023393190541601966,0.0805414518850985,0.04928762941157459,0.04820097879277887,-0.0009215283100666887,0.011086520949345752
AHSG,,,,,-0.03475256129469272,,-0.02025950583399639,,
WNT9B,,,,-0.004448364250251495,,,,,
HRAS,0.03577455509315201,-0.010688546102376073,-0.010788798154712837,-0.07183669995251933,0.010764445165835551,-0.048541147048685486,0.02306388420690796,-0.012493453546930888,0.028631305847721413
C1QTNF5,-0.026104250287612783,,,,-0.04778202675294103,-0.03272702004910764,0.040103671253477045,0.12841073083319554,0.039113959357358945
