,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
NODAL,,-0.012070378595241219,0.056001823835284945,,0.08640089001066407,0.02835703184858568,0.09125851807241592,0.10527571873404507,,,,,0.028105671980759687,0.03532039994737978,0.12517115992880568,0.05413527992378621,0.04634430195988169,0.03434585772327749,0.11468675352655862,-0.0103825198058795,-0.009346427573705038
INHBB,-0.01151700736732017,-0.020916301183886033,0.04542502169159453,0.005096587390811459,-0.02636867950785526,-0.047572656574197104,0.0011978733224782996,0.06222108218397711,-0.00241102665786619,0.028548156957453736,-0.029839532504717766,0.07014619093709766,0.004082832975519136,0.03258385464705047,0.0636753092144532,-0.012458432152039305,-0.07798608833132953,0.065226263667892,-0.0533841033710941,0.09511296919317307,0.013541231211548368
LCN1,,-0.016270056546579516,,,,,,-0.027673418078231125,,,,,,-0.010041997924540995,,,,,,-0.03407805731371167,0.07322581757541566
ARF4,-0.02001165546800784,-0.004748608217717962,-0.018220303985284115,0.009408385320574114,-0.023982244754949013,-0.008032984240945742,0.09613751381468996,0.11942600567735477,0.05023398272185368,-0.05453068754437837,0.10703314730352977,0.08978408934732511,0.048417027359393176,0.037798623930310256,0.0861305017951249,-0.018327637994282452,0.026695726268881916,0.024013466682026453,-0.005629409696069708,0.017864105012742087,-0.0018814589493836723
CXCL14,-0.014310134108312318,-0.005760680316199037,-0.06616628935524882,-0.031056350786133356,-0.006035992168322925,0.0021063296427178916,-0.06398356609783483,0.024250703923663176,0.019020106082749712,0.011884472265236506,-0.0016920624688866043,-0.0008387604347718292,0.0019196293593470798,-0.03459791117431176,0.12633363982178772,0.009623443644467336,0.02697512024963762,0.06648256836679904,-0.00961144047596373,0.06153425011696426,0.08887377077269007
LIF,-0.007350333826614793,0.01841250531525392,-0.014525133939899444,-0.012819938891382785,-0.017510719674004645,-0.009431807157350753,0.1207086283292897,0.021005186271603953,0.0670177917841267,0.05052812018793748,-0.058029488545475225,-0.005818899185317292,0.07122952556297794,0.004538188186760221,-0.08822004356269131,0.056297425533930225,0.01239708362366455,-0.014409595896445455,-0.06676497250652358,-0.012895919263032442,0.02518325177402701
IL17B,0.14018971429472515,,,0.03856448822901698,,,,-5.478215496178079e-05,,,,0.021600046615797234,,-0.019959047282779818,0.07779178452439595,0.07522855051834546,,,-0.017671403707761723,0.0426158471972612,-0.02085957974614754
MMP1,,-0.022430959652195548,,-0.07418017073161526,,0.023543063183126066,,,,,,-0.06144616668552072,,0.07287970373601087,0.09128362986807927,,,,-0.012796411820130773,0.04486280035653291,-0.0038644353001023282
MATN1,0.04990343873627262,0.044237256059510156,,-0.03976042380731448,,,0.016895882637884767,0.08025114334259577,0.010788827489802135,,,-0.027790493459826822,0.01845223317791012,,,-0.038268957681172354,,-0.023936696289141367,-0.01821227863533342,-0.009349035216965723,0.023660642234371504
ADAM28,0.04086652575457608,-0.03417005750562412,0.03970357317357271,0.034207702619416996,-0.028799864262832528,0.0025546941386600627,0.013560977243844426,0.11071153881620961,0.056825819157164406,-0.0292391572105465,0.08455193729817949,-0.007571732454814959,0.03814052495355986,0.05214430524582724,0.006829554279246036,0.034998731541965214,0.04935569267945205,-0.015524469931792203,0.033253133062280615,0.08266891645036951,0.005117637070979465
TCN2,0.014662886537347508,0.06788873856577733,-0.02379760081053732,0.022427378931896273,0.02872392089763386,-0.0453678390036664,0.06340115467061053,0.11270907412514153,0.04941641918187434,0.010416847824708544,-0.07521073492130186,0.020275718719594087,0.031996088553579036,-0.007677534110290668,0.09240897913935771,0.010428923292097788,-0.08426025220321676,0.08608060269489778,0.03691018719717324,0.05871637711962282,0.08239339888302692
THPO,,0.00920956361068627,,,0.030825432342540916,,-0.0247557831564895,0.016706358736414094,0.009671542019472639,0.01000814748084481,-0.012569195911492949,,-0.0337350759503167,,-0.00283915623248848,0.014587023485811337,-0.02585964866685196,,-0.015798308163063705,0.09139385495775325,0.01595106244136798
CUBN,0.017896746437089682,0.0021243679522666118,-0.0222114715659917,0.026903118506072153,0.020753126524271196,0.02525386392832611,0.060907533841418116,0.02155833799265145,0.05053736043900318,-0.032912455637535636,-0.029087499550121246,-0.01564159263052461,0.06806707569150608,-0.045684800755132406,0.12869710314270075,-0.004617527694291534,0.021261692205859172,0.07887259157722769,-0.05026795453371138,0.02769706236967166,0.0214269145586512
TIMP3,-0.02738555832580864,0.0109013075588082,-0.030062654292623767,0.003092170104651799,-0.05298513918070062,-0.007613226093179499,0.000838789364914975,0.059993090944549826,0.031868783703963684,0.006062524753448353,-0.0177487606782987,-0.03319051910680931,0.024566753558675717,-0.04416988957493507,0.06891704697707203,-0.046323301782671335,0.02926610853544275,0.03255666246041115,0.0005642353637286368,-0.0323001046142951,-0.043366205903138846
PIGF,-0.008224852752781342,-0.035089018975056764,-0.005887184284642758,0.05685107063354456,0.06711503288763859,0.08472129884387142,0.08636886677219964,0.07707555260299973,0.08165612713465167,0.004302005311011708,0.014177440293396492,0.019591344161403592,0.03450015580778082,0.14094482126348537,0.018546215940534592,0.07988195114081305,0.005350809259622057,-0.04116785263757622,0.02511062046362144,0.0532225850027803,0.08371831959908792
CRH,,0.01633016753149855,-0.0016180110153475923,,0.03671543625746037,-0.009858901814014805,0.01954054926178256,-0.04255443989806332,0.007759310188921647,0.08244500027954518,-0.05620966240406951,,-0.013627417120038959,,,,,-0.015771934352589646,0.03654848957087807,0.03886481995914672,0.008149409873347434
BDNF,0.01579754205902978,-0.01093255975607478,0.03407619968588269,0.00810511687924851,-0.03403312490948835,-0.03114085852730027,-0.061917270530368905,-0.11146394394254613,0.004558647516086724,0.010321980965317877,0.023264573708513262,0.06251528501687983,-0.03799435993609653,0.09442632122329014,0.031852171127688414,,,0.07206392587607573,-0.04854723866348138,0.04873690599434075,0.003422528134734145
CCL5,-0.012015631542410369,0.061569706462399204,0.012313800251227013,,0.04404301440875557,-0.07418796817439978,0.013066773237738952,0.1287152443254534,0.001362593955354222,-0.031115306289359098,0.03412412358556534,-0.04524693757316922,0.035269572264050274,-0.054841404387110645,0.06854073980572152,0.05890398792743668,-0.07266590760425837,-0.057959114996185175,0.05397412465456617,0.03392909185731477,0.050495577756368974
GAD1,0.030279623781820357,-0.0025431056317988445,0.023940928071877712,0.08202732627556084,0.010264027185886383,0.00011685551407708725,-0.002929293952455619,-0.08060551837732287,-0.024995620901318717,0.015173270012454202,-0.08631830499344056,0.03588029362438546,0.0171934324159698,-0.034635824626345686,0.15105479564164787,0.05943395160187251,0.027933008699592417,0.057302015579528576,-0.07292574606614138,0.01196611759334047,-0.038017503227788296
COL14A1,-0.022611945793579145,-0.00016504666883653506,0.02741321414575789,0.02356968742898649,-0.018688250158624055,-0.022736856447583668,-0.045647697467404325,-0.00019920659413279204,0.03617134548148052,-0.004840429835682542,0.04143404295784389,0.02034195450437068,0.029673038029263733,-0.03392193034757182,-0.02370046464864203,-0.05284613781689355,-0.10520656105469742,-0.005859884151204895,-0.060153287307088694,0.010450318362422505,0.02094510018673592
HLA-A,0.007271728285524431,-0.02884917274672948,-0.001559940017739352,-0.014834424832120795,-0.0447276401706476,-0.0641382505482555,0.060978456866664414,0.1784136000928647,0.05974714377337692,-0.020895162763955817,0.09249843174099279,-0.034753215610569,0.05873307239719475,0.03279434513855221,-0.01640697837928148,0.02708412469326664,-0.0387119658719861,0.08464321829349897,-0.05228256610769616,-0.019600138981284786,-0.08365981238969264
CD5L,,-0.019062306127603068,0.027782876882595228,,,,,,,,0.04776551630731603,,,,,,-0.004595175648096404,,,,
FGF18,,-0.017247941647572564,,0.037324986370279194,-0.03904217421890105,-0.020618517388797112,-0.013101510975980066,,0.0017226537200873415,,,0.02652516117490429,,,,,,,-0.022113110189695872,-0.03369879930797405,-0.026825475300852004
ADM,0.00837568899412764,-0.01551741678377341,-0.044772145482595296,-0.0570020705659741,-0.05960517895151252,-0.05914326228398192,0.0926338943817515,0.08889268643341562,0.009830865973776786,0.04917673140828916,0.032285738782683794,-0.08656906241762828,-0.0261900237663756,-0.021042754969133323,-0.08604253035275006,-0.026372416164940963,0.047806130792303114,0.056746175149440435,0.028832479935809174,0.03297569735071223,0.028139546959310816
CCL15,,0.08999501787723971,,,,,,,,0.026354925645792296,,,,0.006405491632071121,,,,,,-0.02922696602365867,
GNAI2,0.0016421572938064614,0.040897020817804795,-0.02929828568792283,0.06360915046104704,-0.010033671772781912,-0.02454586031228158,0.060833787899196044,0.1566727114341675,0.023198707540484913,-0.03268289333117973,0.08839545799487485,-0.030262634895732502,0.08490225287355617,-0.02443851311383043,0.04082234943629809,0.03591460085740753,-0.10697278946076327,0.02479406586957752,-0.015678923365034726,0.0033385182045742572,-0.02917279641487725
HDC,,,,,,,,0.11125847748514053,,0.0006512435424020852,,,,,,-0.02065937305287109,,,,-0.04854579861331798,0.11203412381544381
COL11A1,,0.05045185337217867,0.004017320604118422,0.013141889144553836,-0.009265120245353045,0.024627572588220077,0.09879385289180938,-0.050312603466783595,-0.02536258151739326,-0.03887907986971315,-0.036623905974414596,0.03854402444907322,0.0870201800372753,0.047484142997682326,0.05898150066444259,,-0.013486696654979915,-0.014087901591829413,-0.03303336491249766,0.0006902998606058747,0.007970758474284372
NUCB2,0.06740861413980427,-0.027067691782058787,0.001062220269372284,-0.03241717630689215,0.02438081551444093,-0.03527861775255272,0.0060467629506246404,0.10009494329895574,0.06851480909062445,-0.04546399358167522,-0.017588430808273242,0.009546935065265334,0.0016295377553407781,0.003509624185614368,0.010069205601099682,0.1197779957360291,0.04372263883343592,-0.04641027807311374,-0.02958682861810479,-0.005517598841299824,-0.014688710760830384
FGF16,,,,,,,,,,,,,,,,,,,,,-0.039212542755650684
CXCL1,0.04402710482347451,-0.006538178960873209,0.01750886283290438,0.03890476227296646,0.059062458639022666,-0.04374665780260477,,0.11676625005464773,-0.019020952816910495,-0.022235173947071085,-0.03462859805130295,0.017845991081850365,0.04899484713517009,-0.02622380492589032,-0.04590758976358396,0.25099203431431305,,-0.022333787820098094,-0.036502048393139946,0.07927416487966296,0.02621367732726054
VCAN,0.044424867847004335,-0.020492624179302577,0.046621419260756164,0.09886083072998147,0.036273449435165535,0.04952600226805751,0.11723720577312843,0.09735134208424369,0.00472941907909807,-0.0011705290965052452,-0.034463643379747326,0.02551894927683963,0.06457970966272214,-0.031505084235569636,-0.03906815696157811,0.022043267228120913,-0.03580731532465729,-0.01947890771300441,-0.0556258478759872,-0.12851665796436024,-0.041568961429441005
MMP7,-0.01871640442887692,0.014668870409326216,,,-0.021032812343078824,,-0.006111862863853433,-0.020199312986148795,0.023413949672540266,-0.02282368632239449,0.012948516455081696,-0.022461079898708845,0.018122775698776572,-0.006159039709185854,-0.046107979466997226,,,,0.024771397180554707,-0.0006143395455167275,-0.021672401601406
PTPN6,0.07721619259411949,-0.013821505199134297,0.01015985488060254,0.08211568499039515,-0.0001487181630430035,-0.007621045323346384,0.06701087287591222,0.11060338382222883,0.025916372231143393,-0.0597826099086765,0.017319509061231024,0.08532260060664758,0.043422609875049416,-0.01593104833608234,0.09038882371887808,0.1526948929935581,0.012996543275620064,0.08618975175594612,0.002184916037445368,0.09173549965726044,0.024624856695581586
PTGS2,0.021426412105214527,0.12119274327383012,0.013858436459457304,-0.054417132766697435,-0.04753000985005369,-0.06368556248780363,0.04088981104527817,-0.1269821667741456,0.006328780505898204,-0.016034867015771552,-0.004258015173413641,-0.0553201832290418,-0.02458851884063393,-0.011431069710304645,-0.0008666974195826214,-0.020891221061485145,0.08533820853046936,-0.029591853001272005,-0.02954299350592917,0.02207402487084268,-0.018949217873793573
XCL1,,0.042800449654382934,,,-0.042084967341094924,-0.049515580966792525,,,-0.012997045598986918,,-0.03240257919021809,0.09787032250987167,,,,,,,,,-0.034337174634783404
CD58,0.039636403004042524,0.02486613465711931,-0.024975769270903017,0.08746274371617846,0.000629435871428083,0.07452850205858501,0.007877156303839413,0.16780833802661432,0.014880785931900951,0.021602703046609526,0.049927541730638604,0.09033140480968016,0.057539147867862066,0.06844497640429613,0.11554271698815437,0.08571159913174327,0.02556635129437051,0.07815212250609634,-0.0003411038781888402,0.08281180151287983,0.04050549264065968
TNFSF14,-0.005851185364484373,0.027347108419878894,-0.029470632478891468,-0.020877898316666536,0.013850410408109812,-0.005097906726232406,,0.02388731512983025,0.009765026418076984,0.04695063313000002,0.0838111752613355,,,-0.0312082487712935,-0.059267535727329616,,-0.03525563929063764,0.047800422021228355,-0.018477347097953862,0.09048980857473946,0.08306535689634699
CNTN4,0.1265391900009912,0.003631655339275421,-0.02306951709255827,-0.03653253712667904,-0.005490132818962991,-0.0040056026788143325,-0.006218834305731097,-0.07172358848136878,-0.03002431314257743,0.02490839104013338,-0.09524588572870261,,-0.042057393407553115,-0.029118885320968974,,,-0.012674655034329725,0.04133489832092954,-0.024948772254344245,0.09450107044903751,-0.026969828601689307
NTF4,,,,,0.029450385873278185,,,,,,,,,,,,,,,,
INSL3,,-0.018712579483116023,,,-0.0013124369828240187,,,,-0.03621461056073345,,,,,,,,,,-0.018477345312744618,-0.0400183459136306,
BTLA,,,,,0.0109719767110995,-0.03582147171057823,,,,0.02645866409453272,,,,,,,-0.03312642020189686,,,-0.027646749827249385,
MFNG,-0.0072565521010998285,0.04907206553942012,0.034818348452497164,0.018570920142652277,0.019732896528164866,0.03419064109081377,0.03861459369046286,0.10930338785127933,-0.043542682686983566,-0.03452011183077567,0.1114372293118697,0.03257942873714125,0.0156675522758559,0.03837970869913881,0.10336313767359104,0.10324203090802883,0.01323062780748818,0.01525498197581034,0.05887231434708188,0.06361950483014181,0.05243002715233853
ICAM1,-0.03810737597349645,0.10134748924380925,0.016787116586858893,-0.07621871154613283,-0.0008024584236577763,-0.024667998378005776,0.07442880003169772,0.12954381470552326,-0.0034996522597592447,-0.015100262407146885,0.056039538867947325,-0.03922079117649572,-0.025119596119123733,0.050668328002709984,-0.02872392763188992,0.14201190285437648,0.01067399450613642,0.05897927573873465,-0.00930099553444851,0.09331073247217825,-0.029262574499946636
PROS1,-0.020565002709017458,0.02388829652529122,0.04062796674071012,-0.02187606918820614,-0.039890799154259894,-0.04520010980520261,0.02514670513479243,0.16013769789849924,0.01779894414115313,-0.052897323089607866,0.10870235181474092,-0.017385875424530316,-0.05788122913137524,0.055605447616167286,0.043894128228065245,0.009680326941445274,0.005612646905319306,0.058675918741690265,-0.05422049031495238,-9.670665810500485e-05,-0.002602887716242169
CLCF1,0.007557483436755725,0.004309613678494991,-0.0061990359295119625,0.009514783150959643,-0.06928837808291877,-0.001895399490195386,0.1327983973611066,0.08881464954892761,0.03708968955535242,0.016656953523540814,-0.0065579175438244255,-0.0032552410150040846,0.044540681904782574,0.03899059942986854,-0.0244063785163215,0.08036566564085286,-0.03727818143967822,0.13673248867842894,-0.017228814569691234,0.017098429289023012,0.026424256825319188
PSAP,0.049467507217322654,0.017406341267226594,-2.2064283062293573e-05,0.011223231207322501,-0.05626340260468261,-0.057327684711575656,-0.06987827676443589,-0.14334383303443085,-0.03103343596645969,-0.04917912226159622,0.03878834145292425,0.043115678047673356,0.052669719340466645,-0.011427646384765665,0.005256442352239511,-0.10701266230005957,-0.02347656474101933,0.06642054465899948,-0.012816965888181712,0.08957695256024902,-0.11501344128498679
EFEMP1,-0.04054990748460729,0.026422224377321113,0.008367483729997719,0.01862827579756097,-0.02425122630819068,0.00981432530801408,0.07553789248865306,0.16031979776687846,0.009228638683338895,-0.038539993714253304,0.11638250336183656,0.02210722395658203,0.009126061972435666,0.02569928400349927,-0.02424995721210561,-0.06390283381080841,-0.038319642497355776,0.006477493916851851,-0.00017649890454571096,0.03939365927021857,-0.03215725490149634
C1QTNF1,-0.09762174005393971,0.07426858782593733,-0.04432458526600136,0.05698011140804763,0.05122851411559946,0.015014734407405665,0.06557771393228916,0.12806856387187296,0.011387219916814639,-0.029371878779144493,-0.04282409059183376,0.0012721374269717314,0.05459402550923724,-0.003350125754832987,-0.03866223572742276,-0.04265119815951878,-0.08033047921965425,0.012205607946386464,-0.04346094523931255,-0.0033598711038431758,-0.02080033568789733
ALB,0.02873976048692316,0.006894988847359182,0.0031239215469851616,,-0.01903484133865299,0.0024469137474888666,0.021872132763029503,0.013242513280771891,-0.016038434713063487,0.021533130760640177,0.004053400285338459,-0.02630712149911214,0.123242300832804,-0.03318542677798469,-0.06828079699659906,-0.027851105000193284,-0.04750833878595745,-0.047594062460306355,0.058659596887672895,0.07054804921949538,0.08495080671378814
CCL13,,,,,,,,,,,,-0.019610795042573653,,,,,,,-0.020726182288467714,,
EFNA3,-0.0027108724450916745,-0.017732030476570182,0.026688394495367643,0.030601228887111753,-0.06145276799746137,0.022533843949398478,-0.04242148723727396,-0.10204705550754768,0.04054943800244431,0.016990565098016726,-0.04411346111962569,0.022462346492414322,-0.04741399672046438,-0.01979531225969318,0.025735914380462833,-0.07271690690814385,0.06383787266853513,0.02069599759595325,-0.08221252622543566,0.020717915058258412,0.05124929536133351
DRAXIN,0.01812289981236293,-0.04861244401543745,-0.0037884359891369604,0.018549355728454477,0.015837824860501906,-0.016179882660137153,0.04267621983142118,0.16189894326278176,0.0632371258052421,-0.004930216511280413,-0.0007163471658969347,0.05548699594364612,0.04749656935460709,-0.06977592971266844,-0.0403256236856186,-0.04773807807403136,0.0201634504210046,0.05574269858435027,-0.015452850786946372,0.04636717750302358,-0.0015931800070304526
RAET1L,,0.07879085360297446,,,,,,,,-0.023722574899943314,,,,,,,,,-0.02244825172596512,,
NPTX2,0.02171399104263722,-0.034334040191592106,0.08105139756974641,0.031228156635850164,-0.0709093957545756,0.0017605390055591146,-0.09163736296725578,-0.15145406192628846,-0.053000135633433254,-0.020386358312306455,-0.014860380513354192,-0.019924312986078174,-0.021486969739886043,-0.055283928895497034,0.0427432056407405,,-0.012955826522092049,0.07746901341238287,-0.010064965678005093,0.06781754040453108,-0.07871640298597106
FGF11,0.13616384798410094,-0.007788076996191379,0.008083323901730931,-0.019287671725657908,0.01150730565619267,0.008147649108471182,0.07665045801309966,0.2032744895695947,-0.029454936840713954,-0.019181367857869714,-0.011001290533547056,0.0010714507681469586,-0.0007971954754749283,-0.03567146641732872,-0.02145559529535927,-0.09435781330820052,0.10093871292193554,0.0018305098703325882,0.03546901670904996,0.07697825590656192,0.08289624231621469
CD59,-0.035311714805005306,0.04678302822802355,-0.03037624030775018,0.004241063890783447,0.06319029503664915,-0.023524934947701023,-0.00517327543002782,-0.10003792880887998,-0.031199185582729178,-0.01593240903236902,-0.0021690840920987097,-0.055595576576447626,0.010265696541651248,0.05816911004080901,0.13570380272660543,0.11380538006355446,-0.07647770267692684,0.05135879398532085,-0.008932313968804246,-0.01714006574001403,-0.05020200722787852
COL9A2,0.04835088212482395,0.0030986713565276163,0.015296133428416504,0.06511974217705548,0.07312424845252968,0.06816219546377937,0.08646561556139629,0.03498860493297291,-0.013364181894272192,0.0020216327712568906,0.10284819536513655,0.07973505377010304,0.05307248735725525,-0.038770756551414,0.1902933082022444,0.05276620359310216,0.004572959781861955,-0.05543672873617292,0.005296210893794082,0.07775320191637933,0.06504923439073095
DLL3,0.02672858530848394,0.0005695834958380586,-0.0018516423198328867,0.06611570100043905,0.09806028768369798,0.021449561730802633,0.059485025391460944,0.09753376135414094,-0.026223113404337604,0.036719493376955126,-0.019026426500771427,-0.010610429423446475,0.08802292638127092,-0.009297266036653712,0.07110589393512848,0.10821048150768676,0.08758555800364053,-0.04054511711454308,0.05436322214716527,0.031011724252791386,-0.030108164671219538
FGF5,,,,,,,,-0.02697989150229554,,,-0.0077200422983092695,-0.03699888807184063,,,,,,,,-0.04839907608291854,0.023106419204998768
LIN7C,-0.013090380903818545,-0.02370490090781104,0.048344249706515637,0.058264035529832114,0.03816367014123282,0.06971021802057312,-0.002500579122851588,0.012254554354592022,0.030246389725293713,0.04050471959239685,-0.022834119256589548,-0.02481514769700748,0.04715487781527719,-0.021868873630267335,0.08213017049492555,0.03334780044594705,-0.03277767481741597,-0.038906125515881414,0.03855607317203816,0.011352986025548063,0.02997198365377656
GDF7,0.06055727573875261,0.0067633884241302495,-0.024755233440084512,,-0.022811762829691797,,-0.0015228540604177367,0.00937290947415918,-0.0014129233882728823,0.006152958367773143,-0.0711404041866574,,,,,,0.19076140988930979,0.03952016757029557,-0.015021003226184241,0.002896027451786496,0.025307678964029245
PSPN,0.05702977719701597,0.024521300633766417,0.07009401525870192,0.02041187748982902,0.024693696697725337,0.06080630069200953,0.05364054074872024,0.06952177393333045,0.004234318521425221,-0.02258544811425112,-0.011702983205375704,0.040152425485639846,0.040853639894409925,0.04073870715392205,0.16770717302557112,0.008086185035149936,0.023149978868905283,0.012077518143315962,0.025270529360309532,0.08721833556210375,0.031023436847826994
ANGPT1,0.05825807756973751,0.05770927384857983,0.013728440862824964,-0.023650470849085205,-0.0011001127153169536,0.0292045890566245,-0.01952173375991754,0.12677600779564935,-0.042991242452116614,-0.05609897937091067,0.08906491109584547,0.0654410889776028,0.055775336412566864,0.025897014608479027,-0.0072456313257264395,0.0154429646295338,0.03351410831258891,0.041573357475694156,0.029070042316942733,-0.001185206778011483,0.02853222552699247
PNOC,0.09730980835780018,-0.04269852867972274,-0.010441520631825778,0.02963127794087888,-0.015622415073121152,0.005708671574594226,-0.023716304574644135,-0.0967595363596387,-0.02707863259742877,-0.013617037713306893,-0.029524972627083475,-0.010630414869254298,-0.01978732737726757,,,,,,0.023989557582944132,-0.030869053712617053,0.008330155658169323
L1CAM,-0.010945228462564016,0.025440068646563584,0.007611044096154246,-0.03330643231627225,0.005351891399760767,0.03652155468660863,-0.012006267828862462,-0.07301458265255671,-0.06495560632475701,0.03385043880786039,0.044096140455648365,-0.01337969625528489,0.001898230236739568,-0.038122520738523784,-0.009095316724339704,-0.08552173378730278,0.06540146307018949,-0.038212256767404106,-0.03753337751971319,0.017770458063399136,-0.03958904838642619
APOA1,0.03923883344541053,-0.03674251889245732,0.042152465361313465,0.08862364375409516,0.026516841588960723,-0.0471278544473658,-0.04988543085643351,0.13753465999329498,0.018136762117699396,-0.03514835736300682,0.011237816824482239,0.032818251949728615,0.026649149466523376,0.04749992604149858,-0.0004916772479899104,0.08000376916660011,-0.04820769206784695,0.1199571005646736,-0.04170163659638305,0.115932412575407,0.014517348899231262
PSEN1,-0.00625758728148544,0.019840402695055055,0.054585857650097436,-0.01606811524950481,0.03902677971068065,0.058973648613990744,0.022236568832960237,0.01584949699332154,-0.010903948222554643,-0.04406408952707271,0.042590569819229526,0.03049114720417518,-0.03440969825351039,0.022590332380731305,0.09269013059569986,0.052596326506996666,-0.07267421942716158,-0.004587083101754106,0.03743371381328678,-0.016144066706026625,0.03264441622648939
CALM2,-0.005515315892752544,0.01869777999613203,0.028267804863153754,0.06152790591700654,0.03268083114105607,0.04690061070866536,-0.05602185161324099,-0.20137359685536818,-0.0616351272035382,0.08465191185522133,-0.0956068779446209,0.03819938276557155,-0.030640309713198602,-0.0622128513386647,0.10936331614640955,-0.02028973766821143,-0.12609025731362764,-0.005290624670973771,0.07417118835735677,0.08698024978511877,0.046859893419169074
CLEC2B,-0.02103929938239694,0.060703134318752516,0.01386439883109176,-0.06329292718861033,-0.0007062111729738958,-0.0769186523284032,0.12749472143281287,0.14617075705306543,-0.05312724285470365,0.04025724983256547,0.0188144110555109,0.010492329617818336,0.022661111829247828,-0.04532413469807059,-0.02486317321030617,0.0519947062710385,-0.026959903328721755,-0.07449097256688332,-0.054762258778049244,0.06047105847374024,0.0012681404396462908
NTNG1,0.04080845031445288,-0.03189542611381458,0.010268287445787764,,-0.001104422423011259,-0.025780556605244438,0.07975120923156992,0.027258882886779127,-0.03063765282216016,0.06426994031880039,-0.012206619727298054,0.04709275404772223,-0.0058598316693901755,-0.047161918271894955,0.01399445090076523,-0.0338791632787432,0.19087964740724192,0.009878755112120295,-0.03677152965728135,0.09640304705591894,0.004354184566967836
LRIG1,-0.01220350798625901,0.017964862375740832,-0.022616029160829894,0.11152758931676801,0.050515402695752096,0.0749997714611873,0.03400985177006616,0.11957103550404617,-0.009973463589547931,-0.0048791052426866354,0.03996918072125682,0.025132022136171717,0.03289268737010873,-0.1270573205321906,0.12574827385979173,0.03507407652496141,-0.008924361640681026,0.09707985738700091,0.10038636322977967,0.05277948906780816,0.05916974428619844
CPAMD8,,-0.029287265132250464,,,0.018285801047516797,0.024024993597053686,0.028495636324821515,-0.024406942725314032,0.043946715470285336,0.02666091273212987,-0.018730765540702278,,0.012988432414323578,-0.026223801483580604,,0.049535991841743794,0.06296550138688539,-0.047991121698652585,,0.00820126678698109,0.007352450898001695
GHRL,,-0.02931406703606836,0.06048444870925236,,-0.04153809785157471,-0.003261380210715082,-0.03685735228170056,-0.028464230683611577,0.00841969023269532,0.14516161658428206,-0.04316386190390553,,0.04670441946802516,-0.03533184541109582,0.033856349055865,0.08673533463687062,-0.020146098483956244,0.01104077056622616,0.07716841265149142,0.03285918592235591,-0.03802319204322362
NPY,0.05011731410830039,-0.04557651130356004,0.039761647422715755,-0.02938391913097983,-0.01037168624355974,0.02546512074547406,-0.0716126096364501,-0.07152295814964084,-0.0571834317527619,-0.06717369337588192,-0.03962482521430261,,-0.010322641734945475,0.043097685089899626,0.001923362452690279,,0.09394499349863403,0.0027409752196565092,-0.0210083687614212,-0.03365350335236741,0.021284401828683547
MMP2,0.051568721960071603,0.013724976519266893,-0.034725397180972215,0.12210139042690675,0.007327339921231525,0.03993568613284215,0.0913653410491774,0.1718908814967129,-0.008039430845454448,0.01558059695354711,-0.012762658126143625,-0.016687398126916837,0.04461397233012131,0.059163558528255826,0.07482646755804434,-0.030694818899877907,0.028332858834172595,0.01441364186776892,0.03839780925727383,0.010178134608759987,0.009980458640910482
LHB,,,,,-0.034593062269617295,,,,,,,,,,,,,,,,
PPY,,0.044355122983736305,,,0.04487098110580566,,,,0.02347951747912554,,,0.006561016236837838,,,,,,,0.013496870713933793,0.12018420625242777,-0.0418645658193122
ALKAL2,0.037290232687719506,0.023188857190842023,0.09433037345291835,,-0.03944352951175686,,-0.020173241112790723,0.1142194637125822,-0.012966661580611187,-0.04087958982687735,0.08701902828093448,0.015226824121277164,0.00431460183755675,-0.04192006658218492,0.034096059824158906,,-0.015292916487632601,-0.017775804097929348,0.058143750583207705,-0.015882181520267154,-0.03521750358065894
CSF1,-0.01897226282806651,-0.019289968482319616,0.012841115824894141,0.013635834496675084,0.03358355483296462,0.05531304587373895,0.042841583975840404,0.11593004962224847,0.028625883563826785,-0.05699893156594582,0.053635443573416174,0.015493232077540508,-0.008053414993973376,-0.017347960385634163,-0.05142848993636222,0.016447062460109973,0.04299952924082172,0.08340928539928631,0.014454326968986218,0.04142844483684745,0.07620809411426983
SEMA4C,-0.07313087879074352,0.0246556173300409,0.0006494710638438236,0.03442693889054306,0.04366366335516482,0.04849608796155793,0.07165522492902736,0.11102173478914744,-0.006689093538990613,-0.04874430927071777,0.051183943717552326,-0.02483513916480731,0.020905816409902706,-0.031571370147402265,0.07214512509119539,0.0298234883895277,0.00017464381942948758,-0.03017634962551753,-0.040465372034707243,0.022346893253161852,0.04483355218175438
BMP8A,,,,,,,,,,,,,,,,,,,,-0.035918619613271134,
ICAM2,-0.012665529750284432,-0.009131342407934766,0.02055574677639388,0.055757756504963465,-0.011141547749483179,0.020651455663328863,0.010723472736205225,0.05599470178568861,-0.033486517705499104,-0.0369933976496383,-0.0563544584628082,0.022939849173145045,-0.006717793484106519,-0.01809445315732072,0.0524427647456524,0.029483519532462057,0.040080359622605755,0.015928929163578756,0.012048742150792944,0.009250356115857474,-0.04004044787790736
