,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
TNFSF4,-0.02392760343290515,-0.0434181594082805,0.044300500544256924,-0.032621146091322176,0.056928366803259425,0.03420411964821102,0.0322939855766393,0.080215828474496,0.02619178095335464,-0.003887391757161317,0.007673283137797084,0.07690757482394085,0.03378546153118502,-0.02041374960337416,0.08977220745330353,0.011248618237168322,0.04165324141447606,-0.015795275821431413
NTN1,0.002501271653149934,0.05509466852346553,0.0468260191906799,-0.019909523050507957,-0.001386745578265697,0.020819458961455435,0.19763763528641082,0.02167711571874589,0.056045573168022125,-0.020937017671555865,0.02281021286948755,0.02427773758486883,-0.07532099524490184,0.127650527019813,0.03765310745680935,0.03051545378361426,0.010468147172146593,0.07981969069536858
CXCL12,0.03516961880121744,0.073120669010282,0.02232711958619754,0.023735643669416263,0.03683137360299641,-0.010960423497108568,-0.02213526853255112,0.030729876448890043,0.07299969908131035,-0.004373892104035344,-0.015729695416729122,-8.770921862078499e-05,0.07316408321888512,-0.0695111042325326,-0.010748725349063572,-0.04961916416544612,-0.06181580788695252,0.0258355102320918
GNRH1,-0.03466673269360823,0.07401431395088116,0.0707361663657009,0.027857507102795893,0.008562782717337805,0.036247498309181815,0.0738232100268049,-0.008477056182406784,0.019550837582350343,-0.037132523563479486,0.024084311619911793,-0.04787174264243532,-0.10847681733365233,0.0477515119598498,-0.04626085785386401,-0.004118146803575007,0.02944089091157344,-0.02786750232652568
FGF8,,,,,,,,,,,,,,,-0.006982415243663437,-0.00011342241758401099,,
RIMS1,-0.028825777612366196,0.12874413207068716,0.024400293123849406,-0.04138501477606484,0.021053512490770636,0.001307719042177803,-0.07081848675061958,0.05869480760516986,-0.026566260277283045,,-0.05446477402582982,,0.012459494430340855,0.0395422529235639,0.008292451469754844,0.052662715128076396,0.05302632033650754,0.0077535772199140976
FGF14,-0.008557851701247328,-0.018953239018462374,0.002793836385695486,-0.015927718917821417,0.1053172337326988,-0.006218676119822169,0.12687594300867971,0.06539471673737181,-0.058300151951838276,,-0.046692282461848096,0.042876087633374485,0.0261354595072542,0.02766526587884429,0.009823453968638178,0.020210779512934287,0.08761427552692434,0.047526175330376424
IGF1,0.06267349291384544,0.060194150823279495,-0.01444421601799511,-0.027691605204837162,-0.006764282990426525,-0.054734929279338485,-0.0366928605995168,0.003073350755865585,-0.012049447909028083,-0.035825034765246934,0.005008690909906552,0.10596117679838732,0.0073027482055231805,-0.042883599180544095,0.09909879983423618,0.006770822804992526,0.030683492004728277,0.0013934288108748123
TNFSF10,-0.01016073290015342,0.059451583432978634,0.047916480619853805,-0.013984727950086127,0.02424575114617376,-0.01093208399651864,0.1345875393766153,-0.017867186325030322,-0.0015276568066026981,-0.03267754845610609,0.022087781595263044,0.01853041191692449,-0.021024519574852376,0.056635516397894936,0.008265865807571935,0.02638151587908349,-0.053720466127211555,0.06503584867869891
GDF5,-0.02255634050761361,0.04403802363375456,-0.018846121299986942,,,-0.0444705204551993,-0.00676767514376312,,-0.025392542515331164,-0.030265063329862018,-0.008651767401683394,,,0.013582364354066576,-0.04347562568985028,0.06006217940259007,0.043132288858038534,0.02710097350812359
CHAD,,,,,,-0.008413651886916718,,,0.015746868676322242,,,,,,0.0653570882436652,0.0694002548194323,,
RGMA,-0.0065136345277197055,0.03326049019632015,0.00012238187305890812,-0.0018339049442760436,-0.01908935998963211,0.04477603056051644,0.17294568061241986,0.03426729626219892,0.052729767359161475,0.0501824739731279,0.06097962441323714,-0.0323046517806806,0.027924567890030588,0.10355075488023072,0.07005836372374023,0.06481090201174457,0.06472475681646989,-0.03237262744502815
CLEC3A,,,,,,,,,0.030989529843247748,,,,,,,,,
WNT16,-0.04204894756878378,0.06998180717017331,-0.0026782551236147305,-0.020222596231951172,0.011067296922128062,-0.02922827903805705,0.1753488868987468,0.02929545166711438,0.09589263592731377,0.03743803224391023,,,,,,,-0.04993758442848334,-0.01386765371736067
CX3CL1,-0.02533939262750828,-0.010184901030248673,0.055049599140357584,0.06290309391580874,0.09693175061922221,0.045917441259337034,0.0016340955905013105,-0.017126135742320976,0.025776861763033017,0.041897351492480764,0.004468685951492036,-0.022314133329515387,0.000283021106534012,0.09849718422452641,-0.014302164368279163,0.023347107187618035,0.023478382009467294,0.011174999809890828
FGF1,0.029112251416796513,0.0546796344415237,-0.012411479169693937,0.02665025977211541,-0.019629863492418784,-0.04744528615165921,-0.018348835087996326,-0.004875219870761458,0.013992882595324342,-0.021893167763156897,0.04904179857892303,-0.10143883663725874,-0.044956770387626695,-0.08257797155029743,0.020522146083085745,0.05446481599606914,0.014876675871499882,-0.002633109209832713
ALOX5AP,0.0701663738010938,-0.0642278668864127,-0.009347835433812544,0.012116263499213034,-0.013477236391383051,0.013283556376572527,0.1966760187161279,0.04552191776141429,-0.008475362991529728,0.03293798861128799,0.03405229756834347,0.005726043284791193,-0.01590977545087557,-0.06657503154282474,-0.01774304117564354,-0.11959782249996592,-0.019419196837122062,0.046897566114737235
IL1RN,-0.020073714725697033,0.02452397242111427,-0.04150492178410672,0.02835880992285939,0.04053000451839056,0.014080168238310776,0.024141909549803175,-0.0017336863017953675,,-0.0297525429130011,0.08333935568354117,0.06651499571310038,-0.0524907143576241,0.07723318990438807,-0.04984635139301913,-0.05365925379772135,4.7564114781346585e-05,-0.007985921688358242
PCSK9,,,,,,,,,,-0.031027208506772177,,,,,0.0960428922348578,0.012280095156544817,,
NPW,,0.19023323026760758,,,0.0058168978123779354,-0.05310894015778155,,0.023617639341413595,,-0.02322520762355728,0.03331682647713345,0.08230185880439665,0.007629469666921084,0.01743607742416911,0.03419200819783694,-0.005697311018421756,-0.053690655478785834,-0.009450456882127187
CXCL9,0.06433867609716716,0.07863756800222224,-0.0267447367170315,0.008727104237335496,-0.011365823784147749,0.01845444508626204,0.060802981724160945,0.04914817536815009,0.018367033479801002,-0.017280944363778507,,,-0.030043278551481735,-0.04030115545298104,,,0.0034344960585680233,-0.03665199646841312
ANGPTL4,0.02439350580626662,-0.15814353522707503,-0.09898712878547135,-0.008074351837909515,0.06062630545491336,0.08374038493155418,-0.02261748479587881,0.046422095256065124,0.021175797011730932,-0.047569775037448504,0.005495041244747377,-0.015435397415814267,-0.0822405427144009,0.009077330891517769,-0.08947560236704723,-0.12445503642700445,-0.05739826581324067,0.008683804635859691
CCL11,,,,,,,,,,-0.02341919234596703,,,,,,,,
UCN2,,,,,-0.017593494091430798,,-0.012538215583417583,-0.02455521065701485,,-0.03861414417408559,,-0.04722064157832916,,,-0.03297944171182756,-0.03960649456658171,,
OBP2A,,,,,,,,,,-0.01873341332502456,,-0.06773120965009571,,,,,-0.023943762965543514,
COL4A3,,-0.034030796026455604,0.0327482757577993,-0.015553206692587937,-0.007802924067624743,0.04540693009822059,,0.04532785718862628,0.03678885190355492,,0.026297840658951244,,,,,-0.0180425009521258,0.08783584284774237,-0.024356035437591902
NRG3,-0.008789399517545463,0.06587366455716322,-0.0047985259923297,-0.023811128968111862,-0.010841805409145686,0.032600459309473355,-0.11092803548879006,-0.019710170331412133,0.01858462714741318,,-0.035046885211129315,,0.0024361593331622905,-0.04840820604709937,0.02204744091203907,0.05768133775522386,0.027767304247091854,0.026381200275757195
IL23A,,-0.03901570394852916,-0.020138784292406682,0.02047900001789263,0.0008991671973547344,0.027323553698983226,0.12507948453621712,,,,0.04996954822590202,0.045482812658865064,0.09322139113787606,,-0.019073107963298988,0.03983701971070175,0.04027007199411529,0.011050869344916591
COLQ,-0.023290367976708998,0.08521739813718114,0.11739745091958742,0.043484621194165324,0.010380566242881226,-0.020764211369611735,0.06466793936482347,0.023294965873076712,0.023182299482790474,-0.004172303243672815,0.035714202869422534,0.045438742302900806,0.10811285572235056,0.041556702898352914,0.06159431978520874,0.05874534513446557,0.0652026711923095,0.004981930313382849
SCGB1A1,,,,0.04158223408351427,,,,,,,,,,,,0.014475324222033523,,
TNFSF12,0.06546761693533704,0.016846220634184176,-0.015293333872618442,0.011364922612631499,-0.024704482145324398,-0.05264980496741246,0.1556523201177586,-0.03221977224955127,-0.008211322968594512,-0.008934482794754115,0.08342730775915808,0.0290505828686415,0.006182066270063754,0.07316938162487226,0.03149441466144147,0.03131407839446234,0.016367726204697574,0.0684339002473138
DKK2,,0.06873586794202652,-0.021094412826240076,-0.024081203097668424,0.038905127396038394,-0.02050974230578117,-0.062469761460272014,0.04025295948031447,-0.02320028854153066,-0.003413804125630471,,,,-0.026897216472444037,0.017783983418118716,,-0.05354976264929374,-0.01902530371197343
FYN,0.039039263693354136,0.006617078711133047,0.06000637008297766,0.02719181310794295,-0.030702916318168638,-0.052493470596530985,0.1562631528888345,-0.040536069819405704,0.0330637975120507,-0.0016645166979625027,0.050705220033735815,0.027522741719174865,-0.06347915492274026,0.07494970580170379,0.09438234288435464,0.1355025221690701,0.0723466747283261,0.02156520603869848
ACE,0.07722417390978438,-0.0029596339853318154,0.0035925324074457233,-0.048179938898220045,0.010205913948211014,0.015381426367808742,0.1529925489230132,-0.0039059608181148675,0.023872702527859568,-0.01856622376416025,-0.015114157228773935,-0.11706460831123595,-0.009669529474294492,0.07724264109769843,0.05565285436107489,0.08879681685803906,-0.013096896439065024,0.008210513929519842
IL18,0.0029823794284133125,0.09615753604928753,-0.03234146897664166,0.022227848060621298,0.011705467685169725,-0.014579813043089673,0.1796927492337614,-0.044193919995192635,0.03295375265692142,0.03612076709788827,0.01609971206718376,-0.018687315255291267,0.053604971996183165,0.07788640214653231,0.06219100261263836,0.006520213240344156,0.015118902761040264,0.0038817220993126126
PPBP,,,,,,0.01878730159481478,,,,-0.01750712996367324,,,,,-0.023353186468718243,-0.026990606197817856,,-0.022772426387477843
CCL27,-0.022848901725201338,-0.0013686761534365912,-0.01335699996223504,,0.03174586042207718,0.06801665361036122,0.000939985864592381,-0.013611964856666386,-0.023899635159564482,,-0.0076688524226069515,-0.08823018873027372,0.057877707880132925,0.08243271316806504,0.029792793099284,0.08500191352841281,0.028781533786915406,0.12112062058844282
SERPING1,0.02430966724750749,-0.018507089381041935,-0.09934501798441674,0.026998866194477878,0.03390537816481491,0.06861098834241716,0.21861191867162796,0.067929140207968,0.06533684851070203,0.008650378036556279,-0.011415508575948292,0.1228863541247358,-0.11868100798548341,0.03847317890559838,0.016174702255557564,-0.07643457472325303,-0.06440632793638958,-0.051954423518855514
AZGP1,0.07451449403469752,0.019247702682661533,-0.006602870355440531,0.027467241741761968,0.05217567150847612,-0.05068326162620724,0.07082460767027995,0.03964680525140339,-0.0004826424265096808,,0.019286198228545142,-0.04405185814694288,,0.041671430252733774,0.04679056979164112,0.00781391450828294,0.04380004980344138,0.00335490552312865
INHA,0.04587570695583997,0.04795311726990596,0.014595503255135629,-0.00996299796489244,0.031120112363056198,0.08985643383113245,0.07442804290484657,-0.03713559279448104,-0.006017961320244216,0.05372663586126923,-0.03459493434898427,0.01060905316983193,0.20548443015003084,-0.039387608366277645,0.12474163876010376,0.014385230768746432,-0.0017300201925842498,-0.023327596045187807
SEMA3G,-0.034666736302251415,0.08126354154321051,0.050058974487449656,0.0009618365199316816,0.022428075055258206,-0.04584842297242304,0.04299868790961316,0.0031938490684903756,0.0996657812194045,-0.025820589470785617,-0.025763536355756317,-0.0067383096635207085,0.06569330700103324,0.11899254053411575,,,-0.02857122304588877,-0.029087775102481096
COL6A1,-0.0145250259090805,-0.054074689738847395,-0.04653013077969574,0.024358594110996893,0.02460799349689098,0.06417696723302739,0.22752191756300844,-0.07916145186295814,0.04973772248382901,-0.0797483420922344,0.06531344535083299,0.015490941220617782,-0.04489622923679767,0.03886687770764685,-0.026053064367450852,-0.08469555549820527,-0.06838999499355142,0.040171691792508284
FGF17,,0.20783569508485653,0.03908581350421764,-0.022504569908051827,0.009957846638942064,-0.002424726707771936,-0.022030201898257013,0.019787492074227867,-0.01583068334692073,-0.019888380006086104,-0.002635756994634356,,,,0.026682346916662672,0.013779009138659886,-0.022811062396180103,0.08109619168569455
TNFSF8,-0.024807094171598813,-0.017084886968715775,,0.04901610708297943,0.10100414438481799,-0.030584034903437342,-0.03310180250221297,0.004957266172074111,,,,0.17677268427006382,,,-0.02533996518304084,-0.02497611366128299,0.03226245471908246,-0.025643604364911442
FGF20,0.039744956046373826,,6.468547691540031e-06,-0.017680173873345927,-0.022649168374312446,0.008352383200376292,0.052141479033550056,0.00398300821403104,0.004011298245053164,,0.01335142400301208,,0.06382280320846867,-0.02646467311694873,0.13293510988559462,0.07607874746539814,-0.02811697344770125,0.03428695591502327
ICAM3,0.04162914560384002,0.05420938429548791,0.038267116580417905,-0.04046624831661948,0.007584882418205288,0.021799780780492786,0.15603840709458225,-0.042764263381248536,-0.025182954684606098,0.11359689218797073,0.06633153406084662,-0.051131462555213905,0.10139701675080302,0.1238640155651725,0.14370662849576787,0.01029068681277302,-0.0437041127994441,-0.021189477676907344
LAMA4,-0.0009804143594802919,-0.013951465318901244,0.03477806672066277,0.05358585801116616,0.02746674972431147,0.004920639188928253,0.21573285613766777,0.018367100466822984,-0.049678093473526724,0.002904754267731741,-0.014622286971473634,-0.014944139295531763,-0.00932588215327192,0.07050684249443685,-0.02560771275597146,-0.017021009103029016,-0.025478985474804504,0.021821131214458202
INHBE,,-0.026872426547335113,,,,,,,,-0.023029729318945667,,,,,,,,
DLL4,0.019855876301939007,0.027329054345039645,0.006502344708730464,-0.006269635123351142,0.021744845569688386,-0.05176580960837218,0.16965743415999315,-0.03642475839169206,0.05540547227133794,-0.00765983218293079,0.05636194973274589,-0.07219279209866025,0.03809696258865606,0.03726689546303884,-0.006176645320678273,0.10171412091122022,0.010313990463421257,0.03366368057257645
SEMA3A,0.04280030307963219,0.15506351845142607,0.03509798923613122,0.04275857849762856,-0.040516451539598326,0.02422380715001554,0.026326465751991435,0.014286599153924549,0.06272429547599166,0.060431596995576875,-0.015497435492545243,0.0070256738420039905,,,0.03347578711322566,0.06278695895441845,0.03933598662784428,0.008493916963734348
RLN2,,,,-0.021392591453077738,0.05696974411450549,-0.014934201997896579,0.01368957121075882,-0.032395694179007506,0.02095868240028514,,-0.024123798126834323,0.03209509206698241,,,-0.01752252437705688,,0.006517800475193326,-0.022301405009608415
C5,0.02323206216287647,0.052084138281841025,0.019640742695107793,0.016107287671163296,0.07040610061811181,-0.009532834593033317,0.16040063347598527,0.007225720380807267,0.0727088039043157,-0.008542242810335663,0.036662993736401285,0.0805205034727686,0.1362190996894656,0.04109200019222236,0.13039134543859424,0.06668237877126423,0.0497868053920949,0.009650552066714698
COMP,,,,,,,,,,-0.0272036661175158,,,,,,,-0.005126596354201928,
EDN2,,0.10065342360219569,-0.01509129286096401,,,0.06015638511660711,0.03612611016357467,-0.02475360345776262,,0.023169688060725425,-0.0017780798133691575,,,,,,,
C1QA,-0.008201952017043311,0.13025147937511974,-0.04691828845978467,0.031068222668966805,-0.04353763603613585,-0.0006993509638411122,0.1712443408729339,0.001914440414208629,-0.006702721693689676,0.018566598741016044,-0.006829729793723262,0.10840791700761063,0.027745464353818992,0.03658675745983704,-0.01417698271105608,-0.056765200269029724,-0.10195995736666115,0.007025501325677545
UTS2B,-0.021036930935556423,-0.018372689992221258,-0.016149384555144787,0.03214344219430073,-0.037172450235216835,0.021056996662106583,,-0.02800259391567496,-0.03191088630248976,,,,-0.05031692384137348,,,,0.001947435731837764,
COL9A3,0.036313769090926845,0.08109569013621476,0.09762161099173518,0.09747428078479448,-0.005182870437085739,-0.032329528382046405,0.21585268699086052,-0.010630168443771197,0.07834757129824249,0.03218804780389198,0.10073242436732979,0.061135224647658484,-0.05669613225300657,-0.007672311442265384,0.07250163653456491,0.06824899679946884,0.07278566444767938,0.04297493755940471
DLK1,,,,,-0.005829756922733928,0.02684872370148932,,-0.009283845596451956,,-0.029010219270713854,,0.011831761074030885,,,,,,0.016833404956740763
HGF,0.025079091842255912,0.1424583650470152,-0.007141576337083183,0.02393867792388746,0.11704056080480023,-0.013135826412503092,-0.02641192146895263,0.038880024090897164,0.008740215817754382,0.03985402782632188,-0.01858981120890818,0.07598205646918142,-0.052529102076039405,0.048577467108863036,-0.0021470354706164462,-0.039833561163115684,0.0842279478099353,0.0450160073980726
GIP,,,,,,,,,,0.13359371878861584,,,,,,,,
P4HB,-0.008274548478329376,-0.031785999109963346,-0.07838502170317915,-0.0015975721131809904,0.02744286937750018,0.043291926726853315,0.16953194707983787,-0.029457515226969634,0.001656321235882404,-0.08031767817915762,-0.01881173447947024,0.09715805791811757,0.035040396610440026,0.005287001319338569,-0.06363000390973023,-0.09830571371700236,-0.08707651548151572,-0.024239489520452843
ADCYAP1,-0.023138000058492213,,0.05252645668628095,0.013646123545530695,0.0017211741147118431,-0.04080117232869974,0.00836832510010542,-0.004462407911629293,-0.01856814427620386,,-0.01635244118912838,,0.013129587109529765,-0.02976460302560906,0.00403327865237802,-0.08246012974326716,0.036705027720044324,-0.022781591917808677
GREM1,0.025134627304416502,0.32979809596087717,0.010409679005817234,0.06027142695647669,0.005652071399202968,-0.01650254850454681,0.017773560430497253,0.04215725644540103,-0.027137353615062417,-0.0646939599922532,0.09469529703158154,-0.06781096855667837,-0.04092285695752389,-0.0006683082286509568,-0.009779597388308674,0.005809020399751185,0.023244643998190907,0.02958368572803704
EGF,-0.05837548853140013,0.03427441592692438,0.025909372850259366,0.004589112988492225,0.052869853372366125,0.007480483760798683,0.016782904833708454,-0.04556949944572917,-0.011326590830873279,0.009488836162097818,0.052398901099586136,-0.07226498240935823,0.12641724744100355,-0.03782454536870567,-0.0015650997461245765,-0.02176930601051505,0.07445513249660027,-0.0015363921582400685
VEGFB,0.013791753519316646,0.03157413868583217,-0.025100103665990175,-0.007920930302810648,-0.003414312185041935,0.054204011511966355,0.12162479227409753,-0.04554855420043409,0.03466893676077636,-0.041515375729077056,0.03579259494617008,0.08289407965210474,0.057817488845084995,-0.05630339844528568,-0.06485814377976407,-0.023443972338626485,0.04952192629446841,-0.018547422275316635
FARP2,0.023326447639230453,0.04041695615531755,0.0417007300488775,0.04347267886748306,-0.02135538964367372,0.022950800088141845,0.13621014214706773,0.00023656438522572662,-0.031673345176022896,-0.011907814219599274,0.08889010442796293,0.024498924437343302,0.017021629545875088,0.011581021915935193,-0.008644782126957583,0.07333860613954872,0.08542061352999221,0.03711968766899105
BMP3,,,,,,,,,0.07378823152362028,,,,,,,,,
IHH,,,,,,,,,0.04896990180916946,,,,,,0.07039468199332144,-0.026554944475921043,,
LAMA2,-0.010656086853593002,-0.05913097608072886,0.02949412675635048,-0.03513484335676338,-0.005525501223998722,-0.056660241090323575,0.11891160765855019,0.018186729827008766,0.04171348672394483,0.03923043134228659,0.02233183965270593,0.02997719235265703,0.012560726038268001,0.0013157470278484635,0.05938297845157015,0.062437275661208685,-0.07388988277226687,0.033766466050616444
SERPINC1,,,,,,,,-0.02996024582477289,,,,,,,,0.18419231945777556,,
NRG1,,-0.03179350002667192,-0.01602367168265469,0.07210078044417796,-0.000903441309463567,-0.03727370227809304,0.029215046785584408,0.04081667466498705,0.06309254810905023,0.00042335264727634764,-0.03366062393736179,0.07360754067525414,0.012449334121102957,0.053708717626381026,0.045999946343949875,0.07205587709970268,0.11564586915396631,0.05576377750426557
SPINK1,,-0.04311420207447067,-0.045156349439383694,,0.028118507501003774,-0.04021628021950495,,,,-0.031027199978455877,0.03222486223361469,,,-0.028567676135114253,-0.04836382145590796,-0.015245634956694653,0.02412121083790318,-0.05647582982113762
EFEMP2,-0.05989089895194343,-0.03926606620903783,-0.050558730591174016,-0.004394891421084243,0.026978322468489132,0.04065368987248956,0.1772261064596816,-0.05070194178264013,-0.007665453446292854,-0.012137053104641027,0.07758993478192665,0.05837840608794438,0.08906644018708423,0.013294569855973305,0.005418618022547766,-0.018073032507557162,-0.054209536652815554,-0.02106737766860469
SELPLG,0.014825840373606226,0.06153192554657744,0.0016960253455496337,0.02757575016659555,-0.011615003081907457,-0.019260627320800448,0.05296877978764652,0.02019979081091926,0.006901814515144246,-0.05724188077109068,-0.004173431814762437,0.010415111363487219,0.03187296263638268,0.11776123615713321,0.042451853352826086,0.012171692117611875,0.014414007744123204,0.0472492427661101
GDF6,,-0.021544814769879395,-0.011988259905768149,,-0.026923391951441188,,0.02974314706606326,,,,,,,,0.0006124442950746327,0.06053498633996355,,
HLA-E,-0.04130359248424029,0.08564530641854011,-0.01379196717750175,0.02254058707540043,0.006067832233407258,-0.0329777874508491,0.23022268718350117,0.054365896713293727,0.014831840133031595,-0.017705241733523495,-0.012579272411237855,0.12604808926523872,-0.01976177027929513,-0.005365767362173788,-0.009119622968933198,-0.08448393717741737,-0.061679532996757845,0.02255637703773402
PTN,0.023311126644027284,0.07819834654745707,0.13209747425888757,0.020182261703291102,-0.010733246410369575,0.046087494322706514,0.24447667280763277,-0.043594663253529196,0.006689404237422226,0.046228053307009236,0.13355444869874092,0.03937173618680344,0.08852511757194469,0.10986896888781815,0.06742832524219207,-0.07656220772538003,0.1399417303051389,0.07709538472564431
CD274,0.04788471631290374,-0.024480322405595292,-0.016046072794516232,0.04732945346016056,0.01004364042106392,0.05417220149532459,0.09527207894905614,0.0508791524929423,0.01403196267828279,-0.03293872215474072,0.004091180335225943,0.048781282595323744,0.06240814159354125,0.08134903403292985,0.07756670711822955,-0.042549063865444124,-0.007303600469091342,0.0556822413662692
FGF10,,,,,,,,,-0.021051000347858003,,,0.029067271006902665,,,,,,
CD14,-0.005878393284833028,0.07600899758399103,-0.06857063796321745,0.048252442232372954,-0.009049025001573435,0.05946811203282723,0.16252567414773328,0.03881520129113654,0.05161644598566423,0.03624274131935548,0.00734273007286207,0.03393862287746319,0.03438449896947263,0.06383529014815427,-0.005271318649801661,-0.08458439608918783,-0.029633715585597974,0.03056721188058349
SFTPD,,-0.023357426205924684,0.03458407835847945,-0.024394335656505173,,0.029556649215572994,,0.0656360895419081,-0.0019657098793506786,,-0.04078852495942483,0.03731299278314449,-0.12030336064277714,0.026530670901143173,0.05164529237813173,0.01526236387054892,0.04976192771722402,0.019808576232502737
SLIT1,0.03662687420344582,0.08820051275921469,0.06132002821986324,-0.011486776465457298,-0.0027512462598447964,-0.06832916676950401,0.12172829414457542,0.02310194107665121,-0.04719146022046363,0.012990169370482193,-0.009422169269848686,0.05821006279404141,0.01164978384835744,0.09997170768462092,0.04061101941191101,-0.007624198387773273,0.019600597406694863,-0.016505764682903993
CNTF,0.061933056134933856,,,,-0.029300337121774205,-0.0176933832710518,0.1508404431419853,-0.014701166033882971,-0.01557071382631428,,-0.01562592734025209,,,,,,,
BST1,0.09776447982969853,-0.004679139219425786,-0.023378218108128925,0.022290650203430285,-0.002461286733558792,0.07589682610258923,0.15539500347331867,0.016568197782376733,-0.009159504651214543,0.06627140841327069,-0.015143667355594373,0.06410861022578096,-0.03207677125769476,0.05326267503264446,0.02806160841639076,0.04596787055167532,0.046649874576333815,0.023842777125196658
AGTRAP,0.014427603941718204,0.07617766846034438,0.03176711008298638,0.07538317194409633,0.016087172982578585,0.09496791830877847,0.1749506464263285,-0.021363270299166452,-0.03893400381224627,0.04258964845480754,0.022286892651278763,0.1069201666459457,0.0003109323204819984,0.06280906527490468,0.024911359104810602,-0.018472308960565106,-0.03306536042824344,-0.0006995381986442637
LAMC1,0.07898678999705148,0.017351152186759405,-0.027562359792900306,0.0113117157688015,0.038601923432338876,-0.00026696008542683076,0.18600597533475444,-0.03498028415452339,-0.015790431546247357,-0.018390036124922196,0.03315645946248321,-0.020693554081179885,-0.06839024911445447,-0.0034877553917357362,-0.01979176876588665,-0.04930658239936491,-0.02443631878770697,0.01199129003202035
COL6A3,0.03074202947762277,0.05056695542372887,-0.018865867820355132,-0.031246570995462686,-0.02295474063310696,0.012220711708548316,0.035498753962404365,0.006459394473461322,0.0237245212625397,-0.05033421415418074,-0.026950697382536706,0.020204006203775195,0.12446281496557397,0.05426488810256048,-0.021403988254615033,-0.022838706081118307,-0.07298260438293394,0.05040236450264488
FN1,0.02579893780202302,-0.15092547171878962,-0.02672300548314947,0.04525453800098492,-0.01897566518793128,-0.0189590060316546,0.22749398367793297,0.013261835466041195,0.07535314976937907,-0.05963260746922819,-0.018928429046247256,-0.06767371345761877,-0.0008550091769284734,0.047332214868045806,-0.0341004216786408,-0.040370301967142454,-0.10346581594805795,-0.08033967630539657
MIF,0.04568212374370902,-0.09229972186090568,-0.04420090343920718,0.030009766607988566,0.0587329203233452,0.06752324179771942,0.03005840736720192,-0.015366495481301251,-0.018851000450397105,-0.017322139180016433,-0.008980840426222932,0.03084932713641178,-0.02637776937857512,0.0280666459307751,-0.04549118652342114,-0.041900616877268745,0.04600829032476734,-0.042464188533596084
JAG1,0.06841918428197263,0.026059940790200867,0.10441969467192028,0.018775177904938187,0.04945854158184401,0.03042205754123724,0.21672782139690813,0.007099711153002177,0.04079769211296478,-0.020745323899307503,0.06580658085711456,-0.08788960363678741,0.04894737277160882,0.023034713389259925,0.0019927652191947046,-0.05374803589978806,-0.05105296018519597,-0.01977194676734961
NID2,0.07446097166216245,0.03553433332543826,0.0019573820626936416,-0.03733127558130275,0.007204663738087091,-0.049629180189840826,0.15608908982405253,-0.02782148245359724,0.03778398293476037,0.03081787674673788,-0.014086371687075166,-0.042978065134335705,0.003743620752329761,0.04420811932805262,0.039541934203081434,-0.032145010552134944,-0.06862816634102914,0.01698516727599911
EFNB1,0.03911266957254953,0.07049487387315577,0.009485710064283538,-0.03149001403501438,-0.01414095620464346,-0.02809154617885712,0.1266531905248593,-0.015150467465066285,0.028784220006241326,0.04007211821259405,0.03079380713041098,0.11438632305325527,0.012675382216975022,0.09793554831041919,-0.006711856396419829,-0.004316058306171041,0.05633173826686603,0.05304861730214178
COL4A2,0.03666928141896518,0.04059436442361481,-0.01455323340537006,-0.05561000019057165,-0.006610601073906577,0.001141493800252839,0.24541099590635626,-0.05138065079697924,0.04494538684840618,-0.0063707251283177556,0.05117410004398728,-0.06729904533441113,0.034261072283927975,0.027414845060566517,0.031977522402672265,0.0162119536793803,-0.08738613527253292,0.010978176046229379
SPP1,0.015035052090192168,-0.09229193489220633,-0.12361741554018416,0.010044801936540818,0.1121515465152229,0.07081198607673546,0.2426322098319807,0.0029598053250232603,0.025566818314979645,-0.06414055333465873,0.04470939691653783,0.07778177186715933,-0.09114590436003421,-0.10134911200428368,-0.06639960605842192,-0.1770934020017093,-0.03488046570800417,0.013432973608176337
PODXL2,-0.0007253827671691292,0.047113565558529295,-0.009913181569307272,0.07577730257055351,0.0062081380039124365,-0.07326953777729941,-0.0056532593315874735,-0.005475555552292071,-0.007029025772656762,-0.016464074122416197,-0.019588116124666065,0.023861337708515867,0.05254570821177204,0.10066020196362563,0.013333050804682544,0.08500088782709583,0.10422537771849363,-0.02597142925065447
IFNE,,,,,,,,,0.06655721478577213,,,,,,,,,
FGF9,-0.024807098138688834,0.06962102013104884,0.041260554295885626,-0.0053909089796758194,0.00162199147424303,-0.03245463363648832,-0.09941156408838915,0.024929956859138028,-0.01849543269761269,,-0.05230949734445988,,,,0.03397963383499915,0.05570304424189813,-0.037261880382846,0.002124538049762437
ITIH2,-0.02886191357790332,-0.01708490515785241,-0.025505553097388903,,-0.03914638150638277,0.037088288041757844,0.06712350397878858,,0.015528055806013187,,-0.0029596947804158744,,0.026752120765596035,-0.04761975005092486,0.04421996565760535,0.09811704159930777,-0.07730883793435461,0.01166281752202497
