,MGH258,UKF243,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CXCL12,-0.012951128587747761,-0.04352105861858118,-0.04483280595175611,0.005236139955552675,0.05443607636702679,0.086228031323983,-0.013208726666127652,0.0025230705742319295,0.026880563849023865,-0.03072992760453339,0.024275562949145943,0.0799015945403858,0.05158664870640287,0.05699609723586267,0.011346828341192687,0.029057349874799836,-0.04291028772012361,-0.04139596503860078
GNRH1,-0.02183565281259219,0.12639515843248092,-0.018918723246156368,0.07665230865413819,0.0020747435565480915,-0.017769284001482356,-0.030726826676268932,0.009486258127095899,-0.01913024685794711,0.11186852484750791,-0.020625722839427384,0.005918190247310159,0.11608943278902135,0.010631932967016712,0.06339665744960292,0.2618042601808585,0.017851443996456516,0.08849251235576742
FGF8,,,,,,-0.01003133013817923,,,,,,,,-0.007182139791243262,-0.0283242635894651,,,
RIMS1,-0.029067711947954218,-0.010826571052413905,-0.028230866698271417,0.0426724449159882,-0.0022948803616518226,0.01083580439661624,-0.04942948066389617,-0.05082453919139766,0.023206655782963815,-0.06361148617680812,-0.04590271709610274,,0.05313516670397205,0.04216924830487096,0.019422074576223178,-0.012633548392253995,0.04674192887444078,-0.0766809047151518
FGF14,0.11543465519356734,-0.012697369562812255,0.017914442423690394,0.034515326226733686,-0.002239565124075162,0.015096833963101507,0.020552761461364297,-0.034223247182108084,-0.053529278750730505,-0.01779354370465279,0.021343649670249754,-0.07443389342458508,-0.062420627462571536,0.09353511050375919,0.10243860821289064,-0.00957669619766008,0.09659323038969012,-0.00512750028307151
IGF1,-0.048316668171868325,0.010179627425435716,-0.03232731173381218,-0.03796072758108879,0.05694748134611534,-0.059919883212448906,-0.003656546597075815,-0.04211729309882792,-0.028119796143770425,-0.03858104580119785,0.01231638279851754,0.05331836765293147,-0.06264155706221565,0.061865903780637437,0.025730611621164638,-0.021592376608762773,0.027541021781832375,0.008069577711740007
TNFSF10,-0.008929104784697271,-0.0031160832543086986,0.03396091576019256,0.03709081686454279,0.026927170142976124,0.12404772195491405,0.07426520655252519,0.053274460999104,-0.008507779824585681,0.03309702982640825,0.05149022128182946,0.07652920362447922,-0.0014936030342150833,0.03105543136807221,0.1399804719084703,0.06582436576397327,0.04774221883850403,0.026348399447217546
GDF5,0.057214176646940666,0.04661753892335559,,,-0.02807759877565261,0.1754769580645547,-0.016126152303504785,,-0.013818738759630479,-0.01768745421767368,,,,0.05305078605538609,0.015018010902440386,0.06877977447272361,0.049136010694141134,0.032335922156075676
CHAD,,,,-0.026325696072665813,-0.017426338983095733,0.040024288220155975,,,-0.01161265868771409,,,,,0.009976288498003834,0.12569265488398576,-0.021570747911475372,,
RGMA,-0.09500456148546632,0.12105505008455365,-0.04700187090023992,-0.022887396185171275,-3.197757992387453e-05,0.05051927768810277,0.08478371576123699,-0.0018369356160261498,0.07037068555369197,0.031429554840020066,0.04830382255909785,0.035315825050779064,-0.005588519637389069,0.0729612661846754,0.057542020728262755,-0.030731319696398713,0.12486234354894761,0.11270554836291531
CLEC3A,,,,,,,,,-0.027441025812357366,,,,,,,,,
WNT16,0.05989262307471424,0.0958747737245846,-0.010645178688258315,0.06811203758970795,-0.01845402040122594,-0.008558993817030687,0.033263302107192916,0.04274986092111588,-0.012323205605120168,,,,,,,-0.017819734833347242,0.023825095114268217,-0.00231109189959302
CX3CL1,0.040659772355277075,0.0013642363664134796,0.005014003540130916,0.06380533330553151,-0.0498898183382406,-0.006657213657338969,-0.039721886734582164,0.03704609745381012,-0.052213402427911795,-0.02908700263483247,-0.0203058322248786,-0.008491842026689279,0.12517122104103334,0.08655716064938716,0.05053948524222542,0.026512832733902807,-0.008082421208761311,-0.09418901034075597
FGF1,-0.028201447785587783,0.07744796954978511,-0.014755900985295346,0.0198748041713105,0.01711261307164104,-0.052365549045442876,-0.002145013905888418,0.005841638867112035,0.0010702079274094063,-0.052180173244877566,-0.014559321583488473,0.014810827481597507,0.12852689346445773,-0.006468532035714347,0.09541374579267713,0.026602784460311,0.01801486969415735,-0.11322230842880122
ALOX5AP,-0.09746819431696213,-0.0238346550227834,-0.010259830048552772,0.024469243371555316,-0.02199316812057262,0.048114727022639046,0.013071933067629573,-0.037303950058746774,0.010558130363286492,0.026385396722907097,0.0201386407770291,-0.057228861293850734,-0.07614534281504405,0.04178441611461441,-0.03979598508812555,0.05972513977372523,0.027916212191703663,0.030138525296577737
IL1RN,-0.02024219312375633,-0.0785842644940749,-0.022933564144609044,0.053287251704468,-0.007390642197890563,0.03572113320933346,0.04869301229624538,-0.029967738832797353,,-0.018995779067735474,,-0.092549129660842,-0.03961270929922842,-0.081231568150932,-0.03899275613193006,,0.073785855639565,0.10529132799941401
PCSK9,,,,,,,,,,,,,,0.017639929531889323,0.08308614073789883,,,
NPW,,-0.023282093708763704,,-0.026417375705705168,0.023119234501959973,-0.010532482373557552,,0.02794213010634665,,-0.004771042832818948,-0.04195015228061718,-0.07635558528714018,0.05838904265691087,0.034334973561102426,-0.01003487325183548,-0.01990165051524225,-0.01196104678467081,0.021289871095041144
CXCL9,-0.00022658403916189996,-0.028164828603256094,-0.016865087699390026,,-0.016449146039113873,,-0.026022430637355938,0.03016094002177295,-0.013818736501333403,,0.11061427993519576,,0.033004082664710284,,,0.018701060360854612,-0.033613304454966866,-0.07944231770994245
ANGPTL4,-0.04443518529782738,-0.009956694922320741,0.014268374864134356,-0.08277022000893847,-0.029886147681686195,0.03317929119136381,0.005583792847536662,-0.024232115298410614,0.02409800325592503,0.09314132018070441,0.037221473622837654,-0.10621479355170534,-0.06369250941744581,-0.026334150807370046,-0.09999872445451632,0.05720162979990082,-0.01817914105393784,0.07177365234048792
UCN2,,,,-0.037960723898160575,,,-0.005700501213357801,-0.013992299230427569,,,,-0.07927519734476837,,0.03301581858878095,-0.04739957684694838,,,
OBP2A,,,,,,,,,,,-0.020939700106644307,0.06725663059561571,,,,,-0.02142018807282006,
COL4A3,,-0.03073578117087753,-0.025940658157369973,-0.046793445573693845,0.01761743752929902,,,0.0006966746058501224,0.06844498424377139,-0.02395599179937938,,,,,0.003102484295754063,0.012865729970407174,0.004054034190206669,0.04823311957536652
NRG3,-0.03673966541069799,-0.05430241210285969,0.05186858713504268,-0.001523279137626487,0.036343516897937175,-0.01781128244755618,-0.06796911390135474,-0.036700084856116394,0.030925161038054767,-0.058968922606869645,0.0893007962083821,,0.06544197022690129,-0.02226289175347252,0.13379260028025639,-0.030803428008373976,-0.04560323470923033,0.05556270068317127
IL23A,,0.03633192670020131,-0.014199511154393062,-0.02694674559945674,-0.027698401820853837,,0.013279762425247173,,,0.10432471844624118,0.10866319916110583,-0.012678886146454188,-0.06421131147929152,-0.034921156838505704,0.009492710703346886,,-0.030921750817777264,-0.046374005059246395
COLQ,0.09873666492630678,0.024566514371867677,-0.0018276949513661592,-0.02465952677525122,0.007806757437463983,0.1817510404251339,0.06333590994439169,0.011718237807129338,0.025238083413919234,-0.03993335872723283,-0.04513554026842213,0.06849650072770085,0.04199061850926978,0.05033593055969315,0.13776003866955475,-0.04496991661089293,0.04223184619578923,0.05060902888037858
SCGB1A1,,,0.04793441748271807,,,,,,,,,,,,0.061652991965104445,,,
TNFSF12,-0.04073054870838803,-0.048443957703344906,0.07421544113792743,0.008950195990487443,-0.023512675122127395,0.02301947798851774,0.05886999464580673,0.009542852728553873,0.03496609722409137,-0.06417966531002746,-0.014715670247668303,0.046110267133248714,-0.03274020659670354,0.07406428784070891,0.0329770422067719,0.06576175764790472,0.033806273421901005,0.0586729821262868
DKK2,,0.05489243792550269,-0.012676350111658552,,-0.02039814380752622,0.010423970779465495,-0.040605127907489796,0.006309855002717658,-0.009508761124042404,,,,,0.044791642926396494,,,0.055336592219284324,0.061352610918419655
FYN,0.0363634014701851,0.015528206279381463,-0.011717861622777931,0.05435625465930387,0.03962342514694475,0.12663608185893843,0.09365607352799109,0.05060040822260782,0.06423123327237075,-0.025551297783649257,0.06018701925809392,0.05091933535666203,-0.030880831316376124,0.08535485659978911,0.13581205362109516,0.012626446258422866,0.030807570006468218,0.09101748072314611
ACE,0.09245311485820959,0.04157700672147489,0.0007933365616281173,0.015416168572756253,-0.027291628495807716,0.15131300505776135,0.07677674580232192,0.02182453400707568,-0.014419092839871032,-0.05902794741314184,-0.04431472325689502,0.11068668123963894,0.05266931083804689,0.06884257332178624,0.10327010690748879,0.033381680175148386,0.00950219430895908,0.002750379644999974
IL18,-0.08483395295244182,0.027542868906424135,-0.00013040836168482482,0.0316252129556645,-0.0006297913556738431,0.07075985950914164,0.08605964857669549,0.033441340918522654,-0.025855849346334076,-0.04029917829548268,0.07228670493108379,-0.04144855820535013,0.022111610475666267,0.0063856891406475,0.1471543009254811,0.05484880717599521,0.01779381431866105,-0.034459190941800215
PPBP,,,,,-0.019310016495343203,,,,,,,,,-0.0007190920916260547,0.05935121124480106,0.02049515633809643,,-0.038716213757324855
CCL27,0.03639285972211931,0.01369003524789659,,-0.034927686255533934,-0.0010945437410028866,,-0.022164391561617945,-0.0040469451744493705,0.047681569574720695,0.0425298277190493,-0.036273305473369453,0.0920688672565442,0.05363964733557997,0.0987002048721974,0.028591280403601975,-0.0032747266149358136,0.018214762797705782,0.057450363072169046
SERPING1,-0.048592765439460325,0.0019767617150321577,-0.022702785156275666,-0.0032567840295640816,-0.039265604779067584,-0.034413446174523694,0.09710900327639893,-0.02382465789608296,0.008634907242873949,-0.009394115925988857,0.03361576244417846,-0.04932037844788881,-0.06135775442223701,0.04821529878930632,0.02451177522008399,0.04203865100019661,-0.016683179929629803,0.10122427578369773
AZGP1,-0.014908498720111041,0.028898450919123284,0.029661341039049383,-0.038790768940917666,0.007774586071524473,0.040383254765491254,-0.004783188885280881,0.007267387350024322,-0.018900272018241227,0.03390769499463529,-0.04836396916826697,0.05894866788855286,,0.06963517135778118,0.006609158948557495,-0.01760336125657212,0.08316371679290394,0.004506839690597148
INHA,0.05522497615622617,-0.007640535125614946,-0.01655331001540048,-0.035289785093930916,0.018406700985573555,0.06121825660176659,0.07251351699690968,-0.008232835918149847,-0.015091717257806019,0.034519216656570324,,-0.03855602784009376,-0.07250649711018749,0.05829627506561555,0.11662994872865222,0.030160817903152587,0.017736952316162485,-0.021328550982455834
SEMA3G,0.017824556148961293,0.022484901137578266,-0.015290203910627673,,0.010489267836614418,0.05586315685097178,-0.025049266825433278,-0.003321175314266622,-0.018432897503850222,-0.027032845759114313,0.011078891167819868,0.12016833443707549,0.031463829773181066,,,-0.018360800234831803,-0.03581937604446656,0.013492053090528339
COL6A1,0.07923880012303104,0.03209258798140006,0.006142103121047588,-0.01835946323497178,-0.0327520265400156,0.1278512839083419,0.04824134562829342,-0.01906014666120946,0.014034071105772658,0.05608343693165261,0.06501257217413338,-0.031126766656891607,0.003613551979871182,0.027192711961736664,-0.1197154341724301,0.033456942570236146,-0.07691975809961,0.1397809814503751
FGF17,,0.04849639111569317,-0.011846410086312558,-0.032138836512720564,0.09467205808128967,-0.012383615930847518,0.011369057163456419,-0.0060987938000200345,0.010775052402649586,0.030407155188498698,,,,-0.005026725318744796,0.1060423557392172,,-0.020406869520474297,-0.018874061473632624
TNFSF8,-0.025015299755052022,0.061293426936844114,-0.010485810010428712,,-0.019310011490069497,,0.04996129644460022,0.006149789836874613,,,-0.044357292554661074,-0.08480426152660911,,0.013149307947733594,-0.006346583830354225,-0.01781974176112215,0.006091611124643572,-0.03140732212509983
FGF20,0.025289585625925738,,0.11838815360151494,,0.11254054267263658,-0.004223683080085918,-0.01253321584502827,-0.0042382388096344455,-0.005242214837858453,-0.023128439664039793,0.017094403768953777,,-0.007654320029398907,0.06867424789232807,-0.002394080168194268,-0.02224612420147737,0.07512976040675183,-0.03227368971936806
ICAM3,0.09290426281781788,0.018986289676775316,0.032016645841182405,-0.04818661295273101,0.04139147016576534,0.18992203969092475,0.08612874225893757,-0.022274137823492864,-0.027554997220276302,0.011210200984467705,-0.0038688602871110194,0.0630755889526321,-0.008471756968262014,0.06612634115070495,0.08702521342017132,-0.004227370163792993,0.050761430999464265,0.10720850674410116
LAMA4,0.06461830397828756,0.022536707401476796,0.015037438652888363,0.04144798690241027,-0.10127942659144888,0.11767012600951454,0.1095957769336608,0.030986307052232587,0.004825955690107664,-0.018705529662616297,0.0288460306455229,0.11186976621038995,0.011998058735221997,0.023895900527432103,0.02428472052232182,0.014876573407330108,-0.0038182753980501465,0.0825674315719039
INHBE,,-0.028098545113298953,,,,,,,,,,,,,,,,
DLL4,0.08099643527051893,-0.029977155791734173,0.11919335933863495,0.07740170430113551,-0.029973061834249137,0.18213292258385128,0.1318525477526913,0.03986835140177729,-0.013716323927366726,-0.011132611163978106,-0.04189034859394134,0.1684961398787905,0.043736750876066946,0.006044048679159901,0.04446061613051871,0.020073525124687543,-0.02472245573641001,0.034591308723411804
SEMA3A,-0.021783834953854712,0.048737673912120756,0.04606516038792308,0.056702343492276736,-0.03302539490310318,0.02472781446435971,-0.017833092870321355,0.0036826008681629546,-0.005697147884727904,-0.03763230172322127,0.05712326754773171,-0.08465322225669533,,0.06948074563671723,0.05452288376748417,-0.02507394255123251,0.018776054169651432,0.025489640129783372
RLN2,,,-0.011261064405920142,-0.02459933604823742,-0.016665768904755813,0.033924180579413314,-0.02763206129623175,-0.02113986801465521,0.0026433967891152767,-0.01822154836127614,,0.11972097627794312,,0.051777311065659935,,-0.02967106253906025,0.01257092865336814,0.05882287396736191
C5,0.023716529961599356,0.09537352507865071,-0.031213336214818484,0.043010773797004534,0.0010674374188676984,0.08686936390429202,0.01698369180897437,0.0048905396613945435,-0.012991778471411612,0.053077004884724846,-0.0015383739455284888,0.08064411506528647,-0.06016448647106775,0.046043279756202884,0.07232969781579314,-0.03257350195064932,0.021955037104905494,0.02287325275848457
COMP,,,,,,,,,,,,,,,,-0.021339618587275906,-0.029094186611596125,
EDN2,,-0.01995810027994552,,,-0.010639845140908944,,-0.0014463794158524822,-0.025670844534252266,,0.06491855300463262,,,,,,,,
C1QA,-0.0915793533116891,0.004878619055841632,0.005828308555593842,0.07915711524442336,-0.0012483536271314882,-0.005275235261880192,0.06433192389618947,0.026162078328871855,-0.0018380390073442178,0.01394930699608068,0.06918551524428293,-0.05254007536718703,0.0005180007695368437,0.02624315300392741,0.07135625385145082,0.041629348246163884,-0.03644629059907096,-0.051523548616810286
UTS2B,-0.021213493593367307,-0.02885811821202258,-0.012809742983421553,,-0.0039000133009217466,0.12083771882846535,,0.042179548299066665,0.0636391875463586,,,,-0.02424759192225767,,,,-0.008825935506949129,
COL9A3,-0.05758121534359687,0.1412697871035693,0.056442088303998134,0.09114450557648475,0.001962608274003389,0.10130541096191026,0.10739704099645178,0.05163023287582386,0.022178604402822856,-0.04363701393556215,0.036127602132033525,0.108457681013161,0.0013280950157123891,0.13123893790722907,0.11793282359938762,-0.015232246264180533,0.05943607731986881,0.019178819385207383
DLK1,,,,,0.0911535005150075,0.08787819548064559,,-0.046196312458763544,,,0.023714581219793206,-0.01689895032215385,,,,,,0.00517754168905906
HGF,-0.020888578123505315,-0.05774286205614728,0.049840802093638156,0.1103182626232759,0.0025663220511065645,0.007165425811402595,-0.03349052428241726,-0.010827635274560283,0.005487106176531866,-0.02775344326134327,0.06254003126120379,-0.010238284901270028,-0.009746890154992034,0.017158835534118982,0.04170500015324298,0.004144364474917286,0.008447828034719352,-0.02202813564312655
P4HB,0.04423356219870556,0.0014324530797794619,-0.014753972569693146,-0.04993194777282156,-0.033571699431226926,0.10173100426144299,0.07060126041008259,0.01932062858891689,0.06639420137731133,0.048636714974830346,-0.07123152101105361,0.0525793229277306,-0.031786596112584414,-0.03936368989357186,-0.14355508038811193,0.052871487104317154,-0.08556415636760664,0.04518588445345758
ADCYAP1,0.015512213116250754,,0.026110626408472403,0.08482183562292377,-0.02402523840769956,0.029956838285087575,0.0034080045090508133,-0.035041612398398314,-0.018745602702571362,-0.026849967801170084,0.022070280318989947,,-0.05092346981052626,0.019690402288914135,0.06769323653859532,0.06704594510146934,0.01193426474835568,-0.021290336677868792
GREM1,-0.028059547543409544,0.09210937096012124,-0.03083594848743112,,0.039741414380268514,0.11552452126454052,-0.017834070750570818,0.07239194224944845,-0.011122388094543608,-0.0036791846346430224,-0.033626294411193906,0.0019866058098828355,-0.029052301060798064,-0.044699970127863864,0.02140598654660724,-0.062161097414307094,0.018969063840318462,-0.11307948019873583
EGF,0.042828156351526536,0.010348339863548958,-0.02179029838195888,,-0.020763628698903386,0.13656908552101332,0.06653645508619284,-0.032816258423415005,0.015768401434316646,0.05829101891536192,-0.032863880512642496,0.03342513835840829,0.11828362809175919,-0.03922575239599981,-0.033648471166028884,-0.010445934337058663,0.0758893342739528,0.001891650690547903
VEGFB,0.0017370224690215184,0.0019593655559579483,-0.018368740260555894,-0.01295457427490929,0.02120880689931727,0.023910609885893067,0.07593304086796084,0.021579533501072216,0.08792388381596701,0.03700290758025881,0.09060787726426996,-0.0749951979402259,-0.07367214849607233,-0.0502870347065523,0.00743029262895408,0.034053511683478956,0.00889325388532484,0.08380852492829913
FARP2,0.019158820555021307,-0.03565423366765437,-0.009138811525652046,0.07455848607880693,0.0034316724470907466,0.08557872534642104,0.07407493190534785,0.006772115291718985,0.002734144774066971,0.019194387863171975,0.04752253929980795,-0.023410813783755608,0.04830385744323164,-0.004189606206134432,0.10108438664900363,-0.024295538323193748,0.059333950216767434,0.07409988560981016
BMP3,,,,,,-0.016006442925837385,,,0.030282926413030768,,,,,,,,,
IHH,,,,,,,,,-0.021096970699279377,,,,,0.04153453460797267,-0.04104555666964904,,,
LAMA2,0.007153861003457211,-0.03748865174907222,0.027567103339702945,0.1072868647151267,-0.04046991183793446,0.07874724049037968,-0.008197043832031806,0.04416453912074435,0.018485708405577398,-0.03339471246904053,-0.006056190237587548,0.07934413109360054,0.05873165971171408,0.07273737040669871,-0.025130954022107,0.004650875328098655,-0.04053898010933015,0.07458933561790934
SERPINC1,,,,,,,,-0.01955061184744545,,,,,,,0.03181499104210051,,,
NRG1,,-0.004836018443459081,-0.03678188338248897,-0.022024827759395897,-0.039058428364918726,0.11651593473970502,-0.014803607902379919,-0.010176778116930652,-0.007378892450404905,-0.036803219762759375,0.05800065686493942,-0.09519546750585597,-0.06173668410574377,0.02640858038809581,-0.040759962120449904,,0.05153121599638303,0.12336442208493856
SPINK1,,0.011597026462038819,,-0.0683605588932953,-0.034531754135736295,,,,,-0.01822154836127614,,,,-0.03336221525614818,-0.046138481847623855,,-0.032830272996724794,-0.04354466715493313
EFEMP2,0.0183802728129293,0.09119174460702126,0.005332791974744682,0.03142556095735322,-0.0776448098952225,0.08215498960893033,0.008231808650878265,0.024724680040219587,-0.05507844935048625,0.035409590110160184,0.007966927245909293,0.002983474621383154,0.07339791280508552,-0.029299012654283717,-0.04486361197864827,0.030518235198371716,-0.06398048253784776,0.0819060912440698
SELPLG,0.05120690275344786,0.008258337739367643,-0.049752542537930364,0.023715000040776726,-0.025762514237851957,0.002027617513125589,0.08322120720993416,0.006602747255828052,0.03134072086142994,0.01330235916690651,-0.0019655601354530705,-0.09731162835514624,0.006246609083838835,0.13793000368065747,0.07858177809882856,-0.0009640983905462992,0.06142821015336609,-0.03146826064437232
GDF6,,-0.03384059774309298,,0.040541822135581045,,0.03271321501296636,-0.027632064276907124,,,,,,,-0.03621755930542611,-0.010051125635157305,,,
HLA-E,-0.038946314929459276,-0.05096932810019688,-0.016306691025316178,0.08171126400588306,0.002879247401196488,0.02705144592302542,0.08966314434706948,0.04240585116480246,0.02161073610507645,0.014450926697646095,-0.03572091588875084,-0.03281146917264865,0.06622657033525474,0.039130202828095435,-0.040602272111933936,0.0023930412033760715,-0.06312727581161275,-0.06242240226183855
PTN,0.16927025880645333,0.14130726556307788,-0.015142232673684747,0.08550883255781692,0.03366592720598722,0.17804396903462116,0.1311733402688874,0.05009721756757165,0.007550998385060079,0.000369038398520863,0.05543788693379625,0.1270053114602237,-0.06574400633501301,0.10697466876059318,0.06705949518041003,0.05664491449006245,0.15270000615584084,0.13296629219344208
CD274,0.12272625702322464,0.028135940622807765,-0.00974174041813595,-0.04236443644972277,-0.06403201695026772,-0.04160111060570661,0.02832485903552294,0.047712749380004145,-0.013193221253934292,0.016818456254720074,0.08852875915040377,-0.02217589035571679,-0.05886015278015223,0.05227755641927809,0.08203429974829118,0.015099876595027154,0.026185380536779424,-0.015470540130805212
FGF10,,,,,,,,,-0.012426562586722676,,,0.06529570827010495,,,,,,
CD14,0.020341034038433042,-0.06315071432422172,-0.03647787299097142,0.07703669088163916,-0.03424692956991549,-0.00964952703441053,0.036453154141735854,0.027662305802019994,0.03793528383685988,0.014567945303764547,0.06187636063111634,-0.06026500784325945,-0.01038804700663793,0.033252363928825794,0.032176160439603835,0.001218919047650991,0.020568950759657922,0.0400293039369018
SFTPD,,0.02544547538652636,-0.017869078430533883,,-0.02168563933764075,-0.007070274432638146,,-0.01606939947181868,-0.030089515020948164,0.1029192959536676,0.017442751423017485,0.02454630143082561,0.01041405343191523,0.032989236602806796,0.12267592734037833,0.10022645683629801,0.03397152094949281,0.045273613195172244
SLIT1,-0.009220263800602403,0.14884666209223552,-0.009186993711686471,0.05945453465625092,0.01735697681989704,0.09624372132366844,0.02655669670047236,0.040433897674667235,-0.03934177722221283,-0.01094624797288125,0.0673432743266136,0.06389028046760842,-0.019759728221238358,0.04754753335983574,0.04108141714848357,-0.03194365008102485,0.044331317348695255,-0.09741628367240102
LPA,,,,,,-0.018646694739226727,,,,,,,,,,,,
CNTF,0.04066628646944298,,,,-0.019310013252489374,,0.02652212522753311,0.017255103154621768,0.09056800951370358,-0.02115716214391029,,,,,,0.09016961544963382,,
BST1,-0.05511400332525763,-0.03430950651853565,0.023725455882663907,0.004837129727811595,0.00033067877936839853,-0.03002631252951057,0.0879897658953254,0.012702016959369206,-0.020891644422194988,0.037340082925372095,0.08921463434539378,0.029338284778425285,0.06113347039670139,0.08218497761233,0.12595413372690106,0.06678399878588774,0.03188449593186581,0.03600122756993848
AGTRAP,0.026088298844642147,0.05145644384092129,0.02081900211080485,-0.05683617283320006,0.030494612827347858,0.04979454541585352,0.1283453228694567,0.012319277661557469,0.026181214513284076,-0.010621194025862476,0.060544879724424225,0.18434457849140798,0.07856407704125226,0.08905541971879594,0.01875016443598606,0.0195975387142004,0.053987026202729584,0.0682434313329952
LAMC1,0.10149281545972337,0.06526288092346734,0.047627055698544515,0.0292194614394616,-0.016732740424659547,0.15980507182303946,0.07348927621649716,0.03444398242862867,0.010903597559335483,-0.06461556360982404,0.013174621384357727,0.07066676030251921,0.020571456756897154,0.07881746153253125,-0.05336247000965942,0.014850516643893218,-0.022672427297783956,0.03858630476665427
COL6A3,0.09467486803920791,-0.0009235498064124491,-0.01644820120160984,-0.016718317938145856,-0.03685128088231505,0.01242607727875808,-0.06363118023679752,4.8560800421959936e-05,-0.0306736246800069,0.010591354574902793,0.06884891514173959,-0.0076330233261452255,-0.045963282455962894,0.03431046612226567,-0.06428249119500641,0.022892978077035084,-0.0633317305835148,0.09897830211544632
FN1,0.15826819112153243,-0.016137484744561843,0.02877019587337572,-0.012960036711983274,-0.08781137309869662,0.16502585922433266,0.07294506439354438,0.026206654481863736,0.010024849952257954,0.022369808600260558,-0.024175294819781274,0.10064885449950718,0.029946260977029165,-0.034980556002971765,-0.14196475601715544,0.04922669997888462,-0.07574980733701003,-0.009761289109363374
MIF,-0.014177749286076763,-0.057820334361293475,0.027093214588769177,-0.08440294251105174,-0.010685172165793054,0.060262799195032156,0.0139164894923347,-0.06691187696734494,0.0014817055322023653,-0.0036093825119807178,0.02700742057401562,-0.10627158680947478,-0.08033879619615825,-0.034462875426487266,-0.03437731415042188,-0.04397803324674812,0.06707056877631226,0.0845961150277988
JAG1,0.1220002623440108,0.05254828264787298,0.06980586197904178,-0.002304747628650911,-0.05515186743873928,0.15400563356683314,0.08997696768675681,0.0472078273493979,0.0009514419958033049,0.021391776455011172,-0.04035103543444714,0.021042490951322174,0.03097262610943493,-0.003931772993957876,0.0033985647802415187,-0.009642211698750255,-0.06016475108964361,-0.0019386939587822019
NID2,0.06279156348316547,0.09302850025299204,0.04632006343909876,-0.03269543430222958,-0.04272700413974596,0.1709453940112664,0.08112253845773687,0.009646732114858864,-0.020279922278523634,0.012383144665902419,0.0018266976770662106,0.06771987244709185,0.014150788535893407,0.010565447334326659,0.05826266123926006,0.12018116459113568,-0.02226294144760397,0.02300629519188859
EFNB1,-0.007967415028005296,0.0352461570039746,-0.007232293433770011,-0.013497228970356797,0.013001335716778365,0.08709462856478745,0.05565984035994042,0.008092982794981511,-0.03328612256721101,0.04973024377064922,0.059222693403771065,0.04329393722305199,0.03432444508126784,-0.008596420402241192,0.039353588257495686,0.018163488285652372,0.07220503952736994,0.0911060860444295
COL4A2,0.056005787687460167,0.02878779569822317,-0.033984921630892354,0.025267935596003037,-0.02219780918902041,0.1511548091467183,0.09118247547499954,0.03218200944229177,0.022495376259432456,0.0025860883858669164,-0.044204134025521195,0.009778895356492612,0.05792827293538994,0.06260871012407564,-0.038219235657312854,0.03222234279801738,-0.0598205940267017,-0.013658001181390506
SPP1,-0.1342791616021195,-0.11749152434464157,-0.0107345734157665,0.09897433021358085,-0.08396018023111809,0.09049302397109052,0.10995051881930189,-0.012233618198074949,0.01439259579691385,0.06582608860714764,0.10929009770375041,-0.11582505750593246,-0.10558384728905869,-0.03204890910671498,-0.0936660705698922,-0.006284781967443431,-0.03379930972893984,0.08850025639545178
PODXL2,0.06035059181507261,0.0010383536002638322,0.028495612871908615,-0.01011470324787018,-0.004404466053844981,0.062159380934528115,0.012363952240653108,0.0113613103721003,0.04653962173817165,-0.0501873793949604,-0.02112278901603265,0.0611364000808396,-0.021557396772564748,0.02384937401897318,0.08417670397661808,0.0934420832132363,0.0706933454727062,-0.040144787271042426
IFNE,,,,,,,,,-0.0124265616171584,,,,,,,,,
FGF9,0.05199703794269768,-0.03937712502277031,0.07512075440972646,0.044961938249571225,0.10950703815341739,0.09291657973899717,-0.06710837178846987,0.01626784384258244,0.007047773292084142,-0.039511192665630274,,,,0.07585300185025334,0.08659132620137916,,0.07996139924333906,0.008851737973032648
ITIH2,0.13788233022941462,-0.026835385177415214,,,0.008557939012760122,-0.02965590070760717,0.05320814485668909,,-0.02900453601402864,-0.029653933152922893,,,0.031719919092051935,0.012360927851670957,0.025099478792697544,0.030097477400516753,-0.01270691378946527,0.13108981887068719
ADAM10,0.009182969802692197,0.04375212373794199,0.006642403892711463,0.05394910518721594,0.035728345041296204,0.001499340012509147,0.08698742718152798,0.00673762513602033,0.05245077826650327,-0.0018866036571195636,0.06611157764971108,0.013720842467874216,0.05923031132446355,0.0696961130507617,0.0017015670018924976,0.007970413755656821,-0.041073494885994426,-0.05108456625586684
CFH,0.061516223217856936,0.08133445572342407,-0.025222340807607505,0.03496518789007937,-0.03107550396461041,0.06178311970060563,0.0950214647248317,0.02780936589577171,0.02685416130244465,-0.019484570967594074,0.04100643869628519,0.0909229922949661,0.027271282735033885,0.06777093102449903,0.08377176165440721,-0.02286640054422611,-0.06083551354938172,0.04452758298034786
COL4A5,0.044477631634083234,0.0344867241910786,-0.02319670567127266,0.057962769741134484,0.010101148401342871,0.06678351513881052,0.03608425251187804,0.021473712703686317,-0.03203727019949571,0.06651534984938497,0.03424197904252992,0.04856282675869808,0.09680334989739477,0.0640745701484528,0.10287992607972167,0.031912412015667774,-0.00884174294940888,0.08909659299117016
