,UKF243,UKF248,UKF251,UKF269,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HLA-A,0.0914452778603166,0.0884029899295543,0.035590743576070484,0.2620773480133258,-0.018731495508886867,0.12793217114542918,-0.015991183142135882,0.0018565928091776019,-0.06891707607532586,0.08403207496922667,0.010052407833222348
CD5L,,-0.03744559847075355,0.05881791498445413,,,,-0.05118350324316414,,,,
FGF18,,0.008204270788700518,,,-0.023317806709330906,,,0.029869952034876107,0.07129924155922687,-0.019627607294776302,0.041377288103229964
ADM,-0.08725594250737059,0.011794142007934584,0.01065465197410724,0.13421165462441206,0.013616373251150784,0.01922301319004132,-0.004842218826187223,-0.051089874990850714,-0.07765831428736183,0.022500645872985434,0.048599521990224194
CCL15,,0.09196167718732831,,,,,,,,,0.034143409085544855
GNAI2,0.052237830635867476,0.06561971035399708,0.004824776979257648,0.20279855556684984,-0.015713081171287353,-0.013943507891976703,-0.01435940856333765,0.021242653174274706,0.0016630551256551808,0.053530604850921704,0.0002309419634342915
HDC,,,,0.09845402915302749,,0.020223845959374077,,,,,-0.06735906887874013
COL11A1,,0.06043510290385895,0.028484957491766952,-0.00015285424555462938,-0.021540437081753887,,-0.0006257394409035765,0.020154511138471744,0.03936409873750702,0.04283386327613864,0.08347218589047876
NUCB2,0.07784055223435146,-0.005440516174311043,-0.016891184486454654,0.10074075667918812,-0.008002279897794215,-0.012197707614560026,-0.09177144001456854,-0.03421039097887268,-0.0056023276701854564,-0.06504494648171201,0.018199596236094923
CXCL1,0.10623305397198399,-0.0040165417395366144,0.01468465964513819,0.01573789219164793,0.007294172252805098,0.09820752455812869,,0.09624482454065332,-0.032259519944684116,0.029943431676154444,0.007080125613444322
VCAN,0.08475402519288298,0.0828567054875999,-0.009832832118744717,0.12216016819317599,0.014556182524687726,-0.08647761936492923,0.011675809041803934,-0.0065160963247482395,0.05932210602481829,-0.03256432296387821,0.106114496256368
MMP7,0.0303935062457861,0.06861703126703907,,0.06455527249307627,0.11626745136733428,,,0.08197981268548424,-0.02393801861885201,0.09483172584662793,0.04773270499132993
PTPN6,-0.011364518987303205,-0.03155943897909908,0.014848647207162443,0.14487787185001355,0.0011373689826300554,0.14729810737580165,0.10766811752454061,0.013167063992774538,0.01749967224931457,0.07003088432684988,0.020238780309093242
PTGS2,0.053937606419597904,-0.0034503345742466526,-0.01434626065476841,-0.14977642811029754,-0.01733748955096733,0.17946605963999687,0.0488234944175786,-0.014977502716612422,-0.0494568314304048,0.02903946743441035,0.03937967117515579
XCL1,,0.029633457006590723,,,0.03459144967946802,,,,,,
CD58,-0.014775256346192131,0.05528548103586472,0.0326635093662356,0.19588388716211216,0.031073542316619986,0.10621229523742218,0.08153050094266495,0.10427463883071249,0.04885180617641987,0.10219752963609503,-0.008101708352674444
TNFSF14,0.006893928798662186,-0.015744235696979785,-0.031243135767541504,0.00047406258754645856,,,-0.050007401159396066,-0.027561032981880115,-0.041749844922791685,-0.009003019691618498,0.08102829594735808
CNTN4,-0.04512224833280507,0.08963004396385556,-0.011371544061163141,-0.0637272052231137,,,0.05501133877707108,-0.03912354493405194,0.06327157162869655,0.08203835669956773,-0.04520753620160362
INSL3,,0.03918845647031265,,,,,,-0.030651306046419538,0.0264873456798264,0.03923916384103661,0.09497070475041328
BTLA,,,,,,,-0.019461252224203494,,,,0.061821818700327276
MFNG,0.008670190989261552,0.01164186852753987,0.056263274398855825,0.12272592138852625,0.04104897118885473,0.012923996665046117,-0.03558444041201914,0.033497586445666104,-0.008717532087279793,0.006090817325075254,-0.05533886582115371
ICAM1,0.017936943736921597,0.025936329516586767,-0.012404078738928785,0.1401100183838469,0.00519328705652996,0.09277195271173483,-0.006584004231322803,0.038815713763657805,-0.05347222749145554,0.0351667633790101,-0.027307757935061877
PROS1,0.051969873036966804,0.07710273341848516,-0.03822478162116299,0.16181337066646842,0.005206891771338774,0.026099326123671007,0.09410892463295226,0.05913941752396115,0.03593615429817938,0.06755612546075153,0.040743007201434575
CLCF1,0.0824551433018788,0.03906162254035532,-0.0022788350947170882,-0.009488630409053534,0.016190333510381395,0.07422889465498242,-0.0497040101732937,0.04031132204627067,-0.007948285635969958,0.10729882110711197,0.0010576099528693704
PSAP,-0.0379355311569832,0.024565077961244085,-0.04876798566671737,-0.11174192847678059,-0.07986925347388796,0.0709431336065706,-0.038824401179265916,0.07633598677166671,-0.037103032704276256,0.08862809443877895,0.07766054813028203
EFEMP1,0.041813092391726404,0.09655508295540541,0.003370250173040097,0.15478634546487,0.030596420083793645,0.07856671612531017,0.03553948826197274,0.0004541157474574858,0.01227632970350007,0.08810180599051888,0.01785484497666746
C1QTNF1,0.030989699570813052,0.024097280568376823,0.0388024564607714,0.1732405673103978,0.006424204678026389,0.021189615233245754,0.05428664923561029,0.04654904420130899,-0.02111831239894914,0.01754768840918861,-0.08744721209446389
ALB,-0.022380907664072105,-0.011723324236335783,0.07583950982139273,-0.01980909644418578,0.014979778212634678,-0.07472503080742662,0.17212744055740387,-0.03581940463116678,-0.009618706463899418,-0.03372690853401946,0.054503288289549354
CCL13,,,,,0.03931896080294966,,,-0.020459408992142176,,0.04597467940985139,
EFNA3,0.022633437926284403,-0.015017797299007459,-0.011180408942145479,-0.15589536070144125,-0.005280601283214559,0.07229661184698523,0.025887208130136445,0.03528149002717322,0.003966560359683664,0.037653176657826706,-0.01126480029816052
DRAXIN,-0.07370436847378528,-0.03448962619429878,0.003908748333118743,0.16647310248405914,0.08771220660321499,-0.019593793954855034,0.07788660628245109,0.02199106406012847,-0.06664844677478839,-0.010314368355269254,-0.022892558157568806
RAET1L,,0.01835415142937267,,,,,,,0.04161230747766376,-0.001702069563627236,
NPTX2,0.01906837803558488,0.08340607559103433,0.0029325401479668675,-0.2142143634133456,0.01778345775065581,,0.04466758777327737,-0.002995347879083012,0.020494712177840532,0.10215312938336003,0.06801543285844101
FGF11,0.05233187558396522,-0.07574317088809863,0.038855794599238797,0.162276764126201,-0.05471824743360481,0.00462325114208532,0.02189086972749818,0.040183648555354216,0.006941250963931065,0.014965584821930332,0.0034514951623893643
CD59,0.12193368060337281,0.06770208981684858,-0.00405888754435817,-0.10618088940148686,-0.011496919507740356,0.08457978352046515,0.009127104334357627,0.04014468042560951,-0.023787679759656465,0.08762066057772927,0.11779938714552309
COL9A2,0.11776051400853088,0.02881729891690805,-0.03260813698313564,0.050220018157103676,0.0616729771825656,-0.0820143077926399,-0.047361958358742455,0.03970608280918017,0.038298222549226886,-0.05057086365216435,0.026129519984863354
DLL3,0.0012741384913788807,-0.031202826035378183,0.006022746204512222,0.09362479916092904,0.0892299977778874,0.05191760007025652,-0.037625295568467054,0.014149332592401672,0.08434774136696148,-0.04203586267143057,-0.037299969288365126
FGF5,,,,0.0037731730243074843,0.010239857252206452,,,,,,0.006228725041426453
LIN7C,0.08888447121960989,0.08903738036143227,-0.01463364630984578,0.1434584614437786,0.011953987936237852,0.02851544572045782,-0.01965887105946567,-0.019051052795612103,-0.008430639776095206,0.009826527137596588,-0.013357890139318316
GDF7,0.0026862046062082682,-0.034194877127954645,-0.013956523385410376,-0.014288047494062449,,,-0.06513495139380092,,-0.021030438227100375,-0.026739212258690626,0.08391285196634415
PSPN,0.01563895239992821,0.018387145243786845,0.025935982006920707,0.0069536054212674505,0.01998704222231787,0.04938096642308364,-0.06736669389405418,0.07134248738548869,0.06814810344481559,0.023953750440688183,0.0058947183308587555
ANGPT1,-0.03155170266305985,0.04100408837133009,-0.00922339939408762,0.18542171644008276,0.09093893703197656,0.025346583883250486,-0.003939620989431852,-0.0007481248349689816,-0.012544580953406858,-0.015451032805340466,0.014712531137033183
PNOC,-0.009727111722049295,0.02926924722046567,-0.02354387641378803,-0.12135675817147958,0.01679168685856485,,,,0.05125694008180296,0.03951623341408714,0.13049510905010914
L1CAM,-0.04484665505246344,0.06344896836156542,0.033185266790553405,-0.09750766122205991,0.06348971879884088,0.09545194846084896,0.012979115214590263,0.035520542867569775,-0.03109426440169697,0.07276438029005076,-0.04569459064311039
APOA1,0.022143979343455127,-0.0493073133049667,0.017339280845848494,0.09294967628001698,0.05513728345874201,0.003182042455128875,0.047157250203985555,0.009994583392115832,0.04620083269448897,0.014296399771210663,-0.054068410936259796
PSEN1,-0.011797833013629168,0.06556609790452356,-0.013249512250588177,0.031065027152193156,-0.02673251124736482,0.09980256951302614,0.03667821371737802,-0.0008437421566805516,0.03282258197449694,-0.011284752236941637,0.0709842782590698
CALM2,0.009266528678961515,0.060096306570120585,0.03162105268417331,-0.24876423345138765,-0.010875933929824604,-0.019209738686352906,-0.09834299423992056,0.060708639374442326,0.05327020460852856,0.035911309606816724,-0.06298977663746515
CLEC2B,-0.011170905702808327,0.0429960924356597,0.03965577793831716,0.21293637452272282,0.04479841053495481,0.04995816980589924,0.038904412249239635,-0.0053808419028962,0.056592258677543944,0.0335462545065919,0.06909227756338847
NTNG1,0.037712812573018645,0.03451515954888433,-0.028796202864962785,0.06370920618109287,-0.012032823720683192,0.039391685094615096,-0.04997271021392339,-0.01133384925464365,0.055097788391796756,-0.03181303815587768,0.05238499795337113
LRIG1,0.11919919180095681,0.036957892025600944,0.05090091164560317,0.13401045744819137,0.03976356520671252,0.14286814369583167,-0.008696209710624738,0.050806378148242654,0.0886447760786278,-0.05377453452055433,-0.035518283997489686
CPAMD8,,-0.03209805198951064,,-0.036045357687651734,,-0.05049231352413771,0.03545970203784455,,0.0102672772921705,,0.10691453177215893
GHRL,,0.02943739093452798,-0.03328784502665543,-0.03922408917239106,,-0.05179064445725542,0.020381559530998006,,,-0.02892364951031967,0.0041293747309481856
NPY,-0.014142364623100392,0.01872834685465626,0.025676927469812184,-0.08876609877946254,,,0.0462163610457001,0.06166478977679912,0.0130322170710045,-0.0233610511802734,-0.010297997919126048
MMP2,0.05080933916052111,0.046673544456854066,-0.04374541221145903,0.2567123187397823,-0.043465490398099556,0.08184559721390952,0.038489525933177275,0.09979787156339934,0.03186647123010749,0.06618911987148868,0.1410553125677352
PPY,,0.03835909016631929,,,-0.019662996665238568,,,0.10190587186168505,-0.023773897483564933,0.007099335372532365,-0.042793873092614614
ALKAL2,-0.018348215166524583,-0.02851657324724622,0.039158394641102746,-0.010263122302866213,0.03639138417036839,,-0.004980491952463931,0.030416474923153428,-0.07144625259826035,0.06485232950420827,0.12301829025246395
CSF1,0.05182196027064334,0.04899595198426468,-0.011553165788919595,0.09436748134472016,-0.008588819390379459,0.12386935969795335,0.03366933462962839,0.05389304223396566,-0.04476907059181879,0.06551015537808204,-0.05998154875571507
SEMA4C,-0.04951580619984215,-0.028549623126948684,-0.05444213207352853,0.0773296255940481,0.029008306842790203,-0.018685832335542416,-0.023256823306589566,-0.01466310593735048,-0.012920127032983732,0.05320461189419805,-0.018787642605996566
BMP8A,,,,,,,,,,,-0.03265118261764944
ICAM2,0.04259071498216623,0.01234497872197882,-0.010315571775629383,0.15200008487881603,-0.02946650657073047,0.0820410698495771,0.06192284344418441,0.04554338896258754,0.04667051495800849,-0.007130736032448184,0.08607109928221157
SYTL3,-0.01562740783428925,0.004828697882167188,-0.03774860901131862,0.03743097741942248,-0.03938722132897524,-0.009275604107987785,0.012711004697207475,0.1342003313536863,0.07783931318039834,-0.037944032952526276,0.12569149339044175
IL1A,0.12817665182469629,-0.008239514710699156,-0.008396042087944752,0.13044139029358473,,0.11735992968119618,0.10325056246864786,-0.0019288350518895621,-0.010613275398822543,-0.04265041346054213,0.014532565245469253
HLA-G,0.002792144568373515,-0.028401635448500336,,,,0.10353204559790659,,0.045449033702387294,0.12315934052762573,-0.016959762268951063,
PGF,0.03880295863832271,0.055518667352347895,-0.012403140475017822,0.19339123910026498,0.014876446764342677,-0.0028318394038110424,0.052511409495137766,0.037558723824807405,0.01128319885643841,0.04981527804275108,0.07506704369092175
LGALS8,-0.04544663238778427,0.029955836622768822,-0.008735030892230041,0.03365425485652611,0.028956257843820426,0.0069920323340040575,0.03581179794535268,0.09237037432824051,-0.046750997157596515,-0.03172600096525737,0.04099940458330197
DKK3,0.06646839672960984,0.036843787894896354,0.07459743077518616,-0.18641228859694928,-0.03471402957881469,0.08456457313854825,0.04473925658760324,0.09399970526169761,0.05341737864126912,0.06452676170093391,0.0048760318211668085
COL16A1,0.11966900162595923,0.04157825795330861,0.0011733283023734372,0.021480639295718248,-0.002401757664768839,0.08479768159147985,-0.00793963885537166,0.07649886831056989,0.06878792818923947,0.0014978686779437641,0.0384198716708953
TPH1,0.03175073282894774,0.02553603077567273,,0.011228631442339543,,0.05739891123182727,,0.03899640164515434,0.03759082381452564,0.006617066788089294,0.007422549790614825
TNC,0.07415445051791733,0.07902379494573897,-0.022115375552614062,0.21261693358233721,-0.039738540458732215,0.06819217627701961,0.008929447150139968,-0.009247669061521949,-0.08341596590829534,0.1232250179020863,-0.01659891264748461
TNFSF9,-0.04429617204886929,0.0220301580987236,-0.035225840859815345,-0.06745450942570146,-0.0277390044869819,0.031146216503051456,-0.030158732972847553,-0.04181707608489371,0.01205158513959886,-0.02224692893924916,0.09630807333000961
C4A,,,-0.02075882459963166,,0.04470392430608463,,,0.05395817872494053,,-0.02702122126974366,0.006979923719523541
CNTN2,-0.0074556689972572155,0.02530166447559957,0.05050096584974836,-0.061506964563653746,0.06800530169148683,-0.00287961044475544,-0.035771160113606544,0.04648283080745029,0.09436723745619166,0.016535002231926398,0.052442090076269716
F7,,0.01593987164213553,,-0.024068707337977956,-0.02125832149439684,,,-0.02869869291897493,,0.08510848626042367,
LUM,-0.019257012327000805,0.11506194339325097,-0.030605732251954763,0.24426402513128012,0.03393323881300585,0.00989650199968214,-0.00656253011067645,0.030481499501767716,0.028763415734146335,0.09965877121834908,0.12218104479351968
BTC,,-0.016038659454844926,0.028808363343049256,,,-0.03064515982721738,,0.12151978623101549,0.023948734839643094,0.03368996071290285,-0.031715503755005744
APOC1,-0.07856270216994461,-0.06711066092589797,-0.0628678369894837,0.2830824098746204,0.05431837559988036,-0.02172161691030655,-0.034905601047907,-0.04468439563791641,-0.006979159275090326,-0.04451889138033293,0.02199742611109538
PKM,-0.07362699145668365,0.011327065761034672,0.053123834457053536,0.042682390589689694,-0.05896418791753419,-0.058174679066668865,0.005993499328622934,-0.025964134301613474,-0.03857748202804737,0.06804464970966424,-0.030477243441014337
TNF,0.10681103866414586,-0.014099766869725673,0.004355733294626997,0.06390191397090325,-0.005453343305637747,-0.04879299392785462,0.036430050854117,0.0008608891491029259,-0.024532488547520596,,0.010603567470134754
GNAS,0.015425506134219688,0.01453038202865848,0.019639077210038786,-0.16350507384654198,-0.01052414466975611,-0.0561403517155643,-0.02435818403356728,-0.09744837600508766,-0.020815459113702,0.03598146648853525,-0.09604854474188743
BMP8B,0.09580777380239591,0.06817505319602882,0.052858238645699517,0.013619743098096616,0.08857629170093907,-0.004076751966904513,-0.048675326225656894,0.0998841003240536,-0.003948589822269408,0.08440891349817584,0.01726554203547131
LIPH,0.017566482501786034,-0.032353352749203895,,,,,,-0.020459416516615106,0.15443490462466938,-0.024454417577265006,0.029579426669282753
CCL28,0.05480142641596188,0.012446794907339472,,,,,,,,,0.04324341477848011
PTPN11,-0.04801875199779313,0.041532446503709054,0.05288977566977313,0.03591741274447306,-0.06621350152869601,-0.04297706274907683,-0.04847677789074649,-0.0509626516017074,-0.00034155438067715624,0.02507380291746725,0.0132954748680989
ADAM12,0.037162077632113266,0.04255904671145761,0.02930845815335841,0.1322880063508528,0.04623608544349257,0.1387365822467746,0.03747935815765907,0.007001201216454612,0.009429439517607193,0.08826070581732112,0.08432891332322762
EPO,-0.009818333888953123,0.051069764207373726,,,-0.01932888620807513,0.026630266415267764,0.02439303642510226,0.036366438505002374,-0.028406736426639604,-0.02558226442213002,0.06636155864073309
EDN3,0.07512604654539058,0.08548200666576874,-0.007888355304532812,0.001361001748405558,,,-0.0448397924484875,0.06471971258082809,0.046653264681503256,-0.023001325850811064,0.06486623386762659
CCL22,,,-0.026244129682346528,,,,,-0.025147630413492196,-0.025977525510712234,-0.022447323365703327,0.0799343658789206
CCL2,0.08558029057032156,0.09862853799206267,-0.00782987133062075,0.01940082953988927,0.07636015192496771,0.07220517000401083,-0.0063384521455172324,0.05667647406766658,-0.010057921749375061,0.03991437269815081,0.07490686994951704
DSCAM,0.07302736536502004,0.01277999970324915,0.07715916409384974,0.11631824717620419,0.041260149879102606,-0.0040366686879816215,-0.03530757366082661,-0.0069663654223865975,0.07194573336898968,0.014249378554770847,-0.060465511877392956
GPHA2,,0.026775372103674,,,,,,,,,
ANG,0.003993574692791931,0.04085211855881568,-0.005287282136911594,0.09346698203124015,-0.004121660071017128,-0.01519298584296768,0.03528200967978973,0.062326630411903255,-0.0007605158013263257,-0.00546715634056306,0.0005481795638522332
FBLN2,0.05515072050079023,0.10744133873055181,-0.025905943279510502,0.019904368290110004,0.015408216865316857,,0.010827743981684314,0.11549191346754736,0.007151989873603194,0.04211874031521572,0.13419083708441928
VTN,0.025462496142963916,-0.03260884721298143,,0.07853145725394743,,0.035343159742332056,,-0.02539835058043115,0.0208791781735699,0.0021141191484934474,-0.043969816479210264
VEGFA,-0.07174603431848499,-0.03236512543338331,0.01890296556042301,0.08511610822875937,-0.02891288533773351,-0.15945487459195254,0.03687076333697948,-0.07180824948339716,-0.07829402279412938,0.0792246984932688,-0.029401399695987516
F10,,,-0.008043613143871142,0.06699718866957029,-0.014238861173375085,-0.05411735819880883,,,-0.022396144331539206,0.001813766529515613,0.12840115091669133
SERPINA1,0.07758795960522612,0.029791335088394006,-0.01996950826223423,0.16501288487150462,0.004718197277719761,0.00824328965276269,-0.02971495730774114,-0.01884121911762468,-0.06046446086125545,0.0634282096959291,0.07767215227948004
VWF,0.05716161733343957,0.1124544661908154,0.012267780343056233,0.218028168529545,-0.053075181038898335,0.13269029872833124,0.006306380430705257,0.04793909739725449,0.0018909945861098395,0.011479136045712563,0.026217019451252106
GDNF,,0.0003755553679967863,,,-0.018565948615964462,-0.055693330307510905,0.08781493012069043,0.039270159383662503,-0.040288820362603305,-0.0040575968232798906,
VASP,0.02785191997971336,0.02008579475099937,0.02625383391415894,0.1211791287438442,-0.08258414546643923,0.11179153645090628,-0.00901340467926643,0.0018389094021496865,0.029909669040893264,0.07115399351629231,0.06614662218724138
ADAM15,0.07670893419316617,0.033455427824657186,0.01063983798509602,0.033734988073117915,0.002406278573386116,0.06331037795110543,0.09673312460512826,0.05513972502415208,0.04987923837894822,0.014713341955292522,-0.01851323962318485
WNT2,-0.039196190330282474,0.037082364753206996,,-0.0684956883149248,,,,0.0031911689388566668,-0.029175141238229837,-0.030717227643658862,0.08275008787700308
CALCB,-0.04102481171238877,,0.006985073988094134,-0.028649948602415588,,,,0.013154158679640433,0.02804589226731021,0.016436532426447874,
OLFM2,0.11452392617562583,-0.02838966543574222,0.01870850831430107,-0.11238939403789763,-0.013138413952616397,0.04168835783448582,3.379129254127441e-05,0.03874569879698543,0.04109198697115559,-0.032408090716013575,-0.08004688669664689
MFAP2,-0.0021902505803443858,0.019951005804275647,-0.04516948050262738,0.1826251012613227,0.039453127759923975,0.06705425648469483,0.07186455158700861,0.0585786688072187,0.05688127083219113,0.05807017716219148,0.1604847788936962
HLA-C,0.08054031705406071,0.06606654550515084,-0.01923607654765599,0.250212171294343,0.011973088291861337,0.12945316743833965,-0.021548211861016495,0.05010698976151122,-0.034001769325352274,0.08484347388350764,0.014429238130756925
THBS1,0.1381830931460302,0.011398790002804065,0.039170870540485445,0.08552092562645329,-0.010226696877565562,0.0514864761268044,0.034542094862687604,-0.036845959512817605,0.007476081812489184,0.05355980825351685,0.11710041864847465
HSPA4,0.03240962977194584,-0.03403886687921223,-0.02350811865246444,-0.019827248707584972,0.012560634191119103,-0.0471845505720509,-0.03127682931005764,-0.046824073135180604,0.004148009849511085,-0.04618218843719804,-0.07564470783745252
LMAN1,-0.02169661772249941,0.04400845322796261,-0.005815420567720579,0.21536732661701175,-0.0032734107502599553,0.006232886034672141,-0.01296461080119598,-0.05807156703281236,-0.03529066555173464,0.04293143596134141,0.03457995465819855
LYPD3,,-0.04935630339707594,0.028247795640351698,0.14794719314913313,0.004303698941876335,0.09844920204337312,-0.030552862703673515,0.14273460041293184,0.007549084337011179,0.003993184686571171,0.026814808639528443
APOE,-0.00900727358613074,-0.015622968684429906,-0.055495237352093156,0.12079892175809125,-0.01660398742397391,-0.10176231306693666,0.0722982731393944,-0.01583038962031127,-0.011951733576360753,-0.037718542731407796,0.0052219907230786075
SOSTDC1,0.07379028498561355,-0.009926495252965281,,0.029539675353044158,,,,0.015584765840407565,-0.03893150349867294,0.025451762544154245,0.00640393316492289
ANXA1,0.029429205718027023,0.06681147332172956,-0.04868514384989236,0.20981772521221165,-0.048019495224064124,0.17807056385826825,-0.010302252402814177,-0.043626337020631296,0.00862772104939152,0.04256205616194784,-0.04187109099359867
WNT2B,0.013992207921863809,0.07398133995089104,-0.0242639936322243,0.10178194675127218,-0.0332371405315724,0.001430575085446128,-0.055871128394838224,0.006125399082435195,-0.028343479209356603,0.016391698677888335,0.10034514139047222
AMH,0.1074018291345703,0.018001631391100642,-0.03248387695453092,0.039710608231913934,-0.03848515645805208,0.036777727084035566,0.041723733687072995,0.054398248649310185,0.05759992912102315,-0.003906212865841233,-0.012515580852123016
GDF10,-0.03825236055513973,0.033356385908030195,-0.0272159748559978,-0.064204392496273,,-0.0489641780927931,,-0.034262520903751724,0.005354979294689231,0.033959899717641136,0.1433885827745895
EFNB3,0.023855751283120653,0.0457107328835006,-0.027325805408352572,-0.0710953100067437,-0.011603803557814919,-0.05302838088848305,0.12011899865237503,0.04288545469262425,0.01870564707213137,0.010132634217915524,0.0037435920555266575
LTB,0.002687732122689686,0.027775671866002542,-0.022496644074890482,0.007202724651518337,-0.0382214211786565,0.06696181968565607,0.012994023246251013,0.06747720283150078,0.006582500320655362,-0.02808026061858357,0.14762514249000708
ANGPT2,0.1315721695871035,0.07590993148029279,0.06888381038741193,0.2235476715736892,0.03917047104044285,0.13420399015884238,-0.0072421302574526385,0.0008195456068113265,-0.007599170023291494,0.0427968212909732,0.0037827067215978893
NRTN,,,,,,,-0.05118354203983491,,,-0.022779170855185795,
ADAM17,0.03480240009740671,0.004962371360782553,0.0029998053930343125,0.12330312688456267,-0.009546435164604858,-0.07224633336937879,-0.003786022022495408,-0.005328253117299118,-0.054062244024141046,0.035827846517027695,-0.008940875625146463
LRPAP1,0.06391411851220476,0.013861426314676756,-0.0145195188446173,0.11430357231520415,-0.0041080740793337815,0.02411599488989191,-0.007078099326306182,0.11060228138155737,0.05959329000127087,0.04635325331240951,0.04908236363431012
NID1,0.037918571291923435,0.0725167821072205,-0.006368744935075744,0.24703652890512176,-6.736282411345665e-05,0.1479993190402171,0.024460566277929148,0.05395290829943711,0.0010837973851503767,0.059578237400984994,0.10639234322328582
MST1,0.07809110878094397,0.023854708140194393,0.026054922163551198,0.1729845930005094,-0.045642591643518145,0.05504707007584877,0.02219113613024398,0.0774567639795216,0.02639113587406344,-0.015398338309876134,0.004052278392063865
CCL14,,,,,-0.029814894272812885,,,,,,
IL13,,,,0.0007118808847817723,,,,,,,
DCN,0.03187769957626348,0.08533111334636455,0.020406981889108763,0.21042495096710787,0.06626284338745753,0.1308794953158729,-0.06725652447725995,0.001782042776843061,-0.0301556884589637,0.08756841900100044,0.13830064607394588
IGFL2,,,,,,,,,-0.02814634627903866,,0.026145628318048394
COL7A1,-0.0156560370621874,0.050575553756841043,-0.014795428595079952,0.17055559464591083,0.007020470607595532,0.06779068828555133,0.009011777758543161,0.025157700260451592,0.00888299199280839,0.05564528980762069,0.02737214123724421
CALR,0.05709390652570677,0.039380143582949174,-0.009803371668014654,0.20605973541298575,-0.008568719603174756,0.09957056068973039,0.03563239732866084,0.04363980280925976,-0.103817401153966,0.13042195378860794,0.06618886729271929
PIGA,-0.004647299095092732,0.03527302523878497,-0.02232250815579202,0.10141600002159575,-0.021472114684711066,0.07686809181071944,-0.03209861115859818,0.06447113872605217,0.052782716519636355,-0.0072617725016427175,-0.013941431382339638
CD200,0.0052519143466108085,0.0651027328486019,-0.0028390745709628664,-0.07335629464042107,-0.018492566576175068,0.06784417510982338,-0.010135805106122636,0.048419856698211194,0.024824954146008462,-0.010310063798182296,0.02221158520701432
GRP,,0.023364551972708345,-0.023101302130647927,,,,,,0.03442438055964535,-0.02498502716434904,0.04707500192092436
CDH1,,-0.02729130919909433,0.007498922863527503,0.08867411815889252,,0.020306990324602484,-0.02662269492343048,0.07838607887532471,0.012129929689140407,0.05659334158450118,-0.024283647256295015
LPL,0.12140576733863277,0.056267581481875766,0.0360984903687302,0.24481658565379946,-0.053426058411039146,0.012954918084609128,-0.051407085205047505,0.09834819037497357,0.0842046302276304,0.06535171598271404,-0.10914486089361462
SEMA5A,0.08773360716264425,0.023510094498521806,-0.00019846378889442807,0.16348627255978493,0.06448940998288095,0.1715077090851821,0.03694773181155648,0.047178756748932335,0.03647121591544931,-0.02056346444893822,-0.04697111609630663
SEMA7A,0.004752824211963036,0.04025374373922568,-0.0066588095834772265,-0.0010627756904090125,0.03514930093788606,0.09310144040076518,0.031170276256903346,0.04829151805177174,-0.04336233732102067,0.08630099092047379,0.07339324408414259
SEMA4G,0.03960515966037425,0.00019169072543219213,0.03329107014073691,0.08318483356008032,-0.040445288331185276,-0.03183646986398603,-0.026658583048178867,0.07368246937879785,0.014635826293715808,-0.013783321023900117,0.016035745537664504
SEMA3B,0.08670109512219971,0.03730464171723254,0.012673999468820682,-0.024373589078454484,-0.024469946608091292,0.04766169465741639,0.05391498907768105,0.09418827499759606,0.013331370733489604,0.03927729574236816,0.009603708922694926
RPH3A,0.06587178425607751,0.0046261620600169945,-0.0074435509045852905,-0.05625453964588444,,,0.021309405266019623,0.06816090732806175,0.01272034318617563,0.02246423120306201,-0.03938337435667027
JAG2,0.004110917558497533,0.03816127140808168,-0.03260937822691758,-0.044750138336534746,-0.002239475396879692,0.010927500979226982,-0.045465266672016974,0.05199918539193706,-0.04865069163419917,0.03342427868483519,0.08607930298766966
CGN,0.0926159558258177,-0.024194418087377836,0.012059619487930604,0.07761743890854716,,0.08751930621093991,0.03113285749192249,0.05790438835720074,0.02633075382698658,0.05094456097684211,0.020784670084007133
GDF15,0.03932582720009005,-0.026910900784576683,0.07585525334375567,0.11033172813319748,0.04732808973074238,0.02219424435721977,-0.0011497956463716113,0.06940976838563719,-0.029589776116367053,-0.026456163328465686,-0.004645592622625426
SEMA4F,0.036577914353383374,0.003735480929305156,-0.04091699386941048,-0.034613054492937466,0.025907600946450345,0.024955301555373167,-0.0836872127125032,0.053101720787227295,0.0532346395952538,0.007982819005350148,0.0053817898165307645
NXPH1,0.026818954266085323,0.0011200294117287137,-0.015459175679341443,0.053860383387034895,,-0.024611185478247307,0.0036630494620029192,0.07704752986547109,0.05134898090647994,0.02156303028493869,-0.04442852126956657
ARF1,-0.034974440863301544,0.05422250808290895,0.015374103339609353,-0.08159833066352701,-0.019686554874012406,0.05684678146177239,0.019745777508774928,0.033645467541151546,0.031212978251773816,0.025688942784607184,0.05251493401873067
DSC3,,0.0616188997632469,,,0.04141382938204231,,,,,,0.03401634411182902
EBI3,-0.03294074288306579,0.034640215515381906,-0.0025450638063952177,0.12453898582763759,-0.0025509013840538807,-0.02399032075554823,0.18692075074584708,0.06362952512665088,0.006632696039612354,0.022697813621492303,0.12833537977058418
TIMP1,0.06961400525594227,0.05214901612472117,-0.056041715502967895,0.18100004750267507,-0.02208693764446966,0.11325675469108397,0.02051505991758673,-0.04832415705574099,-0.05874939664897344,0.10985503283489716,0.1300263561506667
