,MGH258,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH916T1
THPO,,,-0.02999773906340471,,0.03907363856711869,0.014598044766098937,0.002858270413933532,0.011537092706828523,-0.018056570253492353,-0.058049651303693134,-0.04208575099686625,-0.008856448698431366
CUBN,-0.03266957549004547,-0.03700544447033167,0.01257544528088389,0.01719309941158545,-0.030147991279596893,0.04054592314863572,0.05992812912014778,0.010713965212967587,0.0738392865778616,-0.05957669360289341,0.1777147547750771,0.04886994928255459
TIMP3,-0.01649752480269376,0.06100349024344055,0.02017452305781259,-0.0016618207288788892,-0.03933558138758288,-0.05198449533712066,-0.0043318061301506035,0.000816700411601999,0.019695341213175135,-0.05386396921043284,-0.03393174037417547,-0.0784847641378388
PIGF,-0.011346028292585613,0.01841883345796491,0.03890265394158043,-0.03915436219715584,-0.04785210998081708,-0.07249447370760333,0.04423455751506868,0.01799090128282261,0.06309629500725708,-0.03698604489272973,0.012376269345319518,0.06533700096958318
CRH,,,-0.020542895553794505,-0.012374613672432257,0.0007947297173677065,-0.02204683589750642,0.008323932116877458,0.06176337860321523,0.062120749471278436,,,0.10390360724731845
BDNF,,0.0013079163148177835,-0.01667885710942267,-0.0269786141536423,0.06107744726200873,0.038842369502648494,-0.023747613799985755,-0.013006815280883129,-0.03433066436715324,,,-0.06500868239387954
CCL5,0.026103538168350517,-0.029935725359481802,0.017359994411141184,-0.041948797273556826,0.012879324927620901,-0.008094323604181757,0.04232788733653197,0.023266567140268687,-0.01881569483192431,0.008558864874662266,0.029636607959952006,-0.029958508457498388
GAD1,-0.010475075173488372,-0.08336223297074612,-0.021187135142492868,0.02688939365561156,0.08082722007904217,0.07421264433935794,0.005439242465681281,-0.08020167456750811,-0.01936841076449014,-0.11709881189379708,0.008442050434103182,0.016650615255238893
COL14A1,-0.029031618201241987,0.06815142795806034,-0.0065239018457264215,0.040034677629467545,-0.003030775930557946,-0.025433355209759742,-0.009432695597504594,0.049697298041686225,0.05833823211485206,0.14853803840275331,0.04317210213020452,-0.08195141122431321
HLA-A,-0.0460886350504317,0.13785963713568813,0.09716228893395701,-0.02405634161222083,-0.03591146052189686,-0.07078931080393672,0.04004283604140788,0.020478219614763465,0.07446895535876057,-0.11685593207816748,0.15530465724720743,-0.15071831827653395
CD5L,-0.040990233071503214,,-0.020542893177137967,,,,,,0.01048754342205743,,0.04625780007947656,
FGF18,,,0.00014716262005976398,-0.016884048624336012,-0.012240471704086483,,-0.022743653962722914,,,,,-0.01960712374705316
ADM,0.13813093302930637,-0.0072173688856186635,-0.009805633855710363,-0.024761509085752136,-0.03348739718127174,-0.026734466923365414,-0.06872384423746461,0.03445668413627184,-0.0037626834145569822,-0.07513698330720137,0.14320548534214106,-0.030805506168884205
CCL15,,,0.03874043380365629,,,,,0.026636861724764104,,,,-0.017005256903654516
GNAI2,-0.031206442858122862,0.04634021807130309,-0.02190356379802178,-0.0429462333483728,-0.05962710892722293,-0.02579433467581632,-0.01580883800562621,0.04836048687996929,0.007060503244212123,0.11538530903070876,0.13726678976838255,0.01887385584882842
HDC,,,,,,-0.0009175779736110721,,-0.019135584547717258,,0.057135887538859564,,0.16648477036216347
COL11A1,-0.0270007161087795,,0.030943898061334626,0.002933806433736023,-0.0586401491446501,0.07794817710365241,-0.002925435027097671,0.0610187997265778,-0.031474647885873244,,-0.0131379339248402,0.06096977940982749
NUCB2,0.037002980177828104,-0.06175075384977331,-0.049903066237401185,0.02066215227611976,0.018178459782650216,-0.04832163868681124,-0.020249244005736338,0.017953701427801273,-0.05956098349046939,-0.013578603281825809,0.0048410427271393915,0.057453287605631086
CXCL1,,0.1305066918441638,0.03916965737667177,0.045674131790456714,,-0.03667509264084708,0.0015458067872342076,-0.016189848646686315,0.06267510956611452,-0.025506559467226554,,-0.04277875701259264
VCAN,-0.0313753608794672,0.026421764442499156,0.03723321201625572,-0.04768249256847092,-0.051878111900817994,-0.0374719233055974,0.01011720429460317,-0.030394576298688795,0.0036724267206718762,0.08926861748994938,-0.017742249395317673,-0.06426397030948391
MMP7,,0.07881343250519889,0.008690747203439333,,-0.023370408447815346,-0.010464970041075787,-0.020961949130279482,0.029222756444869945,0.028610055325213657,,,-0.1301369167747115
PTPN6,-0.023899959186746922,-0.03677668216325022,0.005555892456139365,0.023445896981759123,-0.025587407462210405,-0.028839090874883698,0.05743147788477627,0.05399512604783088,0.01936985827364664,0.019689877097418304,0.020017838033099693,-0.008154969850226321
PTGS2,0.027354771418085067,0.028926761105618353,-0.0565761726387127,0.037234647793343054,0.01608578519568202,0.04231135792377937,-0.037974075676662084,-0.01799896640833724,-0.00367386293580979,-0.09198739884367765,-0.0158314872629079,-0.027078653954249285
XCL1,0.02507127779617337,,0.007276683818755202,0.09744037262151273,,,0.006076297015522927,,0.12761067773802176,,,
CD58,0.045007269997749094,0.08497064480246094,0.0035082342541204454,-0.02912945534762834,-0.03449539334391996,-0.02117474138836238,0.01906486224085035,0.036578585514532316,-0.006083093669060555,-0.02776850893376961,0.050079758994139086,0.03842050834031783
TNFSF14,-0.005830013625738916,0.04892764907039826,-0.022682492348058293,-0.013350609457193201,,0.012639126921137164,0.056989635390478896,0.011174860919388564,-0.01375899757324606,,-0.017229604127727696,-0.029193134280411263
CNTN4,,-0.04840298288316013,0.005507519604530548,0.021556778528641532,0.025738910807912862,0.07506906810104946,-0.02719519449923563,-0.0312988611517709,-0.06977635943858046,,0.08165089943254826,0.000811541176434941
INSL3,,,-0.020166002938842353,,,,0.00021052140653995082,,,,,-0.023284053930528795
BTLA,,,,0.09293721911142627,,,,0.0011149770410297485,,,-0.05391218921785562,0.014672537129472281
MFNG,0.028059116802262814,-0.021346950215447996,0.033769411583310115,0.002916943557954918,-0.04620850559795352,-0.04944136569128634,0.03480815170150457,-0.03355033077963246,0.0038870567960313756,-0.013975936279769011,0.13757546840488702,0.05112339539633953
ICAM1,0.042045160212436,0.10749379520205608,-0.03306202867491248,0.03474977110325242,-0.05942344149313854,-0.04112428524512465,0.03416950707187553,-0.010729538699404762,0.007144043982301031,-0.12498892598458317,0.12541348441836783,-0.016301774606617612
PROS1,-0.13781203351632082,0.10355788995670179,-0.009547893478081743,0.02970720494150604,0.004523924874510272,-0.04056623013508163,0.017443300096846227,-0.01300097961432445,0.00641653695387031,-0.11712206483580759,0.12068246163056606,-0.05884042021606702
CLCF1,0.032117354270154365,0.010639441642940147,-0.012075530530984127,-0.0005465362328861601,-0.02172512843091586,-0.017695244241957484,0.003337313675598495,0.013397113217953178,0.055691067524365534,-0.0057525006433425535,-0.05508424350737538,-0.04905012443880917
PSAP,0.018240358294303788,-0.0723117277161332,0.03731967351434939,0.019547147534495976,0.018693526713080926,0.009171075789546426,0.049614182097457604,0.04494298653328789,0.05822048073234538,0.05203336147595632,0.023183948431001827,-0.12761719636863902
EFEMP1,0.03010796177909183,0.09179974731655306,-0.044159295020019765,0.03896966893295741,-0.09008281936688364,-0.03531560658998641,0.09491139671318227,0.03377909608764442,0.11479861856398313,0.008687820654397903,0.08973557989582306,-0.14397571305951107
C1QTNF1,0.09241987215645267,0.07372484343028088,-0.001944441837536912,-0.016595874929457466,-0.04819950134823944,-0.03895684914453111,0.008460118139313827,-0.011794573921521594,-0.007834242324006882,0.08423580276918904,0.034948887093983264,-0.03237885531740648
ALB,0.07883879059511545,0.03038008374627346,0.004005252790940904,0.11271837013233779,-0.02235518269457906,0.005201614799450476,-0.02638875482094101,0.029616619942604457,0.0442658915077426,0.029409853451354606,0.0719925703884302,-0.026328689364494284
EFNA3,-0.0376218983885238,-0.08866383861720192,-0.030905414576050855,0.010812047433781181,0.08449924752475876,0.07562259369418368,-0.013101575643345088,-0.03719668973193809,-0.0069817206076514555,-0.029426972931754333,0.06282211898521478,0.12283137680345116
DRAXIN,-0.0248330304768654,0.013270372331397617,0.06917001309764376,-0.030166470414006025,-0.05290008023260607,-0.030813449802787437,-0.0500644965373008,0.017272908547021168,-0.0290798642755881,-0.10570181980229455,0.10127121802005633,-0.0784079842014321
RAET1L,,,-0.01570951213929961,,,,,-0.025532005714748948,,,,
NPTX2,0.09171105028740942,-0.04224917967226356,-0.04419161442757371,-0.010572388327744651,0.034230968926549185,0.05540204074253887,-7.01113972532775e-05,-0.022428129858680704,-0.026182571843879045,,0.0059372994491134895,-0.07070716986604474
FGF11,0.045283695484466424,0.09569883427275538,0.027173565954021536,0.020397627610247982,-0.06862797714945769,-0.07175349944086286,-0.01790765513720995,-0.0448139161695368,-0.03625773742977585,0.06646752399241498,0.12568182641176076,0.04185669907855033
CD59,0.03906946562359652,0.1014506723461009,-0.016915445442829028,-0.025037725079210434,0.04201033806378419,-0.020611110165577498,0.0699901247653215,0.009212928100993188,0.08738340139416542,-0.12244195427663146,0.040796335098377386,-0.1310829907379412
COL9A2,0.008910576793995439,0.07662575128375708,0.06481742541597955,-0.01713258259730728,-0.030511338207194053,0.024334115583003527,0.02666816848199494,0.05703987783702801,0.06494442046020002,0.004747462189896368,0.00027305901415002515,0.08801184860026623
DLL3,0.021091474080160447,0.035635562662000374,0.0052318267027551225,0.006988742250533959,-0.02031651217598683,-0.057075228200445347,-0.00895229101404184,0.017682544034348865,-0.0280831488066689,-0.04209066271367328,-0.0021091825512109265,0.17066366452741488
FGF5,,,,,,-0.013977889073584267,,,-0.02042952569850301,,,-0.010595288843250325
LIN7C,-0.03071213428563551,0.02991747552355986,0.0026339657420664155,0.05169276448485738,0.018946272286959366,-0.00984304098777274,-0.07508660937715082,0.013720813169855108,0.01107485507286358,-0.011381397335382562,0.0651742310268663,0.047638689959148134
GDF7,-0.02168607213473063,-0.029259067011446854,-0.03704692147300192,,-0.03193288020668622,-0.02500415933651885,0.006269328563721388,-0.03203483907662284,-0.037552645841394436,,0.035277530945159355,0.059770457830326244
PSPN,0.01412831496226887,0.04440096628969602,0.01697126910125996,-0.014612906399387726,0.009795907642939727,-0.04253965911955978,0.07333058380024682,0.018705573648261368,-0.0376548798112845,-0.03857723262667045,0.03477773430754077,0.00985459718101713
ANGPT1,-0.06088435445236544,0.019223266092482393,0.0015140139724380455,-0.024113053924326888,-0.038479285096213775,-0.040529101520348144,-7.01500305862002e-05,0.0016562609710135399,-0.002715690064647392,0.0061158457737677295,0.004989606943195035,-0.02435639335426573
PNOC,0.0005820442035325866,-0.013480344236593614,0.04157891906355493,-0.011001327743440393,0.06642931836754076,0.04219811502332953,0.011783117702207255,-0.04993344874693607,-0.05158306239102879,,,-0.024031305205972957
L1CAM,-0.03256498017763851,-0.07413889602064344,0.05103814373045974,0.011969078485748297,0.0619064710573632,0.029108030093247726,0.03618352988576007,-0.09383919216102406,-0.051983524451071864,0.12238145645701687,0.040525090358275194,-0.02924724584561439
APOA1,-0.03503419990052852,-0.004569136848522406,0.015226287850276526,-0.03775405678610043,0.03048657590406129,-0.029914796741557125,-0.03147527910204334,-0.005485271328650687,0.06536751247342992,-0.025182263695793506,0.10322717758136565,-0.025194470580899457
PSEN1,0.014174453419989286,0.06131974823894624,-0.014823539369226478,0.020359078325136004,-0.02277579229386094,0.07459227430948916,0.0313339828219301,0.03144070059976879,-0.007831551869391738,-0.06665215890201084,-0.049979079358028713,-0.05148429706992871
CALM2,0.041917585568416973,0.05197679651868015,-0.002333262529072364,-0.06424226405763146,0.13298498364256428,0.05823389564889226,-0.03774459949412695,-0.0754999058317625,-0.07475167421940351,0.16014876878620612,-0.09477519502929631,0.14627860332808545
CLEC2B,0.009307057272583864,-0.08861703390610529,0.001983546532968503,0.021339327477783873,-0.04121927629640045,-0.0763857378154907,-0.04462624551693206,-0.032803778460137364,0.018345068750225367,-0.04287231074904009,-0.004812052881937224,0.01371808057991763
NTNG1,0.014275481461240698,0.04648012096578117,-0.006484715159787078,-0.03290106635718755,-0.03866523609296179,-0.04587449161843165,0.04063152361853435,-0.024420193482848917,-0.06013241769712763,-0.006042245175353337,0.021835610822119635,0.03182621138986175
LRIG1,0.11868379276132818,0.08322599558117372,0.02893672027335296,-0.01961560909375166,-0.07486997648718881,-0.034024882629186126,-0.04706338286160501,0.03053119225465426,0.03389411217664827,-0.07871297261156399,0.0881721092699334,0.12103213842874877
CPAMD8,0.03139563647595299,,0.012096258497611515,0.029139334415976707,0.0371648384680774,0.10897310741867439,0.06658901549667812,0.05743108198545992,-0.01981048086171382,0.04196046352140887,0.003771288329009309,0.011273133266170937
GHRL,-0.030443771506619734,,-0.0069181513531752555,-0.014719743252559874,-0.023765340625054792,-0.026891124436010976,0.009911289896434361,0.03177866102166533,-0.022784762579803133,0.015159303566853367,0.10823137274651169,-0.03349190599532238
NPY,-0.027993866163714874,-0.07061874783512369,0.04744923108182704,-0.030929304823217166,0.10495384012179697,-5.980882559083328e-05,0.0031559024366203774,-0.0061718191683322165,-0.03376549335758817,,-0.054418587266448534,-0.029402065363043125
MMP2,0.029021681689102845,-0.04498524293114761,0.01836544014673507,0.031937658611752795,-0.0398891158221445,-0.034819379178316345,0.035334304733268776,0.02678095655255678,0.0036930557589997574,-0.02278887549265777,-0.005218509408596109,-0.05319645133572035
PPY,,,-0.026489341923266088,,,,-0.01959490891802951,,,,,-0.046581569703598176
ALKAL2,0.056964662451265434,0.024979605465776232,-0.029460722354771863,,-0.01852287914414858,-0.014337192774099576,-0.028301635881969052,0.0016982299971622231,-0.004624853999399397,,0.127435378405691,-0.0111580966663585
CSF1,-0.01199207311754256,0.025897561571616986,0.01993470287953636,-0.035325119887344804,-0.08845276686026407,-0.05043300356607782,0.024053112068117742,0.05814603539241576,0.03693563919153851,0.029223475724030192,-0.020714734737064665,0.021017663466382584
SEMA4C,0.017774711547137678,0.05035671652727262,0.002831176335085664,0.017618765787376527,-0.010630710061255272,0.03535486926124501,-0.006230660211335582,0.005139912659843875,0.03592768113673059,0.08112088185038885,0.11784513297044667,-0.020256988360414917
BMP8A,,,,,,,,,,,,-0.020898691764786124
ICAM2,0.018093745039578578,0.0372744766876137,-0.010565561468706833,0.07049916758002353,0.01400437895479137,-0.007418964714244034,-0.01229723673273043,0.04372659235489809,0.028746008509363076,0.03210057033335393,0.09443714057048701,-0.011049688925289963
SYTL3,0.007144950563185321,-0.04587413861964959,0.050722455332815886,0.025311625720953933,-0.030704924782146314,-0.034155420173577956,0.02263864873473594,0.047803470056168966,0.015483293425346276,-0.11120005108047747,0.0535970552593688,-0.020381568528635985
IL1A,-0.02217284063239473,-0.0012389696038846052,-0.005751833130034102,-0.01514163346997948,0.005495461363235341,-0.03477911183163649,0.04213261301647462,0.035652199319727414,0.027288714331959136,-0.10796881115960914,0.06878685300627799,0.01757872112238617
HLA-G,,-0.04627548298662253,-0.024173188034089535,,-0.017247408286451275,,,,,-0.006111673496652552,,
PGF,0.025084105917465797,0.030247895734919112,0.0013273111333744997,0.013385149962798876,0.009678552135147235,-0.02912516491741087,0.019674404184951175,0.00020767965500318998,-0.008890063588248306,-0.06765023523994212,0.19376711804139826,-0.03429145389981252
LGALS8,-0.001472744351371635,0.03055545478406592,-0.02524268735672295,0.02710567400829133,-0.055951166332574,-0.03531012063460804,-0.0009954743128578315,-0.003498635724237086,-0.02979292238235362,-0.03554427039711329,0.05775235800539906,-0.020415002413950913
DKK3,-0.00037156252084609616,-0.017446179466817244,0.036271886511761976,-0.021721514470663134,0.0742735215458507,0.052574309094405955,-0.022197680592894134,-0.023620201526600333,-0.08745192642953524,0.03419407954001813,0.020986116080272753,-0.008532609884581191
COL16A1,-0.01713423252811699,0.08029143647989286,-0.012764362002142886,-0.009012369092805552,0.04817963493934166,-0.0358847168440715,-0.016407260109027964,0.03255448196316775,0.034989516309133536,0.04051070832061736,0.04261420442309902,0.07612356339390644
TPH1,0.01916641862498662,-0.007644578016120947,0.05888038524174166,-0.01613835433032289,-0.018276034240670667,-0.015031574204166816,0.008437853151784724,,,0.019225659605369497,,-0.04405033762915098
TNC,-0.012671417398287692,0.11688631400231866,-0.006381719013631294,-0.005632659555137982,-0.06822758312777776,-0.03314735035393182,-0.025328411804675245,0.039850159496525525,0.02191661749439009,0.14439017058893966,0.1445569392705966,-0.10756642562863712
TNFSF9,0.005175069955608578,-0.054916785862618646,-0.031562030982730874,-0.03067225996274728,0.02703919740924638,0.013257729974944432,-0.00671798032835788,-0.03276525241823553,0.02474101345668947,-0.04776204678599612,-0.053174632300667546,0.05843568763218794
C4A,,,,,,,-0.02322878166705202,,0.08419074217099205,,,-0.02814328232875357
CNTN2,0.021947590843960328,-0.03346996494774432,0.030097878479393696,0.009102923478121227,-0.026374577506009602,0.053376614590848435,0.02604524029834293,-0.05480081476804101,0.07076940301102276,0.03528688901957339,-0.11516010589601985,0.08205826198661562
F7,,,-0.017315740048790162,,0.007513427520572719,-0.01264487441391541,,,,,,
LUM,0.062448379438704946,-0.024548065141052396,0.005913068960852246,0.044880513063770576,-0.03913291122667027,-0.030121562238755263,-0.040019992514344405,0.007848132038098803,0.05568993427161911,0.052778898309402626,0.10876464970695265,-0.11133138569937821
IZUMO1,-0.018233334437534218,,,,,,,,,,,
BTC,,,0.07184626152862945,0.004870203785174844,,,,-0.030175153597304757,0.0068308726222386625,-0.0072813528595184465,,0.09880510688173796
APOC1,0.009486455489060857,-0.13215635907452272,-0.010702971172676594,0.0037674048454580844,-0.11657470857614075,-0.04416014823097394,0.03462245815917132,-0.023087847861850523,0.10861248220559214,-0.19661253102545218,0.17232475888959722,0.09425162412170411
PKM,0.09370995823058786,0.12159894374139377,-0.012123649415895233,-0.012951809781009007,0.04380891567628168,-0.07550965870141368,-0.04516921361324131,-0.04510686952866953,-0.020593983085727113,-0.05202229875135029,0.10415859880151881,-0.12012912929026992
TNF,,-0.014519810746846126,0.009990022622682296,-0.034865704196753444,-0.038994990291803484,-0.01855792222663799,0.04393729076876973,0.007667678115231288,0.012070867328117692,-0.05195138302263676,0.0867436222078149,0.07642890635545048
GNAS,-0.04601513058486504,-0.0643746633396313,0.0158551665748058,-0.033233993145869875,0.11861884231567565,0.02082182627667634,-0.05735805272255954,-0.005494428760120471,-0.11112427093621777,0.11079558798705426,0.02661020717232782,0.0367372573740047
BMP8B,-0.009033238131244774,-0.022395438829989463,-0.017034990293715226,-0.008059816188652742,-0.047020798700904885,-0.005118651209762027,-0.015976186981530825,-0.025865571397799533,0.11291960919833119,0.059988850121195,0.03378258224906289,-0.08586073493244786
LIPH,,0.12069820526654991,0.0602620556641395,,,,0.08311895077973228,,,,,0.059893936539695325
CCL28,,-0.02925904132818367,0.003282803654446803,,-0.011589033780338915,,0.02061118722082068,0.0430177323498981,-0.030538948361787634,,,-0.016227879344999866
PTPN11,-0.03264219238728794,0.02780916718661282,0.03352257039125656,-0.0033067633957564674,0.027017193059856198,-0.04266789188403249,0.005872457492052566,0.03589829715346833,0.0187827399514101,0.01470967895435238,-0.1310791888546876,0.08180743379834064
ADAM12,-0.03590728991929067,0.04927299131671598,-0.00708433257646457,-0.017751025403329245,-0.027169871790096896,0.024319438317126758,-0.015670610671541196,-0.006832927818648526,0.010781944639209937,0.012076247139885275,0.11350288395781544,-0.11301489979118884
EPO,,0.023422101363304346,-0.02384922756940428,-0.01731727329555007,,,-0.01959490977335115,,,0.050658068649005884,0.0771857359484489,-0.017257001018080333
EDN3,0.13117127032425535,-0.040380836920947114,-0.008827308746854145,-0.01774080858868057,-0.022766262612749964,-0.02240493314609569,0.008820671077607395,0.015149058893722478,0.0362117936528261,,-0.04208565859604299,0.05108083067623048
CCL22,,,,,,,-0.03233359776500295,,,,,0.005558248261398317
CCL2,0.028225082492315805,0.0954136417243618,-0.04168105115453538,0.016527825534424685,-0.0885281961819656,-0.042636109467117336,0.07535180418237919,0.022296869617810692,0.008898605854210052,-0.0751484658723365,0.06071107117612738,-0.09334612151740923
DSCAM,0.0010342353447878683,0.08818344746896484,-0.02973322098110194,-0.0432745055045109,-0.05869222960536346,0.024491118704586465,-0.047515019699854597,-0.02453346230278149,-0.043429336049061816,0.0036268749828737208,0.024533314751133687,0.03818199724000656
GPHA2,,,-0.019782446392231208,,,,,,,,,
ANG,-0.02324486770314463,0.000360803636761063,0.019184021081959674,0.03999998153458926,0.023864567478826464,-0.04494650575380669,-0.032137364530151855,-0.02799790032972156,0.10047981715878194,0.0511472648870274,0.0951699033067755,-0.019142234665668327
FBLN2,0.01283640896859863,-0.0033774333013534014,0.001434726681778889,0.05381881276879257,-0.010201930313241242,0.059997605168614895,0.03130086209330495,0.004167609404812994,0.004417242238302529,,-0.07578136662962212,-0.045526456554197556
VTN,,0.024872134960533875,0.006075115217890625,-0.01745949594586015,0.0640894262583287,-0.002190521696827213,0.004922220818411183,0.01627409107569687,,-0.021351343955503744,,0.0017859511840383072
VEGFA,0.02260870600720582,0.04467085832961474,0.004477290321078254,-0.019250753927778596,-0.08042529114148932,0.03746622749250369,-0.014446818256803367,-0.02349302596145231,-0.06853972602619036,-0.01822909456561361,0.11844551838138752,-0.0413502444170801
F10,,,,-0.016290005173261637,-0.008606420567150773,-0.02056083545659408,-0.021485395052686453,0.03889469454048591,-0.018065948696766525,-0.058268746144113266,,0.055906325584864844
SERPINA1,-0.01263128880574151,-0.07049186859762055,0.004464318611860624,0.01118860920722837,-0.028080532662980898,-0.04489133503330576,0.005592159274836121,-0.008867420040103838,0.05774576570562089,0.059236566370065656,0.09933903815888566,-0.10245360875875816
VWF,-0.03525200502945805,-0.013234441570604317,-0.026789793000543148,0.0003775135564913648,-0.0740000136450749,0.017138194895927533,0.025825232231596464,0.028062139717979467,0.04483907051551771,0.03983809081518299,0.10714148061083888,-0.05669876238494642
GDNF,,,0.022826395562613632,,-0.028447346617377276,,,,,-0.01931563756289031,-0.04690329100754789,
VASP,0.03390496801280889,-0.0040067352642084225,0.019332122462567186,0.025465993719575756,-0.024792612965416565,-0.024335108401350954,0.03213202866053095,-0.023381974812414417,0.0475231045426674,-0.07264847066078399,0.0830921638765455,-0.07985068830816962
ADAM15,-0.01699213864073359,-0.029443503235011804,0.023169153294717592,0.0011650725395198254,-0.04003479300744339,-0.006782046029388994,-0.055619947078727465,0.04789256597037179,0.06837248219796262,-0.050757996490456314,0.035205820622179605,-0.05825655680863839
WNT2,,-0.03402187987421686,-0.0310479862430609,-0.014029616958944476,0.020569628059450944,0.055103458639371335,,-0.028124678164190037,-0.03458761503781997,,,-0.020543370700502855
CALCB,,0.027923966015281746,,-0.021089270478051324,-0.01852470977706368,-0.013977888921681999,,,-0.02315535706291591,,,
OLFM2,0.0637512331519028,0.06434837405524058,0.020024865139767367,-0.009387282623811867,-0.0009336265045207168,0.02178575038419967,-0.028605519099807672,0.03940197635701264,0.05147779125828107,0.047782300381133465,0.043632792206262684,0.14880023955220625
MFAP2,-0.06263753017352346,-0.045652593928287244,-0.007085792635344625,0.15466077058079047,-0.04585473408456078,0.01704420403775836,-0.0014894894925475894,0.00529758814419075,0.014804762956237867,0.012330548078274536,0.10744179832007986,-0.10161466564963241
HLA-C,-0.041877648752358484,0.12521249776787055,0.07822388587585602,0.03137700322712359,0.004770664798479861,-0.052941330539181354,0.08993522878031038,0.040193919946186624,0.06642902688583979,-0.04575581396505951,0.06424978289383117,-0.04633362571117997
THBS1,-0.01931662211920589,0.018028777540443176,-0.008821965207616293,0.01900407322432649,-0.030880407878790178,0.018197611545877974,0.039164449636904256,-0.042090495809870565,-0.06298671964775143,0.12911530893395023,0.09520341918578926,-0.17086802549221392
HSPA4,0.06695788451574679,-0.018160539844593395,0.015312645590208725,0.038766694952336964,0.016104695907960064,0.060487157522067146,-0.001315864038076497,0.04415466176601381,0.00886276087244648,0.02268996659449884,0.03762632994797477,-0.01700962178357948
LMAN1,0.027394095067313915,0.028685201772889985,-0.03636772513724433,0.028828515434709916,-0.01636703618937524,-0.04072771588584227,0.015767571270250805,0.0237182473519042,0.04259725159042015,-0.024523479872319873,0.05299812012289406,-0.11623296097673746
LYPD3,,,-0.00199496725258048,-0.017459497448103288,-0.022969270717539205,-0.021683668946871324,-0.02743444979640244,0.005442515261956377,0.010261439216951756,0.02472797423296777,-0.011181388252149406,-0.03578722319670799
APOE,-0.024580590856781413,-0.019858193488182765,-0.04968412260807652,-0.05970186359365576,-0.11099616299237107,-0.030010679280540114,0.011021213874852281,0.024488152957698378,0.09794303115086551,0.029414871928618025,0.07500183524664092,0.05577907932560384
SOSTDC1,0.0058199842017794086,-0.04308564345730222,-0.0016420411247976064,-0.004846567188968545,0.10847813139090694,0.00713495402435899,-0.041220132934425426,-0.03804248382227803,-0.050945115340913914,,,-0.02877854317716274
ANXA1,-0.002224490613501694,0.06206111031253649,0.00849975429928487,0.05324418606542183,-0.043349565082915514,-0.05329740795108581,0.020937105913988185,0.17826210993243594,0.0906724630151894,-0.08692559175240229,0.07764474840877922,-0.081359230190052
WNT2B,0.05073048329226847,0.060546249889711495,-0.01406033596779754,-0.025075854247181114,0.021587050618223753,0.10979956901068041,0.08483235267875716,0.005654949419187918,0.0022405920761582325,0.06305172833889618,0.07611350138124016,-0.06125621017548103
AMH,,0.03158023958349338,0.0559116515280257,-0.021680358000767123,-0.009741647389022624,0.023998211689673234,-0.018513911949185852,0.024631570413995857,,0.01291427735617722,-0.03046415154789658,-0.002183842084341064
GDF10,,-0.033202645582286014,-0.020542894119605113,0.006567618454235681,-0.01787023993328441,-0.02252320420428636,-0.015278721316570246,0.0009366050492397027,-0.050291608162854114,0.03033958877185607,,-0.035845427862641686
EFNB3,0.11257919578189464,-0.007458746222425673,-0.003813761112166327,-0.07849529785379535,0.03215296121073558,0.00013949278076587,-0.05062844865209382,-0.010614669827213938,-0.0641956268833369,-0.00875765100339113,0.07574166467456948,0.10293072299431198
LTB,-0.016472530013627574,-0.04038082807414193,0.03577714938054008,-0.02486864860683354,0.02111641820509255,0.1290674646688364,0.008349304148161171,-0.023051079597407664,0.05125325919005493,0.010875085624156676,0.055898267812914064,-0.039266292085155294
ANGPT2,0.0047503242621205945,0.010971062743487232,-0.020702376126031274,0.051928574997182675,-0.003438800957475568,-0.02853918201035391,-0.02976770096835483,0.04585644947401858,-0.005784829388392742,-0.04678673129657466,0.27277311360416195,-0.008090287141427812
NRTN,,,,,,,,,,,-0.033689001269377405,
ADAM17,-0.032704258739469284,0.03143832309983492,-0.010640064235601647,-0.04065427950135827,-0.008524703149965295,-0.050480770856691594,-0.06147252882581987,0.05809791738568738,0.023611706717870672,-0.041545275245165304,0.031594034683137685,0.00018268037968484596
LRPAP1,0.005205808393595335,0.08360511207646301,0.037597930232785154,0.03160798465719188,-0.026058674695016305,-0.026647850994857926,-0.0036355881609639678,0.010010428750444842,-0.050142547798992285,0.005933078462723698,0.029982319813450627,0.01183699052064389
NID1,-0.022974707128421257,-0.05868813673201847,-0.016214102246336713,0.01278590135625056,-0.06744196501096932,-0.06981530311006155,0.0036307872021534553,-0.0024497085604176707,0.07596888395865986,0.11629076215574934,0.16115385521243553,-0.14890936535497384
MST1,0.08451348036355921,0.018540139005064744,0.008942714190605983,-0.02348607362088318,-0.05110463814084153,-0.035497205403910534,-0.023813335465365452,0.008155238325136266,0.1426351781773054,0.014113674951437559,0.04283135513099395,0.026746794678199886
IL13,,,,,,0.09292310818452844,,,,,,
DCN,0.010150076244546185,-0.0007541155722424802,-0.01452476533690496,0.02926435862917152,-0.014290526325860501,-0.04589972419170767,0.010162964663692856,0.037177127898409545,0.040375064703621615,0.0755836324149581,0.10741901216795821,-0.11108163166783759
IGFL2,,,,,,,-0.023228784124939707,,,,,-0.04559588374921464
COL7A1,0.08069310667830512,0.046873585066023585,0.029336056695828824,0.04756235504373558,-0.04033898128884964,-0.04878983207605881,-0.042317677099217604,0.05563222186038183,-0.031622664499522335,-0.005123366130223577,0.0791771842889932,-0.05610048746558133
