,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
PTGS2,-0.06319850880473082,-0.017576569913719253,-0.017923875035496143,-0.02389610944059589,-0.07349106084315969,-0.044898757221652416,-0.17363765837002415,0.007598638084165208,0.01734804720648521,0.04005363379689746,0.05575967365658378,-0.0034754836273477295,-0.012181359457906448,-0.010846773632744635,-0.09047245876903261,-0.0015483871979821832,0.07433117861488799,-0.01159265616097849
XCL1,-0.01213367036078532,-0.003426189511196061,,-0.017641766921706308,-0.0039452484619473685,,,-0.00010780787960505013,,-0.025628642853098047,-0.025996216621538743,,,,,,,-0.03805307183936837
CD58,0.030804261894706572,-0.04214582610931392,-0.01020619987847785,-0.02178467593453055,-0.009593536195584356,-0.0775088780540801,0.21135569412718666,0.013879537074390378,-0.030166033876308312,-0.011680999515371921,0.018074197888887478,0.037700557896536015,0.0018092263161816756,0.06338847629705614,0.0087012090028265,0.029186610538332863,0.002168760250645192,-0.01227497785354584
TNFSF14,-0.024661341315034904,-0.020476095368518205,-0.020946901451111426,-0.029336894963562343,-0.048793337210894246,,0.043195050417302365,-0.026873552149433776,-0.016753521990052454,-0.032947986459525166,,,0.08367341508810715,-0.0063061456757896985,-0.007869534173322363,-0.05551998854460095,0.07083024094876057,0.044115808850058814
CNTN4,,0.01564537477911444,-0.016397167634887674,0.01447195418103244,0.03875023634989136,-0.017362254676486426,-0.10625707021921445,-0.02810851042661722,0.009490932623949363,0.05978539361374089,,-0.009391548184026271,-0.05284903236386702,0.0074972846567762244,0.12587523609702095,-0.017858917975237646,0.06683408602967858,0.015163673791250713
NTF4,,,,0.030063748377596903,,,,,,,,,,,,,,
INSL3,,-0.018204392755494615,,-0.016214322774187724,,,,-0.011700020127453891,,,,,,-0.00300169382619759,0.008098773491631807,,0.0236760304864891,
BTLA,,,,0.06226697076544473,-0.022676060009402838,,,,0.0053192491001048,,,,0.03863127027720551,,,,,
MFNG,-0.0031514991945044103,-0.05119164178495224,0.061346541057254005,0.06908655764782018,0.03952756606780829,-0.06403088113163893,0.14084963624580807,0.04224844297831422,-0.05890246921307421,-0.02031021220745026,0.013002428126673968,-0.014555965785747593,-0.04488418153173675,0.028351627604459244,0.04535742986122749,0.0415236155074731,-0.05415102360276782,0.031328388589538195
ICAM1,0.09146095277650394,0.03227855734253345,0.03273494824632562,-0.0070930608612296345,-0.1095789531247048,-0.05901015069653978,0.14079897400665062,0.03942286252215181,-0.007597856097539809,-0.07488312983227864,0.03400305047542996,0.02020944807529932,0.02647000152181545,-0.00937168483880489,-0.0743493428509261,0.004036008902616129,0.03090678204549666,-0.06991326608110586
PROS1,0.037424318354715755,0.028549537263200614,-0.03351300907003592,-0.020350520665596356,-0.09495614234084954,-0.044583376070369954,0.15930132678287864,0.018058574948491855,-0.02627937148893969,0.0012292342232467046,0.08001666990506935,-0.01682215653499192,-0.02212113628470943,-0.0028081829122733053,-0.08151662561390581,0.08480502768023034,-0.05032031528474617,0.01619903988357761
CLCF1,-0.034664724809165805,0.006167258623456022,0.08440795868183272,0.0071338582752802915,-0.029186612310246038,-0.026562608596515536,0.029450136018114335,0.020987853363521068,-0.0034718460609603815,-0.04494077945029965,-0.04747917893448428,-0.03687086095030642,-0.016846761873475117,0.05779625069089424,-0.013904647494631142,-0.01964804021491238,-0.017032793998081504,-0.04216813397384547
PSAP,-0.030809571985526602,0.02686618721266955,-0.01401305539416038,-0.03865994422612336,-0.042578473578007606,0.027619010604362074,-0.22062058524631561,-0.0748980439676727,0.034934828305885256,-0.09162082561683228,-0.05726073669483325,0.07025573849630139,0.034887287468000905,-0.058647464290904325,-0.17466328553413416,0.03185287657952055,-0.020198898783603956,0.00306028809127474
EFEMP1,0.012327294398012938,-0.02002699432910512,0.025606649657015416,0.05254505583754683,-0.10682780187639207,0.011009481365818407,0.13493858740636955,-0.07467182153450437,0.0015306504462997256,-0.13294985752245153,0.016925319646516113,-0.018438707038016495,0.018419697008366667,0.05916684393805513,-0.06962458317227477,-0.04069009038192626,-0.039803212308032056,-0.015313234369916308
C1QTNF1,0.00726278990450053,-0.018939705497945485,0.0002005828781724008,-0.027832130606319932,0.05660986625236635,0.04587044681606202,0.18900500915143023,-0.013093287252517767,0.010176525414261985,-0.045898834088537115,-0.023039201479967176,-0.015884246137238395,-0.019273707361449278,-0.07521073192334508,-0.13820605935716104,0.017859725002072956,-0.07788189388342792,0.024658798746872435
ALB,0.0483661429599584,0.021095167800797864,-0.027631970114768055,-0.008164622780027277,-0.04685556745079969,0.0011876157326215547,-0.052266140793751796,-0.012773353247693884,-0.01902846251422961,-0.061256688785750926,-0.013196858910430301,0.14300032903031543,0.060543306355227526,-0.04177437511466301,-0.03653479805907879,-0.05096692641311363,0.04340607262690628,0.02047787467552216
CCL13,,,,,,,,,,,0.05204401546522098,,,-0.03037741226107182,,,-0.04769085089078988,
EFNA3,-0.00871397973803568,0.02342463749928599,-0.03373230521938043,-0.012065641361391526,0.017764459996088694,0.03426363335353925,-0.1832146676445154,0.027758789999678263,-0.007134249404646961,0.0365150736172672,-0.014329730571299475,-0.0050549218360461876,-0.008859869597822702,0.09191242366053343,-0.015344792243911411,-0.007085221319671757,0.13439659618108743,0.06898070734470926
DRAXIN,-0.005421986192401029,-0.010548923127477659,0.02229723382051204,-0.03288610693176763,0.022120000888530285,-0.07476427028003682,0.2023727712040517,0.06652428612723581,-0.015278921637316027,-0.02674750987937527,0.023037349303789218,0.004376303995474553,-0.05849714022926534,-0.09924867265746286,-0.05748613839165175,0.029431339939612142,0.03126304062312638,0.005081337226104327
RAET1L,,-0.014181398755535318,,,,,,,-0.01829994720223871,,,,,,-0.032159108434083386,,0.13886317924340016,
NPTX2,-0.021351340398721753,0.025030345624874117,-0.0031424624531247473,0.0364240986016499,0.08009293242843234,0.038445766163617286,-0.2781432060662017,-0.0738322971515438,0.07467828207459583,-0.07735480980094987,0.08580824038402164,0.011670575724587585,0.05487306211099214,-0.011309153171821741,-0.06061548996818268,0.03447157729464058,-0.07450774666306705,-0.04009792621112612
FGF11,0.05877360809376978,-0.049083280337845,0.059986748952268625,0.009945675848910334,-0.0202742905508427,-0.013845216563143055,0.1828377135149642,-0.011187917992501947,0.06296145559818253,0.11108655629663267,0.005812052440772927,0.006705867061585723,0.011926916566682677,0.04847473441187216,0.003627739058854099,-0.04030793890176666,-0.013791998485808915,0.033975523782825194
CD59,-0.01533412129852022,0.003110759904882722,0.0016148271423632855,-0.01962656464383839,0.04553139864398991,-0.05226681881554123,-0.20257839797524807,-0.052593012159472964,-0.03342334517459313,-0.07225771682153848,-0.006392626027016605,0.06470060706831049,-0.059418938405216,-0.018054126119806554,-0.08697613046962893,-0.00179975184563906,-0.0824667016506216,-0.04694083911597028
COL9A2,-0.0020699763439195992,0.027310198481253118,0.0059025267704619225,-0.015821849073189856,0.0505251276511684,-0.0066234677579335936,0.046996841509434915,0.008665881072086675,0.005454454659242769,-0.10236283678057854,0.09520717968367644,0.007653338800759096,0.04839947058167346,0.06212505659747984,0.11813909910396841,0.044392829872590966,0.0052312489534694605,-0.023744044058286614
DLL3,0.013613256328878512,0.025733496843217376,0.026361610926747703,-0.0072256343742380024,0.053961666513840316,-0.057203264842206246,0.0840920381475751,-0.05047398172466398,0.050019955161238736,0.10953977470988399,0.005873673923751879,0.0406094563269883,-0.008649472648599527,0.12677779598705413,0.20981362667778053,-0.016046175297494296,-0.0003917534770357639,0.0034584531578739936
FGF5,,,,,,,-0.051552309316513285,,,-0.01879097286263415,-0.031838555503209236,,,,,,,0.007170988652386142
LIN7C,0.030326945270844126,-0.044819218882458885,0.05882106044777619,-0.00572176107335694,0.012588335040129316,-0.04525364132630523,0.08935525809443795,0.024755570980415503,0.04262733787328357,0.01602350847067241,0.043979497626877445,-0.006867530965792064,0.05731146130377537,0.1178115186846115,0.056347322431420065,-0.005394456905785477,0.0507337835570435,0.0827365301185249
GDF7,0.03717684865142461,0.010869753998175595,-0.017595327675445034,-0.02893108561339515,,0.002287281638606155,0.08476640061960933,0.002324514388691024,-0.01675352133901056,-0.018602512368699236,,,-0.00845238979119867,,0.0770427025235976,0.0020315704490715225,0.008227815732446502,-0.032685175945814424
PSPN,0.008879005221482302,-0.032821056032848774,-0.02166063232752287,-0.03479384406041502,0.06031318788082584,0.03805661122202854,0.020570251656990442,-0.026467257502907713,0.049135852603805937,0.011246304113310143,0.011768772203253747,0.05290812713608164,0.007757802619120574,-0.004464146545138438,0.03560495982244011,0.07423506923916345,-0.007575466838753931,0.03384825237176411
ANGPT1,0.030980478555765308,-0.022081848500524078,-0.007766350746704116,0.03142555259345645,0.07741446991239906,-0.047047371541884674,0.29672863851236264,-0.09103559917769552,0.03866816901625956,-0.05757944776273392,0.034072834899977575,-0.01962139591836622,-0.045524274453977984,-0.005249667145993128,0.02238167455218819,0.013979347291959791,-0.020411950052213086,0.030499651693250602
PNOC,0.054542628684165206,0.005384994601555555,-0.018536678343152254,-0.042684891861846964,0.10079880458061076,0.04189763547104254,-0.16129007082432023,-0.04330032518636024,-0.003027965311978681,0.07183480257637315,-0.013196858910430301,-0.024497560298943417,,,-0.02931630886710133,,0.007435348400328258,0.06871433926088795
L1CAM,0.08292596662217001,0.04467797148028843,0.07978082279948304,-0.04029104676676704,-0.0047370888761109975,0.048892999196149194,-0.11747417653682178,-0.011921341250685077,-0.016697233303681124,0.07766234135820495,0.03048937263459315,0.10424757032726203,0.047953330757621364,-0.041576057675048926,-0.047114174527536586,-0.042596275433111536,0.0938570177635255,0.031206561728796954
APOA1,-0.02995325052981697,-0.01762524396200847,0.0031098436599530307,0.07122311287485407,-0.01620479323857477,0.012001699926002057,0.015813525078280776,0.021318908246757234,0.09493879017736309,0.06052172808814566,0.1515045903489213,-0.01916720680268431,-0.055570889609148966,-0.020130068615990863,-0.012487715242057053,-0.03680807029529917,0.00800196428825433,0.06472677829452742
PSEN1,0.002053865798229188,-0.026472055071236282,0.008275030202384214,-0.03950720567769898,0.06799903971471508,0.02577287957544081,0.02277894071535384,-0.032979909592688435,0.021588428282285792,-0.08235129955663253,-0.029310207086892987,-0.02555618641511823,-0.006912575683272909,-0.02111532378194972,-0.011285339390544845,0.04009616704266089,-0.056883094689640715,-0.010693285613972883
CALM2,0.023129792975170874,-0.020544737764115546,-0.0367549246181344,-0.025477961229383363,0.07595871527953844,0.08211209919324312,-0.24310944907335613,-0.07898040568238746,0.06670695234829878,0.1386667018939371,0.04849934940425661,0.050121725080651325,-0.002627447520265868,0.07689322458610044,0.12154033034425143,0.06278555975526083,0.07632461654598523,0.05878096351730044
CLEC2B,-0.022999655665659542,0.00036602959591644843,-0.015125842828585787,-0.011373794407076835,-0.06356352969501697,-0.01752274057413089,0.160526862818961,0.023457965608700893,-0.046241685038209246,-0.018609448279236877,0.0196920813407037,-0.03888665891730891,0.0613564380798894,0.027233322840308338,-0.041297988136730676,-0.0345539262640409,-0.023123382956680243,-0.010106805604031143
NTNG1,-0.003631491228591044,-0.03903797821386712,0.031950903983442504,-0.037159235513775875,-0.05526682696139878,0.06631727939016079,-0.009303573670777152,-0.01974725865947317,-0.02387296571728073,0.027952841947640757,0.04861252519291917,0.019573401134926928,-0.03322171020818033,0.015346991165753176,0.11586926336461711,0.07123526541287306,-0.0488831691630931,-0.06153340287811585
LRIG1,0.05930748625304571,-0.017804943287164834,0.05025238598506037,0.0015503738648854838,-0.001267316932774305,0.05282804710013566,0.0961333757679034,0.026657609334342795,0.006276208861087128,-0.0668404230064426,-0.026209949027842513,-0.016555870420114152,0.04830893898324493,0.07622076229486735,0.15587722647734947,0.02600192025534474,-0.002211215458374649,-0.014928644597793164
CPAMD8,-0.0259528848848648,0.1407911261467871,,-0.019178650623874256,-0.02761634141472128,0.01947446647640046,0.055302985151502594,0.0710119124309772,-0.021923413183237647,-0.0028440790975046795,,0.008331347265298451,0.022524549124711746,,-0.030970819240896598,-0.03132865537459626,,0.042384117116329605
GHRL,0.008816537700436654,0.05244032557759078,-0.0073680136202947145,0.004618228144657141,0.0415214280095871,-0.0032347921707994638,0.05396598447420436,-0.022755079562600884,0.003787036531464643,-0.020957307655459452,,-0.01580131951828952,-0.008574973386262558,,,-0.033523674767666746,0.013480865492139964,-0.020430096258188552
NPY,0.013517000156368562,-0.017516614415346396,-0.033142034512944236,-0.035796116135955874,0.09274535450204703,0.03245270237372605,-0.14260567477284344,-0.05480777968851079,0.04696582452218751,0.006338959964475063,,0.08598673345468141,0.1888573256336661,-0.06355736888308638,-0.06610064352585901,0.03816985599194423,0.03617398581782637,-0.001536511435923983
MMP2,0.0214225769044643,-0.0007207587779611031,0.0027180004913491063,0.006841702912799219,0.02207939407240989,-0.02785602334715269,0.25939108351453993,-0.021632824153157634,-0.03152328112987344,-0.06973763347060763,-0.08143899164844469,-0.02633904462007061,0.015297249077793267,-0.023065864977697352,-0.005490915218232001,0.03322296832832067,-0.04087700200359883,0.0003346554342167238
LHB,,,,0.01927476985158362,,,,,,,,,,,,,,
PPY,,-0.02391264077805432,,0.01257525811557762,,,,-0.009484823939769838,,,-0.01220650601359575,,,-0.024215884504536205,-0.07966187920898798,,0.025943576590730478,-0.01669414225590517
ALKAL2,-0.002790296808087175,-0.00030861257848245567,0.07532620539600979,-0.01646048550783966,,-0.014992611107987228,0.03546539434538461,0.0026003417029553375,-0.025007966817657507,-0.07390442552698015,0.017667307152006245,-0.0067359939868566485,0.011303685003581752,0.022711385162386043,0.09066735655156961,0.04337345432013454,0.06287906520049266,0.01531978020803698
CSF1,0.09271717639151085,0.009598658892589061,6.774083937259858e-05,-0.024556922502253855,-0.08440927195395283,-0.031965094447342066,0.10417447298906556,-0.021230894847046655,-0.0012756307561119667,-0.039131872666501887,0.07468221035783286,-0.030547768136506778,0.027655071286079094,-0.007552717892138658,-0.08852513254246243,0.037264212111487616,-0.031815229207600014,-0.02186713891049565
SEMA4C,0.018761638510628974,0.020249246500490002,0.08730920561048058,-0.027940070601073314,0.04155581235519433,0.007739055969817468,0.013319134794122146,-0.01806447810549637,0.008304871296229652,0.02745951818956848,0.04195844589909408,-0.04107717231649327,0.11009150876707599,0.030169597366513277,0.055745173651849875,0.0553814302160303,0.0024800051893721256,0.01788336855735407
ICAM2,0.08137867410618124,0.012378787973513213,-0.0022524117427153113,-0.037567812209556475,0.043712823554326916,-0.006603786720593055,0.21609240486309528,0.06076420186121188,-0.017137727318284238,0.0035178972718362994,0.09015970835135917,0.005059140735821163,0.047725192952075834,0.04555452834573704,0.03220824208424476,0.0074561118626901585,-0.06913749978143267,-0.01616755083640382
SYTL3,-0.04338558551209973,0.02007799852334544,0.03963560414900507,0.020513025698452862,0.02002423423890742,0.03773198816851132,0.016764234898758567,-0.0017376906931355122,0.027431074612309814,0.03422322572015836,0.0066300613583713496,0.0008156862481868997,-0.016187320793587902,-0.03441871362926159,0.029217981319711737,0.006883231878164884,0.013493386002402881,-0.039538212645445416
IL1A,0.07697235646666582,0.005235679934693543,-0.015720874747290413,0.012291650340950505,0.00046883239877845863,-0.03904328987336035,0.12820195156307157,-0.006933036743041252,0.015713770209917884,-0.04635105399448178,,-0.02379596872355085,0.009101154207587349,0.07471625331358242,-0.03571863184702902,0.026780521385647238,0.015107347583018054,-0.03672374002765806
HLA-G,,-0.006508933489975305,,-0.017641765328506583,,-0.02108784567484329,,,,,,,,0.09418278159999995,-0.035851752122449634,,-0.011013403618807515,
PGF,0.032740167042516116,-0.04418374578994832,0.012809145654832422,0.047167964220931315,0.023288326708239326,-0.0423365836093363,0.16280893216673983,-0.009924120871208577,0.03600980272630762,-0.03837305212332754,0.08291176549081361,-0.010055473019943159,-0.002499248849433843,0.04630751745339358,0.04797144173540125,0.023232635254525524,-0.07254206392613372,-0.016909244187044942
LGALS8,0.06224770826581301,-0.0494992082265634,0.01697599540380376,0.03081432018473197,-0.0021981058023940003,0.010278633652392871,0.07448769208413986,-0.0009396219132872781,-0.0004794611611513191,0.05588998910692205,0.018084587590681666,-0.03205175817645085,0.06358904271523068,0.027300896036963555,0.05815311386907732,0.012562329383324917,0.04823680900139476,-0.012538459471935812
DKK3,0.036320108745125625,-0.0014049176810963671,-0.05500376612157511,-0.012940826366007992,0.13164873535469596,0.06820684243795337,-0.2341113267229105,-0.0486966299408745,0.052813802287270936,0.12683207673164265,-0.00027919114950390934,0.10567652757612626,0.03628409466573862,0.06807180683643628,0.05867472563575444,0.08061879312058871,0.02682077578599481,0.03370339637821032
COL16A1,0.030562910412195474,0.03136862853538918,0.05475571190128368,-0.03491510117740954,0.02583046602324102,0.04959225017330111,0.034801068128781684,-0.03777175320159125,-0.01410892281338699,-0.0058900632459778215,0.0786042533885245,-0.013899199416893618,-0.004416433238413005,-0.04128917104058296,0.0030896988845125206,0.054796697111647454,-0.05683389574349234,0.04707734404345305
TPH1,-0.006053603039112121,-0.016022733237556833,,-0.022662539904252037,-0.02710901909782168,0.02833061495518498,0.04179041383218424,0.03129013089865186,,,,-0.014899813933720495,,-0.016610250743558434,0.05064622509434616,-0.041176971333676544,0.012907063193736369,-0.03628966967480247
TNC,0.024576496513681503,-0.039438030862209976,-0.0006193923964520418,-0.03466129193108149,-0.10810158309127224,-0.027142159517481456,0.2619008257073137,0.08199219448549963,0.01858315490448998,-0.07180806569694498,-0.07814855315690515,-0.045838073050378327,0.00029656470206795735,-0.05545648139967689,-0.16386762868883603,0.0286957335535888,-0.052642916495597526,-0.026593935383753983
TNFSF9,-0.02595287256720337,-0.028491893505778996,-0.009810006084702574,0.040776008540509584,0.0006976069254508037,0.0002029352760998995,-0.07700196678076948,-0.020404647678296167,-0.0032623089971134667,0.041924669372673154,0.025289736681499697,-0.025279332262196145,-0.05636873695898361,-0.0043537908317807066,0.020998534149000055,0.0664336950072565,-0.039822313684517774,0.01618210429317265
C4A,,,-0.013917714801890663,-0.01980256105940549,,,,-0.011243783034103408,,0.1674540370402751,0.09053648999424863,-0.013097502460508567,,0.034527130105330664,,0.07530794061373172,-0.023624046601616093,
CNTN2,-0.07945726790347589,0.021957564918089957,-0.03742031397975572,-0.00254007486433438,0.010984055398643805,0.05358410520376864,-0.01945516770674966,-0.07231440609942558,0.01968005683981889,-0.06708011897681404,0.08333006960692077,0.027068639032061137,-0.01712766394353721,0.0901149817418249,0.13305172961419756,-0.020131651183769132,0.017407654384374176,0.009172890062050465
F7,,-0.015631383852129855,,,,0.0006324954114481884,0.018039283503038583,,,,-0.013196860762278856,,,0.014299277061624066,,,0.00746927559748099,-0.028647141713751156
LUM,-0.04240733836449766,-0.01108858401246732,0.10717222972045962,-0.024081882737824113,0.0024934365334498745,-0.05891459850331448,0.24282509645993858,-0.009671104403043517,0.03694464606043549,-0.020758407184795685,-0.04481001712328738,-0.03397137100122456,0.002603213418786112,0.020863065074114548,0.0001474077341360777,-0.011679426727136451,-0.026432117170819124,-0.034685272773366055
IZUMO1,0.04912294164747258,,,,,,,,,,,,,,,,,
BTC,,0.08275201264719437,-0.021778751748870295,-0.04533586042605465,-0.010473072105962756,,,,-0.004119127191514475,-0.02755976094178777,,,,-0.03082742430079957,-0.012760499532854385,0.03754624756668553,-0.009941863526048728,0.07252963124627804
APOC1,-0.07651085011050822,0.014438549560150452,-0.06717444736264762,0.01928647662401982,0.12407803845085116,-0.07305920918739402,0.2957924050656401,-0.0008349349876015134,0.03362260298183744,-0.12109175287216922,0.03576669702771753,-0.03502596439680494,-0.030778804217492732,0.04795666071670393,0.07674746862849509,-0.007202818241078584,0.021016913674559805,-0.009871507246256213
PKM,0.028809271812667837,0.00800022849317762,0.003480307825354971,-0.02769943426634454,-0.12488389960892116,0.08066777841516361,0.010558993340339365,0.03265971969203053,-0.005070785355463449,0.034977654694784185,-0.07710040541834533,-0.06938601841936042,0.06950556349852688,-0.038936858483374887,-0.18828564671598844,0.02694953682215812,0.008128148101616502,-0.005682627382688555
TNF,,-0.016192408273579328,0.04058128297665378,0.016142724273950637,-0.01937542121124636,-0.01314319004064584,0.0321381878539077,0.027784288075167952,0.029522769191868487,-0.07069493928608474,0.06495023489715909,-0.020287209799994897,0.011143849458928733,-0.02992105788521929,-0.032159117205487454,,,0.0007200078622081597
GNAS,0.01946332904366459,-0.07005478044316465,0.017426755201387933,-0.0025948220157485276,0.1400887987242734,0.0762136748691923,-0.1549380457448853,-0.02954917962453418,0.02779787452125318,0.14415262209790253,-0.03501043710344,-0.055155918889500936,-0.050799859443164945,-0.03138130295078898,-0.017310920358257494,0.013295956236953682,0.08426076752641716,0.05034311878488587
BMP8B,-0.003601304435521235,0.012315336461875952,0.03144012727915038,-0.002698287416381153,0.02706261863635128,-0.011236175812960426,-0.02026118714770781,-0.008705853610269376,-0.014831834385538745,0.05175613923079408,-0.005838987765321364,-0.012662866497781276,0.0045490581443036375,-0.04819729735621093,-0.008045392117956957,-0.02736150343964434,0.032240418294730296,0.011208054046813664
LIPH,,-0.016022729292885184,,0.03187929196033939,,,,-0.009065562799080747,,,,,,-0.016520962302026983,-0.0019795442857677603,,-0.01817869870761645,-0.035552303559485146
CCL28,,0.05529924061721431,,,,-0.032848653982920084,,-0.013959475332400205,-0.017542928225046,-0.028089567931662104,,-0.011816199699550865,,,,-0.025126009280167554,,0.04378374186914404
PTPN11,-0.015131033296679856,-0.04737273510967908,-0.029612712114426464,0.012604343011604065,0.03014590660121634,-0.0197139123208995,0.020829345693027274,0.0219695752159211,-0.031046342966230628,-0.05445544312697573,0.043373522919192706,-0.029211918865958284,-0.05447461781259001,-0.05242747976722205,0.052809175862940844,-0.010982068081054267,0.012657728552216328,0.010381184721851032
ADAM12,0.08963380151751105,-0.008111490061383382,0.08118552832815192,0.0576911542056671,0.01670550245913445,-0.06204850436472722,0.100088194435897,0.09152983991202321,-0.01695414956566837,-0.04824095706900154,0.034461794008305846,-0.04115920666127153,0.049421521370962965,-0.05143421746822969,-0.05904869123438296,0.03180383253517368,-0.02704980619779445,-0.05480595198731222
EPO,,-0.0060083172015107005,,-0.014362450433854302,0.02109797513347312,,,-0.009484824353784277,,,-0.011999095038859604,0.030888230228200687,-0.0011748350573644634,0.020747338200488522,0.042148887127888654,,-0.03306778245365741,
EDN3,-0.009510315833865147,-0.0037417257149513763,0.028143210089105572,0.004479832723394174,0.01920053790827149,-0.02783556953004715,-0.016191723585125717,-0.01470100995837188,0.0573934504670937,-0.03365251280999528,,-0.015053560049893262,-0.029809361632412663,0.02416538047872842,-0.008501672969345137,0.011626012293643717,0.02932195880126845,-0.03555229355438579
CCL22,,,-0.017595327249367163,,,,,-0.019097899243024262,,,,,,-0.025634591000859932,-0.0340533854113209,-0.01436497649817943,-0.029015539573653378,
CCL2,0.010281913943315953,-0.01409615428671128,-0.025122360420312285,0.027496954038809016,-0.09387369063247819,-0.022354251271197962,0.03798210933053311,-0.01385827140040689,-0.04511704293274835,-0.12584708476225157,0.004520455502574781,-0.023722689109800812,0.034669006464568566,0.005317695371934976,-0.10599144723475862,-0.0014989381256627484,-0.008864623551864763,-0.04275001940628519
DSCAM,-0.062122172731658966,0.0694198285097417,0.013568424281212963,-0.019370966427854644,0.021413194488616907,-0.037313899912226,0.1214450880640141,0.03548962498542037,-0.026148761129176856,0.009548885931658823,0.06889812028853116,-0.03735977654189578,0.01801113210520854,0.07556710714116782,0.09156205348550338,-0.007975588030866652,0.02369348260399436,-0.02858433950075536
GPHA2,,-0.017858145953903535,,,,,,,,,,,,,,,,
ANG,0.0803101006252841,-0.031420838372943447,-0.01660299959568967,-0.02801616725926379,-0.05817422521443834,-0.019033492691867836,0.09536454721346788,0.029371798332519697,-0.04256568326084324,-0.05163103112115228,-0.03152786664319509,-0.02777639406974687,-0.016366710155515034,0.03412137082176469,-0.03347783931674836,-0.05985086189696987,-0.011023313113307145,0.009702176153690695
FBLN2,-0.03417424777350832,-0.04465920429723249,0.007953875255420547,-0.008288274247201187,0.058555035746049075,-0.03917645634756365,0.020449307373192706,-0.033189217325229094,0.009092726729944359,-0.023356389645653206,0.06967499122091304,-0.009942838898401737,0.024611437556900612,0.03338479996748497,-0.012275926295618116,-0.01913853564531411,0.027004697273749396,0.06247118561196584
VTN,,-0.019207067398307694,,-0.032887022548454374,-0.02932825735182586,-0.022345505897909564,0.05426261796522767,-0.015582501247763775,-0.01096554415769138,,,-0.012380850131781985,,0.013970910832044773,-0.02618486064335914,,-0.023831582788590218,0.02354035796581164
VEGFA,0.03933547040418945,-0.019381600525445027,-0.0052372496054119136,-0.04525144887867909,-0.12810945905222376,-0.053234529639130966,0.056498757799556064,0.0857948004084867,-0.020675784190525515,0.018057134111049124,-0.08249468590251946,-0.07354981854550204,0.07512939297490476,-0.0630867286629897,-0.15039180296411112,-0.011368377350625845,0.007046132613891909,0.00033452656547887014
F10,,,-0.020083953165822878,,0.0008217713872519202,0.04143472160248513,0.01162087345930838,-0.010399904904055344,-0.01975881572975546,0.05753334622007476,0.0022430818970223952,,,,-0.04472134991217941,-0.026984395171230333,-0.020882005863437636,0.005921312830597885
SERPINA1,-0.08104596974311795,0.07425289158512838,-0.03197423128596526,0.03638342818128356,-0.06673303797334218,-0.014493191837341497,0.18112417265602318,-0.024177863308486324,0.026705307090387594,-0.06127784865572548,0.04423707160104159,-0.03225679758732705,0.05530972495094962,-0.06310568000696334,-0.08503986855202673,0.007163469340964696,0.020153462967527486,-0.09844590773315542
VWF,0.04120952523503522,0.011611353670346825,-0.03125142471519515,-0.02229077004019938,0.09940359208984688,-0.039188874681491674,0.2224162698262077,0.03189679119941738,0.021137161799510425,0.0012358407042017008,0.1261633862084025,0.031486941537465285,-0.0007918223483086935,0.06095763556162178,-0.015477669964288582,0.03310121906515715,-0.009751636978562076,0.003524362423258116
GDNF,,-0.025092754706542614,,0.03370872433929271,,-0.012663458375991086,,,,,0.017952025824970883,-0.014899814961458745,0.05241204629492624,0.04743823058416485,-0.049347297989035636,,-0.037522390223269905,
VASP,-0.030912058817827825,-0.04455849136208998,0.004846488458649664,-0.022371375195762638,-0.05022499357873265,-0.05000146926993051,0.15153232506839226,0.06361166527020107,-0.007562243182928352,0.003017335770433787,0.034483762651786556,0.009644003958961717,0.07426170801758125,0.023824208535030884,-0.061505020471486364,0.036554498518126116,-0.04261357418976104,0.01922107836007978
ADAM15,0.010359950996991489,0.02724917171106339,-0.018885293281844174,-0.035442377987341185,-0.03905791593612586,-0.010739436020813462,0.07717764179237804,0.0026680517019400606,0.01699086681096153,-0.0038665943041728667,0.06304326606665328,-0.046869528923323064,-0.00314351901562947,-0.015073297174470401,-0.02326127352040186,0.04104101181100454,0.02892511136991685,-0.04482395820652463
WNT2,,-0.028027851505823525,,,-0.02356678669277546,0.02557396563806543,-0.07092196067259592,,-0.019903767757858244,0.03698148537110421,,-0.013944017722783844,,-0.017792055844125864,-0.03824507182585472,,-0.03032677852334818,0.06507345191456632
CALCB,,,-0.025455865485253464,,-0.03542551021292279,-0.02264956070280149,-0.051552308756277566,,,0.0034807409929053113,,,,-0.035813916024703275,-0.0452950158854029,,0.04777858849159272,-0.03434811442947319
OLFM2,0.015773447668101293,0.015023019020171117,0.08003907739533062,0.05643080894879116,0.05724800780128338,0.014780076371972456,-0.09862263560133375,-0.029106068644706152,-0.005065216415512375,0.05083380946100272,0.054702541642058664,-0.0021967684714686605,0.01872217972796582,0.037279181633045944,0.15040026109544344,0.008356979662416391,-0.010292896286275584,0.0074028897745329475
