,UKF243,UKF248,UKF255,UKF259,UKF260,UKF275,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
CTHRC1,-0.11334453155651408,-0.046168278150140026,-0.0570457133924867,0.013688570946055896,-0.013747933910065695,0.01931335697810201,-0.05096804376523153,0.006852144528975676,-0.045607815378380455,-0.008139934978192421,-0.050031570596754886,-0.07700214007339486,-0.03506518792676329
PODXL,-0.09759548228292271,-0.07511598539484504,-0.12522350563057508,0.02736446206150945,-0.03492425005864084,0.020913497230764817,-0.03160854991192657,-0.08409217007233614,-0.11180865600949225,0.017186142540420713,0.0152469692718029,-0.1042776825664976,0.016330061932979537
JAM3,0.037145877894159435,-0.01223988854985132,-0.016372976593034064,0.004023923959053937,0.016558403521052565,0.04913200617765946,0.03597722919659721,0.09120479965167372,-0.04788438384450333,0.04416575544824195,-0.002143668395051366,0.023186357435656,0.01823472232596718
TGFB2,0.014531371136727268,-0.005394049043445615,-0.023614485123862997,-0.01127881425270048,-0.07427841510530724,-0.029696112024687086,-0.05083912949031228,0.10102032627046176,0.07790686052178623,0.004332216226839745,0.009320104513533477,-0.044229188087768316,0.002663449648069164
COL18A1,-0.12340935290300813,-0.053879311986376036,-0.14352703457482324,-0.0261699978612526,-0.06082344917007151,0.08352323018548424,0.02386124960828094,-0.08391208613236453,0.01993877058732831,0.028419166507684904,-0.054815658248097254,-0.15239842800050676,-0.055405869120342656
NODAL,,-0.03819893707269169,,-0.02515471862574742,-0.0233168488590098,,,-0.058554788678185,-0.016497099315566404,-0.025972453446364622,-0.017023579371544768,0.035500827885939126,-0.036702533994454646
INHBB,0.04097708937704864,0.0180599524933432,-0.014156388586833334,0.0011043643799723206,0.013151911323743609,-0.0024628617536559916,0.00029850480874813736,0.08965059098070716,0.05051984066770852,0.06860316178330429,0.009377397427250614,0.13005783329567902,0.0719712454054437
LCN1,,-0.01859082811689741,,,,,,,,-0.027625902361538873,,-0.026395367084223027,0.0627607885027767
ARF4,0.01818143107118675,0.07653507327140713,0.12944908177393483,0.06629880385278639,0.09610022935039991,-0.010998317548950589,-0.07057640806851012,0.20693036351788863,0.12951559257979403,0.028400539244006096,0.03474009805715981,-0.005122581787194876,0.018313845576908214
CXCL14,-0.16496009771139689,0.005386700666372532,0.06518209254589011,0.06573121990235647,-0.014356247921745457,-0.003906286155732705,-0.01954391834263927,-0.06761564140408527,0.04025369276695708,0.02892177157987278,-0.03277423626285864,0.027084950502186688,0.06867856480577707
LIF,0.0017014864623346518,-0.0008171449297992343,0.10328539276712691,-0.01546018012021119,0.012832086633965819,0.08880157686251657,0.0028738073039144014,-0.0006949683015085056,0.05723359779805239,0.0432363673552886,-0.018794869567100723,0.1616899376240518,0.08527799563292261
IL17B,-0.006652788479385932,,0.03999769443628974,,,,2.114853810768986e-05,,0.03803854160949881,0.02934149203369275,0.013507476617684012,-0.023354435364784817,-0.02626638775070583
MMP1,,-0.025630526494924644,0.063607323004849,,-0.02321003035488162,,-0.034414248665725386,,,0.034514769372510454,-0.015336309308167092,-0.06521258466913893,-0.04013047937590944
MATN1,0.10030369880588283,-0.024409214969984834,0.016092429897118992,,,-0.01192491615982765,-0.017378016784578693,-0.03815328078476556,0.054158874625010955,0.066913753280593,-0.0218271451625681,0.009745981282600574,-0.02393682291242263
ADAM28,-0.0472511005068956,0.04324992628811915,0.0024820092779249104,-0.0010442574437999886,0.004147858989640073,-0.03464521104046583,0.06060833557864106,-0.014009086027933635,0.0023206005963154045,0.02062629338742353,-0.018882842955231967,-0.03359402411233401,0.04126589092378137
TCN2,0.0048040894232927065,-0.048904652927514704,-0.03194597466638631,-0.005563135690655134,-0.017991128519227857,-0.01276120611633754,-0.019720669179193295,-0.11077432256940604,-0.012653960841880068,-0.0007269078205059948,-0.016343933268610444,-0.022361713605358664,-0.01107076253811614
THPO,,-0.031806217777410946,,0.029088186919036065,,-0.02448133580410972,,0.03099201619129317,0.035783947324187146,,0.019880597448190106,-0.034365197477519156,0.12133058555259
CUBN,0.23506410548176143,-0.047080571290899605,-0.046414048491324425,0.048589713306865005,-0.021937069727611787,-0.00276052593902399,-0.020190590782907834,0.04474617024338415,-0.17413384547046118,0.060028820576047144,0.04692792761127667,0.0028019256339976333,-0.04552511953118429
TIMP3,0.0008403811664301615,0.006365245425171957,0.05351718430674373,0.03945333117568292,-0.018786638046461045,0.01792304571208676,0.01643785459993426,-0.11859793436757567,0.19813958870737458,-0.00660839407438385,-0.08645192421779008,-0.08209749906802029,0.03134219985185391
PIGF,-0.04922355388644198,-0.057270156044150776,-0.028539513509988824,0.019250368972484753,-0.009056093415708172,-0.06633276017341644,-0.0465810758395895,0.04431795172156935,-0.14190093077682578,0.03643380199804707,-0.029422578378663515,0.1030899259101817,0.05269954358984267
CRH,,-0.021781368535193725,,0.005999989830310984,-0.023585621442358196,-0.01877260162784897,,-0.03830519705743739,,-0.03738246943529733,0.004386989192432931,-0.007174432471894574,0.04011669983766935
BDNF,-0.061311477077557304,-0.035417796046261066,0.037688068852927296,0.08542038567619349,-0.021141049879087388,0.02891425278459904,-0.02680555795054139,-0.017281621538731955,,0.03209306214168664,0.02841416961392817,0.05333262607642028,0.06230145831724338
CCL5,0.015090972862897897,0.03359139039522544,,0.027556293379563945,0.010995932427882776,0.0035879498131314415,-0.006783354998417956,0.017786923595903954,-0.04242294541782338,0.03961526995442464,-0.01935684966129039,-0.08571426465845929,-0.0006803192314087933
GAD1,-0.10612717290086648,0.017517891206555763,0.03374913824301502,-0.002357864868228967,-0.0010696713267027646,-0.09671091880758553,0.036501918235533795,-0.13824211177429846,-0.08053241721368264,0.0019169696695484854,0.08214086218645039,0.06765539488936488,-0.059344049505506646
COL14A1,0.08918917666795823,-0.04405259358081811,0.017082819906884754,-0.015198605986341408,0.03448079988028723,-0.004011734523908583,-0.0013705185355537125,0.042957109779114856,-0.10440899632671419,0.049672556828852035,-0.03431310685038026,0.05236830776763859,0.061845009721738106
HLA-A,-0.00931997794039178,0.1313834366224425,0.007617224270568953,-0.008249301935867074,0.06305959036864824,0.010329020377219968,0.0045836295161464395,0.13047781402387829,0.16297660625574073,0.05903150913578592,0.03324664683671715,-0.056169823304206695,-0.045215687605651325
CD5L,,-0.021781366015255293,,,,,,,,,,,
FGF18,,0.04852756649315477,0.010499719062729859,-0.011446119174356709,0.0756427488090271,-0.012778017470238887,-0.018044135210793656,,,0.01862134719801613,-0.026502233782539488,0.07142673238258734,0.030905639542462747
ADM,0.33406730693202,0.10825162366892381,0.1927212514591057,0.08662242469561846,0.1324866411461175,0.10038754256512789,-0.02341025472646779,0.3151897945581093,0.2731476659098507,0.040880564438969445,0.07159435690023674,0.08676874203203405,0.09055454156949538
CCL15,,-0.03634027982770574,,,,,,,,,,-0.02263792474585049,
GNAI2,-0.09553367852092015,-0.10484586636289071,-0.08060026189722877,-0.09253218863084049,-0.016280069760643348,0.020840982164257994,-0.023569362845796544,-0.05285318703362381,-0.08664426908912012,-0.004310744094025939,-0.08644851512362024,-0.08874417536834642,0.0179674197158598
HDC,,,,,,,,,-0.012657833303158976,,,-0.04475707799806171,0.12111941412093806
COL11A1,,-0.006121750661785747,0.03275990325054403,0.025849335134177944,0.07029893654979982,-0.024404602541438357,0.003817332409729685,0.001456211882759304,,0.020028957522742186,-0.06141513205584169,-0.013819620461412264,0.07302885683709626
NUCB2,-0.015941264791846536,0.040850472965679126,0.03674845986274257,-0.05315746373111948,0.055978336746930604,0.02028821404621968,-0.03850211695244604,0.04598103824226525,-0.05241200909450075,-0.07978312090347925,0.036528011185320744,0.0707681228508923,-0.010345327805029302
FGF16,,,,,,,,,,,,,0.019907879201244205
CXCL1,-0.05825351802062037,-0.06720856191381402,0.031244583467319776,0.017153520265442455,-0.02279709841585019,0.06198368295261622,-0.02583277689327082,-0.044658476033575034,-0.06695469931211365,0.07019269626311615,-0.02616061617929884,-0.023771364315793145,0.01756868265736514
VCAN,-0.036804042158978784,-0.03456578261284918,-0.2033672964499201,-0.05914264548848785,-0.0629269208825569,0.007990713346789944,0.013760899972379852,0.07396794582683096,-0.0665455699420565,-0.06409971211952077,-0.09905856556121062,-0.03153807102629378,0.015544035628268851
MMP7,-0.008609226412200608,0.0007886910626340929,,-0.02275566351622678,,-0.011777006132610995,0.022240733317198298,0.025806080992245864,,0.06954458570183288,0.06027424077854601,-0.002319917216982091,-0.0247344575095534
PTPN6,-0.04102178193100143,-0.06535377100916151,-0.09732134096155984,-0.02561855611117893,-0.0024695558557722265,0.024195638256383222,0.049191633437549814,0.0012185776178610806,0.029822515774120744,0.04176750717845316,0.0674562855330231,-0.018079572505925245,0.021032760594717072
PTGS2,0.12785332392338314,-0.0006758863943171453,0.09680166699449243,0.0660877404222298,0.051333105926503246,0.0016700757243744817,0.021824315656087428,0.08340087826809237,0.06979918215110115,0.09394846981207632,0.031845607023529565,0.12650512256410704,0.05475325723132637
XCL1,,0.005284418603468536,,-0.01245378729885592,0.02012074954912298,-0.01934329191878308,-0.03240536057075519,,,,,,0.0056392437627404545
CD58,0.039018616040514376,-0.03307149516730436,-0.02544055510931787,-0.014135576780170514,0.04201347130222967,0.022258727162570373,0.018885192082827244,0.04905701888790706,0.12707421876325406,0.11540627308596761,-0.05365285703511275,-0.05166252737398006,0.05549106051752124
TNFSF14,-0.061909078515134545,0.018550070294781434,0.05424609173981947,0.010700778233812294,-0.007814943618342549,-0.03119193298633603,,,,-0.02273569485052039,-0.02214482577395575,0.04938482407199197,0.02773108349978705
CNTN4,-0.09291314421141868,-0.016947707891844827,-0.013740024657326782,0.0037667340307629958,-0.05812407422222685,0.0033450259696523182,,0.0019154283430393773,,-0.03656092649388511,0.0005696045889446361,-0.03851983675701924,-0.055924815046533856
NTF4,,,,-0.015753495552572782,,,,,,,,,
INSL3,,0.011064961023927688,,-0.011446116929267239,,-0.013580126725525336,,,,-0.025284928235435343,0.044298254703275204,-0.03099645384036263,
BTLA,,,,-0.01816846609271079,-0.0257293440815237,,,,,,,-0.016229724498048242,
MFNG,-0.07912475036282779,-0.0671673775231656,-0.0625886336541267,-0.015804106281084945,0.006552260128378037,-0.0021813853308439196,-0.019723334319524662,0.007329638892256963,-0.05021615861938716,0.013193953475678932,0.02440851936013463,0.010164071766753869,0.03858360231482423
ICAM1,0.14730480713581112,0.022822000483705893,0.12799266975302812,-0.002657539868604758,0.02664581873805753,0.025469640916479967,0.032203975998930295,0.0888521016351557,-0.026117878430851154,0.008443013250451778,0.021134303495738582,0.06951300394124217,0.007397153695330099
PROS1,0.09458053080318686,-0.03654871311927088,0.07238734961590013,-0.01525187725327801,0.09826527258530864,0.0347422153737768,-0.010894926745235399,0.01325049920822748,-0.04196455046508294,0.06327322496020807,-0.018367722903955327,0.06736050023520232,0.10577459025667373
CLCF1,0.0379883555803459,-0.010413961091112141,0.10847353017543723,0.016969274499031108,0.03449551592184397,0.056407912803456,0.01064462853626678,0.03888149481805321,-0.05171965420707616,0.08430349304507648,-0.02760473500290552,0.1466628016119123,0.11298103278928237
PSAP,-0.11811946799142116,0.032297817508320024,-0.03520969932871525,-0.029994397338453892,0.0844711224937631,-0.07242231564744789,-0.03327184187617874,-0.16874803446472902,0.292134660781222,0.12996079132781932,0.09344515382785956,-0.02440804568239893,-0.08362970519517714
EFEMP1,0.11947860726052911,0.03037367598402596,0.08045020217968087,0.05912867761452798,0.05339004761305617,-0.10215463925136335,-0.01162421214005109,0.09811904743451758,0.03555038136922404,0.06393815918145873,0.060424965135977164,0.010399827906476453,0.09432389985753714
C1QTNF1,0.1818284345407217,0.05086114786820572,0.05332744920544216,0.02797607690051433,0.05170503012325905,0.04371280199402132,0.02653630314548938,0.10820708179831744,0.11765913450014139,0.12773062108562241,0.044925925547129174,0.15288773854732257,0.1047800989404253
ALB,0.030121002344846912,-0.033056749843496776,,-0.020320946471420097,0.1420830059008909,0.11572887954263368,0.07712709146358171,0.06127897782254045,0.0028684066935898184,0.09704247603756247,-0.03706988537786628,0.023797233659736333,-0.004322830877689219
CCL13,,,,,,,-0.03135285125037139,,,0.008834678054628875,-0.024840021313892586,,
EFNA3,0.0594398056399033,0.06368620820755524,0.07958855763812264,0.028207503943620458,0.03644468802191065,0.054877912371587456,-0.03128358532674274,0.050695956090839246,0.1973943510729649,0.10766842208732003,0.05182702130097568,0.05413674609188213,-0.06749410276098737
DRAXIN,-0.0857809549806206,0.012449544725213226,0.10662257704818713,-0.025608916515546688,-0.03945412404390396,0.013202972698458597,0.02524836822921929,0.16969857549794995,0.122328195670448,0.043472540283128115,0.02809544925787869,-0.03390695412697033,-0.0023366069621052797
RAET1L,,0.023551205008418143,,,,,,,,,-0.026903895930842168,,
NPTX2,-0.2054685252758227,-0.01785282978165456,-0.0406961821640661,0.008838129596160132,-0.06012182845184232,-0.07994536382660714,0.01602258606561751,0.1753576489565086,,0.0335141997858169,-0.009331328818477345,-0.017038103422751544,-0.026254442261224496
FGF11,0.24897578059922765,0.058308256955767496,0.09380137178183379,0.06244520305423429,-0.0029435474401022085,0.040339775252510056,-0.026493527829129476,0.13638005142949308,0.23081959937787558,0.05531716817196282,0.07046551910103778,0.1125583910789308,0.09983263667727434
CD59,-0.14016758383435735,-0.09348975412009547,-0.12959393522422233,-0.01669051782519538,-0.06305153664668645,-0.0482560243917978,-0.05144775338822393,-0.19433598407827157,-0.1941089298474476,0.039564207516394986,-0.020238144186828653,-0.11881246036075185,-0.1090479528099631
COL9A2,-0.03384054876270256,-0.06475806651266854,-0.12075746873141567,0.019842476762354476,-0.07505019504896163,0.012277746209902515,-0.0013218913582373315,-0.02297448969903622,-0.06547512712127365,0.0070190529193546606,-0.056021803172909675,-0.06886762435274288,0.023502938095780298
DLL3,-0.20767514979544732,-0.028802905210563303,-0.11865346731906562,-0.08195009319332848,-0.025508310833227448,-0.0398244078045451,0.08719729157915128,-0.099567099557296,-0.18492898328594676,-0.01577888331206281,-0.06906179955891642,-0.01303808620585898,-0.01704167786799972
FGF5,,,,,,,-0.01983792451831656,,,,,0.0659506078651574,0.010008328264295386
LIN7C,0.028058847620143074,-0.029913099044637702,-0.02414552367728464,-0.040644484329564835,0.018547156208460803,0.0021652522352302943,-0.008110858934068366,0.043412872915627794,0.0038229200960998916,-0.019445455089616724,-0.018877392474677217,0.080567194608164,0.0033762565386857646
GDF7,-0.09876412974974064,-0.020755059762236527,,-0.020423214304622808,,-0.0016666213680716596,,,,,0.002342065001776247,-0.044214958763383314,-0.03659060821444393
PSPN,0.021345689557111264,-0.025116749331004672,0.013570646117444683,0.007800600016080197,-0.01948080913108013,0.012240156738217548,0.021318819192925668,0.046913061507538545,0.00985847761597896,0.057278836258860114,0.06886750427859409,-0.017844610398611016,0.015518375502977487
ANGPT1,-0.08979375572206176,0.015176192923724695,-0.057518155969500974,-0.037273663631112126,-0.010185565806120284,-0.056146620313053446,0.03523535393504459,-0.04870339778482638,0.10337751633596133,0.053927633251635514,-0.013817068952000114,0.034725530338157895,-0.003918992963609867
PNOC,-0.17907430074282676,0.020208849999202253,-0.1048098756688338,0.03210409580601991,-0.038027358893112734,-0.048353450674959546,-0.016450431138489426,-0.07050829833932719,,,0.015127950661295714,0.019846363026279373,-0.049115571909096885
L1CAM,-0.1466739931804058,-0.033553619896447416,0.07645917548895785,0.00037962012296197025,0.04207389152585163,-0.06713617828124697,0.05658709258175493,-0.14327858089516649,0.1110109709181052,0.09156096120987384,0.10638555340765167,0.13178535139166803,-0.07038328477081725
APOA1,0.03680217430171649,-0.012916025513969505,-0.05942071039474357,-0.017825435960579054,-0.016870307295762204,0.07768064657810926,0.055595966894930696,0.005215092558043057,-0.016064681456888392,0.1106054428426933,-0.026420523762911832,-0.0013698168449880598,0.006230470640944578
PSEN1,0.060436922365526426,-0.03637303742950919,0.06718592337066899,0.007716247641825698,0.05108392488731832,-0.039198896618043044,-0.0481717366622177,0.023726803972836413,-0.09609048757951641,0.01514898260468221,-0.00037135661482057297,-0.023026807213315428,0.07754814723493739
CALM2,-0.15604223706129824,-0.1252806836314269,-0.09001106370181315,-0.06287205826239113,-0.09300292268326538,-0.09201373352199095,0.018229261086281624,-0.22008212092183496,-0.17685835288473575,0.04144386712980797,-0.0332289920135452,-0.02785221669083571,-0.03603206117651046
CLEC2B,0.06505159699695576,0.061866662183370516,0.11080303873910398,0.001960715276324844,0.03137846326876416,0.019249801273519804,-0.026287723311342756,0.045385500523109336,-0.04591056691844126,-0.009118362947507288,-0.04606770286594291,0.0335808883811192,0.00164427305941009
NTNG1,-0.08276678204416028,-0.039560530952491076,,0.005584520646667149,-0.013924854715377268,0.017684297469575307,-0.02695750688964552,-0.06921857261352928,-0.06769099550095813,0.028650975034421832,0.004841129926221216,0.04106704278718583,0.08061095166039563
LRIG1,-0.0745021312214951,-0.017581417796427433,-0.09965511011796509,-0.022581769076884896,-0.06623516150025248,-0.03641702510390169,-0.015584927255925324,-0.034832363285267176,-0.18466187378739934,-0.006204165401967733,-0.019817439801179462,-0.026544483006376712,0.03803370068849617
CPAMD8,,0.02124770065348419,,0.1325053647060985,0.039489538768786844,0.021581992367740294,,-0.07046860446464293,0.018213066101020896,,,-0.03247832861856482,-0.025945483676879873
GHRL,,0.014984614348985667,,-0.03611248089648183,-0.00039806871841675925,-0.004860933396197566,,0.0013979597389695367,-0.038036249546713086,,0.018817522041457493,0.033869820285270476,-0.022871213825069944
NPY,-0.10492484307453619,0.029507256077372323,-0.04020196743008283,0.1063839457623318,-0.015011076322491834,-0.035220470333932226,,-0.04539535214743192,,0.07728808674733087,0.0030134145276398943,0.016641718278308678,-0.05629295969555386
MMP2,-0.1861956770675597,-0.11418957368031414,-0.2050373655422351,0.011420713491659802,-0.016783904779433458,0.008907360877881791,-0.012868921996772668,-0.03685681822112804,-0.06767066074167115,0.05049006485679769,-0.05820420898927489,-0.12572520258142306,-0.01280548015832474
LHB,,,,-0.011791197384622485,,,,,,,,,
PPY,,0.009715073045824637,,-0.006711057515397898,,-0.011008964913584376,-0.015215915240217303,,,0.0985063647220836,0.05874635046552729,0.047568797937983534,-0.04644559586304342
ALKAL2,-0.04837858543805264,0.001362815879792108,,-0.011619889677734639,,-0.005448070890768599,0.0057944203739315765,0.10396429214661616,,-0.006615383850277692,-0.06207710964241689,-0.013136166233765558,0.09310549559817707
CSF1,0.08094760774566076,0.006785840938118027,-0.0437354413230863,-0.036666578635897694,-0.0030999182374956656,-0.029052172184169854,-0.00776794781548469,0.05761463577219492,-0.21549368845915154,0.07225445864273865,0.02061833703700684,0.04725167241882506,0.07205850448280059
SEMA4C,-0.0036117152539559506,-0.0681453948513758,-0.07368014358335202,-0.04181821912671593,-0.07378913406698452,-0.03723999002464031,0.014591875894527376,0.04263748780491249,0.008472148611111393,-0.011875318263406084,0.050884386987875306,-0.03986295352147937,0.03533486851590878
BMP8A,,,,,,,,,,,,-0.027820985836225824,
ICAM2,-0.09758266451477164,-0.035485651366346335,-0.021065419143524847,0.005746831666451316,-0.041564066757929334,-0.00918345914386438,0.019517054260611448,-0.05721753429479115,-0.007536902544728093,-0.022704932553253853,-0.05214638918647343,-0.10004127562592553,-0.00947065411725272
SYTL3,-0.05532765486130061,0.0575664929508633,0.06778634650067418,0.06580428498019682,-0.029996523093600593,-0.03709824222717267,-0.04307012956821412,0.10490737987445378,0.0734379042407913,0.033727814765222484,0.06107716769024441,-0.05265595117097887,0.08758619386810024
IL1A,-0.07593812913124548,0.006892755974737623,0.05903114066876155,0.02133653575332537,-0.024807327886218415,0.02584096538186846,,-0.021729444638003675,-0.07103717038070008,-0.04263863468941508,0.09289539633866986,-0.01320707842839871,-0.016686893703211428
HLA-G,-0.02302505656206192,0.06989019504872604,,0.010497947555841726,,,,,-0.06381588099751452,0.07417504534378558,-0.009376703768587683,,
PGF,0.12344303207048585,-0.07462006341641411,0.09389943762362964,-0.005391323765950816,0.012578027127885886,0.030297738093455113,-0.002065098824705996,0.1715776764719174,0.27121023158940194,-0.028405257596019428,0.0008425210437440136,-0.05347959873319384,-0.04963690865854393
LGALS8,-0.020965389188150604,0.03305340252184315,0.0329285852269683,0.009154559537043685,-0.007048938746516549,0.02287905421008826,0.004297781362808072,-0.03560174821717067,-0.007660847759163735,0.004962002494072537,-0.0023141025014963,-0.004379614416363186,-0.006611398331151945
DKK3,-0.23762047207658754,-0.010671716670621285,-0.10205998050343626,-0.018332361801224554,-0.0647496946512797,-0.02617794530082592,0.019207252775204173,-0.2223898850193895,-0.14449795536535215,0.0422770610799068,-0.03806269961424959,-0.058728401738400576,-0.11437151204493864
COL16A1,-0.03662512800889639,-0.07762593970045556,-0.12959022490800165,0.010533213927117034,-0.06192374017228791,-0.046749726924264295,-0.07537349033621775,0.028379478505213534,-0.01931737219479708,0.07100248374215455,0.006756361259925374,-0.09592207296751036,0.010173395269830592
TPH1,-0.008614469916541754,-0.018819311756846428,-0.04403014414610092,-0.022662674672707203,0.018103750228036015,0.01805203813651829,,0.04501871498262738,-0.01544537779742953,0.02293315323305816,0.030315930415878718,0.001178940685467608,0.0842767147973956
TNC,0.1303831568259151,0.006383044887010442,0.10774609563923662,0.09612656863823686,0.08168180334954817,0.0852214486005272,-0.06749157674430874,0.08121890691808901,-0.1080143820705371,0.07939789819128926,0.09074425339138907,0.059986187137947816,0.06689264057323735
TNFSF9,-0.10258025939083582,0.03910726665301998,-0.05488371054808497,-0.020423215678407443,0.02640473853980885,0.010203874643744112,-0.03601032419600069,-0.0018396924022062746,0.08063018854437388,-0.03056678964059785,-0.0010395014298901883,-0.012968973691224251,0.02707816760219026
C4A,,,,-0.013979148715710966,,0.07175038857159173,0.024455705201089698,0.025182109517175442,,0.07236234972578019,-0.01819231449336434,0.045157117072184894,
CNTN2,-0.0957317373075449,0.03065299129160463,-0.12464899241094919,-0.042119554237652956,-0.04854258812193942,-0.033591799043661615,-0.019105870839538193,-0.07056472317674979,-0.047469491175799294,0.01292714416606264,-0.027570146176172514,0.06860029764038338,-0.05484818209883534
F7,,0.05557707558905648,,,,,0.030860065075247124,,,-0.023674175247479938,-0.018002450773679853,,-0.03207008402369498
LUM,-0.04577936961226112,-0.02262404302784155,-0.012341931161450059,-0.007818656095864407,-0.05920633036277715,0.05310664545985661,-0.0176990930429233,-0.04531603854397117,-0.0850190085536376,0.02187664670514883,-0.09282108827924856,-0.10414474515298078,-0.05243044929037711
BTC,,-0.016656587188081776,,0.02329255829418137,0.03833730185842006,,,,-0.07966529065004091,-0.01712743349525955,0.004049242853501888,-0.03085794293356913,0.0605922124375187
APOC1,-0.063969123314263,-0.009629645805682902,-0.14300212464700174,-0.02539025971113644,-0.015916327720639927,-0.016770888969742544,0.04504312250875751,-0.07676504842911558,-0.07311408936330505,-0.06440284349366387,0.03407093562516636,-0.06833795105261542,0.04864410314032674
PKM,0.31544382555030237,0.03678335463581051,0.28319012487863066,0.07922646877331392,0.12889652934188608,0.057937282937334286,-0.02985737966703151,0.3026599658175252,0.2790680016140073,0.0654560479673024,0.10450585647535844,0.19284666382165538,0.03768257887820287
TNF,-0.15257306271570162,0.0073421818906430954,,-0.0023067723180782494,0.05717483222525011,-0.019852065949831417,-0.023417424156719865,-0.011746186726107728,-0.18425275397959542,-0.016623864648452412,,-0.008389619120660996,-0.024959880469712058
GNAS,-0.1346416394351554,0.026402266538689455,0.030518119534647538,-0.06994089735898115,-0.05541379271980131,0.04823194253543847,-0.028075483376214395,0.26150902440979285,-0.0777612300138144,-0.04084339006559993,0.042462049542526456,0.06463553044280197,-0.10211912163489431
BMP8B,-0.00432749619593216,0.03168461324150769,-0.053207634090062655,-0.018054782016825484,-0.02362539251705771,-0.033895820879604036,0.03822975548572505,0.09952798872741929,-0.029685835303655168,0.09423357166695683,-0.005724241990342433,0.03679168396422912,0.0061998213607723585
LIPH,-0.015235699976143076,0.056105280915631134,0.07502019549130491,-0.017709746893218716,,-0.010522331612135075,,,,-0.016877417150774964,0.11883839027106129,-0.0397693792138505,0.1703825204436425
CCL28,-0.0602161671503409,0.0010421337411645882,,,,0.0008090122388245393,,0.053809194186548684,,,,-0.021603055659682496,-0.03776319783273034
PTPN11,-0.05242690129412814,0.013860491498103493,-0.1256699338737734,0.006195380671126249,0.030487831405493354,-0.04041721394701394,-0.04305922644568714,0.10612531886307686,0.17937171358305357,-0.03035709198837573,-0.033131237341786975,0.12791947580175203,-0.0832053078960598
ADAM12,-0.02417525371952062,-0.01802359250103297,-0.07572906263476042,0.01159035702641813,-0.04275134643716905,0.0626572746296381,-0.04902902992641386,0.10921259019235603,-0.01555483883754046,0.017672219569588435,0.0667553023776691,-0.062030870521515964,0.029310969470848092
EPO,0.10590652249138244,0.002068023728849791,,0.045524639737133964,-0.021650306814488783,-0.01100896539412787,-0.014957368870931865,0.05687201047334376,-0.08404807357137616,-0.018329306053518585,0.06872993614150834,-0.022973054309012673,
EDN3,-0.05848757907053066,-0.03278234100016381,0.02910688496375899,0.01601304662729063,0.020370506779517954,-0.017063353400516353,,-0.046389598059030604,,0.01873946062410479,0.04290558774473961,0.031909005050832155,-0.03980030723194005
CCL22,,,,,,0.07754975735796367,,,,0.04474625218279366,0.033322772042111176,0.012398714605823164,
CCL2,0.0371227334229159,-0.015219481543440496,-0.02846969092485908,-3.644543241573692e-05,0.029229676576818613,-0.03422414890468,0.002126364193042334,0.07697188495757487,-0.2108129030528151,0.07013214840319619,-0.031441841169650646,0.0626246441824898,0.1170298434051966
DSCAM,0.0298741636014976,0.02973067106161404,-0.03420884983329826,0.001687223381444681,-0.018775118306026062,-0.030003016047948913,0.013076104368992503,0.06543594098288255,-0.026303690484271815,-0.04055722371647723,0.08433677174215996,0.06826308307673638,0.0375832408432352
GPHA2,,-0.020975074047792225,,,,,,,,,,,
ANG,0.17881118695502454,0.09422766464086502,0.18882198868695854,0.06557600755858561,0.07278157767876858,0.11855871700519467,0.0951550014367903,0.2062312079158708,0.22513265233684573,0.09188420667520364,0.11140058971299678,0.04443836182385616,0.05485364735691719
FBLN2,-0.17590483487323844,-0.016785162720236214,-0.06650342248346723,0.00493370160730803,0.03877022531554891,-0.03852247878958945,-0.012874420234639805,-0.08042863155000085,,0.017977240014745828,-0.036012864848620665,0.008883754960795966,-0.0015400691493365221
VTN,0.050180522757973675,0.013451418648607005,0.02838384314694435,-0.023215814239513608,0.013208166188487898,-0.018086493812839183,,-0.018839769188902535,-0.07236492732346839,0.02035346270537532,0.010758539114755317,-0.037465216982012696,0.038699191657601
VEGFA,0.38683900438207375,0.11108595492840295,0.2006456089535955,0.1031919188755224,0.15396110786106784,0.08103335334437997,-0.0068398402930292534,0.33833928550522874,0.381078419690708,0.05698044838035269,0.08094307002372243,0.16625474120398895,0.09950587104668514
F10,,,,,-0.03104823354336592,-0.012071092612831114,-0.048258866874205254,,0.2351908583268321,,-0.02983002971434347,-0.04055880639979782,-0.03286094860938939
SERPINA1,-0.13483747073249036,0.022390372686666795,-0.07577645371888185,-0.010217726084022835,0.0069055475356258125,-0.021754206692970828,-0.03939416775699985,0.055445176736261835,-0.019223774579832025,0.03402893107968099,-0.02928395427957667,-0.07713224113010635,-0.012865809070922557
VWF,-0.2384606721863275,-0.10981639819537202,-0.12053537687557266,-0.03149135559561203,-0.03788420544608186,0.0033334644318581278,-0.008813421590569404,-0.16747606922521302,-0.16023435652034718,-0.023052330645884665,-0.03651769731168336,-0.14895101563224009,-0.09381456255394309
GDNF,,-0.01790482124575502,0.045018478732214824,0.004724357519207494,,,0.018959567444422995,0.08786896502489351,-0.10041811312886548,-0.007972529353171135,-0.02411815812291283,,
