,UKF260,UKF266,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
ACE,-0.015049935333231023,-0.024777135443899666,-0.018783675717608975,0.02525475215338908,0.024488389645562707,-0.0013387958232530552,-0.06094030040689686,0.077233268860005,0.0016584356468447076
IL18,0.06034910621182412,-0.0065178666571735,-0.025926649278752864,-0.04547504012889349,0.023761297418575245,-0.017737263021928632,0.02759396580157916,-0.010188405366437813,-0.04144033695434426
PPBP,-0.01380811453666888,,,0.005044434815684976,-0.025337275310645724,,,0.005475055652762312,
CCL27,0.024715925072225142,,-0.01276040522328513,-0.004104319638287564,0.04050842702426392,-0.03365831063372067,0.08879456778252677,0.03367879421015478,
SERPING1,-0.0661362137011044,-0.023940955020947566,-0.019185409278933307,0.016180837241879627,0.017964973168066115,-0.017959665033723985,0.06809692025178013,0.023482645623980537,0.06097253928893309
AZGP1,-0.08536704331606684,-0.011051707723338067,0.0596972677557168,-0.03947724407660347,-0.0497208172185567,0.013226267288494147,0.0455713839858822,0.03930179857125882,0.09295609339736992
INHA,-0.02067693591817888,-0.015152717514836411,0.04100252617288773,0.004250523659934242,0.08066394220841425,0.012361606579515001,0.06610445156804445,-0.015081815033891251,0.00414767567763724
SEMA3G,-0.008236268893757632,-0.008343383756290167,0.05943714678588045,,,0.001624785813777443,0.06683840287688105,0.004615669816848549,
OXT,,,,,,0.04626059958666207,,,
COL6A1,-0.09178739416517608,0.0004336045954885407,0.0323728401795016,0.008193874926844346,0.057694792722377444,0.038536391373555155,-0.05840146818065102,0.018241955654720945,-0.0016930238966619629
FGF17,0.06348124998513943,0.03540568752898923,0.05832697159132094,-0.020498792824375563,-0.028533727271809816,-0.001953224598943898,-0.016524535116116255,0.03337008734376018,-0.03494565394870227
TNFSF8,-0.013808110957521618,,,-0.02980685651083034,0.06743605347033951,-0.023535915138032833,0.011647529133820188,0.02952133354257044,
FGF20,0.07454353595891466,-0.00718137447379358,0.05767453329698092,-0.032412436370250104,-0.036591772522841716,-0.01510415425772817,0.0016833573611244469,0.16453245074919262,
ICAM3,-0.02187780026931819,-0.006484143106904319,0.03795260613085513,0.02324590098397206,0.049955664240662535,0.039970075099223255,0.00029346822896686073,-0.020547951697562798,0.014731198576269349
LAMA4,-0.009720444821910392,-0.008939353333942975,0.0031779784067612546,0.042948533635299116,0.0009169160148645431,0.03367580110253743,-0.0575213396218095,0.07827223891892034,0.03601803607927899
DLL4,0.07313474097653339,-0.029920209843754042,-0.01786818238501902,0.05659405161698833,0.08283681893314919,-0.018777046073739694,-0.052954420423221876,-0.02757339448049228,-0.0027528432530590737
SEMA3A,0.04730131877892531,0.010986834824879166,-0.023079478213809082,-0.017272471850358802,0.06171372019073647,0.04106633417663662,0.07805835740244269,0.054209012238046264,-0.05354447535510432
RLN2,-0.0211794912975194,0.07132288528012938,0.0006512061091113943,-0.020611368880807016,,-0.025815049105848947,-0.019071167445681138,0.0059334993950324365,
C5,-0.06067103262331927,-0.03575879494314435,0.018083534797500533,0.010592042300201004,0.06336293381770161,0.02735930672728763,0.05557378531087084,0.0029556757384829077,0.052667441963930944
COMP,,,,,,,-0.023559121003630817,,
EDN2,0.001910214872457906,,,,,,,,
C1QA,0.023973633684130014,-0.06272868119907604,0.022505300459924785,0.005936190051443911,0.026429967108762196,0.033249967629644224,-0.016927871822909148,0.0021828744172526756,-0.07782267758982207
UTS2B,-0.015144933902858563,0.13332842295698732,-0.010797944835391577,,,,-0.02032029124948274,,
COL9A3,0.07230110973235815,-0.007263224513404683,0.00802925838232097,-0.028203307784410547,0.027979008562071944,0.04728803581709467,-0.05057103167161207,-0.0013240781314023237,-0.06012277691701197
DLK1,0.04695903664353296,0.0049531325310089355,,,,,,0.030169931415397727,
HGF,0.003356300626813387,-0.02095676049158309,0.013354276376304666,0.016523691666496077,0.004759678605168325,-0.056631393904698166,0.07196141152411421,-0.05341018811116369,-0.012979150282218984
P4HB,-0.07929199013890935,-0.05663342452771362,-0.049609905174670225,-0.023815129707151453,0.007866801305052408,0.07144533991403328,-0.03853631908165904,0.029538851189110312,0.060037722451384466
ADCYAP1,0.01979768306337091,-0.0308184857410431,-0.01253005313965722,0.021778168939876115,-0.006927245391892125,0.012367948522176228,0.05844249496546167,0.03616520569163911,0.09370019046843828
GREM1,0.07064184275969168,-0.013749964416364245,0.044653792762089216,-0.01774945711860173,-0.04412920179583001,-0.04673465794019935,0.03778498020416432,0.006034956454635378,-0.023224367045543797
EGF,0.011508350071168889,-0.01111461831778962,0.02843095722281087,-0.007274865104808711,0.061793214362022834,0.03700144626493566,-0.017516087909624826,0.09848226651710879,0.0342427791643156
VEGFB,-0.024754130614108135,0.03664445674921679,0.07701787212325442,-0.026678709232152497,0.013420194007992256,-0.03736608225078196,0.011114094882550406,0.0475736460769651,0.04436878647079381
FARP2,-0.0660547971320366,0.0050500483451777,-0.0034773789112492242,-0.021720411701604103,-0.019881318623734025,-0.025316497417221057,0.06562734433667261,-0.04549263090291367,0.03276514198694558
BMP3,,-0.01728702108316675,0.006690564236886775,,,,,,
IHH,,,0.008546784623680876,-0.026980686212824127,0.1441253668618287,-0.02550124580024374,,,
LAMA2,0.016078819205211127,0.04340264089062865,0.012929980445736577,0.04184294348819977,0.0814765960655562,0.03911913692979304,-0.010060200395271954,-0.024001393724539244,-0.04082454694532548
SERPINC1,,,,,-0.0204358116133645,-0.02518376378096865,,,
NRG1,0.04211054641304564,0.013171639588164268,-0.022212002170009546,-0.012146740030853849,0.1238530280542541,0.07870795802828749,0.024534721941658413,-0.048644652107204235,
SPINK1,-0.02469280212025326,,,-0.02444261506538402,-0.05580317734770519,-0.017991729829860435,0.09991699931509684,-0.0039494192807289245,
EFEMP2,-0.05818335803359788,-0.016599045866983013,-0.028528370923134188,-0.050221065390840175,-0.0035242138871649626,0.06549979109002621,0.027547001864703137,0.040722294512542515,0.07660527897482997
SELPLG,0.0940582475527032,-0.015771435123134156,0.020238245293592534,-0.002100832696807696,0.0717942819748687,-0.010918794717132979,0.030858460837575142,0.06165425083540267,-0.027652944100773524
GDF6,,-0.006842023335717561,,0.09112141620873251,0.05779513239904524,0.027127386812870708,,,
HLA-E,0.045366693134507044,0.011212780515572427,-0.004650152451840615,-0.011246514850095141,-0.01119438588999038,-0.04402108157074596,-0.04107458554043873,-0.016113955681462233,-0.029097590597968036
PTN,-0.057322721214479566,-0.025916210298344722,0.020598807818382137,0.052844073487366694,0.07041198417684964,0.014791865851300223,-0.009256562904740943,0.018117036742532473,-0.030202667859789388
CD274,-0.013448246600865788,0.013413450252824578,-0.017186739308544793,0.007922996902865635,0.05127243497871716,0.012473587890152484,0.07435722471824788,0.0911673210109526,
FGF10,,,0.0012014662786369343,,,,,,
CD14,-0.10275130599521809,-0.08232655003318981,0.0625464126128341,0.05823302224605147,0.03130613483541371,0.024237724072372825,0.034375927695429326,0.022506672194729776,-0.09186682706733051
SFTPD,-0.0155068635931641,0.0213662841180544,-0.023909076131719664,-0.03214331196517703,0.026629760369452478,-0.008183622852358156,0.0642222852346792,0.038050467468539136,0.0064767675892464065
SLIT1,0.01347271417730242,0.03939624600467404,-0.005334791138838802,0.01661799659049333,-0.001972188920216258,-0.016560542614791722,-0.012958508696986202,0.03265255682444963,0.006964525022669733
LPA,,-0.014015022037897397,,,,,,,
CNTF,-0.01380811221778442,,-0.014489074689858618,,,0.0035695241107748747,,,0.17138701280801144
BST1,-0.026240266085622233,-0.01890020958561122,0.05988859201979137,0.05968607885378612,0.053583253775946825,-0.06392049829837282,0.006178642716684364,0.021787410167968892,-0.04681368440882803
AGTRAP,-0.010212153257011308,-0.021538569757687746,-0.003956426851255379,-0.016656316068976253,0.08606491988979613,-0.024451099538110286,0.0027891428317753015,-0.03320014557357701,-0.0014493302772128915
LAMC1,-0.036541716158437196,0.0046134653638294516,-0.01689676073471431,0.006010732522891708,0.0552939932520382,-0.009234481765841447,-0.04781031132203263,0.06058718824577325,-0.029491198840707722
COL6A3,0.05965820164911899,-0.07242690461113804,0.023431127160328594,0.05301191293886379,0.05096523112287146,0.03437484070153091,-0.06449534424059558,0.014072053658569289,0.03566994181668075
FN1,-0.10686684834232471,-0.04522003940669863,-0.015313979164794208,-0.018431060939309542,0.05551969919861674,0.013103326122960657,-0.09167521946951188,-0.014437928574688482,-0.06641528728069225
MIF,0.012503332773370061,-0.01803031148482264,0.028524008502677094,-0.02407121690312732,-0.03650074205587036,0.09190221922069185,-0.006952849429675458,0.007881849641455064,-0.024541183577616418
JAG1,-0.06580156196956247,-0.023648125446495798,0.03196498831623302,0.022445158335078017,0.029105178504095434,4.469660770455455e-06,-0.06232305548367442,0.005660653618639326,0.003012862687231196
NID2,-0.019116496796325332,-4.100574670324869e-05,0.048865454451031486,0.038758109738223016,0.05034638206734536,-0.025150680359106763,-0.07124853941929489,0.06815750584373374,0.09602710895255048
EFNB1,0.008475365151753084,-0.008604356755031111,-0.01836870652339984,0.056514461026945476,-0.02211247572129887,-0.030668441064419984,0.004949626346289348,0.04206353525602349,0.05069206324267723
COL4A2,-0.08013190313389164,-0.0030764439845499913,-0.010049809041997445,0.03745474943628978,0.06589147530692102,0.0048299597308659875,-0.10787981125145861,0.03893113250041041,-0.08341712832521748
SPP1,-0.08518666790130736,-0.07374098421516218,-0.018067275263280152,-0.026524250202982883,0.03980546773531756,0.05373780577590587,-0.01279461546613864,0.04323766121144477,-0.05592117923500658
PODXL2,-0.023752359270271493,-0.012041513399247908,0.00841462455888166,-0.02536756328575941,0.026536883631975462,0.013095055643011881,0.010503800285515869,0.0012594895051159447,0.0683095981901661
IFNE,,,-0.016188015868526556,,,,,,
FGF9,0.11216384103100425,0.026970264431527176,-0.03284865218398479,0.016798165111038918,0.021546263999756222,-0.031614317782089084,0.0038525135770171148,0.007362436319783271,0.05417557830961295
ITIH2,0.030844256815971097,-0.04424481529987091,0.025626491487379107,0.1057174610233593,0.048722068434656374,0.018738186761820163,0.07110758310087789,-0.04401843714805866,
ADAM10,0.019761305477003693,0.042145667308039744,0.015182530764403283,0.0001694918179058786,0.04366098657929341,-0.051818795621071764,0.02303380692903048,0.03191897074502463,-0.07231382417535502
CFH,0.04648382666889689,0.00807488272017338,0.010193530732831194,0.04787788463646582,0.04630404527002797,-0.01683138717244103,-0.008356798332362489,0.019735170872534662,-0.026842135834460174
COL4A5,-0.0400842079207467,0.03237782169613604,-0.040466681650274776,0.025861558695402995,0.04259098057080027,-0.027946019625171833,0.033894978955829144,0.02569323702123999,-0.06259109289966545
LTBP3,-0.035911767691342834,-0.034640144791208145,-0.02357185382432902,-0.0501778115580651,-0.016497723441549934,-0.022465295393227357,0.0016516062339157443,0.014962776851095544,0.04272776225367242
GNB3,-0.0072922269064015,-0.042461928458675476,-0.00817958220881991,-0.009498801821429972,0.07555685424977968,-0.05191424048867034,0.002168154836463684,0.01971538079588676,
COL6A2,0.03760079941282117,0.0006328446971059867,0.006552736053753978,0.038805029366756116,0.0014513360035546927,0.04980412798006189,-0.08630422407130509,0.037639591807842175,-0.0014826173288982427
GDF9,-0.021024112006734656,-0.019960246635611554,-0.022208870567502266,-0.04226626453276381,0.0491068246562512,0.03324631813288872,-0.028019285191023247,0.0673405314645928,-0.023885229771385387
NCAM1,0.004472686205749005,0.009853243125058406,0.019099863714522824,0.003201935050171655,-0.007873405131110645,-4.4694943546590655e-05,0.05337855476147564,0.02731797724669501,-0.04068272947168866
APOC2,-0.009689808073800148,0.029603273233998046,0.030222141142585805,-0.027618833466743896,0.035947215858847886,0.0006826052198909018,-0.03762027286014293,0.07678928388220782,-0.08600996253126054
BST2,-0.020940894578508028,0.023396218283907713,0.03638136053325944,0.058844239502777965,0.03143204200152223,-0.08446484192200886,0.063578847232049,-0.005075679503831173,-0.02645042279954055
COL5A1,-0.002723243471700872,-0.04555931664418842,-0.00429106810414856,0.02204885178030481,0.03171203813301565,0.04142284964957096,-0.0522535802513812,-0.020023573053934412,-0.03742259479305619
CALM3,0.12199908989284829,0.04108912097291364,0.004512158612393363,0.010983987618405215,0.04166296523355238,0.014883837669991752,0.02203975719271998,0.04253487854181591,0.08701551603437203
THBS2,-0.07246836022222644,-0.05922372190580564,0.09597918096600046,0.03982065580622171,-0.011321313486938022,0.04514558279365792,0.052123770830491925,-0.015218514601250826,0.021499486151048543
SERPINE2,-0.09535468694012333,-0.018734347678719163,-0.02314502128348096,-0.0504022342995445,0.04608018665695164,0.020523301549549178,0.03402252329370787,0.030001372459409262,-0.04357185610684993
EFNB2,0.01379811486697416,0.0037145789412326865,0.04173355626930356,-0.01659307924922422,0.04563939960058937,0.0013063041335464518,0.02147775635816122,0.04806757658397309,-0.06030402168934284
PROK1,-0.015144935981456555,0.0850169739908527,,-0.020611373453347594,-0.02255952726258363,-0.008676291514218164,,-0.033060056094393137,
LACRT,,,-0.020501893722292962,,,,,,
MMP9,-0.05862179920840886,-0.008289502795821115,,-0.023425565714915438,0.01680209815112257,-0.02673916239602211,-0.089994570068885,-0.031596836949719764,
DMP1,,,,,,,,0.04556966912657851,
NPPA,0.037928173431509477,0.01005590110315161,-0.021125255549326146,-0.047375585185177566,0.019388097483285714,-0.010602020232130666,-0.00022797131337584355,-0.06100802606614111,
APOB,-0.0016145438661505627,,-0.015127748817837142,,,,-0.01566390021921856,0.07536838161130284,
C4B,,,,,,-0.004500583686162593,0.07926570506168254,,
NTNG2,0.046716271418391304,0.009496377118433949,-0.03995836868323706,0.055074756891228066,-0.031109648791604202,0.05626917729057225,0.12034650125645872,0.05852630293222589,0.059137079374597924
LAMA1,-0.000780138557860021,-0.003048787899567278,0.02479007766000004,0.017519707816118606,0.027166691785829592,0.06957099351695746,0.012136626269816942,-0.017561312590285108,-0.028049238171166446
UCN,-0.048830310353795765,-0.03521612645143962,-0.008445563900343877,-0.017714997603522825,0.06214901823642899,-0.010250166678924453,0.03148648962191988,-0.0038579524272782466,-0.0542467099195381
ARTN,-0.01637885756338034,0.011603791797623084,,0.005533280331247737,-0.03554291366755331,0.037052462231090336,-0.039804378061737124,-0.04767718332141479,
PDGFD,-0.02430841098604125,0.00808898914223233,0.05596901504053895,0.11736943995784299,0.0707677790226034,-0.028767348168383958,0.03412749934716981,0.030155520199523708,-0.04681354326265187
EDN1,-0.007068876536509536,0.01596182464934683,0.0026990308099258623,0.022672806935568467,0.03041825152244407,0.011314738496733524,0.03890969714098591,-0.027267181102173008,-0.023642519735651873
ARPC5,-0.028403365396476858,-0.02236615724752764,0.024302690427105766,0.06856900284356955,-0.044164547912090714,0.029941324817667314,-0.003952326566385866,0.03925344703636264,-0.04630277996938847
GSTO1,0.024477385832499657,0.03874597467307827,0.05855871495496309,-0.009677929001419809,0.02488505533128345,-0.012061552895426927,-0.05463291435971065,-0.0030059107429301697,-0.014387368304943391
PROK2,,,-0.0016746181193295255,-0.017909672077331122,-0.00573550244060122,,-0.014281832444684622,,
SYK,-0.011141600821941633,0.10049894467171822,0.031878140036175756,0.06941873614683539,0.08155727486686307,-0.014291449752983038,0.04708435908276017,-0.058865328941995636,-0.040784258116112165
CD40LG,,,,,,,-0.016939448659882013,,
ST6GAL1,0.016362205633243317,-0.012166195969928708,0.02520482412191969,0.05001044937938651,0.025951101317932233,-0.023854581578329336,0.06591822477047095,0.012942666179174195,-0.13190023435094225
WNT3,-0.03278596972147387,-0.020043551905454666,0.04931563192742707,-0.010974226305405248,0.042895998136371204,-0.03342449159468455,0.07795946677948977,-0.06059363088993979,0.018936031323148646
HSP90B1,-0.07323273461146261,-0.04108373533036404,-0.023276825743307316,-0.02825820774852921,0.015572566640797812,0.08371730079327551,-0.09953517810626052,0.04581334129992128,-0.06815768619450946
ZP3,0.005141065981672694,0.010354856642914936,-0.015127750164147543,0.01897965720641169,0.10809636296090394,-0.006246116675557269,0.01741521606894003,0.03930799686638551,0.0572108858552216
NRG2,0.011972516179381063,-0.042241347797344585,0.07589905106525961,-0.055002714161451985,0.04210567668686827,-0.008249329117919726,-0.008365673811902443,0.06443748697884039,-0.008128225880163377
MELTF,-0.042256660185422915,-0.03304185995856169,-0.03537409965370814,-0.022400193368921982,-0.03359783166177084,0.007195857978620969,0.058161952716403544,0.07159573365630363,0.0180072362682056
NLGN1,-0.004784696496923812,-0.04239694889966821,0.024261003081200876,0.03209931944034857,0.001991124874607426,0.04301487818881906,0.07897481232607262,0.022803594393297436,0.05388576533494126
SLIT3,0.03786643885755895,-0.019969871071469532,0.01789779216620287,-0.009669396058743783,0.05621848578598889,0.05271026469314603,0.002660304572399409,-0.0049472047659738115,0.04280053657324952
CCL8,-0.004985434476641104,0.03866780763242872,0.007028285722428592,0.008160109624495631,0.12516968875931525,0.014176026075231237,-0.009453689205214494,-0.04921193790744545,-0.055979756458551785
S100A4,-0.03218088987038816,-0.030963472728214533,0.020642580977333957,0.028809790081542944,0.0760252595301051,0.00556269435371258,-0.03224098786977095,0.02073273836613196,0.005883968791219185
TNFSF13B,0.016107649194217345,-0.0010435907751979421,-0.030926859563270445,0.05941307429612162,0.036741496697049056,0.01329812963034405,0.008580631198579203,0.026896332463354242,0.1722610515440933
HSPG2,-0.034700134017480906,-0.0009345345520891937,-0.005582374042297133,0.04517738368394338,0.04959153959937788,0.021386273098136163,-0.07187836470384963,0.012543007722889155,0.11223007193814481
FAM3C,-0.02197899256473983,0.04188544306911013,0.0022996248210633403,0.047901358938949916,0.013425514463944747,0.006419561012707429,0.04251116932156355,0.042672474130288636,0.0542666547783098
FLT3LG,-0.03588075494644314,-0.03637592312295102,-0.006505892207396011,0.014350858649948301,0.05785613712053406,-0.05344876033183663,-0.02217598495727365,0.000799954303963003,
A2M,-0.07219862588353933,-0.087115986081448,0.031046228748916407,0.029951782440161605,0.0902528542313145,0.010923808824553015,-0.011568869138086442,0.042358677732183894,0.021839968432934016
VCL,0.020551605034935614,-0.03461068663719705,0.012573630481574668,-5.550250623471144e-05,-0.01692233706990442,0.013070101495199691,0.0006852081948232338,0.006024877249775842,0.044901459026628794
FGF2,-0.029409421511312612,-0.032001833839067524,-0.021676772387871725,0.03520143280349661,0.027796967202947026,0.009184654111672264,0.02705030256829388,0.002421521849355995,-0.02096875718144862
AGRP,-0.01380811453666888,0.023209328148578002,,-0.021235730002517956,0.005311893926094236,-0.02486247105311856,,-0.0246757608790292,
CNTN3,0.10292463591237029,-0.012488955520552427,-0.012175094549616973,0.03425070901857506,0.03975165898074461,-0.08389196563028316,,0.05142609021633407,-0.007962015828529696
RNASE2,-0.021354950591489497,-0.012030034102029345,-0.02024461303569964,0.04106501537795673,-0.009384654895746079,-0.023636790709685915,-0.02709371990077854,0.029756538748880894,0.006203308855660236
ADM2,,,,,,0.1301835530579595,-0.016099623488661785,-0.02641174463718148,
GAL,0.09266461310925699,0.010096474023224092,-0.02482135269008316,-0.049519624229189374,0.049075942758565964,0.02684032215964571,-0.0158831698083255,0.028392919899935788,
IL36B,,,,,,,,-0.03545653035188861,
CXCL6,0.03834584336346827,,-0.017733838400666408,-0.0394783636168187,-0.031834889878939975,-0.008587237127849276,-0.0007262223190034349,0.004197958600279192,
PDGFC,-0.003201758259416795,-0.06423446935146285,-0.016863854039230592,0.1121940620293569,0.06303534572809973,-0.0563301922407152,0.037738919442748736,-0.029627748648331075,0.03190172816634869
COL8A2,-0.012204543640589507,0.015218536788733758,-0.052339898685581025,-0.031744223482960195,0.06902660203533569,-0.035238453017237895,0.0055463920477025145,-0.005658440589335055,0.07546955275737618
SPON2,-0.04743133302639902,-0.011675371097272695,-0.015137102521011778,0.054929446706591584,0.11423589553361567,0.0437043479557028,-0.050096666449422796,-0.01238844469287713,
LCN2,,,,-0.04488981272497863,-0.002900871145875482,,,,
SEMA3D,-0.04584921162426134,0.00751533125646233,-0.031032372514539542,,,,,-0.02812868933822877,0.05141638361705652
BMP6,0.027425843514134827,0.09708266074893578,-0.027582116230361442,-0.02599758951927997,0.04526934101360971,-0.012495787121883917,-0.03318379549839323,-0.027077221572517497,
TIMP2,-0.029619948205675983,-0.008599915732865306,0.020575874287929983,-0.024678898498340485,0.011085624759398673,0.022442295887246007,0.02754629851898895,0.06236899093019748,-0.05655642188781184
EFNA1,-0.06946787117087982,-0.008986272880841103,0.010105228355179255,0.0043007775148859295,0.048331974426335085,-0.07145537483176288,0.009604911536552192,0.030791242977965778,-0.03702872570839603
S100A12,,,,-0.022725894395358163,,,0.03065186027848672,-0.023200259382178002,-0.05597991103929557
TFPI,-0.004737092418998771,-0.03074108897120039,-0.017339791070911027,0.0010174359999710367,-0.026580615031490482,0.017013168328613642,-0.014095391293014363,-0.010958518061782786,0.11849594534524338
GPC3,0.03987648790439255,-0.007395843873075319,0.029525943777862194,0.05773456787839307,-0.001581649610355098,0.015685265160182406,0.008466215265499571,-0.01301474628567205,
NMU,-0.03588075113066706,-0.034393520946070545,0.014203335947159444,0.06933645455103984,-0.005750455031477232,0.04699897043036557,0.04119649031590374,-0.009505105744616717,
SCGB3A2,,,,-0.025720824862333416,-0.00562601072698161,-0.03266494656661548,-0.025325959189889575,0.01108746114863822,
LAMB3,0.15300666037128768,0.02242786666203027,-0.03250634171289625,0.0429587190989256,0.07332638553528674,-0.03097351859697836,0.008449431191475704,-0.020786160896643778,0.058512048568862454
LGALS9,-0.015052649057468089,0.03460306077415805,-0.02021157339444672,0.05413079117863396,0.03929740449469069,0.004633286771016757,0.04744933211149031,-0.010868193503214425,-0.03654579426760503
VIM,-0.03773341113110344,-0.06530845089769605,0.003966186299138037,-0.05155211124740978,0.03234933749638549,0.07849872934734634,0.03778444590429265,0.02561551783346859,-0.056666701928833
PLAU,-0.014406430152256238,-0.023261138918239676,0.03250646509513934,0.06853122581135104,-0.0020340468740164728,-0.017025605263756956,-0.0005393432876168502,0.03443875164527144,-0.005748152087183034
TGFB3,0.03110036919810634,-0.01819410561533459,-0.03296070282556535,0.07145021631724914,0.05227613457771919,-0.0182355451254854,-0.05609576777794332,-0.0010802709123024258,-0.06360233531392036
APLN,-0.03181742054842239,-0.016497177909052117,0.00951480620625531,-0.024230005690040135,0.01316666099636257,0.10088457572747088,-0.04324508759594768,0.020914722226608645,0.045853261495386426
SHANK2,0.11991389158966773,0.012918766474443991,0.05523891395655498,-0.02099387331485558,0.03490097181562309,0.0017114402028740243,-0.0250389989162628,0.09044999465050564,0.08395528754173837
LTF,-0.06451549266979997,0.009516785779510614,0.04529723686324602,0.04835395911983285,0.09999385039575592,-0.029588413038492623,0.009797829352226159,0.08008122940037603,-0.005996608662740572
PYY,,,,-0.030031597225331885,-0.025133539892334085,,-0.02658444233831836,0.059080836356611426,
PENK,0.1401323522935037,0.019363074521627634,-0.007368577145642958,,,-0.010394423890438303,-0.019071169578382736,0.0831208890892538,0.030259584006249444
CTF1,-0.040996859690202815,-0.03812334437812056,0.0030725943035229044,0.06081597251101321,0.033005745696391836,0.013636554603416616,0.0937293325605051,-0.0282975949394207,0.0016907948345304322
COL3A1,-0.060494327529978006,-0.02296156175560417,0.01649861235026141,0.06128480862424096,0.056277715063874766,0.029803277493441943,-0.050385061519472016,0.01582127853583527,0.008360793385612712
S100A10,-0.10037451331649361,-0.048362470104938514,-0.022049215384520697,-0.03168434432745377,0.017899730591717736,0.066074062657463,-0.027792281522667592,-0.017992484794036118,-0.06445591938196493
FGF13,0.02090943784179631,0.05914517636466483,0.03628374650159878,-0.004890269052173777,0.0006921918163517573,-0.038483025274723234,-0.010626620553354765,-0.02874201253343118,0.05226312474652563
SEMA4A,0.04606643237025224,0.07290508633247486,0.015853924523368583,0.01753877298851712,0.004324586449291297,0.013534230997937715,-0.05138283262257973,-0.0861045804034388,-0.004745450469383277
EFNA4,0.04143013100413579,-0.02019536260021982,0.005442082996434086,-0.06412634189670922,0.06280006367387178,-0.00955522473459068,0.009963653203337565,0.02339511487126054,-0.030173643463387956
HSPA8,0.0478536571228973,0.02434411771188332,-0.06374129241058125,-0.05620203244751591,0.015909969550184044,0.03534031039386526,0.057413078742731646,-0.03383129661861226,0.10456362241505535
NPB,,0.02046510353158556,-0.020736766745718418,-0.05181156029813238,-0.0018174509330881477,-0.01226074531486166,0.026311046025314866,-0.0023943183591398774,-0.07925517713730072
ULBP1,-0.012985877735522622,0.0346549640595858,,-0.027711528578848642,0.01739187450235026,-0.04387371788748055,-0.021104891877620838,0.028633890406007865,
SEMA3E,-0.04759186818351747,0.0047562500187301885,0.05884197356459188,0.021046950636851768,0.01020645069536117,0.019604943847775065,0.020031372312704868,-0.014575235607408263,-0.03327201639538199
FGF3,,,,-0.008450578149978545,0.03068731250394673,-0.008330552583398822,,,
ADAM9,0.008882402939404087,0.0644570087495979,-0.0512288394093545,0.024355336352878496,0.06730949406961426,0.06680683519078874,0.030035276172367238,0.057247170868710444,0.02893501301963695
ASIP,-0.020497013481171077,,0.007596200342548019,0.025810638010567225,-0.02422750653385426,-0.026118329666977844,0.012535121511952865,0.03281528387141387,
IBSP,-0.03788275832192059,0.01913028859953622,,0.07636703631306846,0.0658732635196717,0.08063330251772095,-0.06051216977262955,0.05280720961895128,
MMP12,,,,,,-0.023535915138032833,,,
FAT4,-0.003282671775675527,0.038255745980738186,0.013240809011369028,0.014878046803859868,0.03183213632005971,-0.018361976679686847,0.044111686922269557,0.005564990538499213,0.04305861001748335
MDK,0.05021524093819484,-0.011280370889556487,-0.026940253151254277,0.06857997766871486,0.030271801919776672,0.049956017805791945,0.03591204591567637,0.059931941990593804,0.12284209695993001
BMP5,,,,0.024087728109312475,0.03427139400186808,-0.03042098730494231,0.14258250953665774,-0.043914958592379524,
CAMP,-0.020077593159422844,,,0.109910430403767,0.06123842939900365,0.05336504142442222,0.01943070238331677,-0.03387536748042728,
HSPA1A,-0.042084922836539446,-0.00020866188780718943,-0.002850223805757743,-0.07666060579992147,0.0204266544581581,-0.03237854140995707,0.04747711327976392,-0.02373851630629671,0.01998644483965807
SEMA3F,-0.0456375347294082,-0.008357960014762916,-0.006006392461464749,0.07087419202467128,0.05454957180420898,-0.004615009129412558,-0.05408833638850353,0.011028492895993591,
ARF6,0.0024409717551035224,-0.059079361123721065,0.05104124053778405,-0.03243468066488246,-0.031712252405618445,-0.04453633436033262,-0.01074361384598612,0.03040342369948818,-0.0742600681215958
IL6,-0.034827362032894375,-0.04368601913990015,,-0.037378083924200986,0.01449945614732001,0.004232598567646613,0.08924551906540633,-0.017173807604155406,
CALM1,0.10782686579043459,0.040184569057565955,0.01395447399694719,0.08094102753824965,0.10768760003544146,-0.009237542826861409,-0.021152361912315093,0.0030431828133554374,0.062357918545315194
VIP,0.05548253894874978,-0.0015004464401039512,-0.02457916441977435,,,,0.015315291967356398,0.04664457349075099,-0.04051384651451378
NMB,-0.003276735595234303,-0.0024495899750105157,0.0445562631304488,-0.03301606327128717,-0.009179138132155122,-0.0026968888310539897,0.016678894970106554,0.016180659801190964,-0.06656008100404913
CCL26,-0.022103433970306795,-0.017211482421540223,,0.050738920070363416,0.05357579804213306,0.05065649675723781,-0.03445189321213461,-0.012053257007573398,
FBLN1,0.0075785465980885165,-0.018666334072701744,0.060109060206789584,0.023166135837572696,0.11389471334602835,0.010904022290351763,0.030019634991250196,0.00692036457673415,-0.03017935711819462
SAA1,-0.07363058939226709,,-0.015590474465993492,0.019776204011460748,0.05535434218586707,0.02474417714083113,-0.007840949878499178,0.062491354890470516,
MICB,-0.04716864230072284,-0.009255820745966932,0.022993753924851996,-0.00945556763440371,0.07331345540212121,0.022993391109307364,-0.03389708199385236,0.015255440524416892,0.03914342091036088
MMP13,,0.0020358361731589378,,,,,-0.019071161521513787,,
F13A1,-0.03201343009850411,-0.02119719415434336,0.014422562542367807,0.04242092875773304,0.012696518125327327,-0.004465777523108565,0.015972880688339085,-0.0005527909530188128,-0.036613640004819405
