,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
GNAI2,0.03212161511337062,-0.0326778466443467,-0.014994636185258934,-0.0066128992466189425,-0.06833744192847208,0.004232269084656761,-0.017048403739306738,0.19827249821854243,-0.04262173551721274,-0.01863549072824711,0.006180296617680415,0.1144487783441171,-0.004716303917947552,0.061581182708504614,-0.09118427840248562,0.10158064632544637,0.06382315205271924,-0.03584691390794952,-0.02881351322546736,0.006256823865511164,-0.059892158263594335,-0.023617787240988796,0.036163364350753055,0.03506628446622363
HDC,,,,,,,,,-0.04278017138773438,,-0.01703273118313143,,,,,0.008384426301895025,,,,,,,0.03794267986279729,
COL11A1,0.08101195794281188,,-0.0025787384551971934,0.10280765863767066,-0.058524482873011985,0.004668676603640325,0.09452735710434346,0.32186586460784905,0.023903037097133283,0.05911598117113477,0.011272747060426856,-0.032299191674717447,-0.006874719206320913,0.029492928396040983,-0.02387371317640944,,-0.014820438851464446,0.011854841395786376,0.0018363331410209541,0.07872228571917034,-0.0600194559383129,,-0.12069805343105869,-0.0411933972368937
NUCB2,0.062290200348069195,-0.01973830668564905,-0.01227357273316705,0.01785870443117072,0.010494137572310422,-0.03584175566892016,-0.02944456708620914,0.033270586454369845,0.017433222884714827,0.03874766643892635,-0.009161735222007186,-0.026287116961771623,0.025368837899025536,-0.03302807604241853,0.04237584865434576,0.11672273030099703,0.03656376465501723,-0.04063145855388706,-0.08367270255141597,0.09999880669657496,-0.04219753366093636,-0.019679340175451865,-0.008720253012181193,0.018306496087369235
FGF16,,,,,,,,,,,,,,,,,,,,,,,0.03925292669200234,
CXCL1,,0.04538247621662234,-0.02478656802974646,-0.03604196340708543,0.07676382007476205,-0.03462216007541511,-0.06023512393049126,,-0.06858886612174848,-0.0051978706189450725,-0.02051580411385366,0.018668504138728722,-0.03561120883559186,0.042392806149613355,0.023848472761104588,0.022135507194088713,,-0.03194999587156365,-0.11536618823059328,0.03591199839717868,-0.04435312876562451,-0.05387912159474616,-0.0266254318694388,-0.018445797901104784
VCAN,0.008613610378706733,0.03123547980407675,-0.018745289114966077,0.10641459151777134,0.22907242198034072,-0.00017584161709532779,0.2593101653631666,0.3080118833773312,-0.04378808589355849,0.013891404857268285,-0.040420133680499126,0.08144843364387465,0.08193924921604794,0.08553966952371835,-0.07874791019112146,0.11185753289410329,0.009982119186761463,0.12387971651585618,0.15704386987537294,-0.006345852230863203,-0.07175363437435342,0.0410702060258208,-0.05042510192296859,-0.009811500687932346
MMP7,,0.0022004681229428444,-0.030660887273022533,,,0.036356928711945305,,0.07504322145707591,-0.018831498540494786,-0.0034233049555011897,-0.031826267770184866,-0.034378408423000544,0.006466044879620197,0.016660951688661895,-0.06737462374461466,,,-0.05183624355197275,-0.1336277820432523,,-0.04171613359613147,,-0.028178155572457318,
PTPN6,0.021926739350654433,-0.017752229941331313,-0.011204720950087997,0.009717783050774252,0.06240913120359202,0.01876952120757309,0.009155734612564007,0.04526104855961615,0.031736235794440494,0.06224509707665535,0.031058882527519354,0.0254511591850917,-0.032440489654167834,0.08459564522858921,-0.10022195748670594,0.04765657053987764,0.07085823074618264,0.05424421796066382,-0.009011945882985211,-0.059575012572575636,-0.005741085769226679,-0.03347753932603235,-0.019769586047283457,-0.008508195412975154
PTGS2,-0.07020960221059684,0.030061707854280136,-0.03994127589093866,0.046544530630700034,-0.1371909327139688,0.03786876300205182,-0.16793113356699088,-0.033810699814729145,-0.0023239903178967473,-0.004586474559099525,-0.010778948541471415,0.08240839959076035,0.01458387183206674,-0.018588395567228255,0.1327036207602,-0.007225695609403016,0.031819483047012036,-0.035173217341586877,-0.0902508564442314,-0.03203857046983069,-0.018542042412552452,0.007198543216501126,0.04265814903554229,-0.021873162245534827
XCL1,0.019098596768389473,,0.017008918632041698,,,-0.011379007791664987,-0.024183198812706412,,,-0.0059675316117777455,,0.006813963781951631,0.02425314851885578,,,,,,,,,,-0.03484102494230241,
CD58,0.07381517248167674,0.0160003680639125,0.0335181394814231,0.0015926531045616112,0.08486378031563885,0.008763797269614806,-0.006868782719988939,0.07484156071960735,-0.050366137970365696,-0.06477076743279261,-0.04411452042145576,0.007213305625346626,0.02926031919154212,0.0349204852629834,-0.024573831957833792,-0.05357816276679383,0.11523071283228549,0.0455541420677637,0.017763424104693785,0.0004922503229622265,-0.015535320691926703,0.004823370520117333,-0.0017316639940389948,0.05990370762405127
TNFSF14,0.0902736127548322,0.07156039011726356,-0.029499155847039996,-0.020959027477605887,0.02271749926212376,-0.03658206790007903,-0.0972920288054675,,-0.06461694546866764,-0.0011008355477881181,0.022913514542741584,0.08270899001404824,,,0.038807909749789954,,-0.0578677941860945,-0.03811264338484296,0.04870637974855329,0.0022140341850879295,-0.012077175226348125,0.008469580638980349,0.06712719712504918,0.010479859847802125
CNTN4,,0.059822213899028656,-0.0007614554574624474,0.010724386759338496,-0.038345404627378024,-0.005750637057456589,0.0037688439207066594,-0.05702475065467048,-0.05275828959372271,0.07228570095911328,-0.008989016290474659,-0.08992404657477035,,0.004580405899732665,0.015705839399561206,,-0.04813947262271211,-0.03548650741025053,0.055822216271528696,-0.0029179457348285473,-0.04498477350542483,0.00390654536740022,0.05856749350488664,0.031470825517515066
NTF4,,,,,,-0.014393946543085191,,,,,,,,,,,,,,,,,,
INSL3,,,-0.026226397627582623,,,-0.010458300804158232,,,,-0.009490475122482868,,,,,,,,-0.04238601279548913,0.06393877241697282,,-0.026680308758696803,,,
BTLA,,,,,,0.052589238931064354,0.005882671851149927,,,,-0.025589903684484386,,,,,,0.045173765064492305,,,,,,,
MFNG,0.014957585919197242,-0.020541507092204824,-0.061030002072336116,0.06044682011512156,0.1349561227754322,0.03334575050547298,0.1221632973217169,0.16143343662174525,-0.06763251800559039,0.011537037309973894,0.003561983697239135,0.10661207115401783,0.004062524682511534,0.0505880748945017,0.003500029798353906,0.0329951021612218,0.05805650107735102,0.12684504299388832,0.023982759727806585,0.04495199639319997,-0.08228689716127743,-0.01171447145945581,0.11115302697644666,0.027315469790379642
ICAM1,0.046707613209120896,-0.049583493420459666,-0.0001274715046820028,-0.013016173430500853,-0.047537259628967245,0.02486442400634186,-0.2028361866016557,0.034131227709317674,-0.07797076493257547,0.0049940147017483024,0.009447668336455458,0.023840950173907915,0.07551316002788708,0.03399209259616328,-0.027227386135064143,-0.08806405803436822,0.02770614672530339,0.08601390426631098,-0.055080396242584505,-0.008992453700982098,-0.05512462620124364,-0.13010366750984506,-0.10382170149330767,-0.02099485390561134
PROS1,0.01022448931331975,0.011878375962242525,-0.029482974865291188,-0.027722563122880052,0.008151654479376637,0.008089828924852984,-0.2017572837606764,0.09846392422181365,-0.08857017444362977,-0.03978205841991833,0.0697471778171981,0.07807117930098673,0.07671797698478995,0.0251284845661483,-0.08282633922586288,-0.1106473774535347,0.019709821311979042,-0.05233929136679575,-0.0034641652302858403,-0.11784577676576957,-0.050500965345988996,0.057428334797879656,-0.043409935966573845,0.08809870308955879
CLCF1,0.011078994493701573,-0.046869428571298534,-0.00576503863088135,-0.023232553416762086,-0.052754321385360486,-0.017965779974281764,-0.2242460881930167,0.125935001094103,-0.021518593244478915,-0.06518599849618881,-0.009395321614504376,-0.0035424031285016533,-0.06716562714867076,0.01327574606306202,-0.07322689260610063,-0.02083825593549475,0.017203591598241134,-0.022485209995996992,0.020570570076667204,0.002750809874156162,-0.08519108860819326,-0.032246603642879644,-0.07050721921017872,
PSAP,0.042667498700605225,0.009954196003972052,-0.12351889496780015,-0.10756011199092218,-0.07506006051813276,0.010012849059286275,-0.17075086023983554,-0.20888507703015852,0.1282061312732665,0.0070994400181573535,-0.06202961912730357,-0.054870133211826676,0.03379750328259845,0.02301991293869725,-0.1360945862157564,0.07216199054110159,-0.023292705677399536,-0.045331454657607684,-0.1428762326164705,-0.04033992441861668,-0.030989124064438867,0.10111393210681441,-0.020965811448397396,0.12754746888993462
EFEMP1,0.05477656190651783,-0.06018186160448718,-0.04889713064639067,-0.0911011406572372,-0.08972045154304022,-0.024296809933719743,-0.19092003116418757,0.12213144380848943,-0.023676598716738162,0.05251957195426408,-0.04702507856926439,0.11406310425325432,-0.05222183459307525,0.03223581236087568,-0.008856658712077373,-0.1049231243503691,0.08528379882619354,0.011650528468236634,-0.027801922935918898,-0.01896263551655165,-0.07441564373915878,0.0011795948794423416,-0.12103285001628503,0.07369538182911502
C1QTNF1,-0.0356474494686835,-0.010251558358593715,-0.019679260680329217,-0.012051248085381074,-0.0712613710232085,0.022010841935889636,0.02290903936216371,0.049937234867109624,-0.12427535720809016,-0.006067534826104914,-0.023656509081986368,-0.05339789083745917,0.005326047265759121,0.012143645800304642,0.049194781077982676,-0.03978775072234543,-0.003430914570445735,-0.06762341813311594,-0.1469418600023781,-0.10162451086961645,-0.015380794692006204,0.09374651177176009,-0.04346215677960026,0.03162255960840321
ALB,0.07856084312362899,-0.02489847328286268,-0.023378573903923235,0.04881450719141352,,-0.01856721996958619,0.002054048163919258,0.03341180108811844,0.039429005691478794,0.03926875339917594,0.07728890142262304,0.03570897134783978,0.037929897652271116,0.024556157893621564,0.11711930215009214,-0.04109279866218495,-0.05684267429175132,-0.040324705463606884,-0.0012457921592821614,0.06246664956268422,0.008076057007958643,-0.01294531826384746,0.030485935935395284,-0.045672700051916426
CCL13,,,,,,,,,,,,,-0.0279202974024456,,,,,-0.02829219642437986,,,0.022845806662442892,,,
EFNA3,-0.06502524063404776,0.01483887633583251,-0.002111970980874083,0.00732398921340523,0.00971721797416096,0.06870396642555764,-0.04811526181859912,-0.09777294596386778,-0.03203386979322667,-0.006456413109738367,0.025742801861740768,-0.12055430882306703,-0.006483560243401922,0.05614034972855012,-0.04289287225848047,-0.058978295689216205,0.07200254857573024,0.025105230647812636,0.03842857785557362,-0.006263155438752962,-0.14168437626999777,0.024866901997639364,0.06739085347103888,-0.0029733140950640533
DRAXIN,-0.012766420526293686,0.0828906032890895,0.020223986278411408,0.03179538846214839,-0.06982565008200523,-0.04033209383031679,-0.08424746852365027,0.17798272593905992,-0.03883460913313351,-0.047242150464042294,-0.0182748030710616,0.0137897466228194,-0.028772461430806077,-0.013651342241422759,-0.008873709968812172,0.04070859903779428,-0.012336798984805452,-0.08224067772348004,-0.052741716860682956,-0.027283263162450607,-0.050829474250721096,0.0970527372315285,0.014070270043936557,0.0014386383900821718
RAET1L,,,-0.020430618459696563,,,,,,,,0.03295262353359158,,,,,,,,0.13017448390649197,,0.014150269489778503,,,
NPTX2,0.11746676873680689,0.06792802741055153,0.0831519528366511,0.04450988460688281,0.07668455014996123,0.05775450833703744,0.016182796139684968,-0.21207077896644097,0.020704965144956525,0.07238250242954719,0.09747772599731937,0.054553241173794315,-0.011350026669675245,0.017449068213672786,0.015453429627077202,,-0.04611659254691795,0.0017838206147211921,0.013281327357213546,0.03012466799184536,-0.028917936861149112,0.02174268533100687,-0.015324758788201725,0.040497135240270474
FGF11,-0.10856910516843361,-0.004492272957239679,0.013314528663503454,0.02567478115342251,-0.07791325375265216,-0.020109227789507453,-0.00019653387687365716,0.15072316906919397,-0.1097399553173358,-0.005019969099276448,0.008034150662040782,0.05667078414656494,0.06697540285624454,0.0559559629958751,0.015240950943387083,0.014953194430889702,0.02376150943736837,0.02974860634875837,0.04838486502386529,-0.05348383930764272,-0.07300627476845586,0.06878693951515125,-0.06085014384212498,0.07955061232677392
CD59,0.04249026563034994,0.05399431977464064,-0.026262145975772675,-0.08845442634660765,-0.035556718581733066,0.030313366099002075,-0.08946999972411318,-0.08862366629245026,-0.01974731159398432,0.020659816457665094,-0.011510361009046897,0.0955478254456589,-0.03768289385723131,-0.015126283502583628,0.006257060427362638,-0.028660956399434955,-0.019394612270241213,0.011397444941032753,-0.03457193200387904,-0.005957959544582788,0.022270261908054943,0.11379283304926224,0.019927688481293872,0.0246976012387827
COL9A2,0.08639660525044339,0.024005259828214425,0.06612493126918727,0.027410595656776615,0.15719234249417197,-0.00952230749693872,0.32015180394862525,0.12701355066481754,0.018871690866054336,0.019857510556817993,-0.050829039702355146,0.0760971979885091,-0.0063922227510319375,0.028307464473444965,-0.07559713993370214,0.05863102888856906,-0.0559052709213381,0.1098949641570742,0.1223359047562355,-0.040342917321457776,0.025782383613888148,0.06251360740726492,0.03362508896319532,0.070247467416629
DLL3,0.01986855257223734,0.09830286517867147,0.03173265545178328,0.033722330347209395,0.21411965674012476,-0.009616179145879802,0.05688278672336054,0.22622791232176526,-0.09205206418332983,0.01477283883482088,0.03731770086594769,-0.03852274970107049,-0.018772048053175196,0.08264769652422753,0.021704851317970033,-0.02994037730733222,0.09163542497972917,0.14234951094160295,0.21691727131494493,0.0738595718381162,0.028421436647835068,0.059276414213549324,0.09868201833099596,0.10393552947756177
FGF5,,,,,,,,,-0.021755858658701388,,,-0.013760438075031156,0.05415879664519022,,,,,,,,,,-0.023521543936191564,
LIN7C,-0.00022889103199929907,0.015523282067695356,0.026339647887822698,0.02773682936238454,0.06042058160775967,-0.03548438685760698,0.011960716695282638,0.05902893063558455,-0.033079821161547215,-0.024460192195959362,-0.0032579629195339716,-0.08625927677982578,0.08803518108595634,0.011674902534601806,-0.02198193368747607,-0.022058543034064734,0.06535574954416629,0.08244668742010781,0.0637998929656824,0.040848351349726725,-0.035802697336173285,-0.02537730365974616,-0.019792139207884456,0.07664376387725044
GDF7,0.06366267330424034,-0.02791098723980367,-0.03255911736487715,-0.031027127065104427,,-0.01866066194373627,,0.03384678897230666,-0.018806887764635044,-0.017855689143699227,0.03961561736098136,-0.03647056860534078,,,,,0.07194181415804927,,-0.015067259960402656,-0.055603568045942194,0.08289320488047529,,0.007688046160062711,
PSPN,0.028451134786239937,-0.043818503389564174,0.012346717334506903,-0.018889069365941365,0.055501979127552926,-0.03677289852856502,0.00799088589419782,0.04759986281548703,-0.03532210691449376,0.04477873010658697,0.03604232206673676,-0.011305818170622466,-0.032769883276020595,0.05008097378850756,-0.07224991328591027,-0.024382853437421036,0.06826771010360676,0.02415364656435406,0.06198945297021144,-0.01181525353676765,-0.06314919817488282,0.05693798542038189,0.0023529541815840546,-0.09056868889554348
ANGPT1,0.0737862448462341,-0.038191860092063566,-0.05542867980596001,0.016095917132136445,0.058219368057618195,-0.011880379167274935,0.03854678815302655,0.007832523851288372,-0.05155826206989452,0.004637864319335542,0.042982114113109496,0.11907812962461152,0.043242379691364984,0.03277825083079404,0.04031673267885435,0.08563172719187467,-0.04955140826535899,0.010227578355094153,-0.0224715539003103,-0.016879036249370576,-0.015897822708335185,0.09646420174632192,0.06961846970904242,-0.06366109251747298
PNOC,-0.026610114049505255,0.035208600939910455,0.02120817895799357,0.021463102538131964,0.13198623770829623,0.07419608344792472,0.01897097329067423,-0.14755822178968062,0.00813194787643399,0.03989092331860846,-0.0033892297422767185,-0.09496921026998945,-0.014649415012283324,-0.018228848036230184,,,,,0.024255503669009085,,0.12282828514925373,0.05549358448770318,0.089929540495858,-0.03800714797553467
L1CAM,0.015505767153265588,0.12969046069196158,0.024828362721502274,0.00017007279246378877,-0.07092226329249235,0.06037069445246553,-0.09154892241575469,-0.052233589310651085,-0.013738021755426582,-0.0025223390355149124,-0.016329265855200694,-0.09501675503876032,0.04156881402273015,-0.023661819678377237,-0.021812797037243748,0.0071085380244456,0.10102826320892327,-0.0683459938746735,-0.07585446358473821,0.06712428127656603,-0.15579788602239558,-0.031159272169341154,0.036596157961628184,0.02372543943748371
APOA1,-0.0410950502829125,-0.03889480722899568,0.12180513582569938,-0.018560205150467513,0.023164829452135074,-0.016287075555231945,0.021419985130083682,0.034031685427673104,-0.004694063347133573,0.008151995309974557,0.02336434385196227,-0.06546607941549402,-0.031546644495153674,-0.01309987205793324,-0.022547189412844268,0.04567229525977813,-0.02258641309886379,-0.0018864756945096203,0.03813212790666287,0.06089437724690463,0.014304258997624865,,0.02548640360998698,-0.0010471916992916069
PSEN1,0.006910508007882189,-0.04278717178376156,0.010272696116892523,-0.026968453242091583,0.03704827465337425,-0.019195185624062625,-0.004802923832904946,0.05643802298371319,0.06054306016014865,-0.03824443679367672,0.010834122774125168,0.09869860869000828,0.012432481866170172,0.07461259451377227,-0.006957616042469609,0.045916792713045794,-0.04104990411910248,0.03565764519424291,0.01450260567507396,0.04502697870622171,0.04059193432486504,-0.03397296893743057,0.015788056451205484,0.15551931287069487
CALM2,0.0679199488915919,0.03932600007945025,0.013724409961150947,0.05372768118780944,0.03885603650491585,-0.01608255859939513,0.183000113668885,-0.2711981169122227,0.05466778314372678,0.04973119668389111,0.015954951963530167,-0.11867282663785489,-0.0010620501009370857,0.006824996494592654,-0.002438840429028154,-0.014515262133093825,-0.02099623788510739,0.014039559624820805,0.10492852387298589,0.10739590892854382,-0.038177479308133276,0.07483142309363185,0.043891608596361514,0.043383028143198915
CLEC2B,0.02234626218827094,-0.055651470227109374,-0.0322418474864082,-0.043056374198797896,-0.1411142012914213,0.0356291905321608,-0.19977873412593353,-0.0029585244526020905,-0.043065208368783685,-0.039310260934447505,0.01418268621789331,0.07679309340210745,0.02721819644814099,0.04107154573484024,0.016288637208380516,-0.1585657259506262,0.00030769809402778666,0.004744988462628717,-0.045124791799157175,0.011507790333676845,-0.08778397028456299,0.0746209549304357,0.02808466435376986,-0.0005756552745372875
NTNG1,0.02803094312969964,0.08013414174546608,0.006762071932507345,-0.024637116473398866,,0.034270004156221195,0.04451754110043219,-0.01008174777846194,-0.013814026401699087,-0.0059821597911634185,0.027495428009993654,-0.05575679965875532,-0.02400616146764208,0.06689430464933807,-0.037788229469905885,-0.0945198952735859,-0.01029135740254571,0.053425770721634985,0.12455710240014782,0.027156455443560167,-0.0370386454648194,0.1069090399172152,-0.030438759585554854,-0.10301069274583972
LRIG1,0.000768857499447086,-0.003537992407790949,0.02727053457735877,0.010874043568512858,0.09350828682874116,-0.02305850397436828,0.33658331170087263,0.00889476067623631,-0.03658207752190163,-0.06027436992371583,-0.03292583037459191,0.07010400935151563,-0.0056684579141873005,0.02404229796400639,0.0184496727668609,0.04633113906662735,0.11073287197899216,0.17766416157717543,0.16434397039171,-0.08992602536663029,0.17978287571786253,-0.022731645398736348,-0.046619688434618396,-0.013062685667017368
CPAMD8,0.05128236873793594,,-0.032435926441240555,,,-0.012370303714543025,-0.07422409057590884,-0.055309539578177615,-0.03747132678490434,-0.032224331483903246,-0.020762262283083838,0.0031046460032268883,,-0.011637955838556716,0.16214039011174378,0.054544396295310243,0.0815637111127571,,-0.008210151660124383,0.027596721337427643,,-0.008681896358490536,-0.033370941743361755,0.16095697541198214
GHRL,-0.0545141755672285,,0.001651845225948577,-0.04974106388946685,,0.0058195208337231165,0.031207438605287692,-0.011222958081993048,0.05702143843561572,-0.010591205143570587,-0.0182748030710616,0.01748714275818517,,-0.0012967053217731075,0.023422218997864622,0.14830447879587713,0.011169739357326885,,,-0.0070709381038529225,0.04094880795143453,,-0.029416832372891926,
NPY,-0.04016171797156566,0.06272373600742591,0.016251369650231003,0.056357687653531274,0.1997593174664756,0.023233655497387772,-0.004806296757033033,-0.13501857347781787,0.07079329345212076,0.08437709600191926,0.0419652504762671,-0.03204844235438327,,0.040370509896925574,-0.03298873520920299,,-0.026898560366860193,-0.03952569385644179,-0.036062930750021226,-0.0024050970869242583,0.07241858174409373,-0.005507611610317218,0.027971674282318296,0.0808503152111226
MMP2,-0.016241929463719496,0.1352130265529048,0.02362056283532802,0.02915365856692636,0.25571261151684926,0.04943125298813539,0.08082882681180882,0.2589040558410429,-0.019988935357778324,0.013408961007153025,-0.017648939339515307,0.04068713471846504,0.024262632455236667,0.08351040030969761,0.04611157660858041,-0.03840460394607066,0.06226725155998809,0.006530144883911706,0.008307221323887427,-0.005170467607235322,0.07868838804382029,0.1719183976157032,0.023545394313918038,0.187890506399847
LHB,,,,,,-0.010773600326786129,,,,,,,,,,,,,,,,,,
PPY,,,-0.014685067438762823,,,0.026797809152095012,,,,-0.023550743780076728,,,-0.01355005563496364,,,,,-0.024370716137537,0.006053386044738469,,-0.047568428683167414,,0.00753005605056014,
ALKAL2,0.029628483586270113,0.028874718714706947,0.016690202269295327,0.022879541615855353,,-0.010617076717969706,,-0.014678976537713205,-0.02423205570443866,-0.03553511968922897,-0.029081311584598493,0.05183971402067705,-0.034546157502030536,-0.039602967006750145,-0.045157476495148605,,-0.03578816434527921,-0.04391576767171607,0.0018942320587467022,-0.02569359583429516,-0.00882220427765456,,-0.019550639591067197,0.03533385241735764
CSF1,0.018499235635047868,-0.07493494231105481,0.0016561273914280686,0.06063749831082958,-0.033748684347962146,-0.03296167754231666,-0.07193098689309887,0.15074604540197545,0.013151247289066395,0.054737304492489716,0.021636481453279736,0.04376596300894027,-0.02864779482654328,0.006757381341976586,0.032263038727469835,0.09654423687398324,0.016236211129032972,0.05092007806954897,-0.08592113861924519,-0.011647965439927292,-0.06548134554583597,-0.007108151103277114,-0.04384764354203536,0.0758378272362288
SEMA4C,0.02742307432515042,0.0002953322710163807,-0.04165729021736995,0.06351564832373255,-0.012960084785455165,0.03043106096037201,0.0664570535941907,0.1459958082820137,-0.05484826637200614,-0.009054163844841544,-0.0033641403069908093,0.13940886134385758,0.02180982911545011,0.06490961809061088,0.09078061379704519,-0.019478324919520555,0.14238411531805775,0.03599518568645942,-0.003468216405281328,-0.006390197458204668,0.056965077732821535,0.05633625657819144,0.018922733530811118,0.025083483874725643
ICAM2,0.05778525925456466,0.013668140061453653,0.004140960567105748,0.013548431784941814,0.032377549502777776,0.017658455932663714,-0.00027247675358205837,0.06651868141896668,0.005793734265545419,-0.004694968102101038,0.04992065661219227,-0.04780505646915935,-0.038815791066940976,-0.009180936384889184,0.027627117424071417,-0.004742149369780049,0.039309386657463904,0.03680119558172743,0.09633223387808673,5.578627120602627e-05,0.01874952530347305,0.06523760094226905,0.03637589558589141,0.048715968026166075
SYTL3,-0.05103361959082925,-0.029190250479823047,-0.04228187182098031,-0.07260034589896372,-0.02222394341672346,-0.02930805954121764,0.011457389094843992,0.05619311031450507,-0.042274806270618165,0.018154308527118464,0.06245283297114042,0.027074907620872512,-0.0076242211778711445,0.018285297693478683,0.03951173086746766,0.07663176623854413,0.00760673316816719,0.013177337076644148,-0.01340197679962241,0.03700023433035427,-0.017790286279021374,0.0061910696786212655,-0.020405581305595093,
IL1A,0.008282279782213723,-0.00237119606329892,-0.03180899833664545,-0.03873360599352657,-0.07687514016729673,0.028289124445442876,0.052137708034009064,-0.005803168856268905,0.01736309047464979,0.004350467790119686,-0.022142267002471863,0.032766789844923296,,0.018966996601224882,0.10779852707470336,-0.03352841117855199,0.014104197217289591,-0.017003290778788534,-0.02822084856967298,-0.012380275908808846,-0.03459591746142769,0.0679030341726272,0.13115266443371415,0.07852969952789193
HLA-G,,-0.02977372312185557,0.02576709274890352,,,-0.011379006764045014,,-0.007602304188419552,,,,,,,,-0.04995303354874565,,0.03426245740241709,0.12396817311638969,,-0.03933708992650009,,,
PGF,-0.05663664877826839,0.030535650160727304,-0.0033693327374681517,0.03835124772108133,-0.07600646712174294,0.008325395962932492,0.08530289975708516,0.13248822079426148,-0.05702071550408791,-0.019148442789717956,-0.014980061588501632,-0.046586736853828914,-0.05484462925347825,-0.0020058192675254088,0.008068829019324245,-0.0037232555914674353,-0.011726181965427178,0.0185270264295599,0.07007256768903139,-0.1017208454379405,-0.06714702559283339,-0.1179765375364927,0.06383965960408815,0.12407301589125057
LGALS8,-0.0007312932155236068,0.021473643569502574,0.03860966420191157,-0.0007298918797306902,0.07394377246812703,0.04202519318716474,-0.04468250416491824,0.007425213081601039,-0.028078221076548233,-0.020061344768206646,-0.0005715167230734098,-0.029668379945614366,0.07359482166227961,-0.057640351005641355,-0.0972967198539057,0.016893869666439618,0.10140165934598397,-0.0042342033932223225,0.01390341538665386,0.007588460788306777,-0.044725643101719066,-0.023116679566918957,0.024088666203361822,0.08059222939835696
DKK3,0.002204582578253785,0.09289218376550595,-0.022562476150310765,-0.04301953184340579,0.06448832203506792,-0.03916775387827074,0.12895162864128515,-0.3002534474015587,-0.0008079531178587631,0.04527352454950635,0.000466636974121215,-0.14679595333124845,-0.0337633731807941,-0.02714947251000157,0.07030309457754763,0.07248220985965975,0.024578643605688053,0.1483699008787406,0.04099513474854314,-0.13094405870285342,0.08133485743999953,0.026717109533305246,0.07922034430883657,-0.08854107503963014
COL16A1,0.011526220175912094,-0.01183559788428003,-0.011701998736161368,0.00803459346422887,0.16715850682612746,-0.045438584223356594,0.23155520452209125,0.02825906631391607,0.03897539184487901,0.025132148581703706,-0.051454302945179914,-0.012197935906927332,0.020600016001858474,0.10552616016182265,0.052250918687462865,-0.05917306410391941,0.02485705641864334,0.05352440957607174,0.099569465982514,-0.07396452905564117,-0.014633683850827505,0.10397190980501685,0.025501305039677943,0.10641691964920685
TPH1,-0.009343703739107135,0.10869856035124428,-0.007864157559345776,,0.0626734064227756,0.036385816329307256,0.02174707780372875,0.016721728878597214,-0.04454395380111674,-0.022150248333592918,,,,-0.006651968508163157,,-0.01953515908756505,,-0.01908128723911519,-0.020343477693796207,-0.010013378006262424,-0.06142860491940811,,-0.06947884625904581,0.03752981236985194
TNC,-0.047892468387276836,-0.08631539920321173,-0.04549661039412458,-0.004980304101799968,-0.20870064331563673,0.017975119745158825,-0.26089350452144006,0.2352900885885811,-0.05279340167444882,-0.08402867922711403,-0.06033314505898876,0.17649283130740312,-0.0185841708511855,0.021188596387349528,0.0022506247841268296,0.03397271262842455,0.06107056296944246,-0.11184746502653035,-0.14155572438426267,-0.11348076865363387,-0.09294438594110178,0.04164122020205542,-0.09663180572964034,0.08169616508118424
TNFSF9,0.0611371510885909,0.08331799486418108,-0.03276527745686636,0.007487425793838474,-0.02018366109948524,0.013172930431057115,-0.02367142959568779,-0.006625435553698419,0.08792618870675177,-0.020789985982969807,0.06610785363646443,0.038191181502206684,0.004262679784094464,-0.0215778628262944,,0.051104388378387273,-0.06377381409423943,0.017571297207620802,0.01902181979643271,0.0331992447729658,-0.009420254268215435,0.04523648884667874,-0.003752177663166011,-0.02370028877570424
C4A,,,,-0.023009291225358226,,-0.012772728354813937,,,,-0.027918225476451893,,-0.008546377506502724,-0.016068646861776757,-0.010176938455364283,,,,-0.03149815047924039,,-0.021351007041490344,-0.021918285542996543,0.026846830295021596,,
CNTN2,0.09791535286620806,0.05646718896783099,0.08746271047636656,-0.01882562315942078,0.2096429380872254,-0.026386817527497608,0.19632816990398194,0.15327769203278202,0.08795460788478036,0.029239506228941264,0.08437743231961108,0.11581688905769694,-0.017014133474265777,0.09065982607608052,0.07353968501015237,0.07510595981460003,0.009393126491072807,0.15180626776290346,0.18316966779733385,0.09089484591862944,0.057870186883869176,0.0954897391312025,0.14787560305637032,0.09350812672441386
F7,,,-0.022519558541802806,,,,,-0.04154598934764578,-0.037471305005315744,,,,-0.014649417067961738,,,,,0.027475459532413052,,,-0.021689535802339965,,0.036007693979950475,
LUM,0.03987617589794717,0.029421762323813275,-0.048939697981508705,0.006850135163365018,0.02087224694517436,0.06592506954316281,-0.002635647081025096,0.06374503110947105,-0.0600919392456262,-0.04534815818159809,0.004061163848590657,0.01970192328544024,0.07826512338961754,0.02549483054234012,-0.007778133270054569,0.09742348972880899,0.057141938795466335,0.0235510803963538,0.06467423969973639,-0.06196912850642216,-0.08330654982056994,0.06614505624027593,-0.040197353468155575,
IZUMO1,-0.03264954194284379,,,,,,,,,,,,,,,,,,,,,,,
