,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CD5L,,-0.013330343442414088,-0.021337883263018755,,,,,,,,,,,,,,,
FGF18,,-0.008877446437202318,,0.05417568678683894,-0.02343906497039533,-0.015184281298398284,0.02190411340628941,,0.035975448923170936,,-0.014050432807242535,,,0.005794906064364026,0.05375229810202054,-0.013206316205242449,0.067735132687891,-0.023401499930086726
ADM,-0.09887868926533712,0.015689092226172836,0.06440610576240818,-0.06053987582142994,-0.04738846637653559,0.005982892367365508,0.03781668852788698,-0.04406079264967914,-0.06117556158712337,0.005757249571026805,-0.010535179047908953,-0.006107551557726805,0.10011498499678234,-0.09289318132032076,-0.006706960042247327,0.01220433713491016,0.06877426945509625,0.07086909382464157
CCL15,,0.02937838655460773,,,,,,,,0.013109335438821179,,,,,,,-0.01648752601100143,
GNAI2,0.038726892165014536,0.0034664345645674987,0.007023523558132876,-0.0026942903257322045,-0.0011717007436714323,-0.013665895114191813,0.03148182636778958,-0.0524122022171527,0.02515131132049931,-0.05564973388104063,-0.009592946991659206,-0.04818883610469856,0.05682185108411461,0.0406010112431885,-0.034452145700484396,0.038276172621347304,-0.014595687560355317,0.04857401604918065
HDC,,,,,,,,-0.006052575243271798,,0.054891032941268805,,,,,,,0.081601690897944,-0.01704629754653809
COL11A1,,0.013905351805753328,-0.030383051926701102,0.0009168741521616702,-0.008463386506534118,-0.03127771994404232,-0.0006391655898277785,-0.051345115486287354,0.030582428811507512,-0.019773873306421445,0.026892139317091526,0.011856610524864496,0.028753667220730073,-0.011368511282831884,-0.0036913207234392812,-0.026927366773102347,0.05185238646773904,0.07389212871137736
NUCB2,0.0346082048381937,-0.013665105829307043,-0.07103892232814268,-0.0642998753884858,-0.00731387507333448,-0.048129235027290426,-0.018924876664523364,-0.02455642886161232,-0.01486313563597551,-0.05397993542274932,0.032162941768251366,0.029651949924219646,-0.055250103570013684,-0.03931904971602407,0.01611245226956954,-0.03163521104084696,0.026941029491730807,0.0644018578086941
FGF16,,,,,,,,,,,,,,,,,,-0.016796910227282757
CXCL1,0.02252141959518562,0.07218014242879213,-0.014138839709972357,0.13740644140408306,0.029142947219187514,-0.01193704390002683,,0.021024032740851357,-0.009729548679797244,-0.012057881264843147,0.052399281721934726,-0.023308433841201535,0.0500743574952112,0.050102877807541135,-0.013914526858493126,-0.019847980148865497,0.08399801103465876,0.07907826330019432
VCAN,-0.0034652238076171827,-0.035195372179892416,-0.06241427535377671,0.059237371883325146,-0.024255684365496268,-0.031775286790938946,-0.05410672700464537,-0.07665804191105109,0.04005329108436121,0.01033198699421284,0.006164987061352461,-0.0010482120059543431,-0.10978837817778125,-0.00017729386721411898,-0.022648159215668002,-0.05467572661470704,-0.029914175713837983,0.07881322556078445
MMP7,-0.03025987820163507,-0.07096783804961208,,,-0.03382484930328811,,0.10275820858263326,-0.006893130155522184,-0.01859205647063411,-0.023293214426889253,-0.027853794628282847,0.09304972578637292,0.12424344958885597,0.056736356693969446,-0.06191974124492522,0.00349081749927432,-0.06646020661104793,0.08653210286472726
PTPN6,0.019524867818524118,-0.014069057888479784,-0.010218476739032083,-0.003596030624715331,0.011251130535520367,-0.020155831637903503,0.050355303920252205,-0.019289816166628525,0.027455540865868374,-0.0006678402192910846,-0.010283604926157756,0.014786424967743152,-0.05744220037885057,0.04317944208337633,-0.024174966353282326,-0.025141175438017502,0.05374190810926058,0.03694833790304449
PTGS2,-0.0812774935645701,-0.004553518865587961,-0.01261817277166397,-0.027390015109721787,-0.019212121918613413,-0.009664283375238308,0.016797508146102598,0.12883184526128988,-0.020462200912868905,-0.025715784122275532,0.053209648376990396,-0.0035323577973657505,-0.0036168598497964815,-0.03305142075612137,-0.039498633057266655,0.07164661026740418,-0.012871857828177014,0.02190638691136044
XCL1,,-0.028579499672247422,,,0.018760427005405155,-0.011645033855767404,,,0.07090565429283595,,-0.025233092967597858,,,,,,,-0.014223588793271172
CD58,0.034955023398427085,-0.04015398158124589,-0.006206561750900023,0.048972785744311007,-0.010467093720328833,-0.04093771057897571,-0.01323546235055857,-0.06444034637087723,-0.04566673360308619,-0.012874314884157953,-0.022961405801355177,0.0433247409880182,0.012559054868067486,0.014637811899771673,0.01845261676314624,0.01482917870658954,0.044074456935418026,0.02283403130738761
TNFSF14,0.05532271927953844,-0.028796792196068823,-0.014746343690619597,0.07634100067905739,0.054482568309033017,-0.02171601833797226,,-0.017220554653050342,0.017129457225586214,-0.011777377115167869,,,0.03645289471235911,0.08620831845562804,-0.024239403219003502,-0.02281192406624524,0.005100525022278847,0.0013888415847028818
CNTN4,0.04418071680749942,0.018106924727176135,-0.011543390799880242,-0.030547152867951954,-0.019728884970011712,0.03934438486243542,0.08737726681817236,0.09922290209893035,-0.009934508258572785,-0.03256596563894137,,0.03749186799714882,,0.0178404928025394,0.004322391256040834,-0.014385003781429435,-0.028054550830119544,0.005230522050072063
NTF4,,,,,0.03070703279075763,,,,,,,,,,,,,
INSL3,,0.10090876963203466,,,-0.023439060372959543,,,,-0.021438596542817507,,,,,0.013345887411536635,0.18938771621049452,-0.022811921862246065,0.03300410234855853,
BTLA,,,,,-0.03720491204682975,-0.012140335456653478,,,,-0.015040113392285918,,,,,,,-0.002241539392107233,
MFNG,-0.0048534402823463664,-0.03916811558310933,0.07711049226862045,0.11519801352314392,-0.034861998322181995,-0.0044046925985185455,-0.040541965120279105,0.003910027142394634,0.010865580770956658,0.023352416524911095,0.019437407378563386,0.016904139576668864,-0.04295780215797408,0.010934457374704044,0.04198176519711611,0.0010394183343962052,-0.005243227071257089,0.016274029897272904
ICAM1,-0.047186061629219296,0.03988233337544123,-0.017883544206215667,-0.027157636936350378,0.019105485716486133,-0.028676637314623613,0.008404303512233988,-0.045218986626350675,0.02045327795584952,0.02992400391480046,-0.039720967371384086,-0.009582336513316771,0.04699102676195683,-0.006610521991192818,-0.0025682304751810762,-0.0017575624051727723,0.020257131980062182,0.08812249585418339
PROS1,-0.018243187243066616,-0.06418202544676774,-0.007010548105827475,0.05733227043853402,-0.019715191313146533,-0.03675716130194111,0.004148023819147687,-0.019343510521092438,-0.021409428889100142,-0.0017386026231117249,0.01449110801141336,0.01825221335608311,0.048000416255801336,-0.01629105510120575,0.0009842414157492652,0.002124521942914907,-0.031352031219075274,0.09689248183403991
CLCF1,-0.04379943530601503,-0.021054494761089684,-0.008991781538907014,-0.02780351549122083,-0.009977412737743892,-0.012342949099221723,0.023579951230774117,0.07272540800341543,0.032055861094892224,-0.022214004658984526,-0.014776356638267872,-0.03712741425775831,0.0323892612042173,-0.017290284251613653,0.001576183280770351,-0.08432034860909932,-0.05108454637386586,0.0814710906808598
PSAP,0.08913571009612446,0.0016320402790277971,-0.002772977106283896,-0.011843079891490083,0.015095619737339906,-0.0024032180354638757,0.1099139915967932,0.014032658574532241,0.05032445338935929,0.06283031012222591,-0.016463375768445115,0.03532051614513788,-0.07147625727687934,0.015883433912588972,-0.06535842837436075,0.021159949549990717,0.05164206961174954,-0.014642625340365825
EFEMP1,-0.038978325105186125,0.005978149386351784,0.0008421144588982459,0.005778794779582369,0.02691839704923378,-0.06434136018558664,-0.050197841636923986,-0.04929341908265057,0.029895806935249528,0.0492809288563416,-0.012743523541465906,0.012830313642812327,0.0277125275189219,0.024801546460252996,0.016778372524060788,0.03170042940218378,-0.04169334072369747,0.0974044742255541
C1QTNF1,-0.09671463449811829,-0.014341848646900404,-0.004246633426385722,-0.014817363252348392,-0.05345559736365942,0.046553658217429766,-0.004323521515295368,0.02505415738871235,0.014580590300397591,0.0642336581678654,0.02038587465185285,-0.00691362023724072,-0.06670834177791574,0.0521677788151108,0.006569065277920019,0.006704038140924819,-0.002627228295780261,0.07192880424065427
ALB,-0.018297726904640745,-0.0029618665101429865,-0.019452544287388105,,-0.025950204106866905,-0.028676524856643664,-0.02954510458070865,-0.01839706497706744,-0.02340532441765887,-0.013376612934580676,-0.012809462723558792,0.07768476097751366,0.0995032093796566,-0.03490681182763755,-0.005530049856010866,-0.01673638666749026,-0.008981113363841275,-0.0241344970860414
CCL13,,,,,,,,,,,-0.024413535182628315,,,-0.015718346597370463,,-0.025588310596819375,,
EFNA3,0.030578437560841047,0.07859593419878178,0.031453032428709,0.04902368309699624,-0.04844771903921321,-0.04407458130009034,0.07436151963082115,0.06224864016606999,-0.06982305435964868,-0.006971275082907512,0.03480529369077878,0.04385688681482554,-0.010881389498837175,-0.05745543897272842,0.01120021005441494,0.06190741380038409,0.08722057805978595,0.03874679573954082
DRAXIN,0.0584482292379712,-0.003512351167812547,-0.031787815225551685,0.039940368448633655,-0.01219856987527984,-0.0499051746135809,0.03767660955855527,-0.03232346817361704,0.017519302354945532,-0.010740763771499105,-2.7093811904202723e-05,0.01870381778930289,0.032062409731404964,-0.04600793936932746,-0.007556904624243985,0.1213035713502357,0.10639995086972646,-3.339717457889999e-05
RAET1L,,-0.002849807994523093,,,,,,,,-0.012864481839484049,,,,,0.09862112659155002,-0.02771435807737694,,
NPTX2,0.13382660954815395,0.10157734715854722,0.08804942824624029,0.08928763693929292,-0.02479557840879599,-0.02183050077907619,0.08485118372912667,0.0828025344664823,-0.0074646496353351875,0.014023745900496215,0.010073140277228693,0.007083893238739662,0.04361294187218134,0.106274330146797,-0.028527439821638315,-0.00959931847172409,0.010074888652371407,0.039413041954713124
FGF11,-0.038262179716626314,-0.010200392892492745,0.01901616985133883,0.024960836265820636,-0.013013331530140476,0.016023714238830266,0.0280561745979727,-0.01004032906032463,0.013635196170704791,0.022779140815047557,-0.02572239570107152,0.0373209132964298,0.0653111919219855,-0.050959046863156957,-0.03700461130688058,0.05769994207071345,0.004857751176270499,0.1105734921181424
CD59,0.03716530678334372,-0.06374251462098535,0.0023094684442758434,0.036184533195009444,-0.040309286121622497,0.05035366322084522,0.05840296426676209,0.08176182989109586,0.06877369086345977,0.024570279013371235,-0.03467806302398305,0.04779032104308441,-0.08212402334226168,0.12151399276510494,-0.044731150412275385,-0.07294542381753122,0.036244265761639825,-0.013171715394411266
COL9A2,-0.028465000236836045,0.04265707582889509,-0.02852201005473456,-0.011778874066929136,-0.019915839048322222,-0.04057871584375978,-0.012182577856720339,-0.07419430888487358,0.015062944504360562,-0.009065659655540957,-0.02327353053256925,-0.030367124323850362,-0.07487505330914394,0.027961205319374183,-0.015813873789151868,-0.010295892498466507,0.08694689092687544,-0.03255231243521893
DLL3,0.10307506803375317,-0.030436766733432898,0.04201151724124773,0.040578572945460654,-0.009290566111224571,-0.02956144595789928,-0.02280048733397228,0.041844705412738846,-0.0028624273361087162,0.013482878563851275,-0.01641429706103486,0.00830132208411534,0.005621375152124519,-0.02877474662165601,-0.01751754127633429,-0.0181146288077359,0.025159692929999616,-0.049818241401119595
FGF5,,,,,,,,0.04690036252024674,,,0.04297448917501767,,,,,,0.0002493980918800627,0.008831916915026113
LIN7C,-0.06329203017169047,-0.06910799594366972,-0.03339287757645105,0.04631701518887513,0.02356380344233688,-0.060361018490227465,-0.018256048620714282,0.012251771689788754,-0.0010993891267539078,0.010892732518924319,-0.057437592598256815,-0.021256900932613433,-0.004524306586157347,-0.07395083389929673,0.040516267571269235,0.009831031287417226,-0.007669475777536487,-0.01957024044453481
GDF7,0.007335190757597674,-0.0034275620634037834,0.16719143890543736,,0.017608394664403136,,-0.042203201743395584,0.018094289731171383,-0.047148752814673366,-0.011777376657498975,,,,,-0.01220999198923359,-0.018544760953940448,-0.005816778086916821,-0.026057538203703767
PSPN,-0.0318302638497459,0.01984616149105852,-0.022317879454624306,0.007720413326244025,-0.0587366024177059,-0.006817506865890053,0.048230205355398216,0.026387886164421403,-0.0030848035549044823,0.03952731735083885,0.05147332019886163,0.00763032622075899,0.010022080643097434,0.08761644033476748,-0.047269442111834176,0.002228675224906572,0.0010476776633342243,-0.01744478836783338
ANGPT1,0.03115242974921722,-0.03301542399257625,0.0025139342826436695,-0.031219919899469963,-0.0313909601807574,-0.0372083441413289,-0.011186457030615271,-0.04056951770668446,0.02524555215920462,-0.03612895918811857,-0.026757167270806643,-0.02722914940578827,0.022477898631552255,-0.0044187333271106565,-0.018956332095544245,0.007781227222250953,0.045705618419401614,-0.007421816144934858
PNOC,0.031915795979924874,0.08210233093700683,0.06603983648973918,0.053230347433047984,0.05963366466103051,0.0772780936113552,0.07173360561847876,0.0939328159542035,0.0383236931817545,0.05700657364295449,-0.012809462723558792,-0.001653005620052789,,,-0.012984159189354819,-0.02198557153847884,0.013067416497101542,0.06762121664969828
L1CAM,0.10459413584709056,0.08388679985332706,-0.019707499205678724,0.003398811648001003,-0.005591594002045227,-0.01644815427869791,0.019218793079632063,0.068927527988962,0.0013345391626600697,-0.02657604028605437,0.021325231670166603,0.02498821286902204,-0.051623924972278155,-0.01631433100985115,-0.021937290635191127,0.05832665147722278,0.016362901328868966,-0.046128865444643986
APOA1,-0.03892054354940122,-0.013573849244315109,-0.017154165537199232,-0.045095418420532725,-0.011558775025943137,0.03515648355052338,0.05771139606862422,-0.008575611211987702,-0.027916782111108835,0.11478041331760487,-0.04927689255164191,0.005250516834150157,-0.012263367516906239,0.0018562532322686984,0.0929481775650819,-0.009735016358997109,0.017792151569818712,0.011500476366599092
PSEN1,-0.029191520828667702,-0.0052246832796150715,-0.014457406460058516,0.023487180589186366,0.05069493472513797,0.05217247519944883,0.004314200591055604,-0.061487988167154096,0.00738903751124036,0.031375289631203646,-0.03678316009390796,-0.04709392717787334,-0.021775985122195085,0.018024860842796475,-0.03487329815831647,-0.0010570986130446066,0.032330564923125645,0.03786466159952593
CALM2,0.10690554031866976,0.030881902122585597,0.017338838596382137,0.014102557667577745,-0.025974487311369296,0.05060083653759691,0.004686056641097931,0.046454477866089264,-0.012692428212136939,-0.02593814391784952,-0.04591934779901906,-0.036862466413306635,0.010011441715361086,-0.05588425700540072,0.07816752170674662,0.019890941528451094,-0.03501698960051058,-0.07057689382568286
CLEC2B,-0.05832719084420014,0.008910360373758803,0.016639371528965666,-0.055251597233089714,0.08262586796572914,0.013381671144383678,0.03052402101197341,-0.0005574918245470884,0.01355764317991144,-0.023066713040930442,0.00623265862898685,-0.03157162172011662,-0.039266521712498136,0.016752745890802848,-0.006617906817416091,-0.03611372611788804,0.04443914730009658,0.020366367525322816
NTNG1,0.025133300296191066,-0.059195306415405,0.07884889380684973,,0.024452910567845827,-0.029588818280511832,-0.011623056957554685,0.04174248865633661,0.013540239561398887,-0.028733017573777376,-0.020991010917340742,-0.051967819995706266,0.021082066378517936,0.0016974066589403097,0.008801815503579377,-0.07643580528028633,0.017630526682438568,0.0332463669637742
LRIG1,-0.026692320510825405,0.034520829567320215,-0.03095689351531267,0.04240526244406311,0.007657693333502574,-0.035229787499784226,-0.09034131706236695,-0.06843178583190766,-0.017249551397270257,0.04905876384719527,-0.03592106317725811,-0.012783344016893076,-0.11876816515053691,-0.01483747311742856,0.014695240532465964,-0.03487780991280111,0.019131289772444774,0.04155207158604425
CPAMD8,,-0.04006990624778446,,,-0.027724226050348053,-0.014785269077660102,-0.05126349154918231,-0.028318396014036653,-0.012076878246400188,0.06039102313369475,,0.04506007064650022,,,-0.013716939914622184,,0.09785019668044909,-0.01847674758948098
GHRL,,-0.004328550783809925,-0.01571141921013934,,0.0245303706295706,0.104641528461769,0.016781379703560806,-0.03127413553612148,0.025935916889096862,0.015664873459638334,,-0.021927924586108097,-0.06813368566610374,,,-0.020059759460943103,-0.03247223340314385,-0.016287445251499888
NPY,0.004708474986994153,0.012598494778843342,0.0469605633541077,0.016483174787264906,0.0033304377254923393,0.01010978419840138,0.007959036432387179,0.11251258820450015,-0.042631714946581335,0.00031085646530623894,,0.05219817626576077,0.002932254927709374,-0.019267245065868188,0.026658469197239746,0.0279130402602879,0.030048357113536844,-0.03767986223189484
MMP2,0.07824584206663053,-0.06474060978869658,-0.004063820588496028,0.04486292017398979,0.014670290367343455,0.028265999899529295,-0.0076623481728130055,-0.030337259424185938,-0.029071332154557473,-0.002706970270077713,-0.02904110892595266,-0.05139521040448195,0.04192977842671868,0.048612441573611866,-0.047776076181960996,-0.0155307796550264,0.08289960758015325,-0.009468741959665591
LHB,,,,,-0.02414570714903068,,,,,,,,,,,,,
PPY,,-0.03362981735295094,,,0.024512543908698094,,,,-0.001605319593921168,,-0.01184818181563424,,,0.00675659702370935,-0.020035847565456226,-0.003018297033479077,0.08167201669928942,-0.017954194235894713
ALKAL2,-0.040885210311067385,-0.0018755662918369257,-0.009942500462778288,,0.0284908567405481,,0.030742801011394903,0.019076307604949813,0.03980723449261846,0.013421825248704927,-0.0013624417727113372,-0.03823447608450731,-0.06123412723499121,-0.047050041400588986,0.009581185720247137,-0.03686116599626466,-0.01788023674711531,0.04726325670511549
CSF1,-0.06225310307252921,-0.03858145543332468,0.004106806328837619,0.04974650944605698,-0.040659833693131676,-0.05435571637259151,-0.012336092461514216,-0.05004089027009294,-0.019512116134635382,0.014648991895903157,0.018745068775339553,-0.005652092557313584,0.01290881641614856,0.0022507731254163463,-0.019960482501901754,0.0422034233868447,0.07571607523493726,0.13468668585550878
SEMA4C,0.02847820565275313,-0.02104675777940924,0.013441111306483209,-0.02983811345158923,0.027350007105001708,-0.0274288614753092,-0.05619839371263191,0.03126459572302894,-0.00944944418805982,-0.020049930912394154,-0.02266850416399665,0.021281005599784866,-0.026768591368264483,0.05733888222016272,-0.04119073403912483,0.02579854772422883,0.05878378980548547,-0.02964722506672339
BMP8A,,,,,,,,,,,,,,,,,0.1834009095001832,
ICAM2,0.12035951840176189,0.002962984013626451,-0.005914845551572297,0.041344264792092675,0.04588423022821258,0.041147155365562356,-0.003750081637939675,0.052299424089308585,-0.017895804167040865,-0.033757510060587845,0.07219092980926545,-0.0037534713274197705,-0.006208792135779819,0.09465333513375843,-0.035155136545775414,0.014597914457368367,0.03068173969176461,0.0003300778266757706
SYTL3,-0.010039407362027351,0.05570476590917042,0.06250116508449201,-0.005815308431794083,0.02762395454441681,-0.0064520477930044475,0.041404403790060926,0.01680910412678065,0.0804618580580327,-0.024197034324590534,0.0010242631948565882,0.003958011412064356,0.02264539044799801,0.05784685231357782,0.0058319341402608684,0.04181987846786276,0.013274284122891724,0.0997634641592053
IL1A,0.022970680260108265,0.029346314632621207,0.11119831799130218,-0.023637208434959627,0.047565063183878625,-0.05519388193601709,0.0025034709468590034,0.0033038174593676473,0.022733065160862303,0.06890970842460296,,-0.022493696959029384,0.05496900631682353,0.005514745223229592,-0.006292913667877854,0.037734145746882164,-0.005816757584582445,0.006165424390142045
HLA-G,-0.04947135127384648,0.034983721076481226,,,0.030792471738237216,,-0.022794556793890662,,,,,,0.17987107043734343,-0.03467169924903299,0.025014896258152956,0.047415160800029436,,
PGF,0.02190528029618049,-0.040894928712495046,-0.021271820259093573,-0.022425565100888376,-0.008771880575195201,0.07579104737924783,0.0037763213844890444,0.0019781554894197947,0.004186403467286589,-0.01942118740773147,0.021577626738698594,-0.03862293750425058,-0.04905880802016473,0.11750061277550813,-0.020880395141366206,-0.030061904949385383,0.0554430786469527,0.009325470954206225
LGALS8,0.005798915559835569,-0.004976533280880714,-0.016961020674380472,0.07174636924128146,-0.018872061612463263,-0.026333665752178805,-0.00992213710003076,0.05181115568171203,0.0230109255111351,-0.027020277696947148,0.02022031638154008,0.01564433034128616,0.06216500962356822,-0.022000770516491484,-0.01940246965665196,-0.014913630840266147,-0.008882719633338552,0.019003675075225008
DKK3,0.11334107434915022,0.041154749930288115,0.030947908720218537,-0.007905075079583261,0.0011689921596334547,0.008067920595151304,0.07167883172923267,0.07981885744334523,-0.003879078296303016,0.057389335203700306,0.010894161433286021,0.019450723734586593,-0.023894283814051058,0.09018908161877624,-0.04059169220348293,-0.0019031878583728181,0.025672479876240127,-0.047805298695371104
COL16A1,-0.03937222350481809,-0.02958612076269958,-0.00445061591402943,0.02839505122391909,0.0016402367384853245,0.021879346115212996,0.017285765617734292,-0.06529440164757215,0.041599635874320716,0.0288563997514364,-0.0273304166507924,-0.03841478494973742,-0.002909811768269752,0.007946351305561395,-0.017642549676423792,0.05980028627325165,0.1292953382890082,0.04479414560210407
TPH1,-0.011187242105441818,-0.007281812873399652,,0.11196598454421193,0.005277718870911024,-0.014513658263909658,-0.024154011637407224,0.013784164511032425,0.06818267935525953,,,0.011588141849314077,0.05868972437364903,0.15247975276572828,0.03019389502550585,-0.001585094341891753,0.009693502929231127,-0.038468890539839505
TNC,-0.05343777641691297,-0.011707155297060338,-0.03620547669083142,0.02413158806573568,0.020455777499922015,-0.03666279726611825,-0.04175275209829447,-0.06940282012865125,-0.01958137131707698,0.02517832738724591,-0.010100287899417774,-0.008508055863252902,0.11759147453401346,-0.03340906530315737,-0.03765116937827517,0.012534866011019956,-0.06345683747445047,0.09286731864886003
TNFSF9,0.15416312128941717,-0.013833622388492133,0.10072641963445836,-0.04063259892911225,-0.034396113277768474,0.028186575378303935,0.02105333053101205,0.0892995084626793,0.021390987981835717,-0.017940319195788545,0.07555340424776337,0.1040356194493372,,-0.027668922098366626,-0.030674099726265436,0.061632760958780834,-0.03206677663657638,0.03238767422549759
C4A,,,-0.009797888548609834,,0.013073012531846754,,,,0.03422346824733143,,-0.014050440432015423,-0.018175763478991178,-0.06301314471017477,-0.017499484274122883,,0.05977663649916952,0.12418721357984687,
CNTN2,0.07653352389674145,0.021018733695896002,0.03510458582375042,0.01754674336243937,0.03288883267541762,-0.015941462066130507,-0.026573726865313885,-0.040852085039071576,0.018698657038767726,0.1193953790687982,-0.014877174844833063,-0.02234246343817839,0.03973653494350735,-0.04344728808698557,-0.018174224408016398,-0.03452146761424523,0.0020104820877324433,-0.05587004266395734
F7,,-0.021983376440942223,,,,,-0.02097782803225427,0.029085068076104607,,,-0.012809464521045996,,,-0.022048339830598302,,-0.01854476274717352,,-0.02283830415569717
LUM,0.08447489977000673,-0.029228659585510047,-0.014445497726232876,0.06893746232069657,0.03500249355359534,0.03222326105422364,0.020647810089450176,0.017804370039238928,-0.0265943538353792,0.060170200477596886,-0.061328954829524295,0.017559426919127052,-0.019726421288100662,0.09247218528989104,-0.021174436281686818,-0.03472891364542174,0.024736195828676096,0.08771201057819382
BTC,,-0.01994416491816723,0.026264471885752868,,0.06188837950289902,0.04461255432246585,,,,-0.006940141962907899,,,,-0.01595119872949545,-0.02080704838495202,-0.017946124841200662,0.022123322457659664,-0.0026079940311358168
APOC1,0.05388471272328303,-0.0023402854687804473,0.006780999179621449,-0.006580958730914876,0.050550628557213664,0.04702298619081918,0.0017533945386562584,0.014983175118639771,0.04834309373488974,0.02194732032783913,0.00788496943892113,-0.043359049450625936,-0.013807951901140793,0.028492942116911262,-0.006158223175147496,-0.023929563209650624,0.00671663171639046,-0.020064344098175656
PKM,-0.06678609737143607,0.0088798317774777,0.025772577001323852,0.00201490757443018,-0.0048375927800998735,-0.016982418059655266,0.04148684170659361,0.008943193849530504,-0.05218444193367213,0.018771707817415134,0.024325711164293856,-0.009840955466567833,0.07996690869341033,-0.05982575991445541,-0.0010304127398089286,0.016716529325575973,-0.03844201061725173,0.12172257188084473
TNF,0.11444397532838019,0.07318725544327244,0.00915471979676286,,0.10772939272458847,-0.007852299818952094,-0.023334406752900726,0.059637153073722436,0.039271073448562885,-0.0157027592573264,-0.018234453510183976,-0.04317565029048298,0.01985322764735626,-0.015482212716405592,-0.014243235704674678,,0.07567852722885969,-0.01777486274859631
GNAS,0.10802265258927493,0.02211385828532326,0.044075716924389295,-0.12051086719702998,-0.024544296823278047,0.05444133248836391,0.07836801214734157,0.07504655957904996,-0.00978217296460181,0.058270606056493174,-0.029210592571486917,-0.04230400923066258,0.08225727730782598,-0.05031880739059955,0.041826191666133807,0.055413525153435825,0.016544815255367534,-0.022208288548906982
BMP8B,0.010922370130941637,0.005219627314135142,-0.027141669323623493,-0.03638943630228271,0.026273344873951967,0.008077538912835767,-0.033442011991774316,-0.0037316551326161424,0.024915226898245237,-0.010426470742803914,-0.02985432632837714,-0.04124887241152533,0.007359301958797848,-0.01384343866698789,-0.0772269693696534,-0.01555805170519239,-0.0005678127334883973,-0.02950246623788815
LIPH,0.07757732153378029,0.06941014639284941,,-0.005457166843348606,-0.019687119033082758,,,,-0.016611334097368063,,,,-0.012125298400416925,-0.015718352378195976,-0.015879982447034674,-0.02944990347721229,0.06786615380673165,0.007909770929326982
CCL28,0.008703596497713417,-0.009412777941219358,,,,,0.007349449331405198,,0.08515818783894148,0.2418058773486917,,0.0039704887867554805,-0.0488010389376512,,,,-0.015733815979373927,-0.02689258304900107
PTPN11,0.02785379585234434,0.01940242709349221,0.052467220322771256,0.04547927991791771,-0.013936173493254995,0.02049422510582344,0.014082509062303633,0.016177437606029813,0.020353373221147567,-0.004456869772589389,0.03094972850346104,-0.06134337070605212,-0.00879075430909895,0.048568452037110216,-0.008196363910076391,-0.014294615628144661,-0.02588476572813717,-0.00709186213394595
ADAM12,-0.01808604396976512,-0.010939746186883544,-0.01166739168592216,0.04262697455505917,-0.014819781000528005,-0.022545949423070494,-0.0017596421701599931,0.03432109242854289,-0.02075656529279532,-0.01191841412333448,-0.0075297451127487565,0.04030035464046504,0.016138473251357855,0.09793384005377384,0.00767614370118874,0.0342794568696122,0.029623537741855544,0.0912747649610787
EPO,-0.03055469912383609,0.01409946876018632,,,-0.01261833792665712,-0.015573891955147925,,,-0.017379570324253888,,0.21740861333939024,-0.020676883591128393,,-0.017070532109457085,-0.016492572359361714,-0.017742369288186656,-0.01673160568931668,
EDN3,-0.028825718790548592,0.026877382266288854,0.023236313440407275,-0.030885197389526726,-0.03169007631604776,0.029067841827902816,0.020132552160611383,0.0011702882684126068,0.035162055485525916,-0.033358198234779576,,-0.020890238257914896,,0.03111441728063982,0.0734923385407014,0.05493296956142372,-0.00193766932419347,-0.028343284706758072
CCL22,,,-0.012386879442464051,,,,,,-0.0033758975889168503,,,,,-0.01932016565550156,-0.01508220489562477,-0.015568156677370819,-0.025854715321427548,
CCL2,-0.0796884150739091,-0.036457512382518126,0.05768050451325352,0.011809859481805978,0.05335542249638187,-0.09594585560312649,0.028277068620033364,0.0011106800375138527,0.032959341212423374,-0.02057765615663209,-0.0006233749611599897,-0.0007640781802760563,-0.01812566566757386,0.056741662021366955,-0.031203540633476842,0.0053109069368371415,-0.048394371896617674,0.06573134117348284
DSCAM,0.03288207664562966,-0.0037575532461146307,0.01732018916373433,-0.03418149167229815,-0.07815123393833577,-0.0049249937809416194,0.04521888956095084,-0.045113006832538716,0.008962472666867637,0.04103911418855107,0.09532004058322689,-0.015804071335622397,0.02608631648064916,-0.04055381465060906,-0.005466666892142634,0.04907303396369954,-0.024683620395768144,0.007577224244767088
GPHA2,,0.0031008016120174903,,,,,,,,,,,,,,,,
ANG,-0.07039375636293067,0.05074392555646795,0.009935195228460515,-0.028375588040372306,0.0138281886341649,-0.0044362138046780235,-0.0017260406146274226,-0.04019877237920229,-0.04228684907420534,-0.017787403781276006,0.04985998060409577,0.033631529630741105,0.09561702655545087,-0.06358594468036416,0.02591211389645995,-0.03220265318422154,0.05606022817601094,0.05251486510088302
FBLN2,0.07285875809167242,-0.007083461992600802,0.02392193212483748,0.1262393309156807,-0.014561974147476701,0.010971119430503355,-0.02078185419960555,0.007039478083870192,0.008639071155064584,-0.019453878864783596,-0.01999732681997472,-0.016509642178149483,-0.002069313204920386,0.08127074029107689,-0.010208788862364607,-0.06439499017343055,0.09342556963618728,0.04861184084550694
