,MGH258,UKF243,UKF248,UKF251,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CLCF1,0.06400760041036369,0.038955314191847584,-0.023810621659233797,-0.019791698592552316,-0.044616467053119585,0.009206403235708479,0.016017958838487965,-0.027521496239675338,0.0009827456862303945,0.030004748640255877,0.022755695874402935,0.1328824006462379,-0.023528767648299594,0.016051132825648417,-0.005954719577327366,0.05139771084630072,-0.047790752408087375,0.07002510721130356,0.0025953839374930673
PSAP,-0.09390540117364893,0.0055659431970333465,-0.0021391704527078566,-0.0024062305442394696,0.015328558321280774,-0.09609939060737883,-0.014881838971187665,-0.009315754511122614,-0.09744853532311541,-0.03814620597883432,0.020985963128002032,0.14485507621754679,-0.10476218840364554,0.06218371358787777,0.07628699416251984,-0.025151710337064273,-0.03056516082242743,0.019290356650051108,-0.049861736294415336
EFEMP1,-0.025584536964150098,0.060769659299171046,-0.06573866981907049,0.03929343858619035,0.005156276333286948,0.14838551573714728,-0.0046888693383811296,-0.00042821980092796916,0.016707126451482368,-0.00704170883963515,0.01134656559991999,0.10376931424431823,0.01696263491343362,0.10381195378609356,0.07484292217505074,0.09901042949189873,-0.03886275522763739,0.044866483395404395,0.030617677637460067
C1QTNF1,0.03625958506821712,0.002891175970265625,0.008411548372740446,0.015844281677180303,0.07447556091500343,0.09282997822216177,0.028429528875218005,-0.019138092678434384,0.020220919237574367,-0.040436604165625264,0.030978916367370463,-0.003851058020047515,-0.0071026488209480435,0.010282533498658979,0.06835656069424471,0.015487442339148299,-0.01761154226891021,0.06672384107936478,0.07975281210037091
ALB,0.06782066135956438,-0.029495102456040798,-0.04130500638977388,-0.02581875774700218,0.011779844060067856,0.0038042440665025487,-0.004481410502935393,0.07832053914152398,0.029271268487411378,0.024130592298857483,-0.026445383935818814,-0.03700386436697146,-0.07538439410294377,-0.003936653041319023,0.050575235682196906,0.02849027719610684,-0.038307762425800765,0.02048731970995435,-0.02054975973703915
CCL13,,,,,,,,,,,,,,,-0.022418031054160018,,,,
EFNA3,0.04186991873091811,0.04391895989187942,-0.02646992625154724,0.038556207448607126,-0.007746955638393194,-0.09482907764934591,-0.0473776097131637,0.009375808590563544,0.01370655055919039,-0.024473193656297465,-0.02167634556401181,0.13232894934187153,-0.028918537027865593,0.1176896536605947,0.019433023486500025,0.08176634665502855,0.02970282529235026,0.04059318776095582,0.02269175374554695
DRAXIN,-0.016560897707405823,-0.02918945527592654,-0.034383363569242764,0.02401894747283389,0.0050331520952910875,0.08580204340400313,-0.004665269544187721,-0.01196786497378333,-0.001683230440638871,-0.02726498923101552,0.009105366880443597,0.05959159333853123,0.009655414781851371,0.02807203602676783,-0.01881948535877744,-0.007597722312261763,0.010039643480845148,0.013363297124484997,0.031750934613549504
RAET1L,,,-0.020812715408115287,,,,,-0.014334211689970388,,,,,,,,-0.027315781536848188,,,
NPTX2,0.06749855448177222,0.023730185302356023,0.04796113399200918,-0.0560671932889387,0.01219631035061335,-0.17241423524257676,-0.045720890528208706,0.024760160403727763,0.051089729756859575,0.015302458800492542,0.03117554774232135,0.050316231411543864,,-0.009424164079836322,-0.01113697181177318,0.0571546079593886,0.08440321642974184,0.011342313285653011,-0.001762783124771511
FGF11,0.008786407627780159,0.06413727133742758,0.008785059636105852,0.025139722443924324,0.04432254483521988,0.0772923093372418,-0.05251918195467535,0.015435853646357125,-0.047255733437147236,0.01802920764814183,0.08713923820682126,0.1264069322204889,0.19360968316809488,-0.02412040338519317,0.024443693249274197,-0.004526808363529548,-0.004863621796096201,0.13633346379755593,-0.020458534784556018
CD59,0.002903469071642795,0.04008123284328136,0.0103345929568674,-0.02410288085093917,-0.09353603434780419,-0.10223347725886746,0.030190844062634357,-0.0032247882893837497,0.014950375069057584,-0.019121612080633326,-0.060138893245270116,-0.08078582193341297,-0.15010155939574743,-0.06877374450529927,0.02348315987174422,0.020010134034055015,-0.03889202298975806,-0.10489721108294921,0.046459940375108144
COL9A2,0.03287279398983469,-0.06891576889018623,0.030761177845375524,0.0538656306888028,0.06927052252453345,0.05736628149797584,0.03015595818893553,0.02237075139030597,0.004162831831297163,-0.03277607739285251,0.022342564219440867,-0.032727687574676874,-0.008196786154866595,-0.0029166249659167975,-0.015511645591514786,0.014556330325886399,-0.017054214535754047,0.02051982458516094,-0.030009656056550253
DLL3,-0.05451109909876597,-0.008231080826589025,0.04697915558308519,0.0431767268925364,-0.028368461660372685,0.06480318962190208,-0.038204189658905624,-0.039722194396741115,0.0040559886832147955,0.029337450652476213,0.04806941403786586,-0.013983967169529238,-0.017135767137304896,0.03238537939269015,-0.011622818925064617,0.05863174887852956,-0.031021020387119378,-0.015156216632847691,0.010109086674021018
FGF5,,,,,,-0.02967588873647554,,,-0.017012676083659816,,,,,,,,,0.04380704734214359,0.03452846543979837
LIN7C,-0.006618278266792974,0.020855361551632593,0.025549038259756886,0.05565035659523085,0.02264380882069973,0.06499364147193673,0.04490299414134831,-0.05890118263360082,-0.01705323837845346,-0.044508306179530194,0.0338908515679465,-0.015514764969100515,0.11451582803811627,0.07005433519116677,-0.004243306635504493,0.008429605309249166,0.04415072931338887,-0.039469804180506815,-0.025134106374034824
GDF7,-0.023220389058908414,-0.02083884075566231,-0.01362506423886147,0.023838306421556387,,0.0005150870162854928,-0.03288108093906803,-0.01312290788447931,-0.03127194479267094,,,,,0.02354716351532875,,-0.02341641826542652,0.03470241626524275,-0.04721655750644983,0.0030646492920264096
PSPN,0.01585302480510328,-0.046755310067333786,-0.04178021893782725,-0.0071848488403236386,0.007795413007242595,0.020316616221878817,-0.005149975166435533,-0.00751600298004945,-0.03511544313294807,-0.008101423460486555,0.1464425758628806,-0.007733131245996457,-0.025370795366385677,0.038413726817172145,-0.026948014785920897,0.031865749270073615,-0.03482292125008742,0.035059013686109114,-0.032534924169189926
ANGPT1,0.12044694742080338,-0.03471283636514956,-0.047764451524098715,0.04126653856476721,-0.02653862823094006,0.091887399422362,-0.0027174722629784275,-0.02322671555363613,0.022396037267810184,0.0522908732608697,0.039658337864422334,0.06520682684390999,-0.05883326551654939,0.032638520779754,0.0504192850099909,0.017816325611567936,-0.02008826493808351,-0.0012048930472458434,-0.04452066290910423
PNOC,-0.0026388992584358987,-0.03968605209362997,0.00950491128510411,0.005675744428122179,-0.056311495291007235,-0.0934346395472421,-0.036056381070399615,0.006454953988013374,-0.05631206710463561,-0.032397164919767865,,,,,,0.025224111677860987,,0.015054739224526869,0.0012869530424491136
L1CAM,0.031648507450037604,-0.046586912253095844,0.016784469912127026,-0.029294022415313713,0.016010497772642324,-0.03113628310044308,-0.028658663165672664,0.045027924250149474,-0.0165795666563512,0.032763928000459755,-0.05087009493569525,-0.02548926225057483,-0.03596486261162523,0.00022351245486251417,0.06540018315574936,-0.02479989274044065,-0.03153147622306724,0.0630635040086727,-0.07224164381385256
APOA1,0.003515982687484388,0.013894982329852451,0.012896493969287945,0.0368831317678618,0.01921681893986039,0.023751843849733147,0.0024464396300114956,-0.021238166477336017,-0.02117664797599123,0.11641875530668387,0.0381728126168234,0.09864801356113351,-0.05544932937814831,-0.05610228678561934,0.04896342270380305,-0.015684087144647973,-0.027246813988601213,-0.03180581321064418,0.053772895729417604
PSEN1,-0.017849293269050298,-0.008034890076661232,0.04607094895149862,-0.008063633270379233,0.007593026529771178,0.021165143644406966,0.016134455537304984,0.06350553385115283,0.01155782518684076,-0.041217759924798765,0.010322910855382703,-0.033850436867222694,-0.021935527690228475,0.005276288371811717,-0.02078050850372578,0.052585534564705425,0.04719687070866441,-0.03659629108834524,0.006519005430988012
CALM2,-0.002407747116618776,0.055488227344172136,-0.003569533882835972,-0.017904847201946357,-0.00977225780814442,-0.13509281640306742,-0.013523126383249654,0.028251028101445457,0.0017160012444460573,0.026122145635566016,-0.04664202537984513,-0.044755194981349306,0.043422745680163806,-0.10149267198666391,0.06541513112712087,0.15833952367527715,0.005418043136797184,0.04243501155138512,-0.04345376802214337
CLEC2B,-0.005825582957081901,-0.03258276319314823,0.028657914784431117,0.02027882506271823,0.009480687767644939,0.09667514913111391,0.04325991115274593,0.05865100832651537,0.047343325752633864,0.0004115103018390409,0.02563577824225064,0.0373895746669278,-0.01013956098757925,0.01206590482090048,0.02130733648228976,0.04804792361847808,-0.025898084564310194,0.08249904738754849,-0.007817406985876366
NTNG1,0.044487082331509956,0.0640767297800098,0.016525891602058376,-0.0009070874889678387,0.0608479578666427,-0.021555436834199485,0.0019774198391135354,0.03799735771981987,-0.05274323726249648,0.008501085878413814,0.05411526070712273,-0.0656454463361068,-0.05212230330447158,0.05569468032559715,0.015419399884354796,0.07934963937003896,-0.011613078313633857,0.04077177395858438,-0.02012239101068463
LRIG1,0.035278902598817025,-0.08193113676305157,0.007803608169975553,-0.0032242342106061435,0.07771677408237852,0.09169847101065154,0.02869008009718582,0.015557627235139395,0.0015444638536849132,0.022465162453417918,0.04192144147290017,-0.06321694074292816,-0.10564863563707821,0.10394074810677147,0.02267510556736312,0.07488394759001082,-0.05687993738912997,0.012822549600402031,-0.076724529166343
CPAMD8,0.0018307470197584472,,-0.04181489730024817,,-0.02324167195358751,0.05071768518711969,-0.01923017596643521,-0.012486395152211406,-0.0383783840944788,0.017523054969220492,0.052857271766377854,,0.01044154792334227,-0.03868933757574424,,-0.026306454799130338,0.011407654756884402,-0.034683168633910924,0.04002609872751538
GHRL,0.06751379686948158,,-0.0487253032747242,0.011685512241792642,0.08882003375828654,0.028119760889572572,-0.016882507476519013,0.08411699381573426,-0.018973998277487556,0.04337628262542017,-0.016228108412619527,0.13674641216069192,-0.06783549689016047,-0.009405544394030473,,,-0.02519520339922495,-0.029201942205266687,-0.018064098697011557
NPY,-0.029974467462156932,-0.02751579127490714,-0.01956513648860585,0.03260591453673643,-0.017622462267991176,-0.12327489488030076,-0.011314889750405602,-0.01331082479000862,0.055498555686968945,0.06995231953951789,-0.040863814393069964,-0.01673518863570179,,-0.038913386320646615,0.027019693304509675,0.07698024314841966,0.04879116933130336,-0.041798081557380025,-0.0122129721905123
MMP2,-0.025551262089946486,-0.08876790308672909,0.015828728198636035,-0.024813219603138616,-0.04049627244298934,0.08399023923665198,-0.003540822871477146,0.02371256698370403,-0.007677458825008595,-0.005016963744524692,-0.00448873500879723,-0.04680897655019162,0.0035630382942914616,0.003611315794869984,0.01146099942840065,0.00043036946690508924,-0.08177941076526019,-0.09292433018801044,0.04713943424685166
PPY,,,-0.03509435111087887,,,,-0.014054130099100143,,,,,,,,0.086762182678581,0.01568179727959702,,-0.007204310903458502,0.021475805380382736
ALKAL2,-0.030597012632746484,0.01789248696789147,0.04677793489635326,-0.013196372004373791,,-0.00529379111155644,0.01725736560904997,-0.03182116052824406,0.021713934167974795,0.014185572840559256,0.09738888514046368,0.036358460765241324,,0.09707783243538176,0.04680200246198449,0.0411080633426502,-0.03484345681597166,0.008460266380327954,-0.051541555793373175
CSF1,0.0029331093971746414,0.016402425393920707,0.013086814910074442,0.02928867063068854,0.018209172137323513,0.03614846260081432,0.016715158951805056,0.017674615498581212,0.041041345466849115,6.500332226359992e-05,0.014202296696801313,0.0769148788181643,0.07575837748607096,0.04470820704135898,0.0871051828540698,-0.01630676649506049,-0.009008535866287715,-0.013348922128547162,0.05591873375620153
SEMA4C,0.05859385854875102,-0.00822404378176011,0.02410346862081027,0.010963707203724185,0.01511470314660241,0.07502711506051064,0.026848353008237756,-0.029170921202149803,0.13189621305031418,0.04057957532322398,0.017138592825932244,-0.019386202329204284,-0.018141496825458816,0.057284530459436336,-0.022939436066682476,-0.005880240633829148,-0.00756584440639555,-0.016716042728503997,0.021780323042648486
BMP8A,,,,,,,,,,,,,,,,,,-0.02970965515657457,
ICAM2,0.016768140465281117,-0.038688085188193354,-0.024326682349243324,0.021863658334655006,0.09969018992709144,0.04950115831983165,0.0009761409092788467,-0.011903132808847451,-0.05794028944958133,-0.022737882617800565,-0.09031421647469948,-0.1301516561079299,-0.07606200093826784,0.047199969911689066,-0.0070487383715386554,0.03402037290868492,-0.01152574524703663,-0.058596699425712266,-0.029720348090242894
SYTL3,0.08731184370683501,-0.006583534977350984,-0.027646039733896243,0.008755370270690512,-0.0017605618258333343,0.03426774269532268,0.04991220399241696,0.0067807661310551074,-0.0002350443872450488,-0.008656406496586024,0.02910278144384246,0.18344019592671704,-0.025716240241502843,0.005144785866270387,0.02885694177972255,0.08073135095661584,0.09657871868605006,0.02142788461693917,0.056007017919516094
IL1A,-0.02374159704102514,-0.0014820945503037765,0.008656640479034269,-0.026331569622167584,-0.026273538615963064,-0.03143437492907924,-0.004925915135177466,0.010186457386079739,0.040230098915829286,0.033602154878984616,-0.027119542304558705,-0.02802464134221451,0.05221371518030409,0.05707185402693775,0.016471734539763465,-0.04082359020950532,-0.03819263642520005,0.04749137646355389,-0.0046656004525678
HLA-G,,-0.032958242327833606,0.0456305629195691,,,,,,,,,0.0359365449935425,0.05637651317386137,,0.06101888577365646,0.06903344481764641,,,
PGF,0.012198876136071565,0.04222755960175138,-0.03761184738135292,-0.04183755976554677,0.06795705212919877,0.07625695937589569,0.013209522430495892,0.070293275963066,-0.03247424049022868,-0.0055257878189854375,-0.10083048948854477,-0.12453403357560863,-0.009005331264480066,0.040329577510111854,-0.0354615685485164,0.02023841942503287,0.05094045291705126,-0.04801844470329641,0.04745096870323847
LGALS8,0.05021404357501282,-0.015785950620071855,-0.011973631412595278,0.0074204905717773235,0.025899274461326633,0.025775105652348647,0.07132867573002004,-0.006028575458917509,-0.03361330983850818,0.026173459839261573,-0.030702588858833618,-0.007539403366941891,-0.004715528931333498,0.061825577453379806,0.035472404444383286,0.04708386765218188,-0.08109524589110159,0.018257567086598498,0.0038486800658998023
DKK3,-0.06338101323875561,-0.0341816544714601,0.02459660962926238,-0.03752383640693901,0.0025787398731343023,-0.1561195346048082,0.011150660622539547,-0.01005127857972436,-0.015169415473246354,0.016032343915177744,-0.07821390773681029,-0.11734006930586825,-0.04770992209979935,-0.05832189365759164,-0.018619362068767922,0.016547870424205413,-0.009717556735487125,-0.02874416140581999,-0.05716092172391715
COL16A1,0.0522408572027628,-0.000406463831087998,-0.006080418335885956,-0.015643859325369575,0.035030853147624524,0.026221183350903142,0.05362951221737318,-0.04047476486839825,0.029366985157170802,0.012015037671916312,-0.01442272473607735,-0.11250097479792448,0.06254632354455915,0.06144633705716709,0.003910955478791433,0.006882902274886084,-0.07353323764959986,-0.0027443605504964227,0.04835170802536728
TPH1,0.03787775012671951,0.05899082105964633,-0.023515070176223396,,-0.0228147139185949,0.01790822134337682,0.031107477942447413,,,0.05005255596676466,,-0.041600386928306726,0.05005091198568459,,0.03565420586425565,-0.03457545284334292,-0.03832215731570735,0.07209534463289491,0.0275816114292103
TNC,0.049400851279923545,0.030361469532798294,-0.04813173171826955,0.043560066191999494,-0.006645363389520231,0.13738007067513158,0.04227687783377854,0.038068393096505636,0.03968666389723726,-0.070002751848447,0.018972825779131237,0.10614732118505123,-0.13880865352351227,0.18824439912031254,0.01573232712839514,0.061334821023773384,0.007430387595797852,0.0941925441310206,0.011670699190403285
TNFSF9,0.047118357317895265,0.05421744748634308,0.05051463060809036,0.007720837751802477,0.027939256259668668,-0.05987495547655658,0.02955259507499025,-0.019989948786649774,-0.010677598418102676,0.006443473955323824,,,0.026865772165727726,-0.05690776355855551,-0.04613359358777757,0.028724982561018977,-0.012363190699531056,-0.018473144415127367,-0.03948649186221301
C4A,,,,-0.013004433103010317,,,-0.016660466295506042,,-0.020473521234495137,-0.01732098797072713,,0.0016459113819831193,,,-0.024958349115084447,,0.010118645027872287,0.0022927090438791898,
CNTN2,-0.06787481645228467,-0.02764641851756783,0.04869908246033418,-0.005432886715632621,0.0015034842279028834,0.020851630523743975,-0.027621848640802416,-0.016658712494485344,0.005138801002419773,0.0027430562919517325,0.022625181531594513,0.004119891997156454,-0.062176248452807156,-0.10715881319100233,-0.012560434204625714,0.05538999117385555,0.02002941138399762,0.007415548062355622,-0.06420456318079154
F7,,,0.05509746616858969,,,-0.02684581943801601,,,,,,,,,-0.03144607888324047,,,,-0.0005585234478997645
LUM,0.037737201347427925,0.018180744242526845,-0.05058976170139758,0.048792946244013896,0.004321219794265736,0.11215487460573126,-0.007809393285039787,0.024508262189319042,0.028884995686036134,-0.014643164151100512,0.00881112334207346,-0.09518227846099227,-0.009114879091270157,0.006725783837025228,-0.04032810107466871,0.04866272447439718,-0.010868177517544007,-0.0860347230601015,0.02276839147757362
IZUMO1,-0.019523365819791718,,,,,,,,,,,,,,,,,,
BTC,,,-0.020812706738950415,-0.02034962809747893,-0.007229176031271103,,,0.03336709835418016,-0.02495162380751842,,,,-0.03139580224808178,,-0.02275013254439428,0.041635216866355636,-0.0008450989493383516,0.014607893193498108,0.040131247414768575
APOC1,-0.13463875050720972,-0.07690508376088014,0.0011194374611603836,0.007678765301320842,-0.022312766614158954,0.16963148020740615,-0.022452814540150835,-0.05043455851496992,0.03064768941483609,-0.01826012795103827,0.051370628306062066,0.050953944141363526,0.020232453951035116,0.06799710510853252,0.005738493860756342,0.02391483235034871,-0.0017772526946322933,-0.0016936560651910344,0.004257384495789995
PKM,0.07055877014678423,0.020636656331485446,-0.019932896611821266,0.0243312569139004,-0.02405158890390754,0.005896479231295895,0.016360646903489165,-0.01636728667705691,-0.030869384110270487,-0.017871005179922198,0.02430002544848011,0.12410800927531737,0.07202441589544678,0.09384984820738257,-0.0005846137784701115,-0.002346307326805233,-0.022363609138152392,0.0907253523782504,0.043599469133636166
TNF,,-0.04286213407181763,0.014336188911089849,-0.02887524953818175,-0.008692521482778985,-0.01930531223106568,-0.023207813501809477,-0.017496754095475194,-0.010088975120564142,-0.024516202768584416,0.04813274904265692,0.12587922235361998,-0.0053809520929222225,-0.033445805601767485,-0.022081249024089797,0.06564507456596812,,0.018431052973990975,0.01568853693359929
GNAS,0.04981776059300297,-0.06429667657061507,-0.01002319081571998,-0.05266836954584188,-0.0010298799512415107,-0.11080817473851812,-0.0666752973867642,-0.02008407979807993,-0.03132364726393121,-0.0064094301275190715,0.024097174228098633,-0.055443906594385514,-0.0733920786572844,-0.019321577003985055,-0.06427158362991299,-0.0730435661920324,0.001436745884092602,0.0032364971275395185,0.033644239955799606
BMP8B,0.000947160675758742,0.008677172790565787,-0.033569071093925526,0.010676704835206996,-0.00927244436121855,-0.004595776445497033,-0.011552874571502978,-0.011617664875387488,0.02893412431488893,0.09530874889806426,-0.04660952912141605,0.09393433361100706,0.049175786446932615,0.05180542139961332,0.06028332654812914,0.019264626875130787,-0.0399958306569398,0.0035952849885536983,0.00930227974466492
LIPH,,-0.028511264540555286,-0.008774508949655539,,,,-0.013432890247505743,,,,,0.08769813287451357,,,-0.0224180392989665,-0.016607260561652903,,-0.012093316037326317,-0.05926116504732686
CCL28,,-0.02083882246357421,-0.033076863166584716,,,,-0.020684441132756803,0.006534161102427336,-0.025431292144622673,-0.015626509975679968,,-0.040058682287919735,,,,,-0.01859928259319873,-0.02306961147083932,-0.0017926745500498932
PTPN11,-0.03602401282539392,-0.07527285927720885,0.012895569821064233,-0.07822299152583781,0.018227832093380088,-0.029375820183311637,0.01502742697058819,0.03663247726870184,0.046468120706480424,-0.006540340099498345,-0.015816183109166375,-0.0902867376689867,0.014048130403158478,-0.051914497932900726,-0.042816348276972074,0.008904685410421815,0.031580923215765375,0.041038316734016825,-0.008221174469888558
ADAM12,0.03372442211932282,-0.01700492519760209,-0.0010396817100802418,-0.01548576654178428,0.011054608059735264,0.0978314725270709,0.04165651634039303,-0.013280058472954485,-0.031196739775962958,-0.03775892687408673,0.009164589429484815,-0.14513421647202907,-0.07869363721759699,0.028327015824183798,-0.033443695760961595,0.036952786486177884,-0.020376716310165237,-0.04280671691651581,0.02390117710407517
EPO,,-0.010031361193107257,0.032924737469026154,,-0.009530298582479467,,-0.014054130712565695,,,-0.019704484621404107,,,0.040225434157080894,0.03830796213528315,-0.0243465632069002,-0.03162958444036353,,0.058321342874329905,
EDN3,0.05617336715410477,-0.02875996797323629,-0.007879276339738079,-0.02427034196537863,0.06581806088393378,0.027833562192496636,-0.021783209457036986,0.025811449457406873,0.04199464711524657,-0.019907805577972396,,,,-0.03009441394514801,0.03728570817821399,-0.01132832402662962,0.0016378337226973095,0.020534994492854564,0.03715126952527397
CCL22,,,,-0.01644072029043776,,,-0.028298296550930205,,,,,,,,-0.011990193488206726,0.02845503282189287,-0.023087383400199345,-0.02627279264947854,
CCL2,-0.044388902984709024,0.0731614225309779,-0.04360170946536652,-0.05322639540638969,-0.011755701400740684,0.038205995552474184,-0.02489833843473948,-0.05317767377658669,0.026295863708469744,0.009058063955879611,-0.0243760966525519,0.0886333688470415,-0.03601705764589514,-0.007254907863280627,0.06115570907363297,0.05567428802255647,0.06022540820264722,0.027967463535337453,0.040897771129923176
DSCAM,0.011596064558686177,0.04884661166460513,-0.00942987378683228,0.007473330072278223,0.03844290764799225,0.05790251357748386,-0.018078636648763927,-0.03196591287613041,0.01469053906921718,0.04088978496059048,0.0059720467774882526,0.037786727703295296,-0.013158144056585216,0.08297846981831432,0.03116604155994532,0.021866902416194968,0.005502188350209208,-0.023398150047863657,0.024519240944939104
GPHA2,,,-0.02620873412152706,,,,,,,,,,,,,,,,
ANG,0.06437980102272674,0.0748992898385023,0.02517732954199501,0.001453097282118223,0.03683465239235749,0.05223316745540541,0.05069712388329686,0.02220635237654668,-0.03329185983832412,-0.01840240720655468,-0.020933927280094654,0.09736978441692501,-0.07794912101296171,0.058428429026828786,0.10049412634857738,0.044456557760846976,0.005404807252295552,0.0394980563443692,-0.02325184913288246
FBLN2,0.04593885886031422,-0.03445130080737553,-0.0550603195130776,0.004165290153303727,-0.02931774568374842,0.01724952369631,-0.03711956700064114,0.031239324505648404,-0.06612196838989866,-0.007570735498564345,0.0056030630946627726,0.11526623312060352,,-0.05418938167443344,0.06876694970660803,0.0861359677113694,-0.033243047430668755,-0.05195000146763744,0.06862891349860878
VTN,,0.05838980533819124,0.06949581214551952,,0.006202255155931732,-0.010147014877338803,-0.023089358452633192,-0.018323501535006368,,-0.01637324038278091,-0.029677369537475393,-0.05640689143280232,-0.08532167262045302,,-0.02782978786216309,-0.022241286146750083,,-0.040008599388037996,0.0015242504349147119
VEGFA,0.06858391221830774,0.020578224409573943,0.011830584935010281,0.0050537976458640815,0.0010702996464276731,0.11353519362871808,0.03478492243747923,-0.01931076813613653,0.002773599853662972,0.016274679367796176,-0.007997258446681782,0.15109962479353686,0.12716333022161744,0.1118831719084889,-0.01689871122336675,-0.05877387307476399,0.005581301346427357,0.0625780179725479,0.05576569739339841
F10,,,,-0.018766042350103027,-0.023029101986073407,0.011810083061669424,0.002999831471814827,0.03161688039726602,-0.027938583752931026,,-0.03219194079602128,,-0.053008091398348715,,,-0.015753153647877733,-0.01997493457078407,-0.001438634145626027,0.04901829616775079
SERPINA1,-0.030930152644408314,-0.08883814542488892,-0.0011855284757196342,0.022511967537487708,0.024660840566885823,0.0871521327632829,-0.013523251817338926,-0.020662440242046748,-0.006346531097729129,0.05268603999150688,-0.010876671371787187,0.14708203831548727,0.1493650656339778,0.017652113971213496,0.05953115240324425,0.04432528240192558,0.004136794397610001,-0.02561653504621993,-0.0029863290890240943
VWF,0.11694032599365482,-0.01901614895498765,-0.03344375845527521,0.0315518859732851,-0.06355393167844836,0.11252210243135685,0.048361248187044015,0.0157781570280886,-0.007605220217010603,0.02003284348743946,-0.08937377235786237,-0.10014668834488571,-0.14072975260247458,-0.036901661349437904,-0.04716339730986123,0.07892830089682172,0.010574613333168689,-0.11068439334297209,0.01626859344163662
GDNF,,,0.06884856114598707,,,,,,,0.051011148242391356,,,-0.07732229835047089,-0.011525373446226651,0.09469507687031412,0.017977475830343034,,,
VASP,0.01441153008833534,-0.03918204246355609,0.00875941301628357,-0.009031862805806253,-0.017663260780970823,0.08840429292831332,0.023306401792108498,0.009024962989044205,-0.036981141593658166,0.056532122438884516,-0.05208629227792374,0.05939666507021992,-0.05079320017356964,0.049903948358514985,0.06171573917169147,-0.016173991033516508,-0.0050508317344753395,0.02380427574960738,0.040008213619839146
ADAM15,0.05024870936136763,-0.07752920467620447,-0.03725601665722383,0.04425222780487215,0.0060722003165731685,0.06595064007946624,-0.004752507247634034,0.014981894987067272,-0.014219291634688509,-0.02674893976686465,0.07528269310417886,-0.12849761252168374,-0.08954368522123358,0.057273839826297517,0.006038725079152752,0.029305731231874674,0.0344114498499083,0.03851221850573505,0.0367619149498593
WNT2,,0.0005269213845658431,0.07501403307454582,,-0.019833602036136568,-0.06890911726730715,,0.0024196818841367342,0.007253025043224531,-0.01844047473693444,,0.02367453045103558,,,-0.030199494692195072,0.007619051301006891,,0.054069973263563546,-0.0475631168903654
CALCB,,-0.025361452789643583,,-0.023785449299279914,-0.02981380027110753,-0.029675888413978002,,,-0.019282610625744427,,,,,,-0.02643008149320711,0.06991512263285475,,,-0.021146029036031983
OLFM2,0.05259907335277219,-0.04348141663102024,-0.010121254431206159,-0.05442208639640741,0.027632485444126786,-0.06781453252670475,-0.014028942188921704,0.01941651850446517,-0.06225679750291586,-0.009323992514685202,-0.02457416677646948,-0.026221658337847866,-0.004682027584710019,-0.0029687521772607845,0.03361551404595815,-0.008209726478273918,0.03372067317124397,0.038851697985504016,-0.027848221291079337
MFAP2,0.10187843632142876,-0.03251460938868296,-0.008434517964943782,-0.03570476218599468,-0.019486247055563434,0.1177334925273488,-0.021326321224865774,0.010559169668130523,0.1410494452113979,-0.007438294966442383,-0.10195881140035166,-0.0763200971174664,-0.026382840323892143,0.04264534442399115,0.019978961574267682,0.009929107765285649,-0.05561481700687683,0.006459528914388768,0.039631424651222234
HLA-C,0.05602749172980254,-0.01755290443055263,-0.01757658881411607,-0.0009234015009866586,-0.03396178541548202,0.17288825470235622,-0.003535910891700578,0.04095904958746831,0.006623153966257895,-0.032303242321808104,0.057755108887934475,0.05766489572131428,-0.09509546943298107,-0.04914275911708929,0.06867084996233294,0.0460173211751473,-0.02215202768915263,0.05866835077516272,0.024566155935923994
THBS1,-0.033239524312763696,-0.009704199171805539,-0.03943170203133227,-0.02693612153865264,0.04320717346692102,0.05978709218538759,0.016795015327642042,0.006428129322651105,-0.019040329895708273,0.08172920093991509,-0.04058523633985065,-0.09982255617855697,-0.031026423021095248,0.024499799445874715,0.021492281046436905,0.006467526111294915,0.06666682989304697,-0.07323776436038668,0.04444199515251487
HSPA4,0.023039032790901044,-0.03327948814996771,-0.05247838156763207,0.008962608611751521,-0.029822560790588756,0.015675182859025846,0.020432609528612755,-0.004154074719650505,-0.0017580255866311695,0.0489563916466627,0.04078331889064926,-0.0913202431807849,-0.02042394492428631,-0.03917745554643125,-0.043301862285749934,0.004884899754930093,0.011597371647261616,0.018271388581289624,-0.04348664519995597
LMAN1,0.033765835591991,0.047160081895209836,0.014882322323779434,-0.0038398888168083294,-0.012605533417189112,0.14384801742401404,-0.027391223862548893,-0.0617614330347564,0.014056717796984544,0.015789048203707568,0.018651714467926,0.12866791574761258,0.040004996445295524,0.018948575905596596,-0.0064001069835863175,-0.03527000177662194,0.02431713457834354,-0.013274908156921705,0.009840549749993351
LYPD3,,,0.013079539243917816,-0.015154922636397443,0.0054301874383162994,-0.036749781206177785,-0.005812921738693485,-0.018207498586925844,-0.02320324879360986,,0.062111385491313134,0.008543685224592727,-0.0616989519573664,0.039092301551023924,0.03860351829194344,-0.046126688898127995,,0.006591606357026047,0.00589725357796102
