,MGH258,UKF243,UKF251,UKF255,UKF260,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CCL15,,,,,,,,,0.016317316216830142,,,,,,,,,-0.0009760987828925458,
GNAI2,0.05041311670651504,-0.02845913448218851,-0.05163784481449229,-0.003936104689562552,0.018842757140866483,0.07468896456604979,0.06434889907124215,0.025918517643303118,0.11445714247723728,-0.05075729445471907,-0.04744199394133598,0.04158059426445848,-0.0337367215574463,-0.01472720890994164,-0.016131509840320392,0.024413829576288282,0.039573842451063136,0.0055970812405143665,0.017539853918244176
HDC,,,,,,,,,,,-0.07047544313935644,,,,,,,0.04985477658208387,0.0827262085046375
COL11A1,0.013260027431266893,,0.05265960602918916,-0.05479532085475507,0.005883042218658974,-0.03324704677442003,0.07562839929989586,0.11559280549070895,0.06282229627381745,-0.028005479838161085,,-0.003594909259651501,0.06594665611933254,-0.033965673448399084,-0.0004446487845943537,0.025025714253120362,,-0.03633153815865903,0.0809234536743968
NUCB2,-0.006933177062024465,-0.025270726332542313,0.018374722447515507,0.04114049737827209,-0.045615317401734176,-0.061262682339939756,0.08037977958957382,0.0666261573958593,0.056925395581071646,-0.08665551622076591,0.002476524549049092,0.11899065723594851,-0.0277146659274216,-0.030952564552171782,0.012633235880694427,-0.048464177047257535,0.08907537011457951,0.04803758459757915,-0.02839110675810334
FGF16,,,,,,,,,,,,,,,,,,,-0.038841949851016945
CXCL1,,0.04540708077325254,0.05798127624472958,0.0468379611875032,0.0076324959449855035,-0.037368578364218544,-0.052942318619887734,-0.015503247861244346,-0.03556887466091417,-0.03484991989557881,-0.06792738410483727,,0.0003381848509586048,-0.052927202842758536,-0.019859488951803686,-0.040408807868287974,-0.0016358267190321727,0.0625280402992002,0.0036893156937839837
VCAN,-0.01817062319646934,-0.015883914001415294,-0.04032668422947155,0.0852615573831291,0.018746946792309746,-0.03495171126333273,0.012234171014806273,-0.005759802781751822,-0.015118493950641156,0.016194979785165573,-0.03105635219953736,-0.1806725555865719,-0.0500003391882648,0.07290939337785228,-0.03405972944536814,0.003080254623287716,0.08956440017692671,-0.12820850449212326,0.08034790239354266
MMP7,,-0.0003024756506129614,,,,-0.016118670773866164,0.031195288530741824,0.21450044072232488,0.012968111159407807,0.054123565042777474,,,0.06425762323293706,-0.06964869716148102,,0.007455392548584328,,0.0019940569184569786,0.01128734483982501
PTPN6,0.055138969143360216,0.012168568074594892,-0.05252220541317964,0.04325878911213141,-0.0035896916253183126,0.0677186541202709,-0.0010398970790786984,0.07995346019591516,0.06129785417718049,0.028980302712965283,0.02327479715617007,0.0920774431645285,0.08673910972443888,0.04346455490801156,0.027342649575597316,-0.009648686524185828,-0.014183236446093496,0.13692866474796644,0.08432005441593603
PTGS2,0.07361433906701448,-0.028918882917656815,-0.018721746802154757,-0.02377990709013787,-0.05608397215813221,0.02930917889223877,-0.021774150376941297,0.00010563478659758283,-0.06549016213917541,-0.06398707352665588,0.012506947076007368,0.08803352743214043,0.03274275223161326,-0.06032050755607463,-0.01625633572828523,-0.031143695731522415,-0.0545846171668514,0.07099737892927804,-0.008439377410466508
XCL1,-0.029942048535645253,,,,-0.012219951391550018,-0.0211431097859076,-0.016033111094482563,,,,,,,,,,,,-0.05467656911431334
CD58,-0.010089217039202633,-0.004644803668407419,-0.007055568075878762,-0.0017559354627982291,-0.014359218557025528,0.03765927418531455,-0.011073270786181163,0.04652672338298782,0.011416138123097613,0.04290746715024126,-0.0541821639045324,0.091757301754469,0.13961670404584886,0.002450141356774926,0.06204619077785829,0.07129485352312384,-0.018774030649875203,0.05509768180068091,0.10791835283819506
TNFSF14,0.011203555639836786,0.1271278375738429,0.05266387901301074,0.04332575234745598,-0.034395082650548685,-0.02141297865840048,,,0.11327219699198399,0.08615637507821783,,0.057324128017083434,-0.022790649275941054,0.053925746713446764,0.020293716726598507,-0.037215286794116,-0.03819599376456808,0.011867999447162615,-0.013597244666772966
CNTN4,,-0.02158000997708701,-0.017127078833394482,0.03236664009675577,-0.02877973189401106,-0.04031255933265915,,-0.0359395043433082,-0.0421921896249052,,,0.009876435564448928,0.04398649654372494,0.10650661300221705,-0.007329242557826641,0.029007111295222404,-0.053593820505041315,0.0386197812983924,0.03946307238969757
INSL3,,,,,,,,,,,,,0.002396549313613353,0.08774420773550436,,0.11562434044652664,,-0.011254892925757156,
BTLA,,,,,-0.012739706126654295,,,,,,,-0.06000464216221787,,,,,,0.015819794351589846,
MFNG,0.008946231150394378,0.12584979593091175,0.0010875233347667035,0.03515521253680775,0.027135649711146684,0.12482348744401295,0.09064465380951195,0.017967763912539157,0.06631703067477512,-0.027579963022763387,-0.0010239455100205484,0.0906464142963411,0.15936997098913092,0.09314904060141224,0.061443481563911405,0.0656049968300063,0.025865917197825175,0.06775391907244412,0.06002705539772911
ICAM1,0.04290997461629464,-0.009300123535239024,0.024090053326325807,-0.08667141009226997,-0.07217726063888634,-0.022431072568287833,-0.051515145603096724,0.05072606423931002,0.12754357177918796,0.020324575154204123,0.012777907368685403,0.12261262207114296,0.014619150050312396,-0.008092134516804116,-0.027209765328176188,0.00868669620373008,-0.11288028307474046,0.06799137640058318,-0.0014730946042586525
PROS1,-0.028379464104127606,0.03831419111954981,0.013456607957035306,-0.013970358770920194,-0.035945133305342186,0.02159455279698667,0.04293631827957949,0.0679279539216314,0.13166582416395442,0.025772001393531935,-0.025656134314006655,0.14567157306017942,0.0075008224832274146,-0.07304434532540448,0.04019533303883516,0.03160053478963327,0.1279735116478421,0.03592873437583342,0.04783465760061874
CLCF1,0.026193283931684973,-0.009635033038088572,0.051471543360250026,0.03354800930557032,-0.009139290736685084,0.037072914287325766,0.012385506354450806,-0.023594691831081992,0.001500146730874061,0.06272175014337403,0.07208396766824315,0.07525019205283874,0.0596044455132538,0.06915707742371992,0.029505284589222674,0.027364080233833857,-0.051045220617483913,0.08922027173418898,0.057340039055812156
PSAP,-0.00631630677751533,0.06274984531595246,-0.03795929503323188,0.035390224420646384,-0.009892684963467601,0.10959114742186651,0.00034343492356439813,0.06351399406053772,0.17440289945554743,0.09385438068786578,-0.035772195663127046,0.13614844206737942,0.10910089535775566,-0.0533079505359834,0.05173959574037888,0.036005968144932406,0.05969445375612984,0.05279809956187641,-0.0028057023082393258
EFEMP1,-0.010844437481797576,-0.050592851720452726,0.06852221774735652,-0.07992105754591364,-0.0026383034817069914,0.05148931970378071,0.09263160813928369,0.0901707813141448,0.12408095515872275,0.0982298402799256,-0.02202578971928095,0.13562716586052562,0.07917682920278525,0.0044650112919975785,0.03736563941312474,0.06004921508483818,-0.0016677771020960652,-0.044274634269393494,0.08379893628311705
C1QTNF1,-0.004093361992781706,-0.02379714730181365,0.04661502422820548,-0.010061197903615064,-0.01231717453404642,0.03396670429605956,0.03515163456608914,0.021549870888745357,0.002581250189581456,0.10969398304513825,0.07601271478266598,-0.004298197234155715,0.05943692437438086,-0.08691829573050291,0.09121825830999347,0.007262605293903122,-0.009564589994967228,0.000159757040658887,0.066519143146806
ALB,0.00831639889176807,-0.03192102887714578,0.050782383732466754,,-0.005253075022085267,-0.00149733439656188,-0.018785910693142727,0.002382167109897288,-0.03832178572266941,0.028548224458641774,-0.013246422354908409,0.051037340755066225,0.03047677914106234,-0.003583940433326449,-0.02508507480558824,0.04061317355769081,-0.03905553795869326,0.06745389386582618,0.05543265080066084
CCL13,,,,,,,0.028057240801103923,,,,,,-0.016418561064505524,,,-0.03921514348366576,,,
EFNA3,-0.04470485920262882,0.06434676324095306,-0.022717651680728642,-0.04638009742813841,-0.02142879998622584,-0.063241235692028,0.02267551878066424,-0.03054219395266983,-0.005924967352412552,-0.030392702479131183,-0.055088227717653045,0.19936159391012953,0.08823121198088574,0.06001480739549806,0.0216704554435959,0.058996121014521154,0.035997342896620876,0.13726520789112479,0.02677625459592537
DRAXIN,-0.020446723825046646,0.014995937175925905,-0.016100784829176613,0.012780259998378765,-0.04341074835354877,0.07925416953787363,0.03852474380515962,0.05995952025658787,0.10798058987547164,0.024991962327444585,0.08383687296086233,0.08617698349733903,0.02498300857665085,-0.05415863766185786,0.014464923629159427,0.02162502966021972,0.054982677572199934,0.06516331140617537,0.0864410927508962
RAET1L,,,,,,,,,,,,,,0.12647640161281876,,0.045824052564936164,,,
NPTX2,0.007943708340154912,0.006285238794353297,-0.05180468429397749,0.022233379986812234,0.03640402544890198,0.04002338660845857,-0.02582327229429655,0.003948464312265528,-0.06611052402604001,0.01164200075826277,,0.04032314506052713,0.019864492048237974,0.03056793996544091,0.004298584347524057,-0.014338398156435188,0.12940881868279788,0.12439514807948293,0.024194313097793976
FGF11,0.03218928643969174,0.0032497717848932015,8.020851700427861e-05,-0.04892297281352602,-0.04972982096267209,-0.04306003673813024,-0.02148442966845747,0.00557638369697878,0.10484186002747044,-0.09144719746143114,-0.04140075534475529,0.11265683821296284,0.022983253636057407,0.02385352798583959,0.07195452669073453,0.06196274649067925,0.11819842826859164,0.09401014990747938,0.07579172111258564
CD59,0.003290658473810912,0.025950229070065684,0.0207919745084178,0.003483087537677355,-0.07705578755201681,0.03481111279351084,0.004133848617389574,0.03044301773434237,0.06497832893030597,0.03810671908156978,-0.051870115652970006,0.010115330839172933,0.05043797077580146,-0.03212428131032315,0.15752876662250284,-0.017185577665493286,0.0119356348539686,-0.053260165404461754,0.009674084496825311
COL9A2,-0.02074960491306947,-0.04470323682351249,-0.03353057958998618,-0.007052233650997383,-0.010254847770121941,-0.03541207457601587,-0.014130444907644724,0.046461840422448705,0.015371374048667485,-0.002961959586500807,0.12277421073807221,0.05185367091671604,0.044554825020141776,0.06669498446389624,-0.02403815438495109,-0.043634471538128765,0.05924182419389956,0.09044984682564856,0.10056804228495342
DLL3,-0.0032215425784216357,0.05713491179405527,-0.041945361549690384,0.01305776329516043,0.04729139965306795,0.050812990806856584,-0.024072634843005068,0.02704378333608959,-0.12089576674589833,-0.011006340047484079,0.057746102949573934,-0.04471638164091543,0.046224256913877874,0.1392520344306323,-0.004432820077573798,-0.017794967569193552,0.084612039846045,0.10515374266780256,0.047944000626655214
FGF5,,,,,,-0.015502170930235494,0.07896612834066473,,,,,,,,,,,3.5101810505312206e-05,0.0733101659197031
LIN7C,-0.0289368504837677,0.005555754626231708,0.028339542320722777,0.008259063161250298,0.03026283578919925,0.0034135783672400066,0.08311845408164639,0.04349428438987028,0.1451463326518719,0.024900518766279616,0.008311380782728951,0.02431442950574811,0.011933161175652553,0.029590254207799163,0.013925759159124557,0.031005902944420745,-0.0651047823007891,0.08717136662903609,-0.04125356570927955
GDF7,0.03236262826079269,0.0820991071320192,0.10542309016883546,,,0.01000598923825861,,,,,,-0.02290056053614186,,-0.03426710674508866,0.11080442072433028,-0.0010291240241250346,,0.01516452503641092,0.014628611055001715
PSPN,0.05840966571228248,0.06128369220360623,0.005683259531027171,-0.0601040308671487,0.031012549102790003,-0.030540849669911836,-0.03835572677347786,0.02545747335791603,0.057244029086701495,0.014434655814227187,-0.012289789608567954,0.11768934411564774,0.04901419194013169,0.05410421716259184,0.05480561332353007,0.01211194979066925,-0.05224442550335638,0.16098411368861806,-0.006207252416439371
ANGPT1,-0.05850534979840628,0.05842671220281187,-0.012878916562546047,0.03165027592122818,0.022738242275706224,0.08572617900704518,-0.041326206167068724,-0.018111051783435854,-0.01616442552455461,0.09604425817867118,0.023483204607912016,0.016273170760647947,0.004748734229591688,0.05713475368388159,0.07977115606973403,0.008988426940415505,0.013859939158414202,0.09725076236536312,-0.006503215078929942
PNOC,-0.02062262928936499,-0.01626613561762817,0.00411986282508927,-0.00023320805611041283,-0.0019654358164040153,-0.051312285345243534,-0.018785910693142727,-0.02261187659572742,,,,,,-0.036439792043202905,,-0.002865819536220494,-0.03410674271467979,0.045182924326248784,-0.05050832434100915
L1CAM,0.0885253804285517,0.07127159845572797,0.012212842272707938,0.0270557259426953,0.038807065076382034,0.0290133159434781,0.0032018150653050394,-0.02972876145868913,0.007543893753937229,0.009910195413509255,-0.0642518916732883,0.0965327169470149,0.07347940015372537,-0.05326399155249819,0.003107986398593932,0.07251679239953675,-0.09308394024835473,0.057752233892166785,-0.028514842217277594
APOA1,0.12150921011558306,0.0033276546750090515,-0.00041611672566349366,-0.003327053857811708,0.008869179333338098,-0.04131491140812603,-0.010256668053353171,-0.035354922715532235,0.02415737125549468,-0.02144707837617263,0.0007060624668425907,0.02220200032552103,0.0699127855083258,-0.016387487143326714,0.030007080140922224,0.042903532101413754,,0.07815583904301057,0.10890473013998105
PSEN1,-0.009221031302527825,-0.005612178200411689,0.09117598441346862,0.06810539270702552,0.04377286744393788,-0.02218619266542933,0.01940804145231257,-0.0058529214625020086,-0.011079926988019673,0.07245873674695975,-0.05265248633071121,-0.06486842456296102,-0.009913083030161245,-0.06945955500718688,-0.022410457923353222,-0.033796469114524025,0.0547901436033673,0.030939180446990268,0.09108910593912285
CALM2,0.004154996838487213,0.059821438382009026,0.02892847209363971,0.03740028417256764,-0.012097572579554919,-0.022301582934150833,0.03480136704601596,0.012113934908402353,0.03311430438728186,0.02629741284157507,-0.029508567927517385,-0.05575761444073727,0.0868394006734498,0.05457973164289164,0.000924079770927772,0.0015961856851193323,0.03406417268477696,0.09450738165201238,-0.07635557366364146
CLEC2B,0.0047293424815400935,-0.0011466607433066784,-0.0024577436589729587,-0.045390422442907474,0.004369920683109807,-0.012719311174132513,-0.004746629838638849,0.03172421283298241,0.013638612759163603,0.028591068761106533,-0.06526239563816408,0.1774461847670944,0.042763361693419474,-0.037208934307944405,-0.018489906487884882,-0.019145245382750174,0.03752227186840571,0.1196264454704136,0.01672995760040799
NTNG1,0.05382452971532762,0.04065782793171864,-0.032816452662615334,,0.07802765019099034,-0.04709118733643914,0.018809279618727043,0.036125338568099144,0.09143866433347171,0.012538267579675768,0.02445947520370614,0.014831809319162144,0.011675154038320867,0.11785034009639157,0.05417506368942684,0.023932438027314422,-0.04657230105259302,0.14419804477414347,0.08112102158924506
LRIG1,0.0053907106770287126,-0.05823049343659502,-0.0068355340992962655,0.05645241806899555,0.05787952645405814,0.032026538616326344,0.022450670520757502,-0.021744762847619344,0.04117370472735237,-0.02160525758844998,-0.04399635367090518,0.051443180207421495,0.07666786395844966,0.09154239139615936,-0.012248143427677641,-0.007330174129633023,0.03232727040167714,0.04318407086719081,-0.03283098203258252
CPAMD8,0.03979609365954531,,,,-0.015515220623468731,-0.03497088096741419,,-0.021107074936141477,-0.05050688526603414,,-0.07047537466906575,0.07038534071130265,,-0.038496326998804994,-0.025979558204329966,,-0.03776006364467221,0.02884870914455759,-0.029284717302083006
GHRL,0.01182543794982678,,-0.023311236712124202,,-0.011999745982411318,0.013211173013045583,,0.0773284642975981,0.004967043301797752,0.0397945330859539,0.07657968003885877,0.039997195311211556,,,-0.04566885877793583,-0.009283853674344391,,0.04095399854627791,0.01642209772892805
NPY,-0.013952015557755945,0.012951274247006365,-0.01609997595987638,-0.026361271047547156,0.062366135982028656,0.0773459582536731,,-0.040471347196899904,-0.0589811046622332,0.038531260746914334,,-0.0791459482534302,0.06363917714857231,-0.05569113044304504,0.04487061852245825,0.010572557054001201,-0.05026139471367989,0.045766380911524615,0.04006294835098609
MMP2,0.008590920257075325,0.04759559069286323,-0.003798379612194645,0.06995522035748494,-0.039340789347222765,0.066921800518346,0.02163666584353859,0.025529311726969782,0.09540159828523416,0.05350316694075112,-0.06856619633844131,0.07618072859313263,0.1340598318578308,-0.009735042181440508,0.07224085858229588,0.033635566236441296,0.03446294705619264,-0.007017819676430903,0.13106008508141503
PPY,,,,,,,-0.01737612968382053,,,,,,0.01801732155475497,-0.0702492926172033,,0.025427340509032306,,0.08814111651556845,0.03230166044864084
ALKAL2,0.16498957492990168,0.010917915117609988,-0.014751817050916402,,,0.006682018802742136,-0.026279932608039937,0.022416372353480922,-0.05159461819071613,0.01787816486050962,,-0.005721028092804654,-0.03504697636503469,0.16166080846162995,0.034198752361597896,-0.028055359328153704,,-0.018754677225156863,0.035471882348366054
CSF1,0.010857811191755431,-0.07517532382248455,0.006454812957110044,0.05655114027330912,-0.045546730492804756,0.05488885238309081,0.047355227390466666,-0.00669158973192849,0.09301962990752628,-0.06970918222128898,0.07076782613025559,0.012522115745974704,0.048996606665734625,0.002548868295959335,0.002652006451935815,0.023252158889651833,0.04586902664470558,0.026340800008328693,0.10772459285390475
SEMA4C,0.03510427477318832,-0.07092990713833323,0.033484130900691175,0.04515682533243461,0.07082410936063722,0.019449074057728496,-0.004630263568765026,0.034600948332187506,0.11325509639105465,0.023657658757485028,-0.05742375913042781,-0.044492927119842984,0.09004532969538152,0.042922535252605434,0.009685214044624565,0.0417339100571026,0.018489961181284396,0.096233488836819,0.056166813284490545
BMP8A,,,,,,,,,,,,,,,,,,0.04765030708082894,
ICAM2,0.018381837249960647,-0.01822890181798405,0.05515540601008437,0.0011247481355970187,-0.03401917777234735,-0.012879992265725242,-0.048490888395501974,0.01107867217145636,0.055809931554475806,-0.07479806149436852,-0.0014222202734743333,0.04385122147976864,0.05106534470071787,0.03490293158281637,-0.015701189395267625,-0.048747495459188654,0.04631641485679923,0.07099277303604683,-0.013540692537763703
SYTL3,0.040107186983293734,0.027261018897226773,0.04112307478435735,-0.004315138801963259,-0.024866027945858873,-0.03217731752036975,-0.027497196179129095,0.10290407636181052,-0.06954500400708037,-0.04546708769257089,-0.04413680428251243,0.07235870399029555,0.027276463518959865,0.04659346847665732,0.00824847630486873,0.018590194082537325,-0.047308547826977077,0.048460459889953976,0.058122725685945405
IL1A,-0.0317102591006812,0.07494103289996296,-0.018423280693846817,0.029883048171855497,0.11445219940163967,-0.010544396223668383,,-0.006522416669631112,0.03540390856334158,-0.018412842677861092,-0.054556430955043735,0.00376262045987578,0.025368675052929213,0.01303762201218054,-0.027111305796525147,0.04694106656170037,-0.05359384515517568,0.05202613382113609,0.007196437436541309
HLA-G,,-0.0027043610213290407,,,,,,,,-0.06800651878821765,-0.04359759042443883,,0.015259402354473392,-0.02797793237501508,,0.05287453413023311,,,
PGF,0.01872793774900966,-0.01260941713963834,0.028611359643705626,0.042178802940514695,-0.007482822579124967,-0.027216171962749256,0.0058830799937043205,0.04467198862674139,0.04170201458672602,0.07519058558726316,0.05169901654390836,0.11360236929048674,0.028792210031842503,0.02477833298123584,0.00990703674548387,-0.010463371191086025,0.024499003238290823,0.08715272101708758,-0.023479954944700236
LGALS8,0.07864475988088021,0.019241094744236464,0.033002566290365416,-0.026718702556226263,0.010433061450518477,-0.008920339467408405,-0.0007786497028726748,0.007645113577497511,0.10640099041965441,0.033700860444666185,-0.04537805880359192,0.035794296251171344,0.002962964773061856,0.0028010328123479603,0.13190255249198024,-0.020586345287657317,0.08342416306410533,0.09755733812196508,0.020276456680840188
DKK3,-0.035178177842558334,0.014228938912885056,-0.049571312546134304,0.04358034361803086,0.05475180989187624,-0.013538129660806746,-0.04102930444577991,-0.006300579325424945,0.09345347907755025,0.06428721769662492,-0.03852083152757455,0.01834611469149326,0.01376961967281923,0.05007037742926885,0.06258877518439121,-0.020719506503334602,-0.1166655815488795,0.08302600786645688,-0.08211739864356134
COL16A1,0.008344225664637455,0.030926369566032428,-0.01760119801924064,0.012778708239991391,0.009229851482663715,0.0054336801458189695,-0.02024401366352846,-0.014430251219249164,0.05040536249189004,0.032930093283260506,-0.008764133420885353,0.03744304413357671,0.05649609909086986,-0.0003221476138044652,-0.0018063842865331259,0.015657402425145787,0.02988778926867396,0.1326341616048345,0.0874800365244433
TPH1,0.026654035987844018,-0.030036206692712324,,-0.013390694617071045,-0.01523020033219616,,,-0.013752910488115784,,-0.03039903723334372,0.01069122175456615,,-0.018391350660499493,0.05035439677112132,0.08804428977591329,0.005603407017191985,,0.07693403243081619,0.045202840304166526
TNC,0.00892935481863382,-0.048607817676364656,-0.0006881294316108724,-0.014952349856290712,-0.0013064655595790213,0.04962999217659848,0.08695497045015754,0.03012030443086915,0.11525312906320793,0.039372149458969524,-0.022969206176435233,0.2250239848402315,0.04684918131847568,-0.07858627412132976,0.09021584251859245,0.09008548782112878,0.05730343708216375,0.0008026815359190192,0.0007993734534020434
TNFSF9,0.0415615440637062,0.050357081428229845,-0.01162849552036012,0.03276098759855728,-0.028946239146336445,0.050459287915647084,-0.030868848132626216,-0.023333472172729946,,,-0.04283265144008736,0.10818868844907585,0.028920676569690287,-0.034313368398593655,-0.030121826663952637,-0.0629811898047031,0.014334985168858387,-0.01495190119861087,0.060875843574856085
C4A,,,-0.014537254475920077,,,0.09523310005510552,-0.020605885262440685,0.0442334234911571,,-0.04950059974346299,,,-0.014282058431703467,,0.11838799086704889,-0.012736091907104756,0.07039856194330144,-0.009705450297581929,
CNTN2,0.01562857563179616,0.10521470594773362,-0.002182549256367554,0.003235947961140684,0.014980206033890345,0.06526397721135058,-0.021818345080726113,0.008556690504034497,0.03834897712054745,0.04948053976086285,0.05047362005937973,-0.13235914275308228,0.06990707203442292,0.08226566196211334,-0.09008452597339009,0.056800091255499244,0.022885328233665233,0.021572124803505267,-0.03560845015900018
F7,,,,,,,-0.01878591332927469,,,,,,0.07320049475210243,,,-0.01586817910980137,,,-0.042868022656565065
LUM,0.06951247163443687,0.07151014947928666,-0.006156083878379256,-0.022605571097450775,0.0004997866064255039,-0.021230750811904002,-0.012400557847169019,0.08846150798303046,-0.0322854376407734,0.030709972116371973,-0.03363961628730163,0.0554119839976953,0.08678297090343431,0.027405173618188464,0.040918754359801676,0.0203064736906999,-0.0331401123055352,-0.01436500125571565,0.04906810339033189
IZUMO1,-0.007416308529079851,,,,,,,,,,,,,,,,,,
BTC,,,-0.022748221302696017,,-0.004026743718780903,-0.022736242984288536,,,,,-0.014592004298798256,,-0.041803999966936775,-0.0008034447910095462,0.08319228223494173,-0.026456178401918037,,0.03550514690007476,0.013849811426726354
APOC1,-0.033472744035186255,0.06223753850033859,0.043411370844001686,0.07000398223115217,-0.04497101669151593,0.03186801008013664,-0.042695454824704035,0.06533218687880686,0.16935041197934658,0.04481803537535736,0.0339725018753759,0.04059197950558255,0.06379453051123009,0.08296845513705112,0.013566110846732512,-0.03020795222409133,0.16298205548565842,0.054699690095501526,0.10050959699020627
PKM,0.07046456942798505,-0.015546530914838208,-0.029834375653854734,-0.030383488474672753,-0.03801175049861305,-0.011869373696361535,-0.05176915918606647,-0.014440940866756548,0.08348541347407135,0.008427897085750811,-0.00020220836527299889,0.17372453745564953,-0.012599179427298083,-0.110230225010147,0.03129605293364248,0.055721227853924825,0.06602536810119673,0.011516774545829523,0.024117393367889903
TNF,,0.03293226347921783,0.12955572639665683,,0.03836892878172029,-0.0016354395690077498,-0.026742012727088826,-0.00509719560560849,-0.026969730888164022,0.07516651145765182,0.02024466025677167,-0.02102842479284234,-0.006405888647913877,0.007783999986481193,,,,0.06576100561581137,0.12406034681622266
GNAS,-0.03531532730387483,0.0358800534967318,-0.07532119326490594,-0.007404318174547823,0.004898368428229862,-0.010845918317384485,0.03754038020738944,-0.014030613781875933,0.12716236651626622,-0.06858867757351109,0.05450056752976549,-0.01594630903250067,-0.1464592293469357,0.05349307033112093,0.07784763969079346,0.07149169147407806,0.03533733342744613,0.022142700151404408,-0.05722573945058469
BMP8B,0.04512894708361426,-0.044052643223804054,-0.006513846378368851,-0.06744213575455732,0.04750662198064377,0.014733445752893943,-0.007589738572556333,-0.0042484515625003496,0.08055864757242363,0.08118078781088986,0.0311970154472797,-0.021508352841331402,0.1064263440289869,0.01807304374747832,0.039181907576469784,0.039902398519169914,-0.05600171949682614,0.13394765977368847,0.06898432328433697
LIPH,,-0.011149851549995274,,-0.02809200831593555,,,,,,0.17042064857377212,,,-0.030331192907607895,0.0052307633513309654,,-0.0060630254794588586,,0.008312796208931463,0.11929521319225232
CCL28,,-0.022552783283830556,,,,-0.0007025946050539109,,-0.01090665544553183,,-0.04357535231827786,,,,,-0.04197964892824007,,,-0.003316393440398094,-0.01053933446798476
PTPN11,0.02144109530762029,0.04005616817397707,0.007405835467394357,-0.018695280602556878,-0.00012358043015661427,0.03197105857357852,-0.02266007062244588,-0.0066349439951989345,0.10864136108714635,-0.037308939072855825,0.014869700928443872,-0.14329821178251115,-0.07910246383378051,-0.07758197217466133,-0.1219274796598278,-0.02153458903876526,-0.02404163485556003,-0.03571595320695209,-0.06541130941353474
ADAM12,0.039457579497385174,-0.03549986384992864,-0.017311060558302626,0.01706722124558132,0.011045165941609293,0.015414110466399487,0.05456522010690555,0.09814763943727726,0.03180267830053293,-0.03596227151311018,-0.05863802080354813,0.08914332532582117,0.044438075509085136,-0.06492700383623325,0.0932392301878014,0.00048289352634050674,-0.051560288189382165,-0.00016353246711671174,0.006796479937657668
EPO,,-0.010004332707515735,,,-0.016342777962376133,,-0.017080877300308925,0.08598198355697474,,,-0.015956775374925958,-0.010508241398641684,-0.04473748561728999,-0.007592404615191851,,-0.00838906880561242,,0.057801500144259124,
EDN3,0.02324959575467676,0.06815649022005242,0.023823258755554397,-0.03313722249763578,-0.016742479643855068,-0.008570140862344745,,-0.013894822097416768,,,,-0.006159221045753409,0.0705998247975167,0.0027637926429887488,0.022432102514119125,0.07544511002557239,,0.003825261589812622,0.03827535379922184
CCL22,,,-0.01837857388602284,,,,,,,,,,0.03290306381365812,-0.023361684109556687,-0.05210955019127766,-0.013797215644438894,0.008487404099377404,0.06163773897907388,
CCL2,0.03318976387725291,-0.07359584050145591,0.025216916049800496,0.006626678523139825,-0.018916391943196314,0.0799562967660152,-0.051561909074724216,0.0541532336268242,0.15023081156480317,0.07234717843175224,-0.07985060038292634,0.1358751290362933,0.05659166405643502,-0.060368957739601666,-0.028804021864749636,0.04208593760549234,-0.07705209288974477,-0.004487547808702514,0.0018551863293662107
DSCAM,-0.0743194690789654,0.030656626435345894,0.007116138727830312,0.014803505195881464,-0.04292388431731212,0.0006973468089160164,-0.02512980925654389,-0.00804079652507644,0.09534947208251963,-0.03680450791504674,-0.03639259496724079,0.11057553546354115,0.06543162235601473,0.11315008721378429,0.002249662456697035,0.008228416135754367,-0.0654587031091788,0.09212696739009427,0.06993443987625175
ANG,0.02026454385177418,-0.03349347349811844,0.04258055429621239,-0.007021396674972732,-0.044588665738867814,-0.028058403506123004,-0.01678179265135726,0.04689150335855116,0.08658527392311662,0.02952702662037814,0.017375754353033082,0.12145793195449875,0.0386462948790047,0.0029810328959589314,0.019795413090895178,0.007522223279397033,-0.054920343023206857,0.11209576722449412,0.04097754764914708
FBLN2,0.04583259726420875,0.03863820438442056,-0.01272225710509764,0.013831022292704373,-0.0003539473637161344,0.0705080066435013,0.040321959792448056,-0.004249002150596907,0.11479276792022791,0.09909277113695202,,-0.05577220038312124,0.07901027257243502,0.04069792314037723,0.04041231843388751,0.011254090910037692,-0.05156028312508425,0.022014458319851053,0.14357467753934913
VTN,,0.01020226300017787,,-0.032774534611817716,-0.016476997314093335,,,-0.011427842279548316,0.12986780409839688,0.10101918665126472,0.021858437442528696,,0.018481506386051706,0.006800533257406778,,-0.05970371286324943,,0.04255091053111127,0.02293802350165743
VEGFA,0.04688313991316258,0.005835090915368627,0.016405697904566963,-0.039741950622630445,-0.03454272070139595,0.046085117660297,-0.02816543309921936,-0.01703736525546355,0.04415887282280286,0.04596830636095396,-0.030031777055233903,0.18074057581434436,-0.055186935801616946,-0.0588779065926954,-0.09418315949537151,0.07188338198045084,-0.0374830406415829,-0.17176412325747517,0.021050993512312887
F10,,,-0.020977979661888576,,-0.015373317323633376,-0.025457999597290015,0.021391632510528683,,-0.02802876656721684,,0.01899947542626314,,,0.006978799841499133,0.00082059479963246,-0.013565717258516016,-0.03214806446437954,0.031230822898166036,0.08818866075507227
