,UKF255,UKF259,UKF275,UKF296,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk
NPTX2,0.07082311542961604,-0.04944316561276274,-0.016120287977985467,-0.005988310102699248,,-0.01278169676500381,0.0324788489949768,0.12026700151313918,-0.0008463697269639392
FGF11,-0.012317880785442398,0.0020253741067991784,-0.013904747407796856,0.03082692594554681,-0.072593222880914,-0.012503323205686145,0.046177979098124544,0.022764870985702557,0.051776482225402654
CD59,-0.005121942287570117,0.0076180674993226605,-0.0025750155418647917,0.022318231783403777,0.04847967735334077,0.0025943917186640234,0.027645012937631875,-0.10174806172670481,-0.0197512543648092
COL9A2,-0.011912790177950092,0.015863290348816454,-0.06233621792248876,0.025140050881654115,0.02835178341580854,0.08677357606604366,-0.024704650957651817,-0.04078710625020241,0.052607789913516737
DLL3,0.014565761127477057,-0.025774364150389653,-0.012160787091572745,-0.0022933994021984492,-0.027017467765740016,0.06003787900782127,-0.02602536678123275,0.006018275941998878,-0.04921901022477902
FGF5,,,,,,,,,0.06342302764131742
LIN7C,0.002693592082279104,-0.0016654925367159054,0.009531142852438418,0.0007443179733740644,0.015973462256222565,-0.00023483673728180344,-0.021588961552957035,-0.0010457496071089682,-0.008157938488993292
GDF7,,0.04007768553669704,0.04876162354237995,-0.010426472039189711,,,-0.01974539743692707,-0.020918140708305343,0.007736797056427475
PSPN,0.035957970681272114,0.009433707657251706,0.03395109180331259,0.08171113090881912,-0.05864384269434706,0.03171113233201793,0.0330516948638268,-0.0238158064321795,0.03813172585640173
ANGPT1,-0.0243717375095593,0.037059602653271594,-0.03742776855411265,0.0265466134998111,-0.04911625170789219,0.039789083651365006,0.040136710838965174,0.03868821918943682,-0.016799939427320124
PNOC,0.022578062680493,0.013307453673532714,0.02268354965674041,0.03864507286084435,,,-0.020997342488365732,,0.03239136775173181
L1CAM,0.01762651912091697,-0.0430207259047952,0.0027071463704889756,-0.06265342384148882,0.003177275571995595,-0.042874766095457886,0.05777575999857067,-0.03460040562134655,-0.0627001329285889
APOA1,-0.016491902562529994,-0.026301650259691115,-0.020184066098418448,-0.016874243947219973,-0.015482027709781304,0.01111759295704429,0.006288844391024194,0.0033931285920644145,0.05321051496119006
PSEN1,-0.0092736898243898,-0.006305953133538578,0.033780907288024076,0.03967273102187885,-0.02425618081316529,0.04612346780723123,-0.014810354754218847,-0.06676472406151265,-0.029570598219222567
CALM2,0.0010097456020753993,-0.050595751042054146,-0.037862342285242025,-0.07287412160681964,0.01600083427480112,0.01403985930188757,0.026967467536343277,0.04273817153318423,-0.06858397095545907
CLEC2B,0.06981300623513534,0.00850793077973366,-0.009579167931264402,-0.004723367380891679,0.029520314679425817,0.04069139943387043,0.05844553560508422,0.024047929316652547,0.01789237189628578
NTNG1,,-0.021013876007968814,0.024960560288671597,0.021365226155152867,-0.04581761973255837,0.003651019652198795,-0.03275995529461114,0.021239643611626523,0.043968725574650695
LRIG1,-0.012236574332434448,0.004534813279016262,-0.005184389431742903,0.04231269261855682,0.02878200397816632,0.05841310351702161,0.0028054816800083646,-0.0064425698814964,0.08483410251875395
CPAMD8,,0.008409910911049485,-0.017193393695985524,-0.019298537615109516,0.009143851639926244,,0.05126215086342246,0.015844562514137545,0.002541324941224369
GHRL,,0.027390752589485673,-0.010086407619738912,-0.009508762129278705,0.012044939789626027,,,0.0309330511236624,-0.02655271706670295
NPY,-0.019180297167747707,-0.039582971700877254,-0.037679014997982666,-0.0011990077535208995,,-0.0004492311288249484,0.01763272681768908,0.01351908593624917,-0.044148202647908794
MMP2,-0.0010217079794117927,-0.013349101408207668,-0.023801957633508772,0.038261557397295434,0.07729351628218493,-0.0050804379069326056,-0.015084138176834868,0.02363061644929892,0.02073802679958837
LHB,,-0.017398056936120555,,,,,,,
PPY,,-0.020447873804471182,0.05238227421396434,,,0.04944877031159215,0.05740411564190506,,0.02038782316763406
ALKAL2,,-0.017145290305149056,-0.030310189258703574,-0.0026449415785129125,,-0.020200094944745593,0.019718418427698413,-0.038234738220106604,0.023843038649482857
CSF1,0.009469063412643627,0.03983305534801986,0.06783997803423865,-0.0017110535712507198,0.12745823776225199,0.05887639811423534,0.049880358927420446,0.0022887859924558226,0.16871331316254948
SEMA4C,-0.04875502433094071,0.033565151240744946,-0.0273536857225765,0.022302567391504404,0.0868804897089307,-0.01337436472697576,0.04886405783009227,-0.004903205408142222,0.044119358471271825
ICAM2,0.036531437279575855,-0.021288747955944282,0.010209380100119847,0.021580449068744297,0.013163345069878997,0.16732762168516946,-0.033480814649787326,0.03235014821940916,-0.03613502693907772
SYTL3,0.08061805697928744,0.06632070661668427,0.00493083138096553,0.044519588699188824,-0.13614859459502146,-0.01341050493748705,0.06443143262228329,0.06570100368299918,0.06365747555985182
IL1A,0.0026936993253495914,-0.04101590348422601,0.012933472905539482,-0.026803885908501128,0.09453534865265693,0.06421589709978459,-0.043880344806631645,0.04057254459675775,0.02803408428586078
HLA-G,,-0.018375714854127433,,,-0.05175426262285912,-0.027365414114390058,0.06281776798184928,,
PGF,0.07239516434549113,-0.036340861158701075,0.021592542570472162,-0.017193512049700963,0.02471677584629471,0.07078461570824801,0.03546379935589022,-0.024224809481991263,0.004697392926655703
LGALS8,0.00800445782997294,-0.04387229221896055,-0.016815270868604865,0.020580168032507732,0.04750729451774357,0.0020483069250725127,0.03228937164876828,0.050729849666736423,0.037716860647434194
DKK3,0.01026173289021811,-0.010135329111528226,-0.01899672763339923,-0.05625931823986329,0.03332798763565844,0.023435554503117236,0.051883926745883,-0.007118992488219226,-0.10252344327628936
COL16A1,-0.10201694360520118,0.03467503197915653,-0.03981190904363266,0.017096017948198133,-0.13768488087045821,0.06766338386666923,-0.009216999927927039,0.07236675001696809,0.0070418990582846236
TPH1,-0.010411455207102729,0.040230456464387235,-0.01868714150254335,,0.06833440967482159,3.9913746382299786e-05,0.02831938689309031,0.017884348020686124,0.11073445998868145
TNC,0.06503041473029898,0.019398798866696796,0.008805986189252083,0.06631145634947055,0.07841404724789139,-0.055479446571598284,0.044468067101108386,0.052312005711769034,0.06233744794840673
TNFSF9,0.0034566349999420533,-0.030134706222033018,0.08152755456284,-0.01588250439030709,0.023445505457906243,0.018400711823269973,-0.04960464270976678,0.014543150443716202,-0.0008597963624404658
C4A,,-0.020626406067259868,-0.014895857254624676,,,0.06999888582059363,,-0.02952603919865596,
CNTN2,-0.04850229237122786,-0.012122390280868903,-0.003701450275854082,-0.05378818626010693,0.024606553914920993,0.07873574503292025,-0.0485334976770643,-0.0070782247668251174,-0.06712121776979844
F7,,,,,,-0.024953975459858405,,,0.034430719904724044
LUM,0.01924687523785614,-0.03313810444131602,-0.011250602355536756,-0.01067370719336829,0.05735365713310882,0.02126498116835162,0.010488419684971847,0.03447750785164041,0.04577554867266
BTC,,-0.014094843716439018,,0.002936270729940598,0.01807994669488117,-0.018053323955881388,-0.03364813344779576,-0.025334455937866904,0.1040441935328542
APOC1,0.010838968545921108,0.017664499477226526,0.026810088345146515,0.03903543305384145,-0.036880495695409944,-0.005963040741370597,-0.05507552883974281,0.06490683575489528,0.006043515255166158
PKM,0.05954947272862113,0.05167196976530989,-0.07263474188500584,-0.05764988891185881,-0.009862943438180016,-0.048959390505965504,0.08449446888643888,-0.0038419242966070783,0.06047153132099251
TNF,,0.017496736292367643,0.03445914468629861,0.026642171143857207,0.07961765034401189,-0.017522532723907545,-0.023033458991997637,,-0.02897758943622496
GNAS,0.004642031797958726,-0.012053129407039937,-0.08669661401945739,-0.0016384469414063975,-0.12604605334402053,-0.08199923967827094,-0.02274714293805425,0.009811009953431439,-0.05390947236026106
BMP8B,-0.03425470169757093,0.03865173713084927,-0.0062561269615057985,-0.009230519565497225,0.06241140818361368,0.0437555920508749,0.024784714731167726,0.02667602209663112,0.04435047379193485
LIPH,-0.020439570860093972,-0.026130949616222386,-0.012010132975561343,,,-0.017789791999240325,-0.025680325178313812,,0.1463117255923965
CCL28,,,-0.01849362899214544,-0.010917755552562334,,,,-0.0204095335542817,0.0757646314709061
PTPN11,-0.018059418476093398,-0.02059615125649206,-0.029393549477999402,-0.012752063728030172,0.03754819279452705,-0.07194578109772252,0.025679413996898607,-0.038775462247400645,-0.048072195182209516
ADAM12,0.05826661777915862,-0.008000747732553163,-0.04303468784109482,-0.010551332034482105,0.010794948486611503,-0.008225609193159468,0.049781599484670334,0.09927138718152534,0.09629939827192113
EPO,,-0.02664005393576664,-0.01256557416935469,,-0.04175423320448529,0.024913289084298226,0.16217017148849383,,
EDN3,-0.024110437378836804,-0.0064235375090262534,-0.01947602023042642,-0.013360602871500855,,-0.006707609013471514,0.11663755270488577,0.03210352432160951,0.03272315295963234
CCL22,,,0.017778547528713457,,,-0.02186626944939929,0.008402603048157316,-0.0253344570590718,
CCL2,0.03629846081996143,-0.013579848221031563,0.02951977375652733,0.09229218592961207,0.08468610756991908,-0.002418044577949485,-0.03828759918764533,-0.04659235344706253,0.15928257678343358
DSCAM,-0.04084483990288682,-0.010826109546495249,-0.015689597011903082,0.06457198932770003,-0.07259436864600097,0.04275850331505291,-0.01987024215848458,-0.005776191467441502,0.10997793889375009
ANG,0.05198582341162771,0.0028984907653291933,0.032167883774511415,0.03285180183751827,0.015669843722027677,0.06229189677318495,0.08554294625070961,0.013687596106508442,0.05288637065823651
FBLN2,-0.0280274017592888,-0.02570154371934387,-0.04396935107781998,0.010195180206367864,,0.02741798529028461,-0.01866886881424545,0.05238919490007847,0.07789982694895889
VTN,-0.023846547924622496,0.026931947871445528,-0.020643827220133575,-0.014558471193777955,0.056951116648490466,0.01815241220207166,-0.018754492232674575,,0.029939912291753343
VEGFA,0.003320348345503838,-0.014184993406470798,-0.021310690521969204,-0.011296307142038392,-0.12305950444281286,-0.06273937264187718,0.015239855602057633,-0.028344665658617704,0.06769844039537823
F10,,,0.06605010329670878,-0.007770569697226925,-0.04659626341243981,,0.01846938861751601,-0.021919076465673815,0.029244542502843824
SERPINA1,0.03571510351850453,-0.0014198390132702974,-0.002800958439001045,-0.018915182724443827,0.011853412191004673,-0.011996371293470849,-0.0008256128592044935,-0.00959794238077567,0.012207574967002397
VWF,0.08777257016914743,-0.001625068923685709,-0.024541610750602814,-0.020436613611177185,0.07546874552226444,0.11103889482672927,-0.021132145598099127,0.011867731324919818,-0.08739074853051246
GDNF,-0.0363874795599949,-0.021668522074474773,,,-0.01124769970862813,0.07402506834372634,0.023503690925591764,,
VASP,0.013258892573326695,0.0047551501602192256,-0.021105857655907757,-0.013964102054446426,0.0635079420924874,0.04714762640317008,0.03132657551446594,0.001816694319258796,0.09661824051111113
ADAM15,-0.05128491185543114,0.011396240126780368,-0.05732130155537263,0.002083338070048078,0.08588973569969895,0.04297546409551901,0.018680000934481838,-0.05391805785988136,0.05612441532706011
WNT2,-0.04437574937541827,,,-0.012387012485465393,,-0.0239647509709326,0.09242721420727269,,0.1268884546605538
CALCB,0.050090989712129115,,,,,-0.02097354037151687,-0.032441838632320606,,-0.033241931405223496
OLFM2,0.024572894884959656,0.02465847483373632,-0.034344443185437654,0.02450662054079235,-0.037482657857977546,0.005897119801676724,-0.0527923340409377,-0.024072786454646656,0.027344543783604895
MFAP2,,-0.002607405539959729,-0.032999601216106456,0.016659339868029272,0.07962172915977568,0.07672604330615206,0.03379009201221763,0.023341839808466554,-0.014866813243235792
HLA-C,0.018815854006128018,0.01144903687388237,0.042155964750657825,0.0003318387588799162,0.013022370724871293,0.03517061899968271,0.06912082392705897,0.0368297841840976,-0.01566318991708384
THBS1,0.02342989708272179,-0.009889308265243374,-0.015146385636939022,-0.0283823872200235,0.12452814600329722,0.02418718231263603,-0.024906613666137636,0.019938677740419592,0.08444972685016605
HSPA4,0.017822961995894553,0.007939823376885773,-0.006345502768722512,0.014533410957450917,0.017703187569047537,0.028438190888785075,0.012673724314494459,0.01929457815157457,-0.01614387670438279
LMAN1,-0.01640424574354184,-0.03473649003703943,0.029168875124515853,0.01859585686076041,0.036501778503174195,-0.05247389071411911,-0.03751911065454469,0.05396900246623348,-0.02896153164032782
LYPD3,0.009186247154224881,-0.019531920115063644,-0.01759281454722291,-0.014466304007566454,0.02945242844835013,0.047516695753770974,0.060427040843379874,,0.006322356179279846
APOE,-0.005611943378314943,0.007065564574438369,0.021014786805371787,-0.03417251070382752,-0.01837015762695231,0.00804558997818982,-0.07375782168123772,-0.00783966167421533,-0.07851040487457916
SOSTDC1,,,0.01742373318994993,-0.02232519166563159,,0.00438896634209969,0.02605213601906356,,0.03261571698434861
ANXA1,0.020732363069048756,0.024672547261865845,0.019253484044766938,0.03314381989163779,0.06377126433939678,-0.019349582805545416,0.06945510511389581,-0.046705507190083775,0.10303768545765525
WNT2B,-0.028027432535403386,0.08991129391734248,0.04050974526521913,-0.020553566581332318,0.06618191273776125,0.010453166776613034,0.0884702892985768,0.044460008538076676,0.016623596388007048
AMH,-0.026796717842347793,-0.01636390621022425,-0.01811263905135566,-0.012279879548476402,-0.0393357329429724,0.04780517903998883,0.04134644201915488,-0.020409530951632338,0.044246521745850836
GDF10,,,-0.01692224411928394,-0.02534024454318511,0.08958732586704962,0.0012054480937257498,0.05324016998635581,-0.025759120157146834,0.0739959942500544
EFNB3,0.05035340952079883,0.030177692308375546,-0.04038523001494898,-0.0002608417699344169,0.05562992168604748,-0.07317274876537355,-0.0425670146583029,0.04690779403454777,0.027668250366331405
LTB,,0.004225191762164907,-0.021863128187046724,-0.013223554653120724,-0.000594081000049846,-0.023268908790401503,-0.024173830250371876,0.0008902074650203939,0.09640895154396842
ANGPT2,-0.005311593597810978,-0.0012799538579022116,-0.0015550337136221,0.049942484191669786,0.05826551854569879,0.02948082053439215,0.030074297882250228,-0.02531299141566461,-0.05930751775097848
NRTN,,,,,,,,0.012611670711147842,
ADAM17,-0.008831302504497361,-0.0064276660805444455,-0.08249376908604099,0.06422359835421546,0.020663404983200375,-0.017050274128886968,0.02564109185363836,-0.029438726552064087,0.02707549603812836
LRPAP1,-0.019578599195803615,-0.024019482748692214,-0.05316364884013771,-0.024371743358819063,-0.008999265339917673,0.04624888464632614,0.032938505458973984,0.06895751653500737,-0.032237043871100615
NID1,0.03184076497748408,-0.042760923527329964,0.006499199512842379,0.012305556386412649,0.12551818395148898,-0.008032221800524346,-0.017085299558997163,0.026495406098189865,-0.0017540003999405214
MST1,-0.01576547175810064,-0.00015024403023214056,-0.040047503262007185,0.08023787052311801,0.02976560763726362,0.07061509615831986,0.07109174627603036,0.06620809518335537,0.09737490069318158
DCN,0.022797150205096952,-0.07638906745977139,0.02767126385552439,-0.0189305424329069,0.07888946113334327,0.001333293943164522,-0.02447186415191204,0.019417446601447817,-0.00022219779402175946
IGFL2,,,-0.014895858830787584,,,,0.03767433446349428,,
COL7A1,-0.01962004621113761,-0.012615914786773926,0.045367259025026495,0.02937490441049041,0.00043982161879953143,-0.02926081037877605,0.05270243608455086,-0.00510333308377524,0.07334592303368247
CALR,-0.02450200195544701,-0.046512832322421135,-0.011146044304042178,-0.01682824471951835,0.11828460585208862,-0.03861745343825044,0.017183348947091382,-0.019056166979212797,0.07327269985485058
PIGA,-0.00966982961125455,0.022560837550760025,-0.013383362990843613,0.0036375472978210847,-0.015392229276271378,0.06953826103168723,0.00865716883259628,-0.04144025027278441,0.09703717072335377
CD200,0.012495106498369572,-0.002998985990040113,-0.008040850826643488,-0.030306946514961224,0.07602612801905306,0.01929075870140003,0.013608509456002725,0.004672129359129668,-0.040574774124601316
GRP,,,-0.023127623294335282,-0.015189349187355346,,,-0.02491366436759496,0.006591616500433359,0.005284908815801788
CDH1,,0.00923436631438284,-0.012821407704797927,,0.036426114044647635,0.0508782898844075,0.06671527623966685,0.18650473529550465,-0.03835646438644078
LPL,0.05557203816384756,0.0018451321962457902,0.006254690708476722,0.028026665077385788,0.10664275847345384,0.09871912899155873,0.01985791841436303,0.06450309860800496,0.07200039261114177
SEMA5A,-0.0001508711035562388,-0.02014688865819892,0.010365174195807502,0.07997456743307822,-0.003363371962251142,0.06547617795287786,-0.035053483894708665,0.01369721191674989,0.006644535929548238
SEMA7A,-0.006173385451042315,0.017935476048209772,-0.016621290683612167,0.008697853770253795,0.09663793902742046,-0.009676412861130298,0.03712098816448674,0.0172367972509907,-0.01661023595548302
SEMA4G,0.01486059804836741,0.020214972222091978,-0.03925356569440063,-0.015966132619246603,-0.0012053086257660475,0.006327075748547694,0.031192749454272507,-0.010097232449959076,0.016078070898117306
SEMA3B,0.03243885692848552,0.01142091148287496,-0.02331943663318142,-0.0026051772232615583,-0.013909581142179816,0.03158322166711828,0.07158769914553434,-0.01733065743988054,0.11891750799676779
RPH3A,-0.039935885275353404,0.006338426892145237,-0.020232704731732807,0.010562656787917206,,0.0738316427073994,0.02779656293257632,-0.027151564514363864,-0.03500071359582738
JAG2,0.05041393848356449,0.0687454916284065,0.023633334899692573,-0.022118930430667337,0.13489644258165195,0.07290748762178742,-0.026144937521130802,0.009278599579417481,0.02332664768902345
CGN,-0.06299535517161778,-0.01247895957866012,-0.03647294833993437,-0.011503811240816392,-0.06477672855995542,0.010937766441030604,0.04366229169215123,0.10162941384303646,0.18262184746926902
GDF15,-0.029723469958203963,0.04805413736269299,-0.023267309971737822,,0.07584038707196511,0.035227320309431064,0.057366718475308144,0.055366282733114294,0.08873337953327107
SEMA4F,-0.013913149743880382,-0.02745038385185753,-0.011154867639982873,0.02812832999365716,-0.06663500715941509,0.054627091727636086,0.07535885917699232,-0.04959642679686468,0.05957950188705444
NXPH1,-0.026305051769631743,-0.014671661341616519,-0.019298103819759584,-0.045152023569719126,0.05282181935952655,0.09715834697088568,0.0021382485609520692,0.042742101368194486,-0.0029630509801603176
ARF1,-0.027479727558253203,-0.014625618321546867,-0.017863902011061437,0.039301421583810905,0.004406008430030655,0.0725023681132747,0.07610946770937928,0.008911852020075833,-0.0017768280273239968
EBI3,0.06002740117159254,-0.011988386791866123,-0.0216653365982837,0.015979458172470307,-0.029050367219865245,-0.024018390166349234,0.034412880214398915,-0.07661131711096529,0.1054722056407131
TIMP1,0.05421444705907703,-0.044891266805098265,-0.006250061777011257,-0.011588209136096612,0.03629507414750369,-0.049422037127581475,0.021322968361284063,0.07334879586313799,0.02497893634609461
SEMA3C,0.014631894217112742,0.011823151896483423,0.03161750713372104,-0.0036985774604643526,0.08182831136004694,-0.024722832783147353,0.01482096566420636,0.0690537776526998,0.048178775686406196
GAS6,0.01297869838634165,-0.034188480431866695,-0.008339893677542832,0.031360448790308915,-0.01614621741931421,0.0005495557700336144,-0.057266008514535,0.09070101182344821,-0.02408197182355133
MEPE,0.020302054178320695,0.034312199889659015,0.03183792832557347,-0.012822929825680156,,-0.020437123619149955,0.01565619302401636,,0.02262230774532773
SERPINE1,0.09059441706482195,0.028757000884581187,-0.012932620564907934,0.010299429730518667,-0.00042844112194423444,-0.04517333540457784,0.012743583790107501,0.016286451943376357,0.1363820265715636
RSPO2,-0.02074320915785874,0.03043020012489279,-0.029732759368466397,-0.024336280646307756,,0.004221234519148007,0.046408896568372215,-0.043794609538192954,0.045042828832613305
SHBG,,0.023265269870105975,0.04921741658394973,-0.018644364560262472,0.03431904969679264,-0.028949112859797954,0.04865163808429803,-0.03410421001968741,0.06440270500471847
LGALS3BP,-0.03622937982715571,0.005600350844658515,-0.00046958033600912725,0.01405348562262969,0.022963435778565088,0.06446885116969242,0.0005615167683823642,0.01323182196287222,0.12446970847193607
LAMB1,-0.013698282306716035,-0.031094648318481865,-0.02068081896489423,0.038170982460382356,0.1325642815374816,-0.006467164214467917,0.032492639304592515,0.03541280209701718,-0.0021806628924198545
SPTBN2,0.03006975036604049,0.02110472000463019,-0.03403685990451366,0.015431319247106971,-0.0320597987743954,0.02931828521220793,0.0036174886926528416,0.02465849314596594,-0.015709471649822834
COL1A2,-0.011191619586134535,-0.037648620954812556,-0.0029561071621489188,0.05807662730395424,0.08759221959850233,-0.028749968441332215,-0.001967802552105357,0.01853069909026011,-0.0001696575894815997
DEFB1,,,-0.013271332945526921,,,,,,-0.021448031177498186
SCT,,,-0.01219799042645083,,,,,,
WNT11,,-0.010194506719950513,,-0.02245187410226478,,0.05799596444775391,-0.00879040844478798,,-0.017092365101189774
LGALS1,0.0710714257925017,-0.028128708491430936,-0.012348244999502295,-0.04344907292057297,-0.023347466345852108,-0.048286329504837786,0.05501291397914681,0.04834410816259581,0.06482309533316004
BCAN,-0.09557093972652422,-0.00475965413324133,0.017203452420672123,0.04747637865787451,-0.005243717053364761,0.10037022753732054,-0.03854821824373368,0.028185024388544807,0.00816832878710737
ANOS1,0.008321214999077408,0.0066030131913982016,0.03414626957563329,0.015301404419430478,-0.02622869525263901,0.06904939499107993,-0.0016904007566417591,-0.02563122235828174,-0.009774594462943303
EDA,-0.03333559666740003,-0.0020990610059249764,-0.01911305011835392,-0.025397700538191577,0.06096786114225006,0.005318227940368104,-0.04107585292152891,-0.03746789229341448,0.09925633160404355
FGF22,,,,-0.013414378651630142,,0.07401850656852395,-0.008741375916707239,-0.027598870594359937,0.02202886314286442
SHANK1,,0.015455353966652836,0.013121362584123355,0.05264654051534971,,-0.009543470652020852,0.0061639260123825534,,0.03393159240023723
NPVF,,,,,,-0.0218662709150771,-0.022753069842941544,,
RAET1G,,,,,,,,,0.08760423367457817
TGFB1,-0.04866465046225664,-0.004494149013724909,-0.019426954201094786,-0.02602337714206191,0.07985823745081135,-0.05706408353322395,-0.0013790848460653211,0.02132333451950464,-0.029721738638884998
MSTN,,0.01899644724541384,-0.032226888490800056,0.04273057269785083,-0.025085067831991725,0.047008941489146035,0.09315739588433715,0.01889438668038767,-0.015379553167063607
WNT4,-0.04469162470533811,,-0.018743655488594434,0.04165705577372816,,0.04236214708328374,-0.03421409628922563,0.07942656478808667,0.11754999753566568
TNFSF4,0.007481469023258403,0.0009828249579942492,-0.03207061691094364,0.09882909733190426,0.09475765164739768,0.03839042859969846,0.03797484426007345,0.09998034727515233,0.09498096099687618
NTN1,0.0016711165079584306,0.0005132832378546078,0.009133527457633668,0.04687611478424606,-0.06668770834348418,-0.008649509077135466,0.00830303091480535,-0.05839990587239024,0.1457220834364047
CXCL12,-0.019658572413238252,-0.012799585665523567,0.019610506401928556,0.031279983874403616,0.0403154437225992,-0.00638126607900742,0.04220595804734737,-0.03462483154059025,-0.011220427451907461
GNRH1,0.02419988588858434,0.0009445791556162311,0.04289830952036087,0.011757458851776051,-0.020340009141597826,-0.017677440326490778,0.018938084041917276,-0.020147842648027946,0.0437582303973296
FGF8,,,,,,0.06401133387000064,-0.03140580746796467,,
RIMS1,-0.027797046162075355,-0.029374716689132337,0.028073447914158358,-0.03315947865656096,0.005096437885988324,-0.03995151315958326,0.05476118839215447,-0.04838387710788916,-0.024385427737831224
FGF14,0.003476404885223864,-0.02294575717675998,-0.004617002919518158,0.006122157800598866,-0.021560122627641076,0.05069409183398216,0.02652550560463255,0.06388788387171267,-0.025144506355094975
IGF1,0.06903276405161542,0.009824901645627207,0.060501966580083555,0.0186554210372552,-0.003535457761756103,0.016963710282362515,0.02193038292737024,0.01932049067392782,0.012390459775230409
TNFSF10,0.07507085488745285,0.012741683374930682,-0.01566109443169406,-0.017472920007903785,-0.0009886197761091585,0.012214850737416672,-0.00497985053488861,0.03798726639459518,0.024553079956826155
GDF5,,,,-0.013414378849538526,,0.06319381607311761,0.03671525460161058,-0.05931449321308627,0.025561063516534643
CHAD,0.0027189718795356858,,,-0.011272852450359746,,-0.044091438802725966,-0.024703353298157545,-0.022401521292301274,
RGMA,-0.03541532307624165,-0.04078249339435997,-0.023183378707137128,0.037575039397612364,0.028000621746627482,0.027528762601345937,0.0029518735509548233,-0.01563965323303563,0.08524195310240908
CLEC3A,,,,0.03801939894267991,,,,,
WNT16,-0.020743212337261455,-0.01586799382843824,0.006006035875767842,-0.02249287728176466,,,,-0.018506042114563272,-0.0008609892137986778
CX3CL1,-0.02128656778754169,-0.0018193741147624904,-0.050190165156136834,-0.0268405514788735,0.0769827097302478,0.04700298643990175,0.05390708956674976,0.00972254995294857,-0.035883812865551076
FGF1,-0.044744652101796345,0.022673027364967516,-0.05441343677137291,0.008477869267170647,-0.006025833827725794,0.01793175970077638,0.040501624656953734,-0.04798512221323267,-0.06425172802256043
ALOX5AP,0.027712713738962533,0.044791220229473,0.05697889007693652,0.006077452388657756,0.030701026423841017,0.01777657471576124,0.02843645002963006,-0.04487017134406025,0.08985802448743947
IL1RN,0.02957306202537585,0.024851640409176264,0.07697020330917294,,0.05415231563957554,0.011895773875057563,-0.04854589978744023,,0.034429491946381396
PCSK9,,,,,,-0.01907311751014735,-0.024124540375169555,,
NPW,0.009966727533617326,-0.024726619984849315,-0.016922245714120522,,0.031429456221770215,-0.0286977471208267,0.021062773623310865,0.027802969498121766,0.01939429802516653
CXCL9,,-0.024072855605353626,0.020865681291014255,-0.013414376657323078,-0.08400397476716592,,,0.059085206605952935,-0.018890577558973082
ANGPTL4,0.026431248885903428,0.0046531610717399354,-0.01757973568660857,0.02597468629712388,-0.08256012429742819,-0.012687830576803677,0.05152386452055182,0.0030851452258543475,0.07615046245642094
UCN2,0.10284535673679068,-0.01714529159501001,-0.019113051297107986,,,0.07209726679904921,0.03803293179354974,,
COL4A3,-0.00414213812814004,-0.024903288787201567,-0.0247247591345789,-0.019298536987485876,,,0.0018593308438057303,-0.034764550778094525,0.006091176997378735
NRG3,-0.02191855236882567,0.020949428881268425,0.04349658875582372,-0.010866270416303388,-0.045027060159682074,0.03870492191504602,0.01884965619477463,-0.011898020756353378,0.048115817202776634
IL23A,-0.02463051962646261,-0.026974586201359757,,,0.08811023884607629,-0.01907311085664464,-0.03098285578788423,,0.04024029473950235
COLQ,-0.07187997405423488,-0.012721731693817316,0.047281989857652286,0.02100848330603512,0.08041883313507922,0.06614795752208175,0.053537289614866375,0.04143950638933457,0.07696480358765175
SCGB1A1,,,,,,,0.027677826464545415,,
TNFSF12,0.01414166685341273,-0.00361859079354344,0.0067491244657998176,0.001977605725249671,0.02444781281099744,0.017931758463886036,-0.009540271442888035,0.05146248606170572,0.0300433966913018
DKK2,,-0.017398058366940163,0.009068907549335408,-0.009230518524621088,,-0.02251448315562077,,,-0.04062071627628566
FYN,-0.07196402289268163,-0.01649888654793043,-0.004915642361437474,0.01511766730990345,0.011232411175677429,0.0771373324627143,-0.045409445741046224,0.029877364109340002,0.018274424250980387
ACE,0.01369645909881865,0.014139008455333538,-0.019097571683797325,-0.013997165543483405,0.06217194497139872,0.025570513982924502,-0.005940669494321183,0.06596219135206374,-0.04777045176939947
IL18,-0.015520380747536934,0.015718517310110536,0.016471896408002663,0.013908710919514696,0.04192949731045804,-0.020446537593150214,0.014987007159188803,-0.02669079294471659,0.025301179512878993
PPBP,,,,,,-0.023353190011341746,-0.028557968714101132,0.0620660593723788,0.07337572508386261
CCL27,-0.015474465454061285,-0.010619822364810341,-0.017232690413006565,-0.009508762129278705,0.08526720240481875,-0.013233580150418766,-0.025680677197711586,0.013179813882649657,0.07455607643370127
SERPING1,0.03475444720459656,0.03117140858385726,0.06990870544997203,-0.02651120549088782,0.12409011235691036,-0.00010621882620776229,-0.04614790300512467,0.03126587355211158,0.0963038929512708
AZGP1,-0.018956575359876954,0.029230644219034985,0.019727814118753708,-0.018347217761485464,,0.011861606510749216,0.06421552193990068,0.0985536317612787,0.051012069996319236
INHA,-0.04277129321644664,0.0007553313400441423,0.0057574373040264245,-0.014650107821543485,-0.04919172569872479,0.04347272399273399,0.08728994055144992,0.07454862061898858,0.021635052583034293
SEMA3G,,-0.03232327479007942,-0.02103207256872947,-0.01789351942405284,0.027036737762999898,,,0.08675056073668455,-0.052058317665911215
