,UKF248,UKF251,UKF259,UKF260,UKF266,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
JAM3,0.07543677508293528,-0.03204037915308713,-0.029323648664006507,0.01029079274460992,0.08485526551946312,0.08043712526452153,0.017466842584160584,0.030964510129862743,0.1513145897168397,0.08229148449267382,-0.03976697673417948,-0.022490669632891223,-0.04920280949048714
TGFB2,0.07572815601400291,-0.0033386914062412355,-0.023879207252497075,0.03730508849606547,-0.00669640884690425,-0.024383883254703746,0.031135978896948406,-0.06850998227666552,-0.05589227545711253,0.0021141950451984285,0.03360406456422155,-0.020575615116294722,-0.05020497835107284
COL18A1,-0.015197989377864127,-0.04234476391237169,0.009358186543735887,0.05096665818814856,0.11432018150000703,0.08641667227718305,-0.007473011264254066,-0.03524995108537077,-0.0157781619926466,0.07418441023305779,-0.028179805502671216,-0.08073671841461012,-0.02539502181520752
NODAL,-0.03313034747051651,0.034945098913433136,-0.01755132630800501,0.05649326702500533,0.09423003391956968,,0.016011508948565383,-0.014812447557720402,0.0769890059992333,0.05052005996291218,-0.029484123507207968,-0.019361894705679734,0.04982008765002975
INHBB,0.03410736776483026,0.003998127718720261,-0.0067047896223445475,-0.03330008001242032,0.022925020139018135,0.04216668157329614,0.01749249082819494,0.05524241033783369,-0.01592775587959976,0.04908280054915313,0.023104391576909248,0.008540263528758744,0.011160797890141017
LCN1,-0.016124024448779216,,,,,,,-0.03386947740404096,,0.03406190804630185,-0.027844025397056903,,-0.0054096397714464475
ARF4,0.07154297236422366,0.0420572679651924,0.05392682418535426,0.0069342930888342215,0.12099305001117476,0.0474223638797136,0.03397883358085076,-0.0029803744518691806,0.03692798058395542,0.018618287875047487,0.054432298145556,0.027106935387938333,0.00012714071191587825
CXCL14,0.04548699503960934,-0.03511087394674714,-0.04575829815034121,-0.029843601644162693,-0.03573274408514138,0.035686903948519345,-0.023741013275471616,-0.08554417348743343,-0.05032532302123883,-0.04554583089158435,0.028565787729678164,-0.09834608781361402,0.061715809589335174
LIF,0.023594901210323364,0.059248515532205434,0.02564303787652398,0.014899341569967764,0.049114926096066845,0.02771942111890023,-0.023841936103560474,-0.007497157107875912,0.031793758178002875,-0.02782047676831243,0.010467850933488494,0.04561569461650737,0.07339018634291092
IL17B,,,,,,0.020685707906811797,,-0.04042581721860592,0.01097334088138195,0.10343564315198525,0.009732686682464551,0.03229297023117965,0.16969634595550498
MMP1,-0.006471973904260736,,,-0.012506810418715993,,-0.02884248057213382,,-0.07022753706260292,-0.06663088516692461,0.05222078281312208,-0.036443200541947766,0.09212969731264169,0.015481583492822209
MATN1,-0.021170373717447188,,,,0.033178252071809335,-0.00870049365129621,-0.020122035543589236,,,-0.01188218909983831,0.03604174639604216,0.023739763062391634,-0.012568240107515985
ADAM28,0.05051177026188142,-0.005999588422820564,0.03806432027188904,0.013087410532934446,0.06961784841410802,0.010216453459879862,0.026491449577247073,0.03805560508710281,0.02486302303664824,0.012418383911382887,0.035275846255919535,0.015617123054135216,-0.009709429161458892
TCN2,-0.06128905280413494,0.01730715581818578,0.0287537304345152,0.012240726207557487,0.08205231903145373,0.024738664366104883,-0.01825671152738014,0.03253667856286857,0.10464665534926969,0.0711530232082249,0.024509985648608568,-0.0340775594153272,-0.02179693772127068
THPO,0.04693536103085669,,-0.007593240603297624,,-0.02927335515032346,,-0.020122037855058145,,-0.022682863085476533,,,-0.03535153015523364,-0.030136067604704025
CUBN,-0.011192272078292964,-0.011309198732275328,0.04061777919884091,-0.03141108259988658,0.05702122197481334,0.07898358537959183,-0.0012560495872395755,0.008618608445931134,-0.003354391692103589,0.025192253641377102,-0.037245117310610115,0.07671124744595312,0.022535752564321537
TIMP3,-0.016212344185732294,-0.0011046755752084133,0.00207407313984178,0.020326081809501663,0.0408168988403591,-0.06202248931909305,-0.011887630281788138,-0.0260744046750671,-0.0753258389527992,0.039734779533720836,-0.07844864210843497,-0.10426911208526608,-0.02932721509909598
PIGF,-0.015608500641334233,0.026507956421941977,0.032620801422453244,0.023954146656793393,0.0800614296633245,0.080863470852198,0.042870460613550466,-0.08182899987515443,0.023241013106748493,0.03630404862387117,0.023190634633991625,0.06069232645863339,0.0519309554278933
CRH,-0.018891214344030287,-0.01694122182149805,0.05826098727793532,-0.012709199060790344,-0.017347498339200105,,-0.01504248056063235,,,-0.04025584073529495,-0.05609837602894509,-0.03719089709500581,0.014418924681988503
BDNF,-0.02056496229132717,-0.015154920400017322,-0.03481499159599329,-0.027708063196085434,-0.03631284104767017,-0.016507817312430985,-0.0077847116999280605,-0.031124565349589524,-0.04434053741820681,0.055319401416964335,0.0006458018892006753,0.01503023910532667,0.04302099391389724
CCL5,-0.011738520890310421,-0.043171818954181075,0.03177613483301338,-0.031341075873716685,0.08133078722550466,0.08604467809300638,0.06975056037400121,-0.020956496171133602,0.04417630768684852,0.04547577101663965,-0.022385118077824548,0.014025711500524172,-0.019313737339308423
GAD1,0.021556303323651518,-0.002555608623800371,-0.03048932788516946,-0.006660389905550737,-0.07360859692615815,0.11820291974195624,-0.013257890838828565,-0.052215776690352184,-0.08806960306068813,-0.00039891517696963037,0.03123259525117476,0.068623202238044,-0.0382335657492347
COL14A1,-0.018882884721741256,-0.021140506983042626,-0.017532394183240402,0.02880973430814959,0.043745930309444514,-0.06339364717324539,-0.0148691607420704,-0.027359254150527847,-0.05825261073815795,0.041408867265175016,0.029145535895221824,-0.00918208687360396,-0.017118411398413056
HLA-A,0.10648032482659085,-0.03467386330474597,-0.027411259276089537,0.06368475104579094,0.0837204134149506,-0.05164591640760916,0.024243327317474878,0.0031926571831997767,0.11934039927210253,-0.022072564652408904,-0.005230286100008688,-0.07583057694298642,0.02545220752404124
CD5L,-0.018891212158460683,0.004156244844561848,,,,,,,,,,,
FGF18,-0.0170931325297111,,0.032668523782793016,0.06775722388090592,0.022367224075002207,-0.02527761655522667,,,,0.009055135231661276,-0.02427986468978219,-0.023913739691257107,0.05062892400451287
ADM,0.10525493626204827,0.08025664508313934,0.072919868394284,0.03659340273278008,0.03500956693782287,-0.09151876426985132,0.0435860366373577,-0.06443554125494211,0.017189734072461618,-0.06871367744447206,-0.0604251386466816,0.03968759819979528,0.027090196120974477
CCL15,-0.03151831412420125,,,,,,,-0.0256357417308116,,,,,0.0208111283777597
GNAI2,-0.006013286067799601,-0.037194003193362836,-0.01953283909414809,-0.02590211334623669,0.0885947724502527,-0.03050408770898416,0.02926261023873042,-0.056578454131356516,-0.043820882266714656,0.0211274060979127,-0.028045160192635678,-0.014086263701787624,-0.0019275522672781709
HDC,,,,,,,,,,,,,-0.02673894818467265
COL11A1,0.06728629432392555,0.00864168455924141,-0.04106190913249933,0.08103424085434653,0.10390770052835216,-0.03621439842348377,0.028688664404669703,-0.035753144904299664,0.03876742732728005,0.043281398238408195,-0.014042744548439186,0.003811047022978524,0.02481210501224008
NUCB2,0.0873590813029889,0.05495518108880719,0.030258731094191294,0.01168500635146454,0.004901497076940204,0.03915177207568263,0.03238616829264065,-0.08857180765557474,0.14707052318148547,-0.06916210799740762,0.001135414574913071,-0.04414950516534466,-0.012341849061902044
CXCL1,-0.045350988549169684,0.00017029625853377404,0.03899049289458507,0.017376652288382987,,0.1303294635494131,0.03501029082365022,-0.027455155014225144,0.0025244726551868152,0.013090876370734927,-0.095498704110956,-0.007542341335598189,0.036989329091178774
VCAN,0.00381825752125348,0.010714704368909473,-0.04292943927015074,-0.046217150603337545,0.08651716601155117,0.09619728834141617,0.06928193271808278,-0.08107922978062922,-0.035384024439307805,0.00689204125222128,0.023093990035206204,0.0030953319584788573,-0.019783538283958485
MMP7,0.021931504090960025,,0.07088121386100268,,-0.0213233935083263,-0.03289723712881315,-0.00889763826455043,-0.041304579841311924,-0.045722787892431574,-0.0017584681551723875,0.03355537233794601,0.001431936222410566,-0.0036389969850633827
PTPN6,0.0015836882880157614,0.03625279418491371,0.01039876926906539,-0.030754597143294024,0.018950478183807268,0.06285435814436,0.0021173782715287496,-0.0677137932481061,0.029168620980734635,0.08288066415672342,0.046512114997876136,-0.01758510782980601,0.02818936247278267
PTGS2,0.04425962652339651,-0.01621923416555943,0.0076607412595635915,0.07587242942291844,0.045841266780683586,0.08188689434777244,0.008630227101934179,-0.03559994460050478,-0.004166205786054689,-0.06325946841501043,-0.05708714192148421,-0.010402317098133843,0.019520304946743446
XCL1,-0.02070138964082946,,-0.013802394962116424,-0.013298713855841426,,-0.028805266915430405,,,,,,,
CD58,0.014012267232839508,0.02089500538960233,0.0057730655614209175,0.046622037379294975,0.08312912494817645,0.008441753298326598,-0.014369093251647938,-0.017376003571671607,-0.009561591454615263,0.054223411739262435,0.012558973152646927,0.023539120011994784,-0.05314599110655595
TNFSF14,0.012246515161803124,0.01550580120121125,-0.0014817203910940755,-0.015109686242041629,,,,-0.032673645573546545,0.03660139756516573,-0.011579432650786588,-0.030630524425059272,0.06189470905365713,-0.010923193144169365
CNTN4,0.020577559155140247,-0.014837723483091326,0.021631425263188363,-0.008055101627670013,-0.024992058456707905,,-0.027341227769312897,-0.03048617515985834,,0.046404304252246946,-0.012110699099195196,-0.008154199821755252,-0.033779419000606194
NTF4,,,-0.01745942518791284,,,,,,,,,,
INSL3,0.01849536563567566,,-0.01268560501710407,,,,,,,0.038128963094900215,-0.027505075706106868,-0.04134635324682027,0.09432027290709893
BTLA,,,-0.020135910374063603,-0.01386435190757296,,,,,,,,,0.0999689002049776
MFNG,-0.018294620187339204,-0.0013497058430843969,-0.023362157041353724,0.02936802542238749,0.07694822270355019,0.040524691295226636,-0.028985577225096072,-0.03304877574618741,0.008362623125714558,0.023891068310347225,0.07899075122675452,0.043223440444686435,0.04181317145253733
ICAM1,0.059256044714326356,0.03599550476859928,-0.020932503987504476,0.031013299793937354,-0.013674978805477205,0.06346106800979687,0.03196373950922711,0.046370561503974776,0.002782461552097639,0.0033194097277612256,-0.014574223106919124,0.021977022798776762,0.04360569745708443
PROS1,0.0857926422401754,0.04304752766318975,0.0774657339782028,0.09044315028360414,0.040661025840923036,0.10211560756403346,-0.017206685843873474,-0.06589240217285842,-0.008002891359485433,0.020321077512051023,0.03293308306103312,-0.04503180301309502,-0.02281346581594144
CLCF1,0.05570436565442874,0.01310575171617314,0.02380460210220723,0.028720660529192553,-0.01982222362890072,0.015714411812071047,0.021848417070031236,0.012637695824699645,-0.04324365179891889,0.003308095515661674,0.09478861236864512,0.011444438785159394,0.03794975878986747
PSAP,0.02855679416799766,0.005444701404428798,-0.01547624981031857,0.04348672535359914,-0.08359668678014326,-0.013859220574153818,-0.035594025882243634,-0.07939735851442803,0.09337764121124949,0.06531624583174848,-0.04168782154694611,-0.000592482442778765,-0.006796022066102456
EFEMP1,0.1044577422504069,-0.0034686458604401213,0.0034964231530417392,0.08367735670601839,0.08752197779397089,0.07681109814678538,0.009891846388708285,-0.08153337524002939,0.0689611308039921,0.0013144967024381336,0.11795119789850672,0.03387403970930365,-0.015272565257750333
C1QTNF1,0.06568429630247766,0.004972719100516067,0.001914276977015379,0.05174369169589603,-0.019051587123433595,0.06754239709015263,0.0383549895187394,-0.10671789879126095,0.08441598230801187,0.018266720540355028,0.03805788600984198,0.016922064089306608,0.06431356778658445
ALB,0.08268745476356748,0.00138686304520725,-0.022521480612434468,-0.0327488011775554,-0.020397091416328932,0.06416112955556924,0.03558495302840685,0.056609007967158745,-0.03128823293515542,0.03603128694427253,0.00182243959574705,0.02396334232643927,-0.030736215513445676
CCL13,,,,,,0.03656443487254102,,,,0.028104251857392216,,0.024892976421396026,
EFNA3,-0.001401903989338571,0.04285461493908688,-0.008600329147261394,0.016130412952315463,0.004375613007724905,0.046089105716908545,0.05009613366567947,0.08963650903701693,-0.03301843557816537,-0.008352828459530358,0.01689900247833635,0.08753402425975039,0.0765400261929598
DRAXIN,0.012876198757080631,0.004015138002082953,0.014329088621974111,0.009546234277091684,0.018535404377351704,0.012046939352262588,0.043466441347926967,0.060431809842033835,-0.0571183028029146,-0.016264616220835425,-0.0006360749807194098,0.07965832402580625,0.058247373193804554
RAET1L,0.03160428003249073,,,,,,,,,,0.07267227520232435,0.03135288784971138,
NPTX2,0.019671259025972433,-0.007767579831701192,-0.05243100331432926,-0.060852163111368554,-0.09932637187361679,0.02924703784079952,0.03869210247948132,0.08243884030854715,0.014635669797977048,0.06542913584998938,0.03843628493745857,0.01644543886280737,-0.015222251995966786
FGF11,0.061919097498841225,0.03002624518933394,0.059922646653343604,0.011496210417835629,0.02973424408975597,-0.00751090742777051,0.03649599970875227,0.09419121604512291,-0.0018032173610524943,0.044253146837992696,0.07614174738983777,0.02992286702671643,0.04761132306950242
CD59,0.013574765114971896,-0.029109109182871816,0.0016166172124011638,0.013500937207118074,-0.006815028996393569,0.011684975407828176,-0.01310590167224266,-0.03224707527202628,0.08823821712679411,0.026772543013764784,0.009610458704326195,-0.08105139605964745,-0.08811942596250245
COL9A2,-0.06826474641717631,-0.0013515526568605746,0.01462802622130986,-0.044892070059518285,0.014036196478800942,0.04388436566020313,0.04400071011097605,-0.00940048630040023,0.04771087106595904,0.09781074165702629,0.03414779473023886,0.0026719987063745453,0.033818291524035676
DLL3,-0.10562556610198398,-0.017348157273533848,-0.03623062214647243,-0.049430769052994004,0.08422480452538986,-0.029530357735211437,0.04320617320466606,-0.008279099334155854,0.010934152280620123,0.03835956623410188,0.05078521118232489,-0.015284828103547612,0.06677739942935641
FGF5,,,,,,-0.034716195750179264,,,,,,,0.035164691824483334
LIN7C,-0.018446765189218384,0.07143853678542426,-0.02220408620618125,-0.050563534423662446,-0.010594770113828665,-0.005510652936527509,0.044604425947094364,-0.04605005412926824,-0.029316941644513445,0.018658285957548936,-0.043179230711174424,0.035776008750369924,0.04968002537139856
GDF7,-0.012158295581102036,0.1683992133093303,0.09301021235185877,,0.1109424765935193,,,,,,0.028823634567742458,-0.0215385037205774,-0.03877367465454506
PSPN,0.0464874992687456,-0.016956867002651605,0.055057195031047675,0.01712125130608577,0.0067146148358452565,0.016286123104432542,0.06630419457494047,0.028895069741840158,0.09931272624900668,0.02448122554734369,0.04488148534487407,0.013918211312106242,0.06617995953993835
ANGPT1,0.01670229164337335,0.003417317648483652,-0.03116367494418884,-0.02524630142089477,0.029998278037912565,0.054836983795331425,-0.03188976466925851,0.04488617656197507,-0.01800817753361342,-0.010579523097655117,0.0861105227042305,-0.059640809222360876,-0.01818667888317399
PNOC,0.09753209240535388,-0.03331964386038978,-0.04234623658823034,-0.030725439000088447,-0.04174834870302565,-0.02304503294999454,-0.011589351163886609,,,,0.038350000363866106,-0.020104358118566854,-0.012675774312449272
L1CAM,-0.0021666102984585094,0.004499122757472098,-0.004037372933281434,-0.03355469814846172,-0.01634133496874295,0.036681679146669026,-0.0655539021596549,-0.0399125801677938,-0.05162381271215063,-0.022170909109756727,0.0017639318824837855,0.10407823292572367,-0.009279984520149968
APOA1,-0.019150826480254905,0.0534530614329142,0.05401334602189995,-0.007105269709457965,0.02383977457464799,-0.012045319513717966,-0.02862822553589466,-0.008173608569102037,0.01808296719448295,-0.025779964998089752,0.06590955016561464,0.0350264275525163,-0.01548888951403432
PSEN1,-0.0003535525983991275,0.02576976718419341,0.024073698344082756,-0.05362627837315342,0.008849864140069743,0.048685568263956876,-0.03397223372086785,0.013230291517291973,0.0562159743446676,0.04736739298710114,0.04553966441862117,-0.03338975306649613,-0.001096282523490164
CALM2,-0.06321466721089837,-0.023536386422715563,-0.06437062160334198,-0.10023656653432625,-0.054216332253661424,0.044062443147008315,-0.03185919547488358,0.024095394376300452,0.03380842207701686,0.03419040828284644,0.06446468419900954,0.005138868191181573,0.05106571617960247
CLEC2B,0.04581236901065916,0.06779634826740318,-0.04150247098361554,0.00821714072892887,0.022855982241110143,0.006487655066348016,-0.031931102964868,-0.09914731285575977,0.026324186806955224,0.05123437755609888,-0.0422194414946378,0.07350547029860297,-0.0026315704095531143
NTNG1,0.053043285681591924,-0.003366388798506445,-0.04508776433234056,0.05225801291018704,0.020815789390604366,0.00449879254074431,0.02647645892669627,0.047086004996158816,0.04831614432092422,-0.011948498587018809,0.06224694116313932,0.05516430343099449,0.0077725380781901105
LRIG1,0.013678127280449799,-0.04760225898918882,0.01742534400422162,0.01815223059654899,-0.008256008346673255,-0.03449470615979974,0.003227060126926231,-0.10448972959677658,0.023942391036759336,0.06044278614865244,-0.008668920741651783,-0.031554172720732195,0.02367262789088199
CPAMD8,0.019165514729237842,,0.09914714101416547,-0.016884885452526203,-0.0002333394156020116,,-0.037165133235694515,0.15644768928120018,,,0.032876606995363426,,0.10263872660761335
GHRL,-0.020388292680849483,0.01170307449361865,-0.040023063862742854,-0.028595795809482263,0.09841361923840974,,0.02788334612132943,-0.03699086747486326,0.05630037693856079,,,0.05551255156895809,0.036754059509774215
NPY,0.03711426153035729,0.02600714902919433,0.0055777545013698995,0.017065116608779816,-0.057952257608222466,,-0.06422750148765,-0.03206167140020023,-0.04920539301413961,0.02227230929818544,0.008844281280238,-0.001321698779885465,0.014718717456854357
MMP2,-0.04544390170498131,-0.012607486186048284,0.005751407714558489,-0.004835154317675983,0.08116418305426744,-0.09626730739827853,0.08790186592007898,0.04471096744301094,0.043048061785688464,0.04867279488310208,0.051902058833413985,0.005118674522564728,0.012198507138889545
LHB,,,-0.013068053875770353,,,,,,,,,,
PPY,0.045207130675944396,,-0.022747670458179024,,,0.10267919352715568,,,,0.07554152308482662,0.0024924215079607705,-0.03387943343496811,0.01906486612636553
ALKAL2,0.05929260218204031,0.01270050397705687,-0.012878195435620365,,-0.014058873077484015,-0.004425729930972025,0.03965662252260477,-0.02596391571466076,0.10457410452678918,0.0417053016530622,0.0733878504210082,0.03810346077761003,-0.04159287080479954
CSF1,0.026362264316547753,0.04486355899829161,0.004456806107502999,0.030440162813819834,0.009896405170478953,0.01998811699742597,0.024641628351082016,-6.188017936124489e-05,0.0769214088046208,0.025469383851737398,0.001370277439220838,-0.018105352920134266,0.004429132397891472
SEMA4C,0.032016763667221254,0.019170288784351203,-0.028425450767329517,0.05563783762896319,0.0382762094562795,-0.001976716898664152,0.02167215035563288,0.006716166448887642,0.045357965976897084,0.007065559326994605,0.08497725031133266,-0.046897945419807546,0.08963701693610869
BMP8A,,,,,,,,,,,,,0.009028645783907734
ICAM2,-0.08153502712104638,0.01101646121444209,0.02146077763783233,0.003933488236511141,0.044626812809214204,-0.0110251522244835,-0.0018253617279142566,0.0215138299175681,0.08136998511639189,0.05481276946809707,-0.027670451184981796,-0.04078703256758413,-0.010059434370753614
SYTL3,0.07971866794663802,0.05085989269465365,0.04539671435421528,-0.002826294782095887,-0.0013847973880482933,0.010150949823257602,-0.0035498928032617846,-0.04715981831276169,0.024803246157871422,0.07127555326632501,0.06524625432840765,0.0030348064235727144,-0.004236696245713504
IL1A,0.03470491013947851,-0.025500675957947947,0.026979659848965793,0.02173857075683397,0.022516354136153133,,0.058529455792139536,0.052016353358113304,0.023712905354587154,-0.07023045074237359,-0.016839489993853606,-0.01928331550092061,-0.03584764687770319
HLA-G,0.04040601943426888,,0.02758268065809774,,-0.015736707157343145,,,,-0.013970556810575564,0.012290040814365029,0.08397247518642806,0.002190151996545648,
PGF,-0.05984925018379267,0.01422562458485379,-0.0053441689827958775,0.04600707309671774,0.14440210073947654,0.0821875329782152,0.01589055411366113,-0.07570720977798007,0.08856980474244658,0.07308400266991305,0.02600193203667117,-0.01870266418881175,0.004389403964483239
LGALS8,0.09874140028802549,0.029300876151247945,0.0447356443190005,0.025975606109632395,-0.029847358983401517,0.037118951393111985,0.009885434517474626,-0.027850795950507847,0.006533284138847273,0.024204576475782082,-0.008456838194039758,-0.05072256196723986,0.014330029347887917
DKK3,-0.06517081612593924,-0.011266603218386219,-0.02352936151908918,0.003815303858449063,-0.08767861496628152,0.02597040299448627,-0.04427656231582816,-0.04706955811493251,-0.04928380046314285,0.06399363712726219,0.02412465819498148,-0.013777677134484235,-0.015777200671982947
COL16A1,-0.02933947716740726,0.04453991952010869,0.025564915405687467,0.030816681929373816,0.054051792416664926,0.017773673853373834,0.07232610430638349,-0.03512953716113162,0.011511442708224568,0.05601745200355731,0.032707500319577164,0.026261474510016567,0.02519422810408009
TPH1,0.024819770007943928,,0.02279775833170023,-0.01657470391617709,-0.016675235726224365,,-0.024215991662312333,,-0.06977741594949011,0.04792721033201519,0.048674606430623005,-0.024674598616230066,0.07685185856989099
TNC,0.089132896839383,0.019336259977641563,-0.006134249543362402,0.026210586252603453,0.08039209144153875,-0.028803683633620722,0.06409107136223334,-0.09293421265992306,-0.022080614979114056,-0.051770849941177616,0.07229612665456663,0.05667949408878816,0.04939369789152824
TNFSF9,-0.029024393901353435,0.025419373077116104,-0.022634824445392932,-0.03150157797485771,-0.009103004949063648,-0.05044604002476157,-0.041085351938841774,,,0.062055840238421055,0.01783171372622582,0.048208403323467014,-0.038610387689502264
C4A,,-0.012594077730083256,-0.015492936179031292,,,-0.025277630272674947,-0.021286776586047832,,-0.023561945901492066,0.006190751467393465,,-0.010964912980715924,-0.03285457847661959
CNTN2,0.0007835813787143303,-0.019522864769164282,0.055931719978990074,-0.09053886336140843,0.060308042000546,0.001559437436263764,0.045233776135229255,0.0939161009836893,0.027545590792823628,0.06751929404353785,0.06071117434117302,-0.004311130713638656,0.039592471308819426
F7,-0.015923527232595137,,,,-0.014482489812180418,-0.0059649743120071645,,,,-0.005979056980011883,,0.009648402018220696,
LUM,-0.02714156683973485,0.06882856000733124,0.03237810802556384,-0.0159574234251494,-0.024811537709744598,-0.04766831575619813,-0.035112422636443215,0.01758855892504572,0.06494660891175652,0.08921472741246297,0.025732236327091634,-0.06573272727702752,-0.0061450886345639525
BTC,-0.014446436563508745,-0.01970749482179351,-0.027398175962929285,-0.015836986341038993,,,,,,-0.02475896991052166,0.0015652980891562344,-0.03252715056524224,0.08577007290759456
APOC1,0.028086882281852594,0.06929428510400804,0.026374964219568277,-0.02383316506616123,0.05379375953291395,0.0828401150977647,-0.05789651749471716,-0.03537712972817197,0.09804395847109026,0.010224068328168901,0.07577755061999411,0.0037446368784184417,-0.025717862574298582
PKM,0.073088933112293,0.02987068126805135,-0.011457894005087723,0.058427754267567175,-0.025615054373319325,-0.00431126258541901,0.04586860041877936,0.0972818516023675,0.05846331935496376,-0.028651140608297942,-0.005375073395787321,0.02469962810664088,0.017000602761603915
TNF,-0.03715700288249256,0.056055348355216514,0.02538294972654294,-0.013700670370368553,0.048170783889981146,0.02631576103334731,-0.036306239744717986,-0.010821039852041626,0.031037585245395703,0.07001983590723891,0.0016885108968543302,,-0.038432630995167284
GNAS,0.0009729781972615649,-0.005022845926043783,-0.014639546837848095,-0.0695993738273215,-0.08715592561291577,-0.0770342471972372,0.04469880595235057,0.0019828403071645764,-0.19328597447290452,-0.03445956650759692,-0.007632906159932517,0.04949120769166216,0.06999909930784043
BMP8B,0.05779082756522193,0.0035915943886065437,-0.02000991556793612,0.015856189541959543,0.08275339611121349,-0.0375334810252919,-0.02975426487094443,-0.025644395897184445,-0.030467742059595574,0.02524125285266833,-0.0034786212880472643,-0.0609550031426435,0.07328082138260412
LIPH,-0.01632218673978716,,-0.01962751694994618,,,,,,-0.05365837989751556,-0.03636773205983115,-0.03104368098324283,0.009058468047811612,0.04965079362115874
CCL28,-0.022959186013112615,,,,-0.01906902743730529,,0.05026996972424243,,-0.02427231269792506,,,,0.003161473610465362
PTPN11,0.010718463145581447,-0.0410324626288724,-0.01902044318578028,-0.019109244144416986,-0.00919127276906318,0.09123107745073025,0.006685208711838474,0.035421482503585844,-0.17047973924344265,-0.05518161201227534,-0.014381449238082836,-0.010480837514125976,0.03839020542576041
ADAM12,0.020239001176023237,-0.014997112599395646,-0.03176581309513138,-0.009792806790118956,0.1490230684953354,-0.010071581315446946,0.04358653011219545,-0.004746256799580572,-0.04988235839635433,0.03574594866859257,0.039892591718074265,0.024379794982803567,-0.039137709172683534
EPO,-0.021931712049714076,,0.06803583718619023,-0.017785498548012105,,-0.020953436148512965,-0.024215995218512722,,,-0.028696521189350857,-0.01905136912527869,-0.03215784590420616,0.021144400533220403
EDN3,-0.016132700149474745,-0.029240468164341702,-0.0014144760973065224,0.06233516958873264,-0.0207721648292777,,-0.024465868250296202,,,0.06012866333030164,0.0025522868585430777,-0.038183503053718156,-0.0027633631329795805
CCL22,,-0.015921932746795403,,,,,,,,0.06778801305522413,-0.029484110506123932,-0.028217109863493114,0.02185565334801754
CCL2,0.03547032375328458,0.05219116456727186,0.021242802156046115,0.06614758548496129,0.07178914881671764,0.07193782066448409,0.03675177333628189,-0.11763701140730194,0.08490129100371695,0.04946673032264265,0.005889083247399096,0.002257916184895147,-0.018766867057675683
DSCAM,-0.03676044193322623,-0.07025821558758218,0.02280844235968637,0.009687039226706474,0.09635609489187937,-0.030827213639183462,0.06683138637665573,-0.02648682902376715,-0.05368978721091969,0.06573617538324011,0.015969510582886506,0.020404087689839225,0.05451692164385472
GPHA2,-0.018191906494695636,,,,,,,,,,,,
ANG,0.08128639872692764,-0.015387022062033054,0.026631904755479732,0.009975065312439337,-0.011576223780099914,0.037360616381104904,0.00032026901077287655,-0.04743123267658051,0.022339324071441142,0.0260420865249519,-0.012470757703971947,0.06964300200616011,0.037454691124486045
FBLN2,0.04884915305602973,-0.005136687585423918,-0.030340795708190083,0.01499366081424356,-0.020220746118627526,-0.01672013522355825,-0.02507743599675898,-0.004867499244369438,-0.00356553943185149,0.06406159783394018,0.043125559255958824,0.009992395278190727,-0.0438582333487079
VTN,0.014318515103882603,,0.030755541208084592,-0.01793156662105189,-0.016675230273407247,,-0.020122034066817854,0.19960379711873338,0.05610589592822874,0.040744826777330996,-0.022671382462302735,-0.022720274089561714,-0.01938959425017534
VEGFA,0.1128044313156687,0.05532655690654242,0.029370947346621122,0.052751163489859455,0.050939446133330915,-0.1009801738962306,0.05210910030569176,-0.018511651727838203,0.008177332284725522,-0.11994232187151972,-0.06136303952066279,0.014398513158110655,-0.00605526885282929
F10,,-0.0004098387596713205,,0.026661426932850854,0.05031649803164763,0.03127084776792975,,-0.025257735795505463,,,0.04764088294231452,-0.02066825791100716,0.0704582804368527
SERPINA1,0.10866734319181624,0.05694784763953844,0.009643104160812438,0.031254493989814766,0.022620547313804723,0.009275223428235335,0.07319371694452759,0.04672159782293276,-0.006186382719834521,-0.03678525168862048,0.03817753608513114,-0.0634080272489284,-0.00035584360469564984
VWF,-0.06265122553572386,0.04185975130611663,0.040344569542909874,0.025206159424915484,0.06226414241971687,0.08267658495739917,-0.0062618375816693005,-0.0003986364491887862,0.03379172780870344,0.07310190148821272,-0.0328988028052928,-0.07633179866609405,-0.025824379513630216
GDNF,0.027715726704092225,,0.019325781259277083,,-0.02595564247602164,-0.011956936956224429,0.03329961022722668,,,0.0217789172629673,-0.014559099277666314,0.02684414193401623,
VASP,-0.023160256822818907,-0.02758130975260977,-0.008985104842295753,-0.007910278178133485,0.11397511164404987,0.04616750824006209,0.0405850168504651,-0.0624335736779952,0.015759134889448505,0.10773663023816463,0.005591430679314207,-0.005928601945807349,0.01080222788164145
ADAM15,-0.02938518769054,0.0021158829073407402,0.0037696882436778763,0.018798389999555614,0.06336674562163463,0.06151057831642974,0.050839581581634895,-0.08368427472427648,-0.007002854736963057,-0.006082509102508991,0.025228262240528963,-0.03453311594800715,0.008859852065832138
WNT2,-0.02855167916967906,,,-0.014408950404252833,-0.027440646984529485,,-0.007443986276355826,,0.14562020838986797,0.0653582961989852,-0.033113357465283745,-0.01795937591506888,-0.022123704558522125
CALCB,,-0.02303489855707307,,0.08215973140893963,-0.016902129763196064,,,,,0.08233847604162002,0.02477508435009933,-0.026802899419001762,
