,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1
XCL1,,-0.019140246863772248,,-0.013684957730569632,0.005111171290020716,,,0.00789909772134049,,0.10410400399094989,,,,,,,
CD58,0.043241012796208206,0.02802684212541074,0.003664075014393114,0.05328656207601766,0.007735292237299865,0.038619582954634295,-0.0032743367074082198,0.03087440741614645,-0.025985930654186237,0.028072370031669912,0.048599360686682504,-0.010559803423101555,-0.06835043831539671,0.06437623500661638,-0.04596581496271948,0.010627403140420218,0.02889487197001517
TNFSF14,0.032071236379542706,-0.019285771893786417,-0.02151086635057854,0.06544806437982366,-0.007012511227754817,,-0.04431526423652884,-0.032896369253851976,-0.01104644987285076,0.008709854195022062,,,-0.03656004872787477,0.07819898610735995,0.019407234422637976,0.017199187995954872,-0.016398549126387007
CNTN4,-0.012151337144844449,-0.02318857333205903,0.022325494395630106,0.06076453526533199,0.06560637011196306,-0.030297340655397943,0.06903941681944527,0.0965674440840011,0.00494285931676173,-0.05927035977793268,-0.034574222030553436,,-0.047542739476627405,0.0386536071873872,-0.02912033622774181,-0.059480158602510276,-0.011417370980043237
NTF4,,,,0.050285317592374375,,,,,,,,,,,,,
INSL3,,-0.017146128684629884,,-0.012577669956718267,,,,-0.023469542060319155,,,,,,-0.0241402012373804,,0.06685336569562052,-0.014180417570835904
BTLA,,,,0.009038204469870465,0.03482929794865137,,,,-0.014106694304278439,,,,-0.03435205150521893,,,,-0.028180783110447145
MFNG,-0.025601563043146147,-0.0057537493255007946,0.012519455489011547,0.0005929462716022974,0.050487207379165275,-0.026409763789194494,0.05504172775520387,0.028105275268669475,-0.015202050478752801,0.07532112366083538,0.0689603623007265,-0.02386090013458429,-0.04034674483259047,0.04035349883796024,0.03803617169246311,0.025046526765520903,0.07170752305828053
ICAM1,0.013986564802539443,-0.03161826957840823,-0.012566716063461287,0.032071502828206054,0.018457231260809594,-0.007989032683974625,-0.024105410299570043,-0.005230431160116057,0.05262273455494602,-0.0267402352391637,0.025288869371980667,0.010901522667169036,0.023419268225323277,0.06857525355928862,-0.018168094397227434,-0.02158612196866621,0.02993551027209752
PROS1,0.10230722448516762,0.02322356132069481,0.017320358809588633,-0.014198892463171903,0.0025571565624810865,0.0071438720328378,-0.008515810481225707,0.025880430705793402,-0.001453729250935368,-0.028585502074779036,-0.011981954506092015,-0.030698421731930624,-0.006995746857781742,0.01210459824745538,-0.05421283257788362,-0.0677495322217357,0.045030760461677005
CLCF1,0.05677533056182922,0.025847457244590335,-0.01656118793268949,0.04492387434159752,0.0180532918780414,0.00027889123993412543,-0.029577092037709658,-0.08501519377212374,-0.030169460350322277,-0.037075243135084965,-0.045870709457317936,-0.04844022596500683,-0.06489600457433359,0.02059539255180831,-0.027880443469505755,0.053416700339810705,-0.024489282736310444
PSAP,0.006606511105605447,-0.02743535305612834,0.027621219899172104,0.004219422696324939,0.0006839726097045914,0.026398050119719216,0.0011392940499757192,0.09878136424577386,0.020731582829212444,0.05757170020976749,-0.06756009079509122,-0.06127791363188977,0.03500190405395525,0.06649200764769367,0.017386804242418213,-0.03969668503580329,0.03671433385541026
EFEMP1,0.0348784977058873,0.024929914513066493,-0.030392605132397273,0.05777881132859567,-0.06288648806889353,-0.015399752170659383,0.02182769692151836,0.05404942105182391,-0.029881645914634457,0.013310938511416672,0.02307127324291616,0.03506403969621142,0.02490288835348877,-0.036917814100251446,-0.03150540223975249,-0.05486425445327486,-0.06342424517876832
C1QTNF1,-0.019702181649504918,0.055912441741873195,-0.055901432903540264,-0.031151664207709664,-0.026407873178409157,0.004118820870359979,0.0406840455587103,0.003672197153832473,-0.024514525961653266,-0.017809971163793546,-0.01656963320860782,0.04276329573801868,0.010285496175094411,0.06758654949447497,-0.002072905057618624,-0.07625225419998405,-0.07001595707036315
ALB,-0.016886252851576574,0.012449876670355933,0.020169261892917675,0.05636618377237068,0.004391481633724168,-0.027617732812504212,0.08812360280939004,-0.0032185929394350165,-0.012546433964491968,0.04590073191326549,-0.023139416028931797,-0.0055784288038623776,-0.04926608099987663,-0.022587903404738187,-0.0294013865925127,0.012604481380424687,-0.032954876168710186
CCL13,,,,,,,,,,,,,,-0.016113318287977987,,-0.03489555101343432,
EFNA3,-0.026235737662104946,0.04431837661405678,0.008911584071812702,0.04388402918021024,-0.03904444995887597,0.05448241406386077,0.04838186514372738,0.040815459019981105,-0.03101523423317048,-0.07073518368539253,0.04058485801527707,0.03718888974815727,0.07231233911856497,0.0030778095136211087,-0.007453086104056101,0.0639940040426246,0.13626927434526956
DRAXIN,-0.00260208223891268,0.004633308511625731,0.03904844507169001,0.05007923176256848,-0.008464808802078916,0.08092132731174378,-0.015085810886102106,-0.00976885015735941,-0.010074170796924952,-0.022066160048083306,0.048118353862156626,-0.029629763250849,-0.019618644667681037,0.042471131531333015,-0.021121951506606163,-0.001922600973262431,0.029560626044386872
RAET1L,,-0.01335700076659064,,,,,,,0.034698631166372014,,,,,,,0.04260987246249336,
NPTX2,0.06983055258036637,0.06919483216522916,-0.026364075049487082,0.053624390258827176,0.0824398176887499,0.012664910760741978,0.05074436086591,0.11762610584645015,-0.032027577046613846,-0.031195971694217187,0.06785852828056108,,-0.04273018376678036,0.0059344577582323655,-0.0003162726760223895,-0.016209508824133006,0.043602124761354215
FGF11,0.08242696503127911,0.00665253862114237,0.005520079186546654,0.004461100333834781,-0.019890462306307838,-0.035779779823154216,-0.040997278102335846,-0.051978244722323146,-0.02283408310799596,-0.04306005174810874,0.06952907709750925,0.09816783941897876,0.07646763962638527,0.060229719549774755,-0.01276458768258652,-0.008485478647974927,0.09985873561940421
CD59,0.09583961420632442,-0.03803655362338206,0.05594469916385029,-0.025816277482869576,0.06983987623020474,0.04062670980864317,0.06360657112927094,-0.012096014852615442,-0.0032844981040375818,-0.07889551463582573,-0.013584610960451562,-0.03569041966195067,-0.06489622198738933,0.09120609457607268,0.0019041207849724432,-0.03508049221342909,-0.037717801058464576
COL9A2,0.001979768254912511,-0.015557073698147865,-0.021070537770498957,0.029407083145121124,0.011602696367537128,-0.03173143280196383,0.015106314227579607,0.0017267316509276109,-0.03513129835306382,0.07033350828281412,0.019447292188503953,0.08043751381716804,-0.007921951416954683,0.028973538434267164,0.011276942999564095,0.024609689682259562,0.1481471203705755
DLL3,0.015195410513444403,-0.019341837127922697,-0.03576368519666539,-0.045829501547346066,-0.04567193746932308,-0.02834823386183449,-0.03616260175415536,0.05775434603809222,0.0065847564202372,0.0555983253498657,-0.021684402626485084,0.0684923755153965,-0.07263601159403327,-0.01121664681133038,0.02147559095522168,0.06993112538549057,0.19380991626943372
FGF5,,,,,,,-0.02840748633461721,,,-0.015502176334022158,,,,,,,-0.0022714317785090133
LIN7C,0.06250984825072185,0.00740302445039214,0.05941371148343944,0.02925707107412169,0.0058572459710583445,0.0509469452855415,0.04917960888607089,-0.02510344059960523,0.0032525706582681004,-0.022364614451393237,0.020777314976118993,0.09859322156085958,0.04629724809881683,0.014649857826686473,0.02415420676514937,0.026667815450769714,-0.011902814864437521
GDF7,-0.005712555714363088,0.04451550107641228,-0.01806905631863998,-0.009102778355722246,,0.009297029913239713,-0.011711073001992305,0.03363711406788044,-0.011046449443585703,-0.028495411309771023,,,0.1272271393877371,,-0.01012198866648705,0.004375802672007459,0.12315027731073522
PSPN,0.032609595759692675,-0.0368326746303685,-0.010940095324636426,-0.002782595792274423,0.0322334791309392,0.05039277361499436,-0.017073169640852016,-0.035717747339136505,0.018919604077807267,-0.002815701400532364,0.015618657260241057,-0.0047113326034092596,0.06216486444375686,-0.03697866941190521,-0.005787670641959217,0.011200735584650713,0.0965780755294075
ANGPT1,0.06277462915410675,-0.058333343189246246,0.006216765195421428,0.040369331369480184,0.025533226732891837,-0.004345051373634036,-0.010175034044035186,0.07689235181046189,-0.019251790332238956,0.02643883174576323,0.003047096534479343,-0.06352751951440322,0.030123352537490433,0.027711937644414236,-0.015077792907000233,0.019312928287848245,-0.027133879681112572
PNOC,0.007256674697695055,0.04579831191879154,-0.0030341965859596583,0.09206519308794753,0.0675074754220648,0.09397213003564661,0.006160347074783137,0.08548269282518953,0.08567143369692357,-0.0513123032318121,-0.030477196407224693,,,,,-0.029982387085603874,-0.0015402521010171677
L1CAM,0.053970625539315496,0.05574548610933057,0.013427410967076923,0.04499594620117189,0.011209466192587118,0.08204392379064275,0.037760316703678146,0.02235564383701493,0.005329288869596617,-0.0063900161910709526,-0.03928043222602236,-0.00426485224138234,0.03345155539952078,0.07850118356466416,-0.009082517377600267,0.044885100322283995,0.018718922493376467
APOA1,0.03507981005086911,0.008020260443087176,-0.025023217277996914,-0.019587642842744717,0.09382486365367772,0.006801949297150863,0.055483722560953345,0.006584763211688078,-0.017877617852048014,0.04010369021661208,-0.025562206152073427,-0.02060236092587784,-0.049991309376905935,0.13141337102074643,0.033673681497000424,-0.0016508892038234436,0.06804509900209692
PSEN1,-0.001148356687649045,0.0226489969299584,-0.007652083524430142,-0.029038205807295034,0.016415813653535026,-0.02145528165473765,0.03325637639968508,-0.05641354314219138,-0.03200245679504283,0.03149183240314701,0.03892914916726465,0.12616287519735866,-0.019533009140186287,-0.01027753030522591,0.03859518563496858,-0.005619619383020691,-0.024200517821672523
CALM2,0.015981028338542213,0.019481699685452755,0.06477339041679776,-0.019375057763049965,0.07737350742065476,0.055148724831878874,-0.03199971077787362,0.041947552561133444,0.009014449860096661,0.012105514512093182,-0.015965305874897605,-0.011800584209317195,-0.07400370489466286,0.017807981935155058,-0.005865845083424647,0.10690164144130433,0.07448371453053214
CLEC2B,-0.061766767514897875,-0.05978722252232854,0.05202045194293806,-0.04119667422498476,-0.0326260329307511,0.0070811273700867134,-0.001716701173857366,0.03163411814639328,-0.014122936282845064,0.0017618248677741194,0.04545538706274468,0.03620158287338368,0.07758454831849017,-0.004915886758977752,0.002615912560138741,-0.0517183612502837,0.04998353565951106
NTNG1,0.0859760342185715,-0.024868964499588125,-0.023180880016500247,-0.012219399820077336,0.03793319149251947,-0.026115035341094307,0.0031824254509681136,-0.02381037345947821,0.08043129140194732,0.02840166949643757,-0.018159087945269974,-0.033879143079847754,0.016567335493777004,0.01885715131740221,-0.009795307125538019,-0.007990604446519181,0.09980461238308656
LRIG1,0.05860418011955987,-0.040642863215081336,0.01812035128198757,0.005139896253736974,-0.038218907074307924,-0.01395993179412538,-0.013989344100183636,-0.0571278233795127,-0.052330506489196266,0.047689043391942125,0.05212663796067489,-0.020271735616733226,0.09457105050188654,-0.009544904963017811,0.00013673557791983351,0.036724274675864484,0.07934717348661868
CPAMD8,,-0.0011147487012353864,,-0.014877139250386218,-0.030826744227863065,-0.04092879951482643,-0.025698394371977053,0.03942090808495713,-0.02044606452682833,-0.034970893157653934,-0.016039876453542583,-0.043675202047425664,0.11507914982712662,,-0.04652390054422275,,0.05083845837782911
GHRL,,0.0021895728096889664,-0.022918646540308552,-0.03968252891710758,-0.007550896368845342,0.010884423340117542,-0.024245057086235932,-0.039377835916418684,-0.010074170796924952,-0.017289359158583883,-0.019658280766554265,-0.06964274523189172,0.06548195600921447,,-4.7509798695840126e-05,-0.027356099064764796,-0.011028353837629425
NPY,-0.02915569303992229,-0.01864434727984261,-0.01838372656330479,0.03410997970068127,0.00423261227855553,0.04250286049204174,0.03288937726104915,0.044559528433355734,-0.010316373753656488,-0.020801988421208357,0.008939741878010351,,-0.03467472086997262,0.04533415617297199,0.0877507648401633,-0.018786737085938716,-0.036801734022130286
MMP2,-0.007846082047865383,-0.012034777244614084,-0.03918763682434961,0.014671585682939359,0.029101743449323557,0.01223332616627046,-0.009318649590517819,0.019177217569254373,-0.013841608160844855,-0.02783793545034071,0.04037334789166113,-0.019963803054102412,-0.01558735493419046,0.025253849883644916,0.023695544410795213,0.011464328313759032,0.04352454418721309
LHB,,,,0.00940549165989395,,,,,,,,,,,,,
PPY,,-0.007545716910479415,,-0.022554122639117224,,,,-0.019025990721743526,,,,,,0.11312492457126529,,-0.055464905401655704,-0.02653695770836465
ALKAL2,-0.012939299066713188,-0.025048956809587204,0.02924322933602575,0.009717623986406364,,0.05669977804758665,-0.016103997526348807,0.03703525836623831,0.038627163403818596,-0.02346129957719854,0.03162880558643273,,0.013199735675250577,0.03148701616788388,-0.0409350039041751,0.04612315717456879,0.051849915830103434
CSF1,0.07950963456281597,0.053623981862468015,-0.029284867070790366,-0.0057463910631501405,0.05781470087545685,-0.0012439640387492319,0.007951685183428337,0.014434869630847592,-0.018705682231271493,0.008244801479466166,-0.031789159689317774,0.009715032603752052,-0.010951905862832925,0.08515719115924708,0.06065820573336132,-0.016149877937455554,0.10274815179786817
SEMA4C,0.02215033092473119,-0.03877080543831968,-0.07179112307207913,0.011289642286251955,0.04936662408275682,-0.024264133098716525,0.06739942192011912,0.0495039272335907,-0.015171141099652959,0.029632195605803314,0.07392654979901889,0.008209723851964753,0.05376862227577994,0.0038841927381303852,0.09007872379036275,-0.11247131638354785,0.05059188508016723
BMP8A,,,,,,,,,,,,,,,,,0.05667655096852995
ICAM2,-0.04040562022064893,0.0045487856564499956,0.03838006468591486,-0.027508012203761686,0.05595262093989284,0.03300273989804176,0.022466303600334157,-0.005712156765169455,-0.03290154853580101,0.07873443779353048,-0.030031869675258775,-0.04547377699385068,-0.018080627108833104,0.03317087439493218,-0.003956638551492605,-0.03229406655569689,0.012857779683061845
SYTL3,-0.006488195336925825,-0.009422057714252611,-0.0017398557934274455,-0.03939923091117046,-0.03384760827545619,0.03920084701635324,-0.0005331575514903589,0.029284074365003607,-0.022695318671081613,-0.03185678650225468,0.0021782913133913044,0.009484478667695214,-0.006071489278661834,0.001519940764383873,-0.004443778273022277,0.012990426162491398,0.037363881019241874
IL1A,0.07398619218275897,-0.013148586426074239,-0.01783330536661043,0.01065626036538763,-0.005061827877542075,-0.03945007516509223,0.016769885337971392,0.03126279349387411,0.016143704594117358,0.03555869633513468,0.026722132432260425,-0.024868011529504835,0.01006585530394517,0.01829287283364799,-0.04486970765942087,-0.0043908518023177455,0.07562888830138279
HLA-G,-0.058705531210745794,-0.020553234768795878,,-0.01368495649470301,,-0.004214707632311548,,,,,,0.06105401755646688,,0.16842417095980283,,-0.00559742973042778,
PGF,0.029446121131569566,0.010149980317333369,-0.021665253352142134,0.01628755204924517,-0.039424989982853105,0.0018089128117664464,0.035685671193634604,0.010151258699676069,-0.01821587022924231,-0.036060898489829483,-0.00835165177295777,-0.01237847243053844,-0.0063655962031569,-0.004140095763712929,-0.01753502208707681,-0.05103667249654203,0.010521391564795701
LGALS8,0.00871744608263736,0.005140427774385547,0.025033307135683407,0.021417271641038817,0.032355635104637494,0.0684773293343635,0.04756681785042185,0.01866456848009455,0.011435403893533893,-0.0632452203344934,-0.026241716835163242,-0.01109713018571852,0.0021039030273477415,0.03355974542492994,-0.02655075893030206,0.020788118650965356,0.05707105712452544
DKK3,-0.05346626797746709,0.03438025964588813,0.043971930317438825,0.04218620913156471,0.0446201948506708,0.06409793663602233,0.02634816330725459,0.0041976777690492595,-0.03553718439189133,-0.026743269174107517,-0.052997134055643935,-0.06483664432244954,-0.08329823958885256,0.056289377769329796,0.014352540842094131,0.026217727913734497,0.04347784958595836
COL16A1,-0.012054502080852314,-0.06982342161836781,-0.015338177464364132,0.024142893332966948,-0.02717276834391629,-0.028191166115537715,-0.03658978326069038,0.026346643735633918,-0.049496780718930565,0.004047011091897865,0.06764810393064706,0.07107828602435742,0.023331712106322348,0.06695340556973892,0.00520793390248915,-0.03439355991033855,0.09068949682799785
TPH1,0.06956895173881467,-0.015091294154138983,,0.045793230697444676,-0.03026044563424073,-0.02257832724638912,-0.004254942297444593,-0.03786204922129617,,,-0.018536725704424054,-0.036677066555978945,,-0.039041245451472896,0.017149562712437796,-0.01665505306590467,-0.0028344230556524804
TNC,0.10785940712180606,0.018895303947521536,-0.02951588898544033,0.10971419461418466,-0.013122677200627082,-0.06456101220400784,-0.014737329905463142,-0.07990221253251807,-0.06351806293119816,0.0743513359277894,0.03316468756732674,-0.035697710312127144,0.12384611414714253,-0.010546570190740356,0.0018171780950638028,-0.08273974380488659,-0.08971548104224315
TNFSF9,0.04252708813555794,-0.001253580197214691,0.030909820795429505,-0.022442236772984594,0.07583376208180113,0.03179885508764394,0.025474359517554276,-0.024180749719232862,-0.016826907617995192,0.06848931501151996,0.0005913869837352728,-0.037214255472658386,0.13840539031324747,-0.02761294042266823,-0.03330968526141432,-0.01028676890217595,-0.04139743699340027
C4A,,,0.09917263767412764,-0.01536111503216581,,,,0.001888334670449902,,0.03825950997465936,-0.016294486065628534,,,-0.017939212514347998,-0.03161126729608975,0.0038666992072252356,-0.01134068378413124
CNTN2,0.007363881613855585,-0.04290856113244313,-5.473719925578454e-05,0.0039663743580881355,0.00931586764220592,-0.05127236158985202,-0.0020902851613766827,0.01763072112212568,-0.011117861774881048,0.0976110493660688,0.06560198462493792,0.02051777643033308,-0.05350184461759712,0.04738184257064995,0.025075404030366163,0.08373731312218077,-0.009602847855656788
F7,,-0.014722694826860875,,,,0.0384116270582083,0.03703712020422576,,,,,,,-0.02260237202501737,,0.09124249104963056,
LUM,-0.042570476651306595,0.04507757673432264,-0.02107201469570017,-0.025884630534634016,0.006638548436372902,-0.024695378166368916,0.059737444390266,0.008597346259372106,-0.05370639506566432,0.0054993206055945956,0.005321501318953859,-0.04564194287227863,-0.09855008969395883,0.01438290311510555,-0.07030672821772836,-0.022576178157741236,-0.03295823749832253
BTC,,-0.013356995202970536,0.03704780467034968,-0.0008480825627593567,0.05618192298237658,,,,-0.038012132353963515,-0.022736250909746666,,-0.022130798663640556,,0.010703406176978708,-0.027123660341457995,-0.02447367177758973,0.02656145327656527
APOC1,-0.1144535330627084,-0.06652839991658095,-0.046790582195418484,-0.025212751517258283,0.03342808547275781,-0.044429830487156284,0.002985316316181643,-0.011780999829537927,0.026074933611454288,0.04946962465581344,-0.040598863219418614,0.009052790378112853,-0.03649789323501834,-0.06396536044685591,-0.041721672828286205,0.03282466486595736,0.11013956271808244
PKM,-0.01143284796125119,-0.005545791235208017,-0.054103852298937175,0.04390941904327778,-0.04392144351727436,0.023782704260648095,0.002819825604841316,-0.07876700104845906,-0.027493618818834713,-0.05217104586596733,0.08344796975977066,0.019761861523222266,0.07696635493531562,0.016888343041773914,-0.044957743776155995,-0.025186020560616282,-0.014433196030875922
TNF,0.04188000651885506,-0.03435490178331375,-0.021746401842470817,-0.033912038947588465,0.0232974408573255,-0.02559934825736586,0.03520652951815124,-0.005199425866104809,0.023352969743559902,-0.011232338270902628,-0.038706766450053616,0.07101608865779957,-0.024565220953917537,-0.015871250818668015,,,0.07321420791984452
GNAS,-0.036347352013160694,0.0012777370946056364,0.009449276161488053,0.006790926836995014,0.019251333546019052,0.08035436627843227,0.03272701277042571,-0.0008255255240476282,0.0029335224927017184,-0.045403258088654155,0.06384805483598961,0.010625611910682972,0.0646611232788696,-0.01673458744742441,-0.07149938845620377,0.0012946912591581495,0.051129683053431706
BMP8B,0.03708949344511448,0.08797191993039738,0.01020487862412646,0.009486175178998064,-0.06438556947076797,-0.004844364317180992,-0.008898908680637703,0.024445962860662418,-0.009779383413204633,0.026061351123560575,0.029041991432486817,0.015117410503904303,0.0011721599749282825,0.043932455999047375,0.03048204177684805,-0.025883576947007936,-0.010543614474779198
LIPH,-0.02859042399333395,-0.01509129043878035,,-0.019460516856189554,,,,0.04106341369119352,,,,,,0.17100173010606365,,0.01701357453356816,0.06451518939222732
CCL28,-0.03711830656386096,0.011120774241042559,,,,-0.042169303208009615,,0.05288770629673041,-0.011566945587683123,-0.023173331067334532,0.007964462064545656,,,,-0.02185092339111573,,-0.020311977815972555
PTPN11,-0.016751526472750026,-0.06263068905860628,-0.008408607402256692,0.015484760834719448,0.08977011301837537,-0.008051171832210857,0.012665800284306274,0.0162769206202363,-0.015327238651567479,0.007798953819310305,0.03352701408546792,0.017873780392177317,0.009445254831792298,-0.038966942358311024,-0.04077175850188481,-0.02959267914107859,0.0007294801378071651
ADAM12,0.0959683508095948,-0.013245261076871469,-0.01701952080334143,-0.003507486776767703,-0.005994952450382784,0.0446906114680842,0.0077030541175932225,-0.055248236040501095,0.013703331940358233,0.04524833726616606,0.016880756712553922,-0.01723461292914991,-0.12263537083881958,-0.018946003776786038,0.0043248728815892265,-0.04359644744913385,-0.06444022265242591
EPO,-0.050167797162082695,-0.02027778762971375,,0.038646143169092956,0.002204423219971505,,,-0.01902599155223178,,,-0.00071737838085903,0.045674825582494125,-0.014176409433115825,0.032102664908381796,,-0.024195804183808272,0.09444341049561669
EDN3,0.0334067660142751,-0.02628831263793596,0.02747263707232873,-0.013217928479757978,-0.033265149767875896,0.02610304601481765,-0.00032567745356888603,0.05824550096335429,0.01501604030900042,-0.027762649197416563,-0.018727999877127997,,-0.026816360691275836,0.03126406441722846,-0.053730880714823244,-0.028871799952741868,-0.016442820489110766
CCL22,,,-0.01806905588109058,,,,,0.020767463383915833,,,,,,0.023761227451322458,-0.027123661541846148,0.05229486454457844,-0.007476071424515959
CCL2,0.06418883296161261,-0.022765535933248572,-0.007703684217294155,-0.0004377390889482495,-0.016818403692025113,-0.03451226624942636,0.04034501731840652,-0.0038530910913304097,0.011331580231607607,0.016180764410138156,0.03211824663024875,0.018573197672328044,-0.057698361912732775,0.007742073329016327,0.0780311578875244,-0.043396117011189145,-0.022481799814339905
DSCAM,0.009922380594871657,-0.012234763790833105,0.0370097278275256,0.011940344217289716,-0.03064980217785693,0.00852257042028719,0.0470234545393884,-0.004486705896487277,0.00554966916563181,0.0217063661020174,-0.0003636837637719712,0.006269664753786695,0.13451910502107903,0.01024754267832545,-0.026390975117450206,0.060037601198564404,0.042999895890932824
GPHA2,,-0.016820010022147707,,,,,,,,,,,,,,,
ANG,0.03150987804954402,-0.013439089854298045,-0.019460296948448277,0.04656802730929196,-0.04226289781770744,-0.014030256218250332,-0.016998190597877123,-0.033646607232546775,-0.01548221639001715,0.0671918849113311,0.0787056642017302,-0.05132664066609307,0.07443129311346268,0.038367543369494814,0.0023285266437113646,0.01251842488092194,0.046963095684540754
FBLN2,0.036073281406279654,0.014629559109165734,0.01013820454634037,-0.009759933769421136,0.06324805114969746,0.011919489709603595,0.04313205948263793,0.10514074651762202,0.02384847138322359,0.01234757888448849,-0.016058303875955603,,-0.01868049294258238,0.018334161745511942,-0.0535956209243572,-0.05421398732045235,0.053895446072128796
VTN,-0.009000806607665921,-0.02852779820189047,,0.020776861636516587,-0.021297712080445137,0.06055988563116056,0.09389654661925408,-0.031257567461890574,-0.015424144946967597,,-0.01540290529138968,-0.05545850761112219,,-0.02000310502856258,,-0.031330300710705694,-0.022571091605228393
VEGFA,0.054644927342243195,0.026310198161030574,0.07143820045318343,0.040971729530707636,-0.03517146063568338,-0.022537115717740894,0.04806993122129687,-0.06894398317760954,-0.0379245011666328,-0.042328627115033095,0.0528539373499149,-0.01617381073485617,0.11607810632039461,0.020452065717530464,0.027035791960701494,-0.026158195435892987,-0.11215325064300774
F10,,,-0.02062468443600626,,0.04022346882628448,-0.019926416779617886,-0.014053170506622711,0.06062739412878394,0.014162875608627985,-0.025458008471505075,,-0.03445489932368809,,,-0.023467075295063144,0.04008361857893799,0.02016111524317361
SERPINA1,-0.0058837685639030165,-0.018850507450570875,0.047307060519470236,-0.03826628493448206,-0.034867611997326034,-0.015084669788579017,0.02895248364360581,0.00283452587585228,-0.018109220948768368,0.07992474632746258,0.01546942251114254,0.02373657693361142,0.03916679077310816,0.0017539974748749664,-0.06707360169163153,-0.0510803445502513,-0.006337569963772706
VWF,-0.06228265379025383,0.015190340055510818,0.016301342883476583,-0.04815672586368551,0.03488584662219944,0.019852969226060235,0.0009885136389045808,0.045359185054123015,-0.07731693477570328,0.03400219588001928,-0.03409707320821091,0.013966273463398822,-0.03278075553260506,0.003779800320964062,-0.08953147681202357,-0.04110838321612902,-0.034263493766559905
GDNF,,-0.023634053990643097,,-0.016137210674396912,,-0.004080845063932045,,,,,-0.01853672698302405,-0.05025896867557543,0.07011903150263382,-0.012726054819640583,,-0.03388146920218136,
VASP,0.004237269568343626,0.001545724684644111,-0.03816434386580848,-0.006935598426110522,-0.023711367142903516,0.005751701768220034,0.049762798465459696,0.0009449411454050195,-0.00966545577025427,0.08999928669579083,0.021253867007045603,0.008518701781962191,-0.010964396597269718,0.010831344899462032,-0.027092459856042556,-0.05468696309654383,-0.020796746149158357
ADAM15,0.03602142310560592,0.015036673162086444,-0.00041632455849412804,-0.01018509860078556,-0.03458830332590354,0.002735304291939176,0.013121785267914845,-0.036697344078517095,-0.04392399365231122,-0.0072369166397038874,0.052569479493724765,-0.055700938591713066,0.0006271120127249898,0.059593797875405474,0.06463481833627799,-0.024235202623431564,0.06177540669942027
WNT2,0.024290945521254582,-0.012538906838954611,,,0.12535799653567703,-0.016624893249590957,0.0226476221333386,,0.0742540538387718,-0.026245509328141237,-0.017347628157953116,,,-0.02170636970462855,,0.05038003662471683,-0.052528508370075146
CALCB,0.009447986717297668,,0.0118504358285116,,-0.0008913330092489538,-0.02288554256262869,0.100290770801337,,,-0.01757057082793023,,,,-0.018997043694353108,,0.03209145914611655,
OLFM2,0.06997589740887902,-0.04643832716578411,-0.0447413607446707,-0.013579865545632504,-0.024738943129307234,-0.019718685356737035,0.03535980320807025,0.04849353266589984,0.009352424705272592,-0.001901514886790299,-0.003505452162194139,-0.0022967136481968947,0.07753562684635427,0.05914398340760141,0.021392288106542114,0.12032847909188205,0.09494495856855278
MFAP2,0.0017284567850859769,0.03715049002038069,-0.039241063150683264,0.03401644384555879,-0.03836774388925379,0.06844658303214773,-0.0016913161633105114,-0.04996589296300357,-0.027808889108817177,-0.020426101024451783,-0.026436567785355743,0.019495148652453914,-0.015370350827922947,0.07193731654914014,-0.06533774083698074,-0.03767761850054923,-0.02270639306632271
HLA-C,0.07096147507853194,0.04644397498861254,0.04710676146322906,-0.037133098835588754,-0.040656984542294924,-0.07208273969598494,0.011568664120014492,0.029623036635612894,-0.04288811307264797,0.013756692831059725,0.05503292840987836,-0.06105828820607876,-0.02765060150260156,0.033745835518627705,-0.10765041651595496,-0.05438031102139882,0.03158903539402443
THBS1,0.015337861394250496,-0.05756892086442721,-0.02960395145125377,0.06602080176678017,0.0080210899426067,-0.04377977009097823,0.008449853331628931,-0.018578219392431074,-0.038358437569199495,0.026383226413745117,-0.041580951586579026,-0.010156638184697546,0.025096101844537574,-0.003959856050835134,0.0038143866898271103,-0.10518965734724359,-0.128246414227795
HSPA4,-0.04334614258827976,-0.026444604307039755,-0.012825955744699042,-0.01594807110584978,0.013060787222465372,0.01852144352903071,0.06773259584611899,-0.020533500561364416,0.000198191178199588,-0.012831889078344812,0.025083899285044085,-0.0989254877393519,-0.028262310255850808,-0.005019125748478915,0.021770129043666774,0.0761921345904617,-0.02352570624237124
LMAN1,0.07446075162243446,0.0008956901022660817,0.021359676231471465,-0.030858810154082043,-0.05605701035456236,-0.01988713630842643,0.04757828293772313,-0.04544187569515378,-0.02115022334049271,-0.0033863509108542217,-0.03143352149974924,0.0025903252670302452,0.13651130672750295,-0.0014816501827523108,0.029892518026302543,-0.04248043010159316,-0.06048718702821169
LYPD3,,-0.023022353056381846,0.06096009263014355,-0.014546017891250792,-0.0327376734030925,0.051572467033384195,0.0013378742381271896,0.05615543825587435,-0.015326497328577014,-0.02114310838294331,,-0.03720295887303403,0.037043320377550405,-0.00017034973805773876,,0.0026976600099235465,-0.004984856402406249
