,UKF243,UKF248,UKF259,UKF260,UKF275,UKF313,UKF334,ZH1019T1,ZH8811Bbulk,ZH916T1
F12,-0.04595744903771623,-0.019232881661466254,0.001785586096344916,-0.02622680035718274,-0.032398754363878145,0.015024330673415145,0.016638485712557344,0.07237984293031853,-0.024254822030585772,0.020801340021042895
BMP1,0.02257375637940088,0.08598669018912743,-0.01783988302760256,0.006073362124488662,0.045913983719045495,0.049742766814384935,0.010697124598255435,-0.04639984892408683,0.05921415535142116,0.00822749058094428
CORT,0.003479752463956355,0.041297197355121794,-0.01722620527369982,-0.021473588377954347,0.04163260016953753,,-0.03380938540993668,,-0.014038432684604724,
FAM3C,-0.060485879870454756,0.009484250113197546,0.07430535084286788,-0.01403525388691567,-0.0015118331590869866,0.0357462055936779,0.06313819735644559,0.02349319250656986,0.01583998362215264,-0.03887712254201669
DSC2,-0.04991929706632627,0.03012834409794498,0.015738633029313453,-0.03216760280550552,-0.02717757154389262,0.06785613835892448,0.023989929067970532,-0.03749850352284333,0.0005881108431438849,0.019729047816808506
BDNF,-0.03285771345638961,-0.03834570400245506,-0.001369705876113415,-0.009496978242608966,0.024270703802574796,0.014160421757145132,-0.013944024689719982,,0.02356954348078454,0.004141775368770609
NXPH1,0.0011384336515066309,0.043673815021755075,-0.024320097886361917,0.014568371959011193,-0.0033179123601520034,,-0.0031998082149476536,0.11591298692019913,0.03129591568919537,0.03433581256408425
RAET1L,,-0.012481864364389207,,,,,,,-0.01539973978693018,
HSPA8,-0.11802590994406031,0.05917616341128491,-0.026441672397131744,0.04431267659135221,-0.06011491340185307,0.05397414724616784,0.004888615991306431,0.03788501420153659,-0.03364072900360101,0.03766202957323131
LAMB3,-0.019643062534338857,-0.0010481397713749245,-0.0333140502762146,-0.007401267960394533,0.03882061082706117,-0.005355542001867937,-0.0022781492226015563,-0.012027837863481673,0.034485442078351344,0.04143950595310471
PON2,-0.08115958870973085,0.047191861719473455,-0.06611179137755314,0.010039805064032715,0.0270736784127721,0.049005570177000225,-0.023547066742966034,0.016205766534574614,0.06219272447429803,-0.05171987577448754
CFC1,,,,,-0.010899451674664854,,,,,
TF,0.10952157489383064,-0.010311895572986,0.019150492935332702,-0.0008615747683876051,-0.01804503064550687,-0.023951069877563295,-0.05675945240346808,-0.0628050103775797,0.07458738697599639,-0.031035052521731984
HLA-E,-0.08601554156275715,0.08334110141226722,0.0028943549707922153,0.023787821938085978,-0.03580099876949698,0.007599941232652197,0.06354676102686237,-0.08791241532397456,-0.00498514696451454,-0.016678400051340084
OSM,-0.025347002508470943,0.013113679708172683,-0.01156861598012466,0.03442101986111223,0.03961721565492801,0.030611714589044863,0.08889730578431987,-0.023064864240653703,0.06500950886577402,-0.006918339874811242
ULBP2,0.05323149034274497,-0.038690467957396876,0.04469217933361633,-0.022355901329266507,0.00024032872149802508,-0.039925763206734736,-0.024098768293021582,0.025047038400859756,0.013456952783859865,0.019526462460871946
VEGFA,0.11008731596321637,-0.049481932307253,0.05234611010073317,-0.023656925909045407,0.0657604717055033,-0.016795528169452758,0.02849026078056858,-0.04350807257960548,-0.029019369904814397,0.048921191832900196
TGFA,0.06983271729312732,0.07933876187704075,-0.012693447281792789,-0.027980588930828026,0.03956210361045169,-0.026410099645150058,-0.026939852405832014,0.07502998620827876,0.02157967822328186,0.038614996088712286
HLA-C,-0.022055074698791016,0.05314015820459584,0.017686507193498666,-0.02633721287400746,-0.014011135801343616,0.013460988266503375,0.10213781452190496,-0.08917850679676327,0.017428795381025233,0.024315007137505912
CD200,0.02400129168051523,0.01211967419317435,0.0450616679363753,0.03893583721462941,-0.05865781345641035,0.04662717875195751,-0.030778954378058845,0.02043093834515543,-0.010122816016182371,-0.01952451708265929
BMP2,0.06330827663244669,0.03490143395837886,0.009967586505550135,0.00044870405113599205,-0.026856454282902814,0.09748340397561714,-0.0013662913327048515,0.03031260837716807,-0.003356172920903619,0.023989123523668995
TNFSF13,,0.025398651867969833,-0.015252445687776058,,,,,,-0.024163799700745715,0.012717958226495962
CSF3,-0.02887925236161925,,0.04980415477808744,0.03021199385370437,,-0.006844222560184282,,,0.00819027762092985,-0.015051819827208643
APOA1,-0.022593777399303305,-0.027960043654557093,0.005976859007100815,-0.01309068559440942,0.004683090082442001,0.007528877683912977,0.12992097174196124,0.0402011472021507,0.1046092215001702,-0.014429654061799722
IL15,0.1109105805536765,-0.010487323325644116,0.004560410085704822,-0.00922420653610203,0.05234810026196056,0.03357413142739155,0.12097279160195926,-0.011335786860600373,-0.022533536483423412,-0.0015686858743154909
IL12A,0.04742484325822328,0.027340127411115994,0.03309472189829447,-0.019063184072519394,-0.015426930131164644,,-0.02090461790711063,-0.06258753896490704,-0.0021867120170968,-0.023413936457428935
ANGPTL1,-0.060944042445658195,0.0016813459154933067,-0.0034215576979646457,-0.011839638033314863,-0.01055956617489069,0.014768623182465858,-0.019135875385676265,-0.04149675933170421,0.002970416195124924,-0.027839366934866123
FBN1,0.014836908839171836,0.09077337439884621,-0.00450303182256897,-0.029471356838266852,0.009218093661062922,0.01840648952544049,0.023418350833064976,0.04635108868271882,0.028287157658118078,-0.04082105522681612
CD274,-0.04972579569780269,-0.010539894547731637,-0.045617244247029544,0.031072256011948615,-0.04335012288872285,0.03844334291497237,0.04386358747776062,-0.0740756550027684,0.07616788932010314,-0.012461841205552394
NPPB,,-0.01774925338076398,0.03178024385472893,,-0.009544003152735413,,-0.015205861582832074,,-0.02720016576242321,-0.016236667986870287
PMCH,,-0.014604787337762284,-0.0139252789064886,,-0.012676724461454843,,,,-0.01969667210442299,-0.03451578941464588
MFAP5,,-0.0135827540614579,,,,-0.022890293475872073,,-0.024861744821797538,0.004369008584645326,0.004282657288779867
GDF10,-0.0205834796521184,-0.016322188479135774,,-0.021967443207434236,-0.01201483455730225,,-0.02866529281574436,0.0867760205977057,0.01834700227815877,0.05620431067577565
COL4A6,-0.0061789663693860705,-0.017332503419595243,-0.019134744464420147,0.001850668165313844,-0.016274082086774,,0.04005765416339917,-0.03064225561359242,0.08050180502460366,0.059553528198740685
TFPI,-0.05329942553788789,-0.0056288828454227275,0.024076779088918088,0.01631468898614417,-0.005603729447744197,-0.010777677152364187,-0.005265766148566798,-0.040458455704057726,0.051923296059724316,0.01125702271427664
CNTF,,,-0.014440958871676795,-0.011839636045009178,0.11346439622709954,,-0.014587768142253762,,,
FGF11,0.059603487678051036,-0.01882386617622655,0.0351519724831081,-0.014544769610489443,0.045833976953918824,-0.02450561036251115,0.03287457218138971,0.05592836372259399,0.013051596696546744,0.058635197120799315
JAG2,-0.05469597711706929,0.07025541989882948,-0.001109373345474159,-0.02733123905504877,-0.018169231206811902,-0.012841329612082215,0.007393096874122774,0.022541104253265557,0.044623731427555866,0.005151966171864423
CCL18,0.0649969431712984,-0.021629328775557188,,,,0.08650001149581105,,,0.030314507370844217,
NLGN3,0.023554308469535077,0.021781218896972977,-0.032358655707970335,-2.8421750752530263e-05,-0.03377780627379569,0.013295544502619484,-0.030749474139466576,0.060406359176687144,0.031024043444347088,-0.054262897543871744
CNTN2,0.006561134759608938,0.0167891902221911,0.05070787748770361,-0.0034337493479558966,-0.025522716145497754,-0.015327104785743801,-0.024977029607124033,0.016086721777042855,0.03728306746826897,-0.01461725968105409
FBLN1,-0.04236177973467821,0.07920248668207673,0.016927108832701824,0.00804235234902847,-0.016374300123131173,-0.0007620332228056363,-0.007985115603174976,0.028880330679249267,-0.020006664676196512,-0.029179374594790086
NTNG2,0.03730104394714022,-0.01534809912681589,-0.040162223763993435,-0.028450401734479405,0.008298677203391632,0.04437378440779449,-0.017304158093403653,-0.006154793630781404,0.038687455064459204,-0.07493432855445618
CLEC2B,-0.05038313616912442,0.007910290281884317,-0.008007071238914514,0.037063421204717104,-0.03414461142581764,-0.005258725416863877,-0.005078517836453682,-0.06837884780612181,0.02587796847405966,0.03835159925082585
EDA,-0.031812671337906204,0.09793370514557692,-0.03401261865021493,-0.0278840544168698,-0.013570312154743084,-0.017798499980556264,-0.0006212133002114381,-0.04326749380191229,-0.027462554333142604,0.04029447888516624
SCT,,,,,-0.008660602924310307,,,,,
C1QB,-0.12549444352793393,0.12466802929669792,-0.06268698411986323,0.0453604268008759,0.006912941719346199,0.06480808941744051,0.05701595609566558,0.044677766292229734,-0.0008648410823574499,-0.0423189358079887
PSAP,0.027395995377714075,0.08417498306974747,0.03656858895755613,0.01500986278658231,-0.05408130299948078,0.003632369211378414,0.04127678751677508,0.005553821256651138,0.0519892129813797,-0.036268579244457165
APOE,0.06139766389732383,0.028125847102778406,-0.02837662333230073,-0.05297049357260831,-0.06004161436496267,0.032921889189938214,-0.0467365577229499,0.022574403176432212,0.04571112209116577,-0.08875741783841891
TIMP3,0.051850946219640044,-0.018589880510148708,0.016018872252872265,0.004169824476175697,0.0588041063060036,-0.05165598516498591,0.011756600676685772,0.07061351634741367,0.03510553118408036,-0.07353533532831626
COL8A2,-0.057984969751173336,0.04236170596474079,-0.029321546346806497,-0.009004094569481919,-0.03552175460705149,-0.011508298813196085,0.06134077378249668,-0.02721287250828225,0.05603694118151191,-0.048936063974953044
PTMA,-0.012357007935434252,0.043958225475813024,-0.041190492958106416,-0.013651956388502499,-0.016956023775471733,0.052139012941979083,-0.03802507361853932,-0.03531157996377304,-0.04998159966410022,0.021804742317653808
APOC1,-0.10046784243396129,0.08397530941627837,-0.10453734906374693,-0.008123109271951916,-0.0715621616258852,0.024794971854596344,0.002405705582435212,0.0019806570099895884,0.060454553006498685,-0.03791885290991984
PF4,,0.00985415381296376,-0.013133885913404177,,,,,,-0.013415302945233356,-0.022459973457071247
WNT16,0.04016916674279125,0.03960262130835767,0.015020837513759266,-0.011314797264032051,-0.01489774575960284,0.02913230677805753,,,,-0.037498033771102855
LAMC3,-0.03451284049936831,0.1030934297610787,-0.026642588522394352,0.0021474830076386774,-0.021688237936758174,0.00862470329991669,0.022497702750912615,-0.047650745466713114,0.027773463862538,-0.020323076157286426
C3,0.11347165926406556,0.12914802093966896,0.01952960514933316,0.05252054054303515,-0.0549530321197315,-0.021113758321003904,0.048469684357592815,-0.0403946919062322,-0.010159930209158627,-0.03185953658918425
S100B,-0.04257636622554425,0.0060740470252612635,-0.09625896982292503,0.005490738865047355,0.011944600051278098,0.04095200679823506,-0.07279424115641024,0.01513848909691278,0.048897087589099886,-0.05041904939860925
F7,,-0.013758079610717754,,,,-0.013196860762278856,,,,
CD5L,,-0.016322187730306213,,,,,,,,
COL6A2,-0.008943142926308724,0.055261672526598415,0.026171964367739477,0.03192333701459037,0.07875447120421787,0.02117679215520431,0.07449076835213668,0.004661712408867418,0.029990526491839517,-0.0003220059225912318
MICA,0.002176136111890885,0.04425239568265199,0.04466074522619616,-0.02277479002952081,-0.017866770920483832,0.018858140792071702,0.0311542047058801,0.038312089283595044,0.08070118701227154,0.04622792380432436
NPPA,-0.026913564532390816,0.004078145508920774,0.09342650178908456,-0.030006791456206224,-0.017400582497981158,,-0.008578663244214151,0.18369659456185197,0.06783681097571044,-0.021420173689411532
COLQ,-0.028879265037402724,0.03831314344643586,-0.030726411200845582,0.034144584459773836,0.07455657386941351,0.054412104826496395,0.002680604799209556,-0.08846134422270656,-0.029865806514453214,0.16714403005759784
SLPI,0.1270118614125255,-0.003569033933726287,0.04590293206665569,-0.009358686820037891,0.014052304412096256,-0.029079219802926794,-0.014838716300065762,0.014468038240520011,-0.0885364245015194,0.025289375128070425
CD59,0.039008222977849095,0.09166030649961987,-0.04840822080470329,0.009697127391264673,-0.07310299296054087,0.009946811581344672,-0.03444369879825617,-0.02670960188152532,-0.03065217493057685,-0.03904908083766956
PDGFD,-0.09145701741853277,0.02025243760891101,-0.00016706894921269448,0.04701544138204721,0.036183824057624187,0.0363934259752806,-0.008831677784430204,-0.07213912595538337,-0.011196256012101951,0.014496864121965125
FGF12,-0.01647263517230368,0.056525328746653454,-0.015179752533978916,-0.009278505211084516,-0.049042092443633264,0.015099610454759712,-0.027864412266670937,-0.041685124180229585,0.03428587608288669,-0.02674296579700553
TAC4,,0.0630032681062824,0.018651767817611596,,,,,0.046536083137266995,,
PDGFC,-0.06506284048753881,0.042496923238885334,-0.0008168179849562562,0.0032575879359507585,0.014620650322279256,0.02285230966794697,0.036486071290312616,-0.042081025635857236,0.017942432673779023,-0.03392231142480925
CCL28,-0.018138701638295614,-0.019836955992959433,,,-0.013130521645858281,,-0.011816203898988388,,,0.2079460856904448
GNAI2,-0.0119491469141092,0.0796255945109089,0.044141245062031785,0.022644324347553948,-0.008730948650204318,-0.08520290132973053,0.0370533180787448,0.024728243608028843,-0.039913771285447014,0.003284547015277872
IL1B,-0.08961041060477618,0.0174949443088251,0.011705590305702708,-0.0056940158298602475,0.02448132680076175,0.04482550445496113,0.05376891861929832,-0.00047168720100314494,-0.005189853856562338,-0.012208625511203658
TRH,0.028115104349397128,0.03767083188525581,-0.0038817233157693747,-0.011134621153325244,0.05389275160816584,,0.07992253560842415,,0.04093535914920501,-0.01818615700018393
LIPC,0.0760040117054231,0.060267985188588676,-0.02360257116344083,-0.01769339116376995,-0.011958265883315234,-0.024502961742172993,0.036998605010934764,0.22453344566389,,-0.028397907498553105
RSPO4,-0.02032521607441549,,0.0006815291436943666,-0.018275189297201747,-0.012676725073243748,,-0.008453457658249966,-0.043166065064798455,,-0.014958883729548438
CP,0.030585925343933087,0.020326951682697467,0.009926046508696445,0.07835551824315153,-0.040980466998693975,-0.03112325293881652,0.03069420119316925,-0.06913082923546923,0.009070734537022784,0.0677897559188889
CCL25,,0.017971503906566356,-0.023864512530578242,,,,0.09489795154416025,,0.027060872648269837,-0.02442059799781996
MADCAM1,0.015054836227665366,-0.030402757973027317,-0.002955501085400938,0.141302513277589,-0.01776023875803536,,0.04084545254865127,0.11241089347166619,-0.016482684806066836,0.00022895507503489427
SEMA4D,0.09585500192740586,0.037133563111151305,0.03466141393476732,0.06549770592903342,0.002095561283203577,0.015043173011282473,-0.055331469464486034,0.014303575573778572,-0.006064191945248707,-0.009792871151110672
SERPINE1,0.024507691584488164,0.0427546256906177,0.021760842730250612,0.01898823212243548,0.09258319792946526,-0.051867067320282796,0.10910266013048503,-0.030669313852864224,-0.007079186124841689,0.025112078704739617
TNFSF10,0.06623750410031001,0.02663855499002036,0.05987750874668959,-0.02867084492054465,-0.025490526726048665,0.06303278459385092,-0.03287603164862042,0.061905096702272934,0.03636950091960449,0.004537176651771771
FGF14,0.0030000977468355033,0.01361841891018127,0.028703050764926262,0.03402526374008366,-0.016403124810257966,,-0.03623538738798629,0.0055789862784522215,0.01335579754391998,-0.013066822926331288
BST2,-0.006840429521469605,0.060407061738214536,0.01811825700409985,-0.016426888218441054,0.017921198680082046,0.030202014885274873,0.021482462796859513,0.09122754826556242,0.011545515297903788,-0.0011010329908171274
PTPN6,-0.03326407954094688,0.06462793683260797,-0.02208042156088386,-0.020694029931575396,-0.005939595749623114,0.009986154539963495,0.046136099488632516,0.09098936512245004,0.01676878545910863,-0.027336728920941446
FGF22,-0.032338552334631745,0.02059265868024737,,-0.018841005791372985,,,0.021477937067989148,,0.032758225747340004,0.010779141398391952
TNC,-0.019083715930759595,0.09962540864791238,0.052337643219633426,0.013106152887913622,0.04638457980547128,-0.034936037462349696,0.06231381229717055,-0.020233993897583367,-0.05511249442125952,-0.01899836717605343
CXCL3,-0.05683661051356491,-0.015483485881621347,0.034517987990446745,-0.04365163950967916,0.0877649439761723,0.02557860412099706,-0.012195421895933147,,0.013090646630010954,-0.03807870205590646
CRH,,-0.01632218961865923,-0.01764438722051788,-0.011314802183446361,-0.015213184584002589,,0.12353426554817426,,0.05711799817651152,-0.027271249781649787
GREM1,-0.01755288364841937,-0.0023729951859275235,0.0027945619570974092,-0.025889153476158118,0.025033476620309785,-0.028261635820232268,-0.04267738711795116,0.014517494915209895,-0.0577930483299152,-0.031647740669716075
MST1,-0.011582591088895044,0.007756189700888335,0.035262524542586736,-0.06501794890727823,-0.001404574332306189,0.030376945591416887,0.020113879795467932,0.0867541610234474,0.06843467216408816,0.018097607624559173
ITGB3BP,-0.04224993003792143,0.008063629878026944,-0.029084602255642553,-0.07953376766360966,0.006230508269866697,-0.028241413870406813,0.03637127208841174,-0.03451208620891358,-0.011996199278341524,-0.01882860003012732
NCAN,-0.06206456594824976,0.07716779649019238,0.02042912407653859,0.005812370019841588,0.0439818520545659,,-0.030932030465197467,0.01508257667218233,0.04618596818030731,-0.029528737401478797
DLL4,-0.03584851158392901,0.022601981048627193,-0.012809211956657754,0.016188168247522595,-0.01470330655173096,0.018790166985037743,0.00790501335620457,-0.062396016599469056,0.047574055377744943,-0.0056948262612179995
UCN2,,,-0.014231155626520655,,0.06719648813900023,-0.027793167396789772,,,-0.02801788961868148,
VTN,-0.023481639387588883,0.024885384161115836,0.014617658385376495,-0.015964194768373907,-0.014657167626886422,,-0.012380854531894367,-0.05209343840244958,0.11640710970809297,-0.0095637343705439
CD70,,-0.010173121883195321,0.09036015220057227,,0.049182873831256545,-0.033100160484337386,,-0.03739002356256148,0.004181040495831176,-0.02442059190072498
GNRH1,-0.027316251049910763,-0.022815819974638787,-0.0031386698332106708,-0.023765324355921866,0.008321208289472286,-0.0408572282999798,0.044772777074579474,0.05289611751414135,0.12094240655224243,-0.04920188386793807
CKLF,-0.018914291997542118,0.009199718277586,-0.04744707494778392,0.04910202767517933,-0.002760338139745276,0.0208216178041843,0.04201534763878421,0.11805807619022106,-0.004177967273992693,-0.03542621706454783
NTN1,-0.053073596285137546,0.035451866431014445,0.025278249930964183,0.011160610742591993,0.06332405935865283,-0.056705242743687295,0.01661798673517072,0.03591475466797797,-0.007708385230570234,-0.01824361936588013
WNT7A,0.044404288272874966,-0.026799347955247795,-0.008051115429611214,-0.02282865396591863,0.051930962801455274,,-0.011497341835234546,-0.018835752161715014,0.01184067433987127,-0.05860378916168473
DSC3,,0.01667193905640599,,,,-0.03697672076244008,,,,0.03663057465525013
HCRT,-0.027580986268198764,,-0.027597984389340725,0.039913850758113205,-0.012676725073243748,,0.03867131631345002,-0.01630599269586115,-0.02757179012115235,0.011459603537597935
CXCL1,-0.019733276155816083,-0.009202057915643653,0.06531020917020464,-0.01347972953030377,-0.021866795197797866,0.12291350908588937,0.003155739757222906,0.0071773099643861835,0.027432979905021224,-0.028583789548735875
EFNB3,-0.04290266167583825,-0.03392839595107822,0.03160935575879448,0.03681721690400177,-0.03703174893025876,0.05377338003264717,-0.013165549089135828,-0.028233711038078788,-0.029114959935654813,0.006440371915046233
CCL27,0.08701567117234131,-0.012481863525824628,0.001302074218230609,-0.008212104346876706,-0.019463931358834178,,0.0946211784157552,-0.0710709991405225,-0.03355047489554934,0.041385528201300564
CCL7,,-0.013758080298612627,-0.015053504280942586,-0.019930129628370975,,,,,,-0.015772848135421704
BMP7,0.05630293914265081,-0.06774572647635106,0.008330865437601974,-0.06891539768327123,0.062208647896324215,-0.027222539024298772,0.016100398409804012,0.05508752144200472,0.024591090526812725,-0.01932055533967907
FGF5,,,,,,-0.031838555503209236,,,,0.017220243916887635
NRG3,-0.033029337028553096,-0.007194482571886796,0.08114646093154702,0.04674960861082173,-0.021533915354457332,,-0.036351194353913104,-0.03127435282338562,-0.019642024676091156,-0.004396455544396803
RETN,,0.06015392728915407,0.01551051224684495,-0.020969925730554735,,-0.012809466480474154,,0.14667279834221383,-0.030053262843621375,-0.026983392937022777
OLFM2,-0.01704746700311226,0.005180238645002129,-0.047370196285245914,-0.005761161403995668,0.018547175559721796,0.03779482031070404,-0.0261700876481774,0.0450588046822315,-0.011751273348253957,-0.00926541722364394
NCR3LG1,,,,,,,,,-0.021137464719411463,
LRIG1,0.004346432771052911,0.054951339374855204,-0.04784977074107043,-0.035039090360628154,0.052328324679823346,0.02698269560555903,-0.011054586315448029,0.10130438938305966,0.05697021489892125,-0.046804842100707754
SST,0.04513022488253567,-0.03236051928340819,0.0023470022745825827,-0.03158526299370501,-0.01190997647633853,,-0.036301144659797065,,-0.03421791582008471,
TNFSF12,-0.0739277375912567,0.02917136901768662,0.001508286390144262,0.004114946501299956,-0.008121870790346366,-0.005705091332420423,0.051170225939170706,-0.09614782597068199,0.014587204371500942,-0.014767310076257588
SPP1,-0.029329131618150768,0.029010314353297414,0.03334245894613429,0.02710433902928365,-0.029452870182362346,-0.029579038537436302,0.11270324174156672,-0.04550474012233778,-0.06651346819082485,0.03151075083230633
HSPA1A,-0.03348607105280526,-0.008318200766268267,-0.02151046533019023,0.014746031691649618,0.048463164051312194,-0.0359019741331762,-0.029038604204279627,0.00271253885062529,-0.0007976036688051276,0.010059391085793176
VWF,-0.009620248581894208,0.09438683210079553,-0.007514961603568948,-0.03446352298235172,-0.03341866653157602,0.03379778510035358,0.003431383347928902,-0.04358671492320701,-0.011516151514560638,-0.011199387467104168
APELA,,,,,,-0.027322740537340826,,,,
S100A9,-0.08440149095981708,0.05900259049977933,0.033485900829781236,0.04300865884258573,0.04581743450820072,0.05529824449599528,0.0439237642436517,-0.004862705231011087,-0.06276600274867646,0.04778980665737908
DKK2,-0.03268539131792837,-0.019712329325370107,-0.01444096035621089,-0.012506806469629645,0.025263718799282745,0.013332707658924105,,,,0.059144710594295734
CCL11,,,,,,0.02600671929375552,,,,
NTF3,,,,,,0.02966144302056298,,,-0.004951110092664882,
CTHRC1,-0.05615952649513542,0.08134390568031682,-0.010439026561354281,-0.004197878628662293,0.029309341125602302,-0.001778629936606163,0.05974923869714577,0.022294185555659752,0.04245145799963933,-0.004828828066205396
ALKAL2,0.00014362842798764202,-0.023407775954370665,0.006048326353629053,,-0.021520308227254963,-0.031120748922024124,0.00785068754881275,,-0.017311290607454715,-0.017740639928986786
RAET1G,,,,,,,,,,-0.019958200642485827
CEL,,,,-0.021967447679330968,,,,-0.06097961072523993,-0.021553040555284845,0.05015841470529915
CCL19,,,,,-0.009049356785310728,-0.019059546155489545,,,,-0.030153338464812347
AGTRAP,0.04001139743378504,0.09367421777507784,-0.0059157798944792705,0.001602461956621593,0.020683010967055358,0.004494219979891656,0.03039668984311784,0.010279843492820078,0.04649192956869086,-0.04062718430636372
HLA-G,-0.007868987150615,-0.01920660881260403,-0.015252447378250737,,,,,0.0690218499425556,0.03988359676371153,
TCN2,-0.04254366530266323,0.04857059418998603,0.022225676700711666,0.032747431413353074,0.002508311036013939,-0.0026066622076529457,-0.03702495890972298,-0.0011956676669645243,0.017930591278519196,0.01757266329686137
TSLP,-0.02358965292360999,0.014790480445644336,0.00633795816800661,-0.03195296443460417,0.0035921154428114072,-0.015492194219499452,-0.017340901417876014,,-0.02733425513124743,0.10221718938159781
LGALS1,-0.10076023598616647,-0.06824539040392796,0.029774282341005192,0.027025553150201675,0.01417613234715155,-0.039420961923754466,0.13389775265268425,-0.0024814042670042867,-0.021522946078332376,0.041052064783664625
COL16A1,0.07129815206857641,0.10905268845645309,0.02562482037550455,-0.05031667177233742,-0.0007424642126784896,0.06100980635485183,-0.02674102266175284,-0.006377298283629746,0.025393311771179136,0.01629719750774122
IGFL2,,,,,-0.010576096064994933,,,,-0.017668265738024286,-0.021455872168652804
PDGFA,-0.09298932247093138,0.04687389044368892,-0.006481579577568668,-0.013845845835601382,-0.06492029664749212,0.002843022028775535,0.01604529753875169,-0.0614932220954218,-0.056313136194058706,-0.020526084323035442
LAMC1,-0.07109193851926969,0.05371227107544396,0.025640317760445896,0.0033701855112339475,0.029429429318819172,-0.004416287431071738,0.02734300678620816,-0.07636187723831409,-0.035105051081204,0.060095327089977606
EFNA1,0.08585911045059516,0.08658822315298075,-0.0012419386008538265,0.02224955578542986,-0.03789619082639551,0.08653862895480044,0.027282708977142276,0.017019163730629564,0.042294146338111134,-0.017806011809942117
SEMA7A,-0.04676584988725578,0.017018297025785147,-0.037368481397864715,-0.0016316055255050025,0.0417944692583772,-0.0020366888201413776,-0.04518269240649201,-0.04629094498246476,0.0026036057259272395,0.04307014340713583
ICAM1,0.026635641843159044,0.02785681547369958,0.01743595660161237,-0.025551521491816533,-0.0019072088784153284,0.05607015992004129,0.0535626296402354,0.07433426252324905,-0.031405046893799936,0.030841999688600488
IL10,0.04919776948968349,0.02901918072733972,0.009673075680510212,0.011540484453455686,-0.037566269328084656,0.01634165292345243,0.03556256961199312,-0.06000126255029576,-0.03032415983055145,-0.022242971917893387
PIGF,-0.0792166757584417,0.005685329895082898,-0.00037081496892686855,-0.03656553462153513,-0.03171880773714292,0.06335460437203137,0.03498264126904641,-0.11377115249316819,0.046757733849728,-0.010116554282780594
FGF20,,0.07323104679386783,-0.016193401179054698,-0.00916101912541136,-0.02527772577769386,,-0.01594695512641001,-0.03786059286578864,-0.027574344015522553,-0.029488388752185575
TGFB1,-0.05395245366814494,0.06422187481951881,0.05100006181601781,-0.024400070926806527,0.047761045716509985,0.15405170645914412,0.004340331387599352,-0.057429377450871344,-0.013202985184758388,-0.022815109984477305
NGF,-0.01663815822155196,-0.023621940659021918,0.010424139065518888,0.012720118835076847,,-0.010801840235471247,,0.0016133441331625034,-0.014439693395955152,0.014102510291312905
SEMA4C,-0.00523811526408259,0.055169628971955105,0.005842771810185388,-0.01836975420061236,-0.034722770315938456,0.029677846561180377,0.04075692671753156,0.12754672578771606,-0.04143089576605142,-0.03301769445941475
PROC,-0.026710312672007932,0.03944534446677688,-0.03352834597046496,-0.01266839386164075,-0.01895354484470098,,0.037993303845218825,0.0039769649605953476,-0.016656810131650487,-0.031064691411766057
CDH1,,-0.00755837580457125,-0.0028727920317116276,,0.008985910204388617,,0.03143396910987681,-0.031960989060265475,-0.005730053862043119,0.024292265290684137
QDPR,-0.09655439120646046,-0.01540725608375213,0.02012251081187129,-0.03644758295512591,-0.0025329243917780984,0.10239972800258947,-0.021346717231406652,0.05835530821475104,0.03170663060218578,0.03410454569233113
IL11,,0.01708162222695579,-0.027063490927508486,-0.011667189677522095,0.12932613940542698,-0.012410597723903473,-0.013270905326094906,0.1930076974503704,0.006846993677870155,0.06296497272307779
HP,-0.034288409186718036,0.016292501532615147,0.03835386621564815,-0.012896530844862697,0.06579990892515172,,0.026964435308038767,0.022427505403625828,-0.011888780887948773,0.04605454109187736
NID2,0.02872303975540081,0.07879104995063604,-0.025192889984711295,-0.0074075705968210705,-0.011686320121882561,0.03886155642233093,0.020985582997832646,0.0019104259068984538,0.07502047571200436,0.028149061017615194
SEMA3D,,-0.013405258227989764,0.020280896765343916,0.04347331354126879,-0.026538615091046058,0.0729940332558151,-0.014744563171108832,0.014556917647132968,,
LAMA1,0.007305815781661361,-0.026322012927337553,-0.01715239836719399,-0.009212597345425191,-0.021578365891032247,-0.020315460711206722,-0.010513163145563513,0.07628257357156455,0.023379739991772654,0.04035372877488985
NTF4,,,-0.019293679735516548,,,,,,,
RNASE2,-0.06926971745403775,0.07696607357181572,0.03550447579112058,0.006311575125258855,0.027806321532921983,-0.007682132813371594,0.030409173868257953,-0.05864876298983198,-0.010840359289839726,0.047349266225571965
FGL1,,0.059748352605540914,0.05915771641571824,-0.012828061153199422,,,0.08650621699349735,,0.01671339911837899,
PTGS2,0.03081629408975386,-0.03552555484787439,0.020427082552859833,0.012713803240156954,0.03781909811075737,-0.015499442494811966,-0.004466050024777922,-0.06696478372969546,-0.010748990631182566,0.03525645898602892
CEACAM16,,,,,,,0.03926540327622168,,,
NLGN2,0.036025755778688634,0.015693099060819744,0.022458235002174528,-0.04772240094253907,0.017659179877130542,0.02130049707741056,0.03960784375219995,0.06037125762183072,0.045663365079339636,-0.0038275871536751506
NRG1,-0.009677143655924134,0.06975414786518297,0.04321982004777078,-0.023948071411659187,-0.032143621900985284,-0.035678787636419275,-0.025375654501096485,-0.036780802153742576,0.05922979437815663,-0.028965259066122746
