,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CXCL14,0.03869935026633214,-0.014946611421610042,-0.017435644192859142,-0.025135627934035003,-0.028940032748712697,0.008125978239925022,-0.04758732961615846,-0.024266740097843017,0.03638656040567273,-0.03659474876764253,-0.005341879298725257,0.015205707570981768,0.07028162300623164,0.02457330293098857,0.013790303413066751,-0.0395723011011165,-0.014587878819874724,0.04224488686035352,0.022610631934375812,0.05007048220912654,0.09548697459480399,0.022628647651747776
LIF,-0.05185862505004499,-0.014461913798808762,-0.01870529777672842,0.05445661764809217,0.05756173280371593,-0.022713142670301615,-0.03032279775628306,0.043663069701689226,0.06227339259932871,-0.02060781766519705,-0.023173670971874158,0.01899953758352275,0.02296507264247942,-0.036682590447674905,0.08332699395012826,0.02696440961640568,-0.039580182012182254,0.07453887141744471,-0.0565558022346168,-0.026188885870901797,-0.02191371933844993,0.04875955146798048
IL17B,-0.03517410391996271,,,-0.024505319331331356,,,,0.10071942330653064,,,,,0.009105197736157979,-0.05754705530437105,-0.0389762136687811,-0.011229052628607454,-0.0357556438526066,,0.030500780744832885,,0.03004597050008569,-0.028447760465483512
MMP1,,-0.02580743416270724,,-0.02437674885681216,,-0.019500853240045052,,,,,,,0.07763113836742876,-0.04349154164883269,,-0.034149025109583654,-0.026961946606511113,,-0.029887347868861373,,0.03908873490267914,0.06952205759124037
MATN1,0.05794889604694289,0.03199313391941687,,-0.03914718000364772,,,-0.02927334927875038,-0.014694688343030726,0.002428734840291283,,,-0.02575514959460513,,,-0.021104517261002896,-0.033613760545961394,-0.004738959527220226,-0.02899728032339316,0.054322217548451006,,-0.0099472730694353,0.012597508498156227
ADAM28,-0.05042864471258986,-0.04460414869961186,0.004479632743144556,-0.012805448004928874,-0.02057252678060131,0.024500897765646946,-0.03596576310253722,0.005755773951552865,-0.0622519348953249,0.055947751778410375,-0.03368910534524252,0.08451340481389887,-0.015258318953346934,0.040078386177604966,0.07851439166437546,-0.007552345860918535,0.031184269745076564,0.010713395815349145,-0.0035121615928174615,0.05856293095774208,0.023893131754299926,-0.031523855869175124
TCN2,-0.015121025132240135,-0.043854522053643145,-0.016567869920002674,0.029665660333284896,-0.02758653021610675,0.004491240734804573,0.012271120261148561,0.09422063985250358,-0.03388485329877771,0.012549014937649528,-0.06549795039994105,-0.04891285877748498,-0.026943556743598353,0.030449292808946173,-0.11105774531206822,-0.01995869368305678,0.01414324208743875,0.08385533498512572,0.03593576780310246,0.01848844291938745,0.0788689762189052,-0.038097551474148277
THPO,,-0.021098471522702403,,,0.03201944359007981,,-0.041627979072164804,0.05916980387357244,-0.04142952375520845,-0.021444391254322848,-0.023003881219713272,0.002564005495613585,,-0.05533510368657667,0.005248042828365484,,,,0.03657371823932245,,0.05164414457107427,-0.011236518513552628
CUBN,-0.0065656549123522005,-0.034949460268646454,0.004316261300794887,0.0014055710016646812,0.025989660743486645,0.01239243410858211,0.08214586326372034,0.05867438736758224,-0.012193483484894168,7.305191953272727e-05,-0.017689248720671215,-0.014043150990088779,-0.006957314542005342,-0.01808493549938909,-0.042751921284898776,0.040190854402659855,0.034663001673078536,0.07318808640581644,0.04380514904383838,0.04277423008859444,0.07373097162714704,-0.019432367578813073
TIMP3,-0.04716382573089748,-0.008788942485969727,0.014662866309224962,-0.04496933713930929,0.027310730643440605,0.022356455661474237,0.017996010297773788,0.04094440728959004,-0.023293714118478068,-0.02136451004228089,0.06433171472496453,-0.07865950688646083,-0.010107747318729446,1.1242636923692832e-05,0.063502256821518,0.044971999176450166,-0.016809924825891203,0.11372130689686168,-0.024107330281741512,-0.06603805268100067,-0.015539012903329881,-0.0006077109291982255
PIGF,-0.015734151312332804,-0.023610281512002628,-0.008178184083131741,0.06690578008481779,0.023872265447830953,-0.02684909047185718,0.031376644180812104,0.07799343744245311,0.05112795574963842,-0.00025322370508081026,-0.10012432991750561,0.05127030103995103,0.03612200401850662,0.09257139680901605,0.03384246165044375,0.04544166206901625,0.06862001878259702,0.09047323168552013,0.03725221524524153,0.00800998362021009,0.0783799134142974,-0.0341906259501605
CRH,,-0.021931708447619536,0.05338137580289123,,-0.022703662087841994,0.055363165731577624,-0.02466889408850889,-0.045710614367913995,-0.03641433191056827,-0.00768606746174938,0.20045591643916208,0.05360428835166863,,,,-0.02529047084224838,-0.00603833027138208,-0.027225350903446858,-0.03989866184046081,-0.035053645069685314,0.013910378180432016,-0.0567792501026851
BDNF,-0.015414707451616338,0.008416559395050028,0.02214972471768511,0.09099125164384794,0.0034640502610233893,0.0019758946953541334,-0.0013716835818407013,-0.06635109649836773,0.07692824333038979,0.026545389278449554,-0.02283300153667778,-0.029006916651237117,-0.03333357952726266,0.09420587151435333,,0.029737675735021823,0.05770039999659863,-0.005458994069117582,0.015174713869575758,0.12990309875683204,0.06505302595006679,0.023593392524944842
CCL5,0.02436634409685017,-0.026077035632384876,0.013544276539242688,,-0.0026761029154286136,-0.036807211342445134,0.018953747367673787,0.02698475204323338,0.02405508920211694,0.02285812061037046,0.02715082864780918,0.01582078082244979,0.10758691132821331,0.0273785208589013,0.04620983183536219,0.050629030615758894,-0.0016349846334303602,-0.017414009333828008,0.13205264130439273,-0.019505629380298754,0.02373502392720588,0.03770444845880243
GAD1,0.08915285718302432,0.028343932328383475,0.09408523986314492,0.08131166990708463,0.004252405584303588,0.09319668066336194,-0.043917816208517216,-0.047744749055076766,-0.03482713292769648,-0.028950231175629688,0.1444739618853125,-0.0396395272839391,-0.042342050559322136,0.025173700941770346,0.10561955866870923,0.014298423725194293,0.017915026904628907,0.019677647251084892,-0.017868118744048197,0.03364447770640188,0.02318953150745157,0.018061462678915858
COL14A1,0.01548604748277831,-0.02057672628007624,-0.008942129366736974,0.03144180478112178,0.0006278154260537158,-0.008193313860364204,0.04369015976893383,0.07379867968564877,-0.03787202885668973,0.034727837651527135,-0.04057433596601916,-0.01372308631034854,0.06280064945249021,-0.06948506003275969,-0.09572166676655411,0.0326521228589759,-0.021174948085394128,-0.0014686685596419105,-0.011873015618130535,,0.0894006566820244,0.00889975900638124
HLA-A,-0.07105638973771239,-0.10950244357987497,-0.020308207310204017,0.003364067880661036,-0.029269870159775786,-0.10422409261043383,-0.017815663503946966,0.14469020340425917,-0.008524700277943768,-0.02588454859720078,-0.08368917974970844,-0.0008716511960532065,0.015942600190314432,0.005462437423842889,-0.028961065499469443,-0.02608553351852901,-0.09706031294427127,-0.009151293575508224,0.0009186910968500705,-0.0017769053594272324,-0.014295942106065015,0.08516610406828266
CD5L,,0.04107515955924709,-0.045911285028160186,,,,,,,,-0.024007110876068005,,,,,,,,,,,
FGF18,,-0.019844229824040376,,-0.024505291965956442,-0.0037006053029391152,-0.027037726704845503,0.05771461434039093,,-0.0018432819566203368,,,,,,,0.05174079498963205,0.0030201369603065726,,0.05144356337827543,,0.05626325378484674,-0.03558997404137327
ADM,0.0204124156652189,0.029304394452931076,-0.017375711663193377,0.02916608553063391,0.03260685935581383,-0.028169805224633478,0.04575095220988407,0.08400332362343109,0.062308933140914034,-0.008297245232073347,-0.05052081930443582,0.08625919680109757,0.018479851122009096,0.04935978904617298,0.048271144916170884,-0.05876702785584637,-0.09800020532956616,0.04882458138866362,0.013982195928630417,-0.0996313484588362,0.05298586438770973,0.053237188230648165
CCL15,,-0.02726181222459963,,,,,,,,0.011291427461417373,,,0.08084927614457033,,,,,,,,-0.02515483092909683,
GNAI2,0.019578828235035657,-0.027979180481528112,0.01915963163223125,0.07256601300561305,-0.02857928981128519,0.005056667492832078,0.023931871928480473,0.12233143862897833,-0.00764394922165586,0.0172418145497938,-0.10842267882860411,-0.0015525056138635288,-0.038117331482460916,0.00904021765507184,-0.09674443949560793,-0.018819226522845487,0.054250067791413906,-0.07607393344144128,0.00302604175215649,0.034991458712509624,-0.008806327782121866,0.061833517732237935
HDC,,,,,,,,0.11302467609504337,,0.03878636767615444,,,,,0.13610505169534776,,,,,,0.08082803018561951,-0.025924718030694512
COL11A1,,-0.017018606857182244,0.03297075519724081,0.018288957061658312,0.0290638125190305,-0.029749459268388918,0.08525917827793494,-0.028800298898483893,0.05621278448698686,0.0898993126770293,-0.029140676861985383,-0.03945094046203386,-0.04954399154090359,0.08889633722226403,,0.06278477711322772,0.011419627987211871,-0.022690538779336203,0.01054676088974523,,-0.000746122135340653,0.06097550354833115
NUCB2,0.01595070200704448,0.02595623079922001,0.0022152659396807804,0.026034582313232003,0.05407223015564395,0.026801563677117182,0.044606486373463664,0.03996893190336929,0.014169974285097735,-0.004822626372073432,-0.0015282056774132474,0.012170894643535423,-0.01722146083937363,0.0327367034188399,-0.005480815973598832,-0.009862694689313839,-0.042724908660954755,-0.016671567409789263,0.04400838070417511,-0.03137429733350432,0.012139922052518704,-0.01573212028484211
FGF16,,,,,,,,,,,,,,,,,,,,,,-0.02554543942696989
CXCL1,-0.048011752068952286,-0.021649215766231505,0.04671908292967618,-0.024146610247159216,0.022451036830920177,0.03380912907409875,,0.053256615251078845,0.03499313576169542,0.08432745849896177,-0.032753154717528044,-0.014483865250874802,0.07632165737115666,-0.041540102754102845,0.017259858855352292,0.02794277354179123,-0.054126556883238884,-0.019692301064539692,0.05200318737342086,0.047013911641605975,-0.03468280505548501,0.07923062549646025
VCAN,-0.04111748876848689,0.035780771932846026,-0.020874575409341154,-0.01063498033770854,-0.06196950838965116,-0.06337909037237192,0.09666263825200325,0.07718076635075834,-0.0821400572961461,-0.048415580585281975,-0.03159942091408549,0.0343334701570492,-0.06302204737357939,-0.0038174783128754495,-0.013541241239054069,0.039472527928892956,0.11554995127341901,0.02583519493425746,0.02120758181198696,-0.03221073993869777,-0.06637348356905848,0.04807389242537727
MMP7,0.032674888988277334,-0.04218990310097558,,,-0.028623387822621946,,-0.01774401186122542,-0.025390501167822523,0.013292859813929253,-0.022402349580937002,-0.014127840576425316,-0.0398072121636632,0.022805488670735417,-0.06292666740155371,,0.012444783822013751,-0.005106511772020154,,-0.01143485201044273,,-0.011192374562491064,0.06183843806414059
PTPN6,0.023894730531052653,-0.05420934142099537,-0.07251328902482275,0.019543684000993423,0.0229733952305758,0.0329593026434199,0.03066207965369312,0.06835314605772191,-0.02185139936080317,-0.03898308168770747,-0.010026302304421907,0.0043628397720028075,0.11217809042100566,-0.028619605834904728,0.026839232704165095,0.006497005599925258,0.06468250376077998,0.0038583212930965974,-0.0061668356505733156,-0.029954022175355723,0.07744777037223073,0.0035993942460559574
PTGS2,0.0027581564141691797,0.04580466584549772,0.01924447240855111,-0.06398531822795636,0.014014114869543978,-0.030354774325983293,0.02931220241892298,-0.0711892320844215,0.013070301672023965,-0.041618529582717875,-0.05267068721339421,0.014164832077647864,0.0014421465709022713,0.004857837591419747,0.08377152920847766,-0.0108579777941643,-0.05274317084012509,-0.021675657260621782,-0.0345438240121919,0.17016994364462068,0.04390387265970853,-0.025406317602866834
XCL1,,-0.024033226969695277,,,0.005027894106943905,-0.0035363581205768357,,,-0.02269416477804043,,-0.01853170702074672,,,,,,,,,,,-0.022915973589748617
CD58,0.05104147607909874,-0.04745794826329146,0.010993060460813534,-0.030173477251979386,0.07687668794456112,-0.01555763831523253,-0.008964932854473034,0.11116301064657073,0.007688004888001555,0.0073212988226329335,-0.0026427669374699467,-0.0029578446538927375,-0.026135689336644105,0.04471227236540148,0.08835454016164829,0.026785728775289924,0.03539652994685867,0.05307780442335556,0.015494260767211223,-0.052697354687302564,0.04134814902083264,0.10652392479801788
TNFSF14,0.05227888270685743,-0.024215953770503784,0.01139302849189316,0.009334284868133022,-0.016699257843587643,-0.058363800958989465,,0.0015282179262454591,0.04841815072138166,-0.019060555009475854,-0.04024118480616539,,0.006644376738113973,-0.053629030336258064,,-0.04137522133935321,0.00790682807928557,-0.009959173187431647,-0.025041073568306146,0.01719210219470658,0.058466583094920484,0.007236842787608177
CNTN4,0.12716297224127665,-0.008519893988492566,-0.016247536504752143,-0.028171488795609004,-0.005394139135090245,0.02298507466504692,0.007218026468981366,-0.05643735664966421,-0.038784391531410056,0.041309936121332616,0.012318876562523022,0.022616654076676814,-0.008843191619272025,,,-0.012177470504332618,0.001403700454345005,-0.03638934385827869,-0.04876582234868586,0.06299065910005043,0.05786786581421436,-0.014579647011984564
NTF4,,,,,0.023218783938532155,,,,,,,,,,,,,,,,,
INSL3,,-0.021529335815896507,,,-0.025681553669714353,,,,0.005554624277786045,,,,,,,-0.046014406384718584,0.0333391653670528,,-0.02497350055411345,,0.0031148475483297653,
BTLA,,,,,0.07100523459352398,0.2006647822390477,,,,-0.02434098066650336,,,,,,,,,,,0.09471147151336207,
MFNG,-0.035955049673997326,-0.05498022764860053,-0.0628033480033169,0.13101392470382286,0.0070636359231342535,0.0552438961167895,0.05864419077160107,0.09789847459940446,0.021638445648542417,0.04117934986280221,-0.02050139466424469,-0.010565423234306722,-0.01122879967499101,-0.00495818229288343,0.02634370141543068,-0.029412483834523537,0.0253115083376514,0.049539800544541206,0.052275260661728024,-0.0625072020782606,-0.025119083575080404,0.0017255482117476963
ICAM1,-0.062361680993390074,-0.007188917551254085,0.04284442071751116,0.014467309727912768,0.061670267136500444,-0.04722120398119479,0.08463357792097828,0.08265766956466179,0.005053609469178975,-0.0017619853624830349,-0.06894182304869699,0.05559606775529566,0.07827588182065316,0.00798693671690625,-0.08036164459113847,0.0516261204144775,-0.04596717884291864,0.06160362878228267,0.06278116468109349,0.06047220124742068,0.035376099965852635,0.11239957810252829
PROS1,0.0034343288045158215,0.006811511545360119,-0.03686060983506249,-0.03304916452084559,-0.030802333124951314,-0.023058019435404403,0.06731446264712192,0.0720308366565274,0.04419780203147426,-0.02511798473564813,-0.03888759820268712,-0.0077735760548358155,0.005621139199568419,-0.015324452610849084,-0.09618149935749466,0.01980680175213946,-0.0395097797628227,0.10122366558363982,0.032003180124719116,-0.04168509099417226,0.0710149033645593,0.00029575453972144144
CLCF1,-0.0012856195701398294,-0.03769647350144153,0.0036183513965031477,-0.01416171601501342,0.020194057956675004,-0.004155512849789192,0.11449513758179923,-0.0006022717781064876,0.004382125161571063,0.037413835826778055,-0.0324960382346689,0.003984243626505987,0.09148105729171727,0.1084427562367316,-0.045008183875345685,0.050024500147070106,0.01777517203537833,0.018849452275053122,-0.03077587216585055,-0.07978324718608708,0.013428906461491688,0.03728417405543692
PSAP,0.008746790256114976,0.0026536990282856015,-0.013337335748513993,0.038507533762074206,-0.03432009267876158,-0.06408176245569823,-0.060053262176930855,-0.06012884388172634,-0.022872461823550752,0.007582353966088493,-0.06495092509685783,-0.030171827247276645,0.0014200422325847048,0.13271251685326535,-0.06497215808884613,-0.04447646598913512,-0.08644512069554741,0.05657642243200295,-0.009337931689246784,0.08910531391494395,0.03292894258170335,0.06486863300259656
EFEMP1,-0.048694489627302495,-0.011887383425764217,-0.009713752801444172,-0.00500685002622505,0.015731179589158074,-0.10219645570309584,0.028260559507719628,0.09095057140104458,-0.0020541775888991707,-0.013763236929703765,-0.08368405472273747,0.029839124429682156,0.045826299017039995,0.07054164583799943,0.024019745498526236,0.004276610187727643,-0.0012906204849426845,0.06231685530167895,0.06238038480379511,0.07049321300513699,0.000848644799516804,0.05385121457416724
C1QTNF1,-0.056559469348174476,-0.018870645453520105,0.023887546930520715,0.03278232733530111,0.0074517824788710415,-0.035561266646735576,-0.00629506162480691,0.11115356271053098,0.011334153754733607,-0.015220596925808351,0.006773778707693755,0.04642291056468038,-0.007433825433473982,-0.029496234533315433,0.0567896110035435,-0.05382205998364447,-0.08178082424173937,0.06598588117801794,0.022565324180926025,-0.005568458523826476,0.03411601398146784,0.06388904058209925
ALB,0.048872691714223156,-0.033284914977773035,-0.02737981663264185,,0.045697322232394214,-0.014892145048291195,-0.0034663548588010577,-0.022012832471560023,-0.008042070290098135,-0.008084399786205256,-0.039260697900221964,-0.01654790271412571,0.004695489119671225,-0.0052466750017648505,0.04186849651226353,0.030596761866628214,-0.049602613950927146,-0.008287653119919625,0.0837576427383772,-0.03712584838262857,0.038749713407257774,0.0169501636320025
CCL13,,,,,,,,,,,,,,,,-0.030714109158345843,,,-0.031853803353168425,,,
EFNA3,0.04259463141351795,0.0632130280017729,-0.02837687250881048,0.014464398108243392,-0.0029649625639737525,-0.016867496991674204,0.017147270380336494,-0.035702961696961764,0.041709410678776114,-0.0013021550475846905,0.07296873727011002,0.10264553368567149,-0.011714829087346109,0.02310986003552105,0.02010089978674721,0.10683365528385684,0.03811306981552446,0.02397732251657656,0.03196218199190194,0.004003797237077002,0.11004285645873328,0.06284738013658642
DRAXIN,0.12398452771552634,-0.03999196006735474,-0.05177189515412431,-0.05187604540234326,-0.008585613556116237,0.020192439135282274,0.07174231277460597,0.14166854732556375,-0.03389633271232133,-0.01738289575925887,-0.019340743848993647,0.04913172922925466,-0.0005891993946708049,0.11667028298319489,0.024531969274534507,-0.11409433697521115,0.017984436490882678,0.0457379499326989,0.11704636534371693,-0.04820894261501875,0.03241888477386039,0.05027929776816102
RAET1L,,-0.016771561691059617,,,,,,,,-0.02081992971542831,,,,,,,0.07565274803604839,,0.0072032900044314875,,,
NPTX2,0.050889837846577496,-0.008427470690145754,-0.04742740319568013,0.03437626829153118,-0.004139685582292174,0.04147397476573628,-0.05217366327633854,-0.10774737406693667,-0.061895622310906756,-0.04842495044895364,-0.055946080561350066,0.05718440924315183,0.03387092692417729,0.037730659996598526,,0.031363526710576226,0.03404758526750717,0.09305065723778339,0.028022569122280058,0.09986611738857594,0.03450111995233457,0.020393024473642177
FGF11,0.058142218109081475,0.012153724378026106,-0.06279929885215031,-0.00991989683212379,0.03147198665647345,0.02417998762215303,0.0675795359754938,0.14758395687330927,0.02633984684233539,0.0441047775058964,0.027853647707288945,0.13710637130000322,-0.024353885236196002,0.07977555746839939,0.012323058626403245,-0.04960694608284507,-0.029356030830245648,0.004501137980719323,0.043157512048502863,-0.07752072767281619,0.046455229386283735,0.026426567322247463
CD59,-0.051002198860057656,0.003511440109361473,-0.03095813532260473,0.010398351230072034,-0.05138651154705606,-0.022224763079552762,-0.023332844737085724,-0.048140397664820714,-0.02447186038976158,-0.03219985285466966,-0.0012618014826539352,-0.09288275318722887,0.10896504569499911,0.030182723405949238,0.02598001311990265,0.008435129092745762,-0.04092995276760771,0.07198501971371626,-0.03339871734391755,0.008044434169349196,-0.001723737454956818,0.002421277495149481
COL9A2,-0.04182688615903721,-0.032046942912400726,0.015476372846073373,0.07136156158124972,0.016972148366670766,-0.026324595487476656,0.022556068457455464,0.048312225335648495,-0.06945676738322172,0.021487312439417455,-0.09744273677836014,0.01629315435809757,-0.00487941739150267,0.08823064042058361,0.03434138766342427,0.08829351056769064,0.06348693852177052,0.07333351866624412,0.029341087206696148,-0.03972535838457028,0.07532635421569321,-0.011412378290304255
DLL3,0.06063005329720462,0.0014933784047290691,-0.019825296248482352,0.04113738837199814,-0.044741284355655414,-0.07877580998730474,0.050390115871006336,0.030236791359346243,-0.06694414074906746,-0.03896226393689286,0.12355186903104616,-0.0021335990277879698,0.05487223039279214,0.0454812479599738,0.12951725331801553,0.012107722962118718,0.13649295068222114,0.04337584496125381,-0.018178119183082406,0.02973894848853458,0.09868866007332552,0.03893845840397488
FGF5,,,,,,,,0.025791887479927004,,,-0.013587485132207994,,,,,,,,,,2.1260457162814183e-05,-0.04382053650885656
LIN7C,-0.01816152273830007,-0.06870791207089876,-0.056600242811153334,0.003908678584945156,0.0011028237301943767,0.0233094109170322,0.03603862836447636,0.07429727166762917,-0.014854546771063367,-0.020075463988082173,0.0656948845855092,0.036910715579284104,-0.024525504854585323,0.025685367726980886,-0.03495049399475158,-0.013389421923853735,0.008181608873264874,0.008227467994423667,0.01375419841766687,0.005554275572843157,0.041265634102584596,0.04003154660466451
GDF7,0.16576628828194828,0.005781045432074155,-0.017434762825233947,,0.02908041625362243,,-0.0053243887009987514,0.007342645268156149,0.032242056826880264,-0.019060554268782653,0.018632553119776078,,,,,,0.11363274611924223,0.027909561880748945,-0.03508311197471835,,0.040046454726479164,-0.0396293874761246
PSPN,0.0073185051140009305,-0.045807045091811785,-0.03141282898881221,0.04827935550219225,0.06001209223369963,0.005526756881365097,-0.027324526187630784,0.05358795699223087,0.014130611255746323,-0.05131052958444754,0.02099294591589946,-0.005504889048329249,0.08457168970373503,0.2080521516454706,-0.07209092143854809,0.028744213808732166,0.0719692918510827,0.011278422095601377,-0.03360471964083372,-0.049663088039564644,0.016435124291039067,-0.02162514117534759
ANGPT1,0.01565966924126088,-0.006581040440882298,0.011651759368983973,-0.02879193447093572,0.02818423741364581,-0.0439560197630091,0.0344484847318097,0.10972305809415175,-0.04938142037985229,-0.016412938396680062,0.05386316563810113,0.043476023700938275,0.04200275032028922,0.041629758829362776,0.022801650447221544,-0.013171089346311938,0.02994926567803005,-0.0016522140140059944,0.04208676952681316,0.006961246528103096,0.0012834174820125822,0.013221034535408
PNOC,0.1122696199790193,-0.026063532053868257,0.13388295833782987,0.09621459038792714,-0.019590042970507947,0.04735091700713591,-0.0023988916304942217,-0.054661162483091025,-0.02595037885184864,0.013674137154889257,-0.005579981138913472,-0.029434461822731534,,,,,-0.02550185444693264,,0.11693383383429379,-0.03242156746604676,-0.03554803216950302,0.04253495951597408
L1CAM,0.09491006510897529,0.02235109194513177,0.04003812673023024,-0.005300488083476961,-0.010300453879453386,0.027565461324580987,-0.015594207517654493,-0.07538514826319266,-0.030046735066376805,0.013302401568785514,-0.006060729931269345,-0.033933242595697244,0.04952257222385615,0.05054311731917524,-0.11185975364461563,-0.019896207149482634,-0.09278890662738606,-0.046290912826451744,0.06064251858019237,0.0017907283419990965,0.042729400715337096,0.010235274546668702
APOA1,-0.049547688306354434,-0.008884897629800216,0.03141686045227973,0.03526674156527879,0.01873126332051378,0.010854796140773833,0.023385782704709892,0.03300968884446127,-0.026342431738448167,-0.021188946293321707,0.02940005312601795,-0.006499182537839819,0.09524158522451917,0.0024805500971932667,0.06897954752419148,0.013097159741729841,0.020099434946360937,0.048408285014395466,0.006656253530704402,,0.047764309101482834,0.09679672984645188
PSEN1,0.03196255927212835,0.03395629963653916,0.006880559370301892,-0.033363787891293045,0.012625479325886311,-0.0021674768579598978,-0.02715436519607787,-0.024168645861903967,-0.030062218650376754,-0.03977604147740174,-0.026784223644177832,0.004939257143581829,0.017234604937798194,0.038025043387605574,0.06526754273528805,0.012045265320323923,-0.00013395187688497765,0.05201296900984756,0.02296163770254744,-0.07337783789025486,0.010283983000312493,0.08465696801286143
CALM2,-0.00966513152192437,-0.03740535920461693,0.011588201250140191,0.037345715610288745,-0.01793266559228223,0.045282764632882284,-0.07382591548189496,-0.12985403322304676,-0.01686731384539272,0.006450411535463569,0.06303745951007682,-0.02322746676534167,0.025841285463778743,-0.01785203592110331,-0.060240944140106084,0.039946319071371035,0.10644569391712978,0.011105797628415306,-0.0023248996792384446,-0.03782678565197291,0.03821008762638061,-0.056336217911144924
CLEC2B,-0.061776887043645486,0.08749415961777912,0.01192784561812326,0.030769597126022404,-0.001617949118186514,-0.018710959541571974,0.023653372237083893,0.12426029058424583,0.015194313025434877,-0.0008837757912140008,-0.039445226546220166,-0.004367777273015419,0.05428976222136739,-0.01246878304438478,-0.05390591726382598,0.017901104268162313,-0.026829304367843868,0.0633970337883964,0.012003677122625664,-0.010966990502716108,0.012695825758453036,-0.02040195029487681
NTNG1,0.057146854534732124,0.017026125990780693,0.018980237598349117,,-0.041834916028168495,-0.04571618208294737,0.026080670997484977,0.040447113395187806,-0.014795037548056465,-0.01916176784392305,-0.04964337013409489,-0.013971693675482854,-0.06648290125403103,0.03309307567323997,0.06507165680760134,0.04953414940778586,0.06708312892561548,-0.019151946321763782,0.019430249209159395,0.054653347087544,0.10656010275230039,0.02150638264797774
LRIG1,-0.09513111783796589,0.02820767939397876,0.0032140874672112823,-0.004159016133174116,-0.025702658079422777,-0.013000172537832921,0.006495148203699947,0.09968002752267524,-0.0010928961952089064,0.008950437266032906,-0.005143157643539256,0.0195506532876665,-0.028030202762765858,0.10434340661222329,0.0970882277393635,0.03405412635265105,0.05942953650908236,0.10361324721902467,-0.012680314684699098,-0.06523684418890971,0.0686441365802336,-0.03063483986828578
CPAMD8,,0.0082880843120142,,,-0.010207437568016599,-0.02632722989803579,0.0015024082094862515,0.03406293433382168,-0.029219559113947316,0.015319515471238294,0.06136594900069295,-0.011579958395617923,-0.004296555150289513,,-0.005703524888242691,,-0.02694109029769201,0.04893786956280181,,-0.03589438197658897,0.0013460394981233926,0.007616099849233719
GHRL,,-0.011327906449323685,-0.022114113745577375,,-0.034301072185880924,-0.010993149282622568,-0.007400631306626914,0.06402617189062519,-0.01884781835786788,-0.01738289575925887,0.019392382286696454,-0.03287054715843099,-0.03961623267365722,-0.06281007432695662,0.048090409229963986,,,-0.01405701208778696,0.02449315909420305,,0.0265990930328533,0.1004250857782511
NPY,-0.04802027745004485,0.014872521273015337,0.06129178223710784,0.021861079057326316,0.005020279106950906,0.06803717763328591,-0.00371851920574458,-0.06009348280953217,-0.041035018873993606,0.008171492531168428,-0.024840455881372885,0.032608263142158776,-0.03433719511876273,0.17836047007104694,,-0.04252296285846326,-0.021666499567802002,-0.04582674770439485,0.002725013144770149,0.031257329691946174,-0.024416888841534284,-0.06047828960368842
MMP2,-0.01583507946574199,-0.03170994807707041,-0.02673401396512913,0.007210638869305175,-0.04596046294054841,-0.004945825786106991,0.08898319339091164,0.10970530827739804,-0.01042326517672283,0.011136550469872372,-0.08414411055812933,-0.026128522537573348,0.03486419485767627,0.026533715279855704,-0.10047057021954527,0.05068238044328052,0.04373012770902465,0.06280462346732582,0.02026765924583647,-0.03325362670721639,0.014977357047619032,0.019510747339694
LHB,,,,,0.05460722057825407,,,,,,,,,,,,,,,,,
PPY,,-0.02828016734588654,,,0.02606496293353766,,,,0.1241927246800648,,,,,,,0.022618022357445016,-0.07383400084886066,,0.041767788059837954,,0.037905665178775375,0.012844871289026753
ALKAL2,0.11295222048854017,0.012978876445763222,-0.013994253683170912,,-0.015160788990048293,,0.028881134368783926,0.00019083039311039364,0.03635376599363163,0.024228570754907214,-0.05343923863830479,0.08250646508330628,-0.04700335043619033,0.04817727400075672,,0.03677570635407951,0.0046299939553208725,0.02988337360585078,-0.05733235480456532,,0.03503265594894776,0.003669894910452071
CSF1,0.0054972009116925485,-0.014468824161042561,-0.042748575377091716,0.0011008045731255873,-0.053449338942259776,-0.062089936338654804,0.08295241322250972,0.06431495199722125,0.021268548859602644,0.038754064737519675,0.03146092020544338,0.025069740234657717,0.04598979520835749,0.13152863443858215,0.033788560846010965,-0.0157701864779183,0.008130266224311926,0.033260073671057856,0.029201009582672688,0.03555837321084381,0.08130800519790968,0.1336825384771033
SEMA4C,-0.008235150411240202,0.05078760187171411,-0.029060971784899668,-0.035218834799861015,0.004687701094276401,-0.027834726139420743,0.0201757299459022,0.018777001972713446,0.023593213902520248,0.047171923298941855,-0.05080824946045526,0.0932912516859161,0.02582068760891409,-0.003256322233143754,-0.13008027410921644,0.07097161134859604,0.025500444671296724,0.0444277911895611,-0.008900060619554026,0.04617461770600256,0.01953052906263688,-0.006835693571855023
BMP8A,,,,,,,,,,,,,,,,,,,,,-0.03091414972210899,
ICAM2,0.012793094025877048,-0.019933703938832082,-0.043938785964001595,0.04990399500585265,-0.022970725056916556,0.060648937807518545,-0.03640539246953904,0.069084896186506,0.021458660702721625,-0.037920501013957233,-0.02446296308914627,-0.06579776299065217,0.051729951274207236,0.031456809319512814,-0.013054874709585289,0.03518043128966301,0.09154586973291019,0.06422257447737885,0.019309652788223365,0.0213001334226749,0.0131643101163209,-0.05748175584994067
