,UKF251,UKF259,UKF260,UKF275,ZH1007inf,ZH1007nec,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
RGMA,0.020714710949114375,-0.026359737045903744,0.04900505041480377,-0.015528970745168721,0.04262880440893815,0.029367112402244655,-0.031214135526732245,0.023754971700054087,0.09989056832528607,-0.07694620233186605
WNT16,-0.0033580631558657735,0.00724596366523466,-0.013196018243175466,-0.017366315177561726,,,-0.0161138005102596,0.05616454257973564,0.03979924247863656,
CX3CL1,-0.03415603879013121,0.03391146388864912,-0.026866509767341094,0.02227487980944722,0.015818303057876803,-0.03244820738078561,0.04144915677601438,0.015949901283124287,0.00789796096751213,0.008854292298020757
FGF1,0.024937120612141792,-0.007693362231499896,0.03561027273040314,0.022714531127297023,0.01183468271531252,-0.10644655650638556,-0.0011959911936249496,0.063265728374289,-0.05669242663408735,0.013346179709537326
ALOX5AP,0.07095207351646267,0.019302203020917563,0.0005250608644887176,0.03660881675950046,0.1520541631852004,-0.004454484074289398,0.07826818344520128,0.04492678410388576,0.07580133705859851,-0.09349498767270392
IL1RN,-0.007536329256435363,0.07102130711156003,-0.04461333668904468,-0.02731213206477139,,-0.03899908793125427,,-0.03098580589775268,0.03969241790210371,
FGF23,,,,,,,,,,-0.037733303207182316
NPW,,0.005079440148883248,-0.02397768757733835,-0.014005704403863438,-0.04715766393574796,-0.0002905531057170459,-0.017996408432935165,0.10068531820805812,0.005462834600981034,-0.02844822970937755
CXCL9,-0.04320162017978273,0.0821637977884201,-0.021044578345407093,-0.01639924181222633,0.11805403543879062,,-0.021110102265894326,-0.005305630902909498,-0.03245117545345641,
ANGPTL4,-0.0011072636810383243,0.03471004096027719,-0.07922499293533626,-0.058524037180516686,-0.00942486819598978,-0.059402668658102696,0.10188425013890598,0.022146730261129146,0.10672733338266435,0.03658592579081798
UCN2,,-0.015289576571135001,,-0.015818925646482115,,-0.024719547049863233,,,,
OBP2A,,,,,-0.027301544485037667,0.019200606645101245,,-0.010637224460964297,,
COL4A3,0.13913098433577328,0.00022918124868315988,0.05063759399796231,0.006037089775746609,,,-0.030270602033601036,0.028859545567915014,0.1395424515922654,
NRG3,0.011815315439531243,-0.0022428472983075515,-0.04169002623096663,-0.020920546802323508,-0.03225279638826194,,-0.036750156791387774,0.06767297977143522,0.032658775587434456,0.08106419411902542
IL23A,-0.03637347747992228,0.09849119357773145,-0.003442823361096875,,-0.002527672771767671,-0.09086819817427894,,0.043897864630430175,-0.015813186198711034,
COLQ,0.010757488044839218,-0.05763398490855342,-0.030581839004442116,-0.002413249330441262,-0.005130788391578175,0.023658302129295095,0.03080771223728738,0.062490525364753684,0.07984345211664885,-0.040743869060368795
SCGB1A1,-0.001811097893974807,,,,,,,,,
TNFSF12,0.06557722769406282,0.003189355000586647,0.015474692429878287,0.03183906232102365,0.0859642417869133,0.016180581889591598,0.07685204248736242,0.03269511960134406,0.055383204558221696,0.003593097966435017
DKK2,0.010891990645405797,-0.01551498521423965,-0.014586213299794058,0.018417821897385996,,,,0.10675272670367153,0.005153846382943207,
FYN,0.03302707498830557,-0.03041688954621611,0.031103158492696424,0.01427062665939077,0.020387941558752884,-0.027762683028570042,-0.003607783978160432,0.13946532339203688,0.0703612173052462,-0.08738733991953071
ACE,0.01213260296889789,-0.016006528465250965,0.014902708868153591,-0.04421040863845085,0.061061004600405644,-0.05609557466589404,0.07887424210050054,-0.02740405161477314,-0.03649515557147219,0.08850757896568266
IL18,0.025104212045810398,-0.015971047685685174,0.04758643104908913,-0.0254132701737337,-0.04787498149302552,-0.04285578082485479,0.01046793650243,0.12069349157602412,0.05880433242119749,-0.01841290442229462
PPBP,,,-0.01380812009569688,,,,-0.020719487258888215,,-0.02975236758532624,
CCL27,,0.03207631403809414,0.014448310418587131,-0.009850251976603974,0.014029168943561404,-0.010329812021921122,-0.022245090549821954,0.10620463492488735,-0.001910922637742466,
SERPING1,-0.04395147301789528,0.018341465784492937,-0.021228495621185162,-0.007153791820982915,0.017196320559150383,-0.02808969990961795,0.019685949579875957,0.11610066091168765,0.18357429929536845,0.03806201926624073
AZGP1,-0.023237324904989018,0.00550599360755772,0.06407817107122446,0.024937250615768652,0.026255730435767604,0.08225149165401917,0.0003876490552178431,0.09232209331977663,0.06556087682799244,-0.04309245550674091
INHA,-0.04240297025134294,0.02865031845442405,-0.014805352474627744,0.06038456598740678,,-0.04517375976877165,-0.017996408326266186,-0.006070592410570461,0.01813559344630088,-0.025673545052201513
SEMA3G,0.07660192201641274,-0.008397489050520904,0.038398268304675194,-0.025086242919643363,-0.03341824712589743,-0.07633629578160712,-0.016603068169069538,0.012641918416361463,-0.04966190465628511,
COL6A1,0.10019759689448553,0.006304933245162298,0.025963666848771386,0.021157022647557394,0.09789076081432661,-0.01459414003261436,-0.01922653991262096,-0.09279547773970256,0.0474626406387922,0.002156270662733401
FGF17,0.016062274189110708,-0.007170891516191135,-0.024810292006866796,0.02649670867367634,,,,-0.02882192311667759,0.020318156851809103,-0.027778266902766954
TNFSF8,-0.0268604580908458,-0.019504093827159674,0.09274267231792857,-0.012951024190485437,0.026128373940330803,-0.01699256456470694,0.20370406029449903,0.028722181376569282,-0.018999194725364824,
FGF20,0.06433781497147091,-0.007178213334084428,-0.014418218100562683,0.029683877298833348,0.0782607118372765,,0.00613176500050589,0.017542378827747302,0.010794814668561943,
ICAM3,-0.03258514463472305,-0.009372163338290954,0.05908907186727437,-0.01250775367015285,0.0979675447363435,0.06408361185508955,0.013167418702600926,0.043401090566977656,0.06360895972458674,0.014142162438053675
LAMA4,-0.02084702949254097,0.01689414129712255,0.019329041327165227,-0.006936269620324305,0.035591357700012906,-0.09204348863696825,0.04788493597541468,-0.061519875623832106,0.06678364109054334,-0.015903014586701236
DLL4,0.04885884999982305,0.025905318209054742,0.035294427474782945,-0.032964691241932194,0.12664019860046888,0.00873630027418038,0.0302630662995803,0.005213201579881928,0.03023556712760131,0.10860220322801101
SEMA3A,0.017909835686673987,0.057381987711593196,0.06880484089982704,0.03715891929529705,0.059818116129347274,-0.022071340198889972,0.03342071495995476,0.08786154380719037,0.05486377302598025,-0.04545596533898384
RLN2,-0.028846350280302913,-0.019683389901109977,-0.021179499824200202,0.06862924350970477,,0.045185573814529374,-0.02683056662476975,-0.024289526249495017,0.07697544604956964,
C5,0.047401417416457155,0.03430122610574972,-0.01736793141751587,0.002585244219949925,-0.016175444259939976,0.006663023898862798,-0.0009535466682164572,0.11539848059705321,0.07250115376612787,-0.05376626432061617
COMP,,,,,,,0.0323360200351098,-0.0025876747683086293,,
EDN2,,,-0.018159981609937863,-0.016019769955455884,,,,,,
C1QA,-0.034070986826117124,-0.024059151253186844,0.07186356576164825,-0.016029887188091816,0.016235704864857592,0.040463892374081684,0.014735891325562734,0.025905375220726373,0.024717634297218016,-0.03621693993861834
UTS2B,-0.022795407137360876,-0.019683389788026633,0.0810459581125906,-0.011403268812109369,,,,0.05547266393377405,,
COL9A3,0.01714215688513695,-0.028185666862222028,-0.007819084832539194,0.03608697935219914,-0.02092433922671641,-0.025928538827800995,-0.07402252157380033,0.08223467481840294,-0.03723742566477309,-0.022508507087700098
DLK1,,-0.023744633640749076,-0.012334948515577544,-0.035186566023497165,0.09386942885304438,-0.07723008280003868,,,-0.01300719832927217,
HGF,-0.0009813906098354345,0.015138624971040984,0.03079676103434409,-0.010235164924118193,-0.0012848679807870463,-0.06016499922280586,-0.026553085921984836,0.12392396078869165,-0.00031649512220569665,0.035716634192181934
P4HB,0.04899596235304625,0.05370797120033689,0.007660208951898914,0.0020492367558162562,0.05645320864843938,-0.026605789856904986,-0.060319677582347776,-0.11242629069701003,0.09241035590028714,0.04276464934595358
ADCYAP1,-0.006931213657880363,-0.009167654623698316,-0.024927291819198165,-0.021867553626511136,0.04584909464654522,,-0.03248969061962838,0.004697888966302964,0.048349400386272355,0.019074726890840287
GREM1,-0.021794983075374412,-0.0170126196421427,-0.004429176996424378,0.06702285886635172,0.057350774062853375,0.10640720914067224,-0.0013510986185405406,-0.008856221867433891,0.0015710950398757416,-0.04141503910582637
EGF,0.08848908024861259,0.007734616454351408,0.026280766468112213,-0.020648387133707476,-0.016873726098497962,-0.00883786981208586,-0.03523785795715241,0.04099875359654771,0.021085036803657455,0.15640986820446126
VEGFB,0.015294687652069296,-0.015428615951331624,-0.017283809390538387,-0.01773321313050721,0.016478980042918697,-0.09856858008141454,-0.050463993255638724,0.05660973337446304,0.0752255277551829,0.014147326316505263
FARP2,-0.020857096920105667,0.0325507254456871,0.023539873253857133,-0.0002283300008297484,-0.013780314267678914,-0.03036596769074115,-0.005830962120908853,0.07355170227421069,0.13330834815930773,0.027582240438244365
LAMA2,-0.02960125356122324,-0.02420338493896932,-0.007698154275900971,0.017041914643707266,0.049578426957321675,0.07133200848700354,0.021313526090817363,-0.018581912334499323,0.02705724030189461,0.0037680692151039648
SERPINC1,,,,0.07609332927313105,,,,,,
NRG1,-0.02775965562928018,-0.03442316200078688,-0.02792972599179469,0.007896296499461828,0.04448029275640052,-0.000290592497670248,,0.11177331503871439,0.05280586025975784,
SPINK1,,0.08274755277432158,-0.02469281206136274,,,,,-0.010808009543466378,-0.00018489429502023603,
EFEMP2,-0.001787550082615254,0.04775059416888273,0.08364655818358355,0.014905269495485571,0.0917061920069578,0.05253524247289527,0.0003898542041043986,0.02678698161374621,0.12808424850098252,0.07413856582391756
SELPLG,0.025975235007258,-0.029888078329962608,0.07812185895897261,-0.00696616875541991,0.06862720594446045,-0.043051013733067627,-0.007494199691404025,0.11231737782032282,-0.037557221415112994,-0.06499985905560887
GDF6,,-0.022050344271953532,,,,,,,,
HLA-E,-0.000821700554749831,-0.03584217804892937,0.08298480536836131,0.02261512968938109,0.028992796593785296,0.010919645657674002,0.03713945351925331,-0.015833755675494086,-0.024680703849202543,0.02695763897820311
PTN,-0.044997082536694884,-0.04141011035718375,0.03638799605148656,0.035073971704160205,0.15481833576652054,-0.0012109443798744397,-0.046645416681887375,0.008341794677984519,0.10085435580147427,-0.006785366959332999
CD274,0.038892156854047025,-0.00744050616919773,-0.03669468636969653,0.055845697705842405,0.02733128343661582,0.04900529600855106,0.005714282081174319,0.10582499089139816,0.0544743012011012,
FGF10,,,,,,0.04423595977005762,,,,
CD14,0.019950754922451644,-0.03391050169828431,0.008230912671607403,-0.010186993219190525,0.03623970654095061,0.0752349445986406,-0.056076350864930076,0.03544610331280321,0.09099571026009536,-0.06870536037386037
SFTPD,0.03157117021332591,,-0.015506869836093841,-0.007302079520416637,-0.04669380397445919,0.05315002446865527,0.02540565043787549,0.05254123538279019,0.05238046372941421,0.09319561659670264
SLIT1,-0.012106012044680085,0.018716264048343666,0.0357086096490452,-0.04375910258262634,0.044049813295371484,0.06659694417885284,-0.047260284500540685,0.01418596396324287,-0.10056142518189393,0.12072848768896187
CNTF,,-0.015514983619295548,-0.013808117776811485,-0.010399902213141039,,,-0.016603074720745348,,,0.0928934505130794
BST1,0.014360146076999848,0.03441665970843469,-0.00620428696068,-0.01688244015881285,0.11070189189047698,0.016719226539875755,0.005453985945527561,0.05242010126588145,0.07747204964213888,-0.037212152965264984
AGTRAP,0.07877747895622532,0.04489458567448929,-0.018098026448682046,-0.015866616895127184,0.06847659470909753,0.10691135236167801,0.05553119258128515,0.03766770813257277,0.05136992733266983,0.05718740524821926
LAMC1,-0.032531751563607006,0.007327769474040899,0.06495485571010558,0.043963980542841445,-0.00663110163538874,-0.04517851466113773,-0.0017097100157718293,-0.06455073480232125,0.055630940200497074,0.08736544824411435
COL6A3,0.09755748742677914,0.05610420757886673,0.03395317309434784,-0.021562281650064404,0.05496844853496086,-0.012048645872249518,-0.009930665448162639,-0.04731947819688317,0.04858772694309847,0.031337915346107484
FN1,-0.040807677802119774,0.014362240610266636,0.024873354592948534,-0.07501722222406644,0.03819895883537693,-0.004336420662184134,0.037124701347346814,-0.13552205505232676,0.015592398705705515,-0.021076946969109816
MIF,0.010401257786913956,0.01877911521903747,-0.016492291448192305,-0.002033341153162167,0.018123880684276207,0.035423100996713176,-0.05737008496421392,0.040346333366488366,0.07545363980158766,0.010832011484663034
JAG1,-0.02988478279789409,-0.011427589621995847,0.013933497240054687,-0.0024949274558842406,0.03631445504379276,-0.10010108864506165,-0.03761288179012904,-0.07069750928264548,0.07345697509946317,-0.02953670212698452
NID2,0.05046411132511024,0.013520272113828776,0.039847159782576115,-0.027375451342156097,0.015469950032268077,-0.015981477091779762,0.06571045108375467,-0.0241464090976052,0.012957332814912832,-0.03588036204284285
EFNB1,0.08009602164371447,-0.009033411435841111,0.04238255752513836,0.0330555307076093,0.0022889843749161224,0.026046345691771774,0.0012822115800309145,0.048552656593342715,0.0867973350070643,0.001023722008826082
COL4A2,0.017222182455032983,-0.016587085903769894,0.059946142104736935,-0.020435453703222955,0.04369812251199953,-0.01028022144506556,0.022855786679139418,-0.13413442310910698,-0.01790611649496968,-0.03765228545957688
SPP1,-0.008643913054848936,0.05347869252611012,-0.0007131231820110942,-0.008248271574392172,0.12767980730730924,0.046793047306634805,-0.018972771423345563,-0.017247063752463068,0.1096483944125718,0.048946566421012895
PODXL2,-0.02553940451941404,-0.045794943767634176,0.000615921329801678,-0.007154273055654912,0.04038633203572253,0.11599972693953013,-0.033001135226988616,0.0986825107767293,0.007997874305316082,0.08780866926415916
FGF9,0.04956479860384468,-0.013291418111937849,-0.005389615763018953,0.05405160007947338,,,,0.08411559057912028,-0.03185125182106039,0.024576928309484606
ITIH2,,0.09300680959820982,-0.021044577047396453,,,,0.002572158424974535,0.07500693372435213,0.03723469126572437,
ADAM10,-0.02609511551629509,-0.016042383897706267,0.013467144066754868,0.019370441824249435,0.06585215648703757,-0.07301758673763663,0.02671421565065878,0.012888499354854607,0.04799215889104334,-0.06045537462936422
CFH,0.008520266690561518,0.013768716500569544,0.054202908661331005,-0.02137169614624994,0.03923713223762135,-0.012196478887060347,0.004494507679320279,0.01695475365716654,0.08268693039449782,-0.017705481704918397
COL4A5,0.028220002414091665,-0.023987953881425366,0.05282180097919843,-0.04623205574122909,0.11189196894368016,-0.04568946315519751,0.037628106591464455,0.058624643801207604,0.11396808295967316,0.055503310592964115
LTBP3,0.011398347434660927,0.012247020096882397,0.015499329362779769,-0.042210386139010236,-0.050281710154750706,0.0369915134049143,-0.048733639857549395,0.04620062452446542,0.04477414797655319,0.011184093835858194
GNB3,-0.04912378182538268,0.008824514701975001,-0.02293057558699334,0.005312828506049188,-0.0260659213571385,0.03457562832528048,-0.028367975922579208,0.049046836235331986,0.0846125530186595,
COL6A2,-0.0040934703554231615,0.018117251513802307,0.021402561399134185,-0.02265616233779698,0.10860690307091521,-0.017842741603843356,-9.806870505905801e-05,-0.10418981583724028,0.058832328305353385,0.01233022040985417
GDF9,0.017426882809863306,-0.006306048982547166,-0.012379186110371096,0.012295449507249503,0.0027806399807953066,0.06012344378105403,-0.024374728147550647,-0.023824339556735016,0.041704601835335406,0.1947143860544183
NCAM1,-0.06753662615355861,-0.03682039117897909,0.010010912174282505,0.0655609307402653,-0.12117502859407014,0.015584002379434582,-0.015199730612472862,0.040434037302782805,-0.05434700128476724,-0.030935916565151204
APOC2,0.10994314419707374,-0.02846987982985445,0.02552664086976799,0.05501535501316072,0.028029162967465215,-0.043503831266376226,0.003797735474757457,0.17217395821450268,0.016698920475006304,-0.06151972338382543
BST2,0.03047968319957225,0.012801499793103873,0.003915928678980697,0.006631209493644581,0.05454155844027872,-0.01742873613515944,0.029189297736567952,0.0769502902779109,0.03813302554878396,-0.07562140842175408
COL5A1,0.02260823423615116,-0.013993334935478396,-0.004889895266965541,-0.036452072042711406,0.10617766104919937,-0.08397854601369724,-0.047684756681898796,-0.07256756033815208,0.007783552822699887,-0.029747184811066196
CALM3,-0.023110687295345895,-0.03240446157486668,0.021908834350583748,-0.035055934538340085,0.040671751201292405,0.07574456920772989,0.025430273779373073,-0.010995459438292972,-0.06174814852468073,0.10187743899385289
THBS2,-0.05349245535240522,0.025161835364286074,-0.06128541957452909,0.006359945282539404,-0.013489615494886985,0.0148255576860359,0.06468005236027677,-0.013212246649303816,0.05161689553813443,-0.028929307469437886
SERPINE2,-0.08774467360359822,0.04102591383673211,-0.02092805421424751,-0.003058956666766403,-0.039982379315576765,-0.0014936995235475049,-0.008404839368710153,0.009574636545498982,0.018921728499264698,0.027427151653835555
EFNB2,0.0022990347202544205,0.03919408655939405,0.002969528176022478,0.02810534127462655,0.008212617076102696,-0.05839008124667735,0.007324709998217529,0.011355536102315893,0.04087668784302037,-0.01484779823477432
PROK1,0.020341101179589628,0.024488210110483757,-0.015144942078677354,-0.01680121347870728,,,-0.016603058513982475,,-0.05611241286680152,
MMP9,-0.02726870221562745,-0.0377324404443615,-0.03376754036631358,-0.017366312287689548,0.038316515701510685,-0.06906067496846044,-0.013990896390175799,-0.1088447095441586,0.013196986241081964,
DMP1,,,,,-0.04232332143565016,,,,-0.0055589706013877685,
NPPA,-0.030507457224739434,-0.037558970112477275,-0.0017466628413478939,-0.03780665810367536,-0.001192742296095144,-0.06815608127036343,0.02056378977793625,-0.04029074625104449,0.016997169800733552,
APOB,-0.027671177689413,,0.016209839585680494,-0.02109736066147823,,,-0.018219043870534583,0.012119566645662487,0.016588030831701062,
C4B,0.03490165810325199,0.016948547185296925,,-0.013662632413725886,0.11767174592889006,0.012878280241751396,-0.018439173805556517,0.04084840177138691,,
NTNG2,0.05650880491285328,0.006772403979304105,-0.0023030931890541026,-0.01706517192640144,0.09261617031528997,0.08460684306760473,-0.007873433254644768,0.07637578456977435,0.02256376585912533,-0.06987403591006684
LAMA1,-0.06643165524965074,-0.020611011962580937,0.03604049371479159,-0.02515391986998198,-0.03300755508025883,,-0.03962056951907563,0.0912593536550589,0.0032966425039183656,-0.051766983086098506
UCN,0.03336560731757594,-0.05194460853169331,-0.031124459787812142,-0.022248086812426477,-0.03459673267536021,0.15087261725335585,-0.035617534396369374,0.1061195874659251,-0.03128075836537274,-0.043120657834988495
ARTN,,0.04195518697812045,-0.01637886415736734,-0.017366313973448143,,,-0.022974099720289902,0.07469032953593752,-0.025343556414915012,
PDGFD,0.041401776226922246,-0.014383886828200946,-0.040771899888063574,0.06496815988402921,0.08910604285870662,0.020866118123624565,-0.014673435830870492,0.06494888386432386,0.09930883091660733,0.02679238691815363
EDN1,-0.007646776529562944,-0.024022688461915343,-0.04012706786475941,-0.04950179023447355,-0.04231024112138479,-0.05935389347969615,0.08018148386632105,0.06167751619537715,-0.028512931788846934,-0.005499321315940267
ARPC5,-0.02616158637530865,0.004500956824848084,-0.047395434985866805,-0.005918066998746113,-0.06976780909143668,0.009669658503075254,0.06066611089939675,-0.003685941036736625,0.0638552327681714,0.05762146919173893
GSTO1,0.03781232837712374,0.06238462945090918,-0.010330609805565749,-0.007070218575543501,0.13520510436569091,-0.010226742282822228,0.016481656073367996,0.0164386244746757,-0.0018676949420063176,0.07893113103405691
PROK2,,,,,,,,0.021478464406029307,,
SYK,0.016352781262565886,0.0038911912998009506,0.0496633616564223,0.010175885091282897,0.0016735201916720495,-0.011145798391558237,-0.013557842749320327,0.08241546591239085,0.011660126188934179,0.047883038961887024
CD40LG,,,,,,,,0.009772257044517289,,
ST6GAL1,-0.005472648885971168,-0.022711768992244318,0.07374078060437186,0.025049503029978465,-0.010670762260345494,0.07603109878716362,0.04049881969210117,0.08956000366946415,-0.09667507011019243,0.04299406941427783
WNT3,0.038541094123651386,0.02707109428929885,-0.008077230286905004,0.006642858482893657,-0.006268988692786278,-0.040135173895289755,-0.03149924061738431,-0.014663529741482129,0.03526073313628471,-0.05217114360246023
HSP90B1,-0.011173758540039633,0.020343890065644195,-0.011572531170413779,-0.013093433802685371,-0.006621695022608419,-0.042322338333116924,0.030722648884856672,-0.08136842704373087,0.02334593660659064,0.10333470549475136
ZP3,0.02302792604154795,-0.016342416945220855,-0.024927293647403856,0.027040716173938276,-0.03673145722403866,-0.01896540490628017,-0.008332289304094994,0.12098522415419759,0.09456629702982143,0.010266113121474546
ANGPT4,0.004847937375425423,,,,,,-0.022974098692611626,,,
NRG2,-0.0018778950849702252,-0.012330521107839559,0.016289504349448678,0.047000980541861546,-0.01619497002414719,-0.0632208590605965,-0.038425951401010267,0.1479764025854192,0.0048326681893206885,-0.03918673308627808
MELTF,-0.009185121706637364,0.032782501741080106,0.020804742711357817,0.05499816885016199,0.07286139141521825,0.08135752225477659,-0.015624054971541897,0.09240896994794046,0.05298819041264646,0.004063946478375073
NLGN1,0.02945747702323936,0.00036258213349204394,0.06762697499152552,0.0121303085485656,0.08658257723178293,-0.006563416299951639,0.007940624998581643,0.046364730680387704,0.00980731723283456,0.0455618781372028
SLIT3,0.028656418846081794,0.07931809472004478,0.007170558861166076,0.02016550799466837,0.07173150564732185,-0.029272449928843165,-0.02333109247782661,-0.006331070430399032,-0.03623551139195054,0.09020674400598389
CCL8,-0.02516409883769833,-0.03545658784360371,0.04913160361100807,-0.02047644789500943,-0.054119785084415284,-0.04462932823513338,,0.105664404954279,0.12172349904251795,-0.044498254871412714
S100A4,0.06320498336369154,0.056259407544849725,0.005965480066375997,-0.01897886935302646,0.037667831382081074,0.007023992420621425,0.04903446513319732,0.0021301743081644964,0.04335490687445685,-0.03284232961152942
TNFSF13B,0.006407943561105607,0.014275544202500276,-0.038454410332755165,0.031746503986082905,-0.028718553094355195,-0.044570887015110604,-0.012756844045470433,0.022033416558616382,0.022675630519929303,0.18892465650683438
HSPG2,-0.013501491082674703,0.03209778477943138,0.047610435513794805,0.01696229663471787,0.057983588327840646,0.032334533408917836,-0.007887081543411424,-0.08959484016746619,0.027113619596323493,0.03173087174340281
FAM3C,-0.046606239606994324,0.03255920194410216,0.007034012180730144,0.03440779020230395,0.030360483547723884,-0.008785562798236023,-0.05212123538910663,0.1076739247437993,0.06121474041855937,-0.015968195417872255
FLT3LG,-0.004344940180793272,0.006267791733136311,-0.015481552085422259,0.04786551895357023,0.11610702190349133,0.07181189512953841,0.00397844965605359,0.08481275521954888,0.0541539489058814,
A2M,0.05043248587472545,-0.014907950851469617,0.034486076681820854,0.016977860926392783,0.0671156941066362,-0.06241139277940708,0.07478524771845473,0.0006043341606061312,0.10463991236006338,0.055528341229903785
VCL,-0.011221081383169709,-0.006457098747038219,0.028022792496116427,0.06332098041323038,0.01657528657050383,-0.04605312131157329,-0.023007348701424644,-0.061782479107715796,0.06553717697035155,0.05207970319890572
FGF2,-0.00514692699273026,0.03288881453820909,0.01102751571848414,0.028095956208936745,-0.026044159398561285,-0.06633918172322191,0.02503343108435178,0.02809285661767988,0.033402051611380434,-0.05910219882901739
AGRP,,0.015427991177054456,-0.01380812009569688,-0.012328564373202781,-0.05160095531450569,0.0031955405113257224,,,-0.04188185519991849,
CNTN3,0.1155839096767752,-0.0046335011984229455,0.002341199600762047,-0.031224046173160633,,,-0.026033761702213398,,-0.04922090410516447,0.10673599241526799
RNASE2,0.01866454842472395,0.009960481957077496,-0.00850297293197366,0.022838050304583534,0.10417934874923938,0.0644956699079579,0.07992085506242075,0.11535586620795119,0.07245795418367136,-0.02000374340116533
ADM2,-0.03975227306997097,0.0011187029822005707,,,,,,0.02927669434808935,0.06068803272005312,
GAL,-0.03899687686803109,0.0024353688994765456,-0.03850824529905846,-0.03576592566626099,-0.028058056070773937,-0.02916319296311156,,0.008934851409906084,0.09318290204407464,
IL36B,,,,,,,,,0.03797352614418744,
CXCL6,,,-0.013808112181245029,,,,,0.04692298946245122,0.06921376509084094,
PDGFC,0.05564194279855035,0.003692300495415941,0.06629819319123126,-0.002402565328897559,0.016122058336708073,0.03722511575014698,-0.07299299339978878,0.015840096457499623,0.06778073087935184,0.1609178516617179
COL8A2,-0.014407070739216965,-0.023256979448093254,0.08505200313919718,-0.02253773927223887,0.053995532359941,0.040984632678922085,-0.011897091822388156,0.10687883553067563,0.022777398162064692,-0.03450720185945726
SPON2,0.007244028823536596,-0.06185077106459971,-0.03125157043645625,0.014187985187435335,0.06061923138294592,-0.018964732358386655,-0.03856914157194748,-0.02280975953257896,0.019735650780120493,
LCN2,,0.11329281200463155,,,,,,,,
SEMA3D,0.007001988116812736,0.05805002140304073,0.07447000659372442,0.01702684638906094,-0.03807385368110146,,0.052188927862637124,,0.007884551818652077,-0.05494139636084357
BMP6,-0.014942350646763447,-0.016597924885544894,-0.016715754588069707,-0.011265179090578668,,,-0.021872565494793276,0.013295746277048317,0.02224931354456561,
TIMP2,0.01905938502631618,-0.020505688555762822,0.06605699374813027,0.037081686206410364,0.007169999361785963,-0.05393294687786961,0.0006669842222706834,0.000418108776471763,0.03099820245688113,-0.0849176928645068
EFNA1,-0.010198395570652373,-0.0013743284239726308,-0.014107265464096757,-0.010672903198642385,0.04605777676485571,0.09946731551927385,0.004640791938380698,0.0816072823122529,0.07709900448684423,0.015220953647227968
S100A12,,-0.01914077496361968,,,,,-0.017771222199111696,-0.030611881003750983,-0.03937750526958247,-0.04449837774749812
TFPI,0.003560834341858448,-0.0013670926271890848,0.00851870548150461,-0.022801792824658496,0.008048511392028092,-0.029054565182181556,0.048223161172563485,0.0013765087178825158,-0.022111958352935668,0.038968001194322144
GPC3,-0.042936871091495424,-0.024054998156169467,0.07648013935073983,-0.014777274751205322,-0.048526596925369536,,0.021705922752119838,0.009489156075283991,0.05407656238917499,
NMU,,,-0.035880765575948464,,-0.008238613938508752,0.024185309586757048,,0.02639811381647267,0.036465175747880677,
SCGB3A2,,,,,-0.03206273831076314,,,0.07149491540590132,0.00619353397806976,
LAMB3,-0.0013287420270875138,-0.015753446557795803,-0.03605589032558695,-0.014384340178313939,-0.008449439709191323,-0.040943689009981764,-0.022489509590133756,0.1118142077274322,0.018558495571203638,0.07167742187035313
LGALS9,-0.02500234017123513,-0.023095318052832596,0.10706141537919706,-0.0168389130129818,0.030441772768611017,-0.07531798671067211,0.03161986920593483,0.04861639630448713,0.0358132034813936,-0.06978981633091076
VIM,0.05399568798070689,0.0572405158634055,-0.04382845505686088,-0.005245551780874473,0.020079595993419685,0.015121123361796248,-0.005232158624908458,0.12361828824453187,0.07196219670772896,-0.020219866577353765
PLAU,0.06281944978163091,-0.016577094546016056,0.010701137842096966,0.029649550073491484,0.11200984757257555,0.06367793303175688,-0.03713406386978121,0.03831197140258583,0.09659708691585414,0.10267988572112173
TGFB3,-0.010665379166911373,-0.0005480529788855723,0.009754327135400115,-0.032878577693115786,0.09374432323397085,-0.04746675284200528,-0.003414091535020261,-0.02753876869177708,0.024939720773420968,0.007147427892614386
APLN,-0.04087329373036192,-0.038826085957914036,-0.04635807939148282,-0.07013215915474907,-0.0061271774324313825,-0.060707886646239516,0.05662372234601281,-0.07053668158040166,0.05116420329947582,0.03304354057953639
SHANK2,0.010921818194363013,-0.027305212021944473,-0.0034569847319398514,0.013002674202778832,,-0.06392357993266091,-0.017312733867083655,0.019322349298397056,-0.03748906383109606,0.11657620362756735
LTF,,0.01644891823402612,0.003771059880197757,0.05138177936234027,-0.07018034368023855,-0.008918387731232894,0.05648430285676891,-0.03181517303183128,0.06712818988929506,0.012517527467208809
PYY,,,,-0.014005703833507183,,,,-0.056419582261985096,0.04930402361824217,
PENK,0.002604944108785279,-0.013120028819860569,0.00717221318664845,-0.020396900779432126,-0.04323501199300361,,-0.020322185538757954,0.0015892385835465227,0.03153030731051034,-0.02777825992059249
CTF1,-0.02742827036325594,0.016634137405646614,0.05343742242517553,0.0017370333392251543,0.07302135590394968,0.09765597171414499,-0.00988699429999114,0.13198523459535186,0.03195750690819201,-0.05532929166589022
COL3A1,0.027009623985638314,0.002824080337102479,0.04182953753779332,0.01935618866301756,0.01896979319697051,-0.05168148139154182,0.01356939993063786,-0.09522992314338197,0.056633252285472876,-0.03561007492956847
