,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HLA-A,0.018442131466230534,0.048520120627747014,0.015338848401104688,0.07387763204962354,-0.04328243232748101,-0.005523145871741264,0.04035147223451264,0.13312240198160993,-0.038401822394934976,0.06844199574368762,0.022832699902425563,0.0232130580275091,0.07150733588943801,0.08650911344046062,-0.1153718747878448,0.11738496171673897,-0.061887755891870955,0.10874304159480869,-0.004309392715150232
CD5L,0.024154447525842716,,0.07303976137341445,0.0026416797295080053,,,,,,,,,,0.08605158466912517,,,,,
FGF18,,,0.0536066717322538,,-0.014405436917633156,0.09958031288685666,-0.01839939032317131,,,,,,,,0.035445729662796716,,-0.0032687302736339676,-0.03181049913713655,-0.03019508999952043
ADM,0.04854336818936569,-0.08870216766125899,-0.020316484023375825,0.0072353634636968134,0.04159711638497481,-0.06531209353471663,0.08058021505407928,0.05040184464104829,0.08160098086267069,0.04738112293598521,0.08919138144947429,-0.19883588262268254,0.019086297785220845,0.05216362213195442,-0.06307439241813025,0.14096427248371976,0.0029069585864912916,0.01888539138777241,-0.1077520077431787
CCL15,,,0.0799608927133756,,,,,,-0.0078538154611741,,0.12654090919485633,,,,,,,0.03335538032479826,
GNAI2,0.009335687006120287,0.0949140956501427,0.010409920155980605,0.055364540082662776,-0.05015368970910787,-0.06866392704137109,0.06998382327846159,0.12046249882696324,0.03298759663242231,0.03793753291934169,0.09435810190508477,-0.11932762291577924,0.02882368859961881,0.07034170432703912,-0.031239277362058355,0.02231952217507013,-0.06249226259869233,0.04558043008505785,-0.0004570171734945571
HDC,,,,,,,,0.09362583629011902,-0.01899794421608894,,,,-0.04756047040131111,,,,,0.09663384381128767,0.06845702928363369
COL11A1,0.025754314786438772,,0.017806551281567707,0.030863745476006118,-0.012301431972629203,-0.029832430362664468,0.01365691110812079,-0.06165241478216022,-0.004637064664004506,-0.03776280544959608,0.08772673266041195,0.06508938809895425,,-0.018851266587277975,0.015414151703980042,0.03931123811152383,-0.009450047033363627,-0.033044322256361204,0.0020565157028015852
NUCB2,0.04870169800478212,0.04230003820978785,-0.04120795143838367,0.0630743320449306,0.0336719558147425,0.04602911129488881,-0.023547975700750567,0.07379324523508823,-0.06395434697874869,0.0407837518388181,0.05100625085373979,-0.05208039544474605,0.05663853587389047,-0.06327211794176064,-0.015349057107385171,0.017939235010285604,0.06583414600348644,0.012439516628325216,-0.08301436679543
FGF16,,,,,,,,,,,,,,,,,,,0.024834846381800002
CXCL1,,0.04376186409137861,-0.013588760183130924,-0.023312680944599054,0.04122011083508666,-0.02609494441176638,,0.02181836138166371,0.06673385614074381,0.003075564948623057,0.08768932342250582,0.024913071584274884,0.056446503097822336,,-0.046076040662767125,0.04287224815924476,-0.017763932210907274,0.0902320663444126,0.018363957588278298
VCAN,0.03249206095057093,-0.04329244970368969,-0.023625972751261163,-0.05197977659824377,-0.015903072465157448,0.04720729658345519,0.08244187267736688,0.08624515774026735,-0.03810728175073578,0.04985536935145472,-0.12210602864429805,0.012069642856159295,-0.0839879836156067,-0.11357787990698741,0.0625744448026178,-0.029095694719944054,-0.07755835305125183,-0.07843883441850416,-0.03218852376056775
MMP7,,-0.012404345148052814,0.017741888716181455,,0.07576338817306584,,-0.01630085906146967,-0.02475197737200963,-0.016723740072409846,0.052249228339328255,0.12381440884129927,-0.06408517235709058,,,-0.03656829355337957,,-0.01708591890669554,0.00017495803708895028,-0.10003646576036972
PTPN6,-0.016418134348113112,-0.04358236261490513,-0.04007505600802587,0.09746928830873448,0.023957332662586133,0.05243577127461812,0.029702597546279994,0.10104666500840295,0.0301428074721766,0.07125319699555369,0.19170995926492526,0.007050562183362247,0.10288418569938396,0.06405729784997174,0.09128542349747361,0.07572936009733426,0.02552029023392423,0.10454676549819696,0.041315130379150654
PTGS2,-0.028563595308146752,0.030943538346590627,-0.04877884532503205,-0.02080534484892356,-0.01808963873999576,-0.022572447607312064,0.04894489159104663,-0.04228267486440946,0.03672959199543197,-0.01712744707554747,0.08594518025268878,0.07247036241464892,-0.05072555592801488,0.0824686818664281,-0.06834330393188535,0.15274632252268197,0.012519807538151696,0.03293614622315391,-0.011279965390747486
XCL1,-0.029459907645017058,,-0.03653530296939999,,-0.015673630912494206,-0.012219950304052088,,,,,,,,,,,,,0.0010410269970455334
CD58,-0.04520127327826422,0.05717270495325283,0.010206652301485885,0.04899211720208318,0.001737166516103607,0.015492522536886173,0.027455873257826953,0.09956320256752045,-0.019495030999495695,0.03961049004148265,0.09916759900545499,0.11058263382889066,-0.1289559255838688,0.0048880992181107195,0.06374482117559027,-0.05975456626966836,-0.012075824582848173,0.05129766081338128,-0.01152625055144015
TNFSF14,0.04605386021926722,0.07893939376665071,0.07479965179990539,0.029948409893873866,-0.03277775247984377,0.014986780850478077,,0.07899276587463724,0.027172364587110285,,-0.021321323588778338,-0.07185944194816195,,0.047222129114275126,-0.022226558358062212,-0.025771996255891633,0.03257705717751366,0.014818257379633971,-0.0013017610280436419
CNTN4,,0.08035763230834714,0.04335539412398397,-0.019033201610357195,-0.00618731653751022,0.023073125638916874,-0.042512993114578415,-0.013313317171825307,0.03374699399670912,0.011917933892180255,0.021500493694189885,,,-0.051073556438225184,0.025795544084295553,0.04138509579019969,0.02525052506581561,0.06976055375593859,0.1367743033491896
NTF4,,,,,-0.019826456719340937,,,,,,,,,,,,,,
INSL3,,,-0.03272888854066802,,-0.014405434092090783,,,,,,,,,,0.043741159612266683,,-0.016761347042092978,0.09605829539641647,
BTLA,,,,,0.05354912267222257,-0.0127397049929015,,,0.06225880171643178,,,,,0.15530177446512966,,,,0.055822317333291765,
MFNG,0.08958013151379972,0.04321300161245635,0.03603003088226096,0.08554409385630907,0.013835680777879377,0.013407792108543643,0.012226661349474059,0.11770281674311882,0.042292182498601935,0.009306788126559848,0.07402464629813328,0.08907904775070664,0.10214529459541098,0.051712009360816956,0.01518826818772188,0.10805689652443824,-0.03322660853534984,0.11947976312458497,0.04463871843175754
ICAM1,0.03320651804174396,-0.014755766035027361,-0.11144896881793433,-0.0011412281970124066,0.012016342573752095,-0.059634935545390726,0.06790122774786612,0.06735908034363774,-0.02062432203154994,0.03317080117338956,0.051874198129840544,-0.11532039002273535,0.06950680993425187,0.07833473341662052,-0.017102710026349496,-0.013825829575687183,0.01954441156064164,0.0008165556298181748,-0.08316008536149817
PROS1,-0.0506066938056417,-0.0007086397670060716,0.015358666568022098,0.03705169350940463,-0.03033125589045222,-0.016818415640454328,-0.007985177652446464,0.08542027942422784,-0.022629522626569268,0.008345862545098276,0.08832778775517361,-0.07394490182135599,0.024780672288476212,0.03328476287585742,-0.0162737860649634,0.03326908760253928,0.04020534008254229,-0.027865554522064327,-0.07432016190657366
CLCF1,0.026800488046189893,0.10813758902667435,0.047245248780669075,0.009771422257941385,0.04927531185248145,-0.0021434968281564782,0.009184071030907535,-0.01444247630680175,-0.007656758431773269,0.041368431853724054,0.07521924134017337,0.002605586655645432,0.017170915921405343,0.08087111062312062,-0.004052859388376776,0.0019924444155320115,-0.04559232615245122,0.013986361404078594,-0.011361803755188823
PSAP,-0.06729575011738209,0.03989229450437467,-0.014748608381513595,0.046782673691758314,0.002102082975756207,0.001960732229018764,-0.058506201511472455,-0.07375597280251577,-0.04464614406301214,-0.07986012725459818,0.015142479161616495,-0.06161819667084444,0.009069079796765217,-0.009704670111312064,-0.004294607026464276,-0.022432386970912804,0.03134264408621781,0.08503719211660947,-0.040879241443914444
EFEMP1,-0.040281582833591054,0.046078606043596156,0.03508308912337367,0.021067699923371312,0.054796637055824514,-0.04856830683759749,0.013161594947261558,0.05228409063040328,-0.02082997081314238,0.00438131150881314,0.10616974686462323,-0.027384104521508888,0.02712471211293587,0.052948592257588765,-0.031212563777199803,-0.008935375701010146,-0.018238493210146724,-0.02243602697530097,-0.11856402941194964
C1QTNF1,0.043759374861048694,-0.020962407727360053,0.02420032178650192,-0.009457389542183843,0.005680034613530108,0.06094974219017639,-0.011373951701445277,0.1394596871102657,0.051593253927918206,0.047348395508214326,0.15427541227823743,0.01742729463500065,0.007470854585470521,0.030757261060252485,-0.03110614575638077,0.022403657494485554,-0.058097576483644074,-0.054048765897179885,-0.061837950103586815
ALB,0.011615595766971808,0.029419199448158673,0.01777220808845799,-0.011482779991728649,-0.01409622633810586,0.022070878134617677,-0.015592739134681394,-0.04151832786379514,-0.015754438184643553,-0.0015787862502453602,-0.004822605786159567,-0.08278764938912056,0.11247383909383088,0.04563682679630917,0.0604239665424219,0.023575272459401653,-0.04178749768543403,0.010551948990472964,-0.014184251963492796
CCL13,,,,,,,,,,,,,,,-0.016499463145458998,,-0.03318273111562656,,
EFNA3,0.044240494233685174,-0.044367703207310434,-0.012922201473749093,-0.04011779027314424,0.0038291812846558146,0.003949775218747958,0.028517304345602495,-0.03356344803060441,-0.0507087934939821,0.0009666691927928341,0.04459733704470171,0.05300917269326717,-0.003908417942161468,0.08314610481938965,0.07946164221930056,0.0011074824307285404,0.026130196070338625,0.024101870768062868,0.05021914844292512
DRAXIN,0.04689749927748364,0.057987123991743224,0.0819875639965078,-0.026833028110112424,-0.03489366203288539,-0.04397221242936193,0.027335297615585417,0.056945212550241334,-0.012650040763046573,0.09982565402573533,0.03162051746342916,0.0053645478226035034,-0.026452324314107885,0.08540988356816037,-0.01923285378850479,0.0022104084006286003,-0.06217166855642677,0.13906694346074622,-0.005242091697207761
RAET1L,,,-0.02549612203244693,,,,,,-0.015151270722178097,,,,,,,,0.03808453910273762,,
NPTX2,0.13585559832562324,0.023181441715418867,0.053317620222171715,-0.040044319835945745,0.018340503743940195,-0.022261729278198812,-0.07512945011744179,-0.08580026138952376,-0.03084818134920269,0.007728756758089348,0.000867331896338069,-0.06243125501026578,,-0.011074444676716892,-0.011890970148114475,0.011639877152994771,-0.006955413243827859,0.1108080383594297,-0.017341057818086203
FGF11,0.031832451839877575,-0.057994703111144304,-0.008279462391995038,-0.022550324161187175,-0.04548341861324639,0.009031156522895618,0.007787497431112778,0.12578668900282805,0.014604614144094226,0.0291727266369213,0.040066844344499204,-0.13062327781430266,-0.04225457384520465,-0.03465748792340044,-0.01770209557292198,0.00543011887828533,-0.00033522883188015463,0.021239171273441496,-0.037179387645056086
CD59,0.025177962054603417,0.07087572451671485,-0.007063846273786039,0.030069296226821262,0.026421272211823516,0.037665119530246864,0.004171977674649365,-0.02938939632979572,0.0020472184772300467,-0.02349606674276181,0.23444355945088802,0.19832834658216827,0.06968156201815108,0.11669065675208354,0.041736096508025435,0.034689250359856365,0.053228319262575756,0.09502023978294008,-0.033466780929328074
COL9A2,0.023335554806326736,0.07242096705663492,0.0840911494155779,0.059777410773927585,-0.0005961932384437334,0.05704601281377913,0.01920020085537649,0.030666964726660355,0.06521185196938824,0.05821456510638125,0.048253188637581,0.11006498828746487,0.03302944511814798,0.007657019909490669,0.04455154649652934,0.061567524356135585,0.019894030082673337,0.10003160197313571,0.05057609439829819
DLL3,-0.0707878948569702,0.06482560043574086,-0.004885131822552917,0.01813088417124124,-0.006604573112424434,0.053712152344840586,0.04667521365977795,0.05414991368277651,-0.03758113607646739,-0.0038592984375785213,-0.0638916487515273,0.03625247968153769,0.06417297241616794,0.04933363847225829,0.06164595075197163,0.008243123033618911,0.0036227141968916787,0.013629010191476915,0.03378924633579032
FGF5,,,,,,,,0.05769809582908299,,,,,,,,,,0.032264071485422256,0.015585740028233775
LIN7C,0.046800384308239684,0.07473377941328906,0.004876534782348633,0.009862347739072777,0.015211085768742846,0.004052454051383709,0.045647634800830866,0.027730183591342803,-0.0057511488540625275,0.025185979920575585,0.029123809581909625,-0.0527939968043949,-0.03362000074818847,0.06516894237825575,0.027496017261145287,0.024962248770768494,-0.008725844610539043,0.002605126069123146,-0.03201144422031798
GDF7,-0.030514708398261817,0.09003882088883752,-0.01242998159202182,-0.02042397970820874,0.018699055502410213,,0.01170722666647673,0.05742620590873264,-0.013870921842117866,,,,,-0.027617984521087394,,0.0030927694784773957,0.007424164734994382,0.052546028876122995,0.02894520147684684
PSPN,0.019842381246696357,0.035725318880134,-0.02336758269419926,0.046912392076172114,-0.039128542397253475,-0.03965300172243738,0.017094377096598248,-0.059149924157230284,0.043849450285281755,0.020302646520219958,0.13039970301004855,-0.033464356773225824,0.025265855534644062,0.07888015315555866,0.009916232116585677,-0.028974273715069068,-0.06742475147977185,0.11630227063786258,-0.033488921231747015
ANGPT1,0.06947254446413217,-0.05213138424402015,0.046028785796066375,-0.030309557822980823,0.011474642380644912,-0.02877151897141308,-0.011622755927890789,0.09502364523221205,0.06620704352772838,-0.01986251537283457,0.11956343137991217,0.045417558020578834,-0.04872811612047627,0.014423231096395303,0.007004320592603624,0.006424896854137234,-0.007337448867293839,0.052067880418137785,0.016568067269675527
PNOC,0.02419143280692691,0.08346358925940325,0.015075050388182139,-0.03464822443596589,0.07896379121354032,0.03980500334688669,-0.008501178247622393,-0.06641040173000518,-0.028105558154339794,0.01569055738035847,,,,,,,-0.02851072586540345,-0.02727880330591509,0.0037330981694726462
L1CAM,-0.005495437720193757,-0.006148398863735254,0.023706951966349213,-0.03627533098684524,0.006774720984907264,-0.032640309985835496,-0.002987743308032883,-0.025339078937798267,-0.02976179013726928,-0.03763574100662922,0.004564376731543554,-0.06376793321818852,0.09107308236784217,-0.011956258771724343,-0.03154041768573703,-0.04572323982456872,-0.018192607468924545,-0.04745058483528806,0.005741096303972383
APOA1,0.01090832140039113,-0.044765925808663974,0.09183752810642241,0.0314528236491773,0.08137596523689612,-0.013300355941327247,0.02519127276053798,0.10168706001998468,0.01629664041408884,0.03977604005733592,-0.06654252620377465,0.014010004215836048,0.03748388619918967,0.0417969847341586,0.023094911624364632,-0.0036627699834732184,-0.047967238901476396,0.1292676577989178,0.007349160233651291
PSEN1,-0.026726851056617092,-0.056379624653627544,0.0005389980482672038,0.02713024448941985,0.05717640941802277,0.020284771478390206,0.012953501757081617,-0.013964287905139958,0.009941454068962772,0.050597346575234986,-0.004527168876320172,0.07181372368478345,0.07766171121622986,-0.08464163924133525,-0.015159810417665898,-0.02176445681388938,0.05367644168589749,0.022032899416911184,0.05253946533215877
CALM2,-0.0024419443949373946,0.05470375479493992,0.010905121204429803,0.005854887552297039,-0.026245299214178872,-0.01084844135273112,-0.05691782561716898,-0.12274646025309222,-0.02130901211882809,-0.030007763799830393,-0.050270923978491804,0.02998361263820311,-0.01434069418889767,-0.10908675525894503,0.05383220815105158,-0.08575014949936534,0.024725068171914184,0.014988838454057046,0.04680184368229117
CLEC2B,0.0017725802623661535,-0.03133999079129989,-0.026796188258723326,-0.03622699185239541,-0.022750688357915886,-0.010015347926950977,0.06989094582812955,0.17895831654179856,-0.010514761991222596,-0.015300604238755795,0.11840175381657782,0.03028541396648332,0.07812175241500781,0.050712962293331255,0.009139769036409482,0.04038246407472772,0.03700216467745431,0.06948548970611057,0.010230061005856186
NTNG1,0.017396388894600986,0.04474406010587391,0.004780215759439209,-0.046706321387568334,-0.0071366335873787375,-0.03104962110216681,0.06906638950815293,0.020058483400571352,6.695567017499209e-05,-0.03790833155214139,0.011412264847433752,-0.06995816979136248,0.02073839630872445,-0.044011171826083634,0.030205583353840635,0.01753242019735339,0.02170144493084949,0.0237023841290617,-0.05867899682476329
LRIG1,0.05799721726003737,-0.015626297529703567,0.08556968050926914,0.022067283054734894,0.03245708581384037,0.003714598434472382,-0.007324278527950546,0.000885726977516404,0.046493259775004,0.04382717698461291,-0.04216660737957509,0.046117783465269714,0.154344928924484,0.061576457676234334,0.09846903819443995,0.05121020853050891,-0.029975029756223306,0.0025461270601814367,-0.019923558996310962
CPAMD8,-0.009915530740453662,,-0.05122434547515423,,0.05078648170800716,-0.015515219242712803,0.04408522063063376,0.06580560143139763,-0.025673929390516943,-0.023148274623018453,-0.04417290075646546,,0.05843796996216049,0.0071522797433320314,,-0.061605120503661674,,0.10312288885281737,0.0848747652062033
GHRL,-0.021054405407323205,,-0.0037621074756456906,-0.012831236435680004,-0.0029936576400615192,0.045280913104788975,-0.01657632424105327,0.05086627058650515,0.009950982894725393,-0.01599549558802387,-0.02002678867772973,0.18699285339696525,-0.009318761842081098,-0.014390023543720548,,0.08469808893131893,0.03071388991338286,0.043638528276275707,0.002861096814766238
NPY,-0.02719774543401708,-0.0605597961201773,0.07167411978848583,0.02052947057146367,0.036302789679540835,0.053346029995222255,-0.044777774947572686,-0.012068657622455316,-0.012682380587227466,-0.0488112346536694,-0.0807241221434892,-0.03660935483298996,,-0.03025665201555661,-0.07025781083410679,-0.062192773077052656,0.027490385744887887,0.04457090952917326,0.09158455782049257
MMP2,-0.03743162212595233,0.035269458761416295,0.10947149441711895,0.06608301249158224,-0.04642851616067663,0.007956293315125222,0.04318403776508636,0.12003731022858134,0.009807796738777286,0.06498716734796119,0.06432513933260117,0.09337767990973982,0.12220692178903918,0.12787278125802254,0.06436842604127062,0.05822713726606762,-0.028872393438597665,0.13389491678313512,0.05146232320693031
LHB,,,,,-0.014839732796778827,,,,,,,,,,,,,,
PPY,,,0.05904262846821187,,-0.014286618894309119,,,,,,,,,,-0.008249836297367726,,0.008539939355089593,0.10092139281404469,0.016184820294746525
ALKAL2,-0.01593780425064768,-0.027238061362737653,0.00440236935438978,-0.016393589985803144,0.005143994007910315,,-0.03870693777201531,-0.010304399653665638,0.013357623718604604,-0.03305012054545933,-0.02606409885458348,-0.04408479099030312,,0.1341792478358767,0.01896132828424575,0.057743997230573156,0.030287238645383505,-0.057256894168351676,-0.027774820133093212
CSF1,0.050197029897214224,0.023104987341526658,-0.012194339829322016,0.02323684580336713,-0.0004721190015452603,-0.04175253676956449,-0.0350212640662058,0.03685945234639897,0.03303415705958956,0.10997977076097114,0.03676356287081815,-0.1525832866451444,0.05531605481772833,0.1289683319864101,0.003974126904252603,0.048881592920000605,-0.0820719980994792,0.01742283358543832,-0.04248688471982701
SEMA4C,-0.024417539538959664,0.07710353182297339,0.049920191323497315,0.03693028241271171,-0.03069064100064214,-0.039056508389534755,-0.003866731961886434,0.008592604678194398,-0.0055448667604258775,0.007413760096423479,0.1484845493405266,0.0034210491954515527,0.03441763858550073,0.057055553093026186,0.030008476405714385,0.03426991763435159,0.07247095448891813,0.09464426375078498,0.0681168703145661
BMP8A,,,,,,,,,,,,,,,,,,0.15895656532991023,
ICAM2,0.08752039925281632,0.10300330698612506,0.03612994180535193,0.05373109255479807,0.008310986308980986,-0.0062861120859454426,0.13204051888721693,0.16238785092790625,-0.0009628636166216912,0.018583943502588535,0.1389020176042672,0.25328636454644565,0.13575907399567708,0.08032885330933542,0.10894380022613408,0.22531450609981732,-0.0708490810226661,0.11010983421331659,0.1164990897485375
SYTL3,0.0011903811855777811,0.05552813490013906,-0.05117360188295075,-0.02179563439054873,0.06207620269704035,-0.013301775682708319,0.048548697258187334,0.053862680740394644,-0.01818225571586934,-0.030139170080145244,0.059440653274122075,-0.08388714225710103,0.023188361413558154,0.01892786699169506,0.03838823115786978,-0.004683554726876123,-0.011435350695752512,0.018419081384668273,-0.04434757300829309
IL1A,-0.0311996456552901,0.04515481881994833,-0.008838594953886671,-0.032711184250138824,-0.01081105660294584,0.02421249453773377,-0.02227317988297532,0.07281199833785298,0.08521942673944617,-0.024088387826709454,0.030031810871048625,0.009352985194817151,0.05842769385900418,0.04359479425779032,0.07650074872214273,-0.05008798303756577,-0.028357068252278798,0.017040413385333127,-0.0245535269080536
HLA-G,,-0.03295821866739471,-0.03923244379363081,,-0.015673629497033693,,0.11240817086000478,,,,,-0.06628107907189155,0.0763289985265997,,-0.02451281273497228,,-0.04361579239999531,,
PGF,-0.01739023324206774,-0.059515817264899316,0.03359218670001063,0.02070591420116115,-0.05534500431358232,0.004791288001342344,0.03689752537583512,0.17628287034868984,-0.0228734955540578,0.007892425133326166,0.2950829244173038,0.2906104104262193,0.05899459302006503,0.17814656690445668,0.078634941412318,0.17665933754114868,0.02419562602961214,0.12480955996138884,0.03819921371161191
LGALS8,0.04021855802543199,-0.035297259621993315,0.03752400787537348,-0.01362478901335763,-0.032404400650262385,-0.022035628943124833,0.029652722093452048,0.07922540758837007,0.034305908483877316,0.011291931783127625,-0.012527044691368509,-0.05512286180100982,0.061734498990770735,0.08200542673972687,0.02648324223970448,-0.009187318775567176,-0.010722078974597506,-0.01805327048554238,-0.02887892820626092
DKK3,0.010850618497344469,0.049217017850235516,0.019623154577378524,0.02589241993800477,0.02758823736757858,0.06759682819542617,-0.069862874700673,-0.0939668969456081,-0.004045851128544899,-0.047181589443641106,0.1434047269195212,0.23940709249747688,0.04749429840998526,0.08420103407995513,0.10404080584651859,0.037006088479048516,0.03286133365628592,0.1046096875541279,0.039552790038913745
COL16A1,0.07872504008467349,0.0439412839741398,0.01339789956333485,-0.01704394129074264,0.0379428130201931,0.015949354608713485,0.01915358496433713,0.034957656858470326,-0.038865705064163175,0.049219534365930385,0.11174622952319382,0.06747615191787584,0.03917469006834054,0.09519508237467322,0.08761607246453977,0.005911935266810604,-0.007475890505540682,0.1043906328234617,0.058531010151611176
TPH1,0.08742567502163912,-0.006972356375975092,-0.0038349045554440008,,0.014942071709120198,0.009318337623492797,-0.012747533233105105,0.052372942875406656,,-0.01508291176337164,,-0.060204811823323774,-0.05747177129060149,,-0.027992494242345484,-0.01812360438978513,0.022345314078877056,0.08420818665085618,0.0961655743009625
TNC,0.02562314806751152,0.035456828372441324,0.023910202233658168,-0.03831247254217797,0.03774111940431438,-0.08472577090395744,0.10326969901670095,0.07868086950536061,-0.037359991576434694,0.07904245331090075,0.012203231346761522,-0.1851988858531575,0.04529682660417637,0.1624405361713139,-0.07467594867977792,0.041020703700352386,-0.03238296827299526,0.002537894034105002,-0.10653046440290861
TNFSF9,0.06054527196267053,-0.009376235699977718,0.01838485708740138,0.0087233969000711,-0.0025765078744787815,-0.028946236570305314,-0.03522685763107053,0.01825481281514984,-0.007724699118075266,0.028025244516537377,,,0.11649467009242756,-0.07917753958300583,0.09132638041273478,0.03357816709696703,0.003171988104768853,0.033674554777713216,-0.02382580897233709
C4A,,,,0.06273825173265259,-0.017593364346366287,,,,,0.03792980309699401,,0.08175465261239163,,,-0.018369113701420227,-0.0035039358569352195,0.036420388118538774,0.08515049674095534,
CNTN2,0.0074091023085585345,0.028809600437284855,0.015634119609977345,-0.028001806674616915,0.027593371978363264,0.07628351312290561,-0.03320286740121202,-0.05943249105194125,0.03345997662488109,0.03257319752697446,-0.08193056981307209,0.03855946652044253,0.07619510453337053,-0.10207564849256423,0.07283644274129099,-0.06741154838977856,0.06080157745700181,0.07474561326740854,0.05052130057407398
F7,,,-0.028102987378051426,,,,-0.011071268988931834,-0.029907935152861956,,,,,,,0.08698050856172299,,-0.024048710582676644,,-0.029468395251497963
LUM,0.08857527470558516,-0.04962499588069069,0.06644060130099598,0.019252191355732248,0.0238030713293427,0.08971091218640927,0.043759770128840164,0.22051944492157197,0.07762140102215957,0.0006615435763458034,0.22252131764076918,0.2997245810300626,0.03646690261541398,0.08652350578775513,0.0979463820312724,0.15688684339087358,0.00868167550486603,0.09036321359383889,0.03906453114194467
IZUMO1,-0.02565632356254508,,,,,,,,,,,,,,,,,,
BTC,,,-0.02549611141249268,-0.025279937492144033,0.020437878388419133,-0.0009226958822073655,,,-0.01929182934922493,,,,0.02068898537926876,,-0.016743886765242293,-0.04007007035852078,0.02427450303648915,0.06182788605299774,0.01874384121462839
APOC1,-0.06405289483132902,0.01405277956432739,-0.022614597455137636,0.08285703526280201,0.0024669367809814413,0.05190948825689426,0.05877230757789485,0.1676668594708071,0.07732249856028378,0.04845639131042442,0.09209521762093388,-0.10630576440800127,0.055809784578601744,0.1501877569128833,0.02133164988814285,-0.09019228528229113,0.03421896334980645,0.02310019012453253,0.03127065131359929
PKM,0.032422028220263625,-0.05101363707665398,-0.03007395311900999,-0.032730687114669296,-0.04802249281053059,-0.11358359969343114,-0.03204537737838666,-0.013162352228687642,-0.05486035307933205,0.027270111242954618,0.009456140753502578,-0.2159736754100754,-0.02923157221556778,0.021656918521837824,-0.07911439677259971,0.04690385839285492,-0.05128863330449601,-0.041539982730120384,-0.14136105764890322
TNF,,0.06908546857243525,0.07071275774636854,0.01111955955823401,-0.03884007480471082,-0.021090790100879553,-0.027199004342155046,-0.04389360592742203,0.08866801391985721,0.05837708526929283,0.03915412801157295,0.008792677271947436,0.060752341394825396,0.08296539462374848,0.08781073493383498,,,0.10541346432987779,0.06234856622545257
GNAS,-0.009460016320515668,0.09980003044048397,-0.024245906706486534,-0.013096281568032749,-0.012275293476604682,0.06253383701840709,-0.04366416397259792,-0.043404552118805145,-0.02673282122073552,0.06778476424310727,0.13205176867149743,-0.13499269282266727,0.03376384865710686,-0.02487435190395377,-0.1039580663735389,0.04931809349215897,0.0038684172040425614,-0.011136752038536916,0.026774821168600155
BMP8B,0.040381181008128576,0.10796540562699426,-0.022633559350876298,-0.014066062232935207,-0.022722725444592827,-0.011298006044630892,0.0406601412632362,0.022487363791062972,-0.01227987903999616,0.007058962112231145,0.145865007091008,0.026317256813256158,0.07211349761422245,0.021280412450620095,0.03134344233349196,0.02350597944177904,0.013929679066089386,0.11236938096280126,0.08170365175655624
LIPH,,-0.02851124407256353,0.01913665295300565,,-0.022288483791874373,,,,,,,7.227932242549513e-05,,,0.009760553422600517,,0.020782740265591376,0.13612786974830335,-0.03657151362117378
CCL28,,-0.020838807503562675,-0.040520024571948025,,,,-0.023808433113527382,,-0.014524503915776055,-0.011961404232260893,,0.013352511249009612,,,,0.08230899731145805,,0.1538402250656961,-0.03469965463368294
PTPN11,-0.0036165846611050834,0.09125868157700778,-0.006640602412334691,0.03293882107790822,0.03125429553815498,0.014979750471805647,0.02203201364026877,-0.007302258348876664,0.014356791541563099,-0.0024500075696232758,0.02555556999802173,-0.018822628931532293,-0.022809522178744483,-0.1725354923068537,0.016346032504961333,-0.02691756364349459,0.04221339395103047,-0.013991785776533918,-0.014985264625134215
ADAM12,0.08995208923442931,0.05664172174609184,0.03228247118513557,-0.019237659200402858,0.0015026672229031836,-0.03526940203225077,0.10141063817233424,0.12664234527423374,-0.014037030112431953,0.01721440839936339,0.06666384108815193,0.13459044622662852,0.021281959219329398,0.08697599388320669,-0.00951283338768768,0.12343459246243085,-0.00926430235520492,0.06097892502238909,0.01715203709080075
EPO,,-0.01674583071592364,-0.01097791274886578,,-0.022722726080853062,-0.01634277650797287,,,,-0.015082913978348315,,,-0.0787662704694106,-0.079653682163837,-0.01791884494139351,,-0.02300817270512688,0.032092665266912644,
EDN3,-0.03770809550625925,0.010503253600836213,-0.01347955494568119,-0.01555045993130978,0.05713122834777106,0.13566277538737997,0.07796219090761197,0.04561819770525641,0.023408610223688286,-0.015238547203821453,,,,-0.06103801871083501,0.08226880265610625,0.14207159189921484,0.015947374803035062,0.09288149545384837,0.12215635909526372
CCL22,,,,-0.02042397921363393,,,,,,,,,,,-0.020280273069588527,-0.040070072131866905,-0.020188669941162692,0.02738647030577936,
CCL2,0.020224244074766633,0.004991103599900879,0.022074900098599054,-0.010438797923956062,0.040127483282145465,-0.04816677907591618,0.0458021890459305,-0.023274581629281713,-0.027769392054334083,0.0527598629761852,0.07790552148749194,0.03534065366846527,0.1430848733301423,0.10443985874611059,0.025578775276626744,0.07014881275650255,-0.11528578389194884,-0.0255892834581844,-0.14702301957682062
