,ZH8811Abulk,ZH881T1,ZH881inf,ZH916bulk
PTPN11,-0.07743187854731198,0.04999226906681035,-0.060364767951713104,-0.06954038565371622
IL23A,0.007758235307130519,,,-0.02694337160965251
CXCL11,,,,-0.04007780548545748
CXCL16,0.062378918665276666,-0.09790762223956423,0.008530197873650816,0.03315650930497701
NPTX1,0.023005476691418128,0.044181038247200204,0.0722898348881258,0.06481399716315327
HLA-A,-0.03821479639854307,-0.002537696155399134,0.027492981238403057,-0.015068601281031754
ASIP,0.026233681381864948,-0.04042222994783077,0.018245522741835215,-0.023316475586139643
CD14,0.0081520897624711,-0.030926584972877494,-0.027942522169725332,-0.015564519870919533
RGMB,-0.01518675625959239,0.02506749470151948,-0.004176957316003995,-0.0456042317463577
SPINT1,-0.03737303446919108,0.00214912204715009,,0.004710061534412377
APOB,,,,-0.025122269737322494
ADAMTS3,0.038121226215044435,0.020849778126176485,0.20388195729747224,-0.06278095219187155
EFNA4,0.020075835406927003,-0.009703177414417244,-0.04231051222275924,-0.04689348218504559
CUBN,0.028287314360887935,0.0022457537741897926,-0.002611836041159478,0.050623194490298944
ADAM15,0.05355280535565205,0.024724847791259188,-0.03855182786501837,0.0482023062501482
TNF,-0.01606246541565117,,,-0.019552479779361674
CXCL6,-0.045176632298502994,0.04478507780632626,,0.02181155796601349
MFAP2,0.06445685387866482,0.0670626843423029,,-0.030641248944806233
S100A1,0.03491654651773023,-0.05974644029984266,0.1005959027528112,-0.03450734359549852
CALCB,-0.019225917404143804,-0.022448241371224156,,-0.03012180873749946
BMP5,-0.0074702404442701705,0.04061854192978811,,-0.03337088870730257
MMP7,-0.06339103646041222,-0.03872673938531057,,-0.023482559007670992
F8,0.04999272805802722,-0.006776482079491494,-0.08670511529951458,-0.05616462325784349
MTMR4,0.01983831621957541,-0.0038976713748062677,-0.07130348328183063,0.041789145955291304
LIPH,-0.016307455277258773,0.041185587708871506,,0.03572487353555944
TNFSF11,-0.01654902459703075,,,0.03082919605789192
ADAM17,-0.0006400840374976499,0.0024273062416913646,-0.07177521019136952,-0.028710074270318523
MFNG,0.04002261704093165,-0.0010512272569057584,-0.008414757041463947,-0.010297110986452262
FYN,0.11778153495773018,-0.013295723381196285,0.06355978472215741,0.02438472107106158
COL1A1,-0.05546286039748184,0.08901644507900978,0.07406744329745803,-0.030560180691732632
ZP3,-0.0259047986115541,-0.022997526098302138,-0.02158113614334488,0.036121352809590584
VIM,-0.04819609715933889,-0.019826806561633947,-0.10851515782814496,0.004603591583045917
NAMPT,-0.05547328664839023,-0.047623786482642004,-0.13455102110286932,-0.04390370352942794
S100A8,-0.02440752279670347,-0.02691724057457651,-0.01125582157611796,-0.010815491858677154
FBLN2,-0.01648249088234272,0.10005909569768204,0.09671718617286527,-0.04871087475840214
CD86,0.005750229577021494,0.04235094894291633,0.08326469793842294,0.10303261532980759
GSTP1,-0.0028374053251675464,0.03944686575889369,-0.06244390860007093,0.016138674319182734
NTN4,-0.017477135652473313,-0.001102243952002954,-0.06669220194804293,-0.060558890031860386
ANXA1,-0.03317896390923409,-0.028747959081419052,-0.04529745225492711,-0.0096135537204822
TNFSF18,,,0.14469374283136732,0.11011300567822978
CCL4,-0.023469654478571477,-0.002752465143838414,0.0963224441537138,0.002149936042455636
WNT6,0.0371967675070607,-0.005291277620898295,,0.09625015277826829
SPTAN1,0.07390770450341101,0.034314503150579774,-0.05087004976736204,0.02344455739900194
TNFSF9,-0.029215521041493206,-0.0232141467718309,0.01663311842754632,-0.050817542772918604
CD55,-0.0065914320451917596,0.01802530754692252,-0.04809998912656338,0.03578762088834688
CNTN4,0.016328813177069218,-0.04494393204351563,0.020681426562182123,-0.019678597578473442
NMB,0.0731594234086379,0.013173827253071563,-0.030215672365505916,-0.04693056723282138
WNT4,-0.007268655159795918,0.042063940073109,,0.013473871647247112
LAMA2,0.016306646790065105,0.05672379240103361,0.016854992062393853,0.03892050677870958
S100A12,-0.017710312030566777,,,0.03860549753944962
CCL2,-0.06280749694371307,-0.013443190013223819,0.006329658977243289,-0.019788206688197422
IL17B,0.05053915150600103,-0.017671399042872862,,-0.02057594049762184
RIMS2,0.04622123793331588,0.00860924622691885,-0.014839340342443911,0.03523531905430754
RSPO3,0.037839741261120524,-0.038248283440708394,-0.013186494607006275,0.019016832633017088
S100A4,-0.011422495951671913,0.04729494533413384,-0.095066420434746,-0.01389040845877123
LAMC2,-0.02063845996729748,-0.012420911332579629,,-0.02594546542937877
ARF1,-0.027378525170287875,0.05979516214521339,0.045714759188296025,-0.012724168966929541
GSTO1,-0.03614022193562577,0.008710969438101023,-0.017582014481407535,-0.008446702203302554
SPX,-0.022334574223817925,-0.022316030203403444,-0.05030080664244372,0.046194266400179505
A2M,9.419955547335423e-05,0.03289123038564807,-0.003767645432927768,0.028154016323953496
EBI3,0.07352231036967781,0.0340182749665046,0.05971958541891948,-0.004527701968085824
EREG,-0.004093978797530844,-0.02096284782970645,,-0.023399566333254084
NID1,0.0018634773505916322,0.10627599487832953,-0.019846222978728106,0.007724588437579619
LIF,-0.00748217843855282,-0.0014416528707222826,-0.05280779976989297,0.0054895920181266405
COL3A1,-0.05146923201067259,0.09541767226446017,-0.04000449381986304,-0.001892932719641152
CCL20,-0.05715922384663279,-0.024479834719472345,,-0.022171264439646374
LTF,-0.0022311826090351612,-0.09071472796874153,-0.0337991636472133,0.03430187779400391
TPH1,-0.03951160888407288,0.030963402704518785,,0.003974983600464861
PKM,-0.044401225931739646,-0.06167881119729097,-0.05089942346342857,-0.03810477787045845
C1QTNF1,-0.0315570211876736,0.052579178494421,0.030585429820867444,-0.03687078326077529
NPY,0.001506626861043695,0.034103478438285574,0.0876943174789615,0.005546475781948949
HSPG2,0.00466873446651069,0.05436929803625802,0.029472122847390002,0.0555651047286865
SERPINA1,-0.030003128310176725,-0.0032637992889019184,0.01103356021970458,-0.010582019151918034
NRG2,0.018948915718979817,0.07347177549185335,0.11209775611945853,0.022550065931928355
MMP2,0.01399232353232934,0.03250128243146274,0.0012230792423843634,-0.04482985725280976
HRAS,-0.011803898389867451,0.03216241781286722,0.05629193294226625,-0.003720286285663584
AREG,0.0715658210147717,0.07100367994970924,-0.0466287276280512,-0.03953491684651523
SEMA6D,-0.007784212081278209,0.04211194315332201,0.1061165142384972,0.0358975808266959
ANGPTL2,0.029149775143542223,0.03006192086544898,-0.0766275701829285,-0.04103871989560506
HSP90B1,-0.05523039765920213,0.012454330047399188,0.06503086755107935,0.014763766718101189
PI3,-0.06328016942753711,-0.10247752791532024,,0.02369595180712786
ADAM12,-0.047314012333058514,0.06270605349350448,-0.062240079671606455,0.05214404218710378
MIA,0.09373597905142214,-0.06048903340206538,,-0.05250716405818433
SEMA3B,0.05863310360877213,-0.025180725850719083,0.07457858735613591,-0.01339699434851044
ADAM10,0.08150900173674511,-0.02445564189296719,-0.0007367274545405307,0.004540755664472596
IGFBP4,-0.03448239039568323,0.06006199799435396,-0.0033173807680235354,0.010313399885837933
LPL,0.08325295055235939,-0.02761529037220272,-0.0663107160349176,-0.10941289153814719
OMG,0.07552532441960452,-0.02266022514441556,0.05777888222538041,0.01804137770543067
IL6,0.041409367098253935,-0.03318869386423612,-0.03381780754216679,-0.019381828434749292
CCK,0.06419658383869738,0.023484017709974277,-0.0021821005967891825,0.04744530181803632
MMP12,,-0.012796409455537311,,
CALM2,-0.01410873954260517,0.020529108455503858,0.032790139090675775,-0.051998536940665516
COL9A2,0.06415716452226189,0.006963664253150466,0.028514474872404407,-0.005220581423618523
CAMP,0.04791736259402286,-0.018739036206440136,,-0.025741823614163228
PRG4,-0.024262469493952825,-5.610598703418988e-05,,0.060517517192960404
ADCYAP1,-0.0051515622506552936,0.07308210016334447,,0.05788383465194711
ITIH2,0.14975106836691635,0.09582021058827947,0.08512263199141176,-0.05637778581247272
DLL3,0.0875871019358128,-0.009201386031319207,-0.11111368044868004,-0.0011139754138064285
CLEC2D,0.005019426895004979,0.02027065776173462,0.006763218704795174,-0.009383935239457835
CCL8,-0.004916057352608887,0.012815016273582076,-0.041744302828132615,-0.012569534088872056
COL8A1,0.0973166519844874,-0.04979909090059026,-0.04570704435578034,-0.041719864730916795
LGALS3BP,-0.08447515091499798,-0.004978016043397134,-0.021260347864528156,0.009659375022136258
SPTBN2,-0.005134569176164205,-0.020745697275209363,0.017544042923724912,-0.0187904948660461
LYZ,-0.010133767242582093,-0.049272181908817714,-0.015562955525896092,0.01914250402555428
XCL2,,,,0.02410511076508335
LGALS9,0.0014874032490354904,-0.018718322309710354,-0.06301530410608708,-0.049314140028843004
B2M,0.01555639084502897,-0.02609114404237464,-0.036723048368717995,0.013054859331775406
SHH,0.05132874649298337,-0.05211233102808382,,0.02223063810825313
AGT,-0.07542161391410919,-0.013156834786879784,-0.06049316186552377,-0.06463123475336922
AMH,0.06459124595541026,0.018142520931068936,,-0.008539650484429727
THBS2,-0.0019852503463787833,0.001806747879783917,-0.05701543047213587,-0.03967113981091311
INHA,-0.019962537707738242,-0.037412165891145925,,0.020754502510658017
SEMA4F,0.01416311655847354,0.0074271884173177155,-0.017682116392722037,0.0383034288529146
PPBP,0.03867641810791117,,,0.15524836548213325
ICAM2,0.009078812006517226,0.06828930693088285,-0.08425733516990423,0.0017020561568180767
EFEMP1,0.014654176369385022,-0.04619558549073275,-0.08604648249123417,-0.06771830557701947
LTBP3,0.011281214492422451,0.022300656786952852,-0.03672157425478971,0.01486207676765927
COL6A1,-0.0082165034083569,0.03700147391725688,-0.02119379482599061,0.006876529881043642
FGF18,0.05534368615580819,-0.022113104352287416,,-0.02574182206981529
RGMA,-0.0003794016557136738,0.010224233581408872,0.02185381408895434,-0.017226836098503263
COL4A5,-0.019850168560165467,-0.03630900944703367,-0.03896605990689733,-0.030587577598722573
FGF1,0.030735255045655944,-0.07577571110118364,0.025034831661854315,0.07480197086948419
LIN7C,0.03683629006459337,0.019763325687931536,-0.02879115638579184,0.0031974219685867483
AFDN,0.03477284966807323,0.10680687339103692,0.13016286263178217,-0.05411941484620183
SEMA3F,0.02247246682984992,0.036642401265725884,,0.05321248801400581
CD24,0.06335824467477756,0.019950017461959926,0.13198904069178227,0.012042081212844275
LAMB2,0.06066435560551864,0.01789429531805182,-0.0541283704287119,-0.056337924116655363
ICAM4,,,,0.0013643734951294536
COL7A1,-0.05797407322346204,-0.049411100066971234,-0.035081983510864424,-0.018620012427274315
FGF3,0.0762030297994599,0.04229315112646378,,
PCSK1N,-0.004777841117770018,0.040328457774583826,0.023938434889298647,0.05154945038015518
SERPINE2,0.028730811162218,-0.027887556479005086,0.05681386096559035,-0.04241303038873891
FLT3LG,-0.0012880748095439633,-0.02546543479572966,-0.04652068266559367,0.05057096699031489
SEMA3G,,0.14135225728346684,,-0.041067755507262195
CXCL2,-0.00015574249154486276,0.006554257667134645,0.09085688985502963,0.011688832794020464
PSEN1,0.016916719088557176,-0.024771980491187937,-0.03405274947170393,-0.013552121987349841
FADD,0.04767926182207851,0.04038689814528551,-0.08483600306183314,-0.03649083932077142
GAST,,,,-0.030653594978963583
WNT7B,0.015860685370981415,0.11186497685351814,0.07616267222098162,0.028449729090785972
NODAL,0.09422140975330322,-0.014204243694372296,,0.015071940552747853
SHANK2,-0.01703058128817778,-0.04356942060885052,0.02560287381589652,-0.02617598394601841
ST6GAL1,0.0655247012992387,0.018711689611075808,0.08088676386113318,-0.015101407515795393
SCGB1A1,,0.011550070287325657,,
PDX1,-0.02700268087485729,0.04638825989547894,,
ADA,-0.0207866178238834,0.019886658643638467,-0.03046515010759328,0.04911978949658249
WNT3,0.06514679689269601,-0.01519297268117252,0.009150639799619796,-0.01354828202160754
ICAM3,0.10444259895829416,0.018400524876184383,-0.04174430597073541,-0.028223743178693306
CD6,-0.021026062310816704,-0.01794367383751658,,-0.006038396327557576
MMP1,-0.0004422490952598315,0.10150760188872411,,-0.04604737732705547
RLN1,-0.017934115987285056,,,
LUM,-0.00993225792690874,0.056202675159858266,-0.04000449381986304,-0.0048408084395313725
XCL1,,,,0.0788844056138852
SLIT3,0.05626319979639621,-0.025979108936724556,0.03397218955938115,0.046791826049607674
SOSTDC1,-0.023986617391405642,-0.01920307362917496,,0.010939088311181162
PDCD1LG2,0.018995940505495704,-0.024475954675342672,,-0.0388779997061463
NPB,-0.021377854636214978,0.03924139473847451,0.143761214110045,0.0014502102249393022
ADM2,,0.15696324340285941,,0.030223683265889006
BST1,0.029033678170738837,-0.03977470484059047,-0.04966068442272332,-0.05741413625256147
ADM,-0.04570727300299237,0.0063316835641662825,0.031267926024145964,-0.0008620500519843532
LAMB1,0.01068069670008055,0.0015564603166001358,0.01276578082215543,0.01860504708587829
CD99,0.02812285913419614,-0.054328973774963936,-0.051137627001568625,-0.05854462050708293
EFNB1,0.04904393580756487,0.0225139674661133,-0.06965247152500029,0.039731428069031544
INHBA,-0.015824809112994106,-0.004509596616351988,-0.07902114620833638,0.051418968838489953
NRG4,,-0.022225298863545975,,-0.02694337235175369
DLK2,-0.03357948608988352,0.04259304656818876,-0.04765672235611506,-0.025982350183863603
CCL17,-0.01478006335972457,,,
EDN1,0.003965006985803121,0.13810780719357812,0.06686017152203498,0.04771035705393137
NXPH3,0.02865579990170857,-0.014881784511782993,-0.026597187929078295,0.01839537645294743
SCGB3A1,0.07298219903031679,-0.024991395896195832,,0.039121570105915104
SELPLG,0.05820197726201834,-0.09215427679651161,0.0031097128130728228,0.101291744859958
COL4A2,-0.01525723532686081,0.10207458612065175,-0.08309587897465648,0.08161733172282129
HGF,-0.00873143480426762,-0.05216197557812253,-0.05318803586788452,-0.033345097390535476
RTN4,-0.029090545042656676,0.03406821032434388,0.07895297079750867,0.0434376993597444
IL33,0.055368795034924805,-0.042748566987069796,-0.012258615336312314,-0.013356302138213656
COL9A3,0.025031451719272086,0.013347343614628778,-0.11325638365053296,-0.059671300492974984
HSP90AA1,-0.07930752698794598,-0.010789110491658404,0.08900639050490396,0.07065946490676878
HSPA4,0.039851690259165566,0.05939826871648739,-0.0009958429434393824,0.02065622001026841
ARTN,-0.002253556643683539,-0.02539451530048033,,-0.036229795711857596
IL1A,-0.0411986989519355,-0.02395926337963304,0.00365839213175637,-0.03220512949874132
ADAM9,-0.04242954753751162,-0.0028944987369587485,0.027708954941653572,-0.061881100590857066
AGRN,0.09305553468326475,0.10488631670432387,-0.10156821358585896,0.03642923500250032
AZGP1,-0.0021294241944355744,-0.014663241218547224,-0.0900487471633016,0.0034452283951268477
SLIT1,0.05968722795129815,0.059822624523095884,0.07842696212400287,0.05798483523765116
GAL,-0.038590692250796095,0.0684744763189855,,0.08477313647296623
CCL3,-0.029814965950987593,-0.031041578404323585,0.0847607003820864,0.011252428345515613
APOC2,0.03230439070832721,-0.04472995294660127,-0.024060357112767376,-0.02362443766441917
ZG16B,,,,-0.017338917099560758
IL34,0.08230181790080483,-0.03114760837655233,0.054543947176803394,0.03610017495463483
L1CAM,-0.030561169485591195,0.030413695134912683,0.020429475027197615,0.0952451697561776
GDF5,0.027240937630320598,-0.03450670817744531,,0.006476988282054935
CCL26,-0.047128550318254976,-0.006357676528980514,,0.010021421013362626
LTB,0.00016515973519676364,-0.030672277419338728,,-0.0034671090765172182
BTC,-0.016549028399487305,-0.014536112309350438,,-0.011895115268010502
SEMA4B,0.018948457043816196,0.006132705321274054,-0.04875698290852915,-0.018033133328876124
CCL22,-0.02004425971600994,-0.012609991065719446,-0.0491662218379862,
IBSP,-0.06995964687250276,0.05138824007555572,,-0.013740377065888749
LEFTY1,0.07172678285626276,0.07791596766574493,-0.045581506033822085,-0.029942799705307832
NPVF,-0.02004426105955996,,,
SEMA3A,0.019681051188452436,-0.01813368970847114,0.029659031629874884,-0.018401974681661014
GRP,,-0.014035569594928743,,-0.029217545472385083
NDP,-0.039083913140678016,0.016525627502272964,-0.05726625949877934,0.004993636774140652
IHH,0.06470333768413479,0.09082612108703748,,
GAD1,0.012853384877124202,0.0029367592871002725,0.044680928502935716,0.011756167512913947
SEMA3C,-0.04574607811106732,-0.004349898268730673,0.10443807970330785,-0.026856078641808005
TGFB2,-0.012273090755563203,-0.03673920988012063,0.02150257299841986,-0.00855027189523672
IL1RN,0.049889842255165975,-0.03565451553864554,-0.02772407579271351,0.06140372685395243
TLN1,0.007554105475928627,-0.0005737854654865802,0.014927769607589595,0.05214207153826115
CXCL10,-0.022874686992688586,-0.0066483748001905825,,-0.03600311073059457
ALOX5AP,-0.03518399231972242,-0.05275838125779566,-0.12535159519303157,0.045648860647075684
SORBS1,0.057433310044967024,-0.003302722037769121,-0.04466379390916085,0.01009698848174354
ARF4,0.018714092714035145,-0.029184758170176503,0.028701252930477785,0.012520278399270944
TAC1,,-0.02332180425883997,0.10634228423927679,0.08329477652729327
FST,-0.015137494389339432,0.02458233444044019,-0.05394836847584429,0.008790818321553654
SEMA4G,0.02174340306123075,0.03246368663776493,-0.058854983957420184,0.013136058125886675
WNT2B,-0.03808424630496654,-0.020047147353462854,-0.038196016190191966,-0.022828435313827677
CPAMD8,,,0.06884355514162081,-0.020324558267558253
PNOC,,-0.017808008129692996,0.032697174962312135,0.037671887761322506
APP,0.05038285540046657,-0.003756519371676136,0.043970072822305056,0.049917629150008073
IL18,0.04836388599515161,-0.005780736573242186,-0.0017688306257851493,0.08031385683798184
IL24,-0.01678730487809487,,,-0.030121793971953283
SFTPA2,-0.017483849530072298,-0.01369234328834129,,-0.018751061189785572
WNT2,0.05998774925220281,-0.017255686116324286,,0.025709163494919925
ADAM28,0.030482898116198143,-0.029165659029487027,-0.024495316286392704,-0.04417562144954675
PDGFB,-0.04479892414854885,-0.002083909532985663,-0.003504331526026689,0.03565401880769418
COL4A1,-0.023961485790313455,0.08163874995660324,-0.001460356322846574,0.0484744646674516
TCTN1,0.052406522040607695,0.0204990392034475,-0.013990889011712446,-0.04221897950574634
SPINK1,-0.0030318469934588143,-0.016830641261844376,,0.02894212050735295
CXCL14,-0.09190809239013664,-0.08498125382758225,-0.11350453389422328,-0.04740090001140791
NPNT,-0.02055798854762279,0.030912241283199336,-0.012577410851170813,0.012630897208398374
GHRL,,0.07629401248559511,,0.09800661859366536
HMGB1,-0.02125831938267571,0.015206235865130181,0.03139809695053327,0.002812860263346303
APLN,0.027664022606403257,0.008023929126051235,-0.10110268185285998,0.08194070993982625
CLCF1,0.03794099923781199,-0.057177671465932306,-0.003455967614499523,0.050387353763276424
DSCAM,0.09406127155514209,-0.028168230270460663,0.0023293967773497237,-0.027405462979816216
DHH,0.029062052995562887,0.0016920515159811723,,
EDIL3,-0.012445848898892569,0.002558869330582017,0.09899894539408217,0.07823619955008776
LCN1,0.006402815336084358,,,0.00902528742646738
HEBP1,0.01760928385984868,-0.05230290628107329,-0.07521712271149239,-0.02490331123072151
MFGE8,0.043509707939763595,0.06202991875389915,-0.026543334431246263,0.001501187417769742
CX3CL1,0.008623567094606377,-0.03685603548321337,0.07980153229109929,-0.03875979673094555
COL9A1,0.029992117208840777,-0.014285274378657602,,-0.0030331660849816085
TNFSF8,-0.02322851282653849,-0.012796409455537311,,-0.025330279152944748
EFNA3,0.025188828794013723,0.020642596920458545,-0.020274111029311974,-0.0724850866744249
ANGPT1,0.016074768438169067,-0.012632024819974925,0.10189559940232415,-0.012473584354270505
LGALS8,0.002627123519758154,0.03415046525511545,-0.027928601228226,0.01134720634574725
MELTF,0.032335242922521705,-0.02809622809221753,0.05593039949871835,-0.014152549008140223
WNT5B,0.05431824490332022,0.029841165493351952,,-0.04578770526537653
LYPD3,0.024791300280257816,-0.022888564094181944,,-0.028476769453955292
SERPING1,0.008493215717477359,-0.02499234763132496,-0.06850727485759672,0.007721656903232993
CD58,0.10886593003071911,-0.053311708217501835,-0.10030080240233902,-0.04318536700017843
BMP4,0.002884223956127647,-0.004547641436279713,,-0.018085917153394457
DEFB1,,,,-0.024274511986255038
LTBP1,0.0004826570894880664,0.024668923155532794,-0.10595369912629671,0.01671495105958902
TNFSF13B,0.005775293727746514,-0.014236524343998011,-0.012909495176620552,-0.008646317432507251
COL14A1,0.007241153161221387,-0.034689675035079186,,-0.0071166878589782765
NTS,-0.03448034927034359,0.05826935380523465,,
