,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
AGTRAP,0.06822719456723043,0.028784917287389935,0.04586272599406317,0.03957839174422362,0.011531999038424131,0.024608953853489202,-0.08046654356068937,-0.024085960592783614
LAMC1,-0.012928596553081765,0.021521026302325684,0.10621666571904262,0.027784933990478083,-0.030866200355401448,0.022473258346777547,-0.04416808195690266,0.01845336841147428
COL6A3,-0.020071069138685033,0.05350544721733436,0.007307759422164604,0.06639693422930522,-0.03260131013033831,0.03456179358974286,-0.08063950673793249,-0.01337414355633219
FN1,-0.02088289043526512,0.04255595572055308,0.13449736471842366,0.012200687569378298,-0.09569492205449366,0.004994745557693077,-0.10896209520848386,-0.06678042680887944
MIF,0.007453360708812908,-0.03370724318695724,0.09985336420232975,-0.03645901689466355,-0.06849606411165757,-0.006992182990020095,0.049216896908208733,0.021331562649234394
JAG1,-0.03210445322628214,-0.011279712115449292,0.0015270416538068073,0.0588305761681032,-0.012879852182668692,0.0006774966240968653,0.0009928443018924304,-0.0006685624616686434
NID2,0.02276242339137827,-0.019045238046948704,0.021412818475397243,0.08178550012740404,0.011560010323598848,0.09141658085062435,-0.04718847311830474,0.016279996932418245
EFNB1,-0.05942334276459404,-0.015559369573059477,-0.02433194995551495,0.03519137270121651,0.006199127828144717,0.051686980536416426,-0.007401352046444161,0.012690248682066148
COL4A2,-0.005681941844050032,0.03346357750859963,0.0727863575056184,0.06254501348870514,-0.04267475996548078,0.08312563342318711,-0.06770238014019958,-0.009840945863519086
SPP1,0.08266295034204314,0.00620820748488192,-0.010184953418811683,-0.010221860307313766,-0.056695939989342206,-0.009639264320801052,0.02246406715609163,-0.028758645365137288
PODXL2,0.03202046087482092,-0.03287304985549862,0.02628118774171472,-0.009810374031668068,0.0770984918300302,0.01779044108661294,0.11153027948039942,-0.027714912691503613
FGF9,0.018150927509004756,0.07953211827366273,,0.017807021164588804,0.1302327185171215,,-0.0293873621653346,-0.04427822822721132
ITIH2,-0.019777341175853187,0.005742351221558301,-0.006160699116042382,0.002825220019448103,0.06854085085188366,0.09008999201670806,-0.021939000049916845,0.03169062658102504
ADAM10,0.05825373926018429,0.0016645971032582059,-0.049742448256545335,0.07530921532964696,0.015366873707927721,-0.03559725743411137,-0.013731579255288095,-0.022095796806850664
CFH,-0.049752495703850465,-0.02931840142990397,0.10688051704144767,0.026603530780380347,0.02311715449157324,0.008929992858968245,-0.07159899230659755,0.015050612382487815
COL4A5,0.04940755227699235,0.03945633670009028,-0.05396382693204593,0.03802421505915955,0.06921870675137337,0.008246078673365314,-0.01841475973686252,0.029580707450253173
LTBP3,0.019930679212980324,0.0003933875958760928,0.008372963902191295,-0.10847393207926782,-0.05142731714715073,-0.0053494718912020095,-0.01895443297962802,0.012591713541169522
GNB3,-0.07355573673214506,-0.013216766494393555,-0.04569384011190184,-0.010927409367383173,0.012540288006266087,-0.031778694665292935,0.012003006611868247,-0.01932118509021527
COL6A2,0.002539904580475973,0.04028749774372439,0.09484461434925157,0.02866988082273636,-0.08435181700845996,0.01838359180040042,-0.11077526298503512,-0.023208144448742682
PLG,,0.05780284349572927,,,,,,
GDF9,,-0.023121266943170495,-0.03223322012972631,-0.018289140015312764,0.05674142560706902,-0.02730533350227502,0.022132130630672094,0.09071570243883248
NCAM1,0.07168518488871241,-0.0012674785704561544,-0.04750043994635364,0.007116941430877866,0.05705105118090806,0.0032673291171044483,0.06430639167895434,-0.03391793576583483
APOC2,0.013368574311910008,-0.019322802697129913,-0.06283063770597333,0.06005372549060986,0.03960409717994245,-0.005934132742714278,-0.01995739692846169,0.04252384598497659
BST2,-0.07200596565934539,0.00273449017300855,0.03162715995181943,0.10383573909812671,0.02414986176092574,-0.016567129990112096,-0.02051334767603471,-0.04022471349369048
COL5A1,-0.008653016925397997,0.010091468339114626,0.03835248017618781,0.04241432985111954,-0.07673852881450621,0.0343851479838817,-0.07505453031692533,-0.020890463635684912
CALM3,-0.06519112230644933,-0.03741707818606033,-0.0029201090622767156,0.04350350228226032,0.077747049523267,-0.0019795777755800014,0.041854383912708217,-0.09792272335246019
THBS2,0.07512692083130824,-0.04786790092073208,-0.08888865447051142,-0.05066481716925454,-0.027164139973898844,0.0002247468630226017,-0.05185855167649591,0.034359696609730844
SERPINE2,-0.0009224809954942645,0.05840428585694366,0.10441719286569492,0.023353947680726225,-0.018941773034119768,0.008185858079975317,-0.10099758840116412,0.02060246931326192
EFNB2,0.006657982358558693,0.04401155721915109,-0.02566337990482957,-0.05093997433900109,0.01035298109517582,0.058036519973593895,0.0400799542975535,0.06163629590658519
PROK1,,,,0.06598387538112868,0.004393668377104426,0.008686789534237694,-0.021561286968927614,-0.027517898488850445
MMP9,-0.03167019692947422,-0.01637967458056688,0.07744972136901135,-0.034402070599185014,-0.06594423387180805,-0.025375147297877,-0.014268150415979824,0.04117571725123632
DMP1,,,,,,,,-0.023346205185028997
NPPA,-0.02909042460363211,-0.008295616002880741,-0.04689244831134481,-0.023792856477334444,0.08445846996555688,0.0651159888659067,0.023505295018926148,0.049880621093025115
APOB,,,-0.026246080163178274,,,-0.020409543276383845,,-0.027517898056790883
C4B,,0.08103004579014261,,,,-0.02065613972058714,-0.02661741031841155,
NTNG2,-0.06590757024159667,0.0025721738751628693,0.00981569349210019,-0.007722729982585123,0.03503805720864658,0.03370074943857702,0.022927684484354335,0.04678707369478012
LAMA1,-0.019198232816574262,0.018647157556036638,-0.024512576565139742,0.0663584231217067,0.03623622558062718,0.040844975896816044,-0.0305251102414909,0.05950245057457474
UCN,-0.002888634545168739,-0.002179442073608281,-0.042522857906279056,0.026362612520581162,0.17894583873683778,-0.012690509930022645,-0.009511660583180604,0.05673158070862676
ARTN,-0.007629779334430693,-0.01709084429430342,-0.029669083491384585,-0.0005497139874969218,0.12986026168879283,-0.006533817596303105,0.06126001684491056,-0.01402412625119571
PDGFD,-0.0354532877324989,0.009226715208879717,-0.04879869839480935,-0.035506771730477775,0.05126152606090007,0.0234989638875124,-0.04852243764734211,0.004865019452617729
EDN1,-0.06191516489775433,0.013741037964707749,0.0179431850167073,0.01207485575053343,-0.023307570244912777,-0.004930401621275375,-0.00947505431349055,0.0024883904910990838
ARPC5,0.05096135701926915,0.024370573313720723,0.03783596316006429,0.06325568162752741,-0.03268695454933185,0.05206417033605694,0.0953923830295989,-0.08512245907928749
GSTO1,0.010156328459857913,0.004245211746222003,0.001793505520332858,-0.029295761811811143,0.03822169548559762,-0.010975100504273954,-0.019596182256796307,0.05257217342051981
PROK2,,,,-0.013622830752395903,-0.0269548921116172,,,
SYK,-0.00794770019015194,0.014031903909556337,-0.005456438200087905,0.02837469426207207,0.07076053812751325,-0.009358568669700983,0.05706762471569753,0.04276372325386788
ST6GAL1,0.02738070515758667,0.006803402726485908,-0.0795621265616976,0.05619349306637817,0.10089560410561416,0.01281618177952785,0.06745067263064043,-0.0422143503332801
WNT3,-0.06189654376125476,0.002461721469140877,0.0489119082738971,0.04751583688077824,0.07803482985099934,-0.037523129155562544,-0.015864980281180305,0.045919840603678756
HSP90B1,-0.002529718130818,-0.03154992157428572,0.039028488744098505,0.0001911140273825995,-0.1099656468825036,-0.015933813944775336,-0.04934712117709129,-0.060418878217596485
ZP3,-0.017296090992932996,0.07844108833221156,0.04851208419798225,-0.025284520304820847,0.005668423265389731,-0.030407314008068308,-0.02775353252076132,-0.02662765662917258
ANGPT4,,,,,,0.014524871923631251,,
NRG2,0.062710570895706,0.03762082530467721,-0.06588339199398655,0.01685240694200072,0.05886052005867864,-0.05385527397351531,0.025333166259114664,-0.005418413331125702
MELTF,-0.037837825635527365,0.0049623211924994925,0.08489610810342686,0.05509275942090069,0.025641246044586303,-0.0342711533807863,0.0703201151464349,-0.006222140435104931
NLGN1,0.04273715954499325,0.019133012257942433,0.06320570347363097,0.05919471980581004,0.06355377890243866,0.05020938332879162,0.07251084511181513,0.03934546456180816
SLIT3,-0.08819553578054912,-0.014626404948844663,-0.014421257152546845,0.029027607205484196,0.06830482851078465,0.06860785928001588,0.0311379928522475,-0.01934822420638774
CCL8,0.06461984097374222,0.15200059927097992,-0.024551860851012953,0.04357996457197841,0.046939756564941225,,-0.03801110826568795,0.0028507402391087172
S100A4,0.04773203461986645,0.005082809742301586,0.11393082323880081,0.09537039531860017,-0.03249719564505196,0.01691333691044025,-0.03247661842471556,-0.009503668093189914
TNFSF13B,0.04775378838336825,0.013673703151388227,-0.004168185420175213,0.028315072163284796,0.016692002738900213,0.007437711486934816,-0.02968151839674966,0.010930561752423738
HSPG2,-0.03663345016932915,0.009662019276985595,0.08605688714560995,0.06587134807787949,0.006743217602657403,0.04873073681190433,-0.055899838620869245,0.015473268333223237
FAM3C,-0.05906911579989253,0.027552871184076757,-0.017641747710223702,0.03301400099868767,0.034895662547501836,-0.003456074828150068,0.025910442887201072,-0.045866218899537514
FLT3LG,-0.030233215476918672,-0.05419785493430295,-0.010279518543573181,-0.007640780292213329,0.17819931736709943,0.017990686960601326,-0.04569539449484366,-0.004285533684199792
A2M,0.028585951837309744,0.0036287621927766707,0.015479894314425256,0.10565438784999104,0.0160585003001643,0.021420871963829455,-0.052975046896531056,-0.013224098189955378
VCL,0.05978090844339882,-0.007852750420015115,0.01803332664285548,-0.038407482218371335,-0.046493630046650504,0.05406049844484625,-0.037585069282376676,0.038891719919965866
FGF2,-0.06658967474895366,0.002950857426550752,-0.05934042388285162,-0.012437914386916882,-0.0281169649219942,-0.025243769310303876,-0.026753947381218886,0.023947544382868977
AGRP,0.02933812228781521,,-0.04137837667643887,-0.01615276675523518,0.01822304494557692,,-0.022144391458728378,0.07905142094737552
CNTN3,-0.03578252320896146,0.002124242707212157,,0.020299014576873838,0.029557167006183722,-0.029163834824928063,0.006407354783146772,-0.030176655239907813
RNASE2,0.07106143975906867,0.031573409634888146,0.02099139843257475,0.061406618231532484,0.04065410503483778,-0.05285737042299753,-0.02504467751244284,0.021475228331408913
ADM2,,,,,,,0.026511926707921636,-0.02198410389154367
GAL,-0.056583955692972594,0.052457002192852875,-0.04069799073590431,-0.037666656144438905,-0.046060197849986426,,-0.015264392246807132,-0.054318862688888685
IL36B,,,,,,,,0.09507955533983656
CXCL6,0.02882231180593115,,,-0.003994502658087173,0.01860460180107081,,-0.049392329058236414,-0.056857210078282004
PDGFC,0.044074016703051014,-0.025744113394327826,0.017928599610188417,0.015380563986692719,-0.029432190197317028,0.0539569735093971,-0.029701147931574988,0.02107442103011654
COL8A2,0.03873616892642251,0.11126821572385497,0.047108674930986416,0.021256880861069707,0.014674050596694957,-0.018524530711743665,0.052745611459602264,-0.0257651316483299
SPON2,0.04981021819531524,-0.022803478535996843,0.018051408634061798,0.07137734452795039,0.012050914768570205,0.0006039716680552156,-0.0630039986944513,0.02412606778371015
LCN2,,,,-0.034145031724682515,-0.0045167679169316926,,,
SEMA3D,-0.024408346883341387,0.12131005672139256,-0.03139832670647866,,,-0.04129466431162257,,-0.04068637661652646
BMP6,,,,0.03074529715769198,0.004918540837852928,-0.024502332570453648,-0.005165931050141063,-0.022538020881308053
TIMP2,0.05457336643054527,0.0187418362849638,0.0015849144658641237,0.04716313123123821,-0.0852981273703463,0.01376264541510253,-0.0002741680628226831,0.04077073024330602
EFNA1,0.06880992435745187,0.0911347446214913,0.08832975923792516,0.0658934575238563,0.0533818229689805,0.0010435832111868918,-0.03775990398938276,-0.0015602575756107537
S100A12,,,,-0.01728624687867103,,-0.01990787942135632,,0.007696858298558096
TFPI,-0.0025961120103280473,-0.015245527152497265,0.05338067714534165,-0.022972800927192425,-0.022807323806664975,0.06552159955079306,-0.035294937105178725,-0.01969244122477649
GPC3,-0.012107925867502981,,-0.023482621570505575,0.09626819411095368,0.0718036814875739,0.05438819236885272,0.011930539567508473,0.05134499612361791
NMU,-0.011094548663138682,0.0376870700697225,0.08184422333701818,0.05544099038482475,0.029990284190370725,,-0.026123628721533648,0.005337106515182136
SCGB3A2,,0.09168005813737028,,-0.019564313762901655,-0.00380998469505391,,-0.026485775027019723,-0.02253804105545391
LAMB3,-0.039490418722110905,0.019176803005864464,0.022508482600929434,0.08773694310039723,0.07965710400642152,0.04690053161589311,-0.026036246440244708,-0.021257029709774798
LGALS9,0.06665977853421796,-0.016630720299052718,-0.033904362630172734,0.0027794245557348795,-0.010344440311535886,-0.012882616150596963,0.06255780481864415,0.06524553927364861
VIM,0.07163112855766442,0.047625303021824814,0.10414095891906329,0.004259418008388536,-0.12407980825407207,0.07548477203056049,-0.048685550657072106,0.08656667629868667
PLAU,0.023665210433143537,-0.01013357982335075,-0.028397319197161756,0.06655538682253874,0.0032818200907523787,0.08289939952409038,-0.02828427436281612,-0.011679815007932498
TGFB3,0.01569348406354149,0.06335058273108031,0.06971613890500444,0.0569138687385504,0.046710908640941746,0.01112566450663228,-0.03742948372175391,0.023910423909505645
APLN,0.030001680180425063,-0.0032648304799436155,0.16645788204592835,-0.011347290711018136,-0.06320896043990482,0.025366350921102628,-0.057590217261639154,-0.06630419539022242
SHANK2,-0.0050198532055896325,0.04250658006678362,,0.07548500847016679,0.02454621414560852,-0.019394266439207615,0.029662980573926974,-0.01831073205191978
LTF,0.07211696817818679,0.02816865696773864,-0.029436543773846188,0.02485228484508624,-0.033854516731151814,0.022614734950660076,-0.03325543823787595,-0.03464534754270416
PYY,,-0.014288000848979165,,-0.022843263933494895,0.0532878747953481,,,-0.0205391439387179
PENK,-0.047053067466905366,-0.02553575634310272,,,,-0.02276554841029714,-0.029835037861973095,-0.04361019608470916
CTF1,-0.06068763875254126,0.027116082833153685,-0.05661331679661024,0.05583449787951489,0.013921379157281755,-0.03240841823440682,-0.029077655650144925,0.0001563598353811836
COL3A1,-0.062421776156752845,-0.001430120007883341,0.04383129229850481,0.0503061315847991,-0.07246955943462964,0.05226676199046973,-0.08315465960670125,-0.021325014316698913
S100A10,0.09321233006959691,-0.008399446920094271,0.10571457884381318,-0.031985613378853,-0.0898098855361472,0.04571550792307993,-0.03622215333958176,0.06231521965403348
FGF13,-0.04581007490258612,-0.005764397712239927,,0.00836232529488253,-0.0019956877506863415,-0.018051191308640045,0.036397941797643704,-0.03958191422833146
SEMA4A,-0.007094137576159692,-0.0467220121629384,0.02515431075615639,0.06327548974056864,0.06654768800821774,-0.02393499945120236,0.009687851893820158,-0.003038820693163272
EFNA4,0.08083194110767011,-0.0033369816562445905,0.00907133736020248,0.002083774670722213,-0.015598220159023004,0.0014107954063898175,0.008366795523243365,-0.007711770711693153
HSPA8,-0.027274969262864494,-0.015001548519286137,-0.05265017476425118,0.07541215313044478,0.05911017991066866,0.05163231968958662,0.04418098209942579,0.02381524605906676
NPB,0.0694697861365496,0.012650500463471298,0.0069206668538494805,-0.02979915405165753,0.022181381376455957,0.041494690114416054,0.06678387784283549,0.0036664618995590577
ULBP1,,-0.015946953472281217,,0.10351642395412351,0.04168136929332021,,0.0013734781413588025,0.012245904301926649
SEMA3E,-0.0007633935663125743,-0.007738940610605477,0.0027013296658563238,0.06397642175378519,0.055770566278288615,0.04152419417589131,0.0676194984232412,-0.03052473552943471
FGF3,,,,0.00912826377516366,0.09720281903836914,,0.029764378132293594,
ADAM9,0.015626244519791922,-0.046187275091691904,-0.023686449842728125,0.04335367938694283,-0.03704172721363784,0.07747726209524913,-0.031423199783183316,0.014397246380113393
ASIP,0.027549828892381684,0.04498639698316354,0.05774371870127599,0.0010507925849455137,0.02780878993251457,0.015649184936994562,0.06756922715316027,-0.016855137768574103
IBSP,0.06411252387137918,0.03175563667077635,-0.029237651757603567,0.05063053751898157,-0.01874566438268016,0.06181808513976368,0.009983968741003053,-0.05939363889737306
MMP12,,,,,,,-0.02096286073264774,
FAT4,-0.03535002676411521,0.11987375210891618,0.03373860759934555,0.11278088640493199,0.0016473135860603672,0.017327193908724038,-0.031901392707677924,-0.06451494163427361
MDK,0.01940687744805758,0.0030222505073407126,0.09385085420684339,0.0848169729568475,0.10966236954734315,0.0666436953193888,0.0562560543978074,0.0833285773994807
BMP5,,,,0.032455458760385164,0.04624220371045608,,-0.01144921199108216,-0.009100367617814374
CAMP,,,,0.004288911322440024,0.03286783227131596,,-0.005791157765834801,-0.02819653181886154
HSPA1A,0.03836071307283327,0.024030677525140206,0.024231036379546284,-0.06808534992766602,-0.0837139980927358,0.03732526149948086,-0.007597834442490091,0.059106582629910254
SOST,,0.04948705700802863,,,,,,
SEMA3F,0.08752671562192493,-0.022532110842793038,0.03369390080523705,0.07637681830402936,0.05170637930958553,-0.020405934781040892,-0.008917849331775399,-0.03105604601633155
ARF6,-0.042884304086827064,-0.011580235353328722,-0.01838648260794744,-0.010719085408570608,-0.005636844321046579,-0.043781078071821425,0.0018326699790008792,0.14582672048202794
IL6,-0.04843039447788063,0.013505963954525349,,0.0973080437283817,0.015447541575697495,,-0.04045456495756889,0.04420850161684751
CALM1,-0.04912212618884683,-0.010873260900292342,-0.0340088692607116,0.02808956327182095,0.03211011125922704,-0.013585428417028592,0.12030806077195544,-0.07471074453282929
VIP,-0.04423037548072048,-0.007897227555349214,,,,,,0.030256765423930593
NMB,0.0807235290619437,0.018263570349801944,-0.03582295029474469,-0.06306927153383989,0.03553774213501986,-0.03155641320727288,-0.009513231095726153,0.006394404266266286
CCL26,,-0.022562759956681843,-0.04135145616827075,0.0191718412212037,-0.05235319161067669,0.024468836466342368,-0.03731643860604105,0.03314801024309154
FBLN1,-0.03284251005950326,0.0035783998377725075,0.024372874476858496,0.029291008369601135,-0.015591253353702376,0.017319277455152656,-0.02759729540326927,-0.01837836021959641
SAA1,-0.056578434986355515,,-0.015961426688725786,0.030026005838410003,-0.03934201359817299,-0.05197569249633083,-0.05108624153903211,-0.029107497318865274
MICB,0.04358406521958045,0.003519729897005271,0.09397724786934115,0.08283249961193305,-0.012251457079113837,-0.020626639699020788,-0.04416163761045566,0.007351389202509453
MMP13,,-0.013616354444620705,0.006006702208149026,,,,,
F13A1,0.012339760862147763,0.10343027403378602,0.043542832224625384,0.01561580183380293,-0.07982032329509874,0.09717923463795719,-0.0775448671084041,-0.04540413627832038
CXCL11,0.12791665307742772,-0.016717750490668596,,,,,,0.003914979891183679
COL5A2,0.05334689188934038,0.0024594964407616856,0.05588136094711481,0.022671864897733682,0.0069479262195101445,-0.0051236584592366016,-0.08452244379827031,-0.03205244067824002
EFNA5,-0.02026401725856155,0.04841897143984931,0.03624992467852429,0.03541245554530534,-0.02334716547055999,0.013753678845821817,-0.01522434432910216,-0.045266790087413966
AREG,-0.027266674305466112,,,0.014837890664157718,0.07449415014401464,-0.024919628343600075,-0.04570345476134526,-0.013475378638018324
EDIL3,0.11912914786395382,-0.011882436312942108,-0.017924241268877962,-0.011847804205127183,-0.00410581947498192,-0.0003929217199027857,-0.007380085626746457,-0.06530853126124214
CD86,0.0656229596932778,0.03618451113978135,-0.027629928719680594,0.05752837325080742,0.010850570071681973,0.03329833570229254,0.010143799751318376,-0.03680944552418258
AHSG,,,,,-0.02479787006007681,,,
HRAS,0.05431046157239498,0.0051385280968641095,0.008789772752146508,-0.06822058140410217,-0.11319814169053244,-0.039798438680503596,0.02280204467179652,-0.02881146589010285
C1QTNF5,,,-0.024324877442164435,-0.004118093830875076,0.07475595019326339,-0.0016260357335527288,-0.024607145510375305,0.11719587606045122
RLN1,,,,0.03080064789973569,0.029643820283540293,0.010791465034417655,,
COL4A1,-0.016726159229263057,0.014476189738897752,0.07255472046375758,0.06685897477828272,0.005832089675252422,0.035683210702005475,-0.059390882408249995,-0.026016614982051205
CCL3,0.010615807370984739,0.046346195030719774,-0.033404796258428314,-0.010070814124087727,-0.011431456951631032,-0.02922950233479208,0.014376130286002096,-0.048273662353128084
BGN,0.033468297782658155,0.03903022189705782,0.08338537701808242,0.04286959621753157,-0.04322291096997665,0.01575441055738222,-0.07598723707167881,-0.0277617988991186
RETN,0.11956606125826269,,,-0.028955906927623603,-0.001641521032620909,,0.043294327879388535,-0.009015132601206776
S100A9,0.05873696207238986,0.031371813641926365,0.004552793742027395,-0.004604778777694343,-0.03293866169135133,-0.005777320708166,0.010660633251655146,-0.07716087046516368
HCRT,-0.05380833465712634,-0.02591784921522788,-0.04310020905025009,0.01570636826448814,-0.026023486025226267,0.12889495124543415,0.07585069548776541,0.009634912005235896
FADD,-0.012681939694671771,-0.023147061153221293,0.05721206955864033,0.016072710963737673,0.0066279883998085235,-0.016209872729284744,0.04601986272639763,0.057677741971998646
ACTR2,-0.10764005796067437,-0.02410002908362006,0.03510482369977083,0.012399106752748475,-0.0674289697923553,0.04351253252529543,0.030614519384479462,-0.1087938362235466
BMP2,-0.008272585335624064,0.027164414778326724,0.019927651477106307,0.004120970238346223,-0.021786402045416913,0.059089086107602454,-0.014327244045811607,0.027570641732354687
PDYN,-0.006011091674649167,0.014879587956248322,,0.019140345746694886,-0.028719777745651095,,0.008608304009760254,-0.020865432909729892
CD55,0.09571687037373096,0.06372531047851422,0.02676669343421652,0.05466386241812541,0.018729459715147414,-0.004867318092485854,-0.0838179383102529,-0.07144715345306256
OSTN,,,,,,-0.018051188925250337,,-0.01667197828926722
PDX1,,,,-0.02635611428997582,0.03772711241634276,,0.06818505334541929,
CD6,-0.0038557092497410045,-0.017991764051803003,-0.04271466078453205,-0.02052260306672113,,0.022254949158983583,-0.02939502186100692,0.05062672058390368
IL16,-0.029240145760026672,-0.009137287406627174,0.016118684819842823,-0.048752881451931136,0.06373070113532711,-0.010406933428867452,-0.01539656564916801,0.059298873821695665
LAMA5,0.02241522266293219,0.06077930384011186,0.08358107261945642,0.015203086297983342,-0.06943192271169014,2.2753761297129406e-05,-0.018627479506730757,0.04506181464617674
RGMB,-0.00822814291756185,0.046149651339480895,0.02074994678168745,0.045306455177210304,0.013708638864798957,-0.01918836293920988,0.02054559217809145,0.029164605654808017
INSL5,,,-0.02657329704408631,,,,,
IL12A,-0.010561328851244715,-0.02449158372624382,,0.019151970707308424,0.06816260463586009,0.05863272788218389,0.05421067287969297,-0.0011774990367630265
S100A8,0.06543093340182381,-0.019164689375141406,0.02028429115853456,0.0292620314282187,0.007721738656977863,0.015112072272506716,-0.01346448118887046,-0.0557471641698558
TAC3,-0.04395149145081941,-0.0022530950507551172,,0.05525001237436936,0.0180376865855751,,0.02584763344224398,0.051725014234937826
TAC4,,,-0.029372373866191553,,,,,
MFAP5,0.12739279947479012,,-0.007380491296905057,0.04939298702428909,-0.02284469997278023,-0.02491963238990101,0.018657099349208145,-0.036646999476706764
CXCL16,-0.037360850431497776,0.017731486368231165,0.009460510547689078,0.0015641908114324623,0.018425108221972374,0.02471004023744156,-0.06944716817020119,0.064898740461602
AGRN,0.039638974300215866,0.03324701522044396,0.06567657457029015,0.04667686250030062,0.07926594419979614,0.00911405223703554,0.010966352547549634,-0.013132485162513086
COL4A6,,-0.01471944214763877,0.03673627539984623,0.11282316987754287,0.05769117747628675,0.10497241028321022,0.05982403389287209,-0.004738819373840723
FST,-0.041825867994790114,,0.058903280524860074,0.03722991645939198,0.01611340141590375,-0.02137479378417488,0.030201568893111513,0.03142495909955155
MEGF10,0.002642469588164328,0.01409115062636548,0.04472818551671311,0.04556387894547552,0.0779060216200471,0.05663673532712205,0.01663771242112192,0.046086140643646877
C1QB,0.040281957895289384,-0.019267482507663893,-0.013020607087978921,0.09310005698742942,0.07666052207707842,-0.000945053405476312,-0.007649752376325697,0.031081685130091612
HLA-B,0.04538425910710137,0.061889002532702776,0.10420321013658611,0.05584138847548109,-0.060667851250990334,0.04409316814836428,-0.07928313423604823,0.015324060870640565
PDGFA,0.00787280577847587,0.019946049686246945,0.029059053361570632,0.0037870089003186093,-0.008647474340887066,-0.026200901607067093,0.017554660283874902,-0.07392311114990181
LAMA3,0.0665168422455853,0.024232112172268637,0.04835805646410549,,-0.021826226379861858,0.07950020320558997,-0.008412964309123767,0.03172873647991414
DKK1,0.0014621655179925133,,0.018127857846297668,0.07171671150379003,-0.04069705867206632,-0.01832715086621521,-0.0183498433600988,0.029611568138029575
INHBA,-0.01683293173695667,-0.028816863798771908,-0.00137493367210494,-0.011890530222106047,-0.05468494592910896,0.04626243199998207,-0.05930601367136364,-0.057678223007034096
IL7,0.06208738790554295,0.020766554674680512,-0.028466237877602427,0.04628473940138743,0.03854556227087135,0.03262357876690905,0.13118950690184208,0.035550332370518876
FABP5,-0.0006409307168699346,-0.002337176385258326,0.0007826289503786656,0.07448836641671581,0.08452836619850912,0.06401436658994872,0.04912319901602067,-0.020217047548471166
CCL4,0.06190648442173868,0.03673368839419736,-0.011646242523324078,0.038053635599592815,-0.022215681916862236,0.03580057945430816,0.04170820903422432,0.04560385922852843
FBN1,-0.03763250240511819,0.02971373364048722,-0.06436912961115128,0.04836270380703538,0.005640769683280224,0.0017919062461028046,-0.04613082469465273,0.005696554088242952
TCTN1,-0.01872116798469885,0.001196963188135452,0.10185061315309633,0.030423449344758338,0.03708339511500638,-0.021044696466589723,-0.03629192554365968,0.001028169011168343
NCR3LG1,,,,-0.027825618519429184,0.018164391483432317,-0.01913268112474365,-0.007716486599358408,-0.025386266809862956
BMP7,0.057922042346681954,-0.010647533741152779,0.022693947842793893,0.019422127192497928,-0.03728945328063256,0.07510274445211505,0.010425553752378814,0.03787171503373361
NLGN2,-0.019227829218057824,0.03404246058306317,-0.0410222291321164,0.038171953161554015,0.08224157660547358,0.029799123421678224,-0.04805371472423779,0.03274219614906215
CCL25,,-0.024219494087975604,,0.068245308081816,0.02827584967323438,,0.07002301516742887,-0.026114053170267625
NPNT,0.0163058877621771,0.028822657571989593,-0.06097334048209703,0.02678182432887326,-0.005925041632260258,0.10320098620156042,-0.01331378744045518,0.03448511310457308
KITLG,-0.014701523260333884,0.06797254712485731,-4.065295526729027e-05,0.005883642321388844,0.02242186522906067,0.014750492347517824,-0.011291883303751893,-0.030515869946007378
MADCAM1,0.01682383166036911,0.003089173769455473,-0.041603326674556074,-0.021078521583162195,0.03750084323561166,-0.025330866761189688,-0.006271801963508109,0.009078826620670067
F12,0.035260719200592726,0.03942590573457871,-0.02430669408134715,0.08978829920668434,0.05113902735767293,-0.012654386864578092,0.08615452949917612,-0.006423265337931303
S100B,0.10029538767659103,-0.00210176719195935,-0.10037683099495909,0.0877990156552251,0.1525156617036093,-0.0014406584150692936,-0.05003255497479004,0.036543657255725184
IL27,,,,,0.02238117796921454,,0.04928107821001983,0.07024135384861588
CD99,0.09223047274949021,-0.00954004172789481,0.07441085025540906,0.09449704262560668,0.03191250007318841,0.018764695482092843,-0.04829725518658256,0.03635050689820512
PDGFB,0.005281710950535107,-0.008427049663920326,0.028719360287841222,0.050799073351519765,-0.01982679116207843,0.04863330472241676,0.008649179371283391,0.06254322896743135
CLEC2D,-0.022159374461147383,0.08769843586516937,0.12009153595281054,0.049898320097008605,0.06578500724425754,0.0344114528283733,0.04741201763106867,0.007518432526629385
F8,-0.03470909947546429,0.02413821650656855,0.0921260831944261,0.010850889993511276,0.05794053497683533,0.03881534613521487,0.021948913766683023,0.04328075081272718
C3,0.04737381814283023,0.008271226278511202,0.002612529491381352,0.03348172847501037,0.018808107169788542,0.037559013468920446,-0.007303878077665434,-0.06857177589597868
DLK2,-0.04298760733726213,-0.02340668420983233,-0.02815853867721172,0.05928694129670378,0.004285796836424945,0.029301786482642426,0.034152517099619716,0.05636821518854094
TSLP,-0.030695899844541505,-0.020316378938453995,,-0.027825614165197163,0.008780212908446076,0.09200457490278018,0.001298565051400882,0.049158921463647476
OSM,0.0645252671865159,0.0414697441407056,0.032978696774891784,-0.0389934640288147,0.043853805578673105,0.011851190280342023,0.04747140206816891,0.044292802389392164
PRND,,,0.14092343644318917,,,,,
