,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
BDNF,,0.10529116016049385,-0.054615158740568076,0.029226334792201474,-0.06344503009076988,0.04060905718856705,-0.019589795458717443,-0.02068452006559091,0.07103770845262405,-0.0631506944381145,0.010485423157184849,-0.04708941864118957,0.029322198273348386,0.009910695525337267,,,-0.02125232031169808,-0.17764649112430206,-0.020251787170606272,-0.1036042609850371,-0.09177115199819925,-0.023996317985081214
CCL5,0.09583990481027078,-0.07171617724741132,0.016007148959867212,0.022678053477592695,,-0.023621756062309415,-0.10473316791550841,0.004628714054854943,-0.10961156517231468,-0.03176351241533256,-0.054071440909910874,-0.00961201216596076,-0.05959716913111015,0.046402373141943856,0.021827902459105923,0.025510436950661977,0.0318208560257724,-0.023614749778163347,-0.05434496820347026,0.014605666186275025,0.05344441576702515,
GAD1,0.02225590086844846,0.22491126057630165,-0.014895358405871154,0.07143822530196726,0.037391253087990385,0.05708396246239534,0.15023963521537526,-0.044351438639758226,0.0073543176687987325,0.1007071561364543,0.011358748682728905,-0.2693937159733948,-0.05507137933186842,-0.07289518662620244,-0.0884582613133576,-0.03374675412221284,0.06328196972718676,-0.06142413520068604,0.0055549628616232685,0.06716096020427363,0.07675863067418741,-0.10319956062851791
COL14A1,0.04462175591197466,-0.03469165192047042,-0.020951361514570815,0.012286785568748296,0.17858677963952302,0.02415562245928632,-0.07571156944488729,-0.007230538725168163,-0.0893334838234043,0.022363289354280416,0.042881909545730575,-0.012945635048366473,-0.057858319061607065,0.0791116866635171,0.04450987457227617,-0.03216005096432273,0.04265359751020235,-0.16603272421578968,0.0006510545761217251,,-0.003102910766872622,
HLA-A,-0.0777585961084114,-0.054724404518364106,-0.005996738741219767,0.07521707249872622,0.057076032316660766,-0.028716718189786536,-0.191157492383874,0.06121231334970025,-0.21520037667258446,0.00836749745071486,-0.0030193357960016593,0.1983292572927999,-0.10265897031737786,-0.09239381618907029,-0.014432452918368607,-0.06554645697975348,-0.06576598525128788,-0.327921382400975,0.02824695427705268,-0.07183481061163188,0.03186856421570739,0.12057543268312644
CD5L,0.09408872227486076,,0.03234494513313422,0.008785012435799083,,,,,,,,-0.031603651983303165,,,,-0.0461939434773611,,,,,,
FGF18,,,-0.03439934831333061,,-0.03327550290051743,-0.018932692728303183,-0.033748575902500945,0.016298875272576403,,0.03683408097099408,,,,,,,0.01946889616142533,,-0.015465197023478495,,-0.05599171194081297,
ADM,0.01768708748179635,-0.15240237741093507,0.0021011613185437576,0.02258137310787655,-0.19699394315419047,0.020684197215106684,-0.24912215049334088,-0.027114117074905818,-0.11952615736103346,-0.13207450450819086,-0.029674446868009623,0.0484120205578923,-0.14617027027071816,-0.02669789626228825,-0.08437312507765093,-0.07116434536598615,-0.043906443448102524,-0.13248599090445368,0.023272181624394525,0.029302567918031475,-0.162541431514967,0.07073846705542043
CCL15,,,-0.017267629755587193,,,,,,,,0.0031293639311887845,,,-0.013108298198624198,,,,,,,,
GNAI2,0.04214385665310652,-0.020369858191749798,-0.06499613205571349,-0.0087838805040494,-0.005242839946864924,-0.03964162363382421,-0.038547353738797745,0.049012448022703506,-0.15611705013121774,-0.030789506288321986,0.011620454629111647,0.10955787969533817,0.08156925365084453,0.0031293981823786346,0.11040502114498257,0.029336466130008464,0.009773967320466852,0.012503286222271115,-0.008442705161201845,0.03959107768853688,-0.07566097081300437,0.20236812032886117
HDC,,,,,,,,,-0.05150976100922449,,0.019056970662785618,,,,-0.013557594279195624,,,,,,-0.040785906233986036,
COL11A1,-0.012024228640130795,,-0.0018729182391942992,-0.03654190898989913,0.031803280121891944,0.08723983653379193,0.08959822088645683,0.06659743972165946,0.002644144764973415,-0.013623870161492139,0.014345806785040965,-0.1468294279653785,0.04079195028951018,0.02030354794544015,,0.01095509337701178,-0.005766026380063763,-0.007503430175639745,-0.0464467724930368,,-0.1276669243663105,-0.007508766108193251
NUCB2,0.08108138371336512,-0.06601415436565679,-0.0311810680819445,0.018334340811100934,0.0013563964804674212,0.047755659865374396,-0.07031387353311189,-0.005465244376173395,-0.08849621627993837,-0.003062036986005977,0.02040602468927996,-0.05429395848217204,-0.053224347877523046,-0.03890689014413581,0.021949465639436134,-0.009934636799404113,-0.027318845269857582,-0.02874086526369278,-0.01601214041897613,0.0013194169231887781,-0.060281156561879636,-0.03208438359511085
FGF16,,,,,,,,,,,,,,,,,,,,,0.06231433535250272,
CXCL1,,-0.09366481322296788,0.05277370920101522,-0.040732125292301705,-0.0011805504816231802,0.011532795623002946,-0.053155400935185046,,-0.06702766963441785,-0.005802759779914447,-0.03709196067283681,-0.014413454232405124,0.10387885364266165,0.05284280350586963,0.038402561201691485,,0.0038476749036777088,-0.029774228875991366,-0.028002668270460846,0.01331237890011964,-0.044337780391535075,0.08644672250217005
VCAN,-0.08611947784228223,-0.06077345719464468,0.007843307615834308,-0.003654861162023775,0.163634195053774,-0.008481950322912091,0.12588895898750815,0.051590909766203535,-0.14421189552568434,-0.012854425282287325,-0.10079072950463466,-0.03200584412953816,0.20812096176542327,-0.014529895677504484,0.06723076836037076,0.1087951321659305,0.023126089897109722,0.026156895285337472,-0.07314933900951925,0.017998480865597608,-0.07763603293402255,0.08144239971786146
MMP7,,-0.0417855443283629,-0.04015642971945254,,,0.02319154703508408,,0.030917316548625746,-0.04567426561142552,0.01703394465808779,-0.022792021994101675,0.05725753364034771,0.05609785922982231,-0.0062511013880695975,,,-0.02443787768851208,,-0.08436958461799339,,-0.042648329034912946,
PTPN6,0.0283252509415374,-0.006384519451073309,-0.06373201477741264,0.07891342303310678,0.1750312779639346,0.00045789039962996407,0.009313121850550913,0.01041907776770699,-0.11477587324705336,-0.023280541671023187,0.02160908415618968,0.12427273997405094,0.09434224072681399,-0.05101616485789139,0.042652641483536334,0.0038119427731378433,0.05821480998968036,-0.037676529187274495,-0.040499037931635576,0.0925524871172791,0.0036976593990714754,-0.02984185973851294
PTGS2,-0.03796259376728286,-0.04885880941142612,-0.0013588537527336566,0.06127413337649029,-0.09759582352285402,0.010122208882220912,-0.1465339318434498,-0.0031173726519547616,0.024838655445591343,-0.019882990515117348,0.07222399468900398,0.0021989087161922724,0.015333855132069469,-0.0076975108819909,-0.018043244055698644,-0.05330726218667606,-0.05069306761300064,-0.03613542692145384,-0.05635064989606585,-0.06751134192929661,-0.08681056033233817,-0.08110027136934045
XCL1,0.0009180117891436239,,0.07516601677067443,,,0.013992638033321314,0.013740724667198154,,,0.01651668703597854,,0.026219791231444065,,,,,,,,,0.01637977086668876,
CD58,0.0743655654375535,0.0029328743061201846,0.01256231165682247,0.03088945183146261,0.1257562201633587,0.04331347828134389,0.011835260134256393,0.02727085561293167,-0.14111186482300092,0.014216282814396445,-0.05166358925153697,-0.004790499771054045,0.1068531597190988,-0.052011541828208364,-0.06300822844011092,-0.009318131186112865,-0.015326554377892565,-0.03405401442923907,-0.0017002363598369282,0.002554352659569958,-0.006055712884989582,0.05838779412269852
TNFSF14,0.06295241329549911,-0.03135732388068068,-0.015137454743164637,0.03151835191942191,0.07854156720942862,0.006874105581389448,-0.09238684884894514,,-0.08164466152655123,-0.0575608668318811,0.04093957516049127,0.022675143558091422,,0.03504928393874951,,0.0021478072150412446,-0.03418951924541879,-0.022008532873582853,-0.0022768397110819556,0.01639158187822273,0.00694617133586911,0.03400126930892634
CNTN4,,0.12097076613516021,0.05705746115301557,0.03934206188410621,0.03174369727363333,0.041935116313664804,0.06336482826228476,0.00023241238874189106,0.023884832528433618,0.08044187876211226,-0.012964345956459455,-0.24034882907310876,-0.07250077113721756,-0.007267768916599204,,-0.04758992294242742,-0.038434144038174016,0.049049784692099814,-0.025369074491133334,0.03192755393795299,0.12210038592577266,-0.06028809196269749
NTF4,,,,,,-0.023652854201903804,,,,,,,,,,,,,,,,
INSL3,,,-0.037320426554851266,,,-0.00782313062984542,,,,0.002212486501280591,,,,,,,-0.019845439520281605,,-0.035198335524493196,,,
BTLA,,,,,,0.020919696352825406,0.04824675848877747,,,,0.00647333805951088,,,,,-0.013976681399361928,,,,,,
MFNG,0.03128741848989357,0.024634307578846323,-0.02564853084279277,-0.048224660268117496,0.07838094699842836,0.002592663868655496,0.05892128675677144,0.030399027057622416,-0.15572782575850114,0.04590245306853363,-0.01024620174067735,0.1382711937177043,0.06560347501768428,-0.07024816728108346,0.01903076692888824,0.0517300109014444,0.01561914817459204,-0.01293136518200481,0.021714715742825547,0.07571738516201257,0.06166583284414483,0.09584785577085238
ICAM1,-0.03494015741776252,-0.12137386320420106,-0.051436075243354,-0.0008013420706205585,-0.04219553973089763,-0.006096063718031142,-0.208700906278853,-0.0421584593882615,-0.22217661991842805,0.010982127127081442,0.013039669123230766,0.010184872470343208,-0.05137109456448254,0.07426446072295559,0.0966841117254994,0.022929298443555176,-0.01677677852562467,-0.04516377968242453,-0.010387559641562858,-0.022086938202651042,-0.048532037545960145,0.052928366047841326
PROS1,0.005141872441483016,-0.09958340626675423,-0.0254323840885831,-0.0027479552731141687,0.06207883965041305,0.01814914567065838,-0.04612177078312869,0.02542167732924352,-0.2391387152945723,-0.03780078771245485,0.020141982967245765,0.04442400334670273,0.010555798424980275,-0.03782914850878147,-0.06731194768027457,-0.045761156656329016,-0.055660830975907995,-0.27156018816707345,0.00866339369855886,-0.0013292017696789344,-0.012741800140868077,0.018768739666648136
CLCF1,0.06533247199332991,-0.06018395952355013,-0.042389169711551676,-0.009428924165146605,0.03776654903629236,0.033953579968990635,-0.13574935864586757,0.01926863608785216,-0.09525778570882153,-0.04679237966609695,-0.011191889133026165,-0.004225632420553731,-0.05466834374561001,-0.02157234529503592,0.02137550015870254,-0.055426139428252426,0.019256894524582124,-0.048214610307365,-0.03232426014896314,0.07646529798462445,-0.11976790142043105,
PSAP,0.09894676687393626,0.1761123475443566,-0.060118564591092556,0.08004500374020156,0.17121207573206204,0.041652662015559824,-0.0517586026753088,-0.10602015795326183,0.21811499615720348,0.062740706584616,-0.05494458378744533,0.04013348037720042,-0.04638828843854582,-0.012328804423789719,0.004396700845579472,-0.05394740074384191,-0.009562876298154398,-0.024583983036730553,-0.0029108857351843593,-0.054231643147034554,0.03518051079335635,0.09054184745869609
EFEMP1,0.12138222871766573,-0.09880787250365812,-0.08219055805015853,-0.004571117476872894,0.09075131927950911,0.10032559979729372,-0.10653364409513157,-0.06790773321571948,-0.13600765051882224,0.14919335890362642,-0.08950680020016266,0.17341239897923758,-0.03354028255953653,0.031368581559390374,0.027696256921129928,-0.13734998076020716,-0.04052836180522421,0.008205577466972173,0.01357508630616785,0.0325482901726725,-0.08764259423239362,0.07991134683259558
C1QTNF1,0.005043917004693425,-0.15274469372670277,0.000628893813391832,-0.013809761758992862,-0.014923767451974638,-0.014344458804692428,0.010399236185477926,-0.04538952509489266,-0.16824735955096315,-0.009386891619635036,0.04657811101722727,-0.016174507747500743,-0.07112375721170677,-0.0372703887993396,-0.025820786566941742,0.07206498781292894,-0.04594648341070962,-0.19457085245655087,0.01477340452594446,-0.0691062446255992,-0.08207339600645526,0.08776271093879326
ALB,0.015824368585437343,-0.051193350125148716,0.05315825083224686,0.03371770979214064,,0.01385991697319241,-0.056370181733804585,-0.005686216420597945,0.043414390221380265,0.023317802499684598,-0.0062916006195774515,0.15643088585726236,0.039892024312836255,0.027766917989061855,0.014267869730168735,0.0736478287931001,0.025487763694487468,0.006934504497092604,-0.024259036680324513,0.07871759804832082,-0.03074147879391772,-0.06489942680288914
CCL13,,,,,,,,,,,,,,,,,,,0.009158948150717095,,,
EFNA3,-0.020454873898255913,0.06416516882587028,0.03630363552358286,-0.0009764850679124897,0.05947213407926743,0.0034410203919063246,0.006342448239779309,-0.0044573578271844905,0.06766089404430409,0.04546515146368241,0.00014599199158406198,-0.20938229031305755,0.01061901001541089,0.027676598641476372,0.029632593737827635,-0.03138277868811696,-0.033791579924860225,0.0496811555115343,-0.06850104073562706,-0.030775713913848236,0.042757035524329114,-0.01404666114282626
DRAXIN,-0.12857203465721773,0.08308652204132312,0.06135763073336117,0.01631260156690178,-0.059789200971398074,-0.02586801449441634,-0.030960303605164132,0.039355512419016726,-0.13000785114364355,-0.08578912442795013,0.005143428736114373,-0.05952943856334052,0.042496214803831235,0.05528046652769672,0.006645618801658959,-0.06649016074879768,-0.020613918805662424,-0.0038078550135456934,-0.05794126029169876,0.030063299083260688,0.09894156668056336,-0.022109628989023744
RAET1L,,,-0.029072974737993952,,,,,,,,-0.002234070752698499,,,,,,0.059733023576702515,,-0.023331484021334392,,,
NPTX2,0.034836564101244985,0.14530804599579505,0.016623341152831015,0.04697978863861511,0.1276408500117358,0.03788373883892655,0.11488874411615105,-0.04123391019670581,0.10687376141599347,0.1259335343017772,0.0638063585998307,0.11713650043035631,-0.00028732316612937775,-0.08082486125217217,,0.03701651955402433,0.008558489809487056,-0.09626415129235563,-0.004705528686801419,0.0021084154372351493,0.09303931255235796,0.11785704963508954
FGF11,-0.052139892815353375,-0.044729789511072815,0.04602234426236194,0.05765599793431058,0.007169387637180846,-0.02463198718851574,0.03670733678433776,0.05088670115140132,-0.18543416757464426,-0.06609855691334654,0.06586760267610911,-0.05616646398808692,-0.03633665221613584,0.07263734500041125,0.08521927472210578,-0.0436684746037326,-0.020998950385929544,0.004676411052108668,-0.03479518789398993,0.1727597711279665,-0.060278245402479516,0.09804087882170186
CD59,0.03151450697995972,0.07072494233937135,-0.09218433157180174,-0.00864821380184753,0.11509090724775652,-0.00859222229693063,-0.03000923686279751,-0.02305513685957738,0.060201559097212635,0.06949810109956518,0.02026157173670416,-0.02375000178625677,0.02051361056711128,0.059046976486200456,-0.09039844641805052,0.07094175601095751,-0.028544331976189562,0.029045990406914246,0.06030592962978373,-0.004041067953219478,0.10113059652222935,-0.09111719293846667
COL9A2,0.08753365431446589,-0.007587332223133331,0.00618347337895649,-0.04505756038935925,0.18419489540803227,0.027447262889974962,0.18249103457244553,0.04753765725997798,0.04421376358952083,0.06805385487057684,-0.011340192907680837,0.14752013861938182,0.08205762045687444,0.020833612097109867,-0.025062981027343428,0.071337691252486,0.028552768585576618,-0.00474368359385729,-0.02765609239102079,0.02071950414774418,0.08071257544128749,0.047603411157173814
DLL3,0.019744679664929706,0.22783790453117597,0.040370181861765296,-0.08865474217501965,0.09624358920193934,-0.046190470749510465,0.10445557518203005,0.04264095166521239,-0.11344826300486403,0.1381288791233343,0.008597492334455942,-0.14006714705301887,0.29038316137816267,0.0005670182705187158,-0.030511255352998083,0.11167038742080111,0.08615588552726527,0.12906714384933263,-0.023269679058473467,0.04283218729853402,0.08586276084613294,-0.011931694657878422
FGF5,,,,,,,,,0.05259513479048553,,,-0.11220105375250651,,,,,,,,,-0.008113104517268412,
LIN7C,-0.0019321862470732868,0.018488782936512408,-0.008243870528372247,0.04073001418818258,0.0726361614324419,0.003973539011206603,0.026175552168716785,0.043759424581701,-0.07740738722466416,0.04252917366200483,-0.004925603669282988,-0.05302376945952116,0.04846039018298414,0.016996529090592936,0.006583253887403852,0.08787626678829515,0.0025257804493243464,0.02639188866527563,-0.008202070003568146,0.01817931357100036,0.03890285209450024,0.09431365759936533
GDF7,0.0007439495167440942,0.09524248700113183,0.04328986871185081,0.039232857704824875,,-0.016865756136518507,,0.02666865490007861,-0.03329068311992839,0.06842978921121654,0.008034152237266681,-0.10325644652267821,,,,0.036925879906957226,-0.017222113611074,0.011665232652782085,-0.02861419227279639,,-0.025207615371136576,
PSPN,-0.0019933242223103293,-0.05262392843778669,-0.048923060905761616,0.04663676096735772,-0.01546298517569409,0.10010819934719103,0.049667104943964854,0.05171152950526188,-0.062197076464814406,-0.0097717388307905,-0.02478169342951467,-0.07177518729922806,0.007014275720361927,0.012740670040947701,0.08558214743281763,-0.018440008399827696,0.02243074459613361,-0.02594801521110549,-0.006889857412642341,0.032727313523327015,0.02437383439788925,-0.04400074998038441
ANGPT1,0.03314506330142303,0.07766491499850767,-0.04435484387870094,0.09029950974008612,0.07593233062466499,0.050418550123755686,0.04345321750529188,-0.05152000502234995,-0.09116099342412481,0.13404504084111404,-0.00486681449562113,0.16425534622832408,0.06819943297385937,0.011777575003482272,-0.004658408599102389,0.011041106560322034,0.01152280070125076,0.00807738792813552,0.08188297838871031,0.09509172014083395,0.03926873627723614,0.04961107981118845
PNOC,-0.005931221140653761,0.017453233082174894,0.00825545891712882,0.03393590951044145,0.06188976516367332,0.07864119081632387,0.08184746841688093,0.027050182749147108,0.0225033184433025,0.12522686932740837,0.030490749257696934,-0.11920948725715354,-0.001958067769407598,,,,-0.018314071368803187,,0.03863342987458456,-0.0016604426814978532,0.06880655686526921,-0.1149215987347104
L1CAM,0.09958274895020065,0.23330694173440752,0.07392611929170413,-0.08031405462158946,0.047789530920053606,0.05596467948273382,0.02116130607018603,0.030665610700387324,0.06178740269581619,0.088235696846017,0.04413213198633955,-0.19131076621606355,0.009220317296343218,0.08323275259213848,0.036356475963972436,-0.042720774954655205,-0.058099188406115256,0.03856834739841477,-0.08947179289898718,-0.05078449820187264,0.1936578783848305,-0.1772417107993403
APOA1,-0.007214218670976352,-0.06917898410647062,0.07820505955732945,-0.05185790840050808,0.04512481161838952,-0.003952200737825153,0.042891469254130815,-0.0171622948508234,-0.0738332457914649,-0.0024756643769243626,0.024841013128386887,-0.11991394718794808,0.04948986001285491,-0.05055325297416266,-0.0325599425688713,-0.041053364512890565,0.05313628470005245,-0.11098018366613803,-0.0012598926115726062,,-0.07084286832158218,-0.05533782427734332
PSEN1,0.002351870500081878,-0.012900718178105517,-0.03422895489925881,0.05646097124978053,0.04859432492693061,-0.0017716350529594239,0.06458504871198573,0.07701290385014273,0.14298115809650097,0.05305517848381229,0.010513633663690177,0.2953881227537259,0.13507194659988325,0.06679862905034906,-0.006659254464386023,0.05266557953717561,0.044289399623852574,0.12424328968220344,0.014913274702565218,0.05580815166281448,0.01987641578209677,0.14492970406015673
CALM2,0.026683664624966075,0.18626933773724969,0.0238333936712355,0.02993870819287963,0.15434698092617044,0.019945037660525095,0.19361751778693198,0.016798154355759452,0.24552613925529454,0.1600105390763026,0.10831325458901347,-0.2540889363691998,0.1336620283521017,0.07454335602879185,0.037320668525487405,-0.006878523388981677,0.0036738587060144274,0.12693333372435234,0.020650434303920488,0.003966142058806853,0.1962282095442833,0.06984703982933732
CLEC2B,0.07093968014413524,-0.15204537704217314,-0.08527904686125198,-0.04286531987913107,-0.13471556840008125,0.0281173394420317,-0.1792454975158531,0.062240630544950284,-0.22282011506557536,-0.023562393034845235,-0.023463377713956277,-0.019996380636677233,-0.016238165725526478,-0.005979923330029146,-0.13602837635116896,-0.07746041325909062,-0.0038691491151527863,-0.0361195810339178,-0.05958080245140544,-0.000652941428512659,-0.021690755343790957,-0.01692003281267208
NTNG1,0.002600388459882694,0.07041292229023144,-0.04621449090036399,0.05068621576720007,,0.008625934381347853,0.017191340053225097,0.015526362509436318,-0.07711189024555844,0.051706525347928405,0.018880586563021884,-0.054828622745308114,-0.0037832099492425375,0.0269495146039737,-0.0911794563882829,0.03374502744641924,0.026075445942018938,-0.024346271480834993,-0.031908648780205454,0.042200339297960146,-0.004832875957550721,-0.024808923420066423
LRIG1,-0.022281736513183707,0.04209666746628744,-0.004287633781705342,-0.04526566485532392,0.24028239357851167,-0.013110860151606438,0.19296227960969825,-0.05850216484695489,-0.1268037232163201,0.004437371222185424,-0.06624775487740342,0.12404381222524784,0.10423953819804437,-0.029422226277823194,-0.05573174025486816,0.035531835996506014,0.07538833679973189,-0.15203563676687262,0.0791531550651651,0.01947417142805205,-0.007862775933999209,0.14179298369070842
CPAMD8,0.05588505344947431,,0.04681214794777562,,,0.038294646363035444,0.026888971743307913,0.05617280265711722,0.057770995775926426,0.02662945589956351,0.025551821873443032,0.006804043210055511,0.044136373016800005,-0.0017943666472318566,0.03952864224637283,0.0484372734813077,0.10854006467312477,0.06006939972400983,,-0.06340384296698892,0.049035813695099524,0.07534016669988196
GHRL,0.02862844373663986,,-0.03349546290038379,0.004084922809442848,,-0.003292642578193689,-0.0077493458346018385,0.027680910222416255,-0.049698737695925435,0.03047160483424324,-0.023008042869766824,0.0778105992503429,0.05426617789217592,-0.031999238088289375,-0.02381685146999983,-0.042556483116815036,,-0.035805165889045434,-0.03095180442536297,,-0.025696188728796837,
NPY,0.0017593219406166133,0.08696591692365625,0.09324947186268878,-0.024118661956247792,0.06008266131922634,0.05392193664437275,0.07507060231325428,-0.052993122581361664,0.073304406590396,0.07818149244426387,0.053357843653485316,0.0531955083087272,0.0237428210123098,-0.015896234425130534,,0.00549565802661719,0.008869706207262225,0.02767365187252181,0.015333817078724811,0.02388257224581715,0.01631722777024739,0.040443471819310864
MMP2,0.045882682421471796,0.07717703119271954,-0.054111134118512115,0.018557444846485298,0.06878043879266003,-0.08412973328641221,0.020032453018628722,0.1142915946900666,-0.19419631079368782,-0.008591275504015828,-0.0722321190072626,0.043383266709599085,0.19569183175192106,-0.0006848001571875717,0.04480228782182658,0.025227530014859535,-0.037313063002353895,-0.12425612775482286,-0.04717973685714304,0.014517540708885472,0.023517130574128634,0.08275851227501
LHB,,,,,,0.021298965187892243,,,,,,,,,,,,,,,,
PPY,,,-0.027860112836879426,,,-0.04065543095920977,,,,-0.012826766689741207,,,,,,,-0.0032561553021415476,,0.015353051963653256,,-0.07913859674297738,
ALKAL2,0.06717911975924715,0.014826112329116408,-0.030182222019154235,-0.009319571571341473,,0.012274057953506718,,-0.05493229352683543,0.0022383227936101733,-0.02139901327482316,0.04478915764404961,0.038536001447702604,-0.02316490300171175,-0.02465948015091731,,0.08161046492886606,0.021871416652024495,-0.03278951778650705,-0.0303779878432404,,-0.028918118571010096,0.04782695689137017
CSF1,-0.030434815874605576,-0.12234249264263133,-0.08068681434170476,-0.003682505916842868,0.06853235281343807,0.011195177573421049,-0.05432244825178309,0.05143607371796569,-0.08789217428939393,0.04658744157552106,-0.01645997078296764,0.1671989368244446,0.01344093072096922,0.0704960425810153,-0.046870766512331075,-0.08889859781896313,-0.027872068086769897,-0.05333798085436479,-0.030475490959730116,-0.036035457007769445,-0.058040068379440535,0.14381395509914727
SEMA4C,-0.025485792056922158,0.04873570789196671,-0.03901190039121068,0.0032868310166377437,0.03881398722736064,-0.01309727721164057,0.08135180079855997,0.023089005398159213,-0.07917553305701323,0.033840250604495595,0.05836720164995443,0.06481822357119703,0.112085379654893,0.061907475711624464,0.1761580245897068,0.022345593461233763,0.029368981250984715,0.03913007611006047,-0.014333840449997843,0.11986794867545404,-0.04898864306260449,0.09296406443126165
ICAM2,0.024699503909051217,0.031843001677093356,-0.019173186841806408,0.008916452070792152,0.12053291588950465,0.02827471850752212,0.056659020211865,0.05585765323567314,-0.16518947489324126,0.04036950937899701,0.02376142243847379,-0.06340003888352208,0.008614279983140844,0.08394341207770264,0.03292163868618781,0.05825043639173776,0.013670403373776762,-0.16513203688456593,-0.005242346805416855,-0.0900886981262811,-0.014087809836941226,0.0003558910941513257
SYTL3,0.07323729744797083,0.037927290234066276,0.008199055896919095,0.029155149803729973,0.03536662622258739,0.017522962134591858,-0.041642610877101596,-0.012064799445282874,-0.09235609946731392,-0.03217060808257215,0.05099117458979884,0.05780610118777636,0.020598942280709208,-0.053621293864037994,-0.047667672899798424,-0.04464286993741002,0.08827205704404034,-0.08134087859762838,-0.03963682281423868,0.06887299501969855,-0.060281864698387644,
IL1A,-0.06874206229655486,0.050543575694032006,-0.02975753313521735,-0.02869464775928539,-0.08049435509626476,0.006968847679981235,0.018405371912426433,-0.061828193190811176,-0.08830625216971229,-0.024272443264058134,0.0005059837303109091,0.046593671420250934,0.008710457821503618,0.05849821567122011,-0.021221816489693526,-0.048268880866316706,-0.01708027048574755,-0.013322580617452439,-0.02930219512374137,0.006134372292875372,-0.025123427694365215,0.0857292129004392
HLA-G,,-0.05720416945535047,-0.044736366019524,,,-0.03147596211058403,,-0.05357028718292537,,,,,,,0.02690307398357628,,0.11512204906714167,,-0.0009418947915111195,,,
PGF,-0.04600095533161303,-0.023280018078223507,-0.08490775932840157,-0.011544183802811352,0.0006339944822668952,0.017813459735740257,0.022906830781095372,0.05217263975642306,-0.25018057860140264,0.0841671725731751,-0.021687166185426675,-0.005756211902884082,-0.09466244081122265,0.023947914493603405,-0.0971236583390168,-0.05201437456605729,0.07389628757741078,-0.1214056310375346,-0.10648017610381465,-0.07779677455172329,-0.021843424123817953,-0.007865193658800198
LGALS8,-0.04952016835474338,0.10694390340971861,0.006025533475577733,0.07434450777451433,0.012862364084236211,0.027464925508209788,-0.0035041376078381436,0.08193353447989456,-0.05910661328524461,0.02942173312262243,0.00888826592866266,-0.06784412340350962,0.016936211596002167,-0.02226398700273266,-0.006045792257679036,-0.029044866853583862,-0.028289518756697225,0.005652096611093236,-0.06425932747967232,0.010619220672849993,0.00889124208274466,0.15794790964789637
DKK3,0.05504802286146636,0.21584162798403278,0.06893479566696965,0.021795113649811064,0.1475287321991232,0.018850078765917683,0.18212229982407122,-0.09635695138342074,0.04982061836192832,0.04653022892656651,0.040639364061310954,-0.29202694042744143,0.016844872451139168,0.0439914890668462,-0.08910206451448119,0.08034204543495192,0.012825342506320586,-0.10769317891551632,0.0724947393542912,-0.014346354537272621,0.21221149079929905,-0.17198121980310788
COL16A1,-0.006543747257880246,-0.03904833430661976,0.04071721353239692,0.018653797064998465,0.14525291140217167,0.006640798662201552,0.15553878040390717,0.09313161125543279,-0.02541421200886956,-0.04192298720099897,-0.05216344275090235,0.0543258342530654,0.1866934723259145,0.06523321312496949,0.00647315987006826,-0.039020484217404165,0.012149252631144978,-0.08140993823791713,-0.06267206535070047,0.03428993059245656,0.05334508625893241,0.10198556611199482
TPH1,-0.08933826592319147,0.03744075406965778,-0.03284785419825267,,0.06326649469191883,-0.01970980008357035,0.018462473532266092,0.008549584538232295,-0.05998240164443452,-0.014879397214669021,,,-0.000953239073215258,,-0.04508014581631742,,0.005822964541017649,-0.02305952763336385,-0.03360643678157616,,-0.017382622730593898,0.017871438955124937
TNC,-0.04564576421255227,-0.1521028465689961,-0.05190472575661862,0.004579354787208374,0.009256631523186004,0.08796886424274673,-0.182322342976149,0.02132840570104843,-0.2305643473858684,-0.13794222711188586,-0.050531070810853784,0.2394638894225899,-0.008767767832918355,0.04434877869921129,0.08223282920680015,-0.15075229591153883,-0.08174400722960219,-0.1797433394708036,-0.04710580782501994,0.06950708469183023,-0.1063096550890933,0.21969669208239517
TNFSF9,0.09488038409502106,0.09099778279048422,-0.03254710336558569,0.0013130101976071378,0.022529423506119483,0.02511177327903244,0.03165406406852921,-0.013907885226838994,0.10339663795507845,-0.025011907954981906,0.021386912807193535,0.009854732164436854,0.011611567203650888,,-0.004947759821220412,0.038147993399668755,0.017024570129766287,0.0611990819229612,-0.009117937680399667,0.048700999924291825,-0.028463121859136107,0.0550918395741578
C4A,,,,-0.03358418405318722,,-0.035331195602698685,,,,-0.04210029110022109,,0.011827860444469181,0.002409396719278274,,,,,-0.0021724501410747867,0.09408761739463664,0.053899509272792266,,
CNTN2,0.19148508150773463,0.16868522005237793,-0.017759383345384766,0.04810626295526691,0.06112050974420448,0.0013879205250299208,0.13218202013269562,0.11811701470571946,0.20431679361836336,0.04124277731702868,0.11581353931370106,0.3244808763468076,0.3004026404462443,0.07222900445305054,0.02555949285317554,0.10895733159848214,0.03485946754129863,0.2825704467746015,0.007823044583938938,-0.005365306066476906,0.1496627129745033,0.1411857305708358
F7,,,0.012947486042946973,,,,,0.0020827196149179722,0.055221816655695345,,,,,,,,,,-0.028614195039718866,,-0.05464417884848498,
