,UKF243,UKF248,UKF255,UKF259,UKF260,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk
PTGS2,-0.007005296362425759,0.07551348233224615,0.06695542357242801,0.1849676644097001,0.04677036509589558,0.028439544041396432,0.0370669142559392,-0.05770929552451624,0.06044696447818846,0.0599600680374438
XCL1,,0.015179559107603366,,-0.017264385103765267,-0.013124764110122568,-0.042600283372363996,,,,
CD58,-0.0059770253457507635,-0.09698480193928473,0.01781945187428601,0.042181363003379595,0.010041742086442101,-0.11237538356318304,-0.012316815777195378,0.07644647977775555,-0.025882394310561028,0.01459690993155228
TNFSF14,0.053801991557311996,-0.03045901038036833,0.000966650611962352,-0.009396665538185333,0.0601898758919688,,,,-0.019785882327604164,0.00171801790657435
CNTN4,-0.03206203494299432,-0.00546355421147285,0.06770968865820252,0.05459548181620354,-0.03091069515404627,,-0.026590882133200388,,0.035461523975172625,0.0194756236390697
NTF4,,,,-0.021838691108451415,,,,,,
INSL3,,-0.027079761933538952,,-0.015867475962733878,,,,,-0.022004368813772535,-0.022753068299030264
BTLA,,,,-0.0027234966899670875,-0.013683003506891363,,,,,
MFNG,-0.06939410899976808,-0.06724393256783297,-0.057979693332210036,-0.00414274017945288,0.012437741259459003,-0.030865139245422116,-0.03204891715628458,-0.08811851705655609,0.0534335612298598,-0.01833821388997285
ICAM1,-0.013475727457141418,0.034064306474139515,-0.04242102290695268,-0.0004166252299158692,0.03594627463420502,0.0706073964349899,-0.028476039741211445,-0.08543513816690307,0.04023856768427925,0.09989673904002803
PROS1,-0.015973927772117088,-0.03726698623827795,-0.014651373901139958,-0.029708254644217957,0.01143351507888026,-0.04304583529193557,-0.008831558868897532,-0.07968274013978205,0.06492244491880035,0.12343250663987303
CLCF1,-0.03250045326456718,-0.011380183502826975,0.012289395556195255,0.04866236627669262,-0.05064033283493149,-0.02441077340424687,0.01887117059244263,-0.08582386186470993,-0.027785839358478365,0.11034807702958399
PSAP,-0.0975488642328751,-0.034654070587375164,-0.07098748182603491,0.028769221268011957,0.002164745760104702,0.011360053095459142,-0.05870641227302135,0.14039826847604783,0.0937951275006056,0.090503328679788
EFEMP1,0.016579453290403907,-0.009391209081170087,-0.00865793603347173,-0.14770509020219724,0.037464282299025244,-0.013716832607692943,0.03485338425865191,0.06252810767519802,0.047656338549497565,0.16938073259335384
C1QTNF1,0.12768459707377317,0.07911965021235894,0.040858217582790915,-0.03798877121814772,0.05718921065547762,0.08812871722389562,0.08663925784055809,0.14638023658788216,0.05912278870289344,0.04577591936684079
ALB,-0.0366997090865204,-0.008857997800809845,,0.04452573717399535,0.054663808530345574,-0.0216258364589732,0.031030962295612665,-0.018897324679190065,0.05010741150195732,0.045586110770840835
CCL13,,,,,,-0.04121664824191994,,,-0.014687673683239326,
EFNA3,0.015506080116388753,0.003039820174010662,0.06457783305969794,0.11191571096501307,0.12223674180906961,0.03917102974858706,0.05369480132948805,0.11699535883813665,0.08800157330619282,0.0827866298176563
DRAXIN,-0.0005706195407819619,0.029082883445473728,0.02489876221715074,0.009101224720599904,-0.032756711455057014,-0.08269252591693399,0.0876792567050844,0.15022881590371964,0.032653768096851075,0.006487575384604865
RAET1L,,-0.02109539754181423,,,,,,,,0.04837894685826563
NPTX2,-0.06696814635506497,-0.008535579690846755,-0.0662930424843958,-0.003698378399480516,0.0021089688543595303,-0.04980110441868448,0.0627635795366525,,0.010319494130920311,-0.001448778160864231
FGF11,0.1719454434815408,0.1132049160090736,-0.026512614019688983,0.06756075316973166,0.010685402750272336,0.05183018498603717,0.11563254155021299,0.09595528042345959,0.07732087454284087,0.08421857465257891
CD59,-0.07622871938874082,-0.1295543074626347,-0.07090979435222054,-0.13598052974869718,-0.028832672079006662,-0.06509819803592147,-0.09906503584151803,-0.13919221461512965,-0.026808694909394505,0.032827496509485764
COL9A2,-0.0010521030852611733,-0.031192392492569283,-0.04437668576448959,-0.11886858947266817,-0.08320205595959937,-0.0409969380841892,-0.024773505232344274,-0.018549992994613313,-0.03672789370234751,-0.06362108324494993
DLL3,-0.09298671540724165,-0.13983855603083165,-0.03599372759146948,-0.16992360272790755,0.05646625125585498,-0.0277117714842238,-0.02612612646544749,-0.16174372097951556,-0.04584951073662689,-0.060063640245787954
FGF5,,,,,,-0.02117948598264124,,,,
LIN7C,0.052829315763957815,0.0048071481404776545,-0.020010919514852142,-0.013997572896201694,-0.04373935206463645,0.013290465956868449,-0.009933769389834408,-0.06073866059991215,0.004130963460525395,-0.010408114609991241
GDF7,0.04879714137253505,-0.04974817354246577,,0.06620304520378786,,,,,,-0.01974538920369878
PSPN,0.02807143907175577,0.042427663638081085,-0.008813008043618105,0.08386143509394942,-0.04258906795166752,-0.00255639195247703,0.0819194431470512,0.014736034402525345,0.04998013232501321,0.02995884369355256
ANGPT1,0.018303216672238436,-0.029746965925536606,-0.027627405309650205,-0.03802292608405484,-0.0419363950188379,-0.03207199185915963,-0.018111049817908533,-0.03321267423818567,-0.004121698696221557,0.08450154336783802
PNOC,-0.07620488741107946,-0.007858863233094539,-0.022571660314245755,-0.0421078167853351,-0.06385250545298951,-0.0216258364589732,-0.022611874141741765,,,-0.02099733373311455
L1CAM,-0.03330622755070225,0.029946793950175934,0.027415226737637584,-0.01766603022768308,-0.006358595442488945,0.011322750566074914,-0.054479092295076706,0.11377980625633079,0.1135790983339336,0.023168941604937224
APOA1,0.04792320548448693,-0.05069928079045853,-0.05550143140853509,-0.024710972146939916,-0.017846580814894823,0.03779141057295556,-0.015366221991528886,-0.016023375341163184,-0.0016992768732730817,0.045754251532007455
PSEN1,0.024608026801619498,-0.05037488222980349,0.002995339947447318,-0.06141742520691968,-0.017090059549306934,-0.018027426042683505,-0.0016340823025649657,-0.17365328681489892,-0.05360545787470627,0.01055241740561523
CALM2,-0.08011332780283192,-0.11597672719315262,-0.07497024362610862,-0.16840492175481603,-0.1108433016418943,-0.06538351860754132,-0.09069230696440635,-0.15551234606020264,0.019140251413197976,-0.055014430511508776
CLEC2B,-0.046122268696621095,0.035805642255368884,0.12379038152940781,0.02807991797364684,0.04679513074550828,0.058644798883245246,-0.022900537218871943,-0.017704262870141416,-0.00493927241746175,0.044692122373844116
NTNG1,-0.04302246777308716,-0.028735519265887043,,-0.016773736388187722,-0.033348658753505046,-0.01224148065531632,-0.03456559596644118,-0.05494633148190472,-0.012532712761449528,-0.023021763317380626
LRIG1,-0.003043375698575041,-0.115258940636303,-0.11386867876927943,-0.12092297396369048,-0.005735892890292929,0.06990104474823727,-0.03998536990926071,-0.21425768504318485,-0.07379979375005626,-0.05475001641410684
CPAMD8,,0.02694157360374172,,-0.003024624585390151,0.027551635829786363,,-0.021107072645466535,-0.056523224534960684,,0.08999876094756439
GHRL,,0.02891918701970602,,-0.006744931464805904,-0.014061815008932778,,-0.014585021686278713,0.02286421377098681,,
NPY,-0.08297480037247537,0.035925877443866834,-0.021742472960947452,-0.046694126904949694,0.021593413038444833,,-0.01654701781856035,,0.07785683172904911,0.0840822729651319
MMP2,-0.03030397790737702,-0.14034768520191757,-0.06656954481133748,-0.0975468004451665,0.06324085192021879,0.05008231339736237,-0.06640167318041208,-0.11892010272128278,-0.002609624983133909,-0.0686752075329829
LHB,,,,-0.016345852678994553,,,,,,
PPY,,-0.015085912842443136,,-0.007611908411329499,,0.11592344191645916,,,0.07718569604948967,0.18604405459809847
ALKAL2,-0.0523023777889418,-0.03956110440808598,,0.0020212232786814104,,-0.019528755019180048,0.07980826383635851,,-0.027544552251386047,0.03238488642039878
CSF1,-0.0010068600802524772,-0.03393506372846617,0.010788978017573633,-0.03870829508863818,0.06815365905228848,-0.07749207718991158,0.0179857999611717,-0.14958630440648282,0.045134880759029106,0.029364016810942587
SEMA4C,-0.027660164851372102,-0.018281502264963948,-0.022112759425673385,0.008335419821922293,0.013019745272820554,-0.013238737265082415,-0.017163193895154253,-0.012633753422971596,-0.0014238618371989233,-0.033643463421848034
ICAM2,-0.040710859308965536,-0.05468769823314351,-0.04699288277184427,-0.017153413235887177,-0.027084481487089723,-0.05611114381394772,0.025447829324486047,-0.0356198439789629,-0.040408038842066674,0.02994846419819404
SYTL3,0.031947219189148994,0.04245796484410424,0.050674130302052194,0.0639495136809811,0.0025093524015382894,-0.023547121789111964,0.14174553060953843,-0.01954447353882273,-0.035165522787884984,0.11292278155361932
IL1A,-0.03881947066614092,-0.014697000179634922,0.03189381145365559,0.03678808648244151,-0.029419632680739716,,-0.021964287189894672,-0.12216282840515894,-0.0007004247071157644,0.06423845089404667
HLA-G,-0.012532915997996786,0.06203083539140241,,0.08461249389044842,,,,0.003207682520813267,0.08111736419924506,0.08296509074781865
PGF,0.10620987670081151,-0.07500902276165038,0.10352866576054381,-0.03714978626983987,0.043360753212787574,-0.08332172516509077,0.09173676322512288,0.17140893216557512,-0.08406446808620528,0.017248356472875977
LGALS8,0.03385815272849117,0.016773319463310708,-0.020211474729262918,-0.014627325940441745,-0.012689664943356604,-0.009340489973649068,0.003607807833321338,-0.010091368066118522,0.02438375319983391,0.03601057255317774
DKK3,-0.13887673414858567,-0.08288367527054256,-0.08627921684973429,-0.11104077499281209,-0.04867972625341405,-0.05954320684580856,-0.06606040800540874,-0.08916889827529066,-0.04804036604180473,0.008528998579565458
COL16A1,0.11139505587908129,-0.11380422915426024,-0.1460901502765682,-0.1348546010704979,0.0331459124020204,-0.12399355800447924,-0.0855455983015148,-0.0028410382754370266,0.01873580079631354,0.0014915417852426037
TPH1,-0.05329212525048591,-0.02383445619006872,0.015311227059838983,-0.013412410086082061,-0.0163579035877515,,-0.013752908995561863,-0.02201769324199448,-0.022406083467844437,0.05171354168773099
TNC,-0.009933969742089445,-0.02531242703819388,0.03243793563480054,0.08751476453855726,0.07502765946107927,0.08406374655772744,0.03843372514392229,-0.05608587276383445,0.04832346333350423,0.04548655359579819
TNFSF9,-0.07510400920644614,0.04868930648536844,0.07330570861811456,-0.028312211544007513,-0.03108953125080084,-0.0024668411869870613,0.035197285903909394,-0.06035532871164235,-0.03609850468930641,0.03032786035569849
C4A,,,,-0.019378956863428273,,-0.02372094236243598,-0.012089329451347292,,-0.016352019791082438,
CNTN2,-0.0030992966025523362,-0.0468484750883332,-0.011283673037241445,-0.047817243902872286,-0.041156219549464974,-0.02511669358108134,-0.01520324047991705,-0.03674844619760749,0.0014186036710657742,-0.03562926477796989
F7,,0.03480206036907413,,,,-0.021625839493617596,,,0.0007221855842874073,
LUM,-0.06213970117519693,-0.08108105530980611,-0.022731845607834093,-0.039341515911750266,0.006898738229565674,0.07058792856536772,0.012356591838382353,-0.09057068064754832,-0.08793950906177178,0.0017600178509636739
BTC,,-0.021095388754903167,,-0.037131548175693904,-0.054082517851922425,,,-0.021142526959886845,-0.014905257391036587,0.08705158539556926
APOC1,-0.09551359027153122,-0.029086584920911117,0.0027191703582786597,-0.028875431912844397,-0.09342080697793968,-0.09812765483462824,-0.016513508429909018,-0.10171214414560173,-0.05232454311182156,-0.017006266313831005
PKM,0.140031945106689,0.1513340200839733,0.12246999325444491,0.11404073995036121,0.04121350593617752,0.010326420365499788,0.1076125707521797,0.29097278951174305,0.08960447655509472,0.1073810445793524
TNF,-0.10002324732781968,-0.05425846140862152,,0.05525352757909892,-0.03534002390181407,-0.03078468769847297,0.07070073518198335,-0.11442492231376983,-0.014467023415243,-0.023033449387747998
GNAS,-0.040887699830303256,0.16377656922296896,0.1625110374390541,-0.1438430365952698,-0.02376574922562292,0.12317494596670558,0.13006001887412824,0.020339322143305884,0.06221091859615838,-0.050355098512398014
BMP8B,-0.02239517578914889,-0.013736982201859297,-0.06508841438706238,-0.02502890905577342,0.008872421103318276,-0.050402174759671015,-0.028216936492861805,-0.1278159930785825,0.04969135346475808,0.049155405728020504
LIPH,-0.008302961187651607,-0.02383445032221196,-0.023169965140386203,-0.024550595181822826,,,,,-0.014687679085008412,0.03625634649527754
CCL28,-0.04001456521474053,0.03013142069552204,,,,,-0.010906654261871734,,,
PTPN11,0.027350186865717094,0.017684294347150423,0.03269635037503699,-0.05781067148438881,-0.036020381315697056,0.011616549642086456,0.07857771568243588,0.07305323078433061,0.003952273081336608,-0.045918022974709226
ADAM12,-0.031128036210241013,-0.07299825066103961,-0.03314662078600194,-0.002737165343817402,0.029798091321193963,-0.05047190110194348,0.04820942591913372,-0.0798790072419818,-0.026015470942066247,0.013067757427693161
EPO,0.05887786864799154,0.04538268915656311,,-0.0015134253526915935,-0.017552860791951893,-0.01966304775456552,-0.01375291101522313,0.07858309282324817,-0.015951194590969827,-0.026670964280149593
EDN3,-0.009064272349846149,-0.015501286913529694,0.04787414543372161,-0.02205422292950751,-0.01798215794017606,,-0.013894820589461692,,0.12024116224982119,0.14194415894826506
CCL22,,,,,,,,,-0.018053316670190132,-0.02439018846012651
CCL2,-0.06951207214691259,-0.11931210682587252,-0.02542981363060381,-0.030174604869892322,0.008511134218926221,-0.05153297435545265,0.06154240032149058,-0.20632086384864998,0.018453537140440214,-0.022776223685112104
DSCAM,-0.01288224327377005,-0.019204279889708815,-0.11223225633587099,-0.014298421371345522,-0.042222163097790796,-0.0013485525775413926,0.010860685878473894,0.03955181157431095,-0.0031160233469427986,0.02997841285150587
GPHA2,,-0.026564705975162875,,,,,,,,
ANG,0.07548650418251035,0.1071833161180258,0.08126631414975394,0.1656815301401508,0.006185005745456811,0.12841847335362938,0.14138751801159036,0.12878909698777483,0.10228289311522974,0.14219695541517297
FBLN2,-0.0683044902459634,0.0022760227948172345,-0.03177140685503291,0.07606519117206276,-0.004625687869986874,-0.04018530214396138,-0.04054388952316687,,0.07952902345260811,0.11472086216908661
VTN,0.0062441745805087365,0.02084172221100293,0.01245898928801017,-0.01404228005980387,-0.017697018266385055,,-0.011427841039325688,-0.04492813612796208,-0.018233307011026514,-0.01875448441262352
VEGFA,0.24571805613467418,0.20783670473091392,0.10983686738936795,0.19742300834200543,0.11854979268606182,0.1853008973763409,0.14225248531417556,0.3487629324999958,0.0937493675915999,0.10488931462117075
F10,,,,,-0.016511617517748208,0.011200239078933288,,-0.019478560276869058,,-0.006709095708786532
SERPINA1,-0.07512683606294253,0.004192576974661078,-0.03348293649659462,0.029279262759396414,-0.0005816355563256181,-0.05161991058412935,-0.005991589789143601,-0.014720784450174247,0.009548460980782075,-0.03941151961840894
VWF,-0.05734633998483691,-0.09034421655719502,-0.08066154481362355,-0.12849897618379016,-0.00316735592867039,-0.12478874744898596,-0.053304028084695046,-0.17251940107496483,-0.03753771321854193,0.015673682530578187
GDNF,,0.049631876759914706,0.06542344362648686,0.06394135304688227,,0.0019262138350970414,0.03431720070077443,-0.04167151673221538,-0.04021493206241817,0.0790180472194445
VASP,0.027535813947501868,-0.08613896474707972,-0.014204690730412754,-0.004005878433189258,0.02365240039072274,0.028372181041902506,0.06530162217672413,0.024797515257650914,0.015379118235598664,0.02624473157520457
ADAM15,-0.05240523513513093,-0.02573504802776941,0.010567907151365593,-0.05595876424880637,0.022779210870491274,-0.03321166507587188,0.0006034400102136013,-0.08779216029947344,-0.007759096757074038,0.015054019522680333
WNT2,-0.04652820698002784,-0.007792747420269067,-0.05030362785719607,,-0.014220478550052101,,-0.012870684669420077,,-0.019785873360870808,0.0630327073286444
CALCB,-0.023922504768901752,,-0.028487000310558716,,0.1568230562699116,,,,0.08275977677068946,0.04317062402895963
OLFM2,-0.05732388883467456,-0.08135495562509189,-0.02023951709873288,-0.1271172538782746,-0.013583369275816663,0.007176836846545198,-0.03360479584121868,-0.011660995842216857,0.004231052952455656,-0.09977920492359997
MFAP2,0.0057103632732572055,-0.059287849930458957,,0.029444951155103545,-0.0031982772949283858,-0.13291024190784181,-0.03219109744605446,-0.06640852364231366,-0.03498110895319918,0.02349647680037577
HLA-C,0.035371893234828755,0.0007789884421633763,-0.03879232407762832,-0.040730793367396954,0.06295499328353203,-0.04256834960631929,0.025230564916967346,-0.005596164238090186,0.05917745660622796,0.08843690213587382
THBS1,-0.07836765656186381,-0.0117112083301333,0.05635308051156204,0.000394327766175422,-0.03601210004957163,-0.04094668995508878,-0.019262585411604076,-0.04205632542822118,-0.03491972709002262,0.01883934666564983
HSPA4,-0.06679091406712867,-0.015873298868521218,-0.0200301866235796,-0.005992464819111847,0.0005628189330967368,-0.010279277098708501,-0.009217863459826031,-0.04940432406591845,0.03356014779308084,-0.05924026235518583
LMAN1,0.10755421219701573,0.037110088454685934,0.06079105161312731,0.15557516151040854,0.05234838704773286,0.04895406537371022,0.060024667591949674,0.2907269674816567,-0.05194410911765921,0.009601051787765548
LYPD3,,0.012819795269947696,-0.03177143586244534,-0.01835066352012474,-0.017697019789064995,-0.02198416909418641,,0.07766616869169618,0.04836738871982735,-0.0007649269208444508
APOE,-0.1188540634388844,-0.06882182111498848,-0.14824543412881144,-0.1274438873855354,-0.039101545696873075,-0.07698464271065354,-0.09237809555522372,-0.03388532390778813,-0.08901332560599746,-0.08684211209500073
SOSTDC1,-0.008973140553968213,-0.028921972504188882,,,-0.02209343020885225,,-0.020912507910826838,,-0.005197706403315478,0.058927238806977596
ANXA1,0.082346022670428,-0.030046647985137162,0.09856421924710386,-0.03357317775646318,0.0018662628080489106,0.06832340769745247,0.0517355043450866,-0.03513731488456183,0.01324205948329371,0.12815537826850995
WNT2B,0.08416676633186564,-0.03763120513964547,-0.031771441742335926,-0.02837567036825417,-0.02541699096203267,-0.033811750685586776,-0.02252032545422131,0.019090888395038655,0.022174943551397295,0.026784873349176723
AMH,-0.005663025940860753,-0.020357762253518905,0.029422688355546536,0.16797417915358137,0.1498256467056303,-0.015641864252364045,-0.040000751545542064,-0.04267556571542106,-0.0010238065451243596,0.07680397811150541
GDF10,-0.04540782495407808,0.023932712358553345,,,-0.02435188553812278,,-0.026458788349395825,-0.053998226466972346,-0.024596835949305725,0.02881783017355777
EFNB3,0.040061776696738494,0.019652526315495526,0.01456265647814068,-0.027813011059140653,-0.027625604159644945,0.005878655792783491,0.02904225395743286,0.004450967448731562,0.004157709341672594,-0.02370311557101669
LTB,-0.05522468286893402,-0.03178127984011239,,0.05488863604864835,0.14324977320233379,0.03406202960563089,-0.02556186033204085,-0.09566191753560373,0.033150495936537884,0.04247057056291381
ANGPT2,-0.04052385057397622,-0.10821595604420511,0.010641402213318425,-0.07052020379872728,-0.006334515389286196,-0.0696718140623532,0.009532259944928116,-0.1132931196938504,-0.019347859800002528,0.027134327218057402
ADAM17,-0.033231112565820425,-0.003702960061235448,-0.006084638777025557,-0.026349768879852537,0.04273864321907853,-0.03136573305532677,0.018840451746408114,-0.062276238942651996,-0.02549064384125144,0.031255851670866225
LRPAP1,0.0556271008408438,0.009490394910462652,-0.020049315249586475,-0.10206247901545563,0.08912073941788341,0.011334828659107139,0.08949262247390491,0.08452681144677675,-0.06978029846629207,0.005715621975466676
NID1,-0.05933760763713748,-0.12753617589363833,-0.03544302174963583,-0.014830170821600866,0.05652089322082963,-0.06053276388105627,-0.06797411132726183,-0.10420179174771388,-0.06441644779609793,-0.04769002296882341
MST1,0.10618176167912856,-0.0274329365453643,-0.10519297082326957,-0.04601701536245923,-0.03015385833207841,-0.010053852067223678,0.0359155824915552,-0.0029856970371994044,0.028562449425233827,0.0461830928815603
CCL14,,,,,,-0.030330339967479355,,,,
IL13,,,,,,,-0.01612955245491454,,,
DCN,-0.12101991863961675,-0.15146654579701047,-0.03378937731680601,-0.08794951483067866,-5.013379221169113e-05,0.06403278062007399,-0.045297573000145926,-0.0463538970556255,-0.07923084311145805,-0.011494930513793949
IGFL2,,,,,,,,,,0.019824884455771005
COL7A1,0.051540214865917214,-0.016282142239360472,0.021044452460869004,-0.006327203593202693,-0.03111353522894645,-0.02780890435649328,0.042178779304560564,0.11060235321968151,0.017359255001554174,0.09998515895102902
CALR,-0.11151961026033487,0.08966621506751675,-0.017687255979126064,-0.051280008750776325,0.06363029918795592,-0.0029958177938942715,0.08546437349497767,-0.009197254785911938,0.055738514622993555,0.0029887336308655325
PIGA,-0.021452500118408647,0.04919285087315103,0.02573455367730112,0.12066102602031469,0.03829312807998759,0.023308887225560487,0.045884518975905,-0.02894717509299435,0.03081608974681277,0.06098509317443791
CD200,-0.011265618016412106,-0.023323075174007044,-0.05167458212116411,-0.035498747568593204,-0.01361552426717151,0.0073611567708519255,-0.04038465120702612,-0.005190975620448367,-0.01830448040901724,-0.06620720974384525
GRP,,-0.02808865124502744,,,,,0.03390336734099543,,,0.07235687251902542
CDH1,,0.0739635921744444,,-0.004558280099437572,,,-0.022611880421217322,0.1052248760027031,-0.0052301802564893194,-0.033628772959429315
LPL,0.09508141312415216,-0.009286075329220302,-0.014495504177420895,-0.022006066701533617,-0.03934266182091254,-0.015485818778287159,-0.037878128767701226,-0.16133655399597574,-0.009752126569675062,0.011107076023765868
SEMA5A,-0.015074267041557295,-0.11242365746344517,-0.0943857613094518,0.02429402956630072,-0.034116863505448645,-0.05248896411622623,-0.044399029643250466,-0.14401085612946776,-0.10036331834228897,-0.058608481623350216
SEMA7A,0.009727109476139164,-0.03464969076377649,-0.056310251268228854,-0.011151333247154565,-0.05781825929144046,-0.03868452919213422,0.07118164807778718,-0.021187478503723635,0.038771758851596984,0.025152670441169762
SEMA4G,-0.06043316490221813,-0.012653465503410679,0.02893933149634236,0.04317181381241299,-0.0406867727838957,-0.057791834954150675,0.03424517431103011,0.18054121817613472,0.02578906689967066,-0.02227152823136749
SEMA3B,0.026715811872393292,-0.025215596841981932,0.013570150931434561,-0.057036865504266177,0.005719539895857405,0.02989444047863703,-0.040334565377218926,-0.05949879745150764,0.062492560841012935,0.06214408764674784
RPH3A,-0.07827446366764641,-0.013857592699354366,-0.0076647523594511515,-0.011126911536509769,-0.01227632898858599,,-0.03610755399157793,,0.0521675230832387,-0.0007181434096586435
JAG2,-0.0647823201734754,-0.07236228007455549,-0.019349493505271664,-0.01934387450170426,-0.03957489989186845,-0.07770840701287075,-0.042267446687344966,-0.03815887275745768,0.014037763661040306,0.00554028710255901
CGN,0.01145970506325662,-0.046233675167077284,-0.07141051019727333,-0.008780278913206523,0.004561897569640576,,0.058235908671323985,0.04688877112704543,0.09253761032740786,0.07199164925492059
GDF15,-0.01597915514571165,0.1306432657479766,0.0774929367673388,0.14645707717630102,0.01073512975980973,-0.02529096786734007,0.04873708008969935,0.006252661882886669,0.12270813666748408,0.11774656762197883
SEMA4F,-0.046666252047421176,-0.011397881481219235,-0.01989975635320706,0.026066063933789182,-0.01083669586386035,0.010338078755191433,0.018598249897348464,0.032033681993231214,0.027729510209710925,0.023852248127302807
NXPH1,-0.03740905660649113,-0.0887973957077856,-0.0764398962716631,-0.04021820659417761,0.046716881437422066,,-0.042073935331001795,-0.03840267589273303,-0.023898745794454418,0.014082177741364603
ARF1,-0.06843021906092274,0.054151287511834595,0.005302311876617315,0.09455248623718764,0.032715086807591935,0.008193195505436388,0.054217039936289346,-0.0022956602798869644,0.07800100680157475,0.04409711002406827
DSC3,,-0.02010364399981878,,,,-0.032217928944381524,,,,
EBI3,-0.039922770412904214,-0.08927391509817695,-0.04309481363854883,-0.03600953738045805,-0.022444168371973095,-0.029402674847892007,0.026017937789013495,-0.021017870166039985,-0.014706571564914114,-0.036755594551838605
TIMP1,-0.1013351192223592,-0.060279491081564836,0.08410799319814198,0.030389039228178778,0.04178722277657208,-0.03764552624210704,0.01938658686974918,-0.1381528959746049,0.06415696258469612,0.0992122753576752
SEMA3C,-0.02001635966541835,0.007557718921349346,-0.038332607992013476,-0.01535327186728794,0.06308651631975329,0.0669580591969933,-0.02492561476222109,-0.06597137821892182,0.014768407623675357,-0.007172774315860576
GAS6,0.09870528986427864,0.030032654597269396,-0.0860037071381607,-0.015745324115005125,-0.05680701463188329,-0.021010724215796386,0.11563102893117787,0.2560396191246705,-0.07450752346451668,-0.11193530926857415
MEPE,-0.04707937044696179,0.027635267844369916,-0.042689961509705374,-0.039545731734525795,-0.03326385159613837,,-0.025479071292763802,,0.051628353496985344,0.005964272734080025
SERPINE1,0.05143072013100098,0.029138801952484965,0.062307846993021825,0.137106935979931,0.02728694732310773,0.1255149411367264,0.08061931030377785,0.035030468829461446,0.06893632667952768,0.0706747111349305
RSPO2,-0.09466636827251135,0.044033397991375574,-0.023514164576991375,-0.02073748321462608,-0.02907684545940142,,-0.030127247850320202,,-0.022305294881805503,0.07003325174704017
SHBG,-0.05527624459059384,-0.026040161524975614,,0.03821140379882842,-0.011950676690146777,,-0.01108299096820524,0.0697803978725056,-0.023901082120496943,0.06150210694599324
LGALS3BP,0.042742426506784656,-0.12542252434925413,-0.04281822513107779,-0.09885227059805986,0.03682627220509661,-0.025351475788477847,-0.005695714809844815,-0.05671059557202859,0.02295086637473646,-0.020802149002224237
LAMB1,-0.0045420068270439875,-0.10746312443676134,0.028292835044704482,-0.05258143775254471,0.058817745418677264,-0.013490193181876676,-0.021779659174510767,-0.06410781512217024,0.0016782666243933965,0.06593792449860833
SPTBN2,-0.04559009233166103,0.026054585216641227,-0.04084851656801445,0.020881189599066454,-0.026932008099069447,-0.045749330038833795,-0.030433339250718856,0.052332882173269896,-0.01345168939423365,-0.03479072539416613
COL1A2,-0.10295902320390315,-0.15301871440694295,-0.051672980134923226,-0.10001004204751808,-0.06657825386741778,0.045943373988298335,-0.006009544718842826,0.011184826564216715,-0.08127229204402985,-0.042038968719701315
DEFB1,,,,,-0.014395426613856325,,,,,
CEACAM16,,,,,,,-0.020118138931705883,,,
WNT11,,-0.028815050745566905,,0.023024009989583316,,0.08295586424678023,,,0.023497818687700033,-0.04830209242044955
LGALS1,-0.010841091165360766,0.06846729068034203,0.14707150796329885,0.16158911280342758,0.03781835111057929,0.1356775551625618,0.04066505433341118,0.24375172719681648,0.10100273904607317,0.14198452406264142
BCAN,-0.051628756200475585,-0.15734238823976807,-0.14630101867624376,-0.17585707997622838,-0.04394256696553526,-0.027959035014565325,-0.07341095924680871,-0.332104424017222,-0.08727464858828193,-0.10632971626819651
ANOS1,-0.046312432266546924,-0.05689089286157692,-0.08198372171630577,-0.14373664146378282,-0.040240442880296774,-0.04949851169062413,-0.030359536917225486,-0.21453380784862955,-0.040648081836285384,-0.05768649220673938
EDA,0.02653587997062444,-0.02109539598284534,0.022249864146456473,0.006252811822450241,-0.01903545823373303,-0.02916659580942637,-0.02421029425063478,-0.020959323697235487,-0.03250822120359423,0.018611011789143653
FGF22,0.04985133189206029,0.01613847721603281,,,-0.020886090935669347,,-0.025145791874435188,,0.11912362375914351,-0.0251715950981033
SHANK1,,0.021197444690694935,,0.026301413142708042,,,-0.015503241113504316,,0.01861755116749945,0.018661093851595752
NPVF,,,,,,,,,0.029876691856606512,0.1018909032920704
TGFB1,-0.019287518648795233,-0.02832928903586222,0.006803269723090395,-0.012957250970941836,0.08784462751406892,-0.008158318908399177,-0.008312852623483342,-0.07097843885860242,-0.0009603602567125141,0.02406193989070664
MSTN,0.1248852238622176,-0.007433709363787413,,-0.060731581721690166,-0.025491435065959175,,0.035788622655998505,-0.09599010567967796,0.022849242807952537,0.006406075182926284
WNT4,-0.05180125294891501,-0.019415516839030752,0.018170746316029437,,-0.023019533497995893,,-0.015375175441084334,,-0.0030329277485518294,-0.009548133251916986
TNFSF4,-0.040606325370577956,-0.003595233956978434,-0.028121449382457333,0.09736595156697885,0.010467927165735047,-0.05332921211799581,-0.02297503918646893,-0.044291175351307506,0.004534591274390321,-0.030543512831146757
NTN1,0.056148928680599605,-0.09846854409118452,-0.04598442990759726,-0.05677169689011869,-0.05795987794049348,0.027073373046718346,0.029855954209199058,-0.011359267612292941,0.019412398092070276,-0.031017605389266633
CXCL12,-0.04284381952145127,-0.08103261468548527,-0.08093962036520777,-0.03882973828918105,-0.053271160196976614,-0.06671256132059424,-0.03260648755286387,0.0024558727249053298,-0.036112750687218406,-0.01686117615868645
