,UKF243,UKF248,UKF255,UKF259,UKF269,UKF275,UKF296,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk
HLA-A,0.14088477298714483,-0.012678884269034225,-0.03294126315326129,0.0015190804026785796,0.08415632854174446,0.06622255921917256,0.062421384264578175,0.0182687493691555,-0.043030448105172876,-0.028992153452643468,-0.04589104382976998
CD5L,,-0.014446438154013884,,,,,,,,,
FGF18,,-0.013071415422024212,-0.029018809289533657,-0.01392001421089641,,0.08450618695439835,,0.06271901214079594,,-0.025441567189957975,0.08226606907751224
ADM,-0.028420890656665528,-0.08505932122613231,-0.01807560544886377,0.011519227373202899,0.06035430459091844,-0.02839020845043872,0.012584890849318563,-0.00809812233412383,0.044620546267495606,-0.0418653886595166,-0.07151675966029775
CCL15,,0.07905776468913317,,,,,0.036588973689663816,,,,
GNAI2,0.08222608099573413,0.0015747706592567994,0.05937057627215398,-0.022237610948339544,0.03835649384395925,-0.007147785965537971,0.043704515372911916,-0.015828622256617252,0.03292395898000329,-0.029715576390613552,-0.04247746224742409
HDC,,,,,0.028940836403522824,,-0.01965307827491115,,-0.02394229605700503,,
COL11A1,,0.02816337211718659,-0.004735830448437683,-0.03131646854664421,-0.013287763267678365,-0.02186785436384335,-0.008702204072321012,0.003475111824808923,,-0.012649891636096687,-0.016779590023629075
NUCB2,0.021855941493188032,0.015704862975662082,0.003610142006001494,-0.051683394987763136,0.03967058291458898,0.00592762751515602,0.018202043210977653,0.013979059729569253,0.0704052636831497,0.03431791139128146,-0.07644282239658921
CXCL1,-0.05105698049187376,-0.027476886710669283,-0.028594063630192863,0.005532896985394457,-0.019124626737764196,-0.01779612201517994,0.02442800544122167,-0.015008569915023787,0.042574551168921185,-0.023374013179871485,0.06464042028396721
VCAN,0.08277204852023652,-0.019640567975148265,-0.039139460819262874,-0.055698212767188386,0.022004852763967995,0.035714864504746986,0.010550105463419002,0.03603333990704624,0.05338254993504692,0.00850601458642009,0.045947996868577964
MMP7,-0.007261164080386879,0.03136248199950842,,0.024751657970263723,-0.011055082189335213,0.09583326881394057,-0.028379854227544056,-0.02991749460135107,,0.06235587719222436,0.03153040817274905
PTPN6,-0.0214180353890563,-0.021688825590349743,0.07303900686682832,0.0009024400801714028,0.09968946075419897,-0.017074825234971357,-0.00317498617871062,-0.003209697971669156,-0.011633054580352516,-0.03442518652152039,0.07101221237319913
PTGS2,0.04968295484981434,0.0004118225581272297,0.02369792319452171,-0.012978392029012723,-0.02099887820744959,0.030751645964289656,-0.012106577827382715,0.005386797972505747,0.036010858710439075,-0.05480813571203585,0.008653402538491319
XCL1,,0.07096597217573236,,0.022302456423720893,,-0.024693796363670393,,-0.012964983794247471,,,
CD58,0.036808947894902924,-0.029714237631421822,0.0649557043243759,0.051917339098101103,0.05460920166554141,-0.02768760487173057,-0.035272007534249576,-0.027522813398517334,0.07117682728866052,0.08124410906092193,0.043076247715468925
TNFSF14,0.09746468671355811,0.02731507614774177,-0.048462610757177525,0.009617522987177865,0.042215476530342536,0.06373389643626101,-0.014349253803521284,,,-0.02035191559812433,0.0724588662173408
CNTN4,-0.03319153600493675,0.06707682606999449,-0.03336026609671552,0.005640910179267288,0.032866025964087164,-0.041649761763164546,-0.03555916620240241,,,0.04228233370515636,0.01012981911101811
NTF4,,,,0.012088857692932962,,,,,,,
INSL3,,-0.014181396542229203,,-0.013920011480566865,,0.04521894669241446,,,,0.05219664596717433,0.032016979887000925
BTLA,,,,0.029384529540283512,,,-0.018324487888029557,,,,
MFNG,0.024106850117512867,0.025426233866099855,0.0805143256085103,0.012199290513096402,0.0336635398653875,0.026293655299947635,-0.03850445540911808,0.0029594571910078827,-0.06467663542030855,0.044540702808928044,0.02144165551946494
ICAM1,0.014941890699888903,-0.0008148016357580591,-0.01329569811535338,0.0008786721166735369,0.03218687652215809,0.046542129736860595,0.014898183621013972,-0.016525748166503738,0.19380305660295188,-0.027298877723660044,0.008681026119150673
PROS1,0.027700144891594444,-0.0043373093239351965,-0.009124953872457212,0.07258829280104753,0.06443891479938192,0.04608396515370155,0.00848670238895236,0.01072959117741037,0.0037412546711297085,0.012347875497771577,-0.029971205716324455
CLCF1,-0.0023604747891634646,-0.018951945302341767,0.040487502064267905,0.03664873342994845,0.06430162222684392,-0.002004173031056248,0.03119499220478069,-0.057053143666513546,-0.006007571797160216,0.015379199309646962,-0.01495718635714498
PSAP,-0.024079071371568395,0.010844458845808393,-0.02888998534587241,0.032506331250691356,-0.010611950102431952,0.005210117052673896,-0.015928643451607143,0.00796221672338917,0.030470303348654866,0.050335446854818236,-0.01219187551911464
EFEMP1,0.04615715645730223,-0.039218852833250314,-0.08890800094230249,0.07206034842671502,0.019060561526455674,0.04006631596451417,-0.021731788425617217,0.03799603925632916,-0.06016493891251453,0.05127160608345981,-0.021165116839756172
C1QTNF1,0.07812123054880646,0.03738774669400986,0.08675960936919448,0.02294051732379576,0.08487557881604904,0.028003048934056682,-0.031844181519468946,0.039396665336679806,-0.06551800705926254,0.06112371745040683,-0.05483911128640275
ALB,-0.02839828093344709,-0.02192480911676131,,-0.02471299305486487,-0.018543509473997067,-0.018926905467726695,-0.01629772165336899,-0.013758521486661198,-0.03095799419313549,0.13793665783981376,0.005233101176657539
CCL13,,,,,,,,-0.026222344810589444,,-0.015107857723233236,
EFNA3,-0.1023721457755926,-0.044650400657071945,0.0018926689730645251,-0.0010175536169825547,-0.0035132616186654793,0.006674579627285154,-0.025245975219741063,0.02942602465213075,-0.049006165675761715,0.050456725253761665,0.014022432422100113
DRAXIN,0.02790954854373985,0.007673656885652142,0.010309515407738203,-0.01779342051265979,0.014930468859335676,-0.020625259713366494,-0.013086270728515292,0.025503019140334076,0.044523080200548557,0.007231577761644557,-0.009973810791839373
RAET1L,,-0.011047445634517011,,,,,-0.01567375427995844,,,,-0.016893062099687883
NPTX2,-0.05139301470390188,-0.06252545770146015,-0.001973737789708256,-0.009385768390689253,-0.037081692963229995,-0.07931811125250868,-0.015389293494887497,0.04506308080997949,,0.03409485843354233,0.018945748272662218
FGF11,0.016224767563387615,0.018520424700779664,0.05443042801849276,0.04280125652329741,0.054266090053274284,0.0022017570746324364,-0.029661299119512936,-0.04735472963910899,0.06059929904528424,-0.03512798148679604,-0.02371723667165321
CD59,0.06728063534892888,-0.0006763879578688287,0.04572112149777562,0.01714747843472268,-0.009620130969084548,0.032379368163296916,0.08088653251390174,-0.011137432101301213,-0.01235898627864389,0.0451716460261372,-0.025197535045956645
COL9A2,0.06958584674053703,0.022614732047816697,0.00025648509002965217,-0.00878619832732946,0.0003372294110957033,0.01908626175938937,-0.030133961949054877,-0.006830187787164113,-0.038277251776674105,0.045585474735877395,0.047347789204754236
DLL3,-0.03647905032372039,0.10392720066381524,0.0240426992459586,-0.05578130886461012,0.08228434129096546,-0.032549723519102576,-0.00826190443195932,0.025155783937152808,0.07909597299742446,0.02377338745245068,0.07485157537896954
FGF5,,,,,-0.014766092204311706,,,0.018132897089721156,,,
LIN7C,0.04500966911860636,-0.022827299617396987,0.002135717350006128,0.012604935171917662,0.01288913147267233,0.010090249645296366,0.015468481340152624,-0.0036586616655013876,0.1256893834382456,0.024740692361960272,0.01369560814097369
GDF7,0.09490253830903114,-0.02605261368208578,,0.022098378906283817,0.07487007816519191,-0.038119628732900875,-0.014349253245909256,,,,0.013292182236967542
PSPN,0.11484367648835046,-0.02948583044525951,-0.047465505399131074,0.03656461540932747,0.040936071999487955,0.01742869432378251,-0.001715224206906971,0.020569086436918935,-0.09760513653735894,0.005236234555259572,0.06588464009080024
ANGPT1,-0.03881546803433473,0.018066352989741734,-0.017601303893793656,-0.06220859713440211,0.06443013913278293,-0.009287969757708748,-0.035043396610441445,-0.04901270990043955,0.027270855337646907,0.030135984326945836,-0.0046750870315751475
PNOC,-0.038210264167551626,0.025612592641801754,0.03753279899708556,0.03428648074219674,-0.01148004446775581,-0.059554190242352194,-0.007871747812326982,-0.013758521486661198,,,-0.015399749879281405
L1CAM,-0.05592816324510537,-0.027668719751665422,-0.0014276152917595958,0.006218726409834478,-0.026030341691631955,0.016325950790623465,0.007359166280749323,-0.03613315817452145,-0.030405073300019275,0.06843212551513729,-0.0698741993826321
APOA1,-0.029684288465497987,0.018281826770507437,0.05731151539564707,0.005984981498115435,0.11454537959679692,-0.02257513233106178,-0.02322288870308312,0.020152662417043617,0.04559841707018829,0.0643176732786167,0.03567813585033228
PSEN1,-0.07587946629330528,0.014679905352479174,-0.08538368154936958,0.03306808277195512,0.04155195793408695,0.0007021914415565397,0.002247189783582733,-0.01170901839975043,0.03695122789011349,0.011174765681790719,-0.038618418488654306
CALM2,-0.04308612698038496,0.012010020050021164,0.05311647810858994,-0.03042656899021146,-0.07141969274331997,-0.0005653665614516901,-0.022898985391895808,0.03351873069948253,0.05348723260447541,0.1274762576002745,0.06380666719466874
CLEC2B,-0.05496024625324391,-0.011193274540619297,0.03831431652834712,0.015426541429564325,0.044749285435217015,0.01966073334045312,-0.02714354149584539,0.0654656186329817,0.03946884476938834,-0.0438551361028513,0.029550019458396467
NTNG1,-0.04053547410475924,0.03608099455346541,,0.0046685962285183315,0.05209725723422675,0.04890246709233287,-0.013072443345162338,-0.022546244207558384,0.2812198614574504,0.010217190043834761,0.052007955566184816
LRIG1,0.09285492733911163,-0.023725219455251766,0.016876580375934865,0.0009644451875261598,-0.014875663664801886,0.017102938935397157,-0.028970001484274557,-0.03249840489606485,0.010359134384450209,0.09642709874233059,0.08555824314418854
CPAMD8,,0.041494900899864684,,0.12417694572842264,-0.013357917568967174,0.03696426958989382,-0.004308187847758563,,-0.004297978585504845,,-0.016268858130413115
GHRL,,-0.016914250997142114,,0.026274988240273304,0.054315770348753366,-0.02542615575838124,0.029577790555375627,,-0.0720766131799779,,
NPY,-0.018905539220836553,-0.022389811683156905,0.010751966360429698,0.0023644906877748903,-0.006990868403659338,-0.008331095157180569,0.026151692831184084,,,0.0024375116345577413,0.01165631480157255
MMP2,-0.011319520009721156,0.05395773283694984,0.021877560387983313,-0.07529266823604762,0.052197215206102994,0.022079058966194675,-0.014948849301994034,0.01709651278432305,0.05245122721184515,0.0489640515011477,-0.026089216280138047
LHB,,,,-0.014339675540435226,,,,,,,
PPY,,-0.01862817649564905,,-0.024961192903851705,,-0.01405412992226339,,-0.012726018850772137,,0.02679821823573602,-0.0178155390354262
ALKAL2,0.03849977903858543,-0.020717748946114164,,-0.014131342420886966,-0.015145656782570228,-0.03390082702654132,0.09924687342737121,-0.008045779852946586,,0.06961002815931604,-0.008794700071868021
CSF1,0.0647940980227507,0.001058394102795383,-0.037975785369667975,-0.0014652160454380284,0.023479593667170166,0.0480965381193443,-0.009268216024798085,0.018697089093995624,0.01690044681965007,0.0027591284687008915,0.05616346468185778
SEMA4C,0.00281751716217165,0.02806225998545587,0.0037340273029233787,0.02426840578885212,0.02452510551959945,-0.03980958479937189,-0.01879007683895049,-0.04940213899769975,-0.01885094341589809,-0.009376249103702149,0.04643997684331981
ICAM2,-0.0031271897591794843,0.047070956337899816,0.01863057055692223,0.010732736604659582,0.057801312225770334,0.04162499508712893,-0.027063597106874924,0.017937528030626072,-0.08369550574883378,0.030021995274057148,0.022850502262429795
SYTL3,-0.02356984267600521,-0.044296554794372,-0.006768960111071949,0.060049125318850365,0.03843115322852554,0.015985906508324918,-0.008657897735130355,-0.011825636778260727,-0.016519145243519325,-0.006046851525922269,-0.03223859414311825
IL1A,-0.00830780241968942,-0.02811833787320318,0.027805515255777895,-0.0028724260697919,0.051065459797647164,0.0003731852450309872,-0.01976923451536371,,0.0763536538704703,0.020179303713010698,0.010068625154816945
HLA-G,0.03988405824217555,-0.016999380900664145,,-0.015145472267347315,,,,,-0.03960632145667735,0.034633524277723225,-0.0005754759853216373
PGF,0.032212219172926194,-0.015321763698450076,-0.014818114996143054,-0.03291660156389953,0.07228238847098913,0.0694561057155645,-0.023662275951101548,0.006327295346260954,-0.04383826087964125,0.01693708973568053,0.04024401805891524
LGALS8,-0.02261918307871327,-0.03234027599427434,0.0779276371038652,-0.00015754285739193308,0.05487450807402073,-0.016677554015752397,0.005769093565503225,0.037157446022233614,0.009976658649800376,0.04327941735944442,-0.0011801127275960226
DKK3,0.029534174043683546,0.060567555555557526,-0.05173317900943518,-0.006298063766080425,-0.025927805165626303,-0.055678939955091114,0.004526615052377972,-0.006640446454125716,-0.0472690121352401,0.03491576958987193,0.01988277919762159
COL16A1,0.11057908196405221,0.008267836480939138,-0.021893211067749777,0.030112719703177707,-0.0004476083703682702,-0.023577688350051786,0.006098102005662431,-0.0047508596588804975,-0.08754878839469894,0.07550587303410765,-0.0003264507352887439
TPH1,-0.026721464371263617,-0.012481862854973089,-0.026917286090232955,-0.027560848239965668,0.008351252737003639,-0.02396377007217415,,,-0.03795885314298359,0.04928523995590343,-0.003969605687652652
TNC,0.08152564806359494,0.0006352853368511715,0.03807178718854135,0.0930913615348815,0.024560748469078637,0.05291864643212454,-0.008395966682832538,0.007989939476094415,-0.11879448274930861,-0.0007601561367319451,-0.04792177609062264
TNFSF9,-0.004539809411584555,-0.02219545828698194,0.015644332595073328,0.02129622090664512,-0.014190134192334452,-0.03767943310850469,0.029740892170880127,0.02194101857534948,0.009757296822662829,-0.014231748862799518,-0.024574306496081496
C4A,,,,-0.017000517451791007,,-0.00043604568502295484,,-0.015091443782837298,,-0.016819817339289004,
CNTN2,-0.022179878669762988,0.027349753093780342,0.03297392012910286,-0.032778310849463414,0.011615547789007637,0.050625417839773555,0.04500090799449804,-0.01597943131424202,0.04358944532184163,-0.03266733311477748,0.06902412842770564
F7,,-0.012176997930565075,,,-0.01335790980489864,,,-0.013758523417325025,,0.039120255022632305,
LUM,-0.022205414633231717,-0.004795152545684037,-0.03733460287185406,-0.04709633486982649,0.08588215146459902,-0.033161903649212655,-0.015418436013998955,0.01170095042003284,0.012505315693588528,0.062109294993276845,0.027670578122426768
BTC,,0.049819707071062466,,0.048510546167832055,,,0.015591242711489218,,-0.0652923218916437,0.17901729798358884,0.009642815009793283
APOC1,-0.05560735512236731,0.10238176533896104,0.01857712473009316,0.015774620311237914,0.09624949799350829,0.030934734795612064,0.053612578121588726,-0.027037054376980087,0.044554977836094786,-0.01242122482599584,0.0013687219100761098
PKM,-0.022306929397913587,-0.0722826020222042,0.007165286956777843,0.04125656548404615,-0.03462167093276457,0.02624628693992846,-0.051610957808397764,0.022420188716545317,-0.050466706953059645,-0.02640231949010729,-0.05204330009255582
TNF,-0.040437932984346475,-0.02841460567103088,,0.09875277229345061,-0.019604390139055152,0.005822599462745113,0.011511496267536763,-0.019585452241957138,0.04568944621939105,0.10073212136275554,-0.016893066707274373
GNAS,0.002892816503751509,-0.03038334928530527,-0.022698967801892296,-0.0577246297443146,-0.02269755670795182,-0.07914860710168295,-0.026917614509757718,-0.0009544243453563419,0.0435217993124819,-0.09951164575722345,-0.01370653455517993
BMP8B,0.07182365033656611,-0.020997584060655706,0.05667947052509514,0.03226796598700689,0.11543250381822741,0.004502582300546278,-0.01270334417421344,-0.00820456858559972,0.09585324231836123,0.03776208780665543,0.039272628966311986
LIPH,0.05447690654844014,-0.012481859782036043,-0.02859406062395012,-0.02153742457769211,,-0.013432890078485768,,,,0.0992213484517412,-0.01883431604660299
CCL28,-0.02006389825310155,-0.017557288437755714,,,,-0.020684440872493846,0.004108469606207257,,,,
PTPN11,-0.06246371848213274,0.04069417048121541,0.07269132627805049,0.023164412290954655,0.0612855929881507,-0.03729870288444277,0.0035883284349560994,0.011800015335556694,0.010150710980024399,-0.00893280056340803,0.018408527001842066
ADAM12,0.1155293904185357,0.018181244703618576,0.046570517496305454,0.028896857498618228,0.07065576531634932,-0.07724046442818135,-0.014521089672075207,0.028187939799457024,0.05447238147904889,-0.005363511293749199,0.03780086503613409
EPO,-0.05536010708909094,-0.01677156124658399,,-0.021957034122901845,,0.04559647305052925,,-0.012509780397982348,0.01941686980797323,-0.01640752535719669,0.08428222063693425
EDN3,0.08006342548077823,-0.021742808117313082,-0.01878113247284088,0.00507709262498194,0.026732124693109538,-0.021783209182948727,-0.007300652943895216,,,0.02326359383434525,0.045334093381418646
CCL22,,,,,,-0.028298296194865555,,,,-0.018569784811937204,-0.01788811887111776
CCL2,0.04710087687600904,-0.008350910572102839,-0.06986916499825606,0.004446792392151247,0.01653439424299804,0.035126831391625805,0.00284457795072028,-0.028892904284716935,-0.023450167961250122,0.034176597341938876,0.011353640261859187
DSCAM,0.04654630779750594,0.017674047211999413,0.005250386632266419,-0.0023436424390567787,0.006983126071379131,0.01312653535899451,-0.0349531508667194,-0.018404698407198467,0.0067297769952134575,0.013745854980896694,0.04983369435012115
GPHA2,,-0.013911666963176939,,,,,,,,,
ANG,-0.0400286164175599,-0.059707496586896884,-0.04906196871515997,0.02628815006760248,0.05307072071331279,0.023265160587322208,-0.017831045229642965,0.017451660360701438,-0.14372739330580517,0.05666092557659711,-0.013673434567165996
FBLN2,-0.010642706836878605,-0.045464209145217524,-0.03920910231053772,0.0008156375623889677,-0.044390029012221534,0.0005972014005907084,0.018356125427413546,-0.004326109953902336,,0.033100169773593945,0.062486479806101364
VTN,0.06091059272926953,0.05257661723935809,0.013407519286184593,0.015580284000728323,-0.022517077875801986,-0.02308935816211025,0.0391629182431235,,-0.05739666618993699,-0.018754924305063016,-0.013754811574661959
VEGFA,-0.008553100086983591,-0.07471426892241026,-0.02545455173926013,0.04220465289333183,0.004447288507594959,0.01248789344853238,0.04445118911284157,0.02224887774364233,-0.0066751066083032,-0.04262673779745289,-0.08978215795267441
F10,,,,,0.04893539803557639,-0.015410050374042554,0.002046826351566858,-0.02949519891145409,0.06941000677377863,,0.08038532269160156
SERPINA1,0.050514887848164554,-0.06344130110747741,-0.02204206540444566,-0.0024695524242456406,0.027276575481864095,0.010917631494855739,0.02771032756996846,-0.04288379099936388,-0.009645771616877435,0.022203579150771504,-0.0566813825611209
VWF,0.07567511148280169,0.024107177045861003,-0.0010005959252180861,-0.03734216463670673,0.015201547443313151,0.0041811205714843164,0.007505196859820262,0.06348962644830376,-0.08649703826698653,0.003437794386913947,0.006712897012747858
GDNF,,-0.019547496563595237,0.01452985988947125,-0.01785944126574467,,,,0.06410110398058183,0.0683990897042534,0.05293552812631835,-0.023967024449995152
VASP,0.003724484555907422,0.0344894164474513,0.012081588568824927,-0.02719814756155895,0.09548090094293839,-0.005188449383665744,-0.033627148092995246,0.01691601193299015,0.024145561446996353,-0.015679248601318738,-0.020677578568153727
ADAM15,0.13893058864214156,0.06648430465894184,0.005160100143757682,0.01121283686183093,-0.0035222716315078026,-0.04069138767475035,-0.04711522201467409,-0.0810050360220748,-0.008895640463067662,0.011086925501666607,0.025254149460759268
WNT2,-0.023329935130786635,-0.02183396511871181,-0.044578939793520976,,0.02381811286676223,,-0.017047413396026917,,,0.021653718567676103,-0.020089996421556643
CALCB,-0.024418347495963603,,-0.008005233649871418,,-0.014766092043843777,,,,,-0.017811640542746778,-0.023793306264283866
OLFM2,0.04635177948465311,0.006345382638185915,0.017863266265499025,0.06307442737165281,0.021044440131575335,0.0165310314523903,-0.022477230585276047,0.034760911579054074,-0.08645245101087101,0.0013598655022443336,0.03850031065013742
MFAP2,0.04426776624315277,0.004468510196543881,,-0.03454775891296485,0.06611341858476208,-0.028776349186509995,0.08190592078524322,-0.04648796400713838,0.0871283852365976,0.008141667244910649,0.03432949960695068
HLA-C,0.11287680533457892,-0.015596436471210303,0.011030696285948676,0.005758966643584192,0.09061511174462271,0.08086902971343644,-0.0354498406616058,-0.04910857441106564,0.02762924139251019,0.04065414510338264,-0.0703228475768681
THBS1,0.09945545377623649,0.01640013778763706,0.045566210762879825,-0.015421062055856749,0.031587150120208546,0.040647174659694536,0.0513025440211942,0.020983136096184043,-0.04476711777481181,-0.0563025231487128,-0.05420572064652083
HSPA4,0.0011736863696115531,0.04276158319652199,-0.04593470822607648,0.04015643368290391,-0.01687821488701752,-0.06553479955904726,-0.005297004446162734,0.002230197387485389,0.03820531348932802,-0.005508939421727926,-0.0057128691054696085
LMAN1,0.015915593390710202,-0.04574156853296519,0.026101451757175053,0.04836330087173949,0.04206657429268083,-0.0087302575263663,0.028274755692719023,0.015661623319793223,0.03314960029108727,-0.08513489679518493,-0.04343879329612382
LYPD3,,-0.019041564660623626,0.030023296515254892,-0.01609842973615224,0.044109294771576116,0.07800810368995811,0.009393454809813977,0.015016646272954815,0.015435931240846554,0.030837044167041784,-0.026316017848650324
APOE,0.03315717778770558,0.01698773845813691,-0.04060781553540188,-0.011035952503270505,0.001661250582882884,-0.052102004834909316,0.032082156959554506,0.010433092375313658,-0.04054922911542952,-0.04154017344421165,-0.026409648803909738
SOSTDC1,-0.029545259422564488,0.03849899337882359,,,0.0004058765724750872,-0.033992283426416206,-0.030724661972862888,,,0.13931396517539885,0.03494495521347223
ANXA1,-0.029534011958282175,0.02184889634126102,-0.0683370050639965,0.09480108712880805,0.07150526856407176,0.08242264720219042,0.030477034927916733,0.0250023268100724,-0.07244599612656963,-0.05631500984492606,0.010845417712478532
WNT2B,-0.031591596683827335,-0.03181000263512363,-0.039209145364968376,-0.028406355061267607,-0.009188953884003514,0.009787863600644306,-0.028286493348244283,0.015178083571577789,0.05275667768886853,-0.011867024219838668,0.04284301167324376
AMH,0.055228657720988,0.03619629412152127,-0.03653026813620632,0.0030475991270193735,-0.004993054556702666,-0.006883009719522854,0.050585466700129776,-0.030712158628683928,-0.0707211461272214,-0.0254102439477195,-0.057845337831170934
GDF10,-0.022768158916235164,-0.01444643881678778,,,0.07595839616523468,-0.018926904939203546,0.0325694852874085,,-0.03445812961587179,-0.025300500676827604,-0.03012561698088452
EFNB3,-0.08369107906178307,-0.01361827219150405,0.03429620317042445,-0.013704097222996233,0.003787186591008191,-0.05101192826950937,-0.07804974813999745,0.061199526919067944,-0.020712061467016533,0.06089653868893472,-0.012343508004918536
LTB,-0.027690477509772368,-0.02460164676741803,,0.023480874502684563,0.02457979863123366,-0.012479393686660059,0.018280163360993956,-0.02473715144766224,-0.05180170002085157,0.1041774840634011,0.07044466286723519
ANGPT2,0.04837394438050724,0.0529036400180014,-0.0007172461264366532,-0.02134728516125439,0.05650082808923331,0.012226316272765924,0.005954750223002645,0.07652410556189129,0.0026295886030734306,0.014700617538770727,0.04151614255612536
ADAM17,0.06506917615694172,0.012541400148220479,0.03877160467300183,0.058486884660659176,-0.012461924126624934,0.004306899047571912,0.03646263433540429,0.06352355538280306,0.004221457908650694,-0.0266794727386999,-0.05502049620411624
LRPAP1,0.07957491055704062,0.04028621331414746,-0.004555642609654768,-0.0016054459784297288,0.03464774464723249,-0.03856793482804724,-0.032219830352759944,-0.03927969134983833,-0.003275288409525928,0.0660496180414439,0.04567963995412869
NID1,0.05408020285568217,0.02054871491222892,0.04460873018625055,-0.03741936128199942,0.05318991570508338,-0.0008882622966012389,0.004811650998583334,-0.043814423692277914,-0.014847162023473812,-0.04473816108668076,0.009627045949939999
MST1,0.07050454291251616,-0.006275381945741042,-0.007651059926058141,0.05559888241717653,0.07825078086820617,-0.007944281560169965,0.008531098886768574,-0.02789789224299519,-0.04196555692836063,0.05088325843484839,0.004057931526561425
CCL14,,,,,,,,-0.01929639276297927,,,
IL13,,,,,-0.014957013541923931,,,,,,
DCN,0.05498619272256858,0.03383626727036287,0.055349852083924546,-0.041335883896317094,0.07659140725617972,0.05261717651487767,-0.005414722201785992,0.029432575728544606,-0.047551061416675755,0.007798131236595292,0.03120158675222399
IGFL2,,,,,,-0.016660467848754933,,,,,-0.019381568418418708
COL7A1,-0.008531092078901516,-0.008264575362215854,-0.033761922735461185,-0.022653274652646247,0.03558784411688417,-0.024145849332975478,-0.030637193942385274,-0.006722923140806266,0.04573955260837926,-0.019215178747937156,0.015470168216616256
CALR,0.0037929685939349735,-0.034879070325851226,0.0040691643049999325,-0.0313227247419778,0.03190979931672556,-0.0025084371169755665,0.015962921983027085,-0.03557320137740101,-0.09978074374970239,-0.0415367531868132,-0.036398377045962715
PIGA,0.068727088710144,-0.0036923383880317043,-0.005539392246708113,0.017981888427652536,-0.01022379334143631,-0.030543970525234346,-0.010664816059935462,0.04488512088024244,-0.05718745936555624,0.046390290684336415,0.03416570194279625
CD200,-0.0015754110222972386,-0.02182628324492887,0.07276856419322585,-0.020957413623833583,0.023783866423137696,-0.03516616545354086,-0.033155064124002986,-0.00689879202679184,-0.05918246537263627,0.03288706377710077,0.06328388586671509
GRP,,-0.02316519524855642,,,,-0.025867392319601883,0.006544072650143497,,,,-0.01827203609456338
CDH1,,-0.04017003707623986,,0.021641059099042178,0.017704170328795527,0.008180590629878172,,,-0.016098196316660283,0.010372239208024832,0.024012872238299485
LPL,0.12347579884817009,0.05353261901496321,0.0206055944484385,0.0060469648647223815,0.06307040386129385,0.020443607031132873,0.08145007624428853,0.002797305403371393,0.05852007638345638,0.08784460514861807,0.06032501401268885
SEMA5A,0.0659747631698136,0.06382116863618101,0.02317768977558018,-0.016627485269828095,0.029436744393573504,0.04865705080350655,-0.0011174994595797665,0.008159466049897847,0.05231860089054472,0.0036972637180226644,0.013555630487105782
SEMA7A,-0.05172946071711711,-0.004297119899265159,-0.004586723428109547,0.012921048697092243,-0.03452064719972264,-0.014440389688071577,-0.0032973028484855602,-0.0013532923414389605,-0.03225474719684246,-0.05337667373307658,-0.02451086241055433
SEMA4G,0.029227429414819445,-0.039162870527456414,-0.01364334121971892,0.00548182085250419,0.09780255999853725,0.0033124735956277162,-0.028220820710750535,0.004522736934574885,-0.05041936335322435,0.05577478817321548,0.039909803461236903
SEMA3B,0.029289273591942763,0.0341042146857963,-0.007706989575664955,-0.03618688968672288,0.023827750362174955,-0.05074999138440196,0.02048099004437888,0.03134826157094142,-0.030067040054752327,-0.0016356598163562715,0.0029994932030315276
RPH3A,0.033026563622640406,0.04751036144925863,0.03428960863097951,-0.021880012500440506,0.0016633238042556247,-0.05587834977625435,-0.03387542400208029,,,0.04913704371244636,0.029761139254717024
JAG2,-0.01665927644252711,-0.044558333281372244,0.11246916523878621,0.03278342240813036,0.029720804406638913,0.022778836935749208,0.015054136440180789,-0.041167754571471996,0.010919544623711452,0.026406647484123788,0.0034520364941823863
CGN,0.05104572379701362,-0.03783720476582041,-0.06163058367602597,-0.026823338504286677,0.008805133163673987,-0.01810934885627857,-0.015831922837098063,,-0.05960369033103389,0.016866528929039656,0.02775118353314714
GDF15,0.04047175793654553,-0.012284917075204151,-0.0015572329979568345,0.06313566420171932,0.061198776232541205,0.035399849750623935,,0.0009275306988554125,0.041855020502825725,0.02302767318517033,0.01221389312045508
SEMA4F,0.002745302924953068,0.011204998425732582,-0.02743456835001336,-0.016037426908160794,-0.04840005011929222,0.013209606178226085,0.015223600344156108,0.006316017079274961,-0.06379010510649677,0.04881584223103426,0.0664739055676258
NXPH1,-0.047623571883661626,-0.020987240645772155,0.01931234697876366,0.028673455853176197,0.009196304882566456,-0.02784105897595113,0.004236360689409799,,-0.0827802641219708,0.04345237832176714,0.016118791782031607
ARF1,-0.010644599039585263,-0.04843878788766935,-0.03145551215357437,-0.009212747261000267,-0.012186320867843894,-0.007748380678625419,-0.06973035646021487,0.02199333026444272,0.035783767770824586,0.01765768432908354,0.046844791024417826
DSC3,,-0.01052807436804444,,,,,,-0.03855046193713644,,,
EBI3,-0.03415490886438211,0.017466731420889656,-0.022134694247310776,0.0049953655109207925,0.07314728816299479,-0.0053827295761915885,-0.02857408036542619,-0.018706205164710773,-0.029217392269492316,0.0674769542262343,0.07267754592559572
TIMP1,0.0715267435557924,0.008652348204499699,0.004800262675680557,0.024475459401865022,0.08134171697552471,0.03682121837569125,0.005838747574813106,-0.03645203543982591,-0.04931396117700382,-0.0565354037998029,-0.044333303630920584
