,UKF243,UKF259,UKF260,UKF275,UKF296,UKF334,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CXCL14,-0.016639742157351103,0.016705900251437183,0.001930562881869948,0.029831905402061636,0.026063457437894087,-0.0019167177241116453,0.03229203801266589,-0.09111622295653785,0.07814741639812745,-0.07234839087846999,0.0713767644301093,0.04120135800858113
LIF,0.04486835279742561,0.04941420270913678,-0.048870106750229805,0.027011516024225017,-0.01446247790194104,0.039918026036359154,-0.05718900819701864,-0.09137276049637412,-0.017137521855780387,0.021297746481347583,0.01305543610442637,-0.03227919284357238
IL17B,0.025225479917826324,,,,,,-0.06123400621885119,-0.024657411248163143,,-0.03643023479672306,0.03209822804412654,-0.02157738908343333
MMP1,,,0.04729976896876202,,,,0.07930215445375144,-0.025382653305135686,,0.0016272939819848968,0.042474775622074364,0.08381678290025864
MATN1,-0.018425100886202424,,,-0.013032485531731296,,0.07165225899444273,,-0.012186144300439457,0.025619597967804008,0.04226222488951032,0.014768514686718363,-0.019663691342130044
ADAM28,-0.006480666775837445,0.014088725695099467,0.018120516588380087,-0.05014460239699609,-0.013884020086579995,-0.016618010951969724,-0.045654715122330866,0.027212924450159746,-0.05629419587770813,-0.0034436542972015264,0.07562087830552659,0.031098488258409683
TCN2,-0.025612670647257748,0.05350862357206952,-0.05415234677171971,-0.026552684811048603,0.05158978311430302,-0.008635469383586874,0.0164980359164944,0.025745766604746645,-0.007635235044334896,-0.04766474144255831,0.025636279772616035,0.06541156363716148
THPO,,-0.019878577618133848,,0.01773154649423869,0.004027618869275251,0.06781264780261731,0.11618290791036111,,,-0.03256878091232829,0.008297255329940108,-0.02946782930687733
CUBN,0.005261046854101934,0.0012296380847085725,0.01539776102181406,-0.03545171898781299,0.023263447934013654,-0.017183867290214115,0.031935822182808,0.11799329525329597,-0.011400097050379436,-0.01007953666511418,0.1315896192333236,0.0680272771264234
TIMP3,-0.014227464916857474,0.0007976691037248714,0.03527129524213727,-0.016557873439679183,0.0105034731732621,-0.014580310579725819,0.02214880263350805,0.021595769185027782,0.03138273126897501,-0.04190782497448594,-0.011010226751271578,-0.023548523588103484
PIGF,0.010062569878390746,-0.022166910895326103,-0.00522523060710884,0.04461767728430102,-0.010609920388615097,0.07309748424559404,0.015705443639890924,0.07340369118079702,-0.032083394259097966,-0.06064571206986174,0.038766440745811856,-0.02672654261665441
CRH,,-0.011052049048646196,-0.017738308749335196,0.0064839293828213625,-0.027229083403072174,0.09240529866302463,,-0.002628813967643687,-0.00872261024187408,0.09920037880464147,0.12472445190262682,-0.04306658771321263
BDNF,-0.014856961681374223,-0.0296409508938643,-0.017623295303210086,0.023076289658813746,0.021481878712677552,0.05651963836260072,-0.026640867822033527,-0.00910689722146718,-0.012650181863195229,-0.02772458981053794,0.058957621302744186,-0.04737818532457999
CCL5,0.026394380463707238,-0.015212536038494331,-0.03183320877425806,-0.03871720565523747,0.009767441407042155,-0.021563269823395587,0.005039184852420808,-0.033414472804741024,0.013882701482372405,-0.030595210555557705,0.04724094279804414,0.01594694258230788
GAD1,-0.010596266878707813,0.04985928444966606,-0.007967428648003337,0.051860579029762474,-0.002767667794462479,-0.05278628183187647,0.10142630176479979,0.05900707629357823,0.01028140612701835,-0.004552062087940339,-0.0054216505802473685,0.027117711254207626
COL14A1,-0.01844495909446755,-0.032850457637815855,-0.03732292961289287,-0.018688293493172956,-0.005462839646321762,0.07333742599732898,0.013403881455459222,-0.07861427263217062,-0.01956525072720256,0.0029820773618536222,0.025983798748655505,-0.0008342652402191981
HLA-A,-0.039952237699979985,0.0334986017590744,0.06593670043058521,-0.01715198790821627,-0.028033043621051627,0.02563797165924955,0.005846399861610141,-0.11646902612958301,0.06672478439424022,0.01509215468137075,0.03034873870656465,-0.026424107764961794
FGF18,,-0.008780770319384594,-0.024202328683962385,-0.013964821687057032,,,,-0.024039067794539015,,0.0005094547466201433,-0.028724599747598455,-0.026994698520882352
ADM,0.03165007657605123,0.024824076055738956,0.029281926027058734,0.035562943036015544,-0.01940347175134995,0.06334520768041235,-0.00741327537917278,-0.060361097146730006,-0.06579508798895217,0.026728065174918075,0.014750929085763215,0.00829481913244774
CCL15,,,,,0.006563500100863903,,,,,,-0.008631655769576682,
GNAI2,0.01815801931708315,-0.04068031463083556,0.02282950374633846,-0.02231330063262302,-0.011138123757097926,0.003617195444909709,-0.044303510770317085,-0.05746897834334928,0.03360913266954475,-0.04634501098711847,-0.0068502023468438806,0.051393071417350916
HDC,,,,,-0.018320929951075454,,,,,,-0.01860925779168483,0.08050271611255057
COL11A1,,-0.029238507228980297,0.02314852401763896,-0.026671267559967904,-0.04613158457728526,-0.04789229815957592,0.09509272941798753,0.015597280316653197,0.05337039134324659,0.06977893726483685,-0.02745189422412559,0.013781550863384487
NUCB2,0.02122857996683802,0.03784800685331399,0.031760645549244744,0.010123944028906585,0.004130316451451107,0.05692070224942743,0.06840920402095729,-0.03836055381931861,0.027957571359234382,0.054784375956239965,0.03254713775107824,-0.022026552543108136
FGF16,,,,,,,,,,,,-0.019376002778559637
CXCL1,0.020600989645557947,0.08707909125055284,-0.02409679650858216,0.048929021117559354,-0.013695209150921525,0.010894013590997847,0.006606753917107239,-0.006652767919479483,0.014015145475655745,0.005504766577081645,0.07479650213333183,-0.020844411948660404
VCAN,-0.02655308320769392,-0.05104400625808434,-0.03851327249992561,-0.008938083776207192,-0.011034044901740713,0.051029283830662256,0.0246861059086445,0.04394931994800648,0.02974659631461064,-0.012088970529838003,-0.09007160763928158,-0.03490394770929829
MMP7,0.01956587879965081,0.01648670266387183,,-0.012870837830073416,-0.026456177197865336,-0.010532930527715935,0.0373858606408703,-0.07382110570997315,,0.005908589823001873,0.06450566837537226,-0.02287687561887627
PTPN6,-0.049502945701152545,0.02387652995456255,-0.003166428861875839,0.040905650232845266,0.012165407173885269,-0.06392223150543341,0.08939035125681355,-0.030641854227296234,0.09557881266457968,0.012943790075091806,0.07140738333437761,0.005705595711517645
PTGS2,0.020086320388145406,0.10009602562442978,0.007866737456169936,0.0049359777966425464,0.07202831422631403,-0.02717682569133362,-0.03906661776361876,-0.041571023375122786,-0.026794825166334652,0.0033460345579181855,0.0002856041696520871,0.02983331105154523
XCL1,,-0.009553792356339744,-0.018561098241961713,-0.021139869554541068,,,,,,,,-0.003378528270877911
CD58,0.03540367653268083,0.04718039970873558,-0.014617008195690414,-0.00177255384651089,0.014953781934749187,0.039394130941782395,0.11926587148001636,0.0597999066074624,0.0010626750949348787,-0.013205947230940825,0.011946954428585656,0.011349281809771345
TNFSF14,-0.04938771641280914,0.012573187822887489,0.026686713958877034,0.1012369583810581,0.07287730104318935,,-0.03753522492503785,-0.010648909956484142,0.032870484513770955,-0.018497207582254423,0.0366487904234085,-0.024076487315545448
CNTN4,-0.030480481465323322,0.015814779790043386,0.05434766712531428,0.029108956080685547,-0.03348299091131487,-0.020972779844605247,,0.05517782013411504,0.10834626653003766,0.007135791133982406,0.032423045102155615,-0.00023471698042160758
NTF4,,0.011701977247679643,,,,,,,,,,
INSL3,,-0.008780768597087745,,-0.01484142971719177,,,,0.0928283011684812,,-0.007219651226168411,-0.009904893644094782,
BTLA,,-0.013937748278301177,0.057781413703514556,,0.00018013227122478577,,,,,,0.016759091142111014,
MFNG,-0.047237234252815376,-0.004708626875087056,0.0266502272290542,-0.027006130938173903,-0.02102496075876999,-0.025274432590025174,-0.07105760195728329,0.050407560791707925,0.041844365830564285,-0.0277056387311074,0.023899557492746252,-0.014362921247913342
ICAM1,-0.04690956697107079,-0.020123461143276438,-0.037636877854778136,-0.020211132474784375,0.05895669608703476,0.009295308075833517,0.05405803436388381,-0.07163448691222771,0.014248506124825928,0.032469356035516594,0.07630311084205037,-0.06031947219712159
PROS1,0.04513639034914002,-0.013695210729372095,0.012753624141854093,0.0034186296554169263,0.01100215673702479,-0.008911722108601793,0.006897803859677165,0.0055608754172661755,0.023843801779991906,-0.012292609864098018,0.10248373325316312,-0.07123065730512877
CLCF1,-0.07147000053082243,0.010074404261304954,-0.038365912351285184,0.010875312345937325,-0.0014907891973925883,0.04999351578086799,-0.024390683551573967,-0.015605969910729657,0.13136478715754968,-0.05697947167254985,0.04857357183788326,0.013934077908423477
PSAP,-0.005603771673841164,-0.006840862827172963,0.09032807972283742,-0.018329872359517194,0.019112088005046667,-0.06693898062480134,-0.031520539344556966,-0.014598730517544565,0.016915136851547035,0.035278983145434206,0.12782995878178396,-0.07309038268983785
EFEMP1,-0.03775525529546465,0.08587765454119095,-0.018005028746536707,-0.06733527063268366,0.021203862920774398,-0.02282375193361465,-0.00893443618580479,0.007668461394864763,0.02794842174665563,0.02043589023538929,0.0941048271224271,-0.06376199676356244
C1QTNF1,0.0020718400031798537,0.04059205812176039,0.03681405221780424,-0.038499385001406275,0.010408568136524354,0.06599786449559418,0.030005871082327766,-0.08100374096793007,0.016946243396656298,-0.007703911462803464,-0.015556062707722714,-0.048173226105132555
ALB,-0.02607873511820105,-0.01558900103345088,-0.020747181210170277,0.05282851185067112,0.022612306922340196,0.026536539461148537,-0.06574325832285993,0.010921713938283017,-0.05668974233024453,0.117282928287774,-0.01642686753003289,-0.027840244203884538
CCL13,,,,,,,,,,-0.042727770792589645,,
EFNA3,0.03476319586053831,0.04172958921918428,0.07596304315674392,0.036357572586143985,-0.010446852367763375,0.0702578403217417,-0.07650627343466072,0.05315118261691058,0.04623170936278684,0.007119614395052128,0.12235976834018186,-0.04294500048365854
DRAXIN,0.01381385277256943,0.05894860800723412,-0.017134382463600332,0.01741063602496851,-0.012199241563292537,0.06741069363961386,-0.020555159841212266,-0.06899222599037248,0.03403157323698433,0.040097744651547515,0.08508169066059297,0.03416219455846101
RAET1L,,,,,-0.014611337227515613,,,-0.015399741252944632,,-0.046277878921053506,,
NPTX2,-9.373515558927173e-05,-0.011303581783063685,-0.010234530950834844,0.034835450209624905,-0.0325367584581796,0.06039020447782709,0.017231075695288388,-0.016055974355608207,-0.02768208021172536,-0.046642960981992145,0.12197222757091791,-0.050948357288515614
FGF11,0.02218519738635473,0.0026137875456066356,0.050204025472665066,0.042934528309419115,-0.02765076166822264,0.0467760285949182,0.02181702944158025,-0.04780675732347319,0.025926275105139025,0.05998027134896371,0.07598236327408314,-0.046917341263272336
CD59,-0.041307070541306765,-0.010011440094982605,0.02157364859767031,-0.02865235998773192,-0.008444654022854374,-0.09612034166565402,0.049351750136186125,-0.0389372792679805,0.006089134111962549,-0.001741057640296688,0.022190196532330453,-0.004990287083874686
COL9A2,0.006856539961403816,0.010899995036778144,-0.0015751876949162494,-0.08741664569470216,0.01996698410590075,0.01626497357669284,0.13829399845395843,0.11453821595147916,0.004455979035532892,-0.03515097805936575,0.052784449027017684,-0.0074145958603568105
DLL3,-0.05653812089170652,-0.0809526228272121,0.04030987048968596,-0.0328759240264882,0.023849338606519017,0.023975816332045586,0.07762886888969607,0.11306480817172229,-0.04460188757023526,0.011955126398051876,-0.03998991782089081,-0.03764312465097854
FGF5,,,,,,,,,,,0.0023781047129991894,-0.03323751151671976
LIN7C,0.06677233192272611,-0.02099175426635816,-0.01996066713338109,0.0034792352714624704,-0.028005186582607304,-0.05677889822558868,-0.02474921274500663,-0.0340484404626181,-0.014241408846333143,0.03993352988893561,0.07461416337464798,0.06425340630546658
GDF7,-0.018425113425092968,-0.015667454729479655,,-0.022094689893123475,-0.013376615097704535,,,-0.01320140819957309,-0.02075269156612139,-0.006431515970366559,0.06534285011283249,0.05820604328515716
PSPN,0.04145540038618444,0.025764390247061682,-0.0003773981224745817,-0.016758197025212303,-0.03096049591199685,0.033293187416447455,-0.05456091810657453,-0.02573756318320707,-0.025950077185219224,-0.01978021760824519,0.06208543491043163,0.025849779334190234
ANGPT1,-0.011956600923485685,0.02240668340554907,-0.05930663144322942,-0.023791026792388804,-0.02171819315034994,-0.02519043532675691,0.017265532788316433,-0.04813723101913502,-0.0050940714070712685,0.014162958368566736,0.08637333672556471,-0.0205603081004886
PNOC,-0.01806653732713981,0.034038221821585335,0.03357317414924308,0.04460702987140367,0.01913637058389486,-0.03145057624550727,,-0.014038435548365187,,-0.03671185942056577,0.014275440312584332,0.03337555752694085
L1CAM,0.01598945411829346,-0.021077777957923257,0.030379318237052737,0.0039090893490277305,0.013953882322209472,-0.04587780806444096,-0.05063933735542414,-0.0814637804442928,-0.034600426652892244,0.07310488654413118,0.026275082385540053,0.013101020749926877
APOA1,0.034727062496491684,-0.013674596308887382,0.020516630520677825,-0.01932612327512586,-0.008099685205158415,-0.013814990635151228,0.08182625410761282,0.10599060348301623,-0.012921745118683383,0.0013985711197412117,0.03538413905441169,-0.001056857403301277
PSEN1,-0.027727580272497734,0.0005175741293322743,0.033557084072368085,-0.001615285938220012,0.019921717260398368,0.03680917066294162,-0.009790499492921979,0.022721323092129233,0.024125484616987145,0.006817500725115046,-0.019273225682126867,-0.08790713333665137
CALM2,-0.06109636145709474,-0.017695921026685546,-0.024476048296195308,0.02419190971608423,0.05247525890682524,-0.05450552368270992,0.05087925342093925,0.08036973957968618,0.004136190275582928,0.03346622426908401,0.021293705503505195,-0.02018277794029648
CLEC2B,-0.0264761578003326,0.05314351027623409,-0.016567949579444886,-0.01731694790187697,0.001427365612424428,0.001570398575600762,0.06304949077690719,0.003985148078251558,-0.03220280617689048,-0.03933440307762203,0.10530957679152811,0.03949352295956485
NTNG1,0.04890960032063883,-0.0048388181092465605,-0.014569484938995196,-0.03935673810600573,0.04826453382733616,-0.03221036829230841,0.018268417696108617,0.09491538050593872,-0.00898179012659801,-0.014763853699924726,0.06794109168088602,0.043214585997945476
LRIG1,-0.021675750379066137,0.00797222892943057,-0.04478645018879535,0.025384000946123163,-0.042011889385284606,0.028570924566242592,0.04934665405833026,0.10339376906708585,0.11775178820104011,-0.005412208617328658,0.01608519727748811,-0.06523113887234465
CPAMD8,,0.0991995264625269,0.04176128933763166,0.0168937923078274,-0.02475900847914754,-0.02935756644471452,,-0.014830715959651596,-0.043454991324686915,,-0.01092267095284601,-0.02131377186567504
GHRL,,0.015099891767882345,-0.0023993394430498146,0.042740662260779605,-0.012199241563292537,-0.02028612638259413,0.07001160028559401,,0.04351643919756707,0.08459012800467139,0.039796466741171765,-0.018788311670327493
NPY,0.002221575404606572,-0.03288477651094482,0.03404677723326238,0.06619080472526169,-0.0233493206269183,-0.04077952939433889,-0.04808375484928564,-0.058363865478657434,-0.052305609715839876,-0.04850204614738185,-0.04307427087224228,0.058928898558792304
MMP2,-0.005414399920736468,0.05301964026758446,-0.022618501003099055,-0.040269035008467895,0.012729863888207904,0.04526834964267485,0.010729806185573716,0.042981373279983054,-0.0012492008205987532,0.012116822856782745,-0.014588840279776263,-0.02579282059294968
LHB,,-0.009045493450466126,,,,,,,,,,
PPY,,0.03908006803256079,,-0.012031462027293573,,,,0.02433626523024612,,-0.00962025587078544,0.05946052556025526,0.0012958774361894352
ALKAL2,-0.02408314052863491,-0.008914076539178622,,0.03271213342209845,0.019532125179113367,0.11002050476881986,-0.0600662508397576,0.0006422604288815842,0.033022741876600654,-0.05168225524599196,-0.03202069902743969,-0.06318925834687543
CSF1,-0.0392567576511445,-0.009468557040638727,-0.0076460866536514835,0.025535700940837583,-0.023699626414719087,0.02880537471168725,-0.04664148223525025,-0.016036767098294383,0.0644886268860647,-0.012604097547677273,0.06845421359675412,-0.03132610764458011
SEMA4C,-0.02598796402910979,0.020594478941865783,-0.05341761196445623,-0.03599075393555422,0.035015993436346725,-0.021572999124142258,-0.014643369043684143,-0.0012674965200143848,-0.04209378210229025,0.054991348315673295,0.031621595074037764,0.00043864400264615654
BMP8A,,,,,,,,,,,-0.030616757660956586,
ICAM2,0.03990636138831824,0.010116124255200159,-0.01529726651209618,-0.037393516978718115,-0.004425865992898934,-0.022246689610817636,-0.042585401914567306,0.052564538031448706,0.039619022083158296,0.0033436972314627718,0.03764013763648982,0.009338158980214664
SYTL3,-0.04501292804573182,0.04272675201278355,-0.015580397955973196,-0.005095048257558759,0.03996100742079755,-0.0024394046034251857,0.0240859840079646,0.03915988088729888,-0.005457718119223716,0.10316502002046364,0.08958480632356164,-0.06751376561980098
IL1A,0.05786350278545797,0.05747351263253493,0.001841195380994278,0.02603898720772327,-0.016555756644642504,-0.008360048157539832,0.03582636500867216,-0.00012618747388082978,0.007909485403896837,0.015780831190124137,0.0577785593825113,-0.004388681394803757
HLA-G,-0.029140745413922812,-0.00955379149355205,,,,,-0.052635074621576496,-0.0265028245782678,,0.004941448404446107,,
PGF,0.07998266035944321,-0.01188766661104635,0.027073440412940256,-0.020659654933880826,0.03084041424245383,-0.00465770412382493,-0.020904605739888286,0.0748152518075092,-0.012316594078757138,0.005521926647045174,0.04203389256803292,-0.0327082494723672
LGALS8,-0.021708275913244982,-0.01044169263551181,0.05227911223425227,0.024677604722230576,0.019472764305851917,0.029257071125960328,0.03150278523065946,-0.015323525531331676,-0.047764053673283645,0.010260610451287584,0.06468555531597972,-0.007225724561061213
DKK3,-0.01981566384982685,-0.0479206090038212,-0.010575465881308217,0.01437779395196097,0.05026970169007422,-0.05776873374754595,-0.038033890371022165,0.0652277289483711,0.02955324750149105,-0.008712037510746026,-8.692549365877972e-05,0.018618854506671313
COL16A1,0.05377385520766106,0.015686947598022815,-0.017772466543087895,-0.0010566252077179959,0.005022545242580616,0.02462045049719941,0.040945918695921464,0.041335740246261486,-0.010806190590898958,-0.005949554758553908,0.017353157959806954,0.04304727398405561
TPH1,-0.024538879411108175,-0.017385433271549025,0.12572572364866963,0.013985251787768821,,-0.01912875112655847,-0.03464063627307535,-0.00022853459767792358,-0.02984875100816549,-0.005167440623334847,0.08256922447626461,-0.04437562146265136
TNC,-0.004542399489317984,0.07263890875465942,0.01909240962756702,0.009590366824521092,0.029603778214911048,0.024328780458150248,-0.020197832123317574,-0.10696695608685981,0.025611744085698045,0.039531299862764935,0.09216847335705687,0.0006817669905943944
TNFSF9,0.05175261669994481,0.020820204584192564,0.01838597255915432,0.011921140713112111,0.07831513873227772,-0.010967630105136267,,-0.03316474834692017,-0.030341443944363056,-0.00862516803526263,0.040114194105307865,0.07236442944104193
C4A,,0.09578277720744893,,-0.014262694750792136,,-0.016814898901492247,0.00937188965318372,,-0.012716635118250476,0.015680249763905682,0.010503133581202258,
CNTN2,0.05931898333697712,0.00019747895140392896,0.009299862646294494,-0.017733024798690395,-0.008804682935091178,-0.0025076170023912597,0.07964601129165132,0.06505327235778938,-0.04349470531753213,-0.0529699944675482,-0.014813631158358839,0.06577061802686432
F7,,,,,,,,,,-0.030966341801505155,,-0.0263450264834787
LUM,-0.0438770488696587,0.05223368975645083,-0.014299486188226566,0.00998650734633851,0.005526454877965039,0.01571527522492453,0.031027460374199782,0.03337917089454987,0.009962220873912178,-0.02521363102559738,0.004545246025731811,-0.0758939475647256
BTC,,-0.02455136147806187,-0.0026842960569738944,,0.006734184975130886,,,-0.022496520833119822,-0.0058077123778946796,-0.004063005267431795,0.06769402606842143,-0.05367344681884311
APOC1,-0.011832675931946866,0.05930873888985804,0.02438740679028149,-0.0023457909802687372,-0.03504736111479079,-0.041742224266206336,-0.07461737230737014,0.057935953312090706,0.012291987262059764,0.010063945868883099,0.03041111855966915,-0.05433533717340714
PKM,0.023614886508706693,0.03907986743384712,0.06162742139505584,0.06148325245773662,0.04485980785476644,0.05681229318033909,-0.041599375624128805,-0.08431440845887711,0.03831659855606426,0.09618820015829795,0.06405373453417088,-0.013881857868671733
TNF,0.003196841002772754,0.037847189370766705,0.045982004463758316,-0.03253931848999719,0.04740994340837865,0.05947187291025865,0.04925780361470016,-0.015399745453227526,,,-0.023612847897260876,0.004303779605888227
GNAS,0.023805577062640974,-0.0019722369221065053,0.022792971919978866,0.01264563059698822,0.04524910731064505,0.105063091942886,-0.11191929291892658,-0.056535896718102926,0.10430692260439016,0.04648677821171046,-0.023595684264847604,0.05106782965695195
BMP8B,0.010686832855624126,-0.013850536731390433,-0.013949243171853554,0.03733446582015941,-0.011842270992085539,-0.00782077415117575,0.13513413236413,0.013337674040708285,-0.015548776285273626,0.03127960762368214,0.032662853189873484,-0.0013110660047292954
LIPH,0.06492122583426616,0.02846146309871946,,-0.011499630912055919,,,-0.05263510498007541,0.07675806381889723,,0.03693429673901944,0.03873708747615498,-0.032695282069754
CCL28,0.0446322007094919,,,-0.01770753979717941,-0.014006905999318486,0.006605364173670693,-0.024934118987230622,,0.07964632143792622,,-0.02377397852693716,-0.031021822277393
PTPN11,0.011168956002697454,-0.011761314611904702,-0.00859749212711583,-0.0006644429846711786,-0.07263176421272471,0.07809980190763982,-0.036294948108253025,-0.0021182728740809557,-0.0859204113366586,-0.042008825684871604,0.005519768443010544,0.04352143215482348
ADAM12,-0.06470553948446903,0.0017203900110187734,0.02048578007836168,0.014053070876145237,-0.01353680390287754,-0.0027761430749796523,-0.052593471246820955,-0.031761925621966204,-0.019571136608371138,0.056321776481844256,0.008627070714347769,0.0014409719615939398
EPO,0.12106802001425881,-0.013850537119220045,-0.024823331745491804,-0.012031462552469266,,-0.019128753935680358,,-0.017831721770899922,,0.12365446837322297,0.10785470076866153,
EDN3,-0.02542875000688003,-0.0172419935460108,-0.025430445631602506,-0.003230152144140154,-0.02894249201747948,-0.019326134208389304,,0.003149491383483664,0.06995127374431263,0.03342491637334123,-0.04593657463034812,0.042263872161050736
CCL22,,,,-0.02422561040696564,,,,-0.016306836528009877,0.12032926825079007,0.03025435800477232,-0.0042291559103552635,
CCL2,-0.03994791519534204,0.02920846690565666,-0.046162977621869467,-0.01122903595143692,-0.002647593406359951,0.027005507903816384,0.06999736137681876,-0.07424298540689189,0.0067030929359398715,-0.04784742545946617,0.02206238652889444,-0.03255897971479852
DSCAM,-0.054846506262042335,-0.0043853541797374595,-0.04581558676873779,-0.021787786541009987,0.006609886360181702,0.0037555762501566567,-0.04951841596873646,0.06208251995234055,-0.043681115686155625,-0.011744657392858916,0.025071700208821015,0.043485332198371106
ANG,0.03251457285670858,-0.0028955181734561073,-0.011772163181688952,0.021952079866139333,0.008567407158471917,0.04349528119267778,-0.01824643026471901,0.023867462118903105,0.014961997177157465,0.04507937519713686,0.05030047916971953,-0.040222218350411613
FBLN2,-0.026696066161329298,-0.021001403228771556,-0.026341271559677384,-0.04210039221600751,-0.010813025529381301,-0.024954976888329282,0.06714152087511954,0.026880189809578296,-0.050060231731760094,0.014917003947016534,-0.015958543969060233,-0.008096447127557754
VTN,-0.023852395721274608,0.03174436088221136,-0.010074478722984925,-0.019766341815436378,0.08569891591665622,0.025766148613199057,0.005765361228856707,0.05222130150526856,,0.0026058880726851147,-0.020303849013717117,-0.0013867218076454703
VEGFA,-0.012937021323023616,0.007293014526491903,0.03576289484050647,0.018389868021326486,0.017697249109162014,0.07096819257655479,-0.06354018995667023,-0.092114847508562,-0.00022592300234958317,-0.015084099252936571,-0.0737108995587841,-0.021095714418058093
F10,,,-0.02335080099795854,-0.01319223864725131,-0.0028796077357710202,,,0.056750227762915564,-0.021919089788987513,0.004254754508525739,-0.04463462056557819,-0.026994708237962732
SERPINA1,-0.011954341695590497,0.043877616848919485,-0.0028635547336861526,-0.02684233770334131,-0.00629500602783864,0.01640573280091045,-0.07333056612324416,-0.07304160721083361,-0.034757337378612856,0.01847851937076903,0.06466715315584004,-0.03250772370560326
VWF,0.05731511048546866,-0.030193431856803534,0.027645915682833252,0.03840798632711876,0.03177823537653241,-0.023957920106157497,0.08170826112433384,-0.005208994630382591,-0.02132308602807269,-0.046179498877183756,-0.01638607804952814,-0.02061224393375428
GDNF,,-0.011265768081205463,,,,-0.0008473257608294366,,0.06743802248923873,,-0.013453516827820826,,
VASP,0.0424332616435107,-0.003331233715892676,0.045084366473372384,0.0332013708817808,0.005573828016129571,0.08250389436748992,0.033066940114077625,-0.002259863174787792,0.014357125405021648,0.010079258052519427,0.04227167079715368,-0.044071551817019015
ADAM15,0.04541089194660126,-0.005558608598095458,-0.009378339745067172,0.005016907297095463,0.05114359995067794,0.055535781449022666,0.030457097687937945,-0.022652872914505108,-0.09640387721531997,-0.0015628740944128483,0.0021109849138645055,0.030618809041541056
WNT2,-0.021424367201185585,,-0.02011066234795449,,0.09169128199617434,-0.017901676216224374,0.020140825012534693,0.025047623479586726,,0.008779177839813778,-0.0316337545581716,0.037477922414209594
CALCB,0.21486215649203774,,-0.030230276349660492,,,,,0.015825397258276096,,-0.03769762490420187,,-0.03158786287804966
OLFM2,-0.02343635604353435,-0.007959441095885342,-0.03613066237871099,-0.014098366767048686,-0.03266012983418639,-0.0245195337424574,0.08195096045723523,0.0056104240123866075,-0.07736739543862933,-0.03532952438486403,0.013267379933023484,0.02373493663026568
MFAP2,-0.008925245267725665,-0.004479743875110579,-0.021959188240912638,-0.03159692194936078,-0.02455126005466655,-0.012282169751152214,0.02015663939830142,0.04366743799384271,0.03295938153385877,0.0029737840484164954,0.05200772557028889,-0.06966087562075131
HLA-C,-0.03524550147204895,0.019395709431086944,0.015147670629958001,-0.02735473100070958,-0.042474507218295786,0.05591337834011735,0.02025173094227579,-0.03155493121171838,-0.006127480733784567,0.06630640958189361,0.10888600332083691,-0.037035639353921804
THBS1,-0.07240459083128901,0.020487500298799036,-0.02366484037307773,-0.00921355427094871,-0.017005635094790538,-0.016525144962005033,-0.04605792424378141,-0.031462381253551434,0.0060301661899153074,-0.03776086914954785,0.00034498126570524915,-0.04759628776969833
HSPA4,0.055484956093612266,0.01604982367590676,-0.026044473879887363,-0.0005490246207860193,0.007524546460257068,0.021523731515811693,-0.026156182870603287,-0.00808577332627492,0.07241635905877808,-0.004623491766103861,-0.0026034118095336865,-0.0367165040767045
LMAN1,-0.02485332059394999,0.013046061558098569,-0.002729569882027082,0.03454314369615273,-0.02862815141139266,0.042310626092872936,-0.0879841732767943,-0.09083590085322585,0.08330430797155107,0.022116627898511706,0.04024569826131321,0.013424409103387538
LYPD3,,-0.010154918800675636,0.034776251546158654,-0.0006065383555596848,0.012204854607984861,,-0.020699952463354755,0.06650186228369316,,-0.01264472598540791,0.028971312447487896,-0.029862758128516215
APOE,-0.010151775441858451,-0.07748186578012299,-0.02569124819013564,-0.051047812893032604,-0.010397670429551122,-0.059139467782125525,-0.06934425672967125,0.022572608823283533,0.033449821287365136,-0.02418065641432447,0.028805022689542124,-0.06967066577507863
SOSTDC1,-0.02713202944520862,,-0.007451520590111602,-0.029100120002310496,0.011286135613017867,-0.017392662687490058,,0.08339065837926778,,0.017142763949096557,-0.0013200115681177452,-0.04097130323415502
ANXA1,-0.022776656436672156,0.009760396272040145,-0.022344221174992514,-0.024804369786755924,-0.03945847493563726,0.05018408306119351,0.005261731247547845,-0.016395710137972065,-0.027318026782281107,0.01438829878304319,0.026610505581189187,0.03944634659831608
WNT2B,0.019986020106934545,-0.029276859216843067,0.0386638136502891,0.014633842930142202,-0.026369144616714656,-0.020014896966867826,-0.03400196530084815,0.00959367713649343,0.06186839127622171,0.09401285248347868,-0.03866807407088196,-0.04953697554757658
AMH,0.0129555648188529,-0.01411069486331459,0.017594363315743763,-0.01734274419423283,-0.01575443942579337,0.052111896259768226,,0.04670213870288278,-0.020409543357382355,0.06799471039089573,0.02963312244636371,-0.03831486293354718
GDF10,-0.0209084763580276,,-0.03443854198503248,-0.016202948124841948,-0.015367944394900768,-0.036801201666440624,-0.04144630369927575,0.1062558907720273,-0.025759135814596587,0.005115711536291365,-0.04705675398219877,0.0895967295354771
EFNB3,-0.0025485824157428934,-0.018084363031351722,-0.003782590997090853,0.029535636214304068,0.031274003865252864,-0.026865835466317725,-0.09717456647656886,-0.02010023087126413,0.035402821550284444,0.0027990319739412887,0.03801492866294514,0.025869514745076542
