,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
BDNF,,0.028986622154262908,0.04020670143693416,-0.03943221206566456,0.01908417792611317,0.03774846842834133,-0.05580631870512872,-0.07532373249298066,0.035102308663553974,-0.028739319519127043,0.005881702796616719,-0.012155633754877927,0.07852165139406447,0.04366216388784834,0.053790422712921934,0.05374617414361797,-0.0023858682312004036,-0.0030399380038555242,0.0035988543152136398,0.030807503481027496
CCL5,-0.0025310830958026006,-0.009897116442763252,0.07555784271988766,,-0.01862515983957204,0.035389141500359614,-0.02215292259453918,0.0365925762405611,9.070640005700037e-05,0.04516258200078723,-0.038610086731132,-0.030835238039586096,0.029535854796963298,-0.053138156349422386,0.021303436911652675,0.05039368252132032,0.06791893146084878,0.014022992897928122,0.013828625161902097,0.009940762057694924
GAD1,0.061480172825166934,0.028246401192909273,-0.0178334647369653,0.00018026129076891613,-0.01600654299241188,0.07140802954757336,0.026432817958672538,-0.08289817595716013,-0.022353344361692062,0.02117068422127777,-0.010195426245651352,0.005513038677349618,0.03244480480959123,-0.060699923940846244,0.034413166885374366,0.10879645537808849,0.015179273884582931,-0.05442614408293891,0.0018238642227533033,-0.052213812599925795
COL14A1,0.004610754709700023,0.06612939502810394,-0.018549193196129913,-0.005428192641373168,-0.011733552866887861,-0.004353027306980509,-0.023477180064942253,0.04748631529401785,-0.03005500795814118,-0.02314084036176322,-0.0019624058220380713,0.03466901520410885,0.07891663301161805,-0.07840953692211429,-0.003165526685796044,-0.030115758664345647,0.027089014794318977,-0.021413615010976723,0.05501775409428641,0.07047026896155978
HLA-A,0.029293383309081,0.033239628439469156,0.009282171858648271,0.03201438101907208,-0.009755322637023627,-0.06345846251185552,-0.043759917909602784,0.1424618922171752,0.023522422417786022,0.015537922528671508,0.021183887350931664,0.0497749359418976,0.061978986751511124,-0.011677891041369577,-0.03358886923020047,-0.09046589681954541,0.0038639359470997413,0.07345350016510914,0.034158386392604885,0.05460408815147061
CD5L,-0.0409902391899265,-0.026208728446830202,0.004120343983641429,,,,,,,,0.05467549548222175,,,,,,,,,
FGF18,,0.03541051764615382,,-0.020055053642415333,0.11674431611792592,0.029920071235490533,-0.02104100056200634,,-0.014825928500804797,,,,,,-0.038936193068796136,0.0587543630330361,,-0.041944997624948195,-0.025487612786955327,0.006052456475696238
ADM,0.03249414409199515,0.0300152445449185,-0.03177812673182775,-0.03333633606133391,-0.03202351045274875,0.014725363934973102,-0.012034575149886517,0.05557583675724379,-0.033079136682836595,-0.041518905805149234,-0.02410693590610892,0.12241050384165851,0.08816452450462409,0.06088761353138816,-0.002385577411058266,-0.08246343168990573,0.04327007341573752,0.03849864345051201,0.010454977822107693,0.0695090003844498
CCL15,,-0.03531631733513178,,,,,,,,-0.02106495044762065,,,0.014600783395479267,,,,,,0.05297979800610129,
GNAI2,0.020728933220155902,0.001046303674914418,-0.035971578028244085,0.062192686507875815,-0.0129785406584589,-0.08496509005719123,-0.0409166317351335,0.17740006099660086,0.022885532503858826,-0.020829753206880974,-0.006098151456453441,0.06087663479965136,0.07538199507970987,0.12052879213729933,-0.025483496754837756,-0.015473074514123043,0.018205789084173057,0.05658422145319314,-0.03733160103413463,0.03175552725747274
HDC,,,,,,,,0.00512003144456192,,-0.021506875170065623,,,,,,,,,0.06752845312199725,0.0020280842734610545
COL11A1,0.06329463569666868,0.014021587077772178,0.0033481112049186315,-0.049961588282598564,0.004386737074311955,0.006846960238333485,0.057599057431478376,-0.051143721369514866,-0.028315886499031353,-0.013589040225029039,-0.039066658921291714,0.046071257049818994,0.007894928721886843,0.010110345428686524,0.02816502664508454,0.010835970345278839,0.019895060145161667,0.014352269848324337,0.021285975101099582,0.002686623767965494
NUCB2,-0.02366520461990926,0.04676883509146325,-0.019889092012436247,0.021759424524560568,0.014827985669656782,-0.03483079026177491,0.0379159340431869,0.06392181781382016,0.013408894714142815,0.03791216769571344,0.035410074771616444,-0.005440953738970549,0.04300163209198772,0.0006286451121734234,-0.01405259748327079,-0.06728150363296456,0.016638912161442303,0.008442722409353924,-0.026756560628733293,0.03357171047664927
FGF16,,,,,,,,,,,,,,,,,,,,-0.020864314929966075
CXCL1,,0.007343193674187214,-0.025598587900700718,-0.01976150965522165,-0.008710052930876342,0.009786341161260639,,0.009837564994343776,0.04351339520793296,-0.016076757807783653,-0.043909629484796646,0.014578844192841727,0.055384816972475236,-0.022626064920743056,-0.013558770049390469,-0.053407765139985595,-0.02565909220031777,0.011634168110057469,-0.055608788331745054,0.09594703248583285
VCAN,0.014892205185114908,-0.024701855592334784,-0.0015315809358692285,-0.020850679623120094,0.02756153828812112,-0.05155135170479556,0.046977019950022514,0.009867009179613176,0.0270095914537256,-0.0537767468411051,-0.029626095200011186,-0.02875006164237338,-0.060213173935598545,-0.030638540257553755,-0.03422014127896745,0.06599251975095594,0.040889157512147306,0.034408134870970095,0.03412547068140456,0.018986128859304972
MMP7,,0.02091283883086022,,,-0.01157149487130086,,-0.018641182052735135,-0.020532987045706136,0.06757460933648367,-0.031056813272637745,-0.01894010670059603,0.0317297424351792,0.05803035049950697,0.013448239965129335,-0.01588283714669396,-0.024650284566745003,,-0.047928284921111876,0.01734064546024232,0.0018469542849538282
PTPN6,-0.10453554680178305,-0.005811879032731008,-0.04049974216464359,-0.05814846084075528,0.0028304819075981153,-0.07486186110938599,0.04315905549281177,0.10884341522005464,-0.005269887159413686,-0.015879508152129542,-0.04203256703001817,-0.04849933326094194,0.06125723601776385,0.03712240975099018,-0.019830735884967123,0.08114083560928241,0.003849569088240878,0.05232408787132939,0.0771893715663055,-0.030291889989313696
PTGS2,0.03533630854513818,0.06512419259711079,0.005169067534148066,-0.0029964073545318526,-0.01629122027320647,-0.05060352056390085,0.09101493338537951,-0.04136507100491995,0.05559656294328836,0.03511617044391667,0.023802315932516763,0.03274923693189292,0.10717687551324964,0.13620072271355999,-0.02837264971762611,-0.06015148876015858,0.013635447530930881,0.019599748436302133,0.01291768405600814,0.018184819732869784
XCL1,-0.02093645363721937,-0.02872007868089775,,,-0.01678196765980412,-0.012031231167790606,,,0.0017348267253995875,,-0.024844030934410292,,,,,,,,,0.057775978455589176
CD58,-0.036299162679012544,-0.014254262379395689,0.013184692051211734,0.04352967401640394,0.018720276135064995,0.032772752173155784,-0.009417278979028117,0.07439179819370875,-0.010926368820254924,-0.062114759956957956,-0.014720107242314477,0.011843366399548014,0.1035789535697507,0.009795662841489758,0.11516048455327386,0.03854564124325791,-0.025718991383618595,-0.006766247564567674,0.047081102450132487,0.0012093210523174446
TNFSF14,-0.01938998291435414,-0.028938440039651053,-0.002140086354355306,0.008330073782040233,-0.014659448933177168,-0.022762057349088264,,0.07856418608395303,-0.02106014211558224,-0.015702761980543566,-0.009631985112179692,,0.0551104330380694,-0.04995306892158569,-0.040303647602816864,-0.02288789658752956,0.02298849193796909,-0.035048542402694796,-0.0169133340816241,0.08765681889691007
CNTN4,,0.008388268314742093,-0.005281616239880053,-0.023055457562698327,0.04644539074752853,0.10603819658960721,-0.027142988539177834,-0.06162404440034533,-0.014331359279828879,-0.027227617519400407,0.04342333566526481,-0.03332641332047551,0.04021047741057145,,0.09485399294513791,0.017659988991571896,0.012276730926252158,-0.05310113894642086,0.03225405186582227,0.05488708775451866
NTF4,,,,,-0.021228454168028994,,,,,,,,,,,,,,,
INSL3,,0.02743761748438114,,,-0.015424092248222806,,,,0.0187037722348308,,,,,,0.0075399819873786505,-0.001621441345261164,,0.012167825280148242,-0.030267312959714257,
BTLA,,,,,-0.012227082172375977,-0.012542959010907675,,,,-0.020052964123505112,,,,,,,,,-0.029266978246446064,
MFNG,0.04038689497480714,0.007128387747111237,0.005963629759271612,-0.039022247014730775,-0.03541424574996937,-0.012170509018431428,0.0007786659138522648,0.053025170416304654,0.02315834955729027,0.03389053151463485,-0.04305986215483283,-0.024209809017125227,0.014499089329252002,0.0014823779949718332,0.013014104724049309,0.08155895247529446,-0.028435605331548822,0.0187876360298554,-0.004440489342693331,0.030304157136537942
ICAM1,0.013711510556847767,0.027010821729904416,0.03774337753372235,-0.004361687965543569,0.006775637705845432,0.01590907091864689,0.022571141939929543,0.13106698230338634,0.02718148873481162,-0.03313593801248551,0.06652085747038994,0.08940980708002236,0.05002726647232541,0.11485321155542556,0.022655079997461143,-0.018893880711080994,0.05751611510214634,-0.024125971428712034,-0.01870799841509812,0.09146695480646708
PROS1,-0.03525736779762089,0.03324291326252263,-0.03980046204067058,0.0027288582353882556,0.01623403888946701,0.07033928778708179,-0.0060650744304791265,0.15145647528870834,-0.03181968018959345,0.06089289749000329,0.043013236608330147,-0.047667379758100814,0.08583822426188491,0.04205474547489107,0.07196714158418324,0.034765222566297306,-0.02287374605182016,0.029190641896917835,-0.01415683361164841,-0.009598361196089063
CLCF1,0.03516066501160049,0.039491910024544205,-0.01888926285650471,-0.0017362090474109123,-0.003248870973604716,0.024813562945750135,0.025219105024735206,0.025967799303227467,-0.024631679340130618,-0.012249065992175538,0.08372106059011987,0.017732725629130697,-0.02827978684642992,0.010138276234984108,0.012313363564190475,0.02572795404691022,0.06967941129601025,-0.046918658048988655,0.0136188884077488,0.057256183380858805
PSAP,-0.06877735781647239,0.02852905736310414,0.03676054585891855,-0.06400539061900665,0.014304441047120116,0.009148452037869011,-0.032081238682946045,-0.03105060311880153,-0.027479205322607874,0.020381002561497,0.0303311725986559,0.011514030223019075,0.040000069979573935,0.05243116161556715,0.05488936426764415,-0.02548007721388119,0.022370228015379162,0.01153736996064714,0.0023531560903780353,-0.048539861470671145
EFEMP1,-0.040561631091317614,0.037283278195046836,0.0321899631269828,-0.1156633537826219,0.04705001776130926,-0.016152157531648913,0.02179033722109087,0.07753092300720008,0.02054056950480691,-0.019021530676490202,0.029235070698249366,0.06508043677322536,0.08612351350944596,0.08417160538528011,0.0679919939541806,0.12419133227880944,0.049703722972549415,0.06290358485262006,-0.012657524006631938,0.03628452126501229
C1QTNF1,0.1176478090638479,0.018493917982860323,0.02310226425595134,-0.059163055820760424,-0.014359206513389592,0.006253357575820683,0.022564180228799302,0.08912827946240179,-0.0034734015716049362,-0.025942857648344378,0.025676369224637983,0.006871873599709421,0.07082966865568989,0.11753597817085547,0.08906041141742063,-0.055272465782939616,0.05002541910775536,0.10903097113684601,-0.030289038912776848,0.05147737384438181
ALB,-0.000670918606913184,0.10262895359419984,0.0893581353653772,,0.03699656155423729,-0.029627556597295695,0.0027156998893586894,-0.012260905189414532,0.03179363770301824,0.013806344159585282,-0.06774289568944443,0.06323350051861534,0.02536196786702344,-0.05144523651645862,0.14359873458952518,0.018458195897919326,0.038746553655221824,-0.031165770021884684,0.02752857224563528,0.12817672848397182
CCL13,,,,,,,,,,,,,,,-0.03676130230012326,,,-0.0297839550570753,,
EFNA3,-0.025473531170567717,-0.022044417225168596,0.06447387663749043,0.042887291074833,-0.06590150324182252,0.020757282900476886,-0.05423249336078324,-0.05180313961495716,-0.04713779848783539,0.030911593179365367,0.0245320555429371,0.06461695825678683,0.05151590618569854,-0.06174552221884521,0.06587037829214036,0.023006339725990838,0.05957038016273555,-0.021263208097847788,0.06891319752451608,0.06824744281582316
DRAXIN,0.0008658596650022696,0.014748264939052362,0.027205564289639057,0.013320438769179889,-0.04377516034731431,-0.004841101820730534,0.09573437358897931,0.11119716586622669,0.032375607475971006,0.045310887776389676,0.06107080966930693,0.04770074533613186,0.04716284014643871,-0.05653520474283014,0.05415653724081639,-0.0073118218474281585,0.01139065194936522,0.018851602552213936,0.07223448431612904,0.038168950033065176
RAET1L,,-0.02004227613612348,,,,,,,,-0.017152197331635158,,,,,,0.004589134848421745,,0.03796417483146995,,
NPTX2,0.06723068499549247,-0.016053526666515834,-0.06334556650636944,0.013617610452147998,0.011424858371717975,0.0426797224167189,-0.040657023026289575,-0.06320823049805709,0.013338033693447795,0.016776321835837462,0.03548175487057048,0.02199493836974255,-0.009236223883581335,-0.0284394672825856,0.025240229406362856,0.10146421794056669,-0.057373041290818445,0.01348841396925425,0.03392059858555187,-0.03099238213323198
FGF11,0.0699404701804666,0.027808745892912403,-0.012082293461437708,0.027739372677512312,-6.866432524364231e-05,-0.0031268374390358736,-0.0015237970785241786,0.06913423889103928,0.033486009218801224,-0.02356543563139472,-0.027804392112403143,0.08382198445218261,0.10692630554873078,0.08140297789776234,0.008233160973126923,0.0572478896992808,0.07775765579075833,0.005021574241729033,0.03535704696286023,0.08429549114530996
CD59,-0.013555397201106613,0.01415713142492155,-0.014249419320324032,0.07920211805383244,0.03938975626403106,0.04083884745355654,-0.09718866896502609,-0.019628889505971768,0.005829798698962384,-0.004798795826043484,0.06566462536460226,0.0027232135366894957,0.15036490881132109,0.047264868226596854,0.06993787499349305,0.0478819530664033,-0.03269692593222432,0.0034387022426532227,0.011463194773744004,-0.05760374684932734
COL9A2,0.050462625409272745,0.02519263019328921,-0.012477537887895237,0.006477028526810382,0.04692437965862252,0.019875481435866503,0.004999654047849892,0.06434518471035416,0.012249963703445846,0.018608639078380423,-0.052099756187372746,-0.037255726127985146,0.03426384453668776,0.04998438150908696,0.07541220302451544,0.0871432926772785,0.013081142575254898,-0.018143684041557383,0.024375418465573912,0.007456033185087427
DLL3,-0.027462132954089283,-0.02745060132154835,-0.04096831688829531,-0.00010508515979894838,0.018003204511147487,0.004865012811939593,-0.04094467959740876,0.03381155196217767,0.021563975598191593,-0.015154389715496335,0.038158313890088925,0.0005239333973297871,-0.04697174386147562,-0.08088586132621284,0.0126743197905385,0.1111656182537639,-0.010219088561864193,-0.07381054548881803,-0.01770236655733221,-0.020110727476453535
FGF5,,,,,,,,-0.02742557447825422,,,-0.018215693814255716,,,,,,,,0.019901832964961612,-0.0357905557559363
LIN7C,0.005829860381096148,0.016060252188636753,0.03414236821736385,-0.030364792584758278,-0.001744177301562633,-0.008464241445220693,-0.01040619309620691,0.04801844769381707,-0.008392950019797956,-0.05816554625518667,0.05748015312111152,0.051287163283946315,0.04920981871409495,0.05317103176919818,-0.025245071175713993,0.009467007246611451,0.14700563805244368,0.015610989685898243,0.02913808966029945,0.03147867598970627
GDF7,-0.021686075371710734,0.06958863246653338,-0.02242663729174547,,0.015823668633738235,,-0.02547095549186541,0.07820776328408875,-0.03861488166132982,-0.01570276137033421,0.10227710046714893,,,,,0.03456856057556995,-0.04004724496920522,-0.0024512571206873096,-0.03281645893042428,-0.032367422104728844
PSPN,-0.008419328259783395,0.01692089661139382,0.000982981608641847,0.010193477211265694,-0.009338470042526152,-0.020431433171520068,0.02119182249554545,0.0603007595910376,-0.006064629999189586,-0.0014288955408437189,-0.03985508988858256,0.07593810005386425,0.04879762771335392,-0.005250736723432986,0.08013879655832913,0.06775846575752738,-0.011843723566536743,0.03125691946558879,0.03750340430182158,-0.04701031121376016
ANGPT1,-0.020039965518099438,0.030685140573474615,0.011752065999224744,-0.023563228346175143,0.052046147265587275,0.003925576329721315,0.04778475992953427,0.033216804139652084,0.00589647436617924,0.023794540012341887,-0.042610899861880755,-0.03602204470764407,0.06870882469833806,-0.0433884902023682,0.03349924327709668,0.03318105086431648,0.033580181067191205,0.023380508980580576,0.02601858896862367,-0.01382330229029091
PNOC,0.046232167523867856,0.033916985291041084,-0.03166255553799045,0.0001971713493133571,0.004999205837693452,0.12266172579808993,-0.005660126946459807,-0.05680189396289743,-0.06195752126875374,-0.015514181771376135,0.10324154401395158,-0.01984559217298097,,,,0.05583808220431184,,0.01368395213358447,0.03739936993758508,-0.013140358006509041
L1CAM,0.02528481436196084,-0.0030610793728865155,-0.045276774338047894,0.02947021306209046,-0.0172691726062195,0.038683976367319156,0.05643450078160438,-0.10123443629639005,-0.0430961732747838,0.056393655837039036,0.01863308647293912,0.02271452415534462,-0.03402080915909442,0.026917469405317446,0.10242756351312593,-0.061452503613911844,-0.018430497726149925,-0.0025250788383132175,0.02777919452292813,-0.03934112254995853
APOA1,-0.0025625888997698808,-0.0270509987593804,-0.02084696330917074,-0.025275700362831305,0.00047638834180049617,0.0054830835603310035,0.006212181152238853,0.007079811435953973,0.03397020867977049,0.03256503629283115,-0.0485467344903087,0.00810303711980719,-0.025625284069251103,0.09514522386139357,0.004572992187890021,0.06439837132902107,0.01562618384073499,0.04477941971420287,0.008439556925722397,0.05281914543428076
PSEN1,-0.043084584920236715,-0.022169114864478003,-0.005909867227199086,0.022780762083292664,-0.007918311207769133,0.0355525463925036,0.019489065591319295,0.01197181685629749,0.03996265356607467,0.022632778351747224,-0.06424750572506717,-0.011617223613888762,0.028069724416024986,0.07963905916403503,-0.03621935511301473,0.029140501713535556,0.00201963374092589,0.10376618025429236,-0.04220443957562816,0.0470322549265854
CALM2,-0.0006582676736180309,-0.05550501547758003,-0.0244402550101944,-0.018749557812263482,-0.04798184952408684,0.06921278646408295,-0.012450736202731624,-0.11885627564859516,0.013664914955302372,0.0045723109102145535,0.00721953005320336,-0.06175414811701466,-0.045833144071221785,-0.04447292147877532,0.09696547886236409,0.05946297545431119,-0.07473817628317742,-0.0459242248288791,-0.030078242607976327,-0.0932344678675371
CLEC2B,-0.04937494294266948,-0.0010198216779262641,0.03184440618941422,-0.005607544998340905,0.025414311241380088,-0.0011704690983293075,-0.04385001181964667,0.11403632362094858,0.019025513719700436,0.009030728394810988,0.01373489964662545,-0.02654945511794706,0.03529749183264077,-0.009750724545945994,-0.05664552179870228,-0.021462721166704776,-0.01644113243967586,-0.012500864858690251,0.03869455998915323,0.09509719992208131
NTNG1,0.013966256028887672,0.04518148416245285,0.05881316597492309,,-0.07704136347991358,0.14637325619268654,-0.01184212471399879,0.0876773687548288,0.060436902936494175,0.0677367210107818,-0.015726131239387084,0.06132520279165469,0.03666940842062362,0.011128372596861348,0.02874698245641154,0.10439057628326008,0.003998474551748213,-0.024563482048644843,0.06810618327597794,-0.016267371025363665
LRIG1,-0.028657274112080754,-0.03559951864269898,-0.020922003246752603,-0.035334060248917123,0.0035300077073198185,-0.04233045938334422,-0.02515356762379461,0.05367090381873124,-0.017101750617867364,0.009430824774900285,0.003935335024636986,-0.03290149407105734,0.03353317136981724,-0.04117439340880403,0.050782575956984106,0.09106371949714757,0.010507772299415016,-0.06966812477751405,-0.01676895365033343,-0.03886720767961948
CPAMD8,-0.019081885215734316,-0.031360193398125666,,,0.044158482959709915,0.07816625038945611,-0.024950450720722356,0.0056650834086839985,0.014250339251379085,-0.029064512888679266,-0.01327909693274814,-0.03346588355743471,-0.03400548681470088,,,-0.0017054622031216864,-0.018627009715873836,,0.0075127045455528185,0.021670487169976042
GHRL,-0.01524371900530616,0.0006342418317910047,-0.02844576739998251,,-0.02983752751308514,-0.01209370807265149,-0.018956195914424476,0.006085573976013303,-0.02129670720582014,-0.01432064672327442,-0.02031570702665004,-0.005530889952107469,-0.011530997444718248,-0.012613146624356586,,,0.027183504058505236,0.053574638771351664,-0.04353666261907386,0.07724692466083018
NPY,-0.02799387034223034,-0.0029554640890617346,-0.04012653403875437,-0.018544009089785568,0.008089039261345785,0.004098262906866602,-0.034288101029226886,-0.05286073762078715,-0.04883162849541355,-0.007644583683373735,0.016573851167555855,-0.004879527092621883,-0.03971104466932716,-0.037096763958825614,0.006299855745175231,0.042999793969056586,-0.012871417987562955,-0.00030727958072661283,-0.02721351286078172,-0.04066728196999652
MMP2,0.04986291217758806,-0.02900405798853138,-0.013834320651562248,0.013273980673446335,0.015190703043449811,0.02769091939132146,-0.009322394719541967,0.0994403512759065,0.005688315989183129,-0.01875114474422182,-0.00842459432349029,-0.022663951074317963,0.0922236334565486,-0.030163777112437774,0.042832444888609884,0.029789451941559825,0.07734683849678524,-0.011745763293776633,0.05001660760484867,-0.051898974586800956
LHB,,,,,0.021474092697171925,,,,,,,,,,,,,,,
PPY,,-0.003759181845262363,,,-0.027658291985763122,,,,-0.012773352913064945,,,,,,0.04136804464858174,0.016084587407663505,,-0.04272814276153934,0.02465084214707204,-0.04108497452117632
ALKAL2,0.09394657690852178,-0.03758614063684911,-0.0180010508125129,,-0.01565825785382963,,-0.01333371463702999,0.11211186251002528,0.0061967112842875385,-0.038076933458711146,0.02337290334958592,0.01096212858352532,-0.040603758307150954,0.020967321803219845,-0.009990354655236316,0.06621750054037216,0.02683572410411321,-0.0011318555531495392,-0.030915148173160975,0.09461267887927971
CSF1,0.05623258271844545,-0.0031194380803595606,-0.042279906245279913,-0.03644854976612207,-0.021657955063032395,-0.004108946488303642,0.030235557965134944,0.07006434294299009,0.039230944674999116,-0.010122364042713203,0.04272768666443139,0.013247856415545989,0.058620011550466325,0.02959295576842855,0.09703100574879037,0.03292003726521565,0.03675721838284569,-0.0015550883051300317,0.00903970101798817,0.06191535108412123
SEMA4C,0.006672212747475873,-0.022522848273545202,0.06683624851320924,0.054622002520258735,0.00492127360396946,-0.05244099853331843,0.0516297399323778,0.003841729139511976,-0.02827519453155333,-0.014140539534306827,-0.0024759223787286923,-0.003543752647135487,0.15961193756390682,0.013408057105243783,0.03274520910233203,0.03375671564527855,-0.04750665099364363,-0.022933429847479668,0.08635815288278725,0.00740879041495719
BMP8A,,,,,,,,,,,,,,,,,,,0.03387502884882397,
ICAM2,0.014654170146576434,0.048035755095055574,0.03383083553129398,0.05527403629258322,-0.014747356528214899,-0.0015825877682794213,0.011209783468529893,0.034899587079461156,-0.034866047085325105,-0.0006239120209275946,-0.024422492846257745,-0.012857802717124361,0.046570913531192505,0.07058355401081248,0.06533468571066857,0.08358068340396078,0.027367504404837293,0.0065489204504745185,0.027945313264590817,-0.06756571577884003
SYTL3,-0.0427548127842599,0.016332093392397027,0.022010406603095466,-0.007950455744733924,0.007426289564259664,-0.04151145665839333,0.0060494029377020685,0.004887865643799654,0.033889415200717886,-0.03226187519670607,0.07951223059537493,-0.0009361347912017339,0.007242012683998893,0.050611801559719026,0.015200048997966717,0.10502753197164483,0.024303015851317663,-0.015943904956607715,0.016915966765645683,0.07071168023800248
IL1A,-0.022172843942032523,-0.016506564617378743,-0.026849036441103823,0.005293450014985352,-0.035113218027361795,-0.01415496660308537,0.019686661875149697,0.05384486147762339,0.07610823623437903,-0.04036792336246141,-0.03317338546996082,0.0522672515456391,0.02236704021803672,0.07282569879610898,-0.03975023726918617,-0.024051524418378562,-0.06025669813639926,-0.045446863974585285,-0.03669778737748282,0.16941079632970377
HLA-G,,-0.03084027723926878,,,-0.016781966144251488,,-0.013757229725937696,,,,,,,-0.05610699859968316,-0.011481549889000317,0.09329958406203534,,0.06667373606174896,,
PGF,0.016850783556093984,0.011261189971933339,0.03454193898081914,-0.014768029860402333,-0.015439336021267128,-0.014094771175367945,-0.006618646620711477,0.11228223547508502,0.042379364630769356,-0.014653058063806118,-0.035210661017431095,0.058247182234552226,0.1613093898557064,0.08473115276675193,-0.02427219420988291,0.03970741507569547,0.0378395977166878,0.028040748841023037,0.0335982320102672,0.033682178849752005
LGALS8,-0.037238412740482896,0.008198869621384419,-0.019158401094474174,0.017122006632154373,-0.014458602873047835,0.025747276009044556,-0.010154251213202604,0.050847623492663405,0.019465577047770695,0.010766263086869336,0.014510588469812588,0.010927480954171913,0.08031607548946941,0.07397490407648041,-0.0017720745570750309,0.025529219637105798,0.039800780508195695,-0.002488045176365435,0.013428702736079079,0.007406364184031456
DKK3,-0.03939298075202578,-0.0363951558504053,-0.05317857033601645,0.004013803273892618,0.0033446727565218234,0.023238598617565075,-0.07757392357972934,-0.07255163815104125,-0.0033768776429782465,0.019039955525775372,0.011250694118739916,-0.0225898033495231,0.03536409168776505,0.07276151405948017,0.07719482109296832,0.053242253479387186,-0.05949292662898231,-0.005047770494679726,0.056115712654962416,-0.08610515197338536
COL16A1,0.07313415702971439,-0.022984032010687473,-0.00022193450751933154,-0.07126077972872828,0.05479192213525016,-0.0425957564707366,0.04339116066589753,0.002173467074866133,0.06260047603918054,0.015493944848551261,-0.006111799781047766,-0.028118789903120615,0.012130846736553246,0.046835464473589085,0.08703568690013709,0.04899801137379578,-0.010707670152100656,0.030204617754864535,0.03547149507205149,0.0014279743421937363
TPH1,0.03262693020984564,0.03777163947845295,,-0.02753834171763127,0.12798501317839264,-0.014994990982952738,-0.014577703348364458,0.010653251485851454,-0.029542084940137082,,,-0.0027757760115500628,,-0.08235473704830354,0.01577661453705524,-0.04958877865900278,0.08232026576541944,-0.03254299252899778,0.04069234280891032,-0.04778420771255413
TNC,-0.04591212859859792,0.050515631358412916,0.02269115992322438,0.025698325113803794,-0.015801052192782546,-0.004124284463717778,0.008431419511890158,0.10647535612816976,-0.00583046035618112,-0.03213095974088296,-0.040053033603686346,0.010293153649682548,0.043684379257801775,0.07763305829932621,0.035828558858383125,-0.032487156539295646,0.10349444630570023,0.0517722872645289,-0.027430036473960345,0.04036753701603972
TNFSF9,-0.019081876159161126,-0.012639985975136974,0.044309773145879645,0.040306531289731135,-0.016316333982507578,0.07395096985986506,-0.05090187213909867,-0.022388463014320337,-0.0038135341148317855,-0.012271461803400115,0.0636786812016513,0.010235947512069696,,,0.03462273519876896,0.008816736937156903,0.04925750576782157,-0.026692287861679355,-0.03255502546155629,0.06568237218456181
C4A,,,0.09384163917556597,,-0.018837452096215363,,,,-0.015142169183587408,,-0.021921265782837287,0.061744840319500775,,0.05530956219053094,-0.008480416575060639,,-0.018784235564321423,-0.02879291589070567,-0.014206495847159807,
CNTN2,-0.03227459804521049,-0.0170342680835615,-0.03122300019021248,-0.0389910786489995,-0.03009686082369826,0.017234765934009598,0.017588152401300575,-0.018270579726608893,-0.026914066719459884,-0.020338335274674865,-0.031043310755427166,-0.037624202268076175,-0.08924933017626775,0.11674289638846168,0.04489972258782005,0.08782523885444882,0.01083279661828846,-0.030946069695872064,-0.05048426700879916,0.0010852950080851623
F7,,-0.022091509938809428,,,,,-0.012660776956553352,-0.024810108535085276,,,,,,,0.09816674914423447,,,-0.02849241921044182,,0.05999870736130763
LUM,-0.007984576405602916,0.018515681664331308,-0.026153796980492652,0.0576045095805584,0.026033270468137703,-0.038148412638632334,-0.017038186020093736,0.10600322735225953,-0.030139802387157053,0.04016816617946247,0.044306556589099384,0.004529364909485814,0.09009394301372803,0.042606406695052064,0.02248418190620136,0.07228601591908877,0.006780445199402261,0.07133853659489962,-0.010789222834489364,0.011881933169289973
IZUMO1,-0.018233337159140068,,,,,,,,,,,,,,,,,,,
BTC,,-0.020042267787871323,-0.02775874227227358,,-0.006864626582235031,0.030185040605144584,,,,-0.004224648025330872,-0.026716028519628007,,,,0.06203162535889602,0.05895155958081226,-0.022800716206202987,-0.027572663999508248,-0.023185333070427562,-0.03812484868089145
APOC1,-0.05839120116098203,-0.0635704047996465,0.08871639424356907,-0.044642913348860704,-0.00012763183440659927,0.004488711011754345,-0.016477260683941706,0.1684280644618424,0.006637914666153224,-0.006265878661226407,-0.02926891764006947,-0.024774523779492595,0.03373255431230485,-0.026456469109972996,-0.013732280219475297,0.10047281585636982,0.06565865965407816,-0.031065583720498974,0.05628622926815147,-0.024929584789591112
PKM,-0.09333246232668706,0.030288063631644737,0.038315017346883265,0.02601546549876897,-0.04507780448789677,0.015268732178117996,0.04112342303728801,0.05235119047701051,-0.05392005031367604,0.07143848312813113,0.020444124706452932,0.06779027726427733,0.060185355241168324,0.03964986536982513,0.017055686831509553,-0.0578022056702668,0.036437806861332585,0.05352267007020589,-0.004094169386035427,0.05735762053290546
TNF,,0.06180050519695841,0.02021793993361921,,-0.01078970199983151,-0.020570102414168855,0.07894881258923972,0.07296122175300426,0.033357391143712764,-0.0071885652087524034,0.04170925874852112,0.0005825910498062248,0.08348644404382215,0.02615839874261736,-0.012693504906458923,0.008660945397593314,,,-0.016988124215838327,0.04801878931448857
