,UKF248,UKF259,UKF260,UKF269,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
BDNF,-0.04015686981760842,-0.008855725821439913,-0.011915535513458916,0.037399226523234665,,,-0.043664371244205705,0.09239290557376051,-0.041699135261287844,0.10067853098398079,0.03440748817061189
CCL5,0.03606547982127729,-0.042887692027307286,-0.03475271531873596,0.0018873214835838858,-0.054708632542185665,-0.05521335470263767,-0.03032408150046991,0.027164280734299454,-0.013148300434160098,-0.02813504468056755,0.08391175550686336
GAD1,-0.014358732787340995,0.02877574445812901,0.011074712187192413,0.024396839109161413,0.008219224696862034,0.09163521413944653,0.050858171207119975,0.0003173885022356593,0.003137375257438278,0.01958901230106988,0.04170343215222041
COL14A1,0.008665797498424721,-0.01592662374879332,0.06455152747969602,-0.02615973779707431,0.019289395081367722,-0.03345081011573622,0.006259425126403085,-0.017876191522085045,-0.008760978424791795,-0.018740940130924724,0.04303664647714484
HLA-A,0.01324140896920637,-0.006686980755862221,-0.022449680969625848,0.04702557105806922,-0.04291505542878927,-0.08057849785988679,-0.10260631631381391,-0.03918944817707146,-0.023791250763220455,-0.01592641569569605,-0.0126147214177517
CD5L,-0.017093126462941127,,,,,-0.030610198496401095,,,,,
FGF18,0.00662209487131593,-0.012248531569963835,-0.01617643795256521,,,,-0.03055259290133712,-0.02637014649116076,,0.0009116784631287754,-0.017974683464992012
ADM,-0.048561557032213716,-0.02507289298866435,-0.0690508505216743,0.034162170697857826,-0.020961772515273102,0.031609592135702455,-0.029414928324084058,-0.03732320968894858,0.06310199897855827,-0.0027806879751204436,-0.010829889934011771
CCL15,-0.028518367413622566,,,,,,,,,,-0.015589441573754524
GNAI2,-0.06225931651120543,-0.019116852918498864,0.041747461900117265,0.02278723206487096,-0.01844312500187157,-0.01967643006714838,0.04667731479005269,-0.04540610985603811,-0.04233076103382483,-0.015356030641031308,-0.006505255812798995
HDC,,,,0.017388169933569026,0.05311429211945577,,,,,,0.03399970816642071
COL11A1,0.07379789935285996,-0.030963754912891665,0.02621806636429309,0.06416623703177762,,0.01581699052048661,0.03385135787849756,0.025736752126082736,0.04314802168267537,-0.002742470168558031,-0.0062285075745743676
NUCB2,0.008936657778962425,-0.050623233686167356,0.02622070441837481,0.06401974283395781,-0.027183341865869133,0.044419089546092666,-0.028723655864185408,0.0044788857624125985,0.07912658137413286,0.023685917530082343,-0.07948012822814224
CXCL1,0.02670816010286127,-0.04054870341427504,0.02956332579313426,0.047192216522381106,0.04358703440229038,,-0.04595249158967909,0.020085316204461467,0.10143477199166644,-0.044190508633011875,0.10077860181588184
VCAN,0.026733395841914892,0.0013494370724561977,0.028064598241468234,-0.003347748716893272,0.0055307922507496264,0.01677395674294434,0.09157944661034977,0.02725613766437837,0.02490755066920033,0.06456364229685323,-0.035661965539419735
MMP7,-0.005451034355889009,-0.024350913941068825,,-0.010763852038826877,,,-0.0741080861752911,-0.036068358300548366,,0.03380516207307813,0.007680249377209573
PTPN6,0.0027206290638226334,0.026229632134650533,-0.03596563745394423,0.057832230186644636,-0.06706959749590649,0.048755390216576516,-0.03416459683269064,0.05279398463544947,-0.059993981045371764,-0.0308943894157491,0.07284621148846689
PTGS2,-0.0010518583114121091,-0.030514784510304194,-0.06682624585074418,0.021937152967314015,-0.07977194767379793,0.17026383416967558,-0.07463904521146254,-0.04502485296023761,0.16978300246318975,-0.02059201874119287,0.04199582275629172
XCL1,-0.018731009324398498,-0.013326840702252643,0.04714534298578394,,,,,,,,
CD58,0.034495663071950365,-0.005052547930209384,-0.0012008310109308154,0.07084140063561152,-0.08512406927574306,0.01716652400664966,0.03107864273430155,0.05588109039263123,0.022507855857028043,0.050110623939929086,0.04827156770408656
TNFSF14,-0.01887342288434521,0.01574840208773263,0.02888914550782837,-0.022428067593536414,,0.04006459010468893,-0.024440467341858462,-0.014096170825332259,0.009925078720712462,-0.022369247820096076,0.04326615580664489
CNTN4,0.05139841134649015,0.0012456752331541513,-0.02921774379308353,0.0021893044130963943,,0.07292956628935444,0.0594222324497209,-0.008088266953750832,-0.024424260041004762,0.030803317471130163,-0.01110028410088705
NTF4,,-0.016857869874818698,,,,,,,,,
INSL3,-0.01677952737783249,-0.012248529167485858,,,,,0.08361657132657677,-0.016687429812302916,,-0.022369245658866554,-0.00200926460249111
BTLA,,-0.019442138171420233,-0.012933597539357909,,,0.00709906312475072,,,,,-0.02064001341961367
MFNG,-0.03340917607110793,-0.017885847456053795,0.04851600325101674,0.010701648463403398,-0.0022719467589112923,0.00720186333558901,-0.0037559847370303694,0.015990099544961955,-0.02291550049966065,0.031785491774395415,-0.002232955888960032
ICAM1,0.0617069234994293,-0.013374343523354598,-0.052210332808823694,0.0656251383076815,-0.049750303790275875,0.028244123923147842,-0.09200009045705144,0.00570131139538165,0.011715755502701595,0.03262831667614257,0.0241591662903643
PROS1,0.05059959996236973,-0.029340228544488433,-0.024574564219564787,0.014223423263791416,-0.041221140762516706,0.021395426171953107,0.032240438158120825,0.04410256665882977,-0.024772826020460693,0.014374369305332828,0.01307318988620439
CLCF1,-0.011488971870682594,-0.06561325375801459,-0.03857544719929533,0.04180763436318589,-0.022099092384183925,-0.010405913919144466,0.026511641035884874,0.04310252532465281,-0.04233831954223038,0.11232038370242951,0.047529004574405814
PSAP,-0.06354748670929308,-0.01881135132758425,-0.03670352505682833,0.010504679075548098,-0.01749061389558903,-0.07496616895181586,-0.021407306217122432,-0.004631018019573882,-0.0002788159833174185,-0.0475364123674821,0.10452748487004093
EFEMP1,-0.028375694178549602,-0.030223974699356403,-0.027388393897211472,0.03376741794477176,-0.0038794027007744364,0.045442190746668415,0.037113209836799964,0.025962414869981278,0.0845938042605064,0.004972106096210221,0.0599011753034366
C1QTNF1,-0.07508022351007355,-0.031361192726059674,-0.05585958707699492,-0.021438833627519905,0.1331723061032583,0.0041652304741203764,-0.0742095823459294,-0.014447105893338998,0.018006873150469557,-0.02498681627844259,-0.0949807694442625
ALB,0.01470230463720869,-0.02174551484177806,-0.03055027866795532,-0.018055007537731527,0.008252314434686506,0.11119464717792946,0.015870535197450585,0.01867176349141622,0.07100114894868269,0.0756737549400651,0.027104735227545335
CCL13,,,,,,,-0.018142916400663348,,,0.0060953019933436435,
EFNA3,0.03254762931884764,-0.03162417581199664,0.03727666631861036,0.013685476626656281,-0.07412627742208235,0.06963818678604208,-0.014069330782169962,0.031133850065154088,0.04850124913380946,0.0013400202205653675,0.04245368226766056
DRAXIN,0.04347136433563572,-0.03521973232055113,0.053488416499517855,0.015481896443719213,0.018974588159243244,0.0350605338796704,-0.06412070588297898,0.0008362438823550364,-0.07114191414867367,0.0038305305730311308,0.03259145670999333
RAET1L,-0.013071414788205012,,,,,,,-0.01689306075580744,,0.016374098357220753,
NPTX2,-0.0067922903249243004,0.06920643003869215,0.01669783846590348,-0.0365523325466377,,0.04504569426860128,-0.050920725340658536,0.0017026980669211115,-0.023977380777265817,0.0038209887687469402,-0.0151869058522588
FGF11,-0.02530806563353258,-0.003524218139367738,0.060772097717337666,0.008178170265426879,0.022258343134499377,-0.09120269265989739,-0.0358434465721973,0.051169373757963384,0.017714279056668072,0.014025272332382183,0.015124406009137087
CD59,0.018010963657168047,-0.03442944632680675,-0.016296340938280054,-0.011545121494432067,0.0831191432127566,0.010639443706429575,-0.02923526688847896,0.021069184012855294,-0.09525015010780946,-0.03851766769567144,-0.022043796871358972
COL9A2,0.027068094065155108,-0.0038455583140673813,0.03962436902228843,-0.032271777017297096,0.03382044387622632,-0.09041707789310725,0.046481795129870614,0.10642325466887893,-0.02256156240204966,0.07274425077121692,0.05423869554309155
DLL3,0.0413764110156835,0.027462232505618092,0.02417326055643939,-0.008614657882682833,0.09435930686141797,0.13281117440733972,0.1258235287446507,0.06891850998788925,-0.004632223707780012,0.08132932081869089,-0.006208601639022367
FGF5,,,,-0.0143771008624626,,,,,,,0.08190509680515659
LIN7C,-0.014554341457191611,0.017186595807587867,0.03627761257159073,-0.02695540525359981,0.004671211084993546,0.08995265740452471,7.28041086011762e-05,0.04968078869647401,0.040912074466484975,0.01383433448928691,-0.03944211801569839
GDF7,0.06171715247723685,0.005815729064252066,,0.07805953051832694,,0.020106467354356033,,-0.01448155440501053,0.049492937017971944,0.04471950678485793,0.05510388549504452
PSPN,-0.05346740516208078,-0.02543732896546201,0.025416580338359942,-0.02458916816418976,0.03897367285802498,-0.023750282307626474,0.026366164989810904,-0.011811691090033818,0.0018039839057569843,-0.0011013703535653824,0.0795283616760341
ANGPT1,-0.048843054872493005,0.025533338392160446,0.001585309326205129,0.052589058436863824,-0.09335675930473686,-0.04095341185961761,-0.07082755624973647,-0.017838153169655913,-0.026518731078859253,0.008028377663635226,0.057925117648329326
PNOC,-0.0439830552350275,-0.00104835026811508,0.029749632449201167,0.007016932776240694,,,,-0.01539974865419725,,-0.021558931056517086,0.13163669626995522
L1CAM,0.026615110578116448,0.051249004295527985,-0.01825692358359898,-0.0068325742756171004,0.0009584925080390286,0.07613168115473495,-0.08833181838420233,0.019605585146667014,-0.031070120330062515,0.06476485975884885,-0.02681219301105969
APOA1,-0.03431355486946029,-0.0037988823159842556,-0.01579635635152811,0.019438905060719255,-0.031381902555190376,-0.02065300202960751,0.056246557242005474,0.0575650713366891,-0.02684814955214045,-0.03252505769987045,-0.03502644040706045
PSEN1,0.030679744255393854,0.04379704089196462,-0.009912537477931182,-0.0446014742092748,-0.049573639857613344,0.026019443641699856,0.012099125817852418,0.05580793988496136,0.0004151865779460202,-0.010648017773652705,-0.009302679863040605
CALM2,0.04003689502796293,0.02391461879964412,-0.004536651773004702,-0.024751414462438066,0.059516582551079535,0.07123911491975322,0.050751367719592246,-0.004070746697246356,0.021055177390940046,0.003207293513442924,0.002255349267168216
CLEC2B,-0.07207951844119542,-0.03533504625317895,-0.025201816652781955,0.0034760982000261497,-0.004217059296024512,-0.014132215590144959,0.04722153046176931,-0.00645972153729275,-0.05434333137195013,0.04796803514771243,0.0373084353859249
NTNG1,-0.048270094853200815,0.021581923377339003,-0.006216095825001205,-0.015636965037489077,0.03447156694502356,-0.029886085987199842,-0.04368068689343991,0.04669945448052098,-0.02401483550278554,0.0628814310690539,0.016094173129374653
LRIG1,-0.023577452243448968,-0.008954924658885045,0.08281637204333354,-0.003959403983783144,0.0035887802165951574,0.015100413570943237,0.13302745547415737,0.07436636888537355,-0.038491720274463,0.011256010791648252,0.009907137063189865
CPAMD8,-0.0262618239004323,-0.014487824427271699,-0.015751353860388426,-0.013006022551140792,-0.04909495454060733,-0.00432902236629249,,-0.016268856836189477,-0.011844769737622024,,0.015166419258965277
GHRL,-0.034826542831447274,-0.03864409024512301,0.031549897219281864,0.015693125747697486,-0.0030539048775806996,-0.024647110377951607,,,-0.03914567320148825,0.11469753299572258,-0.016619468048639566
NPY,0.0004493021115136996,0.06747147538622274,0.010475086553544047,0.009747652531475822,,0.09270151866981753,-0.08078002559531892,-0.0031030927831015615,0.08360067137813695,-0.01835873425432063,-0.02695412264112094
MMP2,-0.02379830955015928,0.0437824323493968,-0.012767481865591793,0.015332972367237671,0.01043644029593175,0.0748389670485499,-0.08300395782822635,0.04200821442576939,0.0038077416008757943,0.017748751897540545,-0.0026552221013769616
LHB,,-0.012617800951853225,,,,,,,,,
PPY,-0.02204098845815823,-0.021963911435338705,,,,,-0.04345508608473614,0.03237479199127405,,-0.00246185176288608,-0.021794608339682775
ALKAL2,0.0034772820478974494,-0.01243448398441375,,-0.014746666360898763,,0.10622664499475547,-0.05248630952414635,0.05863604452825023,0.02936968928845116,0.06589229200473672,0.011403323188475267
CSF1,0.0010397113680633441,0.02649229441332483,0.055966403656813275,-0.03863194272126862,-0.10489062474884547,0.09395535499914655,-0.030945501918575872,7.932754484172372e-05,-0.012356047734265812,-0.008434991885588392,0.09189345171720996
SEMA4C,-0.023959726651572207,0.02123907231312177,0.019196496690181857,-0.011214255297733023,-0.02449809684193776,-0.017704185845387795,0.009093467164846046,0.028402240449034374,0.014008570117932271,-0.03409785221711985,-0.022934938145737323
BMP8A,,,,,,,,,,,0.0025900113186229467
ICAM2,0.01183028331018904,0.008073703307219444,0.058009964198917574,-0.008442590639536287,-0.10214901987493753,0.0738409461490865,0.010666894796637157,0.024115564167720666,0.05483427162061182,-0.05373486144276282,0.040086989761039596
SYTL3,0.024409661418823957,-0.02519805365773576,-0.006106494410921494,0.004737552575162113,0.01481529190739724,0.04526002565082085,0.06468583834255254,0.015831591919353124,0.012714280079966441,-0.03741096561813828,0.09490594303824751
IL1A,-0.0332698136433601,-0.03673869087114854,0.07297700812382443,-0.03577241141906459,-0.05610061258074103,-0.005412350440584043,-0.016193257363818676,-0.016080124640669963,-0.03763381711209529,0.021941066653257894,0.053605442237987154
HLA-G,-0.0027424167102197473,-0.013326839498726996,,,0.0007098890757803899,,-0.018247741940378967,-0.01925252013255891,,-0.02187130922380171,
PGF,-0.0360400037069857,0.08127145535839048,0.014773049457562875,0.013870064188140617,-0.025657831770974145,-0.01874002778377345,0.019309063854693425,0.03048205307977632,-0.06851160541289657,-0.010267000043893072,0.012676250179318466
LGALS8,0.02184283765441264,-0.0499955670631718,0.003345767214661809,0.03486007865577105,0.018078431666651996,0.008961438313200168,0.024304351960714822,0.0585795838380814,0.023788183038528355,0.02607349763394086,0.033905601122971106
DKK3,-0.026415421392133338,0.04911814550058846,0.08180949101909718,-0.0019936294032089664,0.02085581517345649,0.06178101974240007,0.02561709439114149,0.03383962669485655,0.025006825311813776,-0.031787874266062374,0.055371479218799605
COL16A1,-0.0034494440863288723,0.06258897936881087,0.05531984445891266,-0.03204763769934865,-0.1581671184002758,0.0006716791497535573,-0.007695690295629605,0.022442303850674982,-0.02152259329957883,-0.008011257301217965,0.036037137464515555
TPH1,-0.01476862725597609,0.11087393176356283,-0.015461995714978987,-0.015460879487397544,-0.053898721383164115,,-0.04395879481461767,0.037578303607007375,-0.03776144290496493,-0.051502835531308785,0.03318621987379265
TNC,-0.015099607842782302,-0.018316045952847346,-0.05948907470133571,0.0277740055929196,0.012216901866507661,-0.03352347987075671,-0.09529114487747914,-0.010433493413673207,-0.04631340946007759,0.008332807249169601,0.04720354644712241
TNFSF9,-0.026261821174024483,0.0059864658155773815,-0.002338224102036494,-0.01208443634264894,-0.02103113276289529,0.03443379786935163,-0.023622741103115675,-0.03638074819396454,-0.04563059474927435,0.01324108412828759,0.0672475207368026
C4A,,-0.0149591352105792,,,,,-0.020198796245735406,,-0.02651349237959255,-0.018376680651143312,0.022334673005855583
CNTN2,-0.03285614824836308,0.05539481346890612,0.033753146128313656,-0.04282955677897176,0.020113680290599317,0.05482205566038943,0.11866510886293193,0.0714253993285737,0.016922203862820815,0.008632759919775494,0.009862855822003322
F7,-0.014407908949396607,,,-0.013006014991605414,,,-0.008596086432674462,,,0.0449439018347849,
LUM,-0.005124846899609607,0.060506436067064684,-0.04953391211255361,0.01705958729576523,0.011114374935566858,-0.046557897109799365,-0.03217768522422766,-0.024420776019331344,0.016456854005880456,-0.03650188067080726,-0.0006572178245219974
BTC,0.19466894240718433,0.002946646311729973,-0.017089684518617962,,-0.02664347920044446,,-0.018411686194018496,-0.024678018090434684,-0.022749577074338292,-0.017597871745383017,0.08897719044590825
APOC1,-0.009523726641924309,0.02363794811909432,-0.032762754044607885,0.03385884829273836,-0.022852909254212298,-0.108525468332108,-0.007157345437524189,0.06530763844023417,-0.005728588522791765,0.00027118600593983427,0.10983202133388459
PKM,-0.02581371289375762,-0.0331098826031203,-0.0004361587772167617,-0.018087248953721085,0.022804569227761532,-0.07713384933046197,-0.0764261886409109,-0.05122740612327771,-0.032468848363484966,-0.04917146787838743,0.016385732765995514
TNF,-0.012304983160382777,0.006195178681689332,0.02626353308032462,-0.01908794083609755,-0.026723039192710126,0.023180044666157185,-0.017870358645611265,-0.016893065363393564,,,0.16987898622336822
GNAS,0.032161240182948116,0.03781171089123424,0.027303686715266312,0.022993150279748735,-0.08169994084619168,-0.027723050208560442,-0.10991703379559457,-0.07813154081260584,-0.02606304683380528,0.02546036554474375,-0.06890457484569959
BMP8B,-0.02391790746001795,0.11754472204923437,0.04396785139491191,-0.021045025284998093,-0.018520179336746042,-0.016355317125428544,0.09086617091226379,-0.0029286837737588943,0.06565492963240603,-0.009499827601446716,-0.009906471211929214
LIPH,0.07720668412761937,-0.01895126117537122,,,,,-0.018142923073186653,-0.0188343145482915,,-0.015282058438117158,0.04296682116616965
CCL28,-0.02077390623303977,,,,,,,,-0.018327145362156082,,-0.014876786534194952
PTPN11,-0.033479504329666156,0.0065754688414859505,0.04288538352234085,-0.02349294153376997,-0.12345330029328953,0.0427164287215159,-0.022716519343628717,-0.047586123499293004,0.032691861599698814,-0.039590961676117635,-0.03287149176690687
ADAM12,-0.004539985466314005,-0.002472582299294001,-0.03580618637504664,0.07302050806690895,-0.016972649338461217,0.03947523137505999,-0.07015932119455798,0.02413868870729622,-0.04417989779486517,0.005757096055509766,-0.038861641239348835
EPO,-0.019844228335907856,-0.01932048499107224,-0.016591506172832803,,-0.0489536861079947,-0.014497765758446735,-0.019703677804670038,0.06268430109059524,,0.11261942887933808,0.036379238588236405
EDN3,-0.025726242333680933,-0.02405131834631877,0.048123228138037294,-0.023044823289297314,,0.0272118741968714,0.02464589681683886,0.004940254198213721,-0.008850590393893753,-0.04665211606621205,-0.013455379618230769
CCL22,,,,,,,-0.02230031944920794,-0.01788811744807835,-0.02274957808114646,-0.015266049185806875,-0.02444639502861165
CCL2,0.005113193882053312,-0.06964846525645398,-0.02493698091021803,-0.01774621279873452,0.07623641037501198,-0.0013032794142377327,-0.11682043010821125,-0.035089010803172414,-0.005013233094491888,0.06989672479500608,0.004206014965876508
DSCAM,0.023580850663400654,0.011410827009968583,0.07970395644211402,-0.009644069688700836,-0.04839866986058783,0.060634353832450666,0.06984449887565891,0.05111793196349018,0.06152502207747451,0.008703788115357344,0.010648157843892864
GPHA2,-0.01646038145712987,,,,,,,,,,
ANG,0.0033199604455869955,-0.02422615015177612,-0.04802832986877785,-0.03882394923589285,0.12401902740868755,-0.06146509129641887,0.007020754037592612,-0.001090889990012515,-0.009366277823955917,-0.014145659150279101,-0.007884218871673026
FBLN2,-0.029492271541676725,-0.01902262739304836,-0.014035727918941273,-0.0066060846163298395,,0.01669283448625634,0.05368738385880932,0.030660742612451254,-0.044952550419680624,-0.04649006881947835,0.03751265571147231
VTN,-0.027917845466014852,-0.024843322815663402,0.004982501492507108,0.012833734438022092,-0.007940826774217527,,-0.022522652119251384,-0.013754810480436284,,-0.022528152647537877,-0.025800148103071182
VEGFA,-0.006971507532069774,-0.02283616248621034,-0.040555998472427086,0.02960324739140447,-0.017009696830589473,-0.03551910484933811,-0.05959552048484223,-0.043693489729104834,0.024223361906732924,-0.009198542708553682,-0.07591086207626768
F10,,,0.030334159815718593,-0.0211480577374585,-0.05063313926968625,,,-0.02349195975680361,0.05877571146540769,-0.030132335831955508,0.09022991084216037
SERPINA1,-0.032915765664074385,-0.040022497244607935,-0.010902391042762246,-0.02877365835446556,-0.0334333571674169,-0.0006073177521793252,-0.04266450301959683,-0.04301373475901251,0.06922855099665912,0.016840005812013982,0.04246499832439239
VWF,-0.02242599363568085,0.010038419231995188,0.013161124057050269,0.03278116486178149,0.010209322019408957,0.011409853501912287,0.07726119894006375,-0.053135711289457654,-0.01742891848942703,-0.07604420324652554,-0.032808796500189315
GDNF,-0.02312873437959546,-0.015714921468553692,,,-0.0142568835729664,-0.005677560669259326,-0.03202972126622282,0.07838924091341123,,-0.024362578487756956,
VASP,-0.0656991787444891,-0.06416854764145856,-0.027018422108172287,0.021991529734108853,0.008370031719339806,0.0722016271907543,0.015583762527264915,0.020192825917859928,0.006851297404148861,-0.009433237048697052,-0.020839103247552993
ADAM15,0.03268334676474297,0.009666443252586308,0.009655484800543847,-0.009233921125872792,-0.06058256271396514,-0.0469686563350198,0.049242144489659585,0.027434731023764494,-0.022288955168383903,0.041605700790576,-0.017475668433233893
WNT2,0.027133228608167758,,0.09348008395855618,-0.02154011476431197,,,-0.024440456265720938,-0.020089994823353004,,0.01384058821408312,0.09449364773082466
CALCB,,,-0.02020541891009145,0.039465625478491986,,,-0.02138986951331722,-0.02379330437147374,,-0.02717654240371348,
OLFM2,-0.018146285377472367,0.058706453814130755,0.02825157147157586,-0.01310027189393372,-0.12990396977554491,0.08814856631051085,0.01695257811341168,0.039785134769522675,0.019816615887285147,0.08084932910334165,0.015796538107417497
MFAP2,-0.03712773587005752,-0.0030605697525398264,-0.027037644238223867,0.023117491254963957,0.03160951391662744,-0.021957001142188484,0.054578277809925885,-0.0026380794131320496,-0.054801083346486645,-0.025214164975941936,0.001774008176522949
HLA-C,0.038365062745680044,0.012302924993269961,-0.010593793240642494,0.027234782335672756,0.0280322196623731,-0.05279821904711247,-0.032217324425000915,-0.017157527409800026,0.02114424959073397,-0.014351340198095067,0.07085368396090856
THBS1,-0.06050867303678281,-0.0041945009455658985,0.025631580342122106,-0.024562791567317874,-0.07116879711217404,0.07314342692204083,-0.04177323842243742,-0.03415740768902276,0.004918721880597659,0.0004686800768470535,-0.008094461544544709
HSPA4,0.010939112246938608,-0.006839932928594789,0.029219731815931776,-0.03517473225117608,0.0713052285762554,-0.039982945424271034,0.02161693604844982,0.002656397441959365,0.08983543302383111,-0.03148678605069079,-0.03035498206282714
LMAN1,0.00014125046538594573,-0.0283672402601206,-0.048835078117385196,-0.01298180294502878,-0.021564638515657354,-0.05364107828563279,-0.05423913093668198,-0.01603997212964825,0.005691657077188,0.010634499001566234,-0.0006112449433349753
LYPD3,-0.022530112220490627,0.12757141333510372,-0.01672776970951897,0.06424166322371891,-0.06761138077605518,0.0760180010491107,0.05348325100061838,0.04079656652807586,,-0.02770961085009612,-0.019584968917258024
APOE,0.0026910169711520564,0.03716522147756937,0.031018170009493383,0.01937330221486261,-0.058849314572196075,-0.06415220593682174,0.007425864549259226,0.07508929678711741,0.004496309633017895,-0.019452123516597614,0.10961028525737695
SOSTDC1,-0.023016980266303503,,0.06658386425644015,-0.03984971638568752,,,0.09903978088981161,-0.03701412787394538,,0.10431134637848356,0.11303072264747321
ANXA1,0.026149017006542777,-0.028688281727677876,0.017164589577136482,0.003152766876232479,0.04900309818261608,0.049122329038691376,-0.005183726409412306,0.0822489151655514,0.02127546927304921,-0.043178438901710046,0.09894217139389347
WNT2B,-0.027488147885044917,0.06208743407453061,-0.024024924907668364,-0.02114124978878498,-0.07246844376673085,0.028736359970400336,-0.018791858361876905,0.06108471637449775,-0.020830994109038405,0.04979012918353355,0.03973788360014341
AMH,0.06347981535656241,-0.01968338599244315,-0.020771733947941184,0.13339119213797995,0.10653002544318269,0.05572393068228467,-0.02130948404210338,-0.050709942809416875,-0.01832714302505548,-0.0019301530720581919,0.034001872462735026
GDF10,-0.017093127247139826,,0.04146531171118252,0.1092565343316993,0.08527041666302727,,-0.01635232618731931,-0.030125614584325076,-0.0014904693021860478,0.025893094721672377,0.018957425489078805
EFNB3,-0.0015935311551943075,-0.002640741218191218,-0.019233877265226917,-0.004196324596292957,-0.05982521742346007,0.010034919406187013,-0.019353949969694955,-0.048289757496259286,-0.015839422596817324,0.020555524782415426,0.016556656205151836
LTB,-0.029108840179767337,-0.015746367266166333,-0.02382640325808765,0.009775515938364164,0.016567164418879853,0.03780906440193617,0.0010833225801548053,0.10698035433482476,-0.044153485669913964,-0.0068737899622207015,0.07719810086011503
ANGPT2,-0.04531612462071717,-0.05299940129068907,0.004495404905088114,0.022099728232263374,0.0033835260274701897,0.026537366346543162,-0.04950014683753906,-0.05406673763612704,0.01445025420184352,-0.019700671120903485,-0.020157332616239747
NRTN,,,,,,-0.03061022169867757,,,-0.023130921028947666,-0.015491733113199574,
ADAM17,-0.02098409184747081,0.019111753198210655,-0.03261614749863781,0.03441751226289853,-0.06058655685789076,0.009421231964378352,-0.08040595223071591,0.08318392091225268,0.03080930680765935,-0.04506273357205914,-0.01412645949767762
LRPAP1,-0.0648127313724197,0.06878305541287849,0.04852382965950829,0.014345902067413454,-0.029350217236949607,-0.01633004377538035,0.01661561635428848,0.030505002983809655,-0.0008137426450427934,0.006748643233440431,0.02230617930807446
NID1,-0.025265944996592366,0.07632491833291243,0.0003640784560551311,0.02839402740067369,-0.023212887562321895,0.04332513839858502,-0.022504410963308782,-0.0036813606714232706,0.02757442169439276,-0.007003888723660798,-0.028740528991735827
MST1,-0.04914833435426525,-0.04999236549368254,0.04375551550926825,0.011977560723904879,0.019383999811392435,0.018017549132821442,-0.009093253838593437,0.09498845101035126,-0.04018977715421635,-0.006196671982114201,0.05966794931355489
IL13,,,,0.03749209854948979,,,,,,,
DCN,-0.032908759440525646,0.014844068229366462,-0.0027517872617581307,0.02498209320017179,-0.027006789277280705,0.05956433177120399,-0.007132145085772351,-0.03235649598074096,0.038261511605282086,-0.049581873510031245,0.02224294766775689
IGFL2,,,,,,,,-0.01938156687657208,,,-0.01177113516193321
COL7A1,-0.03527566904414654,-0.02500885744759559,-0.013730490123302122,0.046791431993660926,-0.05629231032680317,0.056933034456798266,-0.03665548236186174,0.04683416443244113,-0.0363242281466836,0.010141621295863115,0.024324852988068243
CALR,-0.003005946229706415,0.004819293863903824,-0.013910338216208686,-0.0026433556745427914,-0.008921738801504939,0.05408108575923529,-0.09740684790318316,-0.03594374163631457,-0.025456638341478512,-0.015583740472004514,-0.0012517278563299024
PIGA,-0.01261851398160618,0.10063970885252191,0.04969884974335772,-0.032527827113902556,0.03355351056563311,-0.0016281912651584316,0.05074155915675166,0.024392110666021174,-0.015227921273777378,-0.022098747661514106,-0.006650735740432753
CD200,0.009026300004778543,-0.03501205920250217,-0.01674077024650471,-0.011782838598442744,0.07540443055483713,-0.032955813064753904,0.006096106680236051,0.02715774936206243,0.05972676512735767,-0.002236244971129925,0.05703476360266147
GRP,0.02428087605724615,,,,,,,-0.018272034640982506,-0.02531274534312047,0.025773512693686093,0.0032078186081645928
CDH1,-0.03342776612622206,-0.020049626576892087,,0.010930413633501777,0.010376200378849489,0.008463434342412137,0.013239685339089239,0.00785026992845246,-0.035280545699822405,0.05599676758795444,0.02169970022914809
LPL,-0.10553885923751449,0.025306223877267605,0.01966917158867758,0.018127204727299614,0.0328749401674522,-0.033765754552584654,0.139669840418461,0.022110609056666067,0.008807493737404717,0.049267757176017384,-0.07157121180449105
SEMA5A,-0.009088367437398394,-0.004501495963545986,0.033223800364940013,-0.027941469515080797,-0.007638422298082964,0.054297232279882826,0.051589734058459936,0.08894888488680543,0.02822419585781057,-0.0035019032997222923,-0.03112634810735934
SEMA7A,-0.02017737488519571,0.02002850885105844,-0.005000584696413502,0.019075246998483942,0.019446534693007476,-0.044968251797525054,-0.07383978107766324,-0.022262625908050712,-0.002231808089954255,0.04758067711853831,0.006459614438066085
SEMA4G,-0.039168642581279896,0.01616463937567975,0.034881315913822625,-0.019201116406993218,-0.07771757230866407,0.022685653316586125,-0.03123265366396946,0.018956776367665525,0.03506616838168946,0.0630881543249748,0.038420061649383275
SEMA3B,-0.05649213959275992,0.018383687112787928,0.034060395830794045,-0.011866143981414588,-0.04207350040224339,0.007267613742976088,-0.010260692770962063,0.05628621953593268,0.03633488645733446,-0.004935910255484826,0.07363924099556499
RPH3A,-0.00815641383128538,-0.028166365071104378,-0.02610341946892445,-0.0019670136271486066,,-0.02227629818318792,0.023636018269387958,0.06610527351195478,-0.01862994401908441,-0.03720400239238963,-0.03804260725418941
JAG2,-0.04288972535354671,0.051459799232402056,-0.013459740925279837,0.04075105405059567,0.007405740957521561,0.0005160885237051124,-0.01432906043511369,0.01040727347626995,-0.02181925455648707,0.03493370329992434,0.008562240671913123
