,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
DEFB1,,,-0.013584246000917627,,,-0.03700864991377928,,,0.010292648072607827,,,,,,,,,,,,0.033645442024248885
CEACAM16,,,,,,,,,,,,,0.0923873722932215,,0.15475972417583087,,,,,,
SCT,,,,,,,,,-0.02303712538583525,,,,,,,,,,,,
WNT11,,-0.02486904335639583,,,0.018196367231780034,,,0.027205259468136213,,-0.027215834656773682,,0.04760524085745192,,,,,-0.035140190519318125,0.04353301150191446,,0.06620699172964926,-0.017783613089073436
LGALS1,0.0037709601149728054,0.03454600067782525,0.013228730568945649,-0.08419647600356218,0.141093070379039,-0.05038338677853233,-0.04092100273376349,0.1730537391685376,0.06160181193029458,-0.030830079572125454,0.11150289742494339,-0.026283644859626257,0.03629578023647864,0.012054082338813913,0.09296964516109181,0.09378265800204447,-0.0377743565942808,-0.15319176442528956,0.052126823564733,-0.0406490793698851,-0.003613004925784991
BCAN,0.06792810012384361,0.012063829910412006,-0.012593077355738518,0.06639097660782492,-0.08359983336320008,0.07323890840960881,0.09022378983769153,0.10706787776627742,0.005896498902694738,-0.019654312262307135,-0.07662864219986482,-0.023010846549063036,0.0453997992010731,0.007634250542768407,-0.09338280807338854,0.004947051372569443,0.06769466111411758,0.16047565355060364,0.10201356657353433,0.10136321458974996,0.015678743081374066
ANOS1,0.09829486386164266,-0.0608254875647099,0.02342803537847835,0.016310605553508318,-0.040715477386053814,0.017399064338538724,0.09562594286594735,0.09461262326010468,0.022515599892305966,-0.04126213982355783,0.04175828824581859,0.016704940709589024,0.039452275583100056,0.06317413782782352,0.053647450214008935,0.010654149267387138,0.037312493203110246,0.07720003730051157,6.234158485408127e-05,0.044830045315560375,-0.050111531552848365
EDA,0.00962766321042947,-0.018206538032851823,0.09109381810538866,-0.034054679621438544,0.0013099231172676873,-0.02601981468355482,0.03859484424364119,0.044590536835787155,0.02169293678943585,0.020462117225531835,0.1174369243243879,-0.008092285119008693,-0.021273535116578535,-0.0371344173118435,0.047807754805671045,-0.017421714566164443,0.09434669663535754,0.028060986058442365,-0.012367163947014257,-0.0323617460690919,0.019688812903128107
FGF22,0.05755674305110831,0.05468694273180811,-0.018705296274194632,,,-0.023146952492923385,0.04207379998166363,-0.02618135417111576,,-0.021023355136784726,0.06430064333685115,,0.017655275437147858,,,-0.01595202011291828,-0.03688032410624777,-0.023433426101970856,-0.018010236463124635,-0.024195801830001515,0.05642748473043024
SHANK1,,-0.024869041759833992,-0.015160691857694402,,0.004127769608474411,,-0.014741506652412974,-0.024909895652920983,0.002175325186833353,-0.026319338819793606,0.16132071794116995,,-0.016902781491854084,,,-0.03774677331867735,-0.03324073270047792,-0.002695561805448923,,0.07657418090911643,0.011684386966431204
NPVF,,,,,,,,,,,,,,,,,0.0359863146857631,-0.021181897943247267,,,
RAET1G,,,,,,,,,,,,,,,,,,,,,-0.016708480489147626
TGFB1,-0.0035769599477683944,0.031853491102126964,-0.02824570345255299,-0.007701188040549283,-0.04866542351672848,-0.013882217653173146,,0.04428472354627084,-0.04468046964324412,0.03522344407731093,0.027379874583992943,0.07802454665562915,-0.039997354851638654,-0.011739448418261281,0.04249322477266516,0.08726065574131125,-0.0889817134280997,0.008239491872244462,0.05151273235369648,-0.04228875321056775,-0.06971856855099692
MSTN,0.1095585886896313,-0.011883089033681411,-0.014741123840036754,,-0.023498631896612204,0.08179478353656337,0.02125562731302706,0.14121695175643764,0.014346709714023393,-0.006818683685331887,,,0.07443919145288003,0.002500884990889256,-0.07138712572501585,-0.004922911346006325,0.1257777005458361,0.06631256142823191,0.05549208080279709,0.03653831693877507,0.07921019485531473
WNT4,-0.0378775882573228,-0.01675670587291862,0.0009650089019324062,0.011515897923849817,,0.03944835912407721,-0.03008705094598839,0.05896136362129151,-0.010307301009611861,0.011416805398157525,-0.03274835558315134,,-0.017087923162317425,-0.03180022081820741,,-0.02988608897147798,0.013890055812242667,0.029516080470983322,0.04828698759931281,-0.029696233092204153,0.0012405049727687392
TNFSF4,0.03143921304168858,0.00794154117702558,-0.022245842502780205,-0.037172398440707535,0.057359271294078244,0.04655107411766053,0.10348102440950889,0.08290561178346861,0.052479636474424815,-0.01957979683622857,-0.03531854653282724,0.04533132154686853,-0.02652020104952314,-0.03683865773973863,0.17512771536139393,0.08393660145262342,0.10672903005586641,-0.033454693968007244,0.003806979762082936,-0.023507576947402152,-0.022133138773974527
NTN1,0.08430516354161798,-0.009776441657460685,0.007146672465375194,0.024100449953737627,-0.07279961695109592,0.03065564680325398,0.10980405319868351,0.13707187794567616,0.00047513526112744894,0.07330678604951607,-0.02270781504428067,0.0023524782232593306,0.008232237619307147,0.05157641656933262,-0.035751584917649445,0.09895775043038084,0.009051661095425635,0.06080535124354679,0.13718459113190973,0.08728942965970024,-0.011277197566936098
CXCL12,0.03042089966908711,0.03635105666263711,-0.029343494860787862,0.09740005150249391,-0.06360174502623721,0.022738433399195908,0.0258245079617773,0.10330223196154215,0.0038707608239723166,0.0015284144427683392,0.04312860524915767,0.05052106006484386,-0.06096327096046564,0.01056857241027537,0.09104316949102069,-0.024533774812871875,-0.034696341862808636,-0.08937414491686993,0.04534555368039785,0.03219332367957971,-0.07602229623423867
GNRH1,-0.044063100699507675,-0.032907412567978626,-0.024508990416690357,-0.06680469200903254,0.008001408297726194,-0.01472130847265764,0.03349703735356956,0.008276577916712184,0.037379633864877665,0.055089399588889566,-0.024256575436497344,0.16980170312039963,0.048942808360819906,-0.0399934153742582,0.008977751386353065,0.03362955643960324,0.013092349753212966,0.11614481879801904,-0.03170225474485747,-0.006813031152608894,0.05711140649938317
FGF8,,,,,,,-0.020957383605337228,,,,,,,,,,-0.008946822890473393,-0.014766848285413794,,-0.029077237928810774,
RIMS1,-0.05936737702511502,-0.058960681523758655,-0.027092469488269457,-0.02839665691052544,-0.025943514769052486,-0.019630498687271108,-0.06579558915047075,-0.012170776388139987,-0.018654542929491175,-0.033956940040236465,-0.08260978982236813,,-0.030918686704449177,0.05362915602391978,,-0.03518864968198856,0.013134497377146967,0.06763466776714516,0.06478623424953721,0.027066509146790388,-0.013640367389393625
FGF14,-0.04469055038710299,-0.01914281864268793,-0.005618148730174936,0.037596380928826785,0.0028164482510670934,0.06391886705144034,-0.054184838304950945,0.08645888256877117,-0.009452951197171617,-0.007465607889257755,-0.023284420344846145,,-0.013607549691099969,-0.029971570586841727,0.00958008659385876,-0.062008883150182506,0.04228028122969952,0.050912743760180866,-0.0880379555777506,-0.005603699157315261,-0.0034019323348298187
IGF1,-0.03560658247682035,0.06448062434347061,-0.033138036794657516,-0.035446254043310206,0.004588681838437781,0.0006227424895742217,0.0016659918814400005,0.00413719138386058,0.018559702408456807,0.015908313841408228,-0.008318946952574275,0.014691377466636273,-0.030438828203086892,0.08074712626400676,-0.020702125242080083,0.043415396216306835,-0.02546303552875585,0.048042962992735215,0.01021532445994842,0.013065628867375412,-0.0442971429736908
TNFSF10,0.077025588258485,-0.01646206653677164,0.03198114172518475,-0.0344570020266341,0.05364565687021876,0.00015385015082686245,-0.012020284998027167,0.16629682193205073,0.009136814504773624,0.0020773836328989307,0.05823734618846595,0.07519456461883832,-0.0504845735145171,-0.09284661522546638,0.1320476485153761,0.10945234153465094,0.0025274552232954156,0.03366077621336267,0.01232416742999324,-0.019488528132874654,-0.04924604884491072
GDF5,-0.04529152107725393,-0.02568859979750455,,,,-0.04906225754569674,0.024327336816036948,0.10056892963932919,,-0.021023355446951778,0.08519589419390901,0.04753566316869789,-0.02104624292633153,,,0.018436993478339863,0.04685643541140122,0.1265739395848698,0.007018435121360139,0.0033990418052882924,-0.025775743027393435
CHAD,,,,0.04863868512390243,,-0.0524087425712687,-0.016203506136781246,,,0.06282795910284855,,,,,,,0.05774770625575296,0.035217650016181996,0.025693768882913665,-0.022462778524474373,
RGMA,0.08144043641928614,0.015260041037574208,-0.008841963794494164,0.05719888896804411,-0.01651397239301813,0.11302212655163509,0.11100949821419169,0.07819202197496548,0.028723425983928345,0.048981844259017956,0.021897164755419102,-0.00027290621031786236,0.08674559878972758,-0.015267240593171125,-0.0984885325346404,0.02222689576750586,0.013631430896110729,0.09439908572391081,0.08479723464731775,0.08076587222105379,0.028998727483746045
CLEC3A,,,,,,,,,,-0.0028310990167113716,,,,,,,,,,,
WNT16,-0.03266385439690423,0.049644506415322726,-0.013790707705790129,-0.021190664667350177,-0.027407663451393255,-0.032246201283551344,-0.02020714555807356,0.02454670386564823,0.003996103853612928,-0.01594536116869158,0.047394949312511044,0.0793585993604529,,,,,,,0.05994165582478214,-0.01437107399516967,-0.031392367321537995
CX3CL1,-0.04054827191728212,0.08130295386452951,-0.010751924891054762,0.018446759283521814,0.050960174438799216,-0.00785128669816364,-0.020687165208565027,0.008389211734302127,0.018908424736650626,-0.005952375282877754,-0.05654507055480345,-0.027835769552380644,-0.05491642335279385,0.005198901721346744,0.0029948818084906043,0.054640728899141774,0.0186824886412747,-0.019408763967445695,0.08783186290486181,0.04641165234176521,0.024663367073808364
FGF1,0.043036788176330235,0.002207735049447532,0.0010573448617740115,0.06477152396106671,-0.04743243670573547,-0.017016611933508285,-0.02685442763795542,-0.04456363721783039,-0.02374589896226556,0.013129294215202448,0.0867938731642504,0.06237583413584079,-0.02658220728902277,-0.025717324343350206,0.0008447398421886962,-0.010470992219980917,0.020824367361185165,0.07306100068879484,-0.06923214566226155,0.03932140295679215,-0.003945194020500732
ALOX5AP,-0.009683363749551536,-0.009597865317728015,-0.013920778126600968,-0.05387974392680762,-0.027169326815524714,0.019786397783623375,0.03649491883715605,0.13721560223533094,-0.02215714827061228,-0.004163712680546163,0.1024870949260718,0.05391953635120793,0.04356098426342624,-0.04753868656943018,0.13065070128039208,0.031538529086951574,-0.026809880538481184,-0.09864771705876715,0.04795159014382738,-0.017367668165141882,-0.0799670194135758
IL1RN,0.026227657327597256,-0.0032918087788858883,-0.029710171057921234,-0.011549738096865853,-0.005619710198588543,-0.014349907580232486,0.01695045613708693,0.0323889678953095,0.026053368746696927,,0.057934636176931516,0.07505417070320457,-0.022603014312540567,,0.06938275719411507,0.17499486630155844,0.028104205999565222,-0.00628495782770508,,-0.019158556637802433,0.08010563550134389
PCSK9,,,,,,,,,,,,0.01736880336488376,,,,,0.04922544572634534,0.013667847890477066,,-0.013949372283276638,
NPW,0.00048156129017084013,,,0.035513497977056434,0.0004325068053239633,0.025574453148021058,-0.0034835962387309263,,0.005585059160684296,,,-0.02361173451799977,0.0015754363480610875,-0.03312054222087082,-0.04052626200772239,0.08446678182859409,-0.04788388376872106,-0.007717172539236743,0.08176961150806387,0.004399878147520411,-0.033751668163645325
CXCL9,0.05775191162538068,0.020388585719385392,-0.00729310428347979,,-0.026641451716492334,0.017609810633107875,,0.08045747509102301,-0.022591909743207652,-0.02102335201125602,0.027507753430737025,0.02238204587878809,,0.01609386749936731,,0.03854780415301642,,,-0.02432362265347826,,-0.02584883617507901
ANGPTL4,-0.004416912583599269,0.005733664331040528,-0.013047456782420018,-0.11477034648687442,0.11131897525636932,0.01927437887068472,0.030462971603811645,-0.034707867354212864,0.09072597862919363,0.026920144831208182,0.041783378013859875,-0.024616206542595623,-0.0016031675708751269,0.005454864160664338,0.028467641694641124,0.016417725510230383,-0.04320719180497161,-0.12589927657859518,-0.0735440764004246,-0.06736348192243234,-0.10328264634485441
CCL11,,,,,,,,,,,,0.09012985569112503,,,,,,,,,
UCN2,,,,-0.02096114959193288,0.03712138458319358,,,0.06901327046154009,0.026990083995130913,,,0.017505796319119783,,,0.06664497162785878,,-0.04129015006553761,-0.028593356705846874,,-0.015762721295930045,
OBP2A,,,,,,,,,,,,0.02101158227874256,,-0.031121970955391473,0.029687832920661506,,,,,,-0.015051817397187797
COL4A3,0.051618435282737886,-0.002530567040196706,-0.003323643199274512,-0.04369390328001159,-0.038947588289190815,0.059850271817354646,,,-0.034257448062443185,0.02802164424992885,,,-0.02850515493898231,,,,,-0.01777199911419288,-0.01571313154148218,0.08026955070064326,0.011342846250012754
NRG3,-0.03160110066847789,-0.026317296967089395,-0.03862297682990543,-0.022391357986882483,-0.019308640179648652,-0.037385950014742916,-0.0394479703901277,-0.05168201473917989,0.014402498568946254,6.558469997218689e-05,0.03703453692279039,,-0.06242996557935697,-0.046695389420070045,,-0.012974959167527908,0.018033811355218844,0.06880022694440474,-0.05397792745276416,0.009055893360755194,-0.043520448558853536
IL23A,-0.0034466865579426986,0.09860915616005685,-0.018395304919712918,-0.025161825155180523,-0.012756765959565076,-0.01632422820554061,,0.011746912119576,,,,,0.025991725698323496,-0.028638551033744342,-0.053629191008153394,,-0.02387946699953928,-0.015035764177390196,,,-0.02172849955043603
COLQ,0.029603442804871944,-0.0663905897063655,0.08974342433003005,0.00670199091200174,-0.03817898376714727,0.060190396802252265,0.0509514638065615,-0.014477249073949192,0.012661860291292903,-0.020185066150653717,-0.0364667676290988,0.004257269802055011,0.013480167837541461,-0.014769724677377439,0.18380996758108495,0.001319269692072598,0.007215481207213867,0.09315699999615552,-0.028468551735485174,0.020519805359590526,-0.039918783096931365
SCGB1A1,,,-0.013994254480367129,,,,,,,,,,,,,,,0.030934109195071138,,-0.01613951024047763,
TNFSF12,0.0459960768028802,-0.029547254252462973,0.03017971816683514,-0.045714883261908236,0.017878604531751146,0.027118093441723213,0.01854445191277928,0.11152397865618525,0.04792208069366072,0.015011639813615286,0.02395800145763694,0.058237382858692725,0.018221646643854564,-0.01656480367948372,0.06797987410737832,0.0809337870209345,0.007862426415569794,-0.01617327992236188,0.07549584291315467,0.015995275109380425,0.015017293714977531
DKK2,-0.006168215266568937,-0.02875318058453777,0.003438736103553566,,-0.011101922505904525,0.07980895721131989,-0.029410282838510528,-0.0501849798275135,-0.012420768951415388,-0.014466303216824523,0.00426201929637465,-0.03778506626679985,,,,0.02827688243855175,-0.028188052885931285,,,-0.01857728554527499,-0.007873323994186256
FYN,0.12952091787214853,0.0003712425423255752,0.031206207633892848,0.008483027008104037,-0.020657596838297456,-0.014020052469594485,0.09903275526598762,0.07559465935988054,0.01341922490015098,0.04251388793903356,0.057218144837680285,-0.010663418789103292,0.02409182540407584,0.004991206955002317,0.046795112830925224,0.020369582804397532,0.07496340698179906,0.15679678917622336,0.07449324650528875,0.10053792575462103,-0.03455761941809073
ACE,-0.01780984583305692,0.024669393045343675,0.0781830205509927,0.00844101432853664,0.011582141307685045,0.01727306499671644,0.010436679914240177,0.1352326798859369,-0.04118812797673022,0.017470014425625475,-0.040189445887935334,0.07430834900699913,-0.051046722796845335,-0.004472761893512141,-0.11279588591611094,0.15193979591270731,-0.027021932017149888,0.044241237684268714,0.11541055559246226,0.002614724717282032,-0.006773106209044409
IL18,-0.01688264331955172,0.0073369516421711006,0.02091817504959415,0.038460616038011895,-0.024119611891574647,-0.0003353646182550341,0.06940251696536483,0.10034563655115236,0.021833660624710337,0.019932449204014897,0.0810223438543478,0.002141328061915178,0.040078241654327794,0.004674096222158526,0.0964550059215185,0.0890039633399764,0.06897664871146758,0.06459303533897241,-0.009935353451709816,-0.04424768989607351,0.10770818675064955
PPBP,,,,,,0.010225583144698633,,,,,,0.003552804390376986,,,,,-0.029238110888215645,-0.026585950069335118,-0.023217925417992964,,
CCL27,-0.041153737329638916,0.05785490961931606,,-0.03261411777511511,0.0017764816909009325,0.006980307034074063,,0.07608379085658808,-0.0008831502779836362,0.022917721786778866,-0.02673705277560987,,0.036536192916268175,0.07313537479120069,-0.07698196506285034,-0.04568297456896025,-0.003437691955051854,0.008464293905206269,-0.02703294341844104,-0.027902328261769818,-0.03864988544869154
SERPING1,0.07314558711033484,-0.01925336098865172,0.010238785194840845,-0.005178244462678792,0.024967248010987823,-0.021378975573877933,-0.01029213983981466,0.13035220064473235,0.009909166071605689,0.0034995562450958065,0.0919480585619022,0.024701708127200604,0.0043128478104670345,0.03278741054484085,-0.024477315781425306,0.05578647623634535,-0.041057826796779794,-0.059070646039396275,0.08796169626879324,-0.027196251941894765,-0.0267685371235165
AZGP1,0.006982307265969586,-0.028722024794209183,0.04594778982795538,-0.03439502879036945,0.07800303786192588,0.05739412955661296,0.07260822399131314,-0.02059035916674364,0.022747055544928382,-0.028754225953265454,0.042754748836986094,,0.05673162981343648,-0.06179485602623264,0.1421003103741805,-0.005769632458481327,0.08222352824190651,-0.03819987137786105,0.0667165548654624,-0.05897030587235756,0.05846260581774184
INHA,-0.013742885981092034,-0.02453805402621881,-0.021444624526360683,0.0446705594833316,0.039381145747818015,0.02893341578870733,-0.027149296307243845,0.12344773112794355,0.06221054095727397,0.001822149417424248,-0.03694915295756161,0.014173910125692975,0.005259403592075732,,-0.0011545621619054093,0.0020329412441808742,-0.02579193252276499,0.02801837089214286,0.0294664472492505,0.10825337599777758,-0.02929018274171738
SEMA3G,-0.023425358183443976,-0.0023096782090345387,0.07705546684067091,,-0.03689227952155615,0.0037659539752017373,-0.02554908853185986,0.034137901459578845,0.04178044274519671,-0.028043178388520013,-0.030232118815057978,-0.011455690910668732,-0.009404456661951076,0.025286581517208216,0.003264759488108185,0.1949333821046688,,,0.12557277553740667,-0.023142743675747184,-0.03717500189127929
OXT,,,,,,,,,,,,,,,,,,,,-0.013515158867413888,
COL6A1,0.09109859711976633,0.04705520144169768,0.01963471205373181,0.0083392956255876,0.019681341297122706,0.0663828250740369,0.06761383899189652,0.13558261040027636,0.035253883929541555,0.0383617520803434,0.017938047977982416,0.007034152287662827,0.02588461775309435,0.04389964675911789,0.004840609343766631,0.1212091336447223,-0.010422212324637754,-0.13637155171396567,0.06730282520231819,-0.06540634231695977,-0.02153440462957432
FGF17,-0.0005469509244621819,-0.0063155513425047815,-0.01534688929585173,0.038462757614863854,-0.037426901021718605,-0.0066045622577490795,-0.01565077175286633,0.025032216614987286,0.06573250321105627,-0.02910409722572629,-0.00881154714619555,-0.0017203087963410268,-0.006562598666961691,,,,0.09888660513022464,0.08940035472022213,,0.04546224085820152,0.044155868790541376
TNFSF8,0.15146306399043077,,-0.013584247399414015,,-0.029862396482090072,-0.033741943693478556,,0.12189534348697253,-0.010907660023186367,,,,,-0.014217079165120832,-0.05593858334026245,,-0.03172555115413062,-0.02460165977222819,-0.029118923537806627,-0.014371075892004984,-0.03339641535820149
FGF20,,0.013452841621830932,-0.011091591974754938,,-0.034256875406615685,0.029711017511481495,-0.01799603558213097,0.0034068388223941447,0.017047242497860816,0.008035410484877362,-0.03910070917812443,,-0.0020171591821810182,-0.024712551749789896,,-0.024974786804124786,0.06823898247460426,0.02643341214517705,-0.041812339483089586,0.02101649219240514,0.04560155151437075
ICAM3,0.020797226732449096,-0.0221008523257835,0.02425334172406502,-0.012954654656784923,0.017746181369327256,-0.00881439495059199,0.05984743618042574,0.05435447536272957,-0.019337402627765614,-0.027096620040515537,0.0393619070213202,-0.024703166740723995,-0.023702332903407775,0.029621469835508025,0.08694172254085075,0.07565635927060851,0.07487198458275801,0.016087745465323957,0.007828901969683354,0.012956974717111939,-0.07060688507297151
LAMA4,0.0599917285992274,0.0007745375621029357,0.024384580049806735,0.09385628271966333,0.005868984187299631,-0.008710869785863233,0.007252669737832092,0.16214978409381717,-0.020023525657429347,0.03948437456730297,0.027065127181713382,0.026421294950807573,-0.019010590409272235,-0.036007754923634595,-0.0635652599640794,0.11761515514361137,-0.00023223449329681732,-0.01312726664333032,0.08931573250140012,-0.015318770805448726,0.00471944856422015
INHBE,-0.04141301409708781,,,,,,,,,,,-0.023413002954117582,,,,,,,,,
DLL4,0.04372747730991114,-0.004150714905053401,0.017561697429764933,0.048522869426810916,-0.0437601712136349,0.017556414919747198,0.0499064331548946,0.15224284242851233,-0.005677593963708819,-0.020867545031893434,-0.030468230688382038,0.060185078409798254,-0.04607932065419928,-0.04755363956655064,-0.07823119355069665,0.10902006678677925,-0.04375670450688891,-0.03162885254880432,0.09492069613580172,0.001002638322918235,-0.05573053493511424
SEMA3A,0.0011171939174302468,-0.04725987159365885,0.03905358762257047,0.06276958804042043,0.05318745108111443,-0.02106510842339772,-0.015460222357299396,-0.0047969455532894355,-0.0062085577170185756,0.016806939631230786,-0.03700626790045841,0.006099793321246755,0.001663583816893415,-0.010239345127243756,0.007354796925993236,,-0.025557317837070687,0.03881953985138447,0.05493186682500518,-0.0009043001681415644,-0.02266470402365553
RLN2,,,0.030661108480743875,0.06817178509654305,-0.009310947930732637,0.05378929147708755,-0.0033724446280149673,0.010050135746992093,-0.030103114382280152,-0.006291213439148073,-0.0282816440326495,,-0.021681759770839117,,0.0888772565686088,,-0.02193814156642454,,-0.004564339783377639,-0.015762719557757484,-0.016549698180879185
C5,0.08460995219303363,-0.04031980879661136,-0.03222279367677068,-0.00017717457551255717,-0.013655361553845847,-0.014913887188151254,0.021714313898157485,0.09353183652062484,-0.01620575084885565,-0.023893766770207426,-0.02157273986208492,-0.0034133968294605367,0.024739779371523763,0.008578464881933694,-0.07630370165302568,0.07417899363108241,0.027963569813946827,0.07509395436030727,0.017872902032497258,0.02365458928286095,-0.014564229746551444
COMP,,,,,,,,,,,,-0.013588373708459892,,,,,,,0.01089114911786965,,-0.020444282875047456
EDN2,-0.03560909765318821,0.04586267100570947,,,,-0.03623007901777175,,-0.015676377380012648,0.10107045060488365,,,-0.018556006972416644,0.057889334017853095,,,,,,,,
C1QA,0.020542177395523716,-0.02177057965355396,0.03730250410194768,0.035330473497455404,-0.0076508570066014985,-0.03296198274656801,0.04874904838375898,0.1646567297845622,-0.015557321153795711,0.011764050871706924,0.09033604228280992,0.046298385432989704,0.034258904439185715,0.03896959773731538,0.0970305726642348,0.06749311030753852,0.012185847889000756,-0.059557483119631306,0.051327520177724746,-0.10940707276260758,-0.05484099486870498
UTS2B,-0.008425692893473747,0.040519141684917284,-0.0165948760884131,,-0.03013691357160441,-0.01615556079985927,-0.015736701650083656,,-0.026020905216173736,0.027587667494371637,,,,,,,,,,,-0.01763367072751789
COL9A3,0.010561244294663319,-0.001738120029896279,-0.017223126319632555,0.019318402868846382,0.02395500862959761,0.013972644674159863,0.10954738294876758,0.12053953852914683,0.04808149079742071,-0.046505092197343036,0.0823232564591111,0.03436334710630457,0.057856698949223004,-0.01961837846875517,-0.04846680175060641,-0.030250586558153898,0.10379849448148584,0.08653430290243,-0.08241069418539013,0.020594075561801234,0.0038072736518691497
DLK1,,,,,-0.037240729561963185,-0.030142064471702434,-0.05812521131882715,,-0.024080994958801942,,,-0.029493023564374127,,-0.02712827559266062,0.10441298782476838,,,,,,
HGF,-0.057068234738931994,-0.025303993002285023,0.043206572368885254,0.15401614478591244,-0.01473744199030733,0.023869996816351473,-0.02395594650557744,0.020357556167668718,0.03471330718704036,0.0039776907487003,-0.023088532065676213,0.07587913374832254,0.008390917639587618,0.025729318604014523,-0.0040020774914157385,0.09005757671589418,0.022477124196674508,0.023464495776931573,0.02753348852382249,-0.036638107125573374,-0.02650440008066175
GIP,,,,,,,,,,,,-0.024583414121019637,,,,,,,,,
P4HB,-0.02086460867513891,0.021168858196122967,-0.012902377988692353,-0.07289277281212696,0.03108025496722699,0.04921590778116369,0.05018052741197505,0.12655382983713728,0.030350144018142403,0.05974843708585179,0.053953058597584404,0.0017185611406157258,0.06262516527327663,-0.08834010353698286,0.026861207917836707,0.004772436246695424,-0.0627522508818897,-0.17719423259787917,0.04387934603796591,-0.08295020173765207,-0.05497365870553651
ADCYAP1,,-0.057738411785150504,-0.020615482609376932,-0.015921317954959047,0.053283078096753,-0.060913106866261744,0.012015852732594506,0.018204438525137322,-0.044161482663600614,-0.028518917358420038,-0.04877608877095404,,0.012970098730142803,0.07096531672045779,,-0.0035938514600425756,-0.046492669865158216,-0.003221866440442334,0.11640657327117043,0.06780124777185054,-0.025353721153414794
GREM1,-0.008206870993317829,0.01947003969169101,0.02741459017513823,,0.020306414883335892,-0.03778292025224803,0.07132728334400684,-0.06028611311241168,-0.0026882818475898558,0.0004964563585983103,0.10124763232565047,-0.042969828422728215,-0.036523997261159756,-0.07004451821541612,0.027462870042399078,-0.015898544267076542,-0.021339152050109056,-0.03772337685602647,-0.11783501304348078,-0.0027261149068198934,0.011101795530682777
EGF,-0.0028623382450149756,-0.03051919654444713,-0.032913754542031395,,0.05157147336270815,-0.015530110448108935,0.1406862430584114,0.10311280463701934,0.03635810265924587,-0.025936863591120577,0.12257782267363493,-0.02419898293190526,0.012893230108917852,-0.02594673637367344,0.02869542214660122,0.0024756244545911543,0.02122193308129629,-0.02144293012160733,0.0576089416182488,-0.0005934681984686914,0.04439328642352467
VEGFB,0.012472187834737034,0.016297389553716825,-0.0009252993863872953,-0.002268636377222469,0.05562256919929577,0.006365757600352369,0.022838114471978636,0.029303458797900164,0.04963199119174598,0.04145753033626591,0.05605953292263132,-0.026645288761769772,0.026097027723956008,0.08372601156223262,0.037213605678892744,-0.049532313683905066,0.0018736364034857584,-0.07046167551725663,0.0710833575023923,-0.031938895274450575,0.033541265698448654
FARP2,0.041419941649051065,-0.04186872572403433,-0.02371669587041498,-0.009979795813335725,-0.016018015101481445,0.008018263447406526,0.07672584626112046,0.030642564106599025,-0.06509329904015984,-0.013508426284437776,-0.02857872283194896,-0.026119640745661157,0.009241411705723408,0.0018881728456457616,0.04912886877566342,-0.014744261026211564,0.03861701713650956,0.08710290006070237,-0.0063748912039498,-0.00303578513804791,0.007877770845999789
BMP3,,,,,,,-0.024552334377988743,,,0.02621954914245071,-0.023966640524736738,,,,,,,,,,
IHH,,,,,,,,,,-0.010095660727488872,,,,,,,-0.028717457686538623,-0.02615681999716928,,-0.015571110644589409,
LAMA2,0.030293618334041438,0.002044651892697157,0.05665941997368264,-0.0020239191772987324,0.0032777522706878455,0.0671934455630077,0.04417622331160358,0.1516070185237925,-0.0728632656418505,0.017280297479461294,0.05690604724744682,-0.005319213276283696,-0.01968998996486738,-0.032685200666883754,0.0038594164788823032,0.10610927909904284,-0.01890152257339142,0.054053800426792545,0.0906857897893981,-0.05900715543740789,-0.04527393087934309
SERPINC1,,,,,,,,,-0.00692690864680811,,,,,,,,,-0.021442931827439702,,0.08018294067373355,
NRG1,-0.024494027119995217,0.0003292710485688138,0.0007248272793239298,-0.020565929310812907,0.051104807395593914,-0.040573189566704436,0.006423713929761551,-0.05140889343982633,-0.00634514397019907,0.0008570474222227977,-0.055571229931160426,0.07639106060288679,-0.04379202874906854,-0.02554137501647406,-0.043747953782237746,0.03923418815491085,-0.015228038009918173,0.016274355871483907,,-0.05457083953776643,-0.0541002667436274
SPINK1,-0.06644316452589986,-0.0011371335220054497,,-0.05544583987843175,0.05202989204126208,-0.00869754486623406,,,,,,-0.031543571993092004,-0.021681759770839117,,,-0.02695939669501659,-0.029307842696149864,-0.008833011335816774,,-0.018901741439698243,0.013564425543189667
EFEMP2,0.08482528354633996,0.052312973550368985,0.09359032245011477,-0.0187483114619883,0.022335481911841676,0.07872162579685005,0.06381187342418039,0.10261116412511774,0.04116960360568461,-0.00941223840338876,0.06525355031955339,-0.05124957659505806,0.056212204983541306,-0.08754336915996619,-0.03495849045699641,0.09924828565533364,-0.0006378949979483871,-0.06431109672049755,0.07934755265658276,-0.03418225997545123,-0.07289822008192151
SELPLG,0.027654691064029888,-0.004138371347083008,0.01468459359833183,0.038225403311649975,-0.03106374497010993,-0.01404445457564879,0.0426827455182229,0.02311360066948916,0.015105074281908696,-0.037477001426702274,0.09506407273075228,0.04901294478774525,0.0321201938390179,-0.05589767964228573,0.02634306612067698,0.06593643416841055,0.03914885906838169,0.07306075487676453,0.02655851638946014,-0.008670333608969093,-0.05768934986598733
