,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916inf
CCK,-0.053723488297654484,-0.0015526879327592683,-0.08338976673957556,0.06755019118122477,-0.00992789772179336,-0.06427907517714174,-0.1150627808408045,-0.020488864183270235,-0.09285408945494433,-0.028192717953693415,0.055761027821805434,0.1398908747642122,0.037867518161238324,0.008223987793984564,0.031102063084489387,-0.05636092456225922
SEMA6A,-0.033523394675438654,0.004487694193516936,-0.03034070598208503,0.019952000489833522,0.11668999595092495,0.11545236089453555,0.06365059874685265,-0.02824611259358386,0.09925449693434615,0.008189563331918892,0.04654028537806575,0.031938275897731974,0.06805009484584477,0.031225899930905906,0.08370678481554171,0.03578813853448924
IRAK4,0.051259277165659166,0.08637523796040675,0.0017111796906392246,-0.005363269906200034,-0.007601946311648603,-0.001523732942009191,0.1371007338424528,0.00038732943788238736,-0.05207590688120032,-0.056885286685157924,0.010871486851212768,0.11273846562320605,-0.041353393596734525,-0.033475327015054665,-0.026508349090257385,-0.09961377895797224
GSTP1,-0.01817571292422588,0.0404806581525981,-0.021489039794216992,-0.007491396679358499,0.05959318923513653,0.03536935218570382,0.178334035089463,0.03198207638160655,0.06134688026974655,0.08995354475366042,0.03234506193045709,0.11742177138821355,0.0348020848124559,0.010981361945052188,0.12716633525131563,0.07943827981263397
VCAM1,-0.004185258062092747,-0.029907061192115763,0.020790632721370023,-0.005440670194504822,0.026569989403185057,0.017662230416255118,0.047937845416277665,0.013957929488020963,-0.01034595483999213,-0.036533906290657836,0.045335991622430606,-0.04169352614377457,0.040558653587661336,-0.00878454528934665,-0.04892811884877664,-0.09961867006058911
NXPH3,0.032197847051000164,0.018256243432694535,0.04063988682819311,0.012673260684952446,-0.020866829323937422,0.025767509439779124,0.03397887264105925,0.027031065823724575,-0.03170817514253724,0.03806036183705211,0.05830973338736639,0.09371936032483952,0.06163178788050389,-0.011679284605007575,0.07262734684244741,0.10672032453682453
MTMR4,-0.0739716407192159,0.059639394850675535,0.04351635547076503,0.04752553153786738,0.0012648516387538274,0.04252725132290257,0.005781665629036044,0.030740776521116085,0.0650892407859804,0.032518151358049606,0.06918995102100094,0.006916690257761592,0.0033970552146256067,0.03803554845111314,-0.03326053720617147,-0.014926148198698277
LAMC2,,-0.006602918415275976,,-0.030550695496177505,,-0.01839939395525989,,0.012304011154900145,,,-0.011242999073410902,0.027612725641243955,0.10475273827132618,-0.02178952666667623,,
IL10,0.11951930081043562,-0.04749501825026957,-0.0465474119209917,0.00017055798343658016,-0.007407370265161175,,0.0005777296339622768,0.0031253225728958872,-0.002359769733915099,0.05725622458055213,0.04210552027232617,0.040603846399941794,0.026637449369007103,-0.004287057175500672,,
SEMA4D,0.022147137594201175,-0.013788498492647908,0.023776464608443,-0.043877394368896094,-0.007760346742313685,-0.05137043102653924,-0.04067689360700859,0.038537603782540175,0.023718460864763532,0.047975731224239905,0.06457420295511286,0.13759466162550904,-0.13556762273468026,0.03243835868891695,0.04789644583352187,-0.02079167578985136
TRH,-0.02295570643894374,-0.027448391896424604,,-0.03240020442848863,-0.01489487052578308,-0.02517072486808367,-0.008867071113338308,0.016798795662474667,-0.04629155190027336,,-0.06779698886295672,0.08371834567902692,0.11090622525753639,0.05154549516491069,-0.03551429965834615,
SEMA6D,0.01756188625009581,0.029854986665275442,-0.0353033847374757,-0.004597787388600857,-0.02899631327932636,0.006365969852174355,0.07520623160066349,0.019068267418036754,0.006428342851885099,0.04033495006372825,0.026701390543816355,-0.02230681168135781,0.0829739595788398,0.07229490802191701,0.12283889408803747,-6.328699814191843e-05
CEL,,,,,-0.029386027998611616,,,,,0.024580985869266474,-0.006719653943841776,0.01884876417445971,0.005776403949971849,-0.006213127631010097,,
PDCD1LG2,0.003346472680349721,-0.03287269519311921,0.022790669279810293,0.021162199650476603,0.010861929343491058,-0.012920986689737414,0.12275065070169323,0.03842184944899354,0.020636755664462356,0.023211773451296942,0.11272294130055013,0.04718215503800863,0.03687799367579091,-0.05055236684473393,,
SPINT1,0.09256812283867592,0.09013676334980611,0.043028488880872004,0.037207823843093304,-0.019258115598875934,-0.016712511550768177,0.014105771857771987,0.0035066428417454866,-0.006465809912471413,0.07284969225224384,0.03417638529072048,0.04649304068095938,0.05353384004978883,-0.015006599166044483,,
CTHRC1,-0.0455996118948869,-0.023461711023867085,-0.0052802730396799575,-0.0012086041719781145,-0.028685594873079156,0.0023926473308686805,0.027259077518810314,0.028360314445440425,0.017732187656362402,-0.004413939903668273,0.07560867421769031,0.00951411641951606,-0.016512111460485843,0.0030349559733849705,,0.0652504249644219
PODXL,-0.01733979939050502,0.004145437377464398,0.07246310134152623,-0.030152573733195256,-0.03500873317566785,-0.016775216871430573,0.1093860150997612,-0.0348741728883496,0.04727288416717529,0.01875272990001608,0.03632568299148558,0.06824813542706441,0.09022196204046015,0.060334768604896075,0.008865843429140593,-0.048561528157423234
JAM3,-0.03456105964238861,-0.04943971995290666,0.06421395479550059,-0.023767364100723005,0.003475798664035772,0.04434382876014228,0.07970484497668193,-0.008950933306264923,0.09099872938111572,-0.030250115062770224,0.07827298225420844,-0.009998665256701275,-0.009604048604686385,0.0559710142749692,0.05313336787109929,0.05115043328204647
TGFB2,0.052937369293210176,-0.0006765311816378724,0.012204962264660163,-0.007534382908564764,-0.013441928912883844,-0.034884602152895405,0.128100116890491,0.03588567044150364,0.05800725243949474,-0.06539090445073886,-0.0008203018093955547,0.09410199669134861,0.042723659014935904,0.13835826017700703,-0.019837802146059298,-0.011601510033975304
COL18A1,0.009053499229998473,0.02231575995216974,-0.004830351746865046,-0.013856788225470243,-0.0015700299116118796,0.0021296218542188727,0.04636501284074638,0.011357151827177473,0.02195646097833228,-0.0027062180254373565,0.03391558680696462,-0.08061354397442633,0.08107226519531154,-0.06050454244633991,-0.040153381075135566,-0.03968203143901848
NODAL,0.11949910766614366,0.08891956242628103,0.04880614264239286,0.07201854666937202,0.005116571852578359,0.014689924906619904,0.02862901638661489,,,-0.0059129192494299055,-0.023497438459170763,0.11924684016891134,0.14767372249829444,0.00463308988696545,,
INHBB,0.03549551003067391,0.031348677845531844,0.013154713515134548,-0.012054872308059312,0.0045710832811076555,-0.052803230025150465,0.037565421981068284,-0.022517653356343426,-0.014693220401045913,0.01513123290314964,0.06638508050153462,-0.08684409509756875,0.030281235410093615,0.01434465534048931,-0.028414564280335404,-0.026025516119923393
LCN1,,0.007668196181427177,,,,,-0.026021684337215904,,,,0.01721370934513529,-0.03584672639533979,,,,
ARF4,-0.0009238533425339193,0.027839834296072733,0.038272442669344424,-0.020866131793892795,0.020634270145284045,0.07124363268036328,0.09850352158102876,0.06076598322251893,-0.015803793497204295,0.12961689244882305,0.025255436657921314,0.12109837050257456,0.03066924400350735,-0.021442949145862148,-0.00043495124181990936,0.021174797830877275
CXCL14,0.013498226615039934,-0.026120810912262555,0.02528378371256582,-0.01583228129021922,0.026241947088153472,-0.010336353241602017,-0.09379662098050892,-0.0020144561278790806,-0.033563604617510616,-0.03173632806673698,-0.022690533257857436,-0.015375757373861073,0.05965383040784242,-0.040783745747695443,-0.03371186290193579,-0.013234853726629966
LIF,-0.031005995040451997,-0.0006539785903947079,0.03015625890264798,-0.033194995110378774,-0.046874369069754424,0.09457619526721575,-0.013513196907512046,-0.02106745149670745,-0.04044371899114536,0.011038979906621648,0.04759635844037042,-0.037364685231391574,0.033941851522320626,0.08836337014971435,0.011397743046222096,
IL17B,,,,,,,0.0019327059519762106,,,,0.034179108727459745,0.03802348880600101,,0.017262879209861064,,
MMP1,,-0.030990604225375765,,,-0.014894867276510036,,,,,,0.026527545075572735,-0.014563291055397826,,-0.022448246792997745,,
MATN1,,0.06399468906272131,,,,-0.015736704222133083,0.04518056280150003,-0.014598323706945752,,,0.008296205394725356,-0.008735126243649508,0.013004481822814693,-0.007755659685771152,,
ADAM28,0.047610191584957454,0.01044367765877023,0.02579245821409264,0.05484146814703381,-0.02761825859441171,-0.0031361729775658516,0.041749414934821594,-0.004047783284853991,0.03728215645463573,0.023195151268958568,-0.0225032968372359,0.02825726717837218,0.06572853444706203,-0.022625567414075256,0.002911019974630101,0.0850778092101782
TCN2,0.010831176133134637,0.057612431604551526,0.07660138373282785,-0.03974106400907041,0.009747596915572426,0.003967883655105781,0.05531625236405003,0.012816175228220593,-0.0014653538675407619,0.004098227804417512,-0.004715296968692974,0.0712003623740118,0.09111626865920422,-0.009600238841553999,0.018829702629162344,-0.04044856713724803
THPO,,-0.002724661681137218,,-0.027729158732661515,,-0.005100189460915829,0.014432835050008228,-0.010514684848375963,-0.040147394380672316,0.0016134973601632547,,,,0.025894783308895677,,
CUBN,-0.03873342124183852,0.06053792372069553,0.008519302119882569,-0.022506305691827207,-0.017221363438411377,-0.027995142158203427,0.04305670178065,0.07584525447548829,0.004248160855345408,-0.002293386504859853,0.026177974955976464,0.10853066888063126,-0.0324169936708495,0.012338112819222317,-0.04431102746401587,
TIMP3,-0.017217976283486848,0.006697551081316744,-0.011389338821869627,0.05778519372729939,0.007324744333963094,0.010531539451438114,0.05738877922112762,-0.05148695511295204,0.06858017676055095,-0.05853043547896417,0.015668693896049773,-0.07667086961764807,0.05133742347169154,-0.06022872250313034,-0.021018883769046884,0.025629753690887352
PIGF,0.009008097671916137,0.05142715596737925,0.0665610549889635,-0.010383688904221748,0.018116177723870187,-0.015694494938444055,0.11044009903808084,0.010605885898720399,0.005445195500671832,-0.027464368348636706,0.04081317022504253,0.12329324323536721,0.03739296538297512,-0.010211517452885436,-0.02143889517601854,0.1628743311643176
CRH,,-0.026336477008964618,0.011010305783198473,-0.015416798338302897,-0.01513590011070567,-0.013261451091959347,-0.04001450775050809,0.0020451874454125224,-0.03444072108897632,,0.04661721721506236,0.13275320295252308,0.01854538358075225,-0.037931201098409466,-0.04138847014342834,-0.03767017943354181
BDNF,,0.009757845200355194,0.021937942888471527,0.0595962796712532,-0.03299865513090711,-0.025460273551654714,-0.08355787147095432,0.055114950655159714,-0.02611017903388285,,0.01660497150175465,0.06570218534766276,0.14147750945784238,0.039582936106117385,-0.0382807080080189,-0.06406584026103461
CCL5,0.10236998136590282,0.0025310100435973907,0.00014488995050090472,-0.023899025631045588,0.017825123081355077,-0.019371716164398645,0.07255886090034248,0.0025652777984831883,-0.01822497121387748,-0.05242392033679559,-0.009800367799434488,0.017508021908795315,0.029172543134585484,-0.01964935689609213,0.03006007763811643,
GAD1,-0.005179301833057243,0.04757864851960978,0.009719581032286968,0.04370432799376197,-0.004530077211629141,-0.04222949056874309,-0.09219290917476668,0.006634962956327294,-0.04792711418413314,0.11429781595437587,0.03036934506812359,0.10853868798318887,0.005604742481335937,0.0016913409524250348,0.0376268460895488,-0.058445195069218775
COL14A1,0.03868074522590299,-0.019752725168996954,0.0022866097574682663,0.01882668825371231,0.08125566477474667,-0.020529718668842747,-0.002576709416741997,0.03314128259596351,0.016841379498834685,0.10054365174696347,0.07061509300924941,-0.05312135035730145,0.019039731901438206,-0.05281305744630192,,
HLA-A,-0.05199841795155256,-0.009708774051937565,-0.007848586526804834,-0.05314894189045489,-0.03226644895150252,0.044928233415561264,0.12811044401683336,0.0006730060579013753,0.017466522103781083,-0.027199540725892056,0.00033792650462440097,-0.1703180559521105,0.07529099623191003,-0.014781828356325763,0.01763566057613445,0.04631003234031924
CD5L,0.11944577760797322,-0.026336473962034833,0.027604084659246846,,,,,,-0.041898275298695144,0.0612916199732536,,,,,,
FGF18,,-0.009145972890498132,,-0.012248530989417741,-0.020651575896188556,-0.018399391275019168,,-0.015642678981002696,,,0.005454737261236697,0.019195342527533805,,0.030424876615651613,,
ADM,0.02212559892010757,-0.006410081636153905,-0.05263251389819384,-0.01435962524261801,-0.06687738248531627,-0.01229279356418486,0.0323268582760259,-0.03224637153038856,0.059251762585618525,-0.05110523442950873,0.03227841455987475,-0.14817946700714857,0.08690752640819763,-0.003244968426286589,0.12218312320465073,0.051568486990758916
CCL15,,0.08773521289175162,,,,,,,,,,,,,,
GNAI2,0.021696792744770693,-0.04551875405573589,-0.01822723797491788,-0.01718247477022944,0.013448243133028524,-0.07202615149804453,0.09486640659273012,-0.0013132412778595044,0.0031456149748067337,-0.0968098734218351,-0.024394194976360667,-0.03942940325941867,-0.010963324665206345,0.03172011764789909,0.08971391924675905,-0.01082052650567747
HDC,,,,,,,0.028889532772616383,,,,,,,,,
COL11A1,-0.012497213127691168,-0.03899872220205816,0.03735361759629881,-0.025274664473271768,0.00016030053049460364,0.01962355760891254,-0.011248170497725847,0.03617604227465753,-0.01465376122291622,0.014943608512427587,0.05262468931117685,0.051555559205104254,-0.0016357139087012347,0.006875554234875685,,0.1539123051339211
NUCB2,0.04044834808044927,0.04054224503800045,0.025450796753113406,-0.04527326110567728,0.005658965307089989,0.02203433778860506,0.041186168482655286,-0.03022028979258575,-0.060902565811930695,-0.03932947080224477,-0.03839452478137453,-0.09867185789588731,-0.04865813445507962,-0.013062062434868685,-0.05927995683264037,-0.008666406803793165
CXCL1,,-0.03756262577126865,0.023944568326278514,-0.008418888642984537,-0.014455337685859306,,0.008326628567119698,-0.007492095340261184,0.02986217036425229,,0.049617911261642396,-0.04027865239554297,-0.05217892425217677,-0.03991783179891374,-0.047436172490745936,0.10499894052353614
VCAN,0.020714058823595408,0.025057150017187974,0.0055125722202841515,-0.008824212680018359,0.07244014879163245,-0.0032397645057718433,0.08350324745617119,-0.04850310122361668,-0.03512361411032733,-0.030443731182651063,-0.014426943530983054,0.04017834781220687,-0.08964942398929089,0.04636256732329151,0.007303611804308165,0.01021065233784862
MMP7,,-0.04072403575741139,,-0.024350912786903697,,-0.016300859904755098,-0.01899368357274453,-0.01441725421950685,-0.0024325273716838854,,0.06460321057938419,-0.06291712078274395,,0.0007873383977462961,,
PTPN6,-0.05651458154379791,-0.011416386864637555,0.06263814177969367,0.036255734088307436,-0.018037968548889134,0.0010206533561611213,0.08535061733790272,0.04467762658666935,-0.03915572993520231,-0.07428854687104057,0.13402800434516415,0.05929441997420225,0.07862696849065702,-0.04643973746067933,0.18174989307326525,0.13174357018340932
PTGS2,0.024165010974146525,-0.006461554784516094,0.001229859965981594,-0.014115018487109629,-0.053055263539473034,0.027916326547807475,-0.09085117221067755,-0.028077238982658834,0.05295578791940682,0.025631471860056352,0.02516706735622135,-0.1263342119100207,0.05426966312118303,-0.053807542823964286,-0.06404248606918335,-0.12597133746553213
XCL1,-0.02241773076211905,0.01857748824725601,,-0.013326840070597715,0.007801489943696776,,,-0.0236798006127386,0.032988910787476414,,,,,,,
CD58,0.004680968804023739,-0.057463208489976075,0.03903814108045282,-0.016720295604111708,0.01492318018338127,-0.031577748064682776,0.13595914491255642,-0.06540897536778464,-0.027107770160546642,0.0025072207095476156,0.08586930118498906,0.04096818582122098,0.03371660588202378,0.020339492765053566,-0.0722609729490923,0.1266742090273437
TNFSF14,0.01645643645091597,0.043028855357069906,-0.03654151272612086,-0.01888899969022456,0.02550115722228977,,-0.03957613106192272,0.02451834558292115,-0.03923739105716927,-0.006590507214849459,0.006843923241548493,-0.022203327912349042,0.07460044794557116,-0.0324140902594451,-0.04287042263730999,0.10046583987387392
CNTN4,,-0.03017275558807154,-0.015559242829388158,0.025299682353855213,-0.0373006996489343,0.029070323682969808,-0.02432441879113435,-0.03213390765798583,-0.0487229054920052,0.031363273903598624,-0.03915110242418434,0.05252224987173394,-0.040232059282823474,0.017616937207146535,-0.06015263668648346,-0.07752938145692766
NTF4,,,,-0.016857869075802875,,,,,,,,,,,,
INSL3,,0.027304342517461885,,-0.012248528586939877,,,,0.01616785365547533,,,-0.004068315546995262,-0.035410358569208045,,-0.01003893743446051,,
BTLA,,,,0.010331474305189603,0.0721686417869547,,,,,0.026211555006353207,,,,,,
MFNG,0.05056299285475935,0.0410314250284873,0.021427935554601915,-0.044564091510129696,0.01247146905033617,0.051237696878805764,0.04956433682627743,0.020638209475525304,-0.10148202181155452,0.05695608331796518,0.04735246944621832,0.11715210958163222,0.05409578930068898,0.02111940324827573,0.05305286892683689,0.022834238450646634
ICAM1,0.04405447334123082,-0.03557266889168879,-0.031534840053044334,-0.04419738528231285,-0.05136398212001822,-0.0151519075578265,0.0731122488533283,0.08508180476008087,0.028040927053396312,-0.023390791092192793,0.07618807151365316,-0.055006419726255605,0.019061793420231708,-0.05044601776282352,-0.15700243129577046,-0.041710752411324
PROS1,0.04775338867689836,-0.04195984768263475,0.0530369939130474,-0.020571369366625545,0.02975882332758828,0.0716330195708626,0.07631912808351479,-0.004571875614367679,0.0183680877415714,0.06306486192748875,0.01208594719696639,-0.03444493606116842,0.04050570125236959,-0.04959498354642128,0.04644417253837221,-0.03084990302888829
CLCF1,0.0401200911472153,-0.03227896370226326,0.05329682729995043,-0.009026900365349973,-0.014535135266879695,-0.01515327709209447,0.06623231851061136,0.04269829561820172,0.008932472795138072,0.023605653684776167,0.10061868336573387,0.04531093432287612,-0.015350301938836792,-0.03340194159902926,0.022930596641490116,
PSAP,0.05506209029622448,0.016738503599568754,-0.02833076987963494,-0.00802711443286253,-0.013981239563276241,-0.037051086518966554,-0.13407126617863566,-0.03324970892769368,0.0035080777588467,-0.009833658916980974,0.06957840126583494,-0.04885156361277685,0.049781324072949704,0.02358815052729846,0.022576798044690018,0.11966001770984434
EFEMP1,0.029221242197224898,-0.014803683744849017,0.033866647790895876,0.0037226793172139058,-0.003954832211855135,0.015392463099122353,0.050510275564528063,0.03444657029169952,0.027484196494412413,0.07325978167137809,0.059813135171602284,0.02548837143515356,-0.006171605748191207,-0.002291551564971328,0.05497048118375018,-0.02853352058845104
C1QTNF1,-0.030151479160576956,0.029847224272674427,0.043407560215452216,0.01801270955420436,-0.025863078797058348,0.022079870496317516,0.007983104269009165,0.0605760354749715,-0.01880571749232308,0.054635100706188544,0.06309116594689212,-0.12160402983195144,0.041482693284188375,-0.007969135947076786,-0.003376496408183306,-0.08034257472283152
ALB,-0.033749369209281815,0.03905534033382975,0.07381703167126778,0.005282545727585665,-0.02028632515691222,-0.015592739941333953,0.016118306797561825,0.012188248648467683,-0.03240665345884598,0.11007709950981191,-0.04444743598274178,0.059997210731647634,0.015471592769601526,-0.031648480132990583,0.0023272980535680486,-0.018417806151533968
CCL13,,,,,,,,,,,0.002044411367827824,,,0.05259569027549612,,
EFNA3,-0.04181176774084899,-0.016017828700596017,0.04403831417577247,-0.0059844730079296575,-0.031148886491843376,0.005307620429707305,-0.023135953117684783,0.009257856480496582,-0.025944565731163757,-0.009581135514624618,0.09468072668665516,0.07205295345430276,-0.02666783205182065,0.004764258053734782,0.05834143140002561,1.0042421673577238e-05
DRAXIN,-0.023100928671400348,0.038814523061073136,0.13753456671609282,0.04737264213787953,-0.03001891743828031,-0.005175569313562784,0.11998382461087335,0.016763784113014806,-0.03375432447702355,0.013488940190590585,0.03210710737670977,-0.0946931269925751,-0.01667263770942198,0.031677652287093586,0.025722413622408798,0.03192061592006062
RAET1L,,-0.020139965380989996,,,,,,,,,,0.011898234067134214,,0.04066687681848357,,
NPTX2,0.0001829162878889552,0.011717069353204716,-0.029834457561281127,0.0754039234192747,0.0046694053347874675,-0.03326921866841795,-0.12875257349414942,-0.013712043238351958,-0.03603642935055853,-0.003707531539897648,-0.006428073783064582,0.029041385295203392,-0.011079621935273464,-0.038904260071017334,0.025589444712743645,0.00966002278717838
FGF11,-0.08234205591923435,0.013172873563257448,0.05339780250441422,0.012583802196217906,0.041088241365419685,-0.02796035985503586,0.1264210115096956,-0.0084158376781532,0.009163345595073294,0.023959953868191722,0.0489615788230084,-0.054154755401439124,0.037555610581111155,0.009504938002490443,0.0021442338798573226,-0.04551428322275753
CD59,0.1309875426225817,0.030848804748630505,-0.008003754735878155,0.0425307265306845,0.01559785099516052,-0.04045013530341398,-0.05138459074998089,0.06500465982770226,-0.03646220791551681,-0.06996301512860313,0.04217902879736577,0.0009316625649430273,0.03686167893543543,-0.06457020004419248,-0.042876501115851805,-0.057403042005693516
COL9A2,-0.007306023190898676,-0.0009778775773947813,0.01661803029001311,0.007178468935614099,0.10412329189461117,0.04195582955557509,0.0017435009879776852,-0.02615997816012386,0.03464634493769941,-0.040451693355283806,0.009466854706598348,0.14786287470789503,0.052082845229451,0.07370503963125867,0.04893640002925457,0.051960112331742865
DLL3,0.00902527013327258,0.022958886569520127,0.0375947979001251,-0.03169978942368671,0.010966260626748037,0.045220233708231895,0.010646082039988436,-0.036044048445386785,-0.0484740554135722,0.021006363812518546,0.03715801904869969,0.1690471636243871,-0.04771947538980818,0.0432889741686272,-0.005533150317248738,0.07765881542836599
FGF5,,,,,,,-0.025369552042338244,,-0.023713482043925937,,,,,,,
LIN7C,-0.0276508500703254,-0.005745647802180528,0.0661788091312016,0.010680787102233092,0.004470077468624172,0.05061837614289363,0.047748322456619995,-0.00811630117945134,-0.014429173893211904,0.026161707356509644,0.03667945694852218,0.027096198951711052,0.05898844049703031,0.016879078293602086,0.06430993985652049,0.05202669643348099
GDF7,0.01771030384123201,-0.00995664162869956,0.03696509306812829,-0.02185495096662326,,0.011756605941877763,-0.01886510538143565,-0.03456848738624524,0.03515205223477024,-0.054220442749079965,,-0.01676307734119967,-0.018225527593624162,0.104823778867648,,
PSPN,-0.002760590196380007,-0.03683216187892311,0.01009045613448641,-0.019966010224003534,0.009544768341936011,0.05773506790733808,0.012635987182453007,-0.050124650714193544,0.055126725247929796,0.011378780387386357,0.05774126781852956,0.05568808715476941,0.05007039403251648,-0.010909088455953037,0.09714099476972718,0.07661869825186508
ANGPT1,0.010996204116198696,-0.0014306852177142903,0.03497575736706943,-0.014737885498518425,0.05611315479906092,0.03180582175393978,0.03379904970314447,-0.07239986357869532,-0.01424285681041435,-0.05700368310680341,0.05780984055936224,0.10000974324471153,0.011576111856977978,-0.05347830513577369,-0.02060353594412851,0.04625606688110337
PNOC,-0.03279201680164417,0.025294159034443504,-0.05346277146765501,0.03720194314755239,0.01705375228812445,-0.033895503330288596,-0.08151049102952508,0.01915621914631994,-0.03742407968577226,,,-0.019147752894838714,,0.028792837992070924,0.018425309980572496,0.019556999185094754
L1CAM,0.03168821774433442,-0.017888189462622,0.014842757048178114,-0.0281590236960617,-0.03491064125443973,0.01658427105317754,-0.08154620335553062,0.027018865970136505,0.007892251752940622,-0.01083626329966472,0.05598423212058918,-0.08612113015324391,0.08664782152502144,-0.02244193565577575,0.02238453579091282,0.02650801659992318
APOA1,-0.006165789061860198,0.009435491263031007,0.01245994006318102,-0.004213326729333834,0.03740076963069981,0.044850011077284785,-0.03785719842947831,-0.008224027226554645,0.06259111854000692,0.04209456041884178,0.11586556053815651,-0.0005344799153357903,0.041610019104412733,0.05910865846237432,,0.031178573250030754
PSEN1,0.0640287663231482,0.021150380845189394,0.0013709841684006725,-0.021530800517281477,0.10527435132107905,-0.019333506324924365,0.029624179460232884,0.0347667567672902,0.0689056431933445,0.04641875273970798,0.00275326792988112,0.061467361121481504,0.0348725754793713,0.00037819624541456705,-0.05964345867047111,0.011031522572317756
CALM2,-0.01543581831175257,-0.015416637674875932,0.00801486641291104,0.07217009478516023,0.04609583040278286,0.023780763791153455,-0.13096906243573303,-0.00905921482374176,-0.018999760664187536,0.05627899294740699,0.05149182480212631,0.10398140935263413,-0.038712275415321094,-0.013627795771829378,-0.004630114311283067,-0.04025921133709379
CLEC2B,0.08067541314471,0.036636021228592074,-0.006293062563458801,-0.06407832425711703,-0.02115037561214541,-0.013851827051077376,0.11116968576575338,0.012209467437273854,0.04264623525737289,-0.06235391584772578,0.011044975588340793,-0.08575263156722052,0.09564871242156128,-0.05034790061395082,-0.013851776553870576,-0.029364966197469304
NTNG1,-0.06526850511656548,0.09127966881267856,0.008359477867774417,-0.04954973136562897,-0.0028217634724339168,0.006950437309019305,-0.03025696818159037,0.05568755175678108,-0.013934525547906211,-0.02509322769305523,0.06979603797548725,0.1059500220288412,0.01161226796619663,0.012907502076764301,-0.03183213475546209,0.03528024195391424
LRIG1,0.022646355565844486,0.0161796499747431,-0.06074308342540026,0.03396694568111274,0.11833989440357513,-0.010904600546766303,0.0764726095691451,-0.0009950260964220437,0.04006849450624045,0.057057484432480474,0.030310451758828072,0.14544962628151156,0.1152149956214516,0.0020740973264839545,-0.016547691083129947,0.12849024418864066
CPAMD8,0.16340914843334503,-0.005574715661643921,,-0.014487823740589392,-0.02010889422438954,-0.0310221024717343,-0.02295017396980785,-0.01844053138679508,-0.011645733178303688,-0.08053824328049469,,0.06192322011003474,-0.029828202044893275,,0.03190130290069056,-0.04318777469357966
GHRL,-0.03259770669452315,-0.007422859498832739,-0.011497453052536665,-0.0231495792709325,-0.03405589186920356,-0.016576325098589223,-0.04098114206351052,0.003380677135238249,0.11866086704938435,0.05287948147227188,,,-0.043113482812243774,-0.028503463884131327,,
NPY,-0.029974467462156932,0.010594509813173399,-0.021521171630587786,0.027862217192428533,0.028709578988990448,0.05162715315328852,-0.056405040861524314,-0.004755192653402009,-0.05038245209843811,0.030334091079349413,0.064706961738987,-0.057875165560972414,-0.010900667458785568,0.01096849683815391,0.012965211954914528,0.01002167701782625
MMP2,0.01881629153666663,-0.030845575656701412,0.02736874470161473,-0.01634703441517036,0.03683896680362543,-0.028065103534171777,0.10541123293128063,0.0746250875513191,0.03821796694825555,0.025542185706735672,0.00718530129613141,0.055574810198861804,0.06155723145701804,0.033039836276607656,0.021809851501296024,0.027405684219092688
LHB,,,,-0.012617800353804795,,,,,,,,,,,,
PPY,,-0.013490919652344896,,-0.021963910394310813,,,,-0.013477028377634781,,,0.08783876443967645,-0.06204377982179627,,0.08631659896470607,,
ALKAL2,0.03433154972453723,0.07380544278200797,0.005479612698111575,-0.01243448339505403,,-0.023520341000819008,0.06313070501378809,-0.02396271781860683,-0.04399625981204403,-0.02467790907943482,0.0011277788919631718,0.16264685016988645,-0.0016972502159775557,-0.0341444544852232,,-0.054709925745276056
CSF1,0.012908461112531086,-0.03630710322273313,0.05117256651145563,-0.0621451758580255,-0.026064191841659784,0.03681591869257541,0.09614511855305069,-0.005425280837529502,0.031517065684040224,0.04837765252606017,0.03469025718191932,-0.03805671692507789,0.04017839148612584,0.007720832379155999,-0.026391391529028637,0.043845769721641566
SEMA4C,-0.032345206065192936,0.012488916978448348,-0.0045080021989557404,-0.012670646778218567,-0.03686447895784125,-0.029649970834730165,0.071067017593149,0.0247392714569871,-0.08198984349752542,0.0032477808946064614,0.07310795748617661,0.06630407288318975,0.056916058996500526,0.05166460594597984,0.031673563505993936,-0.019112906840490197
ICAM2,-0.006263018421297582,-0.03367071234148102,0.010290531655275426,0.020061502358140203,0.005294025379601009,0.020448040469067175,0.15085537774654936,0.014257981188857382,0.04970213019788512,-0.00262685857700306,0.05955290256242617,0.08793842859276867,0.04694241190832955,0.05301268182826284,-0.07834167753988454,0.025338172353988008
SYTL3,-0.007989597122081542,0.040069447328053245,0.06759059279219055,0.033798034429650035,-0.033245735247342256,-0.02141668505184376,0.08522470068878693,0.026100225621550517,-0.0005252091255515669,0.028820438801567084,0.0014306892808326264,0.09182631630007991,0.10037052423139617,0.0828320515715624,-0.053098171818775144,
IL1A,0.11738370448063545,0.004527597581271651,0.025777673585809915,-0.013426858283752322,-0.005927872165169706,-0.022273181035224285,0.07676455694107,0.01941685734531821,0.11388251326895973,0.04516218425622591,-0.021318125591686825,-0.01033420522122955,0.08905374048093281,0.08311500221736237,-0.060152664353303305,0.09201499823899133
HLA-G,,-0.008460062073018502,,-0.013326838867072125,,-0.012030067288953868,,,,,0.03668277931674909,0.024100310623847217,,-0.047790895966036515,,
