,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH916bulk,ZH916inf
DRAXIN,0.04661492124766273,-0.007486484434733183,0.006449188229875029,-0.011812038089481364,-0.06226258850556345,-0.054999595076364656,-0.009362278719267748,0.03430564792331894,-0.016757174343993566
RAET1L,-0.011047444001685208,,,,,,-0.011213435759550066,,
NPTX2,0.07488564044294944,-0.004677316624172182,0.2482055986263788,0.10277710739128333,0.16053922778856192,0.1010292014893411,-0.05257847693342486,-0.10798185884308195,-0.0725480799470932
FGF11,-0.05742318237043141,-0.051115573914884575,-0.07908357658392304,-0.0626273869653274,-0.09085978113960581,-0.03736931821663504,0.04588827437792693,-0.07083976732514201,-0.03355658185828311
CD59,0.002887539440165717,0.010309684872639386,0.17782196560524904,0.043097012569658644,0.06244296888063182,0.023446417809273316,-0.07527026685535802,0.0693026634372935,-0.17261578445785933
COL9A2,-0.03328190318987314,-0.02490140483708593,-0.03954985676696245,-0.027082552231111303,-0.09550545558491869,0.037834945308263694,-0.006489798698884621,0.0026331255068493637,0.08703160947667371
DLL3,0.03588766334285829,-0.012387074134580131,0.07458396983957467,-0.05579666902855801,-0.057751319990705666,0.09453103779963251,0.0063506401837541806,0.05173233258049402,-0.025221661552623436
FGF5,,,,,0.011358383276007506,,,0.01926872720139447,
LIN7C,0.02393386101408026,0.009336944648025682,0.04562718821798023,0.026865596846884766,-0.03936021302131969,0.04058418114970623,-0.024642882158426735,0.03323434530060493,-0.11298137762942691
GDF7,-0.026052609831463867,-0.019996418087864037,,-0.044447846812401215,-0.026068384841572798,0.024232056835067576,-0.010265851218317386,-0.01793939447750733,
PSPN,-0.00011423762781113848,0.012466734173064722,0.004706755008899761,0.03957597774119487,-0.04435022949715358,-0.006236103431602072,-0.03971669242287865,-0.005380198692546775,-0.05574225015034796
ANGPT1,-0.018919900425085186,0.06457016790475721,0.0665817830172684,0.027837634123628174,-0.037972701474181476,0.07174093880907297,-0.020403479668162357,-0.009828076551095547,-0.025174108441237766
PNOC,0.08710022458876922,0.20296893109671713,0.2897401331750171,0.14629039954610334,0.10829448329888487,0.10004501119673448,0.008625760808849341,0.1525783929313376,-0.05391982428964254
L1CAM,0.06885681146213654,0.05389886799685113,0.10256914902845317,0.06479225314346272,0.09194740216689098,0.06401427328758619,0.013408303278261821,0.13254705776859124,0.057991251816776196
APOA1,0.005576703466580101,-0.017452927083348654,0.01362084268009302,-0.022782212976122953,-0.01764563484926092,0.026078102566222127,-0.016614294569883614,0.029236241068176082,-0.028591466393108108
PSEN1,-0.008819642163597218,-0.009279943958479437,0.06714415915582704,-0.0029879487869612117,-0.08966313588729995,-0.04931021878352937,0.043898695812993466,-0.03593505251441036,-0.00018456501570372446
CALM2,0.10085925406350191,0.03298103419124824,0.2232295398420898,0.08116015728991484,0.09739522757406005,0.08662127821569394,-0.02251760315142893,0.13968620129994064,0.035153518832228635
CLEC2B,0.04014764920649742,0.0031216695125273414,-0.049833080075407904,0.03590543443394919,-0.09328070604936656,-0.016922445214918966,0.09702563288711603,-0.007869977090163939,0.12065615019794589
NTNG1,-0.03479526498050859,0.018991832753548474,0.027918836688134274,0.029988293285748934,0.003101016814402806,-0.01791676073449619,0.004842707098500941,-0.10215361603042843,-0.052806623312973505
LRIG1,0.04859483555566619,-0.007078838474296825,-0.19703456374718212,-0.02453256347988469,-0.0775432264895089,-0.03733613764748032,0.025104363975605698,0.012004684015394222,0.05342994436465825
CPAMD8,0.008963186318470184,-0.013255787264979123,0.02507820725495131,0.023049297964427,-0.013183072450142797,0.039490212303768084,-0.004108194006109936,0.02011642740715216,0.19111643819685786
GHRL,0.03011292253177865,0.032618365187939556,0.07067020679451504,-0.03307932803774446,0.001285663700055823,0.02279973397423514,-0.009362278719267748,-0.031664754169506794,
NPY,0.04468897431475308,0.01511588306989888,0.12259391186167813,0.03435804249114454,0.12492763637367452,0.019259616544426244,0.03734531704229961,0.0859695875440829,0.16114275020772736
MMP2,-0.012483868227247287,0.03342003893976247,0.038845361729782944,-0.06112249883175934,-0.11554232572573005,0.027917060111119343,0.004850242796088218,-0.02580508703136328,-0.0656662515480362
LHB,,-0.01154478962726601,,,,,,,
PPY,-0.018628173742371953,0.0367657134585807,,,,-0.014054130520787817,,0.07549410165204487,
ALKAL2,-0.020717745883994602,0.0391006726211852,,0.07658648769790165,-0.014947411498741417,0.03234701977300517,-0.024893209832213117,-0.019216867356528545,-0.0520555526946381
CSF1,-0.014310185779272873,0.007163210046756667,-0.15204099761262863,-0.07652767464458393,-0.009064107474489408,-0.07740267834443786,0.023219099397386745,0.013000309656814578,-0.10552446736117789
SEMA4C,-0.014282932203595444,0.07155150959281797,0.0502905020464693,-0.02705650953673605,0.028005465696745793,0.037845381652867494,0.008984575750061822,0.036855408739278665,-0.03042018580943512
ICAM2,0.020036149973530974,-0.03231823463651053,0.13007000582070302,0.012473640803753459,-0.05063084066551831,0.02490724124938535,-0.028231238889259994,0.008328096882748496,0.10415638215527409
SYTL3,0.03896612022812303,-0.05223257903138269,-0.03135786375334331,-0.00678312778717402,-0.05859204685429872,-0.008739196645086952,-0.021091552178778318,-0.026239103468922383,
IL1A,-0.01499148620213592,0.00654035707317408,-0.04464177722666982,-0.001599671936692798,-0.03625937826876055,-0.07023127158999037,-0.026390969426204,-0.05691839066566268,-0.05501810737074459
HLA-G,-0.016999378388125888,-0.012193531899593409,,0.10627832503379932,,,,,
PGF,-0.0442341370675306,0.005979452081008754,-0.060587327643194126,-0.011181416974872025,-0.058737735616720604,0.0006681683590115048,-0.016928644316039847,0.007338094678054068,-0.04936491038651297
LGALS8,-0.046693492400177845,-0.01263515268211922,0.02691081087683149,0.017189725441808086,-0.055455474462329735,0.05493907304544384,0.03292816503948444,-0.0478270020443867,0.006878666357023739
DKK3,0.05475931700820069,0.04088237809595001,0.2601677303122616,0.08543297271949005,0.13609242345245234,0.03483825374328316,-0.0611398113666533,0.20820368013667617,0.014161859745169716
COL16A1,-0.01194239482804619,0.00834282179885041,-0.13484645918881252,-0.04822281174439617,-0.010348238766805063,0.08208383032504318,0.012742824587027999,-0.022700330055376968,-0.050232324080073984
TPH1,-0.012481861010131908,-0.008958789392177664,-0.027246472492930968,0.04706390025996799,-0.01567134714889532,-0.032504254789689595,,-0.04240070217189473,-0.027342852110346393
TNC,-0.07432811575013666,-0.024674695099105935,-0.1605692482086762,-0.12912580330351248,-0.11910439516525025,-0.08878899249510447,0.044865581092625194,-0.08151534808760778,0.12190360540632288
TNFSF9,0.040121825782343384,-0.019996419432939866,0.10476486016532459,0.07715507085191255,0.15689252895312755,-0.010478438447307246,-0.015637832857779997,0.011466590304993422,-0.058929414199969804
C4A,,0.007138723819732165,,,,0.06801835329320884,,,
CNTN2,-0.014645909688199924,0.05732257691765131,0.06193047788169113,-0.040197738604808374,-0.0791724763188837,-0.04765170208812091,-0.04077109897750039,0.14724972274233805,0.042946586717252766
F7,-0.012176996130783465,,,-0.02209356750949468,-0.013183064787700097,,,-0.019317483829826152,
LUM,-0.02117483025271276,-0.02491427481290646,-0.04993096016435357,0.0263261888891042,-0.058708820722955794,-0.03316190506148147,-0.030399121186074157,-0.04188219048920546,
BTC,-0.011047439400069725,0.018906719608901106,-0.01698623422425307,,,,0.07156777511757244,0.053622585967812955,
APOC1,0.029188134135272017,0.13896201210438233,0.22951576762679124,-0.06092393480136383,-0.12705381183474632,0.009737208700772748,0.016489070778080483,-0.0855969058337327,-0.0033896698293324015
PKM,-0.02623763013305971,-0.06442114039265187,-0.06119030105341617,0.053118042881262734,0.012063223971016323,0.026592014949350422,-0.0059332430743249155,-0.08388776797824464,-0.01928312902105132
TNF,-0.028414601471302415,-0.03021621068709492,-0.05276813958939146,0.0023749476684523023,-0.019347783380880078,-0.03800966400246996,-0.013687444576218684,0.07023934872901835,-0.07695693916097177
GNAS,0.02319664328871815,0.05173285587355232,0.26464518143019883,0.11201570939966408,0.11654954177982836,0.045118304122053754,-0.016616521273492578,0.2063302003731307,0.09776899637546099
BMP8B,-0.006798423748510624,-0.01767748035684921,-0.028229929631671674,-0.026403692200178165,-0.03126564097402348,-0.029162763240114468,-0.009088322509377422,0.03939722540646301,-0.07235609230469825
LIPH,-0.012481857937195317,-0.0002797110180450215,,,,-0.013432890650553402,,-0.03533282664539697,
CCL28,-0.017557285842757748,,,0.0875624955508765,,-0.006816425899158766,-0.010749566461147265,-0.011850996472093592,
PTPN11,-0.0047160215221737104,0.011096380253344851,0.09131444210983608,-0.028249589616665616,-0.008165029958604436,0.002528725947931964,0.015458187507001456,0.10660186163816898,0.05074800732546669
ADAM12,-0.05555631410931442,-0.033215918853821254,0.013037628123289187,-0.011030522055430477,-0.05520618502693109,-0.01838078999946007,0.12464795054607714,-0.009619498525918273,
EPO,-0.016771558767717878,0.015679850800236556,-0.029236847874459373,,,-0.014054131134253387,,,
EDN3,0.027148184042602032,0.0708493726465035,0.10529645691544877,0.02669500449774394,-0.023358530544520497,0.03155213154666262,-0.005195763821178746,-0.055102757291735964,0.011526925215529135
CCL22,,,,,,0.023012715106570384,,,
CCL2,0.015843091600024964,0.01161499367382263,-0.2277496194653799,-0.005417219575177506,0.020862943352523016,-0.05123546834970067,0.05167698500162321,-0.10731816777404035,0.08228386580299672
DSCAM,-0.0747989300463306,-0.002626792744132901,-0.042774455055157735,-0.008799212151855395,-0.027933671306999003,0.02290196584430694,-0.02500644739205768,0.02114420521201105,0.07391630345295892
GPHA2,-0.013911664907008209,,,,,,,,
ANG,0.0013653940313198153,0.0043707241471288615,-0.06192350201876845,-0.03655676440769916,-0.06067640753032518,0.04237543763092102,0.019227885651030025,-0.03164931898556268,
FBLN2,-0.04020401992292548,0.018688697296715413,0.0838792150051758,0.059612391843897584,0.05868231198881888,-0.03150472168540214,0.0282320032721047,-0.0795258917708275,-0.027973460663234827
VTN,-0.02359506139395131,0.04091239537087306,0.009213230560642268,0.1109238508064446,-0.022222346220478795,-0.011332098174154651,-0.0143341965220576,0.0024451899661484832,
VEGFA,-0.03917738983811542,-0.05888580057910122,-0.1727437749432313,-0.005074614395216208,0.01016327395329063,-0.06733314886261517,-0.0003369327504985774,-0.2003369204439313,-0.07142323878949125
F10,,,0.08055115332264373,0.06395392201120328,-0.021435944481602055,-0.015410051030311683,0.014330989408782724,-0.022414206668053348,
SERPINA1,-0.0486107514233973,0.012114034986023599,-0.07307627640624934,-0.023302358278153197,-0.1193219954304681,0.0029441654242729543,0.025960856104372647,-0.07706311861979089,0.002732184654422947
VWF,-0.04186490148592819,-0.053852162575862034,0.10837706221797361,0.03692092907135975,-0.09139037934971236,-0.04337791666386427,-0.045474102341338266,0.08674762650034763,-0.04904076953286284
GDNF,-0.019547493674441023,-0.0143785326029265,,-0.0395962812149878,,,,,-0.0386907852462787
VASP,-0.042285412778334495,-0.0048652888274376945,-0.16437674991095375,-0.037054847826827435,0.0173274480036451,0.014173566471130248,0.0040617181203036305,-0.03149605295397852,-0.01862608587472617
ADAM15,-0.0008955551320336951,0.017814454406473255,-0.06203349660660708,-0.05702829113352788,-0.03665838949942014,-0.005580407079229813,-0.02734564263256304,-0.035130023838769175,0.0703917603967477
WNT2,0.043151971007657886,,0.08647815842899481,0.031927021978155674,0.1576542136432024,,0.010846153139306354,0.04337769235417321,
CALCB,,,-0.03560513149079619,0.003112814393644248,-0.014572814977665778,,,-0.05323639134394332,
OLFM2,0.042153200315680504,0.02147304484326384,0.09948213333280236,0.01580205018245298,0.0977057857655994,0.04903699226344552,0.03517154432233031,0.05851280426371132,0.02975228990440252
MFAP2,-0.03233146733257257,-0.03361971490704016,-0.04764458893859041,-0.03950631331591577,-0.06738913101684037,-0.036908836525776145,-0.025843771756324258,-0.04821910999790551,
HLA-C,-0.022872749917461233,-0.008161269714483213,-0.07748625316212056,-0.08902464665451086,-0.12529898416787177,-0.022664756518342682,0.012725162743195058,-0.02752712353912807,0.008109100224908492
THBS1,-0.022664436645967314,-0.014446442265802214,-0.09107545570152968,-0.01944614533232747,-0.011696575168193528,-0.07918338222945996,-0.004407191746034215,-0.07533559575664373,-0.08025736986180733
HSPA4,0.014275319302318776,-0.0041473800180647485,0.003514709864614236,-0.01166606683322544,0.011044829617367826,-0.07614688906884091,0.02485317597720481,0.02201464480784144,-0.12244168890054025
LMAN1,0.022119747329980084,-0.03435728906528678,-0.11654718624570483,0.03285096974478588,-0.11182002133811178,-0.07197429366338153,4.791201870926405e-05,-0.11381843984430653,-0.07645965980316839
LYPD3,-0.019041561846247036,-0.012960752431889423,0.08640315070131757,-0.007621626281285994,-0.022606567942427776,-0.0057219764405698394,-0.014243449180358334,-0.02838421452501595,
APOE,0.04868103567336602,-0.013190619273044078,-0.04207824107729224,-0.07641878505775518,-0.10677022500209829,0.010929227972057323,-0.062494974765946155,0.13577778254993178,0.16204361665570924
SOSTDC1,0.10572996178475483,,0.1763471039313312,0.005238195318620235,0.012766761733758208,-0.01749042107094925,-0.009103780715073367,0.014334341782070542,-0.029197698418156576
ANXA1,-0.031168962501330905,-0.000923105426082358,-0.07984706610896966,-0.03931353860384273,-0.10553848988712676,0.0640129617774266,0.016274615885892237,-0.10641404818573048,0.13705461030558502
WNT2B,0.014346686510823723,0.021020599828287533,0.024341332585904693,-0.037430672136932304,-0.044760468130176825,-0.02491291222566812,-0.020236936879191557,0.044822150237579926,0.0067065967923694405
AMH,-0.02325168706140681,-0.0016740731546456293,0.024506410038985075,-0.0068504509400709145,-0.016021673105126498,0.007129172555381496,-0.012090706803766983,0.03214710685561936,
GDF10,-0.014446436681578833,,0.11718266179863998,-0.013336642265849246,0.02656265367515366,0.039388895153337405,-0.02494987559918052,-0.015867464145942516,-0.022152334966197534
EFNB3,0.06411833059911017,0.03906553855804641,0.13737399311040338,0.11248734738152252,0.1363807398557201,0.01992724223994938,-0.008013585965686394,0.1066698045735897,-0.06875080301977651
LTB,-0.010770149305538162,-0.011494546740617279,0.16286423297626523,-0.026464233929384,0.04484757002050036,-0.024453102293973888,-0.02426327470933524,0.01790113888513097,-0.034226331452635254
ANGPT2,-0.04508809967776212,-0.01250245602442543,-0.014152558133440527,-0.004443963920194545,-0.11560804593127791,-0.0963013176981136,0.04622580586200541,0.06726455067462847,0.018056104498730446
NRTN,,,,,,,,,0.07704255353721177
ADAM17,-0.036391787824450024,0.0556265042170988,-0.15554577052871688,-0.03516625963763993,-0.034877063643760024,0.0009430390261221957,0.0407366450919412,-0.05216175173573077,0.15611521768389944
LRPAP1,-0.02130197073696828,0.043765610770188465,-0.010791632205902776,0.07144733122546247,-0.09236753721483973,0.02031780985390788,-0.020431732001154643,0.09151000313524,0.007784613303675878
NID1,-0.02227454375620673,0.023320229500661094,-0.04670765340703571,0.0067630317873011835,-0.10074889961382859,0.0031481654365001464,0.007164199608686963,-0.009007716078850352,-0.0748257284575566
MST1,-0.044801408808918426,-0.001048298326853125,-0.07071692958814038,-0.023022554807268752,-0.04393078334767083,-0.06260602634203696,-0.012869892328575147,-0.05568512537317348,0.0683661626507125
IL13,,,,,-0.014761237456580282,,,,
DCN,-6.2408076844505e-06,0.01072085793231299,0.12109494380249121,0.06759856703356001,-0.06685454550273418,-0.060165574223653394,-0.04877085977923576,0.016562667981028577,-0.0583057997661875
IGFL2,,,,,,-0.016660468558275694,,,-0.03370004584922931
COL7A1,0.022566918591099567,0.03417030260099207,-0.059575516666039,-0.03601168188958337,-0.012832935533956749,-0.004308901105184554,-0.02191869286639886,-0.03186390734183375,-0.05428757451350604
CALR,-0.017291857255892818,-0.053304002388394736,-0.2280809477579372,-0.04685174388815329,-0.10397426057765485,-0.04662391252958494,0.04729679496024801,-0.1344799257015065,0.004038920089173616
PIGA,-0.004245164760985135,0.03409652448310577,0.019062947099398906,-0.01411494909397182,-0.011100945829749145,-0.03583509786232894,-0.015245231055755641,-0.07222015621555049,-0.04741331346174154
CD200,0.04916132109348437,0.007908274716503594,0.12360904633665601,0.06908670765412334,0.03311778225545778,0.0769564446720912,-0.025359404450451168,0.10461137996425326,-0.0069524014751176375
GRP,0.03571065639663899,,,-0.01115841002677512,,-0.025867393421218722,-0.014955355778480391,0.02331770033193546,
CDH1,-0.020824666022239136,-0.0036958568133853204,,-0.039827880042819806,-0.06595694871737418,-0.04683462560081949,,0.05834709713696681,0.1407663989354714
LPL,-0.016665774326658986,-0.04131594896320262,-0.07438685143728826,-0.01868538250835531,-0.13879092081234534,-0.10073962030044688,0.023792691672440684,-0.09283212016023071,-0.05508046346981147
SEMA5A,-0.06819666823165162,0.039021383518820084,-0.0631884338562635,-0.09714319152221998,-0.11671038057625455,-0.0719834908837858,0.021769635484111892,0.021384253587304513,0.09486411208393482
SEMA7A,0.029809571548070492,-0.015982439820899853,0.1495874326687192,-0.025212148965591496,-0.025220457173180614,-0.03828620180799654,0.09859689158635129,0.06862387572976623,-0.11439346987367127
SEMA4G,-0.039162864739115594,-0.03914677587631567,0.011910076587163221,0.010394326363791711,-0.028718708147748608,0.01542442976744671,-0.0042445632495961266,-0.028384312262139014,-0.03474613580467884
SEMA3B,-0.043385489139457244,0.005168087290059339,-0.0967923845209147,-0.04214791424999962,-0.07164018416985897,3.488932420199226e-05,-0.0019722680809940176,0.03170970112858388,0.14983488422241883
RPH3A,0.020545302849344884,0.023065317445039236,0.24567582875261273,-0.019531482519012263,0.0801621354329451,-0.002099999578575083,-0.04205251114783084,0.07488679254241745,0.052603924320327206
JAG2,-0.02396876500336068,0.015495056578199906,-0.0008130672010863919,0.0019209099303574516,-0.004215779458098125,0.05239374897394549,-0.022647543955022196,-0.011249499377701687,-0.07079221717097897
CGN,0.0011783425539255603,-0.024868276913750563,-0.03513162782477454,-0.0033909173634392603,-0.038740527027299645,-7.123248752921284e-05,-0.011326593904241268,-0.033532237536078424,-0.030953248438248298
GDF15,-0.02213563039214887,-0.04556976524676627,-0.05987512595805399,-0.058271178453654114,-0.06504157046920597,-0.07417858927025317,,-0.12429968322113781,
SEMA4F,0.0021070159396827295,0.021149479446593962,0.06276865477463042,0.05584075279500048,0.11219914962151077,0.031084930417996186,-0.015181277381632944,-0.019067074424045122,0.09905788641027129
NXPH1,0.04767255399251193,0.1319617698000126,0.31948464408765137,0.01731733117253056,-0.0031764381082604095,0.02775472985454113,0.012035779965557217,0.158964996836957,0.02822558029358774
ARF1,-0.00807804370042494,0.04349747251008825,0.0029712840408496455,0.04736787321292922,0.07660321219765892,0.003901265938763485,0.014550208132548776,0.05451516272149115,-0.15441132443809846
DSC3,-0.010528072811976617,,,,,,,,
EBI3,-0.04483271137532195,0.01810320407366969,-0.0021898865102709677,0.0031739939769928156,0.01950603672960977,0.026838023206119343,0.033354529203321166,0.0095218084509546,-0.06302174532333313
TIMP1,-0.07988859997667487,-0.04955650779781707,-0.23967184821373175,-0.08133845598755182,-0.04009904641313206,-0.10722187234024701,0.050277846249542485,-0.11409769141058444,-0.1082954519708919
SEMA3C,-0.010130815451184957,0.02651652700616645,0.01804235928771031,-0.010897646888290376,0.005075446601963115,0.024039948457239686,-0.007903534367275316,-0.014545311533009616,0.043658157265384474
GAS6,-0.00873017982816342,0.00881738889039059,0.010870806409631693,-0.0011311812289016203,-0.038409114756880545,0.0014402350196438738,-0.05123358415125057,0.06255626997470914,-0.1322465148547982
MEPE,-0.02819262218753129,0.22706063932949588,0.27115662023014436,0.14008179228279252,-0.023234651990106134,0.11581377835717242,-6.10603003715877e-05,0.21451255866532276,-0.03095302344672026
SERPINE1,-0.0447083877455338,-0.04949232061251782,-0.08375711374730671,0.08246262860612434,0.11416893609197822,-0.11447870664470901,0.07095832860424435,-0.16440817412644063,0.09310406427139434
RSPO2,-0.016128590565703885,-0.014646521402916767,0.22726966685604164,0.0780600399559477,-0.0007252386306475763,0.06524137196421569,0.018091477696216374,0.13029043718733935,-0.08025726674471617
SHBG,0.08703575515906199,-0.02343603377397943,-0.016897783079044455,-0.028410575780696567,0.023391468334505124,-0.018446560005813947,0.07528062966907534,-0.009620266709296449,
LGALS3BP,-0.04025193080404839,-0.02210243855390205,-0.18385532429575996,-0.06319028995222502,-0.11029809735074969,-0.04224344799062296,0.018223163981309416,-0.10175693311076127,-0.09889395126159288
LAMB1,-0.04748266735567516,-0.04661045717719763,-0.05035867083460063,-0.0276079085977017,-0.07626457611610692,-0.012003265061720846,0.0407537356732108,-0.00725783956391646,0.038522654015642935
SPTBN2,0.005626044220725109,0.03334801413978962,0.20875190514465194,0.022405385411840173,0.11304914731077391,0.08791852827913099,0.03387089251867171,0.11217199285765006,-0.02235772235966186
COL1A2,-0.06570817243109382,-0.02612716650154359,-0.025796335580621037,-0.021652638089518426,-0.06387965161676437,0.014225620826047641,-0.013842386099371632,-0.01315353298931327,-0.025692190294573015
DEFB1,,,-0.023977681073516867,,,-0.014843496288268003,,0.019070617903521724,
SCT,,,,,,-0.01364300227886135,,,
WNT11,-0.01509014745450447,-0.019795703545094377,,,-0.01438208217446789,,0.0030458347443607864,-0.02419962301294841,
LGALS1,-0.028131341235341147,-0.0432089525640248,0.013075072274865863,-0.07549291160589142,-0.046839591983582174,-0.10656709754041709,0.0068412217372343835,-0.18266139789970182,0.016837375467455267
BCAN,0.013619848322770224,0.02080886136091185,-0.08659408055296479,-0.13122617430687714,-0.15984698107824716,0.014840344920672542,0.009311984544653823,0.05574947721821163,-0.041007663709860843
ANOS1,0.09638528557288735,0.0446468473539415,0.14197987000485165,-0.030846031214309944,-0.07349121865904988,0.05264750951997064,0.03292979391735448,0.08456209489130212,0.129410383548992
EDA,-0.011047443185269137,0.01575119219280282,-0.029470663399656292,-0.04869187441680292,-0.01719612868434705,0.004618586613709393,-0.02500644647896803,-5.409432868602153e-05,-0.04054386688204924
FGF22,-0.01570950738414209,,0.13496961015038733,0.043171590718417294,-0.013183070708677372,,0.07181003577884862,0.0522222963997167,-0.022992053250014067
SHANK1,-0.015090146485735662,-0.02386786900522063,,0.011201410724735447,-0.012542854490717034,-0.005494887315132724,0.0006378644800619752,-0.020732153360293697,
RAET1G,,,,,,,,0.08346422712223617,
TGFB1,-0.014835759013827384,-0.030498796986152755,-0.03600327250709364,,0.029046472289449916,-0.03250425295874414,0.022359111958697362,-0.0939182991765001,-0.0771979294612753
MSTN,0.037979134994416346,0.017596971830626428,-0.16512149270920717,0.011986255500262558,-0.08074631315426713,0.036099675744340844,0.033102375467713684,0.008791459947401613,0.09590915691913202
WNT4,-0.010167707653663009,,0.03914596642476472,-0.029868627430073423,-0.014947415055244846,0.04512440733649032,-0.02693000104001544,-0.03985071388582971,-0.031519080510771826
TNFSF4,-0.02325168615170772,-0.027497871428324144,-0.020547981288738883,-0.02745360645480013,-0.023726807353727515,-0.019820390126894485,-0.012300826657814845,0.0019497059044998697,-0.03676234802956285
NTN1,-0.04819328679749456,0.04687495851528736,-0.03304518044742803,-0.0420736673386238,-0.0746880913176432,-0.08656079687335581,0.014437029382887722,0.0030748149254488165,-0.06729009409001263
CXCL12,0.056559265776902935,0.06939466791559991,0.21791490781220138,0.017126889407241,0.001922820851640819,0.051639591416927234,-0.001681780354936091,-0.00919032167332583,0.03598420024739458
GNRH1,-0.0294340241753298,-0.014190305392152217,-0.010150040412054702,-0.022877290409974424,-0.03669523491805321,0.005220154155678097,-0.0026015515720693334,-0.02792676512078775,
FGF8,,,,-0.031971260605555635,,,,,
RIMS1,0.02666584885104808,0.003534605440259229,0.1669619896446955,0.01593239832540022,0.07126166626216064,0.0038198932389705478,-0.010616419606999848,0.17408036866662796,-0.008978282394334184
FGF14,-0.0010206376396834636,0.04360039460032234,0.026662656065480766,0.11234435662546233,-0.10116160908753728,0.04808421989211301,0.026536032834278613,0.05503722086687736,-0.09357700549589505
IGF1,-0.038140822698502344,-0.040203084749857544,0.0774398526735045,0.015987240420841195,0.02203777140961648,0.0443429600246817,-0.005631058976928859,-0.05517231401075421,-0.050716457750621974
TNFSF10,-0.04014502340049933,0.05636999483421337,0.1718298875767748,-0.05474322610778993,-0.06881439341332378,0.028336799478662328,-0.03501939445543072,-0.02583891549378055,-0.0732867858978058
GDF5,-0.015587441514689495,,0.13198967922947066,-0.026464244207555148,-0.02323466603230768,,-0.013207729032207535,-0.034405438405369373,
CHAD,,,0.031160982905786432,-0.02112294083068751,,,-0.01109919305652608,,0.08152512430094794
RGMA,-0.012580431507458254,0.007404591265725619,-0.14887438375857562,-0.08423122413344798,-0.0919790921224529,-0.000353826399021459,0.08518141731533478,0.0413500770716724,0.1779421398420417
CLEC3A,,,,,,,-0.026227692671506906,,
WNT16,-0.009223587962747571,-0.01000271856031368,0.15851243213938337,0.14342988968065018,-0.0032199146005847602,-0.023468340613750565,0.0387135323700784,0.0051587608517938005,
CX3CL1,-0.026060266540239935,0.06486814508347143,0.07980177397499093,0.03272582810581008,-0.009370832984964828,-0.008521196641011648,-0.029933816370009584,0.052857045844262866,0.08699709962798614
FGF1,0.05341242604277913,0.02088359014159397,0.2347562649316173,0.01680565915136638,-0.08172157278891495,0.012153414344265367,0.009788139455512193,0.14434709214928454,0.054467024864147805
ALOX5AP,-0.014267432810548243,0.007404262929351651,-0.17657877303826344,-0.06947635537823159,-0.11236976142826496,0.02370328479403687,0.024527189849995724,-0.08730840776582931,-0.041621702415415844
IL1RN,-0.011727967162735614,-0.029137992336653613,-0.09403035656855324,-0.008142430152639282,-0.013389982874544867,-0.03690883250880785,,0.0013234801969432956,
FGF23,,,,,,,,,-0.03626714919436187
NPW,,-0.016407787775758936,0.1391122774267561,0.04862522829158334,,0.05553948429043578,,0.04760052255750447,-0.02734285375230782
CXCL9,-0.036731937948230466,0.007039576923691342,0.05924207886202034,,-0.016194412839248096,-0.036823116211478484,-0.013207726873763382,-0.031048875502641845,
ANGPTL4,-0.058815927060417814,-0.04055427034856787,-0.1035380919418181,-0.007542868622547572,0.01258324099594492,-0.018581885861414293,-0.0016953848113074738,-0.11579310128089511,0.044123456720371775
UCN2,,-0.011377062696672572,,,-0.014188919426629882,-0.021377242749509983,,,
COL4A3,0.04624611109018941,-0.01988248060471522,-0.16002283045240578,,,0.033364669051088584,-0.003885024648929946,0.020312208857570332,
NRG3,0.028672122117237835,0.05511217359960482,0.16110373386819976,0.026261073250619278,0.1496279580558168,-0.02378176235867233,-0.03550344270027281,0.10969747123907203,-0.013122955910568597
IL23A,-0.016656590358200343,0.0790873347803616,0.0216383995513307,,0.0946041438669003,,,-0.03659601909429221,
COLQ,0.012298779455906872,-0.02924854360324562,-0.04629230660257047,0.006180715449141254,-0.05001341578452091,-0.005498127700940025,0.013796259299562304,0.003911003065610023,-0.039160737395677436
TNFSF12,-0.017775940945271556,0.011885964136009645,0.01558425243960256,0.02556799403309118,-0.05789021945523811,0.05133169896597067,0.031376249911750795,0.006292606283225673,-0.06185452030362147
DKK2,-0.017446981316837907,-0.011544790576711768,-0.0070077149951739475,-0.0005549668208250086,0.06936887776645367,-0.021917004130977927,-0.009088321484536083,0.0940038959402061,
FYN,0.034826994025265096,0.01602256721450375,0.07192980582428866,-0.09905995723307372,-0.05005177849805016,0.011324979238436205,-0.0635749959951685,0.03666347569452829,-0.03880306104132032
ACE,-0.026063802526345443,-0.013192277155796007,-0.032426525329308314,-0.034670623067430115,-0.05772289991669586,-0.04753825929222777,-0.013781537840169212,0.07390988284939937,-0.001792539676970188
IL18,-0.0331825217822508,0.060727445591229556,0.011856821350252955,-0.050546427063857056,-0.10597985527464591,-0.02990119631827376,-0.015761314475950187,0.01465532615491351,0.0386258911517576
PPBP,,,-0.021861207482016778,,,,,-0.039755551026737744,
CCL27,-0.011047443259488771,-0.02680415607413642,0.014300013766145021,,-0.02130239881105591,0.006279070661765337,-0.009362278719267748,-0.03793005156797949,
