,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
COL18A1,0.00794704175114779,-0.013561246731002164,-0.025469251221619072,0.13906509871186545,-0.06352896517239076,0.020432702573111586,-0.08826046064492672,-0.03487595066978496,-0.10452046012940559,0.09046116675658751,0.033917664330489976,-0.053015511504830935,-0.0825939231604279
NODAL,0.001425708510044164,0.014683613113692321,0.0033912940591197,0.08095235613026454,,,,-0.021161496124860537,0.038592652535257205,0.0774520000355673,-0.0322327193976041,0.09479722907188615,-0.04579203336397419
INHBB,0.023405868654180966,0.06689253742477233,-0.04965759541668428,0.003549121162879697,0.02930028337705907,0.027196077235298852,-0.06532762983940418,-0.016848651645368244,-0.056156301325590935,0.05975404928288145,0.09168876206673598,0.10431097216252332,0.03958469615023568
LCN1,,,,-0.01933673448161721,,,,,,,,0.05830351020718501,-0.023592443687618602
ARF4,-0.05660969391002343,0.013737352121404079,-0.03575166622951842,0.035809898116422156,0.02065828466388334,-0.012902447243336439,0.057237977727230833,0.007136719578710756,-0.04302549421753422,0.08286302653162612,0.05621051636701835,-0.07670450547383767,0.00011943778610333565
CXCL14,-0.005803521259560957,0.0397966681136524,0.04486169300766124,0.029292789709260303,-0.06375164730138719,0.03143536140288994,-0.029054150241755942,0.014467997155595227,0.04585486646627611,0.06796501834352901,0.060137161691090346,0.014394052851943822,0.028901997149966864
LIF,0.005304692335447562,0.006525031629866986,-0.01796939973840539,0.04559118534359775,-0.00723011059080297,-0.029666086339158577,-0.03204831248612281,-0.02549217854910975,-0.013676687839706186,0.13793337917635917,-0.02968478157163504,-0.12353328745174551,0.03344829236661228
IL17B,,,,0.020203316577238343,,,,,0.0041838878881503925,,,-0.011836646416438045,0.12433919216791234
MMP1,,-0.019500858875235644,,,,,,,,,,-0.018016218128303774,-0.05049016643533951
MATN1,,,-0.01734749277094101,-0.02027325149646005,-0.017156017628830365,,,0.09296703801447222,-0.003945603374763676,,-0.021674199383593114,-0.030235662385375315,-0.024308740643118002
ADAM28,0.03147667601920207,0.02418912630767012,-0.009257245728461335,-0.0022597153278381002,0.04793524214138449,0.03887477466047269,-0.06523244989023934,-0.03454447308319905,0.04949725177893549,0.05302065524150098,0.025830565312701368,-0.006391230795381805,0.009565019268123549
TCN2,0.08252007099641043,-0.026319126816782216,0.08094913524135518,0.11734754624221072,0.024816076001742356,-0.005393725273107155,-0.06611464271509976,0.004960485402774584,0.008235473711386389,0.10616210918836852,0.01717045997578497,0.04633131766323523,0.05416928115358967
THPO,-0.043034241245586004,,0.006032364317420528,0.04322513972689835,-0.027159725793270535,-0.05138217918968254,-0.03181349966597024,0.04087879432364741,0.05130988159026602,-0.031486458867319704,,0.019820181506813115,0.1088997259616114
CUBN,-0.005058423261924376,0.005579126441596154,0.006797515886939275,0.03722206102877119,-0.014229877128262479,-0.012883289171805833,-0.024463563469632306,0.012053885919929787,0.09860364106871658,0.07051578387009373,0.07777384050549987,0.07061608455389931,0.004538763358180275
TIMP3,0.041134568133022124,0.01890989394857099,0.039119106126999564,0.02550709233448116,-0.0060168596044662525,-0.060992269776475525,-0.05636609332292776,-0.047312970681121766,-0.026495364279758828,0.0412046467232541,0.0009129418478872149,-0.00201339925157444,0.014362374187456168
PIGF,0.046115857757907636,0.045875076654700905,0.016723969753230396,0.05910260151467004,0.03463239361225635,0.030967187979641903,-0.032408115455954005,0.0323721638164892,0.12530888497375076,0.012092640431832379,0.019923298103825808,0.042856651722388735,0.08749409293378398
CRH,0.050685230822165354,0.03466847195811677,-0.014618875954114442,-0.02973481277219172,-0.02700757641813402,0.030952551857217774,0.1910087186348284,-0.01714190795013457,,,0.03442548631706768,0.08139993079392305,0.02220793258079019
BDNF,0.029372490844249605,-0.03482928338901344,0.08995542796744109,-0.08079868940395647,-0.036001819233076666,0.010801752288082852,0.01880631250853365,-0.014115370364759044,,,0.08745404749988674,-0.022240116454074706,0.029189868534790137
CCL5,-0.05766156826688223,0.05833797222134316,-0.021354579801403647,0.11603756204456817,0.013707285727503996,-0.045692023301084204,-0.01544285351146714,-0.017002513745272414,0.039286963669349605,0.01995081267210003,0.00822489984908504,0.03722876673108749,-0.03298507220306435
GAD1,-0.015230887737371569,-0.0034559564611768845,0.018175246546228065,-0.070295263079193,0.03297682389308789,-0.06268814104541005,0.0685244913421198,0.0019095316529723315,-0.04782913096360792,0.0027408227817925066,0.06795873764432497,0.10322068744156923,-0.010463090598764222
COL14A1,-0.019782761230748295,0.010499075947130551,0.02733473204787193,0.07504574366948671,-0.006816778858345275,-0.014078004166743112,-0.05611277555179465,-0.005966789819311922,0.048605527079144,0.04604732745955467,-0.01982806011680732,-0.018226998232646157,0.012017311947503986
HLA-A,-0.004870762345300922,-0.028354859441079027,0.04998218593978772,0.12776681129370435,0.07410209429736797,0.06783042827288399,-0.1130559793337659,-0.006968745131719286,0.007650861867964403,0.029884566437075065,0.08328348388579435,-0.06988414018750623,-0.09571383689958704
CD5L,,,,,,,-0.01698408522759969,,,-0.016426797512084198,,,
FGF18,-0.019009095897372947,-0.027037734517977637,-0.020282729002696183,,-0.018383348783568232,,,,,,,-0.024860487204205927,-0.01758422014624028
ADM,-0.029040061083485037,-0.014032260726326821,-0.017815977994146717,0.05451606588962369,-0.05399121251919539,0.029170160690427792,-0.06890559273922803,0.002017816463845282,-0.046072134592214355,0.0850985707198494,0.05950839861927304,-0.06195963699631674,0.043936563549124494
CCL15,,,,,,-0.010747690465295955,,,,,,0.038222177487244186,
GNAI2,0.020107700097760656,0.019574802362382345,0.002796947006049727,0.11358050916116058,0.03903465769278974,0.04134516095438341,-0.12008397309742165,0.03738910973572864,0.032923193145864324,0.06779258528719566,0.06208088869512215,-0.03752608947829872,-0.02503299816535653
HDC,,,,0.01535187294311644,,-0.03762460219547237,,,-0.03270352847380927,,,0.08276169771760732,0.01657434860170833
COL11A1,0.050385380794063045,-0.014871673007475895,-0.008877971057419881,-0.03515581095063173,0.018782817644459028,0.03658380685075507,-0.04030045646473191,0.07830732088419089,,-0.03006511373627193,-0.008493177117274993,0.02277402442666241,-0.0023748278167236613
NUCB2,0.02200817375404898,0.0500801619281318,-0.04165452304407666,0.02213624409006027,-0.0485714897493636,-0.002304018403115459,0.05108216469155577,-0.0033489953242094557,-0.008029959188178963,0.06758113769639111,0.022632924448676185,-0.023482150215376217,0.07029214072032473
FGF16,,,,,,,,,,,,,0.017149041543374766
CXCL1,-0.03617078001334475,-0.012124864459956492,,-0.03292529051714673,0.07290408077118633,-0.007494910286404339,-0.04529637702061382,0.043075688952051654,-0.08636170735613387,,-0.032579486702293346,0.028150071681773026,0.05813099357912658
VCAN,0.001410415565673035,-0.0488447312671532,-0.0669636890650887,0.0945745160264303,0.02619936103092381,0.06910961394052557,-0.02486974551816511,0.01450210604754734,0.014994123401560946,-0.07359016669835614,-0.046638779928018605,-0.06360597294250353,-0.010191377132109351
MMP7,-0.037791375696786464,,-0.017969394694483942,0.039960883871656534,0.015994249402377037,0.021086225053458016,-0.019538270397337316,-0.01937101932047931,,,,-0.10993593861991592,-0.09365763543588294
PTPN6,0.0057009903341849084,-0.05596894854984452,-0.025775350565875065,0.10812320036214064,-0.005151594917086011,-0.013940123149810147,-0.030589822508377617,0.00456535987132146,0.006328983799271993,0.027174437019887986,0.00559085860024185,-0.002211209897371796,-0.008945916831079289
PTGS2,-0.021425293842493035,0.045018460140700114,-0.002563334886202994,-0.06515496489017668,-0.02681122210653276,0.014310994283071237,-0.03260644493218355,0.018425595442670896,-0.10003515446662199,0.024743976431648825,0.010496897495794535,-0.020333207576883148,0.007576225613424878
XCL1,0.036248551078779404,-0.020735609915124076,,,0.03398809523329024,,-0.025628651508127227,,,,,,-0.018872579924814153
CD58,0.011623769807687678,0.030437200725874903,-0.03225367262530983,0.030723024125408147,-0.06184067589126845,-0.018813269269522637,-0.001232048858960607,0.040084811710872637,-0.1108649026534082,0.04709830591979573,0.03717718406445818,0.013401101274206104,0.059093560570678064
TNFSF14,0.024505247216835783,-0.008876765716801491,,0.06628377744217566,0.022136734439311592,-0.04567034994543216,-0.01818758872179602,,,-0.04292692645080928,-0.023363405453782335,-0.00850359919629297,0.05112116056640514
CNTN4,0.02142689497571,0.07963462893387907,0.10599863492834857,-0.05011668535532264,-0.03306061493620976,0.07219854906099628,0.04720677265240496,-0.005049150604141196,,-0.007063529433218739,0.052292360271380824,0.03484086338833702,0.059686313243132005
NTF4,0.030031971177198507,,,,,,,,,,,,
INSL3,0.012122878339087362,,,,-0.019537319204785953,,,,,,,-0.00048467015770667826,
BTLA,0.00947679964971382,0.029346683410133866,,,,-0.05203057779917649,,,,-0.04033440981917053,,0.046647726525718906,
MFNG,0.039443147045385506,-0.024261303628939693,-0.04010891582844091,0.09633331820641504,0.055743489108305795,0.011334293244278185,-0.041807608655531354,-0.03508923537630205,0.056903365554003285,0.09319253656983707,-0.042903904251829925,0.02212856041202565,0.03197943633725544
ICAM1,-0.043459649037434676,-0.018251897646797143,-0.051451051662361746,0.08406107513188996,0.08922381921353335,0.06878093714543847,-0.00987696251565881,-0.022955892879800818,-0.05180398141416363,0.0850272868420444,0.08557854699008245,0.02015631825544389,-0.006184491920765317
PROS1,-0.03297931988852096,-0.008876092255359415,-0.011214942292083786,0.09408612628898574,-0.02807841236391212,0.040708636520364286,0.009627235734738343,-0.020359357941592226,-0.0699990941794318,0.10006533679567323,0.10136445546814149,-0.0497704538654251,0.006842959318983715
CLCF1,-0.05149816565561934,0.004904203439404376,-0.016704346799722915,0.025572721339039525,0.00677144199354414,-0.01841318224029335,-0.04494079462721556,-0.027284842834974614,0.10535863646174685,0.059524714656768805,0.05517729162492036,0.008783180998587917,0.02610281938444822
PSAP,-0.01994820030725813,-0.021769435652287367,0.04721853863104555,0.02535157081281776,0.0790392653459349,0.0050577552840555375,-0.034659339194666926,-0.03232786456076861,-0.054324215641530116,0.11064466539570551,0.0770996942529495,-0.023267180315729146,-0.05412861648251163
EFEMP1,0.07599485801511029,0.0019598208246457056,0.10537927940207158,0.09874646472961586,0.07029376616397243,0.09920254340465175,-0.09571156704069396,0.006055922783895513,-0.04523161742055028,0.08897436243138646,0.07479976073512676,-0.12072946333840116,0.030847043627875537
C1QTNF1,-0.03577959569433432,0.0052698841061496315,-0.037060364851466236,0.06851883595883354,-0.02347923343665637,0.015459260377212063,0.00285536333036645,-0.02459927731400797,0.10630745939431986,-0.053560310852927985,0.05294944578508924,-0.043917184824650096,0.007036177779540867
ALB,0.0028471452231848523,0.03671962197921044,-0.017188792493857318,-0.023674830751127064,0.05773866211244504,-0.005525582543533517,0.01572341237546705,0.05032484905143407,-0.05814474975787634,0.06113178439883594,0.05131308385157205,-0.020785987493455536,-0.004603987301388804
EFNA3,-0.02151990064572219,0.005990855127702509,0.0005956371895401813,-0.05393111844807725,0.03655228520936979,0.015261823870530974,0.05534713573976698,0.012432131977907664,-0.07203185746318289,0.04782681475709686,0.004778692610428495,0.10790939848355284,0.08374722181730869
DRAXIN,0.11678136827427803,-0.009832643905288822,0.018199254590572932,0.044398778987734325,-0.03839882105389021,-0.01233191124750837,-0.02674751891225617,0.08730821664791541,0.07741989217190959,0.04314287934303908,0.006744480505283061,0.04919440923244059,-0.0015551567214038696
RAET1L,,,,,,-0.008002942683407404,,,,,,,
NPTX2,0.030749731341478084,0.022344033866567418,0.014760672164565914,-0.10904215668510558,0.0038800434027483842,0.015988800582358017,-0.03941509649200494,-0.027002469870394452,,0.04601444943300547,0.026592855797785395,-0.05939809922913052,0.05915865323047969
FGF11,-0.03055755617074989,0.0583240375993963,-0.002374704041443501,0.08424680985285042,-0.013801823676354139,0.023375058610549122,-0.05219528662828267,0.017300025337425133,-0.07225545777305868,0.04136836241997135,0.07661161677066182,0.059795024940485664,0.0031893319184122635
CD59,-0.013267838309835803,-0.050847867494585884,0.015701439886522457,-0.025617063302710495,0.047651224091902485,0.02933947239940023,-0.05926306955829275,-0.02045513386767048,0.08874814524424009,-0.021722218796757124,0.04289558837629732,-0.0420732480159902,-0.08209549342207559
COL9A2,0.026120257187050404,-0.047570907970020865,-0.03965154055989616,-0.0023959988843244543,0.03883990478521863,-0.03464276390176146,-0.03063902501124807,0.053747081683954735,0.09694811004274927,0.04428163252041354,0.01115817200346611,0.14252190322121633,0.06720462226854866
DLL3,0.020161708449060158,-0.03336605188858038,-0.009004367749938832,0.06148122752949407,0.014851436535735807,-0.05981191354703628,0.11217744840664692,0.07000582322658253,0.06063439517452902,0.002409730736530214,0.035608811097508325,0.1833856921005835,-0.04101026268954044
FGF5,,,,-0.018852134450753632,,,-0.01879097920851908,,,,,-0.05080425101377135,-0.01513900698641387
LIN7C,-0.007675796701121403,-0.016836463327205665,-0.045480144212066184,0.04139302139590813,-0.004693256812969851,0.01256774381885255,0.03565047532495251,0.04202233189474517,-0.05821356495642334,-0.020266081359858846,0.02431831879243291,-0.01260165102053989,0.040356913163717395
GDF7,-0.03391777014858775,,0.10002710991463624,0.012500547491683632,0.015515424997372325,-0.024355265319943017,0.14190011110921355,,,0.06574664105823289,-0.019655723169699428,0.09423089052728774,-0.03715913378785312
PSPN,-0.036567251021873415,0.028426639037401488,-0.04129084918325132,0.002964771360793043,0.03255941447636131,0.00883509787361452,0.01679760931877354,-0.01560848208162699,0.09137686375481449,-0.04055286094218821,0.04485888256202873,0.06651911670994119,0.06082726871476623
ANGPT1,0.01460511594856177,0.11306544937070986,0.08745960717865932,0.06131173551072061,-0.003499433926268142,0.02715099084177818,0.032491231017531354,-0.01986251280072028,0.05983619906985635,0.16939051661557014,0.025539406809522738,0.04321431812287343,-0.023018848079923507
PNOC,0.03383979040417244,-0.04376867585555922,0.01703543025209249,-0.11320586691972442,0.011008257951425961,-0.06288680536586091,-0.008965633304376637,-0.024798597767894996,,,,0.05198243015582882,0.03598132236069143
L1CAM,-0.024503122481353286,-0.054787913922853815,0.005593979510529189,-0.08955471476192943,0.05022545862270156,-0.029973413009143468,0.03186292565948917,0.015857799730374034,-0.04915686712248154,0.007790046164472587,-0.0041713561099617135,-0.003633866686711309,-0.03029601790681696
APOA1,0.01181226495260712,0.10596493847933072,0.012693696035182065,-0.002459088012508391,-0.025440988274856136,-0.011007755553230638,-0.05007993040237433,-0.02977172213076734,0.01202890475774953,-0.046338833580963155,0.0029212199492779215,0.011820700572290989,0.020625069179253677
PSEN1,0.07698458314024731,0.016376009230722906,-0.03511831990020719,0.014369256946521866,0.009648538893705509,0.09428414325907948,-0.10248108128911937,0.014829984374695775,0.059153425200542786,0.02185322802644369,-0.02443780943136076,-0.04071801240740818,0.08084026878535636
CALM2,0.032449882464061906,0.0011807536123083539,-0.00420490366340595,-0.1275155227039672,0.0343552385392097,-0.0927853354108413,0.11841601638824584,0.034895420668389125,0.010402085336730734,-0.050030339969980735,-0.004921540403521659,0.08882075869374013,0.019189142555100555
CLEC2B,0.003126692010953193,0.02606604858388085,-0.055426037343406155,0.1414090624103329,-0.006316272742382069,-0.008433231962790687,-0.021507825302034305,-0.04674091646614509,-0.060907682430254316,0.03033463335405596,0.038240748112815165,0.02970407355613611,-0.029232169415983313
NTNG1,0.0020196922763644713,0.06414501850851775,-0.045108288491066496,0.009669311238527288,0.06482236993093324,0.05561212129512183,-0.06865490758251926,-0.028806715112064032,-0.0402024625720814,0.049636980053254266,-0.005418596826173246,0.06778139394296707,0.00867439273851847
LRIG1,0.00811525462002058,-0.03045695333880545,0.07106633924853352,0.08609971930817019,-0.07937578418577028,0.02645148074973919,0.013047936042470051,0.0319665679831321,0.03595483892692233,0.061196343719720964,0.08153275857544637,0.07569278671824148,0.04651153108829772
CPAMD8,-0.022484364130444343,0.03273579969114497,0.012920724780329693,-0.017054292666459185,-0.0216713978883981,0.018388451216016913,0.02401991019824173,-0.023148271625411814,-0.015837357069155004,-0.06000905190281409,-0.008960298852480704,-0.030933994419658408,0.09000311289199318
GHRL,0.12459027517311048,-0.011110346540362116,0.06486981646720781,0.006300611909143623,0.016714488240742273,-0.04165056746750799,0.08161377305492283,0.005513255096516834,-0.004594132632092541,0.08374162493178466,0.08955397243177926,0.006540880233432828,-0.02322657468374321
NPY,-0.05745025599620925,-0.041198873605655814,0.03475576590455674,-0.016171400379493956,0.02535988713638998,0.03181741728465183,0.036574081200985785,-0.04458371145793259,,0.12407013117796149,0.010084365745481253,-0.03727980091139159,0.006654215011226266
MMP2,0.025838397823791045,0.0018589464648844198,-0.043075173202162205,0.09507031787934048,0.003999949879458531,0.005887443036511671,-0.04009040208191592,0.03403298524133206,-0.04899907330619748,0.008361741286622074,0.043818201574449704,0.04342628575486756,-0.013997375249674343
LHB,-0.019582183132540985,,,,,,,,,,,,
PPY,0.09197178339465491,,,,-0.01583826616482965,,,,,,,-0.003572136350642948,-0.003526022753259497
ALKAL2,0.07335595067687117,,-0.0008716795872548711,-0.019336731347689155,-0.038204451262660616,0.07327821124217886,-0.07390445048518661,0.028823328258827777,,0.01026204117145966,0.004408079931035663,0.029132895062105188,0.0493824086324273
CSF1,0.0359721137744471,-0.008075887697017678,-0.012119947882292478,0.04452532280795021,0.005693597782385037,-0.028363761384794677,0.021645093233483525,0.022101390910916927,0.06212480877204859,0.07959346907258393,0.047905310516755166,0.02691323281360256,0.014007889199522882
SEMA4C,0.035402852257001426,0.012044521779329619,-0.04041104729987911,-0.00615104963694289,0.044629156970552274,-0.026797884494945672,0.03844789430070177,0.03963132024499619,0.055166683247016846,0.04040148008772589,0.0562704614854611,0.00829327042436943,0.012108452251317401
BMP8A,,,,,,,,,,,,0.006265780179122064,
ICAM2,0.06755128767050193,0.05249487733391661,-0.052040284197109155,0.026999037539760604,0.010827041032263155,0.03549135190019736,-0.020020746759764587,-0.04095531944343964,0.05684929685402019,0.0620193018241497,0.02400388354594001,0.003672296257572147,-0.0074731598016354985
SYTL3,0.04482594587886255,0.041386942327837246,-0.023608869040814974,0.1262166991652199,0.022074276460067647,-0.034153538099034896,-0.014252115560191615,-0.0010044430790229636,0.061135540748834864,0.018387920174695732,0.04431245336827131,-0.023550546209617204,0.015287941080865394
IL1A,-0.010035134820069215,-0.04546506046243823,-0.02455303483756016,0.11995360464759486,-0.03516612767510334,0.0073109379123945245,-0.02090641441645751,-0.02408838470736201,0.04254565518938608,0.07296273732161823,-0.017630422462519113,0.05303528175688553,0.005268407806684317
HLA-G,-0.020682574771772995,,0.0696530742453679,,,,,,0.10104430532062258,,,,
PGF,0.04294192283716077,0.03901519618928049,0.0024415605116020083,0.12495248257848911,0.0008505073200386759,0.016909588602621806,-0.059127437344097214,-0.02696194763715471,0.048557897671126705,0.019725617915927814,0.034057009980198644,0.014985544116860117,-0.04458158203650782
LGALS8,0.03513157252744231,-0.02692103118419446,0.02812924703023716,-0.015959159711163625,0.043029914491373056,-0.0341518754167849,0.023129633282045255,0.009386207619717783,0.11780417973501384,0.10537879382826545,-0.013315976107507484,0.05447266812230003,0.024599149389827515
DKK3,-0.03640907152302489,0.014198241973619559,0.03794785951294065,-0.09614177769696894,-0.028961300756194817,-0.05347587624708198,0.14281568643013215,0.012677610123174548,0.081824493562366,0.06854657252365935,0.05341312478782283,0.005583934153194203,-0.02709556687199594
COL16A1,0.0877001011564756,-0.010004040002610858,-0.04203265486095164,-0.012144590617681778,-0.0038175902842815038,0.04650248798978944,-0.04998570842904766,0.07024134787468547,-0.009042530632505803,-0.002427344473010549,0.03506290328181657,0.11588664854467969,0.025015045834970353
TPH1,0.010122640379310063,-0.011240380345291545,-0.014052354859515254,0.01783757404195913,-0.004744466725089265,,,-0.015082909810196417,-0.0017525285833211851,,-0.018051809896540153,-0.05844580316250341,0.0024568673661769236
TNC,-0.007546814482888668,-0.005698407464592341,-0.0177206350524637,0.1533875436087825,-0.03990318777096827,0.03327374785354218,0.019475921704674198,0.01266102586975917,-0.0013502929073173034,0.121509009952398,0.06237113061408952,-0.10487261056974148,-0.001362514511763153
TNFSF9,-0.03391777243009501,-0.0018058161597043168,-0.010403988966285334,-0.045764934064617194,-0.020985904090638666,0.011706324641441154,-0.005630711619828569,-0.02558997651036342,-0.02342410409871555,0.13437930310446208,-0.030381080027712008,-0.031755467914124945,0.09168372308696392
C4A,-0.010876091020839949,,,,-0.01877547011147231,,-0.022613580012381593,-0.013258450691360304,,,-0.029526063128180097,-0.03568375041869603,
CNTN2,0.010248031910556104,0.006787851859611998,-0.0004429575769543897,-0.03060000459898308,0.013400259066764087,0.005840241155840671,-0.05031787787599674,0.03793353772866235,0.017448932784000084,-0.027751243347421618,-0.02043153877622441,0.042188126751975676,0.0032925543032296285
F7,,,-0.012204510294869065,-0.017054282753933798,,,,,,,,,0.09389494617339636
LUM,0.07413601815390011,0.01746982394055749,0.02189012486688656,0.14244837480560024,-0.037371723431746884,0.004583527737284861,-0.020919514282640484,0.06413952173573077,-0.007029179560583446,0.006331647399170563,0.034767937579669624,-0.07869312818305968,-0.052880869257518705
BTC,-0.018936132625856472,0.09390317144968463,,,,0.1020087634008861,-0.027559770248973346,,-0.02964576544816976,,-0.005404623451696747,-0.013634402141263538,-0.01517451671573784
APOC1,0.011534874974785458,0.05368895538556103,-0.026879366049364008,0.12959494938462762,0.06911617392242181,0.031955443407059615,-0.052157367798216885,-0.009600391426335982,0.011585523388107397,0.028198182507475612,0.06953259925695196,0.10894280649858287,0.039909563920979
PKM,-0.021860918587314742,0.03151333115823032,-0.025089234344269365,0.05275663136088909,-0.07566380079913977,-0.02728333246069549,0.05710454353582893,0.010298063126022177,-0.12047578621200779,0.12204788547189005,0.03954894083485025,-0.10296830182925981,-0.030717913943787614
TNF,-0.025683214153535045,0.04410953678649537,-0.016206705745285706,-0.025029276101809626,0.005024647689630043,0.015445707912787094,-0.07069496316041807,0.015196950198566928,0.0382820312327924,0.10218557257526845,,0.09985248975066238,-0.02534769392919608
GNAS,0.00826749495134096,-0.009960492246030402,0.029691864473412096,-0.07476958788282893,-0.08659407661708635,-0.022587093221714247,0.11414285914609237,0.023393064824204765,-0.06116779216418343,-0.10650029380503122,0.04545253274714682,0.07657479406337468,-0.004302959407245298
BMP8B,-0.0001565606555683761,-0.009744331449757629,-0.0023273562965149216,0.008142360460454664,0.0016072764757512747,0.009907417152149496,-0.08300103638662022,-0.010936165253995428,0.0015652324422903918,0.15821590770374125,0.01474515501423138,-0.031198140416907508,-0.018770767951361542
LIPH,0.03207980787328033,,,,-0.015138161494361188,,,,,,,0.00022220134455211752,-0.001276998924871275
CCL28,,,-0.02624543467684105,,-0.023310278318280878,0.10860086476864736,-0.028089577417768394,-0.011961402683308095,,,-0.02040955009528886,-0.020575837232036678,0.044218090695265874
PTPN11,-0.008046732186478394,-0.022828190467505814,0.03628297352220253,0.03553077433248723,-0.0092266874904948,0.016313022020917195,0.03639344740007092,0.030228424431912804,-0.05400676816145313,-0.08162561315286862,-0.010755921293027281,0.030900187526247985,-0.006279968906826418
ADAM12,-0.02130948487025392,-0.035878095158069695,-0.0526298352409952,0.04227656126786392,-0.05856524063293445,-0.031932556774292756,-0.001545914916724394,-0.023402323079852176,-0.05319697430418484,0.04767075939963644,0.039962796622523014,-0.045941557608617345,-0.06337141800674385
EPO,-0.009320937248637008,-0.027731490731759244,,,0.05479186918432134,,,-0.015082912025172807,-0.029719969013840164,-0.04108925770559177,,0.05455666773453253,
EDN3,-0.005995373157505663,0.03606617984765638,-0.017504869866534975,-0.003836981496507838,-0.024548532486324166,0.05303640261162202,-0.03365252417475939,-0.015238545230492081,,0.12809517589352912,-0.019218337449185944,0.10001967249310016,0.07388082584055716
CCL22,,,,,0.003288475071927331,,,,,,-0.025334477591507514,0.043842534069301296,
CCL2,0.005127793651290881,0.01193244303907412,-0.03306820314170861,0.101082935697237,0.02357220978813704,0.03285235248483232,-0.050436882684999115,0.006509861667203073,0.06329518892621268,0.10822159083456441,0.004450364023800737,-0.10948422250300063,0.018234348165614058
DSCAM,0.06620458830988672,-0.017754112249705137,-0.04603537104837283,0.011498497539698524,-0.005318780754174666,-0.02425398035455382,0.06026429566871271,-0.0058363615859130386,-0.06957108758508483,0.017971317693233218,-0.014887903887046156,-0.023848500960216356,-0.02314491699715259
ANG,-0.03619229967795433,0.02154560880548826,-0.0006747514909771575,-0.002779515066896957,-0.022804426066327526,0.03290452051338539,-0.04404949153901176,-0.013563661547142811,-0.03202422529414091,0.028685187205880897,0.04796873573680396,0.02883852943368878,0.06328848137607612
FBLN2,0.052978629715444765,0.026684053555336634,0.016698137660496357,-0.019520981001334106,-0.028164963741559933,-0.023774338096072146,-0.04401149744818247,0.07331605213034319,,-0.03175324178219307,0.012405018026550406,0.09116529522379133,-0.003939355374536775
VTN,0.05531553539773415,-0.02795924287504462,-0.014052350264382544,0.08250762829999667,0.0172685168736316,-0.01462292137504676,,-0.012532991803918266,-0.034226751058270215,,,-0.011702465544101278,0.0355942839039914
VEGFA,-0.04488095665395293,0.01262365432614425,-0.05734565453371332,0.0579086902445842,-0.09305222856748266,-0.02811169018637608,-0.008036940179448858,0.01742965244805875,-0.11735747137005938,0.09928968239113073,0.012316861487296363,-0.10267689051538609,-9.171364075667452e-05
F10,,0.0016550326777153453,0.007214575425922812,0.01396825984978222,-0.0012793818394716487,-0.0023210548685924405,-0.013960889871295784,,0.008266100673941278,,0.0715013089641677,0.09789048866534175,0.09298809115296845
SERPINA1,0.023710547972693237,0.015755956550650166,-0.009390476230241928,0.06628937065939354,0.06525751253149387,-0.0039795067397910226,-0.06446239994582076,0.003642691496567296,0.03276751298493631,0.08071668496893644,0.004432396672244685,-0.04868194171821449,0.013778603211333926
VWF,0.011196024635279701,0.0011566324953288798,-0.01645555028320197,0.12752732872906172,-0.03229053389042155,-0.010748502878972985,0.007193263395085889,-0.029262199915426126,-0.024716539812199297,0.04324926497071953,0.04347519312082699,0.013142097857997867,-0.0345060204583507
GDNF,-0.024388756114077117,,-0.02187302804398483,,,,,-0.015082910850563992,-0.008365601406915057,0.12597724835786103,,,
VASP,0.06805762928219435,-0.024148847750409118,-0.023378050352501324,0.11189780053328478,0.01607458379570922,-0.02195397050636658,-0.04681562750568556,-0.003862220610953601,-0.008183298083177176,0.1043111441241047,0.019315567178167084,-0.014424095249510866,-0.022363560635215007
ADAM15,0.05018423841978635,-0.02659884500641312,-0.08221231999205493,0.030290746959694973,-0.0016203885115279643,0.00012974106713716446,0.03851350338294403,0.042135410987776616,-0.006144429117737923,0.018524694009036075,-0.0014707576695586174,0.04921487670935876,0.09181734594815125
WNT2,,0.04216435701789465,-0.023124453251048886,-0.009566637093272025,,-0.0542579667292483,-0.031813521500186445,-0.01411536832876496,,,,-0.002233918479465496,0.061973854705648417
CALCB,,-0.033771881913530026,-0.014243560283857176,-0.018852134245881353,,,0.003483597355267281,,,,,,0.012113978775574456
OLFM2,0.10496628600542869,0.033521963619710195,-0.0008443723665945712,-0.06611961888437096,-0.0012924015358738335,-0.004877707608489496,0.04565411050805282,0.058978745592695586,0.07633943552942202,0.05624134487544332,-0.014723493611605023,0.11866682127445391,0.08671902651296491
MFAP2,0.014270259044810525,-0.01361412630952275,-0.03525748457567518,0.15696525631861774,0.006313052074472609,-0.019842019368888388,-0.024759519656553732,-0.014891552583010672,0.02883416020585592,0.10632710743242252,0.06251416894923092,0.010296645668802873,-0.04692361933350857
HLA-C,-0.047557605077930803,-0.010440191879858386,-0.001580613455979036,0.11406817717690623,0.08814203393781404,0.07247156536899496,-0.09106095349135485,-0.018321245393994823,-0.035599530302846204,0.05003796498307974,0.04935291801567565,0.05664837586246758,-0.054357258026968294
