,UKF259,UKF275,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IL23A,0.0721074932233532,,0.05450695660989312,-0.01963851241899483,0.06912651530353713,,,0.09164600282756691,-0.02375087445249569
COLQ,0.01949186478047681,0.030482525719320076,-0.020781439048319694,0.004739172637298544,0.09211555775436156,0.00681546946461919,0.01881184059511054,0.0014833205959745238,0.0256598684274289
SCGB1A1,,,,,-0.034733638047953104,,0.03027103749501049,,
TNFSF12,-0.012779406332017188,0.00959933932554252,-0.020041940917164595,-0.016641994759102993,0.009003265630513466,-0.0074818710687559855,0.06432655995165878,-0.01340563391868375,-0.03195479789107037
DKK2,-0.012502866115488323,-0.005627499974290466,,-0.02318190044519523,,,0.023178392809139612,-0.03420864250879012,0.038768999722866515
FYN,0.017163827772143477,0.020348994535301694,-0.060141850328093126,-0.0021410393036013597,0.0432004072738063,0.05498342916594328,0.07579859690093765,0.04157882705672804,-0.018020350638366805
ACE,-0.055686704472547935,0.00014062243480041396,0.04022922933196063,-0.01844166355307244,0.12380084864329584,0.09031565735935056,0.10769449158767443,0.0071309601487034874,-0.015204172370615157
IL18,0.01056913089960534,-0.030774406602295558,0.012296745263643463,-0.02889783462514188,0.02304102945086021,0.01706389791797782,0.03877050709230219,0.016269660677625572,0.02290954752082248
PPBP,,,,-0.024045469850614714,-0.0057868400648055495,0.001037755020504296,,,0.029653994432359058
CCL27,0.012541704535919686,-0.017856065672379667,-0.062439421329389275,0.045393765223656346,0.06575184545821873,0.06229020262356123,-0.006450995603325843,0.014091877331518723,0.04671028537062742
SERPING1,-0.0472479589486844,-0.03582580444942519,0.003154469838703993,0.03252138646672123,-0.03291342063618081,0.12499668855669616,0.0662960857425917,-0.016606815194717756,0.026624631382108785
AZGP1,0.03391240670970777,0.015678355243743305,0.02194720621225327,0.039946399664172745,0.013398148889070718,0.03155136481033972,-0.04810326801206433,0.028644120209890243,-0.024396651376233716
INHA,0.04773610316517864,0.05444576189141079,-0.05229760596151176,0.05032051933012135,0.06051699477157883,-0.018834946950433203,0.0640046544680282,-0.01619217238564479,0.08157905891506365
SEMA3G,0.02775989520300839,-0.02077925550136079,-0.055877934256555746,,,0.09561630287001867,0.010292750116165577,-0.014271098629142004,0.02114734726678721
OXT,,,,,,,-0.013199638243557481,,
COL6A1,-0.011248469656339721,0.07872069205936649,0.0005575975869861778,0.056692716106764705,0.0018868457037721576,0.046534058603923074,-0.03334676506947294,-0.045215098915848254,0.0630517885848479
FGF17,-0.010297622724596842,-0.027997924277980785,,-0.012633086073442325,0.03375795275345834,,-0.02615720114528761,-0.014572155695015436,0.10120402556500521
TNFSF8,-0.015717518931380466,-0.01577780775980556,-0.017386677253943775,-0.02609114476264778,-0.030254695160246217,-0.01686462600041547,-0.014035573300032798,-0.03393763759014128,-0.022328915947279936
FGF20,0.03377558250967846,-0.01079041376487452,,-0.028371913997003614,0.055226394731831135,-0.021598934182176437,-0.028398413539514476,-0.02508697913905657,-0.016529267887563565
ICAM3,0.10874708747207519,-0.050697866063795276,0.01287956347319986,0.044570832344622016,-0.024853845612485218,-0.010168720728680962,0.01633802355250061,0.05904397401216978,0.04103534047137532
LAMA4,-0.006994329906409954,0.08284286687931298,0.00987731631258903,0.033695227068654215,-0.047522952960788664,0.07297023562759809,0.005663383833942573,0.029954542790359,0.026209237068012453
DLL4,0.07654722423722676,-0.033260216596078286,-0.038407157433719585,0.08897941189337126,0.07411933499657782,0.055020592917634094,0.09082002093662506,0.05889738486766845,0.04088015530204514
SEMA3A,-0.017578895578642385,0.04782711994752879,-0.1050862200544545,0.0595404944094176,-0.025600190818948224,0.023552283917109184,-0.01722503495437577,0.06046741009272208,0.04487429765895817
RLN2,-0.015862006004792293,0.11906780503605036,0.038682174216223275,0.07608847455156414,,-0.028080730880618444,-0.015394728092963926,-0.016817902552255994,-0.01941872877461677
C5,-0.031341732882975,0.03923951097329062,0.04541107130445447,0.05820733117673835,-0.011440123673944444,0.007023851392855107,-0.007440929442916622,0.030077107385796085,0.0514844064614534
COMP,,,,,,-0.020195841852831638,,0.05824117289815228,
EDN2,,0.037282520563890954,,,,,,,
C1QA,-0.07204679707281009,0.028789759680667732,-0.15318982971169773,0.06517124818673775,-0.041461337804872475,0.004647418632555722,-0.00905896895658787,-0.004463813088961088,0.023007395270467104
UTS2B,-0.015862005913663244,-0.013892228174743618,,,,,,-0.017919441955539673,
COL9A3,0.050390587991813375,0.03775615083365828,-0.0720378091486609,0.06189243138489874,0.08035736671369847,-0.03683248386001376,0.017065821461139146,0.06698442402074399,0.010597461873754979
DLK1,-0.026400569973285104,-0.03559757341828573,0.04584212247643384,,,,,,0.06968456569736897
HGF,-0.0032147711380181663,-0.018891040476087195,-0.049445854512081375,0.004216281905876589,-0.021742038607214128,0.07296124644075759,-0.02143862922825626,0.0047444570259112945,0.018617807763856544
P4HB,0.05520278416835654,0.06438979660569684,-0.08068094107215397,0.025023884462524158,-0.024211391027248327,0.061744627165662966,-0.04846319737307706,-0.029521150365256273,0.031399870975527204
ADCYAP1,0.005078958214520274,-0.026640522959551306,,0.005394263946823549,0.04268561591460959,0.05529029203697149,-0.013156642143741173,0.12110666841154005,0.01541160854720798
GREM1,-0.013709745947048345,0.0019662557098771207,-0.027375586961762927,0.060048306567633075,0.029692968447015678,-0.022548558186229743,0.010443238221715492,-0.015112940931574836,-0.023386869578479765
EGF,-0.030420830850776515,0.06937544421393446,-0.028969673332805878,-0.022059275674506024,-0.026370144135723635,-0.03687975807379161,-0.01938264119562094,0.08012182977542795,0.0035465918613080414
VEGFB,-0.07419847491697573,0.05580675632101096,-0.0009580531713845273,-0.026935370033620547,-0.026981255366652933,0.021529925726300036,-0.03395673973570984,0.039220429302448755,-0.0013647697176856293
FARP2,-0.03102894813177025,0.04552674131642782,-0.010974930282714639,0.015940002453684994,-0.009381788152176622,-0.05580193023735374,-0.04295484055492162,0.08826386127298204,0.016114282169262865
IHH,,,,-0.005595029956163681,-0.004516477756504398,,-0.015207592420873692,,
LAMA2,-0.004313553915400748,0.037148430682275045,-0.07503583714032191,-0.012051686937673271,0.042594967409841984,0.06283813517695555,0.01809314939466447,-0.021473206423860188,0.06287928127450138
SERPINC1,,0.02151075113498557,,,-0.026370146233526744,,-0.015018262958779517,,
NRG1,0.013125940478310782,0.008740717702361085,-0.042157543778190566,0.020266530610549793,-0.05695613844851879,,0.022263362741425652,0.050009818160320865,0.04077659817329165
SPINK1,-0.0036889038301459788,,,0.01827224296840282,-0.02033744097475512,,-0.018460467362972032,-0.023443470794878463,-0.010524171849055765
EFEMP2,-0.027730664231323598,0.04191199610164748,-0.05960437059927662,0.0212494130826435,-0.006745310145381567,-0.017104842840036095,0.0066581173703967106,-0.022401470222647192,0.026046552809868027
SELPLG,-0.02964269349019375,-0.02662787677319819,-0.03011979222940957,-0.04201484133194134,0.0006939752196492883,0.012252002727514796,0.07999940926747794,0.05470523786407458,0.02665938831948037
GDF6,-0.0013017442338147682,,,-0.04846093686610479,-0.041611434726869206,,-0.015526418473775134,,
HLA-E,-0.0316031453402305,-0.009903163141327182,-0.05426164752322226,0.023304242954950805,-0.028599770957886062,0.004675681848657531,0.09471233666429792,-0.03622814993931322,0.05668664847994022
PTN,-0.035152716602903124,0.06728110290255263,-0.12362388962855475,0.06299687575112911,0.07852224304317054,0.08018377801766476,-0.03189576828823832,0.08213473449422197,0.12707715171717837
CD274,-0.012792404777116627,0.020183945820800898,0.03153840420254084,-0.002454294389616808,0.055703395649341785,0.07670775817671038,-0.038421754737752147,-0.00792899632233625,0.04582754463035431
FGF10,,,-0.07520557830056136,,,,,,
CD14,-0.06890549041105708,0.032323396608390426,-0.1859213996582007,0.0552558498693132,-0.01576426289908236,0.07321491637396114,-0.06143938577193268,0.002541123995817662,0.06029340264114723
SFTPD,,-0.02551103918608393,0.06871009278204943,0.013190324890502881,0.005175099388733778,0.021817588227925996,0.04936060756774896,0.0028752796417451745,0.10443044888954324
SLIT1,-0.0316226444003288,0.0076769301654367825,-0.027534582826041844,-0.017579554086566845,0.039332228878960845,-0.020100130683675995,-0.027320040406895934,0.1543281330004108,-0.08675967493052697
CNTF,-0.012502864830190773,-0.012669859574524146,,,,0.04109410173820503,-0.01539472979055766,,
BST1,-0.026965568736239363,0.009666953031662663,-0.04619431186289492,0.08448606397947393,0.04071935241289392,-0.01823569591579591,0.027943656409375975,0.024032892089029145,-0.03810262232960527
AGTRAP,-0.007193077657077213,0.007537538419470158,-0.02792271532631979,-0.0424083698999367,0.014772035883517772,0.016767869492455272,0.08250320209945015,0.017610683670574636,-0.01803391545664394
LAMC1,0.0687803692253324,0.08807393665574692,-0.042102890432047735,0.060004327865893124,-0.042462758282970664,0.03796025761816013,-0.0025154240457690704,-0.013897200227229616,0.006466573705837707
COL6A3,0.06553033080639822,-0.02626862012870254,-0.05797447720380146,0.04813697382911866,0.025854502173643792,-0.02690799155538716,-0.03289046365458937,-0.03733279110783667,0.01543109467574638
FN1,0.03082101621116291,-0.029160243378544826,-0.06064065818528964,-0.006115346031015489,-0.04026211772229637,0.04123419619525517,0.014052189561215523,-0.03751054303661508,0.0034012582272796026
MIF,0.04440955971572222,-0.019177908704990695,0.07221933928258716,-0.012271271730191474,0.002350910063408063,0.03730883478710428,-0.0503531571309094,0.0645740106446302,-0.007565804066691284
JAG1,0.014634929969468833,0.03306774758407971,0.04347242300248174,-0.016448513992772078,-0.019581739688617445,0.050552702840423215,0.0255259385146863,-0.04354866971553698,0.02793961915853257
NID2,0.021075464272260667,0.018059885031747862,0.004135903182876374,0.06213100406776321,0.0005667996563080791,0.024071116130644197,0.01714777703995996,-0.012489781654939872,0.012178154623602855
EFNB1,0.010262469821037241,-0.004792440977155839,-0.027957740920625494,0.016919325739254382,0.06816186846093614,-0.004525012196968171,0.019730951037828345,0.006968599886277752,0.024974436801884096
COL4A2,0.013495581976010909,0.01578604399800822,-0.024683190777372195,0.054885496388619885,0.004159411808181852,0.05183249057971536,0.050965636478634814,-0.021526222792219708,0.02079544284724993
SPP1,0.015662503082372294,0.03997046914711393,-0.02783793882536382,0.02934754496749671,-0.07452392418541805,0.00928946636427198,-0.038197772345038426,-0.008815847451125082,0.012753064107504495
PODXL2,0.011443174640853057,-0.0021355445942901076,0.012959518216335992,-0.03243382317788822,0.011845517643637983,-0.021298902070992273,-0.009092852002004976,0.09249866102773759,0.03214824694563016
FGF9,0.06610395101970071,-0.03714903123622592,,0.021612713353617617,-0.03988431822465568,,0.016179878333505284,0.012766610039446102,-0.019721331964442524
ITIH2,-0.016704310074359536,,,-0.01367835679164706,0.06540212481669845,-0.008991824084137654,0.021585175101711724,-0.001090164995471583,0.028202248375657976
ADAM10,0.0076400604503116505,0.04718698971152904,-0.049170455427825534,0.07592841270948267,-0.0005419600712058714,0.0016918739614571177,0.056193102533134136,-0.05218031917826902,-0.006647894196091809
CFH,0.05836300091826639,0.0003435790466102532,0.031804018560354544,-0.012878934975360742,0.046140584790828845,0.06407913787545493,0.051626356049989296,-0.01765328959402499,0.04869962691095556
COL4A5,-0.016298174478505064,0.04852956776088916,-0.026651606844170988,-0.04323829164635155,0.01671272567949607,0.02264874765330037,0.03254991116087442,0.014734935235284647,0.04419490803487108
LTBP3,0.008944757845630208,-0.0019637941272853832,-0.046574575279412334,0.020410679179412076,-0.02718282094388923,0.02988462640455146,-0.013021906066646235,-0.02785213831332529,0.025002683376249408
GNB3,0.03259227970562672,-0.03097289419855121,0.008560387915226075,0.049173690683326235,0.04294628356783656,-0.012192893663946462,-0.017305717268973547,0.05858162996723027,-0.011805014523753939
COL6A2,0.000412784670732886,0.049560449878090516,0.07816055014793424,0.011033047953308702,0.005476546192794561,0.006208871222358929,-0.02088269765310322,-0.035707868612414484,0.05946582643209653
GDF9,-0.010766375413577178,0.022770316516565275,0.013874462077677849,0.021373526987234732,0.06522725608853312,0.013912826331042632,-0.03430092695488123,0.054273672803636416,-0.030697256173953354
NCAM1,0.026373102852377487,-0.04878231351130963,-0.07905989907896026,-0.012004049867527221,0.016631149538908575,-0.03875852049914059,-0.060291526815929544,0.051597280001184,-0.03998022497359369
APOC2,0.0374837847848754,-0.011912383206885072,0.009445081548911435,-0.0048285517866398266,-0.03326404241905412,-0.02503012038764957,-0.057669403543545855,-0.0006304233340308615,-0.034954009520049435
BST2,0.033896995200238346,0.027153564454912443,-0.09045794195344893,0.01887412097690549,-0.006566596526303137,0.04800244137692461,-0.001087559310240288,-0.007428165140179143,0.021899313595928747
COL5A1,0.005782651044483849,0.05114464612385707,0.04972007547326692,0.028062873026987532,-0.04693432267693856,0.07270520291516273,-0.017710743815780278,-0.018961952557841104,-0.0028662055839245235
CALM3,0.09380340197979767,-0.0660440815476038,-0.019704891496305398,-0.06755495065010715,0.03983317739375952,0.0398582299998417,-0.01832862319725277,-0.011749906632512946,-0.007998563981369012
THBS2,-0.01236935095458842,0.016240608403695934,-0.016089792447269394,-0.010272532535478562,0.007420694429905519,0.04134499757348798,-0.0694255080077679,0.022916423260941052,0.08523136569219857
SERPINE2,0.025082613351599923,0.03226647326925122,-0.04203505374365781,0.03070111594003089,0.030000971974421007,0.0008298108123364594,-0.05192230290315666,0.044798537577975854,-0.03304714313879704
EFNB2,0.042389016579717886,0.03823272929794251,0.04562622952572971,0.04745597917490409,-0.028889028573135675,-0.002954497476360429,0.05195244789871865,0.013773893161493536,0.019617749154023235
PROK1,-0.030353891164571056,-0.020468367018667534,,-0.018041967234380688,0.041162860763457265,-0.017376674315028696,-0.014436246443411929,,0.0015229070920844542
MMP9,-0.0003509917148643918,0.004987251514802078,-0.02365092505737103,-0.012262837192079861,0.011063969268826671,-0.018943877970445194,0.030577313326340446,-0.015682482221522655,0.04595541520263449
DMP1,,,,,,,,,-0.01878830397278273
NPPA,-0.02872117247337539,-0.01298150620237992,-0.048018968277296376,0.07758400449578404,0.030443867042538045,-0.007629878828599255,0.12233862924904962,0.14203512290503692,0.0012596925332183293
APOB,,-0.025702222145537586,,,,-0.01906795614813271,,-0.013813205102697394,-0.022145553390174752
C4B,-0.021329079523549448,-0.016644736705458605,-0.07610148198656885,,,-0.019298342988282865,0.06655855964673113,-0.01529575139283828,
NTNG2,0.03480786646881312,0.049470105862574186,-0.1197304202148259,0.07209525187072174,-0.04340225017950618,-0.012748822910748185,0.021490529853094235,0.03939238893641371,-0.04792043593335492
LAMA1,0.027529102892582834,-0.010715539736273559,,0.04629093732358849,0.04990586838243777,0.012806044050277923,-0.06861225702547755,0.032875083042956194,0.05333887329149312
UCN,0.052687642720283395,-0.00874816718452906,0.0035669897665260453,0.061044503802560934,0.01390077574984336,-0.03727712545184469,-0.024338286744691445,-0.0019669171071026548,0.031318298685212693
ARTN,0.03217139026832429,0.031239068023151646,,0.01782343073788545,-0.007333225000569911,-0.024044572762558586,-0.01413609460117127,0.03965875932534985,0.03401258101374085
PDGFD,0.0012895494006022086,0.010367769269975995,-0.055229061776393126,0.07077126124587316,0.01480700536690803,0.08079552804620575,0.04142064046363426,0.1054111516041634,0.07019399500940635
EDN1,0.008080502615012178,-0.013516369881613475,0.052299342778613984,-0.030116027686015172,-0.029005704725614614,0.06651555988327021,0.09506875605330398,-0.0005335416942477444,-0.024614952752825114
ARPC5,0.020045156307860204,-0.003375190950104898,0.013277222703602395,0.030535646391556332,0.0006998559643539014,-0.0048878523475779255,0.009098807638788781,0.008148419827422908,-0.05213063498373929
GSTO1,0.010246091896142007,-0.03496989667544511,0.008288650158557214,-0.01995991928491159,-0.008010873163179725,0.03157760527716297,-0.003272171888835466,0.04113268584853289,0.07063363601959782
PROK2,,,,-0.015677058956264284,-0.015622580141606097,,,-0.012594429103853713,
SYK,-0.016485796684168098,0.03519167919909215,-0.07948767108741418,0.006328456696310552,0.00389175839368583,0.015144314500405666,0.050845488975644774,-0.050205974060308224,0.008885318122762376
CD40LG,,,,,,,,0.012206519171138516,
ST6GAL1,-0.007138418945087471,-0.018432110383671124,-0.0469697962390066,-0.023885773680297373,0.05152973092645169,-0.04057400617894174,0.04435659340138833,0.03130761101435155,-0.0034489258485941305
WNT3,0.03419382409458209,-0.028903835612975458,-0.09921050142148828,0.0686642699538383,0.06151578376946926,-0.04573517426155995,0.04282965451837275,0.02749978758524995,0.0039222980842584226
HSP90B1,0.002357446188994582,0.07062190531167575,-0.044316932860254746,0.017187456382410142,-0.030895200871791317,0.02565771144236766,-0.052549901454066024,-0.029076804396516262,-0.020984862044793863
ZP3,-0.010868137809918077,0.007117297321497948,0.011981772003421256,0.04397100001462699,0.017460594755325673,0.0067203637180799905,0.05073491773010075,0.007956509317261603,-0.0036852132628714335
ANGPT4,,,,,,-0.024044571686995874,,,
NRG2,-0.01845265269642907,-0.009100433336470325,0.04291182746675963,-0.007509895901676691,0.02050603019950765,0.0027986016229384044,-0.04154083044488971,0.050210369949928814,0.05957522752202284
MELTF,-0.00312394877102527,0.06417683225379747,0.05763828367810303,-0.02254145644147182,0.05502207713795401,0.04781246894367742,0.04012485627757606,0.05751978003157024,0.013225609953811591
NLGN1,-0.0368997014836161,-0.007895296133648033,-0.02347211868082079,-0.01971519373912862,0.02020981987825498,-0.010724682794223374,0.016128148646757143,0.04309690092588846,-0.0023275160736098803
SLIT3,-0.029280716551843156,-0.028855275896198497,-0.015229169950285608,0.015248523203869874,0.0015691223518936744,0.01594600631050725,0.050524112802372484,-0.005279789553145657,-0.011735964363886566
CCL8,0.03344681890153834,0.0463106797469828,0.04211018028126425,0.003475485425983208,-0.008836219479524517,,0.030056985859477456,0.024928424391991204,0.08460941392104748
S100A4,-0.05161767371657028,-0.007767785153556745,0.09634451005356615,0.0035806356949538657,-0.010258732719936601,-0.019919168903161328,0.05188714164182275,-0.03042735482193913,-0.026495454421703507
TNFSF13B,0.05123968136630791,-0.05492085303280733,0.04723907905452076,-0.018949510131780537,-0.023235216608769448,0.05204753032044125,0.006375357432319607,-0.006409330001897531,-0.02741282179924812
HSPG2,0.0411877968143368,0.028702261989917276,-0.002972770945327714,0.0008596918442307426,0.07442147844432877,0.03939569656853197,0.045621534156917616,-0.013270429446913501,0.007326373654510733
FAM3C,0.0327715074792478,0.0296884347386588,-0.02836661428047027,0.06438317361425902,0.006450283075455681,0.0579183076870508,-0.004415304608978712,0.002513306163868197,0.035036483955522425
FLT3LG,0.04337548087229198,-0.026917604916146316,-0.10927473406874302,0.10727378614275244,0.061684804715417034,0.11754715133217312,0.05706029077230105,0.048755991204537275,0.027906158772296005
A2M,-0.05286842831007289,-0.013233042824538561,-0.07399518711890489,0.07741666775780248,-0.002205631863450297,0.03107795921448553,0.06314590599279422,0.015528112225655649,0.01136668356517367
VCL,0.06746537081459415,0.022770940575044682,0.09545831438700104,0.051888387880402786,-0.03378646632539741,0.010338573650694585,-0.04321161699783874,0.005645610618418134,0.05883806252205084
FGF2,0.023070656543325425,-0.012721547558697569,-0.005284264805965204,0.007660685412902673,0.053244500494125054,0.02267998212526202,-0.009710983261113514,0.033150883756786216,-0.010528129726617926
AGRP,-0.02528652080027419,0.021367752450837517,-0.015529892220755763,0.07331951059436441,-0.005017875379347818,,0.08680840969718363,,-0.016529263804315436
CNTN3,0.008662849387714765,-0.03803923077877869,,-0.025855907050502967,0.032143961444675705,0.12179615775886075,0.024325417069695234,,-0.03892572547308036
RNASE2,0.011620066561419968,-0.008487507857733402,-0.08576928791094558,-0.025230534046341357,0.03285442501276551,-0.08860474710744429,0.013308451138661546,0.02093513865485259,0.08022224789496878
ADM2,-0.01914449401838405,,,,,,-0.018926675061790896,-0.014197447520269269,-0.017692126973527452
GAL,0.07295393403821321,-0.004161144126016071,0.15354397873608053,-0.043346526121808344,-0.051092254439532546,,-0.019079761535685226,-0.014006567915581131,-0.03238274850967979
IL36B,,,,,,,,,-0.02375085196542646
CXCL6,,,,-0.03996176265982624,-0.0017584833289824458,,-0.03307037449695709,-0.025652674154497995,0.16839488935520977
PDGFC,0.012310462227786543,-0.00011382250924146467,-0.019133380885365512,-0.030164451448932296,0.04934290860760015,-0.010567176581797956,-0.011883193951242127,0.0027748289694025626,0.07184393487074078
COL8A2,0.013186571842684227,-0.031504123787916845,0.0855952371374596,0.026293457032199985,0.005417769777993829,0.02518330505716466,0.010496411761679491,0.04385724174916698,-0.053187773925157576
SPON2,0.03610080742516132,0.03681912734757978,0.026705663094651486,0.0032777714924067895,0.06251938754533044,0.05275172868950864,0.03894000113875677,-2.0378269898304593e-05,0.01823903405462004
LCN2,-0.018778630662415665,,,-0.01565558702866113,0.007611453924557496,,,,
SEMA3D,0.029251812152408796,-0.004844300871317425,,,,-0.03858022874803851,,,0.04465584240237794
BMP6,-0.013375561096148283,0.1237077189488471,,0.03482213182333062,-0.023946961645910148,-0.022891712795993245,0.04061324882263559,0.026184262478834288,-0.0181379022375115
TIMP2,-0.0033456963412130275,-0.014824625652227055,-0.023050465063141835,0.015693669178556576,-0.013598553319182964,0.04275473288925409,-0.027930881658432695,0.02286894982995902,0.056026043437879765
EFNA1,0.03840105886642568,0.0006909573296379603,0.019357358803136278,0.045903820112358176,0.03838411914002993,-0.022257250237869276,0.07524738798277389,0.038735199920637065,-0.017064461529423442
S100A12,-0.015424735725638005,,,-0.019892892775005944,,-0.018599268326008018,,-0.015471703129237393,-0.015540886845862948
TFPI,0.020303272933482407,0.03578005506521171,-0.09228869613075084,0.03972817095738913,0.04478083705312586,0.04172779891556171,0.013434861832451996,-0.0218725593829835,-0.016166441993075074
GPC3,0.011189713370890737,-0.018002668886189996,,-0.038387158581198864,0.05333413627403426,-0.0152691737001363,0.06740502496799936,0.02257126911286907,0.09239213578616191
NMU,,,0.02723152882337382,0.08929796762902162,0.08484175787623445,,-0.02893484057331868,0.054676014874923705,0.07418266650371298
SCGB3A2,,,,-0.022514476313663333,-0.04094934196853737,,-0.009333211776766952,-0.022333688533285424,-0.01813791847304022
LAMB3,0.016367596212672354,-0.041640677177171244,-0.06331576907318671,0.0626923917145024,0.02452952103404616,0.004118962759532396,0.038881693575775526,0.04261446678127262,0.023854480805381183
LGALS9,-0.021046561792983125,-0.014758970084955634,0.007397217466174893,-0.012046291863855368,-0.02388739257230384,0.03393675028628742,0.04585099905370698,0.024579363544262278,0.08579141099515442
VIM,0.025206733430786363,0.06450314258492043,0.11674232265775036,0.018970282262610768,-0.04292257037467475,0.08848830349997178,-0.06401471625419859,0.04812782264884395,-0.02910704042247129
PLAU,-0.03260939685272439,0.07100131726653709,-0.05949562237699203,0.0534938938125047,-0.03809615536465617,0.03733668379698667,-0.0425482188624026,0.07078582747604548,0.051633903177911576
TGFB3,-0.02127140735705664,0.004921557421789153,0.02402347489237458,0.016746474208243396,-0.005968292599769639,0.004074747710726009,0.046958837280357414,-0.006428651820644538,-0.011457871316624228
APLN,0.02751942440759967,-0.02525755012457755,0.014824876326277499,0.057128353480099654,-0.008380692763541364,-0.007691893902822199,0.039514350311201006,0.04065120567133444,-0.026695407263436947
SHANK2,0.069943060938965,-0.03958465276619063,-0.01129125479875539,-0.01227173970696666,0.04179696497931931,-0.01811941683261103,-0.013152141977677757,0.016880027649827274,0.0023197135689891997
LTF,-0.01420798635478628,0.0064224749951999486,-0.10308496339193492,0.018877068839171795,-0.0029178429409817486,0.10954130078550979,0.0855133229368921,0.03153760261184763,-0.08659616092940917
PYY,,0.015760681331035774,,-0.026287869382501276,-0.02011397988345041,,,-0.005772849338952695,-0.016529267887563565
PENK,0.040105313313860094,-0.0606014115115751,,,,-0.021269093232381756,0.05683658845070476,-0.016817904432978176,0.03392875839182182
CTF1,0.026286072361683625,-0.028337817990196194,0.028095077718175137,0.06548543789481219,-0.00042434709215829266,-0.012310845322789183,-0.04449379364972666,0.045196183792495084,0.041628730435664375
COL3A1,0.030014891384705637,0.04345672889017878,-0.013970951926889338,0.003200830363293297,0.01735742319429678,0.04287267774987163,0.014608721326976808,-0.04073753130626648,0.040169979135464585
S100A10,-0.0735665840724818,0.024449245207773664,0.06731920532222017,0.033972814217742904,-0.006421393618035959,0.03991140317614612,-0.1043933139359886,0.048874177712908355,-0.0400910193613961
FGF13,0.1138331057569843,-0.08683782111729375,,0.05844139072716093,0.03833462804058759,-0.016864626495242566,0.040836916544064954,0.05044815598432945,0.05327817343354593
SEMA4A,-0.02438197446761829,-0.018787311223284364,0.07342307386595447,0.006614561426170169,0.02104672264572382,0.08187157719277445,-0.0305691459080986,0.004940484016499392,0.0396285202701144
EFNA4,0.05882947116282228,-0.00787635182664057,0.0382614249705784,-0.018189192040515244,0.04249692446508478,0.02342110374626818,-0.0443103214753074,0.03840562684825911,0.02238705796861581
HSPA8,0.022907471656235703,-0.02676919655200428,0.04593477960105927,0.05722028835962793,0.056326941599895916,-0.0013310816151486185,-0.009013770180670361,0.007867321086054035,0.01464732453673987
NPB,0.030118616071422202,-0.020351581543558178,-0.012135876645090004,-0.010559850223015591,0.030996513057598544,0.044145978469535226,-0.002279814721295877,0.012825961957093806,0.013284875043501374
ULBP1,0.1161183917069152,-0.020929600722497964,-0.011882493432848798,-0.024257019638494227,0.018416813007918767,,0.03258251551881056,-0.0019052771276474136,0.0865448363401094
SEMA3E,-0.05349498557280268,0.023199467282777376,-0.07240811593057167,0.06840312922445355,0.022607903407324444,0.08910008110787106,0.04192663227219435,0.02603820287855023,0.06842323461716031
FGF3,,,,-0.05461987819761586,0.062188716658249106,,-0.036205834450656296,,
ADAM9,-0.050686514060003775,0.01798803334378656,-0.03232628209550647,0.07898613548550955,-0.003015527366947521,0.04464398100006495,-0.0701108455938671,-0.001557631837910397,0.03879521783648412
ASIP,-0.012321218972495085,-0.01877355596270132,0.019086607406691828,0.012981566059575872,0.03786234503512687,0.05695675079686316,0.08393019461623065,0.004974581187503573,0.004506220547065882
IBSP,-0.038425564337678464,,0.06292373794155272,0.05968657217317785,-0.047572239851957916,0.0682397640199975,-0.03457137782662763,-0.0014393449578308302,-0.0526887832650369
MMP12,,,,,,,-0.014035573300032798,,
FAT4,0.011694067833737347,-0.02773089922689578,-0.07201142670688396,-0.03763526919596995,0.03833285943755013,0.013131912487079709,-0.01621394336863555,-0.013631731785311529,-0.01448566455504981
MDK,0.031890889683505605,0.02956444361358554,-0.07964459134009713,0.03603325438901576,0.07924778014555389,0.012972167370895802,0.028855185628489814,-0.047246962314989954,0.12890777755639127
BMP5,-0.02020584249639157,,,0.056789379221793106,0.06798669752914357,,0.08245752146722266,-0.025483711361584917,0.16670027929350062
CAMP,0.07391480699600432,,,-0.004632659416262761,-0.03136366001520587,,-0.02055366524190479,-0.018373116007686645,-0.02269169685575831
HSPA1A,-0.039575349170877405,0.040318304975150814,0.14035498785022676,0.004428978375306511,0.0004874036729938208,0.010281297950909648,-0.05253445429662773,-0.009104383133636264,0.023448618142064958
SEMA3F,-0.009678967472991719,0.03435808302644048,-0.01643967468574025,-0.0069762510925542465,0.0738612068388013,0.11358028991740161,0.015897918573514955,0.007856039997484722,0.03833372098845049
ARF6,0.030829257624858823,0.02082320210586051,0.01807328125482314,0.025071813005533353,-0.012043323584352063,0.0054230295292619565,-0.01920028438291623,-0.020504814292921558,-0.008803787761224221
IL6,-0.022056316404545084,0.016731694229888495,-0.016851082340144177,0.0668363383472535,0.03766735506319874,,-0.03640258207447889,-0.04666616975749833,-0.015127181936068856
CALM1,0.017011793902446993,-0.014312097382484868,0.028189092143665755,-0.04451886894442848,0.010854951412929012,-0.008883162882579426,0.028578487496991573,0.06467224984048331,-0.037875851778033966
VIP,-0.00687914970963522,-0.033118782615897645,,,,,,-0.01939443446409084,0.006304954590915489
NMB,-0.08810008022699953,0.04564351900791864,-0.040190183359023905,-0.013301487461949172,0.057269223633867695,0.08547275934164973,0.041232206054979854,0.07797578341708396,0.005110131033084298
