,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
THPO,,,-0.016395985286565558,,,,-0.007461445280846061,-0.016226283162309323,-0.022544689223369784,0.025268207393697145,,,-0.02743781948766513,,,,0.027488895978255413,-0.02852609578368399,-0.01659845765938799
CUBN,-0.006543197128452931,-0.03256406202718773,0.08891009492633381,-0.03087562901102121,0.005617922527888624,0.005848822637551155,0.03582566804513007,-0.01622199431966683,-0.0033375893279533808,-0.02749764270940568,0.19770837603919367,0.11576712833452882,0.028103784321274552,0.09854122844759858,0.0338188694067849,0.014494009752486686,0.04326850124500459,0.05540144859858763,0.023148460481082357
TIMP3,0.06278474282131441,0.024102023987417506,0.03000942345483064,-0.01929829513213515,0.06752536223421776,0.07147961919595434,0.01065133905670515,0.018981683311748952,0.054081583045032064,0.053055234044474694,-0.07749937230147212,-0.023557814378288043,0.06379949939646438,0.05384407899214888,0.04771453643861438,0.08450977407342997,0.11961716426589311,0.12462475979552465,0.08077595754989468
PIGF,0.049502777429182056,0.06318430258807177,0.00021153810850420355,-0.048010749922259295,-0.022286240879761974,-0.0046085830970095665,0.01284399506323112,0.008441809961696516,-0.023464441163971405,-0.02653030796195407,0.10268383248165648,0.04895088511182479,0.02488098486106093,0.005757988692418842,-0.014521818465733026,-0.040922276846800144,0.06185254590075358,-0.042774163392853254,0.021257948952499054
CRH,,,-0.024765962801130248,-0.02634001268291541,,-0.012374613458604284,-0.01857218620141576,-0.020516175856376218,-0.02604927753623355,-0.030676235574573305,,,,-0.033999996415378805,-0.012556946999442996,0.03382885712956033,-0.038170893605641354,-0.0075820798098154354,-0.004806679761266462
BDNF,,0.08887595673812626,-0.011955802012776332,-0.009981884252811482,-0.037559214781385464,-0.0002866540796967001,-0.05558332587011614,0.0006606351406236002,0.019268943094615392,0.12242678597182285,-0.033615146522585085,-0.015045134817673415,,0.010450156978767037,-0.04535777411429189,-0.015041852031912169,-0.000614827920258868,0.013750121168730816,0.02815638254841199
CCL5,0.04071932901965609,-0.0020077915436321502,0.02130410113410571,-0.07470062571398073,,0.0032432156532337135,-0.027129393092157547,0.06696738880285748,0.040903006395448326,0.0038455081897523584,0.09731948189429912,-0.04199055534239881,0.06253733587798908,0.034126551534439616,0.087045569316203,0.027265248037569603,0.04445242146728807,0.15429681143265575,0.04147994812709984
GAD1,0.04917290412129348,0.15726188297687418,-0.016990204497369852,-0.002220942244179242,-0.05825687642759129,0.058723733491191255,0.022907701050294348,0.0026098381979132255,-0.02289815850652992,-0.001650766378159948,0.02542147050456364,0.1512879304927789,-0.04155639085452429,-0.01306018387411468,0.012569181155267497,0.0522577884455294,-0.0043711284632530776,-0.023096750233637393,-0.03992168130100818
COL14A1,0.03276674854675187,-0.06685842169502,0.1124157209581343,-0.022065753999752778,0.1312528226310055,0.027247561596211774,0.02355266596189546,-0.028309380935117465,0.03779634066935029,-0.06307212992382237,-0.05603886930122692,0.03203276923158985,0.08797794440987806,-0.017846485999699156,-0.005288925233630365,0.04755341031316211,0.08083373598768956,0.09972104910926889,0.08001352517824645
HLA-A,0.09837965851519741,0.03977458859690948,0.02134678600416522,0.040368435451227556,0.05879010489425312,-0.0010260158286340606,-0.05152179058351391,0.04120257345043122,0.014333798133743652,0.005641620113725923,-0.07000635806470643,0.07440553913173804,0.11171075459630377,-0.008116356926877106,0.013670070482896606,0.06554027392967818,0.02857745508943766,0.15239850212234607,0.0594283300145088
CD5L,-0.05875770976332,,-0.024765959935896992,-0.05497057804524849,,,,,,0.02050914855845296,,,-0.03131951694497916,,,,,,
FGF18,,,-0.02240871744274015,,-0.01910245527066374,0.005322484782526823,0.061072617200531955,-0.0139648227087695,,,-0.04143226363662326,,,-0.010873103440764427,-0.0011600848603286658,,0.0013224000408893829,-0.021666601544872034,-0.02963647907128593
ADM,-0.014018457140117756,-0.06408620623736255,0.010348064986949108,-0.02330182906835844,-0.0553328325514695,-0.0007038293448627701,0.02214383748134165,0.016906319302807293,0.04393539167568747,0.031310638963167436,-0.08619180659452991,0.034114868349828506,0.0012716693459234856,-0.13412067771821434,0.052897562622571045,0.05302865617064966,0.005857146331085347,-0.04149898136938832,0.08056632763646529
CCL15,,,-0.007306047404866702,,,,,,0.04305496432505654,,,-0.029173166450302112,,,,,,0.06868077550900771,
GNAI2,-0.029677456073241945,0.01861364622782798,0.039669283951010395,0.021089063634180023,-0.04776388100269551,0.02500512326226038,0.016498915114401165,0.04031388146930033,-0.03663034133671521,-0.03299815819631675,-0.02105054570480988,0.01603949304848727,-0.051224433154000694,0.05285087753804219,-0.07797713865952756,0.08444792580410326,0.07095167577480693,0.10788183469752625,0.13151579471811783
HDC,,,,,,,,,0.02667154208659931,,,,,,,,,0.029479629156852972,-0.021588028202900615
COL11A1,-0.04137841418856787,,0.020646240670016927,0.012235746095480091,-0.022537382221834892,-0.007985463050763331,0.01928055654541069,0.00534964929019251,-0.01007001538758613,-0.04529869715296275,-0.038537492480690556,-0.058324152898504115,-0.0494057348876456,-0.06332516915619237,0.054174274478881616,0.0598733194467802,0.04168711056438979,0.025126103844618327,0.04305023803506526
NUCB2,0.010743777100397697,0.045801248684598776,-0.02878918326193707,0.044949285629185355,-0.0742930344945941,-0.027124700793071586,0.0027398887747756887,0.066814192574529,0.05654716484381166,-0.01878324208346029,-0.019775136172745386,0.08748802137479851,-0.03779511383381896,0.08339033378980451,0.03645067965314316,0.00902041502238164,0.023742803598668122,0.026569568336415987,0.03969295192183838
FGF16,,,,,,,,,,,,,,,,,,,0.026205761498598042
CXCL1,,0.025287665855626935,0.03847852456887151,0.02883938994952521,0.007978210668067415,0.1684389649949767,,0.055689639425263976,0.03714759596990012,-0.05091423385188837,0.24077682883799753,-0.008025622449316093,,-0.01345461087228981,-0.027752709527652006,-0.010469709302476565,0.074599274733493,0.02382708126580799,0.08617807009935469
VCAN,0.051545314925036646,0.01413081005054983,-0.0036315526971749472,0.002560224854002374,0.12079979080061085,-0.031678786903332395,0.00362541560671211,0.0014823236017131058,0.01662054412099563,-0.06216163682631213,0.12377625995901226,-0.06274723520117198,-0.09704184992509005,-0.025500629372337578,-0.03631293207190203,0.019897531945601014,-0.01910736310888367,0.03867179581962281,0.12148917969776675
MMP7,,0.012627178179533413,0.02231052493616544,,,,0.07616629045253659,-0.01287083877174641,0.06392015517436642,-0.021961493026666338,-0.039962772913202695,-0.006988060391988723,,-0.0033293954703174284,0.010806897382346324,,-0.05472672480891674,0.05538691608973459,0.09424565295910631
PTPN6,0.06293671445635922,0.051299837490648106,0.020661568635212006,0.01631288120365215,0.061228619207477075,0.09246510797941637,0.06012443686798201,0.0014211918965776962,0.019275894081582274,-0.01867933344518972,0.1750117407464547,-0.01914937311877579,0.05687106946978829,0.032858605071348156,0.04472119722807997,0.03587206266167888,0.048125774719435306,0.02099011791830285,0.1336781116151552
PTGS2,0.14808637008817685,-0.00395491386698171,0.03068374265014053,-0.025217474756506868,0.047476712760998595,0.05979597580439705,-0.04287627809312803,-0.03843947243830242,-0.01715258064248995,0.08398619100685832,-0.0022362327697562855,0.05055532886423001,-0.003147355183103186,-0.09345872297676083,0.0754257294038527,0.060244742789868,-0.041964739305558225,0.03000790004357441,-0.0277095064058665
XCL1,-0.03450561059899492,,-0.0013687463306716573,,,0.09836301068931201,,-0.02113987110120373,,-0.028807230114662685,0.0889420833152786,,,,,,,,0.07073405113872144
CD58,0.019944429658925095,0.03309221885018108,0.03797339413978627,0.0017787655769578086,0.04545253515510488,0.020963673326952214,0.0010130010087099975,-0.013949604321056797,-0.014149728851145457,-0.025954979376492337,0.14297317374197874,0.10998010985177972,0.0409203630615273,0.00945780933951955,-0.028479598825697703,0.04620296437528079,0.015111557136832121,-0.0022048200924941613,0.025770146776778698
TNFSF14,-0.06718165245401041,-0.04419425635915455,-0.002633041402068963,-0.029470633862618747,-0.012821392544302597,-0.015337770261537539,,-0.018045211588666715,-0.020038539868878474,-0.06255425199092984,,-0.037182216565616544,0.0957559705904251,-0.028395870046988965,-0.03141762170404237,-0.019345592182422426,-0.03143986574243736,-0.004819603924643236,0.02262605301114742
CNTN4,,0.034531109559750854,-0.003998122729309686,-0.023069518175735573,-0.021960342499641863,0.10698322845780407,0.035715376591132275,-0.027618572658593247,0.009277384172410518,-0.011480115583150043,,-0.034692901485376924,0.011194656581803401,0.03445013630585366,0.031767431711029345,-0.010309985880816832,-0.03580335164198732,0.024202424937773803,0.005847221492651221
INSL3,,,0.004187457617319388,,,,,-0.014841430803039775,,,,,,0.02380776320673497,-0.018236480803461567,,-0.0076942184147461325,0.05551723027724978,
BTLA,,,,,,0.06739951647253524,,,0.021540341818594173,,,,0.06279945197642489,,,,,-0.008039891162708014,
MFNG,0.011455267616319322,0.06524158505750308,0.015036705396917108,-0.017816551135101378,-0.023361758817838654,-0.006089889195694497,0.05639222092259571,-0.04038453878013241,-0.004470262148631739,-0.006239592660176851,0.14989186500796955,0.08864057197738712,-0.003694986343161581,0.08433782275506507,-0.01739582699255796,0.04986664587610075,0.010071769282200953,0.03187915459263364,0.054937009383550076
ICAM1,-0.00920176822064983,-0.052087267388724025,-0.007408962359020409,0.04042101780383902,-0.045191108903606954,-0.011136371132888408,0.029487096493723105,0.029265531762258885,-0.04014973041674224,-0.037268846061949794,0.029058824069529407,-0.0727195332820759,0.06889454602533993,-0.057757075527644634,-0.021803197785416308,0.05144567750141484,0.0327048285605513,-0.02629262259567538,0.03907042648664047
PROS1,0.04817440578135792,-0.023061022271908243,-0.01711056617019407,0.04250421985850032,0.04038125567931323,0.06548671241140541,0.013378191426620258,0.0016552331489096224,0.025950992028571096,-0.023209393787228846,0.057534899170463,0.04867222467820675,0.06438862179122104,-0.010154461601118705,0.038550671534868346,0.0315584195721804,0.04473957939500035,-0.05129904996894263,0.03875192126578928
CLCF1,0.03178789302569191,-0.016032208031077265,-0.018592600785159532,0.07228623485797826,-0.06589886609289797,0.07402044088400324,-0.021221620602790755,-0.010780030789444619,0.010402731124751992,-0.05051455055883263,0.09255963870807433,-0.025556874029430136,0.048738312487744524,-0.005212279585458726,0.057023413404441586,-0.022888629306432682,0.019887954259430095,0.02361723097453882,0.0582368360899167
PSAP,-0.04078431050866899,-0.009243335221120318,-0.013093418820655855,-0.007133191903709864,-0.026417924681340046,0.026816186444051995,-0.056803360171080786,-0.048314722674299704,0.032690941778791706,0.011209916578589284,-0.03742859824982834,-0.110765246845291,0.08978059258736751,-0.05278013329280952,0.021990880991394787,0.029716876586981942,0.044176338430546885,0.012123649940799284,0.04147124907277901
EFEMP1,-0.11873715592099293,-0.0583023299907185,0.016029984395816682,0.061045829811043145,-0.015303651610614066,0.06310135076609076,0.05043260331944469,-9.458125984827459e-05,-0.026339409845515763,0.016823267961170296,0.07767602398237662,0.044089123033500134,0.13482560635155544,0.030753969353863583,0.04606338950841299,0.06337276846694663,0.030709472702486133,-0.02365304231772303,0.09700862387830697
C1QTNF1,0.10912018846519048,-0.025181568730084796,-0.054637311243585326,0.006418234725016269,-0.01874348520914149,-0.008757365165749145,0.026801866522800585,0.03614626142600119,0.05699682406997136,-0.017801929380315867,-0.024016390393203236,0.02319860055643743,-0.006588155156676329,0.004966943738285287,0.004704175933434257,0.09872522072537054,-0.006752261819902496,0.012551382856474988,0.11748905755729278
ALB,-0.06119526129181872,0.010278417097866789,-0.03758635439400906,-0.005616103909601969,,0.03722145969257302,0.13437399389605995,-0.016202949762761355,0.0022730916255292223,0.057799974930370354,0.036250636320957284,0.13222133606966233,-0.03635604164669918,-0.027155769751255023,0.022216444195603348,0.017381968281468235,0.02805932254053843,-0.029094181738152373,-0.030564772340378212
CCL13,,,,,,,,,,,0.0274685777707876,,,-0.021079134419998636,,,0.006103885746458869,,
EFNA3,-0.005043812594315514,-0.015003033301714777,-0.08055819292803287,0.02190962964880449,0.017043423257884313,-0.006807406276742591,-0.029179198704697276,-0.016296524068651702,0.05951690131551596,0.014889831764728844,-0.025976665210620715,0.0010435244003593467,-0.0038934856501493783,-0.0538393351463465,0.02702507292604258,-0.05180923500391949,0.03155523627469392,-0.03389249855219936,0.024545857687984667
DRAXIN,0.03738482120537947,0.10371619670828118,-0.03218081083398199,0.01521693454729508,0.027123485796119506,0.01591977999584111,0.040779889332546705,0.007079196466664811,0.10819266115821728,-0.030064864398242394,0.09882524389589702,0.051169048005008336,0.000962186622798729,-0.08491992570292636,0.03304420027853831,0.020027689971336908,-0.01963383491927799,0.054983016706663654,0.0654550164521077
RAET1L,,,-0.018938965651019636,,,,,,0.030126997764420457,,,,,,-0.018461199936125917,,0.041799147716815706,,
NPTX2,0.031051240519796942,0.03616880854351076,0.0379230760962547,-0.007366192364955791,-0.0011576258641453287,-0.0005010671472917445,-0.029367447777644787,-0.01715640987171784,-0.04142833289881347,-0.0765141131760049,0.12202109559098002,0.07008565512956916,-0.036122976879992996,0.14885776836143694,-0.030468288338529756,0.13121318245613758,0.0833966832957292,0.14899730964289612,-0.012633578953556358
FGF11,0.07206047829613661,-0.04417999777507594,-0.004642567892869715,0.031019983786406736,-0.05535305071566788,-0.02460984757008044,0.09626510214458465,-0.03030395063202341,0.07902400053318649,0.02938168702225134,-0.006676351602995281,0.11603723694427867,-0.033295839626384535,-0.01550320845501733,0.026850621630751643,-0.009914200546341765,-0.05288070175661031,-0.05097547639283916,0.07589320929143933
CD59,-0.04170955407246091,0.0032235590434167255,0.0363082044077569,-0.061541799749333784,0.12268738840401198,0.09992770919504962,-0.016270856840482177,-0.007823750802856553,0.04897555673217474,0.08621090878962301,0.022681482173837773,0.08837093723031729,0.015548292988581644,0.10245368200047053,0.03274653069438374,0.06977418735555305,0.1342821017273002,0.1195374210630878,0.05494100093726059
COL9A2,-0.008851796776477303,0.002579958015541251,0.020219107276626153,-0.027179536274427537,-0.04714285340985615,-0.02273540561039088,0.005656967606802982,0.034708825691183394,-0.00497716660942617,0.05402274194540835,0.11191819106877622,0.011428796182697305,0.002151427198178457,0.06764840923685751,-0.031083948389194756,-0.002280838489151654,-0.04730161775967531,0.013781975657673378,-0.05245805392421857
DLL3,-0.0495657291122746,0.11361522994305306,-0.01234223994836132,-0.01987150671682184,-0.00729851576154446,0.05178877598854863,0.011247865306995748,-0.008088285336130364,0.04166729276038077,0.04028755945092438,0.046824352085936924,-0.006394126609631548,-0.03139157302795196,0.030408761824639093,-0.052379375684167236,-0.04055515087822261,-0.04452181727780512,-0.031965673772773213,0.027497698811758817
FGF5,,,,,,,,,,-0.021121519482521025,-0.04005025072410044,,,,,,,0.010257737188279627,0.0384746530359544
LIN7C,0.0018066805281469495,-0.017147617423413898,0.026752679027596375,0.03343761630889142,-0.027473314470169923,-0.051972398180090154,0.032617053525423094,0.003996424958028303,-0.014877341380438386,0.022669059297623594,0.06083413936869076,0.04029114029495859,-0.002661724174895782,-0.029271583150073853,-0.07853714359134151,0.02467849092330984,-0.02785135150320381,0.017749065584700213,-0.04698794706619853
GDF7,0.06883925863573613,0.034366844061458464,0.029671915449383218,-0.011191062954415115,,,-0.018711121460539548,0.10655780363427178,-0.02003853909018078,-0.03882463804910286,,,-0.039856498375987884,,-0.01582583968182775,0.00623495543642231,0.004203687962362536,0.2132588836235713,-0.0018023792538375096
PSPN,0.057241825780320395,-0.03957070484887216,-0.014274076875802295,0.003047729461898014,0.034590537617377515,0.0834635994844265,0.05300688029158901,-0.023907852057824402,-0.010947695585044407,-0.009194310999209518,0.026430836018478444,0.08045228545811475,-0.04417221006261077,0.00141961985549723,-9.748713519704785e-05,-0.0503284684891181,0.013297306337821517,0.00865336414149972,0.06667058919250758
ANGPT1,0.049138610605591306,0.050345181292284616,0.04048219801660642,-0.027395189206268822,0.06869879793741718,-0.0024484472642738106,-0.03758747811204745,-0.02857248715192786,0.0315076325801942,-0.013510357381406268,0.07538449636986565,0.03492488034553312,-0.041902409644380675,-0.03724292902256732,0.03959354762680104,0.023165739698082083,0.10640466627994546,0.10764939546775658,0.020408317247953778
PNOC,-0.03754943038457952,0.06658044768715228,-0.009458174389093214,-0.007243283427910434,-0.07045534191158555,0.0035725295148949935,-0.02404618826590401,-0.05189048560175039,-0.0012276981410547607,-0.02797773198885781,-0.03777286037284308,,,,-0.016829267530662644,,-0.01821607859857387,0.05419189497400463,0.014026333504724944
L1CAM,0.003741392347902014,0.05482014563780857,0.007529089430197232,-0.04146051229700883,-0.07175173426314842,-0.005910218958782328,0.02937034766885268,-0.031139027267375188,0.03198215626068266,-0.0031078967484666985,0.07818746491213623,0.10594659780385472,-0.014999084709771094,-0.09241435184870254,0.00046696469340702965,-0.015810662004887694,-0.061376569936064794,-0.03231929528251591,-0.025788321638171463
APOA1,0.07305872875515967,-0.04421740959351615,0.0695943453242388,-0.02477389511105698,-0.04508833936746396,-0.006229715386602072,0.04009189167548949,-0.019326124689088856,-0.005381112970895118,0.046316793050947755,-0.039032027763629545,-0.040729246127014736,0.03209487604737159,-0.02198204901748799,0.028861509139392023,0.1843725619385301,-0.04566440002487358,0.023213267752113426,-0.0041225670754914704
PSEN1,0.013058896723245362,0.034797373148335496,0.06766520316609949,0.054608435992291204,0.04824365870431769,-0.031637239120132415,0.004087227232234335,0.02939398378341432,0.0030126888710163683,-0.019297031972365503,0.021504669690383494,0.0752283767957434,-0.04612913873777408,0.039208964946820545,-0.005658783912549467,-0.005703373681525476,0.003440833242683069,-0.03862516215532977,-6.697124133438076e-05
CALM2,-0.08900545788305415,0.0864454427437354,-0.007509896175633396,-0.005453361882998025,0.06898000759939432,0.03660895264417094,0.009350415289223587,-0.024418446744098727,-0.016547307938596757,0.02356098091447422,0.12478980868652538,-0.038269004904125103,0.009398120103840503,0.04620685540572102,-0.018126696423045915,-0.10548596258864917,-0.038925852612818126,-0.0947977956532177,-0.07388149157167961
CLEC2B,-0.044724935615380344,-0.03684529362470974,0.029554444768522557,-0.007197305326447708,-0.11352104284587533,0.07660415738814658,0.014549294135126909,-0.026079597065392802,0.001865167238090993,-0.014412880503868379,0.015122626412475608,0.11021159649147193,0.04169838962557537,0.0784554047466989,0.03763483365020036,0.05681826154913732,0.036303888579482295,0.10744629228529501,0.03582641293853487
NTNG1,0.027809627229178898,0.08037724209595126,-0.005898164243185468,-0.0175367227813215,,-0.03290106578867135,0.018986115117790962,-0.04538131813043857,-0.019449321904388625,-0.06005113464777047,0.013210831915060091,-0.024424869977803916,-0.030578624852931266,0.02173919945604055,-0.02153933034706891,0.04179837116561045,-0.05999949539499173,-0.025332332845801324,0.04203664885128314
LRIG1,0.03163399074347056,-0.01378915147613029,-0.005743206368187242,-0.01114458968268806,0.013655322486887451,-0.0774048405609325,0.004077217522275874,0.00385982251865525,0.052257200146389536,-0.04489042157702529,-0.08077138265537553,-0.04577148729055815,0.051874281808160796,0.06702323349603366,-0.01737291795570307,0.053778540332683485,-0.013603988186022403,-0.11974515189733871,0.0113372611264224
CPAMD8,-0.04142363778103976,,-0.019704800231887802,,,-0.016440369669906554,0.048304506419848944,0.017347149917532025,-0.03708967893743564,0.05864281109141539,,-0.031243632831878917,0.017703718951197565,,0.07323526387298185,-0.031667752930015024,,0.12900944722154534,-0.02339960023404605
GHRL,0.03521671547378571,,-0.006736252113970019,0.012431085939597105,,-0.027842975626625657,0.0736915426806427,0.009136500031320476,0.04663334145896235,-0.023556533511161826,,-0.023252415808587466,0.043833392720547995,,,-0.03257164870814391,0.02811739189407529,-0.03700980274008945,-0.020626991080182577
NPY,0.10273970209549818,0.039407555607594444,-0.008054855515199246,0.0225562518207424,-0.017663184077813723,-0.01598877794459705,-0.015244448699892508,0.02794205364441592,-0.022040537505313845,0.026010724046099446,,-0.03648579730028823,-0.03547821623289428,-0.006198571907579266,0.016453281023639705,-0.059119732077386196,-0.03887882470296358,0.03245656398562598,-0.09073412895506087
MMP2,-0.020395298781153762,0.04336775747462895,0.05659088579586456,0.041437912631269704,-0.042469008661332144,0.03352727203893498,0.013192550221287805,-0.0032960477962699387,0.058531111671910226,0.026994918010386594,-0.16859283545930806,0.0969288982425501,0.05959286227190979,0.023050643605487302,-0.0224699240984251,0.04047537618110144,0.04314788584103591,0.09858338968935865,0.05317891330224493
PPY,,,-0.031934838736832845,,,,,0.03293015188013502,,,-0.013346913821869357,,,0.05244251219430371,0.02425435725463345,,0.03833175535707325,-0.05147436835319771,-0.029948458855254694
ALKAL2,-0.045533459135248824,-0.026904313806828485,0.02232194170238747,0.1265168890677867,,,0.016988824553813963,0.08783509040029833,0.001999930762864803,0.0051396436674717395,-0.07542303843819843,-0.0499445196533295,-0.03464763019134761,0.034466924061081164,0.02818816989266444,0.045813720609517855,0.02599391700353748,-0.02994059007872711,-0.016124166561541184
CSF1,0.03662266557732282,-0.022014418026859165,0.013448110603514769,-0.00706683264108007,0.03214427290011208,0.042376576093336525,0.008841215646170427,0.04535913411767193,0.0361745133145224,0.005596632618457411,0.17200590001557037,0.043566239236175405,0.012133603172301444,-0.04408796398558477,-0.040298746229616066,0.08125749848998738,-0.03811001678390665,-0.031287982603842183,0.004688606257988247
SEMA4C,-0.031524957213788556,0.003982543626191411,0.08268370960837283,-0.0003864338367879497,0.02362852473050867,0.017241242271313285,-0.006960400077827214,0.013636103772354401,0.016782233956916012,0.05369278890041155,0.0765919068666955,0.0800129506464787,-0.024927234245146136,-0.007959651814874225,0.004438141993907295,0.024358407842847794,0.020706768824369077,0.08066939364378792,0.055828321218119224
BMP8A,,,,,,,,,,,,,,,,,,0.05045546351400567,
ICAM2,0.07946394496233494,0.11472314659093932,0.01618423667470205,0.007040288170487462,0.11120885690283189,0.10651984017397421,0.03673252413056304,0.023884086422968572,0.0050344492572955545,0.11606043234502961,0.09852749472596428,0.10905310797924532,0.10394429603656491,0.1683168298880711,-0.017261133127034322,0.04854887985065842,0.05009712536897677,0.09696895923067661,0.05257917391152041
SYTL3,-0.009941475928777132,0.05855981573785514,-0.04123616623487931,0.019748021408005974,0.0194422607338714,0.031523116243336015,-0.02999329860976417,-0.033490459398030456,0.029267435607439295,0.060730090369008276,-0.0303687583132238,-0.05366730730285941,0.006065790172832173,0.04284206999316945,0.05492781925696588,0.028398332993716732,0.013385786540894454,0.02575295772467692,0.045292657969235976
IL1A,-0.009428193008583736,-0.06234632574842752,-0.032950674911954886,0.06516727992994445,-0.0512246827719101,-0.01380053313253764,0.04179400646138405,0.06392785989319234,0.0033745313073714734,-0.05209973411895995,,0.02832511249068445,-0.014064900059103833,-0.05325375527697819,0.09724076420591696,0.07119296949215952,0.034619985947194586,0.012732868962537773,-0.03707766465749442
HLA-G,,0.0024560284852239954,-0.02914254585334767,,,,-0.016847677388900403,,,,,,,0.0018303478949722256,0.03838501970875557,,-0.0030893577966549196,,
PGF,0.11873624994406032,0.013686381329394998,0.051269940769184015,-0.022763914249162954,-0.05296720170491383,0.016990892288060066,0.0019223350812112509,0.012531532068120325,0.0037596646674276347,-0.0033949254419605272,0.2040279205322449,0.17680621236213223,0.0891739044056975,0.13913106702653275,0.014864764448324564,0.13720282710967202,0.11187603253199795,0.12929776919897554,0.039882611441250077
LGALS8,0.0773169463483412,-0.02675199838338374,0.015399723132860022,-0.036243446641157126,0.015264107059123736,0.016746794247763413,0.04833089739530315,0.014758679631549964,0.01973907764289908,-0.07464842912811555,0.014652244000854792,0.050565273079472194,-0.02089893772173804,-0.011387500648046594,0.041735981887093765,0.02642079076894453,0.03396290550550552,0.0061172745190902844,0.002898006770827526
DKK3,-0.013249930229974897,0.010291785658423334,0.03457598683238529,-0.011375548981432265,0.15594002860576386,0.03978940817220953,-0.03062645324210106,-0.05484706078834703,-0.05567618180623425,0.04434860551086806,0.0015263734441781365,0.04864726584608442,0.055010439966014554,0.047163257563365764,0.029543948486516838,0.042418596800030614,0.04635837049246684,0.047515741325372444,-0.06201878587681964
COL16A1,0.14873750886570938,-0.037509501943267964,0.09812186655329384,0.008768670997226037,-0.014157053300424393,-0.021691953151038165,0.05719786422831033,0.02389648119905959,-0.04170894104592761,-0.0082240375969913,0.160356172300444,0.07956229164613517,0.06462587877635993,0.056233643560598776,0.018197767515244368,-0.04335562680163333,0.028065237896311632,0.09083163821769503,0.0820932682331891
TPH1,-0.05099305408401798,-0.027413439346060182,0.04074810114153537,,-0.026230293384842316,-0.01613835405145911,0.04512387486764004,0.001580526202237849,,,,,,-0.032905340384844335,-0.02337752779652777,0.08757863223873998,0.03944003820212269,-0.04064832092269319,-0.026858864974018997
TNC,0.02807630189260338,-0.0545451199449953,-0.0125551819369354,0.026473713837340943,0.01795151733363987,0.03442991302468828,0.015093276958292292,-0.018101300681020623,-0.029215831846671855,-0.030053582468805403,-0.1255454913593056,-0.02095136123472485,0.1299155878258829,-0.06096592630031829,-0.018777317200493006,0.021705686824640785,-0.0319940946665298,-0.044406837588575804,0.08358647053758828
TNFSF9,-0.0414236181207073,0.0827562446640683,0.006934921854678878,-0.023078762359144904,0.008784276798250638,-0.019070453470262032,-0.024543889993006784,0.0008318926576756226,0.0634301186696584,0.05054941068820942,0.02817586310221189,,0.0029167582300578306,-0.010588725003092277,0.02877418716241096,0.03604539515542207,0.0012033770554758273,0.0079211473334959,-0.039060556559405685
C4A,,,,-0.019581124114617255,,,,0.023952169686646943,,-0.004868296499624396,0.10994333321493932,,,-0.023467734281708598,,0.07022133317839185,-0.025828332589017327,-0.017644900936299623,
CNTN2,-0.05672730227828907,0.01609184554714184,-0.018682741425144898,0.06908057236535685,-0.06954723316899429,-0.052598813043063054,-0.018294902597902795,0.07457837834536345,-0.03389743065381273,-0.04325208026265438,0.06241780647811694,-0.08559096456460705,-0.0768431564743994,0.0062307844763845955,-0.009735500286190532,-0.05822538473823169,-0.012497377993470296,-0.02418905497908914,-0.07656940702447752
F7,,,0.01126697742201567,,,,-0.015504915590285842,,,,0.004800092154248797,,,0.04233348249366816,,,0.032048366628682504,,-0.028923228218537246
LUM,0.043500183415697585,0.02237923679434956,0.030171049596348944,-0.028869391856362826,0.25677919283935663,0.14560517119323532,0.007265731456475765,0.010314982712609323,0.04419778580007978,0.014371531206465825,-0.16999691447954965,0.09264853490346368,0.12552325740423506,0.15555253414165854,0.061874346708405296,0.1581220774183663,0.15625575367286915,0.15399153182884154,0.06966984462842835
IZUMO1,0.021753550804355242,,,,,,,,,,,,,,,,,,
BTC,,,-0.0005313678196646741,0.03591028645496408,,0.043769108010317685,,,0.042556587231909464,-0.03097785473487146,,,,-0.02139140144901726,0.019533648876604567,-0.035293869813069846,0.03646312838219183,-0.019728167467616953,-0.005194264008325362
APOC1,-0.0950137791100695,0.0025614826528828024,-0.06431338611197486,0.052725331960321795,-0.02187103860569511,-0.04539724573784794,-0.022633845505977506,0.0006474155855454158,0.01575101823467224,0.003945879151892701,0.11884686578775287,-0.05630899370662282,0.09348197194656965,0.06700498906466264,-0.006833382248094854,0.0029252529151867824,-0.008877344155012174,-0.057413880767766774,0.016990455194188788
PKM,-0.013825690399453147,-0.04808177400569656,-0.014596047719437106,0.03944796505218167,-0.07867534393719665,0.009494232420799303,-0.01255767583091409,0.0012643593199434592,0.005335686518587958,-0.01669344512467767,-0.024002841152781,0.047393840920665106,0.062497129475678745,-0.07809125650935453,0.044203983884278424,0.04233752166300588,-0.051330965317978976,-0.05125223859151979,0.045855198196179114
TNF,,0.05311135537996769,0.019876391596979816,-0.03576786393771426,,0.008666887413392907,-0.038091231175625136,0.04594301854055251,0.030351866102544745,-0.0645952517297162,0.09869524350347436,0.01992494811027654,-0.043871070188005755,0.04046324619914828,-0.018461204971422354,,,-0.01537748228626276,-0.022510708690363944
