,MGH258,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
VCAN,-0.049121561944632804,0.04130924480878018,-0.008415862459625547,-0.019651323747466306,0.13418830574404975,0.06040341669794825,0.015524112265257316,0.008488266295989984,-0.0006479432945218432,-0.028851580844678818,0.08251310476201001,0.038845945910442735,-0.07884930902852219,-0.05080065941371995,-0.035806391350804545,0.042913329971039235,0.042373790949025276
MMP7,,,0.024779782392851557,,0.07277113381891515,-0.011888435632498195,0.11111460620942479,0.005293116040228372,0.08945280873248534,-0.027423406593144534,,,,-0.005805888406748121,-0.017032701695300752,0.06132836311065278,
PTPN6,0.0014549116716168502,0.04490386244466537,-0.04094293541298885,0.020473067158662324,0.05347157942110802,-0.01644374766633438,0.0020080303356399026,0.03289792434620982,0.04936541081115694,0.019986339581791707,-0.07305598305422865,0.12843334327502653,-0.008464683188841669,-0.03967412436003441,0.01202592656673512,0.09231927315932491,0.1450016422745274
PTGS2,-0.01761621795643184,-0.016747708260693585,0.03075518831708258,-0.007735492496815839,0.003857465144237055,-0.060581878065672806,0.0737551254337702,-0.023452353336216692,0.061039218270260334,0.013877162992386087,-0.08758777037068416,-0.006982950707120163,0.026943066987081783,0.06826078080654929,-0.0486526413943778,-0.03613570558954792,0.014835311103309153
XCL1,-0.021794082448550727,,-0.010803588872544644,-0.01347053302183904,,,-0.025510389926879123,,-0.025108046330666944,-0.024843199186599,,,,,,-0.0066884409577901,
CD58,0.004230615258707998,-0.022838463627554463,-0.00709828029438428,-0.002093440934206995,0.042389891370267024,0.05027232373996711,-0.016980638898227384,0.06660920065773222,0.08541063872288512,-0.028215276977712467,-0.013355671958427939,0.0490868825980963,0.08941442094538136,0.007578686641739617,0.007668200150458294,-0.0399845187372503,0.10378360180490259
TNFSF14,-0.010210725387147774,0.045830023693322966,-0.013423639745184537,0.020906560001597504,,0.02398930987037259,-0.012131117923042656,-0.010740765600047678,0.11249566498726216,,,0.0207253494901559,0.01641324665110125,-0.018208168464788347,-0.013385453484846845,0.0139910383031414,-0.04192639497845577
CNTN4,,0.07111992019688337,0.0712238860133979,0.05170289220350262,-0.062401240327403726,-0.042213379513315524,-0.04302706830866657,-0.028896457168490583,-0.04508102529288776,,,-0.03363624742241561,0.011907657424900003,-0.041269610694645506,-0.010825278992837879,0.006529291446345108,-0.05852871115086289
NTF4,,,-0.013666066809338545,,,,,,,,,,,,,,
INSL3,,,-0.009929440621025899,,,,0.04318662413753353,,,,,,,-0.018208166705586094,-0.027783407137534296,,
BTLA,,,0.021360303502698342,-0.01404347910796838,,,,-0.013716325032730212,,,,-0.04205329310816995,,,-0.02686516551332633,,
MFNG,0.013827429440005694,0.06727882642569309,-0.013631999778675546,0.000614624198863323,0.1404836973537517,0.0083565841540469,0.01840375551489911,-0.02075256959431995,0.04949671029878007,0.03175653898271845,-0.006093276058380277,0.06262329645824301,0.024542187838873106,0.01221167133588154,-0.04422610561738919,0.04083869700818189,0.15844066194762582
ICAM1,0.0003306360883166632,0.021638941495860892,0.04881230370735554,-0.029779307523076295,0.09885414918205343,0.06999583442980856,-0.006393755031115811,0.020294957019057026,0.06097226752618712,0.04416904465623069,0.04180256250221558,0.025031238263391202,0.030311854200011017,0.017558337425359064,-0.03047530779674055,-0.03087068463616127,0.0011127246416432802
PROS1,0.014535309341703198,-0.009820565349005139,0.009439020736230094,0.006954254552458943,0.14361388964799612,0.04624350808885549,0.011714570998888701,0.010324473642168208,0.1411222534852858,-0.021506818858994782,0.029139202848765988,0.015848260096324448,-0.039101357000393126,0.015020621314659977,-0.06599576795830894,-0.01436623325234715,-0.054825893913881055
CLCF1,0.01767120108449814,0.03670754557397572,0.029851356468520655,0.03499594522193077,-0.015611362052465851,0.016538136703881733,0.04222931166948538,0.011577462122575303,-0.03139784599760104,0.05087414929945168,-0.05766253415833905,0.014411222002801644,0.005614173965447099,-0.008504382674943509,0.0013365444526560345,-0.03881881512714211,
PSAP,0.06199845268640213,0.01942390350718614,0.025308052866088733,-0.011363037543325882,-0.11425857084986378,-0.04740441846746492,0.00030018175671980314,-0.0037405064498770954,0.027357603155931737,0.0005541445965869537,0.050638695348687784,-0.016081645185774332,0.08631910377399835,0.04804533011977155,-0.05484764826161378,0.027887107341225664,0.09155430435374179
EFEMP1,0.015592842154814634,0.0005862007490612972,0.02267949937528629,-0.007035184956297258,0.09936730922350887,0.07526331095992009,0.020047367310416238,0.05905331961593319,0.11399115240132733,-0.01197862568046222,0.027596617511113836,-0.0011157111889246619,0.020131403786444242,-0.023597228384186743,-0.02923823397850708,-0.023992724090273785,0.07447230598964173
C1QTNF1,-0.027541807344250963,-0.03308825373713707,-0.01212285081362519,0.03184787341483676,0.07732661936320451,0.05692803728335491,-0.002762599123888476,0.05124858997539997,-0.05038957701551279,0.0062875340583113705,-0.059201031949769944,0.009917541114426639,0.02681452072587129,0.06736554068963357,-0.05640443621825757,-0.005923716905226526,0.02091971624629745
ALB,-0.03281048126318652,0.07823803003517003,-0.017628304218619318,0.022134612924855395,0.14331889739735512,-0.019941355026279667,-0.019552795021069904,-0.012199241193343502,-0.028338291612781442,-0.012611534952267911,0.004406664482488597,-0.06031083599952965,0.05595983983071292,-0.0029203821106866808,-0.005621744000275168,-0.010150832026537528,-0.029016383986673867
CCL13,,,,,,,,,,-0.024036304949611436,,,,-0.02042424254627568,,,
EFNA3,0.013865210941330027,0.033618147884912575,0.0032411736182285425,-0.0017462079869135542,-0.055033866818738265,-0.03545492493914111,-0.018329652479462166,0.0017961314463859912,0.030435544533272383,0.025604240211852754,-0.12157056366216823,0.0664351092269939,0.006910048588783084,-0.014809713719143568,0.04758302714599712,0.08905062967302542,-0.01683647287054289
DRAXIN,-0.027171371299162236,0.07021250294299504,0.019467880794849544,-0.017260217092343988,0.12823475935262765,0.04573683809055567,-0.0023544738582571964,-0.0097953920390798,-0.02620418572808448,-0.04309986924286409,0.012238200815734377,-0.0028138168950759086,0.02174138642163848,-0.04554880215898155,0.047559568011655624,-0.07871113609365205,0.08248501893991725
RAET1L,,,,,,,,-0.011732186432751321,,,,,,0.012990607567967874,,,
NPTX2,0.04370138185835991,-0.006357998392232414,0.027053834034727935,0.06783365779620261,-0.12394957431327573,-0.06648176135928877,-0.0032672017970572878,0.009254405329884384,0.0439135177510615,-0.0015568571606010644,,0.04667658339571216,0.08795659521419445,0.007627470986169689,0.06721634436238033,-0.012265716852474956,-0.00785451046131659
FGF11,-0.004013637672291954,-0.020171604589803126,0.043899390343241064,-0.04804702248157532,0.03150981192398048,0.020426116330742757,0.011303240034888633,-0.02220220407261936,-0.051135022632375945,0.03271457520818929,0.04852856057506732,0.06675218801585522,0.07742650220326755,0.023455987267412298,0.042432802164257835,-0.006982646927271377,0.026288436039640924
CD59,0.0368152954887134,0.04863379083113293,0.011430749602968812,0.03618390604816991,-0.07264626008750633,-0.031942954336018126,-0.012960795605306353,-0.019770823633263376,0.06090654066091956,-0.046805965456284286,0.011195206539696512,0.019719725608836055,-0.032658635714919115,0.052444215946200676,-0.017429973312312302,-0.011205279902816733,0.06298103266397809
COL9A2,0.05088830323302064,-0.0015646901310765239,0.0064570022571352114,-0.012534142817105177,0.09108716186435749,-0.014708336248226364,0.048121800481346816,-0.02624456064424817,-0.0071702386123810675,0.02285279491899967,-0.004456373912175607,0.029928822598511644,0.034608587485693496,-0.04679342796145516,0.08327531953272406,0.004819753280451738,0.10855327112329526
DLL3,-0.0029684497225413915,0.002089349701942097,-0.02872416410988618,0.013037279645225839,0.14295748404524083,0.019810644471419666,-0.02547546939099261,-0.0058911399627767265,-0.04615801036042046,-0.01616066852838595,0.007053134434736479,0.08898446937116047,-0.03205845210258245,-0.05353067561603621,0.10086257046141851,-0.00642968124145327,-0.009948214499236663
FGF5,,,,,,-0.015879188748487216,,,-0.018409270437677143,-0.030426411184944057,,,,,-0.04265863734412294,-0.033237523638496656,
LIN7C,-0.052272821094595676,0.039584592091183694,0.022936432306163792,0.07062988186787103,0.006768349867690263,0.011583824564475754,-0.024615909837984368,0.021448910693368885,-0.05006322776891877,0.004790958680166239,-0.026237949073704657,-0.010164609830241656,0.03690667137606628,-0.0369082438095446,0.008181278758132333,-0.019733198718427047,0.1249518228423936
GDF7,-0.02257441125541642,0.06305596943372004,-0.017717020975883152,,-0.02294650436105999,-0.028405273751397675,0.02084809759784037,-0.010740765182661509,-0.033839102441580365,,,-0.03200846945223133,-0.012189574765656597,-0.014802176730380262,-0.03963170133006404,0.12085302240608739,
PSPN,-0.00331296987783703,-0.029621827254001476,-0.033301472256867734,-0.025172478184222847,5.709436489554616e-05,0.017757803836245156,-0.0026182262083464724,0.00839472231328271,-0.02936342774355239,-0.03684814360761103,0.05869464735939166,0.13555476007913705,0.046140376097936094,0.0248721244626092,0.038568056897808345,0.005754752730988264,-0.06828270076526627
ANGPT1,-0.00259931045966593,0.017056925289150635,-0.020710975383868437,0.07248815546326856,-0.014569993748345627,0.030824429798068098,0.0005687043003986553,-0.0670704705086357,0.11431500178543677,0.041597499403644454,-0.05642698497302738,0.06922192296204395,0.028644177978460347,0.02963068088001064,-0.03837675533524892,0.05019223383161756,0.06928041703018184
PNOC,-0.03187976184623152,0.016390040811227097,0.025229878840669493,0.024880802026935885,-0.1069454977614458,-0.062591379950987,0.01871499315701638,-0.017675956614688928,-0.012155256640366261,-0.012611534952267911,,,,0.026244897013790583,-0.00031941924732612766,0.008375923025099895,-0.06605027994662704
L1CAM,0.06137486422133524,0.029507629867917582,-0.03473682693954278,0.008674072106746977,-0.07271089163289678,-0.029828920232688044,-0.015792122238746067,-0.06077223407932992,0.014175859981116598,0.056207993076695835,0.04071569191955057,-0.06273904553921915,0.11338655063263645,-0.03191033812707805,-0.010238451275256657,0.05548706125953232,-0.07375739364498379
APOA1,0.0033922661392167294,0.06291162818068254,-0.015463463199637302,0.021171981072195145,0.01597133349262535,-0.03398386561312212,-0.023321664272875783,-0.01738289722456515,-0.03804982147600055,0.04529925472710416,0.0019297560237252413,0.056354606656108454,0.03602889754773175,-0.022552570616348556,0.02584088068780835,-0.04905427138385149,0.13823933409294056
PSEN1,0.033318581266547895,0.054596235359990024,0.019246869145013494,-0.02901713087829917,-0.0031315163185488947,-0.009581479472569092,0.020327822958044993,-0.017199775909775252,0.03390447741652649,0.025840319243465595,-0.05773854264889423,0.015989426423560434,-0.01666898030326017,0.05671394158313183,0.03306162593979772,0.013963777285379144,0.056876541048310095
CALM2,0.024670848259009448,0.02219505943385435,-0.0239423891392045,0.06170112597573687,-0.13792780903266774,-0.05889253686964114,-0.01702251802780774,0.002257882392596409,-0.044822768472774256,-0.01083429173083761,0.1347607761205315,-0.044992361862569503,0.04311855644485324,-0.02934247531147976,0.033360973590175,0.004830038735265351,0.04354642629895327
CLEC2B,0.02625282692869765,0.0027326927580706875,-0.017230430571392622,-0.0021118797436329496,0.10141971735074322,0.07346745819444211,0.006315981820658143,-0.014183064330443185,0.0663246507181152,-0.0088986794625529,0.03871874158378476,-0.07149333498669022,0.005459629105492764,0.031230308230675335,-0.007980761643696842,-0.03345961420332898,-0.027177219093677114
NTNG1,0.025560794500449752,0.020185454152068752,-0.04467330309193222,0.052828811427662686,-0.03591563885240022,-0.018636310922358297,-0.023262520463471274,0.014741584313790579,-0.0243877049401454,-0.02066666444804109,-0.0300924372945521,0.0037751727414876944,-0.04110861679233618,-0.011749809787448613,0.07560691780873811,0.024817094704025315,0.06686248300138027
LRIG1,-0.025379534494958063,0.0355970109141274,0.012872862972034898,-0.05440123467380954,0.013504723105391733,0.030751632898666066,-0.029865886231973192,-0.005906015942645354,-0.008597169095746194,-0.0625983397042804,-0.0010462731874768157,-0.029107444194105665,-0.012034683765626601,-0.03387447786309388,0.07076568618826455,0.061929225977010074,0.04920958692671509
CPAMD8,0.11962273967919072,,0.08516252646597454,0.02494170604499646,-0.03195990348302942,-0.01436486318989842,-0.019866094053297447,-0.019880268235847157,0.05389418681259578,,-0.03879358093094238,0.03126099582502314,-0.020147695663675705,,-0.0010897086588322158,-0.021313779638843837,0.06938207618403586
GHRL,0.06263923216662978,-0.020853278050192003,0.146386571733963,-0.01551869069376099,-0.017077428931096306,0.04833648701275072,0.04772485786096713,0.10426642757145553,-0.020531600311239618,,0.04605143912390076,-0.03912016043562581,0.012341632290532752,-0.01601142799560892,0.01589107672328642,0.08856325638304688,
NPY,0.00464230701984793,0.053249242617871846,0.04235537767502223,0.020096342675879505,-0.08740545133477474,-0.07075106842428723,-0.0019120310273236824,-0.021339274458427156,0.021599142584789198,,,-0.042448300357473594,0.062026756416211866,-0.01301536553091661,-0.010968353499147631,0.030266048072649203,-0.02680736751511039
MMP2,0.04209894069510813,0.004871184976028411,-0.002989488460196766,0.08550156619350756,0.030904683327257623,0.01840410512214882,-0.049901032403480226,0.03036726832362089,0.07163733657995781,-0.0008982852552116072,0.08157271235207596,0.11660516883593759,0.04552636349020047,0.05681013158512738,-0.001101087889995714,-0.024551468095721105,0.006385735073520008
LHB,,,-0.010228795931835732,,,,,,,,,,,,,,
PPY,,,-0.017805350456411788,,,,0.023593131731659778,,,0.020404387155058157,,,,0.025803691241808677,-0.030259320108981344,-0.011100611742682476,
ALKAL2,-0.029745821424719092,-0.01319637162572021,-0.010080187481128959,,-0.0327475361536495,-0.01628736563760667,-0.03502188580298988,-0.0017848254627960357,0.08977245523148439,-0.029740441678940688,,0.15117813199415453,-0.008610005433243789,-0.029182325298118903,-0.031382467977343675,-0.07264523492098335,0.013490837360370782
CSF1,-0.03512541515034839,-0.04847735869757414,-0.02535604846372879,-0.05251649832535277,0.07100846656499243,0.032286829242708134,0.019176458044590974,-0.03792977372118147,0.05685777705018049,0.03456647586829007,0.046535059548327026,0.008815001947700097,-0.0007228037589221149,0.03471818284690326,-0.040885492587161835,0.005906271422265946,0.01956779506742576
SEMA4C,-0.018347514439093406,-0.0516353290106877,-0.024513328152119186,0.039382557727564826,0.03504952053511282,-0.01026595706216591,0.0184817393711439,0.03247594959332784,0.018473775670198988,0.025788474077381496,0.05197934957306591,0.08412138764823665,0.07790590217339648,0.017404335259320603,-0.013449368520890051,0.01789313188021892,0.013009929980114849
BMP8A,,,,,,,,,,,,,,,-0.0249371034646844,,
ICAM2,0.006976224254907472,-0.011407981269763993,0.020871800397887004,-0.007458853897755691,0.041344466911857655,-0.010677611048514678,-0.04635662729972207,0.02523262749999941,0.14215908269273805,0.07039696725955992,0.023621939901588142,-0.011785083087524895,0.0537756230867152,0.00034237673548460066,-0.0037190887396979975,0.13621019985508215,-0.08400143401621554
SYTL3,0.0028522610675309704,-0.013372884130807824,0.0396665722032179,0.004218834595863674,-0.02206411341097925,-0.012795427245929109,-0.04367191922617592,-0.022067279612030196,0.019993602428821394,-0.027674828732869902,-0.04903059862094381,0.051632424033453965,-0.010565721267113049,-0.027880684809569165,0.06404182954340978,-0.011912120399250764,
IL1A,-0.023081119532700638,-0.026331568866615744,0.00740571077518339,-0.019332685020056733,-0.022946501346722336,-0.0005986828292835123,0.0058638988790542254,-0.027611855999225783,0.16100385528719277,,0.00017393816617352365,-0.02640580971593044,-0.02870577737312581,-0.023610230232625727,0.06308063157841226,0.08960818890706723,0.08381790298826902
HLA-G,,,-0.010803587896889828,,-0.0123937373296872,,,,,,-0.033991549796670475,,,-0.026845877143789495,,,
PGF,-0.07442013422213074,0.02630153249689724,0.010506181579770572,-0.0025726979798980166,0.06037029841999848,0.07580416530940547,-0.02947105945061766,-0.017711789270328383,0.012433331099262365,0.03192717493557414,-0.025955424913291194,0.05511089620925167,-0.05517981472252262,0.07610621564910935,0.03959650580308143,0.04580762743385109,-0.01879361840138194
LGALS8,-0.02578865505844893,0.08769779482591888,-0.0006337938606986716,0.029026013084120002,0.034342907624776244,0.04278322024368125,-0.0037398291671229345,-0.007811433597323598,0.04264173641472757,0.014817674599900556,-0.045685965999952866,0.0772708878545135,0.05786382206007807,0.010386246450844409,-0.009462215886142619,-0.02879427101344387,-0.020118410852365376
DKK3,0.03327460519888524,0.0014905891665599306,0.03424522201750164,0.05027620557754312,-0.14725406006343517,-0.05278412393166424,0.03752399650837948,0.03808908854897523,-0.11456824696497571,-0.05688742196081847,-0.038744409504123764,-0.01729896478600678,-0.015248974037772823,0.05540178273451922,-0.002195261597013265,0.03478575543391393,-0.0286288094145834
COL16A1,-0.014186528390659528,-0.005762487189523441,0.05078232465024122,-0.0140163441652422,0.02513124884928339,0.010975660840328388,0.014504460349189225,-0.021238967460541526,0.026972641618399087,-0.019241042570578987,-0.026352932251555862,-0.044846190014340884,-0.0782765322514359,0.0857661563218173,0.06481159438929825,0.044441144485334434,-0.022906613833793037
TPH1,-0.037004744361675376,,-0.019659739968310774,-0.016788848820293818,-0.013132893014724735,-0.017076198181164324,0.010315074706059886,,,,-0.03257763405888572,,-0.015395257686841838,0.03860507523269837,-0.0006959259447635258,0.05408119280769037,-0.03349423074389574
TNC,-0.03197502345882135,-0.007411230063716061,0.06670000223274364,0.018930548451336168,0.16111395364930464,0.09163128126131403,-0.015353843532111073,0.02997444313993956,0.024296948468336688,-0.044096403333989044,-0.001769638503569467,-0.003964551019991343,0.012502515765573154,-0.0529212254372244,-0.001644144142772174,0.01375045222644413,-0.027764683770283696
TNFSF9,0.19319768639483917,0.0068642150540559315,-0.017717022167633423,0.013645571468957101,0.016415325771863318,-0.026934255504450846,-0.019653663930898915,0.0008823670672650913,0.037666903114655974,0.062379263607924985,-0.033054780831825205,-0.037479087986848986,-0.013035764238644032,-0.02287596831557045,-0.017301784546510535,0.010719565235575332,-0.05566176866147459
C4A,,-0.013004432729864186,-0.012126831130846095,,,,-0.017211407268244064,,0.0023108711459215625,-0.013833337465218117,,,-0.04296939912581899,0.034513696374341256,-0.03358162085774627,,
CNTN2,0.09762077422421239,0.0008663079216838425,0.010412303599400463,0.014992177100392624,0.03761643942335809,0.03330839183739755,-0.008145331682923548,-0.014149928311814733,0.06196470314152691,-0.014647297439067486,0.03534962702735364,-0.014800134757241658,0.04459698850185736,0.0006653727629013746,0.053706705832312504,0.07515583396012866,0.11203226609079003
F7,,,,,-0.011405955058919642,-0.01436485484055941,,,,-0.01261153672198091,,,,-0.014802178161714584,,0.09055199399074833,
LUM,0.02515819135262991,-0.01917305983816842,0.021016487782139975,0.05465136118437316,0.03757707467220989,0.03637606415254624,-0.034258527135730715,-0.05060018674510502,0.04848160156212363,-0.025190431605222774,-0.027033692315576334,0.02183977388344868,-0.02447230527732298,0.008255456269094468,-0.011789646529598647,0.04286080045119618,
IZUMO1,-0.018980237066132815,,,,,,,,,,,,,,,,
BTC,,-0.02034962751357151,0.026648137648989902,-0.003336228141205163,,,,0.0017346321118343667,0.05210210613310332,,-0.010035618140281834,,-0.03686936610445304,0.03651816835628487,0.013507987400304894,-0.00937497607239941,
APOC1,0.04654217168431994,-0.04754031967834887,-0.009722488815626458,0.08744549071681938,0.11986703486178693,0.07723933351472026,0.0028960371552536734,-0.03051146037606213,0.10140665366209113,0.002582704067965271,-0.05542672566099751,0.023882432660050412,0.06709201181391095,-0.04819871823713413,0.07303387473631028,-0.07927982173418001,-0.02456331975153554
PKM,-0.02744610093176779,-0.03869334744539373,0.04407310587761707,-0.052116172623864185,-0.007944718737091676,0.016109350125714315,-0.04567128731610397,0.02359038971561049,-0.049975093266503796,-0.06131346855110188,0.0022199752117246277,0.042650105750903916,0.007974803444231852,0.033794826255274434,-0.02950833251490866,-0.09269821497169389,0.13868301908447858
TNF,,0.017514015093882333,0.019688559867250408,0.05297885852396674,-0.0004734108158047195,0.014493878440067987,0.010999218806559977,-0.014320646677748643,0.053076924422146385,-0.017952700495099262,-0.05274761778407364,0.002850468398372767,,,0.009428866919782434,-0.020504123136366223,0.05879617949947486
GNAS,-0.029657492369347636,0.014826108034119736,-0.01876862925030812,0.021557896100923794,-0.10692506607439273,-0.05392042163607104,-0.017015977254339336,0.03427513857036699,-0.12143324983867204,-0.04702608276248858,0.006229546436920837,0.022857042850831427,-0.021054575496040673,-0.05742010485632295,0.006489913701718059,0.03278250521908064,-0.07789691113569118
BMP8B,-0.0065786174546757,0.040851894950560574,-0.015662419584692437,-0.04460225836463061,0.08814941019357114,0.03280745196083895,0.017076899349474144,-0.009508762196294469,0.03300211857778645,-0.029393026709408833,-0.057251709181294456,-0.05621953393186443,0.04875004298167052,-0.04098794154054772,0.01899872049143056,0.03632215722914042,-0.038287231658526044
LIPH,,,-0.015363103598913753,,,,-0.01387709928033696,,,,,,,0.008966952202553596,0.005830448429100075,-0.0326952939937789,
CCL28,,,,,-0.024528165505478133,,-0.021368449966368937,-0.011246857831777594,-0.027518982455652485,,,,0.003871605185647179,,-0.019363714762306222,0.03438630067445435,
PTPN11,-0.038606594979105874,-0.05961415124331162,0.04362071515484273,0.042523062590248545,-0.010844368354944955,0.016173031335567776,-0.0005214355665183606,9.904494529497483e-05,0.0648196040132835,-0.008469167081238,-0.003627849577684489,0.03810555966277844,0.026442396452658626,0.0009273904434437924,0.04645146799183223,0.027442131469888446,0.05928963091052799
ADAM12,-0.031023795384107523,-0.015485766097439353,0.050608398543082335,0.04408064727429388,0.12320821475515062,0.04438358087365962,-0.020891656279954502,-0.010869388928555912,0.05215200485976466,0.02971051929893378,0.036791906105710634,-0.03379707586820572,-0.027053734958680888,0.019397242785685005,-0.03522390168341188,0.06121441783778418,
EPO,,,-0.015662420023256678,-0.01801528689901336,,,-0.014518883397660515,,,-0.011466895835232367,-0.04645916833920822,0.0756686233856712,,-0.014161718583037676,-0.020591701371621106,,
EDN3,-0.027895991811781644,-0.02582467095525611,-0.019497535917300888,0.020681428964815743,-0.016359505968369267,-0.025452495756060706,-0.022503553197407156,-0.02924462482277821,0.03699777953497841,,,-0.032828207540190175,-0.02189217668955792,0.024890971891463307,-0.025069967846505392,-0.03269528479269677,0.040512802713507656
CCL22,,-0.016440719818691614,,,,,0.011847536944370756,,,,,,-0.036869367736148385,-0.012426291558949821,0.04700192525981659,,
CCL2,0.05071888436038149,-0.003665758559702433,0.021212733261282247,-0.01293684312435622,0.04706714454809097,0.02164606221550951,0.030686252506632886,0.03246420305436429,0.08885902876721447,-0.0019171126966287925,0.022410782233356442,0.015005164760423144,-0.02044304508847331,0.037743092356283814,-0.03718815529328639,-0.045621820607082815,0.067622009608677
DSCAM,0.0019262156522990173,-0.020568649537781498,-0.018176629288551963,0.026240816680204115,0.04206175481239684,-6.843843277248893e-05,0.04587726862136534,0.008044339260090447,-0.033439909690316225,0.028401716624465136,-0.0382750274622328,0.03318947914469493,0.010089757724968323,-0.038930013982410396,-0.027306312915569276,-0.0034977988043946146,-0.04879473693509816
ANG,-0.057341221299531904,-0.003705452845523526,-0.026321878442691835,0.0180989137422925,-0.026706544032768984,-0.007269485098918867,0.010135704863286526,-0.0031348457878156593,0.05780520446221026,0.05123146560755155,0.028305365520537345,-0.041779931911067214,0.02802292329935386,-0.05102820042124234,0.024596865540263857,0.00674149689975424,
FBLN2,0.0501155000625935,-0.01929653850588669,-0.023748739533743228,0.03689123206009837,-0.05110000261289631,-0.02981614370609268,0.024228680588840867,-0.00014607900319021165,-0.0077715419644890675,0.02906494246110492,,0.09819401354135629,0.05573091140004434,0.03329729556128152,-0.006096122333805601,0.004748325514531399,-0.03426670862200002
VTN,,,0.009822001701315737,-0.01816324216917315,-0.013132888720256877,0.05681488881259379,-0.012051828397403786,0.11691019511549615,,,0.0566644533722438,,,-0.018337514158090075,-0.006864971661864267,-0.033237535176666375,
VEGFA,0.02724126743812139,-0.019071815216707443,0.032385891663805316,-0.0558956938816025,0.07138770570467769,0.01350632979747557,0.010171081143842674,-0.03687503064044735,0.03354062394052443,0.013304746792058505,-0.012384477009670889,0.026185843345634032,-0.10874023111633373,-0.010128866132016832,-0.03263317865025646,-0.06679855772797144,0.04347061128441271
F10,,-0.018766041811634642,,-0.01694661230865551,-0.022837795117400316,0.02523517232596355,-0.015919641842233274,-0.028786935222957704,-0.0302321011358935,-0.03699710853880822,0.02983115579926516,,-0.016185514859209094,0.08080038647102504,0.04892904647689151,-0.008787022559067813,
SERPINA1,-0.010382484607436878,-0.020203475161681424,0.05220979807480728,0.01463263896050728,0.16530392801390534,0.02803177567822521,-0.039772262571883536,-0.013004651567697931,0.10938830661184572,0.009619115794518277,0.03939687849684444,-0.002143383109877438,0.03687491042119888,0.007228624470491742,0.03061733542351622,-0.031099954681800063,0.019136283688382702
VWF,-0.07623516438445796,-0.03944636927468079,-0.013716618479579416,0.04305395303645722,0.009685833344677238,0.024777683262030187,0.023002224944981255,0.02625692760359333,0.058778826182538095,0.028470639859129572,0.02888307003254781,0.009903623603827346,0.0034929433904589855,0.08598608313094068,0.0019640464622395493,0.06062953694445257,0.11955174241102406
GDNF,,,0.009470391952122875,,-0.02044185049989804,,,,,-0.01618559579342983,-0.0446414733629505,-0.036586120376371864,,-0.019830704050012263,,,-0.04739513213440551
VASP,-0.022045916186861473,-0.006356960625137849,0.002816162085975037,0.016604517691360662,0.06280429026275153,-0.03159203736728362,-0.008271768163896446,-0.018978627382302073,0.03228987628875537,-0.05038811451654732,0.012024817996778804,0.022233774806586278,-0.01881216532366187,0.037894360998199914,0.051435645523146646,0.007510692805405576,0.028280288685417435
ADAM15,-0.0106376522471363,0.005633181199143323,-0.04019514877512904,0.011387289985702155,0.08358120180661668,0.052851460944772874,-0.017644474836235473,0.04614167916685041,0.032640913838244585,0.029545839702099768,0.048314386385140205,-0.06046619506546133,-0.03527985836335117,-0.025409384085296652,0.034239632616710924,-0.006553509074797162,-0.04502740182195698
WNT2,,,,-0.014595113808338129,-0.02161139350707406,-0.036872387859921765,,-0.012760403703285591,0.03795480789865984,,,,,-0.017004309171485873,-0.00894187729443199,0.031643530732018796,
CALCB,,0.0447890646160706,,-0.02193932333738797,-0.01331158764682173,0.008432040221554441,,,-0.02086554707843423,,,,,0.044487183847131795,,-0.0315878743981969,
OLFM2,-0.015555832380393214,-0.014888855267476,0.008724785337666222,0.01259694391671147,0.0258357044725058,-0.014502636970245463,-0.002711923194000983,-0.011617469073360377,-0.07435028531898927,0.003244044667958511,0.015239531597928154,0.025219473317429644,-0.020447670105851544,-0.029663702148231073,0.07201514657494454,0.052611638563784036,-0.056936923464440695
MFAP2,-0.012444334616370222,-0.02564244935801395,-0.010454916661070813,0.01985510717328881,0.1540546543808422,0.04478958743700425,-0.005888333427036154,0.0055347588016263554,0.019536496655118914,0.023100832373507647,-0.017115683088726037,-0.054614696365350414,-0.02003861846203475,0.04855633484735789,0.07672004304468479,-0.025620396336637454,
HLA-C,-0.073998521298691,0.005184994022561854,-0.00896462860574137,0.044531720230625245,0.06206899522942914,0.03995962898938349,-0.015720296208523315,0.042533107337644906,0.1168212544318113,0.012875409914498592,0.016109940702970282,-0.007901526264938933,0.01873331444474056,-0.004205449266036104,0.05166670457274721,-0.03917064689673169,-0.035839956546285676
THBS1,-0.043115559982701696,-0.026936120765753933,0.021201598791993407,0.03974076505232078,0.046598650717979334,-0.005958543848752598,-0.016131813717769058,0.06220944984778781,0.029956914844435165,-0.037049857005979535,-0.028123999317740452,-0.0051429455261001655,-0.020501458044935607,0.023205104061520276,-0.05003059116306971,-0.034083411213667134,0.05150345641574738
HSPA4,0.05277255240187135,-0.007636394403314376,0.01865941055560416,0.0002551441780705155,0.011868095683210312,0.0007978729061957705,-0.011211182956083763,0.004737045671294875,0.018107054356778576,-0.021026316074269906,-0.05339803753421332,0.09876235348745839,0.08361683952522674,0.04020930493156784,0.04279491699279363,0.02816330828357385,-0.014574050042666513
