,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
COL14A1,0.05848149162086829,0.00961104655206892,0.008049856171965183,0.01000304192403916,-0.030849146751486464,0.08731523586512532,0.014567671478394792,-0.024295540631369295,0.035593397025590695,-0.018659557006100596,-0.01582844666778567,-0.00655860791753336,0.08145452701062358,0.06397417877586535,0.019406747744608474,-0.02261020389401509,-0.03731804852098509,0.09396149056954589,0.04313151327446384,-0.01686213407203559,-0.01782247591592112,-0.03311208819096512,-0.05665085110906813,
HLA-A,0.015345966890435648,0.06092947865921183,0.01869786875583014,-0.00416332289846015,-0.011963128286561684,0.059319667375945836,0.07316062114687963,0.027591458268398178,0.10908184219237528,-0.041368429984034304,0.037035005614015494,-0.08513310365780415,0.007439008696576255,0.09862643144510759,0.020045019112933368,0.07692729550304467,-0.05099133146983394,-0.0019824580118693058,-0.19160820089855887,-0.1875962971642209,0.1144442994751941,-0.06705830533804413,0.05923043145466554,0.05186079616585201
CD5L,-0.026570036629140165,,-0.010739539567164379,0.01606951455172548,,,,,,,,0.013675250300784878,,,,,,-0.03895381865099036,,,,,,
FGF18,,,0.05322536538102907,,-0.027111784714572804,0.01376772752224727,-0.045503122066118035,0.09576581198913521,,-0.017168151172231763,,,-0.03831896719285623,,,,,,-0.0839838788263618,0.005665844868193296,,0.06494668030022575,0.016487781427119996,
ADM,0.02122129040178358,-0.09383896011293985,0.0041358670849513755,-0.0010659322054153823,0.04511974080716002,0.015629517334405582,-0.04630990393076472,0.006591468504136126,0.10464154673644696,-0.03103660097914762,0.021210865136890748,0.034193832725487414,-0.12377798756289246,0.13840840457962938,0.12081706469521226,-0.03630418761243287,-0.11051203942066933,0.004455834102158322,-0.06960175653667253,-0.14217220215440834,0.030568496545125112,0.02704317232583572,0.10509711997976862,-0.04081129056714554
CCL15,,,-0.013972710980902536,,,,,,,,0.06852763597977904,,,,0.0007925399460429675,,,,,,,,,
GNAI2,-0.0037339737104061478,0.015887900963050757,-0.0028780715954979737,0.03435448209818757,0.0254293917821243,-0.042068872776795364,-0.002294973887043655,0.05111299023013463,0.0785654588320374,-0.04070803675613028,0.025084374977564352,-0.03966131232120169,-0.08488965094743797,0.0657102981281656,0.024534435527791304,-0.1406417719940517,0.030527608118058287,0.06371124226226398,-0.030112411193762064,0.0005401770976797864,0.02433969024223612,-0.052738400348782355,0.05487482683593316,-0.04390393129005046
HDC,,,,,,,,,0.04484771290431746,,-0.014710806578252076,,,,,,0.10473940685328009,,,,,,0.0081275235800671,
COL11A1,0.1514195106617015,,-0.013168494168080202,0.0013962671467368014,0.026081511531153716,0.04206463471368443,0.08036758072447314,0.04505240969037707,0.0012218485204944813,0.029247879679601553,-0.006108364270134476,0.09988969526795241,-0.029996123091449133,0.032453558505552184,0.08640148310114908,0.022895072476079897,,0.07326710639094874,0.03429768806743575,0.04529813115267577,0.0278937829533873,0.00869283111596333,0.184059895855577,0.009312495112659207
NUCB2,0.01960661013638651,0.0635118162474687,-0.06628255995525247,0.011827876297662089,0.01744995111948681,0.02316393797012825,0.07110315867021048,0.0014659107710517283,0.017009786171228315,-0.025842936559305463,0.025905209536401234,-0.0016411964081292096,0.00970730910113464,0.008415681888116007,0.07136497321115046,0.06232235855303094,-0.035514384209823044,0.0023601901603931058,-0.09332201760047316,-0.08824665093685308,-0.03202575545908096,-0.016043278677539775,-0.0357380509359861,0.0009945466853563847
FGF16,,,,,,,,,,,,,,,,,,,,,,,-0.005755510918609685,
CXCL1,,-0.011527021060355322,-0.03314588276457004,0.054402494848896095,0.05216247683836519,-0.022512740047837407,-0.07128805715747974,,0.04096568261371859,0.01946355829699616,-0.010996580053846456,0.05895468533863032,0.19259601022148587,-0.025164991551825843,-0.019812362254588774,-0.0031816073720120313,0.037874598764682785,,-0.06497726288234966,-0.0836646916602488,-0.00889713833903427,-0.05308146068338821,-0.028141726274661553,-0.03637942268454271
VCAN,0.041503750448256126,0.01910248068720043,-0.03747692711967255,0.05674205585356815,-0.0550081031400928,-0.008504019530174671,0.06910918547060554,0.08926061017140499,0.07696030409103637,0.03035111710079055,-0.07126804261558871,-0.04745220576376627,0.046910184945781155,0.16070442118429298,-0.12079460103397013,-0.04972919885452127,-0.0407842025005912,-0.052168350638359146,0.07547239191136959,0.14845284979114012,-0.03690149732131714,0.0437875231872679,0.052252815827381296,0.05103221586528159
MMP7,,0.027177578948143384,0.018311373180684515,,,0.12343066711106798,,0.018355523316900307,0.02426108811024411,-0.015823223133939423,0.0339697303833434,-0.020120434883692154,0.03812454614168117,-0.016145462026617194,0.061751989628679664,-0.05836935629988437,,,-0.08347103821876416,-0.08523072902068012,,-0.06558181280723506,0.06285609526157014,
PTPN6,0.013606817560400117,0.038907274740176516,0.06285351256031921,-0.004883332072775747,-0.008575573650568342,0.019345146395885634,-0.04618157017586328,0.1355730798604909,0.04061827160413409,0.0033583721292238843,0.02175964416333722,-0.0060313736768423725,0.028432720681221903,0.057713663453254745,-0.005368856955530914,0.15532657885656043,0.1443500014621302,0.08957512126400728,-0.03498593658636587,0.009197132189066558,0.01091369496094594,-0.016683263878730696,0.012264615323640414,0.00525744555797537
PTGS2,0.09007308400634524,-0.01148681418313965,0.06020441960351995,-0.016219232325975958,0.058755715356083156,0.0756317991120372,0.010508322811887408,0.03912490078972096,0.03313692920988899,0.031683590674710646,0.05952102835643856,0.035538793329972784,0.05697337410537399,-0.006837429325751131,0.02220064640591595,-0.03536152638695001,0.06395698754693399,0.013764658917287887,-0.09893221550939194,-0.11099239532975204,0.07149212388688757,-0.03928384962727965,0.010135719350306846,0.06620349170228837
XCL1,0.024697147863015998,,-0.004364420432495947,,,-0.004611885600938457,0.009020679531609342,,,-0.025989051948296354,,0.05529325710768206,-0.01639179254756224,,,,,,,,,,-0.04498124517039785,
CD58,0.03433922399143783,-0.030807721932178973,0.015899222419304568,0.02200741021595017,-0.055627787632668735,-0.0049280494180650196,0.0687531301007825,0.02549136064891691,0.042728801591687925,0.08969201216285955,-0.01927986457739595,0.06058818971644013,0.07457744948924626,0.08126015497944998,0.07454518724767191,0.05114664557546599,-0.019835950048273585,0.04059566941259593,0.025356677321694752,0.09616987536991793,0.026148157889006665,-0.010885615316170478,0.08982371467580626,0.04704498600750711
TNFSF14,-0.03478819366381473,-0.059883048817703545,0.06341238537703599,-0.018954755066751944,0.0486040965681395,0.009985795753538708,0.06252022122720463,,0.030123308574076264,0.06983089544940542,-0.01074076510015853,-0.0005377012011899938,,,-0.027230063761381137,-0.006791008938926901,,0.09334101057974668,-0.018345275858378553,-0.043099138246476806,-0.03266892694784607,-0.026869850232779924,-0.01601051451572441,-0.03950417459019115
CNTN4,,-0.05796208491457762,0.01962518506653671,-0.01483772180019862,-0.031167934680256755,0.03759544805588783,-0.0547343084866758,-0.0053827100198240736,-0.02789167487777416,0.022293541953686078,0.017893255551464506,0.09452227107836342,,-0.059237138224127926,-0.04368377142434096,,,0.010983731116428542,0.06531641281639083,0.04503013582164327,0.0017878674235422486,-0.08268612250717448,-0.057921406688306594,0.01102610350038395
NTF4,,,,,,-0.02457869828215974,,,,,,,,,,,,,,,,,,
INSL3,,,-0.0032619330452995973,,,-0.01785830030978964,,,,0.013302831421905805,,,,,,,,,-0.026716914301229192,-0.04762613770467059,,-0.026869847636719745,,
BTLA,,,,,,-0.018235868393924073,0.06705020862713496,,,,-0.013716324394354672,,,,,,,-0.0437156020469659,,,,,,
MFNG,-0.098985956676216,0.010323535677681137,0.0074326955669561335,0.02446693298355593,-0.04195319852891144,-0.008964327227465036,0.12436473147650291,0.06364168142763608,-0.036590404154314096,0.018793341282255873,0.011746215669664889,-0.030122840748315196,0.09006266138015538,0.024289300630879262,0.1165689485601388,-0.039710049124788184,0.05129231817081061,0.05804397288810549,-0.03549328632291019,0.1088525433394593,0.03476761635879931,0.07127443111049724,-0.007125104048348656,-0.043800238928136614
ICAM1,0.0007481352719187659,-0.05822858834816521,0.008868656099248732,0.06275398812898814,-0.029048443523429383,0.037924563614069644,-0.013032479640803825,0.0007668932498607897,0.09197657151783799,-0.08925356596314779,0.001507561971972786,-0.012786425073512044,0.05330402247454824,0.07872349789188773,0.073173923711309,-0.06287370653489747,0.018362066544337804,-0.03369661080990967,-0.012154017305665007,-0.017177774692955877,0.01631864483342141,-0.0014251476573467114,0.1262327986185045,0.052756578585651394
PROS1,0.0065407253947402265,-0.0696562926835901,0.02884296331674607,0.019683425851508923,0.0031992509423594186,0.047994119785891604,0.022644839735887285,0.09139255277020493,0.11530315140178812,-0.01895329109469888,-0.018078981849596384,0.0019470067535137356,0.037538632625003024,0.010564627159676019,0.12944636525106515,-0.04148687662119416,0.07468998498805765,0.05315886718406312,0.04099808830381088,0.01167153954888946,0.07014897473419913,-0.039584127340545325,0.08655823235416076,0.03406244938718189
CLCF1,0.08603233886239423,0.02311999322011891,-0.018300465766527156,0.02006514398779481,-0.05298624627375578,0.041435480248614875,-0.04152881504817185,0.0023129402385099157,0.11029363759221371,-0.0590279908920663,-0.029334590800775714,-0.02267407033037837,0.0553076678363082,0.02979985750941781,0.11240756110612583,-0.03351095611090831,0.09170970399294352,0.05422222269526142,0.05075237992200819,0.008019549225680593,0.04904249814631579,0.05008706831680872,0.07532363004905455,
PSAP,-0.1624387077662291,-0.07203186527731939,-0.00128155827183331,-0.0026903067891053526,-0.01451836341484376,0.04971516911718407,-0.07485299609217577,-0.034947813864602995,-0.014795873636324432,0.01835862325110326,0.043703472636431144,-0.01763928751213451,-0.12629542623360218,-0.09342623540557658,0.04426023996275187,0.06193313947907487,-0.06698875397348511,0.05312645668418529,-0.07442587389981101,-0.09238378232496934,-0.04178090836930548,-0.019318890406414373,0.017148459086567053,0.07322192624100071
EFEMP1,-0.054053046178283264,-0.019543649206652976,0.02295998910444298,-0.04403381067513359,-0.15420683529425377,0.09078831982039082,0.05300354644837471,0.04736463644668783,0.07775176903164109,-0.041146999466581666,-0.027414134949362953,-0.04776092457064055,0.051509719247012656,0.1333864268435467,0.093309638679562,-0.12731593379731954,-0.05668365364200124,0.04569671555894973,-0.0006804978049796918,0.053743635543263134,-0.012800801305530839,-0.03989473416889151,0.13342119574919917,0.03052397673029779
C1QTNF1,0.10069713429541478,-0.05041750549322075,0.020250952169693786,-0.0291837156472954,0.036213719024623274,0.014946939047805913,0.05865374843511004,0.03473840905832772,0.0963901445057248,-0.05081706995556633,-0.023836143550788093,0.004178410798322847,0.047605717837981155,0.041714692773963766,0.05051709587162433,-0.010103461059051076,-0.12090217276367393,-0.01831255868383808,-0.11903687133244964,-0.17316835492282,0.09840816242877294,-0.003500816610383529,0.13503845137451978,0.06168151929682219
ALB,-0.050826251334920663,0.022707541446356963,0.09989075182005187,0.029392412749916698,,0.014618193194591959,0.01977216543358167,0.06222296579796686,0.0023001732470507665,-0.019919672219574844,-0.01219924062557501,0.021398843913328355,0.010833883234999403,-0.012510618684124043,0.09394143097979178,-0.07603271899536357,0.02604169776223512,0.049230066284107386,0.052290982748886355,0.0069161379959592284,0.014373116002351338,-0.019722050191583473,0.08287515929875282,0.10002534207614308
CCL13,,,,,,,,,,,,,0.035185772339855696,,,,,,-0.0069674523525612,,,-0.030140117574026317,,
EFNA3,0.05747145309177882,-0.028033977943799672,-0.011565032932653457,0.008167126907761222,-0.01284462481543698,0.01024125756712146,-0.04990465088629621,-0.01921432783205898,-0.032973205129200864,0.010847152841355175,0.014952848588994634,0.12430473301175732,0.0181302299314255,0.020072045305841887,0.001324077850861349,-0.08514772270545772,0.03664949062707978,0.015544096189428026,0.10847025628416321,0.13617641764088628,0.03314080370041289,-0.03885833300598591,-0.019962377554933925,-0.03000326585042651
DRAXIN,0.015369145630390576,-0.06042256408632329,0.0354392491702775,0.03188027271616697,-0.044269600711298464,-0.01650024391717473,0.01153372425546327,0.07566560730175871,0.11177248369155159,-0.013708253685524847,-0.009795391583189561,-0.027544490972328695,0.08902474709046683,0.10579249132556513,0.19204201000325352,-0.11305155184210094,-0.041450520771435406,0.060494211527076056,-0.03291123753956719,-0.11289848030175413,-0.03534202323030804,0.011573465185680473,0.14979588237076974,-0.051346620601187574
RAET1L,,,-0.004559489344125773,,,,,,,,-0.011732185886720162,,,,,,,,,0.08479568765780406,,0.1001582403304203,,
NPTX2,0.11014068427308861,0.027241692284394724,0.08234491600771886,-0.05429798474934023,0.03514469624943282,-0.023079198707238933,-0.06010094310698963,-0.013465741882399098,-0.027079000410666115,0.08720928791720484,-0.045013164094201315,0.03849056491858584,0.126859669486061,0.0716241669605662,0.1283647282006294,-0.03652616075889312,,-0.017797454933417597,0.014699091107628416,0.05877150776003476,0.020814777788305205,-0.034873179865834665,-0.03758787225030776,0.024680437631660848
FGF11,0.04871432164518714,-0.00034627630400356686,-0.06393880656869608,-0.05385658804336974,-0.02689230232550642,-0.024381116820741792,0.02616932990590453,0.086808786335367,0.0960710507471357,0.03661932328684492,0.017960550770459834,0.03681398351567431,-0.04361094096907988,0.08680163134352106,0.09961941343756996,-0.11803530923186561,-0.06017211594542799,0.03406917865832673,0.03321214033387868,0.0422913671563018,0.02321281766237451,-0.042917203537068814,0.12831429104338996,-0.08061651545911325
CD59,-0.10819497236500428,0.011776599732539935,-0.003127752297973956,-0.014624534989598483,-0.07717789347993749,-0.06289512335091231,-0.08999872141990131,0.001201885574430961,-0.0015785954857970652,-0.06287334595101399,0.010853231534950481,-0.0025477349337021246,0.0708747488264746,-0.11519492946456779,0.10086482611143827,0.16052591603238528,-0.0012775277175030367,0.054207864583255265,-0.016610815379004086,-0.09498500301214846,-0.016027990692742057,0.023982373333479294,0.04559149099328667,-0.0057333318825968935
COL9A2,0.08444689521400905,0.02592721112167823,-0.012409893464316058,-0.005311830695928989,-0.04464058663560534,-0.0019940224635822887,0.0281329142083245,0.025531590283473467,0.02015316582247408,-0.02058299704905089,-0.001112716020309015,0.024271456907894163,0.0588094756387097,0.07073865574298517,0.0017423400844648182,0.05172937544054852,0.011032799302095943,0.09688445398569957,0.07497549067716004,0.13241020664417447,-0.0041727965483150525,0.0410197667622948,0.011021668430365181,0.12689815809678673
DLL3,-0.08923933369256336,0.025652123527097854,-0.024269091893230933,-0.01401170642771428,0.09017883834821376,-0.051782959457486184,0.021721750693286686,0.08413075525483156,0.09189884366152329,0.01743716701805844,0.0637846815289982,0.018563165031754456,0.09854224771078825,0.03461207536663052,-0.06479511977579007,0.021976864016286204,0.11078348949068965,-0.06069374115429476,0.14593954205191456,0.2620172170573164,-0.02125196632638504,0.055845917602066676,0.07037328168907361,0.03470029688376439
FGF5,,,,,,,,,-0.014572824234592715,,,0.03594723347801478,0.012571231960393744,,,,,,,,,,0.02969890409954843,
LIN7C,0.02250101286450927,0.012240348305308039,-0.007336427676190481,0.010825710323037252,0.06025434177479335,-0.036305569569080265,0.03786704500738862,-0.01868165293312374,-0.006316560645824382,0.028151060483038885,-0.011924576681436582,0.04186019252658606,0.018778531186549166,0.0397006248579752,-0.0027266643848553908,0.008843403906754756,-0.13375795883491537,0.04387930379216514,0.07549988595726682,0.0016211538316047284,-0.0055348847464013065,0.00017359120291575642,0.08930619733568945,0.09630898446291257
GDF7,-0.040333348006131774,0.030235778176332027,-0.0354827159307693,0.025101157181989287,,-0.004492027240126093,,0.043463383639984005,-0.026068401117408737,0.04766479304046099,-0.01074076468277238,0.14839474905979783,,,,,,-0.04957173549417133,,0.03702329566438867,-0.040656863530611896,-0.021843617749561547,-0.015605042094509134,
PSPN,0.009601708651651665,0.00035573573808753004,0.012609838057797414,-0.028687106956607537,0.015500646851147005,0.01914201024224434,-0.03709255099607793,0.05585339958913137,0.05072472089369241,-0.006480320323961485,-0.00345278932304678,0.04464352841716652,0.02247466261553942,-0.03338511599622503,0.05619137406609249,0.022364798182923404,0.03890699534939865,0.06298644052237909,0.006502072237627093,0.08548205934841692,-0.016524209376592804,0.039840214292702535,-0.01469893044593382,0.027414426121918033
ANGPT1,-0.014234806318890954,-0.038085333925262255,-0.019916145475579905,0.04182332159662611,-0.0318543737400286,-0.010763383260288509,-0.01198034293372857,-0.03176250720202464,0.10469562115872104,0.03453767300240154,-0.013567236387427718,-0.05449853049623716,0.12556680498726888,-0.050440840477675476,-0.0005987086468722288,0.08961737504329735,0.039456055193725796,0.10106661187291895,-0.03589961775294799,0.09754141105566541,0.023163239348780673,-0.019806513018220437,0.011492933028685657,-0.0791483673473308
PNOC,0.022945145781181033,-0.009994140322093286,0.018247593339720036,0.00892787490031642,0.07466710646758973,0.03058230400590195,-0.09431155881141592,-0.018957688666636222,-0.0509570556718324,0.05996511230860925,0.017787355520685104,0.06543226471449252,-0.022823322854655555,-0.06952177634000739,,,,,,-0.009543655960158279,,0.003690958678746632,0.03926186165546622,0.017875276376062822
L1CAM,0.03077655723410981,-0.028478976638826446,0.029280401123625198,0.07418214484729617,0.026547247603052777,0.07094498490564251,-0.016063096242728378,-0.06806010382445249,-0.021029380799714125,-0.01318733285221224,-0.002460155420937774,0.13221227913690015,0.034935984820859245,-0.14294009357632656,0.04994128868220097,-0.05276614639745298,-0.01799879796634356,-0.02199650534106116,-0.02954981917424145,-0.1350340283584175,-0.03972160015216688,-0.05285938634673966,-0.00012972524632653076,0.013144142389361017
APOA1,-0.024379135843998128,0.0328038169178079,-0.041861852239190846,0.09652129587879549,0.035111267544351205,-0.027811352138381772,-0.018071716213501583,0.010974388509757162,-0.004301132439939943,0.05806586435493376,0.01660533712228479,0.005535577766765374,0.008904448628143519,0.037755576011093715,-0.0072250543570005,-0.017230132105711338,0.15219033395986906,0.12303517380350185,0.007564866694906294,0.15720494144537922,0.023716126945363205,-0.017541975537976415,0.1774766623847618,-0.033000315721301396
PSEN1,-0.013006796948849007,-0.012399845083497153,0.046935227835532,-0.04344363276367991,-0.0053619346496614284,0.009935842609226305,-0.03325560583693813,-0.04755510821031208,-0.0231871526549356,-0.03404060449734281,-0.004316275278323617,-0.06565858190450848,-0.014568541795577664,0.027537930219739312,-0.043157514038244374,0.06520748575145019,0.0066052347795291485,0.07246286234744252,0.0449188167121816,0.04932995694864358,0.0037931731969592275,0.055289356079148144,0.05958086802207525,-0.08302938405745802
CALM2,0.05340190697159691,0.037652144027144695,-0.0097573286550002,-0.04464630215068602,0.027419415304897724,-0.06234829153621377,-0.0734974984436879,-0.06803228763284372,-0.03971391327439761,0.08303482798691258,0.039299026839072215,0.12426844998743505,0.13207861278614494,-0.11654177266540645,-0.06147948655208542,-0.033923561119299395,0.03905160942084347,-0.001159857718279659,0.07253134910065605,0.12495545082020756,-0.039980330294859805,0.06641202954219684,-0.04622714896807948,0.01836330976717859
CLEC2B,-0.04421855306511209,-0.08709167738189987,0.04963826571414441,-0.001307447597601982,0.029754355183580918,0.0006468334271210058,-0.035228079111620084,-0.03237016847518499,0.06354898154283366,-0.046004513955073933,-0.023292698477365963,0.036820993495570616,0.008562689256502672,0.006325047802449301,-0.006357163654504131,0.010879461817509239,0.027036582172668886,-0.004392662361920273,-0.036896448926580235,0.022978002003538178,-0.016770846840622113,0.008882074308727192,-0.0030985221699418057,0.06572606691150057
NTNG1,0.14014569504500146,0.032393341818291725,-0.004296658197031085,-0.03245114286059035,,0.014475217866955856,0.0022806506107719035,0.04498695582266749,-0.004466377791940908,-0.04367363206088659,0.011774155833508727,0.09437781952772056,0.07586454094689232,-0.0535873153595388,0.022953143509227163,-0.0297608473638527,-0.019662418805405816,-0.038032330102993665,0.0022148849569464026,0.16836033791447894,0.02093782902739238,0.0009058395581092731,0.07304390555602928,-0.06094948812852836
LRIG1,0.03235190459574032,0.03468955545519183,-0.0500901872092148,-0.0126761428745189,-0.009708320826222121,-0.0157616693010325,0.14429904272546407,0.045548802055149815,0.014847208708399694,-0.015697496799046067,-0.009613070846343386,0.04262704112469486,-0.10511356666884102,0.08950394618595388,-0.052395580144955364,0.06719597378481106,0.21626403769241712,0.03451296672722696,0.12680370958484638,0.19869841509659425,0.08466884916302965,0.017466902634397735,0.0068990183691343705,-0.05453963135186634
CPAMD8,-0.03548988481443978,,-0.01322474515001268,,,-0.021123182703807915,0.0006492722730191506,-0.02665011791420819,0.04475282269183365,-0.020238849811420802,-0.019880267310593714,0.042303076965334536,,-0.07118190165928848,-0.02979909392508898,,0.041752943558342824,-0.026724535032883277,,-0.004607169113658778,-0.039997212040694424,,0.04195140130851174,0.014801323917906072
GHRL,0.022614260811444818,,-0.01779437016696904,-0.004412955211775961,,0.026466815727611472,0.018189156699715117,0.05499512262724,-0.0280356803386809,0.062302942871952274,-0.009795391583189561,-0.021581761222760995,,0.03704576659624786,0.06508883803243343,-0.0005833562036207168,-0.04479298239916875,0.03521922142240701,,,-0.019184590973462125,0.03775822942790098,-0.01893422060036881,
NPY,-0.05206504612746064,0.1937015411017308,0.018584662373773604,-0.07931215593442219,-0.025069051978202413,0.06596584230936808,0.012102760597212011,-0.028772633936530408,-0.04773030666960785,0.051042226082208944,-0.013174030127979727,-0.011962053285315443,,-0.022789920049681486,-0.07049372991499699,0.04085113727616279,,0.1260615010735368,-0.10356983280400439,-0.015305473842918567,-0.010100971199568935,0.010452939511621758,0.043477687493369284,0.026512617181941603
MMP2,0.05408427294931136,0.07030621688125825,-0.005788839104189389,0.06011415439802526,0.013599455918402819,0.0007619610495108398,0.04364717546162543,0.038967862402344955,-0.015820903090916154,-0.02598082289272665,-0.01366598746886501,-0.014614447389517018,-0.19016638014874676,0.1413277545308088,0.1464874333871002,0.11687391590130548,0.007768162073766104,-0.0009712138453199239,0.07146812552542597,0.06879392909059737,0.039842187080710315,0.03108504397002325,0.16841074365662112,-0.04351632708776947
LHB,,,,,,0.04403641844813254,,,,,,,,,,,,,,,,,,
PPY,,,0.03293079359351744,,,0.025149967830478338,,,,0.023458359886702935,,,-0.019021753764774146,,,,,,-0.0368619045775526,0.0426642033265983,,-0.015694890349695716,0.12821240689881028,
ALKAL2,-0.03264545922739462,0.03810488862631503,-0.03153241104868859,-0.01277995854273432,,0.015243555790704775,,0.036479878910584886,0.01027722172335409,0.08410131184394849,-0.026044806545569652,0.01536344848231903,-0.033819054763612175,0.021456906907446817,-0.02878864937393758,0.11898348354574903,,-0.013699141439251212,-0.019671252115621915,0.06364054317249282,0.07366692930328951,-0.014297952174102575,0.019243413840183618,-0.03815890994457468
CSF1,0.07351595172166282,-0.03339589173284295,0.019602353155325027,-0.01967702298295425,-0.008721560649534343,-0.016830310834701188,0.06301475483050359,0.06463058629466815,0.07289200057932803,0.0060000998362485574,0.04982322391341606,-0.031978672065406964,0.1429203033006247,0.06899187116625438,0.19306700239050786,-0.10111646027601094,0.1592835237752052,0.05818788736419066,-0.014193394879906824,-0.03138250544032323,0.011178585845999036,0.02048183688305741,0.04581041824558058,-0.0241819390027834
SEMA4C,0.058617931370810235,-0.03337896698281585,0.03368687189537014,0.029357361551487198,0.027083292015858774,-0.0350972452850835,0.025004868063173674,-0.0013640161610539209,0.05082978028313956,0.033435239816302025,0.05109249196383974,0.05149728001221681,0.04825255203484523,0.0597576544690161,0.01855405775753684,0.10573859720933713,0.013685850066280373,0.05614685751252516,0.04107152884470079,-0.005658772893764241,-0.012321066855373704,-0.04227172195990761,0.08734766807538685,0.09634468944634811
ICAM2,0.0837004422726015,-0.0034078290572271954,0.010647306478034317,0.019094473553391497,0.034841571257470276,-0.02608108100915496,0.011630326962342204,-0.016579911587833094,0.07246845978909058,0.02901775431206225,-0.01892383254720911,0.036845779479187345,0.05705535273084882,-0.007571319654905331,-0.04434398677941065,0.09874192191947204,-0.02351546182530807,0.037542907782793934,0.10383333661349325,0.10263179303769955,0.06918854204344307,0.06158041722572837,-0.0668063639763867,-0.011680190922853585
SYTL3,-0.008477240749181969,0.025259869426198477,-0.04358651754016016,-0.04594984532307134,0.0029210566779625875,0.09871874062721649,0.0003222728415214384,0.07701067148702104,0.04240221844789703,-0.035667859334596715,-0.02206727858499041,0.08391682055580765,0.009258392369846932,0.0018873157751599977,-0.07263905824876161,-0.029445040669941636,-0.09669482853844547,0.06917139878598416,0.03409555941916145,0.10079471287299634,0.022523230510484195,-0.0347635281120282,0.04198966564188481,
IL1A,0.15551516255160136,0.03572586066059912,0.022246330422558167,-0.02550067306566453,-0.010905947080245663,0.05571219851945733,0.006638418804316775,-0.026358811027079668,-0.036259400907358824,-0.06982535644979122,-0.02761185471413423,0.0222648522838057,,0.04153585679134194,-0.055357430601648154,0.004962564250098464,0.09693802040822379,0.03822318021229641,-0.02760482748684265,-0.06213007612410203,0.08737117378915236,-0.024215779118024455,0.05247074371815244,-0.06350198652492618
HLA-G,,0.05752707076850235,0.022773464137517498,,,-0.019430471911713137,,-0.014236775151744483,,,,,,,,0.10284513052770192,0.00039236190150430554,,0.006673299026408007,0.109341718622756,,-0.03961654350991958,,
PGF,0.059399539301623505,0.007634961445896075,0.00018572781367719738,0.0033151742212933957,0.022582523336128375,-0.02673847056571951,0.01068906555366175,-0.0303830264498821,0.10985027051027614,0.0009325789485626035,-0.01771178844599876,-0.042259629151499445,0.12554339583142266,0.05499361573975417,0.0533290761851223,0.09577146047123836,0.06226779188219394,0.04379042170089975,0.11349803103748582,0.18048406656054983,0.09766255896175607,-0.03274866863363994,0.016072756666700945,-0.016458109818897518
LGALS8,0.02496808529409356,0.018689820543872044,-0.035179215385586375,0.006682534814641101,-0.028782466872403684,0.013972683985065184,0.034936731437627155,-0.023323867037564193,-0.0014663221965890833,0.04487490906241707,-0.024389509144273697,0.04292701643491568,0.037877499454251555,0.01643619867302574,0.002225986401601364,-0.035161496228367825,0.015634797243172578,0.0055310343247090415,0.00473119627979205,-0.02477433915338932,0.01813498221862439,0.012054299114996204,0.026141875468784607,-0.08773559342769062
DKK3,0.007414576446714726,0.03809629280257763,-0.02786252161027766,-0.007786090321176224,-0.046887394654895574,-0.042827196039414546,-0.007796897328772648,-0.06844923063342091,-0.02856535973953438,0.06759939093229249,0.012429792075069132,0.058482769808255806,0.021385926180916025,-0.13453156338823083,-0.053505606588614765,0.028879959979946575,0.06063984554452659,0.013944709258549322,0.08831616680506892,0.0951696783264799,0.03268541846604819,0.0006917033071662387,-0.08470211293340081,0.07236637602297205
COL16A1,0.1534105961912727,0.02663115387835545,-0.036230464181561846,-0.026865577827601732,0.030958760903251715,0.058567927746257964,0.12607318247956237,-0.01183448938239357,-0.00974671104557397,-0.04423345812118824,-0.044853722331295025,0.0019139831906978733,0.10834202301828498,0.20217542989134046,0.06399349766598851,0.13998772146380176,-0.04702714035283771,0.02094509852881009,-0.002751008122268341,0.11342738830070982,0.023962230105004815,0.06763653691846588,0.0826424018716851,-0.09789084490671612
TPH1,0.00897169627093806,0.02001458194597487,0.025225661907272403,,-0.00960526597537504,-0.02737464995360357,0.05655538018272803,-0.01508584859989692,-0.015671356933324877,-0.03420918832622545,,,,0.10270453337114346,,0.04880345849075672,-0.005127770324286577,,0.0038215941852471204,-0.024788347157798384,0.058964202571570555,-0.007175991996202,0.08075547810123425,0.04305732748864185
TNC,-0.010240045734917448,-0.010747432691984169,0.014389302602856141,0.013115054578454615,0.008538280836213375,0.03704598400564598,-0.006412940547822518,0.06725611700851405,0.08791847134917039,-0.05077654740837449,0.0033029466869682407,0.002803494095031439,-0.20142698646035856,0.13920164850603908,0.07036874154678026,-0.07819252459188376,0.03376323443582642,0.0763018830791741,-0.10834008152276565,-0.18048528855903948,0.07143133529719047,-0.04995375658802019,0.07019647215606802,-0.07657349260904295
