,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
GNRH2,,,,,,,,,,,,,,,,,,,,0.09812395738737753,,
GAS6,-0.025584053574197647,0.0024382863718323817,-0.0066312742815263885,0.1373617157157013,0.031185515187989753,0.033489477839267257,0.07029817282408465,-0.006721449934177883,0.012854303696081709,0.047287674224765985,0.0036414099653309306,-0.005564001316743387,0.0027866631334044333,-0.029492870221347466,0.056571338555150445,0.0033513563381726962,0.011802537187371363,0.0691802737681459,-0.020771906532188685,-0.024595257359420145,0.015054350697716039,0.09098004335900906
MEPE,-0.03508633356396292,0.01996060223570731,,-0.04082088216685475,-0.03286401587828324,0.0014357245057201903,-0.024117228032876643,-0.04624351898595707,-0.02236408182295166,-0.006223767395282685,,-0.019600293056658596,0.044016531777906404,,,0.09985240828104625,-0.05452708122640273,,-0.033437098181438196,-0.027618659454316227,0.0005932339749836866,-0.032814134729381855
SERPINE1,0.04542417517418263,-0.03378182320329979,0.08599644612221084,-0.05181586094835153,0.012035664889664498,0.07869574693464447,-0.03752395917780309,0.011244720801939336,0.043420623272742036,0.07831718993751753,-0.05536302792647696,0.039875890350784746,0.15470187156721163,-0.17580550180232002,0.03288516043549337,-0.10862368346264328,-0.033022011279429296,0.005887908979609256,-0.06498079173199713,-0.026430848100754103,0.06125363916685061,0.09595906654869907
RSPO2,-0.026652823677315904,-0.03148379805444781,-0.004978122211593071,-0.022484652304761925,-0.018575339272968394,-0.06826912187999205,-0.06610333203641694,-0.024701493816741648,-0.044847781558138226,-0.0016361916413290577,,-0.03777834859656153,,,,0.046170752293358854,-0.018660937955077922,-0.022457446161715466,0.007600259079160323,0.08287238158059478,0.1413749758118895,-0.08508289241941902
SHBG,-0.04841355624009311,-0.027618928734027055,-0.038579438664907276,,0.010957748413602137,-0.02041115298283185,0.061362298261253514,-0.029836499071654615,-0.024365455157040528,-0.017847621355842596,,-0.005340959862878069,0.017926606573140397,0.09982325792435179,0.043974832582699325,-0.028073558877923836,0.03319820733583867,0.054448203290939516,0.015904005175823282,-0.02665580100328835,-0.006077233314304024,
LGALS3BP,0.08799180079160737,-0.029986645152870865,0.02116976999706977,0.07171151164302829,-0.04292736795839024,0.06422938512418133,0.10521665504406404,0.011590773583122969,0.10378804430441223,0.12339367606485713,-0.003401355808429426,0.03132085786544452,-0.060238858185942865,-0.03716549012599882,0.0030014852908896513,-0.011606508455174334,-0.01692562385607775,0.05972272495542339,-0.002490417427076832,0.12770045270339234,0.04427580932556342,0.0698775135980087
LAMB1,0.02426271647075818,0.040694265118397854,-0.0019810498209861067,-0.02381198830738579,0.0012372547941678139,0.04926128610538018,0.08998948028306898,-0.056156571939118584,-0.011384519120094812,-0.014948491290594706,0.034174972948333784,0.028738597119886924,0.11030716346402177,-0.07412391406707405,0.02792331304656739,-0.036798582989104475,0.01933649012381988,0.07556314252117217,-0.10341885706933046,-0.039134287789351185,0.009770532327995594,0.07245466629083364
SPTBN2,0.013792536207706327,0.012652911884947948,0.05606781685254444,0.035508788623426116,0.021985074752376287,-0.014452921135678046,-0.046868929768511154,-0.02963604245354958,0.01961527187355626,-0.0675693910743384,0.09870745967413383,-0.061940383485394136,0.005164947067468886,0.019242115627431767,0.020789176749377667,0.0759739670360159,0.0387843432334881,0.0571427501067769,0.05828517780664909,0.05065246094452257,0.013357112697229513,-0.013917768309719664
COL1A2,-0.0032520873763062282,0.025727412140334093,0.004361840339870924,0.03195120456117433,0.011687425895387717,0.055034310713880936,0.1219332891130606,-0.015660014530475264,-0.00988627602345752,-0.001695495259385171,-0.06950749173678208,0.0816898868538456,0.09830731097166694,0.028051684387219764,0.03141736074358918,-0.032453425137353026,-0.010984015002984713,0.062381980089741745,-0.05582089781660419,-0.13193979617012572,0.04586180029884595,-0.037297228770659926
DEFB1,,,0.0827673733183391,,,,,-0.01971111518576675,,,,,,,,,,,,-4.0255667836716883e-05,0.018122363340481354,
CEACAM16,,,,,,,,,,,,0.04452663232952291,,-0.027146849439104583,,,,,,,,
SCT,,,,,,,,-0.0024373246784394815,,,,,,,,,,,,,,
WNT11,,-0.03056205439608657,,,-0.01385771617155058,,-0.030893974652512306,,-0.02934131275228351,,0.05591365255456597,,,,,0.029473656970960035,0.07913866213746126,,0.04294451577698808,-0.01411570735406499,0.05074651800467544,
LGALS1,-0.0015145739385713497,-0.08484578990766084,0.008675570555043552,-0.07323302346295374,0.005896625871463186,0.024731707930294482,0.06792548583375248,-0.0008332635634118446,0.027956020934879405,0.05884783159549915,-0.04642917445394857,0.07881087642786472,0.11493147514917251,0.11350259298754113,0.021303993312397063,-0.11392364121020597,-0.06266170091750542,0.054033301024231165,-0.028333312974917004,0.0035776586616383713,0.006609955322009334,0.033383186150062645
BCAN,0.02665417259069666,0.03327680483959861,-0.005175613162228023,0.08198912385503443,-0.04747222674094218,0.1287823038598668,0.15675991830659577,-0.018203970559845396,0.0038772014836181497,-0.08039477620707747,0.05582104787963387,0.07571493361497963,-0.13482516446315662,-0.04800947337163332,0.002116401677027084,0.15622055347209082,0.09417287969358139,0.02184575320261101,0.0075341584951667435,0.03964881553909801,0.0812503847526324,0.028759677153071986
ANOS1,0.04175623154222827,0.0038551377820805915,0.011370561839120564,0.051083403902074984,-0.0167695967202745,0.06692477584002696,0.10877846009122176,0.016176590534433516,0.014426573264450232,0.016091561183905527,-0.012274106490162319,0.06459057120500179,0.004997607225560413,-0.028621389210467297,0.04323473116942447,0.08537085443600197,0.09454403421772001,0.032360782067375624,-0.00898316974249313,0.033196129661814476,0.0495109420713114,0.06976302239071978
EDA,-0.04059645619022702,-0.022374371130819307,0.022559924612529793,0.021004235225159283,0.05379613235812725,0.018677375028894532,-0.0369387935106283,0.012553299531056564,0.010478651460091918,-0.02183869876601287,0.05300937583270054,-0.015645838538911935,-0.014718703900820848,-0.03600392557505062,0.014583645906993124,0.06786542377897069,0.0639270495072136,0.06371523230360297,-0.027378009861758923,0.03111872825353335,0.06123038376214435,-0.04298164644910174
FGF22,0.047608786735854676,0.033479315904461536,0.009464755582994058,,,0.03557566670368755,-0.028318392801230444,,-0.01753062918499673,0.019375876992956533,,-0.026907001392658773,,,,0.0572525999099145,-0.03615268469900761,0.004923646431293146,-0.01054276806004304,0.02411699121789988,0.1028204253553455,-0.028626236062934775
SHANK1,,-0.030562052434040466,0.013686936863706183,,-0.030270243172310425,-0.016156678120036527,-0.026943152181001833,-0.026518187426297444,0.07171123035949169,-0.029212720098678962,,-0.02961314142971959,,,,-0.009943511909554439,0.009215385755830694,,-0.058055433713962656,0.082308137167035,0.06009058773738559,
NPVF,,,,,,,,,,,,,,,,-0.029957918141182923,-0.020478738060148566,,,,,
RAET1G,,,,,,,,,,,,,,,,,,,,-0.011122630757457867,0.047828506398483,
TGFB1,-0.0059971748015308825,-0.017750776339929213,0.00324117633631009,-0.011376614495694512,0.009478412292005437,,-0.03488441606041771,-0.00779719402733682,0.002107460629766972,0.060737581809456126,-0.0006737206027905395,0.08251506990587232,0.0684826148872572,-0.004329189129753286,-0.013074559412322316,-0.002431079936464733,-0.0038853186021016797,0.08468993754849731,-0.046875961062155705,-0.027752368108127687,0.07779772237960805,0.10217663148465866
MSTN,-0.013155408525757728,0.021543013040248384,-0.013206391907194285,,-0.01811333251925495,-0.022283069347531975,0.05568537614641761,-0.036305904989576226,-0.003561786929075462,,,0.046949006275484845,0.06635944536052527,-0.02238942571989755,-0.05173810717868004,0.04341506713870629,0.013706839406744917,0.07204752924475222,0.02120762687758389,0.03610985161645522,0.08532315203604852,-0.037379279553205
WNT4,-0.03860535990056216,-0.020592643997126462,0.04197835895572422,-0.026216984191575515,,0.09180142066650303,-0.03210835929286437,-0.017772702832954675,-0.02013543803089569,-0.027576902479170762,,-0.029368519879819196,0.029341176693827953,,,0.017491595569850693,0.010372417497783407,-0.03128548790258668,-0.011876586104068327,-0.03897126686167643,0.03083373162267324,-0.0334142270853444
TNFSF4,0.016618346583618354,0.013566822572108811,-0.007988909752455453,0.0972015918931919,0.00044435566215765456,0.056111453007409134,-0.04331892076860833,-0.004057618945861872,-0.016326897187448196,-0.029741221997202548,0.0397194484583875,0.041968856526723455,0.08824508156870114,0.017695818566443047,0.08926763778029509,0.049361134352766484,-0.022130164145531928,0.018734220411549513,-0.016661779798307814,0.04376697705790883,0.07958478715362212,0.09002673823642425
NTN1,0.08305203289741879,0.0010422216652180036,0.04256747540607328,0.06086705837100519,-0.0008502672265191581,0.12801281593978664,0.0973908657517294,-0.013652482830401172,-0.020412501095660642,0.11342965875627696,0.03302544567859037,0.00044797710998201466,0.12433619962733107,0.0016092212202549663,0.06475908779718895,0.04931237885299083,0.0858533335104922,0.05236792551536527,-0.07556754180947571,0.0757429204687731,0.10089945469376285,0.07369933690873409
CXCL12,-0.00687069975917825,0.03432540140738856,0.044519772251614166,0.031250329758403514,0.026014274155048492,-0.028815007193117654,-0.012992268643083879,-0.010605602042090524,0.03247076503628937,0.07542606192970464,0.048372467422266155,-0.011372880436530406,0.11401396087965866,-0.07394894910562223,-0.05822311293859642,-0.033590609896883464,-0.035436350445121216,-0.0016122345719042821,-0.04077713979292137,-0.04352986547300368,0.05816812813387568,-0.05367173934495475
GNRH1,0.11703991744948732,-0.016779293137848494,0.05576952226498858,-0.00477989802649125,0.017723222132304765,0.006099787768344303,0.05067140534145256,-0.020565988311300687,0.02544733410956506,-0.02042610089512674,0.01286400140573932,0.03029332422633823,0.07297706168564462,-0.05880921775286485,0.15754767979779746,-0.06337976915880797,-0.03802267967691254,-0.0003997164030833616,-0.03125458724863059,-0.02273664286413674,0.013952165886741892,
FGF8,,,,,,-0.02296927370677813,,,,,,,,,,0.15323505705069093,-0.02454136758679307,,-0.020952950717789534,,,
RIMS1,-0.011054520178397809,-0.0017731925755815534,0.012705946796385356,-0.03013067617923971,0.06145157297692493,0.008094554910944681,-0.0938752862843712,-0.01752778298732137,-0.008069668291141915,-0.010303019117889695,,-0.047154393244191066,-0.05409280386007046,,0.007689062396978874,0.01029571824596688,0.05270830142898992,0.06739482691762072,-0.014473861086078087,0.020471584661253088,0.013613383843079634,0.06075583793800562
FGF14,0.019344874495179954,0.0344619717547495,-0.03192690113663933,0.0609049462962941,-0.030318974457836285,0.0025804645802007258,0.11265455992622002,0.01274760657216544,0.018118126344769617,-0.038685251411225204,,0.00974645731123804,0.09277428158404404,-0.03278085471499218,-0.018649602790649075,0.032204424482890126,0.025881143532210063,0.020511886897491925,-0.04653277937796746,0.0883126866426434,0.0037640701258744667,0.07142911408687588
IGF1,-0.01796922458973656,-0.0365060057859779,0.02221926050452112,0.09331697279347664,-0.0027068120256383272,-0.04230459183956016,-0.04089737343840027,-0.04040595235083813,-0.019582216976250965,0.039398791614476715,0.04154651358596358,-0.024775181357418512,0.005709782765852154,0.11001661898424202,-0.05712195198491947,0.11373643812163063,0.012520792207614146,0.02721823273942183,-0.051172786480390614,0.07848229581920013,0.03430232341909982,0.10247263431940845
TNFSF10,0.09981510578124089,-0.03649657618097342,0.01725070766268028,0.06943599657471594,0.005469811229572229,0.014594062628759142,0.05187579158314515,-0.03875881979881188,-0.014900453306421129,0.05744562324406332,-0.012823285947544087,0.09955712127992801,0.04799036856380005,-0.033796839150988245,0.04111868416234686,0.0036081907848753876,-0.010017310726606204,0.0724355313385242,-0.029647869978979523,0.09953609320264599,0.04951708553160382,-0.029315401550057348
GDF5,0.0037971723598872967,0.010985716033212804,,,,-0.019012840192504748,0.017962825085799494,,-0.017530629443634014,-0.02663169620831335,-0.026781789680343043,-0.005496666414349534,,,,0.0036391904112948676,0.00046397479803033504,0.07886449342462261,0.04964420608283392,0.03469952403845213,0.07616993219777826,
CHAD,,,,0.05304488592198104,,0.047998893624678414,,,0.0042800321187577975,,,,,,,0.11188601375651441,0.04416719758357039,0.0830532919932358,-0.030877753841385476,,,-0.04393732889729011
RGMA,-0.00728421892030637,0.0027055825288885955,0.0027593536072828195,-0.045316249617048124,-0.0774174458608692,0.0529044906150233,0.1763204316813568,-0.07586950665428138,-0.03844730020091048,0.07206051406543364,0.0687942887530597,0.07943202473158466,-0.07802100017439163,0.005611115470519763,-0.08607572548159534,0.05821470263332905,0.08229222289139877,0.08651919126529585,0.05344105091446647,0.10824485747498172,0.10768285444492058,0.027419218727135028
CLEC3A,,,,,,,,,-0.03481203772915791,,,,,,,,,,,,,
WNT16,0.0109095576348354,0.04997933554316211,0.11906801158885921,-0.022484655751083278,-0.028714487267578262,0.04403039691829031,-0.015960075449472852,-0.031164299574222603,0.05010027932627789,-0.027576904861103133,0.0590810738896815,,,,,,,0.09246665684317959,-0.019754746046919357,-0.04319618146243086,-0.020839702474731946,
CX3CL1,0.032984057080779526,0.06856113141615443,0.031599334554068284,0.03454162720118969,0.031095958787612572,0.012373498799069283,0.07455347634496269,-0.021418228045040254,-0.02871421593328358,-0.04822000809495035,-0.008747751801747212,0.0120091986301678,0.07064800375727685,-0.009985829555910689,0.05095530312556482,0.028249350982009036,0.05968072766176714,0.04560868328369362,-0.05898099934394801,0.042014886333840866,-0.01082928989124679,0.03561754216838516
FGF1,0.032274212948637096,0.09100059394961048,-0.024164137930337445,0.10156850382772527,-0.016209108863841762,-0.0013158556632016842,-0.012880858446453156,-0.03651392847692572,-0.016605393228048427,0.07969061361328611,0.04986914845802977,-0.013189301419913979,-0.015459876531109005,0.03170902149434404,0.03309476240292816,0.034981265786568586,0.07498624190046942,-0.012704169238983452,0.023728539902139793,0.009594708954524146,-0.028076900269894428,-0.02499822203430689
ALOX5AP,-0.05821646228950346,0.0588308142459082,-0.03984270141080807,0.036368455421577156,-0.04583087337353025,0.00742169035255685,0.11631309424570412,-0.011537818946514612,0.02266258595754018,0.08497992595879937,0.06172302453081207,0.06557514849349089,0.08569130784716997,-0.03407441453195434,-0.01255018433357333,-0.014343412205060701,-0.03874097533558259,-0.03146207538675558,-0.048136014711079714,0.09242387482341126,-0.0066408238446471046,0.08817142151925846
IL1RN,-0.036956646160275185,-0.008836043311853219,0.015973869534131362,-0.027353083453991567,0.05837172536256132,-0.02256158780599558,-0.0004950618577182354,-0.025826825982395277,,0.06078900477659724,-0.04248350819124775,0.14162181491099385,,-0.010334259267402151,0.016127708069592267,-0.008828271972027044,-0.036098567237091435,,-0.02435750402117047,0.009336210040537293,0.04190325444687401,
PCSK9,,,,,,,,,,,-0.02745621786876041,,,,,-0.026131154017312336,-0.03464883868605984,,-0.01917506701744682,,,
FGF23,,,,,,,,,,,,,,,,,,,,,,0.08843050728659081
NPW,0.06700696972027073,,,-0.068559959010201,0.03524081897361947,-0.023370419225159214,,-0.013647663843520844,,,-0.02055216667075934,-0.025719611203881672,-0.049435011754634765,-0.020282639255974518,-0.007027866222253086,-0.013647109034529686,-0.013193120636791586,-0.032520922938773775,0.0311717464076933,0.059283015063354726,-0.025072603506719714,0.012601567943570542
CXCL9,0.03111319701848364,0.007728131786882759,-0.02752218326328493,,0.016064904014418544,,-0.034787019966847126,0.02172436397522321,0.015297522957463757,-0.018390057927462438,-0.02650792461239821,,-0.02130710006633296,,0.07214246838840484,,,0.03134832668238954,,0.03551527929145421,-0.01930237040333193,
ANGPTL4,0.022259626183660727,-0.017032363308692733,-0.008291991636278372,-0.04196983761596472,0.08967054867099575,-0.006920120818021797,-0.009908936966757152,-0.07401656368671604,0.0074833673386510416,0.014532313189289901,-0.052334532935464965,0.040433515980184145,0.02912235653202351,-0.08082458497931304,-0.045476267414450475,-0.08394367250438728,-0.025859609506279302,0.019580339269727326,-0.060611015875323006,0.07572220262599984,0.007781515619813003,0.15678284870099715
CCL11,,,,,,,,,,,-0.020723825258754158,,,,,,,,,,,
UCN2,,,,-0.03761074770500614,-0.014428873157447477,,-0.017096198412826384,0.011029536356543438,,,0.09398055280368343,,,0.02055893551366353,,-0.04518354175975152,0.03330601956718934,,-0.021667730352938685,,,
OBP2A,,,,,,,,,,,0.05208895607421386,,-0.013352027760823209,0.018425514973232845,,,,,,-0.024454524500073474,,
COL4A3,0.06273248330289447,0.06452747809560638,0.06467719088416886,0.02584511820225934,-0.021851784853983498,,,0.07752155136109425,0.01120432861082488,,,0.01939876618661294,,,,,-0.027418333010742302,0.08207618885831573,-0.006084378161489067,-0.06414548592752084,0.06829553206881676,
NRG3,-0.04304736912843508,0.019238398576261875,0.02679231434226547,-0.023758668453190995,-0.02090047901702376,-0.02440179605753781,-0.05697053343630308,0.012750680246768937,-0.029773290312759847,-0.08718497902075299,,-0.021569875610179493,-0.01939199833411694,,-0.028689687356220527,0.10442713464982856,0.05707856536861419,-0.04681746293081859,-0.024940060416882504,0.04093678172972855,-0.002663676386382462,-0.002590454340581501
IL23A,0.006859428158244977,-0.013084586285751675,0.03378199251497088,0.05049899041064203,0.0036722517451264476,,0.03912133134945212,,,,,0.07242201313283367,-0.042745287729520624,0.046195035636493784,-0.047454917917900574,-0.026131144901670705,0.02536405628302259,,,0.024879087338319228,0.002250620587122295,
COLQ,0.017682862732992695,0.0558485244490343,0.010230173942432258,0.09722294339224578,-0.02383451667606444,0.0792761211820382,0.01594123191208708,0.03690880216879227,0.02869597310575486,-0.040215526480142316,0.05578080773961813,0.02080551936939328,0.09042992062222246,0.08438962792521877,-0.0031226003109216856,0.09491689732414355,0.08672719295478373,-0.03896908762530617,0.012576076135471103,0.08048690653634204,0.04073720759542449,0.09900241711799437
SCGB1A1,,,0.054667341076105276,,,,,,,,,,,,,,-0.04357392333272762,,-0.022185671455693157,,,
TNFSF12,-0.037356693220322305,-0.026299979122550707,0.04256830672689952,-0.04081166833941708,-0.0006335192949050814,-0.01585696700714764,0.08667545599460717,-0.015146429882152842,-0.0378721661836121,0.04912968576859522,0.03733539748278375,0.0013767515077945654,-0.03437275896178814,-0.08006235326432545,-0.043331060274452625,0.0309657186644457,0.03735193503626067,0.12133519636267553,-0.020229247063097842,0.0781644954560842,0.06303216099659154,0.011295403479367009
DKK2,-0.04250350695115168,-0.03533534669958041,0.008021705043710385,,0.024238925527045693,0.03854239439619088,-0.05428130119584218,0.009336794609364868,-0.012062936468601258,-0.0329261153832757,0.025034981636927748,,,,,0.013672562259261292,,,-0.010706477550198004,-0.020047141775964866,0.05202104405526027,
FYN,-0.015496966745110278,0.032789720366309213,-0.03799020637892031,0.06597078832718437,0.0360182187543286,0.07146462332982831,0.11788778423331894,0.016109501013420804,-0.020554564447086563,0.012494517141299556,0.03437619124700143,0.060210383142090235,-0.021879154449164172,0.03552610593552963,0.03892282997657551,0.10669855609766685,0.09615926943746023,-0.009699990210093488,-0.03305572077879398,0.11386732887431555,0.07384052949349243,0.06986806949155558
ACE,-0.020329129037207,0.00327730617428742,0.005541788102082135,-0.05095897110136117,-0.02584257204096983,0.080743351089092,0.049458801374817014,0.010820039741018675,-0.018292246339266842,0.00029827962267273134,0.021743872008824803,-0.011782863266472831,0.13770912462364515,-0.03527460060546338,0.017755677885491296,0.0319999573743664,0.029701747910196145,0.08644295912249553,0.004245247506198323,0.0355424299751882,0.0080550598957937,-0.03844785759803877
IL18,-0.008961264583543937,-0.0025287653850656067,0.003496655934135055,0.04166569088291204,-0.03303245594365048,0.00494930794060303,0.11429748920836216,-0.028604122767503785,-0.05652082305938684,0.029012092635157728,-0.04471301856659257,0.023226243978173494,0.02834467972672391,0.09541195468140111,-0.053325841112546395,0.007537968942848351,0.08728802476119472,-0.00784776067487092,0.0024269379522155895,0.0965875903673778,0.060907046825145,-0.06719529398697069
PPBP,,,,,,,,,,,-0.015492195323804272,,,,,-0.018574023681578317,0.00036888418177846184,0.10070246124754455,,,0.01134979743508255,
CCL27,-0.04477686313455339,-0.022374371281136222,,0.025367561875708704,-0.005531408308770941,,-0.010643639844971109,0.00111757385992238,-0.01242656012818513,-0.022514873917906915,,0.0016333783232285394,0.025842001853041047,0.03815207100930768,0.07537464610413176,0.013220521728844283,0.006336268992790145,0.07484133592019894,0.028580604955099113,0.05047650302690975,0.022144620684108603,
SERPING1,-0.02035680609642696,0.014634258953978803,-0.0059299155180231634,0.027522269276903273,-0.013733454529059975,-0.04109195728492169,0.1325124820134173,0.04269589594165249,-0.006302499129653593,0.10630103409143725,-0.009232465676715923,0.05262642771938743,0.06785339817016797,-0.06777276282643496,-0.0220635229554366,-0.009215484439357042,0.04214784593573643,0.05611513975286806,-0.015341183726920575,0.061319351734380884,0.05828433779152568,-0.0004967477012646353
AZGP1,0.02566852588346427,-0.025935536295213182,-0.028606950306355215,0.015672059062144538,0.05835345613237017,0.11445702078346691,0.005331893893572153,0.008095532032713829,0.0011981342751161289,-0.021778053317174282,,-0.04108232377469451,0.06924577396444029,-0.01825170651152222,,0.004809227369955379,0.02489136476708363,0.1087654470073622,-0.037245768602728456,0.13166542259708747,0.04258666526679271,0.02271548651881234
INHA,0.05561159095569264,0.016627989041537023,0.028827821251294208,-0.04636204790098633,-0.023478671870793583,0.04593338396540509,0.014444147052734875,-0.01828078095012308,-0.019145546313357503,-0.031114331381050322,0.04098647688015957,0.030928956183039334,,0.028713437361339012,-0.014748137057176335,0.01792341107445058,0.0722115064182453,0.06116695419495875,-0.02492127179714373,0.08175931948171805,0.037703237011206474,0.10557149408408352
SEMA3G,-0.0021751400107031314,-0.007827898844620595,-0.02517618446342753,,-0.004667984223645305,0.04612779251290265,-0.030118194086117055,-0.025208866299188944,-0.011480093300796005,-0.025458016973850466,0.009888947439805345,-0.02183646832260856,0.028331041323553803,-0.06133870445273735,0.01960991111795678,,,-0.030003047690636032,-0.007759611713990068,-0.06040750784254103,0.06482517662622378,
OXT,,,,,,,,,,,,,,,,,,,-0.01857818916660442,,,
COL6A1,0.09557416170449984,0.015102011325859898,-0.019960851412551148,-0.06907066171687168,0.05606503285983603,0.08998149012323935,0.16299175145762598,0.02265784428761867,-0.007653224477643682,-0.024627923107696948,-0.07960433162612018,0.04776434066132696,0.116820413710537,-0.06439127106261547,-0.01955005705029493,-0.05926742042028988,-0.03236193313457038,0.03897557092411293,-0.09082590990876846,-0.050134527129693546,0.08163488810599381,0.04993195850774451
FGF17,-0.018938261289256204,-0.015226009999773886,-0.01969585817032752,-0.0318425347961013,-0.016572313387533687,0.049407588473844744,-0.011513395912254283,-0.012581816099068005,-0.011764146932180503,-0.032440015176169436,-0.017599381987090858,0.0028180101847997212,,,,0.06602487223675177,0.022532881550398697,,-0.051235810657045626,0.09182744138061416,-0.007389630497879867,0.1763280098885707
TNFSF8,-0.0035795648298182804,,-0.015003137747400681,,-0.018406140586936497,,-0.028762858537415656,-0.023240946253628905,,,,,0.004934889856062691,-0.031169527914351684,,-0.03471706358897995,-0.037955015410351005,-0.029118913939246625,-0.01975474865434452,0.03884305489880592,0.06365138171074279,
FGF20,,-0.01224826929350697,-0.01453404164800465,,-0.01946621767185687,-0.019723638919202438,0.059531691378987596,-0.004216392030222596,-0.013369031856842475,-0.03292612482888501,,-0.003494429855855025,-0.036885425307682754,,0.07771999345433772,-0.03775187142363952,0.09068192643590661,-0.06951749014207541,-0.020733398597388965,0.0152960879411587,0.053948101092851725,
ICAM3,0.06473245282397068,0.016971503021024775,0.05076589109552615,0.03463500185316214,0.01116055784629274,0.019751073553435795,0.023906782566231764,0.006050196392299377,-0.009133537493001668,-0.033451660688907155,0.06846288770442764,-0.0017172238250175015,0.03901364837994792,-0.010843449107119386,0.06741184321412977,-0.003173195958368383,0.008471940793940811,-0.009876887984627904,0.013788305234375475,0.07296190328951103,0.07575449619033381,-0.016716331822006932
LAMA4,0.12788843730783653,0.06092312439297686,0.05518871513761735,-0.008127229627457586,0.013625805188791156,0.04965352789423249,0.13306910450059015,0.011444035322547452,-0.03283272981051152,0.0831204756436945,0.045231134260822314,0.03131963897445191,0.13490570980622754,-0.014203280603527057,0.03648284389979907,0.005701908508894153,0.08524368822374376,0.07413651962916377,-0.10445407577236124,-0.012672172293257674,0.09201820865625959,0.015161982017914084
INHBE,0.0006116077404122902,,,,,,,,,,-0.02037918640026995,,,,,,,,,,,
DLL4,0.02550290178294896,0.024512802679550114,0.020858797063332477,-0.025394763030153138,0.03094038945475069,0.07533577375845994,0.08857463659823853,0.0008825588705978106,-0.00054174816252022,0.01679203557320102,0.062129051183459405,-0.023348653037492503,0.06780344675751541,-0.060258486322281736,0.00011354671217716026,0.0032987380362617847,0.021303585649733517,0.02485308821978776,0.018500159265441823,0.08819857887559258,0.07169994704335544,0.07660526590258461
SEMA3A,0.07417472506920582,0.01799812442938617,-0.01109906609483668,0.048522596091517135,-0.0333148262753389,0.07343306368306196,-0.042039569840122026,-0.019520040276574613,0.014801516472775077,-0.0020822345483476517,0.03798962576040783,-0.045747542460203496,0.051146840893594454,0.031959102270608115,,0.008490529139487692,0.04296406535111194,-0.029610925437832624,0.02118127811374695,0.09140090979278596,0.07245147106450986,0.019863281912969866
RLN2,,,-0.006455830372104363,-0.024372544219731063,-0.018575343461628348,-0.02317064606366849,-0.036938788748552734,-0.02367380587069167,-0.04185158538187654,-0.023815551210157774,,0.010071920995010043,,-0.007530041605697941,,-0.024006765149182985,,-0.006848533057702154,-0.003829090010873333,-0.0021952912321905687,-0.03800677757841812,
C5,0.05599182573543464,0.030863781970551996,-0.01362851678066147,0.0217470035132051,-0.02802365876341004,0.061358848250268896,0.10490991561294151,0.0301234725946927,0.017478842383608213,-0.03795027389456417,0.06061714595571591,-0.005002773178521751,-0.05433249767531262,0.05769354515085409,0.0543196137697411,-0.001029517553874857,0.012940667359350294,-0.01140219310530213,-0.02369847203502827,0.005133016033474837,0.0894914072810081,0.11633905608018098
COMP,,,,,,,,,,,0.023619898564549782,,,,,,,-0.0045055783095542595,,0.0360530959792768,,
EDN2,0.03246433215903301,0.13152174806903036,,,,,-0.028871181273704936,0.028909881149150864,,,-0.01615155158339406,0.03017639868828775,,,,,,,,,,
C1QA,-0.06877131676049121,0.04041603486540986,0.012260906002957393,0.0706448702822908,-0.048252023421330455,0.007296210988548805,0.1287211252295155,-0.0040348002845313055,0.017165829623396963,0.08875772851536032,0.05572336184632931,0.061830142465534914,-0.007885870368086138,0.03376940931214722,0.055812847266406916,0.0028694579173472907,-0.023176996405170625,0.03094503600674196,-0.0665040762211593,-0.07352418891845432,-0.001978678811591002,0.061182160471061856
UTS2B,-0.009096033942028752,0.02764601410281149,0.01883121667753387,,-0.018575343354910862,0.004909195778146632,,-0.020463459389769144,0.04831146899425478,,,,,,-0.03297605321822855,,,,,-0.0005319786313428624,,
COL9A3,0.0500123055589248,0.04481579947330329,-0.027817058057062045,0.05557052877164767,-0.04656909261774084,0.132305105722393,0.08154388230776652,-0.009327318511310783,0.0242596282496542,0.07231748033251377,0.04165934425313734,0.04262597428976485,0.03589785918400397,-0.044238978840109626,0.06604630314135455,0.07943080082366087,0.115541088217861,-0.019415788582952644,-0.006871446371089374,0.06483434444623958,0.07081108647866487,0.0012652373229021896
DLK1,,,,,-0.0018907086320479043,-0.021752489546404546,,-0.01413119434558434,,,-0.010143614690751956,,0.03690494337147208,-0.0596826638230064,,,,,,,-0.06394241099567029,
HGF,-0.01559899843672821,-0.04165958447547447,-0.0037370560584802106,0.05766278567263367,-0.05223299963099828,0.03178968129327783,0.019526079861168312,-0.030756353428826995,-0.042360017574854227,-0.01987030180105608,0.04512195026697619,0.006951960169938203,0.03527447328379694,-0.030625924110349107,-0.001351996476637835,0.015341458281831456,0.028828988773273674,0.09052317807467783,0.001157458215325158,0.06021010909820777,-0.016829490239336064,-0.046258065676067744
GIP,,,,,,,,,,,-0.021397937706200125,,,,,,,,,,,
