,MGH258,UKF248,UKF259,UKF269,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CRH,,0.007146525611407616,-0.013324947433866084,0.024182999340043403,,0.03764102552508573,0.02702889437418123,-0.01756855451193382,-0.008435550000944429,0.07263702862119534,0.1527230473997434
BDNF,,0.041619869148686935,0.03211390317800963,0.0035231118697106353,,0.06580463217381619,-0.07078950538502964,0.007545083216755139,0.04416705293270791,-0.04029992434646975,0.07804495153474475
CCL5,0.050901955071704155,-0.028819326926877612,-0.05148131393619183,0.10950450278980504,-0.026759532510116174,0.09713728299421423,-0.05043391191229374,0.00641597080010718,-0.02371614413900639,-0.054655106852028255,-0.05327865493022386
GAD1,-0.027150403015017945,0.013608055418421942,-0.019551115295923568,-0.005743589500208772,0.12455509651573744,0.041891323161586176,0.0345170862639429,-0.03692445525787611,0.043204865191919996,0.08030034610136735,-0.018981367434605656
COL14A1,-0.03398326319967406,-0.012943512936767227,0.020193113298784315,0.08345991921248826,0.1564465036686055,0.016409428776293287,0.04678672962306316,-0.03742551213113865,0.0014744387279839743,-0.0327374537384411,0.043994065676325585
HLA-A,-0.09198000153497495,0.07225071329932001,-0.08417981455042332,0.061780932629785505,-0.04698469428698313,-0.07239223334936482,-0.05298873574496232,0.02070310248565258,0.052656565092966554,-0.045658061632271416,-0.008607641825222893
CD5L,0.02147793631335045,0.13003733607369403,,,,,,,,,
FGF18,,-0.020380141138109948,-0.01058657108918489,,,0.03149267020644346,-0.028224541667777173,,0.023970564953971985,-0.021486811649650914,-0.023401498112636254
ADM,-0.005699260463899405,0.012319894279036769,-0.03372855432205157,-0.0038148435677842142,-0.10346586539128973,-0.10465611412132982,0.07319041002102779,-0.06486460059710987,0.05348135039798568,0.04794952540692495,0.08159481793257306
CCL15,,0.02675881120214639,,,,,,,,-0.018635510075651274,
GNAI2,-0.04644909534016352,0.009632797243997977,0.04298235280096142,0.015099121244645998,0.07212291114761148,-0.03350499870008477,-0.11707222551845718,-0.023150020654471137,-0.006101635302745854,-0.02767030028431119,-0.015666180999365897
HDC,,,,-0.03576178421900236,-0.042632136126611334,,,,,0.01872336416016857,0.04159689683307668
COL11A1,0.060519946792265716,0.01942259811997609,-0.01765780488035823,-0.02316080896460329,,0.031875680092298846,0.05507151155001981,-0.030529539024799223,-0.0013455563431304907,0.03187566643276441,0.04293790980262367
NUCB2,0.07114610726813074,0.03988878579853332,0.03227176562461856,0.005828078524205928,0.05592567875916435,-0.06209669135631583,-0.015305619003923795,-0.012896763633820715,0.03170659386197072,-0.022824638257057064,-0.00903998810761916
FGF16,,,,,,,,,,,-0.01679690892277012
CXCL1,,0.06434689079687407,-0.035046791431077993,6.894723878182571e-05,0.08324279901362629,-0.041961713473031285,-0.02540797885761636,0.023142127105834655,0.0025923111139278085,-0.01874819876009929,0.018877031488935315
VCAN,-0.027757408235651645,-0.03442504346476261,0.02289641555154496,-0.01888422542589201,0.009011868826992177,0.004049591482686884,-0.0071366505079235075,-0.025787930599082128,0.03253502682061433,-0.0801621571161917,0.03945672546810552
MMP7,,-0.0063078904559866235,-0.021046823453997894,0.01315862245921818,,0.07004679556225273,-0.016132448483308925,,0.02537681013330057,-0.08569804008019502,0.0034516045646548216
PTPN6,0.0832278362930342,0.01319020210928384,-0.03462211604612032,0.06467457913854444,-0.03388305913400466,0.007913078300270715,0.022277553392687298,0.025149835746028606,0.03290526686612936,0.022782860244703572,-0.003781719952455489
PTGS2,0.016277080473469614,0.016908087963535892,0.002631781305140391,0.0261458405724603,-0.05510131928461506,-0.0949477664150421,-0.02913793939610088,-0.030472266013082856,0.07142738493026778,0.007171064135599082,0.034390690513828925
XCL1,-0.01711911972394121,-0.024682265927662726,-0.011518568220423572,,,,,,,,-0.0303369728790006
CD58,0.012393016012301692,-0.009617876326072215,-0.010731429041142755,0.04495816676543297,0.0060493996173263485,0.040476899101378624,-0.012533821894322532,-0.020673867514444298,0.01808570851739908,-0.007863523976345545,0.011972134203775443
TNFSF14,-0.028004123140657325,-0.024869927430437765,0.08915760192988725,-0.0012661708790519485,,-0.023234506036669184,-0.0307706081833199,-0.010129971863516163,-0.01977102766086372,0.004210375654945115,0.03910527809517274
CNTN4,,0.0028851594243222227,-0.020700939399885748,0.060705536894598816,,0.032707091796579844,0.038463433307517135,-0.014813539678987913,-0.030904413512146088,-0.03170947929445048,-0.015310718487584701
NTF4,,,-0.014570484373787142,,,,,,,,
INSL3,,-0.02211075493623771,-0.01058656901269076,,,-0.02583966848541349,0.028606735588098037,,-0.019771025750664105,-0.02551624030632125,
BTLA,,,0.0009375348327092839,,,,,,,0.008628583767919317,
MFNG,0.00585088804920261,-0.003382897607316065,-0.04932599383844634,0.06418227727643641,0.07445935214060448,0.058144322502443745,0.012952790613079695,0.013701124163744322,-0.023366942989396743,0.06948699735615846,0.02031907037538414
ICAM1,0.08743975894744811,-0.002122130092684286,-0.06318052939347511,0.08812429329039709,0.049551855619190455,0.05472636782317002,-0.0727818687598662,-0.021080805213516872,0.03705336756855228,0.051225039136314966,0.008305088865618504
PROS1,0.06252860782846835,0.015245299637887394,-0.039074155366508136,0.045035704053005776,-0.029452254967190457,0.029036551256613263,-0.03990963138655885,-0.02512580848014601,0.011020173857596726,-0.04778730622856828,0.12114992772851553
CLCF1,-0.038421942720798664,0.015819815089919732,-0.05192542844444719,0.011019555317661515,-0.0014601697785667823,0.0639656112377187,0.017334161073992053,0.007013969025408157,0.11116013503027286,-0.014355228950768831,0.05176998418100245
PSAP,0.007850542022406254,-0.03650912172348196,0.007319505940346759,0.04862827159453586,-0.0014091416372135172,-0.023255832597448494,-0.01343725111751918,0.04000942522933999,-0.0051860538589121935,-0.02291577593510223,-0.08095099970044162
EFEMP1,0.04680343370645658,-0.04742506758969251,-0.025707113165173733,0.02946784171860816,-0.014989750150311036,0.04869296873726086,0.05184095529782602,-0.06342352690217545,0.02455366598092955,-0.07126492682736993,0.13782794366431528
C1QTNF1,-0.00023749739338147608,-0.01702070647719127,0.04310998713945885,0.0013023388792453897,0.10337604307894244,-0.02316206257890038,-0.008983066030660411,0.04938837979409545,0.04474366015577293,0.0022125524688575166,0.1449916588148491
ALB,0.08421410921731769,-0.02427104356358621,-0.0029389937100757547,0.009473943510736315,-0.047829078732277465,0.041343135138777756,0.04242806556383763,0.0452366287801336,0.07152918505137634,-0.02885275763315771,0.10163229212824
CCL13,,,,,,0.007369435687696234,,,0.011933796657212756,,
EFNA3,0.00228712220485873,-0.019097337048955453,-0.06434007472846191,0.03184569770533684,-0.019023355849712962,0.06019943839450507,0.03264476522976459,0.004560699066795198,0.01620344015423194,0.05419505974380613,-0.021524191028712784
DRAXIN,0.012681981587714154,0.03972487272208299,-0.04735277223609699,0.0519533326352021,0.03954117274649246,-0.033319917637182554,-0.018425314265553903,0.016822314228512016,-0.0010244501700215811,-0.020298578929096242,-0.008914941741107466
RAET1L,,-0.017224492832482202,,,,,0.07134826083150234,,-0.024019952835179263,,
NPTX2,0.12739423504282693,0.11246125400046318,-0.08562683907788769,-0.005859611472555893,,0.04684156412847381,-0.007012019284053814,0.07123821176492838,0.0819326865267613,0.025230580887760607,-0.0029618828044100046
FGF11,-0.032269230733007796,0.07056257804853014,-0.037166771611361636,0.07754465553254523,0.02741491065567062,-0.04420415409218124,-0.0022711467555857623,0.057531873579593544,-0.008057654101076011,0.06532469861032074,0.06036783806657109
CD59,0.029163077848709817,-0.04150851281593853,-0.0015489448456780788,0.01771144906090252,-0.030834608160566487,0.024592831951942593,-0.03953698390775428,-0.06767204511305418,-0.0016977126267295548,-0.03860356936289796,-0.06815822916895835
COL9A2,0.001926644997462874,0.034073282876947664,0.017394579136686232,0.0011991490529260106,0.07501186779906356,0.03826918837036225,0.03126196394830784,0.04004422919507422,-4.689067717531381e-05,0.08713312953660503,0.030753456557818273
DLL3,0.03021418057910308,-0.02809828271041258,0.02097247515448062,0.02283058184272565,0.00607223578812791,0.03489719766736131,0.020428568915037634,0.023282988454819308,-0.04134318900819974,0.07504379225032777,-0.0014511273953355737
FGF5,,,,0.0018787729259703335,,,,,,0.030557715767750116,0.041334488683730644
LIN7C,0.03519145861875503,0.01105438407064201,0.015815521744494188,-0.0013650487272119356,-0.008643711376619071,0.016996233561787123,0.04372359410440955,0.05418323672406196,0.007545240539839853,-0.01692265999437127,0.01641520325041184
GDF7,-0.017732063274114043,0.001190650152812163,-0.018889529875762333,-0.022076979226422797,,,-0.015499922833398341,0.014728348148123998,-0.016072689910755573,-0.013139503446409977,-0.026057536179975156
PSPN,-0.02716638007021521,-0.01690715897098696,-0.01689656227163191,0.017321834855405827,-0.06465263324961097,-0.03380680611868557,-0.012995048289691245,0.03501630371547987,0.025723168109505656,0.0850903353850765,-0.07796706200593644
ANGPT1,0.007904390715053677,0.012332758624053567,0.013180765485218746,-0.04380045803939292,0.006174519277840466,0.018674904480359224,0.006034479436198097,0.007478996567416462,0.016013640277480697,-0.028305460075708343,-0.023027240018230297
PNOC,-0.025041359786755438,0.023674054239738253,-0.038906645149967695,-0.010092398028048623,,,-0.01648268612043472,,-0.01905483034946423,-0.02633512876837031,-0.019432400596004845
L1CAM,-0.02662742637037384,0.04236202683221856,0.08290792941119857,0.011666583718610568,0.04083629489592763,-0.030997272736169,0.058918468339421354,-0.03934914292547044,0.06211987419937037,-0.01887367884855872,-0.00974794067626821
APOA1,-0.011320073747281998,0.02027030481381427,-0.016486832097219427,-0.04001739507737411,0.10264697103704815,0.02537340441138863,-0.005396412571535636,-0.03400217516986533,-0.025894761190807948,0.015651181424123542,-0.0017258665250973481
PSEN1,-0.015194752551702545,0.007063209487648432,0.05886282194215055,-0.03111459926894653,0.12554691771963766,-0.002081542173333087,0.045898802722168335,-0.023657754774193452,0.011229345851877329,-0.0065745495838163154,0.11533491471325501
CALM2,0.045361948109890846,0.0009129752828189214,-0.01310192584537095,-0.031397686067608246,-0.0036155886087635715,0.11056263244466251,0.04578513261260734,0.07791122631436236,0.004710130641724381,0.0810898791639586,-0.021699888093734476
CLEC2B,0.021912350565126876,-0.002426372214227088,0.03590528260883607,0.09389817308098235,0.004114694037305273,0.051903541468465125,-0.0039173889631004075,-0.00816621887529906,0.008338289970792702,0.026784291329508957,0.02211387049894877
NTNG1,-0.00027516121186311305,0.003214557220933042,-0.004560230469921194,-0.015516716278134998,0.08777484193927372,0.028943847933044033,0.02670586798566064,0.011284985147000165,-0.021933323735105457,0.03896381549514725,0.022740585302818493
LRIG1,0.010751326182522275,-0.05040420355656356,0.050467860610015174,0.04354920835453724,0.09703387799161385,0.06320303132003928,-0.020558793796439583,0.06477876279984933,-0.008392940467617727,0.05747276003866966,0.02402884899726643
CPAMD8,-0.015602693905425184,0.014570874542461424,-0.012522022117578137,-0.016915215356802436,-0.042632094707435765,,-0.017412911521521066,-0.0494189473908482,,0.03514163124002015,-0.018476746154505716
GHRL,-0.02489297643686717,-0.009593557492441536,0.03841018329049438,-0.035972591086863806,0.023413204590557127,,,0.03944227665260566,-0.01738573467195738,0.03506067038037651,0.015182997081537574
NPY,-0.022889760903593806,-0.03761452103353928,-0.02319170814663035,-0.01733920087311171,,-0.048253213149155795,-0.029591385939420026,0.1014955731168674,-0.008033653255857743,0.08528668524523612,-0.03472563997277253
MMP2,-0.041724663172218956,0.04731653081171249,0.04214153803185949,0.04113822174043017,-0.05101617701869539,0.06151841965805123,-0.058838540362266205,0.010271792196922622,0.02833076571583143,-0.028339713143029913,0.0005671162910237899
LHB,,,-0.010905735598016124,,,,,,,,
PPY,,-0.029043898756922763,-0.018983704983622025,,,-0.039579405082914486,0.013593264522563599,,-0.012842156869821288,0.05284126985089267,-0.03307564027110148
ALKAL2,-0.023365162514130264,-0.021987881444922468,-0.010747292269804372,0.10089918779986222,,-0.02450169390114213,0.005725458431281046,-0.008350917713251142,0.01185806172940254,-0.05839251110218537,0.12121011206274873
CSF1,-0.022379001930037955,0.014048746192242858,0.028341360057318733,-0.026048560584346386,0.06882642147911651,0.02442726102851762,-0.001995777116167735,0.009120705717765234,0.10973087857543574,0.008087008313817751,0.09289194752019155
SEMA4C,0.05129276291164217,0.053013623787401196,-0.029393699939917303,-0.023844186832611847,0.08878040149891646,0.0945803791188262,-0.01111353620567755,-0.04953510857817981,0.013183734106152985,0.005923621242605585,-0.026058372089111954
BMP8A,,,,,,,,,,0.10371488086194482,
ICAM2,0.01674266258247881,0.07466942958216397,0.019767708629306227,0.008830865357259667,0.016005146045460123,0.02782178567606074,-0.012984502327477363,0.01493305126100668,-0.0025715205292881835,-0.006384868506693233,-0.05898288995354092
SYTL3,-0.031077526113634856,0.00844581251363706,-0.04934127991153698,0.019282376209019982,-0.03612818118500569,0.001458360634503768,0.01691325763500644,-0.0056644727753994715,0.021446963113382435,0.011370829992549103,0.0627033434899158
IL1A,-0.018130079556029927,-0.012213684890732459,-0.012463946767799614,0.04281439059463567,-0.007791481037795986,-0.04357410765758368,0.03320228234116379,-0.024690716307617426,-0.02563676384647456,0.0025803036412982904,-0.0292771923890238
HLA-G,,0.025148017716589074,-0.011518567180200117,,-0.011776281923493026,0.10438010007239425,0.06254486338056348,,-0.029150135589773113,,
PGF,0.05085319005007717,0.03185848081518668,-0.00895068602920572,0.021631455188903914,-0.021438019193490223,0.04637354550432965,-0.0173417484651389,0.037036669492962714,-0.008529641675891259,-0.040006764914133464,-0.005212240733846858
LGALS8,0.029317422648241106,0.028521925364367023,-0.025617056748821154,-0.011325823456681408,-0.04700963773042805,0.05468588672566693,0.013314090369816909,-0.0711767275555437,-0.036805964471408006,-0.005558012608404655,-0.05036042950746409
DKK3,-0.07228021972156873,-0.02202650544848296,0.0522288854049767,0.019191893681842362,0.008920650262570108,0.05703010952452399,-0.012302011671054196,-0.03489923688211414,-0.04906785014892691,0.015983128913405455,-0.10552577726914926
COL16A1,0.0691198890486346,0.011371124262904053,-0.006490776785817531,0.005968986292785134,-0.11675513984560727,0.01066593321453507,-0.033877638474860694,0.0322151260170862,0.024163188731474522,0.04495952864165849,0.006682632697959745
TPH1,-0.01313355960760816,-0.01946094729896439,-0.020960817622027658,-0.020107923472111756,-0.035801097687138995,0.1312440175090246,-0.0015170333050335656,0.029411384193004136,-0.03735042042751749,-0.006763411258509169,0.017988543975753748
TNC,0.0193146478816629,-0.006583104252741022,-0.005874052170900469,0.06233585660466053,-0.03013961549352503,-0.016055891504822388,0.02490121703106065,0.03281335942548998,0.03845049329102512,-0.03850008275030235,0.06857159978422593
TNFSF9,-0.015602686500132797,-0.02475846959815084,-0.0188895311463824,-0.02734722805665334,0.014868236609195014,0.008672627171150244,-0.038939106525238826,-0.0029497438518575696,0.03936800273509693,-0.036244415244945635,0.019779209541555532
C4A,,,-0.012929382386364955,,,-0.019202130906114816,,-0.033578344403401274,-0.016242202884542638,-0.030841311270438706,
CNTN2,0.026959625331946423,-0.013545319317462329,-0.039965830495442105,-0.0662623250576282,0.048095934508671535,0.024715286212831592,-0.0018091538588864084,-0.01905228538455434,0.008725447950889576,0.021483134080097225,-0.06847979436138237
F7,,-0.01898562079552959,,-0.01691520552511343,,-0.024193576282457302,,,0.16828997667537182,,-0.022838302381986652
LUM,0.049184934018944734,0.037931409744721076,0.042214606870879606,0.09370806247505567,-0.01902487021161433,0.07042359198957018,-0.08415324143511833,0.06564902154586401,0.0024050806357530843,-0.04547693275637095,0.02836868840494432
IZUMO1,-0.01490886122372733,,,,,,,,,,
BTC,,-0.017224485657927353,0.0011511133473522785,,-0.03187344355071192,0.15129196999718778,0.06584720585280811,-0.028811486736535018,-0.01555385374816798,0.04407096574655629,0.02723496417987777
APOC1,0.01587538025130562,0.01320575186817215,-0.006634002364494898,0.03552262622839839,-0.03662855743267508,0.03613976213917674,0.016685060632371077,0.09258881430917502,-0.04367834873942454,0.08352060971833489,0.036897334255827176
PKM,-0.015298448360849095,-0.035040666430002074,-0.004136046810006692,0.10307015635563453,-0.008546008058423638,-0.06359296117194027,-0.024791366296191945,0.05722606219272434,0.05014927765130764,-0.031892004100902184,0.07135040493046449
TNF,,-0.028728433492083486,0.016188997229920742,-0.0094194356854845,0.006038775716139148,0.007939907907437859,-0.01808101549247773,,,-0.0473086342498381,-0.017774861368132118
GNAS,-0.07130697292317659,0.05122619793676135,0.020917650464745162,-0.017529303987674456,-0.04267157823995834,-0.07260317938597724,-0.05027719711591319,0.008732595110561651,-0.022281754146080704,0.01518063089227289,-0.1039645255394985
BMP8B,0.04802239614088961,0.01975237914846318,-0.0166989553759912,0.01882162147674257,0.15764932577778748,0.04305197784854227,0.020451308904488485,0.0077007548724812224,0.023144659741986318,0.013750145244505674,-0.04256411415467339
LIPH,,0.051342210533161035,0.018820573642268336,,,-0.017247700290281182,-0.020158776741360296,,-0.010685584575295812,0.09148955055726356,0.07848745802813137
CCL28,,0.02144876472057223,,,,,,-0.02321064272073585,,-0.01778360719591409,-0.026892580960419663
PTPN11,0.010416403707939547,0.02596966276917845,0.0792844930539319,0.021039816351771285,0.08387050949503898,-0.0159453099371864,-0.06635333231518177,-0.04946472909032438,-0.05734857500612476,0.07081202265495934,-0.0446672661294084
ADAM12,0.004430192002251311,0.01177000850853202,0.004217441239116283,0.06609220152051037,-0.07717535421988717,0.03243574607113027,-0.029195885148050677,0.00019057129444836456,0.03816049921710312,-0.05628310225523082,0.02698027226333595
EPO,,0.026205401440140493,-0.016698955843579538,,0.06038749633840666,-0.018731442999582962,-0.020936426421880955,,0.05617297217068498,-0.018911388294219088,
EDN3,0.14651409144102032,-0.0035599056610989737,0.006932988007327755,0.02272957258970127,,0.11335862108867552,0.004199716571928555,-0.0206669949206077,-0.03078131897813945,-0.03436185484168301,-0.028343282505509597
CCL22,,,,,,-0.021199959052128087,0.02283434056987243,-0.028811488011619833,0.09722192887169807,0.00038516786923682543,
CCL2,0.0530188732907845,0.027815944596592476,-0.01031898173303434,0.06245730953837063,-0.11876431140259094,0.04378573665554528,-0.10178448636680701,-0.0034361943490736732,0.05257801906285865,-0.028394137627815723,0.12423465461691842
DSCAM,0.08514920234339014,0.0019054153900996903,-0.030578856719443204,0.02018481269419349,-0.08021381134085394,0.027549688298483477,0.06542235887700634,0.00474676397681949,0.04518011817576795,-0.03924155247006694,0.08411026880710866
GPHA2,,0.00897675656041371,,,,,,,,,
ANG,0.07626439005457887,0.014563103421420519,-0.0019776243797069272,-0.03147225112649713,0.0029344206845757317,-0.01710590058775306,0.07081113396098174,-0.013192028376290863,-0.027831691901900383,0.06571419822281058,0.015262438549666173
FBLN2,-0.02054532009923744,0.03076440376497068,-0.02532042635976949,0.02006140315361793,,0.07653526293147023,0.06141321133619705,0.07658320540812114,0.023845699758631437,-0.027713022219737562,-0.006606267730689899
VTN,,-0.0173786585502163,-0.021472419087732824,0.09762098636410373,-0.05413397621476527,-0.021411321203760346,-0.01472207299521768,,0.055723082861248316,0.010293928102145447,-0.028813355053249105
VEGFA,0.019436454405106378,-0.029476262298653896,-0.042888386008345394,0.05679847859045221,-0.04631811757279685,-0.11895909134126208,0.03371471408078743,-0.03186097040123356,0.06602450240234307,-0.01622553547388757,0.09186770786542099
F10,,,,-0.013139262479482496,-0.033632003110314515,,0.039920536649456356,-0.024927363051200795,-0.02663242188612262,-0.03338795644059049,-0.023401506536299074
SERPINA1,0.00026556501951775644,-0.0021663124248299487,0.00861824971323897,0.04724135879117751,-0.0027301132545457765,0.013054232241220539,-0.043339916162402715,-0.06367177989889805,0.06541937171194785,-0.02516497056699921,0.020993062176540848
VWF,-0.03675743787421363,0.026706245920435585,0.04981899144342372,0.03584564405321214,0.007903534873353506,0.06999141821041466,-0.04928663125101549,0.006647338961577174,-0.020962872258083968,-0.0071050312322020045,-0.08795639305544836
GDNF,,-0.030477245654020976,0.02980363958684592,,0.1340931843460249,-0.005482915755200164,-0.016726169381578858,,-0.021532830117724427,,
VASP,0.05113908371233165,0.04859074537064636,-0.008394554663557027,-0.004587757479836574,-0.12256076560465692,0.01133925581134772,0.012865462551666096,-0.06532974853754556,0.005117420400180892,-0.030565443359917427,-0.006016828193448867
ADAM15,-0.005029571263353739,0.02126586605054354,0.04688891270922619,-0.01022369328516519,0.03739801374283656,0.03015523459879718,0.02823221764676706,-0.056980883238100986,-0.028790146137640575,-0.01982096345012732,0.037656186267397806
WNT2,,0.005364664067743704,,0.0025649842135995597,,0.031598378965915726,-0.02150275866640417,,-0.018463837679965893,-0.0459899261363965,0.003136127985140632
CALCB,,,,0.022430379212493193,,0.10656340116492373,0.03922437734401626,,0.10336419985905111,,0.08306351394074142
OLFM2,0.01832516718952657,0.03531505215652225,0.004539722535393968,-0.03958590098230844,-0.021027408003330934,-0.003260613468761818,0.03779595729820692,0.015492882309564679,-0.009602625425192704,0.07854043414704337,0.018229442590591543
MFAP2,-0.009891374580462124,0.032714889774863976,-0.022703882945231013,0.03710453622901518,-0.03174116535769533,0.01848045143383274,-0.06256412154760134,-0.008915820072867163,-0.011535658704258607,0.007465378001326641,0.030287973361030677
HLA-C,-0.05110171575308646,0.092077198216458,-0.06957841802504729,0.05994716631227714,-0.035754889345778244,-0.024909886772358322,-0.01835602674420035,-0.012247388908476108,0.005238060469315645,0.015541864760644288,-0.06916344575529078
THBS1,-0.007107447760251974,-0.005997380828535362,-0.008608611749595449,0.056041103890398285,-0.09264689458474125,-0.03840884003506949,-0.06802881248141214,-0.006440516006728467,0.029395275221284104,-0.13221921672308665,0.09308675612405186
HSPA4,0.047553395080365185,-0.01183424856141571,0.018831088587300544,0.045311195618309305,0.006965333421542917,-0.0223579134474595,-0.022809764351369118,0.04834248125176176,-0.01546961954661313,0.02176689586155069,0.008628554703079867
LMAN1,0.020530445491963804,0.007970797228492104,0.008779777182914797,0.014004114120564867,-0.032558751703223116,-0.09746492443742008,-0.008425676079278636,0.00779380691987965,0.04047440555551434,0.006655041627990128,0.007668075826771449
LYPD3,,-0.018488242043523055,-0.012243318738325388,-0.02900651321386085,-0.06668267779587923,-0.028180506470626702,0.04677893617401815,,-0.02449109987939983,0.08985663069329697,-0.025887797096233064
APOE,-0.044901193983047746,-0.02660563018460808,0.028811691985640788,0.004451784858523038,0.009224048145964909,-0.0009991773128347986,-0.07549539049992794,0.06797153406237576,-0.08196809245255642,0.05821005420160558,-0.018398894183502726
SOSTDC1,-0.015602692609498255,0.013655168417711415,,-0.036057313920331645,,-0.016478817522667114,0.0645303447263365,,0.02499863997627932,0.09211386549167122,-0.03551771006313084
ANXA1,-0.01836110998407772,0.006637691031234831,-0.065607403401881,0.0313046505924758,0.1146079162946019,-0.001227627894655108,0.015563848916704426,-0.03192073389381196,0.03178406152502977,0.003662926095028876,0.07288079550817803
WNT2B,0.0570371410948061,-0.021440043003766257,0.05141807020798468,0.0344016746284384,0.061071867413358,-0.02874808655706114,-0.009281981006986585,-0.03392986969176251,-0.014867349110833669,-0.057530353338525644,0.05145250816743822
AMH,,0.011003586006800683,-0.017012616075208497,-0.03836184512698047,-0.050224808888253446,-0.013161760055131136,0.02394151934628499,-0.023210639760885526,-0.032905729696864915,0.043205016492626216,-0.003619312144991217
GDF10,,-0.022523992431082242,,-0.03012956995289233,0.1688826768885798,-0.02888399536015571,0.021809053910861183,-0.02929443405347254,0.027463872946229404,0.0594726590950349,-0.01151268739553911
EFNB3,0.009940414139757882,0.05404723642017167,0.025613666394412184,0.0625459166248279,-0.08066220070037686,0.0038746035330705134,0.04052221013281946,0.02101294550093831,-0.04108648509830576,0.05783467291874791,-0.06650290772931812
LTB,-0.020513856901867553,-0.01172430666141303,-0.02900954354070151,-0.01760322502990628,-0.06274615893047314,0.06878354103131193,-0.011116963763666015,0.06014524819802221,0.06210885057645436,-0.00434988298277014,-0.051263152554161195
ANGPT2,0.02388515390383287,0.03907742072647594,0.05044437593221797,0.04292367043237101,0.004547763819739538,0.0051254830839875185,0.007654314360088186,-0.03305215233942442,-0.042400919775815525,-0.016683393626066457,-0.0072621030685672515
NRTN,,,,,,,,0.02339649581921159,-0.013692346133365504,,
ADAM17,0.027127608561819803,0.03067820601465543,0.0488882142649065,0.05634477703001516,0.11708958143003717,-0.05682905655734372,-0.03662825804034802,0.029920775280593184,-0.026163695915940616,0.043978124773188056,0.048680564586359255
LRPAP1,-0.0009411623887517991,0.0339772567039966,0.010930510779966504,0.0056157516997223005,0.05000145886537647,0.024538691574766434,-0.05828302401925168,-0.011644534283556869,-0.015201231689085734,0.03441913908272234,-0.02590547588184
NID1,-0.015343375538850972,0.01714403422375184,-0.013673396103211135,0.04700474308757207,-0.03464211244811899,-0.011886846311550354,-0.0970619124284627,0.06977609296090485,0.02115899678456419,-0.06300196325245284,-0.04872300747365552
MST1,0.05278426803528967,-0.0028306301210559064,-0.01574143577000491,0.08404073578755622,0.040978210090578907,0.03998281083790375,0.03029583063361518,0.020008580633622212,0.017598049415956715,0.0729925600835519,-0.01354958661199129
IL13,,,,0.10562174497995629,,,,,,,
DCN,-0.01680650730876125,0.008819777377234016,0.003697172034256137,0.034688212092683975,0.047167302641272627,0.06502095244582809,-0.0950839746535922,0.008192739934350862,0.021856397618296233,-0.03469167721748532,-0.04375832524098441
IGFL2,,,,,,,0.01831942098269876,,,0.0019711397615066835,
COL7A1,0.06644556429655617,0.030924982029012203,-0.0019746674509516686,0.07448563840180955,0.025953644071254705,-0.0028398674985443168,-0.034961246686521966,0.15197290301848002,-0.004612603607198569,-0.008412701423401121,0.059436632004534834
CALR,0.05815912204513377,0.07190734962380035,0.02203151797989534,0.07273140405758091,-0.032373331454137136,0.04916314422034267,-0.05650021758538369,-0.033023171937628326,0.004215755928971734,-0.0903082392501437,0.0588373222763674
PIGA,0.04614951033829815,0.012248042595304397,-0.06318817113560682,0.0293247951251581,0.03513754032425266,-0.008623799822428701,0.0076870726921008685,0.04571332119818683,-0.02875505271873493,0.05656966391924699,0.02714145273106576
CD200,-0.009547495652698409,-0.0040140516602010625,0.02629190745116992,0.04321393757616578,-0.025789339655882416,0.04431717535401726,0.0644372079765721,0.03721925159932044,-0.009479959564044581,0.01672713035935853,-0.018792621948881736
GRP,,0.08858882554214532,,,,,-0.019556956319994177,-0.015038403120004814,-0.015018265689329298,-0.02243958223126213,0.04740495592520976
CDH1,0.05661069262848131,-0.03128374843850502,-0.0474420198844761,-0.0002611479413597375,-0.10058460498648773,0.012382518035563755,-0.02783217021185651,0.0411899251224958,-0.014651853315598576,0.07439571198654345,0.047611045814889494
LPL,-0.039553249711178545,-0.0037563074100891115,0.07285174068742728,0.009811045909342498,0.04043173894846084,0.06652835866098313,0.03706578086355116,0.09718994295162561,0.011300214689356226,0.0741867920049228,0.11798886904495673
SEMA5A,0.01119553211865565,0.018934037552369713,-0.025068021396645507,0.07155211581767404,0.027235663639927982,0.062010659749108056,0.011654153228570472,-0.033482102667644,0.03182810875091002,0.07242328961211607,0.010786207123602884
SEMA7A,-0.05039835428534041,0.051330366247096616,0.06380556910241007,0.014175862651527434,0.02291525520627458,-0.0201427636903106,-0.009713538834816042,-0.05649749517911931,-0.042892102841433154,-0.008063181295210107,-0.04078342374524888
SEMA4G,0.017744355088050112,0.0025153687770425323,0.00992051791317803,0.04432916590448705,-0.06740033203618057,0.08915819377843054,-0.007930815025503291,-0.0493674573471443,0.01893495239540121,0.034186485085210445,0.013805355815706643
SEMA3B,0.06552484175071523,-0.02538400511650863,-0.01545438544529122,-0.02756518208332104,0.11399493651278167,0.011993002225587083,0.02126473564608994,0.024951033139976098,0.001447864541045068,0.011577477493157799,-0.050051919856639315
RPH3A,-0.04415324669480558,-0.017199505898622475,0.019754423067012188,0.019186296132343645,,0.0026990126195404747,0.024657450749011232,0.004618643570291469,0.02643397136215167,0.06797328375353447,-0.05983501010836407
