,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
CEL,,,,,,,,,0.027134213906221474,0.00608467661724281,-0.034658584033384586,-0.010504599616693146,0.034191753091565795,0.05570504123744172
PDCD1LG2,0.003433248003701048,0.002245496260567866,0.03288856458204825,-0.014600593004620027,0.05419459506577393,-0.016834578213697087,0.05585325988985985,0.060715909627106324,-0.013291615480900677,-0.01891432978576329,-0.044084095937997496,0.024196416392146425,0.031249782879991136,0.11566484579740922
SPINT1,-0.03481589408977506,0.03782564561336145,0.0014691354475913224,0.05971080612403193,0.07513839691906603,-0.0306004838014507,-0.007426187410309984,-0.031818811715112305,0.09063129370448525,0.026700557467025997,-0.033763437590846546,0.003892817181091877,0.051129665386299795,-0.04638082512643079
CTHRC1,0.01333657596974351,-0.02858230420735193,0.033576233547726396,0.06218596844450401,0.06652595299459682,0.015180710384668705,-0.03286761673111577,0.025886574831828716,0.05241593629190139,-0.007054311678257767,-0.07304880146969826,0.05570722526270635,0.01829076820238999,0.028085376586501558
PODXL,0.022951055983107992,0.024402036928190665,-0.008742678336957953,0.05380448234871818,0.12228007891002934,-0.012000288907121187,0.09056852691311286,0.10975426648871191,0.11197055499204593,-0.0011711541423952184,0.02279471578804828,-0.029913593564747296,0.0626058656850766,-0.045897503382546855
JAM3,-0.06789991078180974,0.0014607175396344383,0.02523091745979774,0.04523351891460999,0.05996977710536033,-0.017002286828785063,0.05123574903186852,0.02767444287547454,0.01953949816219074,-0.050192162044960194,-0.04159261118307169,0.005980629764736454,-0.010068721741032903,-0.028135785523625896
TGFB2,0.02766044399324985,-0.028030151928910448,-0.027240219796418122,0.07988675340161519,0.148662611862808,-0.01473562209395202,-0.01869079841564714,0.015474225327180088,0.05978805572676344,-0.012083226418370882,-0.08394070557175211,0.035088830083155186,-0.08006245814898266,-0.012144028768902866
COL18A1,0.06181992939943572,0.021574561403008473,0.0639811355594198,0.020554869521198945,0.07825808909263442,-0.02114191437462469,0.09799445256444184,0.06905032117835333,0.15632817560100082,-0.021904809452802855,-0.022904242128455057,-0.05196526696210783,5.4960617513559766e-05,-0.04488704755314358
NODAL,0.020993949845302208,-0.018351653422933913,-0.010048054061791205,0.08867137234234095,0.06344423733737233,,,,0.06993876533840174,-0.0012794572615944327,-0.056687876296515415,0.08824810127230166,0.026351954799149178,-0.040852076753231464
INHBB,-0.021674311307716226,-0.004002895453735484,-0.005944704405464037,0.004178470866952948,0.05153389946768623,0.05683343995562392,0.047851712485831664,0.07282953657719511,0.09313047001843468,-0.08427363563387903,-0.05262690461495204,0.0036535300943361685,0.06472957646585209,0.03480736643185051
LCN1,0.03594900768462459,,,,0.07070764148182108,,,,,,,,-0.02890592787082718,-0.017031967012838847
ARF4,0.04863835147502662,-0.043847138464505095,0.020352748139211663,0.058511655229468586,0.03604727678680074,0.08555308790832501,-0.018938778527169034,0.06676917564620191,0.11883758645261322,-0.1065170760458419,0.04725063132351611,0.040967518979011734,0.03944130727082974,0.004873917117411726
CXCL14,-0.020424229808616724,0.04021477387338247,-0.039724632749570485,-0.03194730267387729,-0.016050458294563245,-0.004501309576627585,0.006104453878124199,0.02901920830677565,-0.004681233666385642,0.015785164429224945,-0.04423342865537171,-0.028979384785140543,-0.00653793278880072,0.040183952818288494
LIF,-0.027056152797436048,-0.023222964664333115,0.07022431400223177,-0.018419823006996516,0.040820641993632535,0.017269690753579803,0.027632891861394893,0.04536809274806478,-0.18105158701002694,-0.029839252811514946,-0.049602346849079874,-0.029291930722975815,0.01972317552273254,0.08705026821888298
IL17B,,,,,-0.028668258037484375,,,0.08714724201592297,-1.5588670969888112e-07,-0.0029183690397653946,,,0.01245356788816963,-0.01925698022911792
MMP1,-0.018973427103068784,,,,,,,-0.07229377685397241,0.11939458095748567,,,,0.08523074211373119,0.029458436409506884
MATN1,0.00033815003212962785,,,0.02309705214832263,-0.01819948481296477,-0.014167437006628666,,-0.000837436736945886,,-0.04884814685750902,,-0.019751764053661816,-0.011039749295429856,0.01126754202399682
ADAM28,0.09254654416016625,-0.07752353402752986,-0.048327698805325614,0.016679927574602106,0.032982576434772364,0.04007615780221469,0.04888164178015905,-0.02522902657439811,0.030587139168564762,-0.03838796646142833,-0.05079027339113118,-0.04726556062372407,-0.016675563250412924,-0.0056985770588944586
TCN2,0.008292471974908292,-0.009889817590154826,0.019975637721629746,-0.0062427694344498914,0.08201106389407334,0.0832438588061236,-0.006158696699422025,0.013686562447938741,0.09851576736444916,0.008746327649086439,-0.01491934528321434,-0.016417852394093428,0.0326234442305636,-0.004872666591309427
THPO,0.033209094400403066,,-0.023966686638647726,0.03407760856285583,0.07864625306497944,0.07494160503860875,-0.014918977787960303,,0.02592537516721189,-0.02604968543680923,0.030114470440123213,,0.08652761900051205,0.010984738254875089
CUBN,0.024402331750140786,-0.01973932288781551,-0.014818043388091728,0.16637498812227244,0.020173475758739557,-0.025691232680560446,0.02758156156299088,0.007611373452805124,0.015052430607771087,0.10459385613890068,-0.06796633791649903,-0.0245784090203695,-0.0018765028953286007,0.058902251468220986
TIMP3,-0.0029459609742556445,-0.008958176612742594,-0.005510362158656698,0.04634150890410903,0.011518228494594213,-0.018721405574747826,0.04412698513743093,-0.04547504500709603,0.10123100192776652,-0.06249185544889144,0.08806500210195826,-0.06536688855457366,0.01894863386551366,0.028631422432593822
PIGF,0.022362602673676818,0.07541568359326081,0.013147478177008658,0.010901482183358102,0.08001095833756103,0.027842676300880213,0.005991997229503926,0.0332444940036592,0.06412810178191747,0.03420574097075782,0.02917588862822563,-0.023319250505427044,0.07589112246197993,0.02953966249989919
CRH,0.06678250356930646,0.1382045591925664,-0.013324947154279064,-0.014985314565656223,-0.026693215617551374,-0.022302852904663856,0.03635313193690228,,,,,0.013643236091144754,-0.032623204266952824,0.040945583173970755
BDNF,-0.027381237933639634,-0.005275761940897372,-0.0267395269262965,0.02429883550753362,-0.06915104623273968,-0.011047830930482337,-0.01878833687610882,-0.018661788784615392,0.03731454735522213,,,0.053571956676451274,0.014334065059378748,0.029794095936952265
CCL5,0.01621944837556854,-0.04326920612755574,-0.00376010747290575,-0.02188985642575192,0.06403440121676726,0.04816349195835132,0.03823575990189669,0.11853916271509991,-0.04749576535587533,0.0025133963149074233,0.0374068215713324,0.006625467306849418,0.0377127089702853,-0.04974129231484048
GAD1,0.028907309934039307,-0.019818964300255648,-0.014387034539720442,-0.021500643074334674,-0.0740059284628166,0.03943653117759742,-0.061047925316015696,0.0637044074194316,0.005469189190568614,-0.05144864823802254,0.005465692558235086,0.06318242507925721,0.018845093740252204,-0.027903189216930448
COL14A1,-0.03261067123113055,-0.02874012689840397,-0.03960628568431828,-0.023198388325962608,0.1243757257420407,-0.0029865201081530645,0.01036188505602364,0.03390610322027908,-0.03769695961159472,0.03818830109913605,-0.042300505243857055,0.00028221156571564315,0.044798260176556554,0.038902020200762416
HLA-A,0.028641557846410117,0.03784010997494033,0.03839309299914007,0.013690043791050372,0.1422906622023755,0.04403021943566032,0.07526517681509266,-0.09078600405437237,0.05557049967617073,-0.03301160850603083,0.00031517896675060453,0.020896424331304276,0.023545114088298593,-0.012219494528502768
CD5L,0.004881067829481953,-0.002952749460004624,,,,,,,,,0.06759527060250566,,,
FGF18,-0.014589325138221209,,-0.010586570867055093,-0.02079113847804537,,0.11136839408866125,,-0.020756438435506078,,,,,0.06384331211724238,-0.024091718126673153
ADM,-0.06398857514013881,0.008507541689923093,-0.03233505729945416,0.07689727559320737,0.09455307350628617,-0.08454075553737476,0.028881388376795585,-0.1292031330560029,-0.09413728832595254,-0.08242820719155694,-0.054545624711421103,-0.010084156376303164,0.058004903414283854,0.12465796379791567
CCL15,-0.014429228436386955,,,,,,0.05112251335079325,,,,,,-0.024791101323227913,
GNAI2,0.037810623211205874,0.02803202250081071,-0.03445473878510116,0.03333557113485635,0.11073435127957994,-0.01785521183070558,0.009600552662656817,0.008183800715590505,-0.02677042136544355,0.10707235431859835,0.08887830491085827,0.010002125264889328,0.05127134730698429,-0.03748647019323858
HDC,,,,,0.03964213973585992,,0.05154707951112751,,,0.03006793920274175,,,0.04091481642439591,0.011772146832624163
COL11A1,0.047957816647454916,-0.05806015107254156,0.0027695448621944696,0.04321437505800967,-0.03155969567068225,-0.018945347608017343,0.05913264665458288,-0.027343675578210137,0.004108883167222696,,0.01881768984501442,-0.04019367566868845,0.02501218668008341,0.11491725056078395
NUCB2,0.024313441326170613,-0.012802547619987741,-0.04259258989577332,0.03073915252487766,0.03980976885697409,0.0074633863414988325,-0.04318480457646118,0.011533801274660827,-0.02971506248299447,-0.02930321362271016,0.007887713080671767,-0.033343231565321624,0.008451084609302068,0.04097138016808853
FGF16,,,,,,,,,,,,,,0.010996740853280283
CXCL1,0.030318708837973284,-0.024707051959735334,0.05817894681967711,,0.037477811652832906,-0.03205718790171834,0.050191538671547624,0.0547804365488613,0.17777632088844902,-0.025082039303778007,,-0.029689785673016736,0.05202437970615956,0.02346688931448485
VCAN,0.016286853389081018,-0.06262665769245747,-0.042355294501816444,0.04076639437467167,0.10721682196637541,0.015874386883270294,0.06863910412464025,0.05283396266865065,0.10459141065373914,0.10327414011279208,0.017066352679223025,-0.043138972398397875,-0.04436039588869528,0.08350578455068544
MMP7,0.04545774072750103,,-0.007536666821067437,-0.018419817836643492,-0.012670466775200439,0.005824644133850357,0.0021807232516854523,-0.0411478835797263,-0.08004672465406108,,,,0.039266009400431394,0.0163971266289897
PTPN6,0.011070878832006545,0.04431285552581666,-0.03558844172038551,-0.037051642933731775,0.056536990264792884,-0.02749118516063511,0.05757504504167159,0.015877963042997142,0.03701582209500373,-0.032556545726960304,-0.04580477999791599,0.03079293575509646,0.006735065854271648,-0.04241804917623701
PTGS2,0.014551693530539348,0.03648918765830226,-0.01790645091419098,0.01731894736119108,-0.11017233320490956,-0.04297512084697285,-0.011025634654022714,0.0298721384479139,0.002395443143616733,0.008529770671841016,-0.04560535335145757,-0.024418210906444814,0.038307904792875866,0.04816362942299861
XCL1,-0.01766904362076984,,-0.011518567978738403,,,-0.022980863436456174,,0.09133457596460628,,,,,,0.0024363664762988347
CD58,-0.020308166548667857,0.015507048669566148,0.019696381626856677,0.03333296233781557,0.09570419450426,-0.007830336562583935,0.028953513122260452,0.07756922779695215,0.06818274945460473,-0.01230803784681807,-0.0007542877815338752,-0.02670876934567053,0.01188965942062251,0.0240257248700793
TNFSF14,-0.017803382959313115,0.05328541830272165,0.01786017591916507,,-0.02640077959551961,0.06394047038681659,-0.028882388765158716,,-0.05421368710174898,,-0.03525559777110842,0.09142138247155192,0.003528997057031894,0.09069471463121921
CNTN4,0.07797359360141637,-0.020171609703094198,-0.02070093896553402,0.08886656976065686,-0.028266795721062027,0.006221039946389949,-0.03919434727405605,,,,-0.013811706757152528,0.059465770756314644,0.05859434952554706,0.018751588711564977
NTF4,,,0.06359182045388594,,,,,,,,,,,
INSL3,0.005938807106369682,,-0.010586568790561007,,,0.017557538037919256,,,,,,,0.03948740529044624,
BTLA,,,-0.016804101976072627,,,,-0.020792323860288352,,,,-0.03312638118988632,,0.005890774685749277,
MFNG,0.09038329169924088,0.018737114853844834,0.03971600429069414,0.018143675080432898,0.08623682078878017,0.061009371718442174,0.02360333532502101,0.0014384488059138412,0.004295143393050242,0.04660287754627463,0.07575008249415707,0.03193524303449759,0.047381044011713114,0.03560279580458187
ICAM1,0.011815327569353341,0.02057719623924627,-0.009007136481523015,-0.0388619504718506,0.0633039491306255,0.03869471266637193,-0.04022121618510669,-0.029794052677255004,-0.031983056792565995,-0.04437209654059585,0.012783014965255328,0.037980455175397235,-0.00665254048643277,0.07040540691487507
PROS1,0.0565668032680847,-0.05594610432484567,0.001057056786407535,0.09673977242216145,0.10919344790079809,0.04261603154838035,0.04825378588626045,0.013229663923991754,-0.0512592895218746,0.013554752940269017,-0.007775214816095751,-0.07843659159858613,0.020330320349544462,0.03993055350736819
CLCF1,0.04873695757698313,0.0761366203332401,0.0184278820255082,0.02578092666585134,-0.022775917615082422,0.006367802080278845,-0.03375780258132899,0.015684978993626617,0.007047954468471701,-0.04520478080653666,-0.06258053568950248,0.0659673857593161,0.04574458407226549,0.1302842478439738
PSAP,0.06987351774048313,0.07222766939657971,0.004865655847871202,-0.019861092467474802,-0.09997933505387774,0.010305660559679953,0.030345088728810407,0.04882674331250311,0.001765320236722943,0.08010666624383378,-0.010233132355605008,-0.08646420189189932,-0.02691265852409838,-0.0760225996001286
EFEMP1,0.04962718987919642,-0.04663245541370371,-0.05421918307843213,0.08657101589718164,0.09427831781162163,0.08203831670383682,0.10451899222942401,0.0014458259742523292,0.036218742468227566,-0.014075016470910461,0.03635503092935924,-0.005059771527082176,-0.04590529936447664,0.04141880604249029
C1QTNF1,0.011443561680041039,0.058279566594179176,-0.037494706979783465,-0.00807340878940676,0.09715597349588999,-0.024457530288600562,0.09737373088309305,-0.0025945869456128496,-0.06120154580072131,0.01209153478770497,0.005220869267371196,0.030752936096169296,0.014927298664536959,0.04850444533502378
ALB,-0.024470813486572922,-0.01341659534796136,-0.018794941466911005,0.170079949937048,-0.021253113876670615,0.013212142371173987,-0.014157835412821316,0.021695498551225417,-0.06245837148455456,-0.0476504044231226,-0.047508282836784495,0.047247022553594316,-0.0043171610269832055,0.09879529546595105
CCL13,,,,,,,,0.0935451521019573,,,,,,
EFNA3,-0.024028192893298345,-0.02286112170136649,0.0016689782094827014,0.05338732933775304,-0.043869586414323765,0.015315188885039825,0.013459927616480573,-0.034170392440046105,-0.010074190544515384,-0.025291978604357487,-0.09478052860079499,0.03452393369235478,-0.018988056819115327,-0.008792910427587368
DRAXIN,0.012206625764259937,-0.05659137152304682,0.036756906878910714,0.07971781391468674,0.01124598174757279,-0.003638111223108081,-0.014848598999342853,0.058811971658715656,-0.06732913353406471,-0.08769745533877336,-0.030054708924499372,0.03408142844233378,0.024318529574877325,-0.04996559585316703
RAET1L,-0.012330323159741795,,,,,,0.0460181291609113,,,,,,,
NPTX2,0.06834058303397415,0.09252062298647691,-0.027667900648473773,-0.04772352763542079,-0.09593683914707615,-0.007663521756315832,-0.05781551648034445,0.012474675789046237,-0.0840034887741653,,0.0209259773466761,-0.04700311906559791,-0.007009194095370324,0.025537316901881067
FGF11,-0.03995073085790906,-0.004871698228510231,-0.006327824243084971,0.01591160730193426,0.04963292691845325,-0.042010788372629955,0.025412190735467674,0.030747397622046643,-0.0015678083990231606,0.05359047041031479,0.012215919806729245,0.04591202226870399,0.028030389797243913,0.06435544888048779
CD59,-0.018496204641011257,-0.0314767326657728,0.00022008404971703428,-0.04930355837070406,-0.04446770198636994,0.03867678070043356,-0.03765853578543982,0.014927228588623774,0.11286679803637595,-0.03231731855049842,0.025994843654708104,0.0902449869258062,-0.03492197767417199,-0.046564459817727805
COL9A2,0.07875896554916545,0.03836901571500995,-0.0015879307601990727,0.014637939655036285,0.043845125479442776,-0.0027288939237116493,0.01281973712847511,0.03781139228399407,0.04556735730174924,0.008595233475774138,0.07623049008947314,0.009830530621667513,-0.033629122024173314,-0.04877390618825174
DLL3,0.02050929598699005,-0.006788543872583051,0.004680713310086991,0.010696994351687698,0.03073586087920876,0.04728078258668322,-0.027308284019024586,0.008657781921074949,0.03212366597240249,0.03121459385177979,0.07612757179679686,-0.00226429195234066,0.03096159065921736,-0.020789401924793685
FGF5,,,,,-0.016923734936567517,,,-0.037106135136363426,,,,,-0.018843541844511282,0.10718624687155182
LIN7C,-0.047442424905771385,0.04740713009767635,-0.007616933652999579,-0.008020133743898747,0.03530413913918618,0.020788849503625275,-0.02841978420558061,-0.02787288136395131,0.02386069220673928,0.07041111739786898,-0.0628146802252378,-0.006151837518152499,0.04628696269862149,0.03352611240726069
GDF7,-0.02907795670452037,0.008039210873944384,-0.018889529479418,0.005899014419507708,-0.01723444235317758,-0.040031544300248405,0.03254762763112888,,,,-0.03756398469498167,0.04545633905725975,-0.011382455442722596,-0.02682609522270575
PSPN,-0.028486607588810407,-0.01212728059837464,-0.009257815262810814,-0.004243229839571099,-0.0038057647675704123,0.012087534814247519,0.0260766728663069,0.03964718044326997,0.08655368379697817,0.0276628332887103,-0.02739112916821297,0.02620907432816781,0.08167561346875506,0.018695087880383786
ANGPT1,0.08550023095835277,0.005253487766529625,-0.014001019839652403,-0.03032815723093557,0.00447782388831429,0.009195736148792912,0.005916207077469377,0.02525901365398967,0.04002999932549113,-0.06940182912124748,-0.03949221679525816,0.0765002303245408,0.036788060705787225,0.05304399517952667
PNOC,0.01509999715188312,0.016843126017437118,-0.026439578956704644,0.019708614861144547,-0.07137117245356338,0.008281048345388576,0.028702840021951975,0.12175909761492439,,,,,0.002012041752943511,0.0024401142879177055
L1CAM,-0.05086091469791768,-0.007654617405135037,-0.029044408969832358,-0.040733179140305394,-0.055595556897324726,-0.007352860920502524,-0.02224522127251725,-0.032260118896453575,-0.04810912365712471,0.07966052585257498,0.002327690245512978,0.018313131550171693,0.11947784141875199,-0.0398024669875823
APOA1,-0.023958197723438483,-0.029976212189077235,-0.016486831751289035,-0.005222339406331587,-0.004030792617703218,0.030481201183711712,0.0024485224551314484,0.09024988646105471,-0.0011675002135447302,-0.017168730448683812,-0.0482076352950662,-0.02724681794977724,0.04500513487405873,0.01574059462481583
PSEN1,0.021998450593419688,-0.03319315675835129,-0.03494795589499787,0.048913439712162665,-0.0019074519121565735,0.041077570581239356,0.0026674025558662347,0.012052603349367298,0.054397172472225495,-0.09436140308737366,0.03655316493603759,0.06465732177708099,-0.022982382518748328,0.018059661768105834
CALM2,-0.0023524188808406905,-0.005959942746025912,0.03731455320244303,-0.05760057915767795,-0.1515550108121215,0.02907598184549788,-0.06601489798625117,0.016955716645851104,0.0026317430995221455,0.14838128387318883,0.008012854596364551,-0.09771743263053849,0.0648893547361732,-0.04147375147155129
CLEC2B,0.01002968165068924,0.03446408135691882,0.023315896455221124,0.0018685637196546975,0.0549643715566712,-0.00846898891516784,-0.048093914778238454,0.0648276258119039,-0.12627767066230833,-0.010150154331798738,-0.09378038838239745,-0.010393252571447742,-0.0019628468293583284,-0.005900554573292094
NTNG1,-0.021738997922665287,-0.03847920012843776,-0.040428744298644355,-0.03815459534095696,0.04477358731760364,0.06068104375965132,-0.034400427682508665,-0.03100962310429546,-0.003589950947965318,0.04790410154951656,0.019336275639193757,-0.04024140236805255,0.02457626406869778,0.08695420266220198
LRIG1,0.03227559059997194,0.04427442322384104,-0.02650762381561899,-0.028116109709788464,0.08877696623974494,-0.027265669706401652,0.05659155193136836,0.021840533567380978,0.14254287830210582,-0.014080840099514675,0.04200655170751661,-0.024522701710134428,-0.012286765742104666,0.06864484456625017
CPAMD8,0.0021949275777293714,,-0.012522021854838274,-0.03505468299082462,-0.015309795788469173,-0.01789623740613967,-0.04239618725850042,,,0.06600290797683916,-0.031126695393174777,0.05581370165871582,-0.011966994633130286,0.03500622038385678
GHRL,-0.0328520312916566,-0.003510908752061458,0.000510293738330806,0.0585725943963506,-0.03255843995509726,0.0041909113915052565,-0.026340237885704127,,0.026575420481925682,0.004515304350459798,-0.0038994642684391707,-0.03972694763082434,0.08382965975700553,-0.01676783715467175
NPY,-0.03481957041910044,0.021743821971585045,0.013563735260155954,-0.044802542717010924,-0.0688086427181317,-0.0036855431538308668,-0.03896248960310239,,-0.022403697039347154,,-0.033437537813923904,-0.013763082680127202,0.08955576917051018,-0.040999520656553205
MMP2,0.05369008476525453,-0.00857243249933739,0.0527549038830773,-0.004718145253827803,0.08982841999983773,0.024310464487666304,0.05826248083211846,-0.017679162729423506,0.1335023569717563,0.04453681085148844,0.06848400499119554,-0.004331886417231521,0.003232448696273388,-0.07425839277021803
LHB,,,-0.010905735369189547,,,,,,,,,,,
PPY,-0.020791361520748612,,-0.004046999909545948,,,-0.013079238028256801,,-0.017503094730443314,,,,,0.06994344362036865,-0.019567252420236086
ALKAL2,0.006451091391351447,-0.017374118427150347,-0.010747292044302288,-0.04428364544404275,-0.017358762039532617,-0.03154923061672445,-0.04321299246326501,-0.044624515472144625,0.14799799344619294,,0.08267537734525313,-0.03484346188155716,0.027530191807695597,0.1265328727520646
CSF1,0.033083350958761706,-0.024549184986917782,0.01339190357191994,0.013394183208004241,0.02678284911084914,0.010456603797355234,-0.0053500866457196405,0.06097369819936816,-0.002080815623038643,0.003585047730908473,-0.010784315546072875,-0.00989382484786124,-0.005118547582961706,0.03255102858127528
SEMA4C,-0.02489934536841451,0.019164883032742497,-0.06413460110916742,-0.03584711654016686,0.030752977646807962,0.05581844850524621,-0.004979734798832963,0.09849806296497604,0.011378067098033691,0.00961800802501356,0.010245324262001188,-0.011431241750100818,0.07146220162199664,-0.004383756249959184
BMP8A,,,,,,,,,,,,,-0.030467142484179636,
ICAM2,0.0363576842819226,-0.019899754112161175,0.05151505389592208,0.045279523298195914,0.10103610767900477,0.027519794056963958,0.01139354794728032,0.054778163849402255,0.11415026567960018,0.05981219884130299,-0.03883764594461967,-0.00028759678383431363,0.04884741466467126,-0.02804670354945936
SYTL3,-0.0015864077616980466,-0.01647296210034547,-0.011485388836096351,-0.02420065196711808,0.13591164644639184,0.04941718185655818,0.018089925171788302,-0.011994824434717478,-0.07547715575468741,0.035512486629267946,-0.06791008112819523,0.06817361736333852,0.04500925473340038,0.060122412766958525
IL1A,-0.007694589187431162,0.04426016919147658,0.019566047052692187,-0.025168484344297398,0.0650709040572254,0.051821235564417124,0.052784269741544106,,0.037626721289802406,-0.10759693006890611,-0.04439454717499766,0.029888683116517403,0.10474244969340049,0.038781036003894646
HLA-G,-0.018973423083959388,,-0.01151856693851497,0.013174048373576382,,,,,-0.05000514315379712,-0.0488481068286444,,,,
PGF,0.03259861183234036,-0.0417425040255712,0.01150560744501436,-0.010620595914922148,0.09271439373202167,0.03606513496783564,0.07655133677516907,0.04606684424221303,0.14896322335811665,-0.0942543204630638,-0.01354741419532451,-0.05242574803926039,0.07845164535073423,-0.017248757387550648
LGALS8,0.02238027532927621,0.016550057348913925,0.0013583614284957946,-0.0026773130725187408,0.0102872977237033,0.03173215504958724,0.01625832503494131,0.021184033370368074,0.0020649365132744506,0.07031595286737999,0.05997261860793069,-0.00333587993990232,0.0006918141578073515,-0.054308075409829355
DKK3,0.033612205292359386,0.07685744976147303,-0.004667736167893028,-0.04328507525269985,-0.07921738253954053,-0.01896212709457352,-0.11017327131783346,0.019165592581466762,0.13102346432961362,0.07707535799387834,0.011746887127483719,-0.03987594836401448,0.0035836102215254136,-0.1038281734470612
COL16A1,0.03834411724943978,0.052483907784538326,0.032078836846111854,0.006634974322851528,0.03838123831558475,0.005892408055804868,-0.026734053966153505,0.09384956068694139,-0.004572353390569976,-0.0009514505709830638,-0.05593715388620293,0.01752564424995635,0.02444377780198811,0.010257557279164166
TPH1,-0.013931311158167484,,-0.020960817182223104,-0.014404592980953305,0.023014995012949332,-0.003127446127427489,,,0.005396392521258458,-0.046816216331766365,,-0.009964697493695015,-0.005462338355756041,-0.02546443466877329
TNC,0.04217849911038663,0.003077969801130894,-0.022538971190835772,0.00036138665339478527,0.10178939976949923,-0.02962831630664687,0.024025675156550685,-0.04141108268468049,-0.09369007250546664,0.17387855919959347,-0.02716088209719079,-0.01024521018974559,0.009707018302395405,0.09416916267734564
TNFSF9,-0.02477289161776639,0.02745936503704744,-0.018889530750038044,-0.02737466286294559,-0.04108360331941665,-0.04111505688138516,-0.016365778698236706,-0.022881824741256825,,0.03343089455198019,0.026251412929463577,-0.04630816383300498,-0.0220908483902584,-0.0060530677039711146
C4A,,0.058937921409940024,-0.01292938211507777,,,-0.015504780644845851,,-0.02075644969943874,0.042713962537438976,,,-0.026907191450070374,-0.03060895091720577,
CNTN2,0.08438871227990591,-0.02218467529427892,0.004634575163448289,0.026185880965922854,-0.030486689778616037,0.09322732817852428,-0.05342789966982245,0.08284118368929302,-0.05104695347491004,0.0012312391432213268,-0.0018175211182127004,-0.059002780481292726,-0.010071616519656507,-0.03811806680034246
F7,-0.01359104399031865,,,-0.012510430108474193,-0.015309786889903726,,,-0.01892317947571257,,,,,,-0.023511911110573214
LUM,0.08299385132159963,0.028528626678341735,0.14504756478098244,0.0029551674135753427,0.10560122098919512,-0.012307582857105221,0.056231182817559455,-0.032959859843616754,0.08575213909259861,-0.01835087511224231,-0.06819832159050887,0.010588073122410446,-0.019247062763348977,-0.034445713477367204
BTC,-0.012330318023765911,0.021811717259580563,-0.029600447194979673,,,,0.06106446917838408,,,0.05505228281493515,,-0.0018087326174005434,0.032406623715826664,0.0848942030929386
APOC1,0.09434538358001615,0.04497190323808321,-0.07057139657703189,0.02345879181630351,0.15973863325851909,0.009272520732066403,0.049736546861748054,0.023343367283076212,-0.04641421318722458,-0.17483938974516347,0.0002220342749954365,-0.006766708770780479,-0.04597042089818466,-0.05702381224908492
PKM,-0.037808555060859124,-0.014585805413534015,-0.03613290453601288,0.009298985013697851,0.07575166043786774,0.007401960497447775,-0.05413893194467598,-0.07455124003267374,-0.09154334022533468,-0.05725699245552513,0.0018022447688683153,0.04482241306149297,-0.006351324436395297,0.05979262172287184
TNF,0.024370772050898847,-0.002250793073576749,0.012420605214693884,0.01751469099601434,0.011278379133488831,0.0713311575210392,0.0020972594134182976,-0.0269374130236142,0.01668197398437132,-0.1408778543071293,0.030471787787388262,,0.018396973248291818,-0.018299125456010812
GNAS,-0.07044164795679624,-0.00893383666998918,-0.0011002591086683813,-0.018859108691345446,-0.05596132314345236,-0.04491087910471114,0.0038498781281334324,-0.020249024239845256,-0.07741641933676933,-0.010233301397466352,-0.10271274105783361,-0.07712324534838433,0.01746448677399577,-0.12813306199671878
BMP8B,-0.007238804066224257,-0.0007247781206013912,-0.016698955025609995,0.04501953177695352,0.009309461788509072,-0.0032023858846096888,0.007653271394049047,-0.04410323119363618,0.01923136042288489,0.022363472996415366,-0.0038823504109900867,0.028839505950705883,0.05879882033247223,-0.018261062250631083
LIPH,0.01093153480894787,,0.0530666592336639,,,-0.012501091687334404,,,0.06702552554868586,,,,0.037504198203874774,0.08870700051824516
CCL28,-0.01959611727528459,,,-0.01314147310172451,,-0.019249624640525702,0.056278644030223916,,-0.04547843307358682,,,0.06257253177124449,0.046987435231872016,-0.027685769392999816
PTPN11,0.00481553113040361,-0.0008414944007219387,-0.01677531303617338,-0.03169132593254671,-0.008371254166842519,8.773403773555482e-05,-0.007702557552600334,0.056758684966594204,-0.058746500211952775,0.0023353368284340244,0.04208131658357784,0.02214269988254002,-0.0293445483723017,-0.1014423591716195
ADAM12,0.017070323441380906,-0.020388296248619577,-0.01105287995790038,0.03041907759672854,0.1392525830214705,-0.0283663914929904,-0.02922826252468169,0.11292849452635326,0.005791651388980237,-0.044060464410924184,-0.08055234985440557,-0.0030582409895571054,-0.0018753979610971225,0.03224321176897731
EPO,-0.018719148018945978,,-0.016698955493198317,,,-0.013079238599168125,,-0.017205684977406956,,2.385675983041333e-05,0.008105532742310493,,-0.009059551785210396,
EDN3,-0.009857554696668104,0.04282577168018484,-0.0207878785032317,-0.017943649170035894,0.0031374936066976373,-0.0068008695363080025,0.048437454254196266,,,,0.029049766696644844,0.09626638894068804,0.049565568911330585,0.005582351582761612
CCL22,,-0.021645572075343594,,,,-0.02633533016799899,,,,,,0.06470606119036533,-0.005303519855949068,
CCL2,0.05969196508822134,0.034727138829295505,-0.02125400615009573,0.06513957790536588,0.06005935074793882,0.06881308394131534,0.05824005268086695,-0.010234652660642392,0.002926720814598976,-0.06447370932351597,-0.008516920662019912,-0.008507692244866335,-0.019346609946027816,0.05657713570440541
