,ZH8811Bbulk,ZH916bulk
NPTX1,-0.04197286096935257,-0.07028053497983663
TGS1,0.030085788917048918,0.08131322056825128
SST,-0.035195957099848116,-0.0338264260657412
IL34,0.06735205870109197,-0.026612219157824392
DHH,-0.0029009148784748325,
XCL2,,-0.03527615561055439
TF,-0.048257672722360936,-0.08604910815671578
IL33,-0.05702752855978384,0.13089393637502386
RBP4,-0.07697445330609155,-0.010300515491081333
CCL19,,-0.04541854800962323
CCL20,0.10599650319575055,0.05741421364840491
NAMPT,0.1422436340144518,0.19264020235102372
