,MGH258,UKF243,UKF251,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
GNRH1,-0.024545024797421232,0.009674189570312356,0.05545013941894886,-0.00929793073430807,-0.025316907281024884,-0.04785506643097142,-0.004642196325626338,-0.036392239392084164,-0.032301976608958866,-0.0228334400416544,0.03131772496103961,-0.0372544898616919,-0.019426486085292394,,0.07116091578430997,
FGF8,,,,,0.05303731358176704,,,,,-0.035839366126136904,-0.03182376209623802,,-0.049321323857652914,,,
RIMS1,0.003056839763692131,0.08472504001635808,0.049879386749359836,0.042980217389257336,0.07011380573036934,0.06611325236803767,0.027292192293003656,-0.06268288544240953,0.12322336999293558,-0.008407321352519613,0.10085621844928798,0.04845392048303753,0.04877132302961719,0.15457749266962542,0.041506115060176596,0.07849178607952673
FGF14,-0.049081770738469886,0.008315862735464282,0.010261610877576283,-0.01609075548874301,-0.03157157774141383,-0.08706180545889693,0.0013348996422366188,0.022262195927406955,0.11218260526974527,0.08643882751760981,0.0031565899454664087,0.017876649117901076,0.03176042061547953,-0.09592858702196291,0.09716146785935001,-0.04632746093634568
IGF1,0.021130099135175617,0.05649373259440444,-0.017392305761349564,0.04009275189663282,0.01408775769640399,0.015955270631240366,-0.05091466740160647,-0.009816971020264693,-0.02071768111815718,0.018510599768370873,0.017392456487835897,-0.042492759894038265,0.0259537076592463,-0.06017089175634107,-0.010968897321497511,-0.08666870677801794
TNFSF10,0.022577383364200905,-0.011418525443259463,-0.03386378485422496,-0.005586672873239698,-0.007068292488042114,-0.08332508031214196,0.02010989018699222,-0.04845423368263108,-0.025604429329627646,-0.02827191944313258,-0.06290598569601251,-0.06240624864085262,-0.06069481650673558,0.2973220011145293,0.1132453056402818,-0.08435609339446577
GDF5,-0.01597052546000485,-0.017719514580480513,,0.11605385316575795,0.03320771956418202,-0.030300841211688,-0.009675514847231078,-0.023465952631496756,-0.009498006823402138,0.08863168219240915,0.022013753003121386,-0.05295236491173643,0.011405524492241075,,-0.02306041933196028,
CHAD,,,,0.0036888629320896305,0.05760860399965082,,-0.02501814267867279,,,0.0069202756845848255,-0.047707772670077184,-0.016301937465054983,-0.027846563106813042,0.03469544548171135,,0.0278979255050939
RGMA,-0.004548717011634248,-0.07897120776668483,0.004288403246013766,-0.0015415698121872474,-0.03200195618754261,-0.12166060976675819,0.04783536826130746,0.006389568501201016,-0.09852161909040738,0.09394020627349085,-0.00709105337351361,-0.0351367917763376,-0.016826134346608932,0.010847030296529003,-0.04020081910852736,0.014066246412174877
CLEC3A,,,,,,,-0.014376858777539189,,,,,,,,,
WNT16,-0.02977184120300895,-0.046921546299014134,-0.009797884482204625,0.030910519174292255,-0.03411408548310204,-0.004653102130319156,0.0389382244747036,0.008772043012998942,,,,-0.03421870869159889,-0.024376469196744167,,0.02518886661746089,
CX3CL1,0.0080573728374574,0.025012843803030926,-0.009970034265020421,0.010373801725246714,0.03213456085717267,0.055344882757641926,-0.026024198584797768,0.014834316368679856,0.10948713570677589,0.10165239439850085,0.04270258130578739,-0.06307449339693193,0.00870140805996273,-0.12153057249568186,0.03218468476493078,-0.018270640294702573
FGF1,0.053136181030304486,0.004919105726821319,0.061685146456507745,0.010633204303751663,0.0012135029785734198,-0.10310148068031029,-0.009586369189707875,0.07209314424786697,-0.049861654269356584,0.030374949215604127,0.07053447840828964,-0.03834251774929439,-0.07104354817713587,0.026314410868525272,-0.004488161272612701,-0.05502970531223875
ALOX5AP,0.07512174168560705,-0.049233053879174524,0.0967352764293648,-0.04336025281733384,-0.02630848746222024,-0.15679113040386172,0.0021840088930643684,-0.005062131802425464,-0.022469240508210687,-0.027768145568248578,0.00495491915698692,-0.01566707960156387,-0.00031662852255974667,-0.005422029890879382,-0.09976009394483397,0.0697438289997825
IL1RN,-0.014212756364243061,-0.03551402387480147,-0.02110818604688665,-0.08416408068885903,-0.024126312866532953,-0.017462172442876667,,-0.04769837931680821,-0.010200565721940327,0.05518267642559203,-0.0420532961103629,,0.04276344259913574,-0.01375780362746418,0.02023848066791924,
PCSK9,,,,,,,,,,-0.020727108087019504,0.04440774536543817,,0.03907231098499395,,,
FGF23,,,,,,,,,,,,,,,,-0.05419968487927189
NPW,,0.1495339720400612,,0.02299008408008318,-0.03599855484084179,,,,-0.011361209307001333,0.00248998040738285,-0.049424397324644286,0.015049660807750382,0.006238436920797226,,0.07693274708574095,-0.04086271157219851
CXCL9,-0.019224800421668246,0.01323750383593896,-0.015522724972492625,-0.0098069156169682,,-0.02111949150791564,0.008120481542969033,0.035663597766638466,,,,0.0037798394649617116,,,0.009760148729282228,
ANGPTL4,0.0068128271571222,-0.09308088328396365,0.07267220274453458,-0.04431966356899212,0.016688374186874584,0.09164400695066922,-0.017403835821894018,0.0031817835077268593,-0.05656030618681164,-0.08351678869424871,0.010709952615787858,-0.019094706462024318,0.01452102706272954,0.09595836015938561,-0.055477853967120676,-0.07587703890335554
UCN2,,,,,,-0.018504083248449675,,,,0.012928867275350635,-0.042464169641567025,,-0.012888426587749005,,,
COL4A3,,-0.03112920785948525,-0.02387593289520012,-0.043808404133564696,,,-0.014919988084025048,,-0.012864156185038434,,0.0024327867981691026,0.11212376958754738,-0.03739473546759006,,0.03280472229773792,
NRG3,-0.025796212406116962,0.0471514215750368,0.019602472567388146,0.056685948332256354,0.01808964431781963,0.1645340208164353,-0.03556170760017953,-0.014365141370727627,0.08263544491601227,-0.05014318839058616,0.0012192340510397243,-0.01267577726502435,0.04889232137809431,0.003162262817063858,0.09970327150627907,0.04723351183729681
IL23A,,0.0045850358744368895,0.011746874179415062,-0.04338180837758677,,-0.022636794184982576,,,-0.01565145172261424,0.02253919354376239,0.07350417874054972,,,,-0.010937392569654446,
COLQ,0.10445444237944401,-0.024729336712091772,0.030903400198377836,-0.019293241002365714,-0.027240647885583103,-0.028693643133500243,-0.042300469213299274,-0.010657583168684757,-0.033472370455250644,-0.03402881591430058,-0.07211611946257887,0.0039396768962598645,-0.01482805327466352,,-0.04472007573807399,0.010449385131967907
SCGB1A1,,,-0.00994249836472448,,,,,,,,0.06377121528043785,,-0.027376121948838046,,,
TNFSF12,0.0018590727034308514,0.04043647235285073,0.0022413798192705107,-0.047082320106040854,-0.01795041619242693,-0.07000816266294928,0.010502083884596707,-0.04349551494233769,0.058549967190508694,0.0037373822564553925,0.06086227255641511,-0.09285117452916437,-0.06108981493415062,0.01670438148301634,0.08966417998984974,0.1593686034833908
DKK2,,0.008043828443610561,-0.0116673864936628,-0.01734055573667693,0.028755933813003263,0.07494442316310122,-0.020485536421594255,-0.0390759188955984,,0.028533730988687906,,,0.01969595892352801,-0.010985160609982478,0.05535705311189102,
FYN,0.015123116408683796,-0.07223191324839714,0.016306441577874232,0.025819157131724602,-0.08422517694206995,-0.10154739121642248,0.014744969072618071,0.02802893890205595,-0.06441702353485451,0.04931460772562223,-0.04062545767821395,-0.09071783765356319,-0.002299335019687867,0.048466852339221156,-0.013369243989127231,0.03032984728492238
ACE,-0.050518667931926005,0.005523651335239948,-0.009389120466303661,0.017026218589977455,-0.024000646075693438,-0.07959084462199545,-0.02149892975858591,-0.06409857307680902,-0.034765081521905106,0.03869517432676935,-0.032583836434828796,-0.10716254204711924,0.0013222548095487617,,0.06632688411373062,-0.008088361103768106
IL18,0.11573349859871201,-0.035525648465529136,-0.04245412023661935,0.04216194015521979,-0.041405573119853066,-0.1466845285635644,0.050606033693851846,0.04627464441970521,-0.038336366388708916,0.0038804682949412942,0.05473947302847531,0.031132698167635108,0.02559354005096351,-0.05644920069401822,0.02329610063786571,-0.00782487222777434
PPBP,,,,0.006313097460736966,,,,,,-0.02537834170445716,-0.0289380237472449,-0.007151973277972097,,,-0.047287496523153866,
CCL27,-0.01617766705606818,-0.002656445320105497,,0.012915904602752087,,-0.027780928845902886,0.005874429935101424,-0.026142171739099405,-0.027395771809356192,0.0004199817896353976,-0.050849406465282125,-0.03622515514244894,-0.019580561556848695,,-0.05673515770739018,
SERPING1,0.061981425173364905,-0.07216675233145313,-0.010034970641562814,0.04149495359286453,0.022879508269220892,-0.14389516563294805,-0.02706539998158112,-0.02693330614977277,0.0354884326462512,-0.06616358116367792,0.016860367695921696,-0.030620052030949578,-0.022533654293699447,0.06152386755149394,-0.003371596890506665,-0.008270227949983883
AZGP1,-0.0053689240051811304,-0.0040887479963108595,-0.02443579101710535,-0.05514677668180013,-0.0933748331641624,0.008856703620861746,0.01723588934974294,0.007854727471511114,0.0009023856130543159,0.0021884707126516353,0.01894454839287967,0.007328573900678357,-0.014257826849952786,0.038028723275704425,0.0317509141120299,-0.01084218304806591
INHA,-0.022175216224925864,-0.0022874764770342486,-0.01523576297576933,0.03556138327348279,0.04319455882688222,-0.0443693792603601,-0.0052832582289940875,0.00501817502158923,-0.02770407107479527,0.003538362014751292,0.07227159415282773,-0.03821654944899443,-0.025914983252652745,,0.0811442310833292,0.0650812582684694
SEMA3G,-0.024545027352442416,0.01597558932633585,0.0030464727671460122,-0.028361636337432664,0.07729031396467011,-0.03558213289285538,-0.0397115658122777,-0.045357371576537464,-0.014516399608231185,,,0.026302307659494734,-0.029559552971127764,,-0.0372691838495763,
OXT,,,,,,,,,,,,,0.04364347141624867,,,
COL6A1,-0.032659918986259064,-0.09548475863130224,-0.007927239168690193,-0.052384445383203616,-0.04255158447893633,-0.15112380238078035,0.019940805369730877,-0.049054677154387154,-0.10934994441961254,-0.054162020044455375,0.007100862492868931,-0.0706277754071721,-0.01686886638797389,-0.0749832128550117,-0.0033452526555613885,0.03625807667326285
FGF17,,-0.011256154635433259,-0.010903504859203505,0.08361657341703102,-0.0005176762176768593,0.04575958965806052,-0.04121391863553859,0.04023893826605179,0.011336109502650488,0.01878672956759049,-0.0330613874870247,,-0.0361244687245951,,0.022275453279830208,-0.0399003846643275
TNFSF8,-0.017564122554477774,-0.022720324280877897,-0.009651200622667494,-0.016415529455963297,,-0.01746217259205446,,,,-0.027537411053334262,0.019109450619904603,0.029670071274490614,0.0071870267172507935,,-0.053249567332608994,
FGF20,-0.023385878554125772,,-0.023005482738688084,0.011293203815676509,0.022677169261580588,0.07252255293646108,-0.03530021082897593,-0.02885554423672117,-0.012419767991494872,-0.02994460631040742,0.0008720419938738307,0.03429613909085928,-0.04932133012700719,,-0.026224812255568268,
ICAM3,-0.04693054525709216,-0.03593395353650739,0.011939177430041007,0.03463215034975582,-0.023216322577679013,-0.03442776708721471,0.027248848377382204,0.027949246794912595,-0.04097770660158458,0.047650063842800475,-0.007695230177414531,0.05375454868610868,-0.00536658452791458,-0.04540546735137501,0.046139614306084216,0.056602081965675066
LAMA4,-0.03296562488954692,-0.022157071522639418,-0.011097405903266518,-0.03482426352813959,1.7373781711957587e-05,-0.11756816074556388,-0.008766418417513617,0.0009452993219611451,0.043084960593605934,-0.02685270769262895,-0.009509415229161712,-0.003290837066515173,0.03803235418089937,0.14010347889202468,0.015692690766867544,0.035804449421301704
INHBE,,-0.035736276540050134,,,,,,,,,,,,,,
DLL4,-0.04053034712459251,-0.010773336762571344,-0.023677275113006015,-0.005030680661710883,0.09230249472139694,-0.09365366583276252,-0.010665695781788595,0.08299141343384642,-0.02633134397385127,0.05049717360117718,-0.05281832676400871,-0.027310700366393638,0.03056361756699047,0.23792705189605212,-0.014519145921205541,-0.038702899686794606
SEMA3A,-0.04302112565793735,0.014348225030296114,0.07073306890182837,0.0955047773363707,-0.00993999679680381,-0.02063703940755396,-0.011211195665096896,-0.012790570304553358,0.11886113149318067,0.07807259938908817,-0.09762202992121595,-0.04299415135930551,-0.022638031720773697,-0.054676017083616725,-0.005757021634549951,-0.03301608569128495
RLN2,,,-0.010364749284816743,0.00424952240877927,-0.013936306800023923,-0.022425848377677384,-0.006759399579374775,0.052213317829007386,-0.009784810665144745,-0.01904205285909479,,-0.0467847264143106,-0.026737002946734586,,0.02852735032474622,
C5,-0.04918124655973401,-0.06428661828577377,-0.02872893649726441,-0.030928512847283193,-0.01768957228937537,-0.09243190626161941,-0.0007928246318769188,0.04007694483445483,-0.0350660536793117,-0.011586099032730208,-0.03286614092566066,0.019580853149399603,-0.03560195046188226,0.06717095041555976,-0.0225194101026962,-0.012680907197653876
COMP,,,,,,,,,,,,-0.040977837148357864,,,,
EDN2,,-0.010830351006625662,,-0.02158916552307662,,-0.023866467893632285,,,-0.025787540243702615,,,,,,,
C1QA,0.11875206217560254,0.05878333376733109,-0.00045696976372898657,0.011052791243793589,-0.1097713656759029,-0.16475585203389742,-0.013636675514605628,-0.00922654061886149,-0.013739575221356987,-0.08278118136217152,0.009560820363854182,-0.014589105988705057,-0.024954397665995234,-0.03884002714432397,0.028942563674938093,-0.05390468826985551
UTS2B,-0.014894740615981783,-0.024432908177834105,-0.011790162069964309,-0.018004787863872627,0.0027982474624873004,,0.002989548568922928,,,,,,,,,
COL9A3,-0.06903931011939521,-0.07034235397427714,0.024037762912959722,0.03926438940264113,-0.08795322486485069,-0.09409559151283049,0.0010030843105981314,0.034516621869651855,-0.07893641934518805,0.07628297161958449,-0.04106449781233861,0.04412945047187622,-0.009818119286396284,-0.09357658972622099,0.04752677156248453,-0.044903863538046034
DLK1,,,,-0.014664180335716927,0.04078923200306595,,,,,,,,,,-0.012772619117663774,
HGF,-5.9065114983520404e-05,0.037494172067118844,0.024511336799766283,-0.0419749818661843,0.04906591677852752,0.09432482900641298,0.03905894755422301,-0.057179844177663884,0.14750859551830497,0.06206806488637101,-0.004966326729375043,-0.06751811191021126,-0.027850232228128505,-0.061343409092098955,0.01727043903063228,0.16610426397220304
P4HB,-0.01575492054719524,0.047905645204311224,-0.05394142319040837,-0.0866317092723958,-0.08142207595276339,-0.10071842126044055,-0.051729845577205454,-0.06296891002011784,-0.045546704688007304,-0.052045620042216925,-0.03831144161421507,-0.08320141776776967,-0.03624977902537355,0.053154088429920095,-0.005520647756112489,0.00012257041685013757
ADCYAP1,0.012254270393631668,,-0.01464668249525493,-0.02963435980751217,-0.005190985241024485,0.13814560600754727,-0.002493127637045595,-0.03869595998483467,0.03312054169701862,-0.06791956325846461,0.018548253598969562,0.006599106531592059,0.02741646046993461,,0.15217606685948884,0.16236179435334447
GREM1,0.06185690188795601,-0.024432893029361656,0.10192518716281947,0.09218183119602102,-0.0021969724858525485,-0.015089143439135217,0.08883644391254697,0.020849927245968316,-0.0332378966571714,0.03601902253343669,0.043949089498453525,0.018210569245828027,0.02439377848265278,0.041151157293889185,-0.01820450483930467,-0.08981009121651176
EGF,0.000685494015036848,-0.021171748550063648,0.014299739008952535,-9.358161087949239e-05,0.013164298634702488,-0.05225012045699524,0.03763994953481188,-0.035423362789926416,-0.017809438329051453,0.08550637181929589,-0.005189652852901408,0.023398039089006555,-0.022691481308178742,,-0.028385130213804226,-0.028695654587455974
VEGFB,0.06730542546316451,-0.07747566561153982,-0.0534695700204396,0.002129272463350594,0.027274059554055406,-0.08288047385861738,-0.036266941792448444,-0.0912262264628343,-0.08274227185864844,0.007303826670560936,-0.02310208309375963,0.011001174058952408,0.054303725105157206,0.09285275154113487,-0.013964820215856382,-0.05533751085457155
FARP2,0.02991231172966475,-0.023020525718620004,0.005467066894467353,0.007132685836757121,0.004449779378686029,-0.04286737901507758,-0.02898977964904968,-0.06517407031062036,-0.010673500311112685,-0.016966127058615586,-0.055096272388624044,0.0027476550527586823,0.0010341526635101583,-0.05711483887723017,-0.004879345550418606,0.061941103847993347
BMP3,,,,,0.004329429369699904,,0.008392207032444424,0.02447530033483415,,,,,,,,
IHH,,,,,,,0.04527200554693394,,,-0.02492642075401694,-0.014140178934100417,,0.06133229309969959,,,
LAMA2,-0.08506994658568186,0.0694798791492691,0.018580515561621325,0.014766490894444711,0.02600383532272628,-0.0814160051863378,0.03482871476221049,-0.060357056929879686,-0.06663686257474782,0.010552560777224185,-0.002332353798495067,-0.07056931606430172,0.033934673317859064,-0.04778696889072197,-0.025038502101347327,0.07529015598785867
SERPINC1,,,,,,,,,,,-0.023339999842575575,,-0.026083172015701005,,,
NRG1,,-0.042280562461595485,-0.011013759586938775,-0.03320374934306412,0.045050928917989105,-0.038461152507083596,-0.03948743016272964,-0.005713864984694833,-0.0017786769473544415,-0.04012259000506889,-0.050411410336891144,,-0.012423134336846095,,0.07568685257252811,
SPINK1,,-0.04519290266881416,,-0.029355602790437356,,,,,-0.009784810665144745,-0.007107565652242136,-0.02892776403709197,,-0.019496234657005954,,0.012819439374683607,
EFEMP2,0.004756316435555582,-0.0841602376328396,-0.010555165689780854,-0.02327615682201671,-0.030245761781798036,-0.14551550098970717,-0.057494998751463286,-0.03920255077133534,-0.02956545135451452,-0.08872057262032708,-0.05274851450257592,-0.08817409407163877,-0.032096379790911025,0.011682274508650892,-0.046934086653111516,0.1004195950129795
SELPLG,0.06046499888134016,0.020687923908962385,-0.0072010095043869415,0.03724752550234652,0.049964785760526695,-0.04031457436658072,0.04429629096857757,0.03150215931209754,0.08291560667911742,0.0720900394334665,0.0704311699323544,-0.04999459312841263,0.019659401670962678,0.01275571420133669,0.033091615843175944,-0.07629418543719539
GDF6,,-0.02865135596386696,,,-0.017237527310072144,0.013347813087896026,,,,0.1304570694975715,0.05394248958024218,,0.027214982073258783,,,
HLA-E,0.058598686760553235,0.07368562193102735,-0.027573766700962815,-0.005234690098447103,-0.0444378078921774,-0.13962287204391868,-0.014044950954612405,-0.05972040858970972,-0.039257903641192415,-0.02517935377198867,0.02464001670293605,-0.034308158667870195,-0.06054159310398958,0.04362103679876607,-0.011262106182896355,-0.020313297078862137
PTN,-0.13140089955544226,-0.06224635731958334,-0.03228876485253584,-0.009579204240881685,-0.0721692973167415,-0.17577044613440607,-0.0018034931910565863,-0.03485273634888703,-0.12299837690040998,0.04806033506635025,0.03408262158235515,-0.04240231747737894,-0.04356623964766991,0.021539878390543526,-0.05956494170811838,0.030491671463636596
CD274,-0.05254182447527825,0.020026615565389736,-0.016954017445352056,-0.04733033845290783,-0.004346563312279154,-0.06103378071611522,-0.008104495928919929,-0.032865509108302327,-0.01610326629240475,-0.01779368797181927,-0.005592616826554711,0.0204903965171518,0.030361631620298816,0.05387912556259493,0.05564188317569941,
FGF10,,,,,,,-0.026771605379997836,,,,,,,,,
CD14,0.016179679738755507,-0.0011707862934949053,0.003308499630045379,-0.025248048542246587,-0.1136182869188369,-0.11120134037232123,0.019611620283836124,-0.06982149953730313,-0.10009710969110497,-0.02759194701014557,0.011005800658585571,-0.032031664005103475,-0.031967303722518145,0.047656265275695345,-0.009177744036433807,0.028295309456394524
SFTPD,,0.005635294020208574,0.12449857740247773,0.0016938282144473595,-0.04594335748500751,,-0.05544952309032442,,-0.016544160746999093,0.07669655650863298,-0.049432533052830324,-0.002265808222454109,0.016656556457449942,-0.04351301274007737,0.0009706917132380727,-0.006125883311464914
SLIT1,-0.04742996590891102,0.02787354844677239,-0.028617496718204672,0.009615109433572331,-0.0728967625501872,-0.029573551043565967,0.0053727827030543235,0.017668815470687747,-0.06802397053739438,0.01506123370476079,-0.037563395731356614,0.030968466099914122,0.00984952323299925,-0.07494514755386765,0.07427112627147461,-0.020177027373250327
LPA,,,,,-0.026567004150037536,,,,,,,,,,,
CNTF,-0.019211531722795466,,,-0.016415530954204526,,-0.023463135337839402,-0.023961908785089248,-0.0080056735163434,-0.011361209359676586,,,-0.035257714459869645,0.031543703650683826,,,0.04989812426725236
BST1,0.04494174283552735,-0.048770688996357156,-0.0317919073760304,0.009955114277406392,0.0138783694171692,-0.10285957065834284,0.08023219005799433,-0.019910256035473688,-0.023652086828181512,0.05625403827919159,0.003550523043989693,0.011422397299669136,-0.01914477758469022,-0.03332293744947479,-0.008090889232789151,0.03690549160115913
AGTRAP,0.003881964294569152,-0.03485539805263916,-0.04178738784160184,-0.0284922528901015,0.09109535833626953,-0.12614074041256948,-0.02260315607920807,0.05746191591447282,-0.08058360547131423,-0.06700878456988502,-0.0005865818155754641,0.02634301530929947,0.018278943599594574,0.09901211141823756,0.012418785990391057,0.028604542721762053
LAMC1,-0.057202991440267976,-0.003608358450824629,-0.013837632299730345,-0.028780763597363045,-0.010061177028646446,-0.1171996863777629,-0.026445720880449802,-0.0011928611646674823,-0.010789447105675852,-0.03027164411943757,0.0733639244622163,-0.07110585426770374,0.010821728787441517,-0.052097666360738946,-0.06513993881170518,0.07763539870854529
COL6A3,-0.03155157354438524,-0.02760882781932572,0.04959084123891263,-0.004944833240964619,0.006369632849970538,0.04884602401335421,0.008897833903748318,-0.034534226887917255,-0.03070467308840017,-0.007856963632873613,-0.02123797976864257,-0.05162889053130431,0.043736809423397166,0.062338874344991684,0.0318490818992608,0.017043633132138362
FN1,-0.03707264524840128,-0.029498424063292103,-0.030842515279481786,-0.08719693875534963,0.018725496086055733,-0.13633010322973052,0.013311240284965336,-0.09062125760417537,-0.05704605282063976,-0.07331791561900146,-0.06577100616453484,-0.10053251433291555,-0.0017393606011226156,-0.01902088223828353,0.0004527042028741027,-0.0035664785303768614
MIF,0.032838600541944526,-0.10078604525974708,-0.03608043910155925,-0.03671525670310779,-0.032068567882222836,0.09042614366502044,-0.030581905264313005,-0.025363767121605197,0.05927161755310948,0.05163394834028544,0.04594174323003672,0.04336352200140575,0.07568792663737418,-0.02987200313788782,-0.0508614412669177,0.013563497386926021
JAG1,-0.09651236867743225,-0.06684126756207746,-0.025014037427722968,-0.04579033969575396,-0.01744212981996781,-0.1555632486326006,-0.019002378384817466,0.006781451717372407,-0.11306089184426608,0.016171755728941865,-0.028770113080754355,-0.044023149754934855,0.0032583266470056498,0.03389095944814638,0.015960309421998588,-0.01197105215135793
NID2,-0.051546248300770245,0.013814248729247714,-0.018087070597841814,0.0032000024441170834,-0.03899022562015683,-0.10108831569681248,-0.019752278088455668,-0.010693578461528321,-0.02529710870808683,-0.02701969945067805,-0.011755011514291206,-0.08499770170349244,-0.015208949754106945,-0.05766925215318813,0.008874112414081956,-0.017150375388777027
EFNB1,0.014658852443037447,-0.020711876309239804,0.034463488489888845,-0.004388814575642865,0.024572717258697446,-0.008048960284255387,0.013474085700218364,0.0152287540882605,-0.055428979283071694,0.028725846911254793,-0.00020153746581142272,0.021682358669708968,-0.053383506696143085,-0.02327267838822297,-0.021736722429697083,-0.08699798269120125
COL4A2,-0.07592204813633988,-0.003518822553321344,-0.010647677060394956,-0.07009753827774354,-0.07893631958131866,-0.13298463828644946,-0.08007341982644606,-0.048765490363576997,-0.03724907975408081,-0.015301603854354931,-0.04094648816568688,-0.11078163980693359,-0.02347708857591158,-0.032024302920757634,0.0195898559877286,0.0801302663136715
SPP1,0.10630197332893271,0.05024284994147908,0.0888006651979445,-0.06557828054800889,-0.1366178883719261,-0.17771472673161076,0.028088919905124562,0.04198025649582453,-0.13082444916615416,-0.10401770486333106,0.07372535575822785,-0.01962653423059694,-0.014130111772134434,0.022698052436192728,-0.05510228510485453,-0.08062849237506893
PODXL2,0.06047256725295975,0.07985184689342428,0.041268656245408195,-0.02321994679302498,-0.0253502578383185,0.019831961431995226,-0.005703791730412945,-0.0016467350588612148,-0.03834069471890482,0.036444349629500376,-0.042754135383901944,0.005166283117907014,-0.03431238706327768,-0.00031097394613903895,0.14174485087817162,0.10333562091051399
IFNE,,,,,,,-0.015827868042077937,,,,,,,,,
FGF9,-0.017564125363289437,0.17032743249917826,0.01787128262272907,0.04699068590528372,0.1442975692878893,0.08560644649464688,-0.015076244401309715,0.017200765816651607,0.010757867324897216,0.0018089501872944934,0.005700341918064043,,0.0017993817843758796,,0.09128242917868429,0.2482760434844896
ITIH2,-0.051003620192140914,-0.02272034846968778,,0.02074279793695653,-0.003938365885701577,-0.022845954994026283,-0.02119879625351923,-0.03183385213475033,-0.01592390040765384,0.08940529980240583,-0.019443885922214726,-0.08431084751374941,0.013316980649374992,-0.0380700884098766,0.045481945157110605,
ADAM10,0.022151067046166376,0.0014944799281270478,0.018677527848814938,-0.03110374922525477,-0.0243103963030916,-0.08932699377280812,0.06243429958355252,-0.018933855789031256,-0.09960278278120419,-0.02027726804683652,-0.027097881440972804,0.006225446449488301,-0.002143054641064569,0.028000582806855658,0.023245806449592895,-0.12217713964202978
CFH,0.008484131408423764,-0.054156169666333735,-0.018675289550255634,-0.003421780646090999,0.005245995551790602,-0.08704527762226855,-0.003736220537348446,0.007849240157138605,0.030446888915427787,0.03675413681776893,-0.04001006523357538,-0.0825502130384613,0.025078250936437008,0.14651555321338494,-0.04998859577315555,0.059440935934570775
COL4A5,0.07906516469442558,-0.05109591675632202,-0.022620743713687937,0.058408294509710926,-0.08283206130749758,-0.11393628458559459,0.018751495532130274,0.02752466208967497,-0.027212237513372803,0.038073721867759674,-0.044072872518823254,0.04069483839282939,-0.058679032311510906,0.043517342309747464,-0.018420194081210223,-0.09238162831958306
LTBP3,-0.07715646583995012,0.00826873439180912,-0.005961966890154795,0.042184027309225956,-0.05729265965704073,-0.02584699704176405,0.020665777593450882,-0.03863601691268853,0.01060408324838883,-0.08944261835605641,-0.03741478140205604,-0.04278396037226345,-0.007759904519881881,0.06335996208578192,-0.04915980777382402,-0.027305214876100364
GNB3,-0.02739028237516227,-0.0005552611430790816,-0.009662179681038779,-0.01831257116121326,-0.012007540105689616,-0.08507831714417824,0.00537599532832527,0.005600050117928758,0.007779679778939177,-0.011991361265964808,-0.02986536049068149,-0.014853587682301682,0.0021398470968894533,,0.025738857201867076,
COL6A2,0.0070582750975391,-0.07039032243072972,-0.0104074855718474,5.444102981267196e-06,-0.029535852714627827,-0.10423271734823786,-0.05119651503031952,-0.07678033483430098,-0.03375644823209345,-0.03765674046358453,-0.03366511169727932,-0.03677941566160385,0.002572967407378656,0.08412486894645331,0.03684100242751526,-0.040376207499338214
PLG,,,,,,,,,-0.06166708853506064,,,,,,,
GDF9,-0.01885675217381216,-0.03303873098394289,-0.001166681724563875,-0.023076882324224047,-0.017319839775030658,-0.06418225352335942,0.06895726775387229,,-0.03441214990095802,0.1444104690751556,0.04283631393243989,0.040824619814318,0.016380109318320984,,0.09275145725915811,-0.03237745408965686
NCAM1,-0.0003742974081166263,-0.03562043566133446,0.04666949943509072,-0.005544209773941574,-0.08271136037380375,-0.00980935069481731,0.039483039649282146,0.032903240839144116,-0.04426354271797208,0.03910644606165819,0.04543341457206629,0.15339195699446176,-0.019235811968010504,-0.0076773209756807225,0.08379944207467886,0.04060477149454298
APOC2,0.010531940642362658,0.011359832335975132,0.058829299973241496,0.08520581188809961,-0.0008320303351619106,-0.07629333514078024,0.014949278579887818,0.005592149085729906,-0.07996652490669422,-0.015331826666871566,-0.027470515150265818,0.0431453943467155,0.029712802359542476,0.013896330405957785,-0.013687875751060938,-0.07568558590495413
BST2,-0.05932876394253743,-0.06507562795685559,-0.07223011641645566,-0.029734465758158076,-0.01807831651222258,-0.15237625534143037,0.025966017039950037,-0.06950325720556107,-0.09217581590551664,-0.011191842625211206,-0.014780423259023664,-0.07522953046083088,-0.07612559493122117,0.024915066148882576,0.0017444849625049088,-0.04155467089567717
COL5A1,0.015944079320374362,0.04074340674475026,-0.023544112052978308,-0.026756089653873372,-0.01723716282648378,-0.05654263941577094,0.023458968196296483,-0.06160049251437789,-0.03173404769957452,-0.05473983882469037,-0.051587180563360764,-0.07929153978928394,0.008635652949340085,-0.00030761124751730066,0.0006794938470070014,-0.04272851581407167
CALM3,-0.045126804602320054,0.04068278697601092,0.03848968450379433,0.07082764133069974,0.10832661348303572,0.1423861762728174,-0.015429395433855707,-0.008879701256526719,0.12425701018368604,0.06806317219688043,0.00852404567542185,-0.035636903203055084,0.001991845035206998,-0.04121236440923952,0.08830884916955661,0.01694476093292609
