,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GSTP1,0.05088619549711346,0.025979088002492042,0.0025643716063750944,0.05759656864453665,0.023737367024937343,0.008077921955015912,0.10895181231556897,0.07793790628790644,0.03445567563192069,-0.04031392999214333,-0.033782030616254996,0.022603908933084886,-0.02071541480989892,-0.006186787299181458,0.10723190636482818
VCAM1,-0.012681867180450352,0.02626475240933466,-0.029008838494985905,-0.010873842283839618,0.030062987775315003,0.032828466916606736,0.06461678600169032,0.13446001946610253,-0.021186304054379344,0.014988848051331646,0.008242300761396495,0.04335627600396428,0.009701566328123407,0.07746364835512246,0.02671098610019156
NXPH3,0.022794587831544404,0.044013031805530706,0.020038332481611996,0.025518909647044917,0.027115409515451026,-0.03750808621214279,0.1311086010123017,0.07079875316752571,0.007738338515355542,0.05370177743917187,0.013132231344385664,0.012941347266844205,0.019552513448009335,0.013111389697909627,-0.08253096161497529
MTMR4,0.05554258206784637,0.018540751527341522,0.007465729221774517,0.03171063009658661,-0.004583830799154177,-0.053216859882025264,0.00990550893283577,0.0288131083969456,-0.03624418924919143,-0.0023987634004283,0.03732262412369618,0.030526233513584813,-0.02098185392726463,0.05267860813175251,-0.0068078918308412785
LAMC2,,0.04788147002592992,,,-0.008799441338088057,,-0.023626241889240722,,0.03945049494600854,0.03152977069404711,-0.019638523905549238,0.0004526446341866475,-0.01205643848699243,0.05745560399406643,0.028819260682659806
IL10,0.05076521152401852,0.03632067993990566,-0.021777486067547466,0.05640462307923754,0.009977206583286389,0.03901814081950161,,0.06674410526700107,0.009461137419452184,-0.004821196441905081,-0.037379577383981274,0.00221689121493338,-0.030022998345298764,0.07519354059892908,0.05489831609823819
SEMA4D,-0.040738322048450674,0.009528519577453808,-0.04665917040201059,0.05464264694371232,0.06790626038596786,-0.026905313102112756,0.023081779882387285,-0.03478995079746212,0.01617307071896425,0.033341100378872106,0.017027409612662366,0.020938958812985152,-0.07416480884292015,0.05350152115567181,-0.025978985293851516
TRH,0.044701259623116434,-0.0072899954191689,,-0.0320902649173603,-0.017259103647685885,-0.01266840222556663,0.038439170819452945,-0.00837515957465092,0.00810115510226522,,0.04768167172745664,0.0438853183442358,-0.030818985874304764,-0.037590593057656274,0.007630419795598558
SEMA6D,0.09229362221819877,0.04148739732104824,0.027424002343715708,0.02141583912150806,0.037599649212286375,-0.01668589755481331,0.05845450575394574,0.03892673237654916,-0.008969666970870285,0.05398447117574819,0.0029957024941747084,0.0022655182851136226,-0.06405138483728953,0.001413952925595371,0.08323918019872475
CEL,,,,-0.02047830852991893,,-0.024993437966027758,,,,,0.011847474522340064,0.06237458820626273,-0.030519918752750418,0.01629875210856225,-0.05465927136907317
PDCD1LG2,-0.026446430564269822,0.07396596199263562,-0.021399438786064373,-0.01915578032564039,0.03367102067142999,-0.015077126336516538,0.07097305142156267,0.0485528607109114,-0.03821167083578836,0.061495586780314256,-0.007222439394819517,-0.0037130193845873617,-0.04329562001185484,0.09502384533831276,0.07078013452349911
SPINT1,0.06081050933655107,-0.009445516992361538,0.055526426152472226,0.007728154782711091,0.006416139622969574,0.059675228240350424,-0.021460154689622295,0.06864620896977744,0.03778513465627086,0.05419442887764074,0.13437898784419772,0.02233885482167947,-0.006567986285863249,0.050225422065837785,0.043847156708332675
CTHRC1,0.04096797204578741,0.00495373733085181,-0.022808204978815836,-0.008708043587323171,-0.03051650148282514,0.02355537304075113,0.12653731075619937,0.10302533867419716,0.0017110536873619923,0.037266226905554714,0.016462648836969553,-0.03536881958382392,0.02079717159192695,0.08221401054034094,0.009934950268289647
PODXL,-0.0589389362300611,-0.023832076743358587,0.02236534764656361,0.04245767397551969,-0.00826355177270892,0.0037980548676755017,0.05930033624416796,0.16475979218923217,0.057310261147419564,0.02180318527125948,0.040423280239706094,-0.013399506860813091,0.0004956955769631176,0.03204442851519648,0.09601083662153725
JAM3,0.049634546263445614,0.0367241886433833,0.03209858179694718,0.0023969163354082648,0.023600813521659714,0.06907962144516305,0.06940922179049853,0.05226822029343238,-0.01360061409983323,0.045934494404847544,0.05481721635512954,-0.05094643060200492,0.0008079381771897628,0.026787890182156514,0.11575833726305762
TGFB2,-0.0016599216987765036,0.0676089140917123,-0.03407940128848263,0.040735482304754524,0.007064887307033521,-0.012947700330736167,0.002131406691897634,0.13892766449103264,0.027143501153341108,0.09868832227081915,0.032389108654276515,-0.027557869193325854,-0.007468210105498183,0.012806990898526504,0.04232454589160817
COL18A1,-0.01801279782923301,-0.00765718235960616,0.04711270012293186,0.09282006119736193,0.04250800086884638,0.020237433021594392,0.11936379193505692,0.16080688713803004,0.014172689148616146,0.056970783221712715,0.08191927542088631,-0.027307621747224554,0.032365613332938366,0.015800228499002426,-0.019296880497012253
NODAL,-0.004947785491845962,0.018800401959000214,-0.014644315235536536,,-0.026487971683530214,-0.018145957490351756,0.09768780634924497,0.12972729121927368,,,-0.02387947323382986,-0.019074971598130024,-0.013787441659474688,-0.03351107397989458,-0.030824683130409362
INHBB,-0.04213705102074881,-0.009077673539744905,-0.017919787079771685,0.006769168560377988,0.060973278640965294,-0.01843669419299046,-0.03293818253565353,0.06855002938674483,-0.0005472917711167526,0.05989712130097236,0.06404104360595815,-0.002753917499342663,0.04280938115227153,0.0236267485325519,0.02948723401863036
LCN1,,-0.0027695456961853893,,,,,,0.033464317716405075,,,-0.0253996796015088,,,-0.02719403274180969,0.07253030704328181
ARF4,-0.013589807047675964,0.018616974664207028,0.012686089634839286,-0.10083322277109652,-0.07285773122808298,0.08307739321320494,0.09738661714976278,0.09663724893525115,0.01858046632293497,0.05561767982319553,-0.010250942251558058,0.04562313620356868,0.008000931239795422,-0.008298455616960387,-0.007807032912627899
CXCL14,-0.038413810526007605,-0.003704792661107878,0.0036592783126032044,-0.005372834018346115,-0.011682607065359282,-0.020906634376726425,-0.07062264601523142,0.00041285802915718074,-0.03802974609764342,0.011120820513776048,0.0031443473901820837,0.0201512378490048,-0.02822528960100748,0.027140513930642596,0.06838445007714386
LIF,-0.028957238559453334,0.005598927764403439,-0.000652500437093497,-0.11304882315217704,0.015548198918849348,0.0012702803615112703,-0.020931568080580148,0.14848643225364477,-0.02109126436717841,-0.012659813441936157,-0.004844665093692949,0.07053201849200877,0.001000964980129304,0.0015252499911218695,0.12157014247048455
IL17B,,,,-0.0320902649173603,,,,0.0220659826934857,,0.014210173621683322,0.018035271114431265,,0.004855419038159307,0.09658056664530908,-0.016273654374537958
MMP1,,-0.014497343892187424,,-0.10469953357869331,,-0.012668399461991227,,,,-0.0608635862130689,-0.0349211690870428,,-0.012420917202139784,-0.010258035453165198,-0.09080049183838432
MATN1,,7.41901091403106e-05,,0.013458394622789596,,,0.015955867779120062,0.03071485982373536,-0.01805186059891075,-0.00690253761042426,-0.018316200970829664,0.02182635245865303,-0.017677862214148715,0.040923054703787265,-0.03697508256401372
ADAM28,-0.04518377561984209,0.0003792061969841791,0.07918670967020941,0.008055744377280755,0.015728181755340256,0.02343151561042402,-0.016568135829914617,0.10477558748767365,0.02845306066271797,0.0552872509477337,0.057853324348476336,0.037412306692596556,-0.003256997074601372,0.08401505912217581,0.00037349026003431616
TCN2,-0.03748519163591364,-0.021926078894312598,0.024654741554365766,0.007187473144537247,0.05776313972002188,0.01968897527414413,0.055790835302750155,0.1638613488847342,0.026290246080381146,-0.03754882578690011,0.02156494971518782,-0.02788934008828076,0.011692541169070484,0.05991993089306105,0.030206352612524235
THPO,,0.019255913636501892,,,-0.04218128658356172,,-0.028735438102027923,0.12610734560616457,-0.02227725347843173,,,,-0.015334726670690881,0.060631848935922675,0.17126137259952678
CUBN,0.054639591998994985,-0.007293805538990553,0.0347517169009265,0.006334044104376043,-0.022278232315471668,0.048687467123478295,0.004838427774639741,0.1233782209822995,0.06521378994585675,0.009622738526955336,0.05421413735363695,0.051532781312641975,0.024257063718978972,0.030808436913492495,-0.030628719818819698
TIMP3,-0.011126572528699918,0.012401990161841398,0.04448009531494969,0.06902588693747096,-0.027019494691403974,0.027980759572989202,-0.014711041782990939,0.027337510052731218,-0.04069864891949503,-0.05754311432056744,-0.025312124631448964,-0.03679865852263777,0.05831440076339768,0.019806757464286288,0.03834642635971293
PIGF,-0.023283947441597258,0.03859581471689383,0.003908568698635677,-0.009163085732856504,0.0680661284046088,0.04112539845570024,0.09555179967837808,0.05295462964242725,-0.01580081112562918,0.05914191389422963,0.02028157281311453,0.011403867694791492,-0.05170555755081803,0.048525149601890485,0.004518101852186082
CRH,,-0.023245255592213875,-0.018378577005950855,,0.02718247806831566,-0.0128734029823557,-0.017028726710392426,-0.030013570892141114,-0.028417842366592578,,0.08260103811508979,0.013032578368233072,-0.015297961793870985,0.004791880191779068,0.03515014391619672
BDNF,,0.010705488051221625,-0.016440719242417953,0.04630450687054821,-0.036614183414687314,-0.028066053704693845,-0.013854055823986744,-0.0626596071761895,0.03452150885129922,-0.015464760876639989,0.03762948325955854,0.09014652333694523,0.032572616008374876,0.04825820001121735,0.05343633724309881
CCL5,-0.007578004457298832,-0.05441830888819602,0.011746967032733457,,-0.0035637784395470985,0.02574794321902004,0.03487896094042395,0.0965984774765206,0.010339197751024083,-0.013201747485691966,0.03802228175949913,-0.051572632627331395,-0.03125440124037005,0.07122018940423558,-0.027816318875430547
GAD1,-0.05729668871161433,0.026401506170351984,-0.002019944216471757,0.05705865300115576,0.08429321603639638,0.043491386356133775,-0.07251155418753584,-0.04499532191448283,-0.037230403651127425,0.03460656307114191,0.036215742413153076,-0.03495681598594149,-0.027221410781035238,0.023981514355178587,-0.10312360868263763
COL14A1,0.08315258103255471,-0.008273095103700702,0.06321298485122917,0.09914672412566342,0.020877182063319982,0.009202585411531477,-0.026361743238259218,0.06609638213463381,0.02890527326390553,0.010813322169545217,0.06206481381520648,0.014023263736893585,0.029995354167956307,0.1101163602321674,0.04040955968151517
HLA-A,-0.020125431303086274,0.05926592325481946,-5.8841152794611505e-05,0.0061217366453678946,-0.04957899137993197,0.010894727081030568,0.016301772651360878,0.20777592163687578,0.0035469465529743855,-0.11680700945031018,0.0065899526435708984,0.01747443103999181,-0.011045451259867056,0.028028555518097773,-0.058971759759216855
CD5L,0.04328868741900288,-0.023245252902914862,-0.014128360760940411,,,,,,,,,,,,
FGF18,,-0.004768786863241517,,0.10186299356483758,-0.018632328548925877,0.12977032620336237,-0.023626238447604777,,0.03691796955264496,-0.024768068847537496,0.007453647285663507,,-0.021464228770436605,-0.002247043451246402,0.02065825075971865
ADM,-0.0429844564442079,0.018499778135753008,-0.03588641680714583,-0.06528698863205454,-0.029505935009454993,0.01324120522391121,0.05899893397193583,0.11597657044492786,-0.017956597475337625,-0.050493947793704475,-0.0577180412355045,0.049718470953082246,0.0684175470764677,0.010469208243506233,0.10693582649851201
CCL15,,-0.03878264543032216,,,,,,,,,,,,0.02098387372360003,
GNAI2,-0.04175474599837881,0.02466318022432782,-0.0245696145023876,0.014157622180933764,-0.0018007495287859815,0.04389423236792562,0.0429388708890032,0.13984477417281285,0.03909608929485598,-0.02569134795393241,0.001269340693860315,-0.013285177099596762,-0.00876371088192048,0.08803321586809289,0.03125990873901908
HDC,,,,,,,,0.02994653359174392,,,,,,0.06159455041180914,0.07099031918226503
COL11A1,-0.02700072013905203,0.047186080051514354,0.023349195998933984,0.028315694993870863,0.02404284339542035,-0.007358610715415998,0.14739555821429345,-0.047309601450424156,0.009757613975065955,-0.00621456608374887,0.003791008123611863,0.01581697491174656,0.015933440088423595,0.09054574672366641,0.11170629294117629
NUCB2,0.04990431438742603,0.055731593070730875,0.041276931940289106,-0.06668889005839941,-0.007581520792021212,0.026847941437029083,0.025041759702571675,-0.0010916128275099538,0.027018111627579777,0.037315080910212274,-0.0005685016169618528,0.025423955141447924,0.040337795841764536,0.016007004546316473,-0.048789325760214296
FGF16,,,,,,,,,,,,,,,-0.007145359032200889
CXCL1,,-0.017682776460014746,-0.01971581792117892,0.03308810893895962,-0.046647393718235064,-0.0403738877066557,,0.04427301495876036,-0.03418804619294109,0.03600633836456885,-0.04846596263998276,-0.03412912622603554,0.030102886636463454,-0.00045102151612226745,-0.004025835014908748
VCAN,-0.01813705663134236,0.0260427804378542,0.04472612784208628,0.0791313503648677,-0.017949673704789882,-0.0294056203110875,0.11868095218877263,0.0962556333218005,0.015712468462733453,0.034515415401563006,-0.022809975659628594,0.004830410036839639,-0.03832749207449701,-0.009549868219022834,0.06859470365034234
MMP7,,0.027966936247438092,,,-0.028592942445000748,,0.06780922821328607,0.06644101150233477,-0.01782795536077658,-0.04910060156032111,0.026738251489026206,,-0.004787600855462326,0.005708157026829125,-0.01981192843838234
PTPN6,-0.043376169823766395,0.03396091667473779,0.038852907937008185,0.044598564759095155,0.01760060969251943,-0.05196848978913126,0.06438221024536223,0.10609312328619444,-0.05550404065648428,0.02605396805410365,0.1086294257064154,-0.0062995676740352355,0.019131178511673223,0.02272963722072409,0.06832187424207459
PTGS2,-0.015757650690322863,0.0013980202063901789,0.05419931039084958,-0.0899797588405745,-0.012421353912573808,0.045487421490050486,-0.029035903626583252,-0.021148776080549738,-0.08044541907777515,-0.03569497814174666,-0.010274849882084368,0.12021669134055694,0.010844919903916079,0.07048767509886666,0.0111095576097851
XCL1,0.0890944086958008,-0.011491088037586734,,,0.03916256212439575,-0.013470534358176751,,,-0.0009034378335315403,-0.035672394585517145,,,,,0.021379930672433507
CD58,0.03434111047217892,-0.003286563811646491,-0.03236913739022706,-0.025485760386496133,0.04736252820673285,0.026801298943755505,0.09444522786328037,0.15329002701463051,0.009313898926343985,0.03865057819982817,0.046289440631183135,0.06335980506048337,0.047462688038358444,0.08165704677140073,0.13725761681106885
TNFSF14,-0.03424866670950373,-0.0256663103172746,-0.004790585883380727,0.014633849912752515,0.022271722361451446,0.010380777647680526,,0.07945060621865303,0.055641236461922344,,-0.020903547589629704,0.0253727678402417,0.0027105365632583626,-0.021824762563969664,-0.0397130618549112
CNTN4,,-0.02171830892602579,-0.016096610179612517,0.019779571650252858,0.04655254968587765,0.051170906140554424,-0.0009890966386816684,-0.03697434726134597,-0.011993113030234615,,0.0038729343229965893,0.008975418442908665,-0.05863123248903175,-0.038588940333526896,-0.10123319903219544
NTF4,,,,,0.02147853780775458,,,,,,,,,,
INSL3,,-0.0076169871023527794,,,-0.018632324894303384,,,,0.03246535967567514,,0.05058287134156763,,-0.017935150843136984,0.0163718319679566,
BTLA,,,,,0.04081975409338466,-0.01404348050114493,,,,,,,,0.036651838628962444,
MFNG,-0.060001049803301246,0.003159443550131623,-0.015238766295831572,-0.05075928491965848,-0.030279054502970967,-0.0180948644811962,0.08445028990163433,0.11759771604739118,0.05243459736274509,-0.011060476945688204,0.036524193205450924,0.004559248749699289,0.05511817244627132,0.11069670062490007,0.06709006294776225
ICAM1,-0.015073755505945956,0.033268166204300065,0.016355305086159143,-0.02185963345776301,-0.0064858675810800445,-0.001651673595944,0.038909741983629155,0.1431072963430034,-0.0009025110459699812,0.058138610957453124,-0.05719479157821892,0.04683009056882435,-0.015964609457319624,0.018741304070217867,0.041745381277248673
PROS1,-0.045119110044925886,0.04016246345234263,0.040411687410830434,0.053281985326534075,0.00046078497051290116,0.02555083959019498,0.0383957326159018,0.1263416379996199,-0.017055147448572186,0.02240067662012204,0.01995520219278661,0.06222047675957612,-0.007813219834538117,0.039377844150080776,0.052723649377300126
CLCF1,0.0527408126616916,-0.024760036216667596,-0.021826761784668337,0.011216120764930775,-0.0027115626777985346,-0.0058483463297185016,-0.0006083263890215343,0.031337825124909624,-0.03916113853848971,-0.04167442890127693,0.011347714290494623,-0.04208519826540582,0.03447414434830957,-0.02009419094427256,0.10645533528313307
PSAP,-0.020112736591892617,-0.004302078886993127,-0.009632258193368305,0.06096552475323022,-0.027578918395429468,0.03257955524473603,-0.11049895514272931,-0.05612574409606909,-0.03287980735302721,0.01439716754781997,0.001063181030540192,-0.04161027140638615,0.023738035472604446,0.07967120402810488,-0.06719259944338751
EFEMP1,-0.017459604888576043,0.055376108448198735,0.011502902255935376,0.011782514077766823,0.0019312269884453881,0.0076867942543187625,0.05217729492811791,0.09458463475256215,0.02766212073295577,0.0027768685637240003,0.06299905075126971,0.07152434205760655,-0.09740594214236388,-0.02194515364692911,0.14612851720459308
C1QTNF1,-0.01448584349702758,0.017501005137253976,0.011297800615351137,-0.01565964397765782,0.005527622842273822,0.02280417200187527,0.1068120143785366,0.12064481426880312,-0.026276610340067365,-0.01032669071875008,0.01860347720101953,-0.05315993026272085,-0.04222506830463459,0.0040536179718825786,0.059972944987637104
ALB,-0.03151934115158124,-0.005587623023210741,-0.027125480530294722,,-0.015502149188656123,-0.022165010437632394,-0.020022281520020727,-0.0318595070617178,-0.009867401004447798,0.02987828704527756,-0.034460447649717216,0.07324625489702047,-0.03002299756213763,0.018931879666528532,-0.023037237532546953
CCL13,,,,,,,,,,0.046383471608569406,-0.0155173512474701,,-0.02011799852490858,,
EFNA3,0.02923665786101455,-0.035123381778961155,0.007695458461135469,0.01254784098154358,-0.054272363101750744,0.017859751411605052,-0.06415715314766456,-0.08013850788032655,0.040092101007967715,-0.00397570252953493,0.07277199655179102,0.024876320601384724,0.02158197517930854,0.007317654304379814,-0.08263319953737447
DRAXIN,-0.0027009817861785817,0.0715542969321156,0.04854038943355803,-0.03744245154128251,-0.0171127582214167,0.07168074116803162,0.08388166602498567,0.10990280315797467,-0.017745416378685618,0.03190558221069179,-0.009053360395589608,-0.06088148272920849,-0.05301117360477846,0.0678852937400179,-0.05461105376010018
RAET1L,,-0.01777605420573511,,,,,,,,,,,-0.021789535999643596,,
NPTX2,-0.05478368093133749,0.06331680363637623,-0.017253219131093945,0.05761390276630852,0.0018982707777122686,-0.0012025663233807898,-0.06800024622837696,-0.09523436676242435,-0.035630442080732516,0.026304378375750618,0.06130237519044432,0.07573834095519899,0.04026420418484958,0.04084298624514225,-0.12480953353191215
FGF11,0.029905058110418173,0.057323738959945095,-0.03295550962200009,0.030681005177892805,-0.03931362179607155,0.011308558924561972,0.015199387235892042,0.11855282161489214,-0.05112780075620025,0.03139504227888522,-0.03689619336266572,0.09623146515222995,-0.0010150173164332002,0.0582118499340343,0.1217959055289815
CD59,-0.08907040494610337,-0.029567710190784895,-0.004792146557154651,-0.002899265708994139,-0.022438381894625135,-0.017186596556876405,-0.08908259064128478,-0.01931720806145598,0.001147160399532009,-0.05266785878146257,0.03272477991384713,-0.09286592004443842,0.053713261545068475,0.04876363851911642,-0.05318067937680086
COL9A2,-0.00021881337012806383,0.0682948748545872,0.009326391959315509,0.018121869301297746,0.0358475509503344,-0.009171970292966243,0.019913387755591254,0.05238514489796139,0.020702992518715543,-0.0004852064995868899,-0.041052847162257856,-0.007593528636734911,-0.02865093220083652,0.025318429135127028,0.10055095780476263
DLL3,-0.024385714381118334,-0.030540544756829196,0.03147914788561888,0.039516525528239844,-0.021695290062386578,-0.019646096488667403,0.04261642290240306,0.05561643915042685,-3.8116456449608246e-05,0.022913614385861137,0.01714863491347528,-0.0010764155350994219,-0.07399664465231956,0.0647954893826017,0.014439914093003575
FGF5,,,,,,,,-0.02536954612161887,,0.0038143452077997624,,,,0.03868539314607365,0.0863417928311912
LIN7C,0.04725950894066572,0.019026573023016167,0.017936204062571518,0.07859986233642978,-0.018734195321843054,-0.023675412978960492,0.02238615038758079,0.030640999329516548,-0.014747305970350866,0.06456927332440389,0.03655920187368032,0.02643772981550205,0.010232110348672933,0.019933058812069058,-0.002349564553259099
GDF7,-0.021686075371710734,-0.033733839503373476,0.02061394110353318,,0.028539177892992845,,0.10265231366139897,0.13173741642961434,-0.017045249878250623,,,-0.00945472841333759,-0.014580230770003644,-0.011090839992870596,0.0006472911062587787
PSPN,-0.01413898324510412,0.01967840851703595,-0.03112102950030919,-0.06815098109646649,0.027063785466316104,-0.01768098571281195,0.13427132910313952,0.006087022000275072,0.02880630910518898,0.03322332077300208,-0.034095165811497595,-0.0585301750895255,0.026466728034754996,0.0781186758019774,0.05297769245312028
ANGPT1,-0.009063487504362174,0.012118598869837257,0.013853641200943716,0.01949157603522152,0.05697407169709837,0.03127928321408449,0.0769426904266826,0.1185698672011355,-0.022916328276918498,-0.007999603783440196,0.07171310149952503,-0.0007920443147509113,-0.001620482339055882,0.021248173853874862,0.06991603619460666
PNOC,0.001062382701704821,-0.014596965205665804,-0.01638134512674519,0.009655566939103532,0.007818148711208431,0.08111929041210782,-0.03570271598489438,-0.10539984331617251,-0.02243274305707268,-0.005483060104467932,,,-0.0172854590812794,0.030905214455181147,-0.05861693244586425
L1CAM,-0.032564985038463105,0.04702238641521515,0.07725215343779025,0.06555745445811673,-0.013090755591848423,0.03738492774843264,-0.014060254195958802,-0.05380821358783453,-0.03864822715281127,0.06544692112006496,0.013491492864560077,-0.03624619929604872,-0.03809671440067491,-0.00857026240591812,-0.06148903348986375
APOA1,0.09314007080957981,-0.06434575228266892,0.03030992904907465,0.031827072545255075,-0.02901676754243766,0.00028116513326375354,-0.01429099675464586,0.08259229370587595,0.05764957495678699,-0.0004267230279578137,-0.026129105285894575,0.06430347168271314,-0.019076732709462776,0.07067000489252886,0.05550337590938186
PSEN1,-0.03689578749556201,0.07167217021341689,0.03404752451512647,-0.04965452485873429,-0.02894106859992463,-0.00880220748849437,-0.031811391433568655,0.00411782535086912,0.012839716095448823,0.05467065830001424,0.04094456783619476,-0.0539669596147008,0.00019097353586951333,-0.040639804103144474,0.03420980725855425
CALM2,0.036063101495984656,0.03262550932764408,0.014116594174515966,0.10187454875309276,0.009924527475089255,0.005657469041353784,-0.07142942494640661,-0.15341963986021162,-0.0333160270371235,0.002030054415030465,0.10298593936453138,-0.04346068268392383,-0.030565759032448157,-0.004800874004028542,-0.04239532073983844
CLEC2B,-0.045872490135478575,0.008424577028218591,0.028244911216419418,-0.05626024142744025,0.044781091212469516,0.03441844241983201,0.04840274452646287,0.12409793951252736,0.023893860492612124,-0.014684523437180543,-0.006384364258184506,0.000747624939525482,0.014499197523990995,0.05365275440955399,-0.042205566955320545
NTNG1,0.011245844015846003,0.002171899522693859,0.004980355295411862,,0.04637724042229991,-0.03422722494431226,-0.0392273282098168,0.008150457629314184,0.05683562242286789,0.02759153462945177,0.02577305061794026,0.047097943260986055,-0.024927697600419615,0.057860958904606935,0.08221401042512867
LRIG1,0.049733046883804664,-0.04317175837249165,-0.01265777431452417,0.1057651189340792,-0.006405657545666496,0.02904725758767237,0.0036233844049913485,0.08350587912472703,-0.029601389512895808,0.00892118348022473,0.05178364420489168,0.013319251090014646,-0.09288276642489499,0.00626342918211484,0.03022793156454361
CPAMD8,0.07936112189155077,-0.026284822471336372,,,-0.022038715673480293,-0.017103039593729354,-0.0019741624992858555,0.09263971305716354,0.025443257006619292,,,-0.03374880806903476,,0.04413040843924089,-0.04007785012346108
GHRL,0.0004396027131756144,-0.0032493697836953606,-0.02190869171619074,,-0.01324059649273586,0.009301367186158031,-0.021285280774261745,0.04154902236119401,0.025436010405574413,,,-0.0456670864923001,-0.015771350348367155,0.01487877103007526,-0.03532904189562656
NPY,-0.011142518888252878,0.009248349835556646,-0.04051431051726493,0.03878332930650375,0.008040666127116278,-0.0050185614458279956,-0.09673121076763277,-0.03888386178861188,0.02292737552133238,,0.011170327557689774,0.10743037737224213,0.02316605314870346,0.08217623101557511,-0.05362178798184794
MMP2,0.07981694585228705,0.013241674639864393,-0.012898682556036887,0.0710163576076695,0.034371738497640775,0.023704818915026068,0.06375303398025604,0.09848583536549914,0.009857396077481975,0.0109544360184156,0.04424795115581654,0.0025282970212645093,0.01913654528780521,0.05188317110196059,0.057766942453751975
LHB,,,,,-0.019194056982013645,,,,,,,,,,
PPY,,0.060557806867116544,,,0.02150464693418889,,,,-0.016665299553870992,-0.0208859461451254,0.03024051954305815,,-0.01929623623473449,-0.007717674737048011,0.08421360158403474
ALKAL2,0.12405661821581251,-0.03333619738632349,-0.013864258512465812,,-0.003866323566718457,,-0.00313604231873142,0.003585926305396625,0.0038243711415804826,-0.03884692259815321,0.023204311475790277,-0.04005340159085397,-0.009598971861519328,0.03168969469294751,0.04878407585347733
CSF1,0.029298972943284082,0.0438974017064337,-0.005595242198559468,0.0011213127053202223,0.03633975954785878,0.0024436272667623412,0.05350048398946485,0.10319601504229593,0.00221241026168507,0.016779220563023216,0.013233145574418667,0.001997068664204516,0.0067239965017668836,0.0647535255119755,0.09154768303810654
SEMA4C,-0.05660555159132314,-0.05015137503877158,-0.05149893243691458,0.040485305216181544,0.0016744994946064017,-0.016253626454645297,0.05162113819046713,-0.023964164331118507,0.0010418581056227606,0.05396540412104781,0.04414444260053276,-0.0017241444085544194,0.06259884976981749,0.08103142776788533,0.0021994120208523285
BMP8A,,,,,,,,,,,,,,0.03816203589923921,
ICAM2,-0.0556448991178139,-0.002840786608323462,0.0680367326046184,-0.03827855045677353,0.04459210197814394,-0.03877445919495193,0.045314681705641215,0.09810816501225478,0.05772680974985146,0.0275931508701327,0.05619776195938235,0.009013768850110895,-0.006112198697874114,0.03817891051668076,-0.04832197920178055
SYTL3,-0.0028766981079577252,0.03660626644792415,0.07189661489894074,0.06997527361556218,-0.03984169575651287,0.04990928096605571,0.06615148467111283,0.03765691481719999,0.060761501013743294,-0.059080594526031406,-0.019005404888365482,0.03895296329599315,0.018205954789672244,0.09141661919108518,0.04342058163356578
IL1A,0.019045146624123998,-0.028634160854560112,0.02123020594131117,-0.022622558811950213,-0.005938077962036802,-0.03588201966160269,-0.0033329453906347957,0.13500366304841563,0.003532754637148241,,-0.039202616645192326,0.0009662065586709957,-0.02325621505505133,0.015362272481288576,0.028401929190328593
HLA-G,,0.03635488464436576,,,-0.020272638449820087,,-0.015447534870104461,,,,-0.008313078024026877,,-0.012254311223131552,,
PGF,0.05248079639453735,-0.023735156187322262,-0.036794915711391575,0.007260864984212996,0.0772473397382244,0.036483446184388556,0.05467255252615307,0.16926624779164162,0.004485856587165615,0.04053642436389357,0.05772229228511288,0.014092418793854452,0.08377021033683288,0.029419287774276184,-0.006278425123290479
LGALS8,0.047393711614873796,0.03774892635126586,0.002638955164231138,-0.05326333500349718,0.025110111700721006,-0.02877510686958021,0.02415458682313277,0.04146384840030372,0.014435839530977445,1.164972971459359e-05,-0.008225200320208704,-0.02129861629948795,-0.019613305522871046,0.015244216950005008,-0.021772014550832566
DKK3,-0.005984142369695669,-0.012903124707177025,-0.010967458029284637,0.09079566327446528,0.03269399543463716,-0.005875431687883401,-0.11568979375169651,-0.10296477423900115,-0.011657769518042519,-0.04811483482654566,0.0666365565395412,0.030048718068833774,0.012563622192873772,0.0035694837731792446,-0.14605874320081846
COL16A1,-0.012028672809000078,-0.024080004710714104,-0.03453027119126559,0.05426076403485988,0.010945667893118325,0.0017230717605453871,0.03169690904576109,0.0022545581279946963,0.022239341325333777,0.04214509948574926,0.07534870670380484,0.01970606420998325,0.010671619991703296,0.07870982494875901,0.029835908223507884
TPH1,-0.035548553902845816,-0.020084124243645002,,0.017905164115229234,-0.004742444724914801,0.02659192224453208,-0.016368817362650355,0.062043296560033545,0.01261156897714583,,0.010175049776572954,0.0050521699701297305,0.048898123227639825,0.00024509684716275145,0.02690193053820929
TNC,0.06937036068119212,0.04665491633380192,0.03260299083143013,-0.052062029665524,-0.024477944906012475,0.0363983242082277,0.08873937535539873,0.1355616349961148,-0.04705593906387186,-0.00016052371978194196,0.037700442564830454,0.014840286349613879,-0.03578050635514455,-0.017888177180585878,0.04407602006017946
