,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
NTF4,,,,,0.029043225951336845,,,,,,,,,,,,,,,,,
INSL3,,0.03977677404241891,,,-0.01638527908872788,,,,0.03200491730818045,,,,,,,0.03124201001488748,-0.006314381529335237,,0.06216930617374607,-0.012605960517630164,,
BTLA,,,,,-0.014354685455091214,-0.022791040265662126,,,,0.034554043847091154,,,,,,,,,,0.046076895365658406,,
MFNG,0.028576699380548434,0.07556418286798282,-0.02189404251743569,-0.010665753048647966,0.027256439104854233,0.0025925551412154493,0.0536317658028349,0.12002120784220756,0.035228387713354584,0.038345864522419164,-0.04496465537327021,-0.011993264831772736,0.013469274578937838,0.03907147848200097,-0.05209606136949337,0.03370254700349269,0.08070883832917461,-0.02504219430873107,0.01911181398750438,0.030383098501337316,-0.005130775430106624,0.002183940014189497
ICAM1,-0.011875682861308875,0.01269059851894859,0.02972192571621312,0.0421658523289392,-0.016642695629341005,-0.052005039058350404,0.012181938620853587,0.0919181095929959,-0.0253949234398538,0.0010646127691771737,-0.03238441686519505,-0.0017343377052646911,0.02338296198683326,-0.08772937345002808,-0.031117544868743997,0.045326886961698815,-0.02816209947949681,0.07708435822322325,-0.039157026321603346,0.05916168864844165,0.03667746551756396,-0.10067613379992671
PROS1,-0.0649271563247497,-0.006258781234870669,-0.033886986909601784,0.04019470804139217,-0.010687142509247054,-0.10375808545497887,0.004309329288422223,0.1176860476074897,0.044345625141418016,-0.026413024981647534,-0.017670681432571857,0.08600473644612976,0.03653417738855647,-0.03510691719384706,-0.03926213978909209,-0.02649372187263261,0.039144719089861654,0.09162376692351398,-0.012280757624333413,0.025567416069814185,0.12183146076913595,-0.01980874402658154
CLCF1,-0.04075759319479603,-0.00982397036999833,0.05255878153715713,0.08046068382209838,-0.01660220113284837,-0.09139752350000163,-0.024698708272302798,-0.06574763481200904,0.006070217143082919,0.04796513189604874,0.0026316989825756285,0.030873735760450792,-0.010814813061277542,-0.027342156463595377,-0.010615564073124051,-0.02326629747970288,0.015657574614499598,0.09987947957820267,-0.00511888986559578,0.05202283504229564,0.06485203396396538,
PSAP,0.19317821861141882,-0.0045595663766315984,-0.07049660090991022,0.11166002021449249,0.03257427940223236,-0.011951923513158854,-0.007788250704969194,-0.0576382390910676,0.03437744422413701,0.021141282688047373,-0.041076428170707016,-0.02932637155587759,0.010313345536957683,-0.07875070000831427,-0.05047692621186312,0.048032641071106684,-0.017151131930294716,0.06829438210957987,-0.05724158463246348,0.024282959475914197,-0.00947492499868101,-0.05936154930034236
EFEMP1,-0.07496099998765494,-0.003450376103106054,-0.038753925613361474,0.0513317122347054,0.03866528894591342,-0.1495959429038015,-0.01140688413382992,0.11925984179875758,0.0013089367243610327,0.029154233920897686,-0.20968066915817107,0.01708387894267855,0.0062170869222122884,-0.05052158905878059,-0.10493677592190619,-0.02035544822183237,-0.002683569583697807,0.0007509041072297022,-0.05169232014683289,0.009571334309573458,0.03398249630732901,-0.132649350178788
C1QTNF1,-0.06027339284446885,-0.07497197301341556,-0.04399106510961688,0.023297502644026243,0.0030725349820871235,-0.055584706622833366,0.02286479807536087,0.1364429192613401,0.025914070571250357,-0.009715291531312838,0.04589971394440977,-0.014916744593982149,0.030320635085435244,-0.02180503985360189,0.07253702546882461,0.006647253548288498,-0.08276293816997998,0.05225916205194889,-0.044790510833405496,-0.0025341027661865702,0.08614739263654142,-0.07551804063275012
ALB,-0.043320374641349996,0.00958813149961651,0.043465026755378416,,-0.029089723732416396,0.00292038855899328,0.03211854652388065,-0.03325961889000407,0.02506032588503891,0.05755161922435143,-0.0937387992357464,0.03635483688885191,0.04004855238896974,0.13398299711767506,-0.021768059800669686,0.005936273130322133,-0.0035960003478084975,0.03223037545556357,0.038436172513599515,0.0043295670744249795,-0.03350329589497057,0.062226545478737086
CCL13,,,,,,,,,,,,0.011227413488949015,,,,0.05964802800160994,,,0.02669201057190766,,,
EFNA3,0.0345153226725776,-0.03909053187268828,0.04324907770663456,0.029617162479380656,-0.04146340665895062,0.06390157158915892,-0.012526565985768973,-0.09273480857099206,0.02806802259560691,0.01216910911168772,0.1705539934701889,-0.012669908431147183,-0.002480912269368942,-0.028215192859395874,-0.05413325654097168,-0.04614340090922624,0.03135629729867347,0.033613666762009886,0.06620012648520135,0.024665989600117445,0.06432586367787128,0.09357399756185304
DRAXIN,0.01840028864098214,0.05032279746524278,0.06868420219662605,-0.07767190140905565,0.004549447070172615,0.09007554673883816,0.04842124136753288,0.12999038388304163,-0.008777882234432675,0.03616670551247664,-0.021601454086735757,0.02874152577915096,0.08698148878117176,0.024124205513192668,0.03049499379341296,-0.03236921663287592,-0.07785036912504673,0.014034964267994565,0.023109982964212298,0.057787083426084414,0.059138737613054,0.036694935007726505
RAET1L,,0.030013349248114853,,,,,,,,-0.001263032017960845,,,,,,,-0.0073535309936682575,,-0.0034371377720590476,,,
NPTX2,0.11962982958118601,0.039756055600931435,-0.003174480433131294,0.02868851606461282,0.02050867065911742,0.17569849577358876,-0.00933112701488627,-0.13295517752149166,-0.014573649250125742,0.06249357894196896,-0.0695902833387237,0.07244675735057154,0.014130111057104683,-0.04689996117323112,,0.08962307466701668,0.044182290627995446,0.058237696760555444,-0.0022431890421031144,0.09360589047015726,0.048478163389823616,0.08820730909421756
FGF11,-0.12146827276808261,-0.0025637453419296518,0.08437270038288065,-0.0401610113065801,-0.001596916463687654,-0.0233048119055273,0.05447644532123407,0.07158978795720816,-0.010461092497441156,-0.015513664276538783,0.019926902709834972,0.01841664444957879,-0.012876825520993092,-0.0354529318514283,-0.01989575764617816,0.01451057555262563,0.01688719116558231,0.057407997328563214,0.0069145127343483,0.10289222764982005,0.07628219217386517,-0.028817574104093656
CD59,0.0671374801878432,0.10279655968427916,-0.0007514637446744161,0.08603582091988252,0.035097602566932666,0.07183082951712924,0.03491806714792364,-0.060663510398480815,0.02200469647246466,-0.009963772778238653,-0.046745432173701466,0.018823323924505267,-0.026020668748369186,-0.012651167769258937,0.061864795885883055,0.0828257005227807,-0.04269306662848915,0.0089049412802277,-0.005338710998483242,-0.0265967836540932,0.06927434112225737,0.00622175652328476
COL9A2,0.06761724283219489,0.050935629675404874,-0.016372258911882393,0.021318461653652844,0.005217619030099522,-0.0532850376980201,-0.02429733483902167,-0.01295560519863422,0.03892242738938083,-0.030273544721491394,-0.10062513989328185,0.0353849691100359,0.042581662405766496,-0.007746990075350866,0.026886651040660414,0.05076373895463272,0.05165160267846736,0.008854518391633268,-0.004166627493863108,0.030179287649614174,0.06651394558729726,-0.004404618646328733
DLL3,0.09292929117379921,0.07434993638006548,0.010541806410123271,0.07182961466284538,0.008403751963452484,0.05130694563104259,0.05842650788512802,0.036933309875817964,0.033931039236839745,-0.021793946505830813,0.15669225662889638,-0.026113233338720742,0.004485272436821535,-0.09661081794659553,0.07168459046555128,-0.0016755430551667963,0.06974841816271797,-0.015425666304249517,0.03193124132194955,0.06719966047309264,0.10951074963197012,-0.03789524128860838
FGF5,,,,,,,,-0.023486768335607058,,,0.13243461571356258,-0.017356167457615746,,,,,,,,0.05808389794008683,-0.05946034634996193,
LIN7C,0.022358200831129924,0.03962880637225515,0.018666299506821638,0.07374138269748122,0.02199563147591844,0.036532757008525006,0.0056279888482514044,0.0775214795236077,-0.03020000285838754,-0.05197800003588621,0.07651561064219232,-0.009022909911484262,0.010418593095027285,-0.010108120078528838,-0.002092000726581975,-0.03878192395084154,0.008592900632129528,0.0015040069539790195,0.09274198319650138,0.062497974246544546,0.10545992838134492,-0.02846005649325211
GDF7,0.09740160440759271,0.02842251214320996,-0.023308344957785405,,0.03130673620058095,,-0.016222561931967153,0.060275699777077384,-0.06024754551357063,0.0028702867473316385,-0.0003376770094367496,,,,,,-0.01236558278588746,-0.017408207667885534,-0.0360045088389884,0.008217633807065793,0.08805306237762707,
PSPN,-0.013148612645592611,-0.028752473253520164,-0.026833967758589608,0.07102647901376573,0.03580247072290055,-0.009722419683627737,0.12857363446006617,-0.030165903352269773,-0.025325612640808126,0.010969894492866412,0.03991024426704536,-0.0183452845368851,-0.009825386464497807,0.003025353703427073,0.168799027194202,0.0551765415296865,0.05405783495170708,0.04021928491161196,-0.011022892195189581,0.006992772177193444,0.09687724161391398,0.07429063115409507
ANGPT1,0.048849118058811494,0.029959939551181727,-0.00806386845685713,-0.024897470124215212,0.10705669502520648,-0.007076978916510888,0.037655706794423066,0.13045488494439758,0.01168634972455666,0.027013150931255076,-0.06890807015932705,-0.009344318364045775,0.057729352749810316,-0.07006247991901912,0.05929488900658118,0.013098105500567427,-0.05995770603279767,0.021572030754212802,0.005541817027985758,0.06427400805850622,0.08203180678136927,0.003413726180490121
PNOC,0.0768858809753849,0.03164863910089692,0.01691959812539899,0.09950098915315461,0.10256941749076022,0.11681496454591689,0.011748651585886229,-0.08107760197553301,0.03030283668933733,-0.019689678335745753,0.16726759494158416,-0.0012382202396986636,0.0328964114730604,,,,-0.029528325690303194,,0.0021500729341339007,0.1173845209596777,0.07533520921783075,0.15630889877689977
L1CAM,0.2046424501275628,0.0226335812448212,-0.031091580138006128,0.018246649762094704,0.008769987384415695,0.06490390272327624,0.0568552171765158,-0.043085346205566435,0.057675782823009496,-0.030376428846971622,0.22110922179295836,-0.023516846744423375,-0.0009262537240274375,-0.04035755034013956,-0.005726030699946511,-0.029483264576547475,-0.03749628860282508,-0.01927364256626179,0.06253394660656997,-0.005360861750204662,0.024931611544339705,0.07140299442014615
APOA1,-0.051844225331656994,0.003223732936990268,-0.032278928682484054,0.025738714528560046,-0.025517364962916903,0.07774097803538865,-0.012638781051971764,0.026582577089997516,-0.027539040079663478,0.03947677772647723,0.08584321323509803,0.08445984355682978,0.02165904227592248,0.13907761876440985,0.020556237339916978,0.08508667763895214,-0.01907274806736919,0.07101459992053766,-0.02543422707096909,0.058574587500816004,0.030243727740669673,0.06663239999517133
PSEN1,0.03571712264805065,0.024822230396406155,0.003459592823819269,-0.027906884470862363,-0.0022928669652147317,0.056127964352741505,-0.009136494707251867,-0.020525680816440156,-0.005646033832232063,0.025007315617069967,-0.09525573050152533,-0.036723083372162214,0.008256827579946018,-0.023105209527797894,-0.0026111526620579513,0.012010310313872756,0.019920663291118766,-0.0032144510608357103,-0.0348481423441238,-0.008293920522033439,-0.0002468623517477393,-0.056162246470074485
CALM2,0.18493960721618094,0.10200784817292188,-0.024286675402352517,0.014648509226267781,-0.0452236088403203,0.12603268860338637,-0.0043742721538045535,-0.12324433193122979,0.0331646009145697,-0.01688399485658852,0.2355445219431309,0.07992321547471941,-0.07072296123165883,0.13891545463127103,-0.013072383308219726,0.04523616541026858,0.015891976168276548,-0.050162557952462224,0.05849301933212449,0.06591233938994848,-0.013999679825446849,0.004804817319893013
CLEC2B,-0.13235164484812698,-0.04071861502732721,0.0035416191578176727,-0.023985274510553257,0.0018902499435080608,-0.0004981894755341508,0.026355281027640117,0.10317044002298255,-0.04936277035605357,0.004752272377166407,-0.03439172815926166,0.030707494729184093,-0.023740989994139688,-0.12459627001397201,-0.03712928081141364,0.028376388117093,-0.05719052396133803,0.04537510227700652,-0.06412474476269334,0.03992769383014468,-0.027006909454697376,-0.028263157444090404
NTNG1,0.08288104999792413,0.08276750751647786,-0.055745060261118556,,0.02989409547727108,0.01287004845748882,0.0035931789240476113,0.02860870175117301,0.03910227557554047,-0.01124927318135568,0.08045604387051003,0.02478171061799198,-0.018559305034992264,0.017730453026202,-0.04518471600153981,0.03382693851393902,0.03261259268133192,0.025934216747005266,-0.010266707119942386,0.13044612901535887,0.017740955162811413,-0.010124951110036702
LRIG1,0.04387378780509145,0.00969133238488014,-0.01313090378464852,0.04266965387641193,0.03644863232971634,-0.08300533432605743,-0.07737844980286669,0.01971094681911051,0.010497866742803844,-0.03030002821454282,-0.10222382497208408,-0.006464881348302959,0.03893997783507956,0.026423732671064997,0.12122531923667762,0.015694993893514374,0.059312136815109794,0.052037573584377425,0.0024932564821666297,0.044875191132935116,0.07481715154151451,-0.018207480651526747
CPAMD8,,-0.03084264115685935,,,-0.0193808614392239,-0.027756371649757357,0.006651054686552252,-0.0072463765329082355,0.06121834731377463,0.09666868082777172,0.004120614233772372,,0.04246293487809194,,0.025111667506051327,,0.035799110392503455,-0.013838550663376598,,0.1399849381404441,-0.04682090171293301,-0.08634990562591756
GHRL,,0.018536838003140117,-0.029564118352766004,,0.011358456562345978,0.001395398924895309,0.026841585654514288,0.061893246406551285,-0.034240267115657703,0.008290877430534542,-0.0011215117854572066,,-0.02678913138800659,-0.053264230695469386,-0.020706334729147628,,,-0.019810996496466043,0.030265411898429642,-0.05424653646893267,0.014522835737443304,
NPY,0.1609431312175289,-0.0046296435977858374,0.0036375327668115515,-0.01959404312147473,0.03971495846801107,0.0694926865238574,0.016136020490992678,-0.04298713559462773,-0.003965703460441174,0.01579507448733109,0.055484946923886586,,0.004863305795377603,0.0351201262100402,,-0.06518643602791348,-0.08140789929054926,0.03125998048529376,-0.020115043402609598,-0.0035874331390314553,0.02787262380092011,0.04945926261111175
MMP2,0.02817958682234464,0.1075663471769356,0.023277059087482264,0.02675054400406167,0.03508284309005273,0.0320566067608335,-0.0026679772356429645,0.1148819368160456,0.018586927301349396,0.0017238186870667134,-0.07416032197939158,-0.0352463127278988,0.012872810780303385,0.044618543488513934,-0.024440345056251058,0.10107819711738833,0.027790163646877548,0.05330464323225599,-0.026208613021477468,0.06448969082448308,0.09497212316709971,-0.008035326913166005
LHB,,,,,0.10124962031549838,,,,,,,,,,,,,,,,,
PPY,,-0.03512831153986782,,,0.049522234334208645,,,,-0.017144406577031375,,,-0.01884907621939546,,,,0.012329363666229474,0.01825628567428662,,-2.207793741293941e-05,-0.006261315943978072,-0.051585404552954656,
ALKAL2,0.0005223168918692664,-0.034040180186474776,0.06826635044627466,,-0.016634037248307147,,0.019124310566369488,-0.03545484625600626,0.0360033436461911,0.030525277883834342,-0.05920536945766493,-0.008775155111420636,0.02455496357475339,-0.04787042778610354,,0.03196667045867349,0.021182648392928955,-0.03144590462617992,-0.010691691854299199,0.06270512977005864,-0.012087589614160251,0.01034057336031621
CSF1,-0.04943002443293164,-0.009101158355014169,0.05526473121747066,0.05554104944066189,0.014425549170621176,-0.08012424395306363,0.028176660109900026,0.07039284399644999,-0.015058123719301817,0.054082852043865995,-0.10020718093859272,0.03533789091996018,0.08345872311486215,-0.0017922190228343916,0.04431157435093991,0.003047263076490031,-0.03394172394883971,0.0792215027004414,-0.04160107245080784,0.04981354146909331,0.05589590796933613,-0.1285884747488947
SEMA4C,0.06511399594286689,0.0714881062113467,0.10173289971974882,0.10012163486138968,0.07924116383465875,0.017695570245011744,-0.012101835458703447,0.05277023817355265,-0.053479525252539135,0.01679872891909151,0.029903695267040807,-0.005840124193619631,0.06982860196472204,0.07622251272772781,-0.09917760265240509,0.09154506758751688,-0.00766228450375413,-0.029157200399179583,0.0023052137849345323,0.024407475517827584,0.07728665207080913,0.045021442539275
BMP8A,,,,,,,,,,,,,,,,,,,,0.01639333249818161,,
ICAM2,0.04749071511571836,0.03247800728007369,-0.021652732514811122,0.047318872228892125,-0.006918546312128494,0.1072255207641595,0.018933400918961847,0.13798670553488498,0.04726032438845417,0.0115561253240623,0.023341551047843096,0.048356689105064785,-0.008348427288892213,0.09090998502787748,-0.07090064985503737,0.12275832653769847,0.0005960622062379703,0.05274626660428363,-0.03117316423914462,0.058103388880816426,0.043364273286775196,0.23123234089182249
SYTL3,-0.033448034032408674,-0.053231150628992564,-0.004990938783877964,-0.0021784632703128583,-0.04206500961887564,0.0013210193869905248,-0.03490759477573601,0.05905910398238734,0.03350605731357621,0.025648418233941615,-0.015723109342911597,0.0035131085737574535,-0.006393532347316049,-0.08967101756715262,0.03992104044938392,-0.031004537457430256,-0.027753274076301265,0.07923784054301115,0.08485088302227478,0.06662898563592555,-0.03165230768281519,
IL1A,-0.0017984054447773604,0.006820038747947045,0.007405261781567816,0.004316891699672495,0.03292621626521995,0.01075758946638808,0.0062917443259557495,0.02105768404513949,0.01861445453912352,0.03892914960489648,-0.0310390824338107,,0.013877218929072043,-0.053175252643122374,0.06914857166407784,-0.004194311564527188,0.027464651733293495,0.029644891745695467,0.025083875180438555,-0.018281419198356078,0.024743697331242494,-0.0692725865566921
HLA-G,0.01871332211334356,-0.039723540314211325,,,-0.017827771936648428,,-0.019608109893341594,,,,,,,0.013583185885856205,0.0299180468063717,0.018723903808037193,-0.011306319123729897,,-0.047724570478993346,,,
PGF,-0.1119851090816868,0.04216403062710204,-0.026259783179406585,0.011193763194431387,0.006245028333012234,-0.02148593789790134,0.06234843877994084,0.1605931217262957,-0.0197341747894287,0.05484395494325318,0.0011248532003110938,0.046927304896446774,0.06948977220177399,0.022883065916294482,-0.12275757142339308,0.09604060437070723,-0.007919383317906039,0.05547661736679568,0.002291868763543574,0.03884629426965422,0.038259120504833447,0.030694813804131617
LGALS8,0.07661834483601224,-0.011705739119598917,-0.03612481597187892,0.009630917427689283,0.007305487938459061,0.06673477079126777,0.04115587139219448,-0.0020116533730974153,0.05794607826560029,0.014750713046100148,0.028245692844035955,0.04734437817937699,0.023333963460356585,-0.07639184244059685,0.08965074365562838,0.05915929609738529,0.005461331711901295,-0.044784104810359,0.11729909426482481,-0.012481598377458467,0.003985042524695727,0.022162776668402176
DKK3,0.17642757574900245,0.11415384810106831,-0.008669382310049415,0.08811350739466442,-0.0037770785413129204,0.1593058144279332,0.018952731127988672,-0.10760229204870918,-0.02029019848969566,-0.019679628177959593,0.20755677143892587,-0.025975684310390174,-0.007958683932996856,0.07070176694998326,0.08141781683721323,0.060754173957343095,0.04013548431545776,0.05479055883003568,0.027119805915655142,0.013384791415850158,0.019735188617514516,0.13149401139680286
COL16A1,0.02405371045449118,0.049255644807365336,4.6544382405851356e-05,0.10134718232435959,0.0439310341509934,-0.09576685598427964,0.024869675108459617,0.034699223950611716,0.014001031110007566,0.0377293116391637,-0.049787663747845476,0.034450621478577984,-0.029173709960504706,0.025488152025382287,0.010107485424551576,0.05061361800523394,0.08027435763097485,0.03769557890983817,0.02764007717144471,0.06805500534962282,0.13223629714695187,-0.026106506060240137
TPH1,-0.0012876912445655675,-0.02916716704057199,,-0.029097669899568256,0.058246269648364074,-0.02724647692610018,-0.02077752679439108,-0.026757228853237496,-0.009427697298456864,,,,-0.011933291598030702,0.11049382988008177,-0.008605350765698513,0.027906868915087084,0.05925078520527247,0.08649014058918636,0.027732602497718733,-0.015523643377470489,-0.0068505770418751995,0.10754051008782342
TNC,-0.09123430146225232,0.004163893729146373,0.00554389956310152,0.04258197601821456,0.024390575070431013,-0.10163585653638371,-0.015290895683400751,0.1381216639228997,0.006592504096227243,0.00795019091440209,-0.15045117941866826,-0.08024501041050613,0.03539659010360231,-0.058267600987642734,-0.04264476764425634,-0.034225883486341306,-0.06564387884397975,0.11130829052809163,-0.01050316962141191,-0.005608680697793341,0.025088816193156692,-0.03696059336109496
TNFSF9,0.060175536906306504,0.020734591261522,-0.03128532133640245,0.09525787076722118,-0.029236123555957057,0.06598962948411055,0.04210264302280009,-0.02714723642053783,-0.01631641565251782,-0.02547310004142962,-0.002967656366110914,-0.035837777635002024,-0.042857898834916676,,0.1066729934143583,-0.0004995145456758124,-0.026208570773452136,0.00790021048178209,0.058510836605070476,0.01747705513670639,-0.011483840007161898,0.029585142544260506
C4A,,,-0.0007099795404128116,,0.036406728205459225,,,,0.0068744522646183035,,-0.02405646782866677,-0.02235261297810844,0.040549352091292824,-0.04926119354731335,,-0.013923992554903807,,-0.0068123049216190475,-0.025519002505954402,0.06719160631936522,,
CNTN2,0.06558288636584052,0.08192826324896173,0.04428152879764316,0.035089467094043786,0.046772599385952365,0.005831100257138956,0.017384303114258058,-0.012334027541280188,-0.004745662893975591,-0.017886520975383843,-0.22093092625838393,0.008954337572103116,-0.012058073958213757,-0.016610250717346644,-0.003859336493977895,-0.0008595933904410507,0.06915521220051976,-0.10138384252463076,0.0930571937486693,0.067355828564097,-0.021450647188730167,-0.1209265159063287
F7,,-0.015341630047936596,,,,,-0.018045341311058463,-0.017239780096105925,,,,-0.020378364954548357,,,,0.07211241737252577,,,0.048552548916321235,,-0.021636122909882757,
LUM,0.03319949747221295,0.08226925993582139,-0.015160574139973914,0.032959781599176896,-0.002854564847532967,-0.03856295819850415,0.10482430861162155,0.13071413568916387,0.05235972534722822,0.021755026001417987,-0.031533688078161155,0.005226614384310777,0.017884414069737,0.09862572557135733,-0.004954011755039398,0.11331597520634494,-0.018873559118705103,0.10325264725760594,0.03695054072178181,0.0004831045512662471,0.0900500095763407,
BTC,,0.0027178936801426695,-0.0168659810905078,,-0.006401608109438838,0.002343170899931732,,,,-0.018028938939538698,0.013120968029187153,,,,0.08822002249924905,-0.010684852879134456,0.003967595650680669,-0.04248803706039577,-0.0231069947272924,0.006958180450772556,0.03662576922862282,
APOC1,0.009370978865439443,0.0871549005937445,-0.01878237423527048,0.06509136826211667,0.08534975087975716,0.1470213664149417,-0.026682780651172827,0.1739259644507197,-0.01522433642179379,-0.018772590566449775,-0.2340565176702173,0.026969048543186745,-0.016752565623346812,0.038786778251430946,-0.0026217847023191476,0.02391863138305221,0.04716215103505467,0.04998101602075033,-0.008301296151823012,0.03546352849532135,0.008549230647778738,-0.1124322686201153
PKM,-0.061533044707797836,-0.09199266704838031,-0.022606861932432668,-0.010398052944945172,-0.042212430151048995,-0.06009478578024575,0.0031807999481237746,-0.04222486804161393,0.030404469881049816,0.009263076847188837,0.1889637671295,-0.06620073388658339,0.06698052185259203,-0.08030129744218076,-0.08985696027015308,-0.07166277587445126,-0.05750180790585616,0.0772160057799547,-0.04285858534684618,0.035097648563062814,0.0008208889005359705,0.05983130436677007
TNF,0.04521316071083908,0.04998095943090902,-0.04093703005650734,,0.026971077366057056,0.01684557859650843,0.024403326137739982,0.014948371868420084,-0.02034374941019834,-0.030022099174831895,-0.049124612436600795,0.024342890378382886,-0.0055087440156353544,0.09075237839651877,0.09567585760345954,0.010208417596891572,-0.03239169334246953,,,0.07737032096850732,0.018078234118700777,-0.054638574409047694
GNAS,0.08838002838334492,-0.06361805704190697,0.00915704828961515,-0.06759272567410547,-0.007851635216840824,0.13125100604087483,0.04298412753471647,-0.08939866935650337,0.018056176018146568,-0.021826296936464165,0.2308851893696545,-0.0540972361602586,0.011859702825893648,0.03984466308006341,0.015712970446140822,-0.05625043074715679,-0.07265219105347823,0.026563655453966398,0.032508773792893055,-0.030358809393004633,0.0901737083734136,0.18457828722866995
BMP8B,0.03610962021774789,0.008846594196990215,0.044338976715939435,-0.030052078350455667,-0.0025739149425330703,0.008876288344411556,0.01992211309720824,-0.00860510933363479,0.005631393891422904,-0.019934365263728736,-0.049771715148430005,0.004434985809131971,0.008984359995972652,-0.06778945777816804,0.03439423584470093,-0.007053728266202253,0.04067574555560915,0.04307874795234045,0.022127406194903918,0.008810788896835776,0.11494955979237509,-0.04074557811461555
LIPH,0.02924393893493939,-0.029167159859843514,,0.004448794753074233,0.010699867638332285,,,,-0.016386566104338512,,,,,0.011949920426918734,,-0.008840056273564942,0.0834252189039069,,-0.004527895372647148,0.10489561734894035,-0.011270406237197795,
CCL28,-0.007454495558248333,-0.0051162374897165755,,,,,-0.009955960748598837,,0.04050329124396176,-0.023578144816288737,0.0026064427331962525,,0.046249421177066194,-0.038150729272037665,,,,-0.03422852340569049,,-0.0020915203457892986,-0.012017103898585641,
PTPN11,-0.05684297769153163,0.03888742111307783,0.014952781597724044,-0.004224279330764381,-0.043093893287906936,-0.0044369190923256654,0.01840854269238816,0.09540236864204313,-0.0604271667261874,-0.0036632218896729216,-0.10710531793703987,0.0511815217970611,-0.012821558535349666,-0.0061450108260999335,0.0019101275547941316,-0.01556866853853926,-0.002581640455874742,-0.010861472607708271,-0.010996243631900498,0.03801548117218054,0.05321707177571335,-0.06174106710030115
ADAM12,0.017549239678780682,7.301499310879767e-05,-0.02195448699173381,0.12862234861598817,-0.012056762027407289,0.05442040688873822,0.0019202975342619806,0.1474644697628356,0.049206234012311556,0.029634694503126658,0.016757560416091867,0.08105602225236624,0.06543570885197583,0.0392376853116889,-0.07645133021217575,0.04429662559599113,0.0455518944131054,0.1343021320989438,-0.028115223182731287,0.001504956718796961,0.04677178307398077,
EPO,-0.015727827132004057,-0.003052994698608543,,,0.021741631520002747,0.02295732239037697,,,0.01620359476462902,,,-0.01852879576672651,0.016035536478667605,,0.003562894290679784,-0.011887861410351822,0.054968435044395934,,0.010575059183374374,0.046514918636789866,,
EDN3,-0.019143689217847103,-0.009231149010644155,0.049787929469871955,-0.003582817491608145,0.01380449184877056,0.0310031430504355,-0.02588234543749672,0.061238996660626106,-0.005940575164188951,-0.004000895782935211,0.08257030615431199,,-0.025521400131619607,,,-0.02807122057418006,-0.02102627059941565,0.009041839607730624,0.012158258254927994,0.02520193958165489,-0.036637022259014315,0.15622983418296935
CCL22,,,0.03136662454481798,,,,,,-0.03452063543496126,,,,,,,0.01029404242119334,-0.02104525839235882,-0.01687360142335171,0.018720269282986958,0.07212260816693183,,
CCL2,-0.005085935542120142,0.08067418657550411,0.03332723075117373,0.00543362896035133,-0.00010021371979424265,-0.11948602269773786,0.00012139813623898219,0.036668315589717886,-0.013366940386716597,0.025908883666825765,-0.1811793335981103,0.021093700493762926,0.04102762437413545,-0.03717115570703743,0.018143089233465862,0.01624247176745552,-0.09002111396799706,0.05806305084004671,-0.06243572674752203,0.011934774957879857,-0.014498523988276524,-0.12237189953257596
DSCAM,-0.0936299846344553,0.04781025905747318,-0.0014462878461828706,0.020125248232474115,-0.02600025471410961,-0.02984902491547451,0.037979696489275745,0.06792427476181728,0.006212046404692878,-0.0024962828301858205,-0.007714709452493858,-0.02726002272511341,-0.007961135443364447,-0.023309075353955613,-0.0018706871189291417,0.006507421732200441,0.05753619194462927,0.03203071428120254,0.014823473411960627,0.03423541362469857,0.048970953566760726,0.044993883556165966
GPHA2,,-0.032508281723839176,,,,,,,,,,,,,,,,,,,,
ANG,-0.13851574545702597,-0.058692436413276546,-0.01867935582163771,-0.027729093094361137,-0.032276853364304234,0.0011812795002073043,-0.007073199762421705,0.0373138895156935,-0.02397589189933738,-0.018085694187663284,-0.08032953172005829,-0.04397487332744974,0.03933357417710255,-0.04141373553436863,-0.10726231361979469,-0.008356287246003836,-0.04537939280812582,0.11827910982619248,-0.014712330786153992,-0.005467118183199143,0.00503634460804987,
FBLN2,0.015536186725660735,0.018088034432209944,-0.011673052210431445,0.04233616212059746,-0.03161383116049139,0.08190774539943223,-0.001687459958179975,0.05444651017669557,0.01495413901638405,0.027595502918705887,-0.03645182872253513,0.007710177577213335,-0.02169823556263674,-0.09206319570498579,,0.02868175447611669,-0.0005927387845677373,0.047866848818746546,0.07184340598528494,0.05076841469138793,0.01671236701759806,0.06956951543475842
VTN,-0.0027973028295353534,0.011202271205808164,,-0.0024750034981523327,0.09398960611498215,0.020046470248206657,-0.020777520000121084,0.0019046813521302218,0.010085626768908656,-0.01365163743657941,,,-0.020990159745306488,0.09186997273396827,-0.04665005844850137,0.022961979635654644,0.08344395157661103,,-0.026678824856488224,0.003876638194081682,-0.0018736332019807793,
VEGFA,-0.13723368463709243,-0.1552505279255226,0.028822346739661695,-0.047831435310287856,0.007259948934419688,-0.12014764950671492,0.06269660185816467,0.053484022657354656,0.01928569889115457,0.04859652335027008,0.06299773164831063,-0.0995253440309253,0.031704109712256665,-0.10122978484315868,-0.09295134286428801,-0.10920101779218172,-0.0769103544624351,0.053015259013804134,-0.0973153679303632,-0.04939837624693245,0.01837920873770561,0.0224621465927867
