,MGH258,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CCL23,,,,,,,-0.023719498752469193,,,,,-0.02731758967562429,,,,,,,,,,
PLAT,0.010051345055222285,0.0037345355028218664,0.09681615231925397,0.05560587766824788,-0.03251891182462978,0.00987776016820038,0.11129190864395264,-0.013663564785479016,-0.0057894608930105776,0.005741238637124953,0.06627279604416597,-0.035252533036162756,0.006311448974810803,0.025929778347100613,0.09057112553381239,0.061743949629890306,0.027443627790179632,0.0009655861455668686,0.012266721456638128,0.007261088874016354,0.0907102667941009,-0.0883052174240757
NTF3,,,,,,,,,,-0.011584160694775891,,,,,0.029131646535488206,0.07571831097615465,,0.09085925958379959,,,,
LTA,,-0.013845181931741576,,-0.01860803630194675,,,,0.03412736732021523,,,0.04680147589698229,,,,,,,,,0.016729774731948255,,
CKLF,0.016622744904248664,0.03036460077178959,0.026642435936756182,0.028770454638573837,0.031272173286388955,0.04158138964248553,0.12301229428759505,0.02680982745596935,-0.02553309961156115,0.0027768005695821964,0.04304541717225845,0.03073926635279362,-0.15179954346040953,0.03046877084194452,0.09813190090975854,0.044225971993961714,-0.056028434153350556,-0.0005589616912268137,0.09298188541664988,0.061811047913104315,-0.04214781737107725,0.01972167799330545
APELA,,,,,,,,,,-0.04002018031901993,,,,,,,,,,,,
CD24,-0.05325896957174422,0.020918061461131645,-0.053269912227993994,-0.007746622019320109,-0.0036200447583607225,0.08987845855687171,0.023586774726685154,0.026036380817191764,-0.05116769063656878,0.10600333221364677,-0.009971579644851113,-0.050981690182012464,0.09121453333995735,0.02519551273897843,-0.010843793939831921,0.0670838006381633,-0.034244171266222194,0.14596341734854867,0.047511307720710515,0.09369610897781708,-0.016213072119998628,-0.04427666559593723
HSP90AA1,-0.014224401602820564,-0.01576435322575397,-0.062309738133580955,0.01510561837250341,-0.02039706027445128,-0.013431140995391319,-0.07829329216949578,-0.014893876656551818,0.027748544147404432,-0.016517273008884236,-0.05962071925210125,0.033580639553812366,0.06983632809796307,-0.02373972083144778,-0.09763288113767658,-0.13665741919223728,0.08923200816931844,-0.04944246502075286,-0.03992759473912794,-0.06751322585370918,0.05827102418719804,0.07740144867988023
BMP4,0.023688689976829685,-0.014676704452289732,-0.047663939111754754,-0.013934297503754344,0.042741174287106345,0.04507102152124263,-0.005581790564575173,0.00634179648167398,0.029568047611221795,0.007146718396840124,0.09439524412931942,0.017936672585581702,-0.05668092721405807,0.1233346620180655,-0.021017582266102158,-0.00102258339036845,0.007997787296621364,0.0034595153328124684,,-0.05847410331908633,0.02009315349547707,
SCGB3A1,,,-0.023599258039913074,,-0.01868865152321459,-0.016454359844912107,,,-0.03613715662138775,0.0504918907886121,-0.004074721093423973,-0.01083246480565225,-0.03799353663341065,,0.043004044004339735,-0.012100746527860352,,-0.02573224195917101,,-0.022024953086866222,-0.023259632773688612,
IGFBP4,-0.0427387075332338,0.056894239156724404,0.016663157579348796,0.0158676092844009,-0.022562614583295747,0.08776048644871316,0.10773743711340254,0.01916916723933329,0.020557818652645967,0.003175533342265758,0.04416175881437176,0.0643806931892555,-0.04024939409662459,0.00427844527689337,0.04163730313823153,-0.04212731235586182,0.005350797690073884,-0.07087637482314008,0.039838916725276174,-0.05171666272706674,0.059853910696238716,-0.05825274412708378
RSPO4,,-0.007844740543142712,,0.056271097117823334,0.04553446033480364,,,-0.011555115143991225,,,-0.041588441729911725,,0.05917616683532005,,,,,0.058926120833321376,,0.04341861221629363,-0.009535841432250865,
LEFTY2,-0.008152781609499291,-0.014015221830938725,0.10221241239540041,-0.018933771911155715,0.02302365110967901,0.07903104792654603,0.1159992137418041,-0.027143171169914184,0.07459332564532395,-0.024546638275069192,0.03938441421498536,-0.03014850787400715,,0.02492736894157724,-0.026182947334782113,-0.03278764849575489,-0.02948680192729879,-0.009071730769464834,-0.004296518014177054,-0.008981219422661836,0.05197092133126751,
PF4,,-0.012594074723957696,,-0.012667144971746815,,,,,,,,,,,,-0.02613638755773678,,,,-0.03334509981243915,0.025734609441898336,
ANGPTL2,0.08189179619212507,-0.02145138000061419,0.0368971159883432,0.005115609537658279,-0.015648924881550164,0.04615828629426194,0.0844784738042816,0.05389173148051648,-0.015352439797078234,0.029303820405917762,0.07636853116960764,0.009746605426642319,-0.023773657482109217,-0.09120017555960365,0.06140039716563377,0.07228066616881597,0.03988439571940696,-0.018600413034171585,-0.0250169052102238,0.03877816705237612,0.006824214109800362,-0.09432487288679528
LRIG2,-0.0714084126095842,-0.03159147339504015,0.04150024555256324,0.030290180540834745,-0.015911725075099494,0.01946038570295448,0.0183957467837364,0.044541039373603764,0.04213094201557755,0.04702598820613916,0.040459912517137306,0.0758123001911776,0.012959301624196647,0.019795198307081225,0.013591633694682177,0.030206596930006838,0.07907417542140584,0.05082437045381152,0.10700318394108667,0.0964589770546571,0.014463252609198158,0.002405844541203997
ICOSLG,-0.02111976568002304,-0.02382762972811474,0.00526911743166082,0.016124166936896736,0.09512901914953832,0.017774592694168576,0.03192484318882078,0.013754625923539628,0.0456512471771365,-0.05190992530207959,0.01378105006939047,-0.022030221829354865,-0.036728040192830845,0.019940318153447895,0.04987233209366574,0.015812276993553843,0.019358053092966263,-0.03129537281617958,0.05500914457887617,0.03536324409257741,0.0687761761343609,0.10105432483342329
WIF1,,,-0.0238997628364897,,-0.023112908967923035,0.008557562238427916,-0.05754995952521183,-0.018184281816733497,-0.020008548965110378,,-0.10012061442911985,,,,,,,0.006604032839998047,0.10205691424871731,,0.02623027639616613,-0.023053058243544224
NPPC,0.02839013754552538,,-0.02960722267152216,-0.01964986565052195,0.004945472624043042,-0.03156763119399149,-0.004996094084060656,-0.004161138785533391,0.06747987326381748,,0.023139345757586298,-0.02413602803236755,0.08870727704903829,-0.0252607526276153,0.06391010703882832,0.01773051406909798,0.062005842632539276,-0.01891021639125933,-0.05224438701080223,,0.06785308233591143,0.05513630440254047
LYZ,0.02402865802518336,0.048131200616713166,-0.016303293062131158,-0.011975056022272609,0.0212716591320655,0.06337054469711544,0.11617943124616074,0.0025629818629953555,0.019059999015768624,-0.024596576774991073,0.0058720152045792715,0.06396818777194747,0.007068345040449111,-0.03656784466539974,0.0655505384712068,0.024914182142866254,-0.01613506747208271,-0.06493189000935776,-0.04208540205063757,-0.00036150294000329827,-0.06468506459363574,0.14683973046574694
EREG,,,0.07806475756825632,,-0.030353744546692065,,,,-0.027646975033099954,-0.02870346223167035,,,,,0.026980989809965154,-0.03333962280146753,,-0.016314780353075917,,-0.001190866838244534,0.05626177750669675,
SPTAN1,0.01807016053029608,0.008302797259507824,0.013561796585545228,0.04212632308582737,0.0074311390599157215,-0.014840591467189043,-0.06009544488047601,0.05756603424878576,-0.041800281114165776,-0.021762988632505496,0.013070882102171763,0.047146178498133885,0.054528353268982865,0.029585742510359857,0.040915921353596105,0.008331665760376824,-0.04286073233335335,0.11551634153122885,0.06575204567428654,0.021814609180791825,0.052705189781331395,-0.07749842937965408
PTH2,,,,,,,,,,,,,,,,,,0.011309627917157566,,,,
LIPC,-0.019874467476754688,-0.018954755544507686,,-0.02276380292965282,-0.020883060233555215,-0.01998914176830105,0.07270322262641073,0.06584184414664948,-0.05740217514619352,-0.035889992291646154,0.07536832321939105,-0.02559378706503471,0.000548545031799563,0.003489983985918479,,,-0.0026778365487907193,,,0.031195695181681783,0.04437855729479735,
COL8A1,0.021671053112245205,0.010529827753413877,-0.027564855246612476,0.004003549401750014,-0.014880554806061277,0.031243244144195555,0.024993920658601947,-0.013452071089370412,0.011735033420736896,-0.0190199233501452,0.06409571941858205,0.02543240402649284,-0.07201527899198892,0.006510058666346639,0.03923163278755247,0.026610760777926873,0.07601436539409122,-0.01535525901568849,-0.06487157015462054,0.016883005261834397,-0.0512068529836091,
GSTM2,-0.06745946850413374,-0.02759687052301351,0.03380098529806776,0.0009563535391702871,-0.0012726316028792402,-0.010900261720287229,0.0005197451390493425,-0.0033751776037967774,-0.0646576149619997,0.019416489097000392,0.00786322844561412,0.01436372669714111,-0.06297476452080193,0.0768242348871426,-0.04063112942223265,0.011629474873192125,-0.04804347365005808,-0.009679282850917875,-0.03333629474932163,-0.017897659908613216,-0.035834409719172934,
SPX,-0.06808649819885375,0.012372477226306475,,0.019826628803194905,0.03108671608461105,-0.03677079970639448,0.00045099161578166864,0.028614671601583788,0.02291314423275086,,-0.06501361791117474,-0.03199693510683439,,0.009131345242391287,-0.0166398499756039,0.08002120898690152,0.006661720725417507,-0.01118566329043884,0.09822672870527967,0.07214949981003804,0.00631056829705842,0.08680432641090154
MFGE8,-0.011414808352761032,-0.02960433644504682,-0.004521783907048287,-0.016610153602938244,0.00061378942738884,0.05400537307131024,0.03236126156980754,0.037366006257539545,-0.030145150761476558,-0.005051142480710207,0.06449349642052236,-0.0247461909489181,-0.016385981586924933,0.009041869586532419,0.09247494193200125,0.04885555957415884,0.0006431313491587126,-0.025461911361410763,0.14491519830295985,-0.014137223914044435,0.018064975219510806,-0.010896171043536247
TGFA,0.029977299166425785,-0.012817400598106507,0.06938101885722706,-0.014634001202411132,0.0013634118851516253,0.08906821691899212,0.03933093708158809,-0.01312755877292669,0.015523583270760193,-0.03868341642368265,0.056629102704902526,-0.04110179573695578,-0.020518835182481328,0.032387779758992666,0.05997828794503087,0.006042101462521107,0.00942594063241209,0.08669923572208313,-0.03934864951771817,0.046144392600422364,-0.021582293440806453,0.056382536315015594
SLIT2,-0.027333988270791212,0.031923022551097115,-0.01754062486405011,-0.028353610378567484,0.044016013825929755,0.020656526849348846,-0.06926823942744924,0.02892051224780148,-0.06520581293399909,0.012047181083488685,-0.03533091190639818,0.009519200912344608,0.11489113626589682,-0.02856767722835654,-0.0070245947084689704,0.07228264766797933,0.03794081575944319,0.005459229105025113,-0.030027085974828418,0.046680794102594465,0.012773237113816097,0.07678825797713656
PLTP,-0.05249331766333405,0.011386823385235544,0.04806214642779091,0.010385811622701826,0.016029944233800743,0.003863671026639067,0.0793852838834857,0.025626570671654653,-0.03642465930437674,-0.03919406169576942,0.04282107806567564,-0.02511485104144754,0.019028004054092107,0.0044736206457377005,0.06281494401646381,-0.05424312773757918,-0.024220863615178164,-0.0913766356881007,-0.016114713160237975,0.09303357605169497,-0.001965090188203271,0.005274077043070637
APOD,0.03148718278214136,0.010351666131789982,-0.011945835887403432,0.001645766796702465,-0.01719535900128374,-0.033306348870146836,0.043242267350111274,0.024566593076380986,-0.002103374434983913,-0.0212394755038578,0.0010922830632294493,0.0036808414512530946,-0.022011829232083134,-0.03422976271516008,0.11242937966420793,0.06644693224496125,0.09293411840487555,-0.04347767711706032,0.06342162216508582,0.014072537576193103,0.010035536063731877,0.054098576584391406
B2M,-0.0032770262456530653,0.02934519868161428,0.05699955371938363,-0.04230160818647358,0.026190888273128682,0.05768388946070356,0.1457002766982109,0.014971274617854287,-0.003794086452198211,0.03994225028954466,0.05587470142283251,-0.007858255705292225,-0.028009163227904234,0.006506771385993035,0.1337297709297504,0.015737583045305148,0.028579613743630522,-0.05199537451417005,-0.05217735017121204,-0.07960254554699023,0.008778029387854757,0.0033631619297033065
