,UKF243,UKF251,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916inf
CCL5,-0.05642581442171524,-0.04262476125247903,-0.02178038174638349,0.03914839674977194,-0.03678731201335783,0.008064745212768329,-0.012299546136777473,-0.026350657051893798,-0.04862859418403232,-0.008772107494312871,0.0669624591408554,
GAD1,0.10326533713239422,0.003174260351341153,0.1743717404535925,0.10987686795535127,0.05995864251002095,-0.012936102522619336,-0.0586131542588316,-0.04322833962294961,0.08522151140169486,0.04261026332650953,-0.001718842919015975,0.08157307232502528
COL14A1,0.06837832402452314,-0.020187696016882004,0.004939248699389127,-0.026626985530027514,0.029596282105338538,-0.03066539316101213,-0.029950454424208257,0.006401186785667236,-0.07464209736522125,0.0011381523069409504,0.007208653623803712,
HLA-A,-0.01719163362979032,0.05120731870702666,-0.12246033545951861,-0.05833756357528932,-0.01951385407697528,0.08614944922995425,0.05034343808022628,0.0162987474175049,0.044955947615471635,-0.026371406952289747,0.007067422307132049,0.014721186319662648
CD5L,,-0.0032287400621222677,,,,,-0.034819497389266124,,,0.0688900873745478,,
FGF18,,,-0.020651576524378126,0.0005373861237350616,,,,,,,,
ADM,-0.12176855294779843,0.011890411268133672,-0.045572432271826474,0.05177785145960427,-0.023142664501231747,-0.004347606170825185,0.04773213632880713,0.020839823970680457,-0.0030244067507468916,0.05505242567541145,-0.0015125668350892444,0.01816403303224228
CCL15,,,,,,0.008747010443623481,,,,,,
GNAI2,0.0601510857987833,0.02370186213727804,-0.0484543877410868,-0.04098304523228117,-0.04436033733077987,0.013777308620980077,0.047489603660038716,0.03294555709293603,0.08085111174388397,-0.010772507646581556,0.01163284681251286,0.014731394974020259
HDC,,,,,-0.009631443847271973,0.012762860057490102,,,-0.0028671250591966943,,,
COL11A1,,0.04699343519117657,-0.06352229162956118,-0.06592214724128387,0.07749273652735814,0.0660489655962002,0.009530087809983767,-0.003892969603539679,,0.06834985408196259,0.030227908953540338,-0.05392911968118852
NUCB2,0.010087020525094782,0.027455429374004168,0.005717623496604039,0.02899386125200504,0.023065884702854256,-0.019870751103189713,-0.03362840114233529,-0.018031891503703,-0.12985519852088442,0.03889382688751191,-0.026737524680139214,0.02145395933029577
CXCL1,0.03503725569928736,0.0574009891405439,-0.038944995910294135,,0.005698684419332136,0.004993851314601205,-0.02896191311149599,0.0002324483411255036,0.01530128759038943,,0.046378396583052296,-0.048478983765309264
VCAN,0.048965247394828354,-0.03875590073711844,-0.09442203019164389,-0.0476688907279495,-0.11230548365020399,0.007856800539138077,0.053656145117023255,0.013424872991928384,-0.060184993775204546,-0.01343886083624963,0.07677429962758733,-0.0444514042550895
MMP7,-0.08642151035381455,,,0.03367585694968424,-0.020115174989036144,0.0026874269692798427,-0.027565530786883438,-0.018679394595924836,,,,
PTPN6,0.046646016944454714,-0.029522660865929216,-0.03857569738911238,-0.02870453838995625,-0.03299311374658717,0.02259521219405892,0.05511867010844634,-0.0213217277714839,0.03701280347278067,0.06939324696197224,-0.004105957110496209,0.003131414982995965
PTGS2,-0.0287850340316505,-0.015488226901255503,0.01655990978003064,0.029803015906940893,0.07990292881226674,0.01333885594217466,0.04124700464068342,-0.021924289539713905,-0.04789514484444001,-0.01231781634297213,-0.04237983496505088,0.05010058262813621
XCL1,,,-0.015837977647761473,,,,-0.03615813313085612,,,,,
CD58,-0.00744126501263276,0.0076106942955845094,-0.006524629612930366,0.041498336961832964,-0.028253923417602193,-0.013362949041032534,-0.0026754267856556827,0.018750655459190812,0.08981327060810275,0.0056239145225712205,0.014746670937335126,0.06576778021143646
TNFSF14,0.0024546500435532925,-0.018100458852260214,-0.011202042468325487,,-0.04191292324370196,-0.020808724416197976,0.022744805877762408,,,0.04347047894970617,0.08690565025557576,-0.05264300797806608
CNTN4,0.10236705320645213,-0.014168981448716818,0.27592595879568177,0.10195642990863597,0.023712203085840156,0.028931088402320837,-0.07297926421454011,-0.043929666924429914,,0.09934386973692802,-0.006657524422603418,-0.024852232216528502
BTLA,,,-0.016511618942488062,,,0.02738334064123716,,,,-0.032708794839207585,,
MFNG,-0.005787625961250897,-0.045093178959144706,-0.022902768916820786,-0.05096355825704955,-0.026012746108455116,0.01482555467635892,0.06173823219659172,0.03255844231305016,-0.03326086864709829,0.0571292085267414,-0.01931613086603158,0.13111402348893017
ICAM1,-0.060712474550487096,-0.04360566615956656,-0.025375003406987204,-0.0015945344471981564,-0.07342037893495543,0.04933493876187052,0.06655898101373808,0.02824703605015868,-0.04757456596248348,0.013885585234226026,0.07089160618589997,0.005481761007101348
PROS1,-0.04627056321140784,-0.04375353731256816,-0.021928180812636873,-0.015468446753223333,-0.04957860952780137,0.09212036247924554,0.07153125944893227,0.0070047637139282245,0.027382443351019817,0.05110569370962006,-0.025102177792939714,0.08795366920762332
CLCF1,-0.04204010084745743,0.007664669634989847,-0.008197490631178578,0.08219324401434905,-0.03565413600370742,-0.02439464155193201,0.02011205581643999,-0.03467341221811575,-0.03563433430627374,-0.009044533809103946,0.024631368276984873,
PSAP,0.04071755776091153,0.024751256840179824,-0.0011290824715099142,0.03198551906302068,-0.0167726626033438,-0.0136800664637948,0.008937241997443314,-0.03054336918947762,-0.012358641766447227,-0.08783211053823613,0.042668918964143515,0.0819327480952751
EFEMP1,-0.13531160201455394,0.027048964975260676,-0.11485675220052063,-0.03179507355689946,-0.07302236784623357,0.04993562512566799,0.09570587013814452,-0.04511760183040815,0.018529961595091356,-0.028188812245928903,0.08534993752910248,-0.03763126605543115
C1QTNF1,-0.055644802810603695,0.04862211630025246,-0.02449925712601717,-0.035686213824001556,-0.0329000850580744,-0.02708863382037285,-0.020407506836682906,0.06033664910379278,0.054838359717119915,0.004980390054596025,0.005346944526308521,0.08313706631014345
ALB,-0.029133668351789526,-0.0238771036965329,0.002914289658321544,-0.028179850814171303,0.06337278966484122,-0.023634315981896886,0.08119144677724818,0.05933270150660502,0.011577277280311387,-0.04690940032247945,-0.031550253101307525,-0.05381635786825973
EFNA3,-0.007831079552622145,-0.05096720018040492,0.04795462677803173,0.11572219067847293,0.04336059133099728,0.0001958090261430791,-0.06784161134875297,-0.026956043606107302,0.07118023059374425,0.07675443753972627,-0.022696092974957872,-0.010309455587091865
DRAXIN,0.04293534082164307,0.029602072907430953,-0.001765467000042671,0.014026479818965633,0.026352872092551282,-0.0039049829806316284,-0.03773668503170196,0.005432417506383555,0.06497456010870159,0.04378357376526224,0.00416438595414159,0.11037660883312808
RAET1L,,,,,,0.1282970165388722,,,,,,
NPTX2,0.13029679489681315,-0.002270402958041416,0.16708139751257012,0.08654874218901182,0.08264711272454957,0.04152899846059912,0.0731380488023379,0.06521443016612108,,0.13078350105017988,0.00571067280365554,-0.05457268297263615
FGF11,-0.02646697042920914,-0.0024815064583939245,-0.04417233661130137,-0.06522496200158484,-0.046001828050569474,-0.015767591407393217,0.05241824351252076,0.03202042798305539,-0.056112881612917505,-0.0006884821879616509,0.04222496219614433,-0.007232657963877995
CD59,0.045441367144140356,-0.0074060660830288,0.13419278127933051,0.02043359098260821,0.07792752705212376,0.015273763191052702,0.000858294267404686,-0.03566606339324469,0.06774351609348518,-0.01050350804691439,0.0012039976445596854,0.11674651839096532
COL9A2,0.013069788679173461,-0.06761561512068134,-0.029028610777257435,-0.033154106089938094,0.009707078077169935,-0.02533132111300094,0.009243124773026358,-0.004605866755287531,0.10766260014141231,-0.012488705541570227,-0.04623622696110793,0.06637513069208903
DLL3,0.05389558947778599,-0.06129894023730893,0.02343665301757214,-0.012778964663659543,-0.024360204851052322,-0.044081247184930526,-0.06478384665149221,0.01889145964398699,0.03811776138528563,0.040548440775535356,-0.009865993254940109,-0.0637198743265997
FGF5,,,,,-0.012394121061546005,,-0.02651121646666894,,,,,
LIN7C,0.022501670201898884,-0.010517478441469365,0.025513832880295538,-0.008927923803393495,0.025880943614140308,0.013567385410475776,0.029613269605295384,-0.0026574009278796046,0.012819649634077663,0.03303296984171028,0.04007626471246173,0.09476367420385289
GDF7,-0.020583480810621155,-0.015204325342568967,,-0.009608889522455212,0.08052318352283755,-0.02080872360757091,0.023722739074319692,,,-0.037090458558944876,-0.02555056848047384,
PSPN,0.047557566818225164,-0.02739417086793516,0.0212830194376322,0.025155263235764797,0.03762269111057511,-0.014284899183520964,0.020434226089743424,-0.028482733023364716,0.002482465517270133,0.04882031223120862,-0.05062131334753733,-0.05428505558031236
ANGPT1,-0.011566424942806514,-0.013401095952278117,0.0037223212813615107,-0.013865418245345212,-0.018291680875382924,0.03574404509742705,0.1103524566727014,0.025978695929541485,-0.012374030888282723,0.08684804970503734,-0.015047172952442147,0.029764843347148653
PNOC,0.11719125959434934,-0.03181791440403326,0.1765974193976488,0.06239538502940635,0.06264010397086126,-0.009350139447063052,-0.04235686749616656,-0.02967012385830772,,,,0.02386312208668595
L1CAM,0.0978384844069079,-0.017400815543902843,0.09067496398317919,-0.018334110627751855,0.0026005139563340784,-0.04335177157955542,-0.04011127115168163,-0.030915506409461505,-0.06769082164407755,-0.019809431756443584,0.026271770984527064,0.002703709507560809
APOA1,0.047353970683347436,-0.021055949458742652,-0.02264491038656613,0.05247244297844664,-0.050660161899588656,-0.02454908190831887,-0.07065517239948535,-0.004474543081109447,0.1073756322975855,0.014996482466195985,-0.026235615675200313,-0.04397600764519006
PSEN1,0.00848373022910106,0.06679084814485464,0.0661069958376202,0.01665458800142908,-0.06179183632332842,0.05342360688761385,0.06526514646623931,0.00789962791793832,0.0038359637700231468,-0.05025157716550555,-0.04657038556207388,0.10165713524070154
CALM2,0.07036883647470053,-0.036937549085446664,0.10104037773874068,0.035244359326842375,0.06584790510431303,-0.07034705950213674,-0.03957045271631619,-0.002755004239239789,-0.008859657516198192,-0.04222953578190477,0.001367020089228016,0.0344045059819623
CLEC2B,-0.01920284710060562,-0.026948485850968085,-0.042530125333169744,0.03828398210300591,-0.0002262407965062808,-0.025595140463265453,0.0245299379289023,-0.03344960500744346,-0.07934074853014608,-0.014670395507470018,0.022900667451117677,-0.06517481796909853
NTNG1,0.05804105974196601,-0.0017561548626451797,0.033504469226051256,0.013891364572840905,-0.024550264371046057,-0.0646193604056394,-0.05097709278322716,0.009818234682543269,-0.04859050287906272,0.021305432866567196,0.009465521561929875,-0.02957024337641595
LRIG1,0.014262249389962563,-0.0689121663019879,-0.10336732276042422,-0.00235988371754734,-0.04731279135313392,-0.00014458059333846666,0.09946683548975019,-0.006302136332386879,-0.019750596844693692,-0.08744712214460881,0.009467528791729494,-0.04548634211459006
CPAMD8,,,0.015354422163099204,0.02381916719851669,-0.02430527831336303,-0.038515226795192474,-0.007539881036405943,0.02538748544486037,0.008526479348305853,-0.014096244831924233,0.04636523056964642,0.08003906983769755
GHRL,,0.015218545922775734,0.05167447262966449,0.13454034267396225,0.07351148456395641,0.0408918711383415,0.07912022696504674,-0.011343178575425095,-0.027393419279802742,-0.017956587129107093,-0.03428274222581044,
NPY,0.0298892165652538,0.045009956764117766,0.015575115302547326,0.07208132340082374,0.10946461016379092,-0.01852078508331684,0.0318940781310305,-0.028141821386317566,,0.07562767000856936,0.0322213407102054,-0.003199460844170674
MMP2,0.10531140027550427,0.022162238210145246,0.05669862428879453,-0.02338547633871909,-0.03698373162057511,-0.013161057885353957,0.03571454376942656,0.03045227172904869,-0.08851058801842127,0.0729508440002621,0.018819185315786136,0.11570573224421318
ALKAL2,0.037580992693660276,0.014713656105246355,,0.015842345628008198,-0.02755814305923334,0.08703850499411707,-0.05113043243800504,0.017978101775418316,,-0.012362888580885443,0.03469299753498411,0.031809351952233854
CSF1,-0.106138366802941,-0.015265461441910044,-0.10000184505360113,0.0005096338607979851,-0.0671301937363722,-0.005397160580303242,0.035321020723438526,0.018973900400337335,-0.005470728728553546,0.042540517383919334,0.0549895911724865,-0.07641161108254477
SEMA4C,-0.04400089300622469,-0.0018555292094030403,-0.032865861008166575,0.008385033035627501,-0.08627710537392555,0.00974525052524754,0.02683839802296286,0.04041089610427314,0.028438581530576684,-0.009527328255321894,0.04050301272607912,0.014611746583150403
ICAM2,0.06990634007534209,0.020535917620135558,0.06477780863133611,0.0056515769493171875,0.018364811929098487,0.05702801256315481,0.0127101233938895,-0.031192538755415236,-0.07511680714346124,-0.06840343926328646,-0.05558320290917558,-0.05544020443856888
SYTL3,0.012156807243844334,0.061350185860910636,-0.025224929589167982,-0.001041630317941035,-0.05041125349772374,0.037884896574852674,0.07425505723111676,0.03791210509295311,-0.04011531627277912,0.07361165289932278,0.04907502107024654,
IL1A,0.01748935683705505,0.002817558725634712,-0.02238954498678658,-0.0028016883855283416,0.06711379252823159,0.06863746261331535,0.023865304756938172,0.007866624561711789,0.04473475547448823,-0.016022102279966408,-0.04896976943252803,-0.08462233720698423
HLA-G,0.042213680550570024,,,-0.004871664799956365,,,,,0.01877714667661839,,,
PGF,-0.04272006121352413,-0.003860139042828474,-0.008663637474699894,0.05737521377713797,-0.07939850546595452,0.058206844676466175,-0.0254027121706707,-0.021006039172995598,-0.034797354158865604,0.07438144108446162,-0.04103386779012903,-0.029439757691382823
LGALS8,0.03084721911216628,-0.01931026300864127,0.012049210813151868,-0.010127480643154425,-0.01467679830641968,-0.04715875321238731,0.007922471966308966,-0.02808009048358662,-0.010246841638630844,-0.04368975475784326,0.027726408521397194,0.0629283725603306
DKK3,0.1180760062648122,-0.03547610358901731,0.1361298985912418,0.08196656792095361,0.06891588456118776,-0.08719773130528749,-0.09101737233263332,-0.0037160187711283736,0.04226847413969837,-0.00040689782614690477,0.05720607301766282,0.030124372579919095
COL16A1,0.006792380757441648,0.10328765068976571,-0.06696786548490055,-0.0019506636419439837,-0.027669219094478677,-0.01243035687842057,0.06394000065493263,0.022103892280641607,-0.055583642428170106,-0.004517503255344386,0.029909971422056734,0.018505507184012268
TPH1,-0.027413429802000965,,-0.019739487065312752,0.07339925839735384,-0.0028047927032549976,,,-0.023375636668056844,0.05929741144811787,,-0.01889527723559462,0.01776507584986721
TNC,-0.11520127606352284,0.04447884096646576,-0.09398938216627764,-0.05559454877413722,-0.07891320780970786,-0.01834013716289021,0.07130636849901155,-0.026642402246886517,-0.015475528188023368,0.010051760728791947,0.06853489367945965,0.03341004988831086
TNFSF9,0.19054967021885824,0.04519412062981145,0.052749657531471705,0.04666136997034203,0.06572315714224126,0.03348118756427908,0.05868661815724041,0.01447930765151671,-0.015882939219776297,-0.001207076485607157,-0.009610150379715344,0.031767946847557196
C4A,,-0.012026457692421534,,,,,-0.031904325375592506,0.011900267227176558,,,-7.327923207106674e-05,
CNTN2,0.12235669622255267,-0.00877999162571416,0.04204305372642091,-0.012962580623995192,0.003349314481968596,0.05326937643039674,0.10018247697505192,0.053431998688062386,-0.0351200031674276,0.010157449891808458,0.041196119161931534,0.05579916173484738
F7,,,,-0.020008460716035383,-0.02430526418632223,,,,,,,
LUM,0.023062621526585253,0.00023909568707676534,-0.026736146928861625,-0.011224606502102346,-0.07515854088801086,-0.008697269298802783,-0.017684135423569954,-0.03025466511366819,-0.024137026295276812,-0.017013714263010654,-0.020276207642677437,
BTC,,0.04830116471303923,0.019560124056864667,,,0.04499944315995949,-0.03888264825022799,,0.033493298382688136,,0.011456593851354993,
APOC1,0.07514410020283477,0.06454481663111883,0.09030932796962497,-0.040194184233495155,-0.06422474257720252,0.10029669951359967,0.09050400711387738,-0.04979758287549476,0.07222374547729309,-0.03925878121293115,0.07631549719630996,-0.032722007079165116
PKM,-0.04157083659071502,0.022637204415162194,-0.025450208806661927,0.004170584871424391,-0.024807570740503344,-0.028081807232808672,-0.05070145345745434,0.045352377719192434,0.017584916536949505,0.013889989440887391,0.026317495144222037,0.02804397788482209
TNF,0.05316967241580112,0.026230126203005258,-0.04264568139526438,-0.0037281490037200746,0.006812301188775584,0.08944859851822484,0.020024717458514415,0.017292827049937426,-0.0572280081510328,0.010972042730549018,,-0.08564830394571794
GNAS,0.18570412225017885,-0.023822233851452074,0.1228192141937843,0.09984823552609168,0.07578581785693807,-0.03444478874884084,-0.07276773970834186,0.05424788846274309,-0.12758963215880173,-0.0021928578192859974,0.06711053881769792,0.029822933451626846
BMP8B,0.06837377120049888,0.028146184292397253,-0.035985316662852276,-0.03139823609267353,-0.03841136047575498,0.10661388779445917,-0.007971964338924534,0.026201635655462255,0.03877584347324649,0.024886054900936923,0.0001324674808248185,0.16786801593392514
LIPH,-0.028161886423437536,,,,,,,,,,,
CCL28,-0.020583462742684997,,,0.028211004017264042,,-0.021789207015985804,-0.011603157561262603,-0.018537895318866796,,,-0.03228060583073219,
PTPN11,0.01786039267291305,0.01892866035436768,0.06393017473533562,0.018895979579529504,-0.03093561727014404,-0.01487431719085929,0.07439239913760719,0.05487289649821156,-0.10110997483565132,-0.005156946081563062,-0.034309589025710935,0.06243386132413502
ADAM12,0.00868233779674021,-0.014321186834847439,-0.013850255031448195,0.03619492091795633,-0.04497254167666061,-0.02105791404532554,-0.010912003277435772,-0.024873973780764284,0.08763212102963104,0.09555750586225346,0.002358516008091067,
EPO,-0.04556961711085725,,-0.021181471495003247,,,,,-0.023375640100848256,0.03199780141507937,-0.011904781661548576,,
EDN3,-0.028407542234821094,-0.007960669070675152,0.11178362147169241,-0.02869803806967367,0.015097998985305379,0.0083707938038455,0.046780323315837785,-0.0236168419184557,,0.08225915921706858,0.007681651165683806,-0.016934059465309136
CCL22,,0.06936875241614239,,,,,,,,,-0.040070079018926896,
CCL2,-0.1117247087927748,-0.010486112525075836,-0.112443267624669,0.015619938819727642,-0.0508944881242905,0.03600123417328809,0.09114914155347283,-0.017314769629654343,-0.07811288818931901,-0.01645176791682532,0.04837205374476356,-0.03532743050560083
DSCAM,-0.027022089659242812,0.021564061135421905,-0.05520140553475793,0.0011398093201366384,-0.008911626190310787,-0.013606403547514046,-0.03193764384711999,0.006102202448027855,-0.09482871737495922,0.038017765124337306,-0.03117085032553038,-0.017243506537096328
ANG,-0.06630978307585514,0.009142941747138339,-0.0038227190591474604,0.0047455697901590856,-0.0025422101237209628,-0.0030919528839343322,-0.05731862129487166,0.0049608751218526695,0.06525297197947512,0.013755993498276898,0.019390584121618242,
FBLN2,0.03205669374617823,-0.027649514224710545,0.03137716332830624,0.06174370848794584,0.031453804084216525,-0.003207085230001815,-0.014042694430236783,-0.019766654202260474,,0.0014820062534504378,-0.02951950129702395,0.12627956727090509
VTN,-0.02664652956478181,,-0.021355429886839732,-0.00655313656869227,-0.040970745758041986,-0.029055197393849385,,-0.01942374955885999,-0.07954028729108174,,,
VEGFA,-0.1140777737567069,0.0080561646497344,-0.09681683785378348,-0.005834260602875454,-0.016578647347877565,-0.012977594904854466,-0.021066888833389145,0.029863109594475357,-0.029118208712536595,0.0579065862206377,-0.03280671528123985,-0.01903477090213883
F10,,-0.017354775297776067,0.07217351382289165,-0.0010554352216518648,-0.02998654036606527,-0.055770642815146314,-0.04353729172317114,,-0.04941627008805104,,-0.034668164545762305,
SERPINA1,-0.026523539307159325,-0.004911472678703715,-0.035781323905083415,-0.037333907494209576,-0.025277279297526614,0.033440867194058525,-0.0025080068137709336,0.0011179470561240895,0.012422938596704635,-0.016264368756416306,-0.019205207702899376,0.018607273847884413
VWF,0.06505378500975219,-0.014542832749906502,0.04987545151120775,-0.015067087716934179,-0.038526011305791585,0.017898918235812106,-0.011715291107681273,-0.0733714161981302,0.08071574871068309,0.019139063120609062,0.002000057492473955,-0.020596158978899066
GDNF,,,,-0.025701874217837557,,,,0.09518056977406854,0.0035457145142568647,0.1440714829838769,,0.10307001250128257
VASP,-0.04744125734351577,-0.012380658432044948,-0.04920276752544706,0.00030075736752268223,-0.07373480864974252,0.05299646867100907,0.0191597060501949,0.0014582071688252693,-0.09067361235194848,0.0667615046394999,0.011318939270910468,0.06676915762702706
ADAM15,0.02799488195693154,-0.051233522102592084,-0.036026234158470366,-0.03037546198173992,-0.04188781455772395,0.03648934055399686,0.0788291974715812,-0.014365483729486981,0.016832853432611254,-0.039775910257935775,0.05969649934666512,0.019872070010000454
WNT2,0.09941678485168215,,0.0674945814281773,-0.01716617591854768,0.12876492081736943,-0.02472148950908335,0.037311432664336217,0.009820377028466032,,,,
CALCB,-0.02505067258519447,-0.021996706617438806,-0.025795156885122565,-0.02335134384833551,0.0026059921280304887,,-0.03004850394069391,,,,,
OLFM2,0.06113520509800156,-0.03072877896335148,0.11245804337429997,-0.007501946741869966,0.05116033478119404,0.02174309621679419,0.04194894237484445,0.06835181127794579,0.010081275748015367,-0.013053365291018798,-0.009192247412303145,0.030191016317126257
MFAP2,-0.0321161741319486,0.01134108486893425,-0.011155431940916262,0.02859714261119442,-0.02165929553365181,0.04969166373427197,0.024984862358632134,-0.042258675828136354,-0.10693565344909961,-0.009961863215786983,0.008953041260644626,
HLA-C,0.018709931967238948,0.05708376614696627,-0.011057942627879461,-0.08212987073094177,-0.06575321398811916,0.036283646180053176,0.035350378816215576,-0.0018100654597792791,-0.03824752638534998,0.010841795112298484,-0.042967815208600595,-0.07417985786745782
THBS1,-0.08538802383845959,-0.02491043811879367,-0.055493908233891984,0.02281703114372432,-0.013358901796928453,0.014580870761747518,-0.03654818948102611,-0.020729860757876,-0.06823061320887269,-0.016108335751921922,0.047323317734917734,-0.07026185948749554
HSPA4,0.05147925920620907,0.031002730318598397,-0.02330706969597475,0.05009240319584784,-0.059018747093983075,-0.03606642334357941,-0.009641207848586858,0.024128086977993072,0.10124516934584539,-0.011665334386472584,-0.030631200841836705,0.016899969518972522
LMAN1,-0.0418616266389176,0.0014304373386746798,-0.002961470001367015,0.01649938916217402,-0.07733418256035698,0.04971573889879883,0.024543085398329608,-0.04018273375281236,-0.047413237931482596,-0.025683071042668943,0.08879018337157213,-0.009633581941829322
LYPD3,,-0.014015223460710874,0.046472334409990726,-0.0155413431639807,0.03293996730065698,-0.02887125391840017,0.024310029381442864,,-0.027622549823595976,-0.0362496529899117,,
APOE,0.08783226461834392,0.05519669319928349,-0.01833647705282531,-0.04881546580467739,-0.05617094232352143,0.0566039964214934,0.07716444799713955,-0.010383406954325523,0.03595527735605148,-0.0044587201286982615,0.09668742611697093,0.0456007414787922
SOSTDC1,0.049136167960507585,,0.12570177399634924,0.006721813904859277,0.007795665866666576,0.03067809008680525,-0.06035883040426702,-0.004663590666041982,,,,0.034196521625751715
ANXA1,-0.0900098043113965,0.058333137055327076,-0.04112091947369315,-0.012471859016249186,-0.09169052835058786,0.029058488029429855,-0.018362093891988802,-0.003270679073402477,0.026543655673527337,-0.02826511538295625,0.02363171579117125,-0.0006005463594683225
WNT2B,-0.020556333854641482,-0.019740964993116394,-0.018169888142048594,-0.005621209926589331,-0.08078094340125226,0.025955502065673833,-0.002490844351049889,0.042821272380533244,-0.03658240609171544,0.035561301854499155,0.05402153006877591,0.08218043432485765
AMH,-0.05091262182669555,-0.018819272257179,0.02820929811071301,-0.014509994539896402,-0.039503688456851184,-0.0014985958521621075,,0.05396830502830686,-0.05563766353404872,0.01646344631514413,0.0010638181818352216,
GDF10,0.19919297015448115,-0.015767355641584522,-0.005128542965330173,0.07651806540432733,0.060493677120523726,0.020468845551166275,0.06648701016957503,0.016145933412223732,-0.00781425316558092,,-0.0004417490766699516,-0.05655667380513844
EFNB3,0.06031591620241068,0.004467469522493184,0.09072608558174429,0.08117960741445472,0.08261159639497104,-0.05207819311800447,-0.021023109385385003,0.01694041624518278,0.012788798290020484,0.009447411768057143,-0.027894478127525296,0.06850549233215926
LTB,0.16107853357868496,0.07595061907250808,0.07784752664450445,-0.008223925508787564,-0.006189063383471867,-0.007228584024623665,-0.020893012427564576,-0.03496137636102902,-0.04601005179497268,0.010695554605379578,0.07461732317309737,0.06124965374387158
ANGPT2,0.11517536564902361,-0.0069531625812721135,0.010576296125268097,0.016527201147266916,-0.0919963742232272,-0.03402768841678031,-0.01956370319007387,-0.05019741453357704,-0.004468921892348831,0.009663152888602772,-0.016321015831132737,-0.014816505478897889
NRTN,,,,,,,,,,0.11726890214134936,-0.04074175925832299,0.0494992023642137
ADAM17,0.03511569557849367,0.022214691945904155,-0.09005949614949246,-0.00824151805607782,-0.055015204172946156,0.031236281808203918,0.034755963006136606,0.0379379838163151,-0.030060102864731666,0.03512457337305779,0.05809523956043686,0.06698426656433361
LRPAP1,0.04504249044700456,0.042011560771119616,0.03321625773507047,0.055397817355337324,-0.07910361125952722,-0.004007019435506157,-0.02943410622988048,0.004832631633474981,0.04744178477822748,0.05035505224660642,0.022223611761377216,0.01021170489387268
NID1,0.02568062495902753,-0.015764170404327,-0.010242437005828591,0.0005081193558194717,-0.07535093879307893,-0.00973390590825642,0.0839839811624343,0.014277247381842556,-0.026955771149140516,0.030253706957774226,-0.01802146594474873,0.08561270486162349
MST1,0.016397704275742636,0.017187245443213785,-0.008657589917190888,0.03305565477613783,-0.046207321266456464,-0.04953201688153821,0.17329414424547668,0.05852954943616433,0.1075902014708372,-0.007345297774170016,0.004515438392612946,0.01950068393928762
IL13,,,,,-0.027214898953842628,,,-0.0274151859745541,,,,
DCN,0.031073724463745844,-0.028559992614511167,0.07446704600191421,-0.0023311906846708004,-0.0740711123248668,-0.0038908225499665688,0.004118247939672779,-0.041887168164528046,-0.008241157920153213,0.053968776040229816,0.04007119507691332,0.03658943436743972
IGFL2,,,,,,,,,,,,-0.051833419578164536
COL7A1,-0.016053973028436343,0.0313789649359673,-0.08687718672209783,0.00975265103207014,-0.06464698002115954,-0.04442885562984875,-0.062178143656505716,0.0015088739272351985,0.03058206756930451,-0.04098303319955732,-0.023186476101992655,0.07309001727340383
CALR,-0.04917630232201688,-0.07085711972572252,-0.09784764736962415,-0.04019800417311729,-0.05315402939093957,-0.05879378095286212,0.037385027943913324,0.029525032260071263,0.06652627395980111,-0.07131617468469746,0.014496197229243954,0.03783642743422703
PIGA,-0.00995996982913759,-0.015530937578830646,-0.020359033409491963,0.03623867665037634,-0.022094122380105167,-0.02641523082008251,0.008079967211836818,-0.037246075706472155,-0.017318491511340635,0.00484211587334766,0.01951130718959699,0.011981494307490263
CD200,0.053115547821916465,-0.02270007605393756,0.0577779069429424,0.06735778245394188,0.017977759511696292,0.05477581809919613,-0.065129413234041,0.022589467787202507,0.01232300659407306,-0.01132120185630301,0.009053638928030504,0.015751211102756596
GRP,,-0.013383553167023455,,0.018384294288923853,,-0.011004452891914946,0.08498105588576402,-0.023616845472966573,,,-0.022138042922783343,
CDH1,,-0.022005340227634,,-0.015010192312587399,-0.04182728854502305,,0.07007279930791138,0.01660622860795487,-0.04897990061951253,0.005533618971838684,-0.009361738997689807,0.06542332647991406
LPL,-0.03756133727397685,-0.027382755172419466,-0.0018231920059761362,0.008227536362496854,-0.07144811356851813,0.011477453170738408,0.14660550298739009,-5.405738336773138e-05,0.019828287036390082,0.0019827846225674447,-0.010674424755839238,0.14870561382960779
SEMA5A,0.003863023266855785,-0.015198662750175559,-0.06397305634009065,-0.06551831900388758,-0.03805973547829119,-0.007036457061407187,0.10835770886476015,0.0497365911292966,-0.007132614896348389,0.048998493585277844,-0.0005390087910038786,0.09395262952674077
SEMA7A,0.010410127067603175,-0.05460813098822662,0.07437697944381681,-0.00954877326888307,-0.021714511297781774,0.051792061935456546,0.06779133714710242,-0.015172071436680047,-0.04812607942310533,-0.00020525841362827634,0.01696774043722013,0.05526803371919038
SEMA4G,0.054487432992125336,-0.006907206561056416,0.138042145482558,0.05460572258956203,-0.017772197950743036,0.0010578107835875037,0.04309187216512767,-0.04367640701051299,-0.016247156702447352,-0.032849815479355504,0.06599380967378604,0.0650166121692169
SEMA3B,-0.0482304241931397,0.017438472044509643,-0.05647069140559004,-0.047934986130662764,-0.017208993013144713,0.032103257428816624,0.08089210592870875,0.06424691127910055,-0.0607991211659637,0.00026818849250401743,0.044871947398372934,-0.08172392352611814
