,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
PTPN11,-0.017522386726068085,0.03718561277393104,-0.04998604173612285,-0.028445340670890263,0.013800147224200915,0.02816921224168864,-0.00703212972738938,0.1478561350153341,0.12040691846064625,-0.010687382624449246,-0.023248669179769286,-0.06415816510258668,-0.0013766450868439473,0.014874222834235937
ADAM12,-0.012506187151964608,0.015509523922246068,0.031566177716253856,0.014195951943919212,0.11680758818671941,0.0481956856082405,-0.043794563882709456,0.08708569464132629,0.04317114438678799,0.026114653391359162,0.015671196102465246,0.06369466140058522,0.013196972197361996,-0.006942811711610368
EPO,0.010971121187321404,0.04332586937332642,0.02387972797264046,-0.018242340513834263,,,-0.009484824353784277,,-0.04576976189012752,0.09876765831383091,-0.019081862547495717,,-0.018591256544489385,
EDN3,-0.028051107831216036,-0.027646585629442656,-0.002533316548660122,-0.018688500535972305,-0.020197118249524415,-0.014734704848637101,-0.01470100995837188,,,0.02121322818516088,0.07524921936296511,0.010589268551642323,-0.03378017778322038,0.006275475079394694
CCL22,,,,,,,0.02447827425938919,,,-0.012314270014432863,-0.0174500711266012,-0.025334470111828725,0.029774378210705128,
CCL2,0.019390915169355746,-0.014294534910853017,-0.055954712236768116,-0.0011338435052061818,0.05395648240513061,-0.03394078239427195,0.06637101128176638,-0.07165377871305523,-0.035565655416004,0.010754785758948417,-0.012438353173133208,-0.01250356468967904,0.018485445567162934,-0.05286393373252763
DSCAM,-0.03347535008834209,0.06530012584962938,0.03721804448015205,0.04020164128611318,0.12069976315090607,0.07294931894878218,0.04631164852217668,0.06400387214941602,0.10877896526735158,0.0018670436020423783,0.021217392941012665,-0.009344059320188738,0.03677925383969017,0.05566110268427454
GPHA2,,0.0015854305947464546,,,,,,,,,,,,
ANG,0.00745476674466383,-0.0554080427848013,-0.0778208002365079,-0.060154380131305474,-0.010931231359347454,0.05321839340066996,-0.012494043389432755,-0.07208593036040191,-0.07918126238381987,0.008576596641106715,0.05109099554959794,0.07091989895269525,0.04231760145328164,0.03278646542540879
FBLN2,0.10271746957707474,0.025723903684440413,-0.022755965878307072,0.010685694561257345,0.00032814232103936563,-0.01535066708296617,0.008711583723956865,-0.05773811523037692,,0.0530808971717772,0.030628230898179933,0.06710594388695097,0.0030269356448752367,0.04965652366376625
VTN,0.061896617855222595,0.03922677720809097,-0.019297685952931402,-0.018392160521375697,0.12041686989645187,-0.012157927664127233,0.0019723473161532027,-0.038527611880697026,-0.04852888885575199,-0.02836484034211605,-0.013417981065543452,,-0.0019930969807693097,-0.028813364411141813
VEGFA,-0.027751374931883864,-0.03987512257366766,-0.08777523096752074,-0.006860877275334147,0.0906266288901158,0.09009188071347178,-0.03750072182528494,0.034523453012138786,0.020255680920217515,-0.035123988006646074,0.002233536481002898,-0.01566876634604675,-0.011601324970135008,0.025270923223372783
F10,,,,-0.01716019700509792,0.023160060383898437,0.0033736046250519417,-0.010399904904055344,,-0.030149711051367212,,-0.02291668588655839,-0.021919087758766716,0.01850892850636232,-0.0018385514747468528
SERPINA1,-0.03142153685235124,-0.023061234408018067,0.006888334773565572,0.007131200345916794,0.054400979725319674,0.04996574387940965,0.032718006690367646,-0.0012797002493972224,-0.04374045684388913,-0.023099141782064868,0.007451861650113169,0.07515682619593535,0.0041930447678019435,0.009677232449911062
VWF,0.052450184341921974,0.033620139292363516,0.03291902052384157,-0.024054272960673286,0.03619612030811938,0.03393640615867101,0.06276874113130601,-0.1039223394662881,0.002085120644235003,0.0436509683569198,-0.017784012209406213,0.11185137147229973,-0.031050738152781792,-0.003982848407307165
GDNF,,-0.024855185892771227,-0.01220696689912696,,0.04704490737832403,,,,-0.04397903964463294,0.02324437076837811,0.03787888308054526,,,
VASP,0.01905963490961598,0.044106684484625285,0.013364433269712771,0.03718771190013448,0.11788447553048938,-0.03162499548050543,0.0199364375161877,0.14454021620718868,-0.059458243298200555,-0.023554896476155343,-0.000675482306087344,0.10845035940107181,0.019456000544041868,-0.0011835982385541635
ADAM15,0.018865104856102446,-0.018194076715320036,0.020230821472392625,-0.010356187290541016,0.09127304673762404,0.04333426458052641,-0.001100184146563463,-0.049040600254565254,0.0064814939944033605,0.016531574063575586,0.0280269505593298,0.024044371674535717,0.0026026574117994634,0.026459260493633775
WNT2,-0.02363377021731009,-0.0027865149264423494,,-0.014779061661485402,-0.026680993365161408,0.02476427447869864,,-0.0491337039957313,,-0.030780106898382738,0.08670882049079148,,0.05024907775356496,0.015096366327543267
CALCB,-0.024736357412519495,,,-0.022215833098148504,-0.016434219365278713,-0.01775060002867627,,,,-0.02693822337047689,0.084904666220883,,,0.008434020606964058
OLFM2,-0.015949849313354678,0.025680338705295618,0.030028369579168754,0.06203990165467518,-0.0061872386356703,-0.0397468668466221,0.02631994874249306,-0.10301879886824442,-0.04896774407770473,0.002544179170840929,-0.035911403679879536,-0.035893637772012404,0.04309062787665831,0.08373849607992909
MFAP2,-0.03171320687493734,0.018186558529107538,-0.02854218565702565,-0.02972785639517233,0.22557841249522897,0.014020018478889132,-0.02490896293804374,-0.04334389749733292,0.061884461658665194,0.0769331360597903,-0.025341701805236243,0.05907664595882973,0.018350218024881036,0.05178660198841857
HLA-C,0.04367570466552741,0.029061133755647183,-0.05806855171994175,-0.038221637515969166,0.03512484904570509,0.08940858852509449,0.0166704867202768,-0.06703785545105151,0.016609666993494893,0.06205146933989685,0.028927485964037738,0.035218189913398194,-0.0789044245152312,-0.05528347951628145
THBS1,-0.02604106203590463,-0.03588495243481631,-0.058921276092991116,-0.06757225609800814,0.12710316922435633,0.017467290783572578,0.019427374278424246,-0.02563375767930454,-0.06718540051963451,0.04241989775276874,-0.008022817888214493,0.0717985822836442,-0.00846823153234122,-0.017893995187242658
HSPA4,-0.0009121054731758476,0.032334279892745364,0.057006128116067395,0.04593205567732676,0.0613726580684321,-0.010881574129701033,-0.019972381382904785,0.004067420270429968,-0.032098109744378024,-0.02014688263602158,-0.04971096669998734,0.002072644916768799,-0.024170905976667056,-0.05292697743302344
LMAN1,0.03471086712161655,-0.013308233164358032,-0.016353635171686223,-0.0486506658715235,0.06797427315744296,0.10062606905750357,-0.000762812641845995,0.08301650796041518,0.0255957557222545,-0.054369778001853775,-0.0032392967277124264,0.00710084781446233,-0.0056274739777389775,-0.04147398261689315
LYPD3,,0.00463945365168099,-0.011003311693409673,0.0016650759334482254,-0.0022487134570214487,0.04358909241584418,0.027455717089093744,0.04257403856621161,-0.022955412092645414,-0.0338446438080941,0.10214891156042483,,-0.03855417559330428,-0.0258878055039741
APOE,-0.049864471013101506,-0.03444197562512657,0.0356579429373738,0.0871988813449767,-0.02030005869545478,0.040029447606671834,-0.014055810501589659,0.05406565170538635,0.021165238688844207,-0.005517943286397525,-0.01291536619310396,0.03463738136058645,-0.018355011080900232,0.012453331772223245
SOSTDC1,-0.02993003916595806,0.09263071330973528,,-0.022961264364000984,-0.0489907114148622,0.04126271558644493,0.03938749394820527,,,-0.04263143758080454,0.10604943142055648,,-0.031003607093882737,0.10564922956489274
ANXA1,0.018172326946438375,-0.05942820903100706,-0.048009404721372176,-0.055975265535167316,0.05707565361710614,0.09655845136755942,0.050748886476581025,-0.1300103158085661,-0.04187414281386784,-0.022229303046911796,0.04292905908368289,-0.018124602505148225,0.01401706613633917,0.006269841554213745
WNT2B,-0.045169984633528976,-0.03123795217439099,0.06475372056820626,0.06013630753959434,0.009762819308219609,0.013849032470979392,-0.03389363814550108,0.016807202593030438,0.005994077093946506,-0.005014831657609943,-0.0023266104292321526,0.035581514232399844,0.06939311487055835,0.03032163152085949
AMH,-0.038071530851244845,0.04108857279109435,-0.015289573145706989,-0.022838495781749575,0.2399671167378313,-0.014133210550353933,-0.013671894150653438,,-0.006759958563235918,0.01804702046854347,-0.025596935580802626,0.07693470784903222,-0.044115522490614914,0.0886338108814341
GDF10,-0.023064677766181096,-0.018369049003877414,,0.0050998415182576945,0.06379565711534606,-0.028602344133264,0.02978340857458621,-0.0651026410767507,-0.029134353148178447,-0.038264332641432246,0.014645343456235816,-0.02575913342869764,-0.022907392609218553,0.043748109417584995
EFNB3,0.07571055937186871,0.04147912974965315,0.008771972640256524,-0.012834166074941762,-0.07240847144421182,-0.025501519303692887,0.03828354444602151,0.05840156825011616,0.0035845261310641125,0.005530854961963472,0.02562892563049275,0.046348028717160705,0.02426821576330891,0.017703849144147125
LTB,-0.00731962339273572,0.015127153122052754,-0.002352786776434219,-0.01183854650745022,-0.016867252965579317,0.02534232238846639,0.016613682289251867,-0.0690648768060026,-0.051617670093686605,0.0027323091389126583,-0.011364592038207432,0.033911899529333864,-0.0029061090719512818,-0.019822176449363703
ANGPT2,-0.024864699549846627,0.008509046222113929,0.027431409432576912,0.07548585542652037,0.12437206017943116,0.051444523879643884,0.0037344934607914907,-0.04737242713872539,0.030141620592978466,0.008377338917244861,0.005154066616893075,0.08434848120557795,0.011275614498537919,0.011284796078333782
NRTN,,,,,,,,,,,,0.05179783405940738,,
ADAM17,0.047951532966762245,-0.0443599735822236,0.011071477315707222,0.049134087336785766,0.05879499290105367,0.0717246510367854,0.0557300397881323,0.0691677040046282,-0.006926919690409778,0.0012285792605003763,-0.0426875281491794,0.006567282322914502,0.027907361762058266,-0.0003041008097657231
LRPAP1,-0.053730133662098334,0.057467067836015115,-0.007017578708999154,0.05894445846018215,-0.061370332311928066,0.08324413656827907,0.0030741182201427146,0.01167004674067628,-0.029932228921122607,0.04229054686872196,0.0432665485923107,0.06918690537644114,0.011393630467075514,0.04484687183304634
NID1,0.04190485404181547,0.06439013072343185,-0.05413494065872626,-0.02482831630464549,0.10667484881138109,0.07776317720993811,-0.042720314091975145,-0.024804525855521006,-0.047979287595140876,0.007676842476863076,-0.014158227389125276,0.06380117799479652,-0.01798833265627044,0.026495169499479148
MST1,-0.0018184843271455478,-0.04171026937679525,0.05109801936907105,-0.001472977310062624,0.09150490442309049,0.07193644456488446,-0.026431028580314382,-0.04650193908172719,-0.10605607668403748,0.01906229292528545,0.014676190691213082,0.08306412931333484,-0.008500333038129347,0.0667076185210591
IL13,,,,,,-0.017980110391962227,,0.10288366925185012,,,,,,
DCN,0.03291554599715226,-0.008017733502073375,-0.013914190834322196,-0.012120621150525444,-0.02149459439553283,0.053236257921393255,-0.03238229636170699,0.005341556297193505,0.037469734220287244,0.024202741342627475,-0.03168069570923272,0.09018153922477708,0.007720496940714907,-0.0079797618618135
IGFL2,,,,,,,0.037048760728208216,,,,-0.018906948790046837,,0.03332382901430574,
COL7A1,-0.0180824477313028,0.03123410488964247,0.004031896523285317,0.01615271754881739,0.037601954510750525,0.05048527349900105,0.009976237551400948,-0.038554910417447824,-0.04782288687037317,0.07328060718177018,0.07939995873119073,0.12355782346646894,0.0005917077214703307,0.02796544461474235
CALR,0.061392188846629184,0.04409178753172789,-0.036528435042204585,-0.018875624420117327,0.1320414598932388,0.07790931762755995,0.001456246208834947,0.026164423965984885,0.09908646823273015,0.01748439687063717,-0.03586075442024927,0.05302330954732357,0.002747398419890835,0.025006914599933826
PIGA,0.05129710407535811,-0.007997124317274468,-0.022566205486956172,0.019227917436753554,0.08973375975310852,0.151408742064931,-0.03005223587262606,-0.07954367040819994,-0.10125052198178286,0.01835560275768189,0.047472491938877794,0.025093994009612024,0.003336141809950177,-0.028868010005888067
CD200,0.0211472046965532,0.038371723513528834,0.022472203297893355,-0.02040331148340959,-0.07867157079913191,-0.025509725307448224,0.03339624912344819,0.014373393044206468,-0.023610304514498227,0.028960046636982005,-0.005037600362389324,0.04461728591423799,-0.0031451325368169482,0.025629760154900635
GRP,,0.0429910455820169,,,-0.021937011190378726,,-0.017457335551147774,,,,-0.017824586910184802,0.11756442138853798,-0.02205972525772131,-0.02656123391087702
CDH1,,-0.016883470143005456,-0.036619410842118096,,0.06249734222645052,0.019069086587918643,-0.0001669517987371557,-0.0549613642796019,0.027303101982585103,0.042284710568271176,-0.03259216945778344,0.0739570776017724,0.023675294297817298,0.11351541279247707
LPL,-0.008823392276743574,0.04852458559225238,0.011394374339258167,0.04558495710761328,0.09135619651614092,0.1260120545084311,-0.033859832408241496,0.0001471872763136216,0.033569229146556405,0.023217867562503932,0.07135957631167777,0.1095598180459194,0.008856344984736657,0.08251253755469928
SEMA5A,0.023867794695881944,0.057940833733975204,-0.04790978813552839,0.08681249826337614,0.17852476985450208,0.0993490088292576,-0.02777748641772213,0.05405247817506328,-0.04144919392171536,0.014897304729617488,-0.02150205155683026,0.02405215913010795,-0.004519329458246904,0.11282447860578705
SEMA7A,-0.03902038721409584,0.004468611912891067,0.05319361565214419,-0.01500579312475153,0.06617056749856397,0.02224692222860312,0.05869123918728086,-0.044095779147317875,-0.08557352186510438,0.0004223450409419742,-0.015932868792629104,0.02493148202412261,0.02587420140038119,-0.03740014955889769
SEMA4G,-0.009547992714260552,-0.02897639856726656,0.0042036748070825225,-0.0321337924816525,0.05001066092901984,0.014400949757806923,-0.0005366600266400867,0.04927587173635414,0.17446812086058297,0.04838299727494852,0.038771550036004895,-0.006460455408847696,-0.010225806600782872,0.05399272429253803
SEMA3B,0.0026126857934792138,-0.02399983831240714,-0.03508369387429963,0.006186480660655504,0.05540354249498371,0.023197178476500917,-0.05808056331703784,-0.11768892468043572,-0.014278284371971815,-0.011952698845606083,0.05037266254139328,-0.037327513468311375,0.015056281445485214,0.014228476124220627
RPH3A,0.03214781224452225,0.07476249854191372,-0.015114965917142481,-0.0485728095627985,0.004828453824068476,-0.06967488574089581,0.01221579237329946,0.060151391674312146,,0.0037037001457870104,0.004690295255305332,0.0426215723569932,0.013339888578581672,-0.03846690636000585
JAG2,-0.007326205134664285,0.03456956617424085,-0.0005555110412784167,0.001774919908180855,0.003055691318296857,-0.027713502518681397,0.001494183624797861,-0.026125847699942428,0.05250499545752214,0.07712976992806483,0.03546790920667065,0.1341318906446018,0.03765946291491769,0.02006748334451094
CGN,-0.03407504398489904,-0.0162574390765511,-0.034279332917062706,-0.026261925292806756,-0.026681001748076055,0.0790312591298487,-0.032714397223650826,-0.09064254274788681,-0.07952184363331717,0.05999954537556278,0.1197904003037889,0.13819568928683165,-0.035172616667501225,0.10228831110335423
GDF15,-0.03349458101966329,-0.01797075550913955,-0.008585345729431667,-0.014585136935165851,0.10446893652983814,0.13379339247016547,-0.011915380772681436,-0.03090747492588628,0.02886299210681904,-0.028691793000112677,0.013191457587702715,0.06538473417854586,0.033183110691698915,0.04795199590223657
SEMA4F,-0.015958373136400503,-0.0019166050712786618,-0.014139804333662088,0.0319534108047546,0.006596301389376911,-0.029795142447313832,0.029958418850113546,-0.03753439473112359,-0.050515345023723304,0.048012978151460335,-0.010021542813898101,0.026391408595459635,0.0381599225291956,0.03922888830815489
NXPH1,0.041014445944139576,0.03319426772272285,-0.0063316399530688105,-0.0034697631604249115,0.09783615495807252,0.08031267047684251,-0.011137014538672553,-0.004051293448001401,-0.07937168514101017,0.014268190433208835,-0.011011051161852154,0.03240756957559011,-0.004981548637626686,0.12059147272339608
ARF1,0.017472891764349036,0.0210628840530767,-0.01122136642400343,0.07820556776902918,-0.011398437141113634,-0.03971278124020892,-0.04926627225782482,-0.18636324879189195,0.049082414238936334,0.07249707227757053,0.022490516844470097,0.012237237148517342,0.028567073374420382,-0.015031311356297556
DSC3,,-0.013386739558149126,,,,,,,,,,,0.0726331305747361,
EBI3,-0.03456605303754719,-0.012692328075808576,-0.002912499830996714,0.021559519609817276,0.09567468507342528,-0.004686497718913262,0.05474025952991706,-0.06907636397094201,-0.07962754253989275,0.031200331069568456,-0.017588053141773155,0.03170993631826792,0.03497560616130051,0.019875413922540188
TIMP1,0.0010999996829424276,0.009754754857681965,-0.06447601691163808,-0.035942707026963006,0.013920518571399905,0.08591290008426436,-0.03483899491392569,-0.010996854728674673,-0.08409571798585803,-0.012297223439191672,-0.00840621387443825,0.12126690443423802,0.002980811144274925,-0.00017532447769157554
SEMA3C,-0.06246561807487629,0.04406136402897688,-0.02295362826851353,-0.020924491329232835,0.0073650532989156265,-0.06235661689615806,0.06483919001202902,-0.03734683901678549,-0.020385329260189107,0.024537056373773583,-0.02487420617938013,0.06025487647638487,0.03382367931079348,0.007399089468583615
GNRH2,,,,,,,,,,,,,0.0001109359457915037,
GAS6,0.01904164812369207,-0.045107889773344,-0.020921027390832025,0.06503637351618621,0.004297610513448119,0.10195877990158407,0.02977610677780862,0.01842235834922673,0.03284563856991371,0.013265953956531677,-0.015786014104928216,0.09528113622964714,-0.009901730026309162,0.05523240494046629
MEPE,-0.023913730945976996,0.0030360586245796995,0.01233013444912446,-0.010932378147488951,0.0687751771292929,-0.028301259222322375,0.016940846659525662,,,0.018666341798195058,0.004704221293771248,,0.007375051266657301,-0.005889589827648021
SERPINE1,0.004478925757730769,-0.038672802790792854,-0.05813081349380009,-0.036859107354223694,-0.004786456260922549,-0.05936881075755481,-0.017281881055561242,0.053083040071205054,-0.027574158098054365,-0.032976179615314065,0.017015412395808744,0.09305527024124369,0.01619764732443503,0.018287400399308467
RSPO2,-0.04808530868211094,0.056457987610314356,0.057922780350307276,-0.018007235683082375,-0.06056501732791273,-0.041568766574871865,-0.02244306518447938,,,0.015180212636955346,-0.02559031509682815,0.03372163692537307,-0.012804486364851186,0.09053512210515063
SHBG,-0.01578582194561153,0.02141252605091413,0.03928981322682337,-0.027590294913359577,-0.01810777405722261,0.1493938354857715,-0.019097899315491395,0.08795793918169213,-0.012506695128500157,0.013170940968796922,0.10988851822497789,-0.03410422759077497,-0.0389776394533595,-0.03208805874432171
LGALS3BP,-0.010018101023387243,0.0017472245591010256,0.0001964571066429127,-0.007854566474587855,0.08743203821535239,0.06202695273777655,0.0037141230057033143,0.07694210006408322,-0.004344392614938183,0.1440176539748981,0.007854278455936888,0.1048673641095288,0.012407231135593005,0.03481849144630366
LAMB1,-0.04703990036681884,-0.003893408725089736,-0.00813208414611789,-0.053529209509674616,0.14358100720123332,0.06897602598120697,-0.03967937920514622,-0.05089057531450241,0.025801353355334043,0.0503816290658649,0.015822419975203277,0.07614452134386696,0.0029609020664779356,-0.04325672190745677
SPTBN2,-0.0461607878107271,0.05485221973937491,0.007983794362688743,0.023123060588521496,-0.023166315887527156,-0.043476761381246,0.018582048657821326,-0.16329914107522603,0.05990915140835621,0.026525742482188443,-0.03966510629624016,-0.003344871033773078,-0.005825904047051468,0.03856437971550909
COL1A2,0.011296333695394983,-0.006472109503552155,0.018903291197772405,-0.006271840323068812,0.06546762008661491,0.03488889183308089,0.03253562881341607,-0.07997042417116358,-0.08733237613071415,0.0036880284072399925,-0.0344940085971226,0.10905304713968221,-0.0019568075091180833,-0.006006245680803089
DEFB1,,,,-0.014960881718624806,,,-0.010017549555029827,,,,,,0.00243384318214432,0.045573547411618356
CEACAM16,,,,,,,,-0.04706684325014605,,,,,,
SCT,,,,,,,-0.009207362521180349,,,,,,,
WNT11,,-0.019187545287273896,-0.016805991584336953,,,-0.017518275545925163,,,,-0.013261616504224803,0.03400335451213624,,0.07571828312471271,0.006188431138130112
LGALS1,0.030989928158680236,-0.10148308138015458,-0.04841956137703822,-0.06804000904805549,-0.0175592877644283,-0.04025549180110503,-0.08367897221572011,-0.06927766973808236,0.022929607617819883,-0.014686041738314963,0.023204718566356124,0.04043685764264427,-0.014884127522426807,-0.0325253858281624
BCAN,0.034888242200077135,0.08826320254729747,0.08555692453524978,0.09966344483485653,0.16861046209048572,0.1725163912132593,0.03809836876938079,0.08929040191456167,0.01783718846114211,0.027073134951704495,-0.0075585961766527765,0.04434733701799579,-0.007207274434333107,0.12734660825414984
ANOS1,0.011613837818615098,-0.006129146987674824,0.025328788047562823,-0.047891323816095094,0.0866723892741817,0.11282825142854132,-0.001254595230721498,0.0015527814904970347,-0.030350170176756164,0.03632453541150493,0.005206137768630203,-0.028765808471393463,-0.02449183947189572,0.04194571230017359
EDA,-0.03564747193824035,0.03427061456163231,0.016329541811148613,0.004890107189261083,0.06675371021923376,-0.020945960185818825,-0.014427030615105797,-0.053073817814910475,0.018017965626272867,0.005864857229537289,0.02774831466604424,0.01637775140012274,0.0341312420827528,0.06527826214107957
FGF22,-0.03623674430315774,-0.019975078791162695,,0.09827230987128394,-0.012681049341952425,-0.01605780459424816,,,,-0.013899613333172084,0.07132401343877348,-0.02759888481378246,0.07322221905612424,-0.009828935576014804
SHANK1,,-0.01918754405545721,0.02286076490576039,,-0.014333412578847056,-0.015277981201560981,-0.013477028273079417,,,-0.04447655761179713,-0.022916683480379313,,0.06819674429964333,-0.02988651979560709
NPVF,,,,,,,,,,-0.028084838313213595,-0.01627878038754231,,,
RAET1G,,,,,,,,,,,,,-0.02318129653037934,-0.0182455567227178
TGFB1,-0.04420792528242037,-0.01886408325744505,-0.025892614744107128,-0.01421079806856757,,0.06825566925278691,-0.021936406250918264,0.032514651185249724,-0.014249381870346292,0.055131700511111714,0.006935827355715953,0.09526035379430701,0.025700397438294113,-0.005486331191556535
MSTN,0.037470628884998074,-0.023363970777228,-0.0066036576772089085,0.04833361938069055,0.09669070289058243,0.104537456960086,-0.024325699143115893,-0.06334861860628488,-0.022843422577385343,0.011245386435817892,-0.020874362039936253,0.06905981443633226,-0.04483278816622885,-0.003992231685718995
WNT4,-0.026312187565897933,-0.012928525162567858,,-0.023923745167089585,0.060744529210991806,0.1313748306771657,-0.014148201877693648,,,0.024053055389447475,-0.009270766008647608,0.15309287872216576,0.05290173256004406,0.03190111181717051
TNFSF4,0.01752240864683604,0.017499022446255678,-0.02334491394856822,-0.030896331366866554,0.17080341271283933,0.18986785199271705,-0.024207741263400268,0.01563375237861728,-0.03114223745529095,-0.025054269733180673,0.0017721978620479056,0.08297195346801038,0.06244768665270213,0.08585397253026897
NTN1,0.004116929705630673,0.07171210927866606,-0.0654597937319032,-0.052336366881734604,0.2232392896433685,0.0818468865896549,-0.04669597581417045,-0.0005076190888089097,0.017558112310722105,0.03182062824107043,0.012253363411745963,0.05141917050723866,0.06344026857346446,0.058911717028467335
CXCL12,0.04336368445720701,-0.015255974321215393,0.016014316874444316,-0.02419551229001347,0.06139520336977988,0.0386212503551851,0.06523097528630575,0.04739311786182679,0.06253801432961902,0.013456391516189967,0.039628259503672686,-0.008938641263253158,0.05122436881900666,0.00024212807325967508
GNRH1,-0.030609038845453698,-0.028319627427688666,0.018842360516325686,-0.013564164682092185,0.036129902978404634,0.04960914447494242,0.0044447900839992525,0.008389609854541624,0.03718941823086817,0.010748524924172819,-0.012584518795431461,-0.020147853028550093,-0.03377046847659376,-0.025024388396194294
FGF8,,,,,-0.02037721332502292,,,,,-0.010924402115360186,-0.02246941824524977,,,
RIMS1,-0.04124036485554782,-0.00023591446551524833,0.0037187657862848373,-0.012485314172024895,-0.03880670055808401,-0.03445393733432603,0.04008236423157109,,-0.053535321584246634,0.05849692914171219,-0.007550877716653059,0.0010550067196380328,-0.005867089973769833,-0.0006658847707948244
FGF14,-0.018206085952361725,0.037969647178336306,-0.027598901512711754,-0.04672617590297771,-0.02930482318406001,0.10211911602371859,0.056590871243503246,0.0025823191928986957,-0.04892959759578069,-0.011379306185718432,0.006700309844945328,-0.03955480477204466,0.042038602353310806,0.003058718142230282
IGF1,-0.017782253225363306,0.05077294336923645,-0.03413128017558771,-0.04305175160639321,-0.019034824748670652,-0.02503070103456592,0.0219443104374762,-0.09029974411536683,-0.05800733046799538,-0.036181481879177614,-0.006777513408999256,-0.008290463227100447,0.033947054418468924,-0.0023702439336435776
TNFSF10,0.020507165815131075,0.041244102688896875,-0.015495530033889668,-0.03452637986834772,0.00475058234711267,0.05810484565354258,-0.013739364010995592,-0.07242740320132078,-0.07471314156114027,0.02753934481409212,0.049407469199714504,0.08913606587244295,0.02833024903994517,0.004616992766892529
GDF5,-0.025443192639367437,-0.019819868618086954,,-0.019833596569989533,0.004775896525604222,0.027878488179908872,,,,-0.0028658467024602007,0.01443155524371326,0.0690518894670534,0.0292347819257977,-0.04597332050532561
CHAD,,,,-0.02118642534805556,0.048678272799883335,,,,,-0.041400965627830966,0.09872052037070643,-0.022401532833958213,,
RGMA,0.05040643536174086,0.031484030369075135,0.04455420686447663,-0.0038704229095536166,0.0981237427616498,0.11157403510148985,0.03287822146939303,-0.04907025743491484,-0.009220450682463069,0.07285225715687402,0.008156402816125662,0.02825396750972773,-0.0018367798751473875,0.12473985875320151
WNT16,-0.022164554820258118,0.05120482302476912,-0.01922170917365589,-0.013035644488575556,0.05410314252739819,0.005875262629336365,-0.015838267515071898,,,,,-0.01850605164920097,0.06274604951309457,0.07960204098954556
CX3CL1,-0.04156696441498914,0.04345702813655274,0.006025698376905127,-0.035452648427391334,0.008393682499541383,-0.025225563920206657,-0.0199213255185364,-0.12141517973967146,0.04782933618964827,0.012190116056272883,0.03683627650966034,0.11131312608972878,0.022881393455546715,0.005820025146496243
FGF1,0.018409770473837198,-0.013879633446916631,0.05797833553756371,0.03903702518632053,-0.04537694751949749,-0.05923413407672581,0.020008980917759808,-0.07892829999542655,0.06764156332552153,0.03125856949836091,0.05732496383530292,-0.04251034902169949,0.03947914729673311,-0.0755635807517894
ALOX5AP,-0.028107203622894542,-0.04499758537827738,-0.06985258561219937,-0.015026619292316044,0.054510959769632196,0.04754481034336048,0.014683834728499528,-0.06628020161880387,0.023359855584969055,0.05859106009290344,0.06212262170323327,-0.025895141626150715,0.01389699406829012,0.035801053965142854
IL1RN,-0.059056474691916445,0.019154067860030127,-0.02473733014230895,-0.01612681313818232,-0.020015534384891755,-0.016309836552590454,-0.0024931048500226056,-0.017477509408738327,-0.02363672196088508,-0.008543087199959705,-0.04062011681527699,,-0.022806233222374895,-0.012374331395456557
PCSK9,,,,,,,,,,-0.024497337633920122,0.09956871577399114,,,
NPW,-0.011667594933915892,,0.02785954352683695,-0.023686282116043993,-0.020733089958597805,,-0.012773354094829612,-0.03596282508074055,0.004348334034401259,-0.004820815415633689,0.031638292201402275,0.0032927608983131336,0.037328438184396004,0.02418804142040781
CXCL9,0.03566651734280673,-0.030077919254110522,-0.03418066951824,-0.020788819526267058,,0.01968859502384918,0.03273073433998075,,0.15405818364697696,,,-0.024244103220951507,0.008966822437663453,0.06121945691398801
ANGPTL4,-0.012221022437474884,-0.06943422895981373,-0.03672486706952837,-0.07469604716354795,0.020803712630761327,-0.05988064498264629,-0.043846411847811406,0.043743718503938434,0.05390019487237077,0.010432387927079493,0.011469657522995764,0.002547144740870313,0.009786619849918419,-0.033697336657757405
UCN2,,,-0.009658803967193959,,,0.004746585355988535,0.023946625941484674,0.13233272689366166,,0.009610683742969037,-0.015842491887723725,,,
OBP2A,,,,,,,,-0.008303432882642594,,,,,-0.020882847044766364,
COL4A3,0.029985704051315246,0.02546283563053809,-0.012811702763986589,0.013170314514468213,,,-0.01866289549689137,,,,-0.013658193963670406,0.08360495405376003,-0.02111762387301776,0.0005360416457173189
NRG3,-0.037010798381495576,0.016160325655679958,-0.016241078481681524,-0.048857573464679026,-0.0189085009399899,-0.06618824886131236,0.004462440810125417,,-0.029134371597369688,0.014683384835939853,0.006196976258312764,-0.029058368906357556,0.04784496637356406,-0.024650118143183165
IL23A,0.08951570085237948,-0.021179321328244356,-0.015196139346556095,-0.03604763695502589,,0.016296069840833375,,-0.04759030613483013,-0.04819045936528906,-0.02449732908822212,-0.0040973067260931225,,0.0797933564156989,0.09574676772057754
COLQ,0.05897692422188012,0.004621079348748959,0.016875892214291643,-0.005774879821429307,0.16243500648211537,-0.02679667812924794,0.0005976212979516591,-0.01716373916021583,-0.03378761977503262,0.00827318841504313,0.08634561702123182,0.0181992640467321,0.01692223512488581,-0.0059236185883358786
SCGB1A1,,,,,,,,,,,-0.02170595478592099,,,
