,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
ANOS1,-0.024493949007127633,0.08169664516477136,0.038649412281259295,0.033364634436759306,-0.021624838477864623,0.047345694211921814,-0.021723019834986423,0.049819410371600654,-0.018114965934975705,-0.015766562281515295,0.0991900966895752,0.045095738073077554,0.05581991623973722,0.04965690117750792,0.03752113914895607,-0.03058805679040249,0.027258251892670105,0.04189905141599511
EDA,-0.02320763859693918,0.06447065810890192,-0.018099767633630158,-0.022290731010900032,0.008627207481691192,-0.031725039921248956,0.058776488381787936,-0.024986120313761344,-0.02330710368977745,-0.029371636473496155,0.008763087709583247,0.0014960618304518418,-0.008568424250678282,-0.010518586321901405,-0.02272632599288864,-0.04006828992787163,0.04578478921049326,0.07459385533004867
FGF22,,-0.044244930196118325,-0.02573794031101341,-0.014874593633539851,,-0.021436325290132997,0.03213487734259664,-0.019155113158211584,,0.021942636026660512,-0.0011483635353177046,,,0.002368404528364613,0.004227965000508532,-0.03718160458556457,0.03666663667734394,0.06348301588969257
SHANK1,0.1219074774255285,,0.07403230325478599,-0.012055897286033767,0.09157704444858325,,-0.01362821078127362,-0.01822487358264134,-0.021772359383630573,-0.004911179094191829,-0.01664393154754929,,,0.05530973975800829,-0.02108113591319632,,-0.017518049359343278,0.07066301540366698
NPVF,,,,,,,,,,,,,,0.008049251646058811,-0.023651268600072335,,,
RAET1G,,,,,,,,,,,,,,,,,,-0.020862510580299875
TGFB1,-0.026866445942309487,0.0022450038136777504,0.07663326494380612,0.06469634848410982,0.04642288826295432,0.028270122078895787,,0.08419603341699808,0.029371436555245788,0.006974392096483058,0.08216396983468116,0.017436535181849087,-0.02026092012426855,-0.08411637496273151,0.016972179231224686,-0.045366913268737645,-0.07369339984073776,0.001573636979171827
MSTN,0.05402812800412637,0.015831205395296137,0.005178455589002743,-0.02180355179779782,-0.034183774989778586,-0.023519498369030542,0.009380012464242308,0.07131883149991607,0.07984368979050674,0.004189600588471809,0.07474245380990059,0.06296168319682498,-0.051194103748066315,-0.02996936336994472,0.008165404970357726,0.0923989846744057,0.033703301205168026,-0.008992180906116412
WNT4,,0.0398789652062034,-0.016658437867630445,-0.01412313548446403,,-0.02362597240479453,0.03845879084665797,-0.021718720405368767,-0.02285665130855423,-0.03163097169537738,-0.02824045154387486,,,-0.034464090725840835,0.03530093831843219,-0.026786643158375728,0.018355179670550933,0.018491870251991584
TNFSF4,0.0077027339359149495,0.005981243071905064,-0.038094797988839184,-0.017690062879200868,0.00561440695748623,-0.03051177260018352,-0.01663694861703894,0.11518737374134816,-0.039108001554430526,-0.014448090784138405,-0.02600385120336211,-0.004908596054313657,0.09046844848528561,-0.026831707315480367,-0.011411131045698762,0.06321138339022467,-0.04474684262167832,-0.017666252769147687
NTN1,0.005895363527552806,0.10652032226616369,-0.004723473091194048,-0.011239483970933752,0.06568717187241474,0.008419150420508389,0.08487761038149069,0.04624411433647186,0.014991468253778657,-0.0003723557753659588,0.06146694955178145,0.016828713889006402,0.04547986381281421,0.051894700535290474,0.09266617064981936,0.0955180142025444,0.014196012829450665,0.043282461846947645
CXCL12,-0.00044856818388134986,0.08011364067567561,0.08191370620494834,0.048112226721859185,-0.012392216470004604,-0.06980284143679576,0.0028103293468233607,0.010393221204850438,-0.023829687836542587,0.03227425284739787,0.006607688191104038,0.10594295237631286,-0.014157872831059574,-0.05351284282634905,0.044460387919586584,0.006790842778366422,0.008187828932674987,-0.001974506488335422
GNRH1,0.011252835192033267,0.054338540878322454,0.0038648769051004843,0.04707242450648858,0.014351451074507115,0.05834737171145711,-0.013863690574659441,0.05346248567038367,0.024458112592913302,-0.02147615260686008,0.08375191253062772,0.12001204550707434,0.07254358354553571,-0.022504882681353894,0.03897757429427476,-0.008461727398011676,0.009150836741970527,-0.04148497674426403
FGF8,,,,,,,-0.019374657416770445,,,,,,,0.014910697620531066,0.08324403676837579,,-0.01698036266249733,
RIMS1,-0.021067110209869854,0.08756052136843676,-0.04659286622657209,-0.005314330491526034,-0.003795551266991293,-0.04145339400714446,0.03370890780717434,-0.06501609139229445,-0.005667586458252696,-0.01833413026206576,-0.07435875438800911,,-0.010763387946249738,-0.02093170215425648,0.05313093933365729,-0.027500652489052202,-0.04501136429146226,0.011255566566384415
FGF14,0.050550459976138405,0.06138787677249056,-0.02060456223991757,0.05265405006183689,0.019716479842803742,-0.06558199081564757,-0.01527078241203978,0.03793073006654487,-0.03938861185007332,-0.031169268541557382,-0.024916176737885203,0.06290697884753685,-0.027410580453612974,0.07304283794058226,0.05016932754091488,0.08053391009414505,0.08293716931109003,0.02444246606106732
IGF1,-0.021326879922689796,0.09594665731532061,-0.03617780520187026,0.007517279524390681,-0.00995623560542811,-0.0025189012049616397,-0.04674981389558649,0.025086865630960645,0.012758653041459272,-0.011730973169873562,0.011099788739765602,-0.01291674826970621,0.018173285992331836,0.059250324843512905,0.053503016087400435,-0.023268107809335824,-0.025471673317685878,0.030679430888871873
TNFSF10,0.03279262644568345,-0.04119690467829256,-0.011191770267884416,0.047614029394735226,0.002749736378967517,-0.011430795846660877,0.019154278668981995,0.021830651728678614,-0.022482930708022573,-0.01773434760447202,-0.022723726281170847,-0.021117511751894313,-0.029745902970771905,0.03618232394036608,0.031901917870922086,-0.004974389219806326,0.0754219393302186,-0.015613261337455804
GDF5,-0.016485137636023012,0.09701290673941275,-0.011825357156082029,,,-0.01958673284544962,-0.01603739282103987,0.04643195422812741,,0.020647493036402845,-0.020675779532418205,,,0.031176822107486034,0.008106409835776613,0.0034924775992158214,0.043451934639643405,0.045066287127351896
CHAD,,,,,,-0.020922723308304393,-0.0005648565793514163,,,-0.013036696912519102,,,,0.08600797375146076,0.011150372322075526,-0.030179659126184182,0.009139160423520544,
RGMA,0.002524918241547378,0.09236721691951166,-0.024516113653393887,0.0021128998137634383,-0.061620355870987256,-0.04374877591179461,0.05490669929294272,0.06942412826190461,0.0273782228148723,0.01584268249642928,0.10373407030205789,0.1280631316851629,-0.11441180066128681,0.04187015531237341,0.0365871731494316,-0.012120764468223843,0.05766900268737202,-0.017263513924416912
CLEC3A,,,,,,,,,,-0.030806066561036266,,,,,,,,
WNT16,0.11102178960927292,0.09717057837459779,-0.024945194379075865,-0.010966475485638191,-0.0022625454681673126,-0.012873393142034745,-0.018681078226710737,0.13723551608345005,-0.025586979960637416,0.03620948553065842,,,,,,-0.004951456466876028,-0.014861012598151813,-0.01720632554857451
CX3CL1,0.05008740750129614,0.011639566050916221,0.010398955724910416,-0.032646996288753075,0.039331429597940115,0.031925440263030326,0.015178701828381444,-0.013674062414526353,0.04668428937562935,0.0031440554536051163,-0.03047864595624506,0.09355544738088546,-0.007308035889708942,0.03463954832467284,0.05540647496263483,-0.011948697970018638,-0.034636193900021185,-0.003680969806100849
FGF1,-0.04701742155252574,0.10052950232030984,0.07971070058977686,0.020163109011140705,0.008265298822716004,-0.08624880414215162,0.03893421378271591,-0.016463429248155248,-0.0414774597270102,0.028383167471228602,0.009541910315450536,0.06918391511303855,0.07404784541647941,0.03514811765467755,0.010267367803979422,-0.002439998990304989,0.043065470331092044,0.07052246005467577
ALOX5AP,-0.06603638174078914,-0.03699377757856868,-0.03276346457064195,0.0637612455376961,-0.041094987821685025,0.03859101994710897,-0.0097870153750545,0.07708975190298163,-0.062030057755300586,-0.01021209216766171,0.06665789568664092,-0.03763788955260414,0.024028807789865374,-0.024311216376549455,0.0018246957900482556,-0.018983543467767587,-0.008463826864989808,0.09389865972008467
IL1RN,-0.014670728614319348,-0.0927294936624829,-0.05624237831214153,-0.023625753625683355,0.0026334186044335937,0.08317219777658644,-0.019030773027470905,-0.019455758283963186,0.012022443603528938,,-0.022205148079398367,-0.06351398999427983,0.12360936796765347,0.013375057790553079,-0.04371643260816067,,-0.041407105358600274,-0.035889207127985226
PCSK9,,,,,,,,,,,,,,-0.02308695340226236,0.00835012264060823,,-0.014424934233012856,
NPW,,-0.00802744411265699,,,-0.018572698669554143,-0.02339146499585927,0.10882876242163342,,-0.020635562250954156,,-0.024731700368380734,-0.05917725664060863,0.034155553160333245,-0.02670229651861171,-0.002481005715907386,-0.02784442296870633,-0.021110920299432036,-0.042142942598770244
CXCL9,-0.012461456670512414,-0.042304600435890724,0.033784941672269,-0.01737411613602131,-0.017899073998178628,-0.020530066384902484,,-0.023530618724695754,-0.032761617478909336,-0.01551330184813261,,,0.05261247713434823,,,0.06081095983327687,,-0.010719346577443587
ANGPTL4,-0.011076619868482648,-0.11195861262466736,0.040219433794817676,0.0013073417911185633,0.030605495649464836,0.10699609133694046,-0.0031243550509085817,0.015367710172261127,0.014365547281855134,0.038876998646832556,0.03370324893220135,0.03611113720451067,-0.015558926078079486,-0.06574847881076593,-0.06690793517696512,-0.036696144736362075,-0.032324910533872014,0.042082716813397675
UCN2,,,,,-0.012878199066062154,,,-0.02061661984646293,0.06082837419853992,,,0.10705870625154941,,0.003238559201722658,-0.03404223908010931,,-0.016300103933687013,
OBP2A,,,,,,,,,,,,-0.035181049916603674,,,,,,-0.018793971115777484
COL4A3,,-0.04448269016108384,-0.022676803002062658,-0.02672360888388829,-0.0032202239185974623,-0.007877567078777138,,,-0.012205870008721666,0.06677122147223162,0.008044334318357023,,,,0.08183922051405737,-0.0246623865656851,-0.022797544238385235,0.03800999731778388
NRG3,0.009166750492405444,0.09374193902934395,0.03724399175094787,0.01501966129676481,0.016542398511642593,0.007211591794215947,0.011271537325377312,-0.03782652847503483,-0.02359611464147821,0.007427250243661229,-0.039743801309015156,,0.07847104229882595,-0.01935910597090167,0.042813123036442656,-0.03342928656343976,0.023651048529307623,-0.017353363286230782
IL23A,,-0.013512693298798749,0.037485016405884766,-0.014628086154575868,-0.020261194678477645,0.11475076268404905,,0.03622070670642498,,,0.026665943970922854,-0.008819698589556777,0.007443127557647118,-0.02308694534856548,-0.03220593305847386,,,-0.011706350216259216
COLQ,-0.009060269058714486,-0.010673376364704341,0.03289642627271013,0.02393817601894675,0.06617593857910843,0.008490747313572352,-0.0009509710149462827,-0.009146696675224887,0.005074820627871524,0.03360097040348346,0.05848455072030115,0.077840227334564,0.05141619123114893,-0.00953121208059848,0.08961321303635678,0.0067687891675763424,0.045878425942539165,0.02158569789420636
SCGB1A1,,,,-0.0111283374263885,,,,,,,,,,,-0.031536353132186314,,0.005573894096232341,
TNFSF12,0.006926001064835402,0.030827096551130542,0.025475180223604996,0.021528185375309178,-0.020476649506377686,-0.006344326262968913,0.029580044813545363,0.05947257536599499,0.032695055490529874,0.005385963614312296,0.01758590309041928,0.10300442737485276,-0.09164628684237354,0.052548321455583566,0.014481908249627813,0.021001353255770724,-0.026672260476095666,0.05577299053201281
DKK2,,-0.03177455699374937,0.018375591239095504,-0.013058952490877825,-0.013068057651328202,-0.01422959977786748,0.08665358642497886,-0.036716930726949475,-0.02389559427000824,-0.010674802396356911,,,,-0.027252536100262407,,,-0.019210622297302818,0.03280869548360359
FYN,0.03326801888033361,0.05130784919450763,0.03220761903600571,-0.03518761490126264,-0.0143954985969561,0.03176521086385208,0.06971729118522532,0.0873951636025589,0.007273915918028135,0.0017862337355902477,0.07081109859161383,0.047959239271568976,-0.06313189512776951,0.07861275681584008,0.03507480820858993,-0.006115807733452172,0.01031616653279629,-0.0017343518274682752
ACE,0.06519405116456256,0.015057911548341752,0.03996895689326995,0.10806664429968446,-0.017756216743683228,0.04773732150744847,0.023201833784061595,0.08075331838694662,0.0379349540878616,0.03579903215064463,-0.008541463395693775,0.04745652870935147,-0.022559105237886238,0.028834154797500764,0.07632576716829816,0.025576493135780476,0.01343440603193026,-0.05036977610857601
IL18,-0.05885340845998835,0.006550393099495728,0.03994247866858818,-0.049468412423254955,0.007485707771768317,-0.07330226106110488,0.028969038390501155,0.10106969539415259,-0.05550870087618907,0.009107004228721028,0.07759249878125689,-0.023022301072586637,0.08685791814872222,0.021161561277572908,0.07328586606873314,-0.02607151306818345,-0.0002512938506629312,-0.0016960549214360562
PPBP,,,,,,-0.013470529918088468,,,,,,,,-0.028267744342223185,-0.02968532129475271,0.001448958660481174,,
CCL27,0.06488954262632585,-0.044298556172490504,0.05679963061202356,,0.010331264860880117,0.05800640416946173,,-0.030952565512566123,-0.02489368457254269,-0.010996582314770765,-0.003778440653437425,0.03199947083637617,0.05053136932863721,0.12458755533343917,0.042875755932786155,-0.034418073614780255,-0.01918236971540196,0.009364052559711768
SERPING1,-0.0800868591250537,0.0021831618608298925,0.07616572050113832,0.027303940247634006,0.049163827531221456,0.031659538510458954,0.0020433199941206313,0.06641079188170372,-0.04932571341493674,0.019803136781859566,-0.03223552189001166,0.0014392034735643737,-0.05587152141352642,-0.04361498788687895,-0.005357912862216474,-0.004844050182985864,-0.0415058181612852,0.017577461999517263
AZGP1,0.005828205537078234,-0.006040036414786663,0.006150918933542278,-0.0284608591700569,0.04381390810712277,-0.013663444223026053,0.02435555967821119,-0.02422579463893346,-0.006638547661845211,0.11496771661884535,-0.026212520342445943,0.11089204470261303,,0.029534913753258753,0.018330546987043502,-0.018462389206403175,-0.04617644195936428,0.05778798949095335
INHA,-0.022889759794814068,0.03641601094659404,-0.03471520827839456,-0.017052928260404745,0.019329820805162032,-0.01733650877417433,-0.02509894960959161,0.07200028068156362,-0.0071355871027353815,-0.00036893914879086037,-0.05482492608013886,-0.002630168163422453,-0.012284122002050176,0.07661522431651874,0.013590934744009039,-0.027844422803665843,0.03101334380454229,0.12929127280276084
SEMA3G,0.04713310889414263,0.031945261468127005,-0.012514941495234634,-0.028029098538560716,0.024910481329955762,-0.007273035347787014,0.016147658308782148,-0.03964440158038013,0.02654337816030632,0.04766516215102883,0.01320114735771718,0.1519694458810934,0.002502409092758652,,,-0.025688617503911392,-0.00808416968377746,-0.007182791465559694
OXT,,,,,,,,,,,,,,,,,-0.013975917614937428,
COL6A1,0.10863771230753749,-0.02912905459982259,0.01637048191852232,0.04670729318051919,-0.03297965089570097,0.06719646030360281,0.10495569525541083,0.07700426393133418,0.09352606272707444,-0.00891112625417595,0.039379372391688885,0.10090086398198037,-0.04418240578622893,-0.05591722588807715,0.009297415758108014,0.02299703780806162,-0.03954052915521041,-0.04927843969883397
FGF17,,-0.02953681116604286,-0.04502309349800407,0.09455995745715427,-0.024172178281836623,-0.02420371335408373,-0.026551112780457582,-0.03036390818681313,0.015161851555189853,-0.0214761492381593,-0.02939927746324628,,,0.12258625618077663,0.003675252641920984,,-0.018233810424429175,-0.017904890238470306
TNFSF8,-0.018130084604395618,-0.022332176211091608,,-0.010802296682277694,0.0015290692872752492,0.09249776746772594,,-0.019455758450172,0.03825894434217142,,,-0.02593072884180718,,-0.030672630409324612,0.0020640267855803677,-0.024931621948128924,-0.014861014559654028,0.0629334066876469
FGF20,-0.02413943283641746,,-0.007350833112111867,-0.025749340375191675,-0.008684032184009885,-0.027556371583015053,-0.01663695386932763,0.019144754582268532,-0.0030926649010050997,-0.02206843685782033,0.07519910548597614,,0.13504879353110635,-0.03335389228613217,0.05663401119889535,-0.04854908648703897,-0.03006854284183849,-0.03082451335962935
ICAM3,0.07172505004813202,0.04892553054102924,-0.01982594331698047,0.033071226903925534,-0.012373655526553945,0.06594564514510895,-0.03561885300298601,0.14972546632707492,-0.05578531848758072,-0.021898705223213924,0.005155792977478848,0.03681769205574881,0.032599048348664554,0.07366040603529389,0.09154599572892147,-0.01724222863961126,0.001412442636204818,0.05447893567240214
LAMA4,0.07089391908341361,0.025746982962552307,0.019614352434974548,-0.043684889314394536,-0.029537122576300947,-0.00836116763556179,0.03907982945058062,0.11633009364578716,0.08804644416180743,-0.006725467865094626,0.04138562296911537,0.012052220570370788,0.03044549314893015,-0.03516332937902448,0.03594452280734664,0.007212510890086347,-0.03838985305137789,-0.05525321338206259
INHBE,,-0.035125767350617315,,,,,,,,,,,,,,,,
DLL4,0.03951371633159266,-0.036478981275574744,0.03116636404071812,-0.014286392044380201,-0.042251689684571214,-0.007535715265787883,0.012747676403205618,0.06743579876858394,-0.03914923407498742,-0.015398330615210124,-0.0009342989338929535,0.007834242366199597,0.039895258801611995,0.05342381680656546,0.04326101386862677,0.08478564072297781,-0.047979991740096935,-0.037029125114290774
SEMA3A,-0.044407379049851425,0.002202807010285426,-0.0026454344541429957,-0.020336924438061958,-0.014230304927719671,-0.028426070959004533,-0.0344480420799492,0.0694210363988376,0.0370940522335078,0.0163578951251664,0.013300088983218489,-0.00034909051355528254,,0.07448524225159818,-0.03977285628444761,-0.018655840809213026,0.009227256578337733,0.023854751915718068
RLN2,,,,-0.011600950098276016,0.053292555014574326,-0.020661689212925376,-0.0007778345475798582,-0.024986117092600558,-0.01943702264068993,0.013393933684756698,-0.021300109785193984,-0.03463460110379976,,0.039474171791728775,,0.010203972207844086,-0.016300102136256676,-0.02066425212176641
C5,-0.050765995187747076,0.01473625549372132,-0.0017809596991319005,0.0005399567961352613,-0.0327834860828774,-0.05258422783268146,0.1663231917385358,0.035399556262212487,0.013951673994184044,-0.02699197919176565,0.11685108853933325,-0.007889133824280446,-0.08168204509748281,0.020454914443924957,0.028245437523288834,0.04269480134240558,-0.021419669313956315,-0.00340599984445438
COMP,,,,,,,,,,,,,,,,-0.029856285813073685,,-0.025527100927241753
EDN2,,0.007771828385068699,-0.02044986873413827,,,0.003349833326867067,,-0.02659120633182704,0.02348196182875185,,0.03820898927386506,,,,,,,
C1QA,-0.11938166322038703,0.05352184866969761,0.0813073339627311,0.028911930457443127,0.004406540986124157,-0.1001665513604582,0.03342899718324799,0.07921034461819242,-0.025498967511628324,0.019939829001580128,0.032171325255200986,0.11654233660034423,0.06276635196731094,-0.020107452149421133,0.018355645071455,-0.020182490743893975,-0.08176214128778064,0.020266879544146042
UTS2B,0.0462648107521482,0.023494415951545312,-0.02188366479482228,0.08597642297266078,-0.01657904722251472,-0.014774666353190956,-0.014548247485561588,,-0.01680121589398506,-0.026830402834969586,,,-0.040477287201372766,,,,,-0.02201771982564846
COL9A3,0.027454507626759203,0.10497708965586819,0.01581523395008514,0.02293236937505696,0.013983946309684218,0.035059914349658106,0.0729310318834385,0.05990822226506219,0.050952866676948774,-0.008310173850968492,0.07644451872999973,0.13520704983429174,-0.003970113971314299,0.10463374180120796,0.05500110606544159,0.03326612500764542,0.01241601441356146,-0.018343124390201335
DLK1,,,,,-0.027594006626322987,-0.012033375424432275,0.05306052236048962,,-0.05184277438947612,,,0.0219923720237189,,,,,,
HGF,-0.003067025081074026,0.07211577154291605,-0.052223660182599954,-0.023752596579436035,0.014108813183751512,-0.03936877333352981,0.0047532104951571365,0.06316672783405174,-0.03620097298953343,-0.0067771621204070895,-0.032442434455244216,-0.07863640802409885,0.12796253529979215,0.01646612179739661,0.044913643875351704,-0.022125495205791282,-0.009434420568764059,0.03654271905029031
P4HB,0.007029082026814856,-0.024533684591999876,-0.026964064331072797,0.028805201420961744,0.019264353975647738,0.10274603481879606,0.10371521751735525,0.09678662470947369,0.10700987399079627,-0.002565332585729246,0.03970549293179643,0.1358294518775507,0.006163332475324937,-0.09530332036036995,-0.03676067835788254,-0.024234446199272074,-0.03958949419291041,-0.017773254236635356
ADCYAP1,-0.016910239294259846,,0.008926243618050882,-0.016393588312035037,-0.024256677711686197,-0.024317852676561922,-0.04416700190180898,0.02095323934398507,0.004495889278864232,-0.021044340271058747,-0.0313863152875222,,-0.046195577120251664,0.05202166709637122,0.07937054480453241,0.035714568536008275,0.054099484559545594,-0.03165711425145115
GREM1,-0.030909759441432705,9.561109265241097e-05,-0.028765277838973063,-0.031766650712665774,-0.014329494434812119,-0.029455344451686034,0.06963991401164576,-0.021614528018480537,0.015737458261032792,-0.012486305369965063,-0.01713800241591594,-0.037919986965267216,-0.05617153560631927,-0.022861468481093168,0.032049243883882826,-0.031637410738791734,0.0776248186079691,-0.04038665106893127
EGF,0.05090851818368413,0.05390242074521469,0.01482058585851324,0.01070029718423646,0.032222488737668725,-0.013712495510123638,0.008255533063261515,0.012413943226767598,-0.017786730445568086,-0.019139021868038224,-0.038768557165109546,-0.09785064825854092,0.04830699413228214,0.03909845909621851,0.02707696466555769,-0.012590750002411354,0.18300096768362878,0.01563168967965472
VEGFB,-0.059405057009875736,-0.037713994891230056,-0.05491690205721188,-0.016619224400265805,0.011801553808884858,0.017749604880595866,0.04236349619726594,0.008017586266694908,0.010319760957607763,0.008695124033273707,0.0387019207324063,0.031653855305216985,-0.046151538408885584,0.02422902985788844,-0.06569936462033074,0.03174244183818346,0.032751542795860684,0.04921104454212526
FARP2,0.02830534733560441,-0.012520987367575098,-0.0222952759658131,-0.002879962840815125,-0.04524957625953083,0.021656002472139068,0.024074815921611196,0.08703321165674381,-0.014520104624173101,-0.021210562337465672,0.0419418172278348,0.04328548947178638,-0.04399715801884179,0.006673629434178811,0.031013275300132544,-0.07736135025721423,0.044693279079035246,0.048905982539414694
BMP3,,,,,,,0.1561615122992198,,,0.020731162571333502,,,,,,,,
IHH,,,,,,,,,,-0.026190178109839497,,,,0.004677747914019403,-0.029206163542772407,,0.07679966174126956,
LAMA2,0.052211238881199655,0.05730965349592911,0.006771664172049059,-0.034875105324799024,-0.0013578531585359908,-0.03358749763099843,0.0073850860919204885,0.02502506400916354,-0.010941264173270262,-0.02992426875307037,0.05509541570345362,0.05599061027384411,0.09100356112882134,0.011728683012460618,0.020218480583407424,0.026998590598177524,-0.06635045113285591,0.03152735264530643
SERPINC1,,,,,,,,,-0.017975783238320085,,,,,,0.04324294048378934,,-0.015901496840931582,
NRG1,,-0.026113160771827293,0.05330211635327463,0.04601026253636545,0.033557402606985656,0.09913232299621104,0.011659477165717391,-0.03363001632929472,-0.006698022278034693,0.05530941934508667,-0.043021186007515255,-0.009226767056023858,0.0014237016489332586,0.017523114756222122,-0.03548868366272524,,-0.03865538672755695,0.030518009627445233
SPINK1,,-0.04543176340686297,-0.06119034512522785,,0.0040621553131893135,0.1144889318508706,,,,,-0.021300109785193984,,,-0.0047844758773433705,-0.030972682749374616,,-0.019546139540912395,-0.013880341379384965
EFEMP2,-0.033451270407060855,0.010389185938139896,-0.007972380044051083,0.015245544997270346,0.02336019300306907,0.021924309471498604,0.0431599253418185,0.060838209545967935,0.05237397461283461,-0.021992801722768796,0.040648655572507235,0.061605506322369,0.06306444562038262,0.005797366609357412,-0.020928478584375496,0.005708725379419864,-0.015277873861410916,-0.01130602035957879
SELPLG,-0.032323762237671874,0.07671243980451471,0.007420391336772827,0.04708573260847027,-0.0484215767434938,-0.03980287935612382,0.048472257499486464,0.014208997122813347,-0.046560995310412204,0.08360269752655934,-0.010003933324937502,0.0308332537700773,0.08557004190417859,0.009841965266681732,0.0992153458498669,0.00047054034742850695,0.044545762405429415,0.03643834471017919
GDF6,,-0.02816188370208703,0.10639167184921339,,-0.0030333233010580093,,0.035224238999584045,-0.009401095100943647,,,,,,0.061857433036794966,0.08613931787755102,,0.024811616520046514,
HLA-E,-0.1118729045735389,0.0020362897650905293,0.01986237373475538,-0.05714387977545336,0.005681903451853638,0.032928587878418354,0.04991361777990879,0.08830955333830501,0.001271619035777842,-0.05142458872968478,0.0051204502678004705,-0.04674601499877357,-0.048147950925138815,-0.1012567448301618,0.035913935038541414,0.057962303139111895,-0.11319224659197741,0.0007152426147458373
PTN,0.10114832111617089,0.12781941935784316,-0.0129846632234883,-0.00765123857944509,0.016310648362376674,-0.029846583547925853,0.04849552912958651,0.12094695921288824,0.09161026658773527,-0.04597992137092609,0.10785760743505941,0.2420463704200883,0.049649761770206524,0.05024261405124647,0.032249635694314834,0.05342998499415136,0.00046054003699762264,-0.02542759483116304
CD274,0.06857090989749251,-0.00257224636954377,0.01136464841061557,0.014405912869701998,-0.02389015833086453,0.002512109799417734,-0.02008115341200156,0.0858542397263496,0.025836382234801225,-0.014811080856902666,0.003892282066698636,-0.017217961648534903,0.052373294489215294,-0.0011282515182560236,-0.008842512623003205,-0.029168004559109593,0.07637319115016158,0.007220491512035069
FGF10,,,,,,,,,,0.06640581222868044,,-0.09034476837427906,,,,,,
CD14,-0.10589151927184556,-0.0010708345452844418,0.06661218099166386,0.0332025972650997,0.042600681989649766,0.02300368588448471,0.0647718100883559,0.04645399491712341,0.013975120438318646,0.006293010399719543,0.03103065583798964,0.05451126489051247,-0.058373366195516904,0.01071905597858314,0.0454582622422263,0.04366939765256357,-0.05988339912660292,0.033294882788872986
SFTPD,,-0.03053120332744513,-0.022872298154509866,-0.018408409694009333,,-0.015127747485923318,-0.01056655074579279,,-0.030852968411830682,-0.02550702381311347,-0.03601423188189659,0.03518370359264535,-0.058655579301028264,-0.03655975818119949,0.07327266178247485,-0.004174727613919666,-0.017590145928873428,0.08021405150137717
SLIT1,0.03855433703241628,0.04076165819029187,-0.03537729615581435,0.0040425416344449655,-0.028867364240561532,-0.1042163495094974,0.014654734836065096,0.05099200021380239,-0.02171151619384654,-0.025528423540049333,-0.011069844278452413,0.06229636770863825,0.016039038797372843,0.015964327721541983,0.0270715306117445,-0.01716339236431093,0.04546493635862196,-0.006167129692895947
LPA,,,,,,,-0.014548251132865212,,,,,,,,,,,
CNTF,-0.01983057761262974,,,,-0.013068056307928828,-0.013470527655896741,,-0.026141826923896584,-0.01532288725613178,-0.012486304290803144,0.042694015264245225,,,,,-0.02568862764080249,-0.016300103933687013,
BST1,0.061329101210132936,-0.0011249536784601678,0.014258550720561848,-0.03558371947680575,0.03164102715339248,-0.031495233379021485,-0.023426689897714938,0.09544051543374925,0.06759373357583438,-0.02345354700077636,0.04494669403563678,-0.017194345825058768,0.10146674023638849,0.09605949820287575,0.07254566153266215,0.06168976533962895,-0.04801773280371822,0.03670367936695055
AGTRAP,0.026629359976337173,0.05565797693522383,0.024611109531679262,0.003310254924478439,-0.03215874415736611,0.0276712771647563,0.020690980937808537,0.05439531279556045,0.010541545802243594,-0.0031515932131983833,0.024227186225539866,0.07690976801651515,0.060731390191406665,-0.023826825174869642,0.013133987541722578,0.061568440501902195,0.005687225390062556,0.022209325951141647
LAMC1,0.042299280847503465,0.08557155402167513,0.007600057623763032,-0.007418971696586036,0.009554486612531868,0.026094176670122246,0.027319440995377257,0.10700880035525319,0.07701490346232671,-0.05010187532982755,0.06951394810142188,0.07741557896559856,0.006966709807625893,-0.06638608076292384,0.002541890968372193,0.00721884397317517,-0.0604228606959949,-0.035646220645831624
COL6A3,0.028747575396503036,0.03537910319265228,0.061802185073930475,-0.016944647012760588,-0.01948073834736942,-0.05203792937725592,0.014169800557479526,0.03488172699790826,0.039276726851876706,0.023516540704652377,-0.014299403185339064,-0.014962372396589648,-0.03559848490755913,-0.005199850930306506,0.03344141706615739,0.1123774672706257,-0.0379283972685454,-0.025249164903333964
FN1,0.10394346415764912,-0.15362170671984596,0.016250770024220134,-0.06274640749438297,0.009829903872528408,0.06670995013661982,0.10635591469062541,0.09450241750634494,0.040011802374079454,-0.01631978454723566,0.07849576897112338,0.009274099805171578,-0.013691981231671549,-0.11345450732805148,-0.03514369878408001,0.04501524020220805,-0.05457236947250832,-0.08472165240500874
MIF,0.013447428922719178,-0.04630371106124394,-0.06223322435402109,0.0551112375570092,0.011747848886001866,-0.008081607747755985,-0.04017722156785704,-0.0016160588957694322,0.047779356432729625,0.021360185115932136,-0.042357837363325164,-0.0739789511988495,-0.052740941115609355,0.022195719501203862,-0.016000349238369283,0.05367614540185185,0.07197623968669126,0.04839841280224651
