,MGH258,UKF248,UKF259,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TGFB2,-0.014918242269244219,0.0549729889600603,-0.03827498179496365,0.03823468908318466,0.01185318446222784,-0.00518170120190139,-0.02156384619400882,0.05992364598322425,0.09427473693250187,0.14316858794962117,-0.031188860701061732,0.061803694403100524,0.017297929243510375
COL18A1,-0.014236514617713775,0.03382250729289535,0.04895753300868493,0.011276667452956536,0.012840900017599119,0.0654037092458808,-0.057965963145245596,0.001219748311566462,-0.01188197016873744,0.11014553453270223,0.009549175142058964,-0.11315105162617899,0.04290704783350574
NODAL,-0.035646435765441985,-0.03313034747051651,-0.0023245827832846957,,,-0.036900105106820465,0.0033595101125917766,-0.04408612712648459,0.046375132886770275,-0.02934816962337597,-0.023138120076441983,-0.032442135059696425,0.051667095513642416
INHBB,-0.05403211074495576,0.01645670404299189,-0.04653276881027577,0.006968177729549067,0.03529567407537132,0.007188324543208422,-0.00244855968961873,0.03348010988646304,-0.01571194203173243,0.031147594921956692,0.025550787226680076,0.15136806392929064,0.05054014156638824
LCN1,,-0.016124024448779216,,,,,,-0.02669978454697311,0.0739069616125718,,,0.014106445670499197,0.017164151750137264
ARF4,0.0057233023043627386,-0.025828572440215213,-0.0386557115637947,-0.0007230343313000785,-0.0016076817604895352,-0.0023587443568990124,0.008328036313367204,0.05722509243882982,0.08214260987997352,0.06905447315242141,0.024885160313864375,-0.05523989285171936,0.0097594198096413
CXCL14,-0.10963540996650889,0.051920892549934886,0.02727988479082561,-0.024737667044058418,0.0754513867188641,0.13257306789111528,0.035730249323851326,0.001123531217564474,-0.04127358223608143,0.15075831835187048,0.010064886033363116,0.1253776558606242,0.10327195292378667
LIF,-0.03043340465828202,0.0029038502052336165,-0.014670091753285654,-0.009613730238457956,0.022818043412610102,-0.050998663610545086,0.06348538113205146,0.01079005035792105,-0.043164116007832966,-0.017525886813865358,-0.01113287680150191,-0.0025430366309320235,0.10520108470254326
IL17B,,,,,,-0.02355828676735726,,-0.008431461342407917,0.08894140895210956,,-0.015595847031589217,0.00847844238552797,0.056555689892488464
MMP1,,0.10058943896091932,,,,,,-0.036330584165968544,-0.053580532466169326,,-0.020844815215240165,-0.045295362896395144,-0.03357406080398644
MATN1,,0.04273414757117577,,0.030592807245408384,,-0.0025623482228441566,,0.059893014762842735,-0.026188194224102502,-0.02164667077864429,0.10091461933258968,-0.041345164624307186,0.05914368654487495
ADAM28,-0.06758013964428307,0.01145125379359421,0.011395139035736315,0.015372524463432074,0.01393119952609275,-0.04424954233124278,0.05967039088486019,-0.01713080124032717,0.059986478349679566,0.02869821804124547,-0.003662590642824385,0.05580674656172508,0.01706445508496276
TCN2,-0.013376795937133592,0.030606814097115572,0.024562129920322615,-0.029318577592391388,0.006386095770571114,0.04959086582444167,0.034631534573769926,0.013737236316506137,0.06500468525719973,0.09688710174737128,0.010527707729379337,0.08210167042695432,0.04041647238159287
THPO,,-0.027585873520074147,0.032698893432658555,-0.014463604966682581,-0.030715448890148607,0.013849247539832153,-0.015069233849578772,,,,-0.010927836394133998,0.026750242755017938,0.01587903093936344
CUBN,-0.055947640362554785,0.002705953328067242,-0.007887184980781168,-0.018904952434086533,-0.026327683069201163,-0.013659942104068939,0.0038422565606755304,0.0227989333829741,0.019544014353123064,0.015279703827151329,0.027135769020108554,0.0704842250545221,0.06127134771968073
TIMP3,0.023687503776790023,0.003712393216173348,-0.023172336403384387,0.002794800898278226,-0.040209673991989645,0.060589217560881564,0.008352613293477976,-0.0447190064343632,-0.0043293247741434575,0.04202263782457447,-0.022501545233119234,-0.08035453182178169,0.055285159958600054
PIGF,0.011255993903125133,0.007261221614655131,-0.01844694416335548,0.0654846469777752,0.03082156371607581,0.018620619807802406,0.04272883150254105,0.08548262993272061,0.047097811921033246,0.038356844486073335,0.07244882553079693,0.1496555242648778,0.013011732330569643
CRH,,0.01648846248753062,-0.020191181488227065,0.00890032640659539,0.03248309946946361,,,0.05582058033059468,0.030667981043817728,0.023611181578510457,-0.015942412213660287,0.04774369824396594,0.007297685634769858
BDNF,,-0.018439725985696667,0.038065770886930694,0.01348360691969347,0.008326361321961304,,,0.03731023969054595,0.021365151834772264,0.06878110734351475,0.024791872550805394,0.0566466780894161,0.08715524596098968
CCL5,-0.004772967118553494,0.07363122903125688,-0.010651142888942339,0.015165044243388706,-0.034503969427825826,0.04320282470121144,0.10909323943916413,0.01690745518700769,0.02479492289132157,0.052034908127251235,0.055805330532044554,0.07701658557439622,-0.0014126747798748715
GAD1,0.032041657516448024,0.04170032486422766,-0.025164694439203505,-0.05471627520295788,0.006893523492680623,-0.024314284978584837,0.0022499951536513493,0.0020177906019208268,0.08478649859756948,0.12325336139058225,0.043382903401062524,0.05551496770469264,-0.11585938446905056
COL14A1,0.046736292542878984,-0.010141659694010579,-0.002616219516109557,-0.007414875603753672,-0.02406733677056858,-0.08959915634419234,0.0961530413575701,0.04688407049109686,-0.004199156637438877,0.06479505679890436,0.015407440045835394,0.034274191623482275,0.031117196460564347
HLA-A,0.09337458008678289,-0.04037792911474966,0.0011367618163386688,0.013812061686236573,-0.010651457876956347,0.11590556600739631,0.009150935382275932,-0.04050541212979582,-0.13210735835255855,0.17915866271754569,-0.01089442877348984,-0.10556966329713388,-0.08787595159755487
CD5L,-0.043079816942681357,0.10741287728635017,,,,,-0.04123261567245087,,,,,,
FGF18,,-0.0170931325297111,-0.016041742698097168,-0.013449580367894048,,,,0.10115751132694682,0.06002937487486257,,0.0048759137852092665,0.05727848513033607,-0.03719530393980851
ADM,-0.00150043148658797,-0.07880314685282613,-0.06010220514499667,-0.013078889508239088,-0.02036184759940239,0.025269119012016856,-0.028884680915625044,-0.06358620071993742,-0.1490263732801416,0.0398094216580406,0.005898032161708871,-0.003114692824380796,0.03958595256462135
CCL15,,0.001736440266991461,,,0.05387740322787033,,,,,,,0.02833452749599947,
GNAI2,0.03456694639531097,0.016165751776320368,0.011033954616841543,0.01122486518623679,0.023558914524372435,0.08633838304010377,-0.0060349384734879104,0.027164052593548434,0.012167386045373627,-0.03474734459041901,0.050745751191243776,-0.04336015117986749,-0.004955483544403421
HDC,,,,,-0.02133251836726519,0.012498112074358757,,,,,,0.08405456045435987,0.022879182145780115
COL11A1,-0.028377147923469254,0.04493927185341896,-0.013903478480267201,0.0308001706895837,0.002978811697212545,,-0.030332112540114933,0.014168752911594458,0.009922332066222127,-0.012569813980960265,0.05021678491460408,0.0454470895672454,0.06106277432424756
NUCB2,0.04748875471379636,-0.02315908399438975,-0.007570526520706751,0.03282051521260281,-0.02174050018782536,0.015966385662515677,-0.029368733312293956,-0.06357450616348169,-0.04412525306913088,0.004808030469448576,-0.03653252362934419,-0.0016087949681697705,-0.05588026254417722
FGF16,,,,,,,,,,,,,0.03014527001721636
CXCL1,,0.06434619623371005,0.02794742521481535,0.014357671416227132,0.014658681099824447,0.0746786035097266,,-0.024708066574842025,-0.03880978083615473,-0.014118487640413095,-0.018814247066539634,0.004647317326951783,0.05272373107502962
VCAN,0.039896316863747464,0.0658832778571607,0.05225657740040457,0.014229110489090606,-0.0026523397081788993,-0.02421762997129824,0.05203048963440157,0.10651507742305656,0.1028228250619371,-0.05863576908962339,-0.011906552969768542,-0.10098869617782777,-0.0003200035754467002
MMP7,,-0.014753367448174392,0.005220352027420785,-0.012395959767831758,0.021141881051171398,,,-0.06255582549952617,-0.041665269747072034,,-0.027438595255195587,-0.11007368806430985,-0.08417623112776261
PTPN6,0.012979594352584662,0.009053224994508885,0.03891665246214721,0.014209352164988953,0.04864998556384313,0.07694308190173377,0.012646279449001792,0.006119451453541768,0.03373499934187672,0.09684892954124315,0.010077307234631626,0.10272517151381866,0.03816278224971976
PTGS2,0.11980253424096358,-0.007105770512992962,0.0407257761311105,0.019240478388788264,-0.007451989258193815,0.0104993335394204,-0.01307220162512186,-0.045861650097249206,-0.1015482692794856,-0.028154018628881755,0.02522104358447741,0.04551845521235047,0.005676652358206934
XCL1,-0.0005240520955287243,0.061245452514767526,-0.017453990162242496,-0.020359900105571285,,,,,,,,,-0.006802748168454674
CD58,0.027998238156919805,0.06306958122894175,-0.07784127758972405,-0.022714822277222574,0.08365064774998447,0.03789926253560118,0.09525773344719303,0.028997815834452732,0.05872893254521019,0.06135570394048653,0.002530937952510731,0.037163759231297604,0.049127583837277396
TNFSF14,-0.010163429219901161,-0.020858784180735772,0.08049720147210931,-0.015962429939281965,-0.027301008280820445,,0.010831482011443292,-0.015926550974785562,-0.02450505184411207,-0.013215954431838987,0.018099186595202155,0.021578523780706974,0.030705496869510084
CNTN4,,-0.018123555333462323,-0.012018199779448737,-0.03434000088242534,-0.022585553285518756,,0.052324231958584246,-0.05312443585372429,0.07878264345674249,-0.0371818199891019,0.08333611026593381,0.018826916830609337,-0.023422593017126334
NTF4,,,0.004043453491554507,,,,,,,,,,
INSL3,,-0.018544624489883456,-0.016041739551602967,-0.01429384536580417,,,,0.020767116904729214,0.05736580796288937,,0.045937941422600846,-0.051355205062094775,
BTLA,,,-0.0019087436059053778,,0.027320306759684325,,0.021432860424925166,,,,,-0.004078051258515069,
MFNG,0.004235461789071017,0.06485503887984065,0.002854165830892996,-0.002789631778331989,-0.015159135449596576,0.0308597790225665,0.005085070042752142,0.020427609452608093,0.05208473169874494,0.007045540819402177,-0.04231161636077767,0.08919736993777054,0.012392303312960411
ICAM1,-0.0055938946108698125,0.011470794017108361,0.05134596862173824,0.002778553358231443,-0.010593838449220183,0.053647648258889735,0.025535838529989034,-0.025508564866610888,0.009698342309509752,0.05416192485252697,-0.005788892507899783,0.10402112532334779,0.00970365937713689
PROS1,0.015452882936175093,-0.0166671175953928,0.002632581598980745,-0.0021335414222095586,-0.009834849617813838,0.019471596986938546,0.01957580660157415,0.030078477327828576,-0.023423332727795138,0.1238294826314764,-0.03014559559297555,-0.026527485815095585,0.04118227331151269
CLCF1,0.020783841104014506,-0.010445234627470061,-0.03916618553014152,0.02388733351741677,-0.011278565053267107,0.05960850908909457,-0.026844227894532315,-0.05479105120638313,0.02879618049672278,-0.0009564229670097939,-0.08628234294082952,-0.004858613258465561,-0.016405631840869954
PSAP,-0.04388562610182387,0.0629777554621612,-0.03659907133329723,-0.06582224428042767,0.012991823989926246,0.06754846994305506,-0.04341447563764015,-0.05173626291526551,-0.040596758518907636,-0.003578378194284363,-0.04318181396449771,0.06785564016934599,-0.18396016612313362
EFEMP1,-0.013028885696197794,-0.000366218055124703,-0.044614323905210605,-0.014184798569188946,0.010740538371622773,0.008037597471623517,0.005964562471958055,0.05922243727960353,0.035189850944577494,0.05975111414490485,-0.03125494936123761,-0.034473627030719704,0.01814662637917972
C1QTNF1,0.07959037733673369,-0.012216657327414627,0.034774846565799336,-0.006815798730137866,0.020973842771730245,0.03674488368857795,0.02143019474129691,-0.050496858259914415,-0.08541079233849597,0.16472128581202172,0.011319018315990857,0.0193147042320878,0.05779090573129821
ALB,-0.018356741681040224,-0.004614430801017681,0.012765084497220823,0.055606959249200234,0.024043676627744433,0.058048116731855615,-0.06636248650915924,-0.006464513299031877,0.03369337503149883,0.033889507313123235,-0.033839251860216496,0.11320623660376986,0.06189172305110253
CCL13,,,,,,,,-0.028648032268698543,,,-0.03376207690040394,,
EFNA3,0.009854051988911344,0.002311593925001813,-0.028537376841786005,-0.01112746098548468,-0.014644537442874394,0.044652176594098036,-0.12043006197648184,0.06969422256173143,0.008366603530590754,0.04822799976628869,-0.020019198355899617,0.07969581604588553,0.0401369564701957
DRAXIN,0.01970231128784652,-0.0224727140131058,-0.02707264563639621,0.021857997164064176,0.06192648545627196,-0.032231379881035645,0.04519004575344973,0.015574135995342651,-0.09151668207432151,0.08095832271261554,-0.006616405957870538,0.03834170476820596,-0.025390158285400016
RAET1L,,-0.014446442580916378,,,-0.029821013778687365,,,,0.07059791951962556,,0.05905648461855712,,
NPTX2,-0.022416240945468756,-0.0096790785375354,-0.021029247778050306,-0.005103317042402372,0.019751929193867635,,0.01843654951925734,0.033136215309779365,0.08114293152700915,0.013283838610698987,0.026575889950624005,0.11139012364735626,-0.0325580800634556
FGF11,0.02616788942336469,-0.03222011470721769,0.022080922021729694,-0.01717939811036791,0.0011783733860491077,0.023905278724670884,0.03841603077521387,0.04165221688190972,-0.017607942194037957,0.06009394179954428,0.0006329407904416201,0.12450732902933415,0.07851753943242248
CD59,-0.0796281975153326,0.0655495906288248,0.014882326156141741,-0.009809227998472453,-0.017677920977271413,-0.007267973580477776,0.032770280347322954,0.052876517204421256,-0.018425843968730933,0.07794300382639559,-0.040722019666305086,-0.069692780713706,-0.07193590500083422
COL9A2,-0.053166711219695836,0.04896283900728132,0.011580536514215029,-0.0052489040410939386,-0.010170743563332686,-0.0060602455536827304,0.027633061091375925,0.027133178126312947,0.09994395835935878,-0.0037216618114921077,-0.07428815084684715,0.12646381454562605,0.08973062085841574
DLL3,-0.0610186065477143,0.07175620323797534,0.09951945196258291,-0.04373377557268004,0.03244333943021184,0.014865333451559673,0.08989314597634122,0.04828841546219185,0.13956913700158352,-0.04118606057576537,-0.05457067708519812,0.11534395700416492,0.03948265994747524
FGF5,,,,,,,,,,,,0.008203947680514762,-0.02035002004276142
LIN7C,0.03689075124574462,0.008611408472549566,0.009694625150736493,0.031467494599026244,-0.029375927043601178,0.023929223004035487,0.03262940006935035,0.010375299048354743,0.06635218104135233,-0.019842524430756507,0.0073017575603909505,0.11659992978213224,-0.0012922762280303478
GDF7,-0.02279157613327808,-0.013119768215453378,0.05617427689892315,0.03763645071533635,-0.02730100721990322,,-0.023388535131429605,,0.003068111222431431,-0.06754600308611027,0.06908263946491289,-0.0012148165410507251,-0.012710967116618246
PSPN,0.042580883806533305,-0.0723148034612751,-0.027360925499680045,0.027785219555022184,0.03136674108478055,0.0466311241848843,0.022390062563834186,-0.03110721593062695,0.04493428094121854,0.03898527337076569,-0.0342610335722914,0.07313550110359224,0.03481638466122924
ANGPT1,-0.014248873529923605,0.07863660633015052,0.039685715314462786,-0.002584893659636184,-0.03469538867853028,-0.09022016739200966,0.026949127434627195,-0.007398357274616693,-0.014980448656381219,-0.03432337312359421,-0.027833407817954566,0.08679903495846972,0.026689359769268346
PNOC,0.028617729393016416,0.010432358131541655,-0.016368130960123187,-0.01128300097768253,0.036858380064193154,,,,0.015574508857952528,,0.010814650119975348,-0.009507293957186821,-0.046500433883002276
L1CAM,-0.03422506484282516,0.05590092821028522,-0.010603562656682552,-0.0286963062398639,-0.024778400538235774,0.019029794910477425,0.11073460545699486,-0.03425145788713351,-0.10261446026992994,-0.04484492089858934,0.03334075857684839,-0.021782929713418376,-0.0989763575821203
APOA1,0.03587556490708741,0.0388561132834057,-0.024982358894327046,-0.018613073193017665,-0.0032992171785439996,0.022466285397238075,-0.010258016820523411,0.05871041359296422,0.05102863212528777,0.034248829247106954,0.03714580845513425,0.06218717947204896,0.09370232097713341
PSEN1,0.02561321113019723,0.03250848013426317,-0.020486270666040453,-0.019840731801311563,0.006570076640410117,0.00821842065168368,-0.0009284946969271384,0.027472583746828195,0.06705550604957163,-0.1070909509401758,0.030822441926859064,0.0017646456372769975,0.08215293031998014
CALM2,-0.041747865876762304,0.05375440419059454,0.03942123561329791,0.024131455800038466,0.004063719843027682,0.06407811577041896,-0.0386524303437759,0.05392734519651861,0.09243575810718725,-0.028625090965317974,0.01750576142597152,0.1492457671564153,-0.035490873450934705
CLEC2B,-0.07906947249162248,-0.004900810665611389,0.03326824098538349,0.010057336534559135,-0.039425627684292815,0.07013502206099632,-0.040263271006481305,-0.02149867831284071,-0.05656109357273296,0.001820490717391496,-0.018266799868183147,0.08578609843072783,-0.030834557773409058
NTNG1,0.0532677230518936,0.05829715669387647,-0.029989224365343427,-0.010898459013062448,-0.019559078162336443,0.02062826221207164,0.09073985682849497,0.034889529699681184,0.12511629915565817,0.036356551257610926,0.049085890974873876,0.13262833213115122,-0.04621942740029982
LRIG1,0.008303416274296151,0.09879446083362213,-0.021854239113526696,0.011939979642138561,-0.018372981944013673,0.029140142161917133,0.036111887619448536,0.08199471442352897,0.17110845695392715,0.08350822957834061,-0.03101582701565581,0.12430215043791838,0.0868722120612943
CPAMD8,-0.020054631011206983,-0.017110748117347033,-0.018974515466606723,-0.015855174757123044,0.011454853545323086,0.004961225957449006,0.1362736387112657,,-0.031306327530852274,-0.00513264399074442,,0.06839243613482814,-0.02595310821411075
GHRL,-0.003134830594823998,0.028616253467818667,0.01944450853583266,-0.007645141730458304,-0.013042795452544925,0.05655586804894307,-0.007143361775537995,,,0.05010016912226613,0.0012052802753529587,-0.05135171777351022,0.012761024042149363
NPY,-0.02942092638866111,0.0011366043303069776,-0.031087242577126886,-0.00817861410982026,0.0068818517857921506,,-0.03129597783385608,0.0053084309272945045,0.01643964746473793,-0.05890374606303361,0.06368242625227113,-0.07239493842430905,-0.08457598830688205
MMP2,0.07108209238104876,0.09553425241948278,0.0004693414598974126,-0.04646500308124976,-0.043985386202364925,0.13066547017661098,0.07720526539772467,0.08657532787907707,0.06905999002337625,0.06508642748708651,-0.04113623118931811,-0.01110494454997274,0.03688757851851005
LHB,,,-0.01652537001103003,,,,,,,,,,
PPY,,0.03504810678085755,0.04287566290355926,-0.011587553289658376,,,,-0.01671502413690161,-0.08167171625410644,,-0.015073315934272628,0.005756192665123876,0.0644748208351668
ALKAL2,-0.030031974963941242,-0.014769389815743102,-0.01628528215992216,0.002839778673656397,0.10376638291356587,,-0.01685201747776854,-0.06272939270133518,0.0020622386074313588,-0.015364696991000503,-0.05121760546779468,0.02738387822885132,0.02406117295670548
CSF1,0.08079185053024417,0.008424133261117565,-0.018104800637341278,0.01300464967585157,-0.023374531927146402,0.12343032841912002,0.05495486880978972,0.036890338992124294,-0.06481956800052155,0.045171580719741845,-0.002620321347697525,0.07519788746925796,0.03689149412158035
SEMA4C,-0.02594429620224647,0.019300182343003586,0.009255318191666197,-0.011054788765479174,0.026472896251212612,0.034551061959376836,0.0264613325471511,0.10745564259630781,0.04888088165856573,0.019823429096887633,0.04466370998248695,0.030916931645395374,0.037424863793779316
BMP8A,,,,,,,,,,,,-0.022609427468325855,
ICAM2,-0.02332409461497922,-0.012783340591641733,0.028585128051878572,0.03298467205221982,-0.035360333747505336,0.08087482124804025,0.04103167422116412,0.024145292402932648,0.07174551673400632,0.041471272606633816,-0.021543864560284332,0.0010069725735536404,0.024158248242811695
SYTL3,4.869492033823183e-05,0.03767334435996832,-0.0046785637570301375,-0.0042849843910699875,0.1017852962215037,-0.05046631841653939,0.06459148488677179,-0.024141255360603436,-0.003557259724082247,0.09876864308646274,0.015069382208831037,0.05726674212981531,0.03311805638092537
IL1A,-0.023303158922677047,0.14877045894603888,0.03189356462452582,0.021116343246776078,0.0470511891049197,0.032617837170463286,-0.0030108470650344107,-0.06038802623824819,-0.02327484872280615,-0.026004917877604238,0.08033574102094633,0.12473042008257496,0.11982613778469256
HLA-G,,-0.022229625581978055,-0.0011429899228044694,,,-0.024464274780784948,,0.07906906891157528,-0.0076595477074946775,,-0.04437729166865445,,
PGF,0.07129451374254786,-0.019660274005706756,0.02906970281930292,-0.029649549842395415,0.04897218882721461,0.04710054371221875,0.06302790732220165,0.08192762487664239,0.060575951955486276,0.04444875948150494,0.027836523489255464,-0.02750347507996333,0.06520393602431424
LGALS8,0.1024019849710922,0.009720620035994571,0.01981464647546641,-0.04312456617676184,0.004656449346293504,-0.03872567592200818,0.06255297100078336,-0.03539730514139533,0.021270338916322695,0.024758892980641205,0.010258277422769555,0.07794031019742328,-0.008451729209086677
DKK3,0.026968502630515114,0.03204461242076064,0.030172053600799983,-0.006097759662259463,-0.06537804905984046,0.007496571179018779,0.09062064835267514,0.059680726952464506,0.08539290491963035,0.1524943350452733,0.01100973660367608,0.02849379525498853,-0.08842991700524329
COL16A1,0.08120254459567279,0.09117734192674709,-0.024337026362303348,-0.027428793025698308,0.018389208113801056,0.03107147572683375,0.023159381564485056,0.035645077133057534,0.03220498162101877,0.006694453079269356,-0.04804445559457313,0.08404720590261187,0.1558031596844685
TPH1,-0.02392389797878045,0.06634044574885263,0.0331212689294684,0.036843814955366504,,-0.023162406765812427,,0.06958364946784842,-0.014993622887294288,0.06386500186264436,-0.027349143601302566,0.12516537636049418,0.07407526136170102
TNC,0.04868698268470646,0.02938163600855894,-0.022597224548218407,0.009929297963527851,-0.013669424478811023,0.09667971625162589,0.028734227556037106,-0.04814104493186511,-0.10457023501717969,0.06874615500221445,0.01868107499638174,-0.04059733353358174,-0.047197314782335964
TNFSF9,-0.020054621492952816,-0.004894094819482028,0.011683271080288138,-0.036425892058169346,-0.019803937016911105,-0.029715333189775713,0.004602840015132601,0.008520352718318672,0.015598477337543038,-0.0032809045942021314,0.040874379718710586,0.1141483585225044,-0.04489268700519166
C4A,,,0.040115634390751206,0.026979264445584187,,,,-0.0035732756250313152,,0.02715020860787172,-0.024726642266517825,-0.012930402336738077,
CNTN2,-0.07498183846532712,0.017474652665563396,0.02486171872446188,0.03587657780270797,0.02565991224261419,-0.034561956963153506,-0.07551568250942862,0.07160260372760387,0.12128381738452272,-0.161152523020932,0.012103154393927121,-0.0014138428225688073,-0.06656805676913682
F7,,-0.015923527232595137,,,,,,0.01341974346085353,,,-0.024468583168114424,,-0.04232321586129045
LUM,-0.0014359331518729293,0.06109698689486885,0.005405230969960438,0.013243511133967443,0.039424658373846594,-0.04577818507981115,-0.020760074596122113,0.004391846680730159,0.04441758428933763,0.05161681134369382,0.06208962426225586,-0.09965156587380089,-0.0025320229544557996
IZUMO1,-0.019162826140887226,,,,,,,,,,,,
BTC,,-0.014446436563508745,-0.03202084564489863,,0.02228223285317368,0.05782460814465758,,-0.02907242521318724,-0.013774470471627444,0.016424773929115098,-0.007114564948048626,0.07838311808901083,0.041056664010666745
APOC1,-0.0673564369883399,0.06736851812863505,-0.05932638246965533,-0.011604656703679522,0.017996091347112365,-0.09751576285967395,0.05303802751976937,0.06365124424478576,0.09328295515932974,0.09937554503913971,-0.015771035135277323,0.10530307735553278,0.13071443392762117
PKM,-0.006858026368679636,-0.07472126533333479,-0.03419796970490236,-0.05544740361814063,-0.043148576189410044,0.015604123288076263,0.0016288215098791319,-0.05875397713727663,-0.15685428651388852,0.1279175169791722,0.001540047211469362,-0.006130946802366524,-0.042746811747117745
TNF,,0.056741960693378675,-0.04325189787401381,-0.012015779310242747,0.038235944523787806,0.10213782766418224,0.020642329651927346,0.06823351243299519,0.007613125721216924,,,0.10526566411943723,0.009833711978002114
GNAS,0.06526401697023823,-0.027125166241432862,0.013278724710583402,-0.04817279303641222,0.05489911813046839,0.11384944104151858,0.005930036696320829,-0.030665650180382528,-0.03308969003737753,0.1313213019779818,0.04209530486303066,0.03364586194643481,-0.08566035358548584
BMP8B,-0.013254632900465834,-0.052050256733892644,0.008865673905854476,0.14590161570263419,0.011872870731807022,0.021198954610541818,0.08025814724644792,-0.012946913443771402,0.024491063193606166,0.010123379743828959,-0.029857996663902094,-0.05388901200886502,-0.018451422921080037
LIPH,,0.026767385281196182,-0.024820220598953092,-0.011075344434663468,,,,-0.02864804280474792,0.06942931561760814,,0.003202860733543386,0.032777063695939704,0.08329254023037769
CCL28,,-0.022959186013112615,,-0.017054208421478003,-0.008356923721077983,,,,,-0.04319339871963069,,0.02430384269039502,-0.02602520540551617
PTPN11,-0.02368895349423358,0.011455283253473076,-0.0484785056837845,0.02007381411987431,-0.0358095891802848,0.03633691299591353,-0.07743388392076563,-0.024840952268681684,-0.020385521082650876,-0.017837213493785985,-0.0688854982929463,0.020899995744771038,-0.06832703637067902
ADAM12,0.08484052007901309,0.07093319583376516,-0.010031810215884977,0.047049755710970705,-0.0276279446173414,-0.06082159750158568,0.06264331179609807,-0.0015800624965425234,0.04608934534512737,0.14615792112952267,0.05330789976003431,-0.03581521560862854,-0.00032615806205477896
EPO,,0.039879750965907394,-0.025303788234440922,0.0118683146091836,,-0.028041746263097904,-0.047138949583475406,-0.031112506120547865,0.006684572928729617,,0.057255180662858514,0.043712508692889,
EDN3,-0.028164350068663396,0.019228050622087895,-0.01226911649305789,-0.0026129429223136153,-0.00038519701906758274,,-0.03612222321081307,0.0033227009947735192,0.06351995414105707,0.019003860059634163,0.05100912976210897,0.00533841601132445,-0.03418803949490176
CCL22,,,,-0.011775004932978072,,,,-0.03521265584180482,-0.03442228728045413,-0.021596154861620503,-0.02054114909032972,0.05877568089380757,
CCL2,0.048344698196930685,0.05092043250201814,0.04857899987745252,0.059269781346210054,0.023535247726131046,0.0891454122792349,0.007095277498919921,0.01175946191391372,-0.023465541861110367,-0.029575818394857865,-0.02444396235569011,-0.04652718960972023,-0.026514204737201702
DSCAM,-0.020287018004565335,0.016264256752170043,0.00879981879666506,-0.02084782145885327,-0.0232646051756905,0.07802960049082769,0.004523742485992921,0.018271636223236732,0.09219884706401053,-0.001833457385120945,-0.0004023811975988682,0.0887852750938582,0.039059180607206
GPHA2,,0.07624967989005535,,,,,,,,,,,
ANG,-0.0043586462561351425,-0.042247861062883446,-0.03553729435615133,-0.0037183912422293075,0.025980992156105706,0.04493254224236746,-0.03230641536224608,-0.029228376167161677,-0.03073885584908368,0.0682006297248694,0.01538910098418074,0.09721408428220114,0.05788054441568396
FBLN2,0.10282811501665945,0.08635905028933069,0.07516892870788036,0.00459999513991185,0.014671135628331888,,0.036500474695047684,-0.05208584736309031,0.017746669093406033,0.10488555842486068,0.0198087614913877,0.01823076357781475,0.023176099828106502
VTN,,0.024293066846507276,0.09088926755889884,-0.019037049579542584,-0.02295102121402714,-0.018042426240936542,,-0.009018721536504426,0.022719049146998488,,0.04527671435607061,0.020348766196209612,0.06729916133117568
VEGFA,0.008380214809127363,-0.06306832045667708,-0.08527095109502134,0.026642773591715043,-0.03611343190850242,-0.05562379530454777,-0.007326400565893014,-0.07763574380945351,-0.17159820044284177,0.0036773031057714877,0.030084902740854368,-0.06287219536516098,0.012032974934976029
F10,,,,0.03034479971840596,-0.05679839699416117,-0.017276051052059725,,,0.05733363356551506,0.08687216259652764,0.008431137041978195,0.054650677304395524,0.06285489335660148
SERPINA1,-0.009639295929491238,0.015875771310799733,0.029609868315634107,-0.03352695082190104,0.0023360069018453634,0.016120324997051568,0.10915437720915533,0.013271413270334112,-0.01388176919838342,0.01923942887137939,-0.015194911131506074,0.017328752980568258,-0.08555415542297407
VWF,0.02867818405028117,-0.017872688204958992,0.03364443107909338,-0.034290129383188525,-0.016234446191672025,0.06524378753590172,0.039364347892795845,0.006287705422109797,0.07422037592868927,0.08394776538713122,-0.0024648518871998996,-0.08187165113703089,-0.03073191583827932
GDNF,,-0.025561726760105017,-0.02058162852251896,,,-0.07439741899145558,0.04785362501504125,-0.04025558823390295,-0.03834386584655625,,-0.03278093440227739,,
VASP,-0.006170692377455541,0.01923776780937066,-0.03613441674702881,0.018010588934041314,-0.006710032126509716,0.043937987469732015,0.024899853789849446,0.004772374141159859,0.01850231829104971,0.0808625750330839,0.05156580445600208,-0.07346827973653966,-0.019200596135305583
ADAM15,0.06783291063161778,0.029231982123516416,0.006422090948992697,-0.06383318089851962,0.008249745171221333,-0.007465752456492319,-0.032097725585405856,0.046117816853105106,0.008341568167973866,-0.09926395268430083,-0.016150693542172658,0.0715506071352404,0.05133764706232203
WNT2,,0.02122726856080947,,,-0.00381952192885639,,,-0.014087225483681751,-0.02818555764068122,,-0.014390356633718009,-0.020614632259711815,0.10821482335443225
CALCB,,,,,,,,-0.0337750369625447,0.03585828929417245,,-0.036567248177960136,,0.052114562049847934
