,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
FGF8,,,,,,-0.021892830013366272,,,,,,,,-0.026940517317014915,,
RIMS1,0.05400916386251793,0.07415837654516358,-0.02320991742588125,-0.0029731908785845355,-0.0005053556423920216,-0.061582488425696656,-0.0665247378905474,0.01184183404642519,-0.006635355766732399,0.18708330770220455,-0.01649387684720938,-0.013771008243903007,-0.05393467854869911,0.013724845067180124,0.055015955571899644,0.0013341348638825938
FGF14,-0.00799981638426217,-0.026417133307561447,0.04978466012374499,0.0025780516797242496,0.034372136335969215,0.005315787660177822,0.02697595324236876,0.0068363589124211315,-0.03627549445238514,0.15060356532370678,0.002505291742755504,0.01400976020129818,0.017605516591135115,0.004893383536876442,0.0249229105410202,0.036595265809283774
IGF1,0.043606721259842864,-0.029051945239942447,-0.028971883274650456,-0.03620543813700633,-0.00665126140878439,-0.016040362947937304,0.03952263843090567,-0.005800372378044735,0.03291976514247235,-0.022374844498349276,-0.024519819243555053,-0.058881063724215824,-0.02259470755345357,-0.06452374068624554,-0.008209025166301157,-0.027179224558699085
TNFSF10,0.005652379364269289,-0.03867686576116902,0.09820187909399479,-0.02075409915115836,-0.024826371671027407,0.0021646902579369105,-0.012585905525532355,-0.04490043177574168,-0.006345252820009191,-0.010353254846153973,0.008593026975136947,0.05905392791740914,0.02674159084306509,-0.024136487077419652,-0.025948318061707658,-0.017326378909851264
GDF5,-0.05136529979447248,-0.015824482606064266,,,-0.0019033175216186032,0.12189880804636102,-0.03713327650640625,,-0.04836909705810548,0.10744729952914657,-0.015893986335724298,,0.07391563660727278,-0.01997892437544049,0.07296628450525834,-0.007808366905307811
CHAD,,,0.06166589211720756,,0.008616833705623345,-0.007128200801634609,,,0.07626940685881334,,,,-0.002731924434902713,-0.023733637032395224,,
RGMA,-0.008404573694570368,0.04027306694006371,-0.06904997718265025,0.018455090011263758,-0.03159411851803756,-0.06035452419921436,0.060268530120821194,-0.008315643402798696,-0.02505892912454707,-0.04986394569724169,-0.033912840312393715,-0.04006905814320981,-0.008941766919027932,0.03251162625869387,0.04958566220332016,-0.02671535589690968
CLEC3A,,,,,,,,,0.02739250055416192,,,,,,,
WNT16,0.006123660460215713,0.011491625032300497,-0.017320122529861433,-0.024745510217266543,-0.018336466922286125,-0.021109104604335707,0.007556228779603422,0.008976497086875963,-0.012644974428358123,0.055494393575380704,,,-0.019600706783452933,-0.022225301797058148,-0.006237891615009731,-0.040402319769144615
CX3CL1,-0.019514573507367027,-0.05968880183905506,0.06228240379042935,-0.049485910124419684,0.07716358247437353,0.018300437334601793,0.03547214279262895,0.013435769504770842,-0.008537589222428086,0.19704580613929437,-0.007694223270912161,0.0441258131754113,0.051213496729194986,0.015560460424978639,-0.016815648193120994,0.15731185998028463
FGF1,0.09012688999983812,-0.03894085648194881,0.10603742731033658,-0.023585708963815122,0.023540347894287304,0.02875416879637391,0.0434716494835736,0.016615712120679554,-0.019041993431102525,-0.20460496009905682,0.0787635984102502,-0.016348114959191713,0.01829811285621769,-0.005491433727495004,-0.03410619727969408,0.06487038654894656
ALOX5AP,-0.040674184966787784,-0.05702579386669492,0.05758881840724293,0.0036492106340574337,-0.03585478259934543,0.0006431023638612935,0.012491330250238594,-0.04443160451683277,-0.040785622453842554,-0.20662135618861893,0.012174310618687878,0.010776372882309367,0.10500520838742093,-0.015558914882094104,0.03419477599807857,-0.02618325196477349
IL1RN,-0.07880855303875114,-0.014728702833326656,0.007113682368182444,0.02383317690341845,-0.0026447523947900533,-0.021504250111423418,-0.021399659276580333,-5.158661819657804e-05,,-0.04705359954006751,-0.017069650002957563,-0.002434574947800006,,0.06186200058846565,0.07698888406596945,-0.02633882431390781
PCSK9,,,,,,,,,,,,,,0.013128536927974962,,
NPW,0.035089984378698584,,0.039036301035877206,0.06463310470454758,0.1351097927940468,0.06245962511227772,,-0.01189660978455808,,,-0.019011873632040825,-0.02053608707888713,0.024423431035440993,0.04926933136766123,0.011014797460316679,-0.0023030026804556876
CXCL9,0.014085267952521402,0.029246232094220455,,-0.0021328197174089393,-0.02924239779098379,,-0.02588165497978404,-0.028305642779994256,0.06969055663833479,-0.023815524057937024,,-0.018788070309140682,-0.02567817098263394,,-0.06751394423094005,-0.04332044652825865
ANGPTL4,-0.047600165504247983,0.055409207957648955,-0.052097512850295374,-0.011752363627476982,-0.05377036544407618,-0.004599348426970442,-0.02557809602495421,0.026619769899387365,-0.02766031568143519,-0.02749919238526994,-0.00775148472107355,-0.0513781440827562,0.06004142904032101,0.004168783628159352,0.02388409977482318,-0.043819111549949934
UCN2,,,-0.028971880463814804,0.07980615077462046,,,-0.005977198146588383,-0.016426406053371805,,,,,,0.007986164460001065,,
OBP2A,,,,,,,,,,,,,,,-0.016006360808394408,
COL4A3,-0.03780476209247797,-0.02074130364481857,0.07990551472294409,-0.007245932988816323,0.0014867755348033757,,,-0.026523249909109606,0.029913747701917136,,-0.021526908374275792,,-0.008865042516365738,0.06643071421957525,0.007387145633856819,-0.03189325315008181
NRG3,0.055236601998832104,-0.03921107654183072,-0.01830150540489355,0.005173125601289263,-0.005785015456072908,-0.01752612962866858,-0.0418513232567317,0.006315659692608489,-0.05761542645895332,0.002089927964948758,0.05951996845882939,-0.02957320698521349,-0.05614348241232285,0.04208447080373008,-0.012242882160823873,0.06806645398106294
IL23A,0.02292389589678126,-0.016909890192773547,-0.020565937954468726,-0.004392162662501713,0.013129267211486358,,-0.02774108916043325,,,,0.0006826105676393064,0.11082413150331771,,,0.0832505169799614,-0.03571768112626891
COLQ,-0.015708178473937583,-0.02709732561887945,0.05494019638212514,-0.004643127554445465,-0.029864749168116704,0.06586226018934234,-0.0018663116484340435,-0.03056555194838196,0.02628206908184525,-0.0009050635780120576,-0.020791952960819676,0.026520854883226398,-0.015567262727459199,0.03123654016233915,0.02239635397061964,-0.06585323825721817
SCGB1A1,,,,,,,,,,,,,,-0.024960242085726655,,
TNFSF12,0.051404164865999115,-0.012938704602552935,-0.015600751720072623,-0.021578594254729182,0.0017501946302860897,0.042768265077990086,0.000548369805394648,0.020747790845641236,0.0390978875314093,-0.05678417322868657,0.08391909112031141,-0.051366687848140004,-0.03543424110807229,0.020546111524498558,0.014346994133602856,0.0441296677840288
DKK2,-0.03800599387511563,-0.017712300772159746,,-0.01261780090218284,0.016047361655772086,-0.030723029885493837,-0.0007796719171842508,-0.027585217761213525,0.004193228062981104,0.018980683561907533,,,,-0.015173389123639663,-0.03579791628416756,-0.021430797209289715
FYN,0.003722502416314217,-0.0005390029788055977,0.05026095049464322,-0.027009388946729038,-0.013551650736014805,-0.012328125359741319,0.07223825266968029,0.031777542019498825,0.052752567270669855,-0.05053222715056134,-0.04390610215374905,0.034170449932789934,-0.005034587567316089,-0.001470852374832077,-0.03270116328738134,0.035139840733449265
ACE,0.06587268860679335,-0.04776295102245098,0.08148702616939768,-0.008142222216435853,0.03477761404540849,0.0341476684570891,-0.016096154055283782,0.06793243697103271,-0.011390752945901288,0.0051941954975069215,0.07776647018746637,0.024594425422575075,0.053000377240927606,-0.008655245340250035,-0.0845191229518281,-0.02927894426397037
IL18,0.0034646051283037465,-0.0034002856488370274,0.10301000428496797,0.018067246703303258,0.016433159084483354,0.008097053497215049,0.05802294611752114,0.015137834154062092,0.014650450609997341,-0.15146678280739329,0.0531624402550743,-0.08091837364575953,0.0055379646898372535,-0.05557665498609058,0.07455295050761392,-0.025045196651424503
PPBP,,,,,-0.019187010257783067,,,,,,,,-0.02520302980084579,,,-0.029819580509250654
CCL27,-0.0429503238650422,-0.011215443761987031,0.04955218245077738,-0.019434430949135748,0.030072649468337573,,-0.011802266920371859,0.029414826602110866,-0.04052654423332053,-0.029157250269049004,0.024872203871252593,0.006615161846480422,-0.027058762267834196,0.06686535381206643,0.07166700024621614,0.01335862123377555
SERPING1,-0.033243331587643414,-0.05043405102897246,-0.059831466719098336,-0.008150748594374837,-0.06938304239048995,-0.00873488864806099,0.03110539011663103,0.010131945301635588,-0.029018943625060876,-0.1317529076481867,0.07638107112327462,-0.07034605191395406,0.061196706783864144,-0.09389216285932103,0.050268126658359544,-0.04678759668947583
AZGP1,-0.021308798142126884,0.0014323010852154636,0.06447784819269108,-0.02617867512213492,-0.0316998322514692,-0.02386755661537968,0.06502437800918437,-0.001527835612544375,-0.019655192684890018,0.06505584841539425,-0.0296420307067287,,-0.031730984503739665,-0.04323305406421527,0.02405980869663254,-0.01665185607054806
INHA,0.032285033829243526,0.042360087796293015,0.011067055141070916,0.03221870183845662,-0.023210373635034653,0.026800615629815526,0.061255109403606255,-0.01886877671618971,-0.04038551438683594,0.2328241655898316,-0.040095538202922304,-0.04802355731232982,0.06904174365585544,0.014675952167032318,-0.0023517099673048968,0.04449217676559675
SEMA3G,0.03415101180219433,-0.04090025733409916,,-0.010693929911461163,0.0006935850071225571,-0.03753288050154827,0.04842462606449275,-0.009251426004310764,-0.0024164810207451346,-0.015810464472813816,0.05942208850666792,0.013923746258041004,0.0791545639009636,0.04934420338520135,-0.03953253468486366,-0.013041900988041368
OXT,,,,,,,,,,,,,,-0.020901603092741847,,
COL6A1,-0.014685334956704927,-0.030773757795103062,-0.08037532700734415,-0.01854692564266162,-0.06924132401680964,0.02878477801242161,0.05386342730817697,0.03996964603645844,0.05304314580240761,0.06144144189622227,-0.015567732576144926,-0.0281674826560091,-0.011619137705969994,0.053578990660796945,-0.07088183591899322,-0.044799873314350744
FGF17,-0.002600798148438562,0.04370984450914621,0.04114649142989578,-0.010597322688736222,0.018373060645035043,0.009173978244603437,0.042178067984240744,-0.01061309207773417,-0.04651839620148408,0.0773060736930329,-0.022599956318375018,,,0.016926778890566062,-0.01524915259399656,0.02280938328901855
TNFSF8,-0.018979576226399782,,,-0.015862004977144593,-0.019187005284393325,,-0.021399659459395724,-0.022027948168622278,,,,,0.08276633696955008,0.11229068773426994,-0.03551432095038908,0.06906642289206714
FGF20,,0.009309240940548061,,0.020151982743284322,0.03624984756991475,0.12064848685172712,0.03275348489565151,0.02809412522024662,-0.045101094765366556,-0.04264004611023814,-0.020783268155094674,0.0750754907459061,-0.051943354553807025,0.026140374108307055,-0.026252476367977548,-0.024857489809038815
ICAM3,-0.06787546480593959,-0.06584643390723557,0.033909822142725386,0.0010165235650925106,0.012923035696607433,0.04497680931287604,0.09981028864393718,0.030705058291289406,0.026925778928864105,0.0017341025958704246,-0.03244477556466393,0.0037374227409126535,-0.01003288843420095,0.03494858795136274,0.03161276122155272,-0.04925606288332974
LAMA4,0.06980370375436516,-0.04763333625167879,0.017429114168181575,0.011344680183814963,-0.038870149042950414,-0.028593301659608158,0.041667690493053446,0.005939228480088898,0.028500406453211315,-0.06489487997443842,0.039294063575074534,0.05630303250264071,0.03499674283427494,-0.008850322939642415,-0.1304287393308656,-0.05916043884866673
INHBE,0.029410080325773025,,,,,,,,,,,,,,,
DLL4,0.016896338396621406,-0.023879980497252932,0.0953375652111977,-0.020548486689441783,-0.014315708498201189,0.031840355806102616,0.0756623849644612,0.04471473225431669,-0.06107776798594627,-0.0017418896621398355,-0.019494561048646383,0.059744286136739336,0.013828818908663096,-0.04224726029988599,-0.0630651298616534,-0.0792525309288517
SEMA3A,0.1080940454523617,-0.009851607492746068,-0.002078501170314794,-0.03154074647078713,-0.028632145483600453,0.013349826008521758,0.06028945977055128,0.01787395689211241,0.011149448887511345,0.025603165172261733,-0.0338164713819059,,0.02596657722878327,0.08714654348899352,0.0016802606228567612,0.008338004991357109
RLN2,,,-0.01877437915543226,0.057952024640154136,0.04723087125610862,-0.022084765153983745,-0.027482577888887784,0.0033892305232644834,0.006132751177306988,-0.030841655585627965,-0.016373924540280926,,0.02926022670535206,-0.02437752386713078,-0.017599232927358887,-0.011200121397060123
C5,0.05234277069021945,-0.008534698614893494,0.0863417455201037,-0.04071075633492173,0.018681873811730143,0.06787037621956644,0.0232148191224362,0.021852601070971926,-0.07331608430476559,-0.00510342891253937,-0.058679614406416995,-0.0037192631695004475,-0.0017560780120292492,0.034911987103704606,-0.0020138361788581585,-0.007536281828162545
COMP,,,,,,,,,,,,,0.06142049163867993,,-0.021740801096087448,
EDN2,-0.02566879102521565,0.041076311196724356,,,-0.025234119562706808,,0.04894083786648969,-0.027247471478841222,,,0.006941974566534969,,,,,
C1QA,0.04889838719144619,-0.07657485519679244,0.029627686036196615,0.0073794855821071705,-0.044504182945286276,-5.0964775064928737e-05,0.01006967102338633,0.0010790083753190528,0.0068899450122747495,-0.23277230362926926,-0.04213999926671623,0.02855692450032206,0.02607282335741917,-0.13257329125039288,-0.11601632399958259,-0.04247615955235865
UTS2B,0.09497157392958286,-0.013560119396647877,,-0.01600782018131949,-0.02104458225458027,-0.016439119533442268,,0.084638741152901,-0.01964355077870966,,,-0.03399157457763802,,,-0.01875194792715253,
COL9A3,0.008503853077980463,0.0010535138058990177,0.04347435744474032,-0.003835191342983703,0.05467692427679695,0.010857063951515634,0.034931660163241104,0.04945552327341223,-0.004461974212659703,-0.1279751823396778,-0.05014418177555544,0.0222811329345773,0.03715622512863384,0.08293832820813414,-0.01423023333603407,0.005690530690630226
DLK1,,,,-0.0037601149376389714,-0.017139971412282812,0.07565805989398082,,-0.027842889440481574,,,,,,,,0.003360061332399865
HGF,0.0696668787370893,0.008030091935099749,0.09131095667982991,0.00405428437643393,0.009013525168602335,-0.035818483449834834,0.09369610569979213,0.028519908663680375,0.016824636959713257,-0.005883217454997693,0.017175289115571136,0.0336233148268233,0.11253672336650605,0.013322188601184717,0.057200322269100774,0.062456299712028686
P4HB,-0.009345444321191033,-0.008675420420877662,-0.07958405099211947,0.0052274514242888525,-0.012358594835091689,-0.051289496771411376,0.030297051434458957,0.05328294885748267,0.014117876043326857,-0.08260038367739765,0.03899387057468409,0.02779174695457685,0.03243170886954257,0.02403082706579694,-0.06072994143595774,-0.06433748350271107
ADCYAP1,,0.003499946432988592,-0.02613882138198214,-0.03232150460942822,0.02759143380654875,-0.0004911682107950205,-0.009023097687836691,-0.03719376404325134,-0.012142546464074224,0.08623013199760357,0.01946052988873135,-0.015267258444850839,0.09058477247320389,-0.015043563418196298,-0.02696158197433356,-0.034349835569129225
GREM1,-0.020410182088489253,-0.017824281519177403,,-0.013835775187984392,-0.024588650669426775,0.08416538807449782,-0.030775127442621168,0.013747276860302552,0.01950775813346794,-0.1347973682523899,-0.03023865033440467,-0.006496359853084117,0.03600504232952278,-0.015632238970926717,-0.016039054877107547,0.04584061132235674
EGF,-0.013964363096499706,-0.03583945936531609,,0.012905228474323726,-0.0192664641382732,-0.026308683920028886,-0.013778698318505166,-0.06060842273293868,-0.06640146335506712,-0.03423934958934137,0.041822804608614525,0.1258819691371969,-0.03116675575855082,-0.005171651652817959,0.008159239903936995,-0.021917530302742235
VEGFB,-0.059836787397805374,-0.034014891090507905,-0.01387979904030384,-0.044360057930988954,-0.08917708725150869,0.02103220517846835,0.017223879329394703,-0.0020751830207702926,0.005124493325986334,-0.10750905052248723,-0.07534056646910549,0.03296598794158791,0.03735107330395484,0.010962200726736154,0.08001962930235688,-0.07625427907586639
FARP2,0.043838077548182044,0.054296713542422055,0.02138961987421137,0.017814787222764326,0.007454421824952716,-0.0005099825774768039,0.0842146179524445,0.033854900339737176,0.026247428370012506,-0.050021450729115284,-0.01675051257346137,0.0226710420180996,-0.018986868369296153,-0.026372601579608572,-0.03484436646143646,-0.007633598323067062
BMP3,,,,,,-0.025648243745070638,,,0.052487956608651826,-0.02613606450018093,,,,,,
IHH,,,,,,,,,-0.03134753825064446,,,,,-0.00869509142083716,,
LAMA2,0.07801918064586648,-0.013580457068279456,0.03239422432089128,0.04897835152621192,0.07544407190774229,0.028664156625568992,-0.015794917579723303,0.012948600929722994,-0.022371479378208263,0.05274218199775052,-0.025262583111546166,0.03807785039939593,0.017631414451857282,-0.04580844941143853,-0.06670707461623278,0.02263592297235014
SERPINC1,,,,,,,,0.020274617940007372,,,,,,0.008196432506876591,,
NRG1,0.029884571376668608,-0.02351746827166879,-0.016809497068422555,0.013381594699297589,0.07906823107137419,0.007160682887286894,-0.013437966592209161,0.008275072443434076,0.021489811423412383,0.05615737477359845,-0.01177618347413186,0.037920146971855896,,-0.04313375735530123,0.012329030271488387,-0.004328622641483298
SPINK1,-0.03419499837487121,0.020182612821643027,-0.01156889784050031,0.015610452004835686,-0.0017293017398193869,,,,,,0.004939762990947053,,,0.06439410423017593,0.09904606081421924,-0.003307878089917564
EFEMP2,0.02888333285816839,-0.055276613335320496,-0.003600898755449532,-0.010755650285272415,-0.06308014104530982,-0.019739278583800812,0.022947609019779065,0.025924099599296268,0.04855579657403776,0.00250055792187522,-0.05160489186480141,-0.006747147224051868,-0.03449248553504265,0.10698469533742504,-0.05084186049114333,-0.03465884551423486
SELPLG,-0.03762614193913953,0.0072467034272505225,0.06732668567989677,0.025872590680829033,0.031874639970467404,-0.0016258509578659394,0.03169199909177909,-0.006877123575182094,-0.0008365343066445402,-0.1054847638091311,0.04613263658737395,0.0262630773081118,0.01224106411697605,-0.029512053344431844,-0.05422481144463346,0.008519981322881379
GDF6,-0.02393410357103034,-0.021511128396352205,-0.020951561129852723,-0.017932782403991012,,-0.032805529833795595,-0.027482580853438354,,,,,,,-0.014771062494195806,,
HLA-E,0.056696245054546145,-0.06482014873152711,-0.010714934428767059,-0.047478817326748295,-0.018549621601082474,0.0055536850603741545,0.03714215253252978,0.0008608972854738373,0.02936661910785064,-0.2071343553216884,-0.01615929372626888,0.08324891592962834,-0.017770169881462784,-0.1147969267474615,-0.1358953629616496,-0.06695284879558262
PTN,0.013808572195081517,-0.005193910425067072,0.05382404624030911,-0.02515797716949286,0.0013044370193949423,-0.033182380431516216,0.07179835953049254,0.039386382352687065,-0.008250184795096262,-0.07954998766036919,-0.07190756944168501,0.07780172144163473,-0.009554821399705649,0.1296167206091497,0.06770360401977722,-0.07145765991469787
CD274,-0.028494997277953807,0.022346577279009308,0.09594352170158939,0.020807341001093802,-0.008180243183766174,-0.036675979898214243,0.05929947491637022,0.00045347309772685116,-0.026272043113011602,-0.04367329084494406,0.025139738590234773,0.10534528105698988,0.020986276299541126,0.014820769443080924,0.027764256952563387,0.011143450613568792
FGF10,,,,,,,,,0.01933078179076807,,,,,,,
CD14,-0.018747637401502117,-0.08665273041674385,0.08801922748470957,-0.007512356131372715,-0.02274470883014317,-0.02974717181920402,-0.0032847220560381354,0.026531547692291716,0.009297613667228082,-0.16731703419805022,0.01037615733144812,-0.07924872273971414,0.052654609089385795,-0.04947582974131195,-0.06960770677658883,-0.06645727829050996
SFTPD,-0.025947730994042288,-0.0036025835994426816,,,0.012131528791190073,0.0031186307334810977,,-0.02783654451313635,0.049433282782850335,,-0.0026208538588768757,0.08664458655842995,0.11179640338284882,-0.0324428740157543,0.03529648791847561,-0.03819512436502414
SLIT1,0.02120339290054891,0.024154656165204746,0.09419975415629124,-0.04127834342230889,0.0676437548367212,0.008280366014590201,0.0523249014406418,0.0015592811185767329,-0.0031298418853800327,0.20331900675914985,0.0006031013333166088,0.063344169671606,-0.06005723393273322,0.027950310960485714,0.09179627265875297,0.09396616408808303
LPA,,,,,,-0.01643912365479505,,,,,,,,,,
CNTF,,,,0.08052713240265649,-0.019187007035586453,,0.026232209159651167,-0.01768883321815679,0.040874907176360845,-0.041799034088018834,-0.019011873720187714,,-0.02019585628467275,0.06602483470743402,,
BST1,-0.040740924204125464,0.001140829564137892,-0.002540553875224632,0.02491993296804249,-0.00480461448933815,0.03287329285695963,0.050694385456961595,-0.009328895218879828,-0.007555981254198968,-0.06737124161218352,0.031071850230710386,0.03875381792418426,0.01529516127731893,0.03168886943214724,-0.015903172186363213,-0.006133675988014475
AGTRAP,-0.09247731330793543,-0.012869950080192392,-0.062493772084709735,0.03315403395161952,-0.012941915196392838,0.03513978777812876,0.057737727412779154,0.06181623806839891,0.05592785825726726,-0.1488520563508983,-0.06175700624348792,0.04353430894031033,0.011168263610917818,-0.0021907385739356818,0.021452462774130907,0.019404830217464513
LAMC1,0.10579122522780746,-0.02242323287601184,0.020153480078615067,0.04909385404184597,-0.046864227132205005,0.0022534567869597496,0.06611874186017269,0.05669450421455795,0.011006185021074486,-0.09294935387887075,0.0011340805841405044,0.02600958768349507,0.05386388287609631,-0.04203991472465655,-0.0869157589517969,-0.12134678815620702
COL6A3,0.14307494822850111,-0.06801030256808788,-0.04177704892269349,0.05540379380041847,0.0064161779539774035,-0.0323334876218887,0.02465853591238158,0.021316218855276292,0.035010032701015825,-0.010146825870931001,0.058409693820753214,-0.04657026537327818,0.033455828085898656,-0.017087955696615784,-0.10523849498772556,-0.05113586891643466
FN1,0.04139590712797044,-0.07426044245649181,-0.08568945450704123,0.052051087762287285,-0.026157274929121004,0.027210596781687496,0.056599274370055234,0.04457127164809048,0.034089545679226944,-0.11421200799617083,0.03404851170480996,0.103835261201393,0.05799524555539335,-0.07681998182280066,-0.10538642285656853,-0.08140627093279616
MIF,-0.07193664314039913,0.01787198940954207,-0.0596848805700618,0.00670318383854769,-0.0054207065685469786,0.05235851962393085,-0.05395606110626515,0.05401653951340246,0.023670436621398297,-0.014453935795487254,8.921778363937583e-05,0.0071763224005225905,0.019793613357660986,0.14545517917857814,0.10665354167692788,-0.03516717775960811
JAG1,-0.0009747046495409535,0.01241201701839447,0.04723686402563397,0.03522048330137759,0.008118400541445771,-0.020443488309693007,0.03769159593987222,0.02574956626716846,-0.0025035276206355813,-0.05465034415037059,-0.03971774619676097,0.03588165165736881,0.03234997603065527,-0.06537150522828195,-0.0173428124516532,-0.057901360117613675
NID2,0.10136212536448416,-0.021233677790184327,0.0599267567412037,0.07099970089032678,-0.04313377899450708,0.024888185704476262,0.05684825183511773,-0.020454488988010864,-0.02135393668461164,-0.033487521865693905,0.05173750610839634,-0.019439757637510543,0.0279046332110352,-0.019931615598778457,-0.08161945257121106,-0.07760388216316158
EFNB1,-0.001447178423946961,-0.05121674300532656,0.030331693675571925,0.0521022960231249,-0.027239178249515477,-0.010464238687076488,0.05166207841762373,0.023424904018067495,-0.007397125391888965,-0.04989188974772166,0.004906466573906563,-0.023787786783378003,-0.00359905615434336,0.008288297758797592,0.038106996322140006,-0.0752741489911681
COL4A2,0.045679359684264925,-0.0571086550878132,0.03118552495045876,0.05154925945097831,-0.011740417225467472,-0.02299477474909183,0.04315379397434665,0.025027635811910066,0.05995357690846972,-0.09258365863937996,0.010142732860354288,0.0013596066846841932,0.04482195583947756,-0.029725627387493826,-0.15026956106467745,-0.11213272378040286
SPP1,-0.04594270164509485,-0.04352128163507096,0.08400823749940184,0.01637708998700912,-0.09305712950624377,-0.030082577253292855,0.03494878195661899,0.03186594697555179,0.0055848491501911115,-0.23320296557307044,-0.037220702903906125,-0.029378891857924607,0.02364856945137786,0.06582231935572928,0.0875587872610049,-0.05339126215825694
PODXL2,0.04962646565054697,0.05454425445426881,-0.004068473085667088,0.02293191005191612,-0.022363802453303785,0.004353911007471594,-0.008053698284732805,0.05224100094857558,-0.03110946587598999,0.07791931772099339,0.03979754602165489,0.023060083686819798,0.030269436720061972,0.03632020534220447,0.03677232472867555,0.10819647108352293
IFNE,,,,,,,,,0.009016757856406172,,,,,,,
FGF9,0.026191260019449797,0.04996492848514326,-0.021617030914751045,-0.01763619390706031,0.028388931431781717,0.03521671722501496,-0.05431897878649446,0.07216018351179991,0.007430072568292503,0.029735856495404223,0.02355967916970749,,,0.08942861247533482,-0.02490949741965624,0.034002903956771094
ITIH2,-0.01897959643268537,0.0111118711610056,,0.0170923380670074,0.02213000122334208,-0.02614495628552857,-0.014035270255772564,,0.0699213132067193,-0.02550644185578339,0.025022985215570438,0.15744930197015958,-0.02303582647998457,-0.06787075976486771,-0.08423354188945775,-0.02029944301157901
ADAM10,0.05203941313589744,-0.054805009810956797,-0.004784175619911932,0.046580611009464874,0.03035367079379784,0.0006905304216661945,0.05215161490927166,0.004582311392065939,0.041196678380155005,-0.08470033465988928,0.036268624430332276,0.07044329806995307,0.03876446576277506,0.013666096318982638,-0.062107397373428366,-0.07932946311620788
CFH,-0.012688375161530438,-0.05148818132893389,0.06500533847129085,0.04079551489644221,-0.040507505671255176,-0.04246128427885589,0.05902685636495031,0.027495249353210984,-0.016398887690676597,-0.026443935754766015,0.03695958622588405,0.027279076849483518,-0.022757519115890575,-0.056442220165389696,-0.06513924611184027,-0.04771395772867713
COL4A5,0.0008502194554336008,-0.04447676650969912,0.07933100235990158,0.0741496113315192,-0.07419943281908314,-0.048071587599960906,0.035075608152269046,0.031133612706956935,0.017926179830126072,-0.1325297445576951,-0.03916542603118666,-0.0821840317475221,0.012257464909860521,-0.012400316079717739,0.034334507070038565,-0.012034480973634364
LTBP3,-0.011707041688381098,-0.01714172527165186,-0.02975463742451336,-0.046338634498045796,-0.026243787215388545,-0.05262378403572794,0.011807864103160731,0.0750798493396342,-0.02870862214527878,-0.034914719553316355,-0.00800271304107975,0.008994990738507017,-0.033929673738209036,0.042582827374708226,0.02454574821935037,-0.06831033485190759
GNB3,-0.03985669024919176,-0.033820516015688605,0.1259456110496948,0.012306928077130599,0.051889913465257245,0.00022036248462323088,0.02197507007059368,0.03548053855523512,-0.05740029863048011,0.06268022653752185,0.0759517455481052,-0.08240503919418445,-0.034506594378185575,0.028388497761730778,-0.04341099839263049,-0.018010492538502842
COL6A2,-0.05616572748566433,-0.036822411273698646,-0.0371723290266118,0.00025432391890791746,-0.001174671733921989,0.02028548883417795,0.0394671711312496,0.03746325220776013,0.03824429760509382,-0.0778262385069956,0.08939249572171827,-0.037121636744550025,0.08817421760620173,0.022513181377651587,-0.1168278935574197,-0.050571496517200935
PLG,,,,,,,,,,,-0.07375203157318569,,,,,
GDF9,-0.04704421756615305,-0.037541252684803336,-0.02682790616932816,-0.05355630606817744,0.043501148822038496,-0.0333425343306869,0.01925421448460977,0.018792640401193512,0.008913997135376902,,-0.02241487297890141,-0.014372696626262157,0.04015992306859541,-0.0388470444065539,0.030401751723478226,-0.0461639763902438
NCAM1,0.01109078913670159,0.052495299708891774,0.036672172910579275,-0.040911731463210574,0.022371470666696504,-0.008487367370259713,-0.02000645069279555,0.0052749526802717585,-0.05168425548432943,-0.015822344762814494,-0.04143946636761577,0.049543021274906215,0.03188931227029568,-0.03300074380905071,0.08822244243203854,0.029535329111059203
APOC2,0.03101401729978009,-0.0315978558275297,0.055922901361861885,0.024750146285188367,0.003193732735585221,-0.03951026516549143,0.038782430823388975,-0.017106235196473935,-0.0022480535073683325,-0.14586540086842054,-0.02757193691631369,-0.0569840406641311,0.032848778130148915,0.04995631599313097,0.04890731656813895,-0.02402916969653357
BST2,0.01744940042187689,-0.04319241639002432,0.0774044976871657,-0.015129401473356174,-0.033515758391075,-0.013490394024617365,0.0641052243152763,-0.01913898411737165,-0.058824057654370814,-0.10052265327382608,-0.08597055094467984,-0.011291084419848956,0.025725326986715726,-0.03869470852035869,-0.034607040741951665,-0.07850115747422089
COL5A1,0.0021510222322239903,-0.021064175803252063,-0.025172796894528702,0.05807630108482555,-0.035490659727578026,0.005524056835838236,0.04421828421897202,0.05945457112562442,-0.013442690408215502,-0.06798121970302665,-0.028874768272908295,0.06144259077188208,0.0435309067995658,0.04771047958552912,-0.10064590459741861,-0.08824468711400446
CALM3,0.058127431577470114,0.027058685018514383,0.03285072154212172,-0.025310423627208086,0.05506550169993141,0.043150604753372256,-0.009993821037442327,-0.010836930338387793,-0.05045069652049133,0.2175708517675745,0.05186327955560293,0.05480050300450679,0.04214767732149298,-0.021938029663691943,-0.010969119179056904,0.14255984555072082
