,UKF248,UKF269,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IL17B,,0.0020032013800739845,-0.00780445699060049,,-0.03847893689425974,0.08037457530181404,,-0.03315051458259991,0.05210284665338349,-0.02911120586385287,-0.03791764446682729,-0.0203184938685938
MMP1,-0.01751276415130216,,-0.020244094839130238,,0.01579891231294308,,,0.030122860985139364,-0.03561321007990323,-0.021080327571875196,-0.02797107271789855,-0.0015351511978870273
MATN1,-0.016678269366508198,-0.017076201028892447,-0.013940985157752014,-0.013411569747142959,,-0.043001931747518256,,0.019570612111052894,0.10038218151636599,-0.0175887692628176,-0.02699760094304682,-0.018516447491589528
ADAM28,-0.005698560949340957,-0.015290518327395345,-0.00015417909578353283,0.02673556603095051,0.024408022248117264,-0.043927688286986406,-0.0009618839208661482,0.045066996745049326,0.0269797808486724,0.05309756895759131,0.0584889787817266,0.024511049006024604
TCN2,0.044242649594536596,0.043959915838648174,-0.04873623734900025,-0.006067782455217474,0.13600471792315608,0.09019797693218493,-0.026692010296885404,-0.010794439775268005,0.04905987262699028,0.016303509381618658,0.04768416644587197,0.008265614395100363
THPO,-0.021732475553752354,0.03943411586839965,,-0.013411571287763758,0.13516814448480438,0.12157064400601766,-0.02804710120683867,,,-0.02602553870881982,-0.00011386804420526806,-0.009735222281451227
CUBN,-0.02641965564363602,0.01615721080856589,0.10220600301157413,0.03500285025223075,0.09759608949683987,0.08466894769391553,0.018154848056936346,0.028857872516903464,0.027366095772424534,0.014712205647389688,-0.0644457697491038,0.0660230129643855
TIMP3,0.003877750007178883,-0.006429881730555791,0.019302332297780025,-0.01643799664665717,0.023567476591733454,-0.10176387201603784,0.0996537476474206,-0.04961312091201621,-7.4336166895818e-05,-0.11121551502534872,0.0768626221418562,0.04205737782159008
PIGF,0.0334834561781421,0.08543832589002501,0.045117672738934814,-0.018715176681833225,0.07007076524700906,0.13490324542774512,0.012100686339305283,0.05848627846846857,0.042823726700349486,0.039694841219783665,-0.01653106669460884,-0.031866844039735324
CRH,-0.01488272081047483,-0.025045693363153168,,0.11167550691205465,,,,-0.028222379675768735,-0.038790923231089486,0.07390886310261356,0.04547669689661548,0.011423634209857137
BDNF,0.007299584832482945,-0.05542227896126613,-0.021503943180983566,-0.015104873857891235,0.010733384463882101,,,0.019671009536475197,-0.0558775266799042,0.003262363358929362,0.046519890052160257,0.06879520317158519
CCL5,-0.01354710213341506,0.0935561921179117,-0.04968586195246616,-0.018194409268253425,0.13933290272853444,-0.06569602939449982,0.0797402035533298,-0.010627767781552418,0.0754532013116514,0.04971652392293826,0.03135076237801025,0.055565312931955275
GAD1,0.006387477150661942,-0.05874056166692202,-0.020885173644782682,0.11187009945446022,0.10077421415953036,-0.024651995701215075,0.08468917908020335,0.0274211030610237,0.05920102368511328,0.07910433506273305,0.04454417984975267,0.09630671553875798
COL14A1,0.015533078203849285,-0.028892854228204395,-0.05113737506059193,-0.044928543394781334,0.0949900624258847,0.048660473280080496,-0.009348579393446943,0.017793699794210176,0.026188603015946058,-0.025628250784686852,0.02492706939930415,0.003126603343835745
HLA-A,0.03463057361350838,0.09276978653563689,-0.016061797938018374,-0.04115120807075632,0.04776188537406847,0.013224371462050724,-0.05978458139993961,-0.03098043505767898,-0.01718391695034418,-0.008156905683567231,-0.009355266053455514,-0.007552662199696172
CD5L,0.07711607918859925,,,,,,-0.032014995284156245,,,,,
FGF18,0.03616931168870472,,-0.014475358395405263,,,,,0.0300225924223812,0.1390526376334784,0.005159062277333273,0.09151417231167283,0.0745510212896378
ADM,0.019522255817771908,0.00852657113070739,0.025349038321118456,-0.039131252578804274,-0.044724587076567394,-0.08884984608763537,0.07264958221961738,-0.02702089327354921,-0.049539836122998414,-0.005688624885499748,0.02260712879651807,0.014492602607461824
CCL15,-0.02483049850501345,,,,,,,,,,0.02525043931688441,
GNAI2,0.06336112336842929,0.06669656965062823,-0.01496250272608644,-0.06968670886609588,-0.002736655101614277,0.037967605416068397,-0.01872177596300942,0.0028549847119963903,-0.04880108272594136,-0.037447961955657666,0.02188614211556436,0.07332638969191373
HDC,,0.030116523978550375,,,,-0.009213235709436161,,,,,0.00984906443353762,0.03568242878102777
COL11A1,-0.021818406737555272,-0.02961181117057371,-0.040480694430396445,-0.03153978997513086,-0.07500308150297418,,-0.019228092247196422,-0.0318216558031738,0.013310241187836499,0.01873580924179495,0.08104539774348947,0.1049714215708874
NUCB2,0.043348707875248214,-0.006291562027861212,-0.04491000679035894,-0.02178634522855234,-0.020723483011894105,-0.004227646288902802,0.0169866857856618,0.03794445912432141,-0.02960568049148444,-0.01192687314094975,0.03372849494019783,0.006249518343743706
FGF16,,,,,,,,,,,,-0.018245543616594855
CXCL1,-0.016411620211116477,0.07533110284626053,0.02795573099765334,0.03882676071180598,-0.04154021628623832,0.04607316236742722,,-0.038830465342225874,0.013248684959563611,-0.04173116801837208,0.09657677208738823,-0.006028470662692694
VCAN,-0.01732159994133911,0.04103145220667337,0.020945298021829425,-0.05014554773505226,-0.035462001759259246,-0.057373306912231595,-0.03512375389297947,0.011240491150387251,0.03467768858996247,-0.013591748605483372,-0.028221238783114166,0.0380010625890477
MMP7,0.015551691125750205,0.019827684112643705,0.06762498450891687,0.04334950957354646,0.059923696615257455,,,0.007878078060625331,0.02162768122968031,0.023052543094989445,-0.02096901934658936,0.03798910479089581
PTPN6,0.021339388973782885,0.04797599543297556,0.09592509893362526,0.07582630169679454,-0.019316865732171833,0.07806603995819462,0.027963280318381495,0.06955729322303508,0.03819527539640137,0.0233003436148676,0.042690528420078394,-0.07874364820183533
PTGS2,-0.01447808085734726,-0.02545758566672196,0.019978385322557617,0.13118451948372517,0.036357546255814506,0.0878208741392741,0.08521122169461354,-0.0427173742143107,-0.018705142826289656,0.004059798253302544,0.001187164588276295,-0.01033908756226636
XCL1,-0.016308798195955012,,-0.011308909658965834,,,,,,,,,-0.03295335852591954
CD58,0.028867443582626766,0.08362131400686153,0.043670343123304485,-0.02669399129728282,0.016492037691720685,-0.033449275282086445,0.0019269920629502093,0.04298379745300008,0.027396557844308618,-0.004922133259074752,-0.0010028268519469317,0.023098307864858416
TNFSF14,0.025560591938145045,-0.024771306678495666,,,0.06838492241766574,,-0.038237893176167666,-0.03135141770791487,0.053558862799259525,-0.030438886694108002,0.0007925242261374621,0.08070955429487416
CNTN4,-0.02889082951202257,-0.04221338615459255,,0.01849958831865463,,,-0.035625596821660444,0.03664692401318418,-0.009214573944348332,-0.04128577332934331,-0.019199720158773182,-0.009657475773562057
INSL3,0.032808783339809834,,,,,,,0.08946134363697784,-0.02134364729781805,-0.030438883753221433,-0.010455462424939315,
BTLA,,,,,,,-0.016542886486397478,,,,-0.025489660200197536,
MFNG,0.09848315565211192,0.06579306874325629,0.05111834183577831,0.0515000724739303,-0.03606838366217832,0.1407454102731361,0.011998857044573976,0.006470528079091797,0.07689545074091084,-0.0372190166170963,-0.010245384106812595,0.036195905730758614
ICAM1,0.005890681658849465,0.04522237428937134,0.03469054909424622,-0.017521230716403335,0.04481934150522446,0.051432074950480695,0.051339063103074914,-0.037058515642985526,-0.014915782294986309,0.015517950602221522,0.04262418139610321,0.03648547090652934
PROS1,0.03696867427287556,0.08765044070495401,-0.038699476625537896,-0.007643027992911678,0.04740099058850994,-0.024934044145416764,0.008746099715153272,0.0019633714284741292,0.020121068343301154,-0.03109558405894718,-0.014834932442988814,0.07064798861484563
CLCF1,-0.0003785709705278099,0.009657363187296321,0.047851915786295454,-0.022484542724573488,0.1003860697010628,0.02991461604699582,-0.04609013125046401,0.07436692431287142,0.027341061560043116,0.025421092467592842,0.048104008884926774,0.08563868644136508
PSAP,0.00036696980543246186,-0.05476501747115935,-0.03613468279946131,0.07730896867863658,0.05159408288255643,-0.07697967896913083,-0.05984147858302285,-0.019115142472312698,0.017769129667632406,0.02490183517991787,0.07310806178215663,0.016630884308979594
EFEMP1,0.059931019648974335,0.06046912258255852,0.032282327903202956,-0.037571362809184536,0.012216328641243744,-0.07426546116294495,-0.021898832697981718,0.0533830937515573,0.02292473671304574,-0.03206458241039541,-0.01802236165005685,0.06046973423357591
C1QTNF1,0.037493258059280714,0.09358617047327608,0.06720711413025048,0.0032239936932584356,-0.030001600140117667,-0.01143595850058588,-0.030949681515111824,0.01504968779823241,0.009252381951838971,0.062130826379621674,-0.07712630241607456,0.04517337521762354
ALB,-0.006981924464776129,-0.0008360158115676791,-0.01319685779932123,-0.02901591118739882,-0.022601783108901187,-0.019281502359633728,0.004204466214091014,0.09559559664473474,0.031909422238228694,0.005725243202840352,0.08156857831888031,0.01196440501245499
CCL13,,,0.1451532286342889,,,,,0.013460133299024958,,-0.03414353321045527,,
EFNA3,-0.007183609728882962,-0.050805647099330574,0.0041833888163492665,-0.009381708507203245,-0.06401944527849909,-0.05390383464434647,0.08182775528993835,-0.014512897541960059,0.029231491186686567,0.033640465591040385,-0.03398019500886345,-0.02255477933400914
DRAXIN,-0.018949665994863644,0.07980739041043879,-0.010726480458790117,0.02425762454188288,0.03649062375425906,-0.05361250090889615,0.08425652099740552,-0.004852470938358181,0.032787695815044406,-0.0033829286949893476,0.03403019407699793,0.06584360612945998
RAET1L,-0.01138107734743244,,,,,,,,-0.02160665450630035,-0.036980405636431096,,
NPTX2,0.03885327980064834,-0.06482567947697516,-0.030390412621003067,0.008751260069914191,-0.03278991535841386,,-0.023343660554114264,0.008612118450488397,0.0568845090159544,-0.030559224560735808,0.09462333416733504,0.05047292454925515
FGF11,0.014360989383260808,0.06032767950196222,-0.007100967240874536,-0.010304071119214808,-0.04300368294464452,-0.023120257999026596,0.07155827531153673,0.04855458372370372,0.047811891425620014,0.07066944348243519,0.06300511103032612,0.06677965973465634
CD59,0.032244429236943775,-0.008410850535019379,-0.02674970707600204,0.03562527130091698,0.11390732154741463,0.08553036977496298,0.03066976389342375,0.008036769426626794,0.0002797688596929751,-0.08840654243784027,0.021281651783994493,0.007812261028181339
COL9A2,0.004649478870968252,0.015400438579834112,0.06915047121002715,-0.01860270323538627,0.12795614010976983,0.041092477990018306,-0.03524831087269202,0.0022182980409903223,-0.0029604567776311723,-0.01964810000914377,0.0945765299697321,0.020451515451066687
DLL3,0.03503747323145133,0.049190117438050095,-0.016910712718020363,0.02650504730592252,0.07086307836553517,0.14324778855965503,0.08899994518423196,0.04996581144473592,0.06645714376068719,0.013274679198546928,0.01903466695487149,-0.011516808508687495
FGF5,,-0.015879191246702062,-0.006044982831968768,,,,,,,,-0.02496939410690297,0.1842013440847031
LIN7C,0.03302871672603302,0.048381157273551634,0.002023707536650903,0.05066019639967595,0.05130923686588147,0.07261103308686562,0.08132237742938166,0.00029588623291085275,0.01838584428539944,-0.025210950390485008,-0.009485116519783517,0.03207897509462298
GDF7,0.08838552831638487,0.0664620987052944,,,,,-0.004246285595898629,,-0.018522276529177074,0.005596323836677921,0.019759645965386992,-0.028304845558115188
PSPN,0.014119647606140063,0.11721116956435948,0.09767425129581588,0.04484802046714712,-0.020210920476716188,0.036190385769673684,0.06702393073643653,0.027280950012324078,0.04143898473299046,0.020674724805186857,0.06293985087247361,-0.03873495750111577
ANGPT1,-0.006757081391216344,0.03446627355457598,-0.03976159239014003,0.010812645469799194,0.0038073489482865074,0.0444387059451375,0.060720493902565294,-0.016644848154251428,-0.02206972241528212,0.010711411020517153,-0.08050087432067862,0.024012234835198713
PNOC,-0.005583703408327623,-0.060751281990310414,-0.01319685779932123,0.07853089504981481,,,,,-0.019696670334931256,-0.029336250595152612,0.004297884518765207,0.05284619779481349
L1CAM,0.027090847748226492,-0.03035970078708046,0.045481176125568665,0.05394703637465022,-0.04759043041418124,-0.07933221135414074,-0.016272245788025462,-0.017567510753406578,-0.04815732682002504,0.06544263642878922,-0.033112075810211125,0.046709970354643
APOA1,0.024445438874814013,0.04743377275993219,0.022941257344954277,-0.04149208271394018,0.03875253508768555,0.07741485082400927,0.017026472291222037,-0.003365430710625727,0.06750896179286964,0.019430663611563443,0.05012489044031136,0.0851124665913572
PSEN1,-0.003162819310754706,-0.01331832168367027,0.03589357356780903,-0.03201696309745751,-0.01242438839328347,-0.011228647584254505,0.023069922537626512,0.027308316375866205,0.07409795856496977,0.02775197050054799,0.019857557282875308,0.006226273608891798
CALM2,0.019829203532922265,-0.09654795680579065,-0.0338257886357742,0.06087349168663142,0.039993643824116576,0.016680292142291234,-0.07970779177297316,0.008347292458081247,0.026391881699664586,0.052396656513701595,-0.026351787169077517,-0.049404784069492044
CLEC2B,-0.0026016041075475355,0.08882548523987878,0.0503183116819073,0.01645767009607089,-0.0394393534138634,0.06311659086619967,-0.09048103485601398,0.04909149371644573,0.03623282076411704,-0.01474419888238712,0.06596304090920489,-0.030826610414256626
NTNG1,0.012472165013304006,-0.015373898823329773,-0.021625839593620633,0.04544021803619473,-0.07014731010156032,-0.03806922255664923,-0.008414524442054996,0.07711199830881359,0.07259874269162928,0.05853221916267362,0.03410292989186524,0.057665092641432
LRIG1,0.0014564401575032828,0.07750940778398833,-0.002415503785941384,0.008290216273031354,0.053427578819409564,0.11116296613349687,0.03745039661637109,0.051401758394747345,0.07450040074281272,-0.08066975781188017,-0.00259398327243384,0.019605478458396244
CPAMD8,-0.02286576120017026,-0.014364865449869951,,0.002336338014352656,,0.07616839543539593,0.003767216578832705,,-0.020808281811877445,,-0.02762114572758047,0.02902390164176533
GHRL,-0.01902019324951635,-0.005805900660774268,,0.021684757508640542,0.004959865509197309,0.020204590730125368,-0.015283541674740287,,,0.030405540341550925,-0.014794409024497754,-0.01769214032331087
NPY,0.024321802459215017,-0.04840297996944366,,0.04242077928722077,-0.021476792623219727,,-0.03626604226948244,-0.011844058062957094,0.0373962195958061,-0.026914555381243807,-0.020366484055528523,0.02589753273855952
MMP2,0.03461390225068136,0.05699276380368769,0.007543040945199416,-0.0796064952563902,0.10252319085221637,0.047458039270143706,0.09806665708577406,-0.0320815909841266,0.06466106727125895,0.009359845224669629,0.02839370518049883,0.01750125056569473
PPY,-0.019190745494704915,,0.01860178167538774,,,,,-0.019581296980445334,0.02681584385217426,-0.010159617530172353,-0.03556901898213167,-0.021731330140131743
ALKAL2,-0.021343422816555987,0.007105964703451817,0.11311963647137979,0.06487931455842577,0.07645023775391784,,0.05644166191823747,-0.06264178289130595,-0.022386929790656807,-0.00488150766422883,-0.013691145494039639,-5.2955586385743195e-05
CSF1,0.06874620848813394,0.0035092081315764184,0.023254482880715372,-0.035411198433559846,-0.08584416340342005,0.0985615304445869,0.10712648844048996,0.011621611856134115,-0.02027573088057381,0.07054464793927599,0.04923484270518863,0.05251331279354083
SEMA4C,0.05469298335235734,0.012470341520047492,0.024917994748928456,-0.06547855915919816,0.06336582815600125,0.05871951455301086,0.02048799064332751,0.01614048168216602,-0.04969044411430288,-0.029528718694024174,0.013975930942992125,0.07155283944172566
BMP8A,,,,,,,,,,,-0.0055297271701533,
ICAM2,-0.009836452288198337,0.029952088334802524,-0.04107350116963033,-0.007784661765457811,-0.0281503624112953,0.023451003126425052,0.02440529325869633,0.00079710315618215,0.006403475847040174,0.03536591608831141,0.06533410771334872,0.001648003941652935
SYTL3,-0.038022848938854374,0.02353003273860113,-0.0012810734073131,-0.02432404037504248,0.05411486668924355,-0.06660788303931571,-0.02893431319684433,0.0790460261061108,-0.001508102722228767,0.08845368854809019,0.09240021421278358,-0.055224183494495475
IL1A,0.06698811223395815,0.020156763078029452,,-0.025777007832076856,0.023930441899806577,0.08807149740855362,-0.019315167428473456,0.03144929945238743,-0.029363027957773756,0.030513921065419995,-0.016218950194893444,-0.016327219742326732
HLA-G,-0.017512760441602555,,,,0.19796045115409336,-0.04300189650936461,,-0.034381108627421414,0.03808635822075146,0.04069365388402133,,
PGF,0.028954290653076777,0.08115232281888587,0.02297099890566763,-0.0035232402829972758,0.10142560944970923,0.048312616555400006,0.003800134030336972,0.031041268748166186,-0.01918485961376336,-0.028330950075611826,0.022766789157367785,0.037541471617741864
LGALS8,-0.011406139134097165,0.06689667355984982,0.012219158405604738,0.06182966246037707,0.016424499836933552,0.041047983891663635,0.05463280309989666,0.02992458837159041,0.049308154713818754,0.003869404949474431,-0.022188942629447036,-0.015800045859523226
DKK3,-0.009861804724931129,-0.04016079796534662,-0.021487412887687178,0.056216280024286344,-0.014143649369299922,-0.04914669122705834,0.005979670206288598,-0.0202348576626907,0.022202905021051187,-0.03939093967541368,0.07096370167105849,-0.054821073681481564
COL16A1,0.03955041206768982,0.007370425130575417,0.038171034686046545,-0.05914210063633693,0.12159500173418854,0.04292938471966634,0.03279048898473619,-0.012110540618313235,0.02843567513571717,0.015749531131827813,0.06508477720206048,0.04114078123182204
TPH1,0.11891875278874088,-0.0170762008677003,,-0.016140238917270254,0.12204254797521713,-0.04121318553287546,,0.08935843355165413,0.014262555547137675,0.002106427960232349,-0.017973030326912574,-0.01607767656624973
TNC,0.05820380501784261,0.07963643871494089,-0.0054015839872119924,-0.035274974695364746,-0.037248258424074795,-0.019029535681061634,0.04207399809352663,-0.00472333987962892,-0.002834007572958547,0.04274453213094494,-0.05916383185011439,0.06035534004036957
TNFSF9,-0.022865758826329425,-0.03854789717859854,-0.028888186803213204,0.05019591948633028,,-0.04181681250112069,0.04606857301776316,0.09263909229350495,0.009487633512213925,0.021231469599537176,-0.03744419017687536,-0.03987273797282234
C4A,,,-0.014475366250773261,-0.014187883142199568,-0.05808978453534212,,,0.07532786946548686,,-0.02500601292688239,0.048760048260938216,
CNTN2,-0.006316771832430245,-0.021024827049389717,-0.015327103495278754,-0.008564120388406666,0.10625805024518521,0.008936028400789907,-0.06338036691311869,0.046319934122440565,0.005207888700084705,-0.05801357445717668,-0.031906316461546666,0.021356308541063986
F7,-0.012544742005724733,-0.014364857100529626,0.01589929762191999,,,,,-0.032645536543042315,,-0.009706335121933621,,0.015323320477512703
LUM,0.034824665818243984,0.11764380322863045,-0.018775170693713324,-0.045582145486099714,0.05427109330325905,0.14247210580258135,0.012036457730936874,0.0245709595776761,0.0051568404946824645,-0.05632155642401703,0.04623963819168047,-0.012773730035734893
BTC,-0.011381072606847946,,,,,0.13199553491107605,,0.015472128000632218,-0.004493607400800941,-0.023946251050691685,0.0184691664591102,-0.006711934554186743
APOC1,0.017115134811324414,0.13683773248791428,-0.046698313896957645,-0.0814935837589337,-0.03249127287501585,-0.0028822530955427356,-0.00511823366820297,0.05197672280812109,0.05892300164882006,0.032782556113422116,0.08151466329435103,-0.037862088312543764
PKM,-0.0038860553427332747,0.07842727096794176,-0.05551546383010903,-0.020737044622596096,-0.051826279475187205,-0.1499731405751282,0.07179549669228492,-0.060522070910580816,-0.06991659892287727,0.03142447298300264,-0.04654284305373577,0.02347821064525285
TNF,0.057604284566333507,0.10744211886806132,-0.01878591594475374,-0.03370263271844949,0.054566319718146614,0.011899402283586321,0.12076350818277333,0.013951623026696437,0.05527987413698654,,0.13811139672543432,-0.0193078387137969
GNAS,-0.024345931603237496,-0.07354430166767112,-0.02626031378447984,-0.01600272650686307,-0.10597446985379282,-0.011515904056227768,-0.038629306576888275,-0.044996974248017005,-0.02114583156560192,0.056183704287243806,-0.07721795743590354,0.009492833347568345
BMP8B,0.03536906350674454,-0.03707928143256981,0.03610842091013056,0.06569102940746709,-0.02749507495511104,0.03399519387234411,0.034854805514543265,0.06424808524965463,0.0023174575827090457,0.022562331383971932,-0.035643133504682824,0.03511488758134358
LIPH,-0.012858810653506246,,,,0.03665858787057169,,,0.014375099363032636,0.009380553807516151,0.0006041936015607883,-0.009070050054060566,-0.03078773273714992
CCL28,-0.018087516728478126,,,-0.012799910595749696,-0.04498810287960847,,,,,,0.028094380444244487,0.0389279735196213
PTPN11,0.001766038975594495,0.031699623068534744,-0.04214490627248944,-0.025823236695949627,-0.07055896958372398,0.004030132464894409,-0.018480427823206216,-0.026743138424354843,-0.047669708306577636,-0.05153990060046105,0.03303611434902558,-0.06583736916366428
ADAM12,0.05469991935503481,0.10264009412933611,0.056680956504745555,-0.05361485220154776,0.046275316208690465,0.05558947666325239,0.01727861769605673,0.023691621398462936,0.019885456730558866,0.0048703037839440836,-0.0011673034914468996,0.014828520796185424
EPO,0.14333295013018213,,-0.011999094028596221,0.06654059393423496,,-0.04076909422774094,0.18304856455582172,0.07876149360545352,-0.025018852279913305,0.08733529012913253,-0.01953739948656567,
EDN3,-0.0223994386684611,-0.01051223472353182,,0.06734824425414818,,,-0.028047039628390377,0.015137080504365257,0.005648629967615257,-0.04019412355823389,-0.023128707112484822,-0.03078772407289208
CCL22,,,,,,,,-0.02860610725207569,-0.022879357332322478,-0.020773230515868966,0.0823978251605955,
CCL2,0.0801615838533178,0.08110905010768872,-0.014371909105477615,-0.025254241550031628,0.08267472284827984,0.006311820993783835,0.07045728652965282,0.0419881799669803,-0.01560930533441256,0.026234046985057966,0.04530381179411216,0.029504794524089436
DSCAM,0.0018698955373097506,-0.0034929772850104796,-0.017653363986433197,-0.00034200503174792454,0.019453741383845112,0.07371783184591735,0.036653115805580644,0.001451321755575386,0.012788026711587235,0.00019247552653031528,-0.035584726005367585,0.04879496998231373
GPHA2,-0.014331797863294884,,,,,,,,,,,
ANG,-0.017832245905652914,0.0016317974848318122,-0.0023094048760116124,0.020833016561116226,0.034784815464127046,-0.04052653652350731,0.015533978198902912,0.027510700588190336,0.06417841705111453,0.019627626848879635,0.059802388380675794,-0.04587518346648187
FBLN2,-0.003329869490891172,0.007270629995374866,0.008964365250410168,0.06346656228851577,-0.10856276141586362,,-0.02111982401395712,0.04056776357205469,0.03567461458127458,-0.0644937377466132,0.12305653325800164,0.009410572162885626
VTN,-0.024307633394748465,0.023235939585102672,,-0.013411568762857729,-0.04294824148301518,0.06348086702608824,,-0.028891308198160295,-0.017592752559553608,0.020485034404757366,-0.031862237436198565,0.0005769369859544154
VEGFA,-0.006269871645227861,0.042454530062354306,0.01947922442891501,-0.03357885780790849,-0.12067872306377878,-0.1863447303339371,0.062344641937733855,-0.05830209093639345,-0.060887795248684234,0.04062865004454038,-0.06322429361667435,0.019982497500815426
F10,,0.0741674830728778,-0.027078132673800062,,,0.05800178626648617,,,-0.002430663415403008,-0.003843624881172262,0.029023187684782237,-0.025419748964838618
SERPINA1,0.06347879902901973,0.11001174734360893,-0.02249344397050651,-0.020939081418029033,-0.007423374609565415,0.040107171775413716,0.05373852535279234,0.04520066546335036,0.0061651647052275325,0.030040666563426355,-0.001184088218012376,-0.047539593892811656
VWF,0.04355945216780048,0.06681061574028656,0.024655759010421382,-0.013964832070486108,0.1257349236395999,0.08479349521241619,-0.01815785746452187,0.048040258413269844,0.01618363299655972,-0.08843904018368788,-0.0028138572224130315,0.0018478638517440522
GDNF,-0.020137828933400638,,0.02057347001198965,-0.016140240030568777,,-0.021814624141597228,0.014029305443945855,0.014567092427601383,-0.00727347279331323,-0.010661319079053457,,
VASP,0.08101803706602594,0.03325417814180376,-0.042901350851480426,-0.0260165693203342,0.03800854669439028,0.04782031329017783,-0.01823315176837125,-0.029455946815007784,-0.04130901295361251,0.007519104496299427,0.04257846039076464,0.000496550262927
ADAM15,0.046760336812040046,-0.010836878663353661,-0.027177523197732426,0.010136249623625063,0.0052056093408759056,-0.023861635734227025,-0.05797952843833788,0.006468318401874617,0.0008029817349882847,-0.009484718705374626,0.06387442391032902,-0.0018584292804041077
WNT2,0.038316762631109606,-0.03687239366092006,,-0.015104871679171655,0.07052229526162065,,,0.023588644459855895,0.02371277532520876,0.011618143483272584,-0.013073992631168136,-0.04860234307051643
CALCB,,-0.015879191074137725,,,,,,0.08363605503492445,0.037817135755344004,0.01297768825383478,,0.005168727470036212
OLFM2,0.004026843658095044,-0.01790399828909367,0.036094304081666896,-0.02699045368645787,0.014882656526938593,-0.05190926926372183,0.10586309372829794,-0.030608832678610923,0.009663573685453312,0.003648105493757238,0.0013228782574623394,0.03647282582272381
MFAP2,0.09175552603430981,0.04253833091157675,0.04951182337909477,0.010184068522282796,0.10465858256306045,0.11851293301234511,-0.02054268415064156,-0.045993308352086086,0.03354781014767547,-0.05066522992445395,0.06221116950112455,0.01441321059237555
HLA-C,0.06567095393108177,0.10381633277632502,-0.005259199074572433,-0.03265010488055943,0.06234423489246846,-0.026762331443727503,-0.07604085393953752,-0.03815998892526614,0.012853939720108775,0.08127290981473972,0.044396280977819655,0.010114388764426965
THBS1,0.059012279792540805,0.03283372025697946,-0.013352066115598025,-0.015525886759892856,0.037133983821701896,0.09561963439494281,-0.0046256759676653126,-0.034993971420004315,-0.0025428978634634432,-0.04007637810779261,0.000498040784965978,0.030749332841932295
HSPA4,-0.007253074815702033,0.0017706603768779256,0.04000363668931418,0.011735986389895783,0.06166880918462856,0.03140262854484261,0.03505767185929179,0.06260117420467132,-0.006569321089069276,0.02706491099288045,-0.00492917945202355,0.003724009758681536
LMAN1,0.020189013564466802,0.08136749760672601,-0.007135979464963405,-0.003360945391216385,-0.04984558535211841,-0.010000981647891014,0.05010889761096432,-0.00927616231412402,-0.06639402011008962,0.06661643193475104,-0.02742056814078301,0.05089752327781094
LYPD3,-0.01961661793940733,0.03990540929032662,0.006387293900784576,,0.13634509929841535,0.09379068202120454,0.12650657817770974,-0.03614562038440818,0.06268473876478664,0.0022412270717009257,-0.00878909004703617,-0.028120467475808694
APOE,0.027943727559425372,0.07232555306488257,0.02650513267181555,-0.004834347989939192,-0.025740422888241,-0.12410664820739473,0.06404597784271633,-0.004699589768254483,-0.024063696507161253,-0.043026195774314276,0.08663196448613417,-0.029317570227049363
SOSTDC1,0.019045364943857505,0.012609762108258451,,0.0027527890188471125,,,,-0.01052351439950953,6.078322916310506e-05,0.03120417323300286,-0.0325814371862483,-0.03858090384951317
ANXA1,0.04479643250088936,0.10216325277275672,-0.08619558588741133,-0.04274910441737449,-0.016281835221027687,0.09250042800956917,0.06185889351929138,0.07337094491352696,-0.01193274673988302,0.014976772822553813,-0.006359530637564816,0.055546060891113615
WNT2B,-0.01212831586602865,0.026083295517667603,-0.020633137894587452,-0.026429567260505583,0.1966395771981208,0.06065576773140554,0.1740356670273564,0.006547282772700037,0.09021736002893183,0.015100453158366415,-0.022296659679871773,-0.05634771570266369
AMH,0.003923155128005299,-0.03257793247286174,0.07552660327498348,0.02453265669864909,,-0.033591251381553784,0.08290573309573346,-0.004196285182750253,0.010873536751571067,0.014541976526215208,0.0776409760509207,-0.008518894517536317
GDF10,-0.014882719771446992,-0.025586858299246534,,-0.007493293676038079,0.0062630370674288715,-0.03741233391918993,,-0.017268591285543235,-0.01699425928561905,-0.02082952804092586,0.1939933839638692,-0.014153535620473785
EFNB3,0.013826469662868376,0.006040608545875225,0.0031839995448318345,0.056773476768939825,-0.06300414079989601,-0.0331261408193818,0.05864539423621923,-0.008228585286836839,0.06551219568528868,0.014235488001831305,0.02626124876588081,0.03514632623519622
LTB,0.030481010785219847,-0.02598637259560885,-0.0237273074967805,0.05185619913510839,0.19182103696852046,0.10641593792851263,0.04199789280400942,0.0361551089173592,0.050635269501561136,-0.01986800281182301,0.10139872662286444,-0.022742661054170384
ANGPT2,0.011082578404554674,0.06790325836958085,0.031266858310304284,-0.029725501776561813,0.05499769024623119,0.07702045995941806,-0.019335546931917934,0.002230509971655936,0.024203537234943468,-0.03571914584623731,-0.02824407111650517,0.01564097194327188
NRTN,,,,,,,0.08000500030768541,,,-0.021080329241308284,,
ADAM17,-0.02852062225431183,0.049863882317590036,0.04265132973833411,-0.00933333985635449,0.03494134446665027,0.040888478095548124,0.06559125045826013,-0.02919835055317107,-0.026086864656698218,0.0018965229802936595,0.0464655685430664,-0.008052489284857217
