,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
COL11A1,0.023076102151468363,0.09253273859588175,-0.04371090499854837,-0.004221812220841368,-0.03060228147890742,-0.023054442067485182,0.03789782994845303,-0.04909669673535862,0.010115544008008858,0.12571891932657692,,-0.003407066367744428,0.013397357285798177,0.0033474808140197218,0.005944916175838348,0.05864332987254689,-0.012482444837967718
NUCB2,0.0597517563279233,2.8471521175966085e-05,-0.03579446269455236,0.009622472445130056,0.05420054023033945,0.04093543161514238,0.008993010714999196,0.025774180390293805,-0.030931615162323716,0.012085029558886651,0.08347464089122726,0.07591897875931072,-0.04392788126599917,-0.059009346500271724,0.025638945253644907,0.0007508292936913192,-0.05743898079488654
FGF16,,,,,,,,,,,,,,,,,-0.018245544604961934
CXCL1,0.004581866189778479,0.04742102527014795,0.022489036564704572,0.02276708801759781,0.04030538846269013,0.04268086801394465,-0.012057882849053457,0.08630467444407247,-0.024157670560976438,-0.03859271551025344,0.056761146298159475,,-0.04714085981695615,-0.06274889090135072,-0.01904235778132259,0.014303908883291899,0.08966234446641326
VCAN,-0.0010592560403984515,0.048398777066044354,-0.06014340816535875,-0.031812286308296175,0.048567842365475886,-0.004339828357776347,0.0050746463707949125,0.10269951518495744,-0.06118075602260652,-0.05473366340846417,0.09836196167204857,-0.058234100408486235,0.014978282932988907,0.07797213280884355,-0.07827373927878781,-0.017817916183568004,0.015096014984194541
MMP7,0.002173035023176728,,0.0038062882522164132,,-0.01626151027624648,-0.011125454928088967,-0.010948023667710716,0.059665402944329385,-0.0627932686252542,0.0098617720533452,,,0.05693328434202226,-0.0794901640517338,,0.02829280011059197,-0.0431062681390984
PTPN6,0.0011536069565167585,-0.027096706204920187,0.011733895528307326,0.04192206213513491,0.0688262060283133,0.07138186400319647,-0.014031425271068994,-0.02609689873405553,0.005134938258866763,0.048526964974479586,-0.0011580667503219508,0.12219811565656638,0.03182767711200936,0.021807408973221372,0.04968610681491385,0.07053776548043128,0.09815712350359879
PTGS2,-0.037825245982604,-0.023490050359343706,0.044571424976053695,-0.03177853285225153,-0.05295182182771085,-0.02174130375622497,-0.025715787500913075,0.001779097650692458,0.002035985221630035,0.11028084191656222,-0.0060301215175121966,0.013639361292163706,-0.0649287858315708,-0.06484804104829704,0.10151899967701235,0.03409269129726969,0.03754936035239517
XCL1,0.015420312785076653,,-0.02233384956864393,0.0004661479382427941,,0.04486291690101234,,0.05564586641570491,,,,,,,,,-0.03295336031101378
CD58,0.04593380582224016,0.05287804968666368,0.01547515314618092,-0.03816101110918518,0.09237699963529689,-0.015219325122068156,0.05376191583870157,0.05815528996595471,0.00803393664216831,0.055974024693124805,0.0363277739848133,0.00817145811665317,0.004884263345236604,0.07534295728139598,0.008992707866658086,0.0868138725738979,0.05556864254416304
TNFSF14,0.002041837703620815,-0.027451863449414915,-0.013488337822029088,0.08276946300088024,-0.022088614253260717,-0.009848395304412708,-0.011777378662524476,,-0.05054047671380689,-0.015341796308789284,,0.08718166415885314,-0.032650903090381406,0.09345996308272443,0.00697644883512156,0.021385564275997238,-0.020206993097404136
CNTN4,0.07316176724216282,-0.02148923113619836,-0.0012159417486298555,0.007281249122436863,-0.05774126436571573,-0.012124028358054106,0.06539349056287107,,-0.015348249913023521,,,-0.0318905886156806,-0.053959774967003465,0.12492331483833287,-0.028493182876104698,0.01786230573029648,-0.05329301183051838
NTF4,,,-0.028251341652814604,,,,,,,,,,,,,,
INSL3,0.05720509977551985,,0.00943115547065665,,,0.008414576888521975,,,,,,,0.024606208572300437,0.04355869676907873,,-0.008653461682291455,
BTLA,,,-0.003637714768600563,0.022374934997520343,,,0.004213745049178096,,,,,-0.04068306218104902,,,,0.043957284222377754,
MFNG,0.02984128140876518,0.019970729511786165,-0.05250942484384794,0.02159642228264564,0.050455676572825556,-0.015437284026370502,-0.034710374915044966,-0.006194432913846895,0.043087920529612765,0.039867262606792346,0.06785951242281599,0.06272238158520188,0.07571698855799651,0.05566444439972215,-0.028443372730624836,-0.00023615681181446313,0.008659921403070927
ICAM1,0.03398562175837773,-0.02013937818104055,0.011896188205455308,-0.03434622692074648,0.08632703661060503,0.029079639117990573,-0.032606302994546955,-0.016272670258511902,0.04547437298873423,0.06716605951780988,0.09366248751427607,-0.007714191359423942,-0.03596089893019914,-0.008583274672625749,0.09614601406654262,0.02527824267402031,0.006278325334242307
PROS1,0.031617898162564675,-0.04072454291878451,0.037587546544775745,0.03498622710786101,0.13674987411965359,0.008551743376144475,-0.0009358434432397032,0.05255446481282717,0.0246825153138735,0.07054273013765731,-0.04768724439536246,0.028108112672229558,0.02235143446515564,-0.03251665658841513,0.05913220505108169,0.09510431479611098,0.013217700276248148
CLCF1,0.017297525533200537,-0.015744048495475026,0.03474144772294331,-0.01625677416699345,0.07685201739257995,0.0569197574667754,0.054134644839444364,-0.009564317330468305,0.049662713333819906,0.034457873060934785,0.13294097429725235,-0.005316097821105134,0.0039329073235262624,0.042770571170054256,0.04079589993559746,0.12287325198331833,0.027716889229192628
PSAP,0.02856804603794507,-0.039927541127332496,-0.035853221504600304,0.01649849524014563,-0.06010239428565502,-0.031482899170619284,0.01575751788777447,0.03585738935902859,-0.00026434131720340213,0.0055617431670232685,0.033955078415609866,0.061053717431596516,-0.017710908559533854,-0.06865173028789932,-0.004231785410897466,0.07374840302612924,-0.0669121669313388
EFEMP1,0.041146942842228036,-0.006680183066906052,-0.03594941642710419,0.03079256866950891,0.06912557612536452,0.10044158552761245,0.01081621052930768,0.07459606816140953,-0.08235400410201753,-0.0715455070150273,0.03481798806110037,0.07478032927668017,0.04975230788170175,0.0037687187978314132,0.10534167555891104,0.07770792982510213,0.030090837741702556
C1QTNF1,0.0470532385938959,0.0015934746893009983,0.029413270019335407,-0.00679225623599054,0.07155971727539467,0.04237009303032658,-0.026136619303570714,-0.05309279413238347,-0.02712965246770291,0.0034594413675844314,-0.00625452923407483,-0.04937521099942157,-0.006668568617326953,-0.1209941971764538,0.06507430046760954,0.01474813510011705,0.07838127386318051
ALB,0.06751474237588032,0.001394638824443145,0.042974674236546336,0.040687862457853885,0.016652329283891803,-0.014005706270161877,0.15963515035777556,0.053083465447999065,0.08452106389656332,-0.02854959266986783,-0.030810236993343076,0.04768633146457145,0.05454897637248002,-0.016223009158213307,-0.021552970253313257,-0.028012314887999618,0.031852144432205874
CCL13,,,,,,,,-0.029955562790163065,,,,,-0.024237777325984044,,,,
EFNA3,0.06334127053887792,0.015189386755608653,0.003944782021472991,-0.03544972126132038,-0.070000505404008,0.005444298236696328,-0.025142937980247717,-0.01617124612169134,0.019045930651526877,-0.09136255006708704,-0.009113014847346536,0.08864057233468493,0.04862849828468206,0.07374880715019788,0.05779230813575314,0.12054731332450215,0.08723826248969893
DRAXIN,-0.011984338542989921,0.04793600694790843,0.02535820334176841,0.0483714234423512,0.04001539248403094,0.00839312043680599,-0.010740765182661507,0.03685093486363242,0.0008407835604423438,-0.06990255638493958,-0.014667083994774528,0.13061381252963208,-0.005430016335528588,-0.10592000314795474,-0.03846285128098405,0.09677156025980459,0.007833904567987557
RAET1L,-0.011025034282671344,,,,,,-0.01286448352966861,,,,,,,0.07451427698052546,,,
NPTX2,0.11966655367874879,-0.05129353457227493,0.047847541025983924,-0.011017404940780828,-0.06311488478163117,-0.003179516141204046,-0.021464084451491706,0.06325800164484273,0.06413058158826218,-0.058970662750278464,,0.057377786701395726,0.061564281006029564,0.04062457590677847,-0.020157510507524963,-0.01270743434363,-0.04042282981448509
FGF11,0.032195801208167354,0.050239230432250225,0.027381604408666736,0.004550561715986256,0.12204433704097377,0.011117238866439385,0.07002875115959616,0.06104323246321119,-0.057539097408961994,0.020134810900590897,0.023331509845929806,0.12982816046703133,0.04850098060862396,-0.006174735641937715,0.03885788859016691,0.09902602710134566,0.036621463425463345
CD59,0.024289496397943304,-0.02580024062945474,-0.04646279954637382,0.04400355794942611,-0.04291391290133978,0.04794294503525898,0.006074092362613246,0.03140684530623528,-0.07035592074253993,0.0942517517720234,-0.06840911066101252,-0.04097830361773905,-0.005062254613623483,-0.000613865782793449,-0.04859508999874162,-0.013221796200457426,-0.02686803011597897
COL9A2,0.08932451847438225,-0.04318328729033703,-0.02115356321461266,0.005971176441756925,0.022922828895303744,-0.05213778611128863,-0.006714314392849063,0.001464396779224384,-0.03191181867827574,0.11117720592731577,-0.05363324848537034,-0.09789682483488978,-0.014091610405870729,0.12220559172142104,0.012452201231156713,0.05462631540611618,-0.005653118367681159
DLL3,0.06741446728336915,0.038095710774464095,0.017880940027028492,0.014490692791529612,0.07661047247710662,0.02601532802488604,0.011713901445233627,-0.01314815751635748,0.0012628677156085995,0.12887677362902972,0.0801509297725669,-0.04819993911951606,0.045473540145141794,0.16487661127931683,-0.019558493704051143,0.02130149189943727,0.0068609792207890066
FGF5,,,,,-0.0033512486970348676,,,-0.02815108573391503,,,,,,,,0.06762708205073062,0.13998215261062502
LIN7C,0.010044309116285014,0.05879149928752348,-0.022837042642461707,0.007452635824903263,0.043776276882360105,-0.02735544030957987,-0.01234536704014487,-0.030908678731813168,-0.013282439389202547,0.03937664296274919,0.09739585423724435,-0.06979701146474643,0.04384788038125789,0.020281966011233804,-0.013777011188995762,0.033979338509971986,-0.023033260545164327
GDF7,0.008489986366871068,-0.02305947415761577,-0.02121698028583509,,0.07383460842268018,0.006734303227131831,-0.011777378204855521,,,,,-0.014437125724761555,,-0.021030439832530962,0.005580908119076964,0.08597004926075892,-0.028304847091397953
PSPN,-0.0007188720337668041,-0.009182578881855984,0.06537509598330912,0.016422956137639343,0.010433206650467099,0.01066134387279498,-0.006450955691091279,0.019754802669517794,0.08160485841146682,0.025688809950451613,0.05179759201953552,0.1301335670013017,0.00828688783939969,0.0984603370421883,0.024267390792792158,0.0560521314064746,0.024362041125217053
ANGPT1,-0.03710813020831504,0.02762233337307047,0.02110990703828762,0.021876767274409816,0.050084933778887494,0.02297268837294448,0.026595669075807384,0.06596005446805142,-0.0738853513492412,-0.006036676852137091,0.10029506383104872,-0.004575252514417225,-0.036418037308406585,0.04526490871273353,0.030539260647364463,0.04511763501553962,-0.0049654953498769056
PNOC,0.03791531393851362,-0.018683710644959346,0.04902548825090761,0.028591799605400512,-0.05252812691471783,-0.020923077611216968,0.0009759776528476609,0.015781097057263813,,,,,,-0.02236386222435764,,0.03608194489659782,0.02457456617196826
L1CAM,0.06294899509500494,0.03325358926617237,0.0015952990161432,-0.010424586592005122,-0.03814667179575478,-0.03634537122669137,-0.017574854149376002,0.04423723545677376,-0.06173785609621453,-0.04696698640518707,0.04937739133774724,0.08158371253275816,0.04082745703808127,-0.11398121267175275,0.007316192075685143,-0.04347051559115004,-0.06960657875136174
APOA1,0.019838755709000424,-0.03193427603449993,0.004777540329168319,0.018714081988091796,0.023094499170270566,-0.01670535487050554,-0.01906055587550861,0.07238047767182626,0.053908748434892184,0.07949326382015044,-0.018538190953248535,-0.05920460230981367,0.08616403311367156,0.058547981099652646,-0.03132087661160835,0.1253870516433889,0.054665560722941736
PSEN1,0.037193521347270206,-0.028359802625926675,0.01834897353100255,0.07185083524541863,0.006468718479823656,-0.00014297961796245096,0.02977924936648218,-0.013051288141296871,-0.05125482317108643,0.017843475789140785,0.06672758991402679,-0.05842059757137799,0.036486588275631254,-0.009682882048770023,-0.11335073290256718,-0.0007045691018744227,-0.009898850274720284
CALM2,0.03873471592464353,-0.08846313937119243,-0.04429339401860503,0.01436217925561445,-0.12372237098660908,-0.03381839766401401,0.016504210117937405,0.07409644533480912,-0.03654683611784342,-0.05537889626944472,0.08011541376762843,-0.10873464175396208,0.16235807826414056,0.057111367557410704,-0.02604910628508758,0.022178604352435283,-0.06644521974988499
CLEC2B,-0.01747602545551028,-0.010579468511733157,-0.014987468544288831,0.0342251121053839,0.15052352575269842,0.04757663544586918,-0.000414513429319322,0.040305055263533646,-0.04723173941907416,0.04815702215548771,-0.06272989040105308,-0.011065614940460636,0.023326293831697306,-0.00649641984978139,-0.0005502828703738279,0.06543515754451977,-0.01743627479587291
NTNG1,0.019109632050916904,0.03136910152989885,-0.05182117005128004,0.019725155117341305,0.06112310598218687,0.0050559177179879886,-0.015649851711263398,0.055406615893349526,-0.07040487229281571,0.03328042105843033,-0.0619643294410964,-0.03539403732351577,-0.011985426379154122,0.06698122996753124,-0.026130660775262046,0.07225859220631373,0.03074614674267287
LRIG1,0.021404978242720713,0.01491128827707042,0.014735836000521228,-0.004416765393729005,0.058593251343675996,-0.019961030548874884,0.00485883533501667,-0.0016891936982945548,0.0332045729678896,0.08472649636813054,0.0733070705020635,0.04101426471205616,0.07119141282781274,0.1516171880338365,0.07885902450752776,0.06051256637766033,0.04612554938549884
CPAMD8,0.009596677054160126,,0.02240328395747215,-0.03437023714886422,0.0005529613441116854,-0.01423012299500232,-0.021798953225931124,,0.03056097243580354,,0.04870540185428165,0.02291143867933533,,-0.023626000722627126,0.12019909466098838,0.022503435345956026,-0.020070258025843713
GHRL,-0.05384464283076174,0.01592436768324483,0.005748910460027821,-0.025963493791449254,-0.004820582072255507,-0.024950453833686177,-0.010740765182661507,,-0.03045065400920763,-0.04290240983973389,-0.06764842265724332,0.06414203129063141,,,-0.021173629438100833,-0.049779402458344855,-0.01769214128169991
NPY,-0.018120508811968365,-0.02761305362289109,-0.004855195743650968,0.013630748442908338,-0.039691668715332216,-0.03993274502327114,-0.022081716752625446,,-0.049593858547559114,0.023988964972619792,,-0.02396675050815461,-0.030519625799768635,-0.04837978995483555,0.023027372987733694,-0.03406641503114414,-0.06058363090338718
MMP2,0.09674302302709713,-0.015999892257380004,0.005233247053754231,-0.020220613890329375,0.109679110998053,-0.006126343521907355,0.011688040459925384,-0.029599264431697275,0.027203186351617486,0.014596848626174885,0.029372399085951476,0.07360912166779433,0.03812779734578963,0.00218796806735774,0.05629553242694972,0.0393464415052508,0.02349767235602349
LHB,,,-0.006650920433197853,,,,,,,,,,,,,,
PPY,0.035679724624028644,,0.03397136013790879,,,-0.010399904829109718,,-0.01954853960025407,,,,,0.029086412019834296,-0.00028379931317762906,,0.029059357449516966,0.049736675550142946
ALKAL2,-0.0019215187475411623,0.052518691640577105,-0.02083838930592661,,-0.022278554712859937,-0.013728460032699348,-0.02855844495424655,0.007885905272185242,0.18891874215918725,0.15869447996085428,,-0.056893344701085743,0.0026891761897296783,0.07154719539090153,0.0420739150494101,0.06805889076596147,-0.017161506953171427
CSF1,0.0423503520116737,0.03652995797499693,-0.023384208267803276,-0.03594149343945822,0.07748032778984876,0.07154963297025735,-0.03001198240447835,0.025185980977484927,0.0002509326990572007,-0.04277903036049904,0.058010287762714205,-0.015448495610894158,0.007094263002316894,-0.06084694213368216,0.08900571945545471,0.02980612572549277,0.0599140414355131
SEMA4C,0.04046902876466761,-0.031514649843609785,0.03372428304620998,0.05423691618577481,0.053847891854784724,0.010104070215711629,-0.02776407753124079,0.054246138217086494,-0.11998245492595322,0.043326056128131965,0.12330247864223563,0.034543818982968134,0.020781076392472293,0.03205090171557164,0.005689651262644301,0.07910872061719508,0.033125719898845454
BMP8A,,,,,,,,,,,,,,,,0.035893899499996225,
ICAM2,0.02036549121057438,0.013172493650388748,0.04006597702274956,0.041914455229730314,0.12944311494622646,0.01652287710169908,0.012625798901295858,0.0125344655150005,-0.02483138758864824,0.031199842903275952,-0.008759197801850702,0.007258602913603767,0.07981700154362179,0.10094651412917988,0.0526010862880637,-0.0002708593976927695,-0.0491388521697017
SYTL3,0.019691362903039585,-0.009163006193752815,0.00689770732316593,-0.00667670304465112,0.11658203570313659,0.015976540548505537,-0.02419703750368895,0.0045127790699917465,-0.03272042552704154,-0.07267153278300785,0.018266757190620157,-0.002371405787392191,-0.025544359461831426,-0.026007711844808483,0.027888359283459035,0.027200730242970008,0.06438307488610782
IL1A,0.01249475915667334,-0.0369322100128173,0.030160705688476577,-0.014198613814159548,0.044952110520882334,0.10224040026268297,0.007926974724112546,,-0.0927276018600538,0.09146840440686421,0.03707136188294657,0.09530156971007986,0.03502181195241693,0.02968521151804776,0.03303506405110097,0.006332386376100383,0.014949840862764355
HLA-G,0.00037258464486647117,,0.016326085888982544,,,,,,,-0.014287577336648505,-0.06295042024306996,,0.07424739068576532,0.01763350921860107,,,
PGF,0.025567320508075256,-0.034770113108053675,-0.004191093480008884,-0.014504244655607916,0.12427654202433457,0.05076500477655877,-0.01942118995936095,0.04628402898516698,-0.04125454805479775,0.008866900300814277,-0.04200333204984155,0.032732988198398934,0.09433207649215676,0.09825006322037258,0.045666069461270144,0.034964352563326334,-0.0006127102807917522
LGALS8,-0.007575875873882854,-0.027211259657286508,-0.020705366320827156,0.0030661491855532436,0.0683613857855621,-0.0404457435636429,0.07187811192608698,0.0017505639249165497,-0.01371321821485355,-0.050302265331605304,-0.06381870918928056,0.017204049712319473,0.03488842488573725,-0.010975645188199398,0.03079222105981309,0.05435868117545485,0.023777523406045716
DKK3,0.008502048612190035,-0.07595568355842323,0.023122497535600802,-0.01772814678985776,-0.09040342001591542,-0.0424062081986734,0.022412283662239706,-0.023554351451009287,-0.038404027970407935,-0.002441533982691922,0.021911871593120025,-0.0600112508579827,-0.006612270038401446,0.06899244456007043,0.08832717296756028,0.052408325314461976,-0.06879903760015105
COL16A1,0.06545917359771337,0.054347545668371695,0.029043672291915727,0.021644293500937325,0.04954234736104507,-0.062109427107455796,0.044489776729281845,0.03996823900438015,0.05384163459291094,0.020617099288114546,-0.012108249469006972,0.003740745609574517,0.03889541325110842,0.04406739140658043,0.10504867472975675,0.01702999560279743,0.07137015445584055
TPH1,-0.028074460043224263,,0.034835729148487905,-0.011118815082518952,0.010012316215524683,-0.0009620709049273099,,,,-0.021810894577890618,-0.06352970395281929,,-0.0044643314199565125,0.0019979703037628425,0.0017328509729553968,0.05364609933175573,0.025799355736734194
TNC,0.05349213836265226,-0.05251937984122896,-0.018821712005009303,-0.024506008567764154,0.11428565949942193,-0.018636931220920035,0.009173756298311311,-0.034521280192334185,-0.10514782054766697,-0.042412632273157704,0.09211390931864848,0.1789937736853952,0.002415485654987704,-0.1321129395393397,0.07752374998373385,0.10792522628502244,0.04672771516309899
TNFSF9,0.04580416384691267,0.002630847937170917,-0.010672795730698436,-0.04036320845989261,-0.005619688746642061,0.04627071220533316,0.04485398684209707,0.08047229497282346,,,-0.06462296123262835,0.06196620059679159,0.09319116967907168,-0.02021570580631806,-0.012128530015214668,-0.03137735872520687,-0.020311835023501413
C4A,,-0.01823979585530208,0.04755119843910199,,,0.03204979313828457,,0.15550690248666957,,0.01033507719512398,,,0.0355580171818475,,-0.013749457145975714,0.06266945745632488,
CNTN2,0.05589103744617439,-0.043528728270925764,0.0341110336757925,-0.019853658660098326,-0.06294920517857709,0.00907364414799855,-0.027703629615851634,-0.024546132572878205,-0.02978538344790727,-0.0061314867124015095,0.012035610944901612,-0.1280046983156153,0.02738812825679626,0.08999027755892641,-0.06086402957409725,0.03966638893095362,-0.036828990215014894
F7,0.07374386238562385,,,,-0.019648862291687334,,,-0.02113457814407389,,,,,0.053613582212383146,,,,-0.024807973105531657
LUM,0.06735146952563642,0.06938511821520034,0.03689202973128721,0.017002239937936814,0.11688499084771505,-0.02453945166378365,0.003834130372009534,-0.055624011247638765,0.07094445202714246,-0.00014156821181821256,-0.03350429511903387,-0.03155369677217708,0.09004631101892402,0.09134943238019091,0.0946401242928223,-0.02841425834668389,0.0036138578331962614
BTC,-0.024848129278593954,-0.006318487662685181,0.0048363394655822544,0.003371038682661237,,,0.02333012233025595,,,,0.01062035181435138,,0.09694229515458672,0.009291239436791424,-0.026539508621547338,0.0831947117860034,0.02513844870247195
APOC1,0.04095972102137375,-0.040084596392289853,0.024416549944342315,0.033815026827927606,0.1961958217072214,0.03512410246737873,-0.04363727046910165,0.005223884466816714,0.00435487134895505,-0.2243252096230043,-0.0625040168348169,-0.03554591636951736,0.018356148381401854,0.048073909623771865,0.07813166041427053,0.0009017142746088053,0.023320083713588746
PKM,-0.059455187847862044,0.009786661107588952,-0.03038837077484305,-0.03824193891720777,0.06353839058210152,-0.04127517422113734,-0.024129589503670102,-0.012941655682416214,0.015675911371907263,-0.024475019257037028,-0.04270792508261425,0.13698961129637283,-0.013937029856565086,-0.11764080814852208,0.014194932686022439,0.07132909739526236,0.03717466721238441
TNF,0.04510833394848745,-0.013446039720575313,-0.013616278488312308,-0.02709963169859672,0.12113522382996479,0.01134349606858686,-0.01570276132041465,0.048785503067450754,0.039958217933075954,-0.09635132018977118,-0.015913244136594215,-0.020529195571403282,0.10243224375313174,-0.024532490420292197,,0.12800526972413817,-0.01930783975970885
GNAS,0.03567258113759016,0.026631496356794043,-0.008946772397640733,0.025776499124946915,-0.07416811747566271,-0.076937480962905,0.025293242508563844,-0.00843816655362684,0.04052585412549845,-0.0054432020757700685,-0.05782834146697363,0.10643978652899659,-0.05886324590795323,-0.03595280618148847,0.054289766449361135,-0.0008969428832524747,-0.005137996471628556
BMP8B,0.04516203290820684,-0.01759896251904587,-0.013408984126086964,-0.0002797344023998291,-0.0030419061617778568,0.002579810548572504,0.04456679399667142,-0.01793104971881031,-0.03259298707802386,-0.022420859020387207,0.08494336724211225,0.06474453561208487,0.030208027298395137,0.04064201833142138,-0.029726892827004983,0.057928990485202794,0.0025175999566495588
LIPH,0.0466523113568155,,-0.013505078336558526,,,-0.009940194033274287,,,,1.1436058778374793e-05,,,0.05029554730545424,0.07991197220898723,,0.05501679626767606,-0.0307877344049315
CCL28,-0.03949021059118175,,,,,-0.015306263547237737,-0.012332314881523504,,,-0.008423760404425188,,,,,-0.02138032855546789,-0.024119682441274996,-0.029211909626462782
PTPN11,0.03795866123384486,-0.007126808072260382,-0.006210021232362153,-0.06499187388046697,-0.002043686848200693,-0.043660379294049194,0.037278859607194105,0.061032733755963395,0.028002208655010075,-0.021054932531789472,0.03330906696547197,-0.04850505738383752,-0.04477337495218939,-0.04515579712236924,-0.01248478810825101,0.01145302864197462,-0.03121407795931255
ADAM12,0.011741509400440208,-0.021720071774572643,0.03725665266364356,0.0009665530093148936,0.06114768966877228,-0.050440904064096355,-0.011918415689221066,0.09029901403694791,0.02856144093873335,-0.042819591134865324,-0.008552349036015176,-0.0015391916755305233,0.041088587983834655,-0.018081273567351907,0.09978469056875461,-0.01638019519510541,0.03384532020973446
EPO,-0.00812739636674198,,0.023252466748097556,-0.0362034912599599,,-0.010399905283067617,,-0.019216373979015627,,,0.045925692655719434,0.12257215856064775,-0.026322854858939065,-0.028406738595165196,,0.1068078198037763,
EDN3,-0.04890436666461149,-0.01695459979285704,0.010778749883865015,0.0022526148187559827,0.02169782570088323,-0.01611934026711853,-0.025896622362391652,,,,,-0.03175855943587147,0.07602927680529153,0.0123829190649732,-0.003484314041720281,0.03695563186235567,0.05206470886207544
CCL22,,0.004942643681344315,,,,-0.007877947017229145,,,,,,,-0.02979180222031177,-0.025977527493795685,-0.0265395097960832,0.03466779694612911,
CCL2,0.04262635463929177,-0.02898420412439404,0.013212190947684208,0.012876096500782174,0.068552771107105,0.047697355582832605,0.023303929130359797,0.029628085049395028,-0.08091400968486764,0.02197059119007741,0.05119807063362322,-0.03161377618639337,0.013947134388514151,-0.0339890768880813,0.021438036640300105,0.05141736471703871,-0.013181690921038332
DSCAM,0.08544644341081134,-0.0195484131090259,0.012457790093986173,-0.0032008847658807826,-0.01656395288254894,0.0312994368300354,-0.008498559944888366,0.014506587453430708,0.028982227166841526,0.0029779071477038913,-0.06036468401978001,0.06125131285889513,0.07743207979683259,0.10826212630593024,0.0005229279942257317,0.007516889798280157,0.007684880197578139
GPHA2,0.058864985145388994,,,,,,,,,,,,,,,,
ANG,-0.000769101795800504,-0.02255042365977596,-0.009794580765916678,-0.025380151100292028,0.11842311529641815,-0.02200836346231968,-0.030750462857013845,0.06272064159943408,-0.032117876480673754,0.1534849227286358,0.12229432075856429,0.15342796874860737,0.022724863073633073,-0.047668556913417065,-0.0021334845012100853,0.025291582835990895,0.007990961085173158
FBLN2,0.014830433569448208,0.02984169728677249,-0.022512956919792035,0.03660851476435834,0.004586446180305826,-0.018897016223368288,0.03754968332957419,-0.0029580191336139846,-0.03574978439052227,0.04465388771249663,,-0.04492830545783272,0.05524438580033231,0.039544496539953705,0.11479140450186223,0.08629721412157326,0.037243326244454075
VTN,-0.005975300218927373,,-0.01272034292358635,-0.036500821930302345,0.050885043274162135,-0.017085876449084533,0.01842324012782689,,0.06885263380598877,-0.05941638677628021,-0.06196345018962691,,-2.4563610083743712e-05,0.168690493553834,,-0.04182969068982579,-0.031298339311109494
VEGFA,-0.050793791632506614,-0.0010431224303450966,-0.03552956099116098,-0.0500916992826184,0.06280986352112446,-0.028042726790006658,0.012320487557244353,-0.031435830972212093,0.09142666162461614,-0.013312968342499272,-0.016769478620456267,0.17743054828779523,-0.07377880885710665,-0.15950499651907737,-0.011081639290688282,-0.0149987224120974,0.04797319337644592
F10,,-0.026320930621619953,,0.04683229758585338,0.18448638494901734,-0.011403271364949723,0.012483160157267286,0.025137431731772887,-0.03906934734120241,,0.12096785393390756,,,0.016331974376689862,-0.022961674024647917,-0.007154426955855226,-0.025419750341834753
SERPINA1,0.10195140604540112,-0.026898935964117777,0.0011710342302866784,0.00582692672474645,0.12319432308867381,0.017292951134058265,-0.009565572294685248,0.07932801518267624,-0.038049369988304306,-0.04163822189432795,0.04368894777172158,0.031439041360730155,0.03231488719284648,-0.05560531985913599,0.021353844181092353,0.028572487461553584,0.022700243676490543
VWF,0.048884183511267235,-0.05058643610253408,0.0043995629849432685,0.030502967263955783,0.10929398888891025,0.030745240733720994,-0.057837527354828604,0.1230897735081495,-0.019453069419485793,0.07513772094803947,-0.002133558662598486,0.018752711131525053,0.06880264817215961,0.06858122619800727,0.07798521510829197,-0.051642838511646756,-0.01915947772751117
GDNF,-0.019053234555174128,,0.0069787708834513915,,,,,0.016461630131633362,,,-0.023777945140746302,-0.013729804952456005,0.076585191328068,-0.035341779141871095,,,
VASP,0.0764199035659599,0.020294216514303236,0.01675017945353182,-0.0196449808749257,0.09934305477872607,0.007679008133563849,0.009511520864404623,0.05357789114400384,0.007357913792202302,0.021121466275300173,0.029575313643989288,0.01684647248062013,0.011933581845097607,0.00758805601409331,0.034840071736720435,0.050158291564087874,0.044846618115974846
ADAM15,0.08760945255100022,-0.01501869869303556,-0.008242333918240766,-0.020940589392999667,0.04686846293315304,0.023142837530852993,-0.001626504806326617,0.015620728769260402,-0.018082243196343144,-0.06527472528982509,-0.014355258398926917,0.021108397922100182,0.05736988060308643,0.023733486149557382,0.06114785832151413,0.04463068950325157,0.05367333307119116
WNT2,-0.04910939884796136,,,-0.029330316978034253,-0.02645018709697798,,-0.013991936133454671,,,-0.030247028108123943,,,0.019594710354758165,-0.0018078923545066527,,0.06953095426616854,-0.015637900805446497
CALCB,,-0.03336106511594697,,0.01667698304142636,-0.02172023268561573,,,,,,,,0.08296049592037841,0.05141848404989232,,,-0.02974492560223094
OLFM2,0.018235222148667338,-0.004165808679299941,0.039690910514291376,0.06462122692716019,-0.03258569306555077,-0.023410664702468893,0.03249361870954728,0.06364123647294755,0.042005309918767074,-0.10161441233747061,0.0894162071728094,0.042887772021662336,0.017432009767099185,0.05298180793615721,0.06448867605781808,0.06785713889476414,0.030854779749115973
MFAP2,0.0001221398098749671,-0.03654848888163774,0.05450746545237028,-0.03481132752952523,0.09808966256840472,-0.027312140488056576,0.013401552262133172,0.03005499624147003,0.08181091164076906,0.07334151698189488,0.032486583130393924,0.03811144015819024,0.0721119388467796,0.05112505435478291,0.07166124694062118,-0.005848276871372373,-0.017460556225141574
