,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
GHRL,0.035581520538112664,,,-0.03322635772271887,0.05337580465971023,-0.011718913582827735,-0.021015803076140982,
NPY,,-0.04314420931206837,-0.07629393627646802,0.09460506687873037,-0.02295070854235048,0.018675853384504285,0.032274923849941226,0.12694077434978357
MMP2,0.03230838345594754,-0.02461774078956975,0.012871712850245211,0.02015365138630781,-0.016706712327613303,0.06437622885139704,0.07614258461212846,-0.010872558343725547
PPY,,0.013195378582340352,-0.10736160191725021,,0.0019448023931011903,-0.012444736854991147,-0.042677730350359475,
ALKAL2,,0.05315144898760075,0.09242787993292635,-0.03960589590924317,0.06233368037997327,0.053406960436805914,-0.019106217943730297,-0.05205567414885336
CSF1,0.08878119576298019,-0.002993932965656904,-0.0459680502185079,0.09211974086649664,0.02296133897430211,-0.029714152070419046,0.028552884218604264,-0.02688832650693379
SEMA4C,-0.03612881570537314,-0.013823626506672798,-0.022097870212467507,-0.001118906099068116,0.007069904205155117,0.09406717808806786,0.06071201369689913,0.06279835914686435
BMP8A,,,,,,0.019761769087778838,,
ICAM2,-0.013695395941889461,0.025564920744777567,0.028427131343655952,-0.04778646247311617,-7.983569134801444e-05,0.05309816132598668,0.07026116003176167,0.019450774084561966
SYTL3,0.022703997510551625,-0.04736332169639309,-0.01036036190039854,0.02676960080179553,0.09991082401906902,0.047550111023943804,-0.008989575312027548,
IL1A,-0.07324128491619888,-0.049214218805397926,-0.027974575022178687,0.1649425325854892,0.06697021106571796,0.025047991208381633,-0.024122141144033698,-0.033889872862718655
HLA-G,0.06797447721617259,0.05857043299788694,0.06974561009474191,,0.03168080026646132,,,
PGF,-0.04806312826290918,0.04095584488656292,0.16409462566806896,-0.0020063868512142312,-0.03715798845808549,0.0902227471559538,0.09777681213421575,-0.04936502556301465
LGALS8,0.01585525781677956,0.05123087759093313,-0.028170352168418823,0.058910868429893924,0.032315906711799645,0.039432186610433344,-0.012216428077915047,-0.03501295671728987
DKK3,0.027815305139281595,0.04618934049284668,0.09320955721926766,0.007450865117814973,-0.0674856860665996,0.07000453600823137,0.03942371430588669,0.06775763087314982
COL16A1,0.0025176359228751416,-0.004204731640501126,0.04932899355910174,0.034624476413747135,0.009550847405711771,0.04886092970085365,0.07154176022536057,0.07159018567976692
TPH1,0.01991041646262959,0.006059969946455356,0.04341868690812085,0.002422318707246302,0.006245287342226883,0.007227134407945575,0.00492624712467879,-0.027342915905743313
TNC,0.027538472056403494,0.016313759903301386,-0.23027337847508705,-0.0017774890221239463,-0.02040431483996523,0.022084984878993384,0.007011531106280186,0.03537553510682663
TNFSF9,-0.03632549037300251,0.008851954320053866,0.01321480191520491,0.041030354248905145,-0.020699520354175577,-0.021708393439163143,-0.024123650703377617,-0.0197332236564147
C4A,,0.02148622024832932,,0.002164607806304793,-0.043208902228726837,-0.035910622661036465,,
CNTN2,-0.017807726849220742,0.05840003867001716,0.17454824326274254,0.04254293238347616,-0.02220474392267681,-0.03502860737704625,0.0380084550561316,-0.06992373422843536
F7,,0.043504436175566964,,,-0.006719649802814905,,-0.029468421555243266,
LUM,-0.12174163428681406,0.0519940214484081,0.05628586481460602,0.0072259707925630854,-0.04150262613001986,0.017754746520324587,0.06907473132003705,
BTC,0.10368766005815797,-0.01351444770939583,0.11580200955574321,-0.02624298926845553,-0.00566927602472528,0.06839347347761497,0.05500870982243751,
APOC1,0.007794960801255353,-0.006177122645388938,0.04377090639573491,0.009603544072825555,0.04047836194315585,-0.023262188555995867,0.06706909280784185,-0.03518796260039563
PKM,0.07351758177108456,0.030017827981397675,-0.20757435796350956,0.045323335685799986,-0.049082604768234714,-0.043360525697308167,-0.004583340413668964,0.09398137036946919
TNF,0.16014095873960318,0.07402323811286084,-0.027580956454141325,,,0.03418636508879671,-0.0011621261814919528,-0.04011236801379781
GNAS,-0.04304985889776087,-0.08638106093871162,-0.027805010773988385,0.0346512942934071,0.12326738285413993,-0.007595751049512884,0.05197270020396116,-0.002270348743019212
BMP8B,0.034568392895479326,0.08580496401257692,-0.03278449770321686,0.025048474512964224,0.04929123991857207,0.05389542047748734,0.07879428674405563,0.10138293938445639
LIPH,,-0.02923343059273355,0.0510523348986011,,-0.007549038859610239,-0.006977102257551138,-0.02151713217189932,
CCL28,,,,0.05108164915850164,,0.10173360229013856,-0.034699685606895764,
PTPN11,-0.04201331630077739,-0.003712299947612007,-0.006532632373931344,-0.007067864154604906,0.0033730214553102282,0.013857597234822765,0.03717013029692894,-0.13328197405784567
ADAM12,-0.13826899395916634,0.022362935620551295,-0.029913326806187187,0.04105647063000408,0.026196880237939934,0.08080858786865304,0.05891751075789782,
EPO,-0.011467482212281176,-0.03174825220836013,0.06074089877438842,,-0.022070321793791352,0.035069138810589665,,
EDN3,,0.02319617420528597,-0.006254884547638162,-0.04252065197183776,0.047454995449680196,-0.04000982942433221,0.048151945771234356,-0.044908356382641165
CCL22,,-0.03593218348468161,0.02663179487341733,0.013502938573081874,-0.013477780840326168,-0.021832440070201686,,
CCL2,0.03663912006543399,0.019000664158008204,-0.10342832686137707,-0.02102368007770883,-0.05729803803235022,-0.018733119193948104,0.04077304278474194,-0.004126386744055723
DSCAM,-0.02892480256488208,0.018189344464846907,0.09459788017109215,0.04576613791998657,0.048472823431714426,-0.005631226848811547,0.04159134663546506,0.12332799560528027
ANG,0.011528568354174503,-0.009771172420900746,-0.031815957150890035,-0.01782074549387781,0.04264814958733647,0.06712881107276507,-0.00577453279486138,
FBLN2,,0.04099033315950954,0.006367296564797537,0.017262328401778326,-0.03506047194078976,0.030587599848025317,0.030584911363148653,0.1357728896906759
VTN,0.02701836581061158,-0.036290424913143465,0.01531006578273655,,-0.020846966933216148,-0.011417983132523337,-0.03717807387469153,
VEGFA,0.06541974630334378,-0.03926506247004077,-0.18477552745998854,-0.04811828762163987,-0.017260246090689154,-0.06672409909772214,0.005560811248044759,0.12111892374404713
F10,-0.0036793065964693572,,-0.005031328136069334,-0.02270512893088662,-0.03576267780790765,0.03375859411039019,0.10574479580765889,
SERPINA1,0.0004278082803880029,-0.04355114997077896,-0.11801701572330472,-0.02218973463425301,-0.07244538329714546,0.05579274489276127,-0.030612563382268344,0.020761322780450512
VWF,-0.15090842258764167,0.059314446834913014,0.09380928714947258,-0.010925513868186583,-0.03980522730897714,0.08723781864021643,0.053688172626509226,-0.009927378679522883
GDNF,-0.04905866473999441,-0.0029364257658303643,-0.00703265217549442,,-0.034865897904633285,,,-0.03869087551828075
VASP,0.06072721219587132,0.09788090113895268,-0.009537837261568436,0.04583065208749684,-0.0076558184667957115,0.11026359222136205,0.04191275131590361,0.01698171307328308
ADAM15,-0.009632639148871313,0.005873919260895091,-0.020427191166257994,0.02362483892232645,0.04068806224106209,0.033001405581584826,0.021141093454833473,0.058820115835704054
WNT2,,-0.0286825141149096,0.03195533922819157,,-0.0016733146647762973,0.08329317704239311,0.03956648303212335,
CALCB,,-0.021970635069392612,0.0029517677894285344,,0.022854724827677562,,-0.020963677281201108,
OLFM2,0.08014508938287526,0.0006550007918186559,0.08675706879235243,0.03704513088009314,0.021959797021210377,-5.9450997243428354e-05,0.02091001128980745,0.038105755570026
MFAP2,-0.04526428083629518,0.027033842354018418,0.10339398864009083,0.027888081251943166,-0.05855776395574861,0.09982877224095853,0.07044014200052168,
HLA-C,-0.04431269633397442,0.02210989374133828,-0.15930430228635223,-0.06417321140099541,0.029784716875820606,0.07096003801414259,0.05939806784404656,-0.015163722498191867
THBS1,0.024491815027564007,-0.0030159366522115733,-0.08077011532500632,-0.015281162203231205,-0.06538987406472124,0.02323427593163675,0.05754428842937308,0.019612649472518843
HSPA4,-0.0013437978462887338,-0.004592914009817228,-0.003814533620972626,-0.006895436309843242,-0.0032686873230317634,0.0270935703666041,0.018488376740997167,-0.019316514235845073
LMAN1,-0.01076050682913189,-0.05258118672255452,-0.12813413337822324,3.8015251569423016e-05,-0.019768888218876568,0.009942917263885558,0.01380352617546761,0.10026712419357059
LYPD3,-0.003855458972029727,0.04031468036300291,0.016145253879344172,,0.04503697175671993,0.09797334909567061,0.05653712751213236,
APOE,-0.025887552723493478,-0.048318082670459866,0.050945471575571215,0.0016146347516516864,-0.021729208803608423,-0.014773729151822384,0.09139949769395093,-0.13169215462428488
SOSTDC1,,0.033374252795748904,0.06014577248914348,,0.02806582630711967,-0.012428416781749,0.08228064709631915,0.08818449308411433
ANXA1,0.037487525363019226,0.02646946497196387,-0.09800399137531002,-0.08347931921951884,-0.002395224408442599,-0.10411694560588099,-0.028986123359049855,0.042905620901775875
WNT2B,0.09915133888550016,-0.007327087085978336,0.009802204302142415,-0.014067793950772931,0.009530171295966481,0.019551750509810183,-0.04262715062307262,0.0936765787706062
AMH,-0.025118690004492402,0.01717294083079427,0.027402264263055913,-0.0211414487467772,0.02335799526785337,0.03779487624125215,-0.03132188357658139,
GDF10,-0.0324994014208201,-0.000858061539822658,0.039953113635766764,-0.026682882612784384,0.010245537296280579,-0.01423395425105511,0.06249988726242244,-0.023531718605933474
EFNB3,0.05388158189175233,0.001745256820725347,0.003237131862378798,0.037644861763010865,0.046244274907772824,0.045541918618168135,0.045501744995716395,0.1363036398436127
LTB,-0.009178645631274974,0.03986078450478582,0.06500493109335688,0.10224986247017419,-0.01001469257507858,0.11837149237463203,0.01480567418647986,0.13444066718072414
ANGPT2,-0.057996015616380694,0.047421698309914107,0.031809514962933,-0.04139405141064121,-0.0342080533942522,0.12289014517606404,0.08084335222442131,0.03228828056756757
NRTN,,,,0.01032214929237834,-0.0252207588197284,,,-0.0405438699924137
ADAM17,0.05591863340542449,-0.00985711058530489,-0.06694327276840499,0.05391666393293354,0.007652187451165668,0.04756255070260398,0.05096529542463669,0.03384294243984227
LRPAP1,0.0062549668691543065,0.004881475502666754,0.08856846758621534,0.007135296172525063,0.04573148028383546,-0.05506168341166963,-0.048386416488446216,0.023947227589194712
NID1,-0.04984214377079489,0.030809813114509768,0.007742193899695333,0.004292299665166142,-0.03963182488043202,0.08007597141357412,0.11958097111133846,0.011046411287914523
MST1,-0.036919284394019355,0.001509086919419136,0.0697578627676912,0.029750208130646275,0.017111897143539345,0.1317173067827901,0.03227850183340297,-0.01838452859885721
DCN,0.03577696962979167,0.05497487860922393,0.03287913522954669,0.03051628704271614,-0.05181931486786368,-0.015046310864776686,0.08635780585198785,0.006193951607109786
IGFL2,,,-0.006064890688815573,,,0.026214070322019487,,-0.0337001244770108
COL7A1,-0.025869688290439268,0.033301170599851944,-0.005095047398526557,0.002474989350423984,-0.02119457070665228,0.024051031999562413,0.046818775660485194,0.010538148011575344
CALR,-0.14094675086297404,0.08478819359158955,-0.10432938978659123,0.0012232368770295865,0.0009900288477770712,0.07491890778481805,0.0700213669607727,0.03215477407494539
PIGA,-0.029452456581550535,-0.07768984963481683,0.029358610747786756,-0.018917055099468127,-0.043605389167828905,0.02543120407599439,-0.02340989889036986,0.026059713726319055
CD200,0.04274941164978259,0.04539501103741624,0.14858765126226284,0.07712622615217025,0.027043641080675373,0.11192219740861253,0.06747180287540346,0.07505221790134545
GRP,,,-0.015148188651017346,0.005392288149750794,-0.011248361442955592,0.03591094423386142,0.07427171682956897,
CDH1,0.012330158809835394,0.05985191961279419,0.04212646278351215,0.045087318190396686,0.01237869851322616,0.015768153604888403,0.13889250197687844,-0.04897212412681634
LPL,0.07676774037165061,0.030057022793184077,0.19339598217557744,0.0030969062919085333,-0.013395118874086377,0.014706894734620186,0.10306265989208506,0.12931990438008686
SEMA5A,0.026263600947694303,0.009262910470475312,0.1123185891662947,-0.04038697585446175,0.026042494650503633,0.05085157816771982,0.09164929531126224,-0.0210588728399062
SEMA7A,-0.013087813936977678,0.01267052569346926,-0.020439776135397006,-0.03401162322487768,0.019147291077290338,0.15849244003655238,0.02146311113807142,-0.14364820588938587
SEMA4G,0.07078686057232678,0.07285136751458267,0.07510320775641341,-0.046613219108493115,0.04699359396028701,-0.039980376419096506,0.02186559246208678,-0.03474621687316124
SEMA3B,0.01863617869815034,0.05711595220705577,0.007177539641719832,-0.017582939693795128,-0.06660989289617118,-0.007312391649578032,0.026281611962382462,-0.010374024971167104
RPH3A,,0.0014417898937839004,0.08720586265291397,-0.03465056798230053,0.00232274730710917,-0.035871246908344576,0.021064370217552794,0.017477520678310293
JAG2,-0.047496268246833805,-0.005847427345132295,0.048657265247148695,0.02868763705743697,0.044142666087895355,0.11104372283698045,0.053175441471528466,0.12948826083306744
CGN,0.018709347477372254,-0.003660956894460037,0.022463037235749394,0.07211225136883284,0.0379718900254948,0.02723677270975959,0.06362487134645213,-0.030953320657297067
GDF15,-0.001734922865395919,-0.0006228973600091291,-0.08234393480164079,0.07427494759841372,-0.008285191124382084,0.04730045666903779,0.015299598103343137,
SEMA4F,0.10887405079528321,0.009326618204321761,0.08314986457651805,-0.014773432355416389,0.029340543881019993,0.022432376116271874,0.06858885158950898,0.014757908748380077
NXPH1,-0.011784265349092025,-0.007788475387692027,0.11524418919644039,0.09678872335327468,-0.009885996978962416,0.04189455480737443,0.013304289116918982,-0.07416070543329828
ARF1,-0.07711564191345309,-0.012866724278260907,0.06943955398165727,-0.02714606120752659,0.029077558260953894,0.026530518156740162,-0.014473186876847684,0.02364807297455622
DSC3,,,,,,-0.02201981391824463,,
EBI3,0.05463910677625817,-0.012276288121121628,0.00046641998908686583,-0.04213637647052256,-0.02449151936795996,0.04100254119986409,0.08741407843283922,0.009409620816852746
TIMP1,-0.06409697535748003,-0.001970078532437392,-0.24342291503583702,-0.007802707011499755,-0.08408389552765097,-0.008349061504519152,0.03811866144972241,0.14206235366868383
SEMA3C,-0.008615093150732793,0.006337275898259036,-0.05301550256429585,0.0009836730425904217,0.041482624664285914,0.004078790273240379,0.020333818354150438,-0.05413655072743436
GNRH2,,,,,,-0.02386146942261104,,
GAS6,-0.04593342107915437,-0.0334964013838106,0.010364554477840307,-0.02075271171482366,0.062488621345475226,-0.01738573794011872,0.013434231652482743,0.05342829078989326
MEPE,,0.009128575079663987,0.027450078550095295,,-0.007758973899369472,-0.030427900650560225,0.029347364066615797,-0.030953095665244085
SERPINE1,-0.037157018205403174,-0.039960382740620505,-0.20083288705919367,0.0003647773014674582,-0.044148739050357926,-0.018895604775809892,0.002086969451064592,0.10689158498903008
RSPO2,,-0.033646422555335474,0.06564357923703347,0.06320298235930254,-0.04290766354894952,-0.009851896314134544,0.016541595585480615,0.007652899419196364
SHBG,0.04032444225470664,-0.01875447484798458,0.04448351622390103,-0.035327240488242616,0.05224792141014432,0.016232762661556585,0.061340824487263135,
LGALS3BP,-0.08373052632260188,-0.009576349096010697,-0.12670240785695708,-0.034406228445124545,-0.08312306839978498,-0.0006301437017752851,0.06234784689787191,-0.04246314237447125
LAMB1,-0.11521615541252662,0.060713124840424355,-0.13724061502210702,-0.000983038759500035,-0.07522518965443503,0.07789783615148352,0.016035507970194283,-0.04656518290209718
SPTBN2,-0.04919480477682867,-0.02600957234935663,0.10935126623083796,0.010527148858691703,0.04839613124574328,0.03549242174589447,0.06118327520183371,0.05642702653984374
COL1A2,-0.02944470912900512,0.01970019317194009,-0.048340262559887506,0.043901232723306406,-0.05533937850345872,0.00955909121013004,0.10879867029936674,0.05406919915300867
DEFB1,,,,,,-0.04715640827819831,-0.02847396452309518,
WNT11,,-0.027349828171046867,0.04925166658851371,,0.12987113173924386,0.15788841129192988,0.057884089036334865,
LGALS1,-0.029134520811780064,0.0007362330536427586,-0.24015544528234317,0.006021556843923057,-0.06820917409376819,0.019226087411333914,-0.005103120740724241,-0.0004458791756848525
BCAN,-0.01954525887028547,0.010081752209702243,0.2632079913327792,0.048146574537897883,0.04027746435228194,0.003396441783516326,0.05168671561987903,-0.034511411954913536
ANOS1,0.07511592141872833,0.00882881539941009,0.19897422855006577,-0.018699081322214196,0.022002135890984875,0.031542219501776,0.03173807843095091,0.014890244089928582
EDA,-0.00021247211707701394,-0.056950121896281465,-0.0025961375393256754,-0.038811549684714196,-0.032820145950070004,0.03485824500679947,0.010372577909108975,-0.04054396147759728
FGF22,,-0.028127197751555897,0.07694285061801909,-0.028588609386583225,0.08755100442351262,0.04501719122706445,0.010410497355102044,-0.0007234188239846292
SHANK1,,-0.009043730806849283,0.06311062265864795,,-0.010991365476204978,-0.03925688845064554,-0.0385627733354475,
NPVF,,0.013971914291495665,-0.027245210055260625,,,,,
RAET1G,,,,,,-0.027456330335716844,-0.0013418817462449188,
TGFB1,0.06356541542914736,0.013154919869010677,-0.044210143678788054,0.025594296235749665,-0.028853322513961034,0.06860020566278503,0.029626936527736295,-0.06901479478638235
MSTN,0.013302890965555316,0.015893533066437596,0.030318006692907812,0.016796946017205616,0.05593453823085331,-0.05310073317728501,0.034748994551836276,0.03161266444036944
WNT4,,0.02900081938040877,0.08609349749313541,0.02711386852677284,-0.01898079022892742,-0.06351004792808432,0.02425865791292068,-0.03151915405000042
TNFSF4,0.11104256642956897,-0.021038406158495553,0.14120146914396248,0.030176714412449325,0.02103887467118359,0.12336771140259399,0.004197301975031058,-0.036762433802201885
NTN1,0.029872030762695723,-0.017420112550530456,0.09180948806978718,0.013312527433776662,-0.013155184861336546,0.041475862269989984,0.04089452628656196,-0.05011636233363476
CXCL12,-0.022601800019861628,0.021819259432465623,-0.026557066391868174,-0.015122217799007983,-0.04476843316970175,0.08591775071399017,0.029172521304964383,0.05717090621581701
GNRH1,0.0574143981988546,-0.06342237327238966,0.03880608479152281,0.029155346260660006,0.02429479433798302,0.025187595085924767,-0.032289133167070404,
FGF8,,0.006402426389635317,-0.01520223067285593,,0.009268030430021642,,,
RIMS1,0.07283446818986584,0.05091808038368075,0.05186467426696526,-0.04174476274250022,0.032262004179692945,-0.008834940528146536,0.004468864975718892,0.08262152763262773
FGF14,-0.06861450218967902,0.08103533010514702,0.0468247226724427,0.011344004286794,0.0073354752119747955,-0.03375407532529621,0.013655467736824682,-0.019965419361813865
IGF1,0.03158171717349963,0.004988239525326833,0.0840015475708139,-0.03868377929225446,-0.006712687281811375,-0.018903920518161386,-0.043044674617750835,-0.07204497388132067
TNFSF10,-0.06384904195805988,-0.014030676771904145,0.04944430105502371,-0.009309303167572107,-0.0006632565412730377,0.10661384423480469,-0.007803665124985798,0.008742353092404793
GDF5,,0.02693663911325849,0.13302407553011592,-0.014584613071297773,-0.005403384358906145,-0.004669288323295343,-0.003045391709315578,
CHAD,,-0.005974809543985606,0.2294232565462,-0.02320487498577949,-0.0024437785930466168,,,-0.04144544282057118
RGMA,-0.04207165995907631,0.04994550412116916,0.07407120219165463,-0.0031536110159168236,-0.011931721755213093,0.036878572250911484,-0.006990090819246328,-0.01572092569807109
WNT16,,,,0.1379420714037835,-0.03642554962986173,0.04116047427066174,-0.020623174144825434,
CX3CL1,-0.047897003814368844,-0.011492857516808506,0.006257561821384469,0.021919216083586168,-0.026377183163493065,0.10122131387053014,0.006870112972501773,0.03660820401645071
FGF1,-0.10831598588667855,-0.005450738330165369,0.12081373495011284,-0.02956173580713489,-0.020213551426231182,0.013429830981581755,-0.029771201545950112,-0.07776010545971056
ALOX5AP,-0.052298420084760336,0.0010866543117932633,-0.14795635205032742,0.015609699635337157,0.03954217266099174,-0.02676410201168893,-0.02031309516831333,0.02282332213809251
IL1RN,-0.04786660816802682,-0.020807158865411204,-0.06798443057493267,,-0.01722961892892394,0.007224024141490859,-0.00626030616816284,
PCSK9,,0.011054675950042416,0.14312263077522192,,-0.03535668611689671,,,
FGF23,,,,,,,,-0.03626723381162011
NPW,-0.011776135338800894,-0.06939568728608203,-0.026056038859151687,0.0016073741248881469,-0.03480679167048127,0.1451825697011421,-0.023391786230312756,0.14018150378084213
CXCL9,-0.010455224441746583,,,-0.025113521853812753,,0.15368577752227205,0.07044458203879525,
ANGPTL4,0.06204200841136258,-0.014697081671428767,-0.21413758359850002,-0.07189419919303085,-0.06239290771983366,0.024861381668258086,0.04198066569548697,-0.02467214003400822
UCN2,,0.011574070401266715,-0.03357309271218389,,0.05385041907965495,,,
OBP2A,,,,,,0.19415022226758458,,
COL4A3,,,0.012812277331775479,0.097756145544474,0.0513094338053405,-0.040009831894114695,-0.02822051515243698,
NRG3,0.028993196796657936,0.07293246193569099,0.01741942239284233,0.042180834646279954,0.04367702024622558,0.07347763379471763,-0.018340986955370835,0.12624883931305778
IL23A,-0.017092730438030175,-0.031342269906193605,0.028132778778752227,,,0.011742411821435714,-0.031604532679388925,
COLQ,0.0870938474472902,0.023657858807741558,0.1639903508486202,0.11168239015615719,0.04212783821110394,0.04885497212766895,-0.016518903461571404,-0.039160828764155595
SCGB1A1,,,0.07677582130009689,,0.05173839189744573,,,
TNFSF12,0.07823202899249415,0.028889290642785052,-0.04015089844227628,-0.019972693262996857,-0.017695024977333402,0.032328696895220554,0.04905701195596153,0.09156804952305617
DKK2,,0.026631463134054636,,,0.00362607857732847,0.06143949608977987,-0.025960210348801943,
FYN,0.08570115908132793,0.04455503359533351,0.22277598493799836,-0.003477944595432425,0.0012780092583541056,0.026251075970112236,0.0763898144643173,-0.0169609988538887
ACE,-0.05367470541590533,0.027675046348808314,0.14408211900459575,-0.016504448655694805,0.01205404671632244,0.08350703709742999,0.057858697295195535,0.03234907491882346
IL18,0.01969199032040069,-0.005516576324257635,0.09405736422694624,0.008648313282762107,0.10261115418975865,0.005330997782769398,-0.0074252232643156856,0.048035778464031925
PPBP,,-0.03837559536079063,-0.034196170527231895,-0.024648828770315767,,,-0.00674862767038466,
CCL27,0.026398000384337615,0.08359462452226211,0.013574078403089131,0.04836146768139933,0.012401369323178058,-0.006960542752554567,-0.0033642958837894208,
SERPING1,-0.035097658036232354,0.023107309656378014,-0.08649807292155161,0.006459769499213099,-0.05224848435554665,0.034080926002621005,0.03852653607469652,-0.05047245127456433
AZGP1,,0.010977332652105296,-0.012325496917024219,-0.02333541771238995,-0.04179185368394909,0.007602015405071566,0.08828905703205506,-0.0366629749072754
INHA,0.04173200041803168,0.01034563834270908,-0.004873987602619981,0.001539041488765889,0.028984509225497317,-0.04813130275206316,-0.01929460239070855,-0.024676038990514983
SEMA3G,-0.0609786301293248,,,0.02999806573190755,0.0025244293836406517,0.05139570404660446,-0.048172412859177484,
OXT,,,,,0.03182865970849957,,,
COL6A1,-0.0834495819673008,0.06801964214920805,-0.18100539099249094,-0.014880003308415367,-0.06145503261790458,0.04903189562180585,0.10792751666266563,-0.027783635041913432
FGF17,,0.10436741332494276,0.05712945047638044,,-0.030401603142493093,0.10362893659150643,0.05159284672011584,0.1448682516387479
TNFSF8,,0.15157144788866062,0.007658939393287898,0.03206570771006907,-0.002910005060525344,-0.015350048208939914,0.021840845775350302,
FGF20,0.010744451321019612,0.022248489951756597,-0.005445411900068882,0.03206846097659852,-0.007371938255312485,-0.020406496975635468,-0.02199497067628952,
ICAM3,-0.04904713045274436,0.07068909225920299,0.0674205362995558,-0.047245557470210586,0.005159897532526558,0.08050260493781194,0.015000728909288503,-0.04189050232138626
LAMA4,-0.11574168781015128,0.1072774556688487,0.024889718344133227,0.006399589627331897,-0.05881130921046808,0.11324459666913607,0.10699363927091245,0.020780949678891835
DLL4,-0.09717367406815547,0.07385447831266677,0.10100981325126565,0.020584424438025887,-0.003061259902139302,0.14240996947215104,0.09237981690551565,-0.03916073108352176
SEMA3A,,0.04663979972515708,0.012893510238810368,0.060086299229496605,0.04004827839628511,-0.031164725589433943,0.011223541573362639,-0.06268686521846259
RLN2,,-0.02879424210885565,,-0.016533077631698704,0.05940718263276551,0.00504902952719432,-0.02583988431150489,
C5,0.022358627327479647,0.0005170802453054941,0.017172350589964202,0.03625985651824928,0.009966657868850745,0.050127196984568204,-0.0052323058375868805,-0.05167725890804048
COMP,,,,0.06345780564676126,,0.00433146394092166,,
C1QA,-0.023773513826078552,-0.030699411771701497,-0.06645034432678473,0.0356065776171006,-0.06034952935238146,-0.02996425327256132,0.07437051902216281,-0.11495218427100891
UTS2B,-0.03735497902633581,,,,,-0.028976655826989,,
COL9A3,0.016286154999077398,0.02301047571968072,0.1374523591710783,0.006416720166032665,0.05936198414026144,0.061741415628395545,0.07939889916094359,-0.028701203999612648
DLK1,,,,,,,-0.02387653034605526,
HGF,0.02626812659136594,0.028423000063685963,-0.008690749598651336,0.013118740653904155,0.01857824487608262,0.056798466740339455,0.05633822332562355,-0.014836153980267903
P4HB,-0.13020225375855887,-0.022773445821116234,-0.20019229005815495,-0.040311644639409124,-0.053947997887366844,0.04821470124160253,0.01887133361002055,-0.034640575437592885
ADCYAP1,-0.01980569832732766,0.052166127373992954,0.034565073378224294,-0.03865118913790756,0.08111965584671166,0.02865569380735318,-0.021646970335724457,0.08786516361214906
GREM1,-0.012280892494364903,0.003968644332014169,-0.020573345716526657,-0.03384971503701529,-0.027980790235558148,-0.011823517314688746,0.052445209262603085,-0.027697538850753586
EGF,0.059496782795297146,0.06674464013096473,0.0355510262834668,-0.04192053192078679,0.052656500306033666,0.008511118269167322,-0.0018236095727675158,0.07162679064678643
VEGFB,0.08189247006111573,-0.01372153369897722,-0.059311856439918556,-0.02911872141545533,-0.04281212577683194,-0.04860346490877293,-0.047378459379627015,-0.08698677851191966
FARP2,-0.04111730773875764,-0.01082014162040094,0.12607110292865495,0.08439576606306075,0.02185397207345345,0.0527502042271962,0.07169082403995751,-0.003191346573681638
IHH,,0.04061801088270258,0.01628568353718401,,0.004773178714412851,,,
LAMA2,-0.045488133581117286,0.025839873141674168,0.055496017488288335,0.038262062616504174,-0.022788105611905828,0.002422220651571582,0.030609505315905762,-0.05894033030684389
SERPINC1,,,0.032750698891913385,,-0.018580625946664674,,,
NRG1,0.04471217312750129,0.01580839226853022,-0.04505811839414708,,-0.05607944802692671,0.041775533486621205,0.07162629036093995,
SPINK1,,-0.026523135880447926,-0.07531413481313506,,0.008498826513809284,-0.03790929350917964,-0.06799333099888596,
EFEMP2,-0.04381291897955188,-0.005786461970462958,-0.08012577916512319,0.027693804969266263,-0.005040080397631043,0.03706316983218676,0.01772513154166486,0.016667910765364096
SELPLG,-0.06421933615728635,0.07743225655903774,0.03561651877551481,0.005319527413293379,-0.013393978068311652,0.0013051826018469507,0.030258410929862985,0.01895773759423851
GDF6,,0.011282334651112674,0.030962178952140484,,-0.0026329010473989827,,,
HLA-E,-0.07929073804117835,-0.037034160539502654,-0.10031660786781248,-0.045558391787878724,-0.05780458853498578,0.0761738086030139,0.018323189168073878,-0.05185537632755028
PTN,-0.0668912911105216,0.0168253801140679,-0.03593680017229556,-0.024281391946838787,0.024133622821708275,-0.007436892557870245,0.0906198956897489,-0.13152489723233593
CD274,-0.04782142589248205,-0.004911022170553211,-0.014539884264270199,0.05884997452243859,0.008977580613252082,-0.027592947408422417,0.030180006515337938,
CD14,0.013192049274272663,-0.03896891711179775,-0.07893292576704518,0.004612070539916507,-0.032030287547819065,-0.05947509790843964,-0.012137036492995381,0.03496302763873087
SFTPD,0.0295694205646422,0.023654152405231332,0.12839640894555293,0.007993803743917649,0.06318758778615585,-0.043735217206427444,-0.04094587063349839,0.03340779093207445
SLIT1,-0.053216520663329554,0.04468307096377614,-0.010711992899741906,0.0476095654556122,0.025660594646812553,0.026495713400484587,0.05189853374243883,-0.036010723828259705
CNTF,,,,-0.01975176029883908,0.08244688904753404,,,-0.034746359318336216
BST1,-0.04590398205825595,0.03014485865440269,0.012822616901626168,0.015185274336706923,-0.010631397224922802,0.0354562720920721,-0.02363916135527206,-0.03576633205990174
AGTRAP,-0.019788116540526018,0.04177696688157547,-0.05168993615051362,-0.05151787166657076,0.004440642811544239,-0.03634487625657229,0.029892006141899203,-0.1351599214603689
