,UKF248,UKF259,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1
UTS2,,,,0.028623949324853157,,,
BSG,0.0037622107598484097,-0.0007843107252592616,0.0012021878379974416,0.004128374165595216,-0.047346710364743416,0.0012470423463975754,0.038244491293148775
ADAMTS3,0.056031122745886064,0.020447075616262186,-0.025211307889550442,0.006484262776018544,-0.04008687658001905,0.003775464334648347,0.07065211965831279
CD34,0.06178921220750132,0.018472817693694937,-0.013839816222501659,0.05111106797414682,0.04426294103860094,-0.01866075654927533,0.06443089812267688
PLAT,0.048107807425196054,-0.00015295567557828223,0.02450570902388562,0.04566556363340312,-0.08463181015730835,-0.0014954672444582246,0.052710034738880036
NTF3,,,,0.02533429841540297,,-0.012923196336453235,
LTA,,-0.015424283480448473,0.14491503705379177,,,,0.13430018350787046
CKLF,0.08914687316878547,0.02186927309920343,-0.0249559210810991,0.004615416218457977,-0.041152831473802186,0.05308906292371481,0.004872276753577182
CD24,-0.004782136262655061,0.018135237154783542,0.010917486696036286,0.011552175902257744,-0.04354057256876776,0.023938116096260502,0.020245664279691714
HSP90AA1,-0.029854201284112213,0.020057698808431786,0.01367147411908352,-0.08599115404978738,-0.03781428164189762,0.03456261513118449,-0.10693997305722466
BMP4,0.03490359498543899,-0.02696935812843978,-0.012928287253242594,0.04850505669481878,0.013949880260065746,-0.041701627014683315,-0.00330435789808377
SCGB3A1,-0.012544741378496026,,-0.010586965266712576,0.03325926210472806,,-0.02499139919480453,-0.015414201391370997
IGFBP4,0.052904426207326,0.00515340572015381,-0.020880577977784753,0.05822057988863069,-0.03692055343435969,-0.056243617746936966,0.04184668846870822
RSPO4,,0.0007664267101584889,-0.021046239431229786,,,-0.016830643782214057,0.05472956260804766
LEFTY2,0.0519861265445511,-0.034464219993624125,-0.018729919867054884,-0.020513772843499926,-0.022946693622233075,0.045080993295109874,0.07830011468294806
PF4,-0.013013155454645703,-0.010499852416545415,,,,,0.03732989401939379
ANGPTL2,0.010619899974691564,0.010898773087819507,-0.041826660718653264,0.030195053183622807,0.020629874404649147,0.007821063471343892,0.0661412746181433
LRIG2,0.05269639380593656,0.0367676852507062,0.0021065087101655587,-0.005547693961075256,0.01819603938533172,0.03472411151065477,0.022062134448456897
ICOSLG,0.04398763962937097,0.0022822099450356096,0.003075537704423649,0.053769596451406214,-0.06083339328879812,0.050557077198836016,0.058286569280633894
WIF1,-0.02341506103228574,,0.10879028576304776,,,-0.015645713643805206,
NPPC,-0.019896832856121646,0.0019304927288420377,0.014366097215828195,0.08143221106360052,-0.02454493083195058,-0.03611107074365026,
LYZ,-0.041160849767262246,0.002193806012661844,-0.024115411212478684,0.01838057400210185,-0.037252773523493155,-0.0005978329002016575,0.049054098187706945
EREG,,,,-0.040339681703815015,,-0.020962850596588,0.026816394665402914
SPTAN1,0.03887490961364302,-0.021193127877459212,-0.00829553067828396,0.026962992297463493,0.01472310646510352,0.020471778937808428,-0.014099835115276462
PTH2,,,,,,0.016660196252798843,
LIPC,-0.01593152271662311,0.027102715015172866,-0.023834118072385512,,-0.030127664456734652,,0.12135606415307018
COL8A1,-0.007301322594574162,-0.030957020245586782,-0.046524118221470526,0.03443081148901753,-0.03546477196087093,-0.03524349140159699,0.09624362148170369
GSTM2,0.06118960946711132,0.004272479687066313,-0.0027084995680280643,0.014990422490651118,0.006982980714401832,0.05571683617275565,0.03561205973189475
SPX,0.00021132942617291684,0.0087156107859523,0.026600962146277635,-0.024364770115281344,0.01802705118648561,0.00042263420919471403,-0.03492904836274145
MFGE8,0.05284827059701792,0.012407080653148644,-0.045112319617061136,0.047076097363007434,-0.11638529319967034,0.00859541757842484,0.05987045858752931
TGFA,-0.005381122470812672,-0.01189261652352657,-0.012050781319779692,-0.06044877526203653,-0.05831065710028613,-0.012984191594085108,0.04859014520132809
SLIT2,-0.00881661797186101,-0.0018747270938588628,0.021656963183646478,0.034285391164318675,-0.036492284955660516,-0.004403879534356439,0.10271663861085152
PLTP,-0.02250029761476789,0.012760642009982549,-0.042408284135596434,0.06030084780019726,-0.03582492791163516,-0.04495215425972619,-0.0036308384896033027
APOD,0.0537554539931759,-0.014140702093965236,-0.03868096952076825,0.10396524921399503,0.08832120705450723,-0.012194503842894907,-0.05593505017389188
B2M,0.02241355235221562,0.06714859144599779,0.0019304220961734355,0.028203822373591477,-0.026462214943458878,-0.03842643245282934,0.04912822059659665
OMG,0.06549394934272489,-0.0015495735782928663,-0.001743737624873565,0.08732651630608096,0.13232625648159435,0.02349289679569503,0.0013863433342676474
CXCL3,-0.01034861853954721,0.06002793595523632,-0.010926736382045832,-0.044252032409893054,0.037658454688242964,-0.0023741068391928263,0.03461630856708436
CXCL10,-0.040389829725714685,0.07050585377174384,-0.0173639064402447,-0.007487203452208775,-0.0027124301836455138,0.040516540668569745,0.018246267438677202
RSPO3,0.10298045854886019,0.011031041507291816,-0.011418228927023063,-0.02380553195245493,,0.004154691471499452,-0.01859126150814295
CORT,0.003415658431832771,0.017282437496548023,-0.03029220676133875,-0.027555064917336995,,-0.027991617881269772,
NCAN,0.08432680571437699,-0.09701016794870598,-0.015933081532660067,0.07527424676132594,-0.08229843314745687,0.054230377343225146,-0.04825157743641034
PRG4,0.018885544350661268,-0.012034488419886271,-0.013349797118559839,-0.026467909606209393,,0.04104279282497414,-0.02003847485780527
ZG16B,-0.01739577004732238,-0.013967495626095724,,,,,0.01226631045795731
TGM2,-0.017874910864936627,-0.015014293043440735,-0.04552783871510526,0.021113931812510943,-0.031387374749519005,-0.055776605242240256,0.028602807948594124
VEGFC,-0.023953879651811553,0.034228820652598,-0.013624000080578916,0.0430539434146006,-0.024031209147596686,-0.028725141101299777,0.004453976036916047
WNT6,-0.020240664911688102,-0.01664524707989975,-0.011890339300199969,-0.011895210991021678,,-0.02233701104345188,0.03297521572087405
NRG4,-0.011554148379945825,0.06301749679714919,-0.015893985186535935,,-0.019296713838911652,-0.022225301797058148,0.1175433522912833
PMCH,0.08753875510392836,-0.020294184442579084,,0.012022594014568417,,-0.012796411144532505,0.024583235737847767
COL9A1,-0.015196117841938075,0.060340389076810184,-0.01811081826546924,0.040476838611756404,0.06617626627865457,-0.057101434037865,0.013806037433639189
GDF11,0.015272508067025464,0.006011644166284656,-0.05628879769601938,-0.027590227739324433,-0.021231552959447453,-0.015322661725619876,0.03712142864397549
RAET1E,,,,,,,0.021178780046643333
IL24,,,,-0.018313258184870115,,,
SORBS1,0.04397424891799255,-0.004070897094058241,0.05811720919539721,-0.008733579616354547,0.036749534425152636,-0.04996527594212534,-0.02420266280169176
DLL1,0.04478580624590698,0.055684218319112536,0.040552294064385604,0.08588748805392582,-0.050533903757729516,0.002287978324904754,0.05118434025974775
TLN1,0.00341081215183639,-0.02529541204499397,-0.03185206995217251,0.003405107484688855,-0.08001041430522181,-0.022400297210313294,0.049026033563813465
COL2A1,0.016740179456517353,,0.019477854056298424,0.016751312007536233,,0.0019281347467696697,0.003163613121797176
SHH,,0.010377511562861942,-0.010586964341345904,0.05391783867463082,-0.02507114969068988,-0.020222254950467596,0.01963088806059397
PON2,0.04337116354349229,-0.008422142497840495,0.012128139316771838,0.06544070118974266,0.051839734141882185,-0.009314453303646279,0.038102266948173764
ICAM5,-0.012478052068705527,-0.019491191507700196,0.04453031314958079,0.0022540451142693116,,0.02232574002940241,-0.02990400826161774
HPX,0.015332981463834236,-0.021131275987052233,-0.026909950391969927,-0.046379340584407194,0.054896002178031124,0.057620622597990744,0.01641624606265667
SFRP2,0.0037342006613799387,-0.014242761612293736,0.04699172729519825,0.03052820352346384,-0.051044312354541585,-0.02051844883703894,0.011613131379557908
CD70,0.041176076811267746,0.07331960154001448,,-0.02445328007427074,,0.0034667425287515947,0.059630235108260425
HP,-0.006605264933119219,-0.012968774562517556,0.07620253004520054,0.028221162414959953,-0.024714122019086675,-0.034208795268478163,-0.01266500459610335
CXCL2,0.003317197195398565,0.028014272777955925,-0.020954146950081805,-0.010258474599851889,-0.025579167878438763,0.054957186111650715,-0.016491167107138445
NPPB,-0.016183930516179473,0.009185471336991715,-0.01362400107149151,-0.0012921521030155006,,-0.01912555902418441,-0.01885876640073666
CCK,-0.01049416831396606,0.018312578275953,0.0022434622182956406,-0.016797816529471533,-0.04169413004198653,-0.04488484567773183,0.027541889356177577
SEMA6A,0.0242954414637262,-0.02625480652479895,0.04492550499476868,0.060309089822842735,0.03763821571537053,0.01459090383460507,-0.038109931145437925
IRAK4,0.003783311472354367,-0.07093149220413571,-0.016533411279015593,0.0007936788324165009,-0.022268091813973663,-0.04248819662389972,-0.0012542288268833947
GSTP1,0.04597205077939563,0.021367835527697197,0.05976306033359843,-0.00444524448199201,0.012087412577840692,-0.01960842775205707,0.002444702066065785
VCAM1,0.004941183715357144,-0.00364160142784797,0.010590388198448377,0.01259075993337079,-0.005428601496409104,0.050862470576041055,0.1264143526089517
NXPH3,0.05121640723110328,-0.01410936844456011,-0.009599616439427439,-0.008714275407184629,-0.07950529665621267,0.01981018212666168,0.02457890827288534
MTMR4,0.07150267178319293,0.010023772540937217,-0.012674375970057584,0.017373880215007884,0.023457876388884878,-0.0025348567504918044,0.032439851452953174
LAMC2,-0.01270269321221339,-0.017433879842782697,,-0.022514480356665673,-0.01865693941463287,-0.012420912972012909,0.012592198226806114
IL10,0.06573351135978747,-0.012717352602573787,-0.012195417892139581,0.021800355146159578,-0.017996409780114228,-0.030930614377386464,0.03811746131035126
SEMA4D,0.03199993604589701,0.022560475768869038,-0.08055122782403715,0.03374248351566649,0.05849165462441112,0.001414118696599857,0.0633787833340036
TRH,0.045390863415036516,-0.01997911955385569,-0.017120443219271586,-0.041394087068041506,-0.01484260638989165,0.06104421921360808,-0.021123083065499065
SEMA6D,0.05060511912667707,-0.01476096492506442,0.019126852869058245,-0.010478525541453345,-0.006907572535582767,-0.015761959341529144,0.001582971183295826
CEL,,,,0.1269120698688381,-0.03636824643842755,-0.018076018922815403,0.05087522797296939
PDCD1LG2,-0.03543159765547503,0.01800704368568557,-0.0208617108721031,-0.0019334049767991556,-0.02501708636127203,-0.012305934183594195,0.07112162368121491
SPINT1,-0.008963481372872244,0.03701155753067796,-0.017900248017660603,0.031217978461365974,-0.036862622395977714,0.0023631937650486897,0.0903508277633345
CTHRC1,-0.003505261483699752,-0.04272114319019354,-0.03168828200150932,-0.03265334251231134,-0.011156555360802244,-0.05570560872476665,0.016467051245944796
PODXL,0.06012693585233095,0.0496390416147499,-0.05872763047599368,0.005758395855988295,-0.05819676234010954,-0.04465009254444538,0.005330437234148429
JAM3,-0.028306725019409482,0.005045537888769696,-0.0013376985365297464,-0.004136206480470567,0.0904824842522719,-0.0014168312999048747,-0.0031208768118309456
TGFB2,-0.016452050405028673,0.023801108984647178,0.05035233018381479,-0.03547308366986959,-0.08146250862663285,0.05353949733811943,-0.00036060724039098954
COL18A1,0.0817038290454892,-0.002639076970655525,-0.03909737593983436,0.054231146409715277,-0.04638765312512801,-0.05182478701822887,0.03960567088903675
NODAL,-0.026100477331862503,0.01070421125552287,0.018877155907029174,0.051005720586415525,-0.028066025820068723,-0.014204245569187212,5.311858571805701e-05
INHBB,-0.028741162326639622,0.040609546976231606,-0.03846409903748385,-0.023137283091401926,-0.043171345351056385,-0.004085049708261949,-0.020765582890466518
LCN1,-0.012702696070371085,,,0.09443532642616452,,,-0.02136081130136067
ARF4,0.0023496159087996894,0.04331251300902358,0.0013882572456602833,0.10835386649404134,0.008375753959436084,-0.03900010544296132,0.02449067749891777
CXCL14,0.006872286344488486,0.038609458593623976,-0.037998938564199114,-0.14164985630173327,-0.09641872172272171,-0.01098545062729209,-0.049175781840544254
LIF,0.022337491961499645,0.015860138252852724,-0.022562979726688037,0.01234579888583215,-0.049316509880578514,-0.026620716978072195,0.02400260718801057
IL17B,,,,0.09468896027968421,,-0.01767140137531683,0.02622048559547916
MMP1,0.14027854695568384,,,0.04546764534374943,,0.04565968055770715,0.020846446479791846
MATN1,-0.016678269366508198,,-0.011092879339258751,0.034507286059729636,-0.01887239584179975,-0.01821227623149856,-0.02569018274262312
ADAM28,-0.034175357167196704,-0.025180567563201858,0.02649515847807632,0.09967593939558873,0.03434994895611684,-0.06606875859008995,0.05996342348482463
TCN2,0.04232084478876033,-0.0029909992505616945,-0.021189311991286833,0.014384344925306972,-0.058530440243163034,-0.03863208108865536,0.07769879301363261
THPO,-0.021732475553752354,-0.025371084845878078,-0.011092880613525742,,,0.007963027591799548,0.03278276718434688
CUBN,0.00927774477885892,-0.012339414788871383,-0.03244678708493073,-0.01391131548565434,0.031991884685719896,-0.04267228984035428,0.09034370141783268
TIMP3,0.013727212182189674,0.05208085746492935,-0.007436687567858347,0.047670750668669715,0.007815333226077711,-0.036524404881385586,0.0525995844278803
PIGF,0.017937272435088327,0.010219215724710977,0.01912322274353947,0.05404535496182956,-0.03294397179172401,0.0045979037933875306,0.03633504094215969
CRH,0.008099506945200566,0.06622042881429936,-0.0151722035372746,-0.030574447103389638,-0.031809186571814266,-0.008708841257185285,0.020739608378615278
BDNF,-0.03496396134849735,-0.03783082947316706,-0.012493432633119292,-0.01883701307563256,-0.04043427203708582,0.01709266453392769,0.01823955949232163
CCL5,0.03606092124033922,-0.02555950322146726,-0.015048826533137293,0.10001561842998095,-0.017922161881928994,-0.032199243434770784,0.06638693605083121
GAD1,0.02225167122622366,0.07375220232876646,-0.015104014368566909,0.03522313329194894,-0.005235161131085452,-0.022513514937169368,0.0317466261640696
COL14A1,0.10750094369760264,0.01153971145691027,-0.027417558651713005,-0.06084607749841411,-0.037595525356574414,-0.03310288323120442,0.05574530801925263
HLA-A,-0.0073106070666665935,0.03751614715920129,-0.05790007955816715,-0.03849109456594539,-0.06436675054031454,-0.019248769005034902,0.04247460056424394
CD5L,-0.014882719088657393,,,,,,
FGF18,-0.013466170812705049,-0.01120692199737922,,0.027222353790749897,,-0.022113107270991063,-0.021123084760187445
ADM,-0.05769790005957497,0.019024480192871885,0.028903148223764226,-0.0688022372437442,0.05981094119484123,0.0660830808507044,0.017098821549180993
CCL15,-0.02483049850501345,,,,,,-0.0183200497726569
GNAI2,-0.0006497111000304008,-0.020106097876504657,-0.01687785273396689,0.03845520060803733,0.02142220798300971,-0.02399140900011493,-0.016347948048342158
HDC,,,,,,,-0.011071999382239154
COL11A1,0.04716303782446044,0.016882817911447287,0.0006439204010052865,-0.008668363491618526,-0.017628435388567888,-0.0218584855398858,-0.03831091225721838
NUCB2,-0.024491063242335964,0.01226719553042761,0.0334499435409714,0.02110302224849166,-0.09047468679578845,0.04467491343379272,0.024903660489847684
CXCL1,0.0125123724894255,0.0037603189254752562,-0.015048829084538147,-0.04017138125284796,0.12416990143487405,-0.014202516644941121,0.09506358175167547
VCAN,0.012342653273838246,-0.03674777206107041,-0.03129941180672957,0.06554165274380869,0.023512331980712373,-0.0032972882137248713,0.031429585527368874
MMP7,-0.045397414063221085,0.003923251639154746,-0.017145177112707785,-0.05036216850105513,,0.048638783410265625,0.12218673648173202
PTPN6,0.03816809559128123,0.027652037405398393,-0.03812969787645971,-0.0510425292399084,-0.012765740190202903,-0.036796841770141156,0.11714640770420037
PTGS2,-0.016347513377687774,0.008278638126461381,-0.025605074719254148,-0.031962657576308715,0.020403587385812445,0.046935430148421456,-0.005538878868408838
XCL1,-0.016308798195955012,-0.012193532209843897,,,,,
CD58,0.049496197167752096,0.021676659023357796,0.008119558346759738,0.05172770270559431,0.03886125435259055,0.015373532129022045,0.015844293147851088
TNFSF14,-0.016432795465366076,-0.04017790997186552,,-0.023964759971514867,-0.0392684045272398,-0.01847734465913267,0.09066871597043223
CNTN4,0.07127559936101704,-0.008824616531964532,-0.001610837282301289,0.08204658634070787,-0.023683396996468337,0.017533136576050268,0.035929956730427495
NTF4,,0.003562660804142406,,,,,
INSL3,-0.01460967324767268,-0.01120691979920688,,0.0062507638129733365,,-0.018477342873923656,0.007808054684354866
BTLA,,-0.017788787554230797,,,,,0.042939463364121654
MFNG,0.015606239695953967,-0.010687423776326966,-0.0038207196112730653,0.06363309465944188,0.011777251929489491,0.024468456311483096,0.0335132718204374
ICAM1,-0.0378359242153417,0.011143059263573648,0.007808153881847858,-0.00755608301710163,0.005152991794674847,-0.016144421863861058,0.021850618847218145
PROS1,0.05681402467103787,0.03517294012918563,0.02709396535782582,0.045438728739676186,-0.04312079628806575,-0.029047882189834826,0.034551399218746
CLCF1,0.07644374055434124,0.02999506955521499,0.013529358669763146,-0.019418006930406625,0.03090403074205899,0.01763372681429135,0.0731647343149107
PSAP,0.013292565769009028,0.00846651822462089,-0.008701199551915513,-0.027026744412250166,0.011360451982232475,-0.014308723183528127,0.08853274593508037
EFEMP1,-0.023735852878898105,0.0017146230159038984,-0.004826421591583917,-0.023152413750778967,0.029412537271731442,0.03262698364201619,0.11612718889783649
C1QTNF1,0.008600634527729814,0.030111201541570095,0.00018420253706860463,-0.04087767529295093,-0.06910265446391131,0.019784229325249206,-0.06390708539278514
ALB,-0.022586936079225302,0.009379979558676994,-0.023999427940866545,0.003835207523866306,-0.02207059287964015,-0.03093061357054983,0.029858318022914193
CCL13,,,,-0.017789784075875857,,0.01530978547016346,
EFNA3,0.002313655379919562,0.026903920025978516,0.007959833694513342,-0.014482458718667006,-0.005025589826449674,-0.05180722697749084,0.026275513835069906
DRAXIN,0.02588806444015524,0.014087369025387717,-0.058904654539549454,-0.0663016034627174,-0.04922353583585173,0.055517332050070485,0.056405894600668305
RAET1L,0.1082784363763278,,,,,-0.022448248763025053,
NPTX2,-0.013977248553280436,-0.013329240534914544,-0.015719399561725758,0.07139173306484453,0.0055977435283882,-0.029290011756830218,0.044082398416155126
FGF11,0.06632763795846315,-0.0038908677669586343,0.11026658767945684,-0.040750683424553576,-0.007139262519021021,0.05868929242667214,0.050373643159785604
CD59,0.034367985229999065,-0.018332364271614533,-0.037516975374836885,0.016946853608422772,-0.03594123295248715,-0.04571155503872919,0.03491760099849429
COL9A2,0.07480332098471379,0.008016098831272678,-0.007179329830637073,0.12086909908094096,0.062401505977788645,-0.020277607894814906,0.01031629386223544
DLL3,0.06218309322087299,-0.033635097860615124,-0.05653229808528051,0.09071040019107753,-0.056388180747542344,0.03222180034584986,-0.07510461415596785
FGF5,,,,,,,0.07509070548170123
LIN7C,0.027592799551209028,0.023039904723764777,-0.06817460008869189,0.005234232737392788,-0.044236918370247506,0.024902560866119187,0.008011993004234446
GDF7,-0.026839399914508653,-0.019996416790805504,,,-0.030837037692979553,-0.015021001243565153,-0.03578155923455974
PSPN,-0.027537304481448577,0.06472658412088728,0.00721883837104793,0.013392867064401596,-0.02909947067922145,0.0012202517960385358,0.015199614592429947
ANGPT1,0.025582272756981196,-0.0026037233713413393,-0.017580195148106867,0.060213449105888404,-0.026009724328891093,-0.023250639032252687,0.11963849401466072
PNOC,0.0411355183854147,0.09783565492598074,0.023781257389913206,,,-0.017808010480167967,0.10388742134192297
L1CAM,0.028092900000163568,0.044381743143533506,-0.012123238546385428,-0.09128373541335863,-0.01224715152063714,0.021444477278824196,-0.0315085507170221
APOA1,-0.04981472537465894,0.015126370331943856,-0.02298492190661756,-0.015449415675792375,-0.02603376247208258,-0.012748168222513033,0.005254044914158408
PSEN1,0.005837421144713982,-0.00247171064380467,0.015889863906515984,-0.015582891252130193,0.009972262801225235,0.0012433223125562119,-0.011662967946687598
CALM2,-0.011119409072810695,-0.03735458811890255,-0.028610810262150965,0.006645570961821933,0.02677413970636389,0.04497423577110569,-0.05512496788829307
CLEC2B,-0.018245529388302803,-0.018767345384788272,0.009523318835680734,-0.002587092664511775,-0.0469288481450624,0.030237900422373617,0.06764790070288931
NTNG1,0.04991332400126542,0.05065307002424453,0.01785957738533807,0.008453601685290631,-0.023693156251367208,-0.015475775978827754,0.06631589564490635
LRIG1,0.08029988972481483,-0.055032545005011355,0.015615100220786791,0.046887690003900306,-0.003650375432096021,0.000969891202571067,-0.010118788821598461
CPAMD8,0.03650063910411936,0.030159783550192384,-0.020488401271231263,,0.13098507543958587,,0.004814000562193356
GHRL,0.005383956336214035,-0.019267039895730777,-0.014157518755793496,,-0.03795826434734925,-0.016248129191679832,0.047724252055587224
NPY,0.0401448932605514,-0.05213066249957886,0.062256305998397855,-0.01597085342116611,-0.006558124411218744,-0.04047919511266149,-0.018565764820119426
MMP2,0.07334023514383742,-0.021750404509104645,-0.00531208253741658,-0.005919577528837072,-0.017001456492602433,0.04577778965229107,0.02981579378757866
LHB,,-0.011544788878418498,,,,,
PPY,-0.019190745494704915,-0.005946193121505614,,0.016884670781742477,,-0.03294332815643175,0.0024468238454752305
ALKAL2,0.07704188488498423,-0.011377061102794506,0.007794560731693604,0.036194528035155646,0.0629184023110051,0.04029096053915885,0.05333512047289622
CSF1,-0.04408143414824705,-0.016576527851796027,0.013471553874407474,-0.03171397779967059,-0.0181076412538366,0.015555198137764506,0.017086176374886426
SEMA4C,0.06763654247076203,-0.060051647731137116,0.039764985017766145,0.03841225291227228,-0.0413109627339012,-0.004789494713704778,0.05398700887321241
BMP8A,,,,,,,0.06859541034043196
ICAM2,0.03173366307824979,0.014678821336434071,-0.03624931625683407,0.054043750364183574,-0.020609281501984683,-0.0374575515573222,0.07936309956316884
SYTL3,-0.028991104679993676,0.021120360505072825,-0.013860491987513518,0.03652379655752764,-0.05461100109941435,-0.03838238291130846,0.10313550157898113
IL1A,-0.028967508762051973,0.05401183260377663,-0.021320489920225023,-0.026045108917517264,-0.021659992599884142,0.04149296268127824,0.006773009211735718
HLA-G,0.06031162394718291,-0.012193531108665527,,-0.03924089848528912,,-0.02724274688153247,
PGF,0.04538524371991027,0.021667187713044093,0.028014545465253327,0.045781956808975226,0.022140326196385045,-0.022103344561253707,0.04650701217071624
LGALS8,-0.029053063525466556,-0.04407228223249909,0.011413031994550668,0.009357161323261469,0.0025613425136109813,0.055541577843352924,0.03576464245766704
DKK3,0.012963125351800851,-0.005908542260299399,-0.04301062531393851,0.023475397292462744,-0.023110064350564962,-0.042610659784364804,0.0167132061288319
COL16A1,0.12359871547876407,0.019461155736064734,0.005497689785665867,0.044500362643496785,-0.036381296116550554,0.014910101945860225,0.013081304100665466
