,UKF243,UKF251,UKF259,UKF266,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916inf
AMH,0.1078551402601439,0.02058132379507786,0.03495526880025959,-0.02390601802185466,-0.012279879635022422,,0.018331056695142456,-0.018629617012928545,-0.015626816886461364,-0.022380874208269327,0.0007365983377106665,0.05677923105628507,
GDF10,-0.024498131447485746,-0.0231238749307202,,-0.027557381885775376,-0.012817613604447184,0.002091817817787554,-0.03137865028561715,0.0786249298373324,,0.045537106696739806,0.06471056829525769,0.0017197483399401298,-0.01803729935094137
EFNB3,0.043980334852011124,-0.036028235665669664,0.051428144581509905,0.0467504567634225,0.053421452976334584,-0.12993637396818933,-0.0219604807667119,-0.019908973549860837,0.07193353671524456,-0.03549644325985972,0.05275622986091759,0.014689458948522709,-0.031325506844669566
LTB,0.010430216965350908,-0.03373507748904166,-0.008497150995992653,-0.013662337332707898,-0.012601269161931983,-0.009774833144521764,-0.01830709818711714,-0.034673487491020054,-0.006730250733194232,-0.02920047236961005,0.011136607989256048,0.0029290856540040875,0.005713152362036176
ANGPT2,-0.05893194763826132,0.007932745009142057,-0.011200442399131752,0.013302568126105375,0.026127841889613607,-0.02192527833913162,-0.05873880938007612,-0.09689282343469069,-0.04190012089883325,-0.013424077075066054,0.014883353807093345,-0.03060663218288615,-0.10433812513649364
NRTN,,,,,,,,,0.006444833618860164,,,0.0530898876231409,-0.0017735372722079649
ADAM17,0.04931443130489171,0.03272429796957387,0.014760904303350307,-0.025906718782115156,-0.01559250530154102,-0.017631494163533996,0.024122766664153545,-0.055862967598428154,0.023628418937998413,0.007507156144265568,-0.03334056166966252,0.030637325518563182,-0.059812300602980116
LRPAP1,0.0043180850861197564,-0.0002677215277822181,-0.01631439338263931,-0.02853521162111465,-0.04989513306733981,-0.05485183145727731,0.011326909578268195,0.06988083899846052,-0.05615809677922087,0.03770292580557687,0.03719569268988133,0.005596188479276965,0.10838476151352394
NID1,-0.06273677921412657,0.024826576429333714,-0.02686304135368814,0.009419644617015966,0.035255922512642604,0.044322944080893455,0.015329854086257737,0.003164409886824416,0.003581668789725856,0.0016987940200821777,-0.03718364372486257,-0.03419869916438698,-0.014503584323107882
MST1,-0.02073542160855218,-0.006986550410363085,-0.0010431062094759676,-0.03672304039384411,-0.02481863868439877,-0.0006048167478627909,-0.048471731087753135,0.07503706243803013,-0.055925638277009845,0.07210522959032328,0.0649940407535951,0.022337834948089982,-0.050246176845562936
IL13,,,,,,,0.0512799699743553,,,,,,
DCN,-0.08129328726731799,-0.05452521363996652,-0.019146977343240296,-0.014994931712071254,0.04775324436082185,0.005655493488821303,0.00952558154034874,0.05719444967105984,0.035358039812874255,0.07859614949279656,-0.037721787581396916,-0.04788133069102881,-0.042001087762563206
IGFL2,,,,,,,,,,,0.09624804370495327,,-0.008691479788436303
COL7A1,-0.0187951673626046,-0.03921844144762689,-0.05854486564281302,-0.039754288596403564,0.017621374450298943,0.027004545784305285,-0.02496243446432925,0.06406743451240707,0.010204568073574916,0.036423665900604224,-0.07272126949100255,-0.05824277936979729,-0.05373968530878096
CALR,0.005684509658797817,0.01892170637702534,0.011263651524164926,-0.028920345696833452,0.03051830112931964,0.10396205803973523,-0.017541107032021025,0.03673473929650512,-0.06535875220118957,0.0779795965982633,-0.12027908703836997,0.018172056532185607,0.08912263596438641
PIGA,0.10268338623415797,-0.008004953309815174,-0.032936462713794364,-0.05053194329773408,0.0240522683833656,0.030988105682575987,0.025512688644814128,0.036385375888630125,0.08218865351667426,-0.02534492333415597,0.04368753380599125,0.018314686321824196,-0.002777535744009508
CD200,-0.02763335279051924,0.0419920586257833,0.0015751234103544602,0.03545209635224656,-0.010459842095877699,-0.0406917948511012,-0.07330076258819963,-0.054437423033791156,0.016656911477719524,0.0033054154413237114,0.049908104561588194,-0.01505947741767764,-0.004865116201767483
GRP,,0.04576389273249764,,-0.017768800145818435,-0.015189349294406696,0.0241939562567296,-0.016478486313203648,,,,0.12699332785345308,-0.018753458209328455,
CDH1,,0.04112642889254437,0.01710768592575219,0.11202126697403797,,0.12536994831501752,0.024737638454356073,-0.020890873359519554,0.10107519641054157,0.06781544435443243,0.023632889456214556,-0.0018702637246673457,-0.048631943732931684
LPL,-0.0017307056995122497,0.031206128892198707,0.07542237827426108,0.004179929792198918,-0.030207185562748675,0.06753081163904306,0.07765300575326328,0.05544610161986245,0.027464773292625422,0.09936831987413758,0.14403724603577778,-0.07639138086280504,0.04109222929928638
SEMA5A,-0.0462686395092092,0.06752132279068043,-0.006322157232981589,-0.05684946099274145,-0.027089818072944086,0.08063887639521644,0.04134867926753286,0.04255315819592946,-0.019771066392219875,0.06744004673152193,0.012118548472519003,-0.0321069741956415,0.026736789846685087
SEMA7A,-0.04475686569988209,-0.00983281934956186,0.06200990378222548,0.022272622428877748,-0.029776061331967387,0.008118973231526239,0.002384140234046419,-0.028537415511729055,-0.0362350925488226,0.05011484710580829,-0.0021645268224544925,0.03362007904366878,0.12589107436280436
SEMA4G,0.0009129688213056984,-0.021532522252403267,0.06141464083406351,0.0031057051838458043,-0.026803886810424688,-0.03159129237326448,0.006952964203385974,0.022153294148520027,-0.04310366174660555,0.08660091962555197,0.08788090879152702,0.09472542500283945,0.06244606436046715
SEMA3B,0.0426856263842791,-0.022333359408817158,0.009109082485908603,0.010053263267189678,0.03308152817056402,0.13369447664201367,0.10688755757104654,0.05123193637516716,-0.03668019110633017,0.020904033580192383,0.020600710257597996,0.018031033092842385,-0.08768663946792403
RPH3A,-0.08185828114232965,-0.053211127437544074,0.02808552250295688,0.02065028200099329,-0.050081138473609704,-0.10197135995958273,0.028005085990500313,,0.0026077215244254583,0.0972023307189784,0.14148122807710953,0.03947245597921714,-0.0028866701777652748
JAG2,0.13638500365889877,-0.002841618547636898,-0.03940382833319589,0.0377054173777625,0.023709118399629497,0.031512262605425875,-0.050126839164139216,0.00044270447099469033,0.044935364506580526,0.02465083634009262,0.11811599396816977,0.01426978801244272,-0.032491956218639595
CGN,-0.04919724477947415,-0.02672383030654849,0.07603331053842007,-0.003810628499808634,0.037492405661737595,-0.027747902317053798,0.012515707660979354,0.0363096050121422,0.02768004255415593,0.10117941213494114,0.10796099034373957,-0.010275875399605889,0.08459170499631213
GDF15,0.0033505010055399267,-0.008821376197828036,-0.04538948625950763,-0.030082884656044657,,0.09199315428524713,-0.04854474096787327,-0.017588518558283365,-0.04978510465693451,-0.00546081531381792,-0.014029047322153902,-0.06741639047643169,
SEMA4F,-0.0615405412078838,0.00711300392171315,-0.024159999234577383,-0.037515657279958974,-0.01049450702831801,0.008015934681698745,0.02348781182827858,0.04874911763781136,0.06913149186022256,0.06215953993637194,0.06853087768982556,-0.02733133350773386,0.006325599659514122
NXPH1,-0.038643078832237124,0.06395867205068852,-0.0786460853181287,-0.0077784548484261425,-0.022121531683001416,-0.054229537644754376,0.019625297635982024,0.03754015228254501,0.010549850891071067,0.06891682363417903,0.06734800778336326,0.015514351400784167,-0.048339281791240876
ARF1,0.014080524737978554,-0.010691644820635345,-0.023651209108610523,0.06277835834340835,-0.015922243720660333,-0.03596913567174025,-0.00741028912168092,0.011331787389590222,0.05512888369637818,0.04049187050460684,0.03969650165376265,-0.00558109383212256,0.04794816249878614
EBI3,-0.050736086282553876,0.06250146692171069,-0.0011761012959303574,-0.02120829721721249,-0.02707862249758313,-0.030088345522263006,0.03241307013107525,0.04414726547068884,-0.05401123284028038,-0.00782270362899262,0.026321807216312956,0.05685834393673216,-0.03147960428045382
TIMP1,-0.06076264055794849,0.06865197369885448,-0.013351703004604249,-0.01733994269350003,0.04934288978588909,0.12190168839869346,-0.02086636182169075,-0.028830578650622385,-0.05586590140833105,-0.021525674597230517,-0.11430861985233527,-0.022833039438060934,-0.06854144739779848
SEMA3C,0.041030403643596364,0.046190031995174484,-0.010445931840532998,-0.014934823684383649,-0.02527746744724938,0.0645009651982202,-0.0436959800322938,6.375788048662013e-05,0.0012883120469638454,0.0010173226478571305,0.030500097587464216,0.03228530091901321,-0.021247043075582728
GAS6,0.08689611969444323,0.017149906050859948,-0.01970176688360278,-0.05007206827036624,0.005245684592830697,-0.01510701690873121,0.002665797176894416,0.03592130112299309,0.07031323469541752,-0.0233706753909393,-0.0155272003266,0.018335845576600698,-0.039023879460088555
MEPE,-0.025399952691875474,,-0.04849719739641159,0.07094967137481026,-0.024407083403262343,0.05314402314213735,-0.030216760387525417,,,-0.03309931385792286,0.06094236273675293,,0.04329326033758653
SERPINE1,-0.020803677353029237,4.980305810993084e-05,0.012186537402563657,-0.04281225084677047,-0.023718908240639023,0.04856284703200116,-0.04967673426804594,0.016942297315887832,0.028195042213009346,-0.045251564229378184,-0.06783845592456501,0.033797107430805044,-0.024695617547136364
RSPO2,-0.051073777172579465,0.010605456593457172,-0.016718996162991863,-0.014567538105141385,-0.034317372263017294,-0.03410965020530256,-0.03572923906717352,,,0.056707706971073205,0.014186660794870904,0.003907334126715107,0.019080976600892516
SHBG,0.03607681498491762,0.036281763508249215,-0.01570366675129896,-0.014667149299241868,0.10766013641731254,-0.03969853018994661,-0.01314381040875996,-0.033167898000246575,-0.015378264094523699,-0.028657830057861485,-0.005726257960468512,-0.017227263108438005,
LGALS3BP,0.015882361267515493,0.04082945567215893,-0.01807234047776238,-0.015412173772297338,-0.03635328310574811,0.18124374035958765,0.03482043070016755,0.04453306841031133,0.028089396715134357,-0.004506695750916194,-0.007403974354337789,-0.07841718756443249,-0.05063515558509647
LAMB1,-0.016723872756617075,0.027872302903383852,-0.049582698469725586,-0.01949160648478297,-0.019245752739921712,0.03968301998106584,-0.0492702604785036,-0.056712243585065644,-0.05141532768917652,0.05725792131986796,-0.031280657032520545,0.018198467437604192,-0.018292451160721868
SPTBN2,-0.047097427499898606,0.03346528087115624,0.02444233818641723,0.010909410863778618,0.036943629036148826,-0.04156765891004602,-0.0005720563149406012,0.050495683409834964,-0.038944501914395885,0.04331481733333656,0.049283713351392464,0.004302424473671014,-0.08439164691973847
COL1A2,-0.03967778042742281,-0.00390614306853494,-0.04880050400748606,-0.02077132614870991,-0.0073227370539924,-0.04387486063166731,0.006589404073705388,-0.0005608377050556942,-0.03050436475788054,0.010346301232740303,-0.064889442230786,-0.004057093103251065,0.0707194193874828
DEFB1,,-0.017373541426825217,,,,,,,,,,,
CEACAM16,,,,,,,-0.00963371219645939,,,,,,
WNT11,,,-0.022596784759297706,,0.016938234583627733,,,,,0.04944104808245754,0.07699579798395548,,
LGALS1,0.03284128408067838,0.002321989727113659,-0.014643708924057957,-0.0009266860364221686,0.015724040488090535,0.1003571925879941,-0.05897064083704057,-0.02647432060489773,0.017227307135723253,-0.02731952772657938,-0.05655804911847216,-0.003645929721296001,-0.026731394368859684
BCAN,-0.05185875015340817,0.023826646219213682,-0.03322758756266093,-0.021229843036657082,-0.022981787460981826,-0.07186221884851926,0.09592307947946169,0.1593235465193956,0.00551941460744192,0.061324355819020945,0.07652039562004906,-0.05454758481550931,0.04577131885528931
ANOS1,-0.018401957336957996,0.0381191949219919,0.011187743438259118,0.0027966434252202745,0.01743686527570209,0.021765103602795002,0.03454838220899423,0.04426782596882832,-0.025081320056646095,0.01999998351060113,0.07382890555784904,0.03932002668136926,0.07834616803304185
EDA,0.00941141480749736,-0.035850614911987426,-0.012553135772561643,0.032890688024570236,-0.02539770071718925,0.02939890295702625,0.01731546380051256,-0.06058533809726424,0.02248208034286125,0.008447686090270107,-0.01581291275260822,-0.03497671240386713,0.079842346922082
FGF22,0.02502367471827407,-0.023923097365787346,,-0.021496925637543005,-0.013414378746171872,-0.05395488718219109,-0.029821509547727745,,-0.04176162908356908,0.02976173727920637,0.009796694248204644,0.028589558750408084,0.008277158188022148
SHANK1,,0.01385376833979025,0.005436901399412921,-0.011609947285471406,-0.01679358870077726,-0.020926386944534015,-0.018385981049860212,,0.037600128123946315,-0.03428009419466809,-0.027943670115956283,,
NPVF,,,,,,,,,,-0.021646254892793718,0.03202078008333918,,
TGFB1,-0.0017931444611757855,0.06586885087191002,0.00971210493577334,,-0.014460261115903731,0.010258337720383303,0.014326453591217802,0.005783417211989413,-0.06603566286677538,0.04756096919736279,-0.05387709626181714,-0.00216940064037447,-0.054288548292669145
MSTN,-0.00317752289663809,-0.005124426898674461,-0.018426506407060127,0.012114507679850511,-0.030224643841042797,,0.06986519273910044,-0.001591754932386985,-0.02078439344636331,-0.024509848067128207,0.026766733952812684,-0.01200864015928231,-0.019052655633893734
WNT4,-0.027947471722558393,0.019527138455999838,,0.025946817096729982,0.0034408414875545384,-0.041734900600528375,-0.01823410229050838,,-0.03467478165027584,0.04558927004847976,0.06252814190322689,-0.02427674178866827,-0.007437900493071061
TNFSF4,0.07397018517193335,0.016625539443697327,0.006089471763002405,-0.01417310749994632,0.010252797379363715,-0.031825952704385777,-0.02724711768394416,-0.02876327271054108,-0.028658180837263774,0.05386527060694468,0.056186892438410976,0.07652827506561745,-0.03805286601847241
NTN1,0.023096875245537444,-0.05448517704173358,0.03697770349375713,-0.016139660515085606,-0.03323260424537272,0.014375424237767975,0.07558925771129713,0.018221661103983912,0.15019557477584836,0.024932673806803963,0.04285544061885171,-0.06578193903147493,0.007967963870784493
CXCL12,-0.06640681295290181,-0.005267673774819182,-0.02468047273488583,0.054831808694059125,0.07485877402620071,0.045881668579050724,0.013828256098702025,-0.045352632644322856,-0.06662019057731236,0.037068648956156754,0.012759646369580909,-0.007919609689456989,-0.014425363958374222
GNRH1,-0.032511369320607664,0.03295625526546476,0.009929990285040843,-0.011810553809092225,-0.01857046327527255,-0.045433851765497746,-0.03796888028352051,0.02164077658009578,-0.029167858197870655,-0.007775300399910434,0.03707899690842397,-0.02460013413443361,
FGF8,,,,0.029371151407221758,,,,,,-0.005750044524319809,0.008866058663235461,,
RIMS1,-0.043803424847966684,-0.025982336884236918,-0.03762348089220469,0.040717118890114354,-0.049160888728164584,-0.02432239385193781,0.015592797471047791,0.06576881609618632,-0.06077220386317265,-0.0191603406840432,0.01047593004099563,-0.010380932038638551,0.07445075743272347
FGF14,-0.05961361169792086,0.00988242226316349,-0.008197386925792348,-0.06398387322926426,0.03291296154792942,-0.0580402665408182,0.0031114016005931618,0.02999100941654323,-0.04600027861317278,0.06792604445932758,0.06807858141465681,0.05178923207877443,0.05192408538949379
IGF1,-0.04691414492669188,-0.03409138924134231,0.010834661110985754,0.025879191848683473,-0.01707034218409836,0.01186287813364255,0.05421674204203937,-0.1005702065415359,0.04547144854422631,0.044638811312603624,0.0038986838933240276,0.03870956780945406,0.07855078738265751
TNFSF10,0.1170208054693772,0.00546491488137323,-0.06691425238975565,0.04924845451816888,-0.03556731262973638,0.07590391809216464,-0.03598796309222888,-0.11406328375537463,-0.020330370710430007,0.05178739437645397,0.08951579668137995,0.00572206820436814,-0.046264886966578066
GDF5,-0.00241528451756356,,,0.01295201612755756,-0.013414378944080258,-0.05923698037156737,-0.013349796420372127,,-0.03385447088142035,0.021954673994980595,0.05752368226338587,0.00502851211330916,
CHAD,,,,-0.023377038336379385,-0.011272852529808449,,,,,0.05971640814048348,0.06560082295990502,0.06734834661494206,-0.003664582574129016
RGMA,0.027766306890041163,0.05618161489074882,-0.021817057687444224,0.003921092175973766,-0.006634674078403179,-0.002709443015181256,0.06068123890690027,-0.046766397123059376,0.03285009617958688,0.09132271752684486,0.02093999944464794,-0.050579916466475,0.04376521956124107
CLEC3A,,,,,-0.005383616519352094,,,,,,,,
WNT16,-0.04011992037896372,-0.01763759516837356,-0.0027970133675473347,-0.015914512692003592,0.004434551800506004,-0.016098302921795322,,,,,,-0.022595526790075142,
CX3CL1,-0.004152985328312325,-0.0078008985944965905,-0.0038828889629807187,0.03532064342209358,-0.04133891833588157,-0.10780413418472616,-0.0525161156198289,0.04258494188919826,0.03761046818421352,0.07562201559928311,-0.013107717822930492,-0.038501437890622166,0.009055711724048182
FGF1,0.029314191620137528,-0.01095791134793671,0.0008860422094399532,0.021706238284525038,0.05333617377837962,0.05996568540220907,0.016030068122244966,0.03583599979268716,-0.04496052574398184,0.05998977927183684,0.041567894791476274,0.06401689870508619,-0.0007864030879815736
ALOX5AP,-0.049570809777239294,-0.03429361179611592,0.021389565011952272,-0.04490396000266921,0.005598971750725671,0.0835392254375413,0.016813483250409187,-0.005962360082054468,-0.006050266111480312,0.005698006979736142,0.0032767908407204875,0.0036533497699451803,0.01982096050531165
IL1RN,0.027167893211173064,0.03873717767739317,0.02169611564901538,-0.01621241960494977,,0.07907811166653844,-0.014337268680941232,0.12121594041902102,-0.016223507982085016,0.01677633595273418,-0.03146406339508895,,
PCSK9,,,,,,,,,,-0.018881205891407057,0.014707718122745387,,
FGF23,,,,,,,,,,,,,-0.0014261544424762971
NPW,-0.05117189849585492,,-0.018729480763361932,-0.016793633767264317,,,-0.015968595744109762,-0.019903184359451563,-0.036909133297454884,0.028596033930252285,0.0459469005694438,0.013620766940492185,-0.07007248355074618
CXCL9,0.09527990015735278,-0.027943127873377764,0.064756056092028,,-0.013414376751864795,0.1230311766025464,,-0.035319826882470505,0.004691340673587649,,,-0.029601575431354065,
ANGPTL4,0.1129032699683071,-0.02782221116124843,0.008773643707395086,-0.012280830700609775,0.006774542929081985,0.03748468320021403,-0.02871992801236874,-0.05571089461112876,0.03401156864746457,-0.02905349231954609,-0.05173174999929544,0.040718699794321404,0.011547977209106082
UCN2,,,-0.01298691083972381,,,,,,,0.07447777527236181,0.06893544869638553,,
COL4A3,-0.03869566105455147,-0.010636390764136578,0.019292874562660826,,0.010784695375035958,,-0.018081042621173844,,,,-0.005089373555978877,-0.04244685782019254,
NRG3,-0.03931099375928528,0.007058914963109296,-0.03958838200182858,0.06798655329737023,-0.013353751985251088,-0.06289527363815238,-0.02628144963544531,0.0013901350612523964,0.001941953695158086,-0.03424415136826749,0.0469632209742866,0.02262483583167137,0.0476337150214887
IL23A,-0.04436388894997743,0.04456623355217083,-0.02043223027116436,,,,-0.021998688573834926,-0.020210390537061515,,-0.018881199304851166,0.1056947409394045,,
COLQ,-0.034371643810975294,0.011172911922097933,0.04688665903822129,0.046910256216747076,-0.0035713804514615898,-0.013404426178962607,-0.05521688770873565,-0.10962174989182343,0.06563165181947596,-0.03436403524937294,0.12195775991804063,0.005850915079967883,-0.010140644592409268
SCGB1A1,,0.05281280986641315,,,,,,,,,0.14934804965137774,,
TNFSF12,-0.0124976413578384,0.037280929101933695,0.00930629216492185,-0.0245252905315379,-0.02553437020999461,0.03422910878646588,0.0007950574439859061,0.04144568536240123,-0.003007698361408638,0.013171188208507156,0.01864190435960409,0.03969757331204208,0.03453851561417041
DKK2,-0.023298310511813965,-0.02100296650995729,-0.013178372122963643,-0.023162614341731533,-0.009230518589675848,0.00632058999315904,,,-0.02945013186304894,0.1748126713660115,,,
FYN,0.0528231317542812,-0.00031016382431156455,-0.030321815764117768,-0.034334867868028265,0.007502052843967611,0.07338622551402016,0.01690671884101081,0.013741242103299802,0.05269914974111021,0.035961458967104724,0.04769078396158712,-0.0573178431805177,0.00906265426359024
ACE,-0.05191173964234493,-0.007839416019766614,-0.02578117073180722,-0.030299443779686085,-0.013997165642132495,-0.026835736885067036,-0.0413473137912866,-0.012335682179819065,-0.03819950961084274,0.039875519839972215,0.015320913112435641,-0.060884565551024776,0.14762588091078943
IL18,-0.04574079458188312,0.009342796191909437,0.02812337535963152,0.0036882094766007567,-0.01465407037245635,0.09194002558575742,-0.045085175005518716,0.02637077693095387,0.028737785157058174,0.017479874695792992,0.05314792819772778,-0.07804921255945947,0.045254339514618866
PPBP,,,,,,,,,,-0.023118212772018296,-0.03435957114525119,-0.029053836749235444,
CCL27,0.003840246666982169,,0.04797108742927231,,-0.009508762196294469,-0.02722674667548121,0.009928591708046984,0.07441245366765634,-0.05300282582393262,0.10734491128135931,0.05131720323223457,-0.03119310923243219,
SERPING1,-0.03915557714984559,0.022403059133727747,0.04085750085417637,0.04456190822800303,0.03338387583490327,0.07492544685729256,0.0208372418170667,-0.0641319514144172,-0.02434709006683144,-0.011771854407742392,-0.021623004982524917,-0.007897893897837157,0.042895428984982775
AZGP1,0.14435839245129028,0.026325890631861044,0.03236913640652393,-0.00731801151484382,-0.01834721789079281,0.03898784109263108,0.06350755624000325,,0.0882064208690687,0.04955080276333664,0.02709157257325312,-0.016942910332825408,0.04823621791352374
INHA,-0.00963857459369909,-0.014860115426033969,0.027129179080203535,0.049966402659035354,-0.014650107924794377,-0.009289106153601996,0.001926864858241889,0.10340357542309782,-0.007898534576287579,0.032498919019448264,0.021504398344857987,-0.02523540776133934,-0.025385227479569054
SEMA3G,-0.03549277681363959,0.0021213014096854556,4.1540988489050825e-05,0.023880401434595005,-0.01789351955016262,-0.056626361309583206,-0.020403331259899123,-0.11793126550688414,0.0041116510081986675,,,-0.023281600847223756,
COL6A1,0.01070827090100132,-0.04258413681294115,-0.002901299792838493,-0.013513636643176095,0.062039931399218595,-0.02229540121539538,-0.03886764240058443,-0.00509305073994962,0.00236427057812792,0.022809224412140852,-0.06998121102420157,-0.03075590254215669,0.026779674873402534
FGF17,-0.02569418417309223,-0.019627870176700972,-0.02437622858116841,-0.022619038162756573,-0.018570460362351635,0.040131059129425585,-0.0015698799193354764,,,-0.04776312877561225,0.06942771446384313,,-0.022959955279081606
TNFSF8,-0.019426844872591283,0.0013192542707716522,-0.016566706498669703,,,,,,,0.009226420784994095,-0.031795082629382174,-0.022595535574533775,
FGF20,,0.09312967149886038,-0.02517064343099829,-0.014173111974399777,0.011122438711180625,-0.03935768560634178,-0.017456438741041184,0.038348036435879335,-0.02897653420029923,0.00566146929506882,0.0009351691658025553,0.006105918134628995,
ICAM3,0.05217485944465076,0.0585519513797034,-0.01981058587364461,-0.030343895641961584,0.017213586447814216,0.055067360538010666,-0.01232271574804238,0.020231084847727357,0.019181176518117463,0.022979799662686432,0.10729989780587583,0.01768326332575127,0.023947739559162035
LAMA4,0.0027633660981398974,0.007856137543147556,-0.05691767169663877,-0.03577729159109591,0.010105576847942286,0.015068368453461874,0.019485154537613503,-0.06781098228610012,-0.04363044233079004,-0.00644496716262597,0.010633899957821364,-0.034332456755658956,0.061772970020756594
INHBE,0.0696152162460921,,,,,,,,,,,,
DLL4,-0.028425375099509192,0.04468979054043524,-0.02202342851319947,0.007957468418798111,-0.013314960944118213,0.026334384657188875,-0.03700966824529979,-0.06393220603853249,-0.0401619835533625,0.09996529013484554,0.01325035261953452,0.008771666931025445,0.07887100466399928
SEMA3A,-0.038270931366525734,-0.012121398779840472,0.04254933802340834,0.04094948799844294,0.03907660412165183,-0.04879549960181348,-0.028403384718476372,,,0.0964780623661902,0.03827327706022024,-0.05448266640262672,0.038288376204061406
RLN2,,-0.018658032990623002,-0.016718999933054344,-0.016650079760882095,0.03819666783597805,-0.01927427747166986,-0.013752909723092725,,,-0.01734621728791908,,-0.03762307883710507,
C5,0.017037796295545596,-0.051716199805883684,-0.06264061788241929,0.012993314891189517,-0.030333724143755757,-0.00814201096566678,-0.011079507411404314,0.11927567879024224,0.07509346390338298,0.001568044026474169,0.004862699324345651,0.009404879376042386,-0.02256911719061196
COMP,,,,,,,,,,,,-0.027058759739591806,
EDN2,0.061679295888556904,,,,,,-0.036245332187734916,,,,,,
C1QA,-0.07951332342996352,0.05300353984470355,-0.012269762305985152,0.05644493062524488,-0.02483592939063018,0.08978327659930135,0.030008400866324458,-0.03395808671821682,-0.01938458974129057,-0.02118438593480128,-0.008640772618797364,-0.015245512568310774,-0.05879972580204345
UTS2B,-0.020891177039956837,-0.02122398012930571,-0.016718999837001765,-0.012393731584739772,0.025416875716053396,,,-0.052307179600907666,,,,,
COL9A3,-0.0681463723252463,0.06618418205498176,0.06596331012062957,-0.03384522196798827,0.013574550296960362,0.035850995946702525,-0.017461238202051328,-0.0037656838138658126,0.015416495795869062,0.07347737247833903,0.03528516895827884,-0.005006018456488434,-0.010569901450342435
DLK1,,,-0.027826942410852398,0.03353535390661564,,,,,,,,,
HGF,-0.02993883523695318,-0.026079396553167808,-0.03327146698752683,0.028909162307504534,0.016643907944535897,-0.0002643302009782365,-0.020947209979662703,0.02443314400474516,0.07041889285446437,-0.03558702748552777,0.021721437455975375,0.022801785554075048,-0.042404298988796774
P4HB,0.08322680587749573,-0.05982070316656276,0.04433768000009542,0.0021041660535590905,-0.01040885751525772,0.04590235771377156,-0.03621283727008621,-0.029494178149181056,-0.07756254694790381,-0.015621069680846325,-0.12176107440972249,-0.023079738980264955,0.017167723371685685
ADCYAP1,,-0.026366125961191422,0.0007294669800903604,0.013459117833261303,-0.018197074462546058,-0.030994211221877302,-0.020265302153037082,0.039991110613090464,-0.03258967279582748,0.032470205060812427,0.05364960989065897,-0.0455585679076549,-0.08533533654949066
GREM1,-0.02089116408736775,0.003945072494547547,-0.014450457369745196,-0.04181576986163332,-0.010796928088632914,0.13315658018712465,0.013629280696351942,0.09105748748783125,-0.024443682082604355,-0.01495149863530713,-0.04436984803044156,0.05373942490809463,0.06692012762306156
EGF,-0.003085603501961172,0.0012393755560174118,-0.025518135967470747,-0.019834563900413556,-0.016549542612744834,-0.0007881867642605212,0.05675289397571143,0.08296947285681898,-0.04141461440478344,-0.02120861151011364,0.06387951336131793,0.045335919415234016,0.03092572954022348
VEGFB,0.023487735599371964,0.027129383674430265,0.055686879040274154,-0.05805814142090788,0.007498897167347904,-0.003926551444942459,-0.022953514393817803,0.002446278638595269,0.0014286589365979166,-0.013179414649436073,-0.05192932803821283,-0.049966065133935464,0.005782120082347323
FARP2,-0.013959365826291493,0.023029279048479945,0.01478878296159751,-0.045438291742421505,-0.03161526909280087,-0.00581660726640229,-0.01601189402740378,0.03722329919874936,-0.0476875411873909,0.06381096164653018,0.02215691754078093,0.020987072713493624,-0.018495041925344666
BMP3,,,,-0.019336646828908625,-0.02630409236502992,-0.031618135102730836,,,,,,,
IHH,,,,,-0.002329297619032307,,,,,0.053880801881042814,0.050870990842172656,,
LAMA2,0.03895076284901832,-0.035265369832187414,0.017225443676191082,-0.03142236450670355,0.0014758414112310172,-0.047005102175343566,0.0781127282413457,0.008395045110387965,-0.0605576160424977,0.011304342279521368,0.05325173421012588,-0.018843404392634714,-0.020741656204502603
SERPINC1,,,,,,,,,,,-0.027712755788911754,,
NRG1,0.0790264177907462,-0.013536720959438957,-0.009139933794232115,0.021757805993648884,0.05933109475759134,0.04353876731208728,-0.02777762618636892,0.11349148467342804,0.015017357266826457,0.010739644679986225,0.028768753413884303,,
SPINK1,0.028229859480152896,,-0.024202204650334336,,,,-0.013752909723092725,,0.06233006579139324,-0.047877197246006094,-0.05439359182435939,,
EFEMP2,0.02005870166828458,0.06108705503314701,-0.00044425962539546406,-0.06981729913641992,-0.0022537139471671026,0.058681893033903886,0.05716103854501749,0.00044418070864631325,0.023770762825112278,-0.009845632878576809,-0.007019775990611344,0.004012587613702049,-0.03455195802182849
SELPLG,-0.005951960212713775,0.0751413234716845,-0.027606040598144376,-0.010162474180485638,0.08352351974225065,0.02081666975043761,-0.012424452447510255,0.058296972372476594,-0.012651816333810097,0.05599086424894195,0.08991859129450366,-0.0871162082085478,-0.008352247147743111
GDF6,-0.024498129552133742,,-0.01872948238381576,-0.024732646443023882,,,,,,0.020072503854371402,0.06729694071928728,,
HLA-E,-0.0772280706175514,-0.023434040800383544,0.004992190159048782,-0.0037960285438118063,0.013076445896715833,0.1390625107667183,0.06232450878200199,-0.03082394005701894,-0.0790669311047762,-0.009569548504638963,-0.09052306150877037,0.05775939895334904,0.17185530455967107
PTN,-0.016283991623554338,0.026260767031782727,0.011954878645879373,-0.039980345499295196,0.020270286050941794,0.04308529201031253,0.048296078286385186,0.01758923467747935,0.007265908030281384,0.08575772708016745,0.0911906260975827,-0.05269080926515115,0.07454032181863525
