,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
NRG3,0.018810297752691135,0.0731109569994692,0.06572887955559627,0.02616582134952262,0.1267924503772333,0.04360155976869499,-0.012688651159151864,-0.05264438488882285,0.004453601747302945,0.030090682885826513,-0.031194185065411443,-0.055432173020347066,0.08055945287067702,,-0.04715639539857486,0.09463138201077081,0.0076769610837904316,0.11819257448759035,0.01114335541718356,0.021152460060327546
IL23A,,-0.03786333868296141,-0.017159620196514055,-0.013069314979758462,-0.03465671119586332,-0.014504099624456333,0.007156622940747807,,-0.015910791952654185,,,,0.07935268585964816,0.04331651897559746,-0.011716674198260866,,-0.043969990692482766,0.05004491428849742,,
COLQ,0.0657521345446852,0.05239892822907932,0.0005677265735496284,-0.024073328420555734,0.011284007779876459,0.0238921056170563,0.01386213689164501,0.047752578260058236,-0.045843909085442516,-0.03657112072718,0.024236986770836483,0.005468783555544483,0.020580260414399105,0.10066264691509802,-0.027437545200438042,0.07631956839133733,0.012492315387200399,0.07689144084222937,0.026918728501199418,0.042438227422708925
SCGB1A1,,,,-0.009942500029712389,,,,,,,,,,,,,,0.03996117987271437,,0.03831478662866901
TNFSF12,0.013823862829968094,0.0002940703962929856,0.011817040986538838,0.014414689811161036,-0.012551552231143091,0.037004751168483105,0.0012589702450387832,-0.010323383805901983,-0.02862150480720594,-0.003779021476420079,0.009450737983708029,0.03892338077702581,0.04522446119832835,0.10451824708064505,-0.023393654691817856,0.0447602678870587,0.0396113394469488,-0.023972756155586486,0.005131926145170095,0.02273300090255418
DKK2,,-0.03320145769541312,-0.017973881000514797,-0.011667388447503447,,-0.009354848669133092,-0.014229602783294893,-0.006834981607209033,-0.02316292257829634,-0.013571723446834312,-0.01518934786693589,-0.03569230250917843,,,,-0.011933006991848424,0.009499733112868676,,,-0.03321357815900134
FYN,0.02326640326124682,-0.008120965414897286,0.03594725290264577,-0.010500277586523811,0.08304381304151758,0.07066096613552975,0.0026147149357197796,0.06615058427837937,-0.006512333216239436,0.010750825813317051,-0.009123748263412248,-0.05306382124703408,0.04551118028049537,0.07163265683038607,-0.0390461376077742,0.02899890876714947,0.1120113074376441,0.1644439795172408,0.06386727766891508,0.05661605542742486
ACE,0.04117206397426886,0.06253720576161406,0.06131619695255966,0.01998145122073763,0.04226092367272339,-0.023172684155353288,-0.0061380762429774005,0.08199327494475003,-0.011650283030446249,0.014983316825737138,0.0010863186237946407,0.08478323943144503,-0.005052456967043001,0.02150278267054798,0.043926258794643465,0.020206069583755506,0.0493768600463839,0.17271203956035233,0.050012864476415814,0.03798127710366058
IL18,-0.032327123469113275,0.013122855979206958,0.06153366273545175,-0.038422418311839325,-0.0008938280083693378,-0.036773279489818546,-0.02160202094537133,-0.031532408971629594,-0.007609828997119687,0.02697797390087947,0.013188086058992275,0.03946710232949597,-0.005093245748221982,-0.14952197975823603,0.13108129462973928,0.10287551125302435,0.0470684138304577,0.10219341362606021,0.030431762178317303,0.0484560997612522
PPBP,,,,,,,-0.013470532763193077,,,,,,,,,,-0.05383702507453053,-0.046924121052036284,0.008687463833756657,
CCL27,-0.012785688338395742,-0.019223592177348526,-0.011381076582821635,,-0.019695840068459196,-0.02171965113712699,0.0015023417406483692,,0.0010382986521312507,-0.03201423562134208,-0.01564721368364181,-0.024406392356935147,0.05421358154428858,0.043887969898943044,-0.021911704552282647,0.014617388558690141,0.04037639041351777,0.08661412098701313,0.10761351367644484,-0.028406261572341832
SERPING1,-0.05811721253309173,0.0516203883989038,-0.010520671091639658,0.04926066009656349,0.03946552754045202,-0.04685177378456885,-0.061610952205109995,-0.00019329994436836383,0.03630198172943242,0.03602658301928443,0.014572799662383455,-0.013914230545349111,-0.041861026831569274,-0.07245054234876884,0.042303845718451784,0.07266006392815218,-0.02421473010104043,-0.03786837995268816,0.03246280814549439,-0.012787860236449303
AZGP1,-0.06756477367138883,-0.07231869480997573,-0.022206684535371873,0.01504593136581549,0.02856341935934875,-0.04093217860404303,0.05791422617793276,0.04217942312387186,0.06590965215347265,0.054167199700165536,0.03698883425644386,0.008251330193466378,-0.014224624580079392,0.0856218190965252,,-0.04294490181123061,0.07821006687557475,-0.023128534792877624,0.036595395927223266,0.025021778797287866
INHA,0.007264560523922685,-0.032855968318937834,0.09389099469243899,-0.01523576552717645,0.07136049784897366,-0.014050170382244662,0.08146233595414286,-0.01570355794678094,0.07588495298399771,-0.04220926834924078,0.034918585852558436,0.08146164737327255,,0.017148042619020917,0.0380652119125042,-0.0176306217381415,0.012008057172864652,0.15992108590981108,0.018945736542083084,-0.027370627429490972
SEMA3G,0.033774277365439524,0.1125945208298339,0.009051592584702754,0.00241777573074292,,-0.00025112360676367616,0.039449127267954985,0.10404658046470953,0.02195452334287301,0.011873001367535236,-0.010125650622599975,0.034658162095528404,-0.00895967626392588,0.001374168150211109,0.07505912971303864,0.01539698211510867,,,0.029958853680925903,0.06490396031237373
OXT,,,,,,,,,,,,,,,,,,,,0.08620435638867517
COL6A1,0.054547496952598085,-0.06382235293323872,0.010396983064863228,0.0234642191526178,-0.08676370383218908,-0.0049963391219935965,-0.01616077526663804,0.06863856998820116,0.029398512932597588,-0.01046848775612111,0.06382301021685385,0.053805620238907274,-0.04831719097671608,-0.006624661238829759,-0.03905006419914448,0.07528902731895218,-0.0025626169144589693,-0.08908436567699127,-0.019930831544498713,-0.015344852838680355
FGF17,,-0.021929267711970343,-0.032840694030485985,-0.010903506685123215,-0.015156554522370871,-0.01730380105928782,-0.024203718466139217,-0.030252436189504735,-0.01915511020613253,-0.01964699467490018,-0.03055875785878342,0.0879522084268598,,,,,0.06538486912970073,0.13623370376880098,,0.0015163109817943573
TNFSF8,-0.03171025156084839,-0.01658026887096539,,-0.00965120223887418,,-0.011760104419190287,-0.013470529271549065,,-0.0122736900323915,0.0520848848839671,,,0.01809795598432957,0.049287382460530015,,,-0.030576625674823325,0.19884028028080233,0.018216678291427178,-0.025693465883633863
FGF20,0.05399593491032925,,0.03775625374317091,0.07359550160778194,,0.04531804052789189,-0.013474930738763737,0.02089892182886973,-0.019770616332900868,-0.0003729182698006712,0.025581605144531595,0.010274812445241794,-0.005321737289033345,,0.13031199186403322,-0.032307973024581764,0.0535292471167492,0.00836483839173079,0.02946974045743195,-0.014974131566458626
ICAM3,0.010253875381936834,-0.029904793423269016,0.072565848646999,-0.007946063073317805,0.020787666166923065,-0.009042445583643354,-0.04841977532616627,0.07568106152282665,0.08827984005354347,0.025342314649904416,0.05534860615238136,0.0999878879354556,0.03157109143678414,-0.012848335465212989,0.05810371147199572,0.04080980225621067,0.08445351074464907,0.053737395249869147,-0.05886537294259093,-0.01439478864743365
LAMA4,0.035048570206908304,0.042664716819941974,0.024659901894502175,-0.010231161589527967,0.007872321197477737,-0.00986541738848697,0.01644384040280785,0.006829600563731059,0.04459075493830824,0.04553543394275255,-0.029294368094580216,-0.012711387933809262,0.049106425424703386,0.09949299520962028,0.07483845514397498,-0.034777616317761426,0.0068815742663372315,0.03521915169103707,0.027899155204866365,0.04006276938411131
INHBE,,-0.026078724324365567,,,,,,,,,,,,,,,,,,
DLL4,-0.02132059267836099,0.08330022611680864,0.010370680268211085,-0.023677279078043303,-0.03372359246108538,-0.03450040078409797,0.05620197578712624,0.019797237327774202,-0.00276856026227371,0.030462866235034646,-0.02191053207358082,0.02898610116630046,0.0877740948963214,0.00630523645411306,0.0532546476189112,0.06582322454118929,0.05348406534205285,0.12634717028613773,0.03610588926132679,0.02140586441662467
SEMA3A,-0.022257376044960742,-0.027902058322868475,0.10811603415619178,-0.018169818552609247,0.022998586540688523,0.0025880207297187627,-0.0288380747629168,0.004582303894527898,-0.028587950889740803,0.046434821023171875,0.034348838571376696,0.06581615026238358,-0.06074870139612104,0.00702278658886837,,,0.041065387837330644,-0.027466354785734736,0.05526204281312246,0.03715287563388937
RLN2,,,,-0.010364751020515517,-0.031637664069198074,-0.011868212007796645,0.015842879006705626,-0.022269093490704977,0.08330430402659715,-0.026077992278093376,0.04510704097189886,-0.025816342083510458,,0.1322158437640592,,,-0.04039536897974596,,0.004695503650787702,0.07762346833449418
C5,-0.05605354867609444,-0.049149749335634416,0.0008195646591248175,-0.004019716305952042,0.020262755488307065,-0.01403849740439769,0.018839862815372567,0.09198250349703364,0.0005912351867812784,0.0401153634690449,-0.009915911528366376,-0.04113855036901725,0.03773784076777721,0.008651951145929121,0.060551192775583254,0.0792069500112201,0.15902999596157769,0.03477361463269286,-0.002400356416875709,-0.06256979103648805
COMP,,,,,,,,,,,,,,,,,,,0.05432989740978706,
EDN2,,-0.022423865091292905,-0.012858812627838086,,,,-0.017715997946156754,,-0.016775096429166757,0.004146967866790878,,,,,,,,,,
C1QA,-0.13853331646417047,-0.0008113614192808685,0.05070142756763987,0.022733195492915626,0.07920175540438847,0.013719476831783541,0.014236356867203155,0.021073962521929605,0.03166180971055785,-0.011537707346143502,0.022960253069271058,-0.020156467242224117,-0.02874306978521223,-0.032819863075885275,0.05191825820036635,0.0013260272862961973,-0.03127096574864078,0.051740219857035315,0.0014212956479803351,0.03503132330353763
UTS2B,-0.026890951734218946,0.04617434058626613,-0.013760379045234701,-0.011790164044365165,,-0.011868211939612398,-0.014774669473741637,0.005381842228058242,,0.002477772645104351,0.04533058228615465,,,,-0.05420176891213382,,,,,
COL9A3,-0.01064833363158617,0.023417005833594122,-0.06487943556829942,-0.040957068661286934,0.0899290166699349,-0.0039045762025831407,0.07204883240575673,0.05908163530129937,0.00020502874684156047,-0.04094140739740712,-0.02454137946249343,0.02413845829542279,0.06979416921266891,0.07444206384108575,0.09776486863137936,0.0036655992646835206,0.14368536095407278,0.09085916384329656,-0.02943989986969413,-0.02635294673396911
DLK1,,,,,,0.010510765968430598,-0.012033377965996123,0.061382621349196864,,0.006818471234237353,,,0.03132659914322649,0.04087600357343423,,,,,,
HGF,0.02717034740012204,0.0071362294122597385,-0.03426230110107242,0.020529939946645617,0.014412181187467333,-0.0333728587417198,0.010726232859451656,0.011271596712775115,0.04616988703602928,0.000670860461182652,-0.036830459469742505,-0.012342417108327147,-0.051863158500859784,-0.03620364612964499,-0.07408217953587698,0.019719523506955203,0.041300006043605196,-0.0057978280245035065,0.036713759912731396,0.028047704358738986
P4HB,0.029709408856794194,0.005309562484002738,0.026799103448662438,0.008050087348206232,-0.1317349741691292,-0.02329362201628929,-0.05702892741298545,0.05425387670863512,0.021065183242599782,-0.032381039520489256,-0.008078726178525888,-0.07314587722100768,0.019732388573001594,-0.02748413698289086,0.11635881393394568,0.05569762290387072,-0.05673878480676259,-0.1795703230771809,-0.005580071017998705,-0.06615569225521502
ADCYAP1,-0.01263726299004204,,0.0006330778114203864,-0.014646684948013617,0.18951563613725628,0.0009859577364063582,-0.008906333220344223,-0.027760332469907605,-0.015696126096818787,0.029081210591756723,0.008346941228305827,0.03590216909955188,0.08622913289080733,,0.027370881042499722,-0.0363365149982867,0.022251961690058702,0.09623848160661157,0.007921767796724067,0.03372826137047288
GREM1,-0.03924159192812684,-0.017830024374401204,-0.018087515510629246,0.02093138154886116,,-0.010257855874184003,0.06396233322520277,0.04157787362119732,0.01125451346663468,0.03780891348227171,-0.017766964557762267,-0.06461138013452562,0.045061300676063405,-0.027891713407830903,0.11766742816562979,-0.03722425500607055,0.024010321114750245,-0.00465938469673631,-0.07145349138864088,0.05153386203525221
EGF,0.0313449436467129,0.00899625798248593,0.03487644397799883,0.014795102377070596,,0.0013781991237729993,-0.027453530093373407,0.0022064301027454165,-0.03672520010116492,-0.024956910046120863,-0.02723322176771523,0.047203536086980497,-0.059111563437157615,-0.08130780235100661,0.01357946180076372,0.07132310818530578,0.026040159783044692,0.027670018438633075,0.004700487405839684,0.029519651896265445
VEGFB,-0.044092121127056856,-0.002847073027417053,-0.035030939680653364,-0.03126915962139998,-0.06126459666279783,0.010784099607615658,0.03021640713061374,-0.012086489770974242,-0.01242348542753262,0.016415439354322506,-0.0008422576102290184,-0.05282004533917821,0.006806926568688816,-0.11256798960071106,0.006661887858408045,-0.014366288704513869,-0.0654756383334718,-0.03321854357186177,0.07555713191572537,-0.012641569152290612
FARP2,0.03447955609950994,-0.01920936546452396,0.023663269391423547,0.02637280673880782,0.024157855398690885,0.0725346003025137,0.020644905291048673,-0.021145550226041348,0.035031950113971096,0.019857929877505814,-0.01933357374207039,-0.0699340674572055,0.011815901879939235,-0.08311455983038772,0.05018597981108113,0.06573908505353841,0.06150579343497236,0.062418960444776544,-0.034682784107218,0.028130082705095177
BMP3,,,,,,,,0.03160815281845052,,,0.024348580549023273,-0.021877476064150997,,,,,,,,
IHH,,,,,,,,,,,-0.009322083841203631,,,,,,0.03506796717900229,0.05129424739371715,,-0.02783895952700514
LAMA2,0.04692672954129831,0.0016753052448062018,0.033814587113358184,0.07095454012620024,0.05216146333977453,-0.002109364631228544,0.014818173693803022,0.11781466912349216,0.08206441029753511,-0.024473591454246144,0.021700560990604467,0.018988935359454548,0.04694627857904079,-0.0029966949368072167,0.041578148473291804,0.025024406699588927,0.042318349092074194,0.04806599077315327,0.06590227748982169,-0.00197008631201035
SERPINC1,,,,,,,,,,0.03325649398300546,,,,,,,,-0.01627082544770753,,0.06761418257941576
NRG1,,-0.030854449301100054,-0.02386478084274397,-0.014352318509884707,-0.028326541028071514,0.008419986974239999,7.053175186760381e-05,-0.037632212999534176,0.10701312210903957,0.02499214698716797,0.036755598252364394,-0.0016354132386744644,-0.005229826793097918,-0.09684477361145473,0.09686043544549422,-0.05517067852887225,0.016191916972239803,0.027415677475405766,,-0.054845778000503775
SPINK1,,-0.04184078383783364,-0.03847629502308426,,-0.041714713428470884,-0.02349239941512362,-0.02408911072489979,,,,,,,,,-0.034875311169332644,-0.046989754732828105,-0.07237042332349457,,-0.022330701507110386
EFEMP2,0.02230433873655827,0.008171494123550702,0.04153199592146555,0.020244437250972993,0.002390770599577955,-0.045317781271442585,-0.01377703127751983,0.0265778311056677,0.04320554942188447,0.02608886831368133,0.03128761198938771,-0.005834614661569669,0.11846508005651414,-0.06608374939468732,-0.0037803591734514343,-0.037881580911431484,-0.03294563657319715,-0.07311522713656224,0.05325529915818933,-0.006248189594009648
SELPLG,-0.001272661102452947,-0.023315587370755713,0.033303902414587375,-0.03723326462595018,0.04392061313085086,0.03013896260505028,0.0020464383453861097,0.0621116840574482,-0.03406665714935499,-0.044082250103570454,0.007379569617512597,0.0015046745840778507,-0.007015058906716886,0.022001271769607485,0.006820771395357876,0.0019131628277114412,0.06666201256322843,0.10107068945340762,0.0009760632701212271,0.05741231169448161
GDF6,,-0.02090846853794538,-0.006053013754179582,,0.06568419027221045,-0.0132953806218964,,-0.011073265284462721,-0.015762525535757507,,,,,,,,0.00489288711849727,-0.014350918161670001,,0.03789196432914792
HLA-E,-0.1047179085054643,0.047576067472077765,0.03369739373570651,-0.028177486269920487,-0.0017355671931889066,0.08544619277587863,-0.011490292847711957,0.011244912894758529,0.026865512376517332,-0.024405464821308915,0.04527209067426923,-0.07636970227305899,-0.012595397965008148,-0.07269761965860824,0.038025525430029475,-0.02041619843766156,-0.05817127055756933,-0.07861928749767905,0.016933021684646884,-0.052521156845252534
PTN,0.061796652278336535,0.03619026229761736,0.030519749881855768,-0.010578461669554683,0.1713552649396271,0.0880667159068624,0.06693891247634133,0.08323754575709857,-0.023288247745818707,-0.05280417238518796,0.002546657852591996,-0.005527421206900975,0.054770928018899476,0.039914960809882924,0.18727363797273075,0.06002034581163509,0.07106711457945707,0.032798515781549194,0.05436231132954634,-0.06393093509835193
CD274,0.023998656041368607,0.02980590973669063,0.07141346390258892,-0.016196561358344002,-0.054485690436887016,0.016256619749059526,-0.00042423826201722136,-0.03698209238458767,0.017254239862012317,-0.01366361320318927,0.07389807394279324,0.025202897015787595,0.03138197568770501,-0.015295632784216867,0.03375000866024412,0.008318958735644531,0.022949424354624163,-0.02437338446208233,-0.005834443550612365,0.010467354154543026
FGF10,,,,,,,,,,,-0.01985026013985496,,,-0.039399145370390035,,,,,,
CD14,-0.05903684163384653,0.02582041922975926,0.043507889331762965,-0.018947962163946418,0.07375941602779786,0.000306925927242669,-0.01258200752337854,0.0609282267415099,0.02005142509435315,-0.03140741254460232,0.03621799688258993,-0.0269792020770153,-0.10082420649378236,-0.10258834599898438,0.11639456119149687,0.07396618214718466,-0.003327613022310869,0.018696030109085823,0.01140590449054994,0.009894807746689941
SFTPD,,-0.022667542801840062,-0.020748190757044354,-0.016446806644776883,,,-0.015127750681048107,-0.037477736111039904,,-0.0413943784947621,0.043323656046650234,,-0.05486945752274803,0.0005094414176488723,0.007830202469187827,0.03889138470284957,0.001319905869309012,0.07756693799077727,0.005291036766162471,0.012922241366782494
SLIT1,0.010860596181450712,0.01680323152166387,-0.041470699449644446,0.043717819148904796,0.12306103288870074,-0.005291176103559782,0.07157968056417896,-0.026809276578027782,0.014885316953587663,-0.030004505529145718,-0.03954137332624176,0.05708851656159679,-0.04783686652958078,0.020235622766119857,-0.06322845038233041,0.06660544519583472,0.04658122721919389,0.04335249003388884,0.006496250531712293,0.003236551436828565
LPA,,,,,,,,0.00588923779477681,,,,,,,,,,,,
CNTF,-0.006217617836875699,,,,,0.05103675692219322,-0.01347053050100087,,-0.016491604856530107,-0.007396636800739046,-0.017766963022205432,-0.03498833451987132,,,,,,,-0.002216041440944944,0.13364550806861897
BST1,0.023300726690627202,-0.0025222839540566346,0.04591501864252155,0.013108757826716604,-0.019587255160304233,-0.0009209939855923588,0.028167774434362306,-0.02669245719085535,0.00783949188919343,-0.015293246029555216,-0.01469930397251431,-0.0563938279909156,-0.03396645817274044,0.1270666437376092,-0.03344258391920432,0.024017136394357038,0.06601172953022859,0.07335111629974238,-0.03895297883556191,-0.017717963266205308
AGTRAP,0.07330175775075429,-0.030862956698539914,-0.006377168116537857,0.017846773163911794,-0.06663122103038391,-0.03663424529469236,0.054411494470479535,0.06057674980010189,-0.03523789802617964,-0.047228564507362084,0.01750793713714861,-0.0422787353054668,0.020685718112169914,0.03398267508663814,0.06816087290903837,0.034241712380552125,-0.016911637620507937,-0.013598417719908898,0.02568151047538389,0.015503315065554784
LAMC1,0.0017563707376183596,0.047710997545435174,0.06465244214767672,0.03087897560253147,0.005249751817151096,-0.018982512921234467,0.03731630037514674,0.11713442783070732,-0.01769901769751989,-0.006396722891345498,0.012873718199844245,-0.054073980356401895,0.03891969229695112,0.04663208785869987,0.030809708343212585,-0.0017499832966101777,0.07547347365176656,-0.024476416403696098,0.031243960578615174,0.02132717673612192
COL6A3,-0.031098694242894822,0.0024728882784321323,0.026800441505927794,-0.015139022746411514,-0.03227736462453768,-0.05549372342696133,-0.017296567612242575,0.09004543108395328,0.013530015566542344,-0.028734077360145747,-0.01217292856454717,-0.012306475131022081,0.02204014344935629,0.05225758862928943,0.032608550681073246,-0.037598323792186826,0.10010905885891208,-0.01364238825509774,-0.0017408441815186103,0.005095737723911177
FN1,0.05902418145915011,-0.03593198718481847,0.036300406206105834,-0.03700884269348828,-0.1274043518487834,-0.07345838638046179,-0.03596887614198951,0.09386111340597514,-0.011334890281741812,-0.008333248842203577,0.049115624833193955,-0.022138677556254878,0.045570022679496704,0.09396767867468658,-0.04222792924318009,0.01576409588275928,-0.05111454870452507,-0.08402063761334252,-0.022500443853477856,0.005949426286035541
MIF,0.025931192864630023,-0.12800940008963338,-0.04261666798809908,0.01253265808167205,-0.10075593774806774,0.0015949205669370805,-0.022837962324385074,0.03665321887862278,-0.006915010712807775,0.0037970363749304406,-0.01956570142773157,-0.02529347702464151,0.07764506734631249,-0.07182544665932343,-0.11657813588048976,-0.001590637793632026,-0.011457769799011924,-0.06731978020074786,0.033603089176997364,0.00494325260542509
JAG1,0.024908318295226488,0.0844819720297409,-0.0027992799383499043,-0.0026193576681160765,-0.049333322878784884,-0.03334689704814487,0.021797726727062657,0.04609039826884794,-0.030904248053591165,-0.006989717715308709,0.02927635539154688,-0.028061125449249866,0.07847209951946807,-0.02549962474025575,0.027950345521387275,0.03919672084948671,-0.05286006027584124,0.004490319484642291,-0.01274224566921585,0.026362838590310803
NID2,0.025138640005842445,0.09439539616920463,0.028127277320294644,-0.018087073626733823,0.0003720388274619634,-0.0033159686834400774,0.05828369462452434,0.0993027442922674,0.004431582902799958,0.00924534511858521,-0.002205106280948676,-0.006058374818668666,0.07577197796160019,0.09591732487475241,0.004234151762196963,0.0018477149989191896,0.09098613884348809,0.11380789334498838,-0.03134260387958505,0.02602679961939325
EFNB1,-0.031817177938600213,-0.059664744369318394,0.02726507973524208,-0.026397456502624848,0.005207649408996677,0.035290690499724144,0.04615635614441932,0.08221339305380139,-0.029740346936881667,0.021748109570610717,-0.03208391540925739,0.002167852049717205,0.01968483925307505,0.03398259880088795,0.010294863545774177,0.10417308398075345,0.038348798084048355,0.027288844503251752,0.10966770872760448,0.045188400108902765
COL4A2,-0.007627710940867996,0.02949284785356961,0.06669071609749647,-0.05202247026902131,-0.05252701031505337,-0.029550205459678156,-0.01816078486846247,0.09283631631005132,-0.013180925688701026,-0.004277760956030192,0.01780155270402797,-0.02819097127204103,0.06045433812744843,0.021748358838033912,-0.00039117232703470624,0.0032130938385942403,0.06120233963816543,0.03617357516563253,-0.04788203358789167,0.040104240172406734
SPP1,-0.03880911968696994,-0.005613435652492549,0.02429539449639711,-0.05166525563165321,0.06642917313308855,-0.06842043624238715,-0.07170176227702736,0.03422527423775161,-0.00017105405007850007,0.00817556303569074,0.014402897842634916,-0.0820487661200366,0.00805163989652841,-0.12580568031101794,-0.008638587635677888,-0.07035739349412372,-0.12730161041415533,-0.09939892545225318,-0.0027597204288573388,-0.010202728546189319
PODXL2,-0.010707077415754097,-0.08208520736710427,-0.027800627773141438,-0.009806344895877606,0.14540771113285994,-0.027612322077141756,0.031793090440415735,0.033388435620853994,-0.02208190632294671,-0.060084866889939394,0.01671551064591081,-0.006973728460263194,0.03632614727651068,0.07188239566188083,0.07072759391681468,0.013266291026293873,0.08710210097440418,0.14133254558156205,0.02218011367218117,0.04236679142242368
IFNE,,,,,,,,,,,-0.019850258591067593,,,,,,,,,
FGF9,0.09127340273189839,-0.03706360712619288,-0.02457435551856331,0.09551047312297123,0.05200578393270511,0.020179245675815492,-0.029488549040232338,0.029862628601651606,-0.02829478902821674,-0.0228826457284939,-0.02571077700173801,0.04361480126156649,,,,,0.02623985399661519,0.10995231366388543,,0.02093226970769758
ITIH2,0.04311657136358005,-0.016580286522868887,-0.006286522564931266,,,-0.01249843767216934,-0.020530069454772364,-0.026363172611224544,0.007795336040429508,,0.0022934659975770016,0.020172312986565584,,,-0.026045600587406986,-0.05813401107521363,0.057620274333477516,0.0153112024549481,0.07681011950754119,0.0590144354375299
ADAM10,0.026198807900177343,0.11046818958029836,-0.0008677096349376892,-0.042156503949083345,0.10122221918751229,0.04099688942763684,-0.017593465393721062,0.06321243100881427,0.0059145570880475735,0.024533322481155632,0.031608635853010845,-0.0298936732813774,-0.045605420788134336,0.053654507503967115,0.012261035933517375,-0.005868972667950961,-0.020547477667788062,-0.010940002574293046,-0.03905958338473789,-0.005504568526314538
CFH,0.03510521285449333,-0.012151856440813891,0.0508491371558191,-0.017560172039673538,0.05870611785555636,-0.019150643044847218,-0.022487611355352523,0.09757668630887896,0.0011907403827791112,-0.08017999309858763,-0.0031547947751096182,-0.03522350172511767,0.045384452237323826,0.0734220318776804,0.09036080891264449,0.030894527150585733,0.007325892659643229,0.09945532919885122,0.01623182735586788,0.06828425415213739
COL4A5,0.03354205831301654,0.09197955307520304,0.045558391825701,0.003369131437279645,0.043959424387290884,-0.024070533088435302,0.02586621198860912,0.04413657410751165,0.00379647746992816,0.027035327705195563,0.028656121268927852,-0.1286593974111741,-0.017637941968904843,0.16453076322311327,0.08110547975786939,0.05948968492490447,0.08667870735280835,0.08862033428568178,-0.021079267492488164,0.04688932587636905
LTBP3,0.012354495575811369,0.019621298018826446,0.03652507951315406,-0.015729759447423098,-0.03689999455721324,-0.05966578972674063,0.05700218801186916,0.02863012463411907,0.04673207784746147,-0.004834507394829395,0.02201801142986246,0.005602184187939723,0.013460936544443828,-0.06980879472275396,-0.09448127652056772,-0.007438347484110572,-0.09244213504437314,-0.11178246386015517,0.029374175607488305,-0.0013668747471185863
GNB3,-0.03918009147060509,-0.04585282716888459,-0.021664119790893763,0.03404073827054448,0.05661874792107876,-0.011651687986507177,0.140551335338942,-0.046879626919751685,0.0012188985931264225,0.011915761690651276,-0.02627501466769465,0.044327124278899094,0.08819186726249104,0.004934424262879331,0.025713987409914492,0.041818739647149175,0.08261935030769207,0.06023480687936227,0.04421176968009396,-0.048414731671586476
COL6A2,0.06794153476152524,-0.020724863825381905,0.026569573779273964,-0.024464426882918576,-0.12914739007225154,0.00476771925790554,0.04021942811067574,0.0861930804902919,-0.006936545562586835,-0.010341800983866497,0.014197283330820768,-0.03468217000574073,0.043075063950736465,-0.11323398129442828,-0.0390065766822199,-0.04799109667224486,-0.0030989452157494453,-0.10683212491539022,0.00854709299320403,0.009622004221477123
GDF9,-0.03404396394966608,0.023682375883982417,-0.013622030858029235,-0.025921880664934113,0.012844496949993085,0.012993914197118485,0.05710323960386162,0.009395787527039609,-0.04511197453657742,0.012569626340967218,-0.01689511289309093,,-0.04072906386312448,0.001862340538255851,-0.0832716523059029,0.0029799639809006385,0.054092331016725996,0.06109254349094845,-0.027261108284475553,0.020133553893659714
NCAM1,0.05925773197373597,0.011183521446165584,-0.048765194926014124,0.061651010573740214,0.12271987869556993,0.029315622703729897,0.05010646857769502,-0.012538302112208669,0.04683303379408306,0.018755116690802903,-0.006508076918309769,-0.015956161865908765,0.007587479534505502,0.02555119991542344,-0.027717994894177745,-0.05182674243339307,0.013589422485609464,0.012656860955885165,-0.009058186294006794,0.03274086505959009
APOC2,0.01969602751263946,0.044285658775686625,0.010255776977863442,-0.02515799020482174,0.052029742738447494,-0.010528525251483208,0.024366098179566465,0.022567657662464224,-0.019422048642372573,0.03238615229833001,-0.006611626496981662,-0.0066680311001011666,-0.04587940402937426,-0.009119129395770182,0.016729598148606094,0.02796470102474399,0.08114250513859414,0.11615081752022707,0.004234934248003385,0.028397207461430284
BST2,-0.003534755326257651,0.01472179176760062,0.012337883657138215,0.0007873147952981498,0.0267708379963421,0.05989170278468877,0.02525960328500958,0.10039587878388655,-0.0013051591278497485,0.0013529473842609286,0.031874323929972706,-0.02212351673469162,-0.03458935802154564,0.003543393163772893,0.052304912928065196,-0.026608796928937094,0.04027964321113113,0.07194904681956413,-0.013482965356962317,0.007714322317648802
COL5A1,-0.019226227291189904,-0.1121676842887662,-0.0018088391244032974,0.005134641259099999,-0.021695471388590782,-0.011396818141917727,0.0025067084793972652,0.07101205954469463,0.007440332572665822,-0.03579975375975856,0.08432665802818883,0.03387858204322056,0.06701199239076897,-0.02972859234706899,0.008064926430791866,0.09183611451936988,-0.018798328000448918,-0.09134613022022876,-0.015029061937809871,0.01686186695062615
CALM3,-0.06442865064212518,0.027935171395729597,0.01690034749535728,-0.008713669311766434,0.06875524227049766,-0.003139984748268167,0.07285925306966426,-0.030289026606542993,0.007526962090194724,0.02325458446475725,0.024019867560070626,0.04196926812781709,0.046700068042674694,-0.035214805781050074,-0.025664606518711785,-0.0234735721316258,0.07212728491403805,0.15717857801780621,0.036517835957965705,0.023557563522688316
