,UKF251,UKF255,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
CCL5,0.023110256840704706,,-0.014887552216839335,-0.03110202054797107,-0.04096396854066312,-0.01882588579068907,-0.021231982892830594,0.02850560989826525,-0.017913928325532038,-0.02410365298798316,0.01988556953338708,
GAD1,-0.01618325921658587,-0.013010394245060803,-0.05571004182698135,-0.01388167401285598,-0.04989418907411526,-0.12865333301426907,0.05725572403069031,0.03293974164083273,-0.055116128091816374,0.002065845518487372,-0.042505270571438575,-0.03803359699252895
COL14A1,-0.001367014577401118,0.05106513764759308,0.033026721435439256,0.041042798658238795,-0.02231727729841211,0.016164149302583947,0.008735471433009732,-0.021891812012274883,0.0018794665905407454,,0.0511063411939994,
HLA-A,0.04496183717782035,0.010358461688135806,0.055321609177398055,-0.008355282841222863,0.022744738632669726,0.13717025462694069,-0.04550657153778998,-0.009747281019949611,-0.03500868058308572,-0.048328784291639414,-0.0011848316900745276,-0.16739235490874244
CD5L,0.05155777654477123,,,,,0.011188361383409033,,,,,,
FGF18,,-0.023914941903815427,-0.013073174760456227,,-0.01100895923966196,,,,,,-0.029636459913246153,
ADM,0.06542432883579614,-0.10358744700041193,-0.0011761188655336997,-0.012118852479382936,0.07181599303390103,0.1068794387899241,-0.07120812088359836,0.028300910249334243,0.024082865497053844,-0.005719208713436665,0.05168611574458713,-0.03644460739058061
CCL15,,,,,,,,-0.02815345078709941,,,,
GNAI2,-0.03335786909100371,0.05590127453217809,0.02141379677608919,0.051583585839407926,0.03659599529761683,0.10001737753800044,0.004036840528954154,0.03586343357405391,0.04540399380632418,0.06979806092522135,-0.03900354813923464,-0.018251955147516336
HDC,,,,-0.005872622124966843,,,,,,,-0.0215880142476564,
COL11A1,0.019446606402510117,0.0068025673061564585,0.09052868474832729,-0.024910079318279908,0.0060283780617807125,-0.05715925988452725,-0.005897664529888242,0.042195711384067275,0.01464246777192334,,-0.047835858824866184,-0.01463859050196088
NUCB2,-0.02033065450614508,0.05025828154618638,0.013974251162824528,0.01323161307358401,-0.02625628230278174,0.011841412779399256,-0.036553884767746854,-0.059073711857289816,0.053850653636157854,-0.03679814201138312,-0.0031066469089212575,0.10463752660973503
FGF16,,,,,,,,,,,0.17265294372582046,
CXCL1,0.036460553027736285,-0.023564901084921576,,-0.011315094918012834,-0.02324728570540762,0.0928362259224749,0.011007298474831114,-0.030151550271555274,0.016940695913592624,0.026034570458223886,-0.027543552728687245,-0.05454811956720114
VCAN,-0.018527310392991766,0.0871932296601374,0.11466499755965505,-0.005979250753940057,0.045032790542102796,0.03664453162245114,-0.04369204377963269,0.0028032947415809442,0.017184921325682966,0.0847068326573766,-0.0683938478115472,-0.015139141666512814
MMP7,,,-0.023900925711123445,-0.01000080405284371,-0.01014653335551743,0.030593314266487974,-0.024189667303957704,-0.047449848213823725,,,-0.0880984002135574,
PTPN6,0.0212419877539139,0.11506932460708401,0.034701085274092255,0.09025398065389585,0.005466549926406619,0.10144745659970535,-0.0025547915324163613,-0.014298066214443891,0.03716681494361515,-0.004583939257645416,0.012717961360312323,-0.05618406133492037
PTGS2,-0.0038731076644546053,-0.03990979905935696,0.0024949639545246254,-0.02580368419124599,-0.02253462387622956,-0.010247634361028664,0.05479960316395029,0.061246213098952604,0.08474873255009031,0.015860677161510968,0.06339327175825224,0.06436409963942122
XCL1,,,,,0.017169282725721154,-0.036349830263709665,,,,,-0.038419783053643686,
CD58,0.061629703401537526,0.035929645769153876,0.006923061664480551,0.018752918646907476,0.010443003389700872,0.0007293507284451431,-0.0123047243757006,0.0004915836192566947,-0.031234218594615892,0.03932487967002098,-0.0016304756356813534,-0.03847301087571632
TNFSF14,0.03137091301539293,-0.02690024097603104,,-0.02083814497614902,-0.026873552149433776,0.13110190355802778,,-0.014661436108328816,-0.031192355570730256,0.03073891046941062,0.03641953878629869,-0.05923344242251884
CNTN4,-0.018506961623504296,0.011055218099578538,-0.04597190595037284,-0.03551078964224351,-0.017943550720177923,-0.033515492691480964,0.013043827577818023,0.05756169653402231,-0.012854660794366039,-0.012435473773867155,-0.007883804797206696,-0.08268912802544429
INSL3,,,,,-0.011700020127453891,,,,,,,
MFNG,0.022421344957180966,0.024892882809202148,0.12010833220744323,-0.026919602281739403,-0.011165320154315367,0.03893172921270606,0.014037778318604258,-0.06777385091448516,0.02244475645697844,0.014190706402092076,-0.02577481801330657,0.05558981176966607
ICAM1,0.06513499405824794,-0.08688705736712395,0.005243700814356549,0.03673020032428446,-0.0023702190641713837,0.07870675420666805,0.035614181195715175,-0.009888175556137049,-0.02087918002790368,-0.00013446475024593823,-0.03386921389438812,-0.092872481932314
PROS1,-0.012160993220746425,0.010096202862500077,0.03755887886482372,0.022105259049714613,0.011560508841838787,0.11704660948443073,-0.004613457399254686,-0.0025827026448242175,-0.08275103769231465,-0.04777984771503234,-0.018920351361591065,-0.09914736767306004
CLCF1,0.006561806418830613,0.05413017847268949,-0.005740629760510907,-0.02502273038564753,0.004034184224957994,0.011371902964298125,-0.04660848524285599,-0.01520397658869174,0.05234178351239269,0.005848522815242769,-0.0072129390387949514,
PSAP,0.01624865827630602,0.06252451273087122,-0.058718738054826664,0.026419256254363123,-0.028763300842170752,0.0693279324096019,0.0847916149368953,0.04027700379826767,-0.04869932410759705,-0.020651687920289468,0.025022621355010936,-0.10990120470843356
EFEMP1,-0.028014674819724843,-0.006955561019659992,0.04372540302847281,0.0513843113975292,-0.04478303237349544,0.17141299042176567,-0.09921298957376302,0.028971677459074207,-9.889152294451652e-05,0.07437932333696073,0.002347828768638355,-0.08316822252856469
C1QTNF1,-0.008340774162856113,-0.028683136884373673,0.0241202828756474,0.008785679365701137,0.026936082739474863,-0.02015176128597229,0.07313554626902183,0.02658559996855169,-0.010923471326141099,-0.012649996252578479,-0.006499328456244666,-0.04318883625490685
ALB,-0.00997981889988938,,-0.022862653942690225,-0.01677509054436505,-0.012773353247693884,0.07675899391314019,0.007957264504326522,-0.03815586893691213,0.1080659391539026,0.07129620809228934,0.05092034397072551,0.03350431025259216
EFNA3,0.03186345197930662,-0.021154171579126815,-0.0043169915274115685,-0.035585452063453454,-0.02620050108679229,-0.030977379652980943,-0.018343742806612176,0.02363848658275351,0.018323610181721395,0.054415753908654954,0.02966240633836183,-0.07374853986094992
DRAXIN,-0.04017431062439092,-0.01733594472652524,0.09653579938152038,-0.0024931529906602385,-0.013213496956513325,-0.037936751066577006,-0.06913741051045542,0.046473729093569185,0.012975272835578333,0.024380077769683556,-0.018134686935720686,-0.060980119834838115
NPTX2,0.005604984773352766,0.08844477799266609,-0.08752069762041201,-0.018192764226443857,-0.03686760051745329,0.11696263451612679,-0.035646883325397935,-0.04592218623977804,0.035080193992846634,-0.1276992486424727,0.11655604575851534,0.013150491823247488
FGF11,-0.011847603948685368,-0.05550403488523049,0.02365144089484041,-0.029757100289872024,-0.008090082047193659,-0.01838924852133149,-0.03201063311494017,0.04362430480619217,-0.028025075723162676,0.11519480671599311,0.011396987739192196,-0.012524031735518732
CD59,-0.012095436695332265,0.00955086034053975,-0.04538035828705593,0.015016358980422641,-0.012179946264280534,0.0980253398443869,0.0093657884628839,0.05129984051210903,-0.0829044415966973,-0.05864169327892151,-0.04197448596773018,-0.07757109256937798
COL9A2,-0.0200634037829349,0.09484226060977412,0.08840009035462025,0.03997308303691005,-0.006057206883248629,0.12198815062167288,-0.013554450184295788,0.009530881693023229,0.039733734684139044,-0.03589920059806251,0.07087457081598114,-0.10279519869556814
DLL3,-0.036398601702086635,0.09954457046701938,0.031946015438134086,-0.03672542369408192,0.0031539571234165276,-0.05415339531066408,0.06489354815088198,-0.07129023896788955,0.013909220122589092,0.0006656371337354455,-0.028847853151860708,-0.04940566155500269
FGF5,,,,-0.013357910165878612,,-0.026651769192848906,,,,,0.04575586037005661,
LIN7C,-0.02541792564900769,0.08335255084944881,-0.035367569320540436,0.04189203642969331,0.0198336871698504,-0.0637065609735296,-0.024054838454109398,-0.07918747216123506,-0.05184881013051759,-0.05860856075479891,-0.015554046533284889,0.03196525586214678
GDF7,-0.019859286755695534,,0.016705426898340488,0.008715622019048694,0.00010767449898740939,-0.04899009719148689,,,-0.011798142516215327,,0.03274148089787003,
PSPN,0.019741600539528913,0.08799359506769373,0.03844624998190563,-4.4435957518762566e-05,-0.03527658128668429,-0.0429719894686651,0.03804558059631179,-0.07279120580409527,0.050655323135164604,0.021429877421873713,0.10070091606333938,-6.0655939732340156e-05
ANGPT1,-0.025188198480901675,0.08491680039058117,0.021626375158318358,-0.061831762854328516,0.012746016079365612,0.08908260850142345,0.03000157996097225,0.08427796466538884,-0.05342724476515818,-0.043248984094946326,0.01755717413755607,-0.01568337304814586
PNOC,-0.007982653881411776,0.09172136681332968,-0.052036930920382314,-0.03531858218379388,-0.04800737035428741,-0.06321937850333402,0.047664316612039945,,,0.0310301306370563,0.0021352674516188796,-0.09331557020870018
L1CAM,0.009617491905808406,-0.01042928250106648,-0.019476166943032558,-0.0381591519445236,-0.05129966993365598,-0.010403021985371803,0.08462114751490109,-0.04383243025847758,0.08446823125430747,-0.0024312621310688494,0.06951155072394054,0.0057319573998417875
APOA1,-0.015442492191966282,0.006319623943319406,0.04297337452014196,-0.0005263392791973999,-0.015235461516399809,0.005272759646930341,-0.01895343040923822,-0.08619891886729304,-0.012620925420792423,,-0.0014406527032516032,-0.049481411052896794
PSEN1,0.014241433954661476,0.02245699365750518,-0.007161749519031366,0.03843659379850151,-0.018248048690311172,0.149521956789916,-0.03261210288293284,-0.06777316316384135,0.01664901444439572,-0.0690867127030135,-0.06497340937173533,0.04822519518205403
CALM2,0.02280007185703206,0.09554745474377677,-0.09226378151415925,-1.536043342672111e-05,0.02374029610016618,-0.10062829428704323,0.04404041342357598,0.034817464664942656,0.027144617542910938,-0.0031709308589060042,0.06916449863406597,-0.06194967616002599
CLEC2B,0.022758288829829085,-0.04522385269796191,0.027300630244615348,-0.03601698346569019,0.008844091801365203,0.14670478513189003,-0.05174123734061923,0.05639881478042576,0.007775685762170986,0.02570262342633386,0.045075703561367815,-0.040273495838974945
NTNG1,-0.04476686103899134,,-0.036843071363799905,-0.05333484162439883,-0.009185937956787547,-0.046932044801228597,0.06859399899402144,0.01071188040669076,-0.004030259931096292,-0.006967831045551203,0.04582944079314654,-0.042492527576564625
LRIG1,-0.048337243176637644,0.0838663004838071,-0.0020717063164582784,-0.03140582259530794,0.032702792248086476,0.12084824392086858,0.026932202466921407,0.044025642774175415,0.005845128262630585,-0.030812994820757226,0.03649663428905292,-0.004680424082536928
CPAMD8,,,-0.03685508792904971,0.23979760152364538,-0.012978023690282304,-0.0030548859351788044,0.018194557583337472,0.12090182937076298,0.01168975959235431,-0.027635737486289773,-0.023399585107739342,0.017680072223275625
GHRL,-0.02518936051059223,,-0.009445464219143782,0.035246569209113496,0.025462090630192627,-0.029724343205641365,-0.002500946578028292,0.0932961235817011,0.06964741600670417,,-0.020626977746185826,
NPY,0.006374230037812035,0.000942963699950423,-0.08194327630981431,-0.04439298974483525,-0.015238486504336613,0.070633136500367,0.00441930390604264,-0.013273458157948573,-0.01773462711119239,-0.06338647006610017,-0.03424635996959423,0.015672387250772486
MMP2,-0.009183429976779825,0.11994177259570608,0.096188706213778,0.018871139651246698,-0.05482393947342794,0.06666075246980561,-0.03856154268001227,-0.043216674831326095,-0.07026198000122008,0.15147987004926436,-0.006912865761984362,-0.027365783863837485
PPY,,,,,-0.009484823939769838,,,,,,-0.041888125379038875,
ALKAL2,-0.015940331371976115,,0.02137342765966642,-0.01370127721711824,-0.01068870319896106,0.07644917923772343,-0.038653084850794064,0.2249038458235448,0.03703467932656633,,0.012051471478487117,0.022454698208441613
CSF1,-0.008540185039361485,0.04905340944757241,0.028311972608001303,0.01644528916941931,0.012591202842392435,0.1342406044858815,-0.017466682122232784,0.04690097276011933,-0.024337771849000083,0.015854071679105228,0.04842941861945677,0.008317497984233056
SEMA4C,-0.00836325142905508,0.062023567516681345,0.040656464657508586,-0.03694403860436642,-0.013897422061933307,0.08316251866639736,0.007578260329961191,-0.032651519774222426,0.0029886644097645325,-0.02807498052281967,-0.017479173943204876,0.015741625530687926
ICAM2,0.007239432904349818,0.1147581295391209,0.021282803855809055,-0.0042870664302896745,-0.007554520135314997,0.125005844204991,-0.006058638659952611,0.03841547141321706,-0.07902131145801851,0.05802425592266347,-0.05529308381547505,0.0631629252560355
SYTL3,0.03726098272184139,0.0012038535494654542,-0.03140193838812922,-0.010209119093022155,-0.009223027655136011,0.012807637377510428,-0.01737355555520491,-0.03708470898037603,0.005692487781022868,0.0024658706072079265,0.03573064181266642,
IL1A,-0.01057408105460682,-0.06412973071649755,-0.03265776458320511,-0.020624205318294266,-0.023111886631572917,0.0653087009416312,-0.030080503370558398,0.04548002504116868,-0.07380106469653057,-0.03688551122406793,0.0868845039854987,-0.025721625255969407
HLA-G,,,-0.017638931090330254,,,,,,,,,
PGF,-0.008494420217893426,-0.007839052438213496,0.13319726578477353,-0.042319750129244375,0.04783257469304173,0.015138914630812374,-0.034722895622629646,0.06388391058808318,-0.02287872552564963,-0.040991132053427526,-0.02930062734551427,0.0326653537663387
LGALS8,0.016266264172213888,0.018057498168361514,-0.011081940337821287,-0.0023616397787538245,0.03543757357532587,-0.03982369807884451,0.060865732314170945,0.03274322584670591,0.027059864672500183,0.02141601387591171,0.04923783100718006,-0.011767461539901408
DKK3,-0.015818072183784775,0.045058964696757554,-0.11322964863821423,-0.09350289858365689,0.005407511416039866,-0.09371295714014624,0.048353519211799444,0.014858956874381476,-0.026220041164238313,-0.014003129577728425,0.03626970626725009,-0.025725583023038737
COL16A1,-0.03394815855240758,0.1849265967796652,0.07760966630057456,-0.03456360606985794,0.033370730359529276,0.041665713325162126,-0.05730163275743159,-0.04730092385973728,-0.004731997760233634,0.030050379387489976,-0.07747382610459053,-0.05373197209614137
TPH1,,-0.03283849816844732,0.02236285018546607,-0.014364859873616893,-0.02193640748658313,,-0.018834866882742,,0.0710981398067896,,0.04382082284712301,-0.04732051466086203
TNC,-0.03358155244901795,-0.03635747760425086,0.03327407218346824,-0.027511583588831948,0.044838582972753706,0.08607971420601514,-0.06869145024267766,0.07422877817149409,-0.050450959435414666,0.01599132973346759,-0.04999937766823942,-0.024616477330342414
TNFSF9,0.060751675407895535,0.036061479950665755,0.03249802399327813,-0.007749841238541895,-0.0008903029408802892,0.010579997196710286,0.01280879505754945,,-0.03939652947825974,-0.027403765541694627,0.03935512263817084,-0.10198534510415985
C4A,0.0656365114268362,,,,-0.011243783034103408,-0.014924130372421568,0.1283387334937921,,0.11002113829669817,-0.02378773588381235,,
CNTN2,0.07215107281501508,0.023328947104438152,0.011947901616024121,0.055577744694896326,0.013177104118687472,0.1473529472856835,-0.017366637487627776,0.14517383720749472,0.0570619337005736,-0.05244186243199292,0.09470608214615892,0.020481006131304973
F7,,,-0.016233106281974514,0.051485217790283436,,,,,,,-0.02892320952156736,
LUM,0.033499670685181705,-0.01857276140923319,0.1587585625979012,-0.03353826271028214,0.028402467026558412,0.13323141534290783,-0.04619555050915898,0.05877937957394004,-0.059115368513518514,0.026731770852371783,-0.06876591048215373,
BTC,-0.024580984460181782,,,,,-0.039088789760917904,,,-0.03264029686032136,,0.02135172721829454,
APOC1,0.06831924817778429,0.11811324650085064,0.0799751058608818,-0.006755420754613093,-0.03611842286787546,0.11519927135765692,-0.02041784314600024,-0.0027427262174539065,-0.0427322986727879,0.061359064337024045,0.10804125547676356,-0.08409313285659473
PKM,-0.012106986689566734,-0.10805226911795035,-0.05694091832257484,-0.07870520605115307,-0.0029560516104606685,-0.05186907224568822,-0.02689151918251289,-0.05338516060334936,-0.13463503378653066,-0.009148196792481788,0.0007859010588978251,0.03041284470912403
TNF,0.0027610542768444963,,0.03820826479962545,-0.017734799343719933,-0.025651887218493402,0.1406121665989185,-0.0027390049668979755,-0.05761041531010139,,,-0.02251069413866732,0.019322170859101543
GNAS,-0.038683436442990264,-0.010813085228614672,-0.09333771261788343,-0.02617934288563381,-0.0016541292250367794,-0.15877810761434927,-0.06196493516231631,0.00022592449799827913,-0.07633902270118217,0.04194766657324585,-0.025491950927892523,-0.06553844601818193
BMP8B,0.004733771201051204,0.01411274580497967,0.11617340957659887,-0.002389448651785693,-0.02920309909792816,0.032981982535757313,-0.016499858059020166,-0.015124960961551871,-0.03287493674406379,0.12806558227188736,-0.0020383423034763507,0.03535089338071109
LIPH,,0.06381763143769892,,,0.051284514565062805,,,,,,0.10485953874668456,
CCL28,,,0.05127278673690324,,0.0057212959170512175,-0.0398402300250336,-0.014936867627404258,,-0.03594009176763776,,-0.0340576869805973,
PTPN11,-0.04812332401652885,0.014939956132056214,-0.03567072618876095,0.0014711638190347746,-0.03170132616733277,0.043961337462747434,-0.02116260089543148,0.007605503521419133,0.0005563418234039294,0.04902875613146985,-0.04256599869815238,-0.052639640950858914
ADAM12,-0.018705766262370215,0.09219426746287103,0.09720605625581724,-0.038520483515677155,0.030040024172340588,-0.004629963218238818,-0.046359951681957834,-0.04050445880895422,-0.04679425187962955,0.008871609043063989,0.008711680000336446,
EPO,,,,,0.10674879458418271,,-0.01883486964870599,,,,,
EDN3,0.08414099430151356,-0.027797061694779985,0.0867443690545202,-0.021411178945728953,-0.01470100995837188,-0.04773031235412346,0.05227816094067782,,0.06379783117345558,,-0.03589490517834707,-0.04478153945950914
CCL22,0.04449802142883825,,,,-0.019097899243024262,,,,-0.04461261739101828,-0.052955071552860514,,
CCL2,0.02610114060415648,0.0064238809905214,0.05896895376270891,-0.06271513495319013,0.04355984732435975,0.13402245658758016,-0.04033785239953919,0.06334696660865487,0.06026704774548998,-0.05726505135328256,-0.018771324700713264,0.008129395643978783
DSCAM,0.03006377897288222,0.12101934981181527,0.07993707693836928,0.04387582855288013,-0.018498020816396413,0.008794153386412134,-0.03869895335037121,-0.013696268192937565,0.006929783411202056,0.005028736904569588,0.04667037169382278,0.048210999990493074
ANG,-0.021779178583205334,-0.09412168649311306,-0.03800910712594326,0.013027402603451357,-0.00045967692618588017,0.01931957220701978,-0.00687151376832165,0.03217266902378796,0.0406936882698408,0.019429394294471256,0.037752362791310654,
FBLN2,0.049898237194599446,-0.03231295241998311,-0.01067690347243747,0.003365939098294791,-0.033189217325229094,0.05085181054124187,0.09214215271754697,0.04922274511405118,-0.060646074984499684,0.04206206987329838,-0.03493532778516108,-0.022236092393292578
VTN,,-0.02749282202777852,0.020871790496101075,0.018700518708530723,-0.015582501247763775,,-0.015650642696922883,0.09225113877340231,,,-0.02169057450080436,
VEGFA,-0.014128871712572549,-0.1412971752939857,0.048402963574237984,-0.045919633092373936,0.0418070574227984,0.0628101429364344,-0.06157257363339992,-0.0438682035024561,-0.010194985245887848,0.01347857010658431,-0.008890054838756751,0.09296229152271206
F10,-0.0226681191998857,,0.054531855939756325,-0.01964887484217019,-0.010399904904055344,0.007758892305779418,,0.05149941381210961,0.06015409128806864,-0.041797504879058534,-0.02963647058126169,
SERPINA1,0.020037667192964098,0.0684094444915157,0.03670054769386638,0.039203578888217204,0.02418459577205487,0.09162937042447396,-0.01551583633430254,-0.06087576225207097,-0.048667710899552914,0.053978790941397965,0.011738944055682305,0.0509795715333774
VWF,0.05163790447837095,0.05186864378270848,0.05511290534173952,-0.03185992839149641,0.02653280796191903,0.07003659137377494,-0.06275020546066802,0.1002061532456319,-0.0032536354820203784,-0.05303458954727525,0.02414390617725586,-0.0042011325205253474
GDNF,,-0.02854551138827205,-0.02909311233043818,,,,-0.018834868181906755,,,,,0.003251050567809515
VASP,0.049237147921399875,-0.01907740340540112,0.021937987321549265,0.008099124472846697,0.0192385739542808,0.10116091538515519,-0.00291295768705216,-0.005431475754506739,-0.11240591331270156,-0.0476766351318228,-0.04688204144067314,-0.03830854297705074
ADAM15,0.0215077181696003,0.0430006244562355,0.09539820488425685,-0.024885326308997147,-0.020414469730508235,0.08544040296741351,0.006891273793277442,0.02883521345256689,-0.01050848512298124,0.18646563198264038,0.033085051908354285,-0.032759145128088946
WNT2,,-0.05116105625787309,-0.030757621425797237,0.055629240154627765,,0.07451675053866988,-0.01762664411700134,,,,0.07575525112440447,
CALCB,0.017830694396528034,-0.015222554148190343,-0.018945227816209175,-0.013357910020713857,,0.16866385302628015,,,,,-0.034679121576640444,
OLFM2,-0.07866098995473532,0.10989266209665834,-0.02439722583520948,-0.07033131164911824,0.03683429900882952,-0.0338982891892107,0.04843665063122116,-0.02110215055626317,-0.041246550077754726,-0.01332431618522879,-0.02645733936391533,-0.0384936890872409
MFAP2,-0.020123012719659987,,-0.0391113388771449,0.0023331835508961455,-0.013369726582590665,0.0566128547159216,0.022750043696984506,-0.015599090001523054,-0.06385783709930586,,0.027616228936300093,
HLA-C,0.046495064452617495,0.03758324556844018,0.034092875776991015,0.01077248549310982,-0.02632947617989742,0.15068042340420676,-0.0833513084825167,-0.04631066089225808,-0.027447807533398115,0.07304965989194356,0.0012282152703118397,0.07914850807148936
THBS1,0.03120226641222178,-0.003365183364547995,0.09593747405140772,0.0012501052224532826,0.033898263889973315,0.09540119022172365,-0.04224973172063719,0.048380498976903004,0.03613450352245193,-0.02201907129916815,0.010971319776048602,0.06880640698530976
HSPA4,-0.019682779556846056,0.08455012646553527,0.029823494115139446,0.06795129717682985,0.003527191305170478,-0.03462475982581114,-0.02796459022888341,-0.04066386453407022,0.0030326802302305823,-0.02641984933854193,-0.017208969701697437,0.021880795540065258
LMAN1,-0.03126687061188058,-0.025967924910519205,0.07726826548181497,0.0036477471038423082,-0.013444015627685699,0.06383106678927922,-0.06071813555452835,-0.010569665302151558,-0.005919450725030222,0.03775221125132569,-0.13158058508052967,0.07093941456617446
LYPD3,-0.018306129037645346,-0.03231298192182865,-0.023490682000036102,-0.020721905885370286,-0.013279517005762067,-0.03634981518078173,,-0.004938487037912393,,,0.016053304261368827,
APOE,0.05681293026692239,0.11907305460302359,0.015358809256251124,-0.02767460080291307,0.040505428083910035,0.13022268860142133,0.041527053693279706,0.051362813303854005,-0.0889350658935759,0.08047606257423337,0.09253572317346408,-0.14293276787547324
SOSTDC1,,,-0.05647607397730407,0.011484834754246723,-0.022940646300670484,-0.016419359653620107,0.043457744091045164,,,,0.01731909845801034,0.11064072754778354
ANXA1,-0.030677232646928343,-0.07428102664642101,0.07162512615512694,-0.0240363158763135,0.013668338951974638,0.11580301899957571,-0.01701056016603887,0.093203228060097,-0.07472450274049947,-0.032216456998193116,-0.01332981217629962,-0.032221502079492446
WNT2B,-0.025784865543149783,0.017187094267284406,0.09949863102263688,0.0431144982478133,0.037206010831460655,-0.06613964227106701,0.024288108174124166,-0.051558335913860866,-0.023972251132483507,0.11074910241751935,-0.00027467264489495585,0.030842238922948836
AMH,-0.024580987045997763,-0.013834905225493273,0.10116229258530315,-0.027405243037987068,0.006391027198757707,,-0.027054347350363966,,-0.0071628014928631556,,-0.006468369805271029,
GDF10,-0.02059469460236857,,-0.0020308891340938243,-0.02152420417881083,-0.012773352891005207,0.010190700687450618,0.022256935274884298,-0.04766960450104085,-0.04536042628506055,0.04076685550508854,-0.022274294682794394,-0.0032158006705291604
EFNB3,0.0013228962474895628,0.007691470756451662,-0.033286872890237906,-0.03548583244729962,0.0036886478914301872,-0.06348187757322549,0.09918767552817462,0.04835827884454414,-0.05413235409134914,-0.009724801581381348,0.01509334312300418,0.04353399900108398
LTB,0.02641859505055847,,-0.019444425254640657,-0.021860284020528236,-0.016502861539279563,-0.0074432830399564,0.005554480458913794,-0.06253172457017303,0.02078458165810482,,0.04271657142847601,-0.01942588647648146
ANGPT2,-0.030537736892431937,0.0022305503058529905,0.09470881593612672,-0.0198315453392416,0.028659479603571004,0.07816682379849144,-0.05299607182243467,0.036100301963571904,0.05169360698083671,0.0209017926983331,-0.017876462047725136,0.07566579768723448
NRTN,,,,,,,,,0.09496487147089032,,,0.007617986378565901
ADAM17,0.05317476753711953,-0.037995326872473846,0.06502215901618179,-0.03809530998435013,0.04575842101937611,0.061623687017476475,-0.006501851283803096,0.0023594847342662617,0.03761546669048064,0.12139131921989457,-0.02192920797797914,0.016786410823748512
LRPAP1,-0.02225281267831158,0.12442777612523948,-0.058575909250110594,0.010780449010740763,-0.007223805816262693,-0.03563629728722705,0.027453635064739905,-0.07256648740062324,-0.0100152332354558,0.03326632346450922,0.021356836243583765,-0.0193697667352616
NID1,0.007947197603295715,-0.01970993255278117,0.0834798004277081,-0.0013125162685724131,0.023279585391252317,0.04663306600784513,-0.06073559495872961,0.07843898507031365,-0.05176354229570785,0.05111008948216404,-0.026840392369168933,-0.008123594655104418
MST1,-0.04222372793678369,0.07703058113983552,-0.029488252299999573,-0.044603544324979996,0.018997223418704235,0.04856068453324145,-0.022444392893680533,0.023587790677593756,0.024591683678920184,0.0013962661976339187,-0.0006785393921629523,-0.043303212466633746
IL13,,,,-0.013530624113569442,,,-0.00619613270679897,,,,,
DCN,0.04869087886300406,0.04943380595874769,0.019504538537385856,-0.0685686455370213,0.02551913306320554,-0.005789661343411048,0.02145145321409701,0.039710365699178116,-0.02958504108031741,0.07115690725019752,-0.020755117256644754,-0.00843000742214933
IGFL2,,,,,-0.011243784223832437,,,,,,,-0.01351885563599638
COL7A1,-0.01605038323355567,0.07479586844276813,0.05202912494087979,-0.06964280271888398,-0.040492461108876,0.03571947849067348,-0.04179688017254299,0.033287679299374776,0.005774496701694225,0.05283034513775847,0.021112916452084882,0.1293949531892918
CALR,-0.02757882773321989,0.015633506336535832,0.07273157166207576,-0.011222408542902709,0.03943560185036831,0.1534504967041366,-0.10345546655055539,-0.007141043304078699,-0.08585287843839456,-0.0023918645613904394,-0.06761649550877853,0.01464925897303765
PIGA,-0.018514703644721537,-0.005316667092302676,0.046125902695522115,-0.029341507391920017,-0.03159394798055505,-0.01395949901624843,-0.02098325198633983,0.04467675780633484,-0.028911337752121704,-0.011433860649184717,0.009356561701030424,0.08023961066470293
CD200,0.019051628975885936,0.07423399332215465,-0.06906189109610417,-0.019350475938969155,-0.04210943410267317,-0.09294404678825262,0.04429216906185879,0.06970653651733412,0.03536813446556602,0.06551170182979905,-0.008095071777434503,-0.04257443315280317
GRP,0.0005612959816467458,,-0.025288799265179254,,-0.017457335551147774,-0.017696912410503144,-0.019029220336978746,-0.026714712513280472,0.014191371639765664,,-0.03363804678656147,
CDH1,-0.0418568784291806,,0.02033278093481976,0.04996400352208535,-0.01155475442465926,-0.01514697370155139,0.014257473008269666,-0.002215032380132824,-0.0002498807039380349,-0.01329265601522767,-0.008657072797222293,0.07207081315384199
LPL,-0.007264125354960875,0.05335940832226295,0.036027266100482236,-0.02006291884124375,0.05329371749705456,-0.03995846540629333,-0.031866101931792054,-0.01707247115868187,-0.02006445242073084,0.0007564521200124946,-0.039387307884626466,-0.07350664955342388
SEMA5A,-0.025694486337285,0.05912583196655611,0.07058813817203174,0.06772879884355161,0.02261808026325158,0.06207583040808787,-0.0614101854308497,0.06229771042928782,-0.018950571155203558,0.04410726701302722,0.013386579086177476,0.040890076139482284
SEMA7A,0.005866005213381524,0.05058620373589732,-0.031589077123806486,0.01573979230920735,0.015570605814887886,-0.008269279591670621,-0.034925191162161646,0.07254954959612371,0.11535744975070467,-0.04735047984979045,0.06626134996479212,-0.011967198925252921
SEMA4G,0.019502724787591522,0.17789583440731593,0.0420895793041145,-0.04437409062965994,-0.025920031804922722,0.04725927431501028,-0.00039866419757989257,0.05420999920731801,0.003851051663977993,0.04493183823326235,-0.025368283766956733,0.06425024659883559
SEMA3B,0.014212058346670704,0.038099889302812516,0.030059792464638847,-0.0255485556480414,0.029758067519499196,0.11294784362663463,0.010808983035098108,0.08827356028447227,0.04615090709447937,0.0981850208285335,0.11760066234072064,0.0026721837964484374
