,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
THPO,,,-0.016760082231338107,,-0.009787260099813469,,0.018278204121927877,0.011470711528042646,0.05002446707033467,-0.016143862956386614,0.004325382707231584,,0.0019694889965839765,,,0.029557595532683455,0.04090618084264207,0.08490338732231391,
CUBN,0.16430096707344946,0.042464136553583325,0.0673275645908306,-0.036025734939737666,0.05203323951315214,0.021623890662538767,0.03141075675495681,0.004904581266783748,-0.02901184150282639,-0.01393617826802907,-0.02396662038857577,0.015575299468629988,0.1060891615193958,0.053988729416900284,0.061577774703365104,0.07087583443956987,0.04617621593136938,0.02434619489183148,
TIMP3,0.04071168329081063,0.03574900660125601,-0.07102696772383753,0.01659606481393234,0.07385531844251869,0.05522679505802404,-0.0026773071825595914,-0.09499007829398973,0.021157689619970436,0.06940411953271225,-0.04483825988012158,-0.0032541231600215037,0.115685452557712,0.005376450700756497,-0.052562638118902695,-0.03792508070676772,-0.04385605028764237,0.06436053880268716,0.12456433622226246
PIGF,0.022194272015313463,-0.08393101155742357,0.03600680673639374,0.028491031163921595,0.05921453240728579,-0.10385072234862956,0.06526185633288185,-0.03782458120142716,-0.007212934317211052,0.005776782162253423,-0.009392313576399226,-0.04839974305819275,-0.008170430624343982,0.11510920518059416,0.05914084755103859,-0.029577355922680484,0.15003506630501148,0.04720485697861696,-0.011852543065171531
CRH,,,-0.016622873780212585,,0.0196502758776515,-0.02252101902361753,0.05626476506261736,-0.01393797091424997,0.0038833630381352475,0.07281851901768088,-0.026737044361800584,,,0.020750871084084046,0.015845498894923885,-0.03333794302970384,0.09977005467868374,-0.026040445969104098,0.07632715742773107
BDNF,,-0.005448038970272612,0.05387843836737524,-0.008573859914951494,0.025027404104503704,0.00039087909969465017,0.009130097731923647,0.14104733302745473,0.05024609125654866,0.0077490211002751155,-0.03093573326954494,0.09137208953969925,0.007730725343247395,0.041956646967877806,0.033889303844086324,0.005499445481904084,0.21348528607947842,0.18298407731347835,0.22597436048475011
CCL5,-0.05706204294558501,-0.008791970601511007,0.12890183131499974,,-0.019002327568909745,0.08698410703844466,-0.018898792092435664,0.008476170449003203,0.007938570298378139,0.02885486950041711,0.06444523997251543,0.029055660720706013,0.012862490130648824,0.15173453332589273,0.04280262402075875,-0.01249907680142703,0.03670738128787533,0.02208073324508247,
GAD1,0.05059664507736084,-0.07083347263634032,0.02546079840514508,0.03162210732123007,0.07893367922943803,0.06562959790318652,-0.027679443511155984,0.0537518554767501,0.05648047158534775,0.03449338903756138,-0.058557031880509015,-0.0029038877877508628,0.15485625641632314,0.05685905482587536,0.09598975797122183,-0.009696617091724225,0.10740677948049518,-0.09863467103113344,0.10141867148448383
COL14A1,-0.007312179262543438,0.011872890770155436,0.022960878543903426,0.09454642931766122,0.038537552131544014,0.07132106878124507,0.045217507827103806,0.005392080386158757,-0.018745041641181327,0.060628292316421424,0.023690625642749256,0.006129379868560394,-0.024436194091555376,0.12261007337158081,0.01628921253064954,-0.01762188981693791,0.11813584035069451,0.10213544592013131,
HLA-A,0.03657465494585865,0.0697716431349182,-0.01567808408908067,0.06823951739351898,-0.00806858792661063,0.0008172688253300406,-0.03537469042003115,-0.01084309901054383,-0.010584491343555883,0.014060198717857601,0.0527741801111786,-0.05804309770605854,0.04960507077823986,0.1472617507348215,-0.03207234889088155,0.026872356932934938,0.04074269182575553,0.08923711924500845,0.0648190169550265
CD5L,0.0074472048067898144,,0.0021451081730245545,,,,,,,,0.049961755376256786,,,,,,,,
FGF18,,,-0.03273873900699793,0.0477970933540232,-0.026521309892128708,0.02827580055789522,-0.032622391344855964,,0.004707891985322759,,,,,0.006987666572446229,0.012000187194485746,0.029674630343133175,0.06633399061126191,-0.028862387658717067,
ADM,-0.003894363505349016,0.12992638935897216,-0.06184996626895352,-0.08493294200477247,0.03783305378311216,0.014478087254324866,0.1061222429076935,0.01446225085503493,-0.05046445876425378,-0.015253997988232,0.09324501306153021,0.04023047902942019,-0.11177267420793356,0.0192123198767614,-0.057691167927146646,0.029169998227268987,0.05927064717268964,0.16677162568016302,0.19971579487494037
CCL15,,,-0.006798843277919184,,,,,,,-0.021174415534948282,,0.009776274731764385,,,,,0.02594093889147615,,
GNAI2,0.06135884689674679,-0.039489308984372494,0.11317254510683179,0.02430700380507239,-0.05262281663704274,-0.023822295396541945,0.007880597224015245,-0.008768939271741747,0.01692123914122553,-0.00903092594594774,0.028632582408556855,-0.026964321131970906,-0.023242783055630347,-0.09402803205895183,0.051887962196517486,0.07080094749702665,-0.023359893387771818,0.10490322537768965,-0.06104344888599666
HDC,,,,,,,,-0.01795704293792208,,0.09683521094187636,,,,,,,0.12097277514922763,0.11987878764076981,
COL11A1,-0.022077695065248308,,0.042926403839309984,0.09158796807378178,0.005173206759494214,-0.03318326314150009,0.06352273359164112,0.04184838120730655,-0.005492333620576,0.07724530966017484,-0.03948180904942674,0.0781711575388599,-0.017707394497680773,0.15287642973311927,0.07574694124805272,0.07235432401560668,0.01802428158369516,0.19637230717886348,-0.004673069160608549
NUCB2,0.008660589717248394,-0.02056010164105893,0.017409501040482344,-0.11362887545159865,-0.0038565998385322767,0.0014377665539350459,0.061614399942950204,0.0033100640167683746,0.0229834121438688,-0.03986428681360966,-0.03927526562584182,-0.0664952138607245,0.09900755432034089,-0.015700912269222315,0.045890127648758584,0.024380542400256184,0.03212886645215674,-0.026125278308627892,0.03724475028600351
FGF16,,,,,,,,,,,,,,,,,,-0.05382893000631752,
CXCL1,,-0.01497563658496327,-0.010839728501040312,-0.022595008014861938,-0.042373082886616564,-0.036356762549100995,,0.03625316346847267,-0.02138246057404966,0.04331024788973449,-0.03218649401214814,-0.014155918616173161,-0.07235117199826364,0.09746360483176592,-0.04292489766778754,0.013554710656929052,0.10107610411816331,0.009810549911651804,-0.024275381009997644
VCAN,-0.01419786534272027,0.05804439137757673,-0.02295735585756263,0.11019243177825577,-0.07224942024017499,-0.07679673384093631,0.060585857173438847,-0.01581999151724777,-0.016257121898528043,-0.003084037764420972,-0.03881880109779017,-0.08540239925686308,0.08953765548686106,-0.11603527792946171,0.009912892752152616,0.17860974884339964,-0.06740073658402967,0.12065515314762343,-0.1377586116988611
MMP7,,0.016935792930378533,0.030954834292414544,,0.00364797174051415,,-0.040499259394466074,0.035908203788021384,-0.005798472931311842,-0.008059140220468365,0.0918583578089231,0.02774947563959232,0.03403579321926401,0.25985514387296277,0.06439480968235227,0.002107153545935041,0.03404087628152795,0.10395234458022694,
PTPN6,0.004424077300940791,-0.005592499012452522,0.0036478420090320725,0.10930328152622508,-0.04672889635945348,-0.001717096998658509,0.031364701312315606,0.06642430736455476,0.0012654796882961563,0.018404980031427185,0.017837129872203525,0.04367256864033159,0.04824291895253886,0.08963868540477059,0.14074401319405613,-0.00578697228945833,0.10365788658320943,0.08907714938119772,0.02417381156084636
PTGS2,0.06441949132114928,0.06916791999185258,-0.024406153029395458,-0.046201421364451094,0.025874735745291578,0.06318467188962393,0.006125701014154719,0.11592445774659843,-0.006018952350899032,0.007288773523331472,0.07348546863702293,-0.046172711290149354,-0.007431653979480717,0.05331886583833435,-0.07264156455449333,-0.0012610255307050045,0.17730735512594822,0.07592771351762868,0.13564979011478392
XCL1,-0.017119122629685034,,-0.0008927104736158201,,0.013576112117247381,-0.007559902847804606,,,-0.032791619991720956,,-0.025108041292874552,,,,,,,-0.0034203269783739582,
CD58,-0.07166542064970394,-0.020687974047479116,0.036383024459089836,0.15380373717383491,0.04806327004768234,0.019176270198459498,0.025904228516981268,-0.025975657457140817,-0.009314488778299544,0.03499550724792119,0.09367764491177503,0.008571117081057155,0.0889571628131735,0.11081946942691964,0.09959707090791903,0.060142075077408354,0.08390814033642278,0.1503263509218219,-0.06043145110173613
TNFSF14,0.023503955470251192,-0.06813144880442411,0.0477411240683026,0.018111954543681193,0.010669444043597582,0.009362280010995623,,-0.00913071731045471,0.011610357165988641,-0.014349252645892518,-0.005203563241029238,0.03988671624502331,-0.06714151849821896,-0.0260856441175221,-0.041271790348325406,-0.02230463287753992,-0.014944358142270433,0.059832846822913434,-0.026360475755153184
CNTN4,,-0.047139427248953716,-0.00487982136371806,-0.052811321687653213,0.04526043920049651,0.1037797677599594,-0.02464406896164219,0.0979784155128959,0.02561955806661503,0.032929477166137124,-0.0429527461485269,-0.03613492352450115,,-0.03688178364855493,0.008667423380902433,0.016460918871355326,0.04517571364769088,-0.040893930975637885,0.1241956780085286
NTF4,,,,,0.05005905786778982,,,,,,,,,,,,,,
INSL3,,,-0.03551880382965346,,-0.012865122161830608,,,,0.0005281238209009386,,,,,0.03479621342974946,0.039510635104385454,-0.0015505172809909956,-0.017540681211246918,,
BTLA,,,,,0.01426940807220633,0.019016731484904827,,,,0.0903835073617929,,,,,,,-0.03938396320156574,,
MFNG,-0.03413680851443738,0.024790291742017762,0.023913428750796953,0.04903579945566779,0.038208715525804744,-0.036594892951858415,0.08211105871517543,0.022915465510257,0.04173060805149269,0.03471141923798,0.10022094595189986,0.02442302058979121,0.023839345062844793,0.09436467482277862,0.1013794770649687,-0.03749742234051833,0.023669651160819836,0.050677456694485735,-0.05306019998193134
ICAM1,-0.024885891684733763,0.04404886840774108,0.014917076028379897,-0.024512896262355238,0.006772245885732051,0.051675893331907655,-0.010625685613488391,-0.02728866896262283,0.018771632049815176,0.004206202960393777,0.04236130511002022,0.0863665746550776,-0.042707488664397886,0.1062012437400042,0.06352298816105457,0.03577584354041257,0.1641422529046312,0.16923632336811847,-0.06158326195240945
PROS1,0.009496599178569957,0.06992929847121933,0.05588586964489346,0.005672325091468871,-0.07815854014616389,0.03968806049882357,0.053698381609643846,0.04770510114500697,-0.02830221865157396,0.022386768429519248,0.08541488432970971,0.04842480429150146,-0.09830932642890937,0.12135336735890824,0.04636292395211141,-0.016794874117140354,0.10138403591876917,0.1571712369185925,0.08341387703218753
CLCF1,0.0205501869203637,0.11359643812457598,0.04100783130016102,0.04637175568692692,0.05910797472506243,0.05647915736053809,0.03220766146024913,0.09358524526145784,0.005189661802842074,0.0544627639946004,-0.04402788523137468,0.008109248068816894,-0.1028902234610672,0.1157742159962081,0.08251995815031365,-0.0068529075056252995,0.1949819914996544,0.21935287840193285,
PSAP,0.01223846080052324,-0.0815516209375377,0.03597384188024133,0.043815301441481234,-0.053561688372125396,0.043082442492863374,-0.12221476846160197,0.02358127064638204,0.028460656049920426,0.05174633536809458,0.034060944522986754,0.024271460153249942,-0.003975202270367532,0.2500169650644725,0.05116260493444038,-0.020854378920781385,0.10256824738205779,-0.028577637542479252,-0.0895863181012158
EFEMP1,-0.05100921378614842,0.056756777719125115,0.0057425626244999575,0.06099424945764538,0.08846845041933388,-0.005105628964096184,-0.019968287850478376,0.0013855463477394684,0.05688706614731862,0.0116509456563602,0.057829544319979206,-0.015209819789549408,-0.07503699008760178,0.17758799170565998,0.11691635060440941,0.02554127961807301,0.09188413639183127,0.25019212292077037,-0.11737792631566948
C1QTNF1,-0.04766869150930566,0.08446960829267468,0.02851015565657786,-0.10844334396733755,0.022731193135349725,0.008598223349950947,0.04848389228099969,0.057073835666458766,-0.022582665261035972,0.03134954954046225,0.023229972733183925,0.04236078207521485,-0.07567897952029509,0.18431207763059407,0.088571103595468,0.10440774648497028,0.10648354791842804,0.23404759937966016,0.012342516900864029
ALB,-0.02577243862454161,0.12048542276810167,0.03659979290893979,,-0.022599328708404882,0.021250237412372933,-0.02196990416776921,-0.015696709445544518,0.06617441295980538,-0.01629772033854721,0.10019359488553815,0.021017667062777166,-0.06276859583258353,0.03405162996883013,0.07436041515888864,-0.010415002879813444,0.029796532786551578,-0.003982546619879381,-0.04293149443718107
CCL13,,,,,,,,,,,,,,-0.057007360058600895,,-0.03271031172046156,,,
EFNA3,-0.03802368561052568,0.04998875303694648,-0.04331729943333158,-0.06273841695720397,-0.004196196059312304,0.02709737312126026,0.02665112618581185,0.10478377216738174,0.08576763637180337,0.033636946629727146,-0.0243825381516342,0.041654982734361176,0.059612462021281704,0.12716688170563836,0.0341977611955706,-0.02826964112045635,0.1330633307209616,-0.0022461899859594118,0.17213153541548012
DRAXIN,0.006532439601934386,-0.008997415171288044,0.031553911305573716,-0.03217877447909757,0.037350254759272096,-0.01983853063015228,0.061345727082837365,-0.01480779458759073,-0.01682362472965676,-0.013086269672777926,-0.00533289096449246,0.04859257121562239,0.03661063866209676,0.09741978412072098,-0.017492940748923918,0.007871103078542933,0.09070200820042593,0.11849816865802625,0.07841340868592114
RAET1L,,,-0.0009137549607176851,,,,,,,-0.01567375301547535,,,,,0.018820270287647205,-0.009202363188804496,,,
NPTX2,-0.03467723227342107,-0.030494324188905242,0.06720585910543429,0.07582895305664142,0.016455884831136438,0.04098498551817891,-0.06337301293774471,0.06499319501361098,0.069467872939864,-0.02644092502748221,-0.001483684534759091,0.1211313772736942,0.004064024947526404,0.11125302740480748,0.08208177411745103,0.023998020125100484,0.07616560193261498,-0.012548007991393823,0.12987209593462712
FGF11,-0.012248333373203928,0.04459529176790439,-0.015994868287012406,0.02543495678865354,0.01998185503892087,-0.04949246420508514,0.010417711368781715,0.03707305125647678,-0.005988698862266625,0.011658977935675434,-0.05113501237241288,0.00019943935261527174,-0.07592031682743516,0.09727263038223033,0.039411024710037386,0.05791822903853731,0.15748762465973112,0.11863595136876146,-0.05379405400239762
CD59,-0.03926949104344176,-0.008662064648604983,0.04524903184915743,0.11174458503192237,-0.06368094749380614,0.10866260521396871,-0.09001770608016112,0.06666556450207445,0.00036222713004734427,0.024964377062794585,0.039001032031217395,-0.011474509780980255,0.15428662976611976,0.1663031592681338,0.024574373377713316,0.0006311034076851458,-0.09566506321336045,-0.0032751481219327576,0.09098020511078174
COL9A2,0.02746835863228251,0.018467351600799813,0.09065761305776496,0.16795967168426315,0.005301590595598929,-0.0643396007405561,0.007579948973117628,-0.057634906402234606,0.047741814252048376,0.04587272856782733,-0.0009783880463887947,0.08169395265422155,0.06915355680956578,-0.004313798336603092,0.06425359338491679,0.019941006447520945,0.005435398476054387,0.08858166844855755,-0.022107972504093732
DLL3,-0.02519606139047909,-0.05860673938043939,0.12075682855360027,0.11132217025514796,-0.0928585880922161,-0.02419122263196937,0.056762507973352874,0.016206702838424413,0.03382728425277501,0.013056617881514685,-0.007025255565232967,0.011080076151503112,0.10243020052068727,-0.12488814667400948,0.07638726850885996,-0.031739580981235464,0.0697494263443025,0.016344269831119244,0.07106052710682112
FGF5,,,,,,,,-0.040012991237421074,,,-0.018409266743957556,,,,,,0.06433916878455703,0.0945911098567229,
LIN7C,-0.006014560338659315,0.013664107014189896,0.01947728016755475,0.0732507994058254,0.009504404068687173,0.02833531933096739,0.0271175697980116,-0.05671221343997717,0.03312731792431993,-0.0044239769734975756,-0.02678081445250299,-0.014499619850814795,0.015063975447889379,0.028060648746705875,0.005202713624046971,0.027245612458686026,0.07488292363600536,0.04404973818179802,0.06071185260633696
GDF7,0.059442789679013265,-0.007345346429070104,0.01303984715032574,,0.039331417016444124,,0.02984470235607728,-0.03227124529024223,0.012536034459711926,0.12152484715022734,0.02756060052352038,,,,-0.010796974177686745,0.019850420060163826,0.06862005480985095,-0.07038779197456815,
PSPN,0.015951315302045188,0.004631425126660537,-0.008601017325051953,0.016206769334723883,0.007490288776318768,0.058969488547272936,0.01696975395178317,0.013953017808664316,-0.02025147301929069,0.007446922346860816,6.358807280394048e-05,0.08036615497589837,-0.0219479100810157,0.049860735050923775,0.04618291963110428,-0.006312082774629172,0.15811543506244535,0.009744725891707823,-0.015667358630453546
ANGPT1,-0.019999900480473388,0.06591066277393608,0.04836907587077607,0.043652095468210625,0.043496800652197035,0.029555254592791822,-0.018565084321702726,-0.0289920376287377,0.016487214319182972,0.02482081483294513,0.04141227371182509,-0.028469320857550807,-0.039452860394352626,0.10726743568355505,0.13082361361159517,-0.0020718333244191716,0.15018535468481703,0.0185930088291771,-0.052814383293995466
PNOC,-0.025041364037194577,-0.05426714713117523,-0.04067578787501787,0.07395591451542423,0.07832403622023698,0.09081019820400349,-0.037024027754598086,0.04755688421888212,-0.026682209679028,0.020682808727424902,-0.012807832950288948,,,,0.030911357818697863,-0.011303246189963185,0.004465585431891078,-0.11227345416407024,0.17105327729591172
L1CAM,-0.02662743089002677,-0.04111029396539707,0.08106482442987391,0.07147586994776368,-0.012060703864450583,0.03750771179378528,0.023033018830046232,0.05706729924947452,0.02636006822488171,0.004484186797943089,-0.03469904426470983,-0.06720287446919027,-0.09772077319071605,0.1658361164336603,-0.015964617888752246,0.06341211889198521,-0.0045523488745814545,-0.13701244842665672,0.1116814147717303
APOA1,-0.011631760981361096,-0.0302571756987067,0.006284051406573717,0.0077160063323119905,-0.026634254532662004,0.021591741346433296,0.06707938032672843,0.07647443595871022,-0.011247376218647744,0.0024596825504856284,-0.02783248746840399,0.06528618163702492,-0.07243561074066666,0.1215758335825539,0.04360029174573791,0.04983547239744942,0.14705438404089505,0.07764787758043233,-0.022020559384115377
PSEN1,-0.0016265269881892545,0.027521412571640504,0.03107618573194293,0.029770222950585932,0.019342725220840705,0.024836674246937734,-0.003980647877005539,-0.037648637968617775,0.016974634736101907,-0.014290789432138334,-0.014851618672183549,0.023692621525210435,0.06813318511112962,0.06415773222786209,0.03804814829787943,0.09650777631574703,0.0031009630335975587,0.08071091346396012,-0.08253763727219511
CALM2,0.028881450545751135,-0.0662022641402067,0.04706853074207115,0.06128203970901421,-0.055216864929688414,0.02530701683005566,-0.00775582050600884,-0.02307606270594799,0.0390907966352141,0.0053955772138952135,-0.031898574804377286,-0.08598719923105262,0.18709548569449652,0.10341074153646575,0.14254821430142428,0.012850034958175917,0.12614705083624295,-0.14229063007598491,-0.023528168435106755
CLEC2B,-0.03357980463623645,0.057942720706357295,0.024485091003754653,-0.11425489442530683,0.04199137013094504,0.01426687484699087,-0.009792200383442884,0.014411586157746854,0.034435596703189145,0.04144140768279019,0.008576994075999045,0.002816838349306683,0.011025223271268725,0.03652137007076743,0.00824818477230131,0.05688737590635131,0.08883756629507099,-0.007852548212357452,-0.010336521343372145
NTNG1,0.017705109811849855,-0.05756946687489663,0.03935640535855939,,0.0589123502697511,0.015686302129342213,0.02169584540926378,0.037292532552688086,-0.027156619238223746,-0.02727966591353916,-0.05961494940612203,0.03493065653179779,0.022173638858948862,0.058231251556952066,0.07717583942334508,0.029773840058892,0.12904103406882506,0.05991689310985397,-0.04067057521814417
LRIG1,0.013968201280578017,0.05808879060073999,0.061575305609816056,0.09893192819505252,-0.022402184338898963,-0.132032413009075,0.01343757094706316,-0.044446133580442165,0.020987875138320074,0.011411314668817216,0.024777524417926806,0.029250559124146452,0.18215322329589764,-0.02602885951317355,-0.004668135252544723,-0.029017631996141418,0.06576699252632266,0.02218125147219239,-0.059010454141651555
CPAMD8,-0.01560269655377581,,-0.009896699093062754,,-0.01292500475631798,0.044766110132027394,0.0283853360322319,0.011421950889894101,0.018524387444715882,-0.026559279124666543,0.137485168523028,0.05529175436805511,,,0.037963052201627184,,0.0104302844000458,-0.05921229197993171,-0.0627266217202733
GHRL,-0.0248929806621202,,0.00813471090268282,,0.015286395406420942,-0.022347087891827724,0.042908560444570476,0.05048953106822364,-0.0001197529208065774,-0.013086269672777926,-0.020531596191686128,0.028562063691358268,0.11772871161625291,,,0.0047828389402952125,-0.020966922449528167,0.00401244546768145,
NPY,-0.022889764788827534,-0.05120845384101526,-0.02428250359371392,-0.037504936238614714,0.008217667140881938,-8.735333112198614e-05,-0.04083382221392297,0.06955691202954296,-0.018481837296550115,0.009809947527613284,-0.008173061256831465,-0.039705356640021165,0.07480672827095483,0.1931274354574829,0.15370866580411027,0.028740976300040414,0.048096931690256986,-0.07814374169645752,0.06704781136037177
MMP2,0.055144254032432755,-0.09355766285325891,0.12646967793675817,0.2198604823983395,-0.014303342002296455,0.04835776813221286,0.07034890387448832,-0.008431996774195021,0.06192884956429543,0.017638866080341577,0.04606982090143849,0.06963151620813703,0.17647248661398546,0.15186740227316714,0.05041937738324302,0.05226483744317002,-0.04501976349616417,0.18152698414911841,-0.0001877952427055816
LHB,,,,,0.0054599624461252536,,,,,,,,,,,,,,
PPY,,,0.047060627196586026,,-0.020187001396549806,,,,-0.018662893341226033,,,,,0.15744432741612432,0.07756018836185856,0.03593665587632011,0.08931857124447384,0.13353926234436234,
ALKAL2,-0.02336516648005712,-0.03724565349033183,-0.00437085555496886,,0.0593626307494721,,0.0583659999761419,-0.041041531079496485,0.030342079425745443,0.016089764646561498,0.03944100050117034,-0.020895988885608452,0.03773536851585588,0.04028147477837189,0.09219490093307005,0.022137794271333076,0.06783361650091153,0.06846454406031162,-0.04009211607493962
CSF1,0.026564725063198145,0.07663303020896674,0.010351984218602792,0.13145393053317148,-0.04326237743269337,0.04951976662789796,0.05657925204888413,0.03258501306458706,0.0334207298592787,-0.01598816950915563,-0.012660490082155777,0.0861853113029735,-0.07229283766384136,0.20058372888089154,0.05055120524407074,0.09595947169501588,0.14493855659787747,0.24329875053387096,-0.010453092244367454
SEMA4C,0.056727565810614645,0.0009188067375358979,0.053821217827658044,0.11354224236805817,-0.043960076854041845,0.01757956548651685,0.03224838483800228,0.024197689689045333,-0.015215852218956957,-0.038446738084589524,-0.05640044289876875,-0.01883206471106973,0.022153959445749973,0.02880979481923815,0.12359212205477307,-0.02867569858909974,0.15270763071979357,-0.0004392233573613429,0.00777057692640782
BMP8A,,,,,,,,,,,,,,,,,0.004688669918206335,,
ICAM2,-0.019392609096779423,-0.04338274366524755,0.027508553053337072,-0.007135929947623814,0.022094355777272312,0.04745594672938143,0.06914647313188521,0.08859828384103861,0.002627805802716347,0.0753151640015844,0.017762673044018372,-0.011250830002595125,0.00029887132816983243,0.01939283571620407,0.058888190451243216,0.008558747090417011,0.0065531132992649,-0.107170119097493,0.08155512731870822
SYTL3,-0.04263744179320739,0.06314414756938064,0.026270936803935253,-0.08222774667722763,0.0807851765683158,0.02866045363800993,0.013392800243248498,0.022600727747185977,0.01580205578473314,0.010927497851264987,-0.00026048289494946044,0.060662854700493346,-0.08700387619126597,0.02825113033517746,0.07390303048208607,-0.025528135927300404,0.014101913825064656,0.15150278395077177,
IL1A,-0.018130082633370792,-0.027742733391917716,-0.006157505000408075,-0.020521516179188345,0.029490100935499974,-0.05911916204319627,0.08017595515705513,-0.009072748011035057,0.03836375855035106,-0.036888385102932984,0.051023123534347396,0.041186834758187,0.008140075580871015,0.06269114884225133,0.07235860962236645,-0.030122514247004607,0.011421015523852204,0.13302588597564957,-0.04237381475653005
HLA-G,,0.007589741071911472,-0.04257674296309716,,0.032600170092606844,,0.010034388586623519,,,,,,-0.05214153280385615,0.06619817079053675,0.06805230932891963,-0.04938845622610582,,,
PGF,0.022317075060974693,-0.029355991428116523,0.09485592697078614,-0.06293641709771322,0.04003242692727918,0.027409752808912002,0.0782539821084719,0.07714484104283044,0.02902501701764303,0.03697235985801381,0.06887549944238358,0.017025257926025193,0.04194232408675733,0.0036322517736538276,0.03993854509723465,0.0736687771507752,0.06313159383516055,-0.07299194002628065,0.0844762890153362
LGALS8,-0.024636497856705537,-0.027559319702346957,-0.0012920176574428442,0.1203195830259823,0.08198090245464269,0.04785080779701688,0.07711519652050187,-0.021284442420753998,-0.007382537854291929,0.04017609940926468,0.07803687914601108,0.004988970735272265,-0.07548380315065199,0.049047093691001846,-0.011062420795852304,-0.04493342178813435,0.033958636217578546,0.050151539773518515,-0.02573667395513228
DKK3,-0.062379630101303145,-0.09752409172105436,0.0924504927949091,0.05683221470208715,-0.03506812534526635,0.07101801798435663,-0.06315585220956711,0.0660301137938682,0.01052730620395675,-0.0366312478824351,-0.0673032733598997,-0.06917583753334271,-0.018940291888064634,0.09559892364531415,0.022637581108870163,-0.031577099558306475,0.044326487081406234,-0.22998295637500935,0.08265032235324825
COL16A1,0.018880538827468967,0.008488770661580684,0.09054158288417904,0.21617783238369642,0.09161674379738702,-0.07838683017382367,-0.013895252219207815,-0.03286821811160014,-0.007449666898892735,-0.0028721517246419696,0.018478595570866337,0.07727265705286505,0.14877323386442395,0.1149679640504518,0.03285418641516018,0.01954966004013478,0.061086872015892704,0.16437833855042863,0.04779168619184001
TPH1,0.03535164153058952,-0.005575388662798804,0.05429631583781081,0.059731613663584794,0.03538589425644114,-0.02937079043467584,0.06278562350027479,0.05062070344467661,0.040446623074859855,,,,-0.04248695259241876,-0.03159981730904082,0.04538258571507518,0.039455001843114866,0.07517828605089835,0.11400009173232231,-0.021058902343396517
TNC,0.014313150765416175,0.12119022628605797,0.061309074487790015,-0.013746624130533023,0.1224160697250402,0.078885079344631,0.04738094150305678,-0.0003209819347809264,-0.03447845450315693,0.019143479619248362,0.07151583883060546,0.08376952641660859,-0.10951870370496813,0.17231508592260558,0.013671681662259844,0.1097722141228984,0.13815365672820068,0.19374395808335765,-0.12550706657706984
TNFSF9,0.014617497860727397,-0.029878321416845207,-0.017747627927481587,0.004069576549066171,0.011080291777324145,-0.016728169421213857,0.04850387880027202,0.04065988374735539,-0.019419511219852022,-0.021858022390807665,0.03237814864870782,,,-0.0033474684658030625,-0.07813953124590277,-0.015786424372128245,0.02727986399949402,-0.021894629444522636,0.06314662739260689
C4A,,,,,0.032736518876398515,,,,-0.022123923949446643,,-0.022154216758167988,,0.008029678199805188,0.037361690479859634,,-0.03264901239672685,0.043730468460646814,,
CNTN2,-0.052127019655435765,-0.07759988567337182,0.014960734625555751,0.14205567340221104,-0.008433932081695721,0.005863363178086168,-0.04350970396773307,-0.09075160309635667,0.017880093807076745,-0.0389687096741349,0.018382914792633927,0.04082612722364508,0.04027001378006249,0.04642139048307529,0.07106623810821724,-0.08056822487411376,0.1316656983938866,-0.18228112541264208,-0.10125255012507563
F7,,,0.04918011445365688,,,,0.030016197838919487,-0.03619711434671924,,,,,,-0.00405734039901006,,-0.009326915335627973,,-0.07318973901897718,
LUM,0.11633310132875731,-0.03208140949335268,0.10430454284291105,0.022987649707955637,0.04638444765026073,0.051101185512106094,0.04043306255745528,0.040882796598775015,-0.04403666923676754,0.003087859642487077,0.06683729133496198,-0.021585547718881416,0.023560617746385328,0.09672993457769308,0.09953235614761603,0.06564593052059803,-0.028103997809159263,0.07036555896684973,
IZUMO1,-0.014908863754309049,,,,,,,,,,,,,,,,,,
BTC,,,-0.0276694816126754,,0.015497812402616587,0.07107289347100255,,,,0.06192697588356386,-0.026999932057054338,,,-0.0020305646311102776,0.08837059894002532,0.013036385414499675,0.060840904382135526,0.07630475128733072,
APOC1,-0.030977541016771616,-0.010724049086240564,0.06758185891450032,0.01832687419830671,0.0868625526049003,0.044361332261212,0.0347677120571965,0.012979555266681691,-0.03502692138312855,0.027413313494979448,0.057068983704384235,0.03333029078683244,-0.09113403900143363,-0.04210136525787815,0.052024130855801,-0.13379578466165018,0.010776123975350197,0.038628534049524196,-0.04720816903083463
PKM,-0.002078630540081539,0.0598948666668636,-0.06604651414575693,-0.0962883751295756,0.05950437518048956,0.019543002947422602,0.03346343634672073,0.12027500397288933,-0.021483221350796843,0.03349793112853155,-0.07874530937383806,0.07966089147070819,-0.18824598509611623,0.09853630129620151,0.009468659290872596,0.04246942162934655,0.14953914827559972,0.1889905055886989,0.07179512967885397
TNF,,-0.08456976944328079,0.08869653055699842,,-0.002594177994524686,0.007798172065155042,0.04045048866868194,-0.04588328362224367,-0.02833879962545541,-0.01913183704806522,-0.009724099909436908,0.022882979824738768,0.09499601318788414,0.07023272425595377,0.06906817458447653,,0.08592784907778839,0.07362999780728524,-0.059270651792187184
